Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000101182,PSMA7,228,0.33812,211,0.21663,211,0.23819,164,-0.1874,143,-0.3993,270,0.62057,263,0.57523,165,-0.1753,70,-1.4805,93,-1.0552
ENSG00000184402,SS18L1,57,0.76081,40,0.17530,36,0.00764,25,-0.5710,44,0.31774,41,0.20872,52,0.59345,15,-1.3097,21,-0.8196,27,-0.4087
ENSG00000101181,MTG2,18,0.05326,16,-0.0969,25,0.65143,20,0.17678,13,-0.4295,11,-0.6759,4,-2.0221,13,-0.4386,34,1.05464,13,-0.4676
ENSG00000101180,HRH3,19,-0.3417,63,1.60871,25,0.03032,9,-1.4200,42,0.87881,24,-0.0148,15,-0.7320,0,-5.2475,18,-0.4205,26,0.11719
ENSG00000130703,OSBPL2,22,-0.8920,47,0.26687,47,0.30538,53,0.45454,34,-0.2275,46,0.23763,44,0.16046,35,-0.1896,36,-0.1266,24,-0.7453
ENSG00000130706,ADRM1,28,-0.8359,45,-0.1403,79,0.88633,48,-0.0452,43,-0.2229,52,0.09612,81,0.82292,40,-0.3258,27,-0.9356,19,-1.4679
ENSG00000171858,RPS21,368,-1.3699,400,-1.2454,495,-0.9960,1108,0.33585,1691,1.04418,2111,1.44038,1771,1.12548,773,-0.2370,465,-1.0191,209,-2.2061
ENSG00000101187,SLCO4A1,10,-0.9413,14,-0.3614,9,-1.1163,42,1.37131,27,0.61079,31,0.84479,24,0.42061,4,-2.1312,1,-3.8937,30,0.79660
ENSG00000060491,OGFR,30,-0.1927,35,0.05288,50,0.71938,30,-0.2038,24,-0.5255,18,-0.9834,35,0.07878,20,-0.8225,23,-0.5675,57,0.84696
ENSG00000092758,COL9A3,9,-1.1103,17,-0.1774,12,-0.8088,28,0.58109,22,0.17440,14,-0.4602,8,-1.2517,49,1.52961,29,0.63419,14,-0.5500
ENSG00000101190,TCFL5,2,-3.6343,10,-1.5911,24,-0.2724,46,0.79343,43,0.67792,15,-0.9140,22,-0.3459,65,1.39156,43,0.67646,15,-0.9293
ENSG00000101191,DIDO1,51,0.95872,34,0.28495,21,-0.4779,17,-0.7827,10,-1.5026,28,-0.0067,11,-1.4657,38,0.46708,6,-2.1853,73,1.60805
ENSG00000101193,GID8,103,1.34710,38,-0.2775,42,-0.1531,30,-0.6714,44,-0.0834,24,-0.9693,63,0.49733,28,-0.7427,34,-0.4467,57,0.33597
ENSG00000225978,HAR1A,1,-3.8077,17,0.20147,29,1.27899,23,0.70110,11,-0.4496,17,0.16713,34,1.32514,3,-2.2507,0,-7.0825,1,-3.5016
ENSG00000149658,YTHDF1,8,-1.6949,23,-0.2447,28,0.11148,44,0.81567,21,-0.3676,39,0.62749,27,0.02233,28,0.10654,7,-1.8813,37,0.54567
ENSG00000101198,NKAIN4,1,-4.5493,10,-1.6099,4,-2.8238,118,2.57417,8,-1.8573,44,0.70921,7,-2.1066,44,0.72023,29,0.02261,43,0.66215
ENSG00000101199,ARFGAP1,47,0.47718,50,0.58975,32,-0.1456,36,0.04770,34,-0.0503,22,-0.6918,19,-0.8886,21,-0.8033,55,0.74719,35,-0.0071
ENSG00000101204,CHRNA4,44,1.34011,14,-0.5442,27,0.58168,15,-0.4415,28,0.58151,16,-0.2968,4,-2.1288,1,-3.4699,5,-1.9656,34,0.86355
ENSG00000075043,KCNQ2,119,0.11449,97,-0.2065,130,0.27756,102,-0.1273,150,0.48593,94,-0.2540,145,0.42832,6,-4.1416,112,0.01535,135,0.30919
ENSG00000101210,EEF1A2,497,0.05482,604,0.36874,706,0.71598,250,-1.0090,777,0.78625,495,0.05001,750,0.72654,41,-3.6446,219,-1.2085,235,-1.1021
ENSG00000125534,PPDPF,109,-0.5336,101,-0.6473,103,-0.6778,306,1.14638,190,0.34454,172,0.18605,152,-0.0145,221,0.58962,97,-0.7095,133,-0.2244
ENSG00000197457,STMN3,292,0.42680,297,0.45668,313,0.62049,194,-0.2197,295,0.44651,161,-0.5096,255,0.20638,35,-2.7873,135,-0.7830,169,-0.4345
ENSG00000243509,TNFRSF6B,28,0.69394,30,0.80297,9,-1.0397,18,0.00233,34,1.04302,24,0.48834,4,-2.1678,15,-0.3072,3,-2.5096,23,0.39108
ENSG00000101246,ARFRP1,80,0.86521,24,-1.0377,45,-0.0726,86,0.97243,27,-0.8430,17,-1.5221,28,-0.8077,21,-1.2293,89,1.03791,57,0.29447
ENSG00000203896,LIME1,24,0.56906,1,-3.8274,7,-1.2913,8,-1.0942,8,-1.1748,22,0.41697,39,1.40648,6,-1.5924,11,-0.5833,51,1.89744
ENSG00000125520,SLC2A4RG,29,0.23016,6,-2.0936,8,-1.7861,50,1.10341,13,-1.0508,33,0.42568,14,-0.8665,31,0.30135,53,1.20827,34,0.45929
ENSG00000101150,TPD52L2,28,-0.4193,17,-1.1883,55,0.75179,35,-0.0854,33,-0.1449,53,0.59609,30,-0.3213,30,-0.3335,16,-1.2562,52,0.55242
ENSG00000101152,DNAJC5,140,0.07082,256,1.07129,170,0.43361,138,0.04970,167,0.35785,122,-0.1430,143,0.10790,26,-2.4690,56,-1.3273,83,-0.7349
ENSG00000198276,UCKL1,21,0.39920,9,-0.8677,18,0.13044,21,0.40876,7,-1.2521,13,-0.3044,15,-0.1111,14,-0.2282,10,-0.6717,33,1.14432
ENSG00000196700,ZNF512B,34,0.45601,26,0.01181,24,-0.1244,29,0.21190,30,0.25997,11,-1.2992,5,-2.2570,9,-1.5828,39,0.68038,51,1.11212
ENSG00000101161,PRPF6,151,0.61229,116,0.17626,96,-0.1417,88,-0.2593,65,-0.7143,69,-0.6409,91,-0.1977,162,0.72764,83,-0.3544,124,0.28492
ENSG00000171703,TCEA2,141,0.14926,163,0.37808,166,0.46885,139,0.12202,164,0.39720,122,-0.0814,168,0.43268,52,-1.3649,54,-1.3109,76,-0.8080
ENSG00000203880,PCMTD2,48,0.32133,13,-1.6890,41,0.10668,51,0.42001,35,-0.1602,31,-0.3756,24,-0.7225,40,0.04419,67,0.87771,38,-0.0474
ENSG00000280071,GATD3B,33,-0.0574,26,-0.4239,36,0.09211,21,-0.7744,29,-0.2934,72,1.22327,45,0.41598,31,-0.1695,22,-0.6759,28,-0.3399
ENSG00000155304,HSPA13,205,1.08883,137,0.40414,181,1.01398,53,-1.0586,93,-0.2171,61,-0.8443,84,-0.3629,24,-2.2252,70,-0.6546,79,-0.4687
ENSG00000180530,NRIP1,167,1.14395,111,0.46083,85,0.02546,57,-0.5905,43,-1.0259,46,-0.9292,56,-0.6171,44,-0.9953,71,-0.2505,155,1.01465
ENSG00000155313,USP25,57,0.60544,21,-0.9458,65,0.94879,48,0.33620,32,-0.3032,46,0.24747,44,0.17660,19,-1.1299,14,-1.5174,20,-1.0442
ENSG00000215386,MIR99AHG,49,-0.7441,54,-0.5930,29,-1.6401,168,1.25801,22,-1.9298,74,-0.0892,43,-0.9462,74,-0.0907,54,-0.5755,272,2.18357
ENSG00000154639,CXADR,119,1.42299,36,-0.5363,36,-0.5767,24,-1.1589,46,-0.1626,10,-2.4340,53,0.05922,98,1.08234,47,-0.1235,55,0.12219
ENSG00000154640,BTG3,38,1.35190,4,-1.9007,12,-0.5946,16,-0.0792,5,-1.7611,15,-0.1988,19,0.21241,50,1.87450,9,-0.9569,4,-1.9109
ENSG00000154642,C21orf91,45,0.64457,15,-0.9920,3,-3.2352,10,-1.6037,8,-1.9104,4,-2.8677,4,-2.9076,168,3.35809,50,0.84922,16,-0.9099
ENSG00000224924,LINC00320,53,-0.3747,16,-2.1042,19,-2.0277,54,-0.3474,46,-0.5926,16,-2.1547,24,-1.5794,359,3.22025,76,0.19358,59,-0.2099
ENSG00000154654,NCAM2,205,0.61403,94,-0.6297,171,0.35633,104,-0.4627,110,-0.3849,93,-0.6335,145,0.04903,143,0.02405,55,-1.4339,254,0.97205
ENSG00000154721,JAM2,12,-2.0066,32,-0.5347,50,0.19677,128,1.79151,17,-1.4856,120,1.66028,45,0.00876,16,-1.5653,3,-3.6825,22,-1.1015
ENSG00000154723,ATP5PF,111,-1.4672,366,0.37237,294,0.02260,214,-0.4786,332,0.21408,577,1.14169,699,1.48719,154,-0.9770,76,-2.0225,74,-2.0648
ENSG00000142192,APP,1291,0.90539,757,0.02792,1170,0.84997,322,-1.2854,351,-1.1566,380,-1.0380,665,-0.1751,677,-0.1490,753,0.01932,645,-0.2243
ENSG00000154734,ADAMTS1,17,0.02592,3,-2.2836,4,-2.0203,5,-1.6901,5,-1.6218,13,-0.3211,1,-3.5200,62,2.30172,51,1.92266,16,-0.0855
ENSG00000198862,LTN1,79,0.98665,34,-0.3816,53,0.36846,34,-0.3584,18,-1.3540,33,-0.4243,16,-1.4846,65,0.64400,37,-0.2506,54,0.36173
ENSG00000156253,RWDD2B,8,-1.2698,12,-0.6021,30,0.92928,17,-0.1205,21,0.26136,12,-0.5720,35,1.10510,8,-1.2305,5,-1.9634,21,0.21235
ENSG00000156256,USP16,102,-0.0069,86,-0.2625,60,-0.8886,43,-1.3102,53,-1.0152,84,-0.3124,78,-0.4259,242,1.45417,166,0.79092,150,0.61851
ENSG00000156261,CCT8,72,-0.4038,147,0.73211,177,1.23744,57,-0.7587,63,-0.6069,85,-0.1479,138,0.62783,29,-1.7678,30,-1.7331,53,-0.8751
ENSG00000171189,GRIK1,18,-0.5051,92,2.32777,12,-1.1617,16,-0.6715,20,-0.3107,28,0.22040,25,0.02914,9,-1.5076,24,-0.0365,15,-0.7489
ENSG00000156299,TIAM1,67,0.05279,179,1.73170,66,0.04027,41,-0.7188,48,-0.4532,36,-0.8948,54,-0.2954,44,-0.6173,70,0.12098,42,-0.6555
ENSG00000142168,SOD1,391,-0.3551,655,0.46566,633,0.46374,344,-0.5560,543,0.16149,677,0.51860,918,1.03345,286,-0.8370,113,-2.2158,205,-1.3404
ENSG00000156304,SCAF4,22,0.18236,22,0.15693,17,-0.2924,2,-3.4036,9,-1.1611,7,-1.4366,17,-0.2664,32,0.80120,25,0.38249,47,1.46149
ENSG00000142207,URB1,35,0.99673,12,-0.6930,18,-0.0861,20,0.05156,15,-0.3455,18,-0.1165,19,-0.0460,18,-0.1177,14,-0.4863,24,0.32995
ENSG00000159079,CFAP298,49,-0.1939,33,-0.7857,59,0.09541,54,-0.0451,18,-1.6876,60,0.11192,50,-0.1781,53,-0.0833,100,0.96782,77,0.52616
ENSG00000159082,SYNJ1,162,0.40381,207,0.80391,244,1.27809,46,-1.5349,158,0.35998,64,-1.0544,106,-0.2777,24,-2.4599,40,-1.7542,95,-0.4447
ENSG00000159086,PAXBP1,60,-0.1763,35,-1.0018,25,-1.6008,37,-0.9022,11,-2.6804,22,-1.6617,15,-2.2584,174,1.62118,260,2.44122,72,0.12633
ENSG00000205927,OLIG2,51,0.12386,13,-1.9476,13,-2.0449,53,0.21375,32,-0.6046,18,-1.4602,16,-1.6196,194,2.57740,98,1.22325,15,-1.6874
ENSG00000184221,OLIG1,108,-0.3535,53,-1.4407,32,-2.3015,226,0.83069,123,-0.1514,151,0.17498,75,-0.9037,418,1.95575,220,0.78665,54,-1.4064
ENSG00000159110,IFNAR2,27,1.06070,6,-1.2424,13,-0.1372,21,0.61515,15,0.14963,15,0.14845,1,-3.9068,17,0.34353,22,0.69217,4,-1.7965
ENSG00000142166,IFNAR1,72,0.28168,68,0.20413,65,0.13774,72,0.29659,50,-0.2723,58,-0.0505,43,-0.5282,63,0.08771,47,-0.3858,57,-0.0886
ENSG00000159128,IFNGR2,108,1.33653,35,-0.5169,65,0.52073,44,-0.1686,42,-0.2261,37,-0.4119,52,0.12155,12,-2.0994,17,-1.5920,58,0.27467
ENSG00000142188,TMEM50B,64,0.16825,109,1.05358,56,-0.0376,77,0.46368,43,-0.4626,77,0.46831,48,-0.2780,34,-0.7798,19,-1.6731,49,-0.2592
ENSG00000159131,GART,10,-0.8132,12,-0.4774,27,0.86762,8,-1.0978,12,-0.5343,23,0.49922,11,-0.6621,21,0.38317,15,-0.1234,18,0.13090
ENSG00000159140,SON,420,-0.0051,453,0.11456,339,-0.3733,355,-0.2673,181,-1.2993,337,-0.3499,224,-0.9755,770,0.99373,614,0.60994,602,0.57793
ENSG00000205758,CRYZL1,46,-0.3973,34,-0.8419,45,-0.4552,81,0.49584,57,-0.0622,90,0.67444,95,0.76513,59,0.00203,59,-0.0171,40,-0.5908
ENSG00000205726,ITSN1,224,0.04223,300,0.51457,172,-0.4010,161,-0.4739,273,0.36076,211,-0.0518,143,-0.6509,139,-0.6925,325,0.65104,275,0.37495
ENSG00000241837,ATP5PO,85,-1.6570,397,0.73857,320,0.42941,176,-0.5596,268,0.09671,443,0.92242,531,1.23791,106,-1.3327,63,-2.0927,68,-1.9914
ENSG00000243927,MRPS6,24,-0.3649,37,0.34625,44,0.69701,29,-0.0815,38,0.38790,57,1.03086,29,-0.0325,9,-1.8115,8,-1.9487,12,-1.3966
ENSG00000198743,SLC5A3,24,-0.5884,74,1.26446,41,0.31627,23,-0.6147,36,0.05038,30,-0.2214,40,0.21271,9,-1.9868,23,-0.6502,40,0.22611
ENSG00000159200,RCAN1,39,-0.2997,47,0.00595,43,-0.1397,47,-0.0116,30,-0.6762,41,-0.1955,48,0.03686,101,1.27945,68,0.59749,8,-2.5736
ENSG00000185917,SETD4,30,0.91981,12,-0.4931,16,-0.1125,18,0.09763,9,-0.8727,7,-1.4026,17,-0.0162,9,-0.9934,16,-0.1215,38,1.29657
ENSG00000159228,CBR1,146,0.41892,50,-1.2333,49,-1.3698,174,0.70927,61,-0.9307,151,0.47597,61,-0.9426,393,2.21943,32,-1.8919,69,-0.7477
ENSG00000142197,DOP1B,51,1.41936,7,-1.6443,28,0.47371,2,-3.1921,7,-1.5713,8,-1.5379,25,0.24352,4,-2.5439,25,0.21785,53,1.48407
ENSG00000159256,MORC3,48,0.62767,22,-0.6024,33,0.00134,22,-0.5825,28,-0.2682,24,-0.4981,24,-0.4538,55,0.82749,32,-0.0507,40,0.30909
ENSG00000185808,PIGP,17,-0.2524,29,0.60204,15,-0.4579,16,-0.3101,11,-0.9073,29,0.64629,18,-0.1571,34,0.87583,21,0.07514,12,-0.6924
ENSG00000182670,TTC3,1326,0.59276,975,0.09175,634,-0.6337,658,-0.5239,814,-0.1927,453,-1.0928,621,-0.6133,930,0.01636,1586,0.89403,1490,0.78738
ENSG00000157538,VPS26C,28,0.61124,14,-0.4056,32,0.96716,21,0.15208,15,-0.3843,9,-1.1067,15,-0.3299,21,0.19354,4,-2.2532,17,-0.1623
ENSG00000157540,DYRK1A,90,0.16506,97,0.27315,116,0.65041,59,-0.4900,90,0.16370,48,-0.8205,70,-0.2397,34,-1.3480,65,-0.3533,111,0.49481
ENSG00000157542,KCNJ6,290,1.46501,91,-0.4494,109,-0.1930,31,-2.0740,63,-1.0173,59,-1.1043,166,0.49678,8,-4.0157,224,1.00751,189,0.71206
ENSG00000157557,ETS2,73,-0.5311,140,0.49480,237,1.68317,76,-0.4716,127,0.32671,52,-1.0639,72,-0.5584,14,-2.9357,50,-1.1149,57,-0.9152
ENSG00000183527,PSMG1,21,-0.3537,57,1.28129,45,1.03087,12,-1.2260,11,-1.3619,27,0.05720,30,0.20982,8,-1.7898,17,-0.6311,16,-0.7945
ENSG00000185658,BRWD1,206,0.11419,166,-0.2337,168,-0.2303,137,-0.5218,135,-0.5470,131,-0.5914,178,-0.1164,208,0.12244,254,0.44982,361,1.03929
ENSG00000205581,HMGN1,48,-0.8855,44,-1.0427,63,-0.5448,197,1.38129,71,-0.3077,94,0.13616,44,-1.0189,114,0.45198,79,-0.1293,132,0.68632
ENSG00000182093,GET1,109,0.34208,43,-1.0893,94,0.11716,81,-0.1453,77,-0.2226,144,0.80030,122,0.52098,109,0.33848,27,-1.7748,70,-0.3639
ENSG00000185437,SH3BGR,6,-1.7741,26,0.40698,12,-0.8571,26,0.44748,18,-0.1599,21,0.10442,11,-0.8198,40,1.16021,34,0.88872,11,-0.8225
ENSG00000183036,PCP4,71,-1.3270,364,1.28614,328,1.30100,14,-3.6599,245,0.60861,169,0.00068,262,0.72042,11,-4.0297,49,-1.8628,11,-3.9604
ENSG00000171587,DSCAM,36,0.48125,20,-0.4090,26,-0.0418,2,-3.3746,18,-0.5538,17,-0.6371,21,-0.3778,11,-1.2390,54,1.18229,58,1.31394
ENSG00000157601,MX1,7,-1.8644,13,-1.1214,32,0.34938,120,2.77477,14,-0.9160,17,-0.6767,12,-1.2349,20,-0.4329,15,-0.8408,9,-1.6650
ENSG00000157617,C2CD2,1,-4.0859,12,-0.7976,29,0.58730,35,0.79948,27,0.38538,32,0.66789,34,0.75604,13,-0.7753,9,-1.3197,11,-0.9148
ENSG00000173276,ZBTB21,45,0.52823,60,1.01898,34,0.12612,26,-0.3477,26,-0.3295,17,-0.9846,14,-1.2700,21,-0.6330,9,-1.9253,67,1.22587
ENSG00000160188,RSPH1,12,-0.4051,14,-0.2019,11,-0.5615,24,0.67538,25,0.73364,23,0.63294,38,1.46177,5,-1.5741,3,-2.3549,6,-1.3894
ENSG00000160194,NDUFV3,57,-0.8280,123,0.36429,87,-0.1963,105,0.11113,143,0.62133,101,0.05531,174,0.94316,83,-0.2627,59,-0.7806,56,-0.8651
ENSG00000160199,PKNOX1,30,1.11396,6,-1.3609,13,-0.3191,20,0.43310,14,-0.1036,13,-0.2074,3,-2.2632,16,0.03930,15,0.01410,24,0.75385
ENSG00000160208,RRP1B,21,-0.2649,10,-1.3470,14,-0.9349,17,-0.6427,23,-0.1540,20,-0.3918,27,0.09499,39,0.69530,49,1.07752,44,0.90396
ENSG00000160209,PDXK,195,0.14532,197,0.16400,178,0.00087,210,0.26813,306,0.88605,246,0.52170,143,-0.3460,48,-1.9916,97,-0.9334,160,-0.1718
ENSG00000160213,CSTB,79,-0.4945,94,-0.2321,116,0.12046,135,0.34462,98,-0.1668,226,1.21863,163,0.65497,73,-0.6108,42,-1.4458,53,-1.1012
ENSG00000160214,RRP1,50,1.21315,20,-0.2480,29,0.34898,21,-0.2156,11,-1.2169,29,0.32616,12,-0.9951,11,-1.1582,29,0.29742,21,-0.1725
ENSG00000160216,AGPAT3,74,-0.6477,101,-0.1636,128,0.23905,171,0.68624,158,0.55879,105,-0.1031,83,-0.4625,101,-0.1620,67,-0.7839,115,0.04473
ENSG00000160223,ICOSLG,9,-1.0523,0,-5.5185,1,-4.3171,10,-0.8726,7,-1.2645,2,-2.9049,0,-8.5324,51,1.82192,111,3.72552,0,-4.3388
ENSG00000141959,PFKL,118,-0.1174,71,-0.8938,107,-0.3023,210,0.82462,75,-0.8135,120,-0.0866,121,-0.0727,152,0.28308,123,-0.0476,193,0.67837
ENSG00000160226,CFAP410,4,-2.7341,46,0.69559,33,0.20671,12,-1.3122,44,0.63439,49,0.82109,56,1.04172,12,-1.3760,13,-1.2838,23,-0.3834
ENSG00000142185,TRPM2,30,0.62457,46,1.35993,40,1.29443,2,-3.1238,24,0.26575,0,-4.6724,13,-0.6939,1,-4.1205,18,-0.1974,9,-1.1657
ENSG00000184787,UBE2G2,81,-0.0027,64,-0.3661,62,-0.4496,49,-0.7894,47,-0.8382,54,-0.6377,49,-0.7922,99,0.30954,193,1.45314,134,0.81312
ENSG00000184900,SUMO3,176,0.29181,165,0.19229,166,0.22522,121,-0.3027,215,0.62193,166,0.19881,216,0.62896,43,-1.8467,85,-0.8330,91,-0.7333
ENSG00000183255,PTTG1IP,31,-1.4938,63,-0.4137,22,-2.0839,270,2.08425,46,-0.8979,128,0.72353,30,-1.5147,174,1.24929,53,-0.6764,64,-0.3903
ENSG00000160256,FAM207A,8,-0.6730,12,-0.1174,15,0.31778,8,-0.5852,20,0.71704,20,0.73905,31,1.46251,10,-0.2969,0,-6.8337,0,-6.9895
ENSG00000197381,ADARB1,36,-0.2871,100,1.36949,57,0.48833,22,-1.0659,39,-0.1714,38,-0.2177,57,0.42756,1,-5.0370,38,-0.2073,35,-0.3307
ENSG00000223768,LINC00205,104,1.08528,43,-0.3409,61,0.22008,55,0.04977,60,0.17161,33,-0.7652,30,-0.9112,20,-1.4568,71,0.44272,53,-0.0110
ENSG00000182871,COL18A1,22,0.41273,28,0.74599,8,-1.2157,8,-1.0845,17,-0.0381,11,-0.6633,3,-2.4316,39,1.35864,9,-0.9699,36,1.20674
ENSG00000142156,COL6A1,13,-1.8425,70,0.73683,53,0.32049,77,0.88939,23,-1.0063,42,-0.1036,42,-0.0976,21,-1.1325,13,-1.8732,83,1.01681
ENSG00000160285,LSS,27,-0.1368,14,-1.1275,24,-0.3522,35,0.27838,23,-0.3820,37,0.37236,10,-1.6722,72,1.48469,27,-0.1576,32,0.13905
ENSG00000160294,MCM3AP,35,-0.3145,27,-0.6861,47,0.17657,8,-2.4470,31,-0.4903,46,0.11446,68,0.75011,49,0.21453,26,-0.7873,86,1.14855
ENSG00000160299,PCNT,116,0.18577,64,-0.7447,56,-1.0083,59,-0.8523,77,-0.4536,49,-1.1387,63,-0.7537,59,-0.8532,281,1.71093,254,1.52138
ENSG00000160305,DIP2A,98,0.80776,48,-0.3553,22,-1.5969,55,-0.1420,22,-1.4887,22,-1.4749,18,-1.7996,92,0.70410,133,1.34210,124,1.20743
ENSG00000160307,S100B,266,-0.9547,134,-1.9806,128,-2.1680,814,0.81834,454,-0.1314,934,1.05459,414,-0.2755,1587,2.04455,419,-0.2570,151,-1.7970
ENSG00000160310,PRMT2,288,0.73531,233,0.38539,103,-0.9654,162,-0.1937,172,-0.0940,91,-1.0686,118,-0.6831,264,0.59178,265,0.59834,215,0.25960
ENSG00000069998,HDHD5,12,-0.3269,10,-0.6704,18,0.32716,10,-0.6084,18,0.23264,23,0.64479,17,0.15627,11,-0.5147,4,-1.8782,26,0.87491
ENSG00000099954,CECR2,7,-1.3168,0,-7.2418,0,-8.7741,28,0.85151,2,-3.1429,2,-3.0453,0,-7.7258,57,2.13865,58,2.18212,31,0.99166
ENSG00000182902,SLC25A18,12,-3.2544,99,-0.1168,49,-1.2847,266,1.54280,77,-0.4984,286,1.68183,84,-0.3767,63,-0.8140,68,-0.6956,122,0.20712
ENSG00000131100,ATP6V1E1,366,0.27674,355,0.22761,554,1.12821,138,-1.2367,210,-0.5930,256,-0.2882,487,0.74750,207,-0.6161,98,-1.7471,161,-0.9975
ENSG00000099968,BCL2L13,14,-1.1808,42,0.45512,45,0.62432,33,0.05536,26,-0.3090,28,-0.1883,30,-0.0654,25,-0.3735,12,-1.4167,48,0.67346
ENSG00000015475,BID,21,-0.3525,15,-0.9177,41,0.77628,29,0.09602,30,0.16520,52,1.08296,29,0.11614,16,-0.7727,6,-2.0828,15,-0.8348
ENSG00000243156,MICAL3,23,-1.3061,29,-0.9515,49,-0.1591,38,-0.5288,38,-0.5352,32,-0.8126,24,-1.2065,80,0.63767,116,1.27200,115,1.24923
ENSG00000215193,PEX26,70,0.74191,48,0.12392,37,-0.2968,28,-0.7095,71,0.75409,34,-0.3982,20,-1.1803,39,-0.1981,60,0.48555,43,-0.0595
ENSG00000183628,DGCR6,8,-1.2293,35,0.98793,13,-0.6125,35,0.95878,17,-0.1634,40,1.18987,29,0.65088,8,-1.2061,5,-1.9822,7,-1.4937
ENSG00000273032,DGCR9,51,0.44983,31,-0.3552,43,0.19423,28,-0.4800,44,0.20239,42,0.11845,65,0.84687,5,-3.0659,34,-0.2262,40,0.04647
ENSG00000070413,DGCR2,74,0.55891,54,0.03653,75,0.65450,63,0.29694,52,-0.0291,43,-0.3165,29,-0.9323,26,-1.0510,42,-0.3423,45,-0.2514
ENSG00000100056,ESS2,16,-0.0840,29,0.83369,28,0.90184,6,-1.4395,18,0.07929,13,-0.4462,11,-0.6694,15,-0.1874,6,-1.5374,18,0.09434
ENSG00000100075,SLC25A1,30,0.09464,14,-1.0650,12,-1.3421,88,1.96619,19,-0.6100,31,0.17756,8,-1.8654,41,0.58866,11,-1.3609,43,0.68321
ENSG00000100084,HIRA,16,-0.0639,11,-0.6845,18,0.13502,30,0.91791,19,0.19824,13,-0.3788,10,-0.7589,9,-1.0055,7,-1.2158,34,1.13623
ENSG00000242259,C22orf39,77,0.61603,59,0.18951,50,-0.0750,33,-0.6999,59,0.19058,76,0.60342,54,0.04726,36,-0.5610,53,0.00930,28,-0.9368
ENSG00000185608,MRPL40,37,-0.1585,47,0.22252,50,0.34994,35,-0.2357,41,-0.0060,53,0.41452,67,0.79309,32,-0.3773,1,-5.4534,38,-0.1122
ENSG00000070010,UFD1,51,0.51737,40,0.12870,42,0.21224,36,-0.0603,34,-0.1526,28,-0.4293,50,0.47286,34,-0.1414,15,-1.3737,37,-0.0128
ENSG00000184113,CLDN5,32,-1.3159,147,1.09655,23,-1.8906,176,1.41431,123,0.78909,123,0.78676,16,-2.3492,28,-1.4865,87,0.22119,55,-0.5091
ENSG00000184702,SEPTIN5,43,-0.6522,36,-0.9414,67,0.03582,24,-1.5484,82,0.35336,173,1.63835,185,1.76628,2,-5.1578,10,-2.7148,36,-0.9330
ENSG00000203618,GP1BB,48,-0.1716,54,0.01748,34,-0.7352,116,1.28442,72,0.48861,54,0.01582,54,0.01572,10,-2.5097,64,0.28906,47,-0.2000
ENSG00000215012,RTL10,33,0.19564,24,-0.3011,34,0.26908,37,0.39086,29,-0.0294,15,-0.9743,23,-0.3735,13,-1.2269,15,-1.0201,64,1.30149
ENSG00000184470,TXNRD2,29,0.05299,40,0.57789,41,0.71437,18,-0.6680,24,-0.2092,32,0.23769,23,-0.2797,8,-1.8783,4,-2.8254,45,0.79832
ENSG00000093010,COMT,56,-0.4744,64,-0.2467,48,-0.7706,140,1.01338,96,0.38312,157,1.22104,39,-1.0159,107,0.55750,20,-1.9990,56,-0.4619
ENSG00000183597,TANGO2,22,-0.0055,59,1.65137,20,-0.1569,12,-0.9037,30,0.48816,14,-0.7201,16,-0.5085,7,-1.6962,20,-0.1232,23,0.04464
ENSG00000099899,TRMT2A,18,-0.2428,19,-0.1474,30,0.70240,10,-1.0113,8,-1.3505,15,-0.4522,20,-0.0090,11,-0.9522,22,0.13695,42,1.15370
ENSG00000099901,RANBP1,53,-0.4348,75,0.09887,83,0.30994,71,0.01799,80,0.20302,101,0.58453,114,0.78538,67,-0.0665,23,-1.6740,21,-1.7819
ENSG00000099904,ZDHHC8,16,-0.5574,21,-0.1636,30,0.46057,32,0.48421,24,0.01723,10,-1.3179,22,-0.1172,9,-1.3629,22,-0.0736,41,0.91274
ENSG00000040608,RTN4R,10,-2.0657,43,0.07273,111,2.06908,20,-1.0750,45,0.11082,22,-0.9619,49,0.26854,2,-4.3146,8,-2.4388,35,-0.2664
ENSG00000128185,DGCR6L,47,0.03797,58,0.38095,39,-0.3047,59,0.38753,58,0.38002,59,0.39958,68,0.62348,28,-0.7640,35,-0.4084,16,-1.5664
ENSG00000099910,KLHL22,32,0.62214,42,1.04896,35,0.88926,20,-0.1625,13,-0.7281,14,-0.6860,15,-0.5305,5,-2.0707,17,-0.3897,11,-1.0128
ENSG00000099917,MED15,57,0.74702,31,-0.2571,52,0.65345,32,-0.1977,39,0.12748,36,-0.0147,21,-0.8469,18,-1.0683,16,-1.1943,44,0.32420
ENSG00000241973,PI4KA,309,0.16376,323,0.23622,517,1.19342,129,-1.1820,294,0.08416,244,-0.2128,342,0.32898,35,-3.1154,127,-1.2105,230,-0.3023
