Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000124444,ZNF576,16,0.23761,16,0.11582,7,-1.1147,17,0.19736,13,-0.2061
ENSG00000131116,ZNF428,107,0.44336,60,-0.7166,90,0.02433,164,1.01235,57,-0.7491
ENSG00000105767,CADM4,51,-0.2301,55,-0.0772,53,-0.1053,78,0.50450,63,0.17797
ENSG00000159871,LYPD5,15,0.04745,21,0.74464,2,-2.7371,17,0.25915,10,-0.6884
ENSG00000167380,ZNF226,17,-0.2388,20,0.04606,19,-0.0015,14,-0.4548,25,0.47364
ENSG00000130204,TOMM40,42,0.14183,56,0.75979,17,-1.2958,26,-0.6316,27,-0.6349
ENSG00000130203,APOE,495,-0.6649,222,-1.9374,924,0.49454,2401,2.23970,754,0.18449
ENSG00000130208,APOC1,27,0.01158,14,-1.2009,32,0.28533,50,0.98239,33,0.34937
ENSG00000104853,CLPTM1,73,-0.2020,82,0.05125,65,-0.3165,139,0.89325,69,-0.2515
ENSG00000007047,MARK4,25,-0.1719,35,0.50746,14,-0.9803,31,0.16824,25,-0.1538
ENSG00000104866,PPP1R37,16,0.06338,18,0.34496,21,0.51100,10,-0.7244,10,-0.6813
ENSG00000007255,TRAPPC6A,25,0.70414,3,-3.0665,25,0.44138,41,1.29799,16,-0.2426
ENSG00000104884,ERCC2,16,-0.1734,13,-0.4681,19,0.17810,31,0.94367,18,0.05428
ENSG00000117877,CD3EAP,12,-0.3234,18,0.45115,27,1.08598,6,-1.2280,10,-0.5530
ENSG00000012061,ERCC1,61,0.69692,32,-0.7014,47,0.03774,66,0.57820,27,-0.8650
ENSG00000125744,RTN2,49,0.12281,55,0.31873,29,-0.7520,53,0.19191,36,-0.4584
ENSG00000125746,EML2,24,-0.3112,33,0.36955,23,-0.2709,24,-0.2216,30,0.19503
ENSG00000125743,SNRPD2,249,0.65862,155,-0.3955,104,-0.9409,280,0.62048,127,-0.6888
ENSG00000185800,DMWD,58,0.23818,44,-0.3485,68,0.40789,69,0.42107,39,-0.5142
ENSG00000125755,SYMPK,27,-0.5603,24,-0.6830,52,0.61703,46,0.43086,54,0.80446
ENSG00000176182,MYPOP,33,0.34131,24,-0.3598,16,-0.8993,44,0.67769,26,-0.1678
ENSG00000104967,NOVA2,59,0.35239,61,0.38579,32,-0.7147,34,-0.6340,36,-0.5550
ENSG00000011485,PPP5C,66,0.24306,72,0.40048,45,-0.4469,37,-0.7194,46,-0.4506
ENSG00000277531,PNMA8C,51,0.50427,53,0.51507,14,-1.6005,17,-1.3618,30,-0.5217
ENSG00000182013,PNMA8A,236,0.45004,266,0.65219,53,-1.9758,155,-0.3695,101,-1.0961
ENSG00000204851,PNMA8B,166,-0.2464,306,1.11547,78,-1.3212,53,-1.8899,166,-0.2023
ENSG00000160014,CALM3,1319,0.65259,1085,0.13793,338,-1.6737,896,-0.1936,690,-0.6520
ENSG00000197380,DACT3,67,-0.3658,60,-0.5279,106,0.47961,133,0.85506,92,0.26579
ENSG00000090372,STRN4,25,0.14657,22,-0.1022,13,-0.8559,30,0.40202,24,0.02663
ENSG00000181027,FKRP,14,0.01212,16,0.27381,9,-0.5987,16,0.16479,12,-0.2253
ENSG00000042753,AP2S1,202,0.75254,154,0.06164,60,-1.4009,143,-0.0683,86,-0.9268
ENSG00000160007,ARHGAP35,149,-0.1407,179,0.24318,97,-0.7659,145,-0.1394,186,0.27965
ENSG00000130751,NPAS1,6,-1.2728,7,-0.9885,16,0.45134,42,2.14515,15,0.36764
ENSG00000130748,TMEM160,265,0.28049,197,-0.3394,137,-0.8302,312,0.45590,242,0.05739
ENSG00000130749,ZC3H4,27,0.16642,18,-0.5549,38,0.69814,33,0.42715,20,-0.3574
ENSG00000142230,SAE1,85,0.59690,67,0.01964,49,-0.4673,68,0.02140,37,-0.9781
ENSG00000257704,INAFM1,47,1.11947,23,-0.5508,14,-1.1746,22,-0.4705,22,-0.5399
ENSG00000105419,MEIS3,75,0.87084,25,-1.3257,34,-0.6777,101,1.04560,38,-0.5863
ENSG00000118160,SLC8A2,118,0.62441,109,0.36032,47,-1.0232,32,-1.5875,64,-0.6033
ENSG00000105402,NAPA,192,0.27799,221,0.53855,98,-0.8615,146,-0.2426,101,-0.8761
ENSG00000024422,EHD2,15,-0.5150,6,-1.9756,78,2.51561,38,1.13321,9,-1.2841
ENSG00000105373,NOP53,71,-0.2255,46,-0.9902,114,0.59668,175,1.32341,79,-0.0040
ENSG00000178980,SELENOW,918,0.60063,486,-0.7289,479,-0.6335,1069,0.64391,615,-0.2705
ENSG00000105499,PLA2G4C,18,0.29464,8,-1.2703,28,0.89129,26,0.75048,13,-0.2999
ENSG00000185453,ZSWIM9,11,-1.1298,17,-0.3716,13,-0.6250,27,0.42442,44,1.51865
ENSG00000105438,KDELR1,36,0.36953,23,-0.5761,45,0.58239,46,0.62135,19,-0.8351
ENSG00000105447,GRWD1,16,0.50801,11,-0.3334,15,0.24858,14,0.07817,9,-0.6956
ENSG00000105443,CYTH2,26,0.24056,25,0.14551,16,-0.5220,34,0.59041,14,-0.8787
ENSG00000142235,LMTK3,51,0.00176,66,0.52037,26,-1.0241,64,0.35468,35,-0.6231
ENSG00000063177,RPL18,407,0.02651,224,-1.0654,384,-0.0718,850,1.24717,446,0.18281
ENSG00000063176,SPHK2,16,-0.2469,24,0.62833,13,-0.4488,21,0.27580,13,-0.5501
ENSG00000105516,DBP,59,0.01835,37,-0.8070,67,0.21982,108,1.01935,59,0.02171
ENSG00000063180,CA11,403,0.00683,266,-0.7705,270,-0.6178,763,1.05818,490,0.35685
ENSG00000087076,HSD17B14,12,-0.2855,5,-1.7041,23,0.77807,44,1.93517,12,-0.2812
ENSG00000087074,PPP1R15A,12,-0.4883,16,0.09264,23,0.64070,25,0.76301,12,-0.3905
ENSG00000104805,NUCB1,49,0.02324,44,-0.1720,69,0.55454,53,0.14519,41,-0.2737
ENSG00000087086,FTL,836,-0.2289,537,-0.9997,774,-0.2840,2088,1.36330,1192,0.45746
ENSG00000183207,RUVBL2,54,0.49477,41,-0.1489,38,-0.2060,49,0.16816,29,-0.6986
ENSG00000104852,SNRNP70,47,-0.0495,48,0.00448,59,0.34707,49,0.02967,43,-0.1645
ENSG00000104863,LIN7B,70,1.18899,36,-0.4235,15,-1.6307,53,0.26918,19,-1.4152
ENSG00000177380,PPFIA3,58,-0.4000,89,0.52182,58,-0.2889,44,-0.6917,82,0.29188
ENSG00000104888,SLC17A7,903,0.35050,1043,0.61690,283,-1.5494,512,-0.6549,517,-0.6957
ENSG00000104872,PIH1D1,46,0.44938,33,-0.2760,38,-0.0084,47,0.33271,25,-0.6642
ENSG00000142541,RPL13A,713,-0.3879,511,-0.9409,1397,0.80507,1242,0.60843,1181,0.59727
ENSG00000142534,RPS11,498,-0.1524,346,-0.8001,569,0.10415,1015,1.06582,625,0.28522
ENSG00000104870,FCGRT,6,-1.3500,3,-2.1483,37,1.76507,38,1.83154,16,0.36684
ENSG00000142546,NOSIP,57,0.67122,33,-0.5049,41,-0.0876,53,0.31868,28,-0.7368
ENSG00000126464,PRR12,19,-0.4337,27,0.30018,21,-0.1465,14,-0.6956,31,0.55271
ENSG00000126461,SCAF1,37,-0.0921,34,-0.2520,36,-0.1137,73,1.02818,34,-0.2490
ENSG00000126456,IRF3,18,0.00957,9,-1.1031,36,1.16193,33,1.00681,13,-0.4970
ENSG00000126457,PRMT1,69,0.36386,58,-0.0646,46,-0.3909,79,0.44443,40,-0.6816
ENSG00000169169,CPT1C,63,0.96816,37,-0.3216,22,-1.0158,44,0.04362,24,-0.9872
ENSG00000196961,AP2A1,120,0.41500,117,0.30009,44,-1.2591,96,-0.0822,69,-0.6335
ENSG00000104973,MED25,28,0.37169,22,-0.1938,30,0.35853,28,0.24078,14,-0.8655
ENSG00000104960,PTOV1,211,0.67871,153,-0.0961,82,-1.0386,182,0.19713,100,-0.7984
ENSG00000204673,AKT1S1,32,0.51423,21,-0.4001,21,-0.2959,40,0.71050,16,-0.7971
ENSG00000104946,TBC1D17,25,-0.0397,18,-0.6588,40,0.74253,51,1.15704,17,-0.6358
ENSG00000213024,NUP62,26,0.04256,29,0.23721,25,-0.0151,28,0.14167,19,-0.5274
ENSG00000105053,VRK3,22,0.34957,17,-0.1745,13,-0.5932,30,0.73376,13,-0.6437
ENSG00000105357,MYH14,11,-1.0578,16,-0.3848,33,0.82659,28,0.54469,31,0.83284
ENSG00000131398,KCNC3,15,0.04678,19,0.57128,10,-0.5025,13,-0.1238,9,-0.6906
ENSG00000131408,NR1H2,36,-0.2578,35,-0.2984,44,0.11342,58,0.55882,49,0.31822
ENSG00000161671,EMC10,77,0.10485,48,-0.8087,133,0.96449,95,0.40085,66,-0.1888
ENSG00000161677,JOSD2,35,0.70358,14,-1.1351,30,0.22489,43,0.77636,17,-0.6873
ENSG00000204653,ASPDH,21,-0.0181,21,-0.0297,6,-1.7772,19,-0.1847,31,0.67130
ENSG00000131409,LRRC4B,62,-0.3000,60,-0.3034,97,0.50462,107,0.67082,73,0.06267
ENSG00000105472,CLEC11A,10,-0.5564,8,-0.7634,21,0.77433,39,1.88073,9,-0.6503
ENSG00000169035,KLK7,24,0.09523,35,0.93114,2,-3.1128,10,-1.2242,19,-0.3150
ENSG00000105379,ETFB,124,-0.0305,99,-0.4564,121,-0.0558,239,1.05825,115,-0.1535
ENSG00000105568,PPP2R1A,396,0.17053,449,0.41465,187,-1.0422,386,0.07790,270,-0.5279
ENSG00000221923,ZNF880,11,-0.3913,10,-0.5513,26,1.02195,6,-1.1959,21,0.82288
ENSG00000167555,ZNF528,13,-0.9364,28,0.61371,35,0.83136,5,-2.0241,26,0.43007
ENSG00000167766,ZNF83,16,0.02146,15,-0.1346,29,0.95845,20,0.33336,9,-0.9416
ENSG00000170949,ZNF160,17,-0.2642,20,0.03377,26,0.43958,16,-0.2550,22,0.20103
ENSG00000170954,ZNF415,27,-0.0530,25,-0.1684,49,0.94026,23,-0.2982,24,-0.2392
ENSG00000130844,ZNF331,34,0.25450,33,0.20301,47,0.70790,16,-0.9603,17,-0.9393
ENSG00000179820,MYADM,43,0.39055,41,0.23409,50,0.49770,17,-1.1684,20,-1.0106
ENSG00000126583,PRKCG,134,1.66270,58,-0.5019,35,-1.1818,47,-0.7459,20,-2.1362
ENSG00000105605,CACNG7,18,0.04285,16,-0.1342,12,-0.5560,20,0.24775,20,0.21438
ENSG00000142408,CACNG8,208,-0.1943,306,0.62976,183,-0.3338,114,-1.0608,225,-0.0128
ENSG00000170906,NDUFA3,411,0.53589,202,-0.9005,250,-0.4306,598,0.97961,264,-0.3801
ENSG00000105619,TFPT,72,0.26639,39,-0.9142,44,-0.5730,94,0.61181,82,0.43610
ENSG00000105618,PRPF31,48,0.23781,37,-0.2665,80,1.00554,47,0.12440,22,-1.0940
ENSG00000088038,CNOT3,21,-0.0003,27,0.49857,16,-0.4600,16,-0.3956,17,-0.3135
ENSG00000125505,MBOAT7,153,0.74113,116,0.04390,51,-1.2097,84,-0.4718,77,-0.6510
ENSG00000170892,TSEN34,13,-0.0080,10,-0.5080,14,0.12164,23,0.87784,13,-0.0608
ENSG00000170889,RPS9,356,-0.0659,214,-0.9837,377,0.04157,711,1.09412,441,0.32901
ENSG00000167614,TTYH1,226,-0.4126,145,-1.1451,336,0.32395,710,1.62057,314,0.24315
ENSG00000167615,LENG8,10,-0.8760,20,0.47420,37,1.39507,18,0.18486,9,-0.8498
ENSG00000125503,PPP1R12C,52,-0.0995,39,-0.6072,60,0.14708,105,1.07459,54,-0.0082
ENSG00000105048,TNNT1,36,0.17215,20,-0.9401,19,-0.8523,77,1.36188,35,0.05816
ENSG00000129990,SYT5,119,0.80803,89,0.06989,48,-0.9107,47,-0.9188,55,-0.7501
ENSG00000105063,PPP6R1,55,0.10717,40,-0.4986,45,-0.2616,97,1.00254,48,-0.1656
ENSG00000133265,HSPBP1,52,0.22288,62,0.58441,29,-0.7285,50,0.10544,22,-1.2406
ENSG00000160469,BRSK1,83,-0.6566,96,-0.3278,83,-0.4805,193,0.86926,177,0.82575
ENSG00000108107,RPL28,513,-0.1181,329,-0.9131,648,0.28740,1039,1.07967,613,0.22142
ENSG00000108106,UBE2S,68,1.32828,21,-1.2586,22,-0.9816,66,0.72459,19,-1.2546
ENSG00000187902,SHISA7,24,0.90358,15,-0.1308,11,-0.6573,6,-1.5951,12,-0.4906
ENSG00000063241,ISOC2,45,0.94006,21,-0.7545,15,-1.0750,47,0.66488,19,-0.8025
ENSG00000090971,NAT14,52,-0.0741,71,0.57188,26,-1.1197,55,0.03415,45,-0.2946
ENSG00000218891,ZNF579,17,0.56750,10,-0.5144,10,-0.4081,11,-0.3261,14,0.07403
ENSG00000213015,ZNF580,45,0.75195,20,-0.9201,22,-0.6015,47,0.54290,28,-0.2743
ENSG00000173581,CCDC106,44,0.35378,25,-0.8050,35,-0.1344,58,0.68058,38,-0.0214
ENSG00000063244,U2AF2,26,0.15660,30,0.43798,17,-0.5633,23,-0.1092,17,-0.6270
ENSG00000063245,EPN1,172,0.67549,80,-0.9167,122,-0.1203,236,0.96060,79,-0.8470
ENSG00000142409,ZNF787,20,1.09271,6,-1.3511,1,-3.5526,23,0.91019,11,-0.2667
ENSG00000167685,ZNF444,19,-0.3161,18,-0.3457,22,0.01488,33,0.66327,28,0.41926
ENSG00000198440,ZNF583,19,0.01665,22,0.26870,24,0.38867,10,-0.8962,16,-0.2685
ENSG00000198046,ZNF667,51,0.36643,55,0.49455,44,0.00181,17,-1.3747,24,-0.9685
ENSG00000166770,ZNF667-AS1,58,0.39313,43,-0.2535,25,-1.0318,85,0.89700,34,-0.5932
ENSG00000196263,ZNF471,12,-0.6387,18,0.21002,26,0.78825,20,0.38151,15,-0.1541
ENSG00000196867,ZFP28,17,0.05826,21,0.50307,22,0.47757,7,-1.3287,11,-0.7123
ENSG00000197016,ZNF470,25,0.32658,14,-0.8027,29,0.44697,21,-0.0130,23,0.12885
ENSG00000268182,SMIM17,16,0.04351,20,0.43313,11,-0.6042,15,-0.0824,13,-0.3874
ENSG00000198300,PEG3,293,-0.1912,483,0.90607,199,-0.7325,141,-1.2522,275,-0.2581
ENSG00000083844,ZNF264,12,-0.4881,17,0.22372,17,0.12303,22,0.59803,15,-0.0539
ENSG00000268205,AC005261.1,48,0.17274,37,-0.3223,56,0.38464,42,-0.0811,43,-0.0604
ENSG00000213762,ZNF134,29,-0.0323,31,0.13590,34,0.25178,28,-0.0573,25,-0.2695
ENSG00000152443,ZNF776,15,0.24346,19,0.61400,3,-2.2249,7,-0.9902,12,-0.1907
ENSG00000121413,ZSCAN18,103,0.70293,67,-0.2788,57,-0.4872,81,0.06831,51,-0.6978
ENSG00000198131,ZNF544,19,0.49965,11,-0.6457,21,0.45021,19,0.34730,11,-0.6148
ENSG00000142396,ERVK3-1,38,0.11519,44,0.40506,29,-0.3211,37,0.03685,23,-0.7218
ENSG00000283103,AC010642.2,70,0.90499,27,-1.0378,20,-1.3868,85,0.89488,36,-0.5095
ENSG00000121410,A1BG,39,1.44861,9,-1.6706,24,0.06112,28,0.30229,10,-1.3332
ENSG00000083845,RPS5,277,0.08344,141,-1.1586,287,0.11815,546,1.19141,287,0.12657
ENSG00000083807,SLC27A5,24,-0.1164,17,-0.7939,17,-0.6248,57,1.31753,31,0.31513
ENSG00000119574,ZBTB45,18,0.85288,11,-0.2008,6,-1.0790,13,0.05508,7,-0.8940
ENSG00000130726,TRIM28,57,0.55935,26,-1.0204,47,0.04352,86,1.05868,30,-0.6905
ENSG00000130724,CHMP2A,135,0.69005,67,-0.7872,104,0.02227,162,0.75017,59,-0.9118
ENSG00000130725,UBE2M,172,-0.0547,191,0.16089,86,-1.1104,221,0.36494,185,0.09056
ENSG00000099326,MZF1,15,0.04257,10,-0.7338,18,0.31380,20,0.53725,17,0.24298
ENSG00000247315,ZCCHC3,17,-0.1796,20,0.17615,17,-0.1511,18,-0.0464,20,0.13500
ENSG00000177732,SOX12,10,-0.5941,14,0.09770,9,-0.5416,24,0.93076,16,0.29855
ENSG00000125841,NRSN2,115,0.36426,114,0.29533,64,-0.6736,82,-0.2853,68,-0.6216
ENSG00000125826,RBCK1,12,0.00675,10,-0.4372,9,-0.4531,25,1.15942,11,-0.1409
ENSG00000125875,TBC1D20,37,0.49858,28,-0.1524,20,-0.6391,28,-0.1360,26,-0.2518
ENSG00000101266,CSNK2A1,85,0.23643,90,0.33020,74,-0.0467,51,-0.6230,54,-0.5978
ENSG00000271303,SRXN1,26,0.67199,23,0.31483,10,-0.9873,13,-0.6238,10,-1.0586
ENSG00000125818,PSMF1,68,0.11140,57,-0.2334,63,-0.0462,98,0.66458,54,-0.3172
ENSG00000125895,TMEM74B,20,0.97361,12,-0.1437,3,-2.1229,5,-1.5297,12,-0.2021
ENSG00000101298,SNPH,57,-0.2036,65,0.04747,27,-1.2701,86,0.50533,78,0.38524
ENSG00000125775,SDCBP2,17,-0.1602,13,-0.6084,15,-0.2473,48,1.62715,15,-0.3264
ENSG00000088832,FKBP1A,289,1.36939,125,-0.6426,76,-1.2795,194,0.15715,68,-1.5562
ENSG00000088833,NSFL1C,89,0.08357,84,-0.0542,58,-0.6109,114,0.45262,83,-0.0601
ENSG00000198053,SIRPA,249,0.33830,235,0.17031,135,-0.7324,210,-0.0420,164,-0.4668
ENSG00000125834,STK35,8,-0.7527,12,-0.0835,6,-1.0158,17,0.49250,22,1.04851
ENSG00000125835,SNRPB,31,0.68911,19,-0.3791,15,-0.7345,29,0.33106,17,-0.5950
ENSG00000101361,NOP56,87,-0.0359,101,0.27526,116,0.43310,50,-0.8850,78,-0.2263
ENSG00000101365,IDH3B,57,0.55634,46,0.00084,47,0.04880,44,-0.0391,22,-1.2015
ENSG00000132635,PCED1A,20,-0.0025,18,-0.1203,19,-0.0641,26,0.46496,18,-0.1005
ENSG00000215305,VPS16,29,0.78947,17,-0.4290,13,-0.7019,27,0.42531,12,-0.8619
ENSG00000132670,PTPRA,268,0.11859,246,-0.0683,328,0.40922,248,-0.0368,206,-0.3592
ENSG00000125901,MRPS26,86,0.34640,90,0.39228,29,-1.4221,82,0.14937,46,-0.7947
ENSG00000088899,LZTS3,230,0.28678,230,0.25333,126,-0.7423,149,-0.4856,176,-0.2518
ENSG00000198171,DDRGK1,85,0.86977,35,-0.9666,58,-0.0723,93,0.68853,34,-0.9596
ENSG00000125877,ITPA,48,1.49176,20,-0.6081,12,-1.2648,22,-0.3839,11,-1.4546
ENSG00000088854,C20orf194,35,-0.2174,38,-0.0730,48,0.31521,48,0.32486,40,0.03736
ENSG00000088812,ATRN,91,1.02552,63,0.04379,21,-1.6082,46,-0.4361,28,-1.2978
ENSG00000101220,C20orf27,29,0.01379,28,-0.0633,27,-0.1198,46,0.74404,23,-0.4215
ENSG00000125817,CENPB,30,-0.7545,42,-0.0984,73,0.82481,64,0.59319,50,0.22364
ENSG00000101224,CDC25B,13,-0.0214,13,-0.1038,13,-0.0570,12,-0.1622,16,0.27038
ENSG00000088888,MAVS,12,-1.0388,14,-0.6842,55,1.64846,38,0.99982,21,0.05783
ENSG00000125779,PANK2,41,0.39638,32,-0.1488,32,-0.1138,34,-0.0148,27,-0.4093
ENSG00000101236,RNF24,40,0.18754,44,0.34980,39,0.09172,18,-1.0781,29,-0.4382
ENSG00000088826,SMOX,12,-0.3734,3,-2.2824,28,1.12957,39,1.76042,14,0.07587
ENSG00000171867,PRNP,899,0.33268,893,0.27187,549,-0.5519,684,-0.2100,543,-0.6185
ENSG00000101265,RASSF2,42,0.22907,17,-1.3921,62,0.79852,42,0.19180,46,0.37072
ENSG00000089057,SLC23A2,49,-0.1762,65,0.42680,38,-0.5310,48,-0.1665,53,0.00620
ENSG00000089063,TMEM230,83,-0.0145,102,0.41986,39,-1.1519,100,0.28495,70,-0.2994
ENSG00000132646,PCNA,24,0.68526,9,-1.2317,9,-1.0484,29,0.78661,19,0.08001
ENSG00000101290,CDS2,65,0.15519,63,0.07639,51,-0.2700,90,0.63538,39,-0.7496
ENSG00000125772,GPCPD1,29,-0.4977,41,0.27036,66,0.96848,21,-0.8491,37,0.02319
ENSG00000089199,CHGB,230,0.62491,251,0.73286,67,-1.4913,61,-1.6368,80,-1.3123
ENSG00000089195,TRMT6,33,0.40235,28,-0.0324,37,0.43684,13,-1.1158,21,-0.4717
ENSG00000088766,CRLS1,28,0.24122,29,0.26311,22,-0.2158,32,0.39019,12,-1.1441
ENSG00000125827,TMX4,251,0.22473,329,0.78622,130,-0.8751,110,-1.1264,140,-0.8261
ENSG00000182621,PLCB1,649,0.17798,951,1.01598,304,-1.0541,133,-2.2844,364,-0.8461
ENSG00000101333,PLCB4,85,1.00366,36,-0.8698,118,1.17852,27,-1.1814,22,-1.5847
ENSG00000125869,LAMP5,126,2.61404,16,-2.2012,14,-2.0933,73,0.35258,3,-4.3500
ENSG00000101349,PAK5,97,0.78439,83,0.31049,34,-1.1130,12,-2.6206,49,-0.6195
ENSG00000132639,SNAP25,2686,0.24098,3826,1.01224,619,-2.0714,972,-1.4014,1419,-0.8980
ENSG00000125863,MKKS,72,0.67591,56,0.03421,40,-0.4812,34,-0.7367,37,-0.6794
ENSG00000132640,BTBD3,179,0.59099,134,-0.0906,89,-0.7029,137,-0.0387,101,-0.5676
ENSG00000089123,TASP1,15,0.26702,11,-0.4296,18,0.37704,11,-0.2715,14,0.01461
ENSG00000089048,ESF1,170,-0.3280,214,0.15341,336,0.86952,115,-0.8452,202,0.03696
ENSG00000101247,NDUFAF5,36,0.99766,20,-0.3622,6,-2.0044,19,-0.3770,20,-0.3851
ENSG00000172264,MACROD2,66,-0.0256,100,0.85452,39,-0.8245,18,-1.9442,58,-0.2480
ENSG00000125848,FLRT3,21,-0.7267,64,1.80921,6,-2.2887,4,-2.7615,24,-0.4386
ENSG00000089177,KIF16B,42,-1.1127,75,0.06193,93,0.38243,23,-1.7520,148,1.37429
ENSG00000125870,SNRPB2,114,0.53348,93,0.02856,89,-0.0483,74,-0.3264,55,-0.8670
ENSG00000125851,PCSK2,137,1.00931,98,0.09623,28,-1.8034,81,-0.2248,37,-1.5131
ENSG00000125868,DSTN,908,0.78259,574,-0.2861,764,0.21827,435,-0.6621,386,-0.9148
ENSG00000125844,RRBP1,35,-0.7057,34,-0.7212,152,1.93161,38,-0.4001,57,0.24677
ENSG00000089006,SNX5,50,-0.4249,47,-0.5204,89,0.59014,129,1.22780,59,-0.0813
ENSG00000232838,PET117,34,-0.1103,43,0.34662,47,0.44112,32,-0.1555,25,-0.5843
ENSG00000149474,KAT14,44,0.64815,36,0.10315,18,-0.9838,26,-0.3855,23,-0.6884
ENSG00000125846,ZNF133,14,0.03655,23,1.10981,3,-2.3581,10,-0.4241,7,-1.0872
ENSG00000132664,POLR3F,19,0.06407,20,0.15976,15,-0.2959,26,0.53992,13,-0.5913
ENSG00000089050,RBBP9,10,-0.7327,12,-0.3339,32,1.36257,19,0.49930,14,0.04443
ENSG00000101310,SEC23B,40,0.55000,20,-0.9005,32,-0.0092,43,0.44691,30,-0.1500
ENSG00000232388,SMIM26,78,0.94001,35,-0.8123,31,-0.8469,85,0.73851,31,-0.9154
ENSG00000125821,DTD1,37,0.40549,31,-0.0278,23,-0.4979,21,-0.6145,30,-0.0887
ENSG00000185052,SLC24A3,10,-0.5828,11,-0.3176,17,0.45706,24,0.99330,15,0.22187
ENSG00000132669,RIN2,11,-1.1679,8,-1.5702,47,1.46905,48,1.51289,26,0.55624
ENSG00000173418,NAA20,85,1.14053,42,-0.5212,34,-0.7394,65,0.25610,22,-1.5146
ENSG00000101343,CRNKL1,46,0.07505,46,0.03762,68,0.66679,23,-1.0158,40,-0.1990
ENSG00000088970,KIZ,28,0.28975,24,-0.0167,28,0.19983,12,-1.1132,23,-0.1063
ENSG00000088930,XRN2,42,-0.0673,35,-0.4265,75,0.89447,41,-0.0694,44,0.03240
ENSG00000125812,GZF1,35,0.21096,35,0.12580,31,-0.0829,22,-0.6182,29,-0.1787
ENSG00000125814,NAPB,478,0.19564,648,0.84001,144,-1.6961,241,-0.9328,298,-0.6629
ENSG00000101439,CST3,1761,-0.6397,1149,-1.3104,2516,0.08343,7301,1.94498,2974,0.39822
ENSG00000101463,SYNDIG1,33,0.22082,42,0.72728,4,-2.8060,14,-1.1006,26,-0.2376
ENSG00000101474,APMAP,77,0.37366,75,0.27490,40,-0.7668,61,-0.1256,44,-0.6638
ENSG00000154930,ACSS1,11,-1.6316,6,-2.5329,104,2.39098,81,1.88147,25,-0.1161
ENSG00000197586,ENTPD6,100,0.34554,96,0.20013,42,-1.0974,65,-0.4483,79,-0.1659
ENSG00000100994,PYGB,62,-0.1212,64,-0.0234,87,0.45903,78,0.27825,56,-0.2541
ENSG00000100997,ABHD12,88,0.46656,63,-0.2711,35,-1.1000,90,0.34254,66,-0.1734
ENSG00000101294,HM13,31,-0.3781,30,-0.3999,89,1.47602,31,-0.2901,36,-0.0171
ENSG00000125968,ID1,5,-3.1150,5,-2.9918,166,3.26246,100,2.07954,18,-0.9015
ENSG00000171552,BCL2L1,50,0.58377,30,-0.5277,49,0.34717,44,0.17775,25,-0.7351
ENSG00000088356,PDRG1,17,0.11121,14,-0.1633,34,1.25404,10,-0.7020,10,-0.7458
ENSG00000101337,TM9SF4,39,0.03959,53,0.67301,29,-0.4431,42,0.13281,18,-1.1947
ENSG00000101350,KIF3B,232,0.40149,216,0.19933,131,-0.6193,123,-0.7139,162,-0.3289
ENSG00000171456,ASXL1,26,-0.1320,36,0.59065,25,-0.1275,15,-0.9486,24,-0.1879
ENSG00000197183,NOL4L,19,0.59180,15,-0.0220,6,-1.2602,18,0.33640,9,-0.7685
ENSG00000149600,COMMD7,80,0.54789,47,-0.5840,49,-0.4065,97,0.68271,48,-0.4942
ENSG00000101367,MAPRE1,18,-0.7384,18,-0.6384,41,0.76214,63,1.52913,25,-0.0005
ENSG00000260257,AL035071.1,9,-0.6977,16,0.43331,13,-0.0792,17,0.43051,14,0.15256
ENSG00000101391,CDK5RAP1,24,0.98840,16,-0.0606,5,-1.5776,13,-0.3824,9,-0.9915
ENSG00000101400,SNTA1,82,-0.5236,48,-1.3773,144,0.51053,291,1.75372,122,0.28055
ENSG00000078699,CBFA2T2,29,-0.1742,30,-0.0764,61,1.09546,32,0.02138,23,-0.5311
ENSG00000125967,NECAB3,26,-0.3133,34,0.22612,25,-0.2765,36,0.28085,33,0.12907
ENSG00000101421,CHMP4B,155,0.19748,164,0.29766,79,-0.9072,102,-0.5113,135,-0.0927
ENSG00000125970,RALY,35,-0.0986,34,-0.1186,41,0.17468,53,0.59142,33,-0.1910
ENSG00000125977,EIF2S2,343,0.20766,345,0.18703,386,0.33207,207,-0.6506,227,-0.5526
ENSG00000101444,AHCY,49,0.65575,33,-0.2469,23,-0.7340,52,0.51461,21,-0.9306
ENSG00000078747,ITCH,49,-0.0199,60,0.40894,69,0.53464,12,-2.0485,43,-0.2545
ENSG00000125971,DYNLRB1,302,0.66795,214,-0.1475,122,-0.9795,249,0.12156,158,-0.6396
ENSG00000101460,MAP1LC3A,139,0.23790,134,0.12990,70,-0.8979,164,0.43653,94,-0.4933
ENSG00000101464,PIGU,26,0.94826,14,-0.4025,4,-2.1610,29,0.78434,8,-1.2435
ENSG00000198646,NCOA6,38,0.07260,45,0.39423,45,0.30696,18,-1.0684,28,-0.4622
ENSG00000078804,TP53INP2,53,-0.1904,34,-0.9777,71,0.33028,47,-0.3175,102,1.08514
