Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000079999,KEAP1,55,0.34535,28,-0.7760,42,-0.1188,43,-0.1188,51,0.21397
ENSG00000180739,S1PR5,108,3.97342,10,-1.4986,25,-0.1062,1,-4.9635,6,-2.2283
ENSG00000130734,ATG4D,10,-0.9167,11,-0.6447,9,-0.9491,22,0.63552,22,0.44207
ENSG00000129347,KRI1,32,0.75973,55,1.64393,13,-0.7282,13,-0.9903,14,-0.7330
ENSG00000129355,CDKN2D,31,-2.3823,77,-0.8895,137,0.00527,172,0.61204,200,0.72669
ENSG00000129353,SLC44A2,115,1.68869,53,0.04890,53,0.05944,25,-1.4458,38,-0.4994
ENSG00000267100,ILF3-DT,70,0.74998,79,0.84110,55,0.23620,30,-0.9697,40,-0.3048
ENSG00000129351,ILF3,117,0.24970,127,0.35676,86,-0.2658,94,-0.1896,98,-0.0656
ENSG00000213339,QTRT1,19,-0.3108,19,-0.2580,25,0.13542,25,0.25024,22,-0.0343
ENSG00000079805,DNM2,97,2.18305,33,-0.1496,39,0.13026,11,-2.1686,25,-0.6223
ENSG00000099203,TMED1,22,1.12700,5,-1.3586,8,-0.7046,8,-0.8946,18,0.61976
ENSG00000142453,CARM1,20,-0.9883,50,0.53216,39,0.14568,45,0.59732,25,-0.6424
ENSG00000130733,YIPF2,11,-0.7280,12,-0.6251,17,0.00323,23,0.70410,16,-0.1795
ENSG00000127616,SMARCA4,104,-0.4797,185,0.49425,173,0.38871,140,0.05750,120,-0.2265
ENSG00000130164,LDLR,21,1.25542,25,1.40702,3,-1.6164,7,-0.8579,5,-1.2559
ENSG00000105514,RAB3D,4,-1.6608,4,-1.5668,7,-0.7626,18,1.18306,14,0.23167
ENSG00000105518,TMEM205,68,-0.5454,52,-0.9100,139,0.65446,110,0.41984,83,-0.2107
ENSG00000105520,PLPPR2,28,-1.2919,46,-0.4115,126,1.24507,64,0.12934,60,0.00089
ENSG00000130175,PRKCSH,195,1.51665,91,-0.0414,67,-0.5268,58,-1.0087,77,-0.3385
ENSG00000196361,ELAVL3,443,0.67293,436,0.55500,392,0.37691,222,-0.7307,251,-0.3710
ENSG00000161914,ZNF653,8,-0.7922,15,0.29159,12,-0.0006,17,0.84929,7,-1.0385
ENSG00000130159,ECSIT,20,-1.4724,26,-0.9620,24,-1.1074,71,0.98068,61,0.38571
ENSG00000130165,ELOF1,28,-0.1503,32,0.06330,14,-1.2374,33,0.13280,38,0.37515
ENSG00000197044,ZNF441,5,-1.7652,47,1.80456,20,0.34567,18,0.24957,7,-1.4094
ENSG00000173875,ZNF791,54,0.57018,64,0.77044,41,0.04426,31,-0.5213,30,-0.5023
ENSG00000123154,WDR83,11,-0.2707,12,-0.1149,4,-1.7314,16,0.42161,15,0.26643
ENSG00000105583,WDR83OS,129,0.45101,55,-0.9541,58,-0.8777,111,0.23144,99,-0.0455
ENSG00000095059,DHPS,45,-0.3502,26,-1.1285,25,-1.2061,82,1.15284,39,-0.5647
ENSG00000105576,TNPO2,46,-1.0347,103,0.29682,67,-0.3840,90,0.10592,118,0.60099
ENSG00000123144,TRIR,124,-0.0849,80,-0.7673,89,-0.6026,143,0.22920,157,0.34594
ENSG00000198356,GET3,44,-0.7455,35,-1.0172,50,-0.4596,95,0.94561,61,-0.1752
ENSG00000171223,JUNB,44,0.20413,102,1.66602,25,-0.6701,30,-0.5597,27,-0.6306
ENSG00000167815,PRDX2,156,-1.3183,148,-1.3005,142,-1.3617,540,1.34386,336,-0.0388
ENSG00000105613,MAST1,8,-2.9108,39,-0.5414,78,0.59092,87,1.38128,32,-0.8889
ENSG00000105612,DNASE2,13,-0.2146,4,-1.9781,24,0.73187,16,0.11015,17,0.18305
ENSG00000105607,GCDH,18,0.59374,20,0.72192,12,-0.1419,9,-0.7084,12,-0.0926
ENSG00000179115,FARSA,31,-1.4676,45,-0.8277,46,-0.7980,121,1.37197,63,-0.3390
ENSG00000179218,CALR,232,0.45806,179,-0.0232,231,0.39509,181,-0.0089,108,-0.8770
ENSG00000179262,RAD23A,130,-0.3713,125,-0.4010,132,-0.3150,202,0.58799,143,-0.2082
ENSG00000179271,GADD45GIP1,104,-0.6971,97,-0.7434,116,-0.4708,202,0.67092,168,0.13208
ENSG00000008441,NFIX,395,1.18400,390,0.97301,203,-0.1088,103,-1.5065,191,-0.2346
ENSG00000104907,TRMT1,14,-0.6021,25,0.38435,29,0.62637,20,0.09882,16,-0.2980
ENSG00000160877,NACC1,22,-0.3202,38,0.54218,21,-0.3597,26,-0.0869,31,0.24526
ENSG00000104915,STX10,23,0.37739,29,0.68859,25,0.41321,15,-0.4838,14,-0.4881
ENSG00000160888,IER2,8,-1.3739,39,1.31022,2,-2.9864,16,-0.1777,28,0.85481
ENSG00000141837,CACNA1A,17,-2.8243,163,0.81370,160,0.77962,126,0.61324,68,-0.6499
ENSG00000104957,CCDC130,20,0.64152,18,0.43513,10,-0.5236,15,0.10274,7,-1.1720
ENSG00000037757,MRI1,20,0.84611,28,1.29580,23,0.91555,7,-1.2501,5,-1.4578
ENSG00000104979,C19orf53,92,-0.2394,36,-1.6188,57,-0.9646,128,0.49087,133,0.43621
ENSG00000187556,NANOS3,10,-1.5685,8,-1.7776,2,-3.3857,34,0.52251,54,1.36179
ENSG00000132024,CC2D1A,20,-0.1671,39,0.95106,18,-0.3295,22,0.07149,16,-0.5266
ENSG00000141854,MISP3,13,-0.3587,3,-2.4030,3,-2.3969,21,0.59364,24,0.73688
ENSG00000141858,SAMD1,66,0.34257,82,0.67902,63,0.23211,40,-0.6828,54,-0.0053
ENSG00000072062,PRKACA,51,-1.0303,51,-0.9354,100,0.09079,133,0.97302,77,-0.3562
ENSG00000072071,ADGRL1,43,-1.5305,145,0.47749,165,0.69371,137,0.61659,69,-0.7609
ENSG00000123146,ADGRE5,30,2.63331,7,-0.5694,9,-0.1557,4,-1.7332,3,-1.8558
ENSG00000123136,DDX39A,25,0.96872,18,0.31110,15,0.01017,12,-0.5465,10,-0.6639
ENSG00000123143,PKN1,43,0.88961,17,-0.6668,15,-0.8757,22,-0.4679,32,0.30285
ENSG00000123159,GIPC1,70,0.23579,43,-0.5450,46,-0.4403,66,0.19170,59,-0.0561
ENSG00000132002,DNAJB1,101,0.37513,147,0.96844,51,-0.7449,74,-0.2326,62,-0.4755
ENSG00000099797,TECR,252,0.77543,120,-0.5293,90,-0.9590,174,0.08313,135,-0.3830
ENSG00000099795,NDUFB7,205,-0.6700,173,-0.8697,183,-0.7812,391,0.68578,346,0.24621
ENSG00000105143,SLC1A6,3,-2.7338,7,-1.4672,23,0.41168,32,1.79667,9,-1.2033
ENSG00000105135,ILVBL,44,0.87729,33,0.27388,17,-0.7225,22,-0.5382,26,-0.1000
ENSG00000141867,BRD4,112,-0.2957,295,1.36095,213,0.78038,110,-0.4248,77,-0.9201
ENSG00000105127,AKAP8,26,0.16335,17,-0.4497,6,-2.0934,33,0.89971,15,-0.7898
ENSG00000011243,AKAP8L,66,0.09175,81,0.40510,69,0.14936,58,-0.1990,58,-0.1462
ENSG00000011451,WIZ,17,-0.5287,9,-1.4019,11,-1.1096,25,0.20905,37,0.96366
ENSG00000167460,TPM4,208,1.06797,83,-0.5781,78,-0.6719,103,-0.3573,108,-0.1937
ENSG00000167461,RAB8A,30,0.70952,22,0.10852,15,-0.4961,16,-0.5182,22,0.10744
ENSG00000105058,FAM32A,65,-0.4722,72,-0.2659,66,-0.3856,89,0.11567,112,0.52789
ENSG00000072958,AP1M1,40,-0.8748,73,0.12896,77,0.21902,87,0.68315,47,-0.6169
ENSG00000127527,EPS15L1,11,-0.8544,18,-0.0721,27,0.64868,23,0.60519,12,-0.7288
ENSG00000085872,CHERP,16,-0.9849,24,-0.2975,42,0.58217,34,0.41717,28,-0.0791
ENSG00000127526,SLC35E1,19,-1.0695,58,0.80497,30,-0.2823,44,0.53727,27,-0.4406
ENSG00000214046,SMIM7,60,0.37649,26,-0.9858,34,-0.5678,51,0.08828,53,0.15167
ENSG00000269044,AC024075.2,10,-0.5761,24,0.78487,10,-0.6165,16,0.14484,15,0.03419
ENSG00000072954,TMEM38A,10,-2.8221,64,0.13158,75,0.38930,92,1.31557,31,-1.0711
ENSG00000127511,SIN3B,25,-1.0303,62,0.50409,76,0.84884,50,0.23665,34,-0.5237
ENSG00000099331,MYO9B,101,2.14317,81,1.25873,23,-0.7929,8,-2.8848,23,-0.8456
ENSG00000053501,USE1,31,-0.5341,28,-0.6388,23,-0.9596,57,0.77619,43,-0.0086
ENSG00000099330,OCEL1,13,-0.7048,5,-2.0147,4,-2.4002,27,0.87044,27,0.56750
ENSG00000160113,NR2F6,12,-1.5571,15,-1.0678,37,0.30697,37,0.45310,42,0.58946
ENSG00000105393,BABAM1,53,-1.1778,63,-0.8259,91,-0.2570,144,0.80293,117,0.16346
ENSG00000127220,ABHD8,10,-2.7417,29,-1.0949,15,-2.0881,87,1.14673,86,0.72865
ENSG00000130312,MRPL34,29,-0.9343,19,-1.5100,36,-0.5406,74,1.04833,50,-0.0346
ENSG00000130311,DDA1,38,-0.9792,28,-1.3681,83,0.30710,83,0.47740,84,0.36823
ENSG00000074855,ANO8,19,0.05287,20,0.12885,3,-2.7619,22,0.47498,17,-0.1043
ENSG00000130303,BST2,30,0.92406,40,1.27777,5,-1.8685,2,-3.6179,36,1.32426
ENSG00000141971,MVB12A,19,0.92344,8,-0.5046,10,-0.2613,9,-0.5801,12,0.10999
ENSG00000130304,SLC27A1,65,1.40548,73,1.35460,22,-0.6356,10,-2.2552,31,-0.0821
ENSG00000130313,PGLS,36,0.52814,9,-1.6783,2,-3.5981,29,0.19382,35,0.48903
ENSG00000130309,COLGALT1,14,-0.3299,25,0.59483,21,0.29886,19,0.25958,11,-0.7902
ENSG00000130477,UNC13A,15,-3.8649,186,-0.0078,339,0.99618,246,0.74457,163,-0.2414
ENSG00000130479,MAP1S,25,-1.3641,20,-1.5479,53,-0.1150,91,1.43044,39,-0.6264
ENSG00000130475,FCHO1,29,1.07275,13,-0.4083,14,-0.2717,12,-0.7097,17,0.03813
ENSG00000105640,RPL18A,495,0.16552,243,-0.9659,183,-1.3947,404,-0.2597,744,0.97161
ENSG00000007080,CCDC124,61,-0.4113,25,-1.7399,61,-0.3947,100,0.65043,86,0.17660
ENSG00000105642,KCNN1,14,-1.9822,18,-1.4641,41,-0.2361,50,0.12785,94,1.37965
ENSG00000105643,ARRDC2,72,1.89695,38,0.39166,45,0.66752,12,-1.8143,12,-1.4989
ENSG00000099308,MAST3,100,-1.1913,170,-0.2859,379,1.03360,248,0.50020,150,-0.5346
ENSG00000105647,PIK3R2,30,-1.4001,60,-0.2368,75,0.13148,84,0.49203,82,0.29639
ENSG00000105649,RAB3A,25,-3.7296,145,-0.9806,249,-0.1426,498,2.01840,145,-1.0616
ENSG00000130522,JUND,255,0.02931,279,0.17189,317,0.38046,207,-0.4358,287,0.24843
ENSG00000130520,LSM4,63,-1.0895,49,-1.3807,68,-0.8772,173,1.02020,133,0.19122
ENSG00000130517,PGPEP1,39,1.06475,39,0.89863,23,0.04862,11,-1.4290,21,-0.1537
ENSG00000130511,SSBP4,23,-2.2265,31,-1.6511,105,0.24211,119,0.72956,124,0.59374
ENSG00000105701,FKBP8,171,-1.0014,239,-0.3996,267,-0.2254,380,0.54533,357,0.26799
ENSG00000105700,KXD1,61,0.35110,30,-0.8314,42,-0.2824,45,-0.2761,66,0.49609
ENSG00000221983,UBA52,614,0.29797,351,-0.6230,397,-0.4337,477,-0.2107,668,0.46161
ENSG00000006016,CRLF1,0,-5.6023,22,-0.3552,26,-0.0960,39,1.00515,34,0.40341
ENSG00000006015,REX1BD,69,-0.9305,80,-0.6214,62,-1.0093,160,0.79279,137,0.24391
ENSG00000105696,TMEM59L,59,-3.1493,372,-0.2335,802,1.03744,641,1.13632,229,-1.0740
ENSG00000167487,KLHL26,15,-0.1311,21,0.37184,22,0.46534,18,0.20721,10,-0.8672
ENSG00000105662,CRTC1,21,-1.0368,42,0.09184,52,0.45864,45,0.32577,39,-0.0196
ENSG00000005007,UPF1,39,0.26988,45,0.47035,43,0.37251,31,-0.1702,23,-0.6529
ENSG00000223802,CERS1,45,0.02201,48,0.11468,57,0.39945,38,-0.3679,49,0.18833
ENSG00000105669,COPE,139,0.12645,71,-0.9340,95,-0.4813,151,0.39672,122,-0.0966
ENSG00000105671,DDX49,23,-0.1914,9,-1.5925,30,0.20194,36,0.84335,16,-0.7827
ENSG00000051128,HOMER3,52,1.40703,19,-0.5066,14,-0.8992,14,-1.1755,32,0.37391
ENSG00000064607,SUGP2,57,-1.1531,180,0.76861,139,0.33871,138,0.52430,71,-0.7799
ENSG00000105676,ARMC6,9,-1.0426,15,-0.2391,15,-0.2154,24,0.82804,16,-0.2233
ENSG00000254901,BORCS8,11,-1.9487,26,-0.5447,23,-0.7691,60,1.42809,31,-0.3381
ENSG00000064490,RFXANK,31,0.58244,6,-2.0580,11,-1.0773,21,-0.1559,32,0.61763
ENSG00000130287,NCAN,97,0.04051,165,0.92009,37,-1.4552,69,-0.6919,138,0.71294
ENSG00000187664,HAPLN4,1,-6.3685,5,-3.8257,0,-9.0968,147,3.06274,49,-0.6045
ENSG00000105705,SUGP1,22,-0.2984,22,-0.2551,16,-0.7824,28,0.20442,33,0.42095
ENSG00000129933,MAU2,59,1.38814,56,1.05053,22,-0.4619,18,-1.0591,15,-1.1644
ENSG00000167491,GATAD2A,17,0.20445,15,-0.1013,0,-5.5240,10,-0.9555,34,1.55965
ENSG00000186010,NDUFA13,349,-0.8085,223,-1.4165,270,-1.1290,724,0.68768,752,0.55769
ENSG00000250067,YJEFN3,17,-2.7274,43,-1.2620,60,-0.7775,171,1.78183,80,-0.3687
ENSG00000105726,ATP13A1,15,-0.8929,31,0.25926,19,-0.5075,34,0.69512,22,-0.2632
ENSG00000081665,ZNF506,43,0.96373,53,1.17777,32,0.30914,19,-0.7389,8,-1.8483
ENSG00000237440,ZNF737,13,-0.2171,49,2.16276,17,0.22833,10,-0.6974,6,-1.4419
ENSG00000188171,ZNF626,16,-0.2787,29,0.70001,17,-0.1314,16,-0.2731,21,0.24537
ENSG00000118620,ZNF430,27,1.25709,20,0.50531,27,1.03350,6,-1.5971,9,-0.8223
ENSG00000196705,ZNF431,34,1.03097,49,1.56406,17,-0.1962,10,-1.3586,12,-0.8764
ENSG00000182141,ZNF708,60,1.80874,46,0.97476,39,0.69302,8,-2.1059,8,-1.7884
ENSG00000196268,ZNF493,31,0.31593,44,0.85372,51,1.08549,17,-0.8991,18,-0.6033
ENSG00000197013,ZNF429,23,0.18214,15,-0.4818,10,-1.0929,27,0.67640,14,-0.6190
ENSG00000198521,ZNF43,28,0.85774,34,1.10596,30,0.90587,6,-2.0046,16,-0.1834
ENSG00000160321,ZNF208,20,0.69833,41,1.87687,17,0.32212,9,-0.9194,2,-2.6222
ENSG00000167232,ZNF91,80,-0.8542,183,0.53212,163,0.34203,105,-0.5122,197,0.76452
ENSG00000213096,ZNF254,16,0.41003,8,-0.6299,18,0.53420,7,-1.0729,20,0.80779
ENSG00000261824,LINC00662,49,-0.4020,162,1.66203,66,0.10938,55,-0.2725,36,-0.9007
ENSG00000267575,AC006504.5,8,-1.2445,44,1.66928,20,0.27023,17,-0.0220,11,-0.7561
ENSG00000169021,UQCRFS1,73,-1.4419,39,-2.2755,82,-1.1753,267,1.23145,206,0.30698
ENSG00000187135,VSTM2B,99,0.52137,72,-0.0672,131,0.92125,63,-0.4078,49,-0.7201
ENSG00000105171,POP4,22,-0.5088,11,-1.4378,14,-1.1390,43,1.11580,25,-0.2654
ENSG00000131943,C19orf12,14,-2.0519,54,0.07920,76,0.65711,68,0.77484,40,-0.4341
ENSG00000105176,URI1,147,0.82698,97,0.02154,89,-0.1072,57,-1.0745,123,0.47198
ENSG00000198597,ZNF536,211,2.66468,61,-0.1847,55,-0.3459,19,-2.3986,36,-1.0895
ENSG00000121297,TSHZ3,8,-1.2517,34,1.20497,51,1.96873,11,-0.7637,9,-0.9292
ENSG00000168813,ZNF507,40,0.98258,18,-0.4499,26,0.08867,19,-0.5847,22,-0.1805
ENSG00000178904,DPY19L3,33,0.40594,56,1.25377,21,-0.3529,8,-2.1329,44,0.97663
ENSG00000105185,PDCD5,107,-0.4623,64,-1.2048,112,-0.3540,168,0.47710,167,0.33021
ENSG00000105186,ANKRD27,11,-1.0727,42,1.06578,28,0.38067,25,0.38048,12,-0.9572
ENSG00000121289,CEP89,24,0.69244,27,0.79091,9,-0.8279,10,-1.0258,20,0.37981
ENSG00000076650,GPATCH1,13,-0.3274,39,1.57742,21,0.51223,13,-0.3985,8,-0.9845
ENSG00000130881,LRP3,2,-3.1892,6,-1.6486,10,-0.9229,16,-0.4627,55,2.33459
ENSG00000153879,CEBPG,12,-1.4596,20,-0.6508,34,0.21649,38,0.65344,34,0.21063
ENSG00000124299,PEPD,53,0.49499,35,-0.2488,29,-0.5167,47,0.32939,26,-0.7933
ENSG00000153885,KCTD15,22,0.53314,39,1.48307,6,-1.4746,7,-1.7211,24,0.71315
ENSG00000257103,LSM14A,84,1.03689,59,0.27524,46,-0.1155,33,-0.8481,44,-0.1957
ENSG00000166398,KIAA0355,47,1.57585,41,1.02319,14,-0.6520,7,-2.0684,20,-0.1338
ENSG00000105220,GPI,94,-2.3397,321,-0.3450,483,0.30760,615,1.25910,273,-0.6567
ENSG00000126261,UBA2,67,-0.3559,94,0.22950,89,0.13325,91,0.27141,68,-0.3203
ENSG00000089335,ZNF302,119,0.75313,132,0.81687,47,-0.8309,69,-0.3477,55,-0.6517
ENSG00000197841,ZNF181,29,0.79321,28,0.60775,23,0.32141,15,-0.5026,10,-1.0011
ENSG00000089351,GRAMD1A,12,-1.0592,30,0.44949,19,-0.3114,26,0.30180,26,0.23940
ENSG00000105711,SCN1B,21,-3.2250,20,-3.1628,3,-5.8414,281,1.66753,232,0.64107
ENSG00000153902,LGI4,79,0.31619,73,0.15708,33,-1.0771,61,-0.1874,78,0.28195
ENSG00000266964,FXYD1,147,0.01611,114,-0.3878,81,-0.9096,81,-1.2266,323,1.66599
ENSG00000221946,FXYD7,72,-1.5646,101,-0.9471,162,-0.2151,276,1.13678,172,-0.1321
ENSG00000105698,USF2,146,0.23669,126,-0.0229,51,-1.4280,113,-0.2867,180,0.64351
ENSG00000105695,MAG,781,3.82914,99,-1.0869,143,-0.5285,17,-4.2406,64,-1.8624
ENSG00000012124,CD22,69,3.05709,30,0.63363,20,0.00323,2,-3.8224,3,-2.9024
ENSG00000105677,TMEM147,61,0.12178,37,-0.6930,66,0.21449,61,0.16386,52,-0.1866
ENSG00000126254,RBM42,67,0.70188,27,-0.8336,54,0.25733,46,-0.0208,32,-0.6376
ENSG00000126267,COX6B1,262,-1.0021,131,-1.9569,251,-0.9839,688,1.06636,532,0.21878
ENSG00000272333,KMT2B,17,0.08250,39,1.50862,10,-0.6453,12,-0.6258,14,-0.1636
ENSG00000161265,U2AF1L4,12,-0.5929,26,0.70462,11,-0.6945,18,0.20944,17,0.04437
ENSG00000205155,PSENEN,40,0.41903,7,-2.2124,18,-0.8938,42,0.71656,23,-0.5384
ENSG00000267796,LIN37,11,-0.4710,18,0.28127,9,-0.7483,21,0.84818,9,-0.8647
ENSG00000004776,HSPB6,17,0.12340,17,0.14380,2,-2.5925,16,0.03140,20,0.44034
ENSG00000004777,ARHGAP33,26,-0.2929,44,0.58168,39,0.36967,26,-0.3941,35,0.22271
ENSG00000105290,APLP1,1021,1.34364,334,-0.7121,672,0.39750,461,-0.3052,184,-1.7280
ENSG00000011600,TYROBP,32,1.34594,20,0.29733,1,-4.0526,7,-1.7145,26,0.88467
ENSG00000126243,LRFN3,3,-2.1274,9,-0.7457,22,0.71787,22,1.32155,7,-1.1025
ENSG00000205138,SDHAF1,22,-0.0794,19,-0.3067,13,-0.8436,29,0.63442,18,-0.3990
ENSG00000239382,ALKBH6,20,-0.7107,11,-1.4403,17,-0.8891,50,1.60414,15,-1.1388
ENSG00000105270,CLIP3,162,-1.3528,217,-0.8108,472,0.42014,564,1.27908,189,-1.1094
ENSG00000105258,POLR2I,238,0.54801,67,-1.4965,53,-1.8534,188,0.14502,213,0.33904
ENSG00000105254,TBCB,344,0.84514,135,-0.7816,168,-0.4434,236,0.15057,143,-0.7611
ENSG00000126247,CAPNS1,137,-0.8473,97,-1.2976,155,-0.5837,354,1.35795,151,-0.6809
ENSG00000161281,COX7A1,34,-2.8016,71,-1.5873,95,-1.1620,288,1.00216,313,0.84989
ENSG00000167635,ZNF146,98,1.50823,64,0.51751,47,0.00575,25,-1.2384,29,-0.7875
ENSG00000232677,LINC00665,11,-0.5299,27,0.86278,27,0.90085,14,-0.1682,11,-0.6173
ENSG00000142065,ZFP14,43,0.17203,69,0.92408,81,1.20743,27,-0.8079,25,-0.7922
ENSG00000181007,ZFP82,22,0.14339,37,1.02506,18,-0.2009,18,-0.3037,16,-0.3882
ENSG00000186017,ZNF566,23,0.45634,37,1.24311,31,0.89709,10,-1.1669,12,-0.6678
ENSG00000254004,ZNF260,30,1.52847,7,-0.9521,19,0.51628,9,-0.8193,8,-0.9391
ENSG00000186020,ZNF529,34,0.24607,40,0.48643,47,0.76032,27,-0.2209,17,-0.9532
ENSG00000161298,ZNF382,10,-0.6324,40,1.78577,15,0.08595,13,-0.0965,6,-1.2588
ENSG00000197050,ZNF420,12,-0.0772,23,1.02924,18,0.57691,11,-0.1722,7,-1.0209
ENSG00000196967,ZNF585A,24,0.46659,32,0.84494,25,0.42810,14,-0.6626,14,-0.4971
ENSG00000188283,ZNF383,17,0.30416,36,1.55682,17,0.32707,9,-0.9249,9,-0.6728
ENSG00000181666,ZNF875,8,-1.1241,27,0.78788,16,-0.0117,20,0.52709,12,-0.5378
ENSG00000196437,ZNF569,14,0.32619,9,-0.3847,10,-0.2890,14,0.35019,8,-0.6167
ENSG00000171827,ZNF570,43,1.00839,21,-0.2640,30,0.29346,22,-0.2793,13,-1.0718
ENSG00000188227,ZNF793,21,-0.0383,63,1.84466,45,1.19594,10,-1.4827,13,-0.8275
ENSG00000171817,ZNF540,12,-1.1468,29,0.27240,43,0.92310,31,0.60280,12,-1.1206
ENSG00000120784,ZFP30,15,0.24233,17,0.43754,27,1.17731,11,-0.3049,6,-1.3440
ENSG00000105738,SIPA1L3,13,-0.4036,35,1.24813,21,0.42731,9,-1.0956,22,0.52429
ENSG00000011332,DPF1,8,-2.9017,71,0.50640,78,0.65800,62,0.45718,53,0.03821
ENSG00000167642,SPINT2,13,-3.3092,36,-1.7052,173,0.71503,181,1.46004,79,-0.6065
ENSG00000167641,PPP1R14A,1012,3.54902,171,-0.7206,157,-0.8547,25,-4.0770,129,-1.2410
ENSG00000167645,YIF1B,34,0.10514,30,-0.1029,21,-0.6971,44,0.80606,15,-1.3037
ENSG00000099341,PSMD8,94,-0.8769,61,-1.4558,94,-0.8005,250,1.38370,115,-0.5447
ENSG00000130244,FAM98C,25,-0.1960,15,-0.9500,11,-1.3916,38,0.84776,25,-0.1833
ENSG00000196218,RYR1,26,1.02085,31,1.17159,8,-0.9996,8,-1.3439,16,0.02348
ENSG00000178982,EIF3K,108,-1.0661,96,-1.1591,113,-0.9127,305,1.17594,192,-0.0993
ENSG00000130402,ACTN4,210,0.91663,156,0.28720,92,-0.5494,133,0.03331,55,-1.4493
ENSG00000104823,ECH1,83,0.41522,36,-0.9266,33,-1.0958,75,0.31739,64,-0.0772
ENSG00000104824,HNRNPL,92,0.25698,95,0.27763,97,0.30432,78,-0.0682,57,-0.5959
ENSG00000068903,SIRT2,471,2.02361,142,-0.4277,119,-0.7058,106,-1.1836,120,-0.7561
ENSG00000104825,NFKBIB,38,0.92927,26,0.16671,25,0.09395,18,-0.5881,18,-0.4649
ENSG00000104835,SARS2,10,-0.4277,7,-0.8835,17,0.35517,18,0.83910,8,-0.9005
ENSG00000128626,MRPS12,16,-0.8500,6,-2.1769,23,-0.2844,40,1.02627,27,-0.0479
ENSG00000161243,FBXO27,10,-1.0569,14,-0.4671,21,0.14077,26,0.79968,17,-0.2666
ENSG00000179134,SAMD4B,106,0.70268,75,0.03643,47,-0.6859,47,-0.9509,105,0.69036
ENSG00000006712,PAF1,54,0.44486,33,-0.4047,47,0.17747,50,0.44140,17,-1.4866
ENSG00000063322,MED29,91,0.19906,36,-1.2623,77,-0.1007,86,0.13045,89,0.14840
ENSG00000105193,RPS16,557,0.51473,235,-0.9140,234,-0.9195,320,-0.6196,684,0.93280
ENSG00000196235,SUPT5H,101,-0.3389,127,0.04721,123,0.00573,131,0.16320,125,0.03751
ENSG00000105197,TIMM50,25,-0.7709,21,-0.9606,43,0.15286,57,1.06727,24,-0.8014
ENSG00000090932,DLL3,10,-0.3910,12,-0.1799,3,-1.8905,13,-0.0406,22,0.96655
ENSG00000176401,EID2B,8,-1.5291,24,0.17061,33,0.70901,27,0.59935,16,-0.4696
ENSG00000176396,EID2,17,-1.7653,29,-0.8426,48,-0.0775,88,1.77777,20,-1.4807
ENSG00000105204,DYRK1B,5,-1.9643,22,0.42266,21,0.34510,24,0.88876,11,-0.6917
ENSG00000105202,FBL,52,-0.1159,70,0.37487,70,0.38833,48,-0.3267,59,0.11089
ENSG00000013275,PSMC4,49,0.04273,37,-0.4367,28,-0.8408,64,0.76796,31,-0.7517
ENSG00000128000,ZNF780B,10,-0.6049,34,1.52013,19,0.48759,13,-0.1738,7,-1.0027
ENSG00000130758,MAP3K10,14,-1.3993,31,-0.1296,9,-1.9179,33,-0.0951,70,1.46527
ENSG00000174521,TTC9B,27,-3.0228,80,-1.2554,120,-0.6385,244,0.80615,291,0.91793
ENSG00000105221,AKT2,30,0.22983,71,1.69129,20,-0.4304,15,-1.1339,27,0.00044
ENSG00000105223,PLD3,110,-2.1519,177,-1.3139,490,0.27455,706,1.69033,212,-1.1257
ENSG00000090013,BLVRB,29,-0.5136,8,-2.2429,40,0.04914,53,0.83571,35,-0.1720
ENSG00000160460,SPTBN4,10,-2.9105,76,0.32871,74,0.29486,79,0.65905,66,0.11079
ENSG00000105245,NUMBL,8,-2.5524,33,-0.2867,78,1.13157,59,1.11111,17,-1.3433
ENSG00000077312,SNRPA,27,0.13000,30,0.29254,17,-0.6128,29,0.34433,17,-0.6276
ENSG00000167578,RAB4B,52,0.31754,15,-1.5830,33,-0.4341,57,0.67279,30,-0.6736
ENSG00000269858,EGLN2,48,-0.3612,61,0.03687,42,-0.5352,73,0.50725,53,-0.2169
ENSG00000167601,AXL,12,-0.7978,40,1.18278,4,-2.3480,7,-1.8238,49,1.95972
ENSG00000105323,HNRNPUL1,127,0.83702,99,0.29769,100,0.31718,61,-0.6388,61,-0.5056
ENSG00000077348,EXOSC5,14,-0.5937,11,-0.8767,17,-0.2438,30,1.15805,11,-0.9156
ENSG00000248098,BCKDHA,35,0.04989,42,0.36888,14,-1.2851,36,0.14944,34,0.00205
ENSG00000105341,DMAC2,16,-0.7043,10,-1.3267,12,-1.0651,33,0.90562,26,0.16392
ENSG00000105372,RPS19,725,0.51253,344,-0.7393,319,-0.8561,401,-0.7008,899,0.95228
ENSG00000105404,RABAC1,158,-0.2943,73,-1.4379,159,-0.2532,259,0.90525,141,-0.4943
ENSG00000105409,ATP1A3,24,-3.9686,129,-1.3650,199,-0.7130,583,2.11148,215,-0.6536
ENSG00000105737,GRIK5,15,-1.3879,25,-0.4774,47,0.50703,44,0.64990,32,-0.0799
ENSG00000160570,DEDD2,12,-0.9065,10,-1.1606,29,0.53066,32,1.18618,10,-1.2692
