Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000140995,DEF8,32,-0.6498,34,-0.5632,40,-0.3230,54,0.16549,47,-0.0749,35,-0.5731,78,0.76273,68,0.60492
ENSG00000003249,DBNDD1,31,-0.6029,4,-3.6256,58,0.38722,58,0.39162,37,-0.3559,23,-1.0963,101,1.31463,65,0.64035
ENSG00000272636,DOC2B,10,-1.4169,10,-1.4573,32,0.25162,20,-0.4178,40,0.72376,17,-0.7313,26,-0.0804,42,0.80599
ENSG00000141252,VPS53,66,-0.5880,3,-4.7421,75,-0.4056,118,0.31196,72,-0.5128,169,1.05658,82,-0.2654,120,0.39070
ENSG00000167699,GLOD4,14,-1.9307,24,-1.1282,35,-0.6025,27,-0.9709,41,-0.3817,59,0.24904,116,1.37421,73,0.65999
ENSG00000159842,ABR,116,-1.1721,211,-0.2551,171,-0.5754,228,-0.1341,285,0.24833,204,-0.3350,292,0.26052,366,0.72178
ENSG00000108953,YWHAE,902,-0.0675,621,-0.6468,1360,0.59659,964,0.03845,748,-0.3948,1206,0.45111,519,-0.9218,1039,0.17567
ENSG00000167193,CRK,69,-0.5848,53,-0.9711,120,0.29294,88,-0.1996,107,0.12276,113,0.21283,98,-0.0392,116,0.27069
ENSG00000174238,PITPNA,24,-2.0775,133,0.53715,103,0.12242,89,-0.1043,52,-1.0005,87,-0.1583,185,1.09995,118,0.38009
ENSG00000167703,SLC43A2,28,-0.3648,3,-3.6624,38,0.11060,9,-2.0479,7,-2.5006,43,0.35081,107,1.90210,53,0.72309
ENSG00000174231,PRPF8,32,-1.7445,77,-0.4230,140,0.52129,110,0.12828,85,-0.3083,74,-0.5443,214,1.23917,113,0.18972
ENSG00000132386,SERPINF1,0,-8.1691,60,0.88626,7,-2.3613,42,0.32385,22,-0.7626,17,-1.1310,54,0.70926,70,1.37020
ENSG00000132383,RPA1,12,-1.9798,81,0.99299,60,0.48384,22,-1.0499,43,-0.0624,45,0.04174,18,-1.3837,59,0.52259
ENSG00000185924,RTN4RL1,8,-1.3661,3,-2.8002,18,-0.1987,15,-0.4952,15,-0.5939,24,0.22875,9,-1.1869,49,1.73441
ENSG00000070366,SMG6,93,1.51549,3,-3.7509,25,-0.6037,20,-0.9377,30,-0.3653,56,0.71415,27,-0.5350,37,-0.0167
ENSG00000167721,TSR1,47,0.32848,26,-0.5784,25,-0.6292,28,-0.4915,24,-0.7613,56,0.68392,51,0.47061,42,0.15054
ENSG00000141258,SGSM2,56,-0.6977,175,1.13778,85,-0.0582,45,-1.0246,127,0.67509,54,-0.8226,87,-0.0099,79,-0.1879
ENSG00000070444,MNT,36,0.08732,5,-2.6874,18,-0.9559,14,-1.2942,31,-0.1610,43,0.45266,55,0.79701,47,0.61138
ENSG00000007168,PAFAH1B1,154,-0.7011,172,-0.5331,179,-0.4743,214,-0.1956,129,-1.0505,335,0.59330,195,-0.3408,412,1.00755
ENSG00000132361,CLUH,33,-0.1427,47,0.41319,53,0.60652,36,-0.0176,27,-0.4999,20,-0.9682,8,-2.1606,64,1.06722
ENSG00000132359,RAP1GAP2,32,-0.9481,3,-4.4145,44,-0.4851,60,-0.0009,69,0.24483,70,0.27103,70,0.24906,87,0.67896
ENSG00000127774,EMC6,11,-1.3276,4,-2.7174,58,1.21152,28,0.02127,41,0.68754,17,-0.8256,25,-0.1457,32,0.24674
ENSG00000083457,ITGAE,7,-1.5649,3,-2.7342,43,1.16203,46,1.28997,21,-0.0079,14,-0.6524,10,-1.0477,26,0.36210
ENSG00000074356,NCBP3,228,2.81848,16,-1.7332,41,-0.3040,31,-0.7041,36,-0.5327,54,0.14996,5,-3.4077,23,-1.2746
ENSG00000004660,CAMKK1,5,-4.6469,279,1.24508,50,-1.4861,104,-0.3718,55,-1.4268,111,-0.3002,186,0.54674,249,1.22278
ENSG00000167740,CYB5D2,18,-0.6289,3,-3.3131,32,0.23142,19,-0.5891,25,-0.1989,34,0.34724,39,0.52482,39,0.61207
ENSG00000185722,ANKFY1,13,-0.9219,3,-3.0685,32,0.50196,3,-2.7441,26,0.18396,19,-0.3223,52,1.31854,32,0.56368
ENSG00000132388,UBE2G1,36,0.20906,3,-3.4888,22,-0.5766,32,0.00251,8,-2.1463,42,0.49796,53,0.84605,52,0.91046
ENSG00000132382,MYBBP1A,12,-1.5308,59,0.99039,8,-1.9848,26,-0.3556,25,-0.3955,39,0.32481,7,-2.1606,57,1.07951
ENSG00000141456,PELP1,133,0.91860,92,0.30754,36,-1.1483,63,-0.2996,81,0.10363,87,0.23968,19,-2.0577,79,0.06421
ENSG00000141480,ARRB2,6,-2.4181,23,-0.6070,20,-0.8476,25,-0.4961,28,-0.3378,26,-0.4574,42,0.34232,76,1.58397
ENSG00000142507,PSMB6,22,-1.8240,9,-3.0225,90,0.31989,113,0.69007,59,-0.3656,45,-0.8269,166,1.35946,100,0.56845
ENSG00000141503,MINK1,37,-0.2640,16,-1.5124,57,0.41480,38,-0.2445,43,-0.0298,53,0.31167,39,-0.1830,53,0.32621
ENSG00000108528,SLC25A11,25,-1.6852,37,-1.1065,56,-0.4839,50,-0.6484,67,-0.2351,64,-0.2987,129,0.84138,142,1.18059
ENSG00000108523,RNF167,28,-1.1617,163,1.68199,52,-0.2374,25,-1.3521,22,-1.6045,32,-1.0771,138,1.36517,77,0.42817
ENSG00000108518,PFN1,82,-0.2290,167,0.91919,119,0.35328,118,0.34768,73,-0.4610,44,-1.2643,179,1.03761,74,-0.4227
ENSG00000091640,SPAG7,19,-0.9510,21,-0.8308,90,1.52208,47,0.41351,27,-0.5131,30,-0.3365,17,-1.1451,46,0.42093
ENSG00000108509,CAMTA2,31,-1.3826,64,-0.3166,45,-0.8496,75,-0.0567,61,-0.4273,71,-0.1740,151,1.08668,115,0.71218
ENSG00000129250,KIF1C,188,2.74509,3,-3.9143,27,-0.6750,43,0.03881,31,-0.5088,43,0.03795,22,-1.0246,17,-1.5122
ENSG00000029725,RABEP1,295,0.31877,100,-1.3487,226,-0.1048,222,-0.1369,153,-0.7768,419,1.04871,209,-0.2275,232,-0.0725
ENSG00000129197,RPAIN,68,0.34953,9,-2.6199,42,-0.4148,53,-0.0330,40,-0.5125,36,-0.6797,140,1.60403,67,0.36437
ENSG00000108561,C1QBP,16,-1.7901,19,-1.5602,85,0.74349,56,0.06604,32,-0.8503,56,0.05189,64,0.27393,88,0.92060
ENSG00000005100,DHX33,21,-0.6447,3,-3.5378,23,-0.5012,19,-0.8029,58,1.09584,42,0.45541,20,-0.7106,35,0.15185
ENSG00000091592,NLRP1,14,-1.1981,28,-0.2066,15,-1.0902,38,0.29872,24,-0.4390,38,0.31128,44,0.50972,42,0.52664
ENSG00000091622,PITPNM3,91,-0.6168,405,1.90665,51,-1.4809,79,-0.8324,194,0.67018,88,-0.7110,117,-0.2260,88,-0.7210
ENSG00000129235,TXNDC17,26,-0.5421,23,-0.6986,78,1.24397,34,-0.1311,14,-1.5763,16,-1.3784,108,1.85401,38,0.06789
ENSG00000108590,MED31,18,-0.4029,14,-0.8246,10,-1.2653,30,0.41513,27,0.28031,13,-1.0112,20,-0.2066,43,1.12914
ENSG00000132530,XAF1,154,1.89154,42,-0.3122,54,0.06697,11,-2.3355,85,0.94569,28,-0.9818,57,0.16443,11,-2.4550
ENSG00000219200,RNASEK,68,-1.8547,235,0.01878,228,-0.0249,228,-0.0275,191,-0.3368,139,-0.8587,404,0.91119,364,0.84429
ENSG00000258315,C17orf49,25,-0.6939,21,-0.9221,45,0.22961,59,0.67875,48,0.39218,18,-1.2782,30,-0.4229,58,0.73197
ENSG00000132535,DLG4,60,-0.7234,113,0.26105,86,-0.1799,87,-0.1609,100,0.07475,80,-0.3257,137,0.57042,107,0.19784
ENSG00000072778,ACADVL,61,-0.4218,50,-0.7331,119,0.63119,62,-0.4081,116,0.67185,33,-1.4293,129,0.76488,83,0.04658
ENSG00000040633,PHF23,28,-0.1667,50,0.72584,14,-1.2086,30,-0.0823,24,-0.4704,40,0.41990,21,-0.6230,39,0.34522
ENSG00000170296,GABARAP,168,-1.0981,390,0.20149,455,0.45026,391,0.20560,331,-0.0670,186,-1.0240,703,1.19176,320,-0.1260
ENSG00000175826,CTDNEP1,49,-0.6413,214,1.83934,44,-0.8099,76,0.04495,57,-0.4226,52,-0.5764,76,0.03987,66,-0.1840
ENSG00000170291,ELP5,0,-5.2995,3,-2.7393,32,0.84945,28,0.60316,25,0.51363,23,0.35951,3,-2.5597,23,0.33374
ENSG00000132507,EIF5A,23,-2.7193,320,1.37165,111,-0.3752,138,-0.0388,115,-0.3565,85,-0.8430,194,0.50761,184,0.47990
ENSG00000132522,GPS2,118,0.84816,6,-3.6093,51,-0.4915,78,0.18516,71,0.02363,74,0.10794,73,0.07140,76,0.15416
ENSG00000215041,NEURL4,12,-0.9512,3,-2.9402,16,-0.5095,20,-0.1300,10,-1.2705,19,-0.2996,70,1.96377,33,0.74015
ENSG00000205544,TMEM256,38,0.22377,8,-2.1460,63,1.06608,60,0.99601,26,-0.3715,16,-1.1962,21,-0.6954,44,0.51305
ENSG00000169992,NLGN2,18,-1.8040,118,1.14251,36,-0.7601,36,-0.7437,50,-0.2760,49,-0.3138,93,0.74041,75,0.42124
ENSG00000174282,ZBTB4,85,-0.9383,52,-1.6818,158,0.01509,176,0.19172,197,0.42405,199,0.43947,166,0.09960,144,-0.1395
ENSG00000181222,POLR2A,40,-0.7467,32,-1.0891,80,0.34473,28,-1.2431,35,-1.0275,74,0.24610,161,1.54201,76,0.28651
ENSG00000239697,TNFSF12,19,-1.0955,3,-3.8059,40,0.03065,55,0.54503,44,0.19086,23,-0.9020,117,1.87316,33,-0.3160
ENSG00000161955,TNFSF13,17,-0.5141,3,-3.1076,102,2.60357,4,-2.4111,42,1.04773,12,-1.1850,18,-0.4629,7,-1.9287
ENSG00000161960,EIF4A1,82,-0.9584,132,-0.2285,194,0.38153,106,-0.5720,172,0.21005,133,-0.2449,138,-0.1577,210,0.58086
ENSG00000129255,MPDU1,19,-0.0526,3,-2.8027,29,0.63464,12,-0.6962,22,0.20660,22,0.18969,4,-2.3963,30,0.81073
ENSG00000129245,FXR2,23,-1.3007,66,0.29461,44,-0.3327,58,0.08751,39,-0.5872,48,-0.2052,69,0.38003,83,0.78238
ENSG00000141504,SAT2,29,-1.4990,161,1.19436,68,-0.2141,80,0.02885,68,-0.2544,37,-1.2195,172,1.31266,71,-0.1742
ENSG00000129244,ATP1B2,187,-0.9416,139,-1.3857,1571,2.83142,91,-2.0086,529,0.80854,110,-1.8394,287,-0.2832,111,-1.8246
ENSG00000108947,EFNB3,0,-6.1560,5,-2.7680,28,-0.3911,48,0.42274,12,-1.7839,43,0.30363,56,0.69151,77,1.46474
ENSG00000183011,NAA38,64,-1.6148,283,0.69295,239,0.41744,302,0.80656,144,-0.4271,79,-1.3910,258,0.54133,219,0.30623
ENSG00000170004,CHD3,321,0.86811,77,-1.3663,117,-0.7381,190,0.00404,232,0.36773,313,0.95005,88,-1.1779,99,-1.0807
ENSG00000170043,TRAPPC1,52,-0.5191,59,-0.3125,59,-0.3116,97,0.47019,58,-0.3589,48,-0.6920,125,0.89563,95,0.49545
ENSG00000179094,PER1,12,-1.6048,3,-3.3989,41,0.29490,33,-0.0350,34,0.02446,31,-0.1465,47,0.51430,53,0.83621
ENSG00000220205,VAMP2,265,-1.3527,521,-0.3235,522,-0.3200,965,0.66623,586,-0.1549,615,-0.0694,655,0.03617,856,0.53094
ENSG00000161970,RPL26,898,0.58529,634,0.02009,778,0.35084,1220,1.10668,734,0.28708,341,-1.0126,436,-0.5649,383,-0.8268
ENSG00000166579,NDEL1,9,-2.5473,48,-0.1021,38,-0.4490,67,0.44829,28,-0.9798,42,-0.3295,36,-0.5352,110,1.54614
ENSG00000133026,MYH10,151,-1.0530,276,-0.1245,162,-0.9457,246,-0.3035,147,-1.1707,645,1.54158,178,-0.7976,343,0.24665
ENSG00000170310,STX8,4,-3.0825,49,0.48742,59,0.77809,57,0.72462,19,-1.0242,21,-0.8743,70,1.06901,40,0.14411
ENSG00000007237,GAS7,188,-0.7745,318,0.04298,159,-1.0243,291,-0.0947,241,-0.4247,466,0.76452,185,-0.7951,422,0.57191
ENSG00000133028,SCO1,35,0.11940,3,-3.5243,45,0.54582,40,0.32777,26,-0.3533,46,0.63793,28,-0.2355,30,-0.1065
ENSG00000065559,MAP2K4,27,-2.4642,280,1.16498,40,-1.8673,67,-1.1179,86,-0.7990,177,0.44008,152,0.14464,217,0.83495
ENSG00000006740,ARHGAP44,4,-3.2859,3,-3.6276,28,-0.4420,46,0.34190,22,-0.8411,59,0.87488,32,-0.2283,65,1.09729
ENSG00000006744,ELAC2,20,-0.7546,17,-0.9718,61,1.01126,31,-0.1114,21,-0.7319,23,-0.5789,49,0.65142,47,0.65936
ENSG00000109099,PMP22,97,0.86896,23,-1.3544,200,2.21372,4,-3.8334,82,0.67119,20,-1.6538,66,0.23565,16,-2.0356
ENSG00000214941,ZSWIM7,50,0.38223,96,1.49247,37,-0.1133,46,0.22655,24,-0.8224,22,-0.9884,60,0.68149,27,-0.6351
ENSG00000011295,TTC19,36,-1.0264,59,-0.2460,66,-0.0806,35,-1.0400,50,-0.5610,92,0.49716,66,-0.0789,110,0.85364
ENSG00000141027,NCOR1,764,1.15784,627,0.81422,291,-0.4200,164,-1.2952,170,-1.3276,621,0.92171,352,-0.1258,205,-1.0355
ENSG00000166582,CENPV,4,-2.7291,3,-3.2867,42,0.68107,24,-0.2200,25,-0.1491,27,-0.0196,46,0.82552,39,0.66447
ENSG00000170315,UBB,313,-1.2342,824,0.26386,1000,0.58011,649,-0.1172,796,0.23424,380,-1.0184,878,0.36690,835,0.32078
ENSG00000175061,SNHG29,151,-0.1600,169,0.02139,217,0.42293,320,1.07824,223,0.52863,85,-1.1194,145,-0.2216,109,-0.7232
ENSG00000170160,CCDC144A,1828,3.16530,99,-1.9231,58,-2.7076,73,-2.3738,110,-1.8767,673,1.26621,121,-1.6189,58,-2.8202
ENSG00000133030,MPRIP,195,0.02121,147,-0.4157,190,-0.0201,180,-0.1031,167,-0.2425,263,0.57322,158,-0.3126,193,0.00249
ENSG00000154803,FLCN,84,1.70490,17,-0.9196,4,-3.0818,7,-2.2271,25,-0.3785,29,-0.1239,57,1.02003,32,0.05329
ENSG00000141030,COPS3,6,-2.7127,45,0.33594,45,0.33593,61,0.82036,9,-2.2221,38,0.06072,33,-0.1589,60,0.91242
ENSG00000108551,RASD1,20,-2.5538,110,-0.0216,38,-1.6401,111,-0.0078,65,-0.9061,109,-0.0371,59,-0.9668,270,1.81808
ENSG00000108557,RAI1,38,-0.3630,100,1.22754,27,-0.8512,64,0.45924,29,-0.8499,40,-0.3111,41,-0.2355,59,0.38389
ENSG00000072310,SREBF1,37,0.70071,13,-0.9520,81,2.16002,5,-2.3630,25,0.08154,5,-2.2510,15,-0.7202,25,0.08635
ENSG00000175662,TOM1L2,26,-1.6392,117,0.65569,51,-0.6745,48,-0.7442,95,0.34181,65,-0.3249,90,0.23129,104,0.52298
ENSG00000091542,ALKBH5,42,-0.9729,37,-1.1657,91,0.20049,91,0.21399,61,-0.4607,62,-0.4316,172,1.27695,99,0.39660
ENSG00000177731,FLII,30,0.37675,3,-3.0853,13,-0.8636,7,-1.7603,37,0.79319,28,0.31945,22,-0.1231,28,0.28824
ENSG00000273018,FAM106A,37,-0.5466,182,2.20338,17,-1.7131,18,-1.5886,9,-2.7114,39,-0.4823,90,0.89442,67,0.44311
ENSG00000141127,PRPSAP2,42,0.64562,3,-3.3262,44,0.73338,2,-3.7060,26,-0.1454,33,0.28148,31,0.15424,35,0.38232
ENSG00000072134,EPN2,85,0.42220,26,-1.4084,62,-0.0691,47,-0.5083,89,0.57785,62,-0.0864,60,-0.1328,67,0.05063
ENSG00000128482,RNF112,20,-0.7792,18,-0.9433,8,-2.0725,23,-0.5931,27,-0.3529,47,0.63562,37,0.15677,56,0.98151
ENSG00000072210,ALDH3A2,43,-0.0919,8,-2.6035,34,-0.4637,49,0.13643,44,-0.0453,45,0.00771,42,-0.1162,72,0.85799
ENSG00000083290,ULK2,62,0.22262,39,-0.4971,62,0.24141,33,-0.7214,45,-0.2806,42,-0.4143,94,0.92390,62,0.25338
ENSG00000108599,AKAP10,15,-1.0753,52,0.88468,27,-0.1677,10,-1.5719,27,-0.1691,30,-0.0210,33,0.12925,40,0.51702
ENSG00000128487,SPECC1,418,1.58336,99,-0.7843,176,0.10377,183,0.16705,129,-0.4205,216,0.49657,58,-1.5872,93,-0.9480
ENSG00000124422,USP22,108,-1.1444,246,0.11764,132,-0.8432,188,-0.3062,152,-0.6831,265,0.27096,373,0.80322,314,0.58213
ENSG00000212719,LINC02693,23,-0.8523,82,1.16890,16,-1.3476,36,-0.1615,19,-1.2486,59,0.70463,12,-1.8229,59,0.69958
ENSG00000256618,MTRNR2L1,155,0.39691,177,0.62043,111,-0.1262,114,-0.0836,212,1.07314,88,-0.5293,100,-0.2984,35,-1.9889
ENSG00000109046,WSB1,247,1.20233,55,-1.1839,67,-0.8942,11,-3.4969,82,-0.6535,153,0.43817,357,1.88404,57,-1.2372
ENSG00000232859,LYRM9,11,-2.0874,174,2.35437,24,-0.9768,42,-0.1357,29,-0.7984,32,-0.5981,49,0.09679,43,-0.1282
ENSG00000087095,NLK,40,-1.8606,133,-0.0410,94,-0.5852,163,0.28761,69,-1.1267,155,0.23158,124,-0.1527,249,1.15815
ENSG00000109083,IFT20,15,-0.9244,3,-3.0336,15,-0.8605,19,-0.5091,35,0.45998,32,0.30786,46,0.86392,32,0.31187
ENSG00000109079,TNFAIP1,18,-1.4077,147,1.98870,13,-1.8567,22,-1.1375,55,0.29398,23,-1.1384,52,0.16290,52,0.19441
ENSG00000004142,POLDIP2,18,-1.5780,41,-0.3746,42,-0.3312,56,0.10086,46,-0.2466,38,-0.5512,124,1.43695,65,0.36904
ENSG00000109103,UNC119,5,-3.0510,55,0.59074,28,-0.5064,27,-0.5335,45,0.30667,23,-0.8675,63,0.81308,53,0.60943
ENSG00000109107,ALDOC,267,-1.3962,255,-1.4638,1875,1.79119,401,-0.7806,1014,0.79346,199,-1.9385,1009,0.68289,529,-0.3887
ENSG00000007202,KIAA0100,35,-0.2727,4,-3.2352,33,-0.3690,76,1.00068,25,-0.8514,51,0.37675,58,0.55287,49,0.28387
ENSG00000109111,SUPT6H,114,0.80613,3,-4.4832,50,-0.5184,50,-0.5238,57,-0.3394,108,0.82213,91,0.42855,64,-0.1553
ENSG00000198242,RPL23A,898,0.57326,562,-0.1812,995,0.74499,1056,0.84527,773,0.36835,326,-1.0970,511,-0.3297,356,-0.9545
ENSG00000173065,FAM222B,30,0.08400,86,1.90668,22,-0.3863,19,-0.6286,14,-1.1404,30,0.09750,14,-1.0273,26,-0.1257
ENSG00000132589,FLOT2,28,-1.1807,8,-2.9174,39,-0.6987,60,-0.0162,66,0.13818,56,-0.1501,67,0.16118,112,1.16615
ENSG00000063015,SEZ6,0,-5.3913,16,-0.7076,7,-1.9134,17,-0.6288,41,0.91871,29,0.22937,43,0.86779,27,0.13816
ENSG00000196535,MYO18A,209,3.07933,3,-3.8706,22,-0.9795,5,-2.9698,25,-0.8295,63,0.80575,3,-3.7846,17,-1.4307
ENSG00000108256,NUFIP2,47,-0.8152,25,-1.7416,106,0.47166,43,-0.9315,55,-0.6145,136,1.03504,89,0.19146,88,0.20096
ENSG00000160551,TAOK1,335,0.76705,106,-1.0460,239,0.21403,181,-0.2283,132,-0.7755,339,0.90815,140,-0.6284,179,-0.2675
ENSG00000108262,GIT1,48,-1.4461,261,1.23905,86,-0.5729,87,-0.5535,172,0.59981,75,-0.8310,120,-0.0519,133,0.13261
ENSG00000167549,CORO6,8,-1.5939,3,-3.0374,10,-1.1829,9,-1.3433,15,-0.6759,35,0.77212,36,0.74510,43,1.18096
ENSG00000126653,NSRP1,470,1.78244,298,0.95840,121,-0.5007,188,0.19215,99,-0.8759,186,0.19349,43,-2.0289,71,-1.3882
ENSG00000108582,CPD,24,-0.5782,20,-0.9051,19,-0.9680,25,-0.5587,20,-0.9170,52,0.67963,21,-0.8203,70,1.29538
ENSG00000108587,GOSR1,38,-0.2094,51,0.23113,69,0.73313,15,-1.6303,47,0.11843,57,0.47377,24,-0.9491,39,-0.1998
ENSG00000196712,NF1,76,-0.6782,132,0.19417,137,0.25578,71,-0.7630,116,-0.0224,125,0.11933,156,0.46564,116,-0.0088
ENSG00000126861,OMG,30,-1.3709,31,-1.3355,137,0.99555,40,-0.9749,65,-0.2287,58,-0.4367,95,0.38054,121,0.90876
ENSG00000131242,RAB11FIP4,145,-0.1557,180,0.18983,87,-0.9431,122,-0.4184,139,-0.2489,211,0.50406,141,-0.1998,193,0.33488
ENSG00000172301,COPRS,57,-1.1713,90,-0.4693,130,0.10030,169,0.52758,88,-0.5557,83,-0.6458,187,0.69217,183,0.75343
ENSG00000178691,SUZ12,66,0.12889,34,-0.9127,76,0.33706,52,-0.2534,63,0.05523,92,0.76405,22,-1.5309,56,-0.1545
ENSG00000126858,RHOT1,31,-0.9870,24,-1.3466,60,0.04513,35,-0.7986,46,-0.4182,84,0.65616,60,0.02557,88,0.74891
ENSG00000141314,RHBDL3,17,-0.8502,33,0.16613,16,-0.9065,49,0.79725,39,0.46797,28,-0.1413,8,-2.0246,37,0.35302
ENSG00000108666,C17orf75,21,-0.8950,163,2.64249,38,0.01388,24,-0.7352,13,-1.7108,32,-0.2903,22,-0.8478,31,-0.3756
ENSG00000010244,ZNF207,138,0.53542,110,0.17661,82,-0.2980,43,-1.2648,54,-1.0190,148,0.74614,127,0.40003,92,-0.1199
ENSG00000108671,PSMD11,46,-0.5308,41,-0.7074,41,-0.7048,37,-0.8677,73,0.20140,77,0.28442,83,0.39018,85,0.47046
ENSG00000176749,CDK5R1,42,-2.3385,87,-1.2741,127,-0.7083,161,-0.3414,161,-0.3760,212,0.10257,160,-0.3439,438,1.57420
ENSG00000006125,AP2B1,147,-0.6010,40,-2.5323,224,0.05432,175,-0.3320,155,-0.5716,341,0.84945,160,-0.4766,323,0.73832
ENSG00000270647,TAF15,120,0.92824,27,-1.4040,79,0.23432,55,-0.3322,35,-1.1124,98,0.67329,61,-0.1539,70,0.05500
ENSG00000270885,RASL10B,2,-3.9907,3,-3.2369,15,-1.1424,19,-0.7716,62,1.31428,24,-0.4639,97,1.95404,19,-0.8369
ENSG00000273611,ZNHIT3,4,-3.1490,40,0.04926,42,0.12667,62,0.75243,35,-0.1609,24,-0.8069,58,0.64247,51,0.49858
ENSG00000278311,GGNBP2,126,-0.4597,254,0.65737,192,0.20576,180,0.10016,132,-0.4286,234,0.59441,90,-0.9689,143,-0.2852
ENSG00000278540,ACACA,40,-0.3585,28,-0.9020,31,-0.7079,74,0.63161,55,0.18152,56,0.21850,20,-1.3421,66,0.50968
ENSG00000276234,TADA2A,28,0.27757,3,-2.7034,15,-0.6385,38,0.74981,14,-0.8141,31,0.48899,28,0.29958,28,0.28379
ENSG00000275066,SYNRG,52,0.18901,60,0.44701,40,-0.2107,19,-1.3019,29,-0.7825,76,0.95531,44,-0.0556,39,-0.2670
ENSG00000278053,DDX52,94,0.93605,22,-1.3007,29,-0.9179,34,-0.6679,65,0.38421,72,0.57934,19,-1.5183,53,0.01223
ENSG00000274211,SOCS7,29,-0.7840,45,-0.1144,30,-0.7188,71,0.62182,35,-0.5440,74,0.79486,38,-0.3971,50,0.06696
ENSG00000275832,ARHGAP23,78,0.69791,36,-0.5418,70,0.52250,69,0.48192,76,0.75316,19,-1.5868,59,0.23008,28,-0.9736
ENSG00000277363,SRCIN1,152,1.00017,50,-0.7624,52,-0.7290,104,0.36503,77,-0.1251,106,0.44450,62,-0.4559,62,-0.4822
ENSG00000273604,EPOP,13,-1.4191,6,-2.5321,9,-1.9267,36,0.17914,34,0.05905,37,0.21376,44,0.47517,55,0.97962
ENSG00000275023,MLLT6,156,0.76937,181,1.02383,80,-0.3051,77,-0.3651,118,0.34874,78,-0.3741,67,-0.5727,58,-0.8678
ENSG00000277972,CISD3,20,-1.4004,62,0.33818,61,0.30148,61,0.31172,61,0.33132,30,-0.8544,80,0.74879,44,-0.2296
ENSG00000277791,PSMB3,26,-1.4760,3,-4.2591,71,0.06336,62,-0.1552,47,-0.6320,51,-0.4953,153,1.35391,119,1.06883
ENSG00000276293,PIP4K2B,75,-1.6164,291,0.47078,175,-0.3337,159,-0.4879,190,-0.2270,232,0.12210,295,0.49606,273,0.41612
ENSG00000273559,CWC25,46,0.54484,3,-3.5542,26,-0.3419,19,-0.8117,26,-0.4090,62,1.19993,44,0.46070,24,-0.5109
ENSG00000125691,RPL23,396,-0.1509,581,0.46292,494,0.19966,755,0.90194,463,0.10824,229,-1.0735,477,0.14362,354,-0.3603
ENSG00000002834,LASP1,39,-0.5974,77,0.46524,54,-0.1017,56,-0.0460,50,-0.2654,66,0.22558,44,-0.4103,67,0.26619
ENSG00000263874,LINC00672,18,-1.8452,11,-2.5270,51,-0.2567,82,0.49584,48,-0.4047,72,0.30882,84,0.52673,90,0.73163
ENSG00000067191,CACNB1,12,-2.3809,97,0.76306,23,-1.4769,54,-0.1663,63,0.07208,72,0.32789,28,-1.1836,90,0.73457
ENSG00000108298,RPL19,612,0.53417,393,-0.1788,546,0.34790,767,0.91385,568,0.46539,155,-1.6908,384,-0.2135,344,-0.4214
ENSG00000141750,STAC2,53,0.10663,3,-4.1352,18,-1.5459,69,0.53558,77,0.81497,65,0.51074,37,-0.4377,40,-0.3653
ENSG00000108306,FBXL20,35,-0.2529,5,-2.9669,18,-1.2858,16,-1.3860,37,-0.1733,61,0.72541,110,1.65341,37,-0.2107
ENSG00000125686,MED1,47,0.52851,3,-3.5254,42,0.34760,24,-0.5480,25,-0.4870,70,1.41189,33,-0.0603,17,-1.1246
ENSG00000167258,CDK12,48,0.27439,51,0.34649,36,-0.1766,17,-1.2779,47,0.25221,54,0.50542,43,0.08598,25,-0.7974
ENSG00000171532,NEUROD2,18,-2.7546,74,-0.6571,65,-0.8495,103,-0.1474,60,-1.0600,169,0.73988,137,0.30566,196,1.03841
ENSG00000131771,PPP1R1B,116,-1.1599,328,0.45680,616,1.54863,130,-0.9857,359,0.69319,128,-1.0956,269,0.13461,142,-0.9271
ENSG00000141741,MIEN1,33,-0.6102,76,0.69045,42,-0.2314,70,0.55494,44,-0.1981,21,-1.3980,55,0.16352,69,0.60199
ENSG00000172057,ORMDL3,12,-1.6513,124,2.19767,19,-0.9763,10,-1.8509,12,-1.6861,24,-0.6788,74,1.20418,40,0.21973
ENSG00000108344,PSMD3,20,-1.2430,13,-1.8741,46,0.01309,36,-0.3614,29,-0.7492,37,-0.3884,67,0.60381,96,1.43425
ENSG00000008838,MED24,16,-0.4815,6,-1.8359,10,-1.2477,9,-1.3202,21,-0.1057,14,-0.7484,51,1.37806,41,1.16591
ENSG00000126351,THRA,187,-0.1455,186,-0.1521,268,0.43164,118,-0.8450,235,0.24413,209,0.04111,268,0.43163,168,-0.3365
ENSG00000126368,NR1D1,14,-1.6574,6,-2.8228,46,0.14362,26,-0.7258,63,0.72872,30,-0.5725,53,0.35368,67,0.85280
ENSG00000188895,MSL1,104,0.16587,67,-0.5270,100,0.10671,73,-0.3913,79,-0.2982,117,0.40898,75,-0.3471,109,0.27931
