Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000160460,SPTBN4,27,-1.5713,97,0.41942,90,0.29314,98,0.49600,94,0.36608,79,0.08748,37,-1.0773,52,-0.5860
ENSG00000105245,NUMBL,21,-1.5184,61,0.07682,82,0.57445,73,0.42105,57,-0.0300,74,0.45046,27,-1.1504,37,-0.6866
ENSG00000077312,SNRPA,27,-0.0906,18,-0.7174,33,0.23793,35,0.35697,17,-0.8356,23,-0.3637,23,-0.3179,52,0.98922
ENSG00000167578,RAB4B,35,-0.0981,34,-0.1185,37,0.01116,41,0.19431,41,0.16724,39,0.10006,46,0.37815,15,-1.3578
ENSG00000269858,EGLN2,31,-1.2005,87,0.42327,75,0.18387,75,0.20945,71,0.09083,81,0.36237,56,-0.2715,36,-0.9445
ENSG00000167601,AXL,17,-0.8537,33,0.17342,19,-0.6951,14,-1.2908,57,1.07840,18,-0.8370,71,1.48592,37,0.34449
ENSG00000105323,HNRNPUL1,108,0.55122,58,-0.4504,52,-0.5989,60,-0.4375,92,0.28988,75,-0.0388,118,0.69620,71,-0.1206
ENSG00000248098,BCKDHA,31,-0.3489,38,-0.0289,55,0.56954,29,-0.5003,38,-0.0272,43,0.20073,66,0.87881,15,-1.4666
ENSG00000105341,DMAC2,8,-1.6644,27,0.23108,27,0.21751,23,0.00410,27,0.25481,28,0.33319,24,0.07246,17,-0.4604
ENSG00000105372,RPS19,801,0.70211,336,-0.6934,383,-0.4920,273,-1.1014,615,0.26143,670,0.46118,806,0.71328,405,-0.4059
ENSG00000105404,RABAC1,94,-0.9497,208,0.30023,198,0.21520,196,0.22562,246,0.57571,177,0.03594,144,-0.2886,96,-0.9235
ENSG00000105409,ATP1A3,69,-2.1443,319,0.18756,622,1.33827,339,0.33019,316,0.17481,209,-0.5300,177,-0.7329,235,-0.2958
ENSG00000105737,GRIK5,31,-0.6588,64,0.50031,35,-0.4509,45,-0.0670,48,0.02884,47,-0.0102,48,0.03244,60,0.40000
ENSG00000160570,DEDD2,8,-1.9032,21,-0.4864,42,0.60278,32,0.14891,54,1.01478,28,-0.0886,19,-0.6757,28,-0.0399
ENSG00000105723,GSK3A,71,-0.6334,152,0.59233,141,0.47179,111,0.08258,140,0.45828,95,-0.1992,77,-0.5069,67,-0.7229
ENSG00000079432,CIC,44,-0.1466,49,0.02104,28,-0.8114,48,0.01264,36,-0.4523,53,0.19601,81,0.87158,38,-0.3569
ENSG00000079462,PAFAH1B3,11,-1.1889,14,-0.7563,38,0.76483,31,0.46862,13,-0.8923,27,0.24777,18,-0.4011,27,0.19706
ENSG00000167619,TMEM145,10,-0.9397,22,0.23831,29,0.71086,26,0.59370,11,-0.7375,23,0.38593,12,-0.6302,4,-2.0650
ENSG00000105429,MEGF8,47,-0.8083,93,0.24482,79,-0.0162,93,0.28010,77,-0.0638,82,0.04555,58,-0.4964,94,0.26696
ENSG00000167378,IRGQ,35,-0.9207,55,-0.2212,95,0.66385,92,0.71453,61,-0.0498,53,-0.3131,51,-0.3456,45,-0.5160
ENSG00000131116,ZNF428,54,-0.7065,57,-0.6285,105,0.34003,74,-0.2628,67,-0.3757,118,0.60631,115,0.47900,72,-0.2615
ENSG00000105767,CADM4,115,0.99297,58,-0.1421,62,-0.0292,59,-0.1354,24,-1.4504,49,-0.4419,110,0.90594,49,-0.4130
ENSG00000105771,SMG9,21,0.12096,22,0.19335,17,-0.1765,28,0.68619,5,-2.0934,18,-0.1247,23,0.29270,14,-0.5312
ENSG00000159871,LYPD5,9,-1.3551,23,-0.0430,22,-0.0668,30,0.47549,54,1.43437,25,0.11230,7,-1.7483,7,-1.7732
ENSG00000267680,ZNF224,24,0.48469,14,-0.3378,16,-0.1860,24,0.58460,8,-1.0897,14,-0.4051,16,-0.1752,22,0.36216
ENSG00000167380,ZNF226,32,0.96596,13,-0.4786,18,-0.0358,19,0.08349,13,-0.5299,13,-0.5354,25,0.52781,15,-0.2775
ENSG00000073008,PVR,12,-0.6118,30,0.76988,15,-0.3090,31,0.98432,10,-0.8764,14,-0.4395,14,-0.4378,13,-0.5359
ENSG00000130204,TOMM40,15,-1.4210,43,0.14595,42,0.08062,56,0.64162,41,0.03562,34,-0.2452,30,-0.4304,45,0.18806
ENSG00000130203,APOE,778,-0.2025,757,-0.2468,949,0.11399,328,-1.6416,1549,0.93504,818,-0.1375,2051,1.44260,463,-1.0052
ENSG00000130208,APOC1,5,-2.3110,17,-0.5591,30,0.32280,5,-2.3286,65,1.71618,47,1.32857,16,-0.6262,4,-2.5790
ENSG00000104853,CLPTM1,49,-1.2420,120,0.13858,149,0.48768,109,-0.0108,146,0.45603,100,-0.1712,135,0.32730,84,-0.4287
ENSG00000104859,CLASRP,29,0.99375,9,-0.8247,9,-0.8064,18,0.22148,24,0.64127,15,-0.1097,11,-0.5267,10,-0.6308
ENSG00000142252,GEMIN7,6,-1.2548,14,-0.0810,15,0.01918,29,1.36518,17,0.20770,12,-0.3413,4,-1.8283,8,-0.8346
ENSG00000007047,MARK4,13,-1.5419,51,0.58401,45,0.36498,31,-0.2607,50,0.55481,27,-0.4831,45,0.35626,38,0.09500
ENSG00000104866,PPP1R37,19,-0.5224,43,0.74939,18,-0.6012,35,0.43401,24,-0.2051,27,-0.0152,19,-0.5742,26,-0.0916
ENSG00000007255,TRAPPC6A,31,0.28600,13,-1.0025,16,-0.7135,28,0.16365,20,-0.3762,21,-0.3284,48,1.05657,29,0.20165
ENSG00000104884,ERCC2,13,-0.6508,37,0.98370,34,0.84272,18,-0.2147,14,-0.6101,11,-1.0140,31,0.71005,16,-0.3823
ENSG00000012061,ERCC1,41,-0.1545,38,-0.2903,65,0.56105,54,0.30375,33,-0.5030,45,-0.0115,51,0.17662,30,-0.6458
ENSG00000125740,FOSB,5,-3.1864,50,0.19823,45,0.02079,60,0.55105,48,0.11934,40,-0.1879,43,-0.0379,54,0.29771
ENSG00000125744,RTN2,11,-2.3065,88,0.92829,55,0.14695,65,0.48645,63,0.37237,37,-0.5267,38,-0.4306,42,-0.2625
ENSG00000125746,EML2,67,1.25519,51,0.76863,37,0.23053,24,-0.4625,31,-0.0266,7,-2.2860,25,-0.3663,43,0.50067
ENSG00000125743,SNRPD2,97,-1.2427,126,-0.8416,239,0.15925,231,0.11928,360,0.84616,282,0.49621,218,0.01372,97,-1.2447
ENSG00000185800,DMWD,51,-0.5463,115,0.73952,43,-0.8311,75,0.03603,84,0.21570,64,-0.2423,78,0.09667,84,0.22664
ENSG00000125755,SYMPK,46,0.20324,61,0.67652,24,-0.7733,41,0.04284,50,0.35511,22,-0.9867,36,-0.1931,59,0.60905
ENSG00000176182,MYPOP,13,-1.8142,58,0.50917,34,-0.3613,49,0.24248,78,1.01011,49,0.25723,32,-0.4388,15,-1.5611
ENSG00000104967,NOVA2,45,-0.4114,98,0.86277,44,-0.4443,85,0.72953,52,-0.1865,41,-0.6064,55,-0.0808,35,-0.7692
ENSG00000124440,HIF3A,44,1.13687,45,1.16427,10,-1.2777,11,-1.1388,21,-0.0969,4,-2.4798,50,1.36271,22,-0.0120
ENSG00000011485,PPP5C,24,-1.5425,83,0.36012,110,0.82150,90,0.57383,48,-0.5255,49,-0.5245,65,-0.0373,57,-0.2454
ENSG00000277531,PNMA8C,21,-1.7094,65,-0.0163,78,0.27974,115,1.09572,50,-0.4195,69,0.08972,45,-0.5960,30,-1.2125
ENSG00000182013,PNMA8A,65,-1.9191,220,-0.0594,335,0.62644,341,0.76071,164,-0.5192,272,0.32197,126,-0.9276,151,-0.6550
ENSG00000204851,PNMA8B,72,-1.5666,388,1.11359,256,0.40126,307,0.82344,152,-0.4305,154,-0.4595,79,-1.4322,131,-0.6577
ENSG00000160014,CALM3,445,-1.8608,1734,0.23397,1500,-0.0003,1992,0.53233,2089,0.54220,1779,0.31489,910,-0.7823,781,-1.0166
ENSG00000197380,DACT3,76,-0.2170,85,-0.0383,92,0.09946,64,-0.5308,112,0.41244,89,0.05033,101,0.23760,96,0.16724
ENSG00000090372,STRN4,51,0.07442,83,0.87155,35,-0.5176,64,0.51516,28,-0.8434,46,-0.1233,29,-0.8077,42,-0.2327
ENSG00000181027,FKRP,14,-0.3652,16,-0.1767,18,0.00744,32,1.16890,18,0.08013,13,-0.4568,13,-0.4394,6,-1.5787
ENSG00000042753,AP2S1,76,-1.5509,291,0.54736,247,0.27674,311,0.76753,222,0.10477,193,-0.1331,151,-0.5087,87,-1.3490
ENSG00000160007,ARHGAP35,127,-0.4736,295,0.89997,167,-0.0378,158,-0.1446,176,0.04572,162,-0.1020,152,-0.1923,157,-0.1391
ENSG00000130748,TMEM160,125,-1.2490,374,0.46233,366,0.42767,264,-0.1125,381,0.49438,331,0.29709,228,-0.3340,150,-0.9774
ENSG00000130749,ZC3H4,59,0.78879,65,0.95462,21,-0.8423,34,-0.1238,23,-0.7191,32,-0.2284,31,-0.2598,34,-0.1193
ENSG00000142230,SAE1,31,-1.3970,100,0.39196,123,0.74255,105,0.53411,83,0.09741,74,-0.1094,47,-0.7970,43,-0.9262
ENSG00000257704,INAFM1,15,-1.4906,52,0.37192,49,0.26466,47,0.24260,42,0.01793,53,0.47519,20,-1.0971,34,-0.3182
ENSG00000105419,MEIS3,30,-1.6034,76,-0.1855,61,-0.5407,111,0.48191,61,-0.5268,133,0.84260,71,-0.3045,70,-0.3094
ENSG00000118160,SLC8A2,54,-1.3398,141,0.15027,82,-0.6984,178,0.62407,123,-0.0597,166,0.48654,55,-1.2934,137,0.10667
ENSG00000105402,NAPA,103,-0.9444,267,0.55707,164,-0.2314,290,0.81264,183,-0.0617,152,-0.3876,118,-0.7447,179,-0.0904
ENSG00000024422,EHD2,18,-0.4196,8,-1.6430,16,-0.5888,22,-0.0837,11,-1.1863,21,-0.1827,21,-0.1993,75,2.04249
ENSG00000105373,NOP53,79,-0.1078,45,-0.9812,69,-0.3023,57,-0.6673,117,0.53072,82,-0.0480,140,0.83974,114,0.49836
ENSG00000178980,SELENOW,933,0.00730,870,-0.1054,868,-0.1085,812,-0.2393,1144,0.33697,1156,0.40505,1111,0.28943,431,-1.1914
ENSG00000105499,PLA2G4C,58,1.17298,28,-0.0636,28,-0.0273,33,0.22417,27,-0.0994,19,-0.6987,24,-0.2954,20,-0.5892
ENSG00000185453,ZSWIM9,33,0.54004,51,1.26641,18,-0.4444,14,-0.9164,16,-0.6556,14,-0.8546,24,0.01004,41,0.87795
ENSG00000105438,KDELR1,38,0.19051,45,0.47478,46,0.53086,40,0.32061,16,-1.1540,13,-1.5174,51,0.69067,32,-0.0401
ENSG00000105447,GRWD1,13,-0.4751,14,-0.3853,22,0.32552,25,0.63080,17,-0.0246,14,-0.3945,13,-0.4661,20,0.20573
ENSG00000105443,CYTH2,23,-0.3899,36,0.35277,28,-0.0836,43,0.73911,11,-1.4298,25,-0.2703,31,0.11753,26,-0.1790
ENSG00000142235,LMTK3,22,-1.6000,56,-0.1676,49,-0.3866,88,0.63932,66,0.08809,83,0.51612,35,-0.9070,57,-0.1487
ENSG00000063177,RPL18,617,0.29691,393,-0.4240,488,-0.0807,337,-0.7278,486,-0.0875,668,0.49041,840,0.81556,303,-0.8248
ENSG00000063176,SPHK2,16,-0.4849,37,0.86812,26,0.28222,18,-0.3063,27,0.38609,21,-0.0047,20,-0.1204,11,-1.0294
ENSG00000105516,DBP,15,-1.8951,64,0.26931,51,-0.0906,63,0.26485,61,0.17292,60,0.18504,44,-0.3275,62,0.20367
ENSG00000063180,CA11,153,-1.6280,480,0.13834,334,-0.4375,308,-0.6186,616,0.54672,648,0.73432,531,0.30160,382,-0.2278
ENSG00000105552,BCAT2,37,0.96727,21,0.00897,14,-0.6148,17,-0.3379,24,0.26665,13,-0.7399,32,0.72439,18,-0.2587
ENSG00000087074,PPP1R15A,11,-1.7065,53,0.63470,25,-0.5239,44,0.37431,14,-1.4349,52,0.72474,14,-1.3743,47,0.43424
ENSG00000104805,NUCB1,62,-0.3886,84,0.09231,88,0.16163,105,0.51895,48,-0.7939,66,-0.3307,95,0.28453,77,-0.0599
ENSG00000087086,FTL,2198,0.65605,1387,-0.0985,1074,-0.5006,658,-1.3503,1838,0.35738,1679,0.23683,2339,0.76215,1241,-0.2743
ENSG00000104812,GYS1,18,0.07281,27,0.74540,17,0.01131,17,-0.0247,5,-1.6693,11,-0.7551,28,0.82326,19,0.20168
ENSG00000183207,RUVBL2,25,-1.1963,69,0.35780,42,-0.4198,70,0.42477,63,0.19737,57,0.05331,54,-0.0501,47,-0.2534
ENSG00000104852,SNRNP70,102,0.11624,125,0.44097,91,-0.0583,99,0.08461,69,-0.5103,87,-0.1570,82,-0.2382,108,0.20992
ENSG00000104863,LIN7B,7,-2.7707,34,-0.5449,98,1.17236,50,0.04909,33,-0.6086,74,0.80079,49,-0.0012,17,-1.5639
ENSG00000177380,PPFIA3,22,-2.0293,238,1.82274,73,-0.2293,113,0.55097,78,-0.1113,53,-0.7789,49,-0.8522,49,-0.8442
ENSG00000104888,SLC17A7,166,-2.4782,1204,0.56475,872,0.03585,1412,0.98456,867,0.02591,856,0.00734,532,-0.7398,352,-1.3686
ENSG00000104872,PIH1D1,20,-1.3136,42,-0.2276,62,0.40821,62,0.46452,48,-0.0163,53,0.19239,45,-0.0989,34,-0.5534
ENSG00000142541,RPL13A,1441,0.82368,578,-0.6534,617,-0.5537,409,-1.2784,763,-0.2205,1042,0.31870,1457,0.84254,1008,0.22579
ENSG00000142534,RPS11,1002,0.58485,528,-0.4469,562,-0.3496,387,-1.0081,816,0.24651,823,0.29565,1162,0.83762,519,-0.4736
ENSG00000142546,NOSIP,61,-0.0003,70,0.21545,91,0.64237,73,0.32137,27,-1.2345,51,-0.3149,51,-0.2826,64,0.05998
ENSG00000126464,PRR12,20,-0.2384,33,0.56981,17,-0.4969,26,0.21297,16,-0.5628,17,-0.5005,34,0.63805,25,0.11087
ENSG00000126461,SCAF1,55,-0.2086,108,0.90051,68,0.14111,66,0.09254,53,-0.2664,52,-0.3321,59,-0.0937,48,-0.4270
ENSG00000126456,IRF3,21,-0.1242,21,-0.1275,17,-0.5061,21,-0.1727,31,0.46197,16,-0.6584,30,0.42635,38,0.79574
ENSG00000126457,PRMT1,35,-1.0118,49,-0.5125,123,0.97515,72,0.10912,55,-0.3231,70,0.04559,85,0.36618,49,-0.5197
ENSG00000169169,CPT1C,35,-0.9662,81,0.32850,69,0.08230,97,0.73604,81,0.32618,48,-0.5627,35,-0.9590,68,0.05415
ENSG00000196961,AP2A1,51,-0.8419,94,0.12244,62,-0.5354,112,0.46845,137,0.74700,77,-0.2242,83,-0.0726,67,-0.4233
ENSG00000104973,MED25,33,-0.0086,35,0.08190,49,0.60727,46,0.59902,23,-0.6064,31,-0.1392,22,-0.6398,19,-0.8969
ENSG00000104960,PTOV1,139,-0.1570,195,0.39590,158,0.05138,197,0.46729,153,0.00518,132,-0.2587,156,0.02853,71,-1.1792
ENSG00000039650,PNKP,8,-1.3334,19,0.01757,17,-0.1569,32,1.06867,19,0.05578,14,-0.5323,16,-0.1825,15,-0.3156
ENSG00000204673,AKT1S1,33,-0.1089,37,0.06422,33,-0.1223,36,0.06066,40,0.18413,32,-0.1559,52,0.64835,21,-0.8149
ENSG00000104946,TBC1D17,45,0.16859,38,-0.1021,20,-1.0829,57,0.65950,29,-0.4824,37,-0.1470,32,-0.3512,50,0.35277
ENSG00000213024,NUP62,27,-0.0624,26,-0.0882,33,0.23837,40,0.68846,16,-0.8698,25,-0.1978,14,-1.0050,33,0.25949
ENSG00000105053,VRK3,21,-0.3149,25,-0.0315,26,0.04474,25,-0.0143,17,-0.6651,38,0.74519,15,-0.8610,26,0.00462
ENSG00000105357,MYH14,102,2.07983,49,0.71697,13,-1.3314,18,-0.9263,13,-1.3262,15,-1.2559,35,0.16588,38,0.28722
ENSG00000131398,KCNC3,5,-1.7126,34,1.15912,14,-0.2599,22,0.51450,13,-0.4471,17,0.03230,8,-1.1242,16,-0.1179
ENSG00000131408,NR1H2,29,-0.6835,47,0.04699,64,0.57410,25,-0.9693,80,0.94894,38,-0.2815,60,0.47032,44,-0.0560
ENSG00000161671,EMC10,145,0.58568,90,-0.1942,99,-0.0403,83,-0.3541,118,0.24587,88,-0.2632,145,0.57725,78,-0.4245
ENSG00000161677,JOSD2,72,0.92267,80,1.11322,34,-0.3035,41,-0.0023,26,-0.6920,33,-0.3779,39,-0.0750,11,-1.9063
ENSG00000204653,ASPDH,16,-1.5236,91,1.24659,64,0.61663,29,-0.6930,84,1.10027,41,-0.1227,26,-0.7883,15,-1.6110
ENSG00000131409,LRRC4B,101,-0.0569,160,0.70182,95,-0.1539,105,0.01609,65,-0.7315,100,-0.0708,78,-0.4570,134,0.40149
ENSG00000169035,KLK7,4,-2.1307,29,0.71257,23,0.29420,39,1.42353,24,0.38667,8,-1.4757,12,-0.7320,5,-1.9534
ENSG00000142549,IGLON5,4,-2.1340,37,1.36307,22,0.47853,12,-0.5467,24,0.60817,9,-0.8928,14,-0.1962,20,0.30816
ENSG00000105379,ETFB,154,0.18797,173,0.37945,111,-0.3326,81,-0.8908,252,1.02165,142,0.07626,153,0.18413,77,-0.8854
ENSG00000105568,PPP2R1A,198,-1.0525,500,0.40789,389,-0.0021,520,0.54458,486,0.36094,352,-0.1792,329,-0.2662,246,-0.7175
ENSG00000167555,ZNF528,54,1.82467,25,0.49258,1,-3.9831,11,-0.8659,9,-1.0945,5,-2.0015,23,0.31162,43,1.38866
ENSG00000167766,ZNF83,37,0.85440,20,-0.1367,14,-0.6555,29,0.51953,14,-0.7173,8,-1.6498,22,0.00102,39,0.92350
ENSG00000170949,ZNF160,45,1.24020,8,-1.4318,11,-0.9921,19,-0.2284,15,-0.5223,20,-0.1254,18,-0.2274,39,0.97083
ENSG00000170954,ZNF415,30,0.34484,10,-1.2688,30,0.36958,17,-0.5509,12,-0.9945,22,-0.1581,33,0.52625,45,1.05125
ENSG00000130844,ZNF331,21,-0.6205,7,-2.2059,37,0.27397,35,0.23489,26,-0.2706,44,0.64413,41,0.44553,20,-0.6384
ENSG00000179820,MYADM,33,0.09234,56,0.96074,29,-0.0984,41,0.51900,29,-0.0960,15,-1.1724,14,-1.1759,37,0.26277
ENSG00000126583,PRKCG,35,-1.8425,107,-0.1374,85,-0.5011,200,1.04834,82,-0.5566,152,0.49014,82,-0.5673,76,-0.6832
ENSG00000105605,CACNG7,18,-0.9609,39,0.22212,34,0.01453,42,0.38489,49,0.60996,35,0.06986,26,-0.3895,18,-0.9833
ENSG00000142408,CACNG8,74,-1.1998,325,1.18529,116,-0.5146,184,0.24790,112,-0.5694,129,-0.3821,117,-0.4961,237,0.63830
ENSG00000170906,NDUFA3,191,-1.1600,313,-0.4060,357,-0.2016,335,-0.3351,483,0.28396,636,0.87126,477,0.26663,287,-0.5422
ENSG00000105619,TFPT,39,-1.0239,90,0.27409,87,0.23123,58,-0.4537,88,0.24780,95,0.42747,90,0.28455,55,-0.5047
ENSG00000105618,PRPF31,36,-0.5347,39,-0.4172,58,0.20709,71,0.60586,33,-0.6971,55,0.13884,49,-0.0613,44,-0.2317
ENSG00000088038,CNOT3,20,-0.4370,16,-0.7303,22,-0.2461,33,0.41928,23,-0.2029,25,-0.1051,21,-0.3066,44,0.84229
ENSG00000125505,MBOAT7,62,-1.5246,202,0.30469,185,0.16163,255,0.80439,176,0.07846,156,-0.1314,100,-0.8013,129,-0.4149
ENSG00000170892,TSEN34,18,0.20907,12,-0.4094,19,0.29653,14,-0.2909,5,-1.6586,19,0.34211,26,0.79900,13,-0.3035
ENSG00000170889,RPS9,863,0.89420,355,-0.5503,334,-0.6463,261,-1.1144,581,0.22790,623,0.39154,774,0.70679,367,-0.4987
ENSG00000167614,TTYH1,331,0.00724,303,-0.1316,300,-0.1464,177,-1.0546,443,0.48402,317,-0.0705,656,1.16003,274,-0.2935
ENSG00000167615,LENG8,108,0.96703,95,0.74529,24,-1.4299,72,0.32965,24,-1.3906,25,-1.4454,31,-1.0380,127,1.25678
ENSG00000125503,PPP1R12C,34,-1.0918,97,0.57082,67,-0.0307,68,0.00443,85,0.35309,57,-0.2998,69,0.02574,79,0.23291
ENSG00000105048,TNNT1,2,-3.7340,17,-0.8268,28,-0.0041,15,-1.0522,46,0.77008,56,1.36564,29,0.02799,21,-0.5058
ENSG00000129990,SYT5,22,-2.5662,112,-0.1107,138,0.22503,168,0.63207,129,0.11734,168,0.63607,59,-1.1038,69,-0.8631
ENSG00000105063,PPP6R1,33,-1.1621,101,0.61048,51,-0.4884,64,-0.1441,100,0.59885,77,0.17621,82,0.25467,47,-0.5968
ENSG00000133265,HSPBP1,18,-1.7923,82,0.54403,79,0.48891,64,0.17187,66,0.20764,60,0.04172,36,-0.7311,55,-0.1033
ENSG00000160469,BRSK1,127,-0.2635,400,1.70202,91,-0.7863,134,-0.2026,186,0.34406,94,-0.7960,120,-0.3603,123,-0.3216
ENSG00000108107,RPL28,1307,0.90248,635,-0.2854,622,-0.3164,359,-1.2610,826,0.13507,849,0.20299,1101,0.60800,692,-0.1492
ENSG00000108106,UBE2S,21,-1.1334,44,-0.0472,68,0.69025,51,0.21984,47,0.08909,55,0.37661,43,-0.0630,13,-1.8298
ENSG00000187902,SHISA7,25,-0.4342,35,0.04661,27,-0.3223,41,0.35775,31,-0.1133,45,0.55565,21,-0.7033,24,-0.5379
ENSG00000063241,ISOC2,18,-1.1148,36,-0.0129,51,0.55191,35,-0.1018,22,-0.8096,59,0.92215,36,-0.0204,16,-1.2997
ENSG00000090971,NAT14,29,-1.3068,86,0.40721,52,-0.3886,103,0.81690,102,0.68591,56,-0.3086,45,-0.6259,39,-0.8554
ENSG00000218891,ZNF579,24,0.33958,39,1.16904,20,0.10635,18,-0.1236,14,-0.5014,11,-0.8567,20,0.09340,16,-0.2902
ENSG00000213015,ZNF580,35,-0.4425,61,0.42680,25,-0.9323,41,-0.2325,47,0.01556,60,0.45991,49,0.06869,48,0.04406
ENSG00000173581,CCDC106,30,-0.7441,57,0.25870,46,-0.0858,47,-0.0544,71,0.61818,52,0.13321,67,0.52090,16,-1.6910
ENSG00000063244,U2AF2,35,-0.2132,31,-0.3864,49,0.30280,48,0.31553,26,-0.6854,51,0.42937,36,-0.1600,28,-0.5747
ENSG00000063245,EPN1,115,-0.8097,319,0.82148,162,-0.2855,205,0.10234,220,0.20188,163,-0.3093,219,0.19496,169,-0.2198
ENSG00000142409,ZNF787,3,-2.4306,21,0.27441,19,0.12516,8,-1.2911,10,-0.9181,26,0.67594,33,0.99709,25,0.52812
ENSG00000167685,ZNF444,28,-0.0305,52,0.96174,17,-0.8265,23,-0.4267,33,0.20766,27,-0.1206,34,0.26608,26,-0.1737
ENSG00000198046,ZNF667,21,-0.5415,23,-0.3990,25,-0.2734,43,0.69021,13,-1.2152,36,0.30243,17,-0.9032,43,0.57880
ENSG00000166770,ZNF667-AS1,39,-0.7218,47,-0.4193,66,0.09573,60,-0.0666,59,-0.0846,81,0.50639,83,0.47341,44,-0.5447
ENSG00000196263,ZNF471,34,0.83617,20,-0.0141,16,-0.4149,18,-0.2334,17,-0.2618,10,-1.2096,21,0.08565,40,1.12650
ENSG00000196867,ZFP28,15,-0.1665,16,-0.1109,25,0.64182,27,0.83643,12,-0.5590,14,-0.2828,8,-1.0604,12,-0.5823
ENSG00000197016,ZNF470,20,0.31255,13,-0.2752,20,0.33888,21,0.44670,15,-0.1530,11,-0.6501,15,-0.0905,15,-0.0895
ENSG00000268182,SMIM17,9,-1.7607,47,0.74495,74,1.53488,29,-0.0423,15,-1.0678,27,-0.1673,18,-0.7650,23,-0.3815
ENSG00000198300,PEG3,122,-1.4329,261,-0.2664,409,0.45931,417,0.56473,312,0.01741,338,0.16543,212,-0.5904,261,-0.2649
ENSG00000083844,ZNF264,16,-0.4630,29,0.48461,13,-0.8022,22,0.03417,23,0.08435,25,0.23815,18,-0.3057,24,0.17639
ENSG00000268205,AC005261.1,70,0.08643,59,-0.1913,66,-0.0017,75,0.22689,47,-0.5378,74,0.20476,63,-0.0918,60,-0.1614
ENSG00000131845,ZNF304,2,-2.8095,23,0.62161,9,-0.7607,20,0.48804,21,0.54250,14,-0.1426,13,-0.2248,16,0.10117
ENSG00000105136,ZNF419,7,-1.2786,12,-0.3992,19,0.32408,19,0.31748,8,-1.0705,26,1.00284,17,0.14668,4,-2.0975
ENSG00000213762,ZNF134,10,-0.9660,13,-0.6759,24,0.31362,29,0.73421,8,-1.3115,17,-0.2346,19,-0.0975,31,0.71147
ENSG00000152443,ZNF776,22,0.15051,21,0.08937,26,0.40092,24,0.31618,12,-0.7794,25,0.41923,8,-1.2742,13,-0.7023
ENSG00000198466,ZNF587,19,0.36235,20,0.45295,7,-1.1828,19,0.49449,11,-0.4171,16,0.17461,11,-0.4189,9,-0.7430
ENSG00000121413,ZSCAN18,105,-0.4033,121,-0.1739,134,-0.0188,166,0.37789,133,-0.0327,154,0.23424,140,0.05441,81,-0.7961
ENSG00000198131,ZNF544,19,0.03684,11,-0.7724,28,0.69685,20,0.14172,13,-0.5153,19,0.10652,14,-0.3722,19,0.07140
ENSG00000142396,ERVK3-1,35,-0.2061,35,-0.1874,58,0.60451,40,0.00369,37,-0.1139,47,0.31799,46,0.21027,13,-1.6721
ENSG00000283103,AC010642.2,43,-0.7699,43,-0.7757,65,-0.1562,60,-0.3049,73,0.03479,124,1.09062,66,-0.1133,54,-0.4311
ENSG00000121410,A1BG,48,1.27460,9,-1.4136,27,0.30681,13,-0.9279,12,-0.9289,37,0.93912,11,-1.0954,18,-0.3045
ENSG00000083845,RPS5,506,0.53121,321,-0.2047,305,-0.2860,214,-0.9140,367,0.00593,433,0.31323,568,0.72870,293,-0.3499
ENSG00000083807,SLC27A5,14,-1.2217,28,-0.1794,31,0.00752,13,-1.4374,77,1.56896,40,0.49468,22,-0.5094,31,-0.0099
ENSG00000130726,TRIM28,51,-0.3647,69,0.10810,67,0.06440,48,-0.5185,48,-0.4647,86,0.53574,77,0.26879,66,0.03726
ENSG00000130724,CHMP2A,83,-0.4789,57,-1.0543,159,0.56257,71,-0.8049,139,0.33194,150,0.52572,178,0.74673,73,-0.6829
ENSG00000130725,UBE2M,77,-1.4962,308,0.67427,229,0.18022,183,-0.1913,266,0.42855,235,0.25945,202,-0.0200,124,-0.7770
ENSG00000099326,MZF1,18,-0.4378,21,-0.1953,25,0.06944,26,0.11311,15,-0.7104,26,0.12455,30,0.32902,29,0.27132
ENSG00000247315,ZCCHC3,31,-0.2166,50,0.55647,44,0.34424,34,-0.1005,45,0.39398,41,0.27064,17,-1.0802,18,-1.0617
ENSG00000177732,SOX12,16,-0.1682,20,0.13396,14,-0.4435,16,-0.2595,22,0.27181,16,-0.1740,32,0.94779,14,-0.4159
ENSG00000125841,NRSN2,50,-1.4311,121,-0.0836,212,0.85135,168,0.52202,98,-0.4061,128,0.01988,108,-0.2568,88,-0.5681
ENSG00000125826,RBCK1,29,0.64892,20,0.05147,9,-1.1624,19,-0.0576,13,-0.6257,18,-0.1713,33,0.83077,18,-0.1067
ENSG00000125875,TBC1D20,35,0.15813,21,-0.6339,29,-0.1442,37,0.31013,35,0.17098,29,-0.1167,33,0.10042,28,-0.1694
ENSG00000101266,CSNK2A1,90,-0.0011,120,0.47178,78,-0.2259,123,0.59449,79,-0.2062,70,-0.4434,81,-0.1660,65,-0.5074
