Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000141646,SMAD4,30,-0.0859,17,-1.0236,44,0.55907,29,-0.0982,25,-0.3297,46,0.65447,41,0.44952
ENSG00000176624,MEX3C,11,-0.7820,11,-0.8761,40,1.40693,31,0.90602,17,-0.1025,10,-0.9615,14,-0.3963
ENSG00000187323,DCC,10,-0.7531,27,0.94569,19,0.16347,31,1.02208,9,-1.0324,11,-0.7285,3,-2.5755
ENSG00000134046,MBD2,18,-0.5891,20,-0.5177,63,1.54592,27,-0.0002,20,-0.4858,24,-0.1961,22,-0.3363
ENSG00000101751,POLI,10,-0.4792,6,-1.4426,36,1.74292,23,0.92337,0,-5.3008,14,0.02960,14,0.06839
ENSG00000041353,RAB27B,27,0.57686,17,-0.1453,25,0.46229,61,2.22846,0,-6.1148,0,-5.6268,3,-2.6436
ENSG00000196628,TCF4,355,-0.4780,465,-0.0542,563,0.27383,548,0.22692,425,-0.1905,387,-0.3417,615,0.42445
ENSG00000091164,TXNL1,90,-0.2277,73,-0.6271,152,0.64736,157,0.70325,67,-0.7033,132,0.40972,85,-0.3301
ENSG00000091157,WDR7,62,-0.1097,49,-0.5657,106,0.80150,149,1.43625,21,-1.7407,45,-0.6295,51,-0.4347
ENSG00000177511,ST8SIA3,197,1.07509,126,0.34369,88,-0.3045,287,1.82966,7,-4.0983,12,-3.2100,6,-4.2484
ENSG00000066926,FECH,26,0.70555,15,-0.2029,4,-2.0932,25,0.62285,0,-5.0439,29,0.87421,22,0.43585
ENSG00000134440,NARS,167,-0.2132,135,-0.6252,267,0.56729,287,0.69713,324,0.91755,103,-0.9724,106,-0.9361
ENSG00000049759,NEDD4L,151,1.23722,67,-0.2104,55,-0.4931,178,1.56480,53,-0.5301,18,-2.2022,9,-3.2235
ENSG00000172175,MALT1,21,0.34708,9,-1.1519,42,1.63930,21,0.37946,20,0.25157,5,-1.6801,8,-1.0853
ENSG00000074657,ZNF532,36,-1.5020,48,-1.1722,90,-0.0763,49,-1.0165,169,1.01479,107,0.21231,205,1.38596
ENSG00000166562,SEC11C,100,0.00589,57,-0.9881,116,0.25026,51,-1.0497,227,1.47462,126,0.40010,62,-0.7540
ENSG00000074695,LMAN1,38,-0.8041,29,-1.3304,93,0.65374,26,-1.3751,106,0.88463,92,0.63011,92,0.63781
ENSG00000101542,CDH20,27,-0.3404,11,-1.8874,70,1.26537,9,-1.9948,90,1.78287,29,-0.2272,23,-0.5768
ENSG00000176641,RNF152,9,-1.2728,22,0.10572,49,1.47670,11,-1.0075,8,-1.4788,15,-0.5585,33,0.73588
ENSG00000197563,PIGN,10,-0.8777,6,-1.5892,11,-0.6126,26,0.70774,0,-5.9761,15,-0.2222,62,2.47193
ENSG00000134444,RELCH,43,0.49200,19,-0.9315,16,-1.0576,66,1.23817,42,0.43340,11,-1.6719,42,0.44730
ENSG00000141664,ZCCHC2,30,0.00244,22,-0.5597,51,0.92076,45,0.68316,0,-6.6358,37,0.37568,32,0.10428
ENSG00000081913,PHLPP1,62,-0.4863,26,-1.9491,61,-0.5136,28,-1.7250,122,0.62644,186,1.41025,162,1.14219
ENSG00000171791,BCL2,24,-0.6573,17,-1.3489,32,-0.1894,12,-1.6633,155,2.96298,10,-2.0254,25,-0.6043
ENSG00000119537,KDSR,64,-0.3501,60,-0.5246,78,-0.0296,37,-1.2027,89,0.18294,141,1.00065,107,0.49985
ENSG00000119541,VPS4B,43,-0.1899,23,-1.3089,49,0.01196,61,0.38042,35,-0.5475,83,0.90380,73,0.69147
ENSG00000071991,CDH19,0,-9.7946,3,-3.5151,6,-2.5535,2,-3.7966,10,-1.7489,118,2.55423,114,2.46269
ENSG00000171451,DSEL,6,-3.0600,32,-0.7528,14,-1.8535,27,-0.9036,15,-1.7473,114,1.54641,145,2.06304
ENSG00000166479,TMX3,46,0.11902,42,-0.0342,50,0.27838,93,1.38062,19,-1.2261,10,-2.2439,39,-0.1438
ENSG00000150636,CCDC102B,10,-1.5698,19,-0.6862,14,-1.1096,30,0.09336,40,0.56573,38,0.45996,57,1.21752
ENSG00000206052,DOK6,136,0.71612,111,0.44220,212,1.56862,123,0.54551,0,-8.3269,4,-4.5135,15,-2.7085
ENSG00000170677,SOCS6,12,-0.4403,8,-1.2740,17,0.05773,21,0.40781,28,0.90420,15,-0.1732,23,0.53439
ENSG00000141668,CBLN2,58,2.09429,6,-1.9345,8,-1.2774,63,2.28849,0,-6.1275,5,-1.8365,5,-2.0341
ENSG00000166342,NETO1,15,-0.5051,17,-0.3631,41,1.19215,72,2.41224,0,-6.2321,2,-3.3529,1,-3.9761
ENSG00000075336,TIMM21,34,0.61922,25,0.18659,31,0.46033,20,-0.2237,7,-1.7078,23,0.00553,19,-0.2926
ENSG00000166347,CYB5A,25,0.53450,5,-1.9500,20,0.17821,24,0.46560,50,1.86734,11,-0.7375,3,-2.5590
ENSG00000187773,DIPK1C,20,-0.4721,8,-2.0545,31,0.25064,2,-3.4980,86,2.20672,38,0.59676,21,-0.3700
ENSG00000133313,CNDP2,105,0.34022,54,-0.8173,57,-0.6456,62,-0.5068,102,0.29059,150,0.96374,100,0.26026
ENSG00000150656,CNDP1,5,-4.0685,20,-2.3928,9,-3.3802,8,-3.4754,46,-0.9577,335,2.78051,231,1.86199
ENSG00000215421,ZNF407,11,-1.3411,23,-0.1968,56,1.38385,30,0.24735,11,-1.2200,5,-2.4332,45,0.99163
ENSG00000180011,ZADH2,62,0.65175,30,-0.6099,85,1.22008,54,0.41592,34,-0.3755,25,-0.8276,18,-1.3240
ENSG00000179981,TSHZ1,38,-0.4797,52,0.02781,58,0.21594,71,0.55125,97,1.10508,29,-0.8876,12,-2.1451
ENSG00000130856,ZNF236,20,-0.9833,36,-0.0679,68,1.00321,23,-0.7870,7,-2.4997,40,0.11183,71,1.09572
ENSG00000197971,MBP,194,-5.9673,5164,-1.2739,326,-5.2142,723,-4.0612,8554,-0.3572,45428,2.99702,19704,1.07315
ENSG00000263146,LINC01896,47,2.51707,12,-0.1760,18,0.57687,4,-1.5728,0,-5.5598,6,-1.0124,3,-2.1266
ENSG00000166377,ATP9B,23,0.14228,15,-0.6418,24,0.20982,30,0.60795,9,-1.3524,29,0.52061,24,0.23731
ENSG00000122490,SLC66A2,87,1.83225,35,0.16649,20,-0.7532,36,0.17822,0,-6.8366,28,-0.2080,16,-1.1125
ENSG00000141759,TXNL4A,97,0.64214,45,-0.7066,114,0.93990,68,0.05231,46,-0.5891,75,0.19505,40,-0.7824
ENSG00000101544,ADNP2,11,-1.1772,19,-0.4009,34,0.54907,51,1.30599,20,-0.2964,26,0.10959,13,-0.9839
ENSG00000183186,C2CD4C,55,2.66423,12,-0.2256,8,-0.8446,22,0.72467,0,-5.7106,3,-2.2103,0,-4.6626
ENSG00000129946,SHC2,60,0.41059,56,0.33962,46,-0.0424,51,0.13401,66,0.56290,23,-1.1172,19,-1.4296
ENSG00000141933,TPGS1,46,0.92834,27,0.04626,29,0.15638,32,0.30345,12,-1.2297,23,-0.2746,17,-0.7176
ENSG00000099804,CDC34,78,0.69588,50,-0.0559,29,-0.9077,81,0.76934,75,0.63221,27,-0.9976,22,-1.3049
ENSG00000172270,BSG,499,0.71768,334,0.03869,390,0.29265,264,-0.3528,394,0.31010,241,-0.4978,164,-1.0915
ENSG00000099822,HCN2,78,0.65965,68,0.50265,15,-1.9177,27,-1.0484,62,0.27900,33,-0.7327,71,0.49065
ENSG00000099821,POLRMT,46,1.14492,25,0.12944,12,-1.0790,35,0.66877,0,-6.4363,27,0.21534,19,-0.3558
ENSG00000070423,RNF126,37,0.82539,21,-0.1757,29,0.37662,26,0.18972,10,-1.3007,27,0.27618,13,-0.8963
ENSG00000099864,PALM,198,0.41556,212,0.64448,121,-0.3904,85,-0.9536,260,0.89757,67,-1.3095,81,-1.0218
ENSG00000011304,PTBP1,30,0.20571,12,-1.2853,52,1.17935,20,-0.3990,30,0.23225,36,0.50806,17,-0.6489
ENSG00000129951,PLPPR3,21,0.78834,15,0.29991,25,1.10948,15,0.20036,0,-4.1792,7,-0.8326,5,-1.3680
ENSG00000175221,MED16,52,1.01772,35,0.35796,3,-3.2374,26,-0.1484,34,0.24017,19,-0.6648,28,-0.0645
ENSG00000198858,R3HDM4,38,0.73259,33,0.53972,19,-0.4467,33,0.48163,2,-3.4315,20,-0.3228,21,-0.2838
ENSG00000065268,WDR18,28,0.78723,13,-0.4979,9,-1.0742,25,0.56551,22,0.35663,24,0.54075,6,-1.5501
ENSG00000182087,TMEM259,64,0.43684,53,0.12302,94,1.10414,46,-0.1167,7,-2.8257,39,-0.3643,40,-0.3525
ENSG00000064687,ABCA7,12,0.39738,17,1.26651,0,-6.0086,25,1.69253,0,-5.1553,0,-6.8545,5,-0.8535
ENSG00000099817,POLR2E,100,1.34000,41,-0.2619,41,-0.2036,65,0.54352,16,-1.6136,37,-0.3673,34,-0.5323
ENSG00000167468,GPX4,424,1.07905,189,-0.3535,291,0.40949,184,-0.3488,246,0.12231,212,-0.1213,91,-1.4327
ENSG00000118046,STK11,64,0.78112,55,0.63223,45,0.16903,42,0.04279,3,-3.8716,18,-1.2455,42,0.05311
ENSG00000099625,CBARP,39,1.75935,23,0.87342,5,-1.5985,25,0.86596,0,-5.7701,2,-2.8653,2,-2.7067
ENSG00000099624,ATP5F1D,359,1.04049,158,-0.4118,289,0.64786,207,0.07316,202,0.03709,114,-0.8754,93,-1.1907
ENSG00000167470,MIDN,32,-0.4717,45,0.09133,48,0.16969,17,-1.4142,45,0.08851,41,-0.0920,71,0.85357
ENSG00000099622,CIRBP,266,0.29301,145,-0.7825,252,0.20441,131,-0.8509,374,0.89155,250,0.18648,222,-0.0045
ENSG00000228300,FAM174C,24,1.02270,7,-1.1058,2,-2.4013,10,-0.4272,26,1.19669,18,0.55170,10,-0.3827
ENSG00000160953,PWWP3A,70,-0.4350,83,-0.1812,120,0.44880,95,0.06103,90,-0.0198,65,-0.5546,126,0.54244
ENSG00000115286,NDUFS7,127,0.94924,45,-0.8924,81,0.16123,59,-0.3480,33,-1.2696,110,0.68943,88,0.30190
ENSG00000130005,GAMT,69,0.40061,32,-0.9164,18,-1.6497,35,-0.6857,25,-1.1858,93,0.92946,127,1.53762
ENSG00000071626,DAZAP1,44,-0.0635,40,-0.2607,60,0.45450,39,-0.2741,27,-0.8050,50,0.16176,66,0.61330
ENSG00000115268,RPS15,684,0.42165,331,-0.8568,849,0.80080,209,-1.4648,623,0.26205,879,0.86254,354,-0.6581
ENSG00000115266,APC2,81,0.16607,52,-0.6065,85,0.24833,63,-0.2514,152,1.29281,38,-1.0233,62,-0.2826
ENSG00000119559,C19orf25,41,0.60608,22,-0.4206,42,0.65458,18,-0.6907,19,-0.6342,11,-1.4682,51,1.01260
ENSG00000071655,MBD3,73,0.95581,60,0.73547,16,-1.4310,24,-0.8470,3,-3.7441,56,0.49527,41,-0.0123
ENSG00000127540,UQCR11,380,0.78488,156,-0.7852,383,0.79793,156,-0.6944,345,0.61405,251,0.07361,96,-1.4336
ENSG00000079313,REXO1,39,0.89057,41,1.22385,10,-1.3377,29,0.34971,0,-6.4137,19,-0.3119,7,-1.7594
ENSG00000129911,KLF16,62,1.29155,32,0.17654,46,0.72993,23,-0.4156,0,-6.7540,23,-0.3701,18,-0.7533
ENSG00000129968,ABHD17A,250,0.81095,163,0.08387,189,0.32631,94,-0.7995,128,-0.3208,122,-0.3901,137,-0.2111
ENSG00000227500,SCAMP4,23,0.54606,13,-0.4395,5,-1.7118,11,-0.6784,4,-2.1870,43,1.67592,22,0.44239
ENSG00000133275,CSNK1G2,62,1.00842,52,0.86250,24,-0.5963,34,-0.0281,8,-2.1468,19,-0.9576,25,-0.5231
ENSG00000133243,BTBD2,121,1.30468,78,0.61972,47,-0.3194,53,-0.1269,12,-2.4315,41,-0.5433,31,-0.9932
ENSG00000099875,MKNK2,41,1.42999,12,-0.7363,9,-1.1447,9,-1.0474,40,1.39686,2,-3.3944,21,0.22693
ENSG00000065000,AP3D1,133,0.10320,132,0.09890,80,-0.7210,167,0.48190,137,0.14788,88,-0.5707,134,0.10795
ENSG00000104886,PLEKHJ1,44,1.35878,24,0.36791,16,-0.3728,29,0.58359,0,-6.2044,13,-0.6387,11,-0.9375
ENSG00000104904,OAZ1,364,0.78971,222,-0.0675,335,0.64279,369,0.81282,78,-1.6832,162,-0.5579,85,-1.5473
ENSG00000130332,LSM7,65,0.61988,12,-2.1252,80,0.99491,52,0.24469,69,0.73601,45,0.00065,23,-1.0302
ENSG00000005206,SPPL2B,31,0.41080,23,-0.0730,2,-3.2464,27,0.17455,21,-0.2313,37,0.71129,28,0.28265
ENSG00000099800,TIMM13,78,0.98173,33,-0.5387,16,-1.5816,29,-0.6550,60,0.51218,58,0.44361,47,0.09848
ENSG00000099860,GADD45B,32,-1.1298,27,-1.5290,68,0.06999,10,-2.8093,317,3.39693,16,-2.1865,28,-1.3346
ENSG00000176533,GNG7,86,0.15831,71,-0.2026,119,0.70661,47,-0.8080,44,-0.9177,105,0.48008,86,0.15141
ENSG00000176490,DIRAS1,175,1.38676,127,0.96684,68,-0.2585,104,0.42863,18,-2.3141,6,-3.7702,17,-2.3475
ENSG00000141873,SLC39A3,45,1.67085,18,0.03302,15,-0.2040,30,0.89539,0,-6.0190,10,-0.8218,5,-1.9447
ENSG00000104969,SGTA,63,0.44192,45,-0.1395,36,-0.4516,43,-0.1629,8,-2.6765,57,0.27036,88,1.05271
ENSG00000172009,THOP1,55,0.79685,44,0.48299,36,0.07720,49,0.57979,0,-6.9736,30,-0.2095,18,-1.0313
ENSG00000104964,TLE5,555,0.55631,598,0.84029,478,0.29985,397,-0.0090,127,-1.7826,260,-0.6872,183,-1.2296
ENSG00000088256,GNA11,57,0.25187,58,0.34831,37,-0.4594,37,-0.4293,70,0.60234,36,-0.4849,37,-0.4309
ENSG00000125912,NCLN,40,1.08949,20,-0.1484,22,0.03091,17,-0.3152,12,-0.9010,15,-0.5225,25,0.23337
ENSG00000161082,CELF5,149,0.52024,130,0.33248,83,-0.4559,277,1.68685,49,-1.2594,16,-2.9146,44,-1.4391
ENSG00000141905,NFIC,208,-0.1178,295,0.56196,115,-1.0534,137,-0.7880,219,-0.0395,234,0.07240,287,0.41961
ENSG00000129932,DOHH,22,-0.1316,10,-1.5358,12,-1.1196,22,-0.1842,5,-2.3775,55,1.44609,59,1.59338
ENSG00000105325,FZR1,40,0.56743,30,0.09312,23,-0.3034,37,0.46315,2,-3.7740,28,0.00555,36,0.40377
ENSG00000161091,MFSD12,44,0.45606,31,-0.1491,52,0.76703,45,0.49855,0,-6.4066,40,0.30657,24,-0.5359
ENSG00000064961,HMG20B,10,-0.8638,16,-0.2567,31,0.93279,0,-4.9241,22,0.35117,29,0.82070,19,0.12142
ENSG00000186111,PIP5K1C,79,0.73494,81,0.97445,51,0.00759,66,0.44010,22,-1.2710,8,-2.6901,19,-1.5446
ENSG00000183617,MRPL54,51,1.03607,7,-2.2216,38,0.51391,21,-0.4483,68,1.59578,25,-0.1588,6,-2.3369
ENSG00000007264,MATK,90,1.50781,48,0.41248,45,0.24985,66,0.92185,0,-6.3936,9,-2.2131,4,-3.3305
ENSG00000105278,ZFR2,17,0.31070,13,-0.1426,25,0.90909,41,1.92821,0,-5.7356,0,-5.8672,5,-1.4799
ENSG00000167654,ATCAY,225,0.70103,179,0.36779,174,0.26290,328,1.41098,16,-3.3549,39,-2.0799,50,-1.6799
ENSG00000167657,DAPK3,43,1.09428,23,0.01636,4,-2.4730,45,1.19917,0,-6.3690,16,-0.5553,28,0.32444
ENSG00000167658,EEF2,563,0.53093,446,0.15697,654,0.79494,297,-0.5242,341,-0.3028,299,-0.5127,244,-0.8345
ENSG00000105229,PIAS4,22,-0.3697,23,-0.2973,14,-1.0866,21,-0.3848,33,0.29587,29,0.07289,54,1.18824
ENSG00000178951,ZBTB7A,294,-0.0655,529,1.19289,164,-0.9929,378,0.35360,127,-1.3776,142,-1.2108,283,-0.1247
ENSG00000126934,MAP2K2,210,0.83806,120,-0.1329,102,-0.3684,118,-0.1434,178,0.55262,69,-0.9797,112,-0.2311
ENSG00000089847,ANKRD24,33,0.75953,29,0.69805,4,-2.3609,53,1.67510,0,-5.2197,8,-1.5310,10,-1.0869
ENSG00000105255,FSD1,51,0.99923,40,0.71324,13,-1.2480,62,1.39938,0,-6.6902,13,-1.2024,7,-2.0110
ENSG00000008382,MPND,24,0.93987,19,0.65120,1,-3.1832,20,0.66914,0,-5.6687,13,-0.0426,13,-0.1213
ENSG00000141985,SH3GL1,62,0.73312,53,0.53832,60,0.66154,46,0.22350,7,-2.5040,25,-0.7545,16,-1.3805
ENSG00000167670,CHAF1A,20,0.90334,12,-0.0222,7,-0.9009,14,0.25843,0,-5.4692,13,0.14480,18,0.67189
ENSG00000167671,UBXN6,140,1.17947,68,-0.0853,50,-0.5756,81,0.20540,104,0.63802,30,-1.3240,29,-1.3892
ENSG00000167674,HDGFL2,29,0.22752,21,-0.3247,19,-0.4771,41,0.83260,25,-0.0406,32,0.37775,14,-0.8783
ENSG00000167680,SEMA6B,107,0.97260,89,0.76657,65,0.10476,48,-0.3766,62,0.02392,15,-2.1665,14,-2.2467
ENSG00000185361,TNFAIP8L1,21,-0.0464,30,0.64918,14,-0.7213,65,1.99561,5,-2.1378,5,-2.3051,5,-2.0666
ENSG00000074842,MYDGF,38,1.32515,21,0.33149,3,-2.4891,12,-0.5609,15,-0.2223,18,0.04025,13,-0.5193
ENSG00000142002,DPP9,22,0.11342,18,-0.2993,15,-0.5528,28,0.50081,21,0.02165,9,-1.2108,35,0.90742
ENSG00000141965,FEM1A,17,-0.4072,23,0.14233,16,-0.4611,30,0.54306,18,-0.2991,6,-1.8372,40,1.02331
ENSG00000105355,PLIN3,18,-0.7930,10,-1.7549,27,-0.1558,5,-2.4993,83,1.90280,44,0.68447,38,0.42287
ENSG00000127663,KDM4B,48,1.00002,32,0.31458,11,-1.3190,44,0.83226,0,-6.6282,10,-1.5820,39,0.62749
ENSG00000130254,SAFB2,59,-1.1390,104,-0.2910,111,-0.1467,106,-0.2208,112,-0.1308,89,-0.4992,285,1.54550
ENSG00000160633,SAFB,47,-1.0244,96,0.13440,123,0.53454,98,0.14933,34,-1.5300,105,0.25355,119,0.47465
ENSG00000130255,RPL36,640,0.11114,529,-0.2324,794,0.47660,246,-1.4008,747,0.37109,899,0.69355,405,-0.6293
ENSG00000174917,MICOS13,148,0.78020,62,-0.7395,114,0.33600,92,-0.0250,144,0.73037,60,-0.7164,66,-0.5464
ENSG00000167733,HSD11B1L,116,1.32882,72,0.54637,49,-0.1641,51,-0.1216,43,-0.3714,21,-1.4725,13,-2.1611
ENSG00000196365,LONP1,52,0.51594,43,0.26007,44,0.26151,56,0.67357,31,-0.2992,18,-1.1839,15,-1.4370
ENSG00000174886,NDUFA11,170,0.72650,65,-0.9542,172,0.74673,101,-0.1604,160,0.61352,111,0.00118,45,-1.4140
ENSG00000031823,RANBP3,35,0.63697,17,-0.6569,32,0.48236,35,0.66470,2,-3.2697,30,0.37986,23,-0.0488
ENSG00000130382,MLLT1,100,0.99977,55,-0.0483,83,0.67023,44,-0.3775,40,-0.5374,35,-0.7533,37,-0.6773
ENSG00000125656,CLPP,30,0.37011,15,-0.8525,42,1.00480,17,-0.5533,43,1.03394,11,-1.1772,17,-0.5119
ENSG00000125652,ALKBH7,53,0.51751,16,-1.5169,58,0.66593,13,-1.6456,65,0.87221,65,0.88758,25,-0.6943
ENSG00000125651,GTF2F1,55,-0.0153,61,0.19908,60,0.13028,82,0.67389,25,-1.2437,48,-0.2326,50,-0.1611
ENSG00000088247,KHSRP,49,-0.1677,48,-0.2245,14,-2.0092,65,0.30384,98,1.03417,48,-0.1752,62,0.21666
ENSG00000125648,SLC25A23,322,0.65166,291,0.56869,213,-0.0468,177,-0.3479,257,0.26506,104,-1.1776,101,-1.2260
ENSG00000104833,TUBB4A,400,0.37024,222,-0.6672,141,-1.2931,524,0.84609,191,-0.8281,506,0.78134,358,0.18397
ENSG00000125734,GPR108,27,1.34569,13,0.08792,6,-0.9838,2,-2.4700,0,-5.5109,17,0.51540,21,0.86822
ENSG00000171105,INSR,39,-0.8000,52,-0.3890,70,0.13277,84,0.44971,66,0.05570,58,-0.1741,93,0.62882
ENSG00000104880,ARHGEF18,17,0.28681,16,0.25603,1,-3.0931,13,-0.1402,9,-0.7505,21,0.65485,20,0.55787
ENSG00000198816,ZNF358,104,0.60086,96,0.54856,70,-0.0578,20,-1.9474,85,0.25757,59,-0.3426,53,-0.5190
ENSG00000090674,MCOLN1,21,0.70783,11,-0.4051,6,-1.2788,33,1.53522,0,-5.6959,19,0.47441,10,-0.4794
ENSG00000032444,PNPLA6,62,0.43700,37,-0.4694,29,-0.7575,67,0.57982,63,0.47844,28,-0.8560,58,0.31493
ENSG00000076826,CAMSAP3,34,1.45168,20,0.58273,7,-1.0495,27,1.02661,0,-5.7842,5,-1.5800,5,-1.5066
ENSG00000076924,XAB2,21,0.31110,11,-0.8667,20,0.21066,13,-0.4147,23,0.46196,18,0.03981,23,0.45512
ENSG00000229833,PET100,124,1.28245,22,-1.6967,127,1.32205,60,-0.0142,41,-0.6166,58,-0.0544,26,-1.2783
ENSG00000181029,TRAPPC5,167,1.01149,70,-0.5144,99,0.10582,146,0.76396,68,-0.5109,56,-0.8117,69,-0.4897
ENSG00000142459,EVI5L,46,0.53211,38,0.21718,15,-1.2226,25,-0.4655,6,-2.5993,56,0.85613,46,0.51551
ENSG00000183248,PRR36,51,0.60465,50,0.68275,46,0.41179,62,0.94829,10,-1.8930,1,-4.7474,15,-1.2993
ENSG00000076984,MAP2K7,26,-0.3683,30,-0.1203,52,0.82134,26,-0.3541,31,-0.0451,25,-0.4170,38,0.25118
ENSG00000260001,TGFBR3L,49,1.74345,12,-0.7533,39,1.31480,35,1.07933,0,-6.0969,0,-7.7743,2,-3.2763
ENSG00000178531,CTXN1,253,1.16185,160,0.40140,172,0.46728,145,0.18020,82,-0.7489,40,-1.8149,31,-2.1832
ENSG00000104980,TIMM44,36,0.46569,17,-0.8219,42,0.70967,37,0.51406,42,0.70815,8,-1.8966,20,-0.5030
ENSG00000066044,ELAVL1,46,0.84787,37,0.57281,10,-1.6174,44,0.77424,0,-6.6820,22,-0.3770,28,-0.0309
ENSG00000090661,CERS4,27,-0.0620,9,-1.8552,25,-0.2167,27,-0.0648,14,-1.1112,62,1.40470,52,1.05746
ENSG00000167775,CD320,36,1.09502,14,-0.5112,39,1.25932,7,-1.5474,10,-0.9689,23,0.31207,8,-1.2527
ENSG00000267855,NDUFA7,87,0.60027,27,-1.3725,100,0.86013,73,0.30809,130,1.35046,33,-0.9579,7,-3.1164
ENSG00000233927,RPS28,697,0.53882,383,-0.5143,672,0.47564,240,-1.1813,642,0.39918,745,0.65681,290,-0.8898
ENSG00000167772,ANGPTL4,42,-1.3407,47,-1.3168,61,-0.7784,23,-2.2482,542,3.88478,14,-2.9806,20,-2.4052
ENSG00000185236,RAB11B,68,-0.2203,82,0.09194,61,-0.4124,66,-0.2873,119,0.71228,66,-0.2715,82,0.08292
ENSG00000099785,MARCH2,35,0.16093,29,-0.1527,33,0.06388,44,0.52864,35,0.17618,29,-0.1562,20,-0.7517
ENSG00000099783,HNRNPM,126,-0.9335,213,-0.1194,282,0.36849,167,-0.4863,106,-1.2013,341,0.69946,363,0.81246
ENSG00000142303,ADAMTS10,20,0.76373,18,0.67908,18,0.57638,18,0.57220,0,-5.5848,5,-1.4209,5,-1.3695
ENSG00000174652,ZNF266,20,0.92336,8,-0.6988,12,0.07094,18,0.71037,3,-1.9105,6,-1.0021,18,0.74645
ENSG00000130818,ZNF426,19,0.09634,14,-0.3925,19,0.10993,18,-0.0353,31,0.91102,18,-0.0367,11,-0.8149
ENSG00000171466,ZNF562,21,0.64824,17,0.32170,12,-0.2310,18,0.38841,0,-5.6975,4,-1.8937,25,0.95745
ENSG00000198258,UBL5,269,1.24641,41,-1.9955,308,1.51628,100,-0.4466,151,0.22325,103,-0.4105,47,-1.6080
ENSG00000127445,PIN1,198,0.79926,119,-0.0875,126,0.02334,201,0.82670,81,-0.6845,94,-0.4515,56,-1.2419
ENSG00000105088,OLFM2,103,1.53848,49,0.24115,25,-0.8986,24,-0.9437,64,0.64411,16,-1.4949,18,-1.3508
ENSG00000080573,COL5A3,117,0.87866,60,-0.2827,125,0.99253,21,-1.8389,152,1.37021,5,-3.9572,21,-1.8404
ENSG00000130813,SHFL,38,0.74674,26,0.16543,18,-0.4495,50,1.26722,0,-6.4684,15,-0.7155,20,-0.3259
ENSG00000130811,EIF3G,69,0.61375,31,-0.7814,55,0.23908,37,-0.3937,56,0.26379,63,0.45432,40,-0.2729
ENSG00000130816,DNMT1,29,-1.3820,64,-0.2011,40,-0.8943,85,0.30169,22,-1.7794,80,0.20020,184,1.72809
ENSG00000105364,MRPL4,41,0.74921,25,-0.0880,30,0.22412,45,0.91957,17,-0.6927,12,-1.2279,15,-0.8548
ENSG00000105376,ICAM5,100,2.16204,20,-0.8052,35,0.15185,75,1.53291,0,-6.8488,0,-5.9338,4,-3.0658
ENSG00000267673,FDX2,48,0.87632,28,-0.0805,32,0.18637,54,1.08871,25,-0.2167,9,-1.7764,7,-2.1975
ENSG00000105397,TYK2,22,0.73675,8,-1.0233,7,-1.0093,25,0.98525,22,0.77082,15,0.07608,6,-1.3449
ENSG00000105401,CDC37,84,0.34170,75,0.18646,57,-0.2973,137,1.22159,30,-1.2868,44,-0.7017,44,-0.6849
ENSG00000065989,PDE4A,54,0.53303,58,0.79284,44,0.18191,78,1.19059,1,-5.2623,18,-1.2551,5,-3.0385
ENSG00000079999,KEAP1,48,0.50075,23,-0.7869,15,-1.3203,30,-0.2341,55,0.76838,52,0.66579,36,0.02698
ENSG00000180739,S1PR5,0,-6.9126,6,-2.2896,6,-2.1188,0,-5.3909,7,-1.7473,101,2.94585,64,1.81792
ENSG00000130734,ATG4D,18,0.46113,19,0.63176,14,0.04986,14,0.03459,0,-5.6465,13,-0.0390,12,-0.1553
ENSG00000129347,KRI1,11,-0.4656,12,-0.3255,3,-2.3742,14,-0.0686,0,-5.7528,22,0.72626,42,1.94992
ENSG00000129355,CDKN2D,104,0.60452,95,0.54194,108,0.67043,152,1.30521,9,-3.1254,10,-2.9114,8,-3.3406
ENSG00000129353,SLC44A2,66,-0.3278,61,-0.5037,66,-0.3341,33,-1.4146,237,2.00784,47,-0.8741,76,-0.0998
ENSG00000267100,ILF3-DT,43,-0.2311,36,-0.5948,58,0.25843,46,-0.1241,40,-0.3608,55,0.17459,84,0.89509
ENSG00000129351,ILF3,91,-0.0866,91,-0.1168,127,0.46912,106,0.15278,47,-1.1384,83,-0.2425,135,0.57494
ENSG00000213339,QTRT1,38,0.51531,24,-0.3213,25,-0.2089,42,0.67681,22,-0.3791,29,0.07522,21,-0.4590
ENSG00000079805,DNM2,50,0.37259,19,-1.3217,16,-1.4590,17,-1.3422,24,-0.8097,91,1.43844,87,1.36544
ENSG00000142453,CARM1,73,0.85676,58,0.53946,44,0.00788,57,0.42015,0,-7.3040,18,-1.3845,46,0.05519
ENSG00000130733,YIPF2,25,0.92820,19,0.56041,18,0.34441,10,-0.5047,0,-5.7253,15,0.10238,8,-0.7957
ENSG00000142444,TIMM29,19,0.41784,10,-0.7850,28,1.03176,12,-0.3746,25,0.87523,15,-0.0469,2,-2.5866
