Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000130725,UBE2M,101,-1.2436,307,0.71965,238,0.24089,197,-0.1489,89,-1.3594
ENSG00000099326,MZF1,13,-0.4622,16,-0.2386,21,0.40109,26,0.57801,10,-0.8481
ENSG00000247315,ZCCHC3,16,-0.9144,48,1.05477,26,-0.2716,21,-0.4937,22,-0.4463
ENSG00000177732,SOX12,13,0.01781,15,0.32913,11,-0.3171,7,-0.9141,20,0.66563
ENSG00000125841,NRSN2,64,-0.9223,127,0.25346,145,0.74128,70,-0.7233,31,-1.9005
ENSG00000125826,RBCK1,8,-1.0987,23,0.70587,15,-0.1293,20,0.29406,13,-0.3391
ENSG00000125875,TBC1D20,24,-0.3664,23,-0.5035,30,0.05181,56,1.00792,34,0.21346
ENSG00000101266,CSNK2A1,138,0.55512,99,-0.0310,91,-0.2408,84,-0.2923,98,-0.0438
ENSG00000271303,SRXN1,24,-0.2501,21,-0.4925,42,1.20237,9,-1.6621,5,-2.5927
ENSG00000125818,PSMF1,38,-1.0735,82,0.22190,88,0.50988,66,-0.1453,46,-0.6972
ENSG00000125895,TMEM74B,8,-0.9675,13,-0.2237,22,1.29728,7,-1.0424,1,-3.9611
ENSG00000101298,SNPH,92,0.25813,102,0.49319,78,-0.0449,50,-0.7281,25,-1.7400
ENSG00000125775,SDCBP2,13,-0.5371,17,-0.0422,23,0.69939,16,-0.1063,4,-2.1976
ENSG00000088832,FKBP1A,271,0.33376,234,0.08408,246,0.23375,129,-0.8433,88,-1.4192
ENSG00000088833,NSFL1C,82,-0.2559,106,0.20027,103,0.18005,68,-0.5136,83,-0.2183
ENSG00000198053,SIRPA,301,0.28870,261,0.04421,276,0.19516,175,-0.5884,125,-1.0888
ENSG00000125834,STK35,23,0.16969,28,0.63931,19,-0.2316,14,-0.6287,10,-1.0948
ENSG00000125835,SNRPB,9,-1.7923,20,-0.7172,49,1.64381,18,-0.7479,12,-1.3304
ENSG00000101361,NOP56,144,0.57442,71,-0.7000,110,0.13918,67,-0.6827,133,0.38915
ENSG00000101365,IDH3B,42,-0.8265,46,-0.7412,107,1.30809,53,-0.4030,24,-1.5927
ENSG00000132635,PCED1A,16,-0.4456,24,0.21737,18,-0.3485,41,1.05412,19,-0.1757
ENSG00000215305,VPS16,10,-1.5000,16,-0.7550,40,1.51247,19,-0.4436,10,-1.3021
ENSG00000132670,PTPRA,310,0.47550,183,-0.4787,219,-0.1942,287,0.30128,297,0.35723
ENSG00000125901,MRPS26,64,-0.3900,85,0.08979,101,0.58627,40,-1.0623,45,-0.8966
ENSG00000215251,FASTKD5,7,-1.2671,9,-0.9121,25,1.61601,6,-1.4372,10,-0.6755
ENSG00000088899,LZTS3,177,0.22403,146,-0.1158,182,0.41649,115,-0.4701,48,-1.7822
ENSG00000198171,DDRGK1,48,-0.7836,58,-0.5271,108,0.96145,68,-0.1861,48,-0.7198
ENSG00000125877,ITPA,27,-0.3045,23,-0.6113,47,1.04503,14,-1.2838,19,-0.7961
ENSG00000088854,C20orf194,69,0.35367,34,-0.8928,49,-0.3399,97,0.88023,95,0.84240
ENSG00000088812,ATRN,92,0.51961,60,-0.2531,76,0.27225,44,-0.6941,35,-1.0420
ENSG00000101220,C20orf27,16,-0.9387,29,-0.0283,36,0.58488,32,0.14158,18,-0.7640
ENSG00000101222,SPEF1,6,-1.3700,14,-0.0221,23,1.41181,2,-2.6586,2,-2.9513
ENSG00000125817,CENPB,40,-0.6293,65,0.21707,36,-1.0371,104,0.94756,138,1.44932
ENSG00000101224,CDC25B,24,0.06907,14,-0.8841,29,0.54330,21,-0.1673,25,0.09818
ENSG00000125843,AP5S1,21,0.63830,10,-0.5708,17,0.39617,9,-0.6711,7,-1.0966
ENSG00000088888,MAVS,42,0.46865,18,-0.9565,16,-1.4563,73,1.35541,93,1.80746
ENSG00000125779,PANK2,26,-0.7657,40,-0.0817,56,0.78067,25,-0.7832,27,-0.6692
ENSG00000101236,RNF24,60,0.43106,56,0.37406,42,-0.2390,33,-0.5280,28,-0.8003
ENSG00000088826,SMOX,6,-1.4874,11,-0.6587,8,-1.3782,81,3.02879,22,0.55208
ENSG00000171867,PRNP,892,0.16368,785,-0.0646,910,0.29576,477,-0.8194,576,-0.5332
ENSG00000101265,RASSF2,52,-0.6465,64,-0.3427,19,-2.6423,92,0.27730,442,3.32470
ENSG00000089057,SLC23A2,68,0.28372,58,0.02756,56,-0.0550,29,-1.0612,70,0.31243
ENSG00000089063,TMEM230,67,-0.6828,120,0.34622,106,0.13054,82,-0.3161,103,0.02608
ENSG00000132646,PCNA,8,-1.2281,15,-0.2863,19,0.16694,36,1.13360,21,0.21363
ENSG00000101290,CDS2,65,-0.4862,97,0.19865,93,0.16117,102,0.25035,59,-0.5958
ENSG00000125772,GPCPD1,65,0.37981,70,0.59426,44,-0.4281,50,-0.0634,20,-1.4627
ENSG00000089199,CHGB,351,0.53041,185,-0.6268,357,0.89033,56,-2.3067,33,-3.0876
ENSG00000089195,TRMT6,29,0.29170,12,-1.1844,32,0.66138,19,-0.4272,24,-0.0321
ENSG00000088766,CRLS1,41,0.54729,19,-0.7857,35,0.38538,21,-0.5599,25,-0.2492
ENSG00000125827,TMX4,250,0.05184,190,-0.4508,313,0.69892,109,-1.2250,168,-0.5658
ENSG00000182621,PLCB1,821,0.84534,479,-0.1464,572,0.25995,142,-1.9571,126,-2.1321
ENSG00000101333,PLCB4,96,1.26807,42,-0.2661,38,-0.5692,44,-0.1534,33,-0.5790
ENSG00000125869,LAMP5,6,-3.2504,24,-1.2389,95,2.38918,36,-0.4996,3,-3.8792
ENSG00000101349,PAK5,142,1.44753,70,0.08336,46,-0.7978,25,-1.5011,51,-0.4176
ENSG00000132639,SNAP25,2988,-0.2644,4134,0.33657,4420,0.64644,657,-2.5103,730,-2.3555
ENSG00000125863,MKKS,47,-0.5627,64,-0.0349,87,0.79173,38,-0.8373,26,-1.3704
ENSG00000132640,BTBD3,50,-1.3138,98,-0.2396,146,0.73380,80,-0.5155,138,0.33155
ENSG00000089123,TASP1,23,0.37091,26,0.66936,17,-0.1495,3,-2.3566,8,-1.1672
ENSG00000089048,ESF1,206,0.74829,73,-1.0947,98,-0.7448,214,0.72668,302,1.30961
ENSG00000101247,NDUFAF5,27,-0.2727,32,-0.0241,44,0.87115,4,-2.9294,12,-1.4200
ENSG00000172264,MACROD2,61,0.52416,32,-0.6219,55,0.51271,12,-1.9568,39,-0.2508
ENSG00000125848,FLRT3,25,0.01963,25,0.01547,34,0.80968,2,-3.7815,5,-2.4031
ENSG00000089177,KIF16B,59,0.32381,56,0.26460,29,-1.1450,69,0.52180,92,1.00467
ENSG00000125870,SNRPB2,79,-0.1115,61,-0.5816,98,0.38881,94,0.17897,86,0.03238
ENSG00000125851,PCSK2,147,0.40495,109,-0.1342,143,0.53750,38,-1.6994,30,-2.0547
ENSG00000125868,DSTN,447,-0.7606,683,-0.0597,949,0.83760,502,-0.5271,271,-1.4577
ENSG00000125844,RRBP1,50,-0.1529,33,-0.8895,19,-2.0558,103,1.01196,262,2.83544
ENSG00000089006,SNX5,44,-0.2963,52,-0.0268,43,-0.4445,114,1.28042,56,0.09183
ENSG00000232838,PET117,35,0.25611,23,-0.4709,36,0.40954,16,-0.9223,29,-0.0503
ENSG00000149474,KAT14,40,0.08218,33,-0.2811,46,0.52828,21,-0.8955,25,-0.6160
ENSG00000125846,ZNF133,17,0.32139,21,0.72089,11,-0.5979,9,-0.7678,13,-0.1825
ENSG00000132664,POLR3F,30,0.38577,18,-0.5861,29,0.47674,18,-0.4701,15,-0.7568
ENSG00000101310,SEC23B,20,-0.5989,20,-0.6250,31,0.23764,57,1.11391,29,0.01379
ENSG00000232388,SMIM26,26,-1.4660,58,-0.2250,95,1.09247,50,-0.4051,33,-1.0279
ENSG00000125821,DTD1,28,-0.4009,38,0.08812,43,0.47416,24,-0.6107,23,-0.7116
ENSG00000185052,SLC24A3,6,-1.4600,23,0.66999,17,-0.0241,26,0.71952,8,-1.0212
ENSG00000132669,RIN2,9,-0.9763,11,-0.7522,11,-0.9987,63,2.20333,39,1.31137
ENSG00000173418,NAA20,50,-0.5033,62,-0.1639,93,0.92781,30,-1.2326,27,-1.3804
ENSG00000101343,CRNKL1,50,0.48036,18,-1.2549,37,-0.0770,55,0.60395,61,0.76919
ENSG00000088970,KIZ,39,0.26232,23,-0.6655,32,-0.0623,24,-0.5255,67,1.14377
ENSG00000088930,XRN2,66,0.77924,26,-0.8700,39,-0.2184,37,-0.2353,72,0.81806
ENSG00000125812,GZF1,30,-0.0813,27,-0.2623,30,-0.0715,46,0.62330,36,0.22501
ENSG00000125814,NAPB,561,-0.1032,680,0.26073,729,0.54613,159,-1.9938,177,-1.8369
ENSG00000101439,CST3,615,-1.0705,1156,-0.0380,630,-1.3188,5411,2.76653,894,-0.4305
ENSG00000101463,SYNDIG1,24,-1.0649,64,0.62464,52,0.26985,27,-0.8301,35,-0.4619
ENSG00000101474,APMAP,59,-0.5303,75,-0.1283,106,0.74408,51,-0.7070,46,-0.8750
ENSG00000154930,ACSS1,17,-0.8034,21,-0.4732,13,-1.4567,128,2.75561,39,0.53885
ENSG00000197586,ENTPD6,114,0.22033,113,0.22653,111,0.26251,48,-1.1105,34,-1.6265
ENSG00000100994,PYGB,58,-0.5750,91,0.18715,84,0.05063,99,0.28394,81,-0.0319
ENSG00000100997,ABHD12,57,-0.4964,84,0.17478,90,0.42445,60,-0.3849,44,-0.8531
ENSG00000130684,ZNF337,26,0.64176,15,-0.3178,14,-0.6107,32,0.85495,20,0.14391
ENSG00000125804,FAM182A,21,0.43235,11,-0.7015,11,-0.8229,38,1.33656,29,0.87634
ENSG00000101294,HM13,55,0.28610,33,-0.6272,53,0.31206,41,-0.1916,47,-0.0116
ENSG00000171552,BCL2L1,35,-0.5804,53,0.12508,56,0.31244,36,-0.4925,50,0.02508
ENSG00000088356,PDRG1,14,-0.4218,23,0.43292,18,-0.0881,21,0.23412,13,-0.4781
ENSG00000101337,TM9SF4,35,-0.1891,30,-0.4819,49,0.65805,33,-0.2321,26,-0.6062
ENSG00000101350,KIF3B,309,0.69420,221,0.09398,179,-0.3852,198,-0.0983,155,-0.4775
ENSG00000171456,ASXL1,26,-0.1091,23,-0.3179,27,0.01814,29,0.09868,41,0.64093
ENSG00000197183,NOL4L,27,0.19673,27,0.26615,20,-0.4345,13,-0.8741,39,0.77162
ENSG00000149600,COMMD7,49,-0.6554,84,0.29754,82,0.32994,60,-0.2872,47,-0.6630
ENSG00000101367,MAPRE1,16,-0.3452,17,-0.2562,13,-0.9350,49,1.47525,42,1.19273
ENSG00000260257,AL035071.1,9,-1.4593,25,0.07881,31,0.70528,22,-0.1069,16,-0.6172
ENSG00000101391,CDK5RAP1,21,0.13149,15,-0.4082,20,0.16558,29,0.68124,11,-0.8660
ENSG00000101400,SNTA1,43,-1.0245,86,0.13325,67,-0.4112,228,1.77123,54,-0.6017
ENSG00000078699,CBFA2T2,54,0.72573,27,-0.5649,32,-0.2568,25,-0.5521,59,0.78039
ENSG00000125967,NECAB3,30,-0.3168,37,0.04227,43,0.46166,29,-0.3474,19,-0.9975
ENSG00000101417,PXMP4,14,-0.4024,25,0.59590,12,-0.9267,34,0.99639,24,0.39690
ENSG00000101421,CHMP4B,167,-0.1340,237,0.54656,182,0.01733,98,-0.9359,116,-0.6872
ENSG00000125970,RALY,21,-1.2606,47,0.05921,53,0.37721,54,0.24356,48,0.06347
ENSG00000125977,EIF2S2,294,-0.0032,200,-0.7032,308,0.11125,384,0.42251,423,0.57911
ENSG00000101444,AHCY,29,-0.6219,38,-0.1960,55,0.68543,28,-0.6255,35,-0.2867
ENSG00000078747,ITCH,73,0.44708,35,-0.8440,48,-0.3714,59,0.06946,127,1.33287
ENSG00000125971,DYNLRB1,170,-0.9269,318,0.12214,397,0.80254,151,-1.0469,149,-1.0616
ENSG00000101460,MAP1LC3A,142,-0.3181,176,0.05985,209,0.54543,87,-1.0314,104,-0.7607
ENSG00000101464,PIGU,20,-0.0142,22,0.19843,16,-0.4895,21,0.10479,32,0.73967
ENSG00000198646,NCOA6,71,0.77965,42,-0.1655,35,-0.6362,43,-0.0944,68,0.61179
ENSG00000078804,TP53INP2,98,-0.4679,168,0.53166,27,-2.8944,188,0.60009,528,2.50079
ENSG00000131067,GGT7,35,-0.2053,35,-0.2317,53,0.80820,9,-2.1726,26,-0.6265
ENSG00000131069,ACSS2,15,-0.5359,15,-0.6257,21,0.02007,32,0.70597,38,0.97869
ENSG00000100983,GSS,27,-0.2877,18,-0.9810,45,1.01932,28,-0.2004,19,-0.7895
ENSG00000078814,MYH7B,10,-0.6347,16,0.16226,18,0.43248,6,-1.3274,16,0.09366
ENSG00000100991,TRPC4AP,21,-0.7343,24,-0.6203,48,1.04535,14,-1.3180,33,0.00268
ENSG00000126005,MMP24OS,71,-0.5525,115,0.29541,114,0.34850,81,-0.3144,54,-0.9390
ENSG00000242372,EIF6,22,-0.8817,25,-0.7522,56,1.11408,34,-0.2129,26,-0.5912
ENSG00000101019,UQCC1,24,-0.6459,41,0.26257,43,0.45033,22,-0.7312,24,-0.6382
ENSG00000126001,CEP250,45,1.07357,20,-0.3833,21,-0.3628,14,-0.9100,29,0.24042
ENSG00000125991,ERGIC3,32,-1.0559,67,0.18187,67,0.27310,78,0.39581,49,-0.3225
ENSG00000214078,CPNE1,27,0.09640,21,-0.3333,31,0.54458,8,-1.7064,23,-0.1183
ENSG00000244462,RBM12,24,-0.2681,29,0.03664,31,0.18896,23,-0.2874,29,0.02479
ENSG00000244005,NFS1,19,-0.6267,19,-0.6536,40,1.16667,16,-0.7552,14,-0.9999
ENSG00000125995,ROMO1,34,-2.2102,155,0.23143,175,0.66299,155,0.19123,86,-0.7131
ENSG00000131051,RBM39,337,0.61703,125,-1.1450,201,-0.4121,371,0.70430,449,1.02340
ENSG00000025293,PHF20,151,0.68939,82,-0.4266,95,-0.1877,115,0.17444,97,-0.0849
ENSG00000171222,SCAND1,59,-1.0389,102,-0.1589,150,0.85684,83,-0.4541,73,-0.6393
ENSG00000260032,NORAD,852,0.23852,907,0.39589,683,-0.2048,529,-0.5287,556,-0.4517
ENSG00000088367,EPB41L1,246,0.18920,282,0.49437,199,-0.2497,176,-0.3562,141,-0.6945
ENSG00000080845,DLGAP4,94,-0.0364,110,0.27293,101,0.12803,85,-0.1862,43,-1.2292
ENSG00000101084,RAB5IF,26,-1.2125,50,-0.1994,83,1.17335,34,-0.7305,17,-1.7325
ENSG00000101079,NDRG3,163,-0.4491,200,-0.1165,305,1.04092,49,-2.2081,58,-1.9699
ENSG00000149639,SOGA1,31,0.31910,21,-0.3627,15,-1.1128,20,-0.4234,89,2.11606
ENSG00000101347,SAMHD1,34,-0.2928,26,-0.8306,40,-0.0571,56,0.50704,89,1.27489
ENSG00000118705,RPN2,73,-0.0620,52,-0.6733,80,0.12102,129,0.86180,80,0.07449
ENSG00000101363,MANBAL,38,-0.7465,50,-0.3074,79,0.81933,48,-0.3116,39,-0.6312
ENSG00000166619,BLCAP,165,0.14464,165,0.16210,164,0.19610,85,-0.8892,92,-0.7743
ENSG00000053438,NNAT,199,0.55632,158,0.16044,150,0.07370,40,-1.9425,86,-0.8169
ENSG00000132792,CTNNBL1,40,0.12205,31,-0.3627,43,0.35589,33,-0.2108,29,-0.3872
ENSG00000132821,VSTM2L,65,-0.5508,83,-0.1576,133,1.17161,24,-2.0003,11,-3.0491
ENSG00000101407,TTI1,14,0.09159,4,-1.7557,17,0.68952,16,0.27859,16,0.28723
ENSG00000101413,RPRD1B,30,0.39648,22,-0.1213,23,-0.1004,16,-0.6040,29,0.30163
ENSG00000170471,RALGAPB,48,0.01523,40,-0.3248,55,0.40092,24,-1.0308,53,0.18570
ENSG00000101438,SLC32A1,13,-0.9558,24,0.00461,34,1.04785,13,-0.8620,3,-2.8981
ENSG00000101445,PPP1R16B,82,-0.3669,133,0.53702,86,-0.3810,124,0.31053,103,0.01667
ENSG00000204103,MAFB,13,-1.0374,33,0.65279,31,0.65733,6,-2.1158,5,-2.3893
ENSG00000198900,TOP1,208,0.50128,100,-0.8211,147,-0.1655,183,0.24009,254,0.77487
ENSG00000124181,PLCG1,24,-0.2377,30,0.18088,22,-0.5327,50,0.96803,33,0.27711
ENSG00000174306,ZHX3,105,0.47457,58,-0.5891,56,-0.7971,179,1.30971,122,0.66426
ENSG00000124177,CHD6,200,0.56634,130,-0.2102,113,-0.5845,166,0.21086,227,0.71688
ENSG00000196090,PTPRT,105,-0.2079,117,-0.0281,156,0.75986,26,-2.2692,57,-1.1209
ENSG00000233508,AL021395.1,9,-0.6021,16,0.44310,17,0.79412,0,-7.6723,2,-2.3105
ENSG00000124193,SRSF6,38,-0.5200,50,-0.0573,48,-0.1855,59,0.18749,97,1.01696
ENSG00000185513,L3MBTL1,23,0.99790,10,-0.4527,9,-0.6963,10,-0.3693,24,0.92313
ENSG00000101052,IFT52,9,-0.6691,13,-0.1207,18,0.56759,6,-1.2242,17,0.32054
ENSG00000124191,TOX2,15,-0.4137,21,0.12865,22,0.32582,22,0.18458,8,-1.2686
ENSG00000132823,OSER1,10,-1.1348,23,0.10782,25,0.38424,27,0.38607,16,-0.4207
ENSG00000223891,OSER1-DT,23,-0.5112,39,0.41642,32,0.03501,26,-0.2663,28,-0.1403
ENSG00000124194,GDAP1L1,32,-0.7465,39,-0.4473,71,0.99791,48,-0.0709,17,-1.5797
ENSG00000197296,FITM2,24,-0.1444,23,-0.2001,31,0.50936,16,-0.7003,20,-0.3928
ENSG00000124120,TTPAL,40,0.51856,29,-0.0634,31,0.07906,24,-0.3381,13,-1.1898
ENSG00000132824,SERINC3,349,0.31320,225,-0.4788,354,0.51505,165,-0.8768,195,-0.6255
ENSG00000168734,PKIG,106,-0.0288,106,-0.0211,117,0.22220,136,0.37460,37,-1.6124
ENSG00000101098,RIMS4,14,-0.9581,42,1.11191,20,-0.4819,37,0.63692,7,-1.7860
ENSG00000166913,YWHAB,1822,0.36394,1525,0.05343,1604,0.19838,723,-1.1017,840,-0.8749
ENSG00000025772,TOMM34,17,-1.2641,38,0.03995,55,1.14447,11,-1.7656,13,-1.5751
ENSG00000101109,STK4,79,0.99427,38,-0.3759,36,-0.5642,44,-0.0812,59,0.38126
ENSG00000124134,KCNS1,30,-1.0513,32,-1.0249,104,2.08563,8,-2.9179,5,-3.6122
ENSG00000124145,SDC4,12,-1.5780,28,-0.2388,12,-1.9496,168,3.04231,52,0.75092
ENSG00000204070,SYS1,13,-0.2546,10,-0.6819,15,0.00847,27,0.94428,21,0.54933
ENSG00000244274,DBNDD2,67,-1.5326,129,-0.5408,104,-1.0839,133,-0.4142,902,3.07069
ENSG00000124155,PIGT,45,-0.3312,47,-0.2675,57,0.11200,57,0.07465,81,0.62488
ENSG00000101457,DNTTIP1,7,-1.4113,9,-1.0362,26,1.37908,18,0.14004,10,-0.8156
ENSG00000124104,SNX21,10,-1.4599,24,-0.0425,31,0.58297,34,0.48353,17,-0.5610
ENSG00000101473,ACOT8,33,-0.7740,50,-0.0918,70,0.81207,36,-0.5736,27,-1.0128
ENSG00000064601,CTSA,51,-0.1437,44,-0.4089,70,0.66841,55,-0.0098,21,-1.4799
ENSG00000100979,PLTP,3,-2.4521,1,-3.4341,10,-1.0293,118,4.07757,13,-0.2705
ENSG00000100982,PCIF1,14,-0.2378,20,0.35923,15,-0.1764,13,-0.3013,20,0.28148
ENSG00000198026,ZNF335,12,-0.4689,19,0.33879,14,-0.3085,29,1.01653,10,-0.6142
ENSG00000124140,SLC12A5,226,-0.2273,262,0.02127,350,0.85174,69,-1.9899,49,-2.5017
ENSG00000124160,NCOA5,18,-0.0168,14,-0.4427,19,0.07715,23,0.32951,23,0.37965
ENSG00000149654,CDH22,11,-1.8677,29,-0.3861,58,1.52046,31,-0.2286,0,-6.8486
ENSG00000080189,SLC35C2,22,-0.0332,21,-0.1508,22,-0.0243,36,0.76604,16,-0.5324
ENSG00000062598,ELMO2,27,-0.1379,24,-0.3696,35,0.39011,27,-0.1437,29,-0.0333
ENSG00000198185,ZNF334,28,1.02171,15,-0.0900,10,-1.0437,19,0.21451,23,0.58469
ENSG00000101040,ZMYND8,178,0.61746,105,-0.3369,120,-0.1234,83,-0.6545,161,0.37995
ENSG00000124151,NCOA3,15,-0.2725,9,-1.0479,19,0.25253,18,0.03674,37,1.21321
ENSG00000196562,SULF2,23,-0.6284,37,0.20165,35,0.09629,39,0.22625,32,-0.0791
ENSG00000124126,PREX1,38,-0.5840,37,-0.6717,25,-1.5787,105,1.08423,231,2.59590
ENSG00000124198,ARFGEF2,74,0.05785,75,0.09031,83,0.37076,27,-1.4471,46,-0.6894
ENSG00000124207,CSE1L,43,-0.3987,42,-0.4596,72,0.81021,38,-0.5460,38,-0.5485
ENSG00000124214,STAU1,125,0.33742,87,-0.3252,97,-0.1591,124,0.28486,122,0.26198
ENSG00000124228,DDX27,82,0.75171,24,-1.4033,54,-0.0203,58,0.10087,87,0.76846
ENSG00000124201,ZNFX1,55,0.80982,25,-0.6101,23,-0.8894,66,1.02614,53,0.67399
ENSG00000177410,ZFAS1,53,-1.0770,122,0.34460,95,-0.1645,175,0.87042,103,0.01772
ENSG00000158445,KCNB1,263,0.85835,178,0.15128,159,-0.0909,87,-0.9844,36,-2.2812
ENSG00000158470,B4GALT5,66,0.26263,62,0.18899,62,0.22680,24,-1.3079,27,-1.1099
ENSG00000158480,SPATA2,36,-0.0491,45,0.38518,38,0.07251,17,-1.1131,29,-0.3764
ENSG00000124226,RNF114,23,-0.6022,30,-0.2214,36,0.13415,51,0.65832,39,0.23015
ENSG00000244687,UBE2V1,135,0.10614,112,-0.2386,152,0.47442,90,-0.5283,68,-0.9415
ENSG00000240849,TMEM189,28,0.07049,27,0.01280,20,-0.6923,19,-0.5351,68,1.54097
ENSG00000172216,CEBPB,51,0.27852,41,-0.0880,46,0.14250,46,0.08827,19,-1.2402
ENSG00000196396,PTPN1,30,0.50477,19,-0.2694,16,-0.7559,39,0.86049,34,0.63093
ENSG00000124243,BCAS4,33,-0.0616,37,0.14757,38,0.27081,24,-0.5224,19,-0.8784
ENSG00000101126,ADNP,92,0.31795,74,-0.0714,74,-0.0876,83,0.12096,62,-0.3249
ENSG00000000419,DPM1,36,-0.2020,36,-0.2271,54,0.76596,14,-1.6215,26,-0.6977
ENSG00000054793,ATP9A,300,-0.0640,376,0.37692,316,0.03499,217,-0.5558,211,-0.6023
ENSG00000182463,TSHZ2,22,-1.3738,82,0.96209,64,0.53020,8,-2.7640,8,-2.7124
ENSG00000064787,BCAS1,263,-0.5829,371,-0.0058,45,-3.7292,343,-0.1285,2259,3.48880
ENSG00000101132,PFDN4,84,-0.4028,97,-0.1785,138,0.70947,60,-0.8692,70,-0.6453
ENSG00000101134,DOK5,9,-0.9123,14,-0.2625,24,1.09714,14,-0.2692,2,-2.9151
ENSG00000054803,CBLN4,9,-2.3818,20,-1.2071,80,2.50735,17,-1.3553,0,-9.2103
ENSG00000124098,FAM210B,36,-0.7167,44,-0.4090,67,0.51975,74,0.46981,48,-0.2055
ENSG00000101138,CSTF1,13,-0.1547,15,0.01944,18,0.56507,3,-2.3152,11,-0.4246
ENSG00000022277,RTF2,92,-0.4270,96,-0.3800,125,0.14440,176,0.63229,145,0.31987
ENSG00000101144,BMP7,8,-1.9952,20,-0.7125,14,-1.6000,167,3.20305,50,0.80211
ENSG00000101146,RAE1,18,-0.4989,20,-0.3503,34,0.92168,10,-1.3397,17,-0.5346
ENSG00000124225,PMEPA1,145,0.84164,93,0.02399,64,-0.8029,95,0.05237,117,0.38900
ENSG00000124209,RAB22A,106,0.21414,108,0.26577,89,-0.1291,92,-0.0332,55,-0.8216
ENSG00000124164,VAPB,145,0.34770,128,0.13420,119,0.00716,80,-0.6142,79,-0.6337
ENSG00000124222,STX16,91,0.25749,64,-0.3703,65,-0.4422,97,0.34024,146,1.00474
ENSG00000087460,GNAS,1572,-0.7092,2696,0.22439,2993,0.59311,1709,-0.5300,947,-1.4207
ENSG00000101158,NELFCD,36,0.27482,33,0.13188,25,-0.4227,40,0.41173,30,-0.0228
ENSG00000101160,CTSZ,25,0.26929,18,-0.3530,22,0.03088,27,0.37756,18,-0.2438
ENSG00000124172,ATP5F1E,619,-0.9683,1382,0.43521,1299,0.40863,896,-0.3360,570,-1.0271
ENSG00000101166,PRELID3B,16,-0.6745,17,-0.5410,24,0.03699,53,1.31758,27,0.20107
ENSG00000087495,PHACTR3,192,0.19063,130,-0.5233,119,-0.8154,288,0.82741,411,1.44396
ENSG00000196227,FAM217B,276,0.25708,243,0.03375,262,0.24141,115,-1.1210,157,-0.6504
ENSG00000179242,CDH4,14,-0.7904,25,0.19921,18,-0.5320,59,1.62162,19,-0.2648
ENSG00000149657,LSM14B,49,0.54349,37,0.03489,33,-0.1781,28,-0.3778,29,-0.3321
ENSG00000101182,PSMA7,165,-0.3923,162,-0.4574,271,0.72469,160,-0.4124,168,-0.3370
ENSG00000184402,SS18L1,50,0.16882,58,0.49663,44,-0.0788,29,-0.6656,21,-1.1669
ENSG00000101181,MTG2,17,0.10590,13,-0.3024,14,-0.1975,25,0.76387,17,0.16633
ENSG00000101180,HRH3,17,-0.4503,29,0.54159,23,0.04947,18,-0.3207,14,-0.7069
ENSG00000130703,OSBPL2,30,-0.4865,34,-0.3144,45,0.33174,60,0.64430,31,-0.3661
ENSG00000130706,ADRM1,27,-0.9130,37,-0.4570,67,0.98433,38,-0.3587,32,-0.5941
ENSG00000171858,RPS21,481,-1.2780,1719,1.04567,862,-0.4663,1522,0.59007,696,-0.6429
ENSG00000149679,CABLES2,11,-0.4621,17,0.22908,20,0.77177,1,-3.5415,6,-1.3222
ENSG00000101189,MRGBP,17,0.41071,11,-0.4093,14,0.11129,8,-0.7982,17,0.35447
ENSG00000060491,OGFR,31,-0.1613,32,-0.1371,42,0.52855,16,-1.1474,28,-0.2994
ENSG00000092758,COL9A3,8,-1.3140,25,0.54979,12,-1.0067,16,-0.2105,60,1.96921
ENSG00000101190,TCFL5,15,-1.0395,30,0.10884,25,-0.2872,29,0.02992,66,1.39331
ENSG00000101191,DIDO1,43,0.71460,23,-0.3886,22,-0.5726,39,0.48222,39,0.48428
ENSG00000101193,GID8,31,-0.5109,41,-0.0574,48,0.30907,51,0.29504,33,-0.3992
ENSG00000225978,HAR1A,16,-0.2037,20,0.11159,24,0.69757,8,-1.1435,2,-3.0264
ENSG00000149658,YTHDF1,19,-0.4656,21,-0.3540,32,0.56827,30,0.24848,17,-0.6483
ENSG00000101198,NKAIN4,15,-1.0858,19,-0.7421,11,-1.8477,167,3.34598,35,0.31794
ENSG00000101199,ARFGAP1,34,0.24793,26,-0.2438,31,0.10278,29,-0.0306,26,-0.2153
ENSG00000101204,CHRNA4,21,0.53035,17,0.09848,12,-0.6622,27,0.82617,12,-0.4333
ENSG00000075043,KCNQ2,150,0.34319,157,0.48120,113,-0.2129,102,-0.2959,44,-1.5627
ENSG00000101210,EEF1A2,393,-0.5280,554,0.05799,730,0.86610,221,-1.3565,133,-2.1038
ENSG00000125534,PPDPF,79,-0.4410,100,-0.0467,89,-0.3446,143,0.52411,188,0.97944
ENSG00000197457,STMN3,230,-0.3217,325,0.31250,329,0.45235,134,-1.1181,116,-1.3329
ENSG00000101246,ARFRP1,33,-0.2382,56,0.80085,31,-0.4613,29,-0.4033,37,-0.0300
