Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000104872,PIH1D1,32,-0.5571,21,-1.1315,18,-1.3567,33,-0.4895,52,0.21226,60,0.42980,53,0.23491,52,0.22154,44,-0.0490,60,0.55828
ENSG00000142541,RPL13A,1394,0.89021,299,-1.5110,387,-1.1239,1212,0.65692,1880,1.40865,1333,0.81466,692,-0.2380,485,-0.7815,460,-0.8631,508,-0.8310
ENSG00000142534,RPS11,740,0.46311,110,-2.4256,136,-2.1113,714,0.40586,1319,1.44627,1049,1.04491,558,0.01370,314,-0.8703,448,-0.3273,417,-0.5218
ENSG00000142546,NOSIP,64,0.09055,38,-0.7082,31,-1.0130,31,-0.9878,49,-0.3249,93,0.69424,57,-0.0727,61,0.03521,50,-0.2855,82,0.64097
ENSG00000126464,PRR12,26,0.46391,31,0.77499,18,-0.1150,29,0.64707,9,-1.1801,28,0.60797,28,0.59406,21,0.15186,14,-0.4996,9,-1.3057
ENSG00000126461,SCAF1,72,0.19285,52,-0.2923,49,-0.4100,47,-0.4571,76,0.27815,94,0.62145,90,0.56584,57,-0.1677,43,-0.5926,60,-0.0915
ENSG00000126456,IRF3,11,-0.8587,26,0.37401,5,-2.1228,17,-0.3133,17,-0.2754,26,0.41264,15,-0.5030,28,0.52876,47,1.38377,17,-0.3051
ENSG00000126457,PRMT1,51,-0.2959,25,-1.3686,23,-1.5055,43,-0.5842,84,0.47186,79,0.38395,48,-0.4034,79,0.37673,86,0.52008,76,0.40100
ENSG00000169169,CPT1C,37,-0.9164,68,0.03002,35,-0.9602,30,-1.1845,45,-0.6011,101,0.67087,73,0.14293,87,0.42758,111,0.82050,71,0.10975
ENSG00000196961,AP2A1,27,-1.8934,48,-1.0402,99,0.08085,75,-0.3452,62,-0.6401,110,0.24744,100,0.10100,83,-0.1950,139,0.62280,129,0.63800
ENSG00000104973,MED25,15,-1.2504,16,-1.1740,7,-2.4043,24,-0.5313,24,-0.5523,34,-0.0120,15,-1.2705,67,1.07946,75,1.27847,45,0.55793
ENSG00000104960,PTOV1,158,-0.1747,74,-1.3274,81,-1.1888,77,-1.2727,126,-0.5266,169,-0.0698,176,-0.0105,198,0.17206,273,0.69273,265,0.83583
ENSG00000204673,AKT1S1,47,0.42567,30,-0.2884,19,-0.9773,41,0.18728,41,0.18829,41,0.20965,27,-0.4791,53,0.59834,29,-0.3310,36,-0.0358
ENSG00000104946,TBC1D17,44,0.25057,33,-0.2111,13,-1.5673,42,0.15739,24,-0.7243,36,-0.0673,43,0.20829,54,0.54995,54,0.56557,37,-0.0412
ENSG00000213024,NUP62,28,-0.0081,17,-0.7517,22,-0.4063,21,-0.4580,17,-0.7787,31,0.15306,59,1.17905,35,0.31881,28,-0.0055,28,-0.0630
ENSG00000105053,VRK3,25,0.23780,24,0.16434,17,-0.4000,33,0.66957,23,0.07663,25,0.20976,10,-1.1666,26,0.25219,38,0.89855,13,-0.8530
ENSG00000105357,MYH14,51,1.06200,23,-0.2144,11,-1.3684,59,1.29622,17,-0.6567,34,0.36902,13,-1.0546,10,-1.4223,27,0.02843,25,-0.1411
ENSG00000131408,NR1H2,48,0.16162,14,-1.6521,16,-1.5113,39,-0.1823,64,0.61900,71,0.78926,59,0.47019,25,-0.8630,43,-0.0006,48,0.17533
ENSG00000161671,EMC10,173,1.21644,61,-0.4531,46,-0.8994,95,0.21989,74,-0.1646,52,-0.7046,53,-0.6662,75,-0.1477,125,0.67141,78,-0.1037
ENSG00000161677,JOSD2,66,0.78602,11,-1.8858,9,-2.1350,22,-0.8959,60,0.62333,65,0.75126,23,-0.8606,22,-0.9127,62,0.67799,48,0.34431
ENSG00000204653,ASPDH,19,-0.2887,5,-2.3300,8,-1.5024,10,-1.2053,59,1.55546,30,0.41774,24,0.03766,14,-0.7611,8,-1.6354,33,0.75564
ENSG00000131409,LRRC4B,128,0.55087,64,-0.5411,71,-0.3805,100,0.16382,84,-0.1220,71,-0.3758,146,0.76906,61,-0.6077,117,0.40625,81,-0.1956
ENSG00000169035,KLK7,0,-4.7777,19,-0.3588,10,-1.3609,7,-1.8278,20,-0.3002,23,-0.0601,8,-1.6706,6,-2.0514,24,-0.0134,58,2.11329
ENSG00000105379,ETFB,174,0.61391,42,-1.5723,32,-1.9510,148,0.35359,168,0.56060,202,0.86437,74,-0.7263,42,-1.5486,137,0.23184,134,0.23842
ENSG00000160318,CLDND2,6,-1.7002,13,-0.7080,2,-3.0148,51,1.52943,49,1.46096,32,0.76099,0,-5.3522,31,0.71157,10,-0.9689,15,-0.4954
ENSG00000105568,PPP2R1A,87,-2.2316,136,-1.5769,270,-0.5469,193,-1.0522,286,-0.4572,469,0.31935,400,0.06582,351,-0.1380,728,1.04511,562,0.79060
ENSG00000167766,ZNF83,42,1.21089,30,0.65631,16,-0.3234,23,0.22093,18,-0.2045,16,-0.3395,6,-1.7259,24,0.29324,14,-0.5014,17,-0.3281
ENSG00000170949,ZNF160,41,0.97037,56,1.50302,28,0.33506,47,1.20934,22,-0.0158,18,-0.3580,11,-1.1192,13,-0.8239,8,-1.4377,8,-1.6313
ENSG00000130844,ZNF331,24,-0.4696,55,0.81622,54,0.78969,23,-0.5730,29,-0.2133,31,-0.1006,17,-0.9603,24,-0.4895,30,-0.1199,36,0.17551
ENSG00000179820,MYADM,101,1.17354,94,1.05549,83,0.84860,13,-1.9884,8,-2.7383,54,0.14595,35,-0.5388,29,-0.8076,46,-0.0871,42,-0.2756
ENSG00000126583,PRKCG,43,-1.5336,38,-1.7166,84,-0.5265,23,-2.4027,18,-2.7804,120,0.03938,95,-0.3302,307,1.61083,406,2.14949,92,-0.4540
ENSG00000105605,CACNG7,6,-1.9918,7,-1.7600,20,-0.1878,30,0.46624,22,0.02165,35,0.72813,39,0.89831,25,0.22387,14,-0.6957,23,0.05068
ENSG00000142408,CACNG8,160,-0.7715,427,0.77157,643,1.48231,150,-0.8730,182,-0.5771,210,-0.3595,348,0.43603,198,-0.4455,319,0.29794,179,-0.7125
ENSG00000170906,NDUFA3,268,-0.4376,71,-2.4127,104,-1.8621,344,-0.0522,750,1.22965,526,0.62950,270,-0.4281,360,0.01953,255,-0.5134,439,0.42219
ENSG00000105619,TFPT,51,-0.2978,12,-2.3955,27,-1.2900,64,0.04217,117,1.02063,151,1.46901,44,-0.5431,57,-0.1488,79,0.36862,49,-0.4478
ENSG00000105618,PRPF31,43,-0.2853,26,-1.0718,45,-0.2371,56,0.10472,48,-0.1134,30,-0.8562,51,-0.0239,67,0.39436,74,0.55140,62,0.34028
ENSG00000088038,CNOT3,31,0.22777,25,-0.1078,18,-0.6263,25,-0.1182,6,-2.1383,30,0.18359,25,-0.0760,48,0.96343,24,-0.1437,29,0.17389
ENSG00000125505,MBOAT7,50,-1.4851,78,-0.8309,83,-0.7353,54,-1.3869,75,-0.8947,110,-0.3072,189,0.54927,181,0.48686,209,0.71537,192,0.74990
ENSG00000170889,RPS9,625,0.72218,88,-2.2781,82,-2.3720,429,0.11357,889,1.32525,627,0.72937,397,-0.0060,252,-0.7115,401,0.00729,333,-0.3391
ENSG00000167614,TTYH1,308,0.20727,98,-1.5342,71,-2.0142,763,1.75921,304,0.18693,292,0.12538,231,-0.2416,273,0.01494,345,0.39138,185,-0.6905
ENSG00000167615,LENG8,74,0.89278,108,1.55497,5,-2.9780,44,0.04892,22,-1.0224,43,0.04086,27,-0.6672,87,1.16651,24,-0.8429,25,-0.9496
ENSG00000125503,PPP1R12C,10,-1.5747,10,-1.5685,18,-0.6476,26,-0.1192,50,0.92255,58,1.16257,14,-1.0350,11,-1.3777,21,-0.4701,40,0.72109
ENSG00000129990,SYT5,14,-2.4147,19,-2.0443,48,-0.6625,39,-0.9810,42,-0.8481,59,-0.3482,146,1.10738,120,0.78103,159,1.26330,80,0.15425
ENSG00000105063,PPP6R1,51,-0.7286,54,-0.6354,41,-1.0647,98,0.27959,88,0.09812,154,1.02145,168,1.16824,45,-0.9089,103,0.35667,62,-0.5342
ENSG00000133265,HSPBP1,9,-3.0001,20,-1.8250,35,-1.0122,43,-0.6884,58,-0.2249,82,0.31164,135,1.13630,68,0.01551,77,0.21784,94,0.67496
ENSG00000160469,BRSK1,97,-0.6562,142,-0.0759,123,-0.2972,193,0.41021,182,0.31560,252,0.84857,207,0.52404,94,-0.7018,147,-0.0268,117,-0.4457
ENSG00000108107,RPL28,875,0.66185,177,-1.8012,135,-2.1955,837,0.58893,1265,1.28816,1016,0.91053,584,0.00954,290,-1.0647,397,-0.5870,461,-0.4249
ENSG00000108106,UBE2S,19,-1.3740,14,-1.7497,28,-0.7865,20,-1.2947,53,0.18501,62,0.45033,41,-0.1919,58,0.33791,57,0.31348,70,0.82674
ENSG00000187902,SHISA7,15,-0.9532,11,-1.3455,11,-1.4157,9,-1.7113,12,-1.2415,14,-1.0523,64,1.37494,82,1.82635,46,0.79181,23,-0.3173
ENSG00000063241,ISOC2,13,-1.2607,14,-1.2193,14,-1.1910,44,0.55835,50,0.76646,20,-0.6151,19,-0.7043,42,0.51032,43,0.54367,36,0.32844
ENSG00000090971,NAT14,21,-1.9561,25,-1.6587,39,-1.0140,37,-1.1097,38,-1.0737,103,0.46676,121,0.73647,69,-0.1643,114,0.64198,117,0.88969
ENSG00000213015,ZNF580,49,0.05312,21,-1.2326,18,-1.4097,62,0.43255,65,0.49559,53,0.18499,59,0.36161,45,-0.0882,94,1.12404,33,-0.6205
ENSG00000173581,CCDC106,24,-0.7322,10,-2.0677,14,-1.5086,48,0.33824,34,-0.2235,55,0.55152,47,0.30561,63,0.77245,63,0.77166,36,-0.1317
ENSG00000063244,U2AF2,27,-0.3881,20,-0.8809,28,-0.3659,40,0.22494,41,0.24645,36,0.04091,15,-1.2293,35,0.01906,36,0.04760,47,0.59985
ENSG00000063245,EPN1,108,-0.5818,77,-1.0859,113,-0.5152,146,-0.1218,157,-0.0031,194,0.33526,148,-0.0978,163,0.05411,258,0.79660,175,0.20657
ENSG00000167685,ZNF444,40,0.70163,1,-4.0069,1,-4.1363,48,1.00471,30,0.26129,32,0.37526,21,-0.3276,23,-0.1298,25,-0.0034,28,0.18653
ENSG00000198046,ZNF667,29,-0.4020,57,0.65063,72,1.04160,17,-1.2168,33,-0.2231,30,-0.3649,21,-0.9022,71,1.02295,32,-0.2493,31,-0.3800
ENSG00000166770,ZNF667-AS1,29,-0.7890,27,-0.8627,25,-0.9802,51,0.10595,78,0.76955,73,0.67485,26,-0.9571,77,0.76288,45,-0.1057,48,0.01565
ENSG00000197016,ZNF470,33,0.55194,36,0.70126,29,0.34798,14,-0.7277,28,0.29992,16,-0.5286,8,-1.5756,16,-0.5980,28,0.27776,24,0.01850
ENSG00000268182,SMIM17,7,-1.6418,12,-0.9076,15,-0.5915,3,-2.8030,11,-1.1286,33,0.56551,35,0.70011,20,-0.2340,17,-0.4076,40,1.19388
ENSG00000198300,PEG3,281,-0.8196,602,0.36503,907,1.04504,242,-1.0457,262,-0.9230,507,0.09057,723,0.66312,566,0.26800,571,0.28058,360,-0.5247
ENSG00000083844,ZNF264,71,1.50661,35,0.32574,32,0.21129,21,-0.4762,10,-1.5905,34,0.27250,30,0.10019,17,-0.7995,36,0.37115,18,-0.7651
ENSG00000268205,AC005261.1,92,0.40395,107,0.64962,67,-0.1135,53,-0.4719,71,-0.0115,61,-0.2481,70,-0.0436,126,0.91725,63,-0.2065,50,-0.6584
ENSG00000213762,ZNF134,23,-0.4300,48,0.68632,47,0.65529,28,-0.1536,16,-1.0249,21,-0.5647,37,0.28696,41,0.43822,19,-0.7259,30,-0.0301
ENSG00000121413,ZSCAN18,72,-0.2567,42,-1.0561,58,-0.5852,75,-0.1981,85,-0.0079,98,0.22508,70,-0.2944,155,0.97908,124,0.60422,80,-0.1139
ENSG00000142396,ERVK3-1,26,-0.7050,26,-0.7584,36,-0.2302,23,-0.8840,45,0.11133,40,-0.0858,44,0.06209,27,-0.6756,33,-0.3707,68,1.01664
ENSG00000283103,AC010642.2,27,-0.7461,13,-1.8614,10,-2.1669,37,-0.2819,86,1.06903,86,1.05849,38,-0.2680,53,0.26218,32,-0.4958,51,0.26735
ENSG00000083845,RPS5,265,0.16126,59,-2.1111,48,-2.3965,330,0.51568,502,1.21868,446,1.01449,159,-0.6329,154,-0.6790,177,-0.4639,243,0.03360
ENSG00000083807,SLC27A5,16,-0.6560,8,-1.5943,10,-1.2856,36,0.58905,56,1.34104,44,0.90411,48,1.05487,10,-1.3126,12,-1.0756,19,-0.4894
ENSG00000130726,TRIM28,41,-0.7467,23,-1.5840,32,-1.0908,75,0.19824,55,-0.3052,89,0.46597,30,-1.2126,105,0.73568,133,1.13612,71,0.13499
ENSG00000130724,CHMP2A,81,-0.2918,26,-1.9478,38,-1.4206,95,-0.0397,188,1.07305,104,0.11014,62,-0.6964,110,0.19273,122,0.36084,114,0.30762
ENSG00000130725,UBE2M,74,-1.5583,92,-1.2361,59,-1.8928,151,-0.4885,295,0.57238,417,1.15189,359,0.89383,158,-0.4156,252,0.31463,208,0.00866
ENSG00000099326,MZF1,9,-1.5054,13,-0.9802,5,-2.1989,29,0.27236,14,-0.8923,46,1.02423,26,0.08193,24,-0.0498,53,1.24799,25,0.05904
ENSG00000247315,ZCCHC3,27,-0.1579,23,-0.4306,24,-0.3359,18,-0.7979,38,0.37634,17,-0.8071,22,-0.4405,22,-0.4599,39,0.43447,43,0.72643
ENSG00000177732,SOX12,25,0.21429,24,0.10927,7,-1.6858,48,1.24246,13,-0.8398,27,0.27887,23,0.04999,1,-3.6443,34,0.68656,21,-0.0603
ENSG00000125841,NRSN2,19,-2.4931,42,-1.3161,59,-0.8023,51,-1.0434,104,0.06231,128,0.39041,94,-0.0950,119,0.27524,134,0.46302,150,0.84815
ENSG00000125826,RBCK1,33,0.87496,6,-1.6276,3,-2.6956,28,0.61074,31,0.78839,21,0.17469,8,-1.2262,26,0.48288,20,0.05284,17,-0.1769
ENSG00000125875,TBC1D20,22,-0.6654,28,-0.3292,46,0.44262,56,0.76043,57,0.79949,28,-0.3058,21,-0.7257,36,0.05012,41,0.25617,27,-0.4724
ENSG00000101266,CSNK2A1,80,-0.4085,133,0.38402,100,-0.0806,91,-0.2264,66,-0.6991,88,-0.2644,143,0.49739,110,0.07482,122,0.24363,108,0.05264
ENSG00000271303,SRXN1,0,-7.4045,15,-0.9950,22,-0.4055,10,-1.5278,23,-0.3614,25,-0.2364,24,-0.3375,40,0.49990,15,-1.0192,59,1.58138
ENSG00000125818,PSMF1,26,-1.3663,37,-0.8449,36,-0.8726,50,-0.3990,102,0.72276,60,-0.1228,34,-0.9699,75,0.22529,126,1.08260,77,0.33911
ENSG00000101298,SNPH,33,-1.7351,69,-0.6283,85,-0.3029,81,-0.3822,83,-0.3456,166,0.75423,147,0.55114,61,-0.8274,143,0.50891,126,0.38654
ENSG00000088832,FKBP1A,99,-1.1431,54,-2.0279,127,-0.7629,144,-0.5711,149,-0.5171,248,0.27672,349,0.83372,414,1.12389,389,1.01683,176,-0.3173
ENSG00000088833,NSFL1C,78,-0.5711,80,-0.5371,67,-0.8055,72,-0.6973,102,-0.1543,140,0.34492,139,0.33120,112,-0.0116,140,0.34315,141,0.45134
ENSG00000198053,SIRPA,143,-1.1293,151,-1.0447,213,-0.5299,290,-0.0525,143,-1.1305,379,0.37463,247,-0.3020,361,0.29592,660,1.30632,336,0.22335
ENSG00000125835,SNRPB,22,-0.0426,2,-3.4788,7,-1.7602,19,-0.2715,25,0.12450,22,-0.0310,23,0.02849,28,0.33379,19,-0.2601,35,0.90653
ENSG00000101361,NOP56,145,0.40052,227,1.14128,139,0.32487,63,-0.8863,77,-0.5896,82,-0.5001,76,-0.6096,149,0.43984,77,-0.5954,107,-0.1050
ENSG00000101365,IDH3B,20,-2.0091,30,-1.4655,46,-0.8132,30,-1.4626,77,-0.0136,67,-0.2247,68,-0.2121,49,-0.7158,164,1.22307,128,1.05894
ENSG00000132635,PCED1A,18,-0.7203,21,-0.4963,8,-1.8816,26,-0.1449,17,-0.7910,49,0.86108,32,0.20197,23,-0.3110,49,0.85165,33,0.30439
ENSG00000215305,VPS16,15,-1.1410,8,-2.1319,9,-1.8874,33,0.03132,24,-0.4468,35,0.12529,12,-1.4407,53,0.79126,26,-0.3729,58,1.26293
ENSG00000132670,PTPRA,262,0.06201,271,0.11965,312,0.34424,289,0.22097,162,-0.6803,192,-0.4185,239,-0.0818,417,0.81583,240,-0.0737,211,-0.3244
ENSG00000125901,MRPS26,44,-0.9127,26,-1.6777,28,-1.5839,65,-0.3173,89,0.16691,94,0.25072,96,0.28198,98,0.31745,92,0.22463,110,0.63669
ENSG00000088899,LZTS3,56,-1.4141,172,0.30184,196,0.50960,138,-0.0414,159,0.17883,69,-1.1010,204,0.57847,286,1.14603,121,-0.2535,101,-0.6158
ENSG00000198171,DDRGK1,60,-0.7339,45,-1.1760,34,-1.5657,115,0.26100,156,0.75657,92,-0.0833,126,0.40665,276,1.76124,62,-0.6800,67,-0.6773
ENSG00000125877,ITPA,16,-1.2819,11,-1.8290,28,-0.4767,31,-0.3063,29,-0.4208,29,-0.4014,57,0.62678,57,0.65059,54,0.54817,48,0.47028
ENSG00000088854,C20orf194,66,0.35608,62,0.26363,23,-1.2793,71,0.47028,42,-0.3544,44,-0.2951,49,-0.1029,96,0.97545,54,0.05000,42,-0.4300
ENSG00000088812,ATRN,28,-1.6640,73,-0.2440,103,0.29897,75,-0.1986,40,-1.1325,77,-0.1523,49,-0.8589,137,0.76579,154,0.96139,95,0.21810
ENSG00000101220,C20orf27,27,-0.1129,13,-1.2471,13,-1.2505,38,0.41843,47,0.77958,25,-0.2240,47,0.75317,26,-0.1757,25,-0.2509,30,0.03744
ENSG00000125817,CENPB,204,1.99201,37,-0.8490,41,-0.6672,68,0.09053,75,0.25543,82,0.39897,67,0.07088,18,-1.8915,30,-1.1603,48,-0.5175
ENSG00000101224,CDC25B,42,0.37478,44,0.45501,5,-2.7199,35,0.09854,19,-0.8389,16,-1.1098,32,-0.0524,52,0.72171,43,0.40452,36,0.18110
ENSG00000088888,MAVS,156,2.48878,37,-0.0373,20,-1.0100,70,0.96624,34,-0.1795,34,-0.1817,35,-0.1277,12,-1.7327,30,-0.3957,10,-2.1433
ENSG00000125779,PANK2,13,-2.0833,43,-0.2966,38,-0.5169,43,-0.3262,48,-0.1332,44,-0.2789,70,0.46177,61,0.22463,60,0.19997,71,0.59347
ENSG00000101236,RNF24,31,-0.7205,34,-0.5589,32,-0.6420,42,-0.2402,35,-0.5170,56,0.19071,48,-0.0352,55,0.16733,89,0.95443,56,0.26114
ENSG00000171867,PRNP,622,-0.7672,672,-0.6498,810,-0.3639,879,-0.2370,572,-0.8956,1056,0.04965,1540,0.65743,1452,0.56142,1506,0.62109,1056,0.06079
ENSG00000101265,RASSF2,299,3.51917,16,-1.6442,14,-1.8301,41,-0.2709,21,-1.2312,96,1.12000,21,-1.2467,7,-2.7791,16,-1.6906,16,-1.8107
ENSG00000089057,SLC23A2,87,0.29002,67,-0.1091,59,-0.3188,87,0.29832,63,-0.2234,73,0.01693,82,0.19412,70,-0.0425,65,-0.1616,71,-0.0247
ENSG00000089063,TMEM230,81,-0.2566,55,-0.8439,22,-2.1615,69,-0.4945,107,0.18507,101,0.10041,76,-0.3538,75,-0.3723,202,1.23731,118,0.42757
ENSG00000101290,CDS2,80,-0.2547,73,-0.3952,63,-0.6187,72,-0.4260,108,0.21350,121,0.38828,86,-0.1536,78,-0.2927,160,0.85664,97,0.05789
ENSG00000125772,GPCPD1,43,-0.5345,66,0.11900,62,0.01242,42,-0.5788,34,-0.8826,59,-0.0515,79,0.41276,65,0.09338,74,0.29306,70,0.26152
ENSG00000089199,CHGB,33,-3.1834,247,-0.2224,607,1.24446,53,-2.5142,137,-1.1158,179,-0.7193,219,-0.4065,473,0.81871,468,0.80069,334,0.31591
ENSG00000089195,TRMT6,9,-1.3337,16,-0.5202,30,0.41184,14,-0.7703,13,-0.8180,30,0.41482,21,-0.1230,19,-0.2685,30,0.42846,31,0.58750
ENSG00000088766,CRLS1,26,-0.2386,14,-1.1746,15,-1.0195,31,0.07708,40,0.46487,20,-0.5937,16,-0.9203,36,0.30439,64,1.23973,32,0.13179
ENSG00000125827,TMX4,122,-1.3657,243,-0.3307,468,0.71422,164,-0.9303,114,-1.4676,191,-0.6945,247,-0.3018,321,0.10491,278,-0.1209,485,1.01977
ENSG00000182621,PLCB1,73,-2.8841,840,0.83023,1201,1.45086,217,-1.2808,329,-0.6548,306,-0.7632,528,0.07861,919,0.98279,278,-0.9102,447,-0.2232
ENSG00000101333,PLCB4,60,0.34950,46,-0.0500,106,1.30048,25,-0.9752,43,-0.1710,15,-1.7514,61,0.39142,136,1.75644,16,-1.6551,22,-1.3205
ENSG00000125869,LAMP5,4,-3.7320,3,-4.0514,30,-0.9713,94,0.78673,75,0.41607,2,-4.7298,60,0.05449,338,3.37468,7,-3.0919,26,-1.3712
ENSG00000101349,PAK5,26,-1.8123,138,0.73063,171,1.09194,16,-2.5446,43,-1.0973,72,-0.3059,138,0.72714,193,1.30635,106,0.29938,49,-1.0127
ENSG00000132639,SNAP25,325,-3.4853,1788,-0.9754,3190,-0.0872,806,-2.1613,1349,-1.3977,4626,0.50589,4418,0.43113,2793,-0.2943,5794,0.87840,5125,0.87828
ENSG00000125863,MKKS,36,-0.8320,22,-1.5595,37,-0.7894,29,-1.1584,97,0.72355,60,-0.0508,46,-0.4569,75,0.31711,64,0.06438,91,0.82046
ENSG00000132640,BTBD3,120,-0.2051,96,-0.5452,179,0.42126,76,-0.8998,169,0.33710,60,-1.2596,210,0.68767,251,0.98657,79,-0.8377,134,-0.0393
ENSG00000089123,TASP1,7,-1.4360,39,1.10968,17,-0.1911,16,-0.2934,12,-0.7053,9,-1.1734,10,-0.9791,33,0.81886,10,-1.0424,27,0.65729
ENSG00000089048,ESF1,288,1.26308,257,1.06555,304,1.35385,99,-0.4746,136,0.02419,43,-1.7272,136,0.02041,82,-0.7614,41,-1.7898,74,-1.0483
ENSG00000101247,NDUFAF5,10,-1.9488,18,-1.0822,40,0.17683,26,-0.4986,18,-1.0536,47,0.42281,44,0.31536,50,0.50699,27,-0.4670,51,0.71625
ENSG00000172264,MACROD2,41,-0.4103,68,0.38643,128,1.43910,23,-1.2545,29,-0.9054,36,-0.6110,39,-0.4845,53,-0.0153,38,-0.5068,62,0.28741
ENSG00000125848,FLRT3,17,-1.0757,46,0.44701,43,0.33397,3,-3.2941,5,-2.8307,27,-0.3472,7,-2.3154,30,-0.2324,23,-0.6082,71,1.64872
ENSG00000089177,KIF16B,126,1.46993,120,1.38506,79,0.67070,61,0.26163,57,0.13767,62,0.27880,22,-1.3263,4,-3.6284,14,-1.9049,26,-1.2089
ENSG00000125870,SNRPB2,121,0.71929,46,-0.8058,80,0.05630,87,0.17934,65,-0.2723,21,-1.9343,57,-0.4784,104,0.46287,90,0.22962,86,0.21184
ENSG00000125851,PCSK2,28,-2.2736,62,-1.0909,148,0.25234,64,-1.0332,87,-0.5770,91,-0.5152,168,0.45028,241,1.05538,193,0.67726,145,0.27082
ENSG00000125868,DSTN,412,-0.6610,493,-0.3858,646,0.03489,434,-0.5818,725,0.21886,535,-0.2580,643,0.02853,670,0.09265,555,-0.2013,822,0.53242
ENSG00000125844,RRBP1,307,3.02285,66,0.14137,51,-0.2635,110,0.98334,38,-0.7036,31,-0.9787,12,-2.3380,15,-2.0552,27,-1.1871,20,-1.8105
ENSG00000089006,SNX5,95,0.90320,44,-0.3299,29,-0.9691,141,1.60252,60,0.16206,53,-0.0431,50,-0.1197,41,-0.4279,18,-1.6087,40,-0.5670
ENSG00000232838,PET117,55,0.78167,26,-0.3979,53,0.70973,24,-0.5419,17,-1.0079,34,0.02090,31,-0.1225,29,-0.2519,11,-1.6004,41,0.41229
ENSG00000149474,KAT14,29,-0.2728,34,-0.0593,33,-0.0936,11,-1.7142,21,-0.7521,26,-0.4659,26,-0.4359,40,0.20227,43,0.34054,52,0.82000
ENSG00000132664,POLR3F,14,-0.9063,4,-2.7178,13,-0.9916,17,-0.5965,9,-1.4629,29,0.23739,33,0.42652,44,0.91648,52,1.18270,29,0.25482
ENSG00000101310,SEC23B,40,0.35752,14,-1.2383,13,-1.3128,45,0.55167,22,-0.5645,32,0.01020,37,0.22804,44,0.53714,26,-0.3115,36,0.24291
ENSG00000232388,SMIM26,18,-1.7031,10,-2.5266,10,-2.5111,53,-0.1205,92,0.75710,67,0.24936,62,0.12743,88,0.69343,62,0.12819,75,0.52957
ENSG00000125821,DTD1,10,-1.6121,17,-0.9021,34,0.14184,30,-0.0182,49,0.74008,39,0.38076,27,-0.1825,33,0.13065,18,-0.8081,37,0.35914
ENSG00000185052,SLC24A3,7,-1.3522,24,0.45305,27,0.63107,14,-0.3647,54,1.83998,8,-1.2755,23,0.35091,18,-0.0031,21,0.22236,7,-1.5708
ENSG00000173418,NAA20,14,-2.2635,24,-1.5266,41,-0.7128,56,-0.2458,52,-0.3406,60,-0.1242,77,0.26084,84,0.40030,51,-0.3914,108,1.07737
ENSG00000101343,CRNKL1,55,0.59167,46,0.30049,59,0.68447,58,0.65735,30,-0.3880,17,-1.2365,21,-0.9363,53,0.52616,39,0.01700,27,-0.6174
ENSG00000088970,KIZ,55,1.05899,50,0.90674,40,0.55246,11,-1.4355,33,0.23830,16,-0.8823,14,-1.0585,23,-0.3131,8,-1.7846,30,0.11631
ENSG00000088930,XRN2,91,1.21348,75,0.89937,57,0.44513,28,-0.6468,26,-0.7570,30,-0.5499,19,-1.2163,61,0.55216,55,0.39218,25,-0.9804
ENSG00000125812,GZF1,29,-0.2514,35,0.02658,46,0.44534,32,-0.1367,28,-0.3488,25,-0.4937,43,0.34133,18,-0.9664,22,-0.6955,46,0.56076
ENSG00000125814,NAPB,149,-2.1739,424,-0.6108,753,0.28242,151,-2.1552,291,-1.1797,782,0.34341,905,0.58065,319,-1.0414,1129,0.94902,885,0.69964
ENSG00000101439,CST3,1309,-0.5580,282,-2.8376,167,-3.5964,5597,1.86376,6093,2.02897,2261,0.29689,1202,-0.6878,934,-1.0702,1409,-0.4446,1085,-0.9794
ENSG00000101463,SYNDIG1,44,-0.2333,14,-1.9114,25,-1.0701,10,-2.3203,26,-0.9903,61,0.29537,40,-0.3741,25,-1.0948,116,1.36531,83,1.02989
ENSG00000101474,APMAP,25,-1.9105,42,-1.1508,73,-0.3343,68,-0.4332,51,-0.8828,108,0.29121,106,0.25286,99,0.15696,216,1.45360,97,0.15378
ENSG00000154930,ACSS1,42,0.28752,12,-1.5887,4,-3.2504,191,3.17165,47,0.47144,12,-1.5548,4,-2.9995,3,-3.5580,75,1.24925,10,-2.0928
ENSG00000197586,ENTPD6,58,-0.9760,73,-0.6368,66,-0.7851,38,-1.6164,22,-2.4186,144,0.42523,146,0.44141,126,0.20580,236,1.24527,139,0.45814
ENSG00000100994,PYGB,63,-0.3583,35,-1.2474,43,-0.9173,104,0.43303,61,-0.4041,159,1.14411,57,-0.4900,78,-0.0159,81,0.03438,89,0.23394
ENSG00000100997,ABHD12,61,-0.4921,35,-1.3402,37,-1.2260,84,0.00537,68,-0.3266,113,0.47271,114,0.49235,87,0.06482,98,0.24665,103,0.40637
