Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000160285,LSS,126,2.04065,21,-1.0450,93,1.41479,25,-0.8554,18,-1.2701,28,-0.5729,13,-1.7093,19,-1.1507
ENSG00000160294,MCM3AP,126,1.64048,60,0.31375,57,0.21114,30,-0.8937,17,-1.6328,50,-0.0027,36,-0.4938,42,-0.2652
ENSG00000160299,PCNT,126,0.01664,280,1.40334,104,-0.2875,177,0.68277,36,-1.9159,124,-0.0098,40,-1.7391,60,-1.1494
ENSG00000160305,DIP2A,126,0.85580,82,0.13424,179,1.50215,76,0.01374,25,-1.6837,40,-0.9971,18,-2.1531,58,-0.4136
ENSG00000160307,S100B,126,-1.5003,376,0.20010,793,1.52730,212,-0.7865,687,1.25264,149,-1.2522,278,-0.2870,158,-1.1630
ENSG00000160310,PRMT2,126,-1.0086,438,1.02086,407,0.89199,257,0.12828,182,-0.4444,191,-0.3624,92,-1.4815,210,-0.2132
ENSG00000206195,DUXAP8,126,2.44314,8,-2.1589,7,-2.4402,23,-0.7197,19,-0.9179,43,0.35385,19,-0.9240,42,0.33427
ENSG00000099954,CECR2,126,1.74224,182,2.56212,55,0.24874,16,-1.8232,2,-4.4781,20,-1.2936,0,-6.6217,9,-2.5400
ENSG00000182902,SLC25A18,126,0.58410,45,-1.0474,95,0.10368,84,-0.1080,179,1.19942,78,-0.2017,57,-0.7092,52,-0.8439
ENSG00000131100,ATP6V1E1,126,-1.1625,97,-1.5584,230,-0.2300,144,-1.0555,252,-0.0883,422,0.77409,489,1.03957,487,1.03126
ENSG00000099968,BCL2L13,126,2.11246,27,-0.6073,14,-1.6002,25,-0.8050,33,-0.3080,10,-2.1182,35,-0.1896,63,0.75991
ENSG00000243156,MICAL3,126,0.65569,114,0.48377,89,0.07762,93,0.16418,28,-1.7077,95,0.17365,43,-1.0591,85,-0.0072
ENSG00000215193,PEX26,126,1.12596,61,-0.0955,42,-0.6965,89,0.60152,37,-0.8796,47,-0.5185,31,-1.1551,64,-0.0179
ENSG00000273032,DGCR9,126,2.17640,7,-2.4318,15,-1.4031,34,-0.2190,30,-0.3813,26,-0.5970,49,0.38900,24,-0.7418
ENSG00000070413,DGCR2,126,1.11133,24,-1.5723,36,-0.9510,58,-0.2197,41,-0.7242,34,-1.0401,60,-0.1398,154,1.48914
ENSG00000100075,SLC25A1,126,2.40411,17,-1.1308,59,0.87662,10,-1.9745,32,-0.1179,13,-1.4642,17,-1.0799,28,-0.3217
ENSG00000242259,C22orf39,126,1.30047,36,-0.7663,38,-0.6879,43,-0.5815,65,0.14947,40,-0.6203,76,0.41241,66,0.18237
ENSG00000185608,MRPL40,126,2.09250,6,-2.7400,17,-1.3381,28,-0.6169,52,0.43062,24,-0.8250,57,0.58426,22,-0.9234
ENSG00000070010,UFD1,126,2.45856,18,-1.0030,20,-0.8185,7,-2.4215,30,-0.2099,39,0.22308,33,-0.0562,26,-0.4275
ENSG00000184113,CLDN5,126,2.19345,17,-1.2202,21,-0.9242,52,0.59628,35,-0.1510,0,-8.3096,1,-5.2163,40,0.08323
ENSG00000184702,SEPTIN5,126,1.78134,2,-4.4705,0,-7.4279,27,-0.9232,72,0.74162,29,-0.7148,119,1.66173,14,-1.7792
ENSG00000203618,GP1BB,126,1.21804,11,-2.5780,23,-1.4924,102,1.00832,70,0.19880,24,-1.4340,44,-0.5482,55,-0.1978
ENSG00000215012,RTL10,126,2.36289,9,-1.9757,9,-1.9731,35,-0.0100,24,-0.6313,22,-0.7150,42,0.27919,15,-1.2842
ENSG00000184470,TXNRD2,126,2.58531,7,-2.2934,25,-0.3881,9,-2.0543,26,-0.3621,36,0.18541,26,-0.3149,26,-0.3279
ENSG00000093010,COMT,126,1.21182,28,-1.2238,87,0.55558,25,-1.5296,91,0.62490,72,0.23962,63,0.01878,43,-0.5875
ENSG00000128191,DGCR8,126,2.53303,27,-0.3167,31,-0.1260,20,-0.8292,11,-1.7224,17,-1.0410,8,-2.1574,38,0.21486
ENSG00000099901,RANBP1,126,0.90490,30,-1.3769,103,0.55781,35,-1.2652,74,-0.0042,92,0.36449,109,0.65003,59,-0.3493
ENSG00000099904,ZDHHC8,126,2.61452,7,-2.1897,0,-8.0885,30,-0.1419,23,-0.5215,17,-0.9704,22,-0.5982,34,0.08763
ENSG00000040608,RTN4R,126,1.38923,3,-4.1046,0,-6.5983,46,-0.3723,35,-0.7460,63,0.17992,104,1.03165,85,0.68249
ENSG00000128185,DGCR6L,126,1.52332,25,-1.1619,35,-0.6627,42,-0.4187,66,0.35586,12,-2.1675,58,0.15325,70,0.45691
ENSG00000099910,KLHL22,126,2.46702,7,-2.4086,6,-2.5253,23,-0.7115,13,-1.4100,26,-0.3933,32,-0.0956,50,0.62867
ENSG00000099917,MED15,126,2.06227,16,-1.4148,0,-7.3056,37,-0.1834,30,-0.4826,20,-1.0731,41,0.02149,58,0.60372
ENSG00000241973,PI4KA,126,-0.4933,49,-1.9300,51,-1.8719,102,-0.9048,164,-0.0786,281,0.82454,436,1.64317,238,0.53537
ENSG00000099940,SNAP29,126,1.85000,31,-0.5545,37,-0.2836,37,-0.3577,36,-0.3452,28,-0.7601,40,-0.1686,31,-0.5815
ENSG00000099942,CRKL,126,1.03579,26,-1.5043,44,-0.7026,51,-0.5138,76,0.15955,68,-0.0012,66,-0.0643,108,0.76708
ENSG00000183773,AIFM3,126,1.72686,3,-3.9910,19,-1.3844,34,-0.5881,99,1.26156,32,-0.6054,48,-0.0030,33,-0.5888
ENSG00000185651,UBE2L3,126,0.52186,32,-1.6300,96,0.07337,55,-0.8817,125,0.50694,101,0.15195,116,0.37503,121,0.45468
ENSG00000100023,PPIL2,126,2.45347,14,-1.4096,21,-0.7243,30,-0.2478,17,-1.0949,31,-0.1783,24,-0.5701,16,-1.1895
ENSG00000100027,YPEL1,126,1.73168,14,-1.8086,23,-1.0886,72,0.81798,19,-1.3915,23,-1.1362,57,0.28437,21,-1.2389
ENSG00000100030,MAPK1,126,-1.1988,74,-1.9979,140,-1.0444,321,0.31552,229,-0.2791,362,0.47014,338,0.35844,538,1.16955
ENSG00000100034,PPM1F,126,2.07965,9,-2.3044,31,-0.4285,27,-0.6727,41,0.02550,35,-0.2198,21,-0.9932,45,0.17612
ENSG00000274422,AC245060.5,126,-0.9688,644,1.81505,110,-1.1716,488,1.59298,37,-2.7884,72,-1.8114,31,-3.0297,109,-1.1952
ENSG00000128266,GNAZ,126,0.61092,46,-1.0030,74,-0.2675,63,-0.5646,115,0.45317,55,-0.7369,119,0.50836,125,0.58784
ENSG00000186716,BCR,126,0.81310,27,-1.6069,35,-1.2448,74,-0.0936,113,0.61647,46,-0.8104,94,0.31269,110,0.58015
ENSG00000250479,CHCHD10,126,-0.7146,44,-2.2810,75,-1.5154,90,-1.3498,364,1.03026,242,0.32686,505,1.65256,251,0.38619
ENSG00000099956,SMARCB1,126,2.38578,12,-1.5718,21,-0.8189,16,-1.2892,35,0.01206,45,0.38732,38,0.10631,7,-2.4339
ENSG00000133460,SLC2A11,126,1.75384,35,-0.4435,13,-1.9875,68,0.72122,33,-0.5739,39,-0.3117,17,-1.5207,24,-1.0266
ENSG00000240972,MIF,126,-1.8700,139,-1.7225,344,-0.3377,186,-1.4042,639,0.67950,491,0.23591,1373,2.15983,343,-0.3468
ENSG00000133433,GSTT2B,126,2.73071,3,-3.4845,3,-3.5153,10,-1.8319,31,-0.0021,39,0.38919,35,0.22025,20,-0.6960
ENSG00000099977,DDT,126,1.16187,16,-2.0934,18,-1.9571,35,-1.0274,117,1.02379,42,-0.6536,154,1.53936,32,-1.0726
ENSG00000099991,CABIN1,126,1.11726,33,-1.0554,60,-0.1465,82,0.42268,36,-0.9515,34,-1.0118,51,-0.3889,86,0.44401
ENSG00000100014,SPECC1L,126,0.66044,128,0.68135,91,0.11849,97,0.24776,31,-1.5649,95,0.19055,40,-1.1777,59,-0.5732
ENSG00000100028,SNRPD3,126,1.46207,33,-0.7901,60,0.15875,45,-0.3407,41,-0.4413,60,0.16046,37,-0.6244,43,-0.3732
ENSG00000167037,SGSM1,126,2.01586,11,-2.0223,14,-1.6338,29,-0.6254,27,-0.6580,19,-1.1774,21,-1.0381,96,1.46258
ENSG00000197077,KIAA1671,126,1.88757,13,-1.8753,13,-1.8861,35,-0.3970,38,-0.2494,69,0.73618,35,-0.3657,33,-0.4488
ENSG00000100077,GRK3,126,0.87682,29,-1.4743,15,-2.3968,70,-0.1316,79,0.09078,104,0.53669,87,0.23999,95,0.38844
ENSG00000100095,SEZ6L,126,0.35488,25,-2.1144,36,-1.5867,69,-0.6720,64,-0.7387,169,0.85893,199,1.15208,156,0.71456
ENSG00000100099,HPS4,126,1.70223,40,-0.2886,72,0.66312,28,-0.9416,25,-0.9894,61,0.38873,20,-1.3327,33,-0.6007
ENSG00000128294,TPST2,126,2.41650,9,-2.0567,5,-2.8531,24,-0.6219,32,-0.1049,26,-0.4424,35,0.02215,30,-0.2354
ENSG00000225783,MIAT,126,-1.1391,48,-2.5700,44,-2.7018,584,1.78087,133,-1.0625,285,0.14082,144,-0.9405,407,0.73965
ENSG00000180957,PITPNB,126,0.44640,46,-1.1410,60,-0.7338,57,-0.8972,123,0.39750,159,0.84430,115,0.29788,121,0.38165
ENSG00000100154,TTC28,126,2.52055,17,-1.0403,12,-1.5997,36,0.14561,25,-0.4586,24,-0.5345,14,-1.3134,10,-1.8035
ENSG00000183579,ZNRF3,126,1.52973,10,-2.4294,25,-1.1351,39,-0.5172,103,1.14189,92,0.94627,11,-2.2791,26,-1.0630
ENSG00000183762,KREMEN1,126,2.56295,10,-1.8259,12,-1.5241,34,0.08115,39,0.28000,20,-0.7456,16,-1.1115,3,-3.4231
ENSG00000186998,EMID1,126,2.04359,19,-1.1552,28,-0.6013,35,-0.2883,71,0.92090,15,-1.4839,31,-0.4215,8,-2.5047
ENSG00000182944,EWSR1,126,0.37577,112,0.18370,120,0.28565,86,-0.2899,63,-0.7213,123,0.33886,91,-0.1529,96,-0.0698
ENSG00000185340,GAS2L1,126,1.42769,8,-2.7880,43,-0.4065,40,-0.5587,78,0.56702,40,-0.5238,55,-0.0099,68,0.32367
ENSG00000100276,RASL10A,126,1.76644,13,-1.9793,16,-1.6558,30,-0.7849,27,-0.8638,65,0.55013,69,0.64405,45,-0.0444
ENSG00000100280,AP1B1,126,1.08078,21,-1.7772,63,-0.0908,60,-0.2014,63,-0.1005,73,0.13605,63,-0.0828,73,0.13763
ENSG00000225465,RFPL1S,126,-0.0771,40,-1.8519,34,-2.0725,157,0.32478,148,0.18297,191,0.61012,133,0.01307,205,0.72958
ENSG00000100285,NEFH,126,-0.7198,72,-1.5776,47,-2.1964,136,-0.6692,165,-0.3032,363,1.01942,114,-0.8775,633,2.12315
ENSG00000100296,THOC5,126,2.58005,21,-0.6756,20,-0.7343,29,-0.1793,17,-1.0128,9,-1.8393,17,-0.9722,22,-0.5969
ENSG00000184117,NIPSNAP1,126,1.62341,12,-2.1771,10,-2.3485,23,-1.3297,55,0.14958,47,-0.1080,94,1.07106,61,0.32449
ENSG00000186575,NF2,126,1.73568,28,-0.8052,23,-1.0888,32,-0.7039,57,0.29211,46,-0.0331,35,-0.4569,47,-0.0234
ENSG00000184076,UQCR10,126,-0.9868,77,-1.7398,112,-1.1693,128,-1.0659,427,1.00232,228,-0.0601,614,1.69333,291,0.34072
ENSG00000100330,MTMR3,126,1.99416,28,-0.6057,36,-0.2290,33,-0.4379,35,-0.2848,24,-0.8507,24,-0.8542,37,-0.1931
ENSG00000099995,SF3A1,126,1.29356,23,-1.4733,49,-0.3072,46,-0.4434,48,-0.3431,63,0.08641,71,0.28797,63,0.09414
ENSG00000100003,SEC14L2,126,2.27143,11,-1.8586,22,-0.7824,16,-1.4432,72,1.14030,27,-0.5057,25,-0.6052,18,-1.1131
ENSG00000100029,PES1,126,2.54650,34,0.03268,17,-1.0556,21,-0.7973,16,-1.1450,19,-0.8774,31,-0.0683,12,-1.4781
ENSG00000184792,OSBP2,126,2.27796,39,0.09359,19,-1.0050,24,-0.7538,23,-0.7146,10,-1.9830,18,-1.1290,48,0.45038
ENSG00000253352,TUG1,126,0.85836,33,-1.2751,149,1.15758,75,-0.0127,73,-0.0592,82,0.13509,33,-1.2851,34,-1.2244
ENSG00000198832,SELENOM,126,0.04975,47,-1.4801,76,-0.7459,69,-0.9825,235,1.11314,138,0.19959,254,1.25757,86,-0.5554
ENSG00000100100,PIK3IP1,126,2.07098,10,-2.0700,44,0.12930,26,-0.7858,42,0.06152,63,0.75137,15,-1.5076,12,-1.8748
ENSG00000185721,DRG1,126,1.77756,18,-1.4553,22,-1.1443,27,-0.9062,28,-0.7642,40,-0.2550,65,0.55346,64,0.52257
ENSG00000184708,EIF4ENIF1,126,1.49384,30,-0.9170,22,-1.3397,37,-0.6330,38,-0.5550,77,0.60077,54,0.01392,60,0.19340
ENSG00000241878,PISD,126,2.11844,5,-2.9918,17,-1.2898,25,-0.8135,11,-1.9249,48,0.30760,55,0.53862,44,0.18895
ENSG00000183530,PRR14L,126,1.08540,66,-0.0269,67,-0.0027,62,-0.1393,46,-0.5880,69,0.06621,39,-0.8435,64,-0.0675
ENSG00000128245,YWHAH,126,-2.4506,204,-1.7422,187,-1.8674,407,-0.7683,460,-0.4989,1179,1.07124,1917,2.03210,778,0.34827
ENSG00000100220,RTCB,126,1.96547,13,-1.7409,43,0.02686,18,-1.4265,34,-0.3619,33,-0.3920,63,0.66040,33,-0.4045
ENSG00000100225,FBXO7,126,1.13733,61,-0.0883,184,1.87427,37,-0.9752,49,-0.4376,26,-1.4315,46,-0.5371,17,-2.0204
ENSG00000100234,TIMP3,126,0.63341,40,-1.1788,63,-0.4986,72,-0.3207,200,1.46911,126,0.63313,29,-1.6801,47,-0.9495
ENSG00000133424,LARGE1,126,1.66952,9,-2.5576,3,-4.1607,23,-1.2667,37,-0.4285,66,0.49165,74,0.68037,80,0.81499
ENSG00000100281,HMGXB4,126,1.36136,98,0.88931,85,0.65401,43,-0.5051,26,-1.2125,47,-0.3187,20,-1.5813,28,-1.1140
ENSG00000100284,TOM1,126,2.00214,13,-1.7650,1,-4.6700,24,-0.9444,28,-0.6405,48,0.24229,45,0.12977,65,0.74641
ENSG00000100302,RASD2,126,2.15249,4,-3.2777,6,-2.8154,31,-0.3912,22,-0.8711,26,-0.6073,53,0.51491,50,0.40942
ENSG00000100320,RBFOX2,126,-0.3950,45,-1.9740,46,-1.9234,154,-0.0909,144,-0.1918,320,1.16997,184,0.20953,283,0.94982
ENSG00000128335,APOL2,126,1.19009,27,-1.2995,32,-1.0604,37,-0.9000,57,-0.1687,55,-0.2167,87,0.53682,108,0.90557
ENSG00000100345,MYH9,126,0.87567,92,0.34303,75,0.00305,79,0.09463,47,-0.7179,49,-0.6643,78,0.07152,48,-0.6954
ENSG00000100348,TXN2,126,1.22318,21,-1.6255,69,0.17193,23,-1.6204,59,-0.0632,84,0.50612,88,0.57508,62,0.01438
ENSG00000100350,FOXRED2,126,1.55014,15,-1.8712,58,0.16689,51,-0.0288,50,-0.0686,47,-0.1713,38,-0.4826,32,-0.7625
ENSG00000100353,EIF3D,126,1.61789,31,-0.7350,49,-0.0257,24,-1.2582,53,0.08889,57,0.21233,60,0.29080,27,-0.9610
ENSG00000166862,CACNG2,126,1.70583,7,-2.8406,3,-3.9709,60,0.42216,22,-1.2277,91,1.07873,29,-0.7798,35,-0.5036
ENSG00000100360,IFT27,126,2.24484,5,-2.9370,38,0.03048,21,-0.9700,40,0.10230,9,-2.1371,52,0.54974,24,-0.7148
ENSG00000100362,PVALB,126,2.05718,2,-4.4299,0,-8.4299,1,-5.5203,34,-0.2736,38,-0.1279,84,1.23499,82,1.18905
ENSG00000128311,TST,126,2.34677,14,-1.4351,53,0.65502,15,-1.4282,50,0.54024,18,-1.0856,11,-1.8147,20,-0.8964
ENSG00000128309,MPST,126,2.48278,25,-0.4624,43,0.39834,16,-1.2726,29,-0.2500,23,-0.6273,13,-1.3968,13,-1.4754
ENSG00000100379,KCTD17,126,1.26284,20,-1.6750,20,-1.6879,54,-0.2181,49,-0.3292,25,-1.3473,77,0.39149,120,1.16445
ENSG00000166897,ELFN2,126,2.22896,18,-1.1303,4,-3.0867,43,0.23416,20,-1.0081,27,-0.5023,16,-1.3442,42,0.17872
ENSG00000128283,CDC42EP1,126,2.23617,63,0.86373,125,2.21589,4,-3.4878,5,-2.8923,0,-7.1998,6,-2.6597,5,-3.0346
ENSG00000100083,GGA1,126,1.63349,40,-0.3539,42,-0.2637,52,0.08904,25,-1.0723,27,-0.9620,39,-0.4084,46,-0.1443
ENSG00000241360,PDXP,126,-0.3491,30,-2.5283,51,-1.7188,98,-0.8202,311,1.17387,124,-0.3711,322,1.23694,252,0.79160
ENSG00000100097,LGALS1,126,-0.6404,55,-1.9067,114,-0.8005,82,-1.4153,386,1.22650,251,0.46472,319,0.88043,288,0.70514
ENSG00000189060,H1F0,126,0.90020,67,-0.1569,61,-0.3124,59,-0.4149,68,-0.1371,55,-0.4817,81,0.14404,91,0.33874
ENSG00000100116,GCAT,126,1.71128,16,-1.6830,36,-0.4361,24,-1.1970,39,-0.3276,67,0.54270,60,0.35168,41,-0.2598
ENSG00000100124,ANKRD54,126,2.51038,19,-0.8907,28,-0.2901,15,-1.3406,18,-0.9407,16,-1.1541,30,-0.1865,34,0.03418
ENSG00000100129,EIF3L,126,1.53476,13,-2.1260,15,-1.9320,20,-1.5715,72,0.53012,34,-0.6882,138,1.71465,33,-0.7086
ENSG00000100142,POLR2F,126,0.48518,253,1.76573,107,0.20827,72,-0.4756,67,-0.5386,18,-2.4576,73,-0.4111,58,-0.7592
ENSG00000100146,SOX10,126,1.84219,46,0.04067,169,2.49299,7,-2.8388,15,-1.6264,20,-1.2430,9,-2.3497,4,-3.3458
ENSG00000100151,PICK1,126,2.60626,16,-1.0837,17,-1.0148,12,-1.5565,9,-1.9180,5,-2.8319,42,0.42543,50,0.73600
ENSG00000198792,TMEM184B,126,1.19778,35,-0.9235,76,0.31680,45,-0.5748,78,0.34838,64,0.02292,45,-0.5167,50,-0.3495
ENSG00000213923,CSNK1E,126,-0.1377,102,-0.4812,153,0.17527,144,0.08918,126,-0.1409,170,0.34851,87,-0.7306,186,0.49568
ENSG00000168135,KCNJ4,126,1.92163,1,-4.7696,5,-3.1656,25,-0.9435,40,-0.1160,23,-0.9515,71,0.83743,72,0.85386
ENSG00000100201,DDX17,126,-1.6851,608,0.80993,700,1.05993,346,-0.1519,209,-0.9237,482,0.40988,244,-0.6824,321,-0.2511
ENSG00000100216,TOMM22,126,1.30023,21,-1.5650,54,-0.1426,27,-1.3102,68,0.21781,38,-0.7172,94,0.76970,78,0.44950
ENSG00000100221,JOSD1,126,1.17084,27,-1.3365,40,-0.7291,54,-0.3089,50,-0.3703,79,0.34482,54,-0.2663,90,0.56829
ENSG00000100226,GTPBP1,126,2.68197,18,-0.8458,28,-0.1826,17,-1.0248,20,-0.7038,3,-3.2551,20,-0.6915,31,0.00554
ENSG00000100242,SUN2,126,0.42887,94,-0.0493,321,2.20073,47,-1.2395,56,-0.8704,68,-0.5732,40,-1.3847,77,-0.3710
ENSG00000221890,NPTXR,126,-0.5681,34,-2.5156,52,-1.9197,198,0.17348,193,0.10817,152,-0.2737,200,0.17034,471,1.70411
ENSG00000183741,CBX6,126,-0.7976,115,-0.9359,142,-0.6150,308,0.76177,277,0.45998,165,-0.3814,176,-0.2772,268,0.40501
ENSG00000100307,CBX7,126,0.98554,34,-1.1352,3,-4.3635,54,-0.4820,108,0.71012,72,0.04475,111,0.76587,71,0.02190
ENSG00000100316,RPL3,126,-2.3162,505,-0.2087,574,-0.0021,342,-0.9068,1289,1.40810,480,-0.2885,1003,0.94418,511,-0.1877
ENSG00000100321,SYNGR1,126,-0.0414,28,-2.3412,15,-3.2041,98,-0.4992,104,-0.3507,195,0.68522,187,0.61421,314,1.55666
ENSG00000128268,MGAT3,126,1.80209,14,-1.8392,18,-1.4065,22,-1.2210,62,0.48507,36,-0.3920,53,0.23931,60,0.42847
ENSG00000100335,MIEF1,126,1.70126,25,-1.0015,46,-0.0595,26,-1.0274,42,-0.2244,61,0.39042,37,-0.4349,43,-0.1678
ENSG00000128272,ATF4,126,-0.0342,100,-0.3973,144,0.17580,87,-0.6892,133,0.04632,136,0.08505,168,0.43651,179,0.54451
ENSG00000187051,RPS19BP1,126,0.91725,34,-1.1859,37,-1.0594,35,-1.2394,149,1.21326,49,-0.6378,120,0.82392,74,0.01524
ENSG00000100354,TNRC6B,126,-1.2454,428,0.70672,329,0.26074,383,0.60418,156,-0.9243,352,0.37091,149,-0.9887,220,-0.3877
ENSG00000100359,SGSM3,126,1.83093,9,-2.3396,16,-1.5690,26,-0.9237,48,0.08284,37,-0.3271,52,0.22605,66,0.62567
ENSG00000196588,MRTFA,126,2.31851,8,-2.2039,4,-3.2161,35,-0.0660,22,-0.7691,29,-0.3573,26,-0.4941,40,0.16742
ENSG00000100380,ST13,126,-1.4598,471,0.62421,583,1.00201,260,-0.3951,313,-0.0541,441,0.51450,260,-0.3510,198,-0.7753
ENSG00000196236,XPNPEP3,126,2.16394,35,-0.1721,58,0.67263,33,-0.2727,30,-0.4068,10,-2.0941,7,-2.4969,16,-1.3281
ENSG00000100387,RBX1,126,-0.3606,76,-1.1423,162,0.04208,97,-0.8505,212,0.48669,166,0.07483,281,0.97212,206,0.43522
ENSG00000100393,EP300,126,0.28830,152,0.59909,196,1.04454,128,0.35962,49,-1.1900,93,-0.2090,39,-1.5560,42,-1.4135
ENSG00000100395,L3MBTL2,126,1.60797,39,-0.4082,22,-1.3080,52,0.05763,18,-1.6133,40,-0.3645,38,-0.4316,68,0.47687
ENSG00000100401,RANGAP1,126,-0.4480,215,0.41285,97,-0.8604,217,0.49981,82,-1.1186,111,-0.6431,100,-0.8093,341,1.22487
ENSG00000100403,ZC3H7B,126,0.90745,57,-0.4064,54,-0.4790,107,0.74301,93,0.38376,10,-3.0093,40,-0.9479,67,-0.1425
ENSG00000167074,TEF,126,1.26112,21,-1.6109,25,-1.3387,51,-0.3211,50,-0.2920,61,0.00842,76,0.37149,84,0.53568
ENSG00000183864,TOB2,126,0.54290,181,1.18152,194,1.30938,81,-0.2006,39,-1.3225,68,-0.4598,14,-2.8320,33,-1.5385
ENSG00000100412,ACO2,126,-0.8283,108,-1.0653,170,-0.3657,163,-0.4854,420,1.15987,209,-0.0365,319,0.66734,245,0.22352
ENSG00000100413,POLR3H,126,1.50456,14,-1.9915,22,-1.3268,35,-0.7552,66,0.34419,24,-1.2455,96,0.99970,62,0.23800
ENSG00000100417,PMM1,126,2.33237,7,-2.3915,3,-3.4580,15,-1.4714,47,0.45499,27,-0.4459,66,1.01091,17,-1.1252
ENSG00000100418,DESI1,126,1.35738,23,-1.4397,45,-0.3995,43,-0.5009,76,0.44936,35,-0.7831,44,-0.4372,84,0.61621
ENSG00000196419,XRCC6,126,0.17362,38,-1.6701,112,-0.0269,61,-1.0777,132,0.24516,148,0.43940,205,1.00198,139,0.33179
ENSG00000100138,SNU13,126,-0.2410,42,-1.9074,93,-0.7139,85,-0.9448,213,0.62212,146,-0.0078,313,1.30988,216,0.64531
ENSG00000198911,SREBF2,126,0.65546,32,-1.5160,61,-0.5238,81,-0.0850,93,0.14682,58,-0.6050,107,0.36927,127,0.65980
ENSG00000100167,SEPTIN3,126,-1.1846,58,-2.3468,65,-2.1682,255,-0.1037,462,0.91042,306,0.20764,458,0.89344,442,0.83148
ENSG00000183172,SMDT1,126,0.63869,24,-1.9402,36,-1.3257,28,-1.8598,211,1.57867,50,-0.8447,184,1.31789,85,-0.0082
ENSG00000184983,NDUFA6,126,0.79828,20,-2.0520,28,-1.5936,30,-1.6128,131,0.86241,112,0.58761,175,1.39743,53,-0.6051
ENSG00000100207,TCF20,126,1.34693,36,-0.7288,67,0.22677,66,0.25572,36,-0.7232,40,-0.5705,29,-1.0820,54,-0.1244
ENSG00000189306,RRP7A,126,0.77187,69,-0.2366,78,-0.0396,88,0.19710,68,-0.2565,51,-0.6899,67,-0.2686,80,0.01872
ENSG00000100227,POLDIP3,126,2.25812,16,-1.2433,37,-0.0111,16,-1.3950,35,-0.0771,23,-0.7749,34,-0.1344,30,-0.3195
ENSG00000100243,CYB5R3,126,0.52349,47,-1.0476,118,0.40992,54,-0.9112,161,0.95003,95,0.05295,71,-0.4022,100,0.13422
ENSG00000242247,ARFGAP3,126,1.78445,23,-1.0699,48,0.06666,26,-0.9918,33,-0.5290,67,0.60596,36,-0.3929,31,-0.6255
ENSG00000100266,PACSIN2,126,2.18737,12,-1.7742,20,-0.9766,20,-1.1423,24,-0.7570,34,-0.1720,20,-0.9668,69,0.98902
ENSG00000100300,TSPO,126,2.36882,7,-2.3496,50,0.58135,15,-1.4248,57,0.80021,11,-1.7174,20,-0.9073,16,-1.1846
ENSG00000100304,TTLL12,126,2.29572,9,-2.1277,11,-1.7485,23,-0.7771,41,0.19965,26,-0.5600,15,-1.3648,54,0.64101
ENSG00000186732,MPPED1,126,0.78672,8,-3.3007,23,-1.8684,70,-0.2214,79,-0.0051,62,-0.3772,123,0.74379,148,1.07559
ENSG00000130540,SULT4A1,126,-0.3187,17,-3.2766,32,-2.3882,117,-0.4923,119,-0.4170,240,0.74110,231,0.67448,388,1.63234
ENSG00000100347,SAMM50,126,2.34137,6,-2.5574,26,-0.5277,19,-1.0782,27,-0.4446,30,-0.3009,58,0.79286,12,-1.6550
ENSG00000188677,PARVB,126,2.20276,8,-2.3316,5,-2.8944,47,0.37946,20,-1.0094,21,-0.9494,30,-0.3825,40,0.07373
ENSG00000138944,SHISAL1,126,1.14645,12,-2.4801,12,-2.5639,91,0.66363,80,0.34276,24,-1.5336,55,-0.2505,91,0.56175
ENSG00000188636,RTL6,126,1.50482,36,-0.6315,42,-0.3625,20,-1.6328,48,-0.1737,27,-1.0582,75,0.57499,85,0.78442
ENSG00000093000,NUP50,126,1.03480,33,-1.1150,37,-0.9790,45,-0.7241,38,-0.9354,124,1.00022,64,-0.1174,105,0.71003
ENSG00000100364,KIAA0930,126,-0.5433,192,0.12713,324,1.02110,211,0.32258,136,-0.4277,106,-0.8104,98,-0.9407,196,0.16056
ENSG00000077942,FBLN1,126,2.68264,3,-3.1907,23,-0.4957,8,-2.1715,75,1.54122,16,-0.9810,10,-1.7260,10,-1.6825
ENSG00000130638,ATXN10,126,0.35019,21,-2.3831,64,-0.7219,33,-1.8512,115,0.20173,168,0.83511,246,1.54337,110,0.12911
ENSG00000186951,PPARA,126,1.88146,25,-0.8673,80,1.00632,32,-0.5445,48,0.14005,43,-0.0427,6,-2.8823,4,-3.6159
ENSG00000075240,GRAMD4,126,2.41909,7,-2.2976,9,-1.9725,24,-0.6156,23,-0.6305,19,-0.9251,22,-0.6842,56,0.79125
ENSG00000100422,CERK,126,1.58590,12,-2.1540,26,-1.0338,17,-1.7882,60,0.27040,64,0.37332,71,0.54793,65,0.39308
ENSG00000224271,AL117329.1,126,2.14543,4,-3.4208,7,-2.5718,54,0.61767,7,-2.6321,34,-0.2153,19,-1.1118,48,0.32456
ENSG00000219438,TAFA5,126,0.39744,37,-1.5298,41,-1.3823,57,-0.9434,122,0.33943,112,0.20389,210,1.29588,129,0.43754
