Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000179262,RAD23A,125,-0.3641,175,0.17332,121,-0.4136,186,0.31886,190,0.31301,185,0.26919,151,-0.0595,144,-0.1320,104,-0.6365
ENSG00000179271,GADD45GIP1,106,-0.6887,128,-0.4042,126,-0.4249,175,0.10662,216,0.43652,262,0.76315,176,0.10625,145,-0.2034,141,-0.2523
ENSG00000008441,NFIX,605,1.53720,206,-0.2927,216,-0.2182,165,-0.6999,187,-0.4477,126,-1.0507,169,-0.5981,370,0.65678,270,0.13524
ENSG00000104907,TRMT1,12,-0.8094,26,0.37130,17,-0.3215,17,-0.3402,24,0.19453,36,0.90003,20,-0.0845,4,-2.3516,35,0.85629
ENSG00000160877,NACC1,25,-0.2412,8,-1.9604,22,-0.4801,34,0.27951,38,0.41707,13,-1.2048,42,0.55201,54,0.99371,25,-0.2900
ENSG00000104915,STX10,25,0.55992,2,-2.9940,5,-1.9663,21,0.29101,26,0.64937,18,0.05369,14,-0.3371,24,0.46254,21,0.27049
ENSG00000160888,IER2,12,-0.7034,15,-0.3852,9,-1.1387,11,-0.9087,9,-1.1606,26,0.47218,16,-0.2635,29,0.61311,56,1.81657
ENSG00000141837,CACNA1A,29,-2.4804,88,-0.8484,218,0.59372,197,0.48676,121,-0.3515,136,-0.1763,82,-0.9515,103,-0.6092,345,1.40593
ENSG00000037757,MRI1,26,0.66777,3,-2.5531,13,-0.4405,22,0.40319,3,-2.3444,11,-0.7040,3,-2.2844,14,-0.3179,56,2.06819
ENSG00000104979,C19orf53,79,-0.3096,78,-0.3275,84,-0.2193,85,-0.2216,66,-0.5876,144,0.65535,153,0.76043,117,0.31919,72,-0.4591
ENSG00000187556,NANOS3,7,-2.1962,34,0.18693,21,-0.5497,20,-0.6588,26,-0.2309,77,1.62770,42,0.55619,19,-0.6940,33,0.15384
ENSG00000132024,CC2D1A,25,-0.0824,23,-0.2451,20,-0.4216,30,0.20533,6,-2.2141,13,-1.0689,12,-1.2109,37,0.52041,71,1.67600
ENSG00000141858,SAMD1,78,0.75380,35,-0.5445,20,-1.3830,36,-0.5402,48,-0.0404,41,-0.2925,73,0.63836,81,0.83112,44,-0.1559
ENSG00000072062,PRKACA,51,-1.1050,90,-0.2285,140,0.47872,144,0.61062,154,0.64425,117,0.18744,71,-0.5950,68,-0.6529,61,-0.8224
ENSG00000072071,ADGRL1,68,-1.2625,75,-1.1243,216,0.54813,196,0.45005,244,0.75916,115,-0.4606,114,-0.4764,120,-0.3987,198,0.40464
ENSG00000123143,PKN1,42,0.65772,20,-0.5704,20,-0.5695,11,-1.4847,21,-0.4628,49,0.90473,39,0.50745,47,0.84651,22,-0.3565
ENSG00000123159,GIPC1,79,0.52975,58,0.02172,36,-0.7004,56,-0.0458,49,-0.2277,76,0.46692,58,0.01332,27,-1.1363,76,0.46151
ENSG00000132002,DNAJB1,66,-0.4569,100,0.21132,84,-0.0719,108,0.38197,91,0.06209,97,0.15493,68,-0.3955,59,-0.6193,97,0.16012
ENSG00000099797,TECR,206,0.36868,421,1.63327,97,-0.8236,112,-0.6550,80,-1.1117,217,0.45395,104,-0.7154,180,0.15428,111,-0.6136
ENSG00000099795,NDUFB7,185,-0.6969,257,-0.1872,247,-0.2474,269,-0.1272,353,0.32538,460,0.76973,319,0.16333,291,0.01087,237,-0.3094
ENSG00000105143,SLC1A6,1,-3.6452,12,-0.5267,36,1.24299,29,1.02873,29,0.86705,7,-1.3855,19,0.15054,4,-2.0460,4,-1.9315
ENSG00000105135,ILVBL,55,0.85247,50,0.68092,20,-0.7557,34,0.07567,16,-1.0420,34,0.04568,10,-1.7628,48,0.63159,26,-0.3774
ENSG00000141867,BRD4,216,0.00242,201,-0.1115,281,0.42538,213,-0.0222,261,0.30399,141,-0.6712,131,-0.7777,197,-0.1468,305,0.56639
ENSG00000105127,AKAP8,21,-0.3463,23,-0.2170,28,0.09584,21,-0.3949,40,0.66960,37,0.57371,15,-0.8071,31,0.28577,25,-0.0756
ENSG00000011243,AKAP8L,64,0.11761,52,-0.2133,58,-0.0336,62,0.08834,81,0.52076,63,0.09913,39,-0.6383,55,-0.1179,55,-0.1038
ENSG00000011451,WIZ,21,-0.3323,18,-0.5338,9,-1.6570,13,-1.1382,31,0.27965,27,0.06632,49,1.04520,43,0.82388,36,0.52276
ENSG00000167460,TPM4,167,0.72009,87,-0.3334,79,-0.4859,88,-0.3490,137,0.38512,125,0.23906,76,-0.5451,111,0.04165,119,0.16284
ENSG00000167461,RAB8A,24,0.33881,30,0.68184,22,0.18556,16,-0.2866,6,-1.6857,4,-2.3274,22,0.22494,26,0.46462,28,0.55470
ENSG00000105058,FAM32A,76,-0.8861,87,-0.6658,162,0.30780,150,0.21483,169,0.37441,116,-0.2244,100,-0.4501,205,0.70015,122,-0.1475
ENSG00000072958,AP1M1,59,-0.6793,162,0.97239,132,0.61317,117,0.47486,71,-0.3786,47,-1.0136,60,-0.6355,76,-0.2776,64,-0.5311
ENSG00000127527,EPS15L1,20,0.13003,9,-1.0803,14,-0.4328,13,-0.5044,26,0.58569,27,0.65870,18,0.00088,21,0.21266,20,0.14648
ENSG00000085872,CHERP,15,-1.2266,63,1.08849,39,0.25943,38,0.26741,34,0.07207,36,0.14031,16,-1.1288,25,-0.4328,25,-0.4182
ENSG00000127526,SLC35E1,22,-1.4059,92,0.81977,48,-0.2409,51,-0.1702,66,0.26869,44,-0.3688,63,0.19686,54,-0.0729,69,0.32629
ENSG00000214046,SMIM7,71,0.53098,35,-0.6122,25,-1.1163,46,-0.1922,61,0.26976,67,0.42839,52,0.03687,61,0.27039,50,-0.0502
ENSG00000269044,AC024075.2,17,0.04569,16,-0.0767,16,-0.1060,20,0.34839,15,-0.1323,17,0.00612,21,0.33065,18,0.09890,7,-1.2233
ENSG00000072954,TMEM38A,13,-2.6876,99,0.39102,137,0.93496,103,0.50855,105,0.47610,30,-1.4440,51,-0.6749,50,-0.6812,90,0.23081
ENSG00000127511,SIN3B,29,-1.1579,139,1.37207,43,-0.5565,98,0.88414,45,-0.4885,26,-1.3434,51,-0.3103,19,-1.7833,71,0.21728
ENSG00000099331,MYO9B,140,3.06687,34,0.25699,17,-0.7726,11,-1.4892,1,-4.1559,4,-2.7943,21,-0.4929,3,-3.3238,44,0.68651
ENSG00000053501,USE1,37,-0.1552,42,0.01505,20,-1.1315,23,-0.9459,33,-0.3277,78,1.05771,62,0.66854,35,-0.2540,58,0.55932
ENSG00000160113,NR2F6,13,-1.1864,3,-3.3178,34,0.22035,30,0.00186,53,0.95084,29,-0.0347,40,0.47168,43,0.60025,22,-0.4486
ENSG00000105393,BABAM1,49,-1.3722,117,-0.0280,119,0.00284,159,0.54836,98,-0.2953,193,0.80044,143,0.30503,64,-0.9520,86,-0.5073
ENSG00000127220,ABHD8,7,-2.9308,24,-1.2711,58,0.09378,53,-0.0541,114,1.23582,59,0.12726,36,-0.6333,83,0.67895,59,0.12486
ENSG00000130312,MRPL34,25,-0.7432,41,0.00736,41,-0.0172,40,-0.0583,58,0.55038,47,0.21753,42,0.04059,35,-0.2380,42,0.02774
ENSG00000130311,DDA1,24,-1.6734,69,-0.0675,62,-0.2258,68,-0.0904,98,0.51256,102,0.57313,94,0.44079,56,-0.3884,76,0.08717
ENSG00000074855,ANO8,15,-0.1327,12,-0.3977,23,0.56012,21,0.45986,6,-1.5137,27,0.80165,7,-1.3022,22,0.45903,9,-0.8450
ENSG00000130304,SLC27A1,82,1.16976,118,1.85201,7,-2.5631,29,-0.5730,5,-2.9958,19,-1.1598,17,-1.3695,51,0.36735,51,0.34546
ENSG00000130313,PGLS,30,0.26201,25,-0.0568,21,-0.2657,18,-0.6031,20,-0.4052,26,0.06000,39,0.67666,32,0.36071,26,0.04912
ENSG00000130477,UNC13A,29,-3.2213,221,-0.1906,332,0.46833,315,0.43479,430,0.90857,181,-0.5067,187,-0.4517,217,-0.2215,265,0.10041
ENSG00000130479,MAP1S,34,-0.9217,16,-1.9821,68,0.16277,78,0.44834,92,0.67319,77,0.36291,58,-0.0904,51,-0.2802,60,-0.0257
ENSG00000105640,RPL18A,497,0.43719,301,-0.3688,135,-1.5874,253,-0.7028,416,0.14791,323,-0.2587,820,1.30877,513,0.49174,287,-0.4410
ENSG00000007080,CCDC124,56,-0.3297,40,-0.8609,63,-0.1588,70,0.01650,98,0.55201,76,0.14455,85,0.31652,64,-0.1234,73,0.08127
ENSG00000105642,KCNN1,12,-2.2774,56,-0.0235,21,-1.5298,43,-0.5105,92,0.78758,52,-0.1448,105,1.00814,77,0.47470,71,0.34998
ENSG00000105643,ARRDC2,92,2.30359,29,0.22431,18,-0.5632,20,-0.3925,21,-0.2873,13,-1.0366,21,-0.3399,1,-3.9145,20,-0.3908
ENSG00000099308,MAST3,128,-1.3516,739,1.51287,255,-0.2918,407,0.53213,377,0.33648,105,-1.6448,294,-0.0657,141,-1.2055,213,-0.5728
ENSG00000105647,PIK3R2,39,-0.9882,83,0.18509,52,-0.5448,62,-0.3271,130,0.92992,51,-0.5860,117,0.74458,84,0.19124,63,-0.2633
ENSG00000105649,RAB3A,25,-3.3693,191,-0.3669,337,0.55265,379,0.87824,322,0.47666,333,0.53106,156,-0.6764,119,-1.0918,164,-0.6010
ENSG00000130522,JUND,476,0.54926,456,0.47745,167,-1.1034,343,0.01765,337,-0.0123,243,-0.5281,439,0.41643,204,-0.7971,391,0.22630
ENSG00000130520,LSM4,72,-0.9439,166,0.35965,149,0.18388,169,0.45311,133,0.00396,168,0.37757,142,0.10566,51,-1.4787,109,-0.3139
ENSG00000130517,PGPEP1,60,1.58815,7,-1.8828,15,-0.7179,6,-2.1442,34,0.56810,2,-3.1846,32,0.45260,37,0.72547,39,0.80785
ENSG00000130511,SSBP4,30,-1.8759,36,-1.6329,99,-0.0814,114,0.16177,160,0.69539,54,-1.0145,167,0.77088,158,0.67516,113,0.12049
ENSG00000105701,FKBP8,169,-0.5572,292,0.30578,196,-0.3349,280,0.26998,287,0.27867,201,-0.2942,279,0.23368,236,-0.0404,197,-0.3239
ENSG00000105700,KXD1,71,0.65372,60,0.39186,18,-1.4303,55,0.28551,30,-0.6910,43,-0.1574,54,0.22022,56,0.28450,29,-0.7483
ENSG00000221983,UBA52,666,0.45627,629,0.36225,346,-0.5882,377,-0.5024,466,-0.1245,481,-0.0723,815,0.79627,413,-0.3120,463,-0.1337
ENSG00000006016,CRLF1,0,-5.8063,83,1.42593,8,-2.1349,15,-1.3698,62,0.89850,16,-1.1912,17,-1.0979,119,2.14268,21,-0.8318
ENSG00000006015,REX1BD,60,-0.6975,102,0.13901,85,-0.1394,78,-0.3165,96,0.04179,148,0.75747,143,0.70857,58,-0.7419,85,-0.1450
ENSG00000105696,TMEM59L,86,-2.6089,717,0.64061,627,0.41588,690,0.66788,614,0.38101,403,-0.2954,365,-0.4503,241,-1.0885,421,-0.2250
ENSG00000167487,KLHL26,24,0.01741,81,2.23216,11,-1.1430,15,-0.7245,25,0.12104,9,-1.4860,13,-0.8904,27,0.24177,13,-0.8524
ENSG00000105662,CRTC1,20,-1.6713,104,0.94316,33,-0.9165,47,-0.4046,83,0.55789,18,-1.8193,68,0.23003,94,0.76455,77,0.43548
ENSG00000005007,UPF1,31,-0.2088,39,0.16563,30,-0.2500,39,0.19989,27,-0.3967,45,0.40697,30,-0.2449,29,-0.2924,41,0.26524
ENSG00000223802,CERS1,78,0.57232,62,0.21208,36,-0.6457,49,-0.1890,62,0.21485,36,-0.6664,45,-0.3142,103,1.06213,26,-1.1393
ENSG00000105669,COPE,109,0.35338,77,-0.2122,55,-0.7293,84,-0.0920,75,-0.2420,123,0.54073,86,-0.0372,152,0.91212,35,-1.4255
ENSG00000105671,DDX49,21,-0.1417,15,-0.6711,18,-0.4066,31,0.54154,28,0.30987,33,0.54148,19,-0.3040,34,0.61547,2,-3.3414
ENSG00000051128,HOMER3,70,2.25753,2,-3.0823,2,-3.0032,7,-1.7472,15,-0.4758,29,0.59685,12,-0.7792,44,1.34717,11,-0.8495
ENSG00000064607,SUGP2,78,-0.8281,171,0.41868,170,0.41098,164,0.40273,141,0.11108,113,-0.2484,51,-1.4567,101,-0.4177,167,0.37949
ENSG00000105676,ARMC6,18,0.03457,0,-4.4035,29,0.81880,26,0.71568,28,0.74264,12,-0.6161,8,-1.1818,17,-0.0049,12,-0.6316
ENSG00000254901,BORCS8,13,-1.6224,23,-0.7449,49,0.46600,42,0.21956,40,0.12112,67,0.98280,45,0.30726,20,-0.9402,30,-0.3339
ENSG00000064490,RFXANK,31,0.30949,28,0.15769,18,-0.4997,15,-0.8827,12,-1.1769,24,-0.0748,23,-0.1524,46,0.97969,42,0.81541
ENSG00000130287,NCAN,106,-0.3525,247,1.04364,44,-1.6868,71,-1.0559,41,-1.7716,44,-1.6783,93,-0.5475,417,2.04368,189,0.58646
ENSG00000187664,HAPLN4,0,-8.7175,0,-8.2302,143,1.52013,61,0.07102,119,1.17070,107,0.98927,8,-2.8746,72,0.31302,19,-1.7173
ENSG00000105705,SUGP1,23,-0.3532,22,-0.3954,37,0.41253,29,0.02472,25,-0.2037,34,0.30018,30,0.11355,24,-0.2301,31,0.12860
ENSG00000129933,MAU2,64,1.28337,41,0.51343,18,-0.7720,26,-0.2357,15,-1.0145,21,-0.5308,16,-0.9092,34,0.19393,36,0.32049
ENSG00000167491,GATAD2A,21,0.37557,0,-4.5231,12,-0.5043,8,-1.2383,34,1.15522,16,-0.0328,10,-0.7546,41,1.50391,17,0.04751
ENSG00000186010,NDUFA13,367,-0.4367,333,-0.5887,376,-0.4007,504,0.07389,596,0.33757,571,0.26658,667,0.52315,540,0.17551,383,-0.3697
ENSG00000250067,YJEFN3,18,-2.4858,76,-0.3735,91,-0.0886,108,0.21091,216,1.38278,52,-0.9511,74,-0.4118,124,0.41910,93,-0.0470
ENSG00000105726,ATP13A1,22,0.08735,3,-2.8108,16,-0.4041,29,0.59025,28,0.46528,17,-0.3532,24,0.16427,16,-0.4521,27,0.41538
ENSG00000081665,ZNF506,41,0.61398,21,-0.4388,16,-0.7999,32,0.24885,20,-0.4829,22,-0.3934,17,-0.7211,36,0.43679,40,0.60267
ENSG00000188171,ZNF626,23,-0.1675,34,0.48793,38,0.66237,20,-0.4219,17,-0.5957,24,-0.0518,11,-1.2198,36,0.57632,29,0.23143
ENSG00000160352,ZNF714,27,0.04559,1,-4.4142,29,0.14463,25,-0.1174,20,-0.4397,40,0.68409,15,-0.8343,28,0.10011,54,1.19657
ENSG00000196268,ZNF493,60,1.24647,19,-0.6114,25,-0.1929,20,-0.6333,11,-1.4454,4,-2.9587,20,-0.5463,18,-0.6876,88,1.99979
ENSG00000197013,ZNF429,26,0.27911,5,-2.1867,16,-0.4264,35,0.89314,28,0.38729,37,0.88740,4,-2.3507,17,-0.3891,14,-0.6293
ENSG00000160321,ZNF208,62,0.36639,47,-0.0918,58,0.23798,32,-0.7261,30,-0.7840,30,-0.7614,31,-0.7463,61,0.33820,113,1.39183
ENSG00000167232,ZNF91,59,-1.3003,97,-0.5549,165,0.28801,72,-1.0999,165,0.28639,143,0.05456,191,0.52800,283,1.20648,135,-0.0381
ENSG00000261824,LINC00662,43,-0.4441,44,-0.4109,66,0.23788,69,0.34971,67,0.25607,49,-0.2331,31,-0.9186,29,-1.0629,103,0.98611
ENSG00000267575,AC006504.5,15,-0.5130,6,-1.9650,29,0.52545,22,0.05121,26,0.29785,18,-0.2266,6,-1.9125,9,-1.2216,59,1.77450
ENSG00000169021,UQCRFS1,51,-1.7060,169,0.12436,169,0.12612,202,0.47486,210,0.47430,238,0.69111,171,0.13901,84,-0.9655,69,-1.2592
ENSG00000187135,VSTM2B,80,0.66432,53,-0.0175,56,0.08586,81,0.79792,26,-1.1063,18,-1.6036,50,-0.1020,8,-2.7111,79,0.64548
ENSG00000105171,POP4,23,-0.2607,36,0.46639,38,0.57152,36,0.57306,24,-0.1559,34,0.37620,12,-1.1710,15,-0.9146,13,-1.0832
ENSG00000131943,C19orf12,24,-1.5288,113,0.90589,93,0.56327,86,0.49464,58,-0.1962,58,-0.2049,39,-0.8148,39,-0.7920,61,-0.1149
ENSG00000105176,URI1,114,0.49492,102,0.30468,75,-0.1777,49,-0.9082,98,0.23329,82,-0.0494,79,-0.1057,98,0.24828,96,0.21569
ENSG00000198597,ZNF536,277,3.50167,4,-3.6705,10,-2.3365,14,-2.0300,26,-0.9607,29,-0.8286,25,-1.0349,82,0.83173,12,-2.0870
ENSG00000121297,TSHZ3,8,-1.6489,65,1.61639,20,-0.3647,35,0.58986,4,-2.7566,35,0.53486,19,-0.4815,6,-2.0032,26,0.05252
ENSG00000168813,ZNF507,44,0.46872,20,-0.7513,39,0.26013,28,-0.2715,31,-0.1159,26,-0.3550,18,-0.9246,27,-0.3050,68,1.21506
ENSG00000178904,DPY19L3,30,-0.1195,96,1.92216,5,-2.7035,19,-0.9068,9,-1.8810,24,-0.4485,28,-0.2213,61,1.07695,30,-0.0820
ENSG00000105185,PDCD5,59,-0.8563,100,-0.0510,114,0.16095,92,-0.2087,121,0.25745,134,0.42048,113,0.14870,148,0.59395,59,-0.8788
ENSG00000105186,ANKRD27,18,-0.3711,12,-0.9989,33,0.60238,37,0.94265,18,-0.3423,13,-0.8896,24,0.10554,16,-0.5008,19,-0.3038
ENSG00000121289,CEP89,35,0.87813,2,-3.0184,25,0.31316,16,-0.4240,15,-0.4839,6,-1.7111,31,0.65684,35,0.84805,24,0.24499
ENSG00000076650,GPATCH1,17,-0.1415,26,0.52353,25,0.44971,10,-0.9804,19,-0.0296,21,0.13128,11,-0.7972,30,0.71944,20,0.08058
ENSG00000130881,LRP3,6,-1.8689,2,-3.3136,15,-0.5073,17,-0.3619,35,0.86936,10,-1.0799,38,0.99845,33,0.78897,34,0.80621
ENSG00000153879,CEBPG,14,-1.0088,7,-2.0279,35,0.46400,33,0.41303,40,0.69477,34,0.39019,20,-0.4023,28,0.11694,19,-0.4778
ENSG00000124299,PEPD,53,0.22816,53,0.21877,45,-0.0339,57,0.40677,44,-0.0681,53,0.21728,37,-0.3307,26,-0.9006,35,-0.4351
ENSG00000153885,KCTD15,16,-0.3139,41,1.23796,4,-2.1584,2,-3.4339,39,1.11989,0,-5.7669,17,-0.1989,63,2.06335,12,-0.7622
ENSG00000257103,LSM14A,71,0.47393,68,0.39823,26,-1.0952,35,-0.7084,56,0.08648,48,-0.1625,46,-0.2214,52,-0.0290,93,0.93690
ENSG00000166398,KIAA0355,66,1.74238,28,0.20930,12,-1.1009,16,-0.6898,11,-1.1293,14,-0.8190,18,-0.4613,26,0.10416,35,0.58390
ENSG00000105220,GPI,135,-1.7387,425,0.02348,544,0.42549,701,1.00641,441,0.08082,364,-0.2216,311,-0.4697,221,-0.9944,347,-0.2979
ENSG00000126261,UBA2,91,0.00202,60,-0.6442,98,0.11735,121,0.53442,123,0.48707,68,-0.4578,59,-0.6807,74,-0.3151,94,0.05831
ENSG00000089335,ZNF302,102,0.72970,41,-0.7286,70,0.10897,63,-0.0659,43,-0.6521,77,0.26182,55,-0.2645,86,0.45218,53,-0.3232
ENSG00000089351,GRAMD1A,21,0.26958,0,-6.3725,18,-0.0249,20,0.18735,23,0.38784,10,-0.9053,24,0.45516,21,0.23494,23,0.42402
ENSG00000105711,SCN1B,17,-2.6872,3,-4.8405,134,0.43801,125,0.37471,96,-0.1025,290,1.82406,64,-0.7217,78,-0.4325,90,-0.1993
ENSG00000153902,LGI4,109,0.47816,130,0.76600,50,-0.7436,45,-1.0062,53,-0.6724,47,-0.8457,57,-0.5464,143,0.94091,134,0.82255
ENSG00000266964,FXYD1,140,0.05575,189,0.55504,48,-1.5729,56,-1.4529,66,-1.0981,135,0.00494,285,1.26675,263,1.11969,110,-0.3272
ENSG00000221946,FXYD7,63,-1.2045,163,0.28613,107,-0.3832,167,0.37226,211,0.70995,94,-0.5804,187,0.50780,77,-0.8886,131,-0.0703
ENSG00000105698,USF2,106,-0.1640,82,-0.5689,76,-0.6932,84,-0.5874,118,0.00574,152,0.41518,176,0.65125,156,0.45075,146,0.34040
ENSG00000105695,MAG,737,4.13933,239,1.30328,8,-3.8042,32,-2.0001,1,-6.4838,17,-2.8239,26,-2.1912,3,-5.3061,14,-3.0868
ENSG00000105677,TMEM147,47,-0.0892,19,-1.4380,26,-0.9784,66,0.51022,60,0.29518,49,-0.0358,56,0.19612,82,0.81264,28,-0.9024
ENSG00000126254,RBM42,69,0.83328,21,-1.0330,30,-0.4900,50,0.34358,33,-0.3470,42,0.00997,19,-1.2200,49,0.27988,51,0.34603
ENSG00000126267,COX6B1,163,-1.1555,242,-0.5514,290,-0.2711,360,0.08006,446,0.42212,553,0.78500,442,0.40587,348,0.01773,237,-0.5847
ENSG00000272333,KMT2B,47,1.04484,31,0.32745,39,0.72460,17,-0.6544,24,-0.1029,14,-0.8892,14,-0.9384,32,0.36273,17,-0.5886
ENSG00000205155,PSENEN,50,0.80553,81,1.67271,11,-1.5771,21,-0.6731,21,-0.5669,25,-0.3032,25,-0.3199,31,-0.0138,22,-0.5373
ENSG00000004777,ARHGAP33,29,-0.2569,56,0.82733,20,-0.8466,37,0.15918,45,0.43865,13,-1.4637,41,0.30240,30,-0.2096,33,-0.0647
ENSG00000105290,APLP1,1140,2.00748,466,0.38026,255,-0.5817,403,0.16191,351,-0.0802,190,-1.0339,208,-0.8894,97,-2.0399,176,-1.1487
ENSG00000126243,LRFN3,5,-2.0785,43,1.24770,20,-0.0259,25,0.41579,33,0.79687,11,-0.9065,18,-0.1610,10,-1.0296,11,-0.8690
ENSG00000205138,SDHAF1,25,0.28553,29,0.51162,26,0.31039,24,0.18543,26,0.32651,11,-0.9464,25,0.27011,15,-0.4917,7,-1.6884
ENSG00000239382,ALKBH6,5,-2.4668,25,-0.1644,20,-0.5341,45,0.88093,29,0.03078,40,0.57004,15,-0.9134,28,-0.0231,30,0.09033
ENSG00000105270,CLIP3,143,-1.3431,360,0.08733,387,0.20574,515,0.79372,400,0.25887,339,-0.0097,253,-0.4674,276,-0.3341,219,-0.6908
ENSG00000105258,POLR2I,200,0.67425,96,-0.5012,86,-0.6767,92,-0.6321,144,0.13090,180,0.50145,225,0.87573,130,-0.0305,80,-0.7773
ENSG00000105254,TBCB,291,0.78404,135,-0.4633,164,-0.1612,256,0.65890,194,0.10914,231,0.39516,126,-0.5701,72,-1.4101,85,-1.1668
ENSG00000126247,CAPNS1,147,-0.2601,144,-0.2967,208,0.29554,227,0.50530,187,0.12179,213,0.33597,146,-0.2730,131,-0.4409,103,-0.8125
ENSG00000161281,COX7A1,41,-2.0613,165,0.04060,106,-0.6444,216,0.55330,125,-0.3916,271,0.86750,252,0.73808,115,-0.5264,100,-0.7457
ENSG00000167635,ZNF146,71,1.23269,19,-0.9116,42,0.32354,31,-0.1365,23,-0.5995,25,-0.4940,24,-0.5495,45,0.43836,29,-0.2224
ENSG00000142065,ZFP14,53,0.68270,15,-1.3233,34,-0.0336,37,0.09053,32,-0.1256,41,0.25354,41,0.22760,22,-0.7391,39,0.16905
ENSG00000181007,ZFP82,17,-0.2978,4,-2.3943,32,0.74887,25,0.33667,11,-0.9605,37,0.96271,4,-2.3356,33,0.77212,18,-0.2385
ENSG00000186017,ZNF566,25,0.50869,14,-0.3912,25,0.50304,15,-0.3830,16,-0.2458,12,-0.6941,12,-0.6646,25,0.49297,25,0.52471
ENSG00000254004,ZNF260,33,1.09036,3,-2.6160,9,-0.8983,12,-0.6001,23,0.42590,17,-0.0529,17,0.01722,30,0.92105,16,-0.1413
ENSG00000186020,ZNF529,37,0.37709,30,0.05462,30,0.04887,32,0.15889,42,0.59900,14,-1.0757,39,0.45559,15,-1.0507,21,-0.5206
ENSG00000196967,ZNF585A,27,0.25509,57,1.52756,19,-0.2649,20,-0.2678,13,-0.8484,11,-1.1040,10,-1.1842,31,0.47023,22,-0.0578
ENSG00000181666,ZNF875,14,-0.3398,9,-1.0043,21,0.30915,18,0.08942,26,0.69505,5,-1.6876,20,0.22279,6,-1.4907,34,1.14354
ENSG00000171827,ZNF570,32,0.39095,1,-4.5957,27,0.12176,19,-0.4767,33,0.43345,22,-0.2137,16,-0.6871,34,0.47130,49,1.09828
ENSG00000188227,ZNF793,36,0.57959,11,-1.2040,19,-0.4425,28,0.16254,36,0.55963,20,-0.3337,13,-1.0534,21,-0.2975,41,0.79806
ENSG00000171817,ZNF540,10,-1.2376,10,-1.2634,28,0.31053,30,0.47802,39,0.84946,27,0.27807,13,-0.8547,21,-0.1359,22,-0.0632
ENSG00000120784,ZFP30,24,0.47907,6,-1.6772,19,0.12812,17,-0.0647,15,-0.1994,14,-0.3342,4,-2.1234,33,1.02772,27,0.69378
ENSG00000105738,SIPA1L3,24,0.11784,16,-0.5497,14,-0.7064,31,0.61830,20,-0.1471,29,0.39959,19,-0.2251,2,-3.3125,37,0.81885
ENSG00000011332,DPF1,12,-2.5172,59,-0.1677,74,0.19398,69,0.11017,134,1.21842,28,-1.2945,67,0.04512,70,0.10795,70,0.11073
ENSG00000167642,SPINT2,18,-2.8715,59,-1.1139,164,0.50571,176,0.72524,148,0.33560,188,0.73443,91,-0.4442,90,-0.4549,94,-0.3922
ENSG00000167641,PPP1R14A,854,4.10891,253,1.12286,5,-4.7649,40,-1.9138,2,-5.7712,31,-2.1640,47,-1.5465,1,-6.6059,22,-2.6267
ENSG00000167645,YIF1B,31,0.14742,37,0.44137,47,0.83622,32,0.21254,12,-1.3038,29,0.05995,25,-0.1838,10,-1.5454,27,-0.0565
ENSG00000099341,PSMD8,80,-0.7053,82,-0.6656,155,0.35271,163,0.49493,161,0.41024,191,0.69754,91,-0.5013,99,-0.3611,65,-1.0119
ENSG00000130244,FAM98C,37,0.40874,50,0.88795,21,-0.5155,24,-0.2959,39,0.45514,15,-1.0181,17,-0.7811,44,0.67587,18,-0.7019
ENSG00000196218,RYR1,22,0.14402,29,0.61574,7,-1.6239,5,-2.0306,1,-3.7359,3,-2.6473,21,0.05945,65,2.06220,42,1.22595
ENSG00000178982,EIF3K,109,-0.6919,121,-0.5325,182,0.10221,186,0.16088,175,0.04733,274,0.78399,167,-0.0357,176,0.05206,127,-0.4621
ENSG00000130402,ACTN4,385,1.63605,100,-0.6334,153,0.03408,119,-0.4051,156,0.06564,87,-0.8540,102,-0.5970,90,-0.8031,188,0.36428
ENSG00000104823,ECH1,52,0.23856,35,-0.3824,24,-0.9837,38,-0.3189,52,0.22337,70,0.71070,40,-0.1756,84,1.03876,18,-1.3664
ENSG00000104824,HNRNPL,113,0.23228,106,0.13146,109,0.17367,101,0.06086,71,-0.5038,94,-0.0644,76,-0.4045,83,-0.2576,124,0.38419
ENSG00000068903,SIRT2,647,2.41447,148,-0.2547,89,-1.0406,127,-0.5439,130,-0.4514,92,-0.9906,169,-0.0423,113,-0.6699,94,-0.9491
ENSG00000128626,MRPS12,10,-1.6015,36,0.38752,39,0.48705,21,-0.5644,26,-0.1739,42,0.63228,31,0.11537,29,0.03975,32,0.18140
ENSG00000161243,FBXO27,10,-1.2299,21,-0.0417,35,0.74975,25,0.21157,19,-0.2095,15,-0.5809,15,-0.5883,40,0.99027,15,-0.5845
ENSG00000179134,SAMD4B,151,1.16769,60,-0.3700,54,-0.5222,35,-1.2623,64,-0.2478,38,-1.0612,94,0.34904,110,0.61936,113,0.65594
