Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000161547,SRSF2,115,0.40259,48,-0.9683,88,-0.0326,164,1.00953,135,0.78762,46,-1.0338,58,-0.6849,35,-1.4262,72,-0.3510
ENSG00000167889,MGAT5B,0,-7.6370,0,-7.8364,28,-1.4529,25,-1.6299,148,1.41637,139,1.06295,37,-1.0717,101,0.50965,111,0.66611
ENSG00000129657,SEC14L1,21,-1.9260,63,-0.3064,18,-2.1247,156,1.21137,79,0.06319,134,0.94463,70,-0.1291,97,0.38957,43,-0.8756
ENSG00000184640,SEPTIN9,165,1.35555,38,-1.0193,35,-1.1587,69,-0.1052,80,0.14066,114,0.70267,43,-0.8327,65,-0.2094,52,-0.5611
ENSG00000078687,TNRC6C,218,-0.0565,322,0.58345,236,0.06937,254,0.19079,133,-0.9047,214,-0.0821,125,-0.9173,311,0.52152,311,0.52541
ENSG00000141524,TMC6,156,1.27228,126,0.89085,334,2.88636,16,-2.2781,42,-0.9333,10,-2.9196,8,-3.3434,1,-6.3236,1,-6.0114
ENSG00000108639,SYNGR2,246,2.39675,76,0.21534,160,1.50238,93,0.54689,26,-1.5609,22,-1.6971,0,-8.7122,0,-8.1643,17,-2.0787
ENSG00000108669,CYTH1,245,1.20228,258,1.29419,247,1.21195,93,-0.4039,49,-1.4853,58,-1.1136,68,-0.8779,41,-1.6546,94,-0.3900
ENSG00000055483,USP36,11,-2.7804,133,1.07527,139,1.15549,87,0.35138,26,-1.5999,88,0.37648,27,-1.4685,81,0.24083,81,0.22459
ENSG00000035862,TIMP2,292,1.33639,162,0.31359,135,0.02571,114,-0.2437,185,0.62170,90,-0.6081,53,-1.4048,23,-2.6153,91,-0.5993
ENSG00000108679,LGALS3BP,214,1.95075,92,0.41207,205,1.86327,94,0.45947,26,-1.6683,9,-2.9810,2,-5.2060,32,-1.2400,11,-2.8106
ENSG00000167281,RBFOX3,27,-2.7291,10,-4.1770,75,-1.2056,120,-0.4908,221,0.55585,153,-0.1151,205,0.35746,290,0.94482,322,1.12969
ENSG00000141582,CBX4,110,0.70978,41,-0.8612,229,2.08747,27,-1.4874,58,-0.3512,33,-1.1647,64,-0.1556,23,-1.7276,68,-0.0741
ENSG00000167291,TBC1D16,20,-1.3319,7,-2.7210,12,-2.0379,170,2.34422,36,-0.4552,105,1.35737,27,-0.8365,45,-0.0810,11,-2.1358
ENSG00000173821,RNF213,67,0.14523,174,1.84406,94,0.71152,48,-0.3869,36,-0.8744,31,-1.0393,45,-0.4680,51,-0.2748,26,-1.2922
ENSG00000171246,NPTX1,110,-2.0068,19,-4.5258,805,1.13462,95,-2.2180,678,0.97928,251,-0.7691,243,-0.8157,359,-0.2126,865,1.26398
ENSG00000226137,BAIAP2-DT,0,-7.6879,20,-2.0231,8,-3.3821,28,-1.5059,104,0.58391,129,0.86344,172,1.37853,91,0.28818,107,0.55468
ENSG00000175866,BAIAP2,28,-3.2395,48,-2.4470,256,0.10179,17,-3.9060,434,1.17287,205,-0.2514,146,-0.7823,301,0.36207,537,1.36931
ENSG00000181409,AATK,1151,1.28199,694,0.40577,1996,2.39550,142,-2.0436,467,-0.2594,196,-1.5630,148,-1.9777,52,-3.5175,95,-2.6216
ENSG00000224877,NDUFAF8,144,0.37949,31,-1.9824,141,0.34473,109,-0.0725,135,0.30155,221,1.10369,91,-0.3605,95,-0.2943,41,-1.5681
ENSG00000184009,ACTG1,1529,0.93670,391,-1.2409,1059,0.31511,1517,0.92306,1176,0.56410,535,-0.7644,496,-0.8796,319,-1.5476,518,-0.8145
ENSG00000182446,NPLOC4,72,-0.0575,43,-0.8336,147,1.14706,95,0.39078,104,0.63438,54,-0.4961,28,-1.4827,18,-2.1198,78,0.07009
ENSG00000214087,ARL16,48,0.32150,15,-1.4685,29,-0.4748,34,-0.2228,71,1.20229,25,-0.6795,41,0.08424,23,-0.7774,32,-0.3110
ENSG00000185359,HGS,87,0.10364,43,-0.9841,101,0.34261,89,0.14669,129,0.89603,84,0.05468,39,-1.1359,38,-1.1653,74,-0.1533
ENSG00000262814,MRPL12,70,0.02701,25,-1.5440,76,0.14222,124,0.97335,87,0.42597,63,-0.1498,45,-0.6793,40,-0.8647,75,0.13043
ENSG00000225663,MCRIP1,137,-0.5335,83,-1.2971,442,1.42104,108,-0.9050,270,0.63893,249,0.41741,77,-1.4078,112,-0.8494,178,-0.1256
ENSG00000185624,P4HB,87,-0.2771,54,-1.0060,227,1.32321,146,0.55062,131,0.42298,72,-0.5647,53,-1.0332,43,-1.3508,96,-0.1342
ENSG00000141522,ARHGDIA,341,0.43722,153,-0.8327,470,0.98225,218,-0.2824,327,0.41811,245,-0.1011,96,-1.5404,138,-0.9916,294,0.19474
ENSG00000141552,ANAPC11,77,0.62191,17,-1.7347,53,0.00517,85,0.79621,71,0.56528,63,0.30147,49,-0.0924,28,-0.9385,10,-2.4476
ENSG00000185813,PCYT2,107,0.29304,49,-0.9157,76,-0.2551,189,1.27277,114,0.45942,67,-0.4548,55,-0.7590,30,-1.6600,90,0.02171
ENSG00000197063,MAFG,25,-2.0704,59,-0.8065,196,1.14047,102,0.04787,145,0.71703,91,-0.1391,104,0.07792,38,-1.4557,87,-0.2050
ENSG00000169738,DCXR,127,0.22554,73,-0.6571,85,-0.4142,131,0.26923,132,0.33077,205,1.02803,61,-0.9170,117,0.08527,43,-1.4458
ENSG00000169727,GPS1,78,0.04905,35,-1.1829,128,0.85999,105,0.53261,99,0.49613,36,-1.1285,39,-1.0377,49,-0.6915,91,0.28429
ENSG00000169718,DUS1L,44,-0.0545,26,-0.8624,77,0.83859,40,-0.2024,63,0.59986,28,-0.7734,17,-1.5427,14,-1.7500,87,1.05360
ENSG00000169710,FASN,230,0.78854,53,-1.5217,131,-0.1384,259,0.99606,185,0.48917,131,-0.1351,106,-0.4632,42,-1.8725,104,-0.4976
ENSG00000141551,CSNK1D,59,-0.0896,33,-0.9723,73,0.24882,91,0.60109,89,0.66224,22,-1.5607,74,0.26519,29,-1.1760,67,0.10211
ENSG00000141562,NARF,19,-1.4840,37,-0.4959,3,-3.9576,80,0.71935,68,0.51364,59,0.21794,59,0.21935,62,0.29523,59,0.22612
ENSG00000141580,WDR45B,177,0.42542,146,0.10179,184,0.48173,117,-0.2483,121,-0.2164,131,-0.0619,167,0.32190,79,-0.8558,124,-0.1555
ENSG00000141542,RAB40B,381,1.26416,265,0.62861,189,0.07173,70,-1.4573,196,0.15397,157,-0.2165,87,-1.1310,97,-0.9600,166,-0.1317
ENSG00000101557,USP14,198,0.60337,169,0.33942,121,-0.1942,98,-0.5300,103,-0.5039,107,-0.3973,95,-0.5794,156,0.21230,222,0.79279
ENSG00000079134,THOC1,0,-6.9444,133,1.80686,61,0.42471,5,-3.1615,14,-1.9141,19,-1.3969,15,-1.7695,118,1.57197,92,1.12026
ENSG00000101596,SMCHD1,12,-2.7303,209,1.73387,92,0.28626,97,0.36870,18,-2.3348,74,-0.0562,53,-0.5745,95,0.33321,103,0.46419
ENSG00000101577,LPIN2,15,-2.0740,41,-0.5756,26,-1.2585,84,0.56465,36,-0.8365,93,0.74974,128,1.30455,41,-0.5631,91,0.71071
ENSG00000118680,MYL12B,127,0.29325,33,-1.7885,61,-0.8597,42,-1.3998,192,1.19440,59,-0.8931,104,-0.0163,90,-0.2579,155,0.62778
ENSG00000170579,DLGAP1,16,-3.2450,7,-4.4479,55,-1.4238,52,-1.4885,258,1.24241,90,-0.6684,300,1.30747,107,-0.4054,244,0.93698
ENSG00000263753,LINC00667,47,-0.0978,66,0.47177,52,0.06766,68,0.50215,28,-0.9466,44,-0.1761,44,-0.1797,57,0.21633,62,0.35119
ENSG00000082397,EPB41L3,135,0.10800,138,0.13634,207,0.81066,60,-1.1416,143,0.21675,39,-1.7775,174,0.52286,85,-0.6308,142,0.18347
ENSG00000173482,PTPRM,1,-4.4068,27,-0.4712,41,0.21675,25,-0.5909,53,0.71018,50,0.52714,42,0.23911,12,-1.6798,58,0.77522
ENSG00000206418,RAB12,0,-6.9309,42,-0.1742,14,-1.8302,72,0.71654,61,0.48332,51,0.12801,52,0.18342,58,0.34005,57,0.32472
ENSG00000178127,NDUFV2,137,0.77744,52,-0.7776,84,-0.0296,138,0.79256,115,0.55682,25,-1.8752,100,0.25792,18,-2.3299,70,-0.3070
ENSG00000101745,ANKRD12,625,-0.9967,1749,0.63849,1657,0.54764,1673,0.56287,439,-1.6434,1066,-0.1703,975,-0.3104,1803,0.69011,1434,0.30743
ENSG00000017797,RALBP1,351,0.23744,219,-0.5106,90,-1.8524,296,-0.0353,229,-0.4886,251,-0.2986,615,1.19562,509,0.86024,240,-0.3659
ENSG00000168461,RAB31,240,-0.1466,151,-0.8686,32,-3.1449,610,1.43886,228,-0.2565,459,0.92681,257,-0.0399,362,0.52093,65,-2.1137
ENSG00000101558,VAPA,245,0.09116,295,0.39573,220,-0.0788,260,0.18602,300,0.48513,154,-0.6403,185,-0.3524,124,-0.9755,231,-0.0012
ENSG00000154856,APCDD1,50,-0.3361,25,-1.3742,60,-0.0614,203,2.10461,55,-0.2360,80,0.39572,36,-0.8447,34,-0.9262,26,-1.3314
ENSG00000134265,NAPG,52,-0.6797,59,-0.4928,102,0.38199,70,-0.2178,89,0.18407,30,-1.5152,109,0.48701,81,0.00648,125,0.71779
ENSG00000154864,PIEZO2,39,-0.8186,509,4.90483,75,0.20238,24,-1.5376,1,-5.5055,3,-4.5757,0,-8.9117,2,-5.1676,5,-3.7624
ENSG00000141404,GNAL,0,-7.5482,9,-2.9964,0,-7.1818,1,-5.3718,49,-0.6070,104,0.66783,84,0.31643,289,2.67718,107,0.71472
ENSG00000255112,CHMP1B,109,0.95649,33,-0.9611,70,0.20627,15,-2.1419,86,0.63214,15,-2.1183,80,0.42515,37,-0.7872,84,0.50165
ENSG00000141385,AFG3L2,83,-0.1215,79,-0.1964,111,0.33974,50,-0.9233,78,-0.2512,58,-0.6767,177,1.13837,85,-0.0902,100,0.16412
ENSG00000134278,SPIRE1,43,-1.6659,124,-0.0500,58,-1.2209,119,-0.1245,131,0.03259,133,0.05833,180,0.55302,189,0.62991,176,0.51516
ENSG00000175354,PTPN2,46,0.27642,29,-0.4771,13,-1.6220,31,-0.3340,18,-1.3136,24,-0.7472,41,0.09292,73,1.04927,96,1.54816
ENSG00000085415,SEH1L,29,-0.8112,29,-0.7768,86,0.94248,22,-1.2366,87,1.13769,24,-1.1049,61,0.36545,4,-3.6587,59,0.30405
ENSG00000168675,LDLRAD4,159,1.51742,48,-0.4919,184,1.79964,34,-1.0069,62,-0.1070,31,-1.1556,42,-0.7047,14,-2.3029,21,-1.7304
ENSG00000101654,RNMT,51,-1.8508,236,0.52160,221,0.41592,115,-0.6244,116,-0.6683,126,-0.4807,266,0.72685,267,0.72882,198,0.23589
ENSG00000067900,ROCK1,84,-1.8671,596,1.25395,434,0.69434,221,-0.3971,97,-1.7692,333,0.25578,233,-0.3157,452,0.76423,297,0.07210
ENSG00000141446,ESCO1,0,-7.0639,117,1.46046,20,-1.3774,53,0.09843,25,-1.1637,57,0.23022,72,0.61626,77,0.71692,51,0.03211
ENSG00000167088,SNRPD1,10,-2.2028,42,-0.0793,36,-0.3082,9,-2.4047,79,1.14474,47,0.10740,73,0.83449,21,-1.1061,45,0.01653
ENSG00000101752,MIB1,88,0.16767,77,-0.0401,33,-1.3347,61,-0.4140,95,0.32440,59,-0.4641,105,0.45739,94,0.27869,86,0.12790
ENSG00000134508,CABLES1,29,-2.1748,0,-10.964,32,-2.0496,618,3.15429,99,-0.3887,184,0.65137,59,-1.1558,65,-0.9916,53,-1.3003
ENSG00000101782,RIOK3,144,0.79941,154,0.91751,82,-0.1194,98,0.16631,46,-1.1059,68,-0.4043,75,-0.2563,49,-0.9068,122,0.53013
ENSG00000141458,NPC1,205,1.87150,133,1.06269,186,1.67964,98,0.53003,21,-1.9206,3,-4.4126,6,-3.4852,27,-1.4379,3,-4.3391
ENSG00000141447,OSBPL1A,442,0.32267,794,1.33466,262,-0.5139,226,-0.7414,177,-1.2090,177,-1.1095,652,0.97902,458,0.37844,261,-0.5148
ENSG00000134504,KCTD1,6,-3.4714,14,-2.3541,25,-1.5081,15,-2.2948,120,1.11117,56,-0.3201,42,-0.7620,156,1.40493,129,1.05776
ENSG00000171885,AQP4,1011,0.83858,584,-0.0686,298,-1.1093,2632,2.77089,207,-1.7769,433,-0.5398,364,-0.8080,285,-1.1779,77,-3.1112
ENSG00000170558,CDH2,30,-1.6067,34,-1.4117,52,-0.7619,146,0.89444,119,0.62377,71,-0.2902,75,-0.1988,146,0.89952,60,-0.5464
ENSG00000118276,B4GALT6,56,0.00783,0,-9.7498,0,-6.8759,32,-0.8580,109,1.34236,50,-0.1792,65,0.24109,29,-0.9948,109,1.11940
ENSG00000101746,NOL4,0,-7.0757,7,-2.9766,0,-6.7092,13,-2.0027,76,0.80887,47,-0.1080,94,1.04874,65,0.42520,122,1.52640
ENSG00000134769,DTNA,239,-0.6180,334,-0.0948,217,-0.7643,1131,2.07552,209,-0.8982,312,-0.2006,385,0.13316,345,-0.0442,161,-1.2180
ENSG00000166974,MAPRE2,262,-0.3606,161,-1.1054,127,-1.4629,388,0.26483,534,0.94063,196,-0.8122,306,-0.1146,284,-0.2361,499,0.68657
ENSG00000186812,ZNF397,0,-6.9424,120,1.68227,78,0.89064,54,0.27258,23,-1.1407,43,-0.0769,40,-0.1832,22,-1.0909,51,0.17184
ENSG00000172466,ZNF24,310,1.12677,278,0.93510,95,-0.7938,185,0.25286,94,-0.8965,107,-0.6210,181,0.21049,154,-0.0450,88,-0.9203
ENSG00000141429,GALNT1,66,0.09390,31,-1.0869,75,0.30057,57,-0.1384,78,0.41235,40,-0.6783,65,0.07197,47,-0.4552,86,0.52803
ENSG00000141425,RPRD1A,95,-0.7409,55,-1.5533,69,-1.2318,143,-0.1085,282,1.21993,136,-0.1842,161,0.08475,88,-0.8599,218,0.57944
ENSG00000141424,SLC39A6,77,0.76168,70,0.59287,78,0.78416,7,-2.7531,36,-0.4974,40,-0.3076,52,0.09270,39,-0.3280,49,0.01677
ENSG00000134759,ELP2,64,0.14928,66,0.21315,115,1.14101,42,-0.4931,37,-0.7922,27,-1.1885,43,-0.4841,45,-0.4190,107,1.01392
ENSG00000134779,TPGS2,88,0.78671,20,-1.5572,5,-3.5339,47,-0.2474,93,1.04008,48,-0.2194,63,0.23562,26,-1.1356,64,0.25681
ENSG00000101489,CELF4,214,-1.3876,40,-3.8523,283,-0.9656,440,-0.2874,789,0.77365,544,0.05100,774,0.63217,577,0.14590,819,0.72675
ENSG00000078142,PIK3C3,101,0.39717,70,-0.1877,36,-1.1922,84,0.09187,69,-0.2438,54,-0.5889,109,0.51723,126,0.75879,73,-0.1217
ENSG00000132872,SYT4,13,-4.1237,1,-7.2620,175,-0.3219,54,-2.0865,588,2.27700,56,-2.0393,174,-0.3301,104,-1.1241,390,1.00112
ENSG00000141469,SLC14A1,129,-0.0335,54,-1.3653,10,-3.8418,765,3.62433,43,-1.8175,131,-0.0148,60,-1.2064,66,-1.0641,17,-3.0491
ENSG00000152234,ATP5F1A,249,0.13642,63,-1.9713,100,-1.2685,331,0.61032,370,0.93723,141,-0.7514,333,0.61733,108,-1.1609,219,-0.0672
ENSG00000141622,RNF165,8,-3.1501,3,-4.4246,81,0.24613,1,-6.1033,92,0.52639,59,-0.2604,52,-0.4511,166,1.48549,141,1.19102
ENSG00000101638,ST8SIA5,0,-6.5477,6,-2.5440,36,0.06492,14,-1.3850,57,0.96501,20,-0.8233,29,-0.2823,31,-0.1545,95,1.76169
ENSG00000078043,PIAS2,18,-2.5428,110,0.14318,98,-0.0347,97,-0.0602,112,0.19830,103,0.02969,58,-0.8463,152,0.67794,145,0.59757
ENSG00000167220,HDHD2,112,1.05279,34,-0.8624,40,-0.6237,84,0.56104,73,0.37834,57,-0.0815,65,0.14104,22,-1.5330,36,-0.7851
ENSG00000175387,SMAD2,103,0.00533,70,-0.6143,17,-2.6854,138,0.47798,85,-0.3315,130,0.37550,191,1.03220,93,-0.1591,117,0.20605
ENSG00000134030,CTIF,182,0.38925,37,-2.0409,199,0.53120,160,0.17505,227,0.88371,96,-0.6296,78,-0.9366,113,-0.3754,115,-0.3453
ENSG00000141627,DYM,43,0.29680,28,-0.3779,6,-2.5638,59,0.79272,28,-0.4325,35,-0.0322,45,0.33822,33,-0.1500,55,0.69877
ENSG00000177576,C18orf32,361,1.17366,210,0.24844,191,0.10085,132,-0.4808,160,-0.2113,147,-0.3141,230,0.39864,128,-0.5303,79,-1.2734
ENSG00000265681,RPL17,944,0.98345,595,0.20731,440,-0.2753,507,-0.0517,456,-0.2434,647,0.34394,725,0.53256,323,-0.7570,142,-1.9919
ENSG00000167315,ACAA2,35,-0.5168,39,-0.3611,77,0.72166,143,1.86939,30,-0.8300,54,0.13042,21,-1.2970,57,0.22654,7,-2.8985
ENSG00000141639,MAPK4,41,-0.6946,19,-1.8120,25,-1.4287,262,2.63473,50,-0.4162,41,-0.6715,61,-0.0707,55,-0.2436,33,-0.9986
ENSG00000134042,MRO,25,-1.6192,27,-1.5012,9,-3.0611,208,1.84813,46,-0.7906,139,1.09596,92,0.39189,118,0.80543,14,-2.4147
ENSG00000082212,ME2,8,-2.5179,36,-0.3499,90,1.17550,14,-1.7641,41,-0.1474,44,-0.0326,27,-0.7611,85,1.05708,62,0.51545
ENSG00000141646,SMAD4,27,-0.7317,33,-0.4506,57,0.42113,69,0.74441,58,0.52294,44,0.03457,34,-0.3853,27,-0.7504,30,-0.5876
ENSG00000134046,MBD2,0,-6.7290,21,-0.9354,36,-0.1416,41,0.07753,50,0.45274,25,-0.6663,66,0.85030,55,0.56213,47,0.28751
ENSG00000196628,TCF4,213,-1.5912,656,0.14249,707,0.26427,844,0.55743,370,-0.8274,457,-0.4292,719,0.29345,929,0.72012,736,0.33112
ENSG00000091164,TXNL1,114,0.05963,77,-0.5656,96,-0.2181,74,-0.6302,138,0.42337,70,-0.6989,112,0.02345,105,-0.0680,176,0.77506
ENSG00000091157,WDR7,28,-1.1865,45,-0.4540,4,-3.9310,54,-0.1637,98,0.93711,12,-2.4265,125,1.22934,41,-0.5951,98,0.79687
ENSG00000177511,ST8SIA3,30,-2.4585,0,-10.626,38,-2.1295,12,-3.7234,381,1.94553,45,-1.8961,134,-0.2289,166,0.11325,362,1.45569
ENSG00000134440,NARS,36,-2.6064,231,0.21069,167,-0.3057,190,-0.1078,192,-0.0999,105,-1.0160,311,0.70462,276,0.50271,328,0.79511
ENSG00000049759,NEDD4L,112,-0.1478,19,-2.7587,129,0.08288,56,-1.2179,213,1.08757,76,-0.7488,86,-0.5562,116,-0.0793,205,0.85598
ENSG00000074657,ZNF532,9,-2.9499,116,0.87976,116,0.88869,66,-0.0382,33,-1.1917,65,-0.0694,15,-2.2625,152,1.36871,73,0.12141
ENSG00000166562,SEC11C,116,0.61242,91,0.21375,141,0.95469,83,0.07543,69,-0.2563,69,-0.2358,55,-0.5829,44,-0.9007,59,-0.4727
ENSG00000074695,LMAN1,53,-0.4436,193,1.75604,52,-0.4823,100,0.57070,20,-2.0558,40,-0.8642,106,0.66782,60,-0.2439,61,-0.2360
ENSG00000134444,RELCH,27,-0.6985,31,-0.5235,28,-0.6762,44,0.04047,57,0.50789,10,-2.1189,38,-0.2107,47,0.12486,93,1.29075
ENSG00000141664,ZCCHC2,4,-3.0591,74,1.20997,45,0.38027,33,-0.1465,31,-0.2275,17,-1.1108,22,-0.7467,47,0.43798,53,0.63293
ENSG00000081913,PHLPP1,58,-0.5739,192,1.42031,65,-0.3967,190,1.40469,41,-1.1871,37,-1.2546,39,-1.1790,142,0.87569,30,-1.5470
ENSG00000119537,KDSR,225,1.04682,205,0.88150,146,0.30812,144,0.29268,80,-0.7091,71,-0.8176,155,0.40894,37,-1.8056,62,-1.0374
ENSG00000119541,VPS4B,39,-0.4745,102,1.11869,93,0.95671,73,0.54236,20,-1.5940,44,-0.2852,66,0.37655,29,-0.8898,38,-0.5131
ENSG00000071991,CDH19,160,1.34170,375,3.24114,127,0.92365,21,-1.9095,10,-3.0805,0,-6.8673,13,-2.5526,4,-4.1712,7,-3.3534
ENSG00000171451,DSEL,190,1.19173,163,0.92415,225,1.50982,81,-0.2260,51,-1.0233,60,-0.6865,30,-1.7362,53,-0.8770,30,-1.7072
ENSG00000166479,TMX3,0,-7.2817,44,-0.4347,62,0.13164,52,-0.1505,67,0.28599,15,-2.0112,82,0.57907,54,-0.0870,131,1.39661
ENSG00000206052,DOK6,24,-2.3625,5,-4.5289,12,-3.3982,99,-0.2465,129,0.20346,213,1.02192,200,0.90850,260,1.38302,84,-0.4939
ENSG00000141668,CBLN2,19,-1.2981,1,-5.0690,0,-6.2158,30,-0.5702,93,1.53899,9,-2.2993,56,0.40701,38,-0.2374,99,1.38524
ENSG00000133313,CNDP2,264,1.17427,219,0.84313,121,-0.1317,202,0.70972,120,-0.1637,85,-0.6806,68,-1.0215,59,-1.2302,56,-1.3036
ENSG00000150656,CNDP1,815,2.00650,585,1.35678,860,2.12122,68,-2.0688,98,-1.6282,11,-4.6108,84,-1.7545,5,-5.8407,13,-4.4726
ENSG00000180011,ZADH2,20,-1.1638,5,-3.1931,2,-4.4879,69,0.74410,82,1.26014,17,-1.3965,73,0.84971,44,0.00042,42,-0.0481
ENSG00000179981,TSHZ1,6,-3.4511,34,-0.8959,110,0.99500,85,0.56869,50,-0.3321,26,-1.2662,125,1.23293,59,-0.0299,58,-0.0695
ENSG00000130856,ZNF236,0,-6.6832,72,1.07573,6,-2.7452,0,-7.4478,9,-2.2740,86,1.39621,85,1.35984,62,0.80739,50,0.45410
ENSG00000197971,MBP,49448,2.48078,36610,1.83174,17794,0.52394,3613,-1.9487,6756,-1.0974,4792,-1.5279,2373,-2.5692,215,-6.0547,812,-4.1343
ENSG00000122490,SLC66A2,59,-0.7749,21,-2.3251,62,-0.7079,83,-0.2409,189,1.34919,104,0.10434,106,0.13686,61,-0.7197,97,-0.0026
ENSG00000141759,TXNL4A,170,0.80725,108,0.05558,148,0.56597,82,-0.3792,108,0.05393,144,0.52309,103,-0.0169,26,-2.1125,48,-1.2041
ENSG00000101544,ADNP2,71,0.50207,36,-0.5740,114,1.33141,12,-2.2278,53,0.02239,36,-0.5553,42,-0.3519,42,-0.3373,62,0.28431
ENSG00000129946,SHC2,148,0.50502,64,-0.8171,321,1.90857,77,-0.5448,113,0.06957,102,-0.1027,27,-2.0817,53,-1.1112,69,-0.7185
ENSG00000141933,TPGS1,111,1.33827,19,-1.4522,26,-1.0409,27,-0.9706,61,0.35906,88,0.91079,15,-1.8163,38,-0.4366,58,0.22191
ENSG00000099804,CDC34,0,-6.8995,25,-0.8448,54,0.33730,58,0.45347,76,1.06806,31,-0.5253,27,-0.7336,8,-2.5435,84,1.06633
ENSG00000172270,BSG,401,0.01292,143,-1.5744,283,-0.5343,917,1.42960,559,0.64452,340,-0.2486,212,-0.9778,223,-0.9003,340,-0.2487
ENSG00000099822,HCN2,96,-0.5094,48,-1.5620,187,0.55622,97,-0.4904,207,0.85198,256,1.10161,82,-0.7486,65,-1.1094,84,-0.7213
ENSG00000099821,POLRMT,117,1.16598,15,-2.0192,112,1.08302,48,-0.3093,59,0.02271,49,-0.2804,25,-1.2819,57,-0.0517,43,-0.4740
ENSG00000070423,RNF126,125,1.39466,20,-1.5213,81,0.63991,38,-0.5571,60,0.17050,40,-0.5085,64,0.23364,31,-0.9056,30,-0.9250
ENSG00000099864,PALM,439,0.52758,41,-3.0559,185,-0.8414,388,0.32195,365,0.25599,717,1.39010,142,-1.2434,351,0.16238,183,-0.8634
ENSG00000011304,PTBP1,85,0.97692,41,-0.2037,94,1.16369,88,1.04050,37,-0.4225,27,-0.8612,22,-1.1499,18,-1.4223,21,-1.2412
ENSG00000129951,PLPPR3,31,-0.7148,1,-4.8573,0,-6.6922,23,-1.1960,95,1.32259,134,1.74258,14,-1.8781,37,-0.4582,62,0.36944
ENSG00000175221,MED16,86,0.28033,8,-3.2731,125,0.91283,95,0.44073,76,0.09878,79,0.15550,28,-1.4604,67,-0.1236,82,0.19772
ENSG00000198858,R3HDM4,19,-1.4568,36,-0.4755,22,-1.2486,52,0.10503,60,0.38401,92,1.04436,12,-2.1474,76,0.72631,60,0.34282
ENSG00000182087,TMEM259,141,0.71802,64,-0.5395,145,0.77264,135,0.65176,103,0.23517,55,-0.7742,43,-1.1640,42,-1.1743,76,-0.2811
ENSG00000099817,POLR2E,69,-0.1573,26,-1.6521,34,-1.2473,83,0.12931,123,0.91314,81,0.09719,69,-0.1646,79,0.05762,78,0.03211
ENSG00000167468,GPX4,555,0.68127,127,-1.6345,146,-1.4189,437,0.28309,555,0.79194,499,0.49958,359,-0.0339,194,-0.9950,245,-0.6373
ENSG00000118046,STK11,67,-0.8419,36,-1.7604,101,-0.1950,114,-0.0091,135,0.31053,252,1.33850,45,-1.4230,138,0.29821,121,0.09316
ENSG00000099624,ATP5F1D,353,0.23620,120,-1.4383,239,-0.3876,327,0.11297,504,0.97975,309,0.02013,190,-0.7412,122,-1.4131,383,0.36880
ENSG00000167470,MIDN,210,-0.0748,429,1.11859,470,1.28588,543,1.55488,98,-1.3469,139,-0.7249,75,-1.6539,79,-1.5805,63,-1.9198
ENSG00000099622,CIRBP,830,0.94390,309,-0.6596,983,1.24485,532,0.19586,492,0.07873,332,-0.5520,340,-0.5160,119,-2.0994,283,-0.7956
ENSG00000160953,PWWP3A,94,-0.3331,113,-0.0433,57,-1.0994,158,0.49538,89,-0.4651,138,0.28103,153,0.44633,155,0.46646,116,0.00062
ENSG00000115286,NDUFS7,276,1.17373,162,0.26294,258,1.05337,123,-0.1763,133,-0.0603,83,-0.7906,77,-0.9034,49,-1.5774,81,-0.8172
ENSG00000130005,GAMT,287,1.34953,154,0.27743,375,1.86640,77,-0.8084,106,-0.3545,88,-0.6148,16,-3.1266,23,-2.6194,66,-1.0436
ENSG00000071626,DAZAP1,203,1.10234,102,-0.0553,208,1.14333,62,-0.8258,110,0.07959,68,-0.6717,57,-0.9551,27,-2.0837,106,0.01306
ENSG00000115268,RPS15,1260,1.60002,413,-0.3013,480,-0.0655,359,-0.5208,539,0.13850,589,0.26666,442,-0.1952,242,-1.1274,134,-2.0071
ENSG00000115266,APC2,124,0.27695,85,-0.3381,37,-1.5724,239,1.40592,152,0.69933,82,-0.3887,55,-0.9995,44,-1.3198,78,-0.4573
ENSG00000119559,C19orf25,21,-1.1359,29,-0.6726,61,0.49981,59,0.45622,67,0.76560,59,0.44987,36,-0.3338,25,-0.8779,22,-1.0598
ENSG00000071655,MBD3,88,-0.7509,61,-1.3103,101,-0.5466,62,-1.2950,194,0.57610,448,2.03649,41,-1.9102,141,-0.0231,99,-0.5779
ENSG00000127540,UQCR11,190,-0.2907,132,-0.8492,77,-1.6656,372,0.80990,313,0.59439,319,0.54829,255,0.17824,154,-0.6188,157,-0.5882
ENSG00000079313,REXO1,13,-2.5631,19,-2.0131,56,-0.4331,92,0.34287,89,0.33541,166,1.36634,33,-1.2204,106,0.58475,77,0.06895
ENSG00000129911,KLF16,22,-0.7271,5,-2.9026,0,-6.2330,53,0.64821,47,0.52156,78,1.32035,14,-1.4522,23,-0.6904,68,1.05853
