Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000176533,GNG7,113,0.47217,220,1.58881,67,-0.4121,30,-1.6117,91,0.06332,50,-1.0373
ENSG00000176490,DIRAS1,18,-3.1543,123,-0.1430,60,-1.2611,69,-1.0400,234,1.07767,198,0.87619
ENSG00000141873,SLC39A3,11,-1.6892,31,-0.0696,20,-0.7530,14,-1.2914,42,0.47557,51,1.04380
ENSG00000104969,SGTA,88,0.55838,67,0.04767,31,-1.1579,48,-0.4767,66,0.01105,66,0.03622
ENSG00000172009,THOP1,24,-1.3213,61,0.19575,61,0.20113,75,0.54440,53,-0.0280,62,0.30733
ENSG00000104964,TLE5,265,-1.7803,1305,0.84885,542,-0.5770,397,-1.0560,1486,1.29310,692,-0.2459
ENSG00000088256,GNA11,50,-0.4072,124,1.13232,69,0.14966,55,-0.2155,76,0.34830,43,-0.7150
ENSG00000125912,NCLN,13,-1.0490,19,-0.4284,18,-0.5254,32,0.39998,25,-0.0382,36,0.76042
ENSG00000161082,CELF5,50,-1.4734,119,-0.0219,168,0.53580,220,1.00618,107,-0.2133,129,0.13622
ENSG00000141905,NFIC,363,0.84812,424,0.99165,239,0.03175,203,-0.2216,199,-0.2884,116,-1.2827
ENSG00000129932,DOHH,71,1.30753,30,-0.3276,16,-1.2739,21,-0.8622,32,-0.2409,32,-0.2846
ENSG00000105325,FZR1,19,-0.7398,21,-0.4938,24,-0.3188,36,0.34668,31,0.12367,37,0.49768
ENSG00000161091,MFSD12,27,-0.8268,30,-0.5889,38,-0.2399,65,0.64293,37,-0.2937,59,0.66411
ENSG00000186111,PIP5K1C,24,-1.9373,102,0.39781,104,0.43341,65,-0.3247,103,0.47620,91,0.27213
ENSG00000183617,MRPL54,46,-0.5929,69,0.12597,16,-2.1123,22,-1.6041,88,0.59465,89,0.72888
ENSG00000007264,MATK,13,-2.6684,143,1.13858,26,-1.5519,85,0.25844,107,0.74779,76,0.10907
ENSG00000167654,ATCAY,56,-2.4188,219,-0.2345,404,0.77036,327,0.41427,263,0.07007,315,0.47226
ENSG00000167657,DAPK3,14,-1.3759,20,-0.7560,16,-1.0866,56,0.91406,30,-0.1153,47,0.87479
ENSG00000167658,EEF2,367,-0.8302,1602,1.72774,301,-1.0595,365,-0.7636,850,0.67744,417,-0.6885
ENSG00000105229,PIAS4,32,0.64328,24,0.10741,12,-0.9909,42,1.04777,19,-0.2829,15,-0.7589
ENSG00000178951,ZBTB7A,291,-0.4996,553,0.57921,740,1.08395,449,0.23689,447,0.25763,221,-1.0564
ENSG00000126934,MAP2K2,67,-1.5348,173,0.03699,128,-0.4397,202,0.29047,248,0.73547,185,0.19409
ENSG00000089847,ANKRD24,13,-1.5290,31,-0.1633,54,0.73758,48,0.51984,40,0.28785,35,0.01683
ENSG00000105255,FSD1,10,-2.8516,33,-1.0039,36,-0.8627,100,0.75781,90,0.68321,87,0.70826
ENSG00000008382,MPND,17,-1.2311,40,0.14387,27,-0.4438,21,-0.8310,59,0.91604,41,0.26280
ENSG00000141985,SH3GL1,14,-1.4074,69,1.21504,55,0.81501,19,-0.8587,34,-0.0046,32,-0.0827
ENSG00000167670,CHAF1A,25,0.18643,32,0.53301,40,0.90830,27,0.27181,16,-0.5947,16,-0.7139
ENSG00000167671,UBXN6,67,-1.1071,152,0.25209,69,-0.9861,101,-0.4075,189,0.71076,156,0.38219
ENSG00000167674,HDGFL2,45,-0.4554,65,0.17553,37,-0.7119,45,-0.4092,56,-0.0802,78,0.65138
ENSG00000167680,SEMA6B,27,-1.6927,115,0.67515,95,0.36044,60,-0.3812,104,0.59008,76,0.00451
ENSG00000185361,TNFAIP8L1,6,-2.2459,21,-0.3656,75,1.75138,31,0.19262,31,0.23068,23,-0.2955
ENSG00000074842,MYDGF,42,-0.3487,31,-0.7618,35,-0.5593,34,-0.6410,47,-0.1327,77,0.94512
ENSG00000142002,DPP9,26,0.38610,26,0.34645,25,0.26546,9,-1.2593,14,-0.6224,23,0.18814
ENSG00000176840,MIR7-3HG,0,-8.3681,38,0.31995,16,-0.9835,38,0.31279,47,0.79018,42,0.64420
ENSG00000141965,FEM1A,27,-0.0480,17,-0.7272,31,0.17369,46,0.85343,20,-0.5500,29,0.12149
ENSG00000127663,KDM4B,37,0.70126,34,0.44438,25,-0.0531,39,0.67162,11,-1.4033,21,-0.3919
ENSG00000130254,SAFB2,165,0.62668,135,0.20869,178,0.66338,157,0.45307,93,-0.4320,67,-1.0681
ENSG00000160633,SAFB,132,0.20127,92,-0.3984,116,-0.0267,101,-0.2430,110,-0.1255,129,0.19016
ENSG00000130255,RPL36,1137,0.26913,1892,1.10254,724,-0.4808,536,-0.9428,1292,0.51454,603,-0.9235
ENSG00000174917,MICOS13,120,-1.0639,206,-0.1373,108,-1.1290,158,-0.5465,373,0.99304,262,0.33017
ENSG00000167733,HSD11B1L,25,-2.1051,192,1.22698,49,-0.9803,108,0.24562,132,0.66429,88,-0.1032
ENSG00000196365,LONP1,54,-0.3568,54,-0.3441,26,-1.4299,62,-0.1107,100,0.75850,73,0.17485
ENSG00000174886,NDUFA11,187,-1.0133,398,0.25607,186,-0.9368,219,-0.6885,457,0.55654,435,0.54337
ENSG00000031823,RANBP3,31,-0.1559,47,0.53176,7,-2.2898,37,0.14161,27,-0.3886,43,0.55634
ENSG00000130382,MLLT1,28,-1.5401,169,1.50602,73,0.06425,81,0.21792,81,0.24794,55,-0.4922
ENSG00000125656,CLPP,23,-0.8302,47,0.34036,22,-0.8319,36,-0.0851,46,0.38337,45,0.35415
ENSG00000125652,ALKBH7,69,-0.2141,94,0.30845,45,-0.8477,45,-0.8478,108,0.62889,79,0.04538
ENSG00000125651,GTF2F1,78,-0.7960,82,-0.6381,223,0.98686,137,0.17101,121,-0.0366,132,0.13420
ENSG00000088247,KHSRP,82,0.32900,60,-0.2125,93,0.49290,104,0.67770,49,-0.5689,55,-0.4156
ENSG00000125648,SLC25A23,137,-1.2054,886,2.05793,247,-0.1968,209,-0.4581,284,0.02480,205,-0.6042
ENSG00000104833,TUBB4A,468,0.09757,200,-1.2299,347,-0.3892,610,0.52067,391,-0.2230,520,0.33969
ENSG00000125730,C3,151,2.68188,106,1.30595,11,-2.2593,4,-3.5569,12,-2.2195,14,-2.1966
ENSG00000125734,GPR108,18,-0.3494,29,0.50100,6,-1.9268,20,-0.0789,31,0.67851,21,-0.0642
ENSG00000171105,INSR,89,0.59563,51,-0.3911,116,0.95888,101,0.72540,39,-0.8804,42,-0.8201
ENSG00000198816,ZNF358,66,-0.9953,324,1.75587,50,-1.3374,61,-1.0331,206,1.09173,69,-1.0197
ENSG00000090674,MCOLN1,13,-1.4222,13,-1.3249,14,-1.1995,58,1.01967,29,-0.1245,48,0.96585
ENSG00000032444,PNPLA6,35,-1.0101,52,-0.3321,59,-0.1294,85,0.46030,64,0.00146,82,0.53755
ENSG00000076826,CAMSAP3,3,-3.2125,28,0.00642,44,0.74714,25,-0.1962,45,0.91646,29,0.04881
ENSG00000076924,XAB2,25,-0.7992,40,-0.0016,24,-0.7992,113,1.83224,24,-0.8593,41,0.06720
ENSG00000229833,PET100,111,-0.9501,225,0.24402,185,-0.0705,130,-0.6277,250,0.48136,224,0.31440
ENSG00000181029,TRAPPC5,94,-1.1717,190,0.01144,131,-0.5672,112,-0.8100,242,0.46465,260,0.71838
ENSG00000142459,EVI5L,53,0.49357,78,1.06594,32,-0.3918,44,0.12291,38,-0.1394,24,-0.9657
ENSG00000183248,PRR36,13,-2.6249,70,0.08380,95,0.57453,98,0.61857,79,0.30954,74,0.21014
ENSG00000076984,MAP2K7,52,1.18494,20,-0.5238,23,-0.3558,14,-1.0631,23,-0.3398,25,-0.2086
ENSG00000260001,TGFBR3L,9,-3.5990,146,0.70111,71,-0.4597,64,-0.6118,143,0.76900,123,0.54974
ENSG00000178531,CTXN1,127,-2.0064,761,0.93189,296,-0.6034,437,0.00803,664,0.81247,424,-0.0500
ENSG00000104980,TIMM44,17,-1.0606,36,0.19887,33,0.06216,48,0.63293,23,-0.5708,41,0.54595
ENSG00000066044,ELAVL1,47,0.12377,49,0.19677,49,0.18024,43,-0.0339,28,-0.7765,49,0.23891
ENSG00000090661,CERS4,50,0.63815,35,-0.0367,48,0.48976,39,0.12896,20,-0.9936,32,-0.2322
ENSG00000167775,CD320,10,-1.6040,31,0.16031,9,-1.7310,26,-0.1258,44,0.86619,35,0.48974
ENSG00000267855,NDUFA7,38,-1.7073,111,0.03281,38,-1.6171,110,0.01579,170,0.85436,138,0.51361
ENSG00000233927,RPS28,1188,0.06085,2195,1.08771,582,-1.0575,558,-1.1223,1771,0.83406,745,-0.8267
ENSG00000185236,RAB11B,73,-0.0618,95,0.38285,64,-0.2592,73,-0.0431,70,-0.1328,78,0.08325
ENSG00000099785,MARCH2,20,-1.0696,60,0.76798,8,-2.2005,4,-3.0756,82,1.62261,33,-0.2651
ENSG00000099783,HNRNPM,491,0.86158,277,-0.1993,517,0.82645,342,0.13504,192,-0.8420,213,-0.7447
ENSG00000198258,UBL5,189,-1.1477,526,0.55983,121,-1.7302,262,-0.5593,584,0.85905,428,0.28705
ENSG00000127445,PIN1,94,-2.1377,289,-0.3006,182,-1.0133,189,-0.9612,598,1.05564,484,0.72932
ENSG00000105088,OLFM2,5,-2.4674,45,0.83689,0,-5.2622,13,-1.0643,53,1.36045,31,0.30935
ENSG00000080573,COL5A3,20,-0.2842,83,2.22548,9,-1.4919,62,1.62519,8,-1.7057,10,-1.6078
ENSG00000130813,SHFL,23,-0.8912,35,-0.1846,46,0.25284,67,0.85950,36,-0.1641,43,0.16833
ENSG00000130811,EIF3G,102,-0.0112,102,-0.0104,35,-1.6473,96,-0.1122,113,0.16660,122,0.36291
ENSG00000130816,DNMT1,170,1.15595,64,-0.6162,155,0.80982,96,0.02245,57,-0.8583,60,-0.8787
ENSG00000105364,MRPL4,27,-1.2734,67,0.24216,40,-0.5703,37,-0.6821,70,0.34764,80,0.72347
ENSG00000105376,ICAM5,7,-3.4883,72,0.03563,27,-1.4594,131,1.04256,46,-0.7389,122,1.34136
ENSG00000267673,FDX2,38,-1.7464,77,-0.5879,47,-1.3294,78,-0.5644,207,1.22936,142,0.51645
ENSG00000105401,CDC37,80,-1.4258,111,-0.8291,140,-0.4671,200,0.09250,222,0.29715,277,0.87856
ENSG00000065989,PDE4A,13,-2.4079,53,-0.1504,78,0.48099,19,-1.6720,105,1.18337,64,0.22614
ENSG00000079999,KEAP1,38,-0.1630,55,0.46640,30,-0.4896,27,-0.6413,59,0.65602,36,-0.2720
ENSG00000129347,KRI1,45,1.42475,27,0.29678,30,0.48912,23,0.08699,12,-0.9628,9,-1.5964
ENSG00000129355,CDKN2D,42,-2.1233,190,0.33448,122,-0.3701,74,-1.1424,231,0.76979,205,0.61878
ENSG00000129353,SLC44A2,57,0.97230,71,1.22606,27,-0.3614,33,-0.0353,8,-2.2389,27,-0.4651
ENSG00000267100,ILF3-DT,123,1.10894,67,-0.0804,101,0.59204,82,0.24827,40,-0.9318,41,-0.9782
ENSG00000129351,ILF3,167,0.56674,140,0.20200,168,0.49757,113,-0.1415,83,-0.6842,105,-0.3266
ENSG00000213339,QTRT1,20,-0.4866,53,1.20346,27,0.05873,36,0.51082,15,-0.8900,25,-0.1004
ENSG00000079805,DNM2,77,1.87251,45,0.56657,14,-1.2258,46,0.59989,13,-1.4243,11,-1.8525
ENSG00000142453,CARM1,32,-0.8085,61,0.26444,41,-0.3439,76,0.63421,60,0.28201,51,-0.0231
ENSG00000130733,YIPF2,22,-0.3920,11,-1.3488,19,-0.5285,32,0.28308,33,0.37966,33,0.40564
ENSG00000127616,SMARCA4,162,-0.1305,186,0.10267,226,0.42551,229,0.44105,163,-0.1151,150,-0.2938
ENSG00000105518,TMEM205,60,-0.9706,113,0.09442,95,-0.1704,114,0.10580,106,0.00253,136,0.53983
ENSG00000105520,PLPPR2,25,-1.6239,110,0.82723,67,-0.0025,125,1.04890,61,-0.1676,65,-0.0589
ENSG00000130175,PRKCSH,171,1.11416,129,0.45639,56,-0.8607,108,0.16780,56,-0.9474,75,-0.4950
ENSG00000196361,ELAVL3,625,0.87510,395,-0.0109,594,0.66120,435,0.14403,322,-0.3680,219,-1.1145
ENSG00000130159,ECSIT,21,-1.5987,58,0.08025,56,0.03101,68,0.33930,74,0.54464,60,0.17594
ENSG00000130165,ELOF1,24,-0.5873,39,0.22311,11,-1.6118,57,0.87812,42,0.39312,32,-0.0644
ENSG00000173875,ZNF791,58,0.56619,21,-1.0755,65,0.69126,79,1.02430,29,-0.6751,29,-0.7071
ENSG00000105583,WDR83OS,93,-0.1296,108,0.13224,37,-1.5322,86,-0.2300,108,0.14655,122,0.42450
ENSG00000095059,DHPS,42,-0.8220,52,-0.4365,42,-0.7771,93,0.50209,83,0.34252,83,0.40909
ENSG00000105576,TNPO2,66,-1.0009,166,0.53032,126,0.07411,137,0.20883,159,0.52233,107,-0.2276
ENSG00000123144,TRIR,162,-0.2112,213,0.24894,97,-0.9875,106,-0.8520,267,0.72831,183,0.01266
ENSG00000198356,GET3,30,-1.5258,70,-0.1169,59,-0.3752,54,-0.5121,89,0.31938,110,0.86405
ENSG00000171223,JUNB,12,-0.9756,82,2.36931,0,-5.5564,39,0.91691,13,-0.9000,17,-0.5323
ENSG00000167815,PRDX2,117,-1.9423,372,-0.0438,195,-1.0469,247,-0.6890,527,0.60376,576,0.93754
ENSG00000105613,MAST1,10,-3.1479,68,-0.1658,47,-0.7322,68,-0.1491,92,0.36489,122,1.13666
ENSG00000179115,FARSA,28,-1.9602,50,-0.9656,69,-0.4616,81,-0.2233,124,0.54179,142,0.97599
ENSG00000179218,CALR,241,0.31230,192,-0.0933,250,0.32778,232,0.21015,138,-0.6755,202,-0.0195
ENSG00000179262,RAD23A,125,-0.6843,161,-0.2313,214,0.23050,146,-0.3776,255,0.59825,192,0.06969
ENSG00000179271,GADD45GIP1,112,-1.2569,277,0.24375,128,-0.9692,128,-0.9679,376,0.88156,291,0.43116
ENSG00000008441,NFIX,643,1.65485,375,0.40976,477,0.81371,170,-0.8454,158,-1.0355,97,-1.9382
ENSG00000104907,TRMT1,30,0.12730,44,0.77159,9,-1.6546,54,1.12771,16,-0.8917,26,-0.1553
ENSG00000160877,NACC1,21,-0.8297,41,0.27061,39,0.18383,13,-1.4587,54,0.86867,34,-0.0403
ENSG00000141837,CACNA1A,35,-2.2780,140,-0.0550,212,0.62777,442,1.97715,101,-0.6160,127,-0.2622
ENSG00000104979,C19orf53,94,-0.6381,181,0.46449,55,-1.3947,87,-0.7046,216,0.89555,139,0.04676
ENSG00000187556,NANOS3,12,-1.7230,37,0.03879,15,-1.3219,37,0.05076,80,1.63802,29,-0.4107
ENSG00000132024,CC2D1A,24,-0.2071,29,0.11074,9,-1.6281,77,1.79834,21,-0.4821,23,-0.3655
ENSG00000141854,MISP3,9,-1.7327,43,0.68659,9,-1.7224,42,0.65381,37,0.50618,31,0.23276
ENSG00000141858,SAMD1,107,1.09165,90,0.62906,38,-0.7292,52,-0.2492,61,-0.0127,32,-1.1820
ENSG00000072062,PRKACA,30,-1.9645,67,-0.6605,123,0.30491,119,0.25137,113,0.19342,141,0.72293
ENSG00000072071,ADGRL1,54,-1.5796,138,-0.0184,159,0.20353,263,1.05462,119,-0.2780,164,0.34244
ENSG00000123143,PKN1,35,0.17874,75,1.43952,28,-0.2080,17,-0.9629,45,0.64324,13,-1.5800
ENSG00000123159,GIPC1,66,0.09228,62,-0.0101,29,-1.1632,54,-0.2240,84,0.53997,60,-0.0730
ENSG00000132002,DNAJB1,26,-0.8158,58,0.48841,27,-0.7187,32,-0.4457,37,-0.2648,62,0.81506
ENSG00000099797,TECR,194,0.26279,190,0.20130,101,-0.7937,176,0.08017,144,-0.2753,179,0.13120
ENSG00000099795,NDUFB7,170,-1.2261,404,0.21485,264,-0.4591,283,-0.3508,543,0.82563,386,0.18286
ENSG00000105143,SLC1A6,2,-3.6612,22,-0.0276,25,0.18210,23,0.04525,23,0.03924,34,1.00929
ENSG00000105135,ILVBL,27,-0.1038,33,0.22254,36,0.37052,57,1.14375,16,-0.9406,25,-0.2975
ENSG00000141867,BRD4,211,0.16852,200,0.06482,367,1.08652,285,0.64586,108,-0.9748,144,-0.5645
ENSG00000105127,AKAP8,30,-0.0106,28,-0.1157,30,-0.0276,81,1.70713,14,-1.2978,25,-0.3520
ENSG00000011243,AKAP8L,62,-0.0991,55,-0.3008,47,-0.5256,120,1.00106,60,-0.1648,64,-0.0546
ENSG00000011451,WIZ,11,-1.2965,46,1.03882,19,-0.3630,45,1.01203,31,0.45722,16,-0.7447
ENSG00000167460,TPM4,224,0.90365,93,-0.6419,102,-0.5063,146,0.06443,133,-0.0925,116,-0.3756
ENSG00000105058,FAM32A,99,-0.2978,159,0.49758,149,0.39390,77,-0.6639,125,0.11430,113,-0.0729
ENSG00000072958,AP1M1,39,-1.1836,56,-0.5379,64,-0.3082,121,0.71465,73,-0.1156,106,0.67170
ENSG00000127527,EPS15L1,10,-1.1844,16,-0.4172,28,0.48850,36,0.93210,17,-0.3326,24,0.32082
ENSG00000085872,CHERP,9,-1.5638,15,-0.7262,31,0.41152,26,0.07701,30,0.36919,31,0.52431
ENSG00000127526,SLC35E1,19,-1.3323,66,0.74566,75,0.95582,54,0.40603,40,-0.0808,36,-0.3181
ENSG00000214046,SMIM7,44,-0.2838,77,0.63689,42,-0.3481,75,0.58924,46,-0.2173,49,-0.1271
ENSG00000072954,TMEM38A,14,-2.5268,33,-1.1021,116,0.88797,91,0.47986,64,-0.1120,94,0.73680
ENSG00000127511,SIN3B,22,-1.2091,44,-0.0581,72,0.73216,68,0.64170,35,-0.4604,53,0.32096
ENSG00000099331,MYO9B,167,3.64676,25,-0.8485,10,-2.2023,36,-0.2974,3,-3.8122,8,-2.7482
ENSG00000053501,USE1,33,-0.7789,65,0.34507,31,-0.7915,36,-0.5931,91,1.08307,48,-0.1835
ENSG00000099330,OCEL1,6,-1.9982,13,-0.8715,16,-0.5176,24,0.09957,28,0.42401,34,0.95779
ENSG00000160113,NR2F6,9,-2.0174,60,1.00837,22,-0.6093,36,0.15865,51,0.85841,29,-0.2195
ENSG00000105393,BABAM1,53,-1.3784,99,-0.3184,107,-0.1933,77,-0.7134,160,0.52115,168,0.72341
ENSG00000127220,ABHD8,12,-2.9463,113,0.62448,42,-0.9522,85,0.16337,124,0.92861,86,0.23279
ENSG00000130312,MRPL34,20,-1.6681,70,0.35936,57,0.02427,50,-0.1760,71,0.45900,66,0.36401
ENSG00000130311,DDA1,24,-1.7569,84,0.28061,52,-0.4736,46,-0.6746,101,0.67135,91,0.56659
ENSG00000130304,SLC27A1,68,1.78664,34,0.23140,30,0.04216,55,1.06449,3,-3.2946,10,-1.8623
ENSG00000130313,PGLS,23,-0.0498,50,1.21089,3,-3.1526,34,0.55574,21,-0.2753,22,-0.1619
ENSG00000130477,UNC13A,40,-2.6759,195,-0.1336,508,1.49885,266,0.36921,193,-0.1666,229,0.15974
ENSG00000130479,MAP1S,18,-2.1610,69,-0.0473,72,0.02511,68,-0.0790,89,0.40550,96,0.66419
ENSG00000105640,RPL18A,666,0.29339,1044,1.02070,314,-0.9227,345,-0.7807,788,0.62019,355,-0.8902
ENSG00000007080,CCDC124,51,-1.1600,114,0.18780,91,-0.1708,102,0.00876,139,0.59709,109,0.14987
ENSG00000105642,KCNN1,14,-2.4695,214,2.08661,27,-1.3684,62,-0.1150,100,0.77463,45,-0.7568
ENSG00000099308,MAST3,120,-1.3449,341,0.38807,451,0.85693,371,0.52484,213,-0.4080,286,0.13200
ENSG00000105647,PIK3R2,24,-1.9907,190,1.40914,74,-0.1752,105,0.38050,84,0.01606,82,-0.0329
ENSG00000105649,RAB3A,53,-3.0255,235,-0.6496,262,-0.4852,309,-0.2269,428,0.34027,598,1.24210
ENSG00000130522,JUND,373,0.03937,512,0.55215,310,-0.2627,425,0.24263,412,0.22135,279,-0.5300
ENSG00000130520,LSM4,65,-1.1892,126,-0.0647,86,-0.6607,73,-0.9183,201,0.80994,167,0.51151
ENSG00000130517,PGPEP1,64,1.94012,50,1.08857,12,-1.1098,13,-1.0329,12,-1.2469,10,-1.6051
ENSG00000130511,SSBP4,33,-2.0745,288,1.49782,100,-0.2889,104,-0.2336,130,0.13962,128,0.13154
ENSG00000105701,FKBP8,219,-1.1798,508,0.22707,254,-0.8599,413,-0.1037,637,0.70027,508,0.29919
ENSG00000105700,KXD1,40,-0.3185,60,0.35690,24,-1.0769,41,-0.2442,67,0.62566,47,-0.0395
ENSG00000221983,UBA52,727,0.47265,821,0.61386,446,-0.3725,280,-1.0911,639,0.22624,456,-0.4230
ENSG00000006016,CRLF1,0,-6.8616,121,2.46279,17,-0.9351,63,1.15495,12,-1.4981,30,-0.1157
ENSG00000006015,REX1BD,88,-1.0711,118,-0.5387,72,-1.2883,141,-0.2526,282,1.04411,196,0.35232
ENSG00000105696,TMEM59L,120,-2.5502,375,-0.7063,730,0.34977,861,0.62450,512,-0.2451,884,0.93781
ENSG00000105662,CRTC1,12,-2.5650,148,1.54971,91,0.67704,75,0.35344,57,-0.0881,50,-0.3744
ENSG00000005007,UPF1,27,-0.4056,47,0.50423,24,-0.5720,63,1.02091,22,-0.7139,36,0.13039
ENSG00000223802,CERS1,87,0.81787,96,0.87917,44,-0.4063,37,-0.6544,42,-0.5263,44,-0.4946
ENSG00000105669,COPE,98,-0.5580,206,0.69322,68,-1.0567,130,-0.0627,136,0.01573,160,0.35422
ENSG00000105671,DDX49,11,-1.1105,20,-0.0904,3,-2.8355,20,-0.1146,33,0.79651,28,0.58053
ENSG00000064607,SUGP2,46,-1.5038,96,-0.2625,119,0.07163,208,1.00978,90,-0.4078,147,0.56656
ENSG00000105676,ARMC6,19,-0.4119,16,-0.6347,17,-0.5226,31,0.43246,21,-0.2341,32,0.62277
ENSG00000254901,BORCS8,19,-1.7665,52,-0.1543,46,-0.3559,33,-0.8669,77,0.54448,84,0.85260
ENSG00000130287,NCAN,52,-0.2992,173,1.78564,53,-0.2487,74,0.28221,31,-1.1839,52,-0.3588
ENSG00000187664,HAPLN4,3,-5.2034,71,-0.4838,23,-2.1499,68,-0.5510,138,0.68773,172,1.44013
ENSG00000105705,SUGP1,32,0.14859,35,0.29850,25,-0.2382,18,-0.7577,25,-0.2914,34,0.30014
ENSG00000186010,NDUFA13,340,-1.0212,713,0.22217,391,-0.7271,387,-0.7423,924,0.75906,731,0.34897
ENSG00000250067,YJEFN3,15,-3.5778,224,0.65756,155,0.05694,174,0.23660,184,0.37560,183,0.43027
ENSG00000105726,ATP13A1,18,-0.6509,13,-1.0589,3,-3.0371,67,1.55057,31,0.26595,29,0.14805
ENSG00000081665,ZNF506,30,0.27539,16,-0.6697,24,-0.1124,59,1.42573,19,-0.5467,20,-0.4948
ENSG00000197013,ZNF429,18,-0.4853,15,-0.6607,50,1.22502,46,1.07773,18,-0.4607,18,-0.4970
ENSG00000167232,ZNF91,98,-0.7320,219,0.61966,319,1.27745,133,-0.1873,149,-0.0102,111,-0.5752
ENSG00000261824,LINC00662,51,-0.4171,51,-0.3568,61,-0.1014,141,1.32225,54,-0.3044,61,-0.1199
ENSG00000169021,UQCRFS1,40,-2.3860,103,-0.8572,70,-1.4420,116,-0.6761,309,1.08168,266,0.91091
ENSG00000187135,VSTM2B,63,0.03234,46,-0.4591,51,-0.3064,96,0.72227,41,-0.6834,72,0.32651
ENSG00000105171,POP4,14,-1.2827,21,-0.6184,18,-0.8317,32,0.00599,41,0.50240,44,0.74882
ENSG00000131943,C19orf12,28,-1.0593,33,-0.7215,53,-0.0136,54,0.02310,70,0.52200,65,0.42351
ENSG00000105176,URI1,186,1.44729,86,-0.1023,63,-0.5785,54,-0.8249,67,-0.5461,69,-0.5505
ENSG00000198597,ZNF536,124,2.40650,34,-0.3572,15,-1.6389,26,-0.7648,37,-0.2624,11,-2.2642
ENSG00000121297,TSHZ3,3,-3.0246,3,-2.6994,48,1.52579,19,-0.0459,35,1.08918,17,-0.2374
ENSG00000105185,PDCD5,90,-0.7670,151,0.11660,86,-0.7567,114,-0.3281,212,0.78923,149,0.13286
ENSG00000130881,LRP3,10,-1.8590,96,1.82947,22,-0.6173,14,-1.3387,59,1.09851,21,-0.8310
ENSG00000153879,CEBPG,16,-0.9243,39,0.54624,16,-0.8394,29,0.09638,24,-0.2181,37,0.65220
ENSG00000124299,PEPD,37,-0.4227,59,0.34933,9,-2.5375,49,0.05069,24,-1.1159,79,1.18439
ENSG00000257103,LSM14A,63,0.82999,54,0.43617,66,0.79024,34,-0.3075,27,-0.7125,25,-0.9102
ENSG00000105220,GPI,150,-1.8075,274,-0.7804,451,-0.0011,560,0.35001,452,8.73521,676,0.92468
ENSG00000126261,UBA2,32,-1.3969,68,-0.1302,85,0.22277,109,0.62523,57,-0.4429,100,0.66563
ENSG00000089335,ZNF302,71,0.25818,58,-0.1065,56,-0.1580,116,1.05960,58,-0.1133,43,-0.6895
ENSG00000089351,GRAMD1A,11,-1.1912,32,0.58690,5,-2.0339,33,0.62570,28,0.45481,24,0.20284
ENSG00000105711,SCN1B,23,-3.2336,87,-1.1534,8,-4.5389,85,-1.1956,462,2.01324,229,0.47446
ENSG00000153902,LGI4,137,0.82078,196,1.32837,52,-0.8387,106,0.27367,42,-1.2587,61,-0.7415
ENSG00000266964,FXYD1,97,-0.6303,532,2.47021,53,-1.4712,76,-0.9420,144,0.05897,83,-0.9646
ENSG00000221946,FXYD7,101,-1.4093,223,-0.0807,234,-0.0045,214,-0.1477,344,0.72854,262,0.23400
ENSG00000105698,USF2,161,0.16525,274,1.03512,80,-0.9447,85,-0.8648,184,0.41527,115,-0.4927
ENSG00000105695,MAG,520,5.27753,24,-2.3700,4,-4.7310,4,-4.7433,16,-3.0549,13,-3.5651
ENSG00000105677,TMEM147,59,-0.2543,64,-0.1024,30,-1.2463,75,0.15071,72,0.09611,84,0.43924
ENSG00000126254,RBM42,39,-0.0778,54,0.44752,31,-0.4259,64,0.73945,30,-0.5013,40,-0.0418
ENSG00000126267,COX6B1,227,-1.4994,550,-0.0301,411,-0.4878,340,-0.7827,883,0.88013,694,0.46329
ENSG00000272333,KMT2B,46,1.16485,35,0.51006,25,-0.0036,55,1.31686,11,-1.3439,8,-1.9804
ENSG00000205155,PSENEN,16,-1.1395,56,0.90117,2,-3.7487,35,0.13254,28,-0.2159,47,0.82957
ENSG00000004777,ARHGAP33,20,-0.6449,73,1.53107,47,0.76131,30,0.01358,23,-0.4099,20,-0.7651
ENSG00000105290,APLP1,684,0.77253,344,-0.4486,284,-0.7429,471,0.04778,264,-0.9333,525,0.29381
ENSG00000205138,SDHAF1,22,-0.2731,27,0.08231,6,-2.2000,31,0.31143,28,0.16490,31,0.38997
ENSG00000239382,ALKBH6,27,-0.4553,33,-0.0912,8,-2.1193,17,-1.0475,47,0.55045,47,0.68165
ENSG00000105270,CLIP3,104,-2.1931,370,-0.1408,465,0.22883,497,0.33822,392,-0.0542,571,0.78152
ENSG00000105258,POLR2I,224,0.22711,252,0.39246,100,-1.0540,86,-1.2784,288,0.71509,172,-0.2808
ENSG00000105254,TBCB,177,-0.2569,161,-0.3804,132,-0.6964,142,-0.5740,229,0.20058,268,0.58640
ENSG00000126247,CAPNS1,106,-1.5027,183,-0.5604,125,-1.1471,243,-0.1196,367,0.64083,373,0.80308
