Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000166595,CIAO2B,39,-1.4937,134,0.38155,57,-0.9470,88,-0.2924,137,0.47687,129,0.35509,102,-0.0590,105,-0.0126
ENSG00000172831,CES2,46,-0.5478,65,0.01105,141,1.28337,58,-0.1762,32,-1.1673,54,-0.3242,96,0.62577,69,0.10520
ENSG00000172824,CES4A,43,1.57358,9,-0.9107,8,-1.1028,30,0.94396,20,0.32515,21,0.41857,8,-1.1401,2,-3.1688
ENSG00000125149,C16orf70,15,-0.8322,26,-0.0593,22,-0.2915,12,-1.2318,46,1.03203,27,0.01781,24,-0.1833,24,-0.1605
ENSG00000140939,NOL3,32,0.76738,34,0.86250,11,-0.8699,5,-1.9812,17,-0.2724,20,-0.0005,6,-1.7337,28,0.64414
ENSG00000196123,KIAA0895L,16,-0.6515,22,-0.1251,10,-1.3187,17,-0.4991,35,0.68180,28,0.28341,35,0.60277,19,-0.4013
ENSG00000205250,E2F4,10,-1.0597,19,-0.1027,5,-2.1408,19,-0.1256,25,0.32344,20,-0.0448,22,0.07756,31,0.75423
ENSG00000168701,TMEM208,27,-0.8315,49,0.07414,24,-1.0452,48,0.03007,61,0.47384,67,0.64198,27,-0.8668,43,-0.1445
ENSG00000159713,TPPP3,184,2.52033,80,0.91671,15,-1.6597,35,-0.3993,7,-2.8012,45,-0.0385,16,-1.5615,33,-0.5228
ENSG00000159720,ATP6V0D1,72,-1.0838,76,-0.9993,69,-1.1399,145,-0.0067,234,0.89537,195,0.53670,154,0.09377,112,-0.4405
ENSG00000039523,RIPOR1,32,-1.0725,41,-0.7251,87,0.45747,49,-0.4496,65,0.00661,80,0.37734,83,0.37742,67,0.05104
ENSG00000102974,CTCF,83,0.46327,52,-0.2859,85,0.49811,84,0.48157,53,-0.2627,47,-0.4800,57,-0.1361,61,-0.0210
ENSG00000159753,CARMIL2,12,-2.4482,22,-1.5707,45,-0.5033,44,-0.5557,79,0.42493,92,0.71255,78,0.35548,72,0.25570
ENSG00000102977,ACD,8,-1.3024,25,0.36880,7,-1.4281,20,0.00550,32,0.88637,23,0.29784,7,-1.4188,19,-0.0390
ENSG00000102981,PARD6A,6,-2.7078,32,-0.3519,17,-1.2931,12,-1.7772,51,0.41943,44,0.13630,64,0.74334,62,0.77792
ENSG00000141098,GFOD2,9,-1.8943,20,-0.6520,30,-0.0493,39,0.37082,46,0.70798,34,0.15968,33,0.08778,26,-0.3315
ENSG00000102901,CENPT,10,-1.0305,17,-0.2263,14,-0.5137,53,1.60802,30,0.72059,18,-0.2178,20,-0.0205,6,-1.8700
ENSG00000168286,THAP11,35,0.45314,30,0.19818,16,-0.7770,15,-0.8720,34,0.45931,26,-0.0122,24,-0.1275,24,-0.1047
ENSG00000102898,NUTF2,38,-1.2269,81,-0.0943,40,-1.1564,77,-0.1672,121,0.62672,87,0.01124,58,-0.5990,118,0.57183
ENSG00000038358,EDC4,28,-1.1326,44,-0.4641,56,-0.0940,62,0.07987,64,0.13002,97,0.93060,68,0.21649,36,-0.8421
ENSG00000205220,PSMB10,60,-0.5811,88,0.01884,50,-0.8562,54,-0.7337,74,-0.2928,104,0.31394,100,0.21948,126,0.67584
ENSG00000132600,PRMT7,11,-1.2188,27,0.16058,18,-0.4393,49,1.15781,29,0.32495,26,0.13509,28,0.24798,11,-1.2196
ENSG00000184939,ZFP90,45,0.31953,37,0.01839,56,0.67430,26,-0.5110,35,-0.1085,31,-0.2894,41,0.18974,34,-0.1508
ENSG00000141076,UTP4,12,-0.8658,21,0.01116,16,-0.3722,5,-2.0301,39,1.20649,14,-0.6627,15,-0.5317,27,0.45940
ENSG00000168807,SNTB2,32,-0.3521,43,0.06784,83,1.16546,35,-0.2527,51,0.40985,32,-0.4245,24,-0.8081,33,-0.3573
ENSG00000132612,VPS4A,95,-0.3144,93,-0.3420,84,-0.4999,118,0.02881,115,-0.0155,152,0.48958,90,-0.4071,132,0.22059
ENSG00000213380,COG8,34,1.35033,21,0.55537,9,-0.7941,5,-1.5920,17,0.24103,11,-0.5031,14,-0.0736,12,-0.3127
ENSG00000132604,TERF2,47,-0.5125,50,-0.4258,88,0.46715,82,0.35666,81,0.36933,55,-0.3219,50,-0.4326,68,0.05249
ENSG00000103018,CYB5B,30,-1.3057,109,0.68658,56,-0.3606,59,-0.2846,73,0.04741,94,0.51021,79,0.16712,57,-0.3754
ENSG00000102908,NFAT5,41,1.12638,26,0.34791,31,0.63077,34,0.79078,23,0.17116,4,-2.5305,10,-1.1056,16,-0.3927
ENSG00000181019,NQO1,4,-2.9458,89,1.83958,35,0.20298,13,-1.2673,22,-0.5555,23,-0.4363,11,-1.5117,46,0.76575
ENSG00000198373,WWP2,20,-0.0935,25,0.25491,19,-0.1431,7,-1.5673,14,-0.6858,28,0.51750,40,1.06234,18,-0.2596
ENSG00000090857,PDPR,61,0.65160,52,0.40195,34,-0.2691,36,-0.2036,25,-0.8028,43,0.08567,70,0.88160,29,-0.5520
ENSG00000223496,EXOSC6,47,-1.0185,66,-0.5007,72,-0.3728,103,0.18728,106,0.25852,92,0.01070,146,0.75778,88,-0.0623
ENSG00000090861,AARS,48,-1.3399,140,0.30308,60,-1.0186,76,-0.6555,195,0.97611,158,0.55887,81,-0.5534,83,-0.5618
ENSG00000168872,DDX19A,32,0.06289,33,0.08221,17,-0.9263,81,1.60783,18,-0.9140,31,0.01900,43,0.51117,19,-0.8157
ENSG00000157350,ST3GAL2,12,-1.2347,28,0.00449,35,0.36342,20,-0.4691,34,0.39135,25,-0.1536,24,-0.2265,33,0.30819
ENSG00000103051,COG4,38,0.24488,30,-0.1083,27,-0.2689,26,-0.3778,20,-0.8302,48,0.71793,16,-1.0478,42,0.47640
ENSG00000189091,SF3B3,42,-0.0768,54,0.32026,36,-0.3156,36,-0.3248,54,0.36495,40,-0.1694,37,-0.2787,46,0.08216
ENSG00000132613,MTSS2,40,0.40821,61,1.11599,33,0.09309,20,-0.6735,24,-0.4390,14,-1.2383,32,0.03601,39,0.42194
ENSG00000103043,VAC14,18,-0.4046,25,0.09880,15,-0.6439,11,-1.0810,39,0.95189,32,0.53394,24,0.04010,11,-1.1598
ENSG00000157423,HYDIN,141,3.42297,20,-0.3054,41,0.83199,13,-0.9110,11,-1.2192,4,-2.6118,8,-1.6350,7,-2.0001
ENSG00000172137,CALB2,2,-2.8975,54,1.90066,12,-0.6021,1,-3.5710,51,2.28154,0,-7.4371,1,-3.4550,11,-0.7728
ENSG00000167377,ZNF23,10,-0.8621,7,-1.3532,18,0.02304,10,-0.7577,28,0.88081,26,0.70825,5,-1.8560,17,-0.0324
ENSG00000040199,PHLPP2,23,-0.4657,21,-0.6407,31,-0.0380,57,0.94999,24,-0.4333,42,0.50693,58,0.99390,13,-1.4721
ENSG00000166747,AP1G1,26,-0.3719,33,0.01995,36,0.16127,30,-0.1420,36,0.17399,46,0.62556,25,-0.4096,23,-0.6142
ENSG00000182149,IST1,79,0.22706,65,-0.0791,44,-0.6809,81,0.25674,60,-0.2230,100,0.68955,78,0.20547,44,-0.7580
ENSG00000102984,ZNF821,12,-1.0476,12,-1.0517,14,-0.8044,44,1.01233,30,0.43538,23,-0.0785,22,-0.1304,26,0.14440
ENSG00000140829,DHX38,29,-0.1002,32,0.04705,41,0.40933,8,-2.0766,30,-0.0890,36,0.24500,52,0.82534,26,-0.3457
ENSG00000260664,AC004158.1,115,2.73570,3,-3.2404,51,1.12397,7,-1.9135,15,-0.8856,14,-1.0375,25,-0.0533,13,-1.1331
ENSG00000140836,ZFHX3,94,2.08879,38,0.48882,36,0.36790,7,-2.0180,6,-2.3470,29,0.05989,29,0.02902,18,-0.7376
ENSG00000103035,PSMD7,195,0.20705,116,-0.5983,211,0.33380,214,0.35888,169,-0.0251,164,-0.0764,182,0.09956,149,-0.2344
ENSG00000090863,GLG1,215,0.66706,130,-0.1392,113,-0.3567,173,0.31274,137,-0.0623,149,0.07815,187,0.43342,88,-0.8121
ENSG00000103089,FA2H,122,4.14646,6,-1.6206,1,-3.6616,0,-7.9156,0,-4.9763,22,0.44344,4,-2.1312,5,-1.8061
ENSG00000103091,WDR59,42,0.86703,34,0.50266,31,0.37471,33,0.43499,25,0.04461,20,-0.3668,20,-0.3630,11,-1.3116
ENSG00000186187,ZNRF1,16,-0.8645,20,-0.5153,18,-0.6666,12,-1.2828,47,0.91398,39,0.58769,43,0.64184,16,-0.9471
ENSG00000184517,ZFP1,13,-0.5626,21,0.08598,15,-0.3951,10,-1.0410,26,0.54450,18,-0.1201,21,0.10738,23,0.27440
ENSG00000050820,BCAR1,60,-0.1919,57,-0.2777,44,-0.6726,50,-0.4713,83,0.37199,82,0.35265,58,-0.2381,72,0.11936
ENSG00000153774,CFDP1,178,-0.2122,143,-0.5513,210,0.04915,379,1.02631,197,-0.0600,179,-0.2181,119,-0.8329,229,0.20948
ENSG00000166822,TMEM170A,36,0.74900,29,0.38190,30,0.42404,15,-0.5975,17,-0.5242,30,0.47216,10,-1.2719,19,-0.3177
ENSG00000034713,GABARAPL2,98,-0.8143,277,0.84552,66,-1.4051,129,-0.3877,216,0.48430,178,0.13274,102,-0.7549,180,0.14715
ENSG00000065427,KARS,23,-1.3134,78,0.57310,29,-0.9526,28,-1.0170,75,0.57772,70,0.44813,28,-1.0236,62,0.23240
ENSG00000166848,TERF2IP,424,-0.2720,420,-0.2885,605,0.29102,803,0.75863,655,0.47436,424,-0.3009,383,-0.4315,378,-0.4928
ENSG00000152910,CNTNAP4,248,2.95336,41,-0.3510,22,-1.2847,37,-0.4951,23,-1.3245,40,-0.4303,17,-1.6764,37,-0.5503
ENSG00000103111,MON1B,80,0.35334,64,0.00425,80,0.35671,76,0.27852,49,-0.4702,41,-0.7366,94,0.61684,65,0.03075
ENSG00000171724,VAT1L,7,-2.4770,6,-2.7514,17,-1.3242,84,1.20363,31,-0.4515,103,1.94523,26,-0.6897,18,-1.2994
ENSG00000186153,WWOX,44,1.02502,40,0.84441,33,0.53799,18,-0.3905,15,-0.7374,20,-0.2520,22,-0.0837,15,-0.7054
ENSG00000178573,MAF,18,-0.5595,60,1.37878,46,0.90125,17,-0.6806,21,-0.4078,19,-0.5084,28,0.10332,20,-0.4683
ENSG00000166446,CDYL2,20,-0.9715,24,-0.7094,30,-0.3551,52,0.47806,50,0.48659,34,-0.1943,32,-0.2655,47,0.36250
ENSG00000103121,CMC2,42,0.11324,53,0.47056,27,-0.5768,51,0.39769,80,1.38284,22,-0.9847,10,-2.0327,24,-0.8500
ENSG00000166454,ATMIN,71,-0.3281,75,-0.2563,80,-0.1585,69,-0.3828,104,0.29396,100,0.23330,72,-0.3205,97,0.17122
ENSG00000140905,GCSH,117,0.60788,122,0.67479,58,-0.5041,37,-1.1985,66,-0.3437,71,-0.2231,34,-1.3061,122,0.76889
ENSG00000153815,CMIP,86,-0.3577,106,-0.0419,139,0.39604,128,0.26639,89,-0.3366,119,0.15626,153,0.55701,83,-0.4604
ENSG00000197943,PLCG2,98,0.95584,51,-0.1029,66,0.30119,72,0.44433,35,-0.7529,46,-0.3048,55,0.01808,48,-0.2014
ENSG00000135698,MPHOSPH6,78,0.24108,45,-0.6207,114,0.86030,125,1.02500,59,-0.2144,49,-0.5224,64,-0.0671,47,-0.5899
ENSG00000140945,CDH13,32,-1.4742,39,-1.1818,26,-1.7873,38,-1.2467,202,1.77180,97,0.23544,58,-0.5881,72,-0.2959
ENSG00000230989,HSBP1,99,-0.5117,179,0.43010,94,-0.5758,139,0.02304,140,0.04518,163,0.31571,80,-0.8382,154,0.20982
ENSG00000103154,NECAB2,8,-2.1573,73,1.14504,17,-1.1329,3,-3.4464,90,1.85826,12,-1.7573,22,-0.7689,36,-0.0083
ENSG00000140943,MBTPS1,15,-1.6740,36,-0.3303,39,-0.2250,57,0.37584,71,0.87400,51,0.24113,38,-0.2703,31,-0.5945
ENSG00000103160,HSDL1,30,-0.7593,30,-0.7549,29,-0.8454,75,0.65241,71,0.65374,62,0.38087,54,0.14199,32,-0.7476
ENSG00000103168,TAF1C,16,-0.1425,20,0.25957,6,-1.5244,9,-0.8957,21,0.32148,37,1.51927,11,-0.7230,6,-1.7534
ENSG00000103187,COTL1,27,-0.7626,97,1.27987,38,-0.2400,32,-0.4998,32,-0.5529,46,0.02413,54,0.29176,44,-0.0184
ENSG00000135686,KLHL36,32,-0.2260,34,-0.1141,44,0.28174,42,0.22795,26,-0.5654,43,0.29583,36,-0.0274,38,0.07038
ENSG00000103194,USP10,43,-0.2987,45,-0.2433,48,-0.1239,62,0.28172,60,0.25949,54,0.06285,45,-0.2463,51,-0.0352
ENSG00000153786,ZDHHC7,7,-1.2877,23,0.47895,10,-0.7064,22,0.41914,16,-0.0730,26,0.77283,13,-0.4395,13,-0.3973
ENSG00000135709,KIAA0513,34,-2.2751,99,-0.7078,89,-0.8691,145,-0.1103,224,0.66994,163,0.08397,158,0.02334,207,0.51706
ENSG00000131149,GSE1,15,-0.6030,25,0.20132,21,-0.0642,41,1.02841,14,-0.7082,27,0.37445,21,-0.0746,18,-0.3519
ENSG00000131148,EMC8,13,-0.2814,19,0.23530,15,-0.1044,8,-0.9559,21,0.48505,17,0.11639,13,-0.3042,16,-0.0348
ENSG00000131143,COX4I1,345,-1.5570,1165,0.31870,500,-1.0000,487,-1.0407,1365,0.66007,982,0.04909,656,-0.5861,1329,0.60789
ENSG00000103264,FBXO31,23,-1.1082,35,-0.4867,21,-1.2942,63,0.42232,73,0.75866,63,0.46658,52,0.09169,34,-0.6082
ENSG00000140941,MAP1LC3B,69,-1.2417,179,0.22778,85,-0.9360,123,-0.3656,208,0.53097,190,0.35999,91,-0.8329,183,0.29976
ENSG00000140948,ZCCHC14,23,-0.2771,34,0.33138,20,-0.5294,6,-2.1662,36,0.45799,25,-0.1639,35,0.34618,33,0.28664
ENSG00000154118,JPH3,37,-2.1343,167,0.12102,173,0.17905,112,-0.4936,125,-0.3597,129,-0.3081,177,0.22050,261,0.99866
ENSG00000104731,KLHDC4,19,0.19176,12,-0.4858,11,-0.6564,3,-2.4853,20,0.30362,21,0.35419,18,0.10942,21,0.34230
ENSG00000103257,SLC7A5,43,-0.3454,83,0.72125,53,-0.0160,21,-1.4412,30,-0.9577,62,0.26533,94,0.92535,55,0.04914
ENSG00000179588,ZFPM1,19,-0.8278,37,0.19344,26,-0.3945,29,-0.1848,35,0.09304,26,-0.4109,52,0.72927,39,0.30570
ENSG00000158545,ZC3H18,63,1.05595,18,-0.9385,54,0.81393,18,-0.9036,41,0.40149,21,-0.7757,36,0.16034,24,-0.5010
ENSG00000167508,MVD,40,-0.2971,48,-0.0380,31,-0.7226,51,0.05289,38,-0.4126,90,1.15728,56,0.21043,29,-0.8955
ENSG00000260630,SNAI3-AS1,9,-1.5294,15,-0.8373,36,0.54526,13,-0.9693,26,0.06280,18,-0.5504,48,1.05068,35,0.55282
ENSG00000198931,APRT,6,-2.2730,36,0.47543,36,0.49843,14,-0.9309,45,0.97238,22,-0.3502,9,-1.6040,29,0.17103
ENSG00000167515,TRAPPC2L,29,-0.8634,66,0.40768,18,-1.6141,32,-0.7409,80,0.82132,42,-0.3329,49,-0.0685,63,0.37495
ENSG00000176715,ACSF3,26,0.59133,17,-0.0489,6,-1.6423,5,-1.8910,15,-0.2437,29,0.94426,40,1.37378,5,-1.7927
ENSG00000167522,ANKRD11,770,0.91747,231,-0.9970,958,1.30200,633,0.58912,351,-0.3911,224,-1.1211,466,0.08994,317,-0.5589
ENSG00000197912,SPG7,86,-0.0945,74,-0.3285,60,-0.6441,111,0.30195,88,-0.0773,139,0.77062,84,-0.1325,70,-0.4700
ENSG00000167526,RPL13,1798,0.42312,1856,0.47546,1175,-0.2561,608,-1.2637,1084,-0.4186,1299,-0.1084,1313,-0.0819,1845,0.52813
ENSG00000131165,CHMP1A,25,-1.1361,64,0.29447,31,-0.8114,50,-0.0794,59,0.20430,57,0.12447,100,1.05572,39,-0.4984
ENSG00000185324,CDK10,11,-1.3181,27,0.05095,22,-0.2718,37,0.55573,34,0.43058,33,0.37512,18,-0.5827,21,-0.3768
ENSG00000075399,VPS9D1,16,-1.0507,15,-1.2092,24,-0.5100,52,0.73407,43,0.47137,48,0.68599,21,-0.6946,27,-0.3645
ENSG00000158805,ZNF276,28,0.80612,9,-0.9072,19,0.11964,23,0.47483,17,-0.0526,29,0.96644,13,-0.4289,3,-2.7405
ENSG00000204991,SPIRE2,15,-0.3806,15,-0.4095,13,-0.6174,12,-0.6929,21,0.19807,13,-0.6010,28,0.59111,29,0.78839
ENSG00000141002,TCF25,328,0.29529,160,-0.8275,384,0.55419,359,0.44023,264,-0.0598,259,-0.0910,327,0.29171,199,-0.5416
ENSG00000258947,TUBB3,42,-2.4891,125,-0.8653,71,-1.6990,195,-0.1799,255,0.27863,481,1.58551,210,-0.0635,144,-0.7084
ENSG00000140995,DEF8,38,-0.4787,50,-0.0583,38,-0.4765,45,-0.2308,52,0.00280,51,-0.0236,55,0.11032,69,0.51421
ENSG00000177946,CENPBD1,10,-0.8393,11,-0.6302,30,0.86876,28,0.75525,15,-0.2271,26,0.77409,12,-0.5079,8,-1.2231
ENSG00000003249,DBNDD1,9,-2.4720,66,0.54387,26,-0.8899,17,-1.4976,82,1.04732,39,-0.3223,50,0.08771,54,0.24069
ENSG00000141013,GAS8,21,-0.7311,21,-0.7238,16,-1.0808,48,0.58366,40,0.30397,42,0.40598,64,1.07556,17,-1.1022
ENSG00000272636,DOC2B,10,-1.5483,29,0.05612,28,0.02615,14,-1.0050,38,0.54628,16,-0.9212,38,0.47040,40,0.66965
ENSG00000187624,C17orf97,12,-1.0398,10,-1.2788,22,-0.0787,43,1.02817,25,0.13585,26,0.18375,28,0.31821,19,-0.3382
ENSG00000183688,RFLNB,10,-0.6699,29,0.96319,31,1.06906,10,-0.7848,15,-0.1538,1,-3.6782,31,1.07298,17,0.09731
ENSG00000141252,VPS53,89,-0.5135,90,-0.4969,201,0.79222,158,0.39438,117,-0.0914,130,0.08567,145,0.25277,91,-0.5132
ENSG00000167699,GLOD4,39,-0.3641,35,-0.5228,31,-0.6951,53,0.12310,82,0.98525,56,0.22916,41,-0.2790,32,-0.7300
ENSG00000177370,TIMM22,5,-2.0454,13,-0.7160,10,-1.1077,27,0.40820,27,0.45517,32,0.74959,31,0.62731,13,-0.7300
ENSG00000159842,ABR,92,-1.6492,294,0.11995,164,-0.7886,326,0.28745,359,0.50206,312,0.24290,264,-0.0457,257,-0.1006
ENSG00000108953,YWHAE,1049,0.24144,865,-0.0653,1020,0.19586,1018,0.19276,1004,0.19089,831,-0.1426,587,-0.6680,856,-0.0913
ENSG00000167193,CRK,74,-0.4316,56,-0.8611,106,0.12661,109,0.17092,77,-0.4054,121,0.37584,122,0.35062,107,0.15728
ENSG00000132376,INPP5K,15,-0.6038,28,0.40306,16,-0.5070,24,0.16552,28,0.41654,17,-0.4397,35,0.73223,17,-0.4145
ENSG00000174238,PITPNA,15,-2.5956,77,-0.1417,37,-1.2471,75,-0.1995,114,0.54289,130,0.79234,92,0.13420,74,-0.2362
ENSG00000167703,SLC43A2,27,-0.9421,29,-0.8783,46,-0.1710,89,0.91815,39,-0.4727,67,0.50850,83,0.78796,37,-0.5351
ENSG00000167705,RILP,0,-6.5305,11,-0.6850,17,-0.0800,8,-1.2423,27,0.74776,30,0.94753,16,-0.1617,16,-0.2269
ENSG00000174231,PRPF8,42,-1.2357,108,0.22784,90,-0.0590,107,0.21383,119,0.42801,118,0.40832,71,-0.4292,70,-0.4988
ENSG00000132386,SERPINF1,10,-1.2932,25,0.09855,16,-0.5982,27,0.22054,40,1.03253,33,0.63996,10,-1.2057,11,-1.2311
ENSG00000132383,RPA1,43,-0.1908,44,-0.1415,30,-0.7171,61,0.37633,54,0.20365,57,0.29812,45,-0.1153,43,-0.2093
ENSG00000185924,RTN4RL1,0,-6.5178,13,-1.0116,6,-2.0778,35,0.44838,47,1.12169,32,0.37726,27,0.03268,24,-0.1619
ENSG00000070366,SMG6,76,0.97224,24,-0.8165,51,0.30803,82,1.10851,29,-0.5884,35,-0.3141,61,0.60669,19,-1.3115
ENSG00000167721,TSR1,40,-0.0732,33,-0.3822,52,0.32174,70,0.81333,34,-0.3906,39,-0.1340,38,-0.1790,43,0.04854
ENSG00000141258,SGSM2,67,-0.4586,104,0.24709,84,-0.1066,85,-0.0749,76,-0.2706,79,-0.2161,105,0.24978,114,0.44284
ENSG00000070444,MNT,27,-0.7555,27,-0.7237,44,-0.0029,37,-0.2793,47,0.14387,49,0.21052,52,0.28176,51,0.25903
ENSG00000127804,METTL16,51,1.22898,16,-0.6203,29,0.31721,21,-0.1892,20,-0.3371,24,0.01021,28,0.24027,16,-0.7115
ENSG00000007168,PAFAH1B1,161,-0.6790,156,-0.7251,138,-0.9114,384,0.70621,304,0.36594,308,0.38651,228,-0.1363,222,-0.1978
ENSG00000132361,CLUH,27,-0.6976,41,-0.0371,27,-0.6835,40,-0.0672,43,0.05604,52,0.36809,65,0.70255,36,-0.2563
ENSG00000132359,RAP1GAP2,41,-0.7335,20,-1.7926,39,-0.8102,81,0.34311,51,-0.4161,119,1.15431,62,-0.0852,68,0.06726
ENSG00000108381,ASPA,263,4.78468,14,-1.2802,8,-2.0707,1,-5.0559,1,-4.6157,13,-1.4504,3,-3.4456,19,-0.8888
ENSG00000213977,TAX1BP3,28,0.73680,27,0.68774,10,-0.7945,4,-2.0431,19,0.13547,22,0.34664,12,-0.6512,16,-0.1815
ENSG00000127774,EMC6,24,-0.3605,48,0.72068,7,-2.0979,45,0.58467,43,0.60296,39,0.41169,11,-1.5856,20,-0.7008
ENSG00000083457,ITGAE,11,-1.2641,40,0.76949,21,-0.2616,16,-0.6789,27,0.16441,40,0.86455,7,-1.7668,22,-0.1945
ENSG00000074356,NCBP3,153,2.25582,31,-0.5064,36,-0.2717,42,-0.0259,26,-0.8002,30,-0.5865,38,-0.1852,28,-0.6753
ENSG00000004660,CAMKK1,21,-2.4880,47,-1.2712,50,-1.1882,82,-0.4426,237,1.55011,105,-0.0570,135,0.33744,90,-0.3356
ENSG00000074755,ZZEF1,21,0.11079,20,0.07760,9,-1.1070,15,-0.3566,28,0.65076,16,-0.2811,25,0.41514,17,-0.2290
ENSG00000167740,CYB5D2,48,0.72738,36,0.26032,16,-0.9613,38,0.34055,39,0.41570,26,-0.3171,15,-1.0877,28,-0.1715
ENSG00000185722,ANKFY1,45,0.81941,33,0.32281,18,-0.6513,44,0.77384,27,0.03333,31,0.23761,12,-1.1954,14,-1.0286
ENSG00000132388,UBE2G1,37,0.12983,30,-0.2309,14,-1.3068,30,-0.1973,40,0.28549,40,0.24372,30,-0.2026,38,0.19149
ENSG00000183018,SPNS2,24,-0.6373,26,-0.4932,28,-0.3839,19,-0.9430,40,0.20057,38,0.09173,47,0.40933,48,0.51104
ENSG00000132382,MYBBP1A,26,-0.0206,20,-0.3900,18,-0.5892,26,0.00692,41,0.85798,25,-0.0700,36,0.52324,14,-1.0284
ENSG00000141456,PELP1,89,0.02799,49,-0.8893,108,0.33102,80,-0.1535,74,-0.3036,111,0.42284,125,0.57689,72,-0.3310
ENSG00000141480,ARRB2,10,-2.2296,36,-0.3392,32,-0.5141,42,-0.1270,58,0.43711,66,0.69987,55,0.32563,37,-0.3477
ENSG00000142507,PSMB6,29,-1.7003,124,0.51300,60,-0.6339,54,-0.7762,134,0.74387,107,0.31313,56,-0.7353,92,0.03374
ENSG00000141503,MINK1,38,-0.4459,79,0.70228,48,-0.1054,36,-0.5363,87,1.00404,26,-1.1275,33,-0.6633,51,0.00295
ENSG00000108528,SLC25A11,49,-1.0740,90,-0.1530,95,-0.0683,70,-0.5395,106,0.12487,140,0.62837,114,0.21991,90,-0.1626
ENSG00000108523,RNF167,39,-0.6660,63,0.05986,57,-0.0815,43,-0.5365,88,0.68855,67,0.18011,47,-0.4037,53,-0.2184
ENSG00000108518,PFN1,125,0.29303,184,0.93508,79,-0.4323,66,-0.7048,93,-0.1984,113,0.15038,64,-0.7442,107,0.05085
ENSG00000091640,SPAG7,17,-1.6273,47,-0.1089,21,-1.3264,36,-0.5380,61,0.34518,76,0.73653,68,0.46318,47,-0.1228
ENSG00000108509,CAMTA2,20,-2.5920,64,-0.9006,89,-0.4075,82,-0.5363,136,0.29713,129,0.20371,169,0.62026,157,0.55979
ENSG00000129250,KIF1C,106,1.26053,45,-0.1317,61,0.32694,17,-1.5622,34,-0.6119,28,-0.9268,52,0.07109,69,0.60188
ENSG00000029725,RABEP1,357,0.73769,152,-0.6262,315,0.52860,368,0.78757,185,-0.3483,175,-0.4442,206,-0.1541,189,-0.3156
ENSG00000108559,NUP88,27,0.71328,19,0.18064,13,-0.4263,6,-1.4906,16,-0.0976,23,0.53917,8,-1.1991,19,0.13280
ENSG00000129197,RPAIN,26,-1.1042,54,-0.0167,29,-0.9479,73,0.45630,87,0.87697,54,-0.0156,42,-0.4011,47,-0.2742
ENSG00000108561,C1QBP,30,-1.3589,112,0.66323,41,-0.9179,42,-0.8631,107,0.67414,107,0.67230,63,-0.2571,50,-0.6655
ENSG00000005100,DHX33,52,0.57903,19,-1.0125,45,0.33234,44,0.28220,31,-0.2831,42,0.23195,20,-0.9271,38,0.08924
ENSG00000072849,DERL2,7,-1.1722,25,0.73104,9,-0.7712,7,-1.1361,18,0.26075,17,0.14136,21,0.48017,16,0.04745
ENSG00000179314,WSCD1,26,0.58032,28,0.65281,18,-0.0575,8,-1.2571,13,-0.5390,18,0.00245,15,-0.3535,22,0.33503
ENSG00000091622,PITPNM3,49,-0.8416,76,-0.1856,152,0.94836,44,-1.0288,59,-0.6289,84,-0.0298,111,0.42615,111,0.46714
ENSG00000198920,KIAA0753,8,-1.0491,9,-0.9348,17,0.03728,23,0.46417,30,1.07030,19,0.17236,9,-0.9351,11,-0.6807
ENSG00000129235,TXNDC17,10,-1.8615,63,0.95792,29,-0.2863,40,0.21738,50,0.64697,24,-0.6388,10,-1.8069,42,0.34226
ENSG00000108590,MED31,6,-2.1452,25,0.05907,25,0.02183,16,-0.6209,43,1.08794,28,0.25798,24,-0.0013,14,-0.8653
ENSG00000132530,XAF1,68,0.76017,73,0.88942,113,1.66686,21,-1.0649,9,-2.3697,33,-0.4292,44,0.05031,31,-0.5032
ENSG00000219200,RNASEK,71,-1.9788,342,0.42022,159,-0.7848,209,-0.3607,428,0.91270,268,0.03192,148,-0.8946,288,0.16087
ENSG00000258315,C17orf49,33,-0.4191,46,0.08970,24,-0.8834,17,-1.3898,44,0.01217,60,0.60437,29,-0.6332,60,0.58405
ENSG00000267532,MIR497HG,10,-0.9940,32,0.81272,19,-0.0617,14,-0.5434,15,-0.3993,18,-0.1177,34,0.88543,19,-0.0076
ENSG00000132535,DLG4,33,-1.3867,117,0.55870,82,-0.0102,36,-1.2829,105,0.43137,47,-0.9528,115,0.53242,112,0.54678
ENSG00000072778,ACADVL,70,-0.3843,124,0.53220,39,-1.2600,114,0.39032,76,-0.2814,123,0.58268,84,-0.1016,77,-0.2547
ENSG00000040633,PHF23,30,-0.0015,21,-0.4940,22,-0.4811,38,0.40268,30,0.03359,31,0.07464,26,-0.2249,33,0.21905
ENSG00000170296,GABARAP,287,-0.1893,454,0.54237,274,-0.2625,158,-1.1086,346,0.11537,348,0.12544,176,-0.9433,415,0.44633
