Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000125743,SNRPD2,129,-0.9403,257,0.41452,252,0.10972,196,-0.2892
ENSG00000185800,DMWD,23,-1.4980,65,0.31916,74,0.32805,59,-0.0446
ENSG00000125755,SYMPK,31,-0.2182,31,-0.5219,42,0.26556,62,0.91040
ENSG00000170604,IRF2BP1,8,-0.8600,16,0.93529,12,-0.1719,5,-1.4771
ENSG00000176182,MYPOP,11,-2.1320,52,0.92350,48,0.12193,24,-0.9403
ENSG00000104967,NOVA2,19,-1.4919,58,0.88269,51,0.04071,25,-1.0522
ENSG00000011485,PPP5C,23,-1.5422,76,1.07608,34,-0.9508,51,-0.3412
ENSG00000277531,PNMA8C,15,-1.8824,61,0.99632,62,0.34072,14,-1.9685
ENSG00000182013,PNMA8A,52,-2.1173,268,1.56572,145,-0.5794,73,-1.6114
ENSG00000204851,PNMA8B,49,-1.9635,223,1.38819,151,-0.2532,54,-1.8105
ENSG00000160014,CALM3,289,-2.1141,1379,1.03153,1212,0.09469,522,-1.2267
ENSG00000197380,DACT3,90,0.21601,64,-0.7255,103,0.44690,128,0.81456
ENSG00000090372,STRN4,24,-0.7435,42,0.26590,33,-0.2954,47,0.28027
ENSG00000181027,FKRP,12,-0.3483,18,0.93536,12,-0.3490,3,-2.0915
ENSG00000042753,AP2S1,78,-1.4588,241,0.96822,187,-0.1146,102,-1.0603
ENSG00000160007,ARHGAP35,103,-0.5562,142,-0.1279,246,0.87467,116,-0.3641
ENSG00000130748,TMEM160,77,-1.8566,286,0.52779,328,0.40148,190,-0.4765
ENSG00000130749,ZC3H4,28,0.19869,21,-0.4915,23,-0.1067,40,0.84458
ENSG00000142230,SAE1,43,-1.0540,99,0.78248,76,-0.1881,53,-0.7415
ENSG00000257704,INAFM1,14,-1.4923,45,0.93079,29,-0.3884,26,-0.5617
ENSG00000105419,MEIS3,17,-1.6184,56,0.69620,48,-0.0494,39,-0.3567
ENSG00000118160,SLC8A2,20,-2.3302,123,1.68778,62,-0.6655,31,-1.7000
ENSG00000105402,NAPA,73,-1.6698,277,1.59779,98,-1.2287,103,-1.1497
ENSG00000024422,EHD2,9,-1.2254,17,-0.7595,17,-0.2877,60,1.87787
ENSG00000105373,NOP53,81,0.01009,58,-1.1205,151,1.07165,146,1.00901
ENSG00000178980,SELENOW,925,-0.0769,955,-0.0659,1227,0.38828,847,-0.2183
ENSG00000105499,PLA2G4C,73,1.52773,24,-0.8679,21,-0.6039,37,0.33513
ENSG00000185453,ZSWIM9,10,-0.7189,13,-0.7066,38,1.45922,18,0.16582
ENSG00000105438,KDELR1,35,-0.3032,41,-0.1211,16,-1.5060,84,1.15810
ENSG00000105447,GRWD1,8,-0.8258,16,0.25597,20,0.54058,10,-0.6159
ENSG00000105443,CYTH2,24,-0.6815,43,0.74070,24,-0.6982,29,-0.4010
ENSG00000142235,LMTK3,10,-2.3702,60,1.27889,36,-0.4559,27,-0.8769
ENSG00000063177,RPL18,559,0.23617,387,-0.8122,727,0.67929,751,0.73668
ENSG00000063176,SPHK2,15,-0.5341,18,-0.6206,33,0.73495,35,0.84120
ENSG00000105516,DBP,19,-2.0780,80,0.40647,81,0.15837,81,0.16242
ENSG00000063180,CA11,105,-2.1498,434,0.08735,675,0.77429,446,0.07686
ENSG00000087074,PPP1R15A,4,-2.0914,18,0.54358,19,0.27503,13,-0.2428
ENSG00000104805,NUCB1,32,-1.2921,82,0.51204,56,-0.4473,85,0.21958
ENSG00000087086,FTL,1615,0.89658,650,-1.2540,1362,0.59973,1675,0.96243
ENSG00000183207,RUVBL2,27,-1.0819,64,0.93142,30,-0.9035,43,-0.3498
ENSG00000104852,SNRNP70,73,0.04736,76,0.33551,42,-0.8342,66,-0.1087
ENSG00000104863,LIN7B,10,-2.3043,60,1.77829,23,-1.0937,19,-1.3349
ENSG00000177380,PPFIA3,15,-2.0204,65,0.51332,67,0.21650,54,-0.1269
ENSG00000104888,SLC17A7,158,-2.3479,924,1.36267,529,-0.5230,389,-1.0008
ENSG00000104872,PIH1D1,23,-1.1615,53,0.37852,45,-0.1351,54,0.16155
ENSG00000142541,RPL13A,1364,0.50314,716,-1.1471,1624,0.80449,1774,0.96172
ENSG00000142534,RPS11,776,0.20065,513,-1.0095,1119,0.82311,1205,0.95402
ENSG00000142546,NOSIP,59,0.46014,45,0.03048,34,-0.4149,39,-0.2317
ENSG00000126464,PRR12,8,-0.9440,15,-0.0578,21,0.56029,17,0.20136
ENSG00000126461,SCAF1,30,-0.8686,56,0.34767,42,-0.3580,61,0.24665
ENSG00000126456,IRF3,17,-0.5185,25,0.16038,18,-0.4956,32,0.46804
ENSG00000126457,PRMT1,48,-0.5460,74,0.39564,57,-0.2799,63,-0.1193
ENSG00000169169,CPT1C,27,-1.2464,70,0.86011,59,-0.0275,30,-1.0569
ENSG00000196961,AP2A1,43,-1.1986,110,0.81157,82,-0.2271,62,-0.6541
ENSG00000010361,FUZ,16,0.20183,13,-0.1355,14,0.03173,15,0.06346
ENSG00000104973,MED25,23,-0.3939,35,0.83258,13,-1.2364,22,-0.4853
ENSG00000104960,PTOV1,149,-0.1372,178,0.44002,110,-0.6157,134,-0.3059
ENSG00000039650,PNKP,8,-0.9241,15,0.17092,5,-1.5469,27,1.04217
ENSG00000204673,AKT1S1,25,-0.2718,28,-0.2505,34,0.22051,41,0.52032
ENSG00000104946,TBC1D17,53,0.46549,40,0.05350,33,-0.2891,31,-0.4255
ENSG00000213024,NUP62,29,-0.0443,30,0.09850,26,-0.2341,31,0.04406
ENSG00000105053,VRK3,21,-0.2269,25,0.13883,17,-0.5422,29,0.34182
ENSG00000105357,MYH14,50,1.56031,13,-1.4124,15,-0.4327,40,1.14761
ENSG00000131398,KCNC3,0,-8.2726,18,0.93162,17,0.19391,11,-0.4811
ENSG00000131408,NR1H2,34,-0.3199,38,-0.3365,61,0.64477,50,0.28930
ENSG00000142530,FAM71E1,2,-3.0478,19,1.22511,8,-0.8934,13,-0.1980
ENSG00000161671,EMC10,168,1.07919,73,-0.7336,76,-0.2545,121,0.49983
ENSG00000161677,JOSD2,60,0.86929,30,-0.5839,38,0.11596,40,0.16877
ENSG00000204653,ASPDH,16,-1.3313,43,0.59254,55,0.62442,13,-1.5801
ENSG00000131409,LRRC4B,57,-0.2410,65,-0.0551,70,0.08262,77,0.24900
ENSG00000105472,CLEC11A,14,-0.0560,13,-0.4177,15,0.05952,23,0.79143
ENSG00000167755,KLK6,267,6.43802,1,-5.7330,3,-3.5858,11,-1.6647
ENSG00000169035,KLK7,1,-3.6841,20,1.76518,14,-0.1345,2,-2.9089
ENSG00000142549,IGLON5,1,-3.5424,14,0.82817,16,0.50955,6,-1.0201
ENSG00000105379,ETFB,146,0.41076,99,-0.5493,147,0.42102,140,0.34085
ENSG00000105568,PPP2R1A,136,-1.4595,414,0.94246,302,-0.2284,208,-0.8095
ENSG00000221923,ZNF880,12,-0.7840,13,-1.2797,48,1.48641,40,1.18450
ENSG00000167555,ZNF528,24,0.72237,11,-1.1334,35,1.34155,16,0.00667
ENSG00000167766,ZNF83,43,1.22783,15,-1.0970,7,-1.6364,47,1.42803
ENSG00000170949,ZNF160,36,1.05350,15,-0.8920,14,-0.4934,34,0.94307
ENSG00000170954,ZNF415,43,0.82539,22,-0.5653,32,0.31689,25,-0.0283
ENSG00000130844,ZNF331,33,-0.1645,39,0.26895,35,-0.0674,28,-0.4032
ENSG00000179820,MYADM,49,0.46606,35,-0.1680,40,0.11855,31,-0.2862
ENSG00000126583,PRKCG,14,-3.0088,149,2.42968,39,-1.5623,28,-2.0642
ENSG00000105605,CACNG7,5,-1.9416,21,0.29262,25,0.43773,20,0.03555
ENSG00000142408,CACNG8,31,-2.4188,184,1.06821,146,-0.0613,85,-0.9014
ENSG00000170906,NDUFA3,281,-0.9748,555,0.26746,618,0.27239,483,-0.1300
ENSG00000105619,TFPT,53,-0.8562,91,-0.0422,164,0.99369,62,-0.6042
ENSG00000105618,PRPF31,47,0.18462,43,0.15272,36,-0.2507,34,-0.3242
ENSG00000088038,CNOT3,16,-0.4561,26,0.97267,15,-0.5892,8,-1.4821
ENSG00000105617,LENG1,17,0.12733,16,-0.0124,11,-0.5458,20,0.33573
ENSG00000125505,MBOAT7,36,-1.8342,152,1.40663,66,-0.9299,68,-0.8889
ENSG00000170892,TSEN34,15,-0.1019,13,-0.7719,19,0.31186,32,1.19011
ENSG00000170889,RPS9,598,0.52355,348,-0.8126,584,0.48529,653,0.67460
ENSG00000167614,TTYH1,307,0.28999,197,-0.9387,210,-0.3219,615,1.53500
ENSG00000167615,LENG8,28,0.33805,20,-0.4279,13,-0.8667,42,1.01396
ENSG00000125503,PPP1R12C,31,-1.1583,60,-0.3055,123,1.07642,70,0.12947
ENSG00000105048,TNNT1,0,-8.9332,23,-0.1800,44,0.97382,36,0.65282
ENSG00000129990,SYT5,14,-3.1977,170,2.49922,49,-1.4257,25,-2.3862
ENSG00000105063,PPP6R1,34,-0.8431,60,0.08223,66,0.17440,70,0.28318
ENSG00000133265,HSPBP1,13,-2.0926,63,0.84915,51,-0.0932,40,-0.4488
ENSG00000160469,BRSK1,57,-0.9921,98,-0.3662,185,0.91519,138,0.40529
ENSG00000108107,RPL28,1032,0.52759,561,-1.0126,1203,0.79214,1160,0.72839
ENSG00000108106,UBE2S,44,-0.6755,78,0.71603,59,-0.2224,39,-0.8703
ENSG00000187902,SHISA7,18,-0.2435,26,1.25302,8,-1.5065,6,-1.7527
ENSG00000063241,ISOC2,31,-0.5194,44,0.09031,44,0.03629,49,0.20238
ENSG00000090971,NAT14,24,-1.2326,63,0.86516,35,-0.6509,44,-0.3180
ENSG00000213015,ZNF580,30,-0.7819,49,-0.0364,63,0.39486,58,0.25806
ENSG00000173581,CCDC106,18,-1.3737,52,0.67252,48,0.08795,31,-0.6140
ENSG00000063244,U2AF2,31,-0.3265,38,0.03594,22,-0.8473,59,0.73493
ENSG00000063245,EPN1,54,-1.5846,161,0.27644,199,0.44909,145,-0.0699
ENSG00000142409,ZNF787,16,-0.0278,15,-0.3400,9,-0.9123,32,1.14097
ENSG00000167685,ZNF444,16,-0.6612,23,-0.3287,33,0.45786,37,0.67067
ENSG00000198440,ZNF583,11,-0.4180,16,0.29708,10,-0.5798,17,0.21251
ENSG00000198046,ZNF667,24,-0.7397,44,0.68953,30,-0.3728,27,-0.5436
ENSG00000166770,ZNF667-AS1,43,-0.6201,63,-0.0363,75,0.25153,77,0.31060
ENSG00000196263,ZNF471,35,1.01557,16,-0.6560,24,0.36428,17,-0.1644
ENSG00000196867,ZFP28,10,-0.6517,16,0.12113,16,0.05080,18,0.21374
ENSG00000197016,ZNF470,23,0.21017,18,-0.4599,32,0.77232,19,-0.0881
ENSG00000268182,SMIM17,5,-1.7364,19,0.40343,34,1.10382,4,-2.2045
ENSG00000198300,PEG3,187,-1.1188,449,0.83085,441,0.22963,128,-1.6953
ENSG00000083844,ZNF264,34,0.99803,18,-0.2103,12,-0.6622,16,-0.2773
ENSG00000268205,AC005261.1,63,0.14338,58,0.04368,44,-0.4105,62,0.11685
ENSG00000256060,TRAPPC2B,4,-1.8471,18,0.88043,11,-0.5059,13,-0.1842
ENSG00000213762,ZNF134,15,-0.6745,25,0.30168,24,0.01108,22,-0.1055
ENSG00000152443,ZNF776,6,-1.2213,20,2.28761,3,-2.0886,1,-3.1952
ENSG00000121413,ZSCAN18,84,-0.3415,117,0.59006,60,-0.8702,89,-0.2428
ENSG00000181894,ZNF329,11,-0.2216,14,0.52497,12,-0.0949,6,-1.0676
ENSG00000198131,ZNF544,7,-1.4066,20,0.61015,13,-0.4825,19,0.12003
ENSG00000142396,ERVK3-1,29,-0.5691,45,0.27587,39,-0.1340,42,0.01742
ENSG00000283103,AC010642.2,49,-0.5893,79,0.42002,66,-0.1449,61,-0.2727
ENSG00000121410,A1BG,71,1.38573,28,-0.4577,27,-0.2801,19,-0.7859
ENSG00000083845,RPS5,386,0.13890,305,-0.5675,530,0.67311,441,0.36244
ENSG00000083807,SLC27A5,24,-0.5204,32,-0.1384,42,0.38090,41,0.31842
ENSG00000119574,ZBTB45,13,-0.1015,15,0.55957,4,-1.7433,14,0.02707
ENSG00000130726,TRIM28,70,0.05920,67,-0.0180,38,-0.8966,96,0.58576
ENSG00000130724,CHMP2A,118,-0.1985,132,-0.0479,109,-0.3224,183,0.51602
ENSG00000130725,UBE2M,83,-1.3396,197,0.01464,296,0.68901,205,0.07421
ENSG00000099326,MZF1,11,-1.1566,25,0.38657,17,-0.4836,29,0.39905
ENSG00000247315,ZCCHC3,16,-0.6586,27,0.51197,26,0.11050,15,-0.7921
ENSG00000125841,NRSN2,25,-2.3603,148,1.22831,69,-0.8706,95,-0.3712
ENSG00000125826,RBCK1,33,0.74468,16,-0.9445,18,-0.2868,43,1.20972
ENSG00000125875,TBC1D20,38,0.22903,33,-0.0078,38,0.22226,23,-0.5335
ENSG00000101266,CSNK2A1,107,0.23558,97,0.22556,59,-0.6972,83,-0.1751
ENSG00000271303,SRXN1,6,-2.1903,34,1.54776,17,-0.7098,11,-1.2976
ENSG00000125818,PSMF1,57,-0.5012,84,0.36432,52,-0.6316,87,0.17880
ENSG00000101298,SNPH,9,-2.9628,74,0.68000,79,0.32956,50,-0.4039
ENSG00000125775,SDCBP2,0,-7.6302,20,0.27108,26,0.51132,24,0.39426
ENSG00000088832,FKBP1A,65,-2.0691,311,1.28632,191,-0.4270,126,-1.0716
ENSG00000088833,NSFL1C,79,-0.4394,103,-0.0373,140,0.48962,99,-0.0851
ENSG00000198053,SIRPA,91,-1.6837,319,0.84893,201,-0.4802,239,-0.2089
ENSG00000125834,STK35,4,-2.1904,18,0.11718,36,1.17971,11,-0.7721
ENSG00000125835,SNRPB,25,-0.9642,55,0.94876,30,-0.6572,30,-0.6860
ENSG00000101361,NOP56,129,0.39799,109,0.32792,69,-0.6167,62,-0.7750
ENSG00000101365,IDH3B,46,-0.8607,96,0.99619,47,-0.8249,50,-0.7293
ENSG00000132635,PCED1A,32,0.15528,27,-0.1801,32,0.20034,29,0.03956
ENSG00000215305,VPS16,21,-0.5613,37,1.16558,11,-1.5041,17,-0.9200
ENSG00000132670,PTPRA,199,-0.2143,233,0.10434,133,-0.8417,318,0.55325
ENSG00000125901,MRPS26,49,-0.7808,94,0.75295,64,-0.3743,53,-0.6657
ENSG00000088899,LZTS3,35,-2.1760,170,0.72895,137,-0.1224,135,-0.1406
ENSG00000198171,DDRGK1,79,-0.4166,117,0.60821,68,-0.6603,82,-0.3721
ENSG00000125877,ITPA,19,-0.7988,39,1.04017,13,-1.4203,24,-0.4482
ENSG00000088854,C20orf194,57,0.15629,48,-0.3155,54,0.04356,69,0.46529
ENSG00000088812,ATRN,49,-0.7176,94,0.99052,50,-0.7152,42,-0.9783
ENSG00000101220,C20orf27,7,-2.3555,42,0.73080,32,-0.2266,37,0.00089
ENSG00000101222,SPEF1,0,-4.3463,16,0.28521,32,1.30395,6,-1.2790
ENSG00000125817,CENPB,113,1.43172,33,-1.2594,75,0.70628,55,0.16968
ENSG00000101224,CDC25B,22,0.12520,18,-0.4510,24,0.24246,30,0.57748
ENSG00000125843,AP5S1,13,-0.3143,17,0.29287,12,-0.3835,16,-0.0007
ENSG00000088888,MAVS,44,1.00268,15,-1.5154,29,0.32383,55,1.43647
ENSG00000125779,PANK2,23,-1.1954,62,1.12993,36,-0.5394,25,-1.1019
ENSG00000101236,RNF24,20,-1.0912,47,0.81883,35,-0.2226,25,-0.7614
ENSG00000088826,SMOX,31,0.68556,7,-2.5600,23,0.17534,84,2.74347
ENSG00000171867,PRNP,610,-0.7465,1128,0.73968,533,-0.9548,884,-0.1616
ENSG00000101265,RASSF2,388,4.02865,16,-3.3132,51,-0.3544,41,-0.6801
ENSG00000089057,SLC23A2,53,-0.2698,64,0.07037,56,-0.1931,74,0.25861
ENSG00000089063,TMEM230,173,0.62393,113,-0.2150,110,-0.1280,110,-0.1212
ENSG00000132646,PCNA,62,1.37933,25,-0.4260,12,-1.2442,27,-0.0712
ENSG00000101290,CDS2,86,-0.2555,110,0.42801,85,-0.2617,74,-0.4897
ENSG00000125772,GPCPD1,21,-0.8783,40,0.32654,56,0.68553,18,-1.1306
ENSG00000089199,CHGB,37,-3.1952,421,2.26890,137,-1.2752,87,-1.9460
ENSG00000089195,TRMT6,34,0.29433,30,0.19060,19,-0.6018,24,-0.2413
ENSG00000088766,CRLS1,19,-0.9039,36,0.28308,36,0.10727,33,-0.0170
ENSG00000125827,TMX4,106,-1.3016,302,1.23883,142,-0.8550,136,-0.9212
ENSG00000182621,PLCB1,127,-1.9551,566,1.32915,412,-0.1516,136,-1.8463
ENSG00000101333,PLCB4,34,-0.7708,60,0.36660,42,-0.4514,63,0.22432
ENSG00000125869,LAMP5,4,-4.2623,103,1.26782,29,-1.5839,93,0.19847
ENSG00000101349,PAK5,21,-1.8672,95,1.81685,51,-0.5546,8,-3.2775
ENSG00000132639,SNAP25,382,-3.1475,4013,1.82999,2475,-0.3354,528,-2.6711
ENSG00000125863,MKKS,30,-1.3742,85,0.81194,70,-0.0646,45,-0.7561
ENSG00000132640,BTBD3,186,0.31931,166,0.38373,135,-0.2054,61,-1.4303
ENSG00000089123,TASP1,3,-2.6879,21,1.19637,18,0.11487,6,-1.5531
ENSG00000089048,ESF1,256,1.04703,118,-0.6046,139,0.00648,143,0.05721
ENSG00000101247,NDUFAF5,11,-1.9605,49,1.02945,45,0.19240,14,-1.5605
ENSG00000172264,MACROD2,20,-1.1632,53,1.21890,30,-0.5820,18,-1.3451
ENSG00000125848,FLRT3,6,-2.1567,32,1.29063,18,-0.5565,15,-0.8680
ENSG00000089177,KIF16B,70,0.70890,35,-0.9662,85,1.04187,49,0.12300
ENSG00000125870,SNRPB2,137,0.54274,96,-0.1055,61,-0.7633,113,0.22092
ENSG00000125851,PCSK2,19,-3.0177,187,2.06718,79,-0.8851,35,-2.1170
ENSG00000125868,DSTN,402,-1.1400,941,0.61241,746,-0.1758,698,-0.2833
ENSG00000125844,RRBP1,183,2.56426,17,-2.6819,54,0.19247,91,1.10887
ENSG00000089006,SNX5,97,0.73480,46,-1.0710,68,0.14840,123,1.16073
ENSG00000232838,PET117,25,-0.4017,38,0.89862,23,-0.4900,12,-1.4651
ENSG00000149474,KAT14,27,-0.5481,46,1.02805,18,-1.1682,22,-0.8355
ENSG00000132664,POLR3F,18,-0.4824,28,0.57208,16,-0.6391,21,-0.2475
ENSG00000101310,SEC23B,80,1.13017,37,-0.4000,21,-1.0336,47,0.19438
ENSG00000232388,SMIM26,64,-0.4944,92,0.25719,97,0.17246,71,-0.3381
ENSG00000125821,DTD1,46,0.00013,50,0.43068,27,-0.8080,38,-0.2887
ENSG00000132669,RIN2,40,0.90822,6,-3.0373,35,0.67628,94,2.69652
ENSG00000173418,NAA20,33,-1.2654,93,1.27833,28,-1.5180,53,-0.5302
ENSG00000101343,CRNKL1,80,1.26544,31,-0.7058,45,0.27880,30,-0.4013
ENSG00000088970,KIZ,48,1.04029,22,-0.5706,17,-0.6246,35,0.45923
ENSG00000088930,XRN2,72,0.65006,45,-0.3104,38,-0.3699,57,0.26455
ENSG00000125812,GZF1,35,0.18669,29,-0.1945,32,0.06411,34,0.17698
ENSG00000125814,NAPB,115,-2.3087,656,1.37068,504,-0.0561,141,-2.0104
ENSG00000101439,CST3,743,-1.2439,877,-1.8630,2615,0.77593,6213,2.52728
ENSG00000101463,SYNDIG1,43,0.11407,48,0.90418,22,-0.9471,11,-1.9762
ENSG00000101474,APMAP,43,-1.2197,109,0.81909,69,-0.4903,74,-0.3703
ENSG00000154930,ACSS1,29,-0.1691,13,-2.3365,55,0.89966,124,2.57682
ENSG00000197586,ENTPD6,43,-1.5425,139,1.00735,86,-0.4745,78,-0.6139
ENSG00000100994,PYGB,64,-0.5201,96,0.35440,66,-0.4719,95,0.10207
ENSG00000100997,ABHD12,61,-0.6495,101,0.41865,65,-0.5662,101,0.13339
ENSG00000130684,ZNF337,20,0.52183,15,0.26222,8,-0.8238,10,-0.6015
ENSG00000125804,FAM182A,28,0.52578,15,-1.0682,23,0.19786,43,1.28840
ENSG00000101294,HM13,44,-0.0994,52,0.50049,19,-1.3374,46,-0.0233
ENSG00000125968,ID1,13,-0.7290,7,-2.6609,38,0.97110,97,2.95849
ENSG00000171552,BCL2L1,52,-0.1075,56,0.02107,61,0.15955,52,-0.1127
ENSG00000088356,PDRG1,14,-0.4629,20,0.28346,11,-0.7537,23,0.36930
ENSG00000101337,TM9SF4,25,-0.7653,50,1.05439,20,-1.1065,26,-0.7170
ENSG00000101350,KIF3B,64,-1.6582,204,0.43640,263,0.57331,125,-0.6269
ENSG00000171456,ASXL1,38,0.46619,26,-0.3521,29,0.02524,33,0.25088
ENSG00000197183,NOL4L,48,1.40147,17,-0.6964,24,0.22276,14,-0.6871
ENSG00000149600,COMMD7,34,-1.2644,79,0.13506,113,0.65058,68,-0.1801
ENSG00000101367,MAPRE1,52,0.95497,14,-2.0712,39,0.48951,88,1.99912
ENSG00000260257,AL035071.1,11,-0.9937,21,-0.0466,29,0.49641,25,0.27776
ENSG00000101391,CDK5RAP1,14,-0.5965,24,0.85926,16,-0.3203,9,-1.2874
ENSG00000101400,SNTA1,58,-0.7219,74,-0.7833,108,0.25349,218,1.50887
ENSG00000078699,CBFA2T2,51,0.64867,37,0.30095,18,-0.9721,20,-0.8480
ENSG00000125967,NECAB3,19,-1.2384,49,0.60776,41,-0.0953,36,-0.3031
ENSG00000101417,PXMP4,16,0.23105,13,-0.2910,11,-0.3350,20,0.62323
ENSG00000101421,CHMP4B,108,-0.6955,183,0.39171,200,0.28431,109,-0.6842
ENSG00000125970,RALY,73,0.68388,46,-0.2042,32,-0.6578,55,0.19081
ENSG00000125977,EIF2S2,453,0.80829,279,-0.0138,224,-0.3613,169,-0.7949
ENSG00000101444,AHCY,52,-0.0397,58,0.41316,41,-0.4233,38,-0.5371
ENSG00000078747,ITCH,142,1.46560,53,-0.5800,57,-0.1172,37,-0.7819
ENSG00000125971,DYNLRB1,186,-1.0247,409,0.68854,354,-0.0130,221,-0.7613
ENSG00000101460,MAP1LC3A,117,-0.7374,213,0.66955,169,-0.1546,115,-0.7661
ENSG00000101464,PIGU,38,0.99679,20,-0.2393,13,-0.7555,19,-0.1290
ENSG00000198646,NCOA6,67,0.91783,36,-0.3063,26,-0.6471,41,0.08544
ENSG00000078804,TP53INP2,412,3.08505,29,-2.7968,135,0.70031,74,-0.2863
ENSG00000131067,GGT7,17,-1.0048,40,1.21695,14,-1.2649,20,-0.7555
ENSG00000131069,ACSS2,50,1.39992,18,-0.7652,11,-1.0991,31,0.56682
ENSG00000100983,GSS,21,-0.6025,36,0.90611,12,-1.3912,24,-0.3544
ENSG00000078814,MYH7B,15,0.16206,13,0.04720,13,0.01083,11,-0.3108
ENSG00000100991,TRPC4AP,41,0.00140,47,0.74701,33,-0.3152,10,-2.1694
ENSG00000126005,MMP24OS,36,-1.3619,92,0.25198,116,0.47575,79,-0.1500
ENSG00000242372,EIF6,36,-0.4654,53,0.36942,39,-0.3651,47,-0.0525
ENSG00000101019,UQCC1,19,-1.2615,52,1.03819,27,-0.7281,29,-0.6022
ENSG00000126001,CEP250,15,-0.6616,23,0.01135,37,0.79283,16,-0.5167
ENSG00000125991,ERGIC3,46,-0.5358,68,0.21307,51,-0.3970,79,0.32381
ENSG00000214078,CPNE1,34,-0.1255,39,0.23928,22,-0.8366,43,0.24890
ENSG00000244462,RBM12,37,0.28917,30,-0.2093,22,-0.5217,43,0.53929
ENSG00000244005,NFS1,17,-0.9698,38,0.87807,25,-0.3918,19,-0.8021
ENSG00000125995,ROMO1,138,-0.3606,165,-0.1965,190,0.15527,239,0.53515
ENSG00000131051,RBM39,377,1.07887,169,-0.6344,147,-0.4896,264,0.45587
ENSG00000025293,PHF20,91,-0.2303,115,0.45560,82,-0.3882,79,-0.4523
ENSG00000171222,SCAND1,52,-1.2923,132,0.44252,115,-0.0731,124,0.04465
ENSG00000260032,NORAD,440,-0.7630,792,0.51100,828,0.24582,398,-0.9181
ENSG00000088367,EPB41L1,135,-0.5964,188,-0.1784,346,0.95674,159,-0.3420
ENSG00000131043,AAR2,16,0.15394,13,-0.2200,8,-0.8218,23,0.81138
ENSG00000080845,DLGAP4,21,-2.1074,86,0.04480,131,0.71496,98,0.23220
ENSG00000101335,MYL9,1,-5.1306,5,-3.9381,15,-1.1313,244,5.25756
ENSG00000101084,RAB5IF,26,-1.5194,82,0.82595,48,-0.6033,64,-0.1349
ENSG00000101079,NDRG3,67,-1.9124,299,1.50035,141,-0.8005,107,-1.2151
ENSG00000149639,SOGA1,52,1.38978,18,-0.9336,31,0.46384,20,-0.2564
ENSG00000101347,SAMHD1,49,0.45182,31,-0.6526,22,-0.8018,77,1.23375
ENSG00000118705,RPN2,101,0.07192,92,-0.2178,52,-0.9618,167,0.91978
ENSG00000101363,MANBAL,47,-0.5031,71,0.50114,50,-0.4016,54,-0.2762
ENSG00000166619,BLCAP,46,-1.7776,174,0.88717,139,-0.0963,97,-0.6677
ENSG00000053438,NNAT,23,-2.8868,202,1.56690,142,-0.1658,39,-2.1430
ENSG00000132792,CTNNBL1,22,-0.7192,36,0.08528,39,0.16980,40,0.21207
ENSG00000132821,VSTM2L,11,-3.2728,127,1.78570,80,-0.3027,19,-2.4831
ENSG00000101407,TTI1,16,0.16715,16,0.47477,9,-0.7476,9,-0.6832
ENSG00000101413,RPRD1B,20,-0.1277,22,-0.0262,15,-0.5983,31,0.59114
ENSG00000170471,RALGAPB,36,-0.5234,56,0.54067,29,-0.8628,50,0.00544
ENSG00000101438,SLC32A1,3,-3.5444,40,0.80076,51,0.64901,15,-1.2933
ENSG00000101445,PPP1R16B,117,0.41312,77,-0.6076,136,0.67659,101,0.16894
ENSG00000204103,MAFB,3,-3.0160,28,0.65936,38,0.74233,11,-1.1797
ENSG00000198900,TOP1,193,0.49990,140,-0.0607,105,-0.4824,142,-0.0102
ENSG00000124181,PLCG1,27,-0.2766,32,0.05455,19,-0.7814,47,0.64654
ENSG00000174306,ZHX3,81,0.30961,54,-0.8093,66,-0.0324,136,1.20716
ENSG00000124177,CHD6,155,0.31073,115,-0.4207,152,0.28179,155,0.31790
ENSG00000196090,PTPRT,11,-3.0927,116,1.51104,89,-0.0249,20,-2.2625
ENSG00000124193,SRSF6,83,0.51719,59,-0.0930,38,-0.7460,69,0.21506
ENSG00000185513,L3MBTL1,28,1.16376,14,-0.0630,7,-1.0824,9,-0.7632
ENSG00000101052,IFT52,24,0.39682,19,0.05418,9,-1.0305,21,0.20656
ENSG00000124191,TOX2,2,-3.4162,22,0.72785,14,-0.5117,24,0.37763
ENSG00000132823,OSER1,27,0.04739,30,0.57854,6,-2.0981,26,-0.0449
ENSG00000223891,OSER1-DT,29,0.02341,27,-0.2585,38,0.45746,30,0.05672
ENSG00000124194,GDAP1L1,6,-3.3727,77,1.65780,45,-0.4416,21,-1.5632
ENSG00000197296,FITM2,17,-0.8142,34,0.91097,21,-0.4721,15,-0.9436
ENSG00000124120,TTPAL,15,-0.6832,26,0.44388,30,0.37932,12,-1.0561
ENSG00000132824,SERINC3,257,-0.3698,392,1.05329,167,-1.0400,142,-1.2895
ENSG00000168734,PKIG,24,-2.4298,135,0.59749,137,0.22459,106,-0.1980
ENSG00000101098,RIMS4,1,-4.2458,18,0.14825,41,1.49641,6,-1.4540
ENSG00000166913,YWHAB,792,-0.8718,1660,1.03081,1083,-0.3852,561,-1.3969
