Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000100744,GSKIP,496,2.99936,39,-1.3909,62,-0.7055,33,-1.6153,26,-1.9903,36,-1.4906,59,-0.7736,47,-1.1106,60,-0.7479,105,0.11581,105,0.11770
ENSG00000090060,PAPOLA,392,1.85577,116,-0.1977,91,-0.5685,109,-0.2986,103,-0.3772,114,-0.2302,103,-0.3890,128,-0.0503,92,-0.5489,162,0.33015,85,-0.7186
ENSG00000127152,BCL11B,58,1.01531,6,-2.3666,11,-1.5853,34,0.13916,31,0.02385,57,1.00659,7,-2.2100,126,2.48728,23,-0.4686,0,-6.3839,9,-1.9768
ENSG00000183576,SETD3,58,-0.4955,110,0.51148,93,0.24730,54,-0.5898,76,-0.0663,112,0.54669,56,-0.5407,85,0.10309,77,-0.0612,73,-0.1366,81,0.02334
ENSG00000036530,CYP46A1,58,-1.0913,34,-1.8553,129,0.14317,101,-0.2380,89,-0.4326,214,0.96644,54,-1.1938,43,-1.5110,243,1.18146,75,-0.7084,188,0.85055
ENSG00000196405,EVL,58,-1.8132,81,-1.3074,233,0.30559,248,0.40948,185,-0.0579,233,0.30433,272,0.55543,218,0.19803,201,0.06974,142,-0.4717,217,0.21547
ENSG00000100811,YY1,58,-0.9918,114,0.04174,137,0.34448,61,-0.9155,100,-0.1491,109,-0.0228,58,-0.9854,135,0.31886,129,0.24261,237,1.25181,94,-0.2668
ENSG00000197119,SLC25A29,58,1.28486,31,0.23296,7,-1.9052,22,-0.2546,41,0.72066,42,0.72758,5,-2.4260,11,-1.3173,56,1.22757,10,-1.4259,17,-0.7478
ENSG00000140105,WARS,58,-0.3795,30,-1.3527,27,-1.5336,74,0.01410,53,-0.5200,68,-0.1232,77,0.07599,66,-0.1795,57,-0.3877,71,-0.0549,152,1.37745
ENSG00000183092,BEGAIN,58,0.61001,4,-3.1988,71,0.94882,63,0.74343,41,0.08278,35,-0.1795,16,-1.3760,7,-2.6001,77,1.10029,46,0.24540,27,-0.6102
ENSG00000214548,MEG3,84,-3.7476,120,-3.2245,406,-1.4433,607,-0.8391,277,-2.0108,6869,3.73155,472,-1.2170,464,-1.2415,911,-0.2155,571,-0.9302,885,-0.2842
ENSG00000225746,MEG8,58,-0.2332,11,-2.7073,73,0.12585,24,-1.5530,18,-1.9735,269,2.45125,105,0.71532,86,0.39527,21,-1.7346,13,-2.4046,64,-0.0773
ENSG00000078304,PPP2R5C,72,-1.4531,245,0.42484,224,0.28520,182,-0.0447,196,0.07002,163,-0.2196,240,0.39649,159,-0.2577,129,-0.5724,236,0.36458,201,0.12358
ENSG00000197102,DYNC1H1,58,-3.3857,572,0.02588,514,-0.1408,197,-1.5924,220,-1.4314,857,0.67685,663,0.26038,1072,1.05374,378,-0.6134,480,-0.2477,870,0.79462
ENSG00000080824,HSP90AA1,1525,-2.0932,8193,0.47290,5922,-0.0450,3990,-0.6553,6237,0.03656,8857,0.60016,4974,-0.3169,11118,0.97983,3750,-0.7499,3854,-0.7083,7353,0.33188
ENSG00000100865,CINP,58,-0.0800,46,-0.4288,55,-0.1552,43,-0.5459,50,-0.2925,64,0.07500,102,0.82687,49,-0.3449,49,-0.3207,65,0.09805,75,0.36472
ENSG00000196663,TECPR2,58,0.37714,65,0.57503,28,-0.7157,28,-0.7476,46,0.03106,45,-0.0323,60,0.43855,42,-0.1213,23,-1.0151,99,1.28405,25,-0.9542
ENSG00000156381,ANKRD9,58,0.26628,29,-0.7691,48,-0.0399,106,1.26815,93,1.04143,43,-0.1956,65,0.46171,30,-0.7502,29,-0.7863,23,-1.1263,31,-0.7515
ENSG00000131323,TRAF3,58,0.56676,40,-0.0171,54,0.45269,37,-0.1513,44,0.13330,44,0.12554,49,0.28714,26,-0.6490,20,-1.0758,42,0.06950,36,-0.1964
ENSG00000198752,CDC42BPB,58,-1.2360,197,0.66667,307,1.42171,79,-0.7758,92,-0.5404,220,0.84669,122,-0.1027,156,0.28803,54,-1.3388,103,-0.3697,88,-0.6545
ENSG00000100664,EIF5,58,-2.9598,336,-0.3485,424,0.01584,285,-0.6020,380,-0.1548,495,0.26132,447,0.09972,628,0.64695,400,-0.0739,585,0.52997,500,0.30802
ENSG00000075413,MARK3,58,-0.5481,114,0.51579,45,-0.9171,51,-0.7339,88,0.10137,124,0.65298,80,-0.0483,60,-0.4783,92,0.17502,92,0.17116,92,0.19929
ENSG00000166165,CKB,2928,0.63053,700,-1.5804,1426,-0.5076,1959,-0.0152,3166,0.75968,1261,-0.6960,1578,-0.3521,1329,-0.6163,2872,0.59833,1696,-0.2399,2410,0.34925
ENSG00000166170,BAG5,1274,4.39530,92,-0.8569,74,-1.1893,29,-2.5736,47,-1.8625,68,-1.3051,52,-1.7096,51,-1.7311,70,-1.2666,44,-1.9568,67,-1.4265
ENSG00000126214,KLC1,73,-2.8192,257,-0.9675,276,-0.8547,365,-0.4299,279,-0.8388,478,-0.0122,710,0.62247,703,0.60523,562,0.24275,728,0.66448,675,0.60623
ENSG00000256053,COA8,117,0.89244,46,-0.5929,66,-0.0340,83,0.33355,70,0.06161,36,-0.9461,32,-1.1484,48,-0.5254,88,0.41916,85,0.37723,69,0.03365
ENSG00000100711,ZFYVE21,58,-0.1328,47,-0.4487,66,0.06442,57,-0.1483,165,1.61525,40,-0.7003,55,-0.2136,33,-0.9953,97,0.70024,47,-0.4490,45,-0.5510
ENSG00000088808,PPP1R13B,58,0.68630,7,-2.4285,37,-0.0301,47,0.33848,61,0.78726,36,-0.0594,50,0.44854,31,-0.3113,39,0.05421,26,-0.5530,30,-0.3971
ENSG00000156411,ATP5MPL,58,-3.1595,211,-1.2567,350,-0.4958,890,1.00191,490,0.02774,300,-0.7303,507,0.08053,334,-0.5646,611,0.37857,800,0.82034,613,0.43045
ENSG00000258986,TMEM179,58,1.35372,2,-3.6057,20,-0.3560,25,-0.0080,15,-0.7760,21,-0.2794,51,1.13270,26,0.05915,13,-1.0084,19,-0.4226,27,0.08751
ENSG00000203485,INF2,671,3.05022,150,0.23090,26,-2.4171,55,-1.2925,49,-1.4764,52,-1.3994,68,-0.9813,59,-1.2116,51,-1.4275,190,0.60678,94,-0.5459
ENSG00000184990,SIVA1,58,0.47809,51,0.27915,28,-0.6535,40,-0.1198,23,-0.9243,19,-1.1927,24,-0.8561,29,-0.6147,91,1.23481,49,0.21431,51,0.29417
ENSG00000142208,AKT1,58,0.78980,16,-1.1408,46,0.41514,57,0.76002,60,0.85121,31,-0.2064,18,-0.9818,14,-1.3278,56,0.73682,33,-0.1078,17,-1.1859
ENSG00000099814,CEP170B,58,-0.5109,23,-1.9036,122,0.66613,122,0.66862,118,0.61071,99,0.33218,97,0.29904,46,-0.8513,57,-0.5410,79,-0.0197,72,-0.1837
ENSG00000185567,AHNAK2,58,-0.0501,17,-1.8378,61,0.03479,13,-2.2551,22,-1.4678,47,-0.3794,89,0.63782,54,-0.1512,12,-2.3375,60,0.02175,141,1.68697
ENSG00000183828,NUDT14,58,-0.1573,22,-1.5855,33,-1.0193,72,0.19791,60,-0.0876,39,-0.7446,61,-0.0629,36,-0.8822,60,-0.0910,134,1.21048,95,0.72231
ENSG00000185024,BRF1,58,1.16500,15,-0.9718,33,0.22846,15,-0.9113,28,-0.0283,39,0.52913,12,-1.3098,11,-1.3444,46,0.77740,9,-1.6545,36,0.43963
ENSG00000184887,BTBD6,58,-0.2473,16,-2.1241,112,0.81277,97,0.57033,74,0.13988,29,-1.2948,88,0.41848,36,-0.9550,73,0.11285,113,0.82460,58,-0.2530
ENSG00000179364,PACS2,58,-0.0023,99,0.86818,59,0.02619,71,0.32757,97,0.83555,41,-0.5136,92,0.73833,40,-0.5703,43,-0.4576,41,-0.5229,26,-1.2632
ENSG00000182979,MTA1,58,1.01350,14,-1.1512,34,0.17182,21,-0.5756,49,0.72548,22,-0.5164,30,-0.0223,25,-0.2934,40,0.39301,9,-1.7591,33,0.14198
ENSG00000182809,CRIP2,745,2.21896,58,-1.9203,224,0.11535,244,0.24782,153,-0.4811,150,-0.5075,92,-1.2396,39,-2.5238,347,0.82367,129,-0.7409,160,-0.4459
ENSG00000274253,AC138649.1,58,-0.0316,33,-0.9023,66,0.18468,29,-1.0516,33,-0.8827,71,0.29078,68,0.21873,92,0.71502,36,-0.7377,32,-0.9303,95,0.86100
ENSG00000170113,NIPA1,58,-0.1736,73,0.19020,37,-0.8680,54,-0.2804,28,-1.2664,33,-1.0359,76,0.24652,111,0.87018,58,-0.1681,65,0.00341,92,0.63737
ENSG00000140157,NIPA2,58,0.68181,24,-0.6605,39,0.05871,17,-1.2161,25,-0.6045,19,-1.0359,18,-1.1336,60,0.74281,53,0.54750,47,0.35478,46,0.34046
ENSG00000273749,CYFIP1,58,0.55715,44,0.12978,43,0.08839,69,0.85576,79,1.07947,36,-0.1785,26,-0.7065,11,-1.9182,44,0.12252,26,-0.6901,26,-0.7393
ENSG00000275835,TUBGCP5,58,1.02974,21,-0.5784,12,-1.4177,15,-1.0940,15,-1.0479,55,0.95207,21,-0.5492,54,0.92046,14,-1.2166,13,-1.3065,45,0.67653
ENSG00000182636,NDN,58,-0.6768,90,0.00963,39,-1.2631,86,-0.0695,76,-0.2587,55,-0.7542,77,-0.2438,218,1.47848,138,0.68927,92,0.03837,74,-0.3244
ENSG00000128739,SNRPN,58,-3.6671,183,-1.9919,376,-0.9181,902,0.44371,473,-0.5698,392,-0.8549,1023,0.65055,878,0.40145,924,0.48424,1105,0.77767,939,0.57298
ENSG00000224078,SNHG14,148,-2.9637,527,-1.0886,889,-0.2903,565,-0.9820,440,-1.3564,3125,1.82008,857,-0.3473,2161,1.15185,872,-0.3208,1324,0.33698,973,-0.1645
ENSG00000114062,UBE3A,58,-1.6984,195,0.14436,120,-0.6092,65,-1.5301,128,-0.5101,282,0.74471,187,0.07720,329,1.00559,139,-0.3848,186,0.06812,222,0.39763
ENSG00000166206,GABRB3,58,-1.5177,18,-3.1981,103,-0.6539,88,-0.8945,89,-0.8754,189,0.28813,115,-0.4888,174,0.15640,322,1.17712,200,0.37818,266,0.97384
ENSG00000186297,GABRA5,58,-0.7382,50,-0.9548,34,-1.5310,62,-0.6311,35,-1.4837,46,-1.0681,207,1.31523,161,0.88205,40,-1.2703,173,1.00464,127,0.54567
ENSG00000182256,GABRG3,58,1.24688,0,-5.1583,16,-0.7528,20,-0.4382,10,-1.5300,44,0.78247,43,0.76292,43,0.74434,10,-1.4835,20,-0.4737,29,0.14840
ENSG00000128731,HERC2,595,2.48672,140,-0.0688,122,-0.2915,31,-2.3112,42,-1.8679,237,0.77556,89,-0.7751,123,-0.2688,81,-0.9173,94,-0.6832,102,-0.6011
ENSG00000034053,APBA2,58,-1.5404,87,-0.9373,127,-0.3576,126,-0.3718,83,-1.0098,129,-0.3278,215,0.47744,238,0.64079,160,0.00102,200,0.35379,247,0.79623
ENSG00000185115,NSMCE3,58,0.84952,15,-1.2325,22,-0.6382,25,-0.4588,44,0.40581,48,0.54499,56,0.79341,42,0.33155,47,0.49566,15,-1.1791,18,-1.0301
ENSG00000104067,TJP1,58,-1.1593,474,2.36300,175,0.55068,87,-0.5409,168,0.49122,165,0.45682,123,-0.0127,69,-0.8972,39,-1.7434,56,-1.2126,35,-1.9783
ENSG00000198690,FAN1,58,0.79766,32,-0.1310,17,-1.0798,36,0.04015,35,-0.0160,37,0.07970,13,-1.4639,55,0.72811,26,-0.4809,44,0.36554,34,-0.0570
ENSG00000166912,MTMR10,58,0.81751,74,1.23676,31,-0.1909,27,-0.3681,110,1.97064,18,-1.0116,19,-0.9462,17,-1.1086,18,-1.0008,10,-1.7837,18,-1.0995
ENSG00000169926,KLF13,58,-0.5772,148,0.91689,120,0.56873,85,0.02668,101,0.29129,62,-0.4600,59,-0.5388,33,-1.4157,98,0.23621,96,0.21438,74,-0.2214
ENSG00000169918,OTUD7A,58,0.68057,46,0.32149,29,-0.3780,26,-0.5829,24,-0.6797,41,0.13215,49,0.40885,58,0.70141,37,-0.0327,28,-0.4290,28,-0.5179
ENSG00000166922,SCG5,58,-2.6136,73,-2.2821,116,-1.5973,270,-0.3175,191,-0.8444,216,-0.6583,367,0.16079,435,0.43629,580,0.90907,549,0.81746,560,0.97017
ENSG00000248905,FMN1,606,3.62355,7,-3.7157,87,-0.1480,7,-3.7004,8,-3.5664,63,-0.6231,109,0.20752,75,-0.3598,9,-3.4505,26,-1.9421,72,-0.4711
ENSG00000198838,RYR3,58,0.49625,117,1.71192,17,-1.3582,8,-2.3570,134,1.97316,77,0.98050,21,-1.0555,23,-0.8978,10,-2.1259,11,-2.0184,15,-1.6663
ENSG00000134153,EMC7,58,0.11834,22,-1.3297,47,-0.2085,88,0.78991,61,0.20492,37,-0.5523,40,-0.4318,35,-0.6516,84,0.72239,41,-0.4264,65,0.33690
ENSG00000134152,KATNBL1,58,0.78217,67,1.02165,10,-1.9128,24,-0.6175,31,-0.2006,77,1.26405,13,-1.4721,25,-0.5360,49,0.52586,12,-1.6053,30,-0.2792
ENSG00000128463,EMC4,58,-0.5026,37,-1.1520,76,-0.0712,102,0.38709,79,-0.0243,34,-1.3084,105,0.42697,59,-0.4818,87,0.13237,107,0.46898,108,0.53473
ENSG00000140199,SLC12A6,58,0.92003,35,0.12844,31,-0.0950,18,-0.8628,23,-0.5419,44,0.46921,28,-0.2466,50,0.68847,39,0.28655,9,-1.8546,28,-0.2619
ENSG00000182117,NOP10,58,-0.1161,18,-1.8907,49,-0.3626,106,0.85042,64,0.05534,20,-1.7138,60,-0.0696,51,-0.3128,118,1.03429,47,-0.4357,79,0.41647
ENSG00000176454,LPCAT4,58,-0.0467,9,-2.7167,43,-0.4982,53,-0.1906,12,-2.3327,51,-0.2486,68,0.20725,78,0.41971,83,0.52891,56,-0.0923,102,0.99130
ENSG00000175265,GOLGA8A,58,-0.3004,23,-1.6989,39,-0.8866,38,-0.9285,26,-1.5056,341,2.89295,5,-3.8035,39,-0.8909,144,1.17378,28,-1.4114,51,-0.5385
ENSG00000215252,GOLGA8B,58,-0.5966,18,-2.2794,37,-1.2673,62,-0.4998,64,-0.4315,392,2.76747,20,-2.1729,46,-0.9372,183,1.25546,27,-1.7352,57,-0.6560
ENSG00000021776,AQR,58,0.30490,51,0.10509,44,-0.1139,36,-0.4139,33,-0.5784,69,0.58164,38,-0.3425,45,-0.0764,63,0.45482,25,-0.9832,54,0.23390
ENSG00000198146,ZNF770,58,-0.3382,72,0.00424,82,0.21329,29,-1.3738,75,0.07348,97,0.46934,62,-0.2176,120,0.83099,76,0.09051,73,0.02692,59,-0.3420
ENSG00000134138,MEIS2,58,0.32965,59,0.37715,104,1.31564,25,-0.9602,63,0.46555,52,0.15687,3,-3.9725,17,-1.4933,120,1.56983,24,-0.9987,18,-1.4994
ENSG00000166068,SPRED1,58,-0.2636,86,0.36603,74,0.11660,73,0.10841,90,0.42631,75,0.15235,31,-1.1791,74,0.12604,93,0.49128,69,0.01599,49,-0.5692
ENSG00000171262,FAM98B,58,-0.2948,33,-1.1520,46,-0.6577,59,-0.2666,51,-0.4779,79,0.20237,77,0.14741,112,0.76198,109,0.71919,52,-0.4477,81,0.26055
ENSG00000172575,RASGRP1,571,3.56639,19,-2.3385,12,-2.9390,23,-2.0503,8,-3.4785,51,-0.8974,54,-0.7935,61,-0.6333,19,-2.3107,92,0.00837,93,0.02449
ENSG00000137801,THBS1,58,0.62972,171,2.64658,42,0.10774,40,0.02604,47,0.30910,30,-0.3988,0,-6.9441,0,-9.0685,71,0.97934,0,-7.2980,4,-3.2366
ENSG00000166073,GPR176,58,1.17368,2,-3.5338,33,0.24418,24,-0.2577,35,0.36030,20,-0.4872,23,-0.3164,53,1.01915,24,-0.2141,13,-1.1204,26,-0.1544
ENSG00000128829,EIF2AK4,58,-0.2275,54,-0.3275,61,-0.1361,34,-1.0399,34,-1.0205,108,0.77373,61,-0.1402,137,1.17514,43,-0.6659,68,0.02750,72,0.12187
ENSG00000140319,SRP14,58,-3.4401,431,-0.4726,709,0.30715,650,0.16857,780,0.46144,450,-0.4052,563,-0.0582,785,0.47158,723,0.33899,474,-0.3246,693,0.30253
ENSG00000137843,PAK6,58,0.62638,14,-1.5047,85,1.27229,68,0.89411,44,0.20762,23,-0.7690,1,-4.6300,5,-2.9252,89,1.35337,24,-0.7297,28,-0.5565
ENSG00000259330,INAFM2,194,2.69455,29,-0.6047,35,-0.3241,52,0.29168,32,-0.4488,19,-1.2159,14,-1.7032,41,-0.0671,33,-0.4199,31,-0.5114,19,-1.3110
ENSG00000140323,DISP2,58,0.20411,8,-2.7044,60,0.25847,35,-0.5473,29,-0.8279,61,0.28796,51,0.00143,122,1.45183,53,0.05909,41,-0.3099,45,-0.1944
ENSG00000128928,IVD,58,0.29134,26,-0.9021,49,0.04736,28,-0.8061,84,0.90214,53,0.15986,43,-0.1758,43,-0.1739,64,0.44743,48,-0.0145,40,-0.3106
ENSG00000137824,RMDN3,58,0.17722,53,0.04572,46,-0.1892,56,0.12207,55,0.10582,40,-0.3880,59,0.22249,31,-0.7645,71,0.50270,27,-0.9583,61,0.29990
ENSG00000104142,VPS18,58,1.25081,33,0.33082,15,-0.8601,22,-0.3037,23,-0.2216,5,-2.3935,30,0.20011,20,-0.4138,25,-0.1162,18,-0.6203,36,0.51481
ENSG00000187446,CHP1,58,-0.8947,56,-0.9431,84,-0.3179,92,-0.1855,101,-0.0341,80,-0.3944,104,0.00090,83,-0.3395,98,-0.0893,102,-0.0287,193,1.16120
ENSG00000247556,OIP5-AS1,124,-2.2172,321,-0.8014,783,0.59523,571,0.08698,466,-0.2313,591,0.14244,597,0.15694,982,0.97276,451,-0.2823,639,0.26491,479,-0.2043
ENSG00000137806,NDUFAF1,58,1.02658,18,-0.7682,10,-1.6581,33,0.13414,37,0.30006,28,-0.1175,20,-0.6246,30,-0.0128,30,-0.0340,36,0.25628,33,0.12008
ENSG00000137815,RTF1,58,-2.1825,145,-0.8206,250,0.01997,144,-0.8275,171,-0.5650,407,0.80711,231,-0.1052,344,0.53247,256,0.05741,270,0.14303,343,0.58983
ENSG00000137825,ITPKA,58,-0.1211,3,-4.3523,64,0.05006,74,0.26368,56,-0.1711,29,-1.1767,7,-3.0957,7,-3.2348,255,2.49524,48,-0.3965,74,0.29550
ENSG00000092445,TYRO3,58,-0.9410,76,-0.5188,76,-0.5196,87,-0.3275,61,-0.8635,139,0.41166,63,-0.8157,43,-1.3718,261,1.48742,162,0.66366,129,0.32577
ENSG00000174197,MGA,58,-0.2438,133,1.10616,77,0.20884,35,-0.9865,44,-0.6502,152,1.33215,36,-0.9488,97,0.57566,40,-0.8100,85,0.35434,27,-1.4693
ENSG00000166887,VPS39,58,0.41667,9,-2.3794,28,-0.6824,29,-0.6517,37,-0.2672,22,-1.0747,65,0.61865,26,-0.8121,61,0.49768,58,0.43099,69,0.81327
ENSG00000103978,TMEM87A,58,0.37323,143,1.95284,32,-0.5624,9,-2.4253,44,-0.0626,44,-0.0559,36,-0.3726,53,0.22831,43,-0.1031,14,-1.7189,36,-0.3896
ENSG00000103994,ZNF106,138,-0.9551,233,-0.1528,548,1.24744,120,-1.1591,180,-0.5487,367,0.56982,277,0.11672,456,0.92964,128,-1.0691,197,-0.4157,220,-0.2622
ENSG00000137814,HAUS2,58,1.36139,22,-0.1961,30,0.27781,15,-0.7906,25,-0.0303,27,0.12087,23,-0.1428,28,0.15162,38,0.63422,14,-0.8468,11,-1.2681
ENSG00000128881,TTBK2,377,1.47015,69,-1.2327,188,0.30170,63,-1.3739,55,-1.5637,133,-0.2511,122,-0.3843,267,0.87434,96,-0.7431,116,-0.4571,191,0.36248
ENSG00000159459,UBR1,58,0.24405,39,-0.3744,56,0.20437,32,-0.6608,42,-0.2553,93,1.01820,31,-0.6970,72,0.60687,42,-0.2503,35,-0.5133,46,-0.1112
ENSG00000166946,CCNDBP1,58,-0.1963,34,-1.0095,61,-0.1242,51,-0.3857,32,-1.0871,69,0.07410,53,-0.3149,39,-0.8013,99,0.66622,55,-0.2691,118,1.09244
ENSG00000137822,TUBGCP4,58,0.57678,13,-1.6682,35,-0.1990,28,-0.5304,42,0.08124,33,-0.2792,18,-1.2258,77,1.06432,71,0.92835,27,-0.6156,39,-0.0477
ENSG00000067369,TP53BP1,58,-0.6932,61,-0.6109,97,0.09960,43,-1.1435,43,-1.1450,155,0.86128,98,0.11825,202,1.31928,89,-0.0360,84,-0.1144,80,-0.2097
ENSG00000166963,MAP1A,1134,-0.9078,1756,-0.2391,6141,1.87490,1021,-1.0671,1148,-0.8894,2588,0.37407,3792,1.00624,2449,0.28535,624,-1.8016,1500,-0.4820,1200,-0.8840
ENSG00000237289,CKMT1B,58,0.18732,8,-2.6990,14,-1.9653,43,-0.2563,13,-2.0682,81,0.73233,40,-0.3864,46,-0.1698,95,1.00695,60,0.23817,79,0.77798
ENSG00000223572,CKMT1A,58,-0.0034,10,-2.6428,24,-1.3300,39,-0.5934,29,-1.0229,44,-0.4119,75,0.40706,69,0.28673,66,0.21421,49,-0.2717,115,1.30783
ENSG00000167004,PDIA3,180,0.58077,176,0.54074,65,-1.0026,110,-0.2059,169,0.47806,98,-0.3780,73,-0.8281,139,0.16459,135,0.11568,95,-0.4327,132,0.08808
ENSG00000140264,SERF2,58,-2.8627,395,0.00951,488,0.34465,776,1.11564,626,0.75180,215,-0.9231,505,0.39942,253,-0.6815,369,-0.0991,450,0.21676,289,-0.5152
ENSG00000140259,MFAP1,58,-0.2152,70,0.08986,115,0.88486,34,-1.0234,41,-0.7498,81,0.30883,46,-0.5504,72,0.11856,44,-0.6375,54,-0.3165,91,0.56723
ENSG00000166734,CASC4,58,-0.9489,118,0.15109,117,0.13597,102,-0.0744,117,0.13237,122,0.20240,118,0.15119,123,0.21379,121,0.18417,59,-0.9270,117,0.14800
ENSG00000137770,CTDSPL2,58,0.97677,55,0.90595,47,0.63311,20,-0.6842,13,-1.2977,36,0.21439,19,-0.7650,41,0.42840,46,0.59338,13,-1.2984,15,-1.2321
ENSG00000179523,EIF3J-DT,58,1.08749,24,-0.3261,24,-0.2879,19,-0.6577,23,-0.3669,22,-0.4276,41,0.51121,36,0.29908,44,0.64985,17,-0.7947,22,-0.4513
ENSG00000104131,EIF3J,58,-1.9755,333,0.71010,317,0.62692,162,-0.4307,217,0.01946,237,0.15558,206,-0.0593,205,-0.0667,147,-0.5875,291,0.49003,199,-0.1252
ENSG00000104133,SPG11,58,1.05206,69,1.35534,13,-1.2226,20,-0.6094,31,0.02303,40,0.46444,4,-2.9829,46,0.66346,11,-1.4632,34,0.20424,18,-0.8642
ENSG00000166710,B2M,58,-2.5778,1321,2.50422,329,0.03021,783,1.47600,674,1.20897,208,-0.6803,67,-2.3607,61,-2.5011,157,-1.1085,124,-1.4541,48,-2.9734
ENSG00000185880,TRIM69,58,0.31740,36,-0.4146,47,0.00265,62,0.42836,58,0.32758,39,-0.2994,48,0.01736,37,-0.3836,56,0.27599,63,0.45522,31,-0.6745
ENSG00000171766,GATM,58,-1.4576,367,1.47750,166,0.14823,203,0.47099,518,2.13567,60,-1.4111,105,-0.5580,32,-2.3340,84,-0.8918,96,-0.7000,62,-1.4447
ENSG00000104164,BLOC1S6,58,-1.1553,98,-0.3622,148,0.29296,117,-0.0832,85,-0.5744,194,0.72810,104,-0.2609,166,0.47405,151,0.31759,133,0.11828,113,-0.1485
ENSG00000137872,SEMA6D,58,0.60131,44,0.15504,13,-1.6993,24,-0.7531,62,0.71443,45,0.19094,22,-0.8773,22,-0.8996,69,0.90158,28,-0.5061,44,0.18935
ENSG00000104177,MYEF2,58,-0.9441,134,0.34970,115,0.10659,71,-0.6406,58,-0.9364,196,0.98066,129,0.28996,138,0.40750,100,-0.1035,64,-0.7926,112,0.07334
ENSG00000128951,DUT,1213,3.51214,107,-0.9483,57,-1.8846,97,-1.0853,78,-1.4230,57,-1.8762,127,-0.6881,151,-0.4204,127,-0.6865,131,-0.6352,116,-0.8797
ENSG00000255302,EID1,58,-3.0392,228,-1.0177,421,-0.0795,448,0.01486,434,-0.0345,319,-0.5111,457,0.04937,802,0.96566,640,0.58745,565,0.38577,474,0.11619
ENSG00000138593,SECISBP2L,74,-1.6945,847,2.31525,237,0.07313,76,-1.6558,78,-1.6099,295,0.42133,107,-1.1472,292,0.40525,204,-0.1633,124,-0.9209,191,-0.2896
ENSG00000166200,COPS2,58,-0.5418,94,0.21918,60,-0.4722,60,-0.4956,55,-0.6096,44,-0.9414,53,-0.6807,134,0.78793,69,-0.2773,172,1.20850,93,0.22348
ENSG00000104047,DTWD1,58,0.88477,34,0.01122,25,-0.4538,32,-0.0660,20,-0.7388,56,0.84747,22,-0.6077,25,-0.4647,44,0.44392,44,0.45251,20,-0.8614
ENSG00000285410,GABPB1-IT1,698,4.40902,49,-0.9047,9,-3.3296,17,-2.4610,23,-1.9934,23,-2.0171,53,-0.7682,38,-1.2731,66,-0.4478,42,-1.1251,19,-2.4240
ENSG00000138592,USP8,58,-1.3855,175,0.30778,207,0.58529,58,-1.3758,122,-0.2554,326,1.35451,98,-0.5896,188,0.42138,101,-0.5465,75,-0.9919,159,0.17470
ENSG00000092439,TRPM7,58,1.09667,36,0.30272,9,-1.7833,12,-1.2930,20,-0.5924,100,2.09785,14,-1.0898,38,0.42534,28,-0.0554,10,-1.6479,14,-1.2114
ENSG00000138600,SPPL2A,58,1.25458,58,1.25409,23,-0.2150,7,-1.9903,57,1.24491,40,0.65350,2,-3.8481,34,0.36922,10,-1.4932,11,-1.3336,11,-1.4381
ENSG00000104093,DMXL2,1246,3.33565,60,-1.9311,76,-1.5878,68,-1.7519,38,-2.5874,167,-0.4018,144,-0.6300,235,0.12627,84,-1.4389,118,-0.9301,181,-0.3029
ENSG00000104112,SCG3,93,-2.8711,307,-1.1066,873,0.51428,359,-0.8739,1534,1.47635,609,-0.0604,679,0.11068,1119,0.92580,313,-1.0767,694,0.14667,507,-0.3757
ENSG00000140280,LYSMD2,58,-0.6308,4,-4.4772,50,-0.8378,112,0.39312,65,-0.4441,58,-0.6221,61,-0.5513,127,0.59845,125,0.57403,87,0.00282,149,0.99450
ENSG00000128872,TMOD2,58,-2.8558,200,-1.0284,494,0.37369,227,-0.8395,355,-0.1497,366,-0.1037,678,0.89209,629,0.76738,257,-0.6511,480,0.32515,474,0.34115
ENSG00000138594,TMOD3,58,0.73337,27,-0.4851,48,0.43891,32,-0.2212,47,0.41408,48,0.42598,18,-1.0480,31,-0.2722,14,-1.3808,62,0.83849,27,-0.5106
ENSG00000166477,LEO1,58,0.20484,60,0.25953,66,0.42636,25,-1.0939,45,-0.1821,41,-0.3231,35,-0.5489,71,0.54124,47,-0.1219,73,0.59041,43,-0.2668
ENSG00000069956,MAPK6,58,-0.9362,93,-0.2087,134,0.36230,65,-0.7629,71,-0.6319,142,0.45905,92,-0.2349,140,0.43739,124,0.24586,134,0.36303,113,0.09912
ENSG00000069966,GNB5,58,-1.5020,38,-2.1206,152,-0.0380,161,0.05301,68,-1.2581,150,-0.0573,177,0.19943,254,0.79119,188,0.29769,201,0.40847,211,0.54014
ENSG00000197535,MYO5A,80,-2.8628,258,-1.1341,884,0.79348,239,-1.2459,238,-1.2534,571,0.08587,1030,1.05302,1050,1.08504,257,-1.1364,751,0.52426,566,0.07906
