Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000011485,PPP5C,116,0.93917,88,0.47026,27,-1.3671,17,-2.0243,39,-0.8955,110,1.01097,56,-0.2916
ENSG00000277531,PNMA8C,116,1.19306,46,-0.3329,14,-2.1486,7,-3.0891,43,-0.4968,88,0.84408,62,0.16360
ENSG00000182013,PNMA8A,116,-0.5771,167,-0.0033,47,-1.9229,55,-1.7106,114,-0.6645,320,1.30683,210,0.42444
ENSG00000204851,PNMA8B,116,-0.7936,261,0.49806,26,-2.9939,55,-1.9035,102,-1.0737,307,0.90449,324,1.02098
ENSG00000160014,CALM3,116,-3.0136,890,0.06190,149,-2.6467,366,-1.3135,1074,0.42076,1501,1.10952,947,0.18342
ENSG00000197380,DACT3,116,0.53378,116,0.54405,103,0.34539,103,0.34698,92,0.18024,54,-0.7293,51,-0.8378
ENSG00000090372,STRN4,116,1.68078,52,0.27898,23,-1.0131,16,-1.5573,32,-0.5306,40,-0.1486,43,-0.0142
ENSG00000042753,AP2S1,116,-0.6894,216,0.29420,63,-1.6159,89,-1.0902,185,0.05347,307,1.04975,165,-0.1487
ENSG00000160007,ARHGAP35,116,-0.4955,150,-0.0935,107,-0.6169,115,-0.5111,190,0.32980,151,-0.0884,209,0.51558
ENSG00000130748,TMEM160,116,-1.2739,218,-0.3074,80,-1.8303,202,-0.4254,352,0.54068,394,0.76208,268,0.02283
ENSG00000130749,ZC3H4,116,1.87708,36,-0.1475,34,-0.2465,44,0.15453,20,-1.1481,19,-1.2458,45,0.22861
ENSG00000142230,SAE1,116,0.74858,64,-0.2258,32,-1.2591,19,-2.0555,71,-0.0518,112,0.80262,69,-0.1149
ENSG00000257704,INAFM1,116,2.02641,47,0.38534,10,-1.9798,11,-1.7666,32,-0.2472,38,0.04092,23,-0.8195
ENSG00000105419,MEIS3,116,0.94039,90,0.51974,5,-3.6428,13,-2.4318,78,0.32045,68,0.06339,70,0.11284
ENSG00000118160,SLC8A2,116,0.64227,102,0.42673,2,-4.8954,17,-2.2550,51,-0.7432,102,0.49257,120,0.81618
ENSG00000105402,NAPA,116,-0.5501,163,-0.0138,71,-1.2930,96,-0.8326,131,-0.3971,302,1.20975,166,0.02057
ENSG00000105373,NOP53,116,0.15685,98,-0.1071,97,-0.1251,196,1.04310,141,0.55012,67,-0.7763,64,-0.8449
ENSG00000178980,SELENOW,116,-3.0246,1282,0.65062,806,-0.1087,1031,0.28797,1201,0.62530,951,0.17763,545,-0.7889
ENSG00000105499,PLA2G4C,116,2.03289,87,1.46533,59,0.76373,23,-0.7138,18,-1.2094,17,-1.3063,7,-2.5430
ENSG00000185453,ZSWIM9,116,2.12234,15,-1.2532,21,-0.7791,48,0.51247,39,0.18601,12,-1.6946,24,-0.6348
ENSG00000105438,KDELR1,116,1.31996,72,0.50031,48,-0.1474,29,-0.9112,38,-0.5735,50,-0.1013,44,-0.3159
ENSG00000105447,GRWD1,116,2.79155,6,-2.1860,12,-1.1441,18,-0.5413,15,-0.9792,28,0.13670,12,-1.2615
ENSG00000105443,CYTH2,116,2.01956,25,-0.6292,26,-0.5495,9,-2.0952,33,-0.1766,43,0.28105,21,-0.9816
ENSG00000142235,LMTK3,116,1.34336,58,0.17644,5,-3.2798,3,-3.9795,44,-0.3220,70,0.55209,56,0.13437
ENSG00000063177,RPL18,116,-2.0399,518,0.25813,425,-0.0604,737,0.84888,739,1.00697,323,-0.5460,249,-0.9762
ENSG00000063176,SPHK2,116,2.71683,9,-1.6453,17,-0.7127,10,-1.4537,22,-0.3936,23,-0.2678,15,-1.0268
ENSG00000105516,DBP,116,1.40334,30,-0.8175,19,-1.4997,31,-0.7682,70,0.60127,63,0.38809,23,-1.2856
ENSG00000063180,CA11,116,-1.4587,252,-0.2683,59,-2.4503,204,-0.5984,584,1.35757,273,-0.1609,321,0.13310
ENSG00000087074,PPP1R15A,116,2.64475,0,-6.9506,11,-1.4314,24,-0.2393,22,-0.3764,14,-1.1177,28,-0.0114
ENSG00000104805,NUCB1,116,0.92474,57,-0.2324,42,-0.7032,59,-0.1773,49,-0.5290,100,0.78891,45,-0.6583
ENSG00000087086,FTL,116,-3.3403,1581,0.64019,1400,0.43650,2461,1.42458,1688,0.87966,475,-1.3601,414,-1.5777
ENSG00000183207,RUVBL2,116,1.20986,55,-0.0530,34,-0.7703,30,-0.9724,43,-0.4545,81,0.67522,41,-0.5663
ENSG00000104852,SNRNP70,116,0.48641,76,-0.1924,88,0.04600,44,-1.0465,82,-0.0864,95,0.18832,90,0.09242
ENSG00000104863,LIN7B,116,1.64780,19,-1.2642,5,-3.1032,14,-1.7062,46,0.03989,63,0.66441,36,-0.3541
ENSG00000177380,PPFIA3,116,0.57253,103,0.38148,3,-4.6828,11,-2.9584,76,-0.1343,97,0.31478,119,0.71272
ENSG00000104888,SLC17A7,116,-2.5873,921,0.59749,19,-5.2071,80,-3.1264,552,-0.2627,1080,1.02688,1000,0.86203
ENSG00000104872,PIH1D1,116,1.43134,25,-1.0728,38,-0.4164,35,-0.5382,52,0.06452,59,0.30793,32,-0.7715
ENSG00000142541,RPL13A,116,-3.3185,1185,0.18735,1290,0.32553,2374,1.38475,1564,0.75330,588,-0.9938,641,-0.8532
ENSG00000142534,RPS11,116,-2.5182,800,0.44024,585,-0.0683,1358,1.36282,868,0.66720,410,-0.6880,346,-0.9670
ENSG00000142546,NOSIP,116,0.79967,121,0.87001,77,0.13119,51,-0.5331,59,-0.3181,76,0.12649,38,-1.0473
ENSG00000126464,PRR12,116,2.43895,9,-1.7369,20,-0.6655,16,-0.9436,24,-0.4025,16,-1.0192,31,0.02539
ENSG00000126461,SCAF1,116,0.82455,68,-0.0415,59,-0.2623,36,-1.0374,71,0.01959,64,-0.1652,76,0.15309
ENSG00000126456,IRF3,116,2.35471,38,0.29282,16,-1.0768,13,-1.3713,36,0.21573,18,-0.9234,13,-1.4257
ENSG00000126457,PRMT1,116,0.82744,112,0.77569,49,-0.5584,39,-0.8971,52,-0.5151,98,0.63443,42,-0.8668
ENSG00000169169,CPT1C,116,0.89149,78,0.23334,34,-1.0406,28,-1.3356,53,-0.4150,84,0.39165,73,0.13420
ENSG00000196961,AP2A1,116,0.21198,99,-0.0326,39,-1.4445,32,-1.7487,104,0.04109,168,0.98466,92,-0.1759
ENSG00000104973,MED25,116,2.03257,36,-0.0391,30,-0.3127,17,-1.1646,31,-0.2987,31,-0.2951,22,-0.8420
ENSG00000104960,PTOV1,116,-0.4800,258,0.82012,132,-0.2777,115,-0.4845,133,-0.2983,201,0.46176,141,-0.1913
ENSG00000204673,AKT1S1,116,1.49221,67,0.53703,42,-0.2156,40,-0.3160,38,-0.4092,35,-0.5760,37,-0.4832
ENSG00000104946,TBC1D17,116,1.47087,50,0.04399,51,0.06596,42,-0.2258,32,-0.7142,46,-0.1055,37,-0.5023
ENSG00000213024,NUP62,116,1.84755,41,0.03890,39,-0.0502,18,-1.2061,33,-0.3263,23,-0.9419,38,-0.1139
ENSG00000105053,VRK3,116,2.14564,36,0.03402,23,-0.6226,32,-0.1300,24,-0.6660,26,-0.4771,21,-0.8689
ENSG00000105357,MYH14,116,1.58709,41,-0.1692,61,0.46639,71,0.72268,36,-0.4254,20,-1.3774,29,-0.7804
ENSG00000131408,NR1H2,116,1.35906,65,0.35275,40,-0.4099,38,-0.4995,60,0.27135,40,-0.4661,31,-0.8900
ENSG00000161671,EMC10,116,0.12266,210,1.12511,169,0.74580,149,0.53525,84,-0.4239,73,-0.6544,57,-1.0592
ENSG00000161677,JOSD2,116,0.90677,85,0.37799,81,0.30413,66,-0.0204,63,-0.0971,55,-0.3493,43,-0.7608
ENSG00000204653,ASPDH,116,1.95821,29,-0.4249,16,-1.3460,12,-1.7616,43,0.20319,38,-0.0010,24,-0.8069
ENSG00000131409,LRRC4B,116,0.19268,139,0.48961,82,-0.3521,106,0.04810,93,-0.1769,89,-0.2461,110,0.12358
ENSG00000167755,KLK6,116,0.59195,299,2.39620,252,2.02908,108,0.47683,6,-3.8770,8,-3.5387,1,-6.0409
ENSG00000105379,ETFB,116,-0.6745,288,0.79416,181,0.02805,317,0.95833,207,0.27553,120,-0.6765,112,-0.7879
ENSG00000105568,PPP2R1A,116,-1.6112,452,0.50909,102,-1.7929,111,-1.6767,268,-0.3723,603,1.19781,393,0.31621
ENSG00000167555,ZNF528,116,2.21339,0,-7.8201,36,0.10496,35,0.04753,21,-0.8017,7,-2.4194,47,0.63478
ENSG00000167766,ZNF83,116,2.82551,6,-2.2204,31,0.27438,33,0.41117,14,-1.0103,14,-0.9650,8,-1.8468
ENSG00000170949,ZNF160,116,2.20458,18,-1.0054,48,0.56574,42,0.35980,16,-1.2073,14,-1.4691,27,-0.3674
ENSG00000170954,ZNF415,116,2.39672,26,-0.2854,43,0.52241,12,-1.4252,24,-0.4469,16,-1.1305,17,-0.9797
ENSG00000130844,ZNF331,116,1.94891,24,-0.7184,30,-0.3699,26,-0.5741,26,-0.6744,30,-0.4290,37,-0.0373
ENSG00000179820,MYADM,116,1.00479,75,0.26718,90,0.57073,39,-0.7579,20,-1.8734,42,-0.6956,95,0.76965
ENSG00000126583,PRKCG,116,0.50732,131,0.71316,1,-6.0253,9,-3.3705,56,-0.7157,148,1.09831,92,0.14387
ENSG00000142408,CACNG8,116,-1.0015,197,-0.1777,11,-4.3783,32,-2.8958,157,-0.5894,233,0.09649,535,1.91084
ENSG00000170906,NDUFA3,116,-1.3530,280,0.00769,196,-0.5513,321,0.22998,435,0.85851,299,0.13012,202,-0.5558
ENSG00000105619,TFPT,116,0.25039,77,-0.4029,46,-1.1911,88,-0.1830,179,1.16746,80,-0.3735,74,-0.5158
ENSG00000105618,PRPF31,116,1.38128,66,0.40162,46,-0.1568,23,-1.2021,40,-0.4408,52,0.02972,39,-0.4800
ENSG00000088038,CNOT3,116,2.26442,38,0.20942,20,-0.7394,11,-1.6018,26,-0.3952,25,-0.4917,21,-0.7459
ENSG00000125505,MBOAT7,116,0.23485,118,0.26161,30,-1.8072,42,-1.3430,74,-0.5277,170,1.03791,104,0.06327
ENSG00000170889,RPS9,116,-2.3454,682,0.37071,639,0.26405,1237,1.40817,772,0.66819,348,-0.7650,258,-1.2523
ENSG00000167614,TTYH1,116,-1.1413,351,0.60917,291,0.29913,337,0.54174,396,0.96049,122,-1.1470,144,-0.8893
ENSG00000167615,LENG8,116,1.84504,27,-0.6008,49,0.30366,23,-0.8363,25,-0.8127,23,-0.9169,46,0.22185
ENSG00000125503,PPP1R12C,116,0.81057,96,0.49909,35,-1.0677,33,-1.1723,95,0.55068,64,-0.1663,54,-0.4618
ENSG00000129990,SYT5,116,0.28494,80,-0.3053,1,-6.4329,22,-2.2431,79,-0.3601,173,1.14999,123,0.44726
ENSG00000105063,PPP6R1,116,0.71933,110,0.63834,42,-0.8922,30,-1.4127,88,0.29444,73,-0.0527,64,-0.2622
ENSG00000133265,HSPBP1,116,1.35905,30,-0.8327,19,-1.5275,16,-1.8172,55,0.09895,77,0.74986,37,-0.5642
ENSG00000160469,BRSK1,116,-0.2411,162,0.29514,92,-0.5962,65,-1.1201,176,0.49731,112,-0.3337,169,0.41979
ENSG00000108107,RPL28,116,-2.7116,865,0.35215,849,0.32053,1498,1.30144,1020,0.72683,439,-0.7919,360,-1.1156
ENSG00000108106,UBE2S,116,1.21666,87,0.72050,37,-0.6419,40,-0.5410,39,-0.6359,75,0.54581,27,-1.2247
ENSG00000187902,SHISA7,116,2.39527,29,-0.1046,20,-0.6776,21,-0.5775,12,-1.5722,23,-0.5340,28,-0.2031
ENSG00000063241,ISOC2,116,1.54840,51,0.12061,32,-0.6108,51,0.13751,35,-0.4947,45,-0.0667,30,-0.7834
ENSG00000090971,NAT14,116,1.12431,46,-0.3832,11,-2.4901,33,-0.9181,37,-0.8047,89,0.78354,67,0.22003
ENSG00000218891,ZNF579,116,2.91179,7,-1.9143,24,-0.0771,14,-0.8543,19,-0.4461,15,-0.8981,11,-1.3474
ENSG00000213015,ZNF580,116,1.57848,58,0.37544,27,-0.8289,42,-0.1326,44,-0.1017,39,-0.2819,26,-0.9516
ENSG00000173581,CCDC106,116,1.59519,41,-0.1866,11,-2.1160,34,-0.4757,57,0.41282,43,-0.1076,28,-0.8379
ENSG00000063244,U2AF2,116,2.27505,19,-0.8628,34,0.04610,9,-1.9074,28,-0.2815,28,-0.2824,19,-0.8754
ENSG00000063245,EPN1,116,-0.4252,228,0.67289,51,-1.6604,88,-0.8458,164,0.14205,173,0.23746,180,0.31365
ENSG00000142409,ZNF787,116,2.53103,21,-0.5148,12,-1.3496,10,-1.6010,39,0.55578,15,-1.1490,13,-1.3444
ENSG00000167685,ZNF444,116,2.26320,11,-1.5928,25,-0.4066,18,-0.9081,25,-0.4538,35,0.09186,19,-0.8930
ENSG00000198046,ZNF667,116,1.73628,38,-0.1732,21,-1.0540,22,-1.0368,20,-1.2738,49,0.26111,45,0.12072
ENSG00000166770,ZNF667-AS1,116,1.51809,42,-0.2051,27,-0.8748,43,-0.1745,45,-0.1072,51,0.13887,28,-0.8784
ENSG00000196263,ZNF471,116,2.39036,18,-0.8583,46,0.63614,19,-0.7365,12,-1.5152,9,-1.9490,35,0.20028
ENSG00000196867,ZFP28,116,2.55483,32,0.15844,16,-0.8737,18,-0.7190,19,-0.7494,20,-0.6289,15,-1.0815
ENSG00000197016,ZNF470,116,2.47067,12,-1.3448,32,0.12191,16,-0.9779,10,-1.8096,26,-0.2713,27,-0.2120
ENSG00000198300,PEG3,116,-1.6983,362,0.04981,209,-0.8124,148,-1.3324,258,-0.5345,494,0.64935,585,0.99867
ENSG00000083844,ZNF264,116,2.18795,40,0.24966,45,0.43012,11,-1.7539,21,-0.8351,17,-1.1094,27,-0.4101
ENSG00000268205,AC005261.1,116,0.82452,53,-0.4502,104,0.63777,68,-0.0538,57,-0.3773,56,-0.3939,68,-0.0451
ENSG00000213762,ZNF134,116,2.05793,35,-0.0350,25,-0.5797,16,-1.2490,26,-0.5989,20,-0.9679,39,0.14870
ENSG00000176593,AC008969.1,116,2.75420,13,-1.0665,26,-0.0499,13,-1.0882,22,-0.3639,10,-1.6344,18,-0.6503
ENSG00000121413,ZSCAN18,116,0.52475,121,0.60149,80,-0.0832,49,-0.8303,67,-0.4028,105,0.42017,65,-0.4523
ENSG00000142396,ERVK3-1,116,1.85329,30,-0.4668,27,-0.6353,16,-1.3689,31,-0.4699,58,0.68159,18,-1.3027
ENSG00000283103,AC010642.2,116,1.50145,49,0.03885,24,-1.0820,36,-0.4485,52,0.13049,46,-0.0665,30,-0.8006
ENSG00000121410,A1BG,116,1.91465,89,1.39745,39,0.01375,48,0.34128,23,-0.8951,17,-1.3774,9,-2.3160
ENSG00000083845,RPS5,116,-1.5579,366,0.22156,358,0.18468,622,1.12124,449,0.64732,242,-0.4807,174,-1.0334
ENSG00000083807,SLC27A5,116,2.01150,54,0.59836,24,-0.6775,21,-0.8394,42,0.22164,23,-0.7722,13,-1.7366
ENSG00000130726,TRIM28,116,0.92523,98,0.64475,68,0.04652,57,-0.2251,44,-0.7049,87,0.50291,31,-1.2781
ENSG00000130724,CHMP2A,116,-0.0040,191,0.81870,107,-0.1340,108,-0.1100,140,0.34383,113,-0.0451,67,-0.9411
ENSG00000130725,UBE2M,116,-0.6792,178,-0.0035,68,-1.4879,121,-0.6157,288,0.92733,194,0.14676,170,-0.0862
ENSG00000099326,MZF1,116,2.78572,12,-1.1387,17,-0.6509,14,-0.9661,12,-1.2560,19,-0.5516,21,-0.4161
ENSG00000247315,ZCCHC3,116,2.23997,12,-1.5004,16,-1.1280,13,-1.4452,19,-0.9210,41,0.36146,28,-0.2805
ENSG00000177732,SOX12,116,2.58859,31,0.12800,27,-0.0739,23,-0.3324,22,-0.4195,10,-1.6677,12,-1.4444
ENSG00000125841,NRSN2,116,0.57256,66,-0.3361,14,-2.6716,9,-3.3166,70,-0.2794,159,1.34951,77,-0.0995
ENSG00000125826,RBCK1,116,2.54057,19,-0.6552,28,-0.0454,22,-0.4161,27,-0.1271,19,-0.7289,7,-2.2463
ENSG00000125875,TBC1D20,116,1.83695,32,-0.3513,46,0.19947,37,-0.1187,28,-0.6388,29,-0.5784,30,-0.5253
ENSG00000101266,CSNK2A1,116,0.42416,63,-0.5513,115,0.41767,83,-0.1152,69,-0.4338,97,0.16277,90,0.02400
ENSG00000271303,SRXN1,116,2.61699,3,-3.1539,2,-3.7331,2,-3.5096,32,0.22630,32,0.25515,15,-1.0415
ENSG00000125818,PSMF1,116,0.94500,106,0.79549,50,-0.4279,39,-0.7939,59,-0.1901,78,0.31083,36,-1.0288
ENSG00000101298,SNPH,116,0.70833,46,-0.7763,0,-6.6766,15,-2.4515,82,0.14924,108,0.69054,98,0.49013
ENSG00000088832,FKBP1A,116,-0.4329,160,0.08261,51,-1.6700,63,-1.3559,155,0.02683,227,0.76136,185,0.35833
ENSG00000088833,NSFL1C,116,0.19105,107,0.06686,93,-0.1630,65,-0.7212,116,0.22382,103,0.00322,105,0.03068
ENSG00000198053,SIRPA,116,-0.8579,231,0.22278,73,-1.5610,104,-1.0218,189,-0.1078,349,1.08816,205,0.03520
ENSG00000125835,SNRPB,116,2.14153,24,-0.6077,15,-1.2423,19,-0.9249,26,-0.5138,49,0.64565,12,-1.6714
ENSG00000101361,NOP56,116,-0.1623,110,-0.2415,162,0.38177,131,0.03032,77,-0.8602,154,0.33390,151,0.29522
ENSG00000101365,IDH3B,116,0.96206,34,-1.0060,29,-1.2406,27,-1.3387,42,-0.7488,121,1.23654,59,-0.1638
ENSG00000132635,PCED1A,116,1.96389,56,0.61805,32,-0.2755,16,-1.3043,45,0.29500,16,-1.4321,20,-1.0871
ENSG00000215305,VPS16,116,2.02320,56,0.66582,14,-1.5100,13,-1.5678,17,-1.2595,39,0.09666,29,-0.3938
ENSG00000132670,PTPRA,116,-1.0515,346,0.68726,213,-0.1089,276,0.31000,212,-0.1327,223,-0.0433,230,0.01766
ENSG00000125901,MRPS26,116,0.79143,50,-0.5743,41,-0.8458,57,-0.3524,68,-0.0999,98,0.58928,60,-0.3027
ENSG00000088899,LZTS3,116,0.11583,39,-1.5348,39,-1.5613,28,-2.0215,129,0.33486,125,0.26600,174,0.92464
ENSG00000198171,DDRGK1,116,0.55418,82,-0.0075,58,-0.5488,84,0.03612,81,-0.0358,103,0.40520,59,-0.5883
ENSG00000125877,ITPA,116,2.15491,35,-0.0015,22,-0.7114,11,-1.7678,23,-0.7271,38,0.15694,21,-0.8107
ENSG00000088854,C20orf194,116,0.94394,94,0.57958,86,0.44121,56,-0.2391,54,-0.3443,46,-0.6021,52,-0.4091
ENSG00000088812,ATRN,116,0.63119,113,0.58349,50,-0.6937,29,-1.5127,64,-0.3713,105,0.54359,71,-0.1911
ENSG00000101220,C20orf27,116,1.86751,9,-2.2364,12,-1.8302,14,-1.5353,60,0.76284,39,-0.0432,25,-0.7661
ENSG00000101222,SPEF1,116,2.74219,12,-1.1612,0,-5.5873,0,-5.3459,23,-0.2459,28,0.09393,18,-0.6614
ENSG00000125817,CENPB,116,0.46464,98,0.18744,101,0.24811,233,1.71553,86,-0.0239,38,-1.3925,37,-1.4004
ENSG00000101224,CDC25B,116,1.96673,37,-0.0278,32,-0.2421,31,-0.2909,22,-0.8840,32,-0.2716,26,-0.6318
ENSG00000088888,MAVS,116,1.21338,75,0.46235,93,0.83696,102,0.97956,45,-0.3719,14,-2.2377,29,-1.0944
ENSG00000125779,PANK2,116,1.66278,10,-2.2200,24,-0.9326,19,-1.2682,26,-0.9117,63,0.67814,47,0.12589
ENSG00000101236,RNF24,116,1.45936,66,0.48277,15,-1.7553,20,-1.3701,37,-0.4978,53,0.11768,48,-0.0482
ENSG00000088826,SMOX,116,2.20578,19,-0.8828,24,-0.5371,55,0.79860,54,0.88713,2,-3.9238,6,-2.6300
ENSG00000171867,PRNP,116,-2.7910,1439,1.12950,497,-0.6156,359,-1.1133,561,-0.4726,1169,0.89793,742,0.01552
ENSG00000101265,RASSF2,116,-0.3746,296,1.18048,453,2.00168,384,1.66681,66,-1.3339,22,-3.0080,22,-2.9758
ENSG00000089057,SLC23A2,116,1.04365,54,-0.2293,54,-0.2155,42,-0.6174,36,-0.9361,74,0.33306,67,0.14981
ENSG00000089063,TMEM230,116,0.26055,226,1.41644,103,0.06805,113,0.22034,78,-0.4087,87,-0.2160,49,-1.1818
ENSG00000132646,PCNA,116,2.36786,61,1.10633,24,-0.4104,22,-0.5789,12,-1.5778,25,-0.3684,9,-2.0594
ENSG00000101290,CDS2,116,0.42357,136,0.68731,63,-0.5455,44,-1.0872,76,-0.2779,125,0.63482,66,-0.5307
ENSG00000125772,GPCPD1,116,1.57192,10,-2.2575,12,-1.9847,37,-0.3675,46,-0.0195,53,0.25112,45,-0.0433
ENSG00000089199,CHGB,116,-0.7904,111,-0.8532,10,-4.2915,22,-3.2054,99,-1.1245,407,1.55412,325,1.02981
ENSG00000089195,TRMT6,116,2.26112,32,-0.0256,25,-0.4341,17,-1.0200,17,-1.0571,26,-0.4095,26,-0.3872
ENSG00000088766,CRLS1,116,2.23213,16,-1.1594,23,-0.5649,20,-0.8066,25,-0.5235,34,0.05009,21,-0.7905
ENSG00000125827,TMX4,116,-0.9447,103,-1.1282,99,-1.1824,116,-0.9445,123,-0.9314,375,1.12140,349,0.96279
ENSG00000182621,PLCB1,116,-1.6092,106,-1.7460,39,-3.2086,53,-2.7539,200,-0.8582,545,0.97716,750,1.73203
ENSG00000101333,PLCB4,116,1.43328,29,-0.8159,19,-1.4514,14,-1.8733,38,-0.4682,48,-0.0530,74,0.73694
ENSG00000125869,LAMP5,116,2.07564,4,-3.2040,5,-2.8302,2,-3.8625,29,-0.3476,64,1.13965,23,-0.7841
ENSG00000101349,PAK5,116,0.98892,90,0.55404,3,-4.3375,13,-2.3980,45,-0.6145,67,0.08158,97,0.80085
ENSG00000132639,SNAP25,116,-4.2667,1587,-0.3862,90,-4.6295,216,-3.3642,1721,-0.2877,4606,1.73827,2796,0.60878
ENSG00000125863,MKKS,116,1.37983,24,-1.1784,20,-1.4104,19,-1.5086,64,0.41758,74,0.67839,29,-0.9424
ENSG00000132640,BTBD3,116,0.07712,136,0.33673,163,0.64395,87,-0.3733,85,-0.4491,98,-0.2093,117,0.11042
ENSG00000089048,ESF1,116,-0.5845,56,-1.6849,307,1.00375,292,0.91814,125,-0.5110,96,-0.9516,234,0.62425
ENSG00000101247,NDUFAF5,116,2.05209,21,-0.8299,11,-1.7822,10,-1.9155,20,-1.0166,49,0.56357,34,-0.1291
ENSG00000172264,MACROD2,116,1.35611,33,-0.6832,26,-1.0872,28,-0.9441,19,-1.6166,53,0.01798,87,0.99238
ENSG00000125848,FLRT3,116,2.36551,2,-3.8505,1,-4.3634,8,-1.9480,8,-2.2284,37,0.30406,49,0.83475
ENSG00000089177,KIF16B,116,0.95370,34,-1.0102,83,0.39728,82,0.37751,61,-0.1160,23,-1.7213,85,0.48286
ENSG00000125870,SNRPB2,116,0.59356,60,-0.4612,103,0.39139,57,-0.5516,65,-0.3762,87,0.14701,83,0.05137
ENSG00000125851,PCSK2,116,0.37727,86,-0.0973,7,-3.8345,6,-3.8673,53,-0.9438,172,1.26103,126,0.60017
ENSG00000125868,DSTN,116,-2.2684,348,-0.6153,314,-0.7770,358,-0.5733,598,0.27314,798,0.84316,613,0.31965
ENSG00000125844,RRBP1,116,0.13854,96,-0.1677,378,2.30819,154,0.61282,79,-0.5161,23,-2.4196,57,-1.0554
ENSG00000089006,SNX5,116,0.98307,53,-0.2881,75,0.25893,75,0.24445,80,0.41323,45,-0.6083,36,-0.9842
ENSG00000232838,PET117,116,1.95932,18,-1.1450,34,-0.1949,27,-0.5366,14,-1.6670,34,-0.1765,45,0.31083
ENSG00000149474,KAT14,116,1.67187,27,-0.7760,33,-0.4588,17,-1.4774,35,-0.3844,47,0.13323,41,-0.1058
ENSG00000132664,POLR3F,116,2.50269,26,-0.2012,17,-0.8385,9,-1.7663,22,-0.4930,23,-0.4539,19,-0.7403
ENSG00000101310,SEC23B,116,2.01327,56,0.67586,43,0.25402,20,-0.9363,23,-0.8297,36,-0.0330,9,-2.3084
ENSG00000232388,SMIM26,116,1.22349,60,0.12284,46,-0.3020,28,-1.0538,68,0.35014,62,0.18793,25,-1.3507
ENSG00000125821,DTD1,116,1.79861,42,0.01321,23,-0.9264,19,-1.1511,37,-0.2073,45,0.17669,24,-0.8853
ENSG00000132669,RIN2,116,2.33823,8,-2.1298,44,0.51286,23,-0.4890,51,0.91004,9,-2.0230,4,-3.1319
ENSG00000173418,NAA20,116,1.09584,30,-1.0438,29,-1.1223,42,-0.5732,39,-0.7509,104,1.07753,49,-0.3479
ENSG00000101343,CRNKL1,116,1.54602,32,-0.5948,56,0.27149,44,-0.0994,41,-0.2298,34,-0.5549,36,-0.4673
ENSG00000088970,KIZ,116,2.06660,37,0.03707,75,1.21770,19,-0.9650,14,-1.5459,21,-0.8766,22,-0.8454
ENSG00000088930,XRN2,116,1.31267,13,-2.1098,75,0.54897,74,0.52411,35,-0.7353,39,-0.5431,54,0.03577
ENSG00000125820,NKX2-2,116,2.56237,66,1.39513,57,1.12159,34,0.27639,7,-2.2785,1,-4.9478,1,-5.0954
ENSG00000125812,GZF1,116,1.92512,36,-0.1241,29,-0.4572,32,-0.2846,19,-1.2159,34,-0.2106,34,-0.2126
ENSG00000125814,NAPB,116,-1.9708,376,-0.1803,29,-3.9929,43,-3.4027,363,-0.2661,813,1.32978,649,0.83078
ENSG00000101439,CST3,116,-4.0565,1950,0.17248,713,-1.3893,2505,0.58556,4620,2.15714,658,-1.6213,842,-1.2330
ENSG00000101463,SYNDIG1,116,1.59360,50,0.12372,43,-0.1042,23,-1.0319,22,-1.2156,56,0.37138,35,-0.4564
ENSG00000101474,APMAP,116,0.62322,73,-0.1368,43,-0.9484,51,-0.6964,75,-0.0897,127,0.92094,52,-0.7174
ENSG00000154930,ACSS1,116,1.52383,37,-0.3939,37,-0.4088,51,0.11956,99,1.50849,8,-2.8094,10,-2.4116
ENSG00000197586,ENTPD6,116,0.26442,135,0.51153,13,-3.0046,15,-2.8379,83,-0.2883,153,0.85040,116,0.30468
ENSG00000100994,PYGB,116,0.33877,69,-0.4907,67,-0.5245,61,-0.6740,107,0.24421,115,0.36700,91,-0.0506
ENSG00000100997,ABHD12,116,0.53038,146,0.92392,68,-0.3232,55,-0.6607,80,-0.0729,84,0.00454,62,-0.5271
ENSG00000130684,ZNF337,116,2.76630,5,-2.4567,21,-0.3856,7,-1.8720,17,-0.7559,20,-0.4807,21,-0.3823
ENSG00000125804,FAM182A,116,2.57383,1,-4.1465,35,0.30548,19,-0.6594,30,0.05224,10,-1.7324,19,-0.7005
ENSG00000101294,HM13,116,1.15882,58,0.00506,49,-0.2791,15,-2.0402,39,-0.6812,66,0.24824,66,0.23132
ENSG00000171552,BCL2L1,116,0.85654,87,0.38048,71,0.05330,45,-0.6537,59,-0.2743,71,0.05334,55,-0.3974
ENSG00000088356,PDRG1,116,2.48848,64,1.27643,16,-0.9808,5,-2.5896,12,-1.4154,21,-0.6241,16,-1.0581
ENSG00000101337,TM9SF4,116,1.75629,27,-0.6907,20,-1.1630,11,-1.9738,24,-0.9126,53,0.40620,47,0.18919
ENSG00000101350,KIF3B,116,-0.8282,152,-0.4094,77,-1.4501,119,-0.7846,173,-0.2308,205,0.07238,375,1.29662
