Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000131409,LRRC4B,128,0.55087,67,-0.4976,92,0.02946,108,0.31843,84,-0.1643
ENSG00000169035,KLK7,0,-4.7777,14,-0.8419,13,-0.9515,15,-0.7245,41,1.67110
ENSG00000105379,ETFB,174,0.61391,37,-1.8479,158,0.51521,138,0.26802,116,-0.0465
ENSG00000160318,CLDND2,6,-1.7002,7,-1.5523,50,1.78517,16,-0.3490,18,-0.3122
ENSG00000105568,PPP2R1A,87,-2.2316,203,-1.0488,240,-0.7833,435,0.21838,553,1.07035
ENSG00000167766,ZNF83,42,1.21089,23,0.25845,20,0.02333,11,-0.9506,18,-0.2799
ENSG00000170949,ZNF160,41,0.97037,42,1.15244,35,0.78424,14,-0.7482,9,-1.7173
ENSG00000130844,ZNF331,24,-0.4696,54,0.91465,26,-0.4167,24,-0.5147,33,-0.0306
ENSG00000179820,MYADM,101,1.17354,89,1.09676,10,-2.4278,44,-0.1773,41,-0.4451
ENSG00000126583,PRKCG,43,-1.5336,61,-1.0827,21,-2.6950,108,-0.1482,198,1.71084
ENSG00000105605,CACNG7,6,-1.9918,13,-0.8472,26,0.28618,37,0.92897,21,-0.0649
ENSG00000142408,CACNG8,160,-0.7715,535,1.34498,166,-0.7738,279,0.09174,211,-0.5223
ENSG00000170906,NDUFA3,268,-0.4376,87,-2.2192,547,0.78530,398,0.19779,386,0.21337
ENSG00000105619,TFPT,51,-0.2978,19,-1.8423,90,0.66931,97,0.81133,56,-0.2379
ENSG00000105618,PRPF31,43,-0.2853,35,-0.6497,52,-0.0010,40,-0.4220,65,0.60706
ENSG00000088038,CNOT3,31,0.22777,21,-0.3775,15,-0.8883,28,0.06458,32,0.48474
ENSG00000125505,MBOAT7,50,-1.4851,80,-0.8416,64,-1.1975,149,0.19080,193,1.08294
ENSG00000170889,RPS9,625,0.72218,85,-2.4354,659,0.92396,512,0.44492,330,-0.4403
ENSG00000167614,TTYH1,308,0.20727,85,-1.8535,534,1.29437,262,-0.0530,234,-0.3330
ENSG00000167615,LENG8,74,0.89278,57,0.51449,33,-0.4359,35,-0.3009,37,-0.3140
ENSG00000125503,PPP1R12C,10,-1.5747,14,-1.1140,38,0.53119,36,0.42410,30,0.19596
ENSG00000129990,SYT5,14,-2.4147,33,-1.2843,41,-0.9793,102,0.58229,104,0.97967
ENSG00000105063,PPP6R1,51,-0.7286,48,-0.8977,93,0.21176,161,1.27036,67,-0.4872
ENSG00000133265,HSPBP1,9,-3.0001,27,-1.4515,51,-0.4779,108,0.87188,85,0.64204
ENSG00000160469,BRSK1,97,-0.6562,133,-0.2000,187,0.40547,229,0.78492,118,-0.5267
ENSG00000108107,RPL28,875,0.66185,156,-2.0895,1051,1.11305,800,0.57695,414,-0.7533
ENSG00000108106,UBE2S,19,-1.3740,21,-1.2739,36,-0.4282,52,0.17507,65,0.92814
ENSG00000187902,SHISA7,15,-0.9532,11,-1.4664,10,-1.5475,39,0.60132,40,1.01554
ENSG00000063241,ISOC2,13,-1.2607,14,-1.2845,47,0.75230,20,-0.7110,39,0.63971
ENSG00000090971,NAT14,21,-1.9561,32,-1.3865,37,-1.1662,112,0.68380,107,0.95741
ENSG00000213015,ZNF580,49,0.05312,20,-1.4026,63,0.52019,56,0.30614,48,0.03356
ENSG00000173581,CCDC106,24,-0.7322,12,-1.8609,41,0.08803,51,0.48402,47,0.49715
ENSG00000063244,U2AF2,27,-0.3881,24,-0.6515,41,0.26157,26,-0.5139,43,0.51929
ENSG00000063245,EPN1,108,-0.5818,95,-0.8340,151,-0.0675,171,0.14588,189,0.48781
ENSG00000167685,ZNF444,40,0.70163,1,-4.1998,39,0.75633,26,0.06508,27,0.10746
ENSG00000198046,ZNF667,29,-0.4020,64,0.97740,25,-0.6959,25,-0.6604,39,0.08401
ENSG00000166770,ZNF667-AS1,29,-0.7890,26,-0.9868,64,0.52355,49,0.04930,53,0.27492
ENSG00000197016,ZNF470,33,0.55194,33,0.59886,21,-0.1503,12,-1.0357,23,-0.0495
ENSG00000268182,SMIM17,7,-1.6418,14,-0.7987,7,-1.8438,34,0.71589,31,0.88340
ENSG00000198300,PEG3,281,-0.8196,754,0.83358,252,-1.0527,615,0.44583,443,-0.1828
ENSG00000083844,ZNF264,71,1.50661,34,0.29936,15,-1.0046,32,0.20871,22,-0.6098
ENSG00000268205,AC005261.1,92,0.40395,87,0.34282,62,-0.2468,65,-0.1564,68,-0.1362
ENSG00000213762,ZNF134,23,-0.4300,47,0.75891,22,-0.5757,29,-0.0947,30,-0.0523
ENSG00000121413,ZSCAN18,72,-0.2567,50,-0.8637,80,-0.1100,84,-0.0167,104,0.53663
ENSG00000142396,ERVK3-1,26,-0.7050,31,-0.5130,34,-0.3409,42,-0.0112,53,0.61425
ENSG00000283103,AC010642.2,27,-0.7461,12,-2.1109,62,0.57666,62,0.57375,48,0.16789
ENSG00000083845,RPS5,265,0.16126,54,-2.3566,416,1.02771,302,0.41510,212,-0.2826
ENSG00000083807,SLC27A5,16,-0.6560,9,-1.5203,46,1.15065,46,1.12864,16,-0.9602
ENSG00000130726,TRIM28,41,-0.7467,28,-1.4018,65,-0.0386,59,-0.1884,90,0.86831
ENSG00000130724,CHMP2A,81,-0.2918,32,-1.7570,141,0.67323,83,-0.2675,115,0.43190
ENSG00000130725,UBE2M,74,-1.5583,75,-1.6210,223,0.13363,388,1.18486,206,-0.0009
ENSG00000099326,MZF1,9,-1.5054,9,-1.5613,21,-0.2306,36,0.68902,31,0.57812
ENSG00000247315,ZCCHC3,27,-0.1579,23,-0.4158,28,-0.1221,20,-0.6626,38,0.64067
ENSG00000177732,SOX12,25,0.21429,15,-0.5969,30,0.54057,25,0.18607,20,-0.2386
ENSG00000125841,NRSN2,19,-2.4931,51,-1.1105,77,-0.4342,111,0.18176,141,0.98371
ENSG00000125826,RBCK1,33,0.87496,4,-2.1747,30,0.79491,15,-0.4146,19,0.05884
ENSG00000125875,TBC1D20,22,-0.6654,37,0.10914,56,0.88742,25,-0.5441,31,-0.2350
ENSG00000101266,CSNK2A1,80,-0.4085,116,0.18471,79,-0.4837,116,0.17397,111,0.14605
ENSG00000271303,SRXN1,0,-7.4045,19,-0.7264,17,-0.9025,24,-0.3119,46,1.41811
ENSG00000125818,PSMF1,26,-1.3663,37,-0.9220,76,0.27598,47,-0.5334,86,0.79891
ENSG00000101298,SNPH,33,-1.7351,77,-0.4963,82,-0.3956,156,0.74080,116,0.29342
ENSG00000088832,FKBP1A,99,-1.1431,91,-1.3520,147,-0.5885,298,0.64817,266,0.66908
ENSG00000088833,NSFL1C,78,-0.5711,73,-0.7181,87,-0.4384,139,0.37668,135,0.48078
ENSG00000198053,SIRPA,143,-1.1293,182,-0.8250,216,-0.5462,313,0.07595,406,0.85734
ENSG00000125835,SNRPB,22,-0.0426,4,-2.4967,22,-0.0681,23,-0.0011,31,0.82111
ENSG00000101361,NOP56,145,0.40052,183,0.88156,70,-0.7873,79,-0.5992,109,-0.0807
ENSG00000101365,IDH3B,20,-2.0091,38,-1.1809,53,-0.6285,68,-0.2385,120,1.29899
ENSG00000132635,PCED1A,18,-0.7203,14,-1.1133,21,-0.4737,41,0.63030,34,0.49008
ENSG00000215305,VPS16,15,-1.1410,8,-2.1091,29,-0.2086,24,-0.5171,51,1.35297
ENSG00000132670,PTPRA,262,0.06201,292,0.26127,225,-0.1863,215,-0.2639,258,0.06521
ENSG00000125901,MRPS26,44,-0.9127,27,-1.7246,77,-0.0638,95,0.29598,104,0.71170
ENSG00000088899,LZTS3,56,-1.4141,184,0.45669,149,0.07958,137,-0.0684,142,0.00195
ENSG00000198171,DDRGK1,60,-0.7339,40,-1.4441,135,0.58988,109,0.19764,108,0.26429
ENSG00000125877,ITPA,16,-1.2819,19,-1.0829,30,-0.3943,43,0.20636,51,0.82240
ENSG00000088854,C20orf194,66,0.35608,42,-0.3640,56,0.11705,47,-0.2145,55,0.11410
ENSG00000088812,ATRN,28,-1.6640,88,0.05349,58,-0.6476,63,-0.5073,115,0.85489
ENSG00000101220,C20orf27,27,-0.1129,13,-1.3301,43,0.68515,36,0.36731,28,-0.0973
ENSG00000125817,CENPB,204,1.99201,39,-0.8132,71,0.19361,74,0.26908,38,-1.0851
ENSG00000101224,CDC25B,42,0.37478,25,-0.4930,27,-0.3324,24,-0.5387,41,0.55497
ENSG00000088888,MAVS,156,2.48878,28,-0.4911,52,0.53876,35,-0.1691,14,-1.8917
ENSG00000125779,PANK2,13,-2.0833,41,-0.4378,45,-0.2478,57,0.14383,66,0.63109
ENSG00000101236,RNF24,31,-0.7205,33,-0.6482,39,-0.4054,52,0.08977,63,0.64636
ENSG00000171867,PRNP,622,-0.7672,741,-0.5423,725,-0.5772,1298,0.42267,1225,0.47932
ENSG00000101265,RASSF2,299,3.51917,15,-1.8319,31,-0.7339,59,0.33886,14,-2.2927
ENSG00000089057,SLC23A2,87,0.29002,63,-0.2302,75,0.06271,77,0.11899,70,-0.0810
ENSG00000089063,TMEM230,81,-0.2566,39,-1.4520,88,-0.1326,88,-0.1223,126,0.78464
ENSG00000101290,CDS2,80,-0.2547,68,-0.5450,90,-0.0840,103,0.15262,106,0.30072
ENSG00000125772,GPCPD1,43,-0.5345,64,0.07335,38,-0.7793,69,0.21683,70,0.33604
ENSG00000089199,CHGB,33,-3.1834,427,0.73317,95,-1.7554,199,-0.6008,389,0.88118
ENSG00000089195,TRMT6,9,-1.3337,23,0.00868,14,-0.8538,26,0.18398,28,0.55993
ENSG00000088766,CRLS1,26,-0.2386,14,-1.1699,36,0.31281,18,-0.8060,39,0.74693
ENSG00000125827,TMX4,122,-1.3657,355,0.29656,139,-1.2542,219,-0.5271,410,0.88912
ENSG00000182621,PLCB1,73,-2.8841,1021,1.35338,273,-1.0044,417,-0.3159,507,0.02307
ENSG00000101333,PLCB4,60,0.34950,76,0.84035,34,-0.5674,38,-0.3848,44,-0.2160
ENSG00000125869,LAMP5,4,-3.7320,17,-1.9331,85,0.68845,31,-1.0216,85,1.13084
ENSG00000101349,PAK5,26,-1.8123,154,1.05393,29,-1.7506,105,0.31564,89,0.05500
ENSG00000132639,SNAP25,325,-3.4853,2489,-0.5117,1077,-1.8296,4522,0.52538,4792,1.02330
ENSG00000125863,MKKS,36,-0.8320,29,-1.2038,63,0.03081,53,-0.2637,83,0.82796
ENSG00000132640,BTBD3,120,-0.2051,137,0.00522,123,-0.1866,135,-0.0246,147,0.17238
ENSG00000089123,TASP1,7,-1.4360,28,0.64119,14,-0.5272,9,-1.1470,25,0.63005
ENSG00000089048,ESF1,288,1.26308,280,1.41870,117,-0.2260,89,-0.6775,69,-1.3802
ENSG00000101247,NDUFAF5,10,-1.9488,29,-0.3657,22,-0.8097,46,0.41267,46,0.65859
ENSG00000172264,MACROD2,41,-0.4103,98,1.12668,26,-1.1440,37,-0.5913,55,0.08957
ENSG00000125848,FLRT3,17,-1.0757,44,0.43703,4,-3.1658,17,-1.1131,53,1.31018
ENSG00000089177,KIF16B,126,1.46993,100,1.22316,59,0.22243,42,-0.3662,19,-1.9391
ENSG00000125870,SNRPB2,121,0.71929,63,-0.3480,76,-0.0348,39,-1.1158,91,0.40577
ENSG00000125851,PCSK2,28,-2.2736,105,-0.3133,76,-0.8484,129,0.03731,174,0.90766
ENSG00000125868,DSTN,412,-0.6610,569,-0.1777,579,-0.1475,589,-0.1191,738,0.41002
ENSG00000125844,RRBP1,307,3.02285,58,-0.0540,74,0.36851,22,-1.6033,21,-2.0561
ENSG00000089006,SNX5,95,0.90320,36,-0.6677,101,1.15860,51,-0.0888,36,-0.9065
ENSG00000232838,PET117,55,0.78167,39,0.26701,20,-0.8159,33,-0.0541,33,-0.0556
ENSG00000149474,KAT14,29,-0.2728,33,-0.0838,16,-1.2379,26,-0.4890,48,0.88252
ENSG00000132664,POLR3F,14,-0.9063,8,-1.7169,13,-1.0401,31,0.37256,36,1.08289
ENSG00000101310,SEC23B,40,0.35752,13,-1.3574,33,0.08983,34,0.13533,36,0.29860
ENSG00000232388,SMIM26,18,-1.7031,10,-2.6332,72,0.41349,65,0.20983,75,0.73653
ENSG00000125821,DTD1,10,-1.6121,25,-0.3266,40,0.44670,33,0.13433,32,0.13385
ENSG00000185052,SLC24A3,7,-1.3522,26,0.61182,34,1.17764,15,-0.2959,12,-0.8775
ENSG00000173418,NAA20,14,-2.2635,32,-1.1411,54,-0.3188,69,0.08702,92,0.98004
ENSG00000101343,CRNKL1,55,0.59167,52,0.56370,44,0.23336,19,-1.1533,35,-0.2301
ENSG00000088970,KIZ,55,1.05899,45,0.83725,22,-0.4286,15,-1.0368,24,-0.3489
ENSG00000088930,XRN2,91,1.21348,66,0.77609,27,-0.7555,25,-0.9113,38,-0.2902
ENSG00000125812,GZF1,29,-0.2514,41,0.27551,30,-0.2613,34,-0.0286,36,0.06244
ENSG00000125814,NAPB,149,-2.1739,589,-0.1165,221,-1.6843,843,0.52188,821,0.73318
ENSG00000101439,CST3,1309,-0.5580,225,-3.2915,5845,2.43292,1732,-0.1371,1120,-1.1093
ENSG00000101463,SYNDIG1,44,-0.2333,20,-1.5222,18,-1.6064,51,-0.0078,78,1.28786
ENSG00000101474,APMAP,25,-1.9105,57,-0.7453,59,-0.6934,107,0.30240,122,0.84446
ENSG00000154930,ACSS1,42,0.28752,8,-2.3088,119,2.68293,8,-2.2166,21,-1.0398
ENSG00000197586,ENTPD6,58,-0.9760,70,-0.7643,30,-2.0683,145,0.48479,156,0.98844
ENSG00000100994,PYGB,63,-0.3583,39,-1.1475,82,0.07086,108,0.56314,85,0.19174
ENSG00000100997,ABHD12,61,-0.4921,36,-1.3646,76,-0.1669,113,0.54103,99,0.43119
ENSG00000101294,HM13,75,0.42976,42,-0.5243,34,-0.8584,56,-0.0374,69,0.52227
ENSG00000125968,ID1,68,1.61297,2,-3.4956,84,2.51987,15,-0.8321,8,-2.2600
ENSG00000171552,BCL2L1,57,-0.0592,32,-0.9939,41,-0.6093,99,0.93777,62,0.11168
ENSG00000101337,TM9SF4,6,-2.6467,26,-0.6683,55,0.61936,29,-0.4943,48,0.56945
ENSG00000101350,KIF3B,222,-0.0599,329,0.64285,201,-0.2322,249,0.13200,197,-0.3662
ENSG00000171456,ASXL1,42,0.35580,45,0.49969,45,0.50656,30,-0.2221,25,-0.6843
ENSG00000197183,NOL4L,56,1.45433,19,-0.3700,18,-0.4418,35,0.74657,16,-0.8277
ENSG00000149600,COMMD7,30,-1.4943,54,-0.6659,90,0.19528,125,0.80870,79,-0.0334
ENSG00000101367,MAPRE1,48,1.24366,14,-0.7623,50,1.54027,25,0.19084,8,-1.8668
ENSG00000260257,AL035071.1,40,0.49517,9,-1.8909,21,-0.5560,38,0.42433,36,0.50796
ENSG00000101391,CDK5RAP1,14,-0.7868,17,-0.5467,18,-0.4383,15,-0.7566,34,1.04074
ENSG00000101400,SNTA1,49,-0.8774,28,-1.8141,227,1.92755,66,-0.4764,71,-0.4633
ENSG00000078699,CBFA2T2,53,0.28203,68,0.77737,34,-0.4222,37,-0.2769,40,-0.2599
ENSG00000125967,NECAB3,15,-1.8904,29,-0.9627,40,-0.4713,77,0.65899,66,0.58311
ENSG00000101421,CHMP4B,106,-0.7724,135,-0.4438,165,-0.1049,218,0.38293,193,0.24030
ENSG00000125970,RALY,79,0.76666,13,-2.0526,43,-0.2071,57,0.28955,56,0.34658
ENSG00000125977,EIF2S2,351,0.56415,321,0.46885,212,-0.2550,154,-0.7850,247,0.00307
ENSG00000101444,AHCY,37,-0.1109,18,-1.2525,27,-0.6495,38,-0.0538,54,0.89378
ENSG00000078747,ITCH,95,0.79326,107,1.14699,46,-0.3874,39,-0.6555,43,-0.6576
ENSG00000125971,DYNLRB1,122,-1.2328,114,-1.4140,286,0.07866,284,0.06670,358,0.74805
ENSG00000101460,MAP1LC3A,91,-0.9692,92,-1.0240,131,-0.4594,193,0.19721,228,0.78996
ENSG00000101464,PIGU,32,0.22123,17,-0.7820,10,-1.6043,23,-0.3154,40,1.06921
ENSG00000198646,NCOA6,77,0.86722,56,0.37845,45,0.00315,38,-0.3025,37,-0.4400
ENSG00000078804,TP53INP2,489,3.21906,34,-1.5542,34,-1.5568,106,0.31641,45,-1.3849
ENSG00000131067,GGT7,4,-3.4372,50,0.10820,23,-1.1607,47,-0.0019,64,0.86703
ENSG00000131069,ACSS2,43,1.12231,11,-1.0288,10,-1.2972,33,0.76679,22,-0.0017
ENSG00000100983,GSS,3,-3.2423,27,-0.3715,29,-0.2489,26,-0.4362,48,0.97340
ENSG00000100991,TRPC4AP,33,-0.5073,10,-2.3142,28,-0.8034,67,0.70014,60,0.79344
ENSG00000126005,MMP24OS,51,-0.8328,35,-1.4662,78,-0.1931,93,0.11873,117,0.81369
ENSG00000242372,EIF6,35,-0.5668,18,-1.6131,41,-0.3296,37,-0.4819,74,1.18100
ENSG00000101019,UQCC1,6,-2.6741,20,-0.9966,30,-0.3855,36,-0.0514,54,1.07224
ENSG00000126001,CEP250,44,0.59649,62,1.35571,20,-0.6530,28,-0.1422,20,-0.9179
ENSG00000125991,ERGIC3,70,0.06050,34,-1.1301,82,0.33843,68,0.01010,75,0.25529
ENSG00000214078,CPNE1,15,-1.1741,23,-0.5673,29,-0.1714,17,-1.0336,47,1.08570
ENSG00000244462,RBM12,19,-0.6235,19,-0.6428,36,0.40720,18,-0.7295,35,0.56320
ENSG00000244005,NFS1,6,-2.2236,15,-0.9575,21,-0.4261,19,-0.5822,42,1.31635
ENSG00000125995,ROMO1,53,-1.2620,37,-1.9046,193,0.83336,165,0.53571,125,0.05091
ENSG00000131051,RBM39,429,1.07969,413,1.16968,208,-0.1102,93,-1.4004,160,-0.7248
ENSG00000025293,PHF20,104,-0.0768,158,0.66657,95,-0.2311,88,-0.3591,104,-0.1042
ENSG00000171222,SCAND1,75,-0.9791,59,-1.4023,120,-0.2783,154,0.14070,192,0.85300
ENSG00000260032,NORAD,542,-0.7068,751,-0.2231,711,-0.3147,1142,0.51453,905,0.13882
ENSG00000088367,EPB41L1,183,-0.2045,267,0.44133,269,0.45361,244,0.27612,151,-0.7141
ENSG00000080845,DLGAP4,58,-0.9122,73,-0.6197,132,0.38423,161,0.75778,96,-0.2267
ENSG00000101335,MYL9,284,4.69836,21,-0.7511,25,-0.4986,8,-2.1698,2,-4.8096
ENSG00000101084,RAB5IF,29,-1.0766,26,-1.3517,48,-0.3553,33,-0.9514,95,1.42363
ENSG00000101079,NDRG3,44,-2.4282,111,-1.1427,107,-1.1994,272,0.35171,330,1.17273
ENSG00000149639,SOGA1,77,1.65292,22,-0.4047,21,-0.5392,29,0.03259,24,-0.3721
ENSG00000101347,SAMHD1,58,0.44321,63,0.67230,48,0.16793,37,-0.2756,34,-0.5818
ENSG00000118705,RPN2,74,-0.2521,82,-0.1164,130,0.72618,50,-0.9219,90,0.07435
ENSG00000101363,MANBAL,28,-1.3228,35,-1.0466,49,-0.5117,82,0.34292,89,0.78253
ENSG00000166619,BLCAP,92,-0.9654,117,-0.6475,84,-1.1754,305,1.05519,194,0.29685
ENSG00000053438,NNAT,81,-0.7246,74,-0.9218,67,-1.0729,153,0.28591,178,0.88919
ENSG00000132792,CTNNBL1,36,-0.2379,43,0.06928,44,0.08051,42,0.00830,41,-0.0220
ENSG00000132821,VSTM2L,10,-3.3975,39,-1.4754,73,-0.4754,156,0.86604,124,0.66711
ENSG00000101413,RPRD1B,17,-0.8366,37,0.37158,23,-0.4437,24,-0.3739,35,0.39363
ENSG00000170471,RALGAPB,28,-0.8669,42,-0.2758,47,-0.0958,60,0.32311,54,0.21327
ENSG00000101438,SLC32A1,2,-3.3268,20,-0.4809,50,1.20164,16,-0.8327,29,0.19391
ENSG00000101445,PPP1R16B,178,0.94347,59,-0.8588,132,0.50427,150,0.74033,67,-0.8740
ENSG00000204103,MAFB,0,-5.4370,36,0.61791,32,0.41662,36,0.63987,19,-0.6369
ENSG00000198900,TOP1,193,0.47839,290,1.35209,147,0.05465,61,-1.3825,105,-0.6935
ENSG00000124181,PLCG1,22,-0.6728,26,-0.4215,41,0.31802,25,-0.5348,40,0.45807
ENSG00000174306,ZHX3,134,0.92072,92,0.34838,111,0.69863,76,0.01122,43,-1.1980
ENSG00000124177,CHD6,211,0.48300,288,1.14970,171,0.15848,123,-0.4000,99,-0.9803
ENSG00000196090,PTPRT,16,-3.1842,237,0.97653,65,-1.2407,61,-1.3508,187,0.81552
ENSG00000124193,SRSF6,62,0.19611,45,-0.3299,43,-0.4030,59,0.13785,60,0.23467
ENSG00000185513,L3MBTL1,26,0.38931,25,0.39109,22,0.11071,21,0.03693,16,-0.4846
ENSG00000124191,TOX2,2,-3.3989,26,0.17866,27,0.24341,31,0.53623,22,-0.1562
ENSG00000132823,OSER1,17,-0.5615,12,-1.0739,31,0.39477,21,-0.2874,30,0.52132
ENSG00000223891,OSER1-DT,20,-0.7448,18,-0.9479,42,0.50277,42,0.48387,32,-0.0085
ENSG00000124194,GDAP1L1,7,-2.8927,30,-0.8613,47,-0.1315,52,0.04843,68,0.85077
ENSG00000197296,FITM2,9,-1.7368,24,-0.3507,34,0.19935,31,0.02252,35,0.38313
ENSG00000124120,TTPAL,21,-0.8841,38,0.01004,23,-0.7742,39,0.07452,46,0.52445
ENSG00000132824,SERINC3,233,-0.5953,348,0.02897,192,-0.9571,306,-0.1907,437,0.66609
ENSG00000168734,PKIG,28,-1.9007,65,-0.6857,152,0.78084,135,0.55213,91,-0.2016
ENSG00000101098,RIMS4,36,0.15206,23,-0.5781,41,0.39855,58,1.04345,23,-0.8093
ENSG00000166913,YWHAB,820,-0.9173,1972,0.50295,765,-1.0927,1477,-0.0125,1722,0.38175
ENSG00000025772,TOMM34,2,-4.1413,16,-1.5963,24,-1.0405,68,0.74984,64,1.02570
ENSG00000101109,STK4,77,0.70695,82,0.91528,37,-0.4785,36,-0.5442,42,-0.4028
ENSG00000124134,KCNS1,0,-8.4625,34,-0.9466,36,-0.8531,56,-0.1368,95,1.39216
ENSG00000124145,SDC4,73,0.68853,5,-3.3881,142,2.28830,29,-0.8093,29,-1.0472
ENSG00000204070,SYS1,30,0.60534,23,0.21427,16,-0.3455,18,-0.1772,20,-0.0762
ENSG00000244274,DBNDD2,912,3.25171,21,-3.1881,53,-1.7955,130,-0.3913,128,-0.5514
ENSG00000124155,PIGT,108,0.78520,24,-1.6245,50,-0.4771,87,0.47180,74,0.25916
ENSG00000124104,SNX21,28,-0.3859,10,-1.9128,40,0.21072,25,-0.5675,50,0.93726
ENSG00000101473,ACOT8,26,-1.4972,38,-0.9965,48,-0.6175,81,0.26864,95,0.88156
ENSG00000064601,CTSA,39,-0.8889,32,-1.2617,66,-0.0898,53,-0.4542,98,1.01431
ENSG00000100979,PLTP,27,0.04011,2,-3.8849,103,3.19973,10,-1.5500,12,-1.6098
ENSG00000198026,ZNF335,20,-0.1212,13,-0.8376,14,-0.6982,36,0.96291,22,0.09047
ENSG00000124140,SLC12A5,38,-3.1154,245,-0.3793,160,-1.0719,378,0.37052,416,0.85700
ENSG00000124160,NCOA5,19,-0.1221,23,0.22569,14,-0.6517,22,0.09267,22,0.16480
ENSG00000149654,CDH22,1,-4.9237,19,-1.1737,46,0.26387,44,0.20117,50,0.68771
ENSG00000080189,SLC35C2,5,-2.3381,20,-0.3471,32,0.43575,28,0.19648,26,0.17901
ENSG00000062598,ELMO2,53,0.48032,12,-1.8942,38,-0.0354,28,-0.5631,52,0.79758
ENSG00000101040,ZMYND8,81,-0.7487,249,1.20072,81,-0.7929,111,-0.2831,123,-0.1653
ENSG00000124151,NCOA3,13,-0.7390,42,1.36448,21,0.03236,16,-0.4483,15,-0.6635
ENSG00000196562,SULF2,47,0.61946,20,-0.7736,39,0.34449,19,-0.8130,36,0.30051
ENSG00000124126,PREX1,265,2.68962,26,-1.3271,99,0.94869,32,-0.9845,26,-1.6425
ENSG00000124198,ARFGEF2,26,-1.4246,103,0.81179,47,-0.5771,39,-0.8470,77,0.42264
ENSG00000124207,CSE1L,46,-0.4751,33,-1.0476,43,-0.6117,53,-0.2756,89,1.02770
ENSG00000124214,STAU1,116,0.00354,134,0.26762,133,0.24697,115,0.00040,101,-0.3202
ENSG00000124228,DDX27,107,0.87510,122,1.27760,36,-0.8822,38,-0.7958,49,-0.5404
ENSG00000124201,ZNFX1,76,1.28569,48,0.59498,42,0.33926,33,-0.0920,19,-1.2852
ENSG00000177410,ZFAS1,103,0.47476,11,-2.9226,179,1.67340,71,-0.1150,58,-0.6234
ENSG00000158445,KCNB1,66,-1.6968,321,0.83566,98,-1.1915,254,0.39243,206,0.02704
ENSG00000158470,B4GALT5,20,-1.9571,65,-0.2237,41,-0.9485,97,0.47739,92,0.59628
ENSG00000158480,SPATA2,14,-1.6036,19,-1.1804,35,-0.2255,49,0.35588,52,0.71678
ENSG00000124226,RNF114,22,-0.3480,12,-1.3465,47,0.99249,27,-0.0102,27,-0.0391
ENSG00000244687,UBE2V1,65,-1.0771,116,-0.2099,123,-0.1056,119,-0.1691,158,0.50574
ENSG00000240849,TMEM189,77,1.54087,17,-0.9672,18,-0.8359,24,-0.4065,34,0.28979
ENSG00000172216,CEBPB,10,-1.5690,17,-0.9454,29,-0.0866,48,0.84678,33,0.21429
ENSG00000196396,PTPN1,24,0.21175,30,0.59618,17,-0.3767,19,-0.1689,20,-0.1714
ENSG00000124243,BCAS4,30,-0.5356,36,-0.3258,42,-0.0648,53,0.34564,46,0.13883
ENSG00000101126,ADNP,67,-0.6499,89,-0.2441,92,-0.1931,120,0.26844,113,0.24099
ENSG00000000419,DPM1,11,-1.8426,27,-0.5929,30,-0.4288,24,-0.7694,58,1.21529
ENSG00000054793,ATP9A,295,-0.2282,259,-0.4666,216,-0.7657,403,0.29091,410,0.48383
ENSG00000182463,TSHZ2,16,-1.4655,101,1.75838,15,-1.6125,36,-0.2382,36,-0.3558
ENSG00000064787,BCAS1,1816,4.21645,117,-1.1750,57,-2.2811,223,-0.1256,55,-2.7507
ENSG00000101132,PFDN4,27,-1.6545,91,0.20072,95,0.27923,75,-0.1397,85,0.11460
ENSG00000101134,DOK5,10,-1.3052,16,-0.7052,38,0.74953,20,-0.3780,28,0.31353
ENSG00000054803,CBLN4,5,-3.2595,29,-0.8835,59,0.32396,51,0.06932,61,0.59581
ENSG00000124098,FAM210B,75,0.29669,54,-0.2395,111,1.05699,40,-0.7418,53,-0.3821
ENSG00000022277,RTF2,186,0.77257,90,-0.4181,121,0.08631,91,-0.3964,118,0.06901
ENSG00000101144,BMP7,59,0.89022,12,-1.6601,130,3.10126,7,-2.3932,10,-2.2859
ENSG00000101146,RAE1,27,-0.2159,18,-0.9335,26,-0.3443,27,-0.2400,42,0.78491
ENSG00000124225,PMEPA1,145,0.85769,89,0.06790,84,-0.0316,102,0.30378,66,-0.5781
ENSG00000124209,RAB22A,45,-0.9508,97,0.27022,99,0.30303,86,0.04876,78,-0.1512
ENSG00000124164,VAPB,83,-0.5439,152,0.44278,67,-0.9448,155,0.47191,119,-0.0022
ENSG00000124222,STX16,144,0.96924,105,0.50486,69,-0.2436,81,0.04421,59,-0.6529
ENSG00000087460,GNAS,626,-1.3540,1217,-0.3757,2018,0.50810,1146,-0.4759,1768,0.39847
ENSG00000101158,NELFCD,34,0.18925,28,-0.1037,38,0.41881,16,-1.0512,33,0.19704
ENSG00000124172,ATP5F1E,777,-0.6243,505,-1.3579,1814,0.81159,1464,0.40733,1124,-0.0847
