Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000147010,SH3KBP1,148,1.04511,59,-0.4307,63,-0.3482,72,-0.1247,47,-0.7738,64,-0.3053,135,0.89678,65,-0.3309,86,0.15610,56,-0.5115
ENSG00000173681,BCLAF3,24,0.01796,51,1.27198,33,0.51701,17,-0.4804,15,-0.6461,18,-0.4327,23,-0.0373,14,-0.8465,21,-0.1845,29,0.34621
ENSG00000184368,MAP7D2,17,-3.3620,122,-0.4335,85,-0.9881,366,1.37515,200,0.34152,153,-0.0847,244,0.66799,155,-0.0671,153,-0.0845,125,-0.3975
ENSG00000173674,EIF1AX,163,-0.5127,279,0.34180,197,-0.2155,277,0.32861,292,0.41522,242,0.10749,261,0.23105,182,-0.3750,185,-0.3155,225,-0.0064
ENSG00000177189,RPS6KA3,9,-1.9106,18,-0.8517,35,0.12882,42,0.44483,55,0.88692,31,-0.0634,33,0.03278,32,0.02454,28,-0.2162,36,0.20550
ENSG00000149970,CNKSR2,42,-2.4911,140,-0.6991,137,-0.7260,237,0.12464,518,1.44769,198,-0.1590,354,0.78047,174,-0.3968,128,-0.8391,311,0.56330
ENSG00000012174,MBTPS2,30,0.30767,28,0.20707,17,-0.5369,31,0.40083,12,-1.0248,42,0.85911,25,0.03660,21,-0.2221,31,0.37850,10,-1.3887
ENSG00000102172,SMS,13,-2.7146,45,-0.9058,59,-0.4705,119,0.63450,65,-0.3380,65,-0.3427,120,0.64858,102,0.42602,119,0.62897,77,-0.0720
ENSG00000165186,PTCHD1,4,-1.7416,27,1.11304,6,-1.1037,17,0.35012,23,0.83681,5,-1.5228,5,-1.3096,16,0.30937,9,-0.5796,20,0.61770
ENSG00000123131,PRDX4,30,0.64425,35,0.88393,23,0.21020,26,0.40303,9,-1.2186,13,-0.7168,9,-1.1206,19,-0.1367,9,-1.2318,31,0.66761
ENSG00000123130,ACOT9,13,-0.8096,22,-0.0274,21,-0.1163,30,0.41452,30,0.44608,22,-0.0791,27,0.28767,18,-0.3901,17,-0.4146,31,0.51035
ENSG00000130066,SAT1,73,-0.8619,70,-0.9286,204,0.76507,64,-1.0519,73,-0.8656,194,0.67692,127,-0.0083,134,0.09016,154,0.30109,176,0.51955
ENSG00000184831,APOO,17,-1.7497,21,-1.4638,38,-0.5548,81,0.65324,56,0.04410,64,0.25235,75,0.52554,51,-0.1150,84,0.70786,60,0.15367
ENSG00000174010,KLHL15,6,-1.3197,34,1.38227,12,-0.2449,7,-1.1325,25,0.83790,24,0.77666,15,-0.0035,3,-2.2958,13,-0.1962,20,0.46233
ENSG00000130741,EIF2S3,51,-0.8354,132,0.67291,74,-0.2599,81,-0.1112,87,-0.0051,103,0.27167,93,0.10205,94,0.12892,70,-0.3421,80,-0.1297
ENSG00000005889,ZFX,40,0.72100,32,0.33095,27,0.07172,17,-0.5891,38,0.63624,13,-1.0705,17,-0.6325,22,-0.2396,25,-0.0114,28,0.15364
ENSG00000067992,PDK3,21,-1.8825,45,-0.7412,28,-1.4511,140,1.08950,83,0.22574,91,0.36156,102,0.56050,77,0.11394,102,0.56089,29,-1.3834
ENSG00000102230,PCYT1B,53,1.34428,38,0.77621,15,-0.7091,31,0.45403,15,-0.7055,15,-0.6625,13,-0.9111,17,-0.5683,22,-0.0793,23,-0.0392
ENSG00000004848,ARX,7,-1.7342,2,-3.5863,13,-0.8265,7,-1.7249,20,-0.1774,93,2.51425,14,-0.7084,14,-0.8414,35,0.70227,32,0.54141
ENSG00000157625,TAB3,15,-0.7177,16,-0.5797,8,-1.6966,32,0.42844,22,-0.1211,42,0.90876,24,0.01040,33,0.57003,18,-0.4083,21,-0.2111
ENSG00000198947,DMD,103,0.28385,126,0.60760,87,0.01704,64,-0.4671,121,0.53562,89,0.03758,49,-0.8634,73,-0.2937,64,-0.4762,102,0.26951
ENSG00000147027,TMEM47,100,0.15209,69,-0.4265,212,1.42729,41,-1.2048,52,-0.8501,105,0.22616,63,-0.5564,43,-1.2265,108,0.28266,161,0.94133
ENSG00000130962,PRRG1,188,3.12038,72,1.12576,16,-1.2205,17,-1.1069,10,-1.9780,9,-1.9969,14,-1.4036,22,-0.8286,14,-1.3972,14,-1.3869
ENSG00000047597,XK,5,-1.9847,8,-1.2124,7,-1.5453,29,0.68352,21,0.16580,27,0.55061,36,1.03410,17,-0.2004,22,0.19288,21,0.13995
ENSG00000165169,DYNLT3,34,-1.9086,67,-0.8896,51,-1.2922,202,0.86131,80,-0.6112,176,0.63527,200,0.84550,138,0.26393,157,0.44772,67,-0.8951
ENSG00000156313,RPGR,10,-0.2842,1,-2.9611,34,1.81037,12,-0.0008,11,-0.0591,12,0.09322,8,-0.5989,13,0.14178,10,-0.1773,4,-1.3853
ENSG00000156298,TSPAN7,129,-2.7470,850,0.09437,617,-0.4091,900,0.18536,849,0.09308,1140,0.57204,555,-0.5725,963,0.33286,935,0.24762,908,0.20114
ENSG00000165175,MID1IP1,230,1.83164,243,1.94207,72,-0.1556,29,-1.5173,24,-1.8044,32,-1.3617,32,-1.3696,61,-0.4442,57,-0.5225,31,-1.4314
ENSG00000183337,BCOR,28,1.19538,20,0.59925,10,-0.4734,10,-0.4889,12,-0.2100,15,0.19596,9,-0.5702,10,-0.4294,8,-0.8757,17,0.30031
ENSG00000182220,ATP6AP2,157,-0.8323,254,-0.0863,134,-1.0774,464,0.89456,219,-0.3229,343,0.39350,419,0.72178,246,-0.1531,229,-0.2511,245,-0.1443
ENSG00000180182,MED14,35,0.97057,30,0.66448,12,-0.6970,28,0.57959,8,-1.3899,17,-0.2424,12,-0.6786,20,0.01329,15,-0.3987,18,-0.1244
ENSG00000124486,USP9X,123,0.04600,120,0.00236,117,-0.0430,135,0.19465,121,0.01531,116,-0.0537,154,0.40817,85,-0.5743,114,-0.0767,146,0.31914
ENSG00000215301,DDX3X,184,0.17993,129,-0.3724,137,-0.2793,183,0.16823,136,-0.2969,190,0.23382,201,0.32463,143,-0.2429,225,0.50394,136,-0.2959
ENSG00000147044,CASK,54,0.46980,43,0.11758,40,0.00850,41,0.01897,42,0.08670,37,-0.1155,41,0.04788,33,-0.3242,41,0.02743,35,-0.2083
ENSG00000189221,MAOA,13,-1.7489,30,-0.5552,76,0.92633,25,-0.8224,22,-1.0036,29,-0.5818,23,-0.9537,53,0.36646,71,0.81979,77,0.95340
ENSG00000069535,MAOB,38,-0.8166,111,0.86457,74,0.19361,75,0.22650,61,-0.1112,34,-0.9756,69,0.09688,56,-0.2715,89,0.50388,54,-0.2928
ENSG00000124479,NDP,53,0.71373,59,0.90187,19,-0.9105,28,-0.3024,26,-0.3856,36,0.09741,22,-0.6368,30,-0.2135,29,-0.2433,41,0.29465
ENSG00000069509,FUNDC1,32,-0.7387,32,-0.7610,21,-1.3922,81,0.71310,32,-0.7337,40,-0.3943,81,0.71192,58,0.18986,83,0.76003,54,0.06964
ENSG00000147050,KDM6A,38,1.86008,13,0.00349,8,-0.6536,11,-0.2721,18,0.55918,8,-0.6779,11,-0.2184,11,-0.2652,6,-1.2029,6,-1.1813
ENSG00000147121,KRBOX4,16,-0.4378,12,-0.8652,11,-1.0142,24,0.23164,36,0.91059,28,0.46692,21,-0.0005,18,-0.2746,18,-0.2314,28,0.48432
ENSG00000065923,SLC9A7,9,-2.2503,12,-1.7557,33,-0.2908,64,0.76725,68,0.86221,41,0.03998,67,0.83896,35,-0.2410,41,0.03990,35,-0.2140
ENSG00000130988,RGN,16,0.12543,12,-0.3682,26,0.89974,8,-0.9974,14,-0.1586,13,-0.2757,9,-0.7416,10,-0.6086,31,1.16966,16,0.13601
ENSG00000147123,NDUFB11,115,-0.8560,173,-0.2271,164,-0.3120,200,0.00122,153,-0.4249,245,0.32319,274,0.50249,203,0.02328,239,0.28491,234,0.24527
ENSG00000182872,RBM10,58,-0.0273,74,0.38089,57,-0.0311,39,-0.6239,74,0.37641,95,0.78874,32,-0.9402,56,-0.0875,54,-0.1396,50,-0.2526
ENSG00000130985,UBA1,135,-0.1295,226,0.70546,88,-0.7870,191,0.42885,177,0.29950,176,0.29518,120,-0.3055,120,-0.3494,154,0.08443,104,-0.5362
ENSG00000102225,CDK16,33,-1.0342,64,-0.0101,64,-0.0115,64,-0.0094,59,-0.1158,65,0.02097,54,-0.2598,95,0.73381,60,-0.0968,52,-0.3348
ENSG00000102226,USP11,58,-1.4364,270,0.98690,101,-0.5990,127,-0.2349,203,0.51341,277,1.03117,137,-0.1198,145,-0.0352,83,-0.8913,82,-0.9116
ENSG00000078061,ARAF,28,1.27217,11,-0.2623,16,0.27378,9,-0.5180,11,-0.3094,13,-0.0384,9,-0.6180,12,-0.1664,17,0.42483,7,-1.0146
ENSG00000008056,SYN1,28,-3.3889,400,0.62226,121,-1.2385,414,0.67997,343,0.37083,333,0.32367,254,-0.1095,362,0.51966,218,-0.3505,160,-0.8228
ENSG00000102265,TIMP1,19,0.17331,19,0.13611,67,2.42571,1,-3.7309,7,-1.2593,10,-0.7933,3,-2.5731,13,-0.4002,12,-0.5126,23,0.47284
ENSG00000126767,ELK1,6,-2.9928,15,-1.6479,55,0.34879,22,-1.0429,118,1.69026,41,-0.1211,40,-0.1423,39,-0.2002,50,0.19452,59,0.46657
ENSG00000126756,UXT,60,0.61313,32,-0.3710,40,-0.0303,29,-0.5406,40,-0.0479,44,0.12750,34,-0.2941,53,0.47378,33,-0.3393,32,-0.3903
ENSG00000068438,FTSJ1,20,0.04355,16,-0.3415,13,-0.6347,19,-0.0749,26,0.42762,19,-0.1035,24,0.29920,19,-0.1004,26,0.42715,18,-0.1489
ENSG00000102312,PORCN,4,-2.1011,34,0.99407,12,-0.5978,25,0.46512,21,0.16859,29,0.72315,20,0.11033,15,-0.3813,16,-0.2100,13,-0.5878
ENSG00000147155,EBP,8,-1.4599,58,1.69743,17,-0.3573,21,-0.0386,17,-0.3417,36,0.86309,16,-0.4429,18,-0.2456,16,-0.4206,8,-1.4215
ENSG00000068354,TBC1D25,15,-0.6111,21,-0.1459,12,-1.0020,24,0.05409,30,0.42086,29,0.35547,25,0.17691,30,0.48914,16,-0.5572,20,-0.2093
ENSG00000102317,RBM3,49,-0.4136,33,-1.0258,51,-0.3762,69,0.09848,90,0.53245,42,-0.6774,74,0.21544,79,0.35343,63,-0.0500,83,0.40131
ENSG00000101940,WDR13,67,-0.3101,126,0.70486,106,0.41396,83,0.03178,70,-0.2372,77,-0.0965,51,-0.7287,93,0.23241,62,-0.4288,70,-0.2394
ENSG00000094631,HDAC6,31,0.63521,45,1.30658,28,0.50995,8,-1.3044,16,-0.3649,37,0.95035,14,-0.5603,11,-0.9698,15,-0.4608,8,-1.3977
ENSG00000102109,PCSK1N,96,-2.2363,207,-1.1019,673,0.75912,316,-0.4553,366,-0.2258,462,0.14146,385,-0.1477,574,0.55923,524,0.34494,473,0.17914
ENSG00000102103,PQBP1,39,-0.4300,74,0.58919,41,-0.3387,62,0.29364,60,0.25107,42,-0.3105,52,0.00816,42,-0.3495,78,0.66074,34,-0.6397
ENSG00000126768,TIMM17B,45,-0.1691,19,-1.4446,28,-0.9230,66,0.42464,45,-0.1761,53,0.06305,57,0.19435,60,0.31446,79,0.71538,43,-0.2345
ENSG00000102100,SLC35A2,19,0.33587,45,1.77801,11,-0.4556,15,-0.0690,11,-0.5487,8,-0.9142,28,0.91519,8,-1.1448,10,-0.7217,9,-0.7522
ENSG00000102096,PIM2,0,-4.2416,1,-3.0739,5,-1.1332,12,0.19070,20,1.04736,18,0.91469,26,1.48430,8,-0.5040,9,-0.1482,8,-0.4048
ENSG00000068308,OTUD5,53,-0.0224,36,-0.6017,27,-1.0402,70,0.42635,55,0.03778,45,-0.2887,69,0.40283,56,0.07532,54,0.00166,70,0.41235
ENSG00000068400,GRIPAP1,55,-0.5066,87,0.20734,60,-0.3760,116,0.67562,98,0.40457,84,0.15056,74,-0.0476,76,-0.0166,56,-0.4699,58,-0.4324
ENSG00000068323,TFE3,33,-0.2586,72,1.02129,47,0.30166,41,0.10834,27,-0.5733,19,-1.1128,22,-0.8426,44,0.21489,41,0.08825,37,-0.0881
ENSG00000243279,PRAF2,70,-0.2054,132,0.81886,63,-0.3813,97,0.31643,64,-0.3410,72,-0.1709,93,0.23817,85,0.10559,56,-0.5506,62,-0.3860
ENSG00000196998,WDR45,15,-1.4561,29,-0.5261,39,-0.0812,46,0.19404,40,-0.0135,45,0.17331,35,-0.2157,55,0.53906,51,0.34781,37,-0.1408
ENSG00000068394,GPKOW,20,-0.0569,20,-0.0742,31,0.60589,16,-0.4254,18,-0.2409,31,0.62261,25,0.26078,16,-0.4782,19,-0.1408,20,-0.1063
ENSG00000102003,SYP,95,-2.1544,493,0.35809,142,-1.5606,939,1.46682,364,-0.1271,531,0.48134,318,-0.3386,409,0.06670,452,0.21886,183,-1.1766
ENSG00000049769,PPP1R3F,17,-1.1564,36,-0.0113,29,-0.3744,44,0.30392,41,0.20030,41,0.16922,34,-0.1023,35,-0.0531,52,0.55852,37,0.00489
ENSG00000273820,USP27X,6,-2.8606,44,-0.0311,17,-1.4708,50,0.17379,44,-0.0443,53,0.23915,91,1.15062,58,0.46530,35,-0.3835,39,-0.2119
ENSG00000158352,SHROOM4,93,4.33145,10,-0.2300,7,-0.8902,1,-3.0555,1,-3.1009,4,-1.7420,1,-3.5474,9,-0.4854,0,-7.9890,0,-4.7019
ENSG00000122824,NUDT10,2,-3.5838,100,2.08211,7,-2.2038,45,0.63330,25,-0.2948,26,-0.2164,16,-0.9744,40,0.51479,22,-0.4747,9,-1.8186
ENSG00000196368,NUDT11,7,-2.9096,11,-2.2477,23,-1.1474,67,0.49558,84,0.88042,55,0.17609,78,0.75628,51,0.07084,50,0.03470,62,0.38976
ENSG00000189369,GSPT2,17,-0.6411,17,-0.6603,15,-0.7891,29,0.17081,42,0.76787,39,0.65755,24,-0.1146,18,-0.5733,30,0.19764,36,0.51758
ENSG00000179222,MAGED1,110,-1.1654,242,0.05522,184,-0.3764,371,0.75305,208,-0.1856,307,0.43789,288,0.33328,243,0.07006,240,0.04203,136,-0.8394
ENSG00000184205,TSPYL2,34,-1.8462,95,-0.3153,94,-0.3333,122,0.08888,229,1.12821,183,0.74149,92,-0.3612,101,-0.2349,62,-0.9601,161,0.53187
ENSG00000232593,KANTR,28,0.39159,16,-0.4720,28,0.37480,17,-0.3527,46,1.21911,27,0.32756,13,-0.8116,16,-0.5241,17,-0.3960,17,-0.3952
ENSG00000126012,KDM5C,17,-0.7276,21,-0.3732,18,-0.5892,41,0.68348,34,0.37583,29,0.12751,18,-0.6199,37,0.60352,25,-0.1272,18,-0.6491
ENSG00000124313,IQSEC2,14,-2.1423,48,-0.2899,35,-0.7511,96,0.82516,116,1.15848,65,0.18149,54,-0.1093,63,0.15287,47,-0.3345,35,-0.7840
ENSG00000072501,SMC1A,114,1.73180,58,0.53565,55,0.46690,19,-1.1368,42,0.03878,31,-0.4325,24,-0.8067,28,-0.6298,12,-1.7862,40,-0.0305
ENSG00000072506,HSD17B10,44,0.83583,33,0.37216,28,0.10057,29,0.16150,15,-0.8396,20,-0.4115,21,-0.3112,19,-0.5437,27,0.02928,33,0.36664
ENSG00000086758,HUWE1,168,0.35068,113,-0.2745,139,0.04464,113,-0.2760,150,0.16634,140,0.05812,163,0.30503,134,-0.0112,92,-0.5903,137,0.03047
ENSG00000184083,FAM120C,34,0.81374,33,0.78290,16,-0.4034,13,-0.6854,16,-0.3703,14,-0.6190,5,-1.9001,14,-0.6034,30,0.61659,35,0.87851
ENSG00000196632,WNK3,12,-0.5559,8,-1.1287,17,-0.0479,17,0.01238,30,0.87343,29,0.82494,19,0.18085,9,-1.0472,17,-0.0191,23,0.42970
ENSG00000158526,TSR2,89,-0.0686,102,0.14059,58,-0.7222,66,-0.5376,104,0.18115,102,0.14991,83,-0.1753,118,0.42249,99,0.09906,85,-0.1481
ENSG00000130119,GNL3L,21,0.58213,21,0.57498,15,0.06614,12,-0.3636,12,-0.3150,10,-0.5190,9,-0.6772,16,0.17747,16,0.15130,12,-0.3241
ENSG00000102316,MAGED2,89,-0.7376,131,-0.1385,114,-0.3564,205,0.58285,81,-0.8809,223,0.72143,173,0.29952,124,-0.2425,182,0.38068,128,-0.1731
ENSG00000067445,TRO,18,-1.3475,70,0.70598,25,-0.8857,83,1.00384,43,-0.0857,49,0.14386,47,0.07662,45,0.00720,52,0.21614,17,-1.4242
ENSG00000182518,FAM104B,22,-0.1312,22,-0.1048,14,-0.8154,12,-0.9975,23,-0.0323,37,0.71592,26,0.14611,26,0.20231,22,-0.1310,29,0.34519
ENSG00000256045,MTRNR2L10,29,-1.1190,28,-1.1880,130,1.27086,15,-2.0564,36,-0.8173,47,-0.4005,37,-0.7609,112,1.17647,67,0.16583,54,-0.1819
ENSG00000187601,MAGEH1,106,0.13717,152,0.72482,51,-0.9927,109,0.17653,110,0.19342,164,0.85650,70,-0.5082,72,-0.5058,77,-0.3674,86,-0.1853
ENSG00000247746,USP51,23,0.81457,19,0.48345,21,0.68501,6,-1.2001,11,-0.2717,16,0.26311,9,-0.6328,8,-0.8991,9,-0.5952,20,0.63941
ENSG00000083750,RRAGB,14,-0.9398,13,-1.0732,28,0.12064,32,0.33238,36,0.52232,36,0.53831,25,-0.0421,28,0.14928,29,0.19677,15,-0.8167
ENSG00000188021,UBQLN2,127,-0.3121,287,1.01037,64,-1.3550,157,0.01968,235,0.67007,147,-0.0924,160,0.04659,154,-0.0121,131,-0.2717,93,-0.7969
ENSG00000204272,NBDY,46,-0.5008,71,0.18617,50,-0.3655,67,0.08960,72,0.20553,79,0.35089,56,-0.2047,74,0.28148,61,-0.0509,46,-0.4867
ENSG00000204271,SPIN3,10,-0.8884,11,-0.6972,12,-0.5463,31,0.92204,20,0.21021,25,0.53382,21,0.31520,19,0.17108,15,-0.2291,9,-0.9965
ENSG00000186787,SPIN2B,10,-0.8384,40,1.29016,10,-0.8882,22,0.30202,17,-0.1067,18,-4.0215,17,-0.1111,17,-0.0985,12,-0.5701,19,0.05180
ENSG00000198455,ZXDB,17,0.39310,12,-0.1813,3,-2.3298,15,0.17324,11,-0.2799,21,0.71349,15,0.18096,15,0.13018,17,0.39899,7,-0.8922
ENSG00000235437,LINC01278,12,-0.7118,19,0.04803,17,-0.1745,22,0.24072,26,0.53250,21,0.16368,16,-0.2288,17,-0.2054,21,0.13535,20,0.07718
ENSG00000131089,ARHGEF9,25,-2.7105,142,-0.1251,87,-0.8706,168,0.13713,247,0.77314,228,0.63786,174,0.19835,164,0.12016,115,-0.4521,176,0.21251
ENSG00000126970,ZC4H2,16,0.31085,15,0.19075,2,-2.5202,21,0.77384,13,-0.0321,15,0.17116,13,0.04522,15,0.18983,14,0.06820,6,-1.1497
ENSG00000102053,ZC3H12B,8,-1.2689,28,0.63827,10,-0.9634,21,0.18220,25,0.45711,17,-0.1681,13,-0.5023,27,0.67074,11,-0.7510,18,-0.0332
ENSG00000001497,LAS1L,32,0.47535,36,0.62435,22,-0.1649,28,0.26842,21,-0.1984,29,0.28959,10,-1.2385,27,0.18806,21,-0.2306,12,-1.0956
ENSG00000147065,MSN,72,1.08217,42,0.19750,111,1.89573,11,-1.8646,9,-2.1316,18,-1.0677,14,-1.4266,29,-0.3854,45,0.30962,26,-0.5219
ENSG00000089472,HEPH,28,0.02924,26,-0.0703,63,1.36341,7,-1.9519,6,-2.1975,15,-0.9151,10,-1.5455,13,-1.2422,61,1.30830,62,1.33476
ENSG00000079482,OPHN1,17,-0.1144,26,0.54402,25,0.46473,15,-0.3262,17,-0.0985,28,0.68712,12,-0.6291,12,-0.7584,15,-0.3575,24,0.44352
ENSG00000181704,YIPF6,58,0.42252,72,0.76778,60,0.48779,37,-0.2960,28,-0.7249,64,0.57786,43,-0.0407,31,-0.6056,34,-0.4288,32,-0.5029
ENSG00000181191,PJA1,32,-0.9980,72,0.22776,40,-0.6831,73,0.24354,139,1.34410,75,0.29255,68,0.13772,48,-0.4593,30,-1.1398,62,-0.0201
ENSG00000089289,IGBP1,45,-0.4678,49,-0.3433,61,-0.0174,57,-0.1087,46,-0.4576,82,0.45250,91,0.62717,70,0.23195,57,-0.1070,48,-0.3929
ENSG00000120509,PDZD11,22,-1.0739,58,0.39064,36,-0.3785,48,0.06911,51,0.18699,60,0.43186,58,0.37151,41,-0.1688,44,-0.0624,42,-0.1191
ENSG00000082458,DLG3,9,-2.8862,74,0.22108,34,-0.9660,82,0.37797,111,0.88562,88,0.48533,82,0.38707,63,-0.0544,59,-0.1569,47,-0.5108
ENSG00000147164,SNX12,22,-0.8865,24,-0.7028,18,-1.1870,57,0.63959,45,0.22813,64,0.81360,37,-0.0533,43,0.20349,44,0.20869,27,-0.5397
ENSG00000184481,FOXO4,33,1.46213,28,1.18028,10,-0.3970,7,-1.0530,6,-1.1871,11,-0.3354,4,-1.7762,17,0.43923,8,-0.7341,7,-0.9089
ENSG00000184634,MED12,20,0.53292,9,-0.6528,18,0.38866,8,-0.8171,17,0.26249,11,-0.4485,7,-1.1222,16,0.20428,21,0.60245,14,-0.0269
ENSG00000196338,NLGN3,86,0.51317,60,-0.0681,71,0.20466,40,-0.6884,60,-0.0666,50,-0.3426,54,-0.2287,49,-0.4125,104,0.83510,64,0.03481
ENSG00000169562,GJB1,94,3.93897,47,2.14645,1,-3.4751,0,-4.5068,0,-4.2605,0,-4.2423,2,-2.8075,3,-2.1091,0,-7.2628,0,-8.1720
ENSG00000147130,ZMYM3,35,-0.1320,47,0.35799,18,-1.1342,42,0.17629,64,0.86109,26,-0.5491,34,-0.1485,52,0.58339,22,-0.8504,23,-0.7838
ENSG00000147140,NONO,90,-0.3007,119,0.14667,119,0.14653,111,0.03512,104,-0.0608,149,0.50526,91,-0.2844,113,0.06377,100,-0.1242,86,-0.3562
ENSG00000147133,TAF1,31,1.02403,15,-0.1406,23,0.54695,12,-0.4497,23,0.56028,15,-0.1140,10,-0.7796,13,-0.4032,8,-1.1113,17,0.08515
ENSG00000147162,OGT,85,-0.4579,99,-0.2152,56,-1.0901,128,0.19099,166,0.61166,142,0.34832,141,0.34657,120,0.09916,91,-0.3554,103,-0.1542
ENSG00000204131,NHSL2,5,-1.4025,0,-5.8024,18,0.42464,7,-0.8965,38,1.75522,11,-0.2665,22,0.80537,8,-0.8288,6,-1.2893,25,0.97263
ENSG00000242732,RTL5,24,-0.1365,19,-0.4786,24,-0.1457,37,0.54280,23,-0.2060,41,0.71697,28,0.08618,24,-0.1377,22,-0.2812,22,-0.2291
ENSG00000102309,PIN4,54,-0.1002,41,-0.5259,53,-0.1250,40,-0.5418,47,-0.3254,89,0.70103,69,0.29975,62,0.12061,66,0.21897,50,-0.2158
ENSG00000198034,RPS4X,420,-0.2699,425,-0.2509,544,0.13953,242,-1.1135,356,-0.5278,434,-0.2183,425,-0.2516,700,0.62344,568,0.20733,672,0.48084
ENSG00000147099,HDAC8,18,0.28192,27,0.94540,10,-0.5270,12,-0.3129,28,1.03681,6,-1.2552,18,0.32471,15,0.00801,9,-0.7280,4,-1.7233
ENSG00000186462,NAP1L2,23,-3.2940,148,-0.5763,54,-2.0754,444,1.20925,255,0.27249,307,0.57818,278,0.41125,239,0.19101,227,0.08913,148,-0.5839
ENSG00000204116,CHIC1,20,-1.6331,17,-1.8561,21,-1.6019,97,0.79032,69,0.23423,69,0.23947,95,0.74465,76,0.42779,66,0.16604,51,-0.2576
ENSG00000230590,FTX,97,0.73146,83,0.46345,89,0.58162,44,-0.5329,107,0.89260,31,-1.0417,76,0.32004,24,-1.5446,30,-1.0818,76,0.33242
ENSG00000225470,JPX,169,1.72573,62,0.00720,89,0.60602,28,-1.2157,60,-0.0338,55,-0.1716,36,-0.8067,47,-0.4512,37,-0.7923,46,-0.4603
ENSG00000147100,SLC16A2,10,-0.9388,7,-1.4599,39,1.20928,18,-0.0071,17,-0.1012,23,0.30974,20,0.15484,15,-0.3865,22,0.26579,18,-0.0390
ENSG00000131263,RLIM,57,-0.6759,131,0.64486,59,-0.6229,129,0.61543,84,-0.0746,59,-0.6236,99,0.18316,94,0.11751,92,0.06164,71,-0.3305
ENSG00000050030,NEXMIF,7,-2.4687,37,-0.0498,17,-1.2213,36,-0.0657,66,0.91137,41,0.13798,63,0.81499,43,0.23870,17,-1.2261,46,0.30637
ENSG00000131269,ABCB7,24,0.28470,26,0.41916,23,0.26705,21,0.11120,18,-0.1412,27,0.48205,15,-0.4105,9,-1.2275,27,0.50008,18,-0.1565
ENSG00000094841,UPRT,12,-0.1992,26,0.97456,10,-0.5622,19,0.48952,12,-0.2389,14,-0.0484,21,0.58220,11,-0.4511,13,-0.0897,7,-1.0235
ENSG00000102390,PBDC1,23,0.12489,21,-0.0590,32,0.64440,23,0.10248,29,0.50508,29,0.45413,17,-0.3635,13,-0.8240,18,-0.2854,18,-0.2469
ENSG00000198934,MAGEE1,13,-2.6824,63,-0.3337,47,-0.7761,143,0.98246,109,0.53751,88,0.18822,130,0.81869,65,-0.3189,74,-0.0834,64,-0.3114
ENSG00000085224,ATRX,597,0.30120,350,-0.5415,717,0.60101,389,-0.3768,907,0.99918,459,-0.1196,639,0.41136,294,-0.8763,231,-1.1692,566,0.21496
ENSG00000102158,MAGT1,171,2.59312,100,1.50664,39,-0.0665,8,-2.3207,11,-1.9270,13,-1.6779,7,-2.6236,17,-1.3994,24,-0.8273,42,0.03052
ENSG00000131174,COX7B,188,-1.2797,138,-1.7357,293,-0.6035,531,0.33153,270,-0.7288,504,0.24730,601,0.53462,539,0.40283,607,0.55112,538,0.35443
ENSG00000102144,PGK1,174,-1.3681,219,-1.0270,211,-1.0782,765,0.96691,380,-0.1792,552,0.42002,670,0.73925,361,-0.2817,597,0.54730,388,-0.1448
ENSG00000187325,TAF9B,49,0.15866,107,1.47245,36,-0.3388,30,-0.6238,46,0.04610,54,0.29348,28,-0.7009,34,-0.4563,26,-0.8320,47,0.06773
ENSG00000078596,ITM2A,27,-1.5330,60,-0.3523,159,1.23578,34,-1.2067,57,-0.4365,110,0.59921,67,-0.1953,126,0.95994,41,-0.9342,24,-1.7131
ENSG00000165288,BRWD3,26,0.75961,17,0.08951,31,1.06682,11,-0.5947,34,1.21944,11,-0.5841,16,0.01583,7,-1.2930,4,-1.8512,12,-0.4011
ENSG00000198157,HMGN5,79,1.30889,14,-1.4273,100,1.75210,15,-1.2812,28,-0.3670,35,-0.0263,35,-0.0540,18,-1.0897,17,-1.1481,34,-0.0665
ENSG00000131171,SH3BGRL,182,-0.0104,131,-0.5215,224,0.32580,170,-0.1173,156,-0.2498,147,-0.3458,258,0.55743,168,-0.1436,177,-0.0522,231,0.37137
ENSG00000072133,RPS6KA6,0,-4.1584,41,1.77502,10,-0.5498,16,0.20152,22,0.69402,15,0.08549,7,-1.0563,8,-1.0000,9,-0.6361,21,0.59045
ENSG00000155008,APOOL,19,-0.4227,25,0.02267,16,-0.6738,39,0.76467,20,-0.2689,24,-0.0468,25,0.01087,26,0.12394,25,0.05502,24,-0.0396
ENSG00000147180,ZNF711,40,-0.1261,15,-1.5961,44,0.02878,56,0.40382,58,0.45653,53,0.31177,71,0.79865,23,-1.0372,23,-0.9492,71,0.80162
ENSG00000188419,CHM,19,-1.3883,24,-1.0129,29,-0.7348,59,0.34481,76,0.78296,63,0.46244,82,0.89549,42,-0.1855,23,-1.0648,59,0.34621
