Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000140474,ULK3,13,-1.6594,38,-0.0432,45,0.20690,58,0.63333,39,-0.0200,59,0.73604,26,-0.6555,54,0.50914,20,-1.0375,22,-0.8534
ENSG00000178802,MPI,18,-1.1571,24,-0.7010,41,0.09758,44,0.20021,25,-0.6447,69,1.09622,36,-0.0953,29,-0.4543,33,-0.2505,37,-0.0863
ENSG00000178761,FAM219B,17,-1.5310,49,0.03126,37,-0.3943,81,0.85336,68,0.55952,61,0.42850,61,0.37141,41,-0.2561,18,-1.4715,34,-0.5285
ENSG00000178741,COX5A,207,-0.4292,143,-0.9910,291,0.10605,224,-0.3090,389,0.57739,392,0.66925,383,0.55138,274,0.01160,160,-0.8261,142,-1.0079
ENSG00000198794,SCAMP5,400,0.11883,330,-0.1873,357,-0.0601,710,1.07292,426,0.22065,371,0.00012,247,-0.6358,395,0.10064,286,-0.4099,190,-1.0361
ENSG00000140365,COMMD4,13,-1.1824,13,-1.1450,56,1.09493,16,-0.9273,36,0.34763,26,-0.1734,32,0.19175,25,-0.2210,33,0.24003,39,0.50037
ENSG00000140400,MAN2C1,15,-1.2391,56,0.84889,37,0.15738,26,-0.3473,26,-0.4010,32,-0.0585,41,0.31873,22,-0.6453,51,0.69469,28,-0.2619
ENSG00000169375,SIN3A,25,-0.0785,42,0.73827,36,0.49693,40,0.65971,17,-0.6664,20,-0.4269,22,-0.2808,28,0.09719,9,-1.5778,30,0.21834
ENSG00000169410,PTPN9,17,-0.3150,24,0.24106,33,0.78646,29,0.53137,23,0.17585,18,-0.1833,6,-1.7899,13,-0.7250,31,0.64183,14,-0.6167
ENSG00000169371,SNUPN,41,0.21075,33,-0.1463,40,0.18244,60,0.85167,34,-0.0901,31,-0.2617,13,-1.5064,31,-0.2048,44,0.33478,36,-0.0063
ENSG00000177971,IMP3,38,-0.6963,23,-1.4286,77,0.39920,69,0.22360,78,0.42835,71,0.30627,52,-0.2189,53,-0.2090,79,0.44135,48,-0.3547
ENSG00000140367,UBE2Q2,115,1.19692,69,0.32616,43,-0.3924,18,-1.6874,64,0.21205,28,-1.1473,61,0.12973,64,0.21355,53,-0.0711,72,0.40293
ENSG00000167196,FBXO22,13,-1.7343,159,2.42736,31,-0.4159,22,-0.9116,38,-0.1324,41,0.00747,22,-0.9680,15,-1.5185,37,-0.1357,31,-0.4349
ENSG00000140374,ETFA,19,-1.0263,17,-1.1838,43,0.18349,23,-0.7377,53,0.54295,55,0.65828,45,0.26867,19,-1.0152,39,0.03621,50,0.41998
ENSG00000140386,SCAPER,190,0.46899,303,1.26589,77,-0.9401,91,-0.6808,107,-0.4442,90,-0.7690,153,0.11780,122,-0.2401,151,0.10098,187,0.44294
ENSG00000117906,RCN2,185,-0.0860,217,0.16589,240,0.32716,259,0.45163,253,0.41850,207,0.10481,109,-0.9038,176,-0.1629,197,0.01071,99,-1.0449
ENSG00000140391,TSPAN3,252,-0.5345,232,-0.6632,457,0.40807,447,0.37154,422,0.27599,401,0.21890,233,-0.6549,198,-0.9038,502,0.55962,359,0.01770
ENSG00000173517,PEAK1,50,-0.1901,122,1.27618,70,0.33965,47,-0.2922,55,-0.0622,26,-1.2907,48,-0.2761,49,-0.2361,78,0.51129,54,-0.0758
ENSG00000140382,HMG20A,58,0.26113,40,-0.2915,66,0.47321,56,0.21051,48,-0.0408,52,0.09522,43,-0.1881,38,-0.3901,31,-0.7212,55,0.19363
ENSG00000169783,LINGO1,253,0.21254,173,-0.3899,414,1.03251,347,0.73133,134,-0.7771,230,0.06723,197,-0.1862,240,0.12475,139,-0.7200,79,-1.5634
ENSG00000166411,IDH3A,134,0.02948,94,-0.5195,127,-0.0589,121,-0.1291,148,0.19402,225,1.01675,103,-0.3878,117,-0.1781,95,-0.4972,57,-1.2771
ENSG00000103740,ACSBG1,2,-4.0221,14,-1.2345,4,-2.9523,4,-2.8385,1,-4.2058,19,-0.8721,59,0.99060,29,-0.1591,95,1.86322,107,2.08714
ENSG00000140403,DNAJA4,95,-0.4097,62,-1.0500,105,-0.2552,103,-0.2850,223,0.97749,142,0.25797,137,0.17271,120,-0.0369,140,0.20847,85,-0.5819
ENSG00000140395,WDR61,24,-0.7682,37,-0.1232,50,0.36731,42,0.09105,41,0.03886,57,0.64172,27,-0.6213,26,-0.6322,53,0.46200,25,-0.7366
ENSG00000136381,IREB2,38,-0.3371,64,0.49424,20,-1.3067,42,-0.1653,88,1.02462,56,0.29973,39,-0.2771,22,-1.1296,52,0.15776,40,-0.2347
ENSG00000041357,PSMA4,260,0.85166,200,0.41219,194,0.36839,155,0.00089,138,-0.1764,156,0.01593,108,-0.5624,65,-1.3138,174,0.19141,93,-0.7792
ENSG00000185787,MORF4L1,1210,0.51996,693,-0.3690,638,-0.4973,677,-0.4068,928,0.08989,1037,0.30171,922,0.07888,1290,0.62544,486,-0.9136,730,-0.2893
ENSG00000103811,CTSH,7,-2.4543,9,-2.1818,0,-7.0176,19,-1.1223,3,-3.4590,6,-2.9290,21,-0.9476,8,-2.4073,147,2.35770,204,3.15904
ENSG00000058335,RASGRF1,129,0.07571,64,-1.0018,177,0.58785,89,-0.4970,195,0.75014,163,0.50638,124,0.01084,92,-0.4465,100,-0.3192,57,-1.1801
ENSG00000166557,TMED3,38,-0.0855,38,-0.0754,48,0.28462,54,0.48602,33,-0.3079,55,0.57905,22,-0.9337,26,-0.6911,50,0.34610,22,-0.8976
ENSG00000086666,ZFAND6,40,-0.3579,40,-0.3225,58,0.24416,41,-0.2867,35,-0.5612,55,0.18916,67,0.47638,31,-0.7281,63,0.37041,62,0.34589
ENSG00000172379,ARNT2,126,-0.7439,102,-1.0682,250,0.32879,185,-0.1561,323,0.75045,185,-0.1695,269,0.44517,112,-0.9218,350,0.88250,156,-0.4192
ENSG00000136379,ABHD17C,29,-0.1093,27,-0.2062,39,0.35170,35,0.19281,37,0.27935,16,-1.0787,32,0.03006,27,-0.2464,47,0.67889,37,0.27357
ENSG00000117899,MESD,70,0.47859,70,0.48745,37,-0.4982,65,0.37573,62,0.27697,25,-1.1663,26,-1.0362,29,-0.8802,73,0.56083,85,0.80861
ENSG00000140406,TLNRD1,45,0.33432,31,-0.2496,56,0.69750,45,0.35411,19,-0.9895,45,0.37238,18,-1.0942,30,-0.2772,14,-1.4223,52,0.57040
ENSG00000182774,RPS17,169,-1.1151,152,-1.2680,254,-0.4910,234,-0.6209,474,0.49756,305,-0.2301,657,1.04973,474,0.49666,276,-0.3661,530,0.68345
ENSG00000214575,CPEB1,55,0.18339,84,0.86449,38,-0.3907,66,0.47736,37,-0.4244,50,0.02489,31,-0.6955,62,0.37523,29,-0.8011,38,-0.4113
ENSG00000103723,AP3B2,141,0.72508,87,-0.0566,149,0.81869,145,0.76289,58,-0.6740,91,0.01544,61,-0.6014,81,-0.1804,66,-0.4864,23,-2.0562
ENSG00000156232,WHAMM,26,-0.1363,39,0.48868,15,-0.9150,26,-0.1444,40,0.53053,17,-0.8750,21,-0.4635,40,0.55963,35,0.32737,37,0.42525
ENSG00000103942,HOMER2,24,-0.6835,45,0.26249,17,-1.1995,47,0.31610,33,-0.2399,9,-2.2392,39,0.01645,47,0.32352,93,1.49801,57,0.64832
ENSG00000169612,RAMAC,10,-0.9434,15,-0.4402,32,0.79854,18,-0.1284,42,1.28740,17,-0.2053,24,0.34153,10,-0.9778,7,-1.4980,21,0.10626
ENSG00000169609,C15orf40,19,-0.5690,41,0.60928,30,0.11191,40,0.58046,40,0.56690,14,-1.1558,27,-0.0448,19,-0.6184,31,0.16495,33,0.25833
ENSG00000064726,BTBD1,34,-0.3487,21,-1.0783,47,0.17015,60,0.56918,34,-0.3141,53,0.40357,65,0.69113,31,-0.4879,38,-0.1432,28,-0.6118
ENSG00000136404,TM6SF1,42,0.12937,22,-0.8544,19,-1.0469,33,-0.2228,32,-0.2853,105,2.14336,22,-0.8330,25,-0.6472,6,-2.6053,9,-2.0652
ENSG00000166503,HDGFL3,525,0.73313,406,0.31195,193,-0.8523,318,-0.0796,349,0.06813,249,-0.5019,281,-0.2727,487,0.60922,260,-0.3919,360,0.11910
ENSG00000140600,SH3GL3,90,-0.0421,105,0.20827,103,0.17369,137,0.63709,47,-1.0214,96,0.06403,56,-0.7673,146,0.73741,47,-1.0365,93,0.01250
ENSG00000140612,SEC11A,15,-0.7756,19,-0.4502,21,-0.2552,19,-0.4318,18,-0.4772,19,-0.4915,29,0.27038,12,-1.0774,45,0.95750,58,1.42167
ENSG00000073417,PDE8A,3,-2.8491,48,1.45270,6,-1.8220,11,-0.8656,17,-0.2237,6,-1.9045,7,-1.6328,27,0.43850,7,-1.4931,84,2.56699
ENSG00000170776,AKAP13,121,0.92497,164,1.45348,44,-0.6933,92,0.45355,36,-0.9774,38,-1.0067,44,-0.6810,64,-0.1084,43,-0.7157,74,0.11723
ENSG00000140538,NTRK3,161,0.07668,252,0.81107,262,0.88111,185,0.29934,185,0.30254,74,-1.1893,137,-0.1748,48,-1.7676,223,0.60735,83,-0.9403
ENSG00000259494,MRPL46,15,-1.1950,9,-1.8545,22,-0.5676,18,-0.9190,58,0.92585,50,0.80280,38,0.24956,28,-0.2313,36,0.14254,34,0.06376
ENSG00000181991,MRPS11,31,-0.9341,50,-0.2207,55,-0.0765,51,-0.1977,52,-0.1591,79,0.58500,66,0.20518,29,-1.0261,92,0.76288,49,-0.2618
ENSG00000140545,MFGE8,15,-0.8229,3,-3.2709,42,0.71353,0,-6.3664,17,-0.7134,43,0.89554,40,0.66455,4,-2.7457,53,1.13388,33,0.34524
ENSG00000140526,ABHD2,129,0.24138,101,-0.1506,149,0.46738,72,-0.6777,114,0.03538,86,-0.4450,99,-0.1859,58,-1.0075,210,1.04333,121,0.13581
ENSG00000140521,POLG,28,-0.0457,24,-0.2573,39,0.48819,30,0.07816,13,-1.2401,44,0.79012,23,-0.3532,14,-1.0882,31,0.11748,26,-0.1556
ENSG00000166823,MESP1,18,-1.1313,14,-1.5017,50,0.46774,52,0.53353,51,0.51328,49,0.51186,26,-0.5451,28,-0.4317,41,0.15601,31,-0.2948
ENSG00000157823,AP3S2,47,-0.3557,42,-0.5262,62,0.08706,42,-0.5106,44,-0.4695,71,0.31884,36,-0.7477,95,0.77422,75,0.38856,64,0.12919
ENSG00000242498,ARPIN,11,-0.8227,19,-0.0200,16,-0.3388,13,-0.6288,23,0.25340,15,-0.4216,22,0.21881,20,0.02166,22,0.21509,38,1.06982
ENSG00000259291,ZNF710-AS1,15,-1.3332,9,-2.0613,21,-0.8349,30,-0.2673,20,-0.8798,15,-1.4210,71,1.11325,38,0.08919,88,1.51257,73,1.17764
ENSG00000182054,IDH2,60,-0.2435,49,-0.5725,91,0.41144,64,-0.1530,44,-0.7229,34,-1.1813,75,0.10535,64,-0.1525,114,0.78435,145,1.19457
ENSG00000185043,CIB1,12,-1.9835,25,-0.9261,56,0.34792,29,-0.7135,23,-1.0666,17,-1.5485,79,0.89894,28,-0.7195,145,2.01658,68,0.65828
ENSG00000182768,NGRN,424,-0.3107,217,-1.3331,476,-0.1305,599,0.23568,702,0.49310,628,0.35287,648,0.36421,583,0.19371,403,-0.3886,376,-0.4987
ENSG00000140575,IQGAP1,13,-0.4439,54,1.87867,4,-2.1607,3,-2.4448,1,-3.7581,5,-2.0689,5,-1.7475,22,0.36185,18,0.03571,66,2.29595
ENSG00000140577,CRTC3,7,-1.3719,47,1.63375,14,-0.3917,25,0.55114,14,-0.3102,13,-0.5153,4,-2.1757,28,0.72314,13,-0.5036,17,-0.0347
ENSG00000140564,FURIN,15,-1.3563,31,-0.2139,36,-0.0007,62,0.88697,45,0.34790,45,0.38761,25,-0.5406,29,-0.3459,49,0.49118,14,-1.3614
ENSG00000196547,MAN2A2,18,-1.8280,64,0.10207,73,0.32099,60,0.01116,108,0.95698,75,0.40024,20,-1.6368,44,-0.4971,70,0.23925,53,-0.1850
ENSG00000184508,HDDC3,14,-0.6710,17,-0.3859,32,0.54448,11,-1.1008,33,0.59422,28,0.36329,25,0.14221,20,-0.1392,14,-0.6688,25,0.19476
ENSG00000140553,UNC45A,22,-0.0760,26,0.16016,38,0.76917,13,-0.8768,28,0.29734,30,0.45588,17,-0.4430,19,-0.3202,8,-1.5564,25,0.10316
ENSG00000184056,VPS33B,11,-0.9317,15,-0.4317,34,0.87826,26,0.43639,27,0.48359,34,1.00550,4,-2.3462,13,-0.6060,15,-0.4211,5,-1.9576
ENSG00000185518,SV2B,413,0.10162,330,-0.2518,567,0.61975,896,1.41222,269,-0.5649,441,0.23519,172,-1.2478,442,0.21111,148,-1.4724,139,-1.5678
ENSG00000176463,SLCO3A1,35,-0.3397,88,1.17579,21,-1.0843,30,-0.5657,43,-0.0054,35,-0.3473,21,-1.0960,38,-0.1911,44,0.02676,85,1.10671
ENSG00000185442,FAM174B,18,-0.3734,13,-0.7804,34,0.67294,22,0.00328,24,0.08523,34,0.77760,22,-0.0112,14,-0.7413,21,-0.1037,10,-1.2223
ENSG00000272888,LINC01578,33,-1.6074,87,-0.1266,39,-1.3396,112,0.26919,133,0.55530,101,0.11905,122,0.40957,97,0.03969,77,-0.3085,136,0.59255
ENSG00000173575,CHD2,387,0.88282,483,1.26880,117,-1.0148,164,-0.4983,209,-0.1213,112,-1.1686,188,-0.2850,225,-0.0082,198,-0.2058,290,0.40112
ENSG00000182175,RGMA,29,-0.1778,22,-0.6024,22,-0.5992,52,0.74797,9,-1.9548,32,-0.0297,34,0.04137,58,0.93640,29,-0.1798,40,0.33919
ENSG00000248441,LINC01197,21,0.03797,46,1.30009,36,0.87840,8,-1.4352,4,-2.2831,16,-0.4109,29,0.49256,5,-2.0650,40,1.03798,8,-1.3406
ENSG00000185551,NR2F2,3,-3.1985,17,-0.9750,3,-3.4072,11,-1.5908,40,0.35764,2,-4.1236,36,0.15383,2,-3.8734,203,3.69531,36,0.18290
ENSG00000140443,IGF1R,95,0.79469,77,0.44561,74,0.38465,58,-0.0208,43,-0.4668,31,-1.0287,49,-0.2614,46,-0.3769,77,0.43323,60,0.05227
ENSG00000182253,SYNM,146,0.08505,118,-0.2457,138,0.00565,92,-0.6314,182,0.44843,86,-0.7948,159,0.22874,99,-0.5103,137,-0.0124,274,1.13573
ENSG00000068305,MEF2A,248,0.67471,190,0.23720,215,0.43601,222,0.49108,264,0.78255,79,-1.2097,118,-0.5126,78,-1.1302,216,0.44383,92,-0.8912
ENSG00000131871,SELENOS,40,0.06813,67,0.92195,27,-0.5254,23,-0.7682,30,-0.3639,22,-0.9310,32,-0.2552,30,-0.3913,65,0.86972,62,0.77685
ENSG00000131876,SNRPA1,30,-0.1851,13,-1.4647,58,0.87772,19,-0.8587,38,0.18609,44,0.45761,48,0.56309,22,-0.6793,31,-0.1407,26,-0.4081
ENSG00000184277,TM2D3,62,-0.9978,58,-1.0896,242,1.17858,179,0.66718,175,0.62827,138,0.27255,66,-0.9040,110,-0.1283,103,-0.2269,35,-1.8466
ENSG00000185418,TARSL2,63,0.14791,120,1.22277,52,-0.1644,52,-0.1638,62,0.13131,47,-0.3336,23,-1.3937,17,-1.8440,67,0.24599,82,0.56349
ENSG00000161980,POLR3K,13,-0.9709,11,-1.1888,33,0.42825,43,0.86477,41,0.78245,19,-0.4928,40,0.71896,25,-0.0362,17,-0.6233,17,-0.5848
ENSG00000161981,SNRNP25,41,-1.2451,22,-2.1357,124,0.47329,54,-0.8196,83,-0.1750,134,0.68193,148,0.75730,118,0.38377,64,-0.5656,96,0.05773
ENSG00000103152,MPG,20,-1.0855,14,-1.5805,63,0.74581,40,-0.0111,51,0.38777,55,0.56567,42,0.07967,34,-0.2557,38,-0.0592,28,-0.5213
ENSG00000103148,NPRL3,29,0.10153,16,-0.8145,26,-0.0792,13,-1.1184,26,-0.0964,34,0.35970,49,0.93313,32,0.22335,27,-0.0246,17,-0.7257
ENSG00000188536,HBA2,4,-3.2734,21,-1.0094,5,-3.0979,35,-0.2148,11,-1.8582,19,-1.2090,44,0.13789,7,-2.5900,113,1.77755,162,2.53093
ENSG00000206172,HBA1,10,-1.3798,14,-0.9413,3,-2.9769,53,1.15670,3,-3.0694,19,-0.5479,15,-0.8312,23,-0.1827,19,-0.4997,110,2.58313
ENSG00000007392,LUC7L,67,0.10448,176,1.75812,46,-0.4909,77,0.32011,61,-0.0501,40,-0.7665,67,0.09202,34,-0.9487,47,-0.4555,38,-0.7644
ENSG00000167930,FAM234A,11,-1.0531,40,0.90667,28,0.30270,29,0.37059,27,0.22882,15,-0.7429,17,-0.4452,11,-1.1368,20,-0.2008,40,0.90579
ENSG00000076344,RGS11,11,-1.1193,40,0.82684,25,0.04872,29,0.28864,33,0.52781,10,-1.4439,16,-0.5781,32,0.47494,39,0.80375,18,-0.4592
ENSG00000242173,ARHGDIG,164,-0.8248,108,-1.4528,305,0.13791,306,0.14383,199,-0.5275,351,0.41542,473,0.86162,409,0.61703,197,-0.5415,209,-0.4507
ENSG00000185615,PDIA2,5,-2.2019,59,1.68690,42,1.06164,26,0.30962,35,0.77143,6,-1.9930,17,-0.4029,11,-0.9780,19,-0.2286,13,-0.7458
ENSG00000086504,MRPL28,139,0.01196,129,-0.1065,174,0.36955,228,0.81494,151,0.13394,145,0.07779,95,-0.5784,124,-0.1694,123,-0.1865,69,-1.0740
ENSG00000103202,NME4,8,-1.8612,31,0.20547,16,-0.7530,13,-1.0578,45,0.82793,6,-2.2892,34,0.35523,38,0.53362,51,1.04223,49,0.96273
ENSG00000090565,RAB11FIP3,69,0.42534,40,-0.4329,52,-0.0385,61,0.21889,35,-0.6535,29,-0.9862,75,0.54962,108,1.16700,34,-0.6874,52,-0.0245
ENSG00000007541,PIGQ,33,-0.0065,30,-0.1431,48,0.58699,55,0.81861,12,-1.5856,34,0.04755,17,-1.0312,28,-0.2606,42,0.35599,33,-0.0205
ENSG00000197562,RAB40C,46,-0.1666,41,-0.3715,75,0.59717,100,1.09282,46,-0.1935,53,0.03722,41,-0.3400,33,-0.6879,59,0.20552,21,-1.3361
ENSG00000130731,METTL26,62,-1.2337,68,-1.1112,191,0.50274,129,-0.1260,135,-0.0528,145,0.07234,249,0.95179,164,0.25948,133,-0.0780,114,-0.3219
ENSG00000172366,MCRIP2,22,-0.8170,20,-0.9865,43,0.22275,25,-0.6275,45,0.29410,31,-0.3468,58,0.69763,55,0.62392,47,0.33898,37,-0.0226
ENSG00000140983,RHOT2,25,-0.8285,52,0.33011,62,0.61468,49,0.23918,71,0.82192,28,-0.6796,56,0.45379,33,-0.3724,40,-0.0796,21,-1.0527
ENSG00000103269,RHBDL1,8,-1.5724,19,-0.4210,47,1.06065,12,-1.0476,28,0.19451,21,-0.2815,37,0.66140,21,-0.2191,49,1.13400,7,-1.8854
ENSG00000103266,STUB1,191,-0.1441,108,-1.0156,213,0.03220,176,-0.2671,201,-0.0600,225,0.13077,356,0.87104,246,0.25865,151,-0.5014,206,-0.0207
ENSG00000161999,JMJD8,17,-0.4447,22,-0.0668,32,0.53671,20,-0.1882,15,-0.6409,17,-0.4584,29,0.35934,31,0.51344,20,-0.1854,30,0.42155
ENSG00000127580,WDR24,11,-0.6786,8,-1.0658,15,-0.1562,31,0.97639,7,-1.2550,19,0.22901,33,1.10728,8,-1.1075,13,-0.3729,20,0.28673
ENSG00000127585,FBXL16,428,-0.3658,331,-0.7585,405,-0.4513,490,-0.1542,334,-0.7453,289,-1.0426,850,0.73861,1015,1.04359,576,0.10230,933,0.89781
ENSG00000103260,METRN,22,-3.0880,54,-1.8149,96,-0.9527,52,-1.8577,160,-0.1602,99,-0.9795,365,1.20139,287,0.78795,238,0.47161,479,1.70100
ENSG00000103254,ANTKMT,40,-0.9107,31,-1.3216,125,0.88172,85,0.24657,61,-0.2758,80,0.15859,130,0.94956,76,0.05514,59,-0.3309,36,-1.0953
ENSG00000103253,HAGHL,42,-0.3356,41,-0.3993,64,0.32311,59,0.19406,59,0.17386,65,0.37470,54,0.03026,61,0.24152,35,-0.6399,34,-0.6860
ENSG00000260807,AC009041.2,46,-0.6078,136,1.15059,113,0.84118,55,-0.3094,56,-0.3053,30,-1.3111,72,0.09358,43,-0.7143,77,0.20414,86,0.39098
ENSG00000005513,SOX8,22,-1.0274,56,0.39466,24,-0.9227,30,-0.5586,26,-0.7711,16,-1.5955,8,-2.5483,66,0.66486,17,-1.4370,199,2.79832
ENSG00000103275,UBE2I,39,-1.1353,60,-0.4978,109,0.44362,127,0.69522,109,0.44615,79,-0.0806,93,0.17704,57,-0.5662,101,0.31901,56,-0.5985
ENSG00000007516,BAIAP3,52,-0.8947,66,-0.5379,240,1.60906,77,-0.2936,157,0.84867,47,-1.1362,154,0.82106,34,-1.5314,94,0.02136,56,-0.7751
ENSG00000007520,TSR3,48,-0.3020,41,-0.5369,49,-0.2664,41,-0.5636,22,-1.4509,74,0.41653,86,0.61302,60,0.04589,70,0.28779,78,0.46521
ENSG00000090581,GNPTG,41,-0.5151,26,-1.2040,69,0.29029,46,-0.3505,79,0.52113,51,-0.1876,61,0.10866,65,0.20928,89,0.71595,51,-0.1916
ENSG00000059145,UNKL,10,-1.0239,32,0.73841,13,-0.6287,17,-0.2400,31,0.68347,24,0.28689,12,-0.8039,31,0.64486,15,-0.5071,14,-0.5353
ENSG00000103249,CLCN7,28,-0.6710,45,0.02294,59,0.48326,62,0.54288,25,-0.8586,44,-0.0066,34,-0.3869,44,0.00561,55,0.34422,44,-0.0063
ENSG00000138834,MAPK8IP3,236,0.41947,192,0.08526,249,0.50704,249,0.51061,141,-0.4009,180,-0.0146,131,-0.5107,228,0.36335,117,-0.6846,96,-0.9834
ENSG00000103024,NME3,24,-1.6780,52,-0.5689,87,0.23833,76,0.03086,113,0.66975,72,-0.0656,66,-0.1923,61,-0.3200,107,0.57736,91,0.32704
ENSG00000074071,MRPS34,92,0.03671,48,-0.9623,115,0.39325,90,-0.0015,92,0.04073,88,-0.0439,131,0.60961,52,-0.8379,114,0.38869,78,-0.2112
ENSG00000162032,SPSB3,20,-1.0821,32,-0.3963,46,0.18815,66,0.79254,36,-0.1806,48,0.29624,34,-0.2818,35,-0.2452,36,-0.2005,47,0.23126
ENSG00000095906,NUBP2,21,-0.7776,22,-0.6788,30,-0.2432,31,-0.1825,27,-0.3610,40,0.25842,40,0.23092,50,0.59563,53,0.68556,27,-0.4072
ENSG00000063854,HAGH,31,-1.6088,45,-1.0340,118,0.46497,115,0.42103,117,0.44113,123,0.59443,91,0.03330,76,-0.2410,78,-0.2048,59,-0.6254
ENSG00000180185,FAHD1,45,-0.1550,49,-0.0043,51,0.06090,59,0.26518,75,0.67265,37,-0.4744,63,0.38113,32,-0.6608,74,0.65649,21,-1.3035
ENSG00000140990,NDUFB10,147,-0.7379,158,-0.6305,193,-0.3227,155,-0.6632,273,0.22391,320,0.54816,318,0.47307,320,0.48262,196,-0.2958,208,-0.2076
ENSG00000140988,RPS2,142,-1.5064,174,-1.2088,195,-1.0363,212,-0.9061,321,-0.2736,339,-0.2047,815,1.26656,615,0.77749,337,-0.1953,709,1.02154
ENSG00000255198,SNHG9,10,-1.7588,18,-0.9098,23,-0.5023,19,-0.7930,40,0.35849,14,-1.3731,70,1.29223,23,-0.4991,77,1.46058,46,0.56646
ENSG00000127561,SYNGR3,202,0.06163,167,-0.2390,195,0.00560,346,0.95092,223,0.22168,222,0.23894,111,-0.8634,196,0.01620,175,-0.1639,77,-1.4177
ENSG00000167962,ZNF598,18,0.05475,15,-0.2792,23,0.44463,25,0.52983,10,-0.8900,20,0.20896,12,-0.6167,15,-0.2624,29,0.77862,8,-1.1313
ENSG00000065054,SLC9A3R2,7,-1.9381,27,0.02532,23,-0.2188,21,-0.3900,23,-0.2234,32,0.30598,52,1.07905,34,0.35243,11,-1.3836,34,0.35240
ENSG00000065057,NTHL1,44,-0.0114,42,-0.1121,45,-0.0050,56,0.35634,27,-0.7960,52,0.25695,46,0.04463,46,0.04531,51,0.21153,32,-0.5043
ENSG00000103197,TSC2,32,-0.9691,82,0.47685,64,0.06694,40,-0.6529,75,0.33617,56,-0.1629,60,-0.0354,89,0.60248,80,0.42773,39,-0.7093
ENSG00000008710,PKD1,58,-0.9263,209,1.13432,154,0.61752,127,0.30229,127,0.29515,69,-0.7159,87,-0.3055,100,-0.0795,95,-0.1635,64,-0.7674
ENSG00000167964,RAB26,40,-0.6941,74,0.23796,47,-0.4593,178,1.77098,58,-0.1343,42,-0.6840,20,-1.7663,123,1.08618,52,-0.3179,21,-1.6394
ENSG00000260260,SNHG19,12,-1.1684,22,-0.2713,23,-0.2428,15,-0.8888,30,0.19991,18,-0.6610,41,0.68767,38,0.57858,32,0.27226,44,0.80881
ENSG00000131653,TRAF7,12,-0.9459,11,-1.0592,27,0.23197,31,0.50162,30,0.44581,21,-0.1909,22,-0.0779,21,-0.1033,32,0.51306,24,0.09204
ENSG00000167971,CASKIN1,89,-0.0003,49,-0.9151,64,-0.5106,60,-0.6018,94,0.08248,79,-0.2131,91,0.03959,182,1.18486,75,-0.2644,117,0.43998
ENSG00000167965,MLST8,64,-0.0828,56,-0.2900,82,0.30157,33,-1.0832,86,0.37385,77,0.21327,60,-0.1864,98,0.58945,47,-0.5772,67,-0.0269
ENSG00000184207,PGP,171,0.50468,106,-0.2646,167,0.45914,114,-0.1503,75,-0.7849,178,0.64338,141,0.18521,111,-0.1896,70,-0.8908,67,-0.9568
ENSG00000167969,ECI1,14,-1.5237,17,-1.3175,20,-1.0562,24,-0.7671,51,0.39182,30,-0.5048,88,1.31250,60,0.64032,55,0.50805,52,0.40233
ENSG00000205937,RNPS1,272,0.20605,144,-0.7874,280,0.25502,319,0.46296,233,-0.0416,247,0.05899,291,0.31266,269,0.18812,172,-0.5086,155,-0.6708
ENSG00000167972,ABCA3,57,-0.7428,52,-0.8587,112,0.32264,133,0.59648,108,0.25751,98,0.11415,91,-0.0074,86,-0.0912,116,0.37500,57,-0.7238
ENSG00000162065,TBC1D24,74,-0.2791,39,-1.2517,120,0.49940,160,0.97468,137,0.71966,76,-0.2578,65,-0.4759,72,-0.3199,98,0.17105,53,-0.7833
ENSG00000185883,ATP6V0C,1623,0.55317,1166,0.01801,1353,0.25608,1777,0.70446,928,-0.3399,1240,0.13011,756,-0.6570,937,-0.3248,982,-0.2521,677,-0.8253
ENSG00000140992,PDPK1,200,0.29617,119,-0.5168,243,0.61652,203,0.31992,177,0.10459,119,-0.5623,178,0.10800,156,-0.0995,175,0.08837,136,-0.3075
ENSG00000167978,SRRM2,319,0.43437,518,1.25837,155,-0.6978,257,0.08399,195,-0.3529,106,-1.3703,149,-0.7626,193,-0.3623,335,0.51500,347,0.57142
ENSG00000103363,ELOB,201,-1.2797,158,-1.6397,478,0.05160,401,-0.2252,395,-0.2491,652,0.62940,767,0.82539,510,0.15423,447,-0.0561,432,-0.1101
ENSG00000162076,FLYWCH2,17,-1.1635,27,-0.4968,28,-0.3923,24,-0.6228,66,0.95915,43,0.29456,48,0.42673,30,-0.3171,50,0.50050,26,-0.5096
ENSG00000059122,FLYWCH1,26,-1.0046,34,-0.6005,61,0.32258,40,-0.3334,72,0.58784,61,0.35497,39,-0.3873,47,-0.1028,77,0.68766,32,-0.6718
