Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000184640,SEPTIN9,27,-1.3558,62,-0.1155,80,0.30086,47,-0.5472,54,-0.3277,79,0.27832,93,0.64578,64,-0.0633
ENSG00000078687,TNRC6C,120,0.33061,67,-0.5842,42,-1.2907,47,-1.1417,161,0.82429,245,1.59081,58,-0.8839,89,-0.1628
ENSG00000108639,SYNGR2,60,2.15348,13,-0.4656,10,-0.7919,0,-4.6665,6,-1.6454,50,1.76856,16,-0.1811,3,-2.5664
ENSG00000183077,AFMID,35,0.82074,32,0.68369,17,-0.3029,6,-1.9462,5,-2.0366,27,0.38585,28,0.50670,17,-0.4073
ENSG00000087157,PGS1,11,-0.8232,11,-0.9197,10,-0.9506,13,-0.6780,13,-0.6766,13,-0.6351,30,0.80386,33,0.98184
ENSG00000108669,CYTH1,142,1.40411,37,-0.7869,23,-1.5035,29,-1.1899,51,-0.3123,137,1.33979,39,-0.7957,62,0.00533
ENSG00000055483,USP36,38,1.00603,6,-1.7748,17,-0.2613,13,-0.6509,31,0.67758,7,-1.5789,19,-0.1638,27,0.53547
ENSG00000035862,TIMP2,171,0.25633,56,-1.4744,159,0.13806,102,-0.5712,68,-1.1877,247,0.86838,190,0.48905,140,-0.0828
ENSG00000108679,LGALS3BP,55,2.30958,7,-1.1114,24,0.76142,1,-3.8161,1,-3.7065,19,0.37894,13,-0.2320,9,-0.8826
ENSG00000171302,CANT1,22,-0.3158,28,0.02933,17,-0.6903,24,-0.1958,30,0.16810,21,-0.3638,38,0.66123,26,-0.0961
ENSG00000167281,RBFOX3,86,-0.7478,184,0.45191,92,-0.6444,155,0.16397,188,0.48076,142,0.02249,105,-0.5006,170,0.36160
ENSG00000141582,CBX4,42,0.31205,30,-0.2293,26,-0.4134,48,0.54751,42,0.32219,27,-0.3408,40,0.29288,24,-0.6381
ENSG00000167291,TBC1D16,19,0.21479,10,-0.7820,46,1.73841,8,-1.1437,16,-0.0665,9,-0.9335,11,-0.7215,19,0.20897
ENSG00000171298,GAA,30,0.16466,13,-1.0679,25,-0.1288,15,-0.8824,22,-0.3593,27,-0.0217,43,0.86137,27,-0.0078
ENSG00000141543,EIF4A3,17,-0.4839,15,-0.7071,17,-0.4778,13,-0.9206,29,0.32415,42,0.97582,31,0.53767,19,-0.3328
ENSG00000181045,SLC26A11,21,-0.0993,29,0.41500,26,0.24377,6,-1.8822,21,-0.0961,22,0.01384,32,0.66374,17,-0.4715
ENSG00000173821,RNF213,116,2.25721,25,-0.4052,29,-0.2048,40,0.31081,22,-0.6076,19,-0.8731,19,-0.9590,21,-0.7742
ENSG00000173818,ENDOV,15,-0.6242,20,-0.1881,23,-0.0151,16,-0.6123,21,-0.1270,36,0.71459,27,0.28456,23,-0.0263
ENSG00000171246,NPTX1,497,-1.0660,1950,1.14990,222,-2.2663,649,-0.6560,2544,1.64594,703,-0.5324,1225,0.40427,421,-1.4204
ENSG00000141564,RPTOR,12,-0.9371,42,0.98736,19,-0.2818,9,-1.3378,31,0.46007,23,-0.0380,26,0.17778,22,-0.1097
ENSG00000226137,BAIAP2-DT,44,-0.5235,55,-0.1819,80,0.41599,58,-0.1159,65,0.06076,35,-0.8997,63,0.03076,79,0.44143
ENSG00000175866,BAIAP2,113,-1.2264,332,0.45939,107,-1.3063,179,-0.5250,434,0.91425,179,-0.5254,288,0.25332,292,0.28176
ENSG00000181409,AATK,110,0.49156,61,-0.4576,54,-0.6471,49,-0.7974,79,-0.0499,152,1.05165,91,0.21383,63,-0.4489
ENSG00000224877,NDUFAF8,163,-0.2095,257,0.52653,323,0.91654,81,-1.2830,86,-1.1949,210,0.19251,140,-0.4978,231,0.39935
ENSG00000157637,SLC38A10,33,0.40556,11,-1.3067,25,-0.0338,16,-0.7414,26,0.00209,28,0.12050,24,-0.1081,35,0.58196
ENSG00000184009,ACTG1,655,-0.7505,885,-0.2836,1200,0.20352,1129,0.10563,843,-0.3601,921,-0.2199,1402,0.52877,1070,0.02116
ENSG00000182446,NPLOC4,45,0.02372,42,-0.0868,29,-0.6775,56,0.38617,36,-0.3047,33,-0.4600,58,0.49903,43,-0.0574
ENSG00000204237,OXLD1,14,-0.7423,17,-0.4677,27,0.25078,34,0.62560,13,-0.8937,21,-0.1375,23,-0.0030,29,0.43350
ENSG00000185298,CCDC137,22,0.24390,9,-1.1565,23,0.29364,25,0.45977,25,0.42570,12,-0.7025,20,0.09824,17,-0.1981
ENSG00000214087,ARL16,37,-0.4945,37,-0.5085,50,-0.0344,35,-0.5692,36,-0.5373,64,0.35393,49,-0.0706,77,0.77193
ENSG00000185359,HGS,40,-0.6915,59,-0.0859,54,-0.2497,53,-0.2532,50,-0.3456,80,0.38491,90,0.69005,55,-0.2310
ENSG00000262814,MRPL12,50,-0.8597,57,-0.6713,85,-0.0297,89,0.04386,72,-0.2943,89,0.04076,106,0.35741,108,0.39900
ENSG00000225663,MCRIP1,86,-0.8348,164,0.18066,201,0.51928,132,-0.1659,90,-0.7662,193,0.45128,145,-0.0140,154,0.09172
ENSG00000185624,P4HB,82,-0.1214,52,-0.8264,75,-0.2608,61,-0.5960,83,-0.1006,94,0.08569,139,0.86704,81,-0.1635
ENSG00000141522,ARHGDIA,89,-0.9269,132,-0.3223,166,0.04144,132,-0.3292,149,-0.1310,132,-0.3243,240,0.74739,170,0.08910
ENSG00000183684,ALYREF,19,-0.3645,15,-0.8022,22,-0.1509,34,0.51213,16,-0.6181,31,0.34902,27,0.13034,28,0.22866
ENSG00000141552,ANAPC11,101,-0.7257,216,0.48054,233,0.60496,92,-0.8753,59,-1.5448,145,-0.1638,137,-0.2783,244,0.80033
ENSG00000185813,PCYT2,31,-0.6899,28,-0.8373,53,0.13097,61,0.35595,56,0.21540,25,-1.0457,64,0.49991,53,0.15305
ENSG00000197063,MAFG,56,-0.1740,58,-0.1172,63,0.00567,73,0.23672,72,0.23006,48,-0.4205,73,0.26298,56,-0.2014
ENSG00000169696,ASPSCR1,22,-0.3131,27,-0.0307,25,-0.1466,14,-0.9738,20,-0.4843,40,0.61227,36,0.52061,26,-0.0703
ENSG00000169689,CENPX,26,-0.6492,74,1.06454,52,0.45852,37,-0.0864,11,-1.8388,17,-1.2520,45,0.27291,41,0.10067
ENSG00000169750,RAC3,5,-1.9456,15,-0.4542,11,-0.9257,35,0.88059,7,-1.5329,6,-1.7003,37,1.15782,25,0.36661
ENSG00000169738,DCXR,68,-0.3315,41,-1.1058,158,1.06954,64,-0.4185,30,-1.5387,101,0.31347,76,-0.1650,110,0.51668
ENSG00000169733,RFNG,21,0.12812,7,-1.3863,16,-0.2573,7,-1.4481,21,0.17819,22,0.25502,26,0.54104,22,0.26723
ENSG00000169727,GPS1,39,-1.1902,41,-1.1248,68,-0.3535,77,-0.1523,71,-0.2693,116,0.51056,116,0.58686,102,0.33813
ENSG00000169718,DUS1L,19,-0.8789,30,-0.1699,26,-0.3676,14,-1.2644,36,0.15732,46,0.53949,39,0.32406,40,0.35269
ENSG00000169710,FASN,110,-0.2862,94,-0.5317,143,0.13240,94,-0.5306,101,-0.4187,147,0.17472,161,0.37543,153,0.27351
ENSG00000141551,CSNK1D,42,-0.6067,76,0.33954,58,-0.0900,41,-0.6412,62,0.00979,40,-0.6719,87,0.66751,61,-0.0210
ENSG00000169660,HEXD,20,0.42293,15,-0.0079,12,-0.2843,6,-1.3655,14,-0.1370,11,-0.4252,23,0.84066,13,-0.3034
ENSG00000178927,CYBC1,25,0.95689,13,-0.0752,13,-0.1492,5,-1.6447,6,-1.1916,7,-1.0995,18,0.38882,18,0.48727
ENSG00000141562,NARF,42,-0.6434,38,-0.7928,50,-0.3758,70,0.17627,66,0.07098,87,0.53157,72,0.24722,66,0.09872
ENSG00000141568,FOXK2,32,-0.4709,26,-0.7664,30,-0.5877,31,-0.5132,48,0.15749,60,0.52497,51,0.29211,52,0.34439
ENSG00000141580,WDR45B,138,0.91382,88,0.15846,80,0.01486,62,-0.3920,91,0.22015,49,-0.7477,69,-0.2632,75,-0.1057
ENSG00000141542,RAB40B,144,-0.1230,180,0.24078,122,-0.3847,65,-1.3321,156,0.00692,176,0.19878,140,-0.1823,215,0.61300
ENSG00000141560,FN3KRP,21,-1.1431,29,-0.6791,49,0.14960,16,-1.5669,34,-0.4143,50,0.18761,58,0.48901,65,0.72442
ENSG00000141556,TBCD,37,-0.5541,42,-0.3741,29,-0.9150,43,-0.3426,65,0.30809,73,0.51144,72,0.55076,50,-0.1034
ENSG00000101557,USP14,93,-0.3460,84,-0.4972,55,-1.1443,168,0.60951,172,0.64832,61,-0.9834,156,0.55865,106,-0.1568
ENSG00000079134,THOC1,51,1.36876,8,-1.5810,8,-1.4507,11,-1.0883,53,1.45698,31,0.50221,10,-1.2893,21,-0.0919
ENSG00000176105,YES1,44,1.82411,25,0.77288,27,0.91086,5,-1.5643,8,-0.9784,12,-0.3281,7,-1.2558,9,-0.8796
ENSG00000141433,ADCYAP1,0,-5.0015,1,-3.9908,5,-2.4901,15,-0.9101,37,0.53281,0,-6.2729,17,-0.7767,88,2.87489
ENSG00000101596,SMCHD1,83,0.94174,16,-1.6087,26,-0.9110,26,-0.9305,81,0.90689,97,1.22384,19,-1.4842,51,0.15371
ENSG00000101577,LPIN2,78,0.24132,34,-1.0442,83,0.35101,58,-0.2370,72,0.12087,104,0.71950,60,-0.1771,60,-0.1976
ENSG00000118680,MYL12B,74,-1.2641,154,-0.1329,161,-0.0646,192,0.21568,119,-0.5386,121,-0.5094,213,0.44650,214,0.46000
ENSG00000170579,DLGAP1,100,-1.5534,249,-0.1634,197,-0.5307,319,0.23073,327,0.27559,258,-0.1058,344,0.40743,311,0.21865
ENSG00000263878,DLGAP1-AS4,21,-0.9654,37,-0.0720,49,0.35711,32,-0.3048,48,0.31651,30,-0.4187,39,-0.0089,48,0.38532
ENSG00000263753,LINC00667,52,0.14247,34,-0.5315,52,0.11954,35,-0.4974,43,-0.1648,68,0.56994,40,-0.3066,57,0.32748
ENSG00000082397,EPB41L3,137,-0.3747,90,-1.0184,123,-0.5485,231,0.45990,186,0.10787,128,-0.4809,240,0.60688,182,0.08397
ENSG00000206432,TMEM200C,9,-0.8295,8,-1.0162,17,0.14893,22,0.51405,12,-0.4564,13,-0.2729,25,0.88065,13,-0.3068
ENSG00000173482,PTPRM,26,-0.6096,26,-0.6290,32,-0.3071,54,0.53887,28,-0.5425,70,0.97702,50,0.47305,26,-0.6705
ENSG00000206418,RAB12,24,-1.1676,74,0.62260,49,-0.0354,48,-0.0859,48,-0.0669,61,0.29427,47,-0.1138,53,0.09486
ENSG00000168502,MTCL1,19,-0.1999,21,-0.0704,15,-0.6019,18,-0.3175,41,1.02304,23,0.07651,25,0.20930,17,-0.4718
ENSG00000178127,NDUFV2,81,-0.9724,147,-0.0601,188,0.34149,184,0.30651,68,-1.2386,106,-0.5753,213,0.63416,162,0.10561
ENSG00000101745,ANKRD12,1201,1.04978,481,-0.4572,287,-1.2487,960,0.66067,1094,0.88519,940,0.62563,259,-1.5067,470,-0.5417
ENSG00000128791,TWSG1,28,0.81473,20,0.22846,10,-0.8198,2,-2.7611,10,-0.8327,21,0.33897,22,0.50221,17,0.02281
ENSG00000017797,RALBP1,396,0.68768,311,0.28736,204,-0.3842,360,0.52856,349,0.47845,206,-0.3727,137,-1.0911,253,-0.0538
ENSG00000154845,PPP4R1,22,0.37641,10,-0.7403,16,-0.1385,4,-2.1374,20,0.23415,22,0.38803,25,0.70470,14,-0.3577
ENSG00000168461,RAB31,187,0.92614,122,0.20173,221,1.22229,84,-0.3853,76,-0.5461,112,0.06924,46,-1.4067,89,-0.3203
ENSG00000101558,VAPA,178,-0.3786,193,-0.2442,188,-0.2877,212,-0.1009,235,0.06617,218,-0.0551,271,0.33878,245,0.15012
ENSG00000154856,APCDD1,90,1.74619,23,-0.5684,84,1.61545,10,-1.8057,9,-1.8956,8,-2.1258,13,-1.4838,39,0.32204
ENSG00000134265,NAPG,94,-0.4807,144,0.19872,84,-0.6527,187,0.62767,135,0.08980,105,-0.3082,157,0.38734,106,-0.3276
ENSG00000154864,PIEZO2,141,3.52689,33,0.44038,0,-5.5973,2,-3.3540,6,-2.0226,54,1.30619,5,-2.3984,0,-5.1555
ENSG00000141404,GNAL,58,-0.9125,73,-0.5529,68,-0.6618,70,-0.6143,153,0.62555,119,0.21686,51,-1.2094,200,1.30784
ENSG00000255112,CHMP1B,58,-0.4298,87,0.19711,57,-0.4738,75,-0.0283,93,0.30790,58,-0.4383,82,0.11581,88,0.24567
ENSG00000154889,MPPE1,16,-0.4293,23,0.09006,11,-1.0636,20,-0.1203,22,0.04462,21,-0.0348,23,0.09289,29,0.51811
ENSG00000141385,AFG3L2,76,-0.1102,43,-0.9997,53,-0.6673,125,0.70032,100,0.32977,90,0.15646,80,-0.0275,84,0.05368
ENSG00000134278,SPIRE1,136,0.07696,164,0.37192,120,-0.1246,135,0.05492,166,0.39510,118,-0.1511,103,-0.4030,127,-0.0365
ENSG00000128789,PSMG2,14,-1.4653,35,-0.1511,57,0.66768,27,-0.5144,32,-0.2918,54,0.55631,37,-0.0530,44,0.25949
ENSG00000175354,PTPN2,30,0.54295,11,-0.9471,10,-1.1777,15,-0.4920,42,1.11852,32,0.65688,21,-0.0510,16,-0.5216
ENSG00000085415,SEH1L,42,-0.7190,50,-0.4335,52,-0.3892,69,0.06192,73,0.16613,52,-0.3623,111,1.00944,51,-0.4641
ENSG00000101639,CEP192,25,0.84828,3,-2.3522,11,-0.4011,11,-0.4729,35,1.42876,19,0.39537,10,-0.6464,12,-0.3414
ENSG00000168675,LDLRAD4,83,0.65905,27,-1.0971,50,-0.1423,51,-0.1370,32,-0.8372,72,0.44110,68,0.37926,50,-0.1573
ENSG00000177150,FAM210A,18,-0.3106,19,-0.1741,13,-0.7605,40,1.02875,29,0.45791,28,0.39405,19,-0.2107,15,-0.5677
ENSG00000101654,RNMT,135,-0.0282,95,-0.5809,72,-0.9907,237,0.91289,183,0.46709,166,0.30687,124,-0.1758,117,-0.2728
ENSG00000175322,ZNF519,19,-0.6380,30,0.09234,16,-0.8778,24,-0.2683,49,0.88043,49,0.88625,22,-0.4658,28,-0.0684
ENSG00000067900,ROCK1,403,2.29511,91,-0.3590,98,-0.2425,67,-0.8291,108,-0.0782,134,0.26572,36,-1.8730,83,-0.5515
ENSG00000141446,ESCO1,68,1.41500,30,0.05508,19,-0.6862,42,0.58196,57,1.09920,32,0.13797,11,-1.6018,12,-1.4573
ENSG00000167088,SNRPD1,46,-0.7502,80,0.10723,77,0.03091,86,0.21118,49,-0.6648,53,-0.5544,89,0.30751,91,0.36158
ENSG00000101752,MIB1,105,0.63981,48,-0.5917,44,-0.7318,59,-0.2745,83,0.26271,83,0.26556,58,-0.3479,84,0.31558
ENSG00000101773,RBBP8,51,1.29885,24,0.04618,33,0.54364,27,0.20884,22,-0.1384,17,-0.5214,9,-1.6243,22,-0.0856
ENSG00000134508,CABLES1,29,-0.2218,26,-0.3683,59,0.94600,22,-0.6108,24,-0.4854,42,0.37884,28,-0.3133,37,0.19380
ENSG00000101782,RIOK3,72,0.21854,67,0.09244,26,-1.3544,79,0.36095,97,0.70443,111,0.93191,49,-0.4514,41,-0.7385
ENSG00000141458,NPC1,62,1.55644,18,-0.4748,18,-0.4672,7,-1.9254,12,-1.1018,62,1.55226,21,-0.2926,14,-0.9819
ENSG00000141447,OSBPL1A,444,0.40642,191,-0.9282,185,-0.9726,537,0.72355,297,-0.2431,376,0.13153,220,-0.7773,496,0.68173
ENSG00000154059,IMPACT,29,0.06467,23,-0.3130,36,0.44340,28,-0.0001,18,-0.6154,31,0.16883,25,-0.1546,30,0.17821
ENSG00000141380,SS18,21,0.09292,25,0.30891,14,-0.5729,3,-2.5265,10,-1.0651,41,1.17424,21,0.03386,23,0.25641
ENSG00000141384,TAF4B,9,-0.8849,8,-1.0444,9,-0.8394,36,1.30276,22,0.50489,8,-1.1277,14,-0.2100,21,0.46261
ENSG00000134504,KCTD1,46,-1.0480,60,-0.6312,75,-0.2891,78,-0.2332,143,0.75908,67,-0.4626,92,0.02571,125,0.61299
ENSG00000171885,AQP4,1237,2.23187,281,-0.3925,1083,1.94927,56,-2.7933,126,-1.6069,39,-3.3307,138,-1.5905,252,-0.6162
ENSG00000170558,CDH2,99,-0.0918,202,1.10455,59,-0.8787,63,-0.7882,189,0.98863,108,0.05433,88,-0.2953,74,-0.5953
ENSG00000118276,B4GALT6,30,-1.4363,68,-0.1883,47,-0.7605,89,0.24019,87,0.21199,89,0.24214,108,0.64145,70,-0.1545
ENSG00000153339,TRAPPC8,15,-0.8629,19,-0.5167,23,-0.2511,26,-0.0091,29,0.12721,31,0.26240,30,0.22210,31,0.28875
ENSG00000141441,GAREM1,47,0.58143,29,-0.1571,26,-0.3598,22,-0.5975,37,0.18006,22,-0.6017,19,-0.8818,52,0.90751
ENSG00000141431,ASXL3,22,0.29706,14,-0.4463,18,-0.0721,25,0.48654,38,1.19813,23,0.33538,7,-1.5944,16,-0.2709
ENSG00000101746,NOL4,28,-1.1919,45,-0.4938,34,-0.8939,60,-0.0405,80,0.42541,56,-0.1487,47,-0.4699,109,1.12420
ENSG00000134769,DTNA,327,1.00035,171,-0.0795,277,0.71655,152,-0.2602,150,-0.2836,130,-0.5016,135,-0.4940,158,-0.2216
ENSG00000166974,MAPRE2,271,-0.4452,265,-0.4801,231,-0.6914,447,0.35017,311,-0.2299,406,0.19378,479,0.53475,355,-0.0257
ENSG00000186812,ZNF397,123,1.50027,43,-0.2660,25,-1.0624,57,0.19144,63,0.34669,97,1.08092,25,-1.1698,25,-1.1854
ENSG00000172466,ZNF24,194,1.82093,53,-0.3914,68,-0.0125,68,-0.0107,51,-0.4659,41,-0.7870,56,-0.3641,49,-0.5731
ENSG00000141429,GALNT1,46,-0.0922,41,-0.2508,39,-0.3607,68,0.55681,46,-0.0775,82,0.86259,40,-0.3208,41,-0.2878
ENSG00000141428,C18orf21,13,-0.1757,8,-0.8834,15,0.04186,23,0.73024,13,-0.1745,10,-0.5387,14,-0.0598,18,0.34681
ENSG00000141425,RPRD1A,101,-0.7010,162,0.03294,132,-0.2828,175,0.15947,119,-0.4460,186,0.26354,200,0.43093,154,-0.0482
ENSG00000141424,SLC39A6,65,0.40884,32,-0.7031,36,-0.5384,55,0.13920,32,-0.7037,81,0.76417,47,-0.1429,56,0.17609
ENSG00000134759,ELP2,49,-0.0640,40,-0.3981,32,-0.7373,27,-1.0098,89,0.90574,72,0.54116,64,0.41248,38,-0.4997
ENSG00000134775,FHOD3,15,-0.8117,25,-0.0172,21,-0.3320,17,-0.6030,32,0.33636,9,-1.4939,25,-0.0451,43,1.01888
ENSG00000134779,TPGS2,40,-1.1638,30,-1.5985,107,0.37279,114,0.47167,44,-1.0274,64,-0.4559,109,0.45677,117,0.60859
ENSG00000101489,CELF4,521,-0.4700,877,0.36034,482,-0.5908,1312,1.04765,1035,0.63691,782,0.17295,530,-0.4908,476,-0.6705
ENSG00000078142,PIK3C3,59,-0.3267,34,-1.1662,51,-0.5516,85,0.26397,125,0.91203,93,0.40910,72,0.00181,65,-0.1723
ENSG00000152214,RIT2,7,-1.6492,28,0.38573,10,-1.2488,23,0.07272,25,0.18434,19,-0.2095,34,0.83185,20,-0.1680
ENSG00000132872,SYT4,110,-2.0063,391,-0.0740,218,-0.9841,464,0.20129,710,0.91460,286,-0.5678,693,1.03029,267,-0.7395
ENSG00000152217,SETBP1,24,-0.4143,40,0.43622,17,-0.8907,34,0.14514,75,1.52437,31,0.00719,19,-0.8054,24,-0.4075
ENSG00000141469,SLC14A1,83,2.66324,17,-0.2566,46,1.42572,5,-1.9366,9,-1.1907,3,-2.7656,9,-1.3460,9,-1.3080
ENSG00000152223,EPG5,30,0.20713,12,-1.2062,17,-0.6728,24,-0.1110,44,0.84663,19,-0.4674,25,-0.0847,33,0.41697
ENSG00000152234,ATP5F1A,209,-1.3227,368,-0.4567,484,-0.0229,530,0.12334,303,-0.7572,460,-0.1054,714,0.71454,564,0.25550
ENSG00000152242,C18orf25,21,-0.6423,25,-0.3766,22,-0.5477,22,-0.5667,32,0.04031,35,0.17880,48,0.77307,32,0.00617
ENSG00000141622,RNF165,19,-0.8567,24,-0.4786,20,-0.7520,42,0.39346,58,0.91430,28,-0.2547,38,0.24269,32,-0.0688
ENSG00000101638,ST8SIA5,15,-1.9039,54,0.03586,21,-1.3988,62,0.23806,89,0.84419,48,-0.1547,78,0.71222,44,-0.3394
ENSG00000078043,PIAS2,96,0.37584,57,-0.4411,44,-0.8459,56,-0.4692,134,0.94084,118,0.72725,59,-0.4349,68,-0.2013
ENSG00000167220,HDHD2,67,-0.1089,67,-0.1162,71,-0.0240,81,0.18423,46,-0.7083,75,0.07048,86,0.32922,70,-0.0377
ENSG00000134049,IER3IP1,32,-0.2708,36,-0.0920,38,0.00259,30,-0.3810,32,-0.2434,41,0.14012,43,0.22666,42,0.18479
ENSG00000175387,SMAD2,80,0.21451,90,0.40431,56,-0.3376,54,-0.3958,91,0.42806,72,0.04769,61,-0.2528,67,-0.0693
ENSG00000134030,CTIF,39,-0.6107,44,-0.4297,68,0.25653,35,-0.7796,66,0.20985,58,0.00477,77,0.52996,57,-0.0126
ENSG00000101665,SMAD7,22,0.69727,8,-0.8266,19,0.47682,8,-0.9292,16,0.20707,6,-1.3557,15,0.08436,17,0.29337
ENSG00000141627,DYM,24,-0.7795,39,-0.0168,37,-0.1100,37,-0.1172,40,0.01432,55,0.52556,44,0.18296,38,-0.0534
ENSG00000177576,C18orf32,212,0.06948,213,0.07727,268,0.45336,189,-0.1104,110,-0.9509,182,-0.1744,146,-0.5733,281,0.61919
ENSG00000265681,RPL17,1281,0.02429,1586,0.37056,2227,0.94677,996,-0.3743,582,-1.2008,1454,0.22842,808,-0.7666,1440,0.24142
ENSG00000167315,ACAA2,50,0.90829,18,-0.6808,78,1.71328,12,-1.3689,7,-2.0313,27,-0.0947,10,-1.7527,38,0.52512
ENSG00000141644,MBD1,29,-0.5649,38,-0.1490,45,0.09431,31,-0.4680,44,0.06225,46,0.14000,55,0.49107,39,-0.1332
ENSG00000154832,CXXC1,14,-0.4337,23,0.31915,23,0.33739,11,-0.7584,12,-0.6538,12,-0.6125,19,0.06785,26,0.60991
ENSG00000141639,MAPK4,20,-0.9491,10,-1.9173,61,0.78851,20,-0.9447,21,-0.8664,0,-5.4339,32,-0.2614,89,1.81994
ENSG00000134042,MRO,43,0.69982,37,0.41346,81,1.83873,12,-1.2329,5,-2.5702,28,-0.0029,16,-0.9913,22,-0.4055
ENSG00000082212,ME2,54,0.50450,16,-1.4031,54,0.50014,27,-0.5944,44,0.17921,33,-0.2961,33,-0.3071,51,0.46345
ENSG00000141646,SMAD4,46,0.20600,55,0.51451,18,-1.2111,27,-0.6353,28,-0.5679,68,0.86555,51,0.42406,29,-0.5298
ENSG00000176624,MEX3C,11,-0.5405,10,-0.6523,20,0.37627,6,-1.4067,18,0.21426,13,-0.3050,15,-0.1130,25,0.86104
ENSG00000187323,DCC,6,-1.5036,4,-1.9329,17,-0.0012,16,-0.0394,22,0.44872,27,0.79869,18,0.11761,19,0.25277
ENSG00000134046,MBD2,29,-0.0879,41,0.45994,32,0.04718,42,0.50322,38,0.33518,42,0.49906,23,-0.4813,19,-0.8311
ENSG00000101751,POLI,17,0.06832,5,-1.7896,10,-0.6407,16,0.02284,16,0.00309,21,0.47287,17,0.07638,20,0.44684
ENSG00000041353,RAB27B,17,-1.7950,49,-0.2192,44,-0.4027,92,0.80044,49,-0.2342,30,-0.9523,95,1.02088,46,-0.3391
ENSG00000196628,TCF4,630,0.74581,254,-0.7121,310,-0.4039,553,0.52742,473,0.26963,448,0.17800,304,-0.4814,365,-0.1656
ENSG00000091164,TXNL1,95,-0.7190,138,-0.1359,108,-0.5184,202,0.48967,165,0.15736,114,-0.4253,189,0.43251,149,-0.0086
ENSG00000091157,WDR7,55,-0.9366,97,-0.0580,75,-0.4652,129,0.39807,117,0.23358,116,0.21797,136,0.55501,75,-0.5266
ENSG00000177511,ST8SIA3,63,-1.7221,164,-0.2781,81,-1.3602,185,-0.0913,315,0.78533,171,-0.2091,252,0.47236,236,0.34988
ENSG00000066926,FECH,23,0.51355,7,-1.3525,11,-0.6564,19,0.19336,10,-0.7041,18,0.10843,25,0.77282,14,-0.2601
ENSG00000134440,NARS,241,-0.0082,153,-0.7149,159,-0.6581,454,1.05340,302,0.35543,204,-0.2713,224,-0.1379,230,-0.0915
ENSG00000049759,NEDD4L,84,-0.9924,141,-0.1945,92,-0.8430,152,-0.0722,217,0.50882,125,-0.3775,215,0.56337,175,0.17082
ENSG00000074657,ZNF532,94,1.36289,38,-0.1503,34,-0.3393,30,-0.5256,67,0.76235,41,-0.0444,25,-0.8821,33,-0.4024
ENSG00000166562,SEC11C,153,-0.0682,124,-0.3968,198,0.34982,128,-0.3492,114,-0.5283,184,0.22868,148,-0.1388,200,0.41749
ENSG00000074695,LMAN1,120,1.30984,46,-0.2868,42,-0.4493,24,-1.2737,51,-0.1376,106,1.08913,40,-0.5664,43,-0.4575
ENSG00000101542,CDH20,44,1.98861,3,-2.0467,38,1.71619,2,-2.5218,6,-1.2581,8,-0.8756,13,-0.1675,7,-1.2051
ENSG00000134444,RELCH,26,-0.8484,36,-0.3635,15,-1.6285,42,-0.1080,61,0.48963,64,0.56467,64,0.65542,40,-0.2309
ENSG00000141664,ZCCHC2,52,0.87928,17,-0.8703,19,-0.7236,47,0.70898,60,1.15719,34,0.19372,24,-0.4189,13,-1.3848
ENSG00000081913,PHLPP1,143,1.67304,63,0.25079,46,-0.2489,15,-1.9255,39,-0.5127,73,0.48452,33,-0.8446,48,-0.2004
ENSG00000171791,BCL2,36,0.96804,8,-1.3881,30,0.65585,10,-1.0100,20,0.01538,19,-0.0901,12,-0.8772,27,0.52224
ENSG00000119537,KDSR,134,1.22403,81,0.36089,65,0.00907,44,-0.6024,60,-0.1191,72,0.17753,57,-0.2100,38,-0.9000
ENSG00000119541,VPS4B,87,0.09984,55,-0.6109,48,-0.8249,81,-0.0127,74,-0.1548,97,0.26978,95,0.26661,93,0.23602
ENSG00000071991,CDH19,68,2.54781,28,0.82680,3,-2.4030,0,-5.2629,4,-2.2147,57,2.14721,3,-2.6724,2,-3.1653
ENSG00000171451,DSEL,90,1.49224,25,-0.6078,19,-1.0575,38,0.00169,35,-0.1137,85,1.38496,26,-0.6265,16,-1.4150
ENSG00000166479,TMX3,25,-1.1733,22,-1.3300,44,-0.3130,56,0.06357,89,0.82920,45,-0.2867,75,0.63987,53,-0.0372
ENSG00000150636,CCDC102B,50,1.63163,24,0.31307,19,-0.0118,22,0.22576,33,0.86728,10,-0.9578,7,-1.6160,10,-1.0120
ENSG00000206052,DOK6,128,-0.1313,311,1.36425,167,0.29534,72,-1.0237,179,0.40547,146,0.07358,55,-1.5373,140,0.01249
ENSG00000170677,SOCS6,26,0.79318,9,-0.8184,15,-0.1131,8,-1.0626,9,-0.8318,43,1.70360,11,-0.6675,14,-0.2357
ENSG00000141668,CBLN2,15,-2.4983,52,-0.6663,39,-1.0873,51,-0.6941,116,0.60594,34,-1.3195,89,0.19809,157,1.36187
ENSG00000166342,NETO1,11,-1.8903,49,0.36403,25,-0.6780,48,0.33984,59,0.69217,45,0.23543,42,0.12385,34,-0.2310
