Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000237289,CKMT1B,12,-1.7014,10,-1.9794,15,-1.3720,61,0.81262,45,0.88762
ENSG00000166762,CATSPER2,11,-0.9025,16,-0.3017,10,-0.9811,82,2.61864,13,-1.1560
ENSG00000223572,CKMT1A,16,-1.3783,5,-3.1046,15,-1.5099,42,0.05925,54,1.46010
ENSG00000167004,PDIA3,97,-0.5361,246,0.98198,54,-1.4276,104,-0.4299,144,0.20148
ENSG00000140264,SERF2,862,1.39603,605,0.76546,339,-0.1842,160,-1.3344,307,-0.6796
ENSG00000140259,MFAP1,48,-0.9196,68,-0.3867,102,0.25273,121,0.53151,89,0.06586
ENSG00000171877,FRMD5,10,-0.8923,14,-0.3968,8,-1.2281,3,-2.5131,25,1.42701
ENSG00000166734,CASC4,109,-0.2767,155,0.28532,111,-0.2432,110,-0.2578,136,0.15746
ENSG00000137770,CTDSPL2,16,-0.8077,18,-0.6290,35,0.41304,36,0.41936,28,0.09099
ENSG00000179523,EIF3J-DT,27,0.06354,23,-0.2182,26,-0.0113,51,1.10028,22,-0.4862
ENSG00000104131,EIF3J,211,-0.3196,407,0.75399,291,0.19618,282,0.14623,231,-0.3651
ENSG00000104133,SPG11,25,0.06401,47,1.11037,13,-0.9783,25,0.06814,22,-0.3260
ENSG00000166710,B2M,577,1.51133,954,2.56936,115,-1.1386,137,-0.8660,102,-2.1200
ENSG00000185880,TRIM69,64,0.35310,71,0.51762,23,-1.2067,17,-1.6661,57,0.36377
ENSG00000138606,SHF,17,-0.2540,6,-1.8267,18,-0.1483,8,-1.2994,24,1.00067
ENSG00000171766,GATM,245,1.31633,319,1.81730,53,-1.1532,37,-1.7053,79,-1.0426
ENSG00000104164,BLOC1S6,162,-0.1036,55,-1.7563,174,0.01259,167,-0.0531,195,0.48213
ENSG00000137872,SEMA6D,27,-0.5061,52,0.53054,18,-1.1431,30,-0.3682,41,0.38476
ENSG00000104177,MYEF2,64,-0.9803,130,0.13500,125,0.06809,170,0.57350,118,-0.0495
ENSG00000128951,DUT,97,0.15733,54,-0.7691,45,-1.0244,93,0.08477,99,0.44545
ENSG00000255302,EID1,528,0.38917,293,-0.5495,342,-0.3118,255,-0.7662,457,0.36508
ENSG00000138593,SECISBP2L,89,-1.4219,185,-0.2990,259,0.23872,265,0.27813,239,0.26209
ENSG00000166200,COPS2,54,-0.2201,37,-0.8243,49,-0.3943,54,-0.2443,72,0.57049
ENSG00000104047,DTWD1,30,-0.2379,32,-0.1125,18,-0.9499,89,1.63895,29,-0.5317
ENSG00000285410,GABPB1-IT1,36,0.41735,15,-0.9784,26,-0.1218,9,-1.6748,32,0.57696
ENSG00000244879,GABPB1-AS1,14,-0.9177,33,0.45912,35,0.52449,99,2.50951,12,-1.9004
ENSG00000138592,USP8,124,-0.5964,218,0.30331,167,-0.1235,269,0.65348,172,-0.1804
ENSG00000092439,TRPM7,2,-3.4626,15,-0.9351,34,0.28636,74,1.63543,27,-0.2420
ENSG00000138600,SPPL2A,26,-0.2767,104,2.17507,15,-1.1177,37,0.29283,21,-1.0901
ENSG00000104093,DMXL2,26,-2.3547,25,-2.4276,102,-0.3229,114,-0.1445,164,1.28842
ENSG00000104112,SCG3,503,-0.6177,1513,1.19701,468,-0.7290,406,-0.9443,760,0.07279
ENSG00000140280,LYSMD2,70,-0.2782,32,-1.4438,35,-1.3109,55,-0.6386,106,1.13675
ENSG00000128872,TMOD2,330,-0.3041,173,-1.2978,533,0.47000,302,-0.4428,443,0.40592
ENSG00000138594,TMOD3,43,0.22448,52,0.53585,27,-0.5062,57,0.69359,32,-0.4609
ENSG00000166477,LEO1,46,-0.1219,25,-1.0199,71,0.57471,42,-0.2769,52,0.17928
ENSG00000069956,MAPK6,59,-0.9310,60,-0.9012,80,-0.4614,95,-0.2048,130,0.82216
ENSG00000069966,GNB5,88,-1.0716,54,-1.7984,162,-0.1177,164,-0.1033,214,0.86619
ENSG00000197535,MYO5A,363,-1.0680,204,-1.9293,1517,1.26112,656,-0.1516,745,0.12184
ENSG00000128989,ARPP19,1173,0.10143,413,-1.5115,1006,-0.1451,936,-0.2578,1248,0.50021
ENSG00000047346,FAM214A,21,-0.0817,18,-0.2898,15,-0.6315,39,0.92303,21,-0.1149
ENSG00000137766,UNC13C,114,-0.7662,92,-1.0873,617,2.14887,87,-1.1794,159,-0.5149
ENSG00000137876,RSL24D1,120,0.09211,63,-0.8998,99,-0.2028,79,-0.5496,128,0.49794
ENSG00000260916,CCPG1,73,-1.4915,153,-0.3627,186,-0.0593,722,2.42191,133,-1.0928
ENSG00000138587,MNS1,16,-1.3887,30,-0.4029,84,1.31195,83,1.27623,29,-0.8540
ENSG00000137871,ZNF280D,29,-1.3720,51,-0.5321,83,0.21748,102,0.55597,76,0.19936
ENSG00000140262,TCF12,26,0.08208,71,1.85607,16,-0.6237,17,-0.5208,19,-0.7654
ENSG00000128849,CGNL1,28,-0.2587,72,1.31069,83,1.58563,25,-0.4244,20,-1.3379
ENSG00000255529,POLR2M,49,0.20983,55,0.39725,52,0.30270,31,-0.4895,40,-0.2100
ENSG00000137845,ADAM10,17,-1.2625,24,-0.7668,36,-0.1722,67,0.87098,42,0.21885
ENSG00000128923,MINDY2,95,-0.5533,159,0.26225,158,0.24724,171,0.37597,129,-0.1813
ENSG00000157450,RNF111,17,-1.5145,35,-0.4400,70,0.66760,33,-0.5175,51,0.40308
ENSG00000137776,SLTM,120,-1.2188,261,-0.0127,475,0.98273,332,0.37473,241,-0.2997
ENSG00000157470,FAM81A,80,-0.2245,21,-2.2416,93,0.00470,81,-0.2070,108,0.65196
ENSG00000140307,GTF2A2,68,0.76606,68,0.76046,23,-0.9777,16,-1.4985,42,-0.0513
ENSG00000140299,BNIP2,18,-0.0896,44,1.43903,26,0.51380,21,0.20319,13,-1.0293
ENSG00000069667,RORA,16,-1.3068,25,-0.7057,30,-0.3993,50,0.38235,45,0.56284
ENSG00000129003,VPS13C,40,-1.5281,146,0.46041,95,-0.2360,243,1.34669,96,-0.4477
ENSG00000171914,TLN2,94,-1.1138,62,-1.7302,169,-0.2075,199,0.05517,233,0.83166
ENSG00000140416,TPM1,150,-0.7047,108,-1.1946,187,-0.3555,413,0.94359,248,0.20710
ENSG00000103642,LACTB,17,-0.5966,18,-0.4521,32,0.42661,27,0.15422,25,0.09966
ENSG00000185088,RPS27L,133,0.95429,132,0.94573,75,0.01487,49,-0.6553,60,-0.7020
ENSG00000166128,RAB8B,21,-0.6704,25,-0.3479,30,-0.0832,29,-0.1293,35,0.41922
ENSG00000103657,HERC1,58,-2.2957,110,-1.3550,252,-0.0766,384,0.60812,307,0.61068
ENSG00000028528,SNX1,35,0.24809,37,0.34390,30,0.03783,11,-1.4465,30,0.11076
ENSG00000166794,PPIB,152,0.44165,269,1.44797,25,-2.2868,55,-1.1486,109,-0.2002
ENSG00000169118,CSNK1G1,11,-0.7301,11,-0.7382,15,-0.2744,32,1.01166,18,0.04591
ENSG00000180357,ZNF609,27,-0.9214,51,0.05071,115,1.44586,64,0.43845,39,-0.7111
ENSG00000180304,OAZ2,113,0.10187,84,-0.3715,72,-0.6137,94,-0.2053,117,0.36410
ENSG00000166839,ANKDD1A,10,-0.8353,33,1.01463,8,-1.1266,24,0.48626,17,-0.1492
ENSG00000090487,SPG21,29,0.00975,50,0.90539,17,-0.8173,23,-0.3838,28,-0.0638
ENSG00000090470,PDCD7,24,-1.4522,55,-0.2353,75,0.25610,117,1.01740,61,-0.1549
ENSG00000166855,CLPX,43,-0.1579,48,0.00982,49,0.05247,35,-0.4986,50,0.19890
ENSG00000074603,DPP8,71,-0.5254,59,-0.7933,86,-0.2231,90,-0.1466,114,0.56910
ENSG00000074696,HACD3,83,-0.8660,212,0.61979,58,-1.4023,95,-0.6575,167,0.57315
ENSG00000174485,DENND4A,22,-1.1512,62,0.47641,36,-0.4082,66,0.57723,46,-0.0059
ENSG00000103769,RAB11A,125,-0.3257,81,-0.9929,102,-0.6469,118,-0.4190,185,0.79700
ENSG00000166938,DIS3L,39,-0.0801,44,0.10897,26,-0.7036,47,0.20305,43,0.12506
ENSG00000169032,MAP2K1,79,-0.6754,62,-1.0523,77,-0.7295,69,-0.8891,156,1.11544
ENSG00000174446,SNAPC5,65,0.51908,26,-0.9034,27,-0.8823,37,-0.3913,53,0.44738
ENSG00000174444,RPL4,2143,1.39658,1057,0.17830,1330,0.55682,486,-1.0366,741,-0.7575
ENSG00000166949,SMAD3,23,-0.2407,26,0.00284,6,-2.2539,41,0.73275,28,0.21541
ENSG00000103591,AAGAB,28,-0.6533,34,-0.3696,29,-0.6063,35,-0.3113,50,0.66936
ENSG00000189227,C15orf61,58,0.72752,16,-1.2688,43,0.23159,30,-0.3333,37,0.02462
ENSG00000137764,MAP2K5,16,-0.7930,18,-0.6384,6,-2.2275,25,-0.1485,34,1.06882
ENSG00000033800,PIAS1,57,-0.3939,54,-0.4770,31,-1.3097,97,0.43909,83,0.46480
ENSG00000169018,FEM1B,74,-0.8922,54,-1.3832,124,-0.1042,90,-0.6010,163,0.92951
ENSG00000103647,CORO2B,66,-0.4708,50,-0.9138,60,-0.6116,100,0.18142,103,0.57205
ENSG00000140350,ANP32A,117,-0.3782,162,0.14338,245,0.82892,106,-0.5205,142,-0.1476
ENSG00000138604,GLCE,8,-1.4918,12,-0.9479,14,-0.6700,39,0.96593,24,0.39731
ENSG00000137818,RPLP1,2984,1.56098,1971,0.81007,1654,0.51284,491,-1.3902,831,-1.0948
ENSG00000140332,TLE3,25,0.50410,23,0.38555,4,-2.3064,21,0.26580,18,-0.0161
ENSG00000137831,UACA,14,-1.7226,177,2.57331,93,1.26014,93,1.26546,11,-3.1060
ENSG00000166173,LARP6,47,-0.4092,23,-1.5064,42,-0.5971,35,-0.8473,78,1.06671
ENSG00000137821,LRRC49,30,-1.0839,14,-2.2170,55,-0.1686,78,0.38708,72,0.70697
ENSG00000066933,MYO9A,45,-1.6694,98,-0.5030,135,0.00222,172,0.39401,150,0.41075
ENSG00000067225,PKM,485,-0.3347,496,-0.2987,185,-1.7994,401,-0.6313,737,0.91151
ENSG00000137817,PARP6,44,-0.2143,29,-0.8337,31,-0.7342,46,-0.1407,58,0.63575
ENSG00000140488,CELF6,24,-0.3664,18,-0.7682,18,-0.7983,24,-0.3777,36,0.78174
ENSG00000213614,HEXA,33,-0.1387,34,-0.0898,8,-2.2882,43,0.24892,41,0.46897
ENSG00000166233,ARIH1,31,-0.9094,39,-0.5698,34,-0.7992,55,-0.0477,68,0.75928
ENSG00000067141,NEO1,17,-0.8838,69,1.39743,35,0.22544,25,-0.2918,26,-0.4775
ENSG00000156642,NPTN,154,-1.6147,130,-1.8623,206,-1.1768,422,-0.0669,581,1.34916
ENSG00000205363,INSYN1,20,0.11789,29,0.71058,41,1.32945,8,-1.2945,15,-0.7181
ENSG00000067221,STOML1,31,-1.1865,35,-0.9925,39,-0.8557,44,-0.6605,88,1.21626
ENSG00000140464,PML,18,0.09771,29,0.87216,11,-0.7257,21,0.29914,15,-0.3449
ENSG00000138623,SEMA7A,10,-1.3367,2,-3.5542,6,-1.9857,19,-0.4356,35,1.86492
ENSG00000138629,UBL7,95,0.65637,50,-0.3697,34,-0.9624,38,-0.8091,70,0.36050
ENSG00000103653,CSK,18,-0.5372,34,0.43166,11,-1.2593,38,0.58855,27,0.06660
ENSG00000140474,ULK3,23,-0.3254,14,-1.0809,18,-0.7121,59,1.20567,29,0.00685
ENSG00000178802,MPI,39,-0.1226,32,-0.4519,10,-2.1921,20,-1.1563,54,1.08631
ENSG00000178761,FAM219B,37,-0.0001,34,-0.1653,28,-0.4730,36,-0.0683,40,0.24468
ENSG00000178741,COX5A,320,0.70832,108,-1.0234,132,-0.7142,137,-0.6573,231,0.40605
ENSG00000198794,SCAMP5,160,-0.8724,93,-1.6780,178,-0.7035,247,-0.1974,353,1.05450
ENSG00000140365,COMMD4,59,1.02947,44,0.52466,15,-1.1717,23,-0.5184,30,-0.2468
ENSG00000140400,MAN2C1,26,-0.5238,40,0.14825,20,-0.9355,75,1.22756,34,-0.2531
ENSG00000169375,SIN3A,13,-0.9595,25,0.03694,20,-0.3058,27,0.17332,26,0.30691
ENSG00000169410,PTPN9,23,0.07258,30,0.49827,6,-1.9332,31,0.53470,22,-0.0431
ENSG00000169371,SNUPN,29,-0.5975,35,-0.2773,33,-0.3783,49,0.23343,46,0.32928
ENSG00000177971,IMP3,55,0.10969,37,-0.5252,32,-0.7476,38,-0.4713,59,0.53587
ENSG00000140367,UBE2Q2,57,-0.3285,73,0.05513,99,0.54191,81,0.22037,66,-0.2290
ENSG00000167196,FBXO22,17,-1.1627,27,-0.5124,32,-0.2420,146,2.50575,25,-1.1239
ENSG00000140374,ETFA,57,0.69660,54,0.60762,21,-0.9110,17,-1.2104,37,0.00603
ENSG00000140386,SCAPER,151,-0.3670,218,0.21817,301,0.75599,274,0.59515,160,-0.5589
ENSG00000117906,RCN2,79,-1.0372,115,-0.4506,87,-0.8887,126,-0.3117,188,0.88438
ENSG00000140391,TSPAN3,263,-0.1858,533,0.98704,110,-1.5210,215,-0.4986,305,0.12342
ENSG00000173517,PEAK1,28,-0.7872,41,-0.2240,52,0.15878,76,0.78782,46,-0.1113
ENSG00000140382,HMG20A,36,-0.3957,33,-0.5191,38,-0.3174,51,0.12669,51,0.37273
ENSG00000169783,LINGO1,75,-1.3434,35,-2.4467,115,-0.6935,184,0.04840,230,1.16422
ENSG00000166411,IDH3A,71,-0.4589,31,-1.7177,72,-0.4304,65,-0.6056,119,0.98705
ENSG00000103740,ACSBG1,60,0.40840,194,2.65238,19,-1.3791,13,-1.8871,30,-1.2297
ENSG00000140403,DNAJA4,117,0.04576,62,-0.9373,97,-0.2555,78,-0.5881,130,0.55790
ENSG00000140395,WDR61,53,0.46778,27,-0.5907,10,-2.1046,43,0.11557,44,0.40725
ENSG00000136381,IREB2,28,-0.7866,31,-0.6707,37,-0.3954,51,0.11355,54,0.56291
ENSG00000041357,PSMA4,79,-0.9676,114,-0.4000,107,-0.4910,182,0.34900,164,0.44546
ENSG00000185787,MORF4L1,607,-0.6867,649,-0.5821,1259,0.47774,736,-0.3864,1024,0.33354
ENSG00000058335,RASGRF1,49,-1.1274,15,-2.8127,61,-0.7925,104,0.04490,130,1.18215
ENSG00000166557,TMED3,17,-1.3163,21,-0.9731,12,-1.7883,51,0.39265,50,0.96374
ENSG00000086666,ZFAND6,66,0.29470,85,0.71475,33,-0.7874,57,0.06914,51,-0.2315
ENSG00000172379,ARNT2,161,0.06513,121,-0.3897,65,-1.3363,120,-0.4054,180,0.62469
ENSG00000136379,ABHD17C,35,0.33132,58,1.16742,18,-0.7329,27,-0.0884,25,-0.4674
ENSG00000117899,MESD,40,-0.5292,86,0.69997,52,-0.1069,55,-0.0343,55,-0.0943
ENSG00000140406,TLNRD1,12,-1.3194,27,-0.1271,35,0.30285,16,-0.9174,33,0.56218
ENSG00000182774,RPS17,808,1.15439,498,0.32408,489,0.29567,224,-0.9288,342,-0.5593
ENSG00000214575,CPEB1,25,-0.6190,19,-1.0187,14,-1.5089,70,1.03996,41,0.35271
ENSG00000103723,AP3B2,35,-1.3515,30,-1.5898,64,-0.4237,112,0.46605,100,0.72874
ENSG00000156232,WHAMM,23,-0.6234,26,-0.4104,67,1.12605,38,0.17400,31,-0.3012
ENSG00000103942,HOMER2,26,-0.2231,31,0.06317,39,0.42294,36,0.26399,28,-0.2270
ENSG00000169609,C15orf40,21,-0.6379,38,0.33380,37,0.25911,36,0.25695,30,-0.1432
ENSG00000064726,BTBD1,50,0.26093,39,-0.1511,15,-1.5552,32,-0.4419,48,0.49922
ENSG00000136404,TM6SF1,9,-1.7177,1,-4.6793,21,-0.4741,22,-0.3691,38,1.50440
ENSG00000166503,HDGFL3,292,-0.3698,239,-0.6773,568,0.71167,336,-0.1467,375,0.06459
ENSG00000140600,SH3GL3,49,-0.6314,43,-0.8307,128,0.93286,51,-0.5454,76,0.17380
ENSG00000140612,SEC11A,35,0.73757,52,1.41260,13,-0.7842,13,-0.8337,18,-0.6072
ENSG00000170776,AKAP13,39,-1.0337,78,0.03056,119,0.72833,118,0.72179,68,-0.3753
ENSG00000140538,NTRK3,110,-0.5772,142,-0.1749,84,-0.9953,230,0.60491,171,0.26856
ENSG00000259494,MRPL46,47,0.97144,23,-0.2235,19,-0.4516,21,-0.3405,25,-0.1287
ENSG00000181991,MRPS11,83,0.71550,37,-0.5887,24,-1.2076,43,-0.3245,58,0.30500
ENSG00000140545,MFGE8,36,0.14222,81,1.50338,6,-2.6196,14,-1.3247,33,-0.0539
ENSG00000140526,ABHD2,74,-0.7383,135,0.20609,81,-0.5991,118,-0.0027,130,0.34487
ENSG00000140521,POLG,31,0.20375,26,-0.0510,10,-1.4666,22,-0.3052,30,0.42720
ENSG00000166823,MESP1,81,1.06349,17,-1.4338,26,-0.7549,30,-0.5535,46,0.24444
ENSG00000157823,AP3S2,57,0.08949,37,-0.5730,32,-0.8064,47,-0.2180,61,0.48823
ENSG00000242498,ARPIN,16,-0.1978,37,1.17148,19,0.08936,20,0.13108,15,-0.6004
ENSG00000259291,ZNF710-AS1,61,1.16912,41,0.49155,36,0.25372,29,-0.0721,23,-0.8604
ENSG00000182054,IDH2,121,0.53617,219,1.59432,47,-0.9512,53,-0.7520,71,-0.6208
ENSG00000185043,CIB1,90,1.22149,100,1.40516,6,-2.8630,22,-1.0691,36,-0.5762
ENSG00000182768,NGRN,525,0.15394,266,-0.9121,542,0.20394,282,-0.8245,527,0.38308
ENSG00000140575,IQGAP1,19,-0.3645,62,1.65137,49,1.20001,29,0.32553,13,-1.5660
ENSG00000140564,FURIN,20,-0.1458,27,0.35705,10,-1.0975,14,-0.6572,24,0.43009
ENSG00000196547,MAN2A2,31,-0.6400,30,-0.6687,25,-0.9841,62,0.45355,53,0.52159
ENSG00000184508,HDDC3,34,0.46606,26,0.03630,14,-0.9111,28,0.15589,26,-0.0077
ENSG00000140553,UNC45A,28,0.66031,16,-0.2646,7,-1.3422,24,0.43428,18,-0.0392
ENSG00000184056,VPS33B,14,-0.3828,10,-0.8582,1,-3.6234,17,-0.0234,22,1.04848
ENSG00000185518,SV2B,78,-1.7317,35,-2.9090,171,-0.5487,210,-0.2297,322,1.37837
ENSG00000176463,SLCO3A1,13,-1.5276,47,0.45246,41,0.23451,87,1.53931,28,-0.7514
ENSG00000185442,FAM174B,11,-0.8135,9,-1.1884,20,0.06748,9,-1.1105,24,0.93023
ENSG00000272888,LINC01578,114,0.66483,119,0.73571,62,-0.3322,79,0.06472,64,-0.5336
ENSG00000173575,CHD2,143,-0.9084,226,-0.2024,391,0.69441,449,0.93169,226,-0.4187
ENSG00000182175,RGMA,22,-0.6893,141,2.62909,24,-0.5544,9,-1.9849,24,-0.9884
ENSG00000248441,LINC01197,19,-0.3721,14,-0.7809,14,-0.7875,56,1.46990,22,-0.2113
ENSG00000185551,NR2F2,51,1.03485,57,1.25590,11,-1.3837,20,-0.4430,22,-0.6515
ENSG00000140443,IGF1R,19,-1.2878,38,-0.2129,36,-0.3132,71,0.77945,46,0.16272
ENSG00000182253,SYNM,137,-0.4792,406,1.32461,242,0.42115,147,-0.3787,155,-0.5836
ENSG00000068305,MEF2A,104,-0.8878,57,-1.8008,149,-0.3382,212,0.22409,221,0.75469
ENSG00000154237,LRRK1,7,-1.6270,7,-1.6453,23,0.17059,38,0.97387,22,0.24937
ENSG00000131871,SELENOS,27,-1.0378,164,2.01719,30,-0.8472,39,-0.4605,44,-0.5529
ENSG00000131876,SNRPA1,36,0.06603,28,-0.3225,21,-0.7992,16,-1.1713,41,0.68703
ENSG00000184277,TM2D3,57,-0.8097,39,-1.3673,36,-1.4877,75,-0.3981,125,1.26837
ENSG00000185418,TARSL2,30,-1.4416,77,-0.0058,98,0.39794,108,0.54899,76,-0.0387
ENSG00000161980,POLR3K,37,0.64367,19,-0.3708,12,-1.1226,28,0.20737,25,0.06466
ENSG00000161981,SNRNP25,209,1.22995,55,-0.9536,118,0.24561,55,-0.9279,95,-0.1934
ENSG00000103152,MPG,34,-0.3106,31,-0.4484,13,-1.6953,23,-0.9357,53,1.03419
ENSG00000103148,NPRL3,25,0.09901,22,-0.1075,27,0.24741,17,-0.4793,24,0.05928
ENSG00000188536,HBA2,87,0.21951,576,4.80414,7,-3.4971,28,-1.5303,10,-4.0637
ENSG00000206172,HBA1,41,0.37026,227,4.33664,3,-3.3495,10,-1.8123,7,-3.1903
ENSG00000007392,LUC7L,27,-1.3989,64,-0.0971,61,-0.1640,180,1.68826,58,-0.5181
ENSG00000167930,FAM234A,14,-0.4719,32,0.81826,21,0.15870,24,0.36249,17,-0.4309
ENSG00000076344,RGS11,13,-0.7316,25,0.29102,7,-1.6445,48,1.38584,20,-0.2471
ENSG00000242173,ARHGDIG,381,0.40411,190,-0.7025,279,-0.0969,222,-0.4564,316,0.23813
ENSG00000086504,MRPL28,111,-0.1733,76,-0.7522,87,-0.5589,98,-0.3621,144,0.62870
ENSG00000103202,NME4,69,1.55496,60,1.29814,21,-0.4562,17,-0.7493,18,-1.1557
ENSG00000090565,RAB11FIP3,65,0.91688,65,0.91799,47,0.34879,43,0.22559,26,-1.0853
ENSG00000007541,PIGQ,18,-1.1263,28,-0.4297,35,-0.0809,43,0.25488,41,0.39284
ENSG00000197562,RAB40C,18,-0.6618,7,-2.0885,11,-1.3872,33,0.32593,34,0.96882
ENSG00000130731,METTL26,218,0.86927,86,-0.6354,77,-0.8045,114,-0.1990,132,0.09969
ENSG00000172366,MCRIP2,58,0.84523,35,0.02273,39,0.20253,21,-0.7663,32,-0.2517
ENSG00000140983,RHOT2,18,-0.6497,26,-0.1153,17,-0.7312,45,0.77936,29,0.10869
ENSG00000103269,RHBDL1,17,-0.4774,5,-2.2211,10,-1.3071,15,-0.6626,30,1.36380
ENSG00000103266,STUB1,319,0.65544,139,-0.6737,206,-0.0642,161,-0.4519,219,0.08922
ENSG00000161999,JMJD8,27,0.23638,30,0.36740,10,-1.3082,11,-1.0783,26,0.41045
ENSG00000127580,WDR24,18,-0.1576,24,0.27490,8,-1.4535,14,-0.5014,23,0.49682
ENSG00000127585,FBXL16,1001,1.11042,633,0.32798,768,0.65098,326,-0.7247,407,-0.7434
ENSG00000103260,METRN,660,1.71866,705,1.85035,156,-0.7163,85,-1.6284,143,-1.4898
ENSG00000103254,ANTKMT,117,0.83867,63,-0.1700,36,-1.0188,59,-0.2828,72,0.05238
ENSG00000103253,HAGHL,38,0.16627,33,-0.0825,12,-1.5291,22,-0.6836,40,0.58558
ENSG00000260807,AC009041.2,51,0.18052,33,-0.5178,17,-1.5123,157,2.21974,33,-0.9468
ENSG00000103275,UBE2I,73,0.18474,68,0.07573,67,0.03680,69,0.08587,62,-0.1474
ENSG00000007516,BAIAP3,78,-0.4655,58,-0.9341,48,-1.1965,112,0.09026,126,0.76730
ENSG00000007520,TSR3,90,0.73215,68,0.26930,29,-1.0498,45,-0.3792,57,-0.0213
ENSG00000090581,GNPTG,99,0.83656,61,0.04154,36,-0.7646,46,-0.4077,59,-0.0411
ENSG00000059145,UNKL,21,-0.1948,37,0.72465,12,-1.0616,24,-0.0257,24,0.04486
ENSG00000103249,CLCN7,23,-0.6483,38,0.13516,32,-0.1476,28,-0.3699,38,0.33813
ENSG00000100726,TELO2,17,-0.1771,10,-0.9293,1,-3.8385,16,-0.2816,24,1.10933
ENSG00000138834,MAPK8IP3,96,-0.5874,56,-1.3905,113,-0.3337,129,-0.1213,166,0.75467
ENSG00000103024,NME3,103,0.53805,117,0.74920,62,-0.2865,35,-1.1322,70,-0.1667
ENSG00000074071,MRPS34,87,0.26286,53,-0.5194,51,-0.5756,36,-1.0941,86,0.58000
ENSG00000162032,SPSB3,24,-0.5163,24,-0.5130,19,-0.9144,15,-1.2033,42,1.03081
ENSG00000095906,NUBP2,38,0.13170,53,0.67043,16,-1.1919,28,-0.3444,36,0.08687
ENSG00000063854,HAGH,122,0.72603,45,-0.8552,33,-1.3341,67,-0.2501,86,0.36704
ENSG00000180185,FAHD1,54,-0.1009,24,-1.3544,18,-1.7953,47,-0.3417,73,1.02202
ENSG00000140990,NDUFB10,394,1.06795,150,-0.5218,145,-0.5666,87,-1.3387,218,0.16663
ENSG00000140988,RPS2,1260,1.49695,869,0.82692,686,0.42736,229,-1.2879,372,-1.0323
ENSG00000255198,SNHG9,84,1.55011,62,0.99793,23,-0.5993,10,-1.8343,27,-0.7330
ENSG00000127561,SYNGR3,73,-1.0186,41,-1.8897,85,-0.7959,128,-0.1507,180,1.14017
ENSG00000065054,SLC9A3R2,42,0.37383,35,0.08371,44,0.43321,16,-1.1257,33,-0.0605
ENSG00000065057,NTHL1,23,-0.5476,29,-0.2038,23,-0.5639,42,0.39665,35,0.26933
ENSG00000103197,TSC2,55,0.08078,47,-0.1658,36,-0.5762,38,-0.5108,58,0.39154
ENSG00000008710,PKD1,43,-1.2851,61,-0.7721,102,0.03675,212,1.27258,97,-0.1112
ENSG00000167964,RAB26,18,-1.0321,16,-1.1612,46,0.47034,47,0.48614,36,0.20185
ENSG00000260260,SNHG19,38,0.20714,53,0.77316,46,0.51700,16,-1.1214,30,-0.3481
ENSG00000131653,TRAF7,20,-0.0945,22,0.02637,22,0.03360,18,-0.2134,22,0.08786
ENSG00000167971,CASKIN1,102,0.61723,72,0.04689,84,0.29105,42,-0.8128,67,-0.1650
ENSG00000167965,MLST8,55,-0.0362,56,0.00780,49,-0.2019,56,-0.0081,57,0.08570
ENSG00000184207,PGP,81,-0.4031,52,-1.0741,52,-1.0708,116,0.16877,123,0.71446
ENSG00000167967,E4F1,20,0.13105,17,-0.1249,11,-0.7820,8,-1.1847,21,0.58123
ENSG00000167969,ECI1,67,0.82481,74,1.01784,35,-0.2346,13,-1.6497,36,-0.4035
ENSG00000205937,RNPS1,165,-0.4928,188,-0.2851,220,-0.0418,148,-0.6649,256,0.50477
ENSG00000167972,ABCA3,63,-0.5986,97,0.08313,19,-2.3421,67,-0.5096,113,0.86830
ENSG00000162065,TBC1D24,56,-0.2250,46,-0.5160,32,-1.0672,55,-0.2618,76,0.67838
ENSG00000185883,ATP6V0C,542,-0.5452,507,-0.6490,399,-1.0152,801,0.07083,902,0.68213
ENSG00000140992,PDPK1,121,-0.1454,95,-0.5246,95,-0.5253,143,0.12515,145,0.35440
ENSG00000167978,SRRM2,147,-1.1052,360,0.29578,392,0.43333,590,1.13647,252,-0.5613
ENSG00000103363,ELOB,973,1.08201,471,-0.1275,356,-0.5687,263,-1.0342,507,-0.0234
ENSG00000162076,FLYWCH2,51,0.90550,18,-0.7647,27,-0.1593,20,-0.6025,30,0.04623
ENSG00000059122,FLYWCH1,25,-0.6995,45,0.22272,30,-0.4294,28,-0.5101,44,0.45371
ENSG00000162073,PAQR4,10,-0.7853,31,1.04033,4,-2.1397,22,0.42759,16,-0.0071
ENSG00000103145,HCFC1R1,238,0.70040,95,-0.7635,136,-0.2094,91,-0.8337,166,0.24060
ENSG00000006194,ZNF263,17,-0.5536,11,-1.1834,21,-0.2782,24,-0.0457,29,0.65030
ENSG00000122390,NAA60,51,0.69527,44,0.45586,19,-0.8337,32,-0.0421,31,-0.2417
ENSG00000103351,CLUAP1,34,-0.9323,50,-0.3213,50,-0.3386,84,0.50274,67,0.28616
ENSG00000126602,TRAP1,74,-0.0523,88,0.23343,47,-0.7430,44,-0.8575,85,0.42146
ENSG00000005339,CREBBP,42,-1.6835,125,-0.0295,167,0.43805,162,0.38046,130,0.06760
