Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000177511,ST8SIA3,17,-3.4219,145,-0.2790,235,0.72352,287,0.85515,238,0.53128,106,-0.7767,58,-1.6853
ENSG00000066926,FECH,42,0.66779,33,0.26161,29,0.06493,26,-0.1151,25,-0.1663,23,-0.3116,16,-0.8370
ENSG00000134440,NARS,215,-0.4246,413,0.64076,242,-0.3096,339,0.30805,418,0.66084,176,-0.7359,241,-0.2451
ENSG00000049759,NEDD4L,30,-2.2183,64,-1.0864,176,0.73340,223,0.92251,143,0.16149,120,-0.1229,55,-1.3370
ENSG00000074657,ZNF532,97,1.28182,14,-1.8344,30,-0.8555,54,0.26102,48,0.05812,36,-0.3858,77,0.84921
ENSG00000166562,SEC11C,260,0.69252,169,-0.0275,180,0.09707,135,-0.3804,107,-0.7514,87,-1.0596,249,0.61776
ENSG00000074695,LMAN1,128,1.66589,24,-1.1580,23,-1.4288,48,-0.0539,51,0.02195,34,-0.5824,94,1.08148
ENSG00000101542,CDH20,53,1.43188,9,-1.4278,14,-0.9857,4,-2.5244,7,-1.7736,11,-1.1336,83,2.36309
ENSG00000134444,RELCH,35,-0.4425,67,0.58663,53,0.27612,84,0.99003,48,0.06012,21,-1.1993,6,-3.0595
ENSG00000141664,ZCCHC2,39,0.75791,28,0.19004,12,-1.2755,23,-0.0755,38,0.71218,39,0.75613,17,-0.5396
ENSG00000081913,PHLPP1,215,2.44154,27,-1.2007,30,-1.2748,27,-1.1898,46,-0.3899,45,-0.4353,79,0.48729
ENSG00000171791,BCL2,20,-0.2631,6,-2.0340,22,-0.1063,29,0.30471,13,-0.8754,35,0.65053,42,0.97576
ENSG00000119537,KDSR,201,1.69478,41,-0.9849,51,-0.8018,67,-0.2188,56,-0.5015,52,-0.6327,123,0.78195
ENSG00000119541,VPS4B,149,1.18027,75,-0.0037,42,-1.1258,104,0.55250,100,0.47250,55,-0.4968,66,-0.2041
ENSG00000081138,CDH7,0,-3.9998,33,1.70494,5,-1.5147,14,0.22077,30,1.55405,15,0.31718,2,-2.3830
ENSG00000071991,CDH19,138,5.95791,6,-1.5829,0,-8.4142,0,-8.0690,5,-1.7275,3,-2.5660,2,-3.0372
ENSG00000171451,DSEL,99,2.02300,26,-0.3626,16,-1.2652,18,-0.8741,42,0.41600,38,0.26510,19,-0.8479
ENSG00000166479,TMX3,31,-0.9476,86,0.68012,68,0.39852,66,0.22362,77,0.48985,23,-1.3775,27,-1.1760
ENSG00000150636,CCDC102B,25,0.74139,5,-1.8129,7,-1.4705,20,0.35334,19,0.27721,30,1.07056,24,0.63705
ENSG00000206052,DOK6,19,-2.8242,37,-1.9039,107,-0.3525,206,0.81433,120,-0.0956,276,1.34488,163,0.41673
ENSG00000170677,SOCS6,36,0.97165,16,-0.2971,12,-0.9772,38,1.07166,14,-0.5889,9,-1.1367,31,0.70904
ENSG00000141668,CBLN2,8,-3.5707,84,-0.1639,140,0.99095,205,1.36305,57,-0.7822,41,-1.2732,25,-1.9883
ENSG00000166342,NETO1,8,-2.2144,30,-0.3339,39,0.07793,71,1.08431,62,0.83745,34,-0.1547,15,-1.4054
ENSG00000263958,AC091138.1,5,-2.0151,18,-0.1669,28,0.75055,28,0.54251,19,-0.1062,19,-0.1212,9,-1.1944
ENSG00000075336,TIMM21,40,0.05132,47,0.31745,39,0.00861,37,-0.0913,47,0.30474,30,-0.4278,32,-0.3010
ENSG00000166347,CYB5A,40,0.35725,29,-0.1617,29,-0.2122,40,0.38313,12,-1.4424,22,-0.5508,57,0.97492
ENSG00000133313,CNDP2,248,0.99668,133,-0.0596,142,0.06922,113,-0.3135,79,-0.8682,78,-0.8956,162,0.26713
ENSG00000150656,CNDP1,810,5.18104,45,-1.3615,9,-4.1434,0,-7.5434,35,-1.7647,44,-1.4218,25,-2.2245
ENSG00000264247,LINC00909,12,-0.2872,12,-0.3354,16,0.16656,11,-0.3862,13,-0.1394,9,-0.7826,27,1.00484
ENSG00000215421,ZNF407,15,-0.2710,16,-0.1962,14,-0.3949,17,-0.0877,27,0.68520,33,1.03029,9,-1.0675
ENSG00000180011,ZADH2,38,-0.7438,87,0.59335,65,0.15041,59,-0.0451,76,0.35720,53,-0.2132,39,-0.6971
ENSG00000179981,TSHZ1,50,-0.0331,33,-0.6714,50,-0.0296,32,-0.7129,70,0.52796,65,0.41054,57,0.17324
ENSG00000130856,ZNF236,34,0.50296,22,-0.1926,13,-1.2451,20,-0.3843,45,0.97308,37,0.60820,30,0.28600
ENSG00000197971,MBP,19813,4.48059,968,-1.7436,316,-3.7718,94,-5.1553,830,-1.9724,3323,0.17267,932,-1.7999
ENSG00000166377,ATP9B,18,-0.1529,13,-0.6978,20,-0.0559,29,0.62669,20,0.02482,23,0.19977,18,-0.1307
ENSG00000122490,SLC66A2,12,-2.3796,66,0.15752,64,0.14546,60,0.01364,50,-0.2811,88,0.63984,70,0.25413
ENSG00000141759,TXNL4A,123,-0.4639,146,-0.1927,223,0.70817,129,-0.3883,111,-0.6255,175,0.09826,131,-0.3631
ENSG00000101544,ADNP2,30,0.30387,22,-0.1867,19,-0.5761,21,-0.3020,38,0.67831,39,0.73572,19,-0.4247
ENSG00000141934,PLPP2,118,5.49214,5,-1.6131,1,-3.5948,0,-7.9079,0,-4.9550,4,-1.9142,4,-1.7726
ENSG00000183186,C2CD4C,1,-3.3986,2,-3.0606,22,0.82709,41,1.68085,5,-1.6725,13,-0.2734,12,-0.4118
ENSG00000129946,SHC2,18,-0.8958,42,0.41362,35,0.10914,20,-0.7834,29,-0.2020,35,0.07813,48,0.62549
ENSG00000141933,TPGS1,24,-0.7374,43,0.20855,52,0.71801,36,-0.0697,28,-0.4590,31,-0.3466,25,-0.6566
ENSG00000099804,CDC34,29,-0.7891,60,0.37543,65,0.73396,29,-0.7546,41,-0.2293,24,-1.0380,50,0.07395
ENSG00000172270,BSG,192,-0.6785,278,-0.0939,343,0.34072,340,0.23540,239,-0.3315,223,-0.4457,351,0.28677
ENSG00000099822,HCN2,73,0.48583,72,0.45422,45,-0.3729,36,-0.6540,46,-0.2631,81,0.66196,45,-0.2821
ENSG00000099821,POLRMT,34,0.12968,36,0.22148,31,0.02008,15,-1.1068,28,-0.1534,39,0.34805,34,0.16488
ENSG00000070423,RNF126,24,-0.7370,39,0.01830,56,0.88281,19,-1.1268,33,-0.2602,39,0.01257,27,-0.5723
ENSG00000099864,PALM,51,-1.4234,47,-1.5337,121,-0.1116,137,0.12694,77,-0.7835,247,1.13793,223,0.94701
ENSG00000011304,PTBP1,30,0.92597,7,-1.4056,11,-0.8473,22,0.39679,6,-1.5816,13,-0.4740,44,1.64884
ENSG00000129951,PLPPR3,6,-1.9764,24,0.10217,29,0.57664,13,-0.8136,32,0.55712,15,-0.6601,26,0.24095
ENSG00000175221,MED16,32,-0.2349,23,-0.7521,48,0.60106,32,-0.2479,25,-0.5964,44,0.26837,34,-0.1517
ENSG00000198858,R3HDM4,23,-0.1605,14,-0.9533,34,0.61049,33,0.36601,20,-0.3688,28,0.10149,14,-0.9541
ENSG00000065268,WDR18,24,0.08291,24,0.08384,28,0.41239,21,-0.1708,17,-0.4867,11,-1.1442,27,0.27241
ENSG00000182087,TMEM259,57,0.46882,38,-0.1871,45,0.12634,33,-0.4092,27,-0.6941,31,-0.4994,62,0.62402
ENSG00000099817,POLR2E,51,-1.1460,163,0.72592,122,0.33224,90,-0.2550,81,-0.4278,94,-0.1897,105,-0.0118
ENSG00000167468,GPX4,222,-1.3376,602,0.22413,670,0.56781,372,-0.5470,377,-0.5264,649,0.34818,491,-0.1089
ENSG00000118046,STK11,24,-0.5339,25,-0.5091,28,-0.3891,29,-0.2575,37,0.10894,55,0.77678,54,0.74928
ENSG00000099625,CBARP,3,-2.7307,9,-1.1337,25,0.63373,22,0.26661,14,-0.3996,25,0.44797,21,0.22930
ENSG00000099624,ATP5F1D,148,-1.2550,467,0.57574,436,0.64815,230,-0.5715,323,-0.0386,254,-0.4175,244,-0.4808
ENSG00000167470,MIDN,32,-0.0782,26,-0.3992,28,-0.4256,35,0.06989,40,0.26874,29,-0.2273,59,0.93545
ENSG00000099622,CIRBP,291,0.21693,221,-0.2303,259,0.03719,195,-0.4236,166,-0.6795,321,0.38012,322,0.38353
ENSG00000228300,FAM174C,16,-0.9398,36,0.34322,49,1.28231,17,-0.8245,20,-0.5878,16,-0.9608,13,-1.2437
ENSG00000160953,PWWP3A,100,0.16474,61,-0.6112,71,-0.4933,104,0.22128,126,0.55340,114,0.38509,95,0.08174
ENSG00000115286,NDUFS7,256,0.77891,190,0.27414,174,0.17440,109,-0.6184,82,-1.0483,117,-0.5052,171,0.10000
ENSG00000130005,GAMT,133,1.21214,49,-0.4651,65,-0.0253,59,-0.1579,41,-0.7426,66,0.01700,47,-0.5153
ENSG00000071626,DAZAP1,45,-0.0144,49,0.12111,41,-0.2256,56,0.33863,41,-0.1575,60,0.45683,36,-0.3920
ENSG00000115268,RPS15,997,0.21579,565,-0.6892,1000,0.30420,577,-0.6572,295,-1.6809,1184,0.50424,1242,0.58629
ENSG00000115266,APC2,39,-0.7243,62,0.01439,79,0.57449,49,-0.3489,56,-0.1360,55,-0.1769,55,-0.1746
ENSG00000119559,C19orf25,33,0.41039,22,-0.2843,24,-0.1742,40,0.71782,20,-0.3997,26,0.03201,20,-0.3915
ENSG00000071655,MBD3,25,-0.6005,19,-0.9923,31,-0.3675,38,0.02701,21,-0.9051,70,1.08153,67,1.00611
ENSG00000127540,UQCR11,384,-0.6909,489,-0.3100,771,0.60818,421,-0.5476,322,-0.9625,821,0.53768,595,0.00396
ENSG00000079313,REXO1,12,-0.5681,18,0.02399,13,-0.6838,15,-0.2608,22,0.35556,41,1.40133,15,-0.3109
ENSG00000129911,KLF16,8,-1.9237,11,-1.4620,41,0.92273,38,0.50099,14,-1.0692,36,0.41474,22,-0.3604
ENSG00000129968,ABHD17A,132,-0.1605,101,-0.5775,102,-0.7093,74,-1.0584,110,-0.4401,322,1.38122,264,1.01192
ENSG00000227500,SCAMP4,40,1.38809,14,-0.3468,16,-0.1964,9,-0.9751,11,-0.6616,14,-0.3254,22,0.33841
ENSG00000133275,CSNK1G2,16,-1.1312,25,-0.5196,31,-0.2353,19,-0.9063,29,-0.2568,65,1.08649,62,1.00626
ENSG00000133243,BTBD2,26,-1.5556,54,-0.4393,70,-0.0152,45,-0.7057,55,-0.4021,130,1.03253,117,0.83743
ENSG00000099875,MKNK2,25,0.32720,10,-1.0365,13,-0.9068,28,0.50696,25,0.34750,17,-0.2467,40,1.11534
ENSG00000065000,AP3D1,83,-0.8022,165,0.28788,127,-0.1880,188,0.50434,192,0.54138,138,-0.0024,100,-0.5191
ENSG00000104886,PLEKHJ1,9,-2.1753,47,0.29153,58,0.95990,28,-0.5026,30,-0.4044,34,-0.2071,29,-0.4796
ENSG00000104904,OAZ1,279,-1.4618,905,0.38543,938,0.63242,544,-0.4387,559,-0.3957,907,0.38919,436,-0.7835
ENSG00000130332,LSM7,71,-0.2163,68,-0.2997,109,0.67093,61,-0.4661,47,-0.8666,68,-0.3016,94,0.23491
ENSG00000005206,SPPL2B,17,0.12009,15,-0.0298,16,0.02957,11,-0.5643,8,-0.9237,10,-0.6049,31,1.15458
ENSG00000099800,TIMM13,76,-0.2263,84,-0.0738,100,0.30424,86,-0.0316,37,-1.3208,120,0.52486,84,-0.0679
ENSG00000099860,GADD45B,6,-1.4078,11,-0.4497,18,0.46445,20,0.45913,12,-0.2804,4,-1.8392,26,0.90062
ENSG00000176533,GNG7,133,0.76569,38,-1.2522,73,-0.3035,45,-0.9675,48,-0.8910,128,0.69375,149,0.95572
ENSG00000176490,DIRAS1,17,-2.9415,208,0.91026,165,0.72701,56,-1.1938,136,0.18010,136,0.18814,44,-1.5700
ENSG00000141873,SLC39A3,19,-0.7591,32,-0.0055,45,0.85083,41,0.41427,28,-0.1719,14,-1.2447,15,-1.1435
ENSG00000104969,SGTA,59,0.16917,40,-0.4348,60,0.28684,49,-0.1373,39,-0.4757,54,0.03337,55,0.06030
ENSG00000172009,THOP1,19,-1.2089,46,0.18211,47,0.29136,63,0.68994,38,-0.1200,31,-0.4465,33,-0.3396
ENSG00000104964,TLE5,247,-1.5641,676,-0.0006,688,0.03815,505,-0.4647,539,-0.3619,1321,1.14881,733,0.13141
ENSG00000088256,GNA11,44,-0.5585,42,-0.6580,58,-0.1859,78,0.34557,42,-0.6491,85,0.49081,105,0.83898
ENSG00000125912,NCLN,14,-0.8870,26,0.09477,30,0.43564,30,0.31033,22,-0.1386,25,0.05723,14,-0.8647
ENSG00000161082,CELF5,19,-2.7238,82,-0.5856,136,0.30497,226,1.10286,152,0.40439,122,0.05201,58,-1.1203
ENSG00000141905,NFIC,240,0.35688,85,-1.2778,121,-0.9214,157,-0.3341,229,0.27720,312,0.80064,355,1.03196
ENSG00000129932,DOHH,50,1.37979,14,-0.7449,27,0.44125,8,-1.5289,16,-0.5165,16,-0.4692,15,-0.6021
ENSG00000105325,FZR1,18,-0.6776,37,0.46241,28,0.00905,29,0.10276,29,0.06669,25,-0.1642,28,0.00422
ENSG00000161091,MFSD12,34,-0.0909,53,0.61135,39,0.16755,34,-0.0902,44,0.32113,22,-0.7558,21,-0.8245
ENSG00000186111,PIP5K1C,21,-2.1157,92,0.15119,89,0.14586,70,-0.2837,96,0.22075,114,0.51461,92,0.15435
ENSG00000183617,MRPL54,39,-0.8643,80,0.25447,92,0.68821,61,-0.1925,40,-0.8250,57,-0.2848,63,-0.1342
ENSG00000007264,MATK,3,-4.0423,54,-0.0339,69,0.52318,47,-0.2480,35,-0.7176,81,0.63200,68,0.34963
ENSG00000105278,ZFR2,3,-2.5961,33,0.83225,19,-0.1344,36,0.97397,18,-0.1704,24,0.28169,10,-1.0823
ENSG00000167654,ATCAY,51,-2.3180,267,0.23305,248,0.14601,296,0.40271,353,0.70254,265,0.21919,111,-1.1483
ENSG00000167657,DAPK3,7,-1.7627,43,1.00906,32,0.73980,5,-2.2369,22,-0.0911,18,-0.4549,20,-0.2687
ENSG00000167658,EEF2,372,-0.8680,417,-0.6901,610,-0.1170,467,-0.5132,457,-0.5485,1043,0.80959,1215,1.08391
ENSG00000105229,PIAS4,49,1.26953,13,-0.8387,17,-0.5581,23,0.01668,20,-0.2292,28,0.31818,22,-0.0738
ENSG00000178951,ZBTB7A,171,-0.6207,155,-0.7788,139,-1.1554,288,0.20616,510,1.20037,460,1.01342,280,0.16512
ENSG00000126934,MAP2K2,63,-1.2547,197,0.55456,166,0.35933,152,0.11843,130,-0.1329,127,-0.1713,105,-0.4730
ENSG00000089847,ANKRD24,4,-2.8459,18,-0.7291,43,1.00404,44,0.73523,38,0.48357,10,-1.5015,12,-1.2850
ENSG00000105248,YJU2,17,0.26631,15,0.01633,17,0.26448,21,0.60212,8,-0.9613,7,-1.0151,14,-0.1102
ENSG00000105251,SHD,0,-6.2063,26,1.01467,17,0.45749,18,0.38819,8,-0.8294,10,-0.4428,12,-0.1849
ENSG00000105255,FSD1,16,-1.8184,91,0.93220,76,0.90851,40,-0.4226,54,0.05375,26,-1.0743,15,-1.8796
ENSG00000008382,MPND,9,-1.7073,29,-0.0256,34,0.34984,21,-0.5567,33,0.20889,42,0.58378,27,-0.1348
ENSG00000141985,SH3GL1,18,-1.3386,17,-1.4216,56,0.52617,57,0.42381,40,-0.1713,64,0.61656,34,-0.4216
ENSG00000167671,UBXN6,46,-1.2963,116,0.15499,137,0.60303,110,0.06035,72,-0.6157,116,0.15209,81,-0.4270
ENSG00000167674,HDGFL2,31,-0.3823,40,0.01040,44,0.24113,63,0.76735,27,-0.5918,28,-0.5598,35,-0.1856
ENSG00000167680,SEMA6B,6,-3.0334,44,-0.1343,55,0.33067,54,0.20108,42,-0.2007,81,0.89929,36,-0.4493
ENSG00000185361,TNFAIP8L1,6,-2.0323,20,-0.3495,29,0.39864,33,0.46771,29,0.27150,29,0.23864,17,-0.5891
ENSG00000074842,MYDGF,42,-0.3247,64,0.35616,70,0.69775,50,-0.0527,41,-0.3689,21,-1.3801,38,-0.4870
ENSG00000142002,DPP9,20,0.11829,21,0.18768,15,-0.4678,27,0.55636,21,0.15821,12,-0.7341,24,0.41427
ENSG00000176840,MIR7-3HG,4,-2.6913,35,0.31637,40,0.80269,26,-0.1254,32,0.17451,28,-0.0611,12,-1.3406
ENSG00000141965,FEM1A,33,0.59508,24,0.05383,21,-0.2309,29,0.39727,24,0.09368,23,0.00835,12,-1.0525
ENSG00000105355,PLIN3,98,3.21768,0,-4.5876,6,-1.9878,3,-2.5043,0,-4.5672,14,-0.5245,43,1.32495
ENSG00000127663,KDM4B,25,0.15575,14,-0.7487,19,-0.3935,61,1.74106,28,0.31311,5,-2.1852,16,-0.5840
ENSG00000130254,SAFB2,92,0.35694,39,-1.0214,46,-0.9392,87,0.25714,108,0.61568,99,0.46619,107,0.59904
ENSG00000160633,SAFB,101,0.46281,57,-0.4577,60,-0.4890,89,0.25747,130,0.90072,84,0.16290,44,-0.8473
ENSG00000130255,RPL36,687,-0.3867,420,-1.1475,946,0.17203,662,-0.4446,430,-1.1129,1541,0.96002,1297,0.65682
ENSG00000174917,MICOS13,121,-0.7452,212,0.15030,257,0.67144,135,-0.5687,152,-0.3853,198,0.03587,151,-0.3949
ENSG00000167733,HSD11B1L,10,-3.1348,73,-0.2403,102,0.39703,64,-0.4635,51,-0.8094,143,0.86452,122,0.58807
ENSG00000196365,LONP1,31,-0.8803,55,0.03179,62,0.31841,51,-0.0903,53,-0.0329,48,-0.1732,61,0.19695
ENSG00000174886,NDUFA11,205,-0.6121,349,0.24044,400,0.66770,244,-0.3358,184,-0.7812,271,-0.1702,258,-0.2491
ENSG00000031823,RANBP3,26,-0.4250,35,0.02998,41,0.45316,39,0.24167,33,-0.0450,26,-0.3889,22,-0.7027
ENSG00000130382,MLLT1,48,-0.7864,52,-0.6772,72,-0.1981,98,0.33345,54,-0.6206,124,0.73521,124,0.74176
ENSG00000125656,CLPP,31,-0.3408,36,-0.0737,47,0.47499,32,-0.2907,22,-0.8143,25,-0.6343,55,0.61181
ENSG00000125652,ALKBH7,87,0.15812,79,-0.0035,97,0.46075,58,-0.4829,34,-1.2874,60,-0.4484,103,0.43275
ENSG00000125651,GTF2F1,58,-0.6527,81,-0.1296,100,0.30109,93,0.09616,115,0.44839,71,-0.3256,70,-0.3676
ENSG00000088247,KHSRP,74,0.47656,30,-0.9418,50,-0.2067,80,0.60628,64,0.21638,47,-0.2803,54,-0.0389
ENSG00000125648,SLC25A23,124,-1.1760,70,-2.0403,243,-0.1777,227,-0.2450,203,-0.4206,459,0.93410,567,1.32060
ENSG00000104833,TUBB4A,639,0.74264,514,0.37039,492,0.41492,314,-0.4261,442,0.12247,176,-1.3187,130,-1.7714
ENSG00000125730,C3,53,0.53441,6,-2.8206,18,-1.4384,29,-0.4353,3,-3.8108,58,0.69334,143,2.48674
ENSG00000125734,GPR108,22,0.02254,26,0.32544,17,-0.4559,8,-1.4584,17,-0.3760,36,0.86901,33,0.68717
ENSG00000171105,INSR,117,1.11409,46,-0.4472,39,-0.8611,70,0.23775,62,0.03330,45,-0.4893,90,0.64588
ENSG00000104880,ARHGEF18,26,0.55441,12,-0.6794,16,-0.3603,33,0.93253,14,-0.4492,15,-0.3589,21,0.21725
ENSG00000198816,ZNF358,46,-0.9161,32,-1.4595,85,0.07777,46,-0.9058,55,-0.6311,147,0.98552,158,1.11757
ENSG00000090674,MCOLN1,16,-0.9991,48,0.77883,46,1.04965,23,-0.3814,22,-0.4447,10,-1.6304,12,-1.3919
ENSG00000032444,PNPLA6,38,-0.5171,62,0.28683,62,0.37481,66,0.38487,52,-0.0094,23,-1.2800,44,-0.2638
ENSG00000076826,CAMSAP3,2,-3.9317,21,-0.5374,45,1.02211,30,0.01931,30,0.03474,30,0.04781,18,-0.7683
ENSG00000076924,XAB2,24,0.48147,22,0.33842,22,0.44128,18,-0.0342,19,0.10327,5,-1.9408,8,-1.1923
ENSG00000229833,PET100,152,-0.6233,220,-0.0433,302,0.68749,252,0.17850,129,-0.8757,198,-0.2072,173,-0.4225
ENSG00000181029,TRAPPC5,88,-1.0255,178,0.08409,233,0.76643,174,0.04644,120,-0.5378,160,-0.0930,102,-0.7988
ENSG00000142459,EVI5L,47,0.45050,42,0.27746,28,-0.4937,23,-0.6594,37,0.06097,54,0.69651,33,-0.1170
ENSG00000183248,PRR36,12,-2.2889,47,-0.2657,67,0.41958,82,0.63755,62,0.17552,55,-0.0214,42,-0.4475
ENSG00000076984,MAP2K7,34,0.86188,18,-0.1845,21,0.05065,19,-0.0604,19,-0.1243,16,-0.3610,14,-0.6039
ENSG00000260001,TGFBR3L,0,-9.7240,44,-0.9105,148,1.73371,101,0.41196,40,-1.0623,51,-0.6874,29,-1.5141
ENSG00000104976,SNAPC2,9,-0.5184,17,0.42853,12,-0.1152,23,0.96458,13,-0.0202,12,-0.1442,6,-1.1747
ENSG00000178531,CTXN1,55,-2.4853,136,-1.1298,401,0.85657,242,-0.2378,223,-0.3716,443,0.76397,227,-0.3392
ENSG00000104980,TIMM44,33,0.20677,34,0.24513,26,-0.2610,21,-0.5198,34,0.24377,34,0.22607,30,0.03911
ENSG00000066044,ELAVL1,39,-0.4389,49,-0.0741,59,0.30727,48,-0.1165,59,0.20806,40,-0.4151,52,0.01244
ENSG00000090661,CERS4,61,1.46630,30,0.21816,19,-0.6443,9,-1.6545,17,-0.6369,32,0.31729,30,0.21389
ENSG00000167775,CD320,18,-0.8162,48,0.77793,34,0.24666,16,-0.9996,27,-0.1490,11,-1.5179,50,0.84052
ENSG00000267855,NDUFA7,63,-1.0366,124,0.01185,194,1.14615,80,-0.6849,52,-1.3314,85,-0.5858,121,-0.0311
ENSG00000233927,RPS28,957,-0.1122,595,-0.8574,1062,0.07607,785,-0.4269,384,-1.5242,1589,0.73359,1734,0.88788
ENSG00000185236,RAB11B,102,0.57492,65,-0.1577,79,0.18727,40,-0.9302,68,-0.0988,54,-0.4540,84,0.25481
ENSG00000099785,MARCH2,18,-1.4714,55,0.19582,57,0.36940,24,-1.0632,30,-0.7664,95,1.16009,42,-0.2360
ENSG00000099783,HNRNPM,317,0.96841,126,-0.5643,114,-0.8914,218,0.32026,248,0.53865,170,-0.0876,193,0.11602
ENSG00000130803,ZNF317,21,0.20598,20,0.15943,20,0.18221,16,-0.2379,13,-0.5443,15,-0.3776,21,0.21838
ENSG00000130818,ZNF426,23,0.33187,14,-0.4707,13,-0.6827,30,0.81591,19,0.03933,13,-0.5412,29,0.71775
ENSG00000197961,ZNF121,27,0.67557,17,-0.0635,18,-0.0204,18,-0.0165,15,-0.3311,9,-1.0835,23,0.38695
ENSG00000171466,ZNF562,18,-0.0710,9,-1.1079,18,-0.0832,24,0.36741,33,0.90937,18,-0.1047,15,-0.4268
ENSG00000198258,UBL5,286,-0.6352,343,-0.3475,620,0.91187,385,-0.1626,197,-1.2020,371,-0.2248,394,-0.1268
ENSG00000127445,PIN1,88,-1.9545,414,0.45449,493,1.13055,276,-0.2109,221,-0.5563,268,-0.2559,83,-2.0481
ENSG00000105088,OLFM2,6,-2.8376,25,-0.8680,54,0.43457,40,-0.1597,38,-0.2282,33,-0.4799,95,1.30643
ENSG00000080573,COL5A3,16,-1.3556,15,-1.4073,38,-0.0052,55,0.58903,17,-1.2176,35,-0.1588,93,1.53513
ENSG00000130813,SHFL,27,-0.6066,44,0.18150,47,0.40767,50,0.40052,30,-0.4464,36,-0.1169,25,-0.6837
ENSG00000130811,EIF3G,86,0.04588,86,0.03604,90,0.16756,69,-0.3157,53,-0.7106,75,-0.1789,114,0.50673
ENSG00000130816,DNMT1,94,0.88910,42,-0.4472,30,-1.1426,44,-0.3493,100,0.99485,47,-0.2530,80,0.60415
ENSG00000105364,MRPL4,26,-1.3231,96,0.74464,84,0.73255,53,-0.2257,44,-0.5228,40,-0.6895,42,-0.5850
ENSG00000105376,ICAM5,3,-4.1752,27,-1.0690,91,1.38968,74,0.53881,43,-0.3599,29,-0.9644,32,-0.7965
ENSG00000267673,FDX2,32,-1.3740,75,-0.0433,114,0.95092,50,-0.6684,72,-0.1143,99,0.40556,25,-1.7497
ENSG00000105397,TYK2,17,0.40428,20,0.66076,12,-0.1835,15,0.17733,7,-0.9289,10,-0.4479,14,0.09760
ENSG00000105401,CDC37,60,-1.3315,222,0.74905,184,0.60548,139,-0.0353,165,0.24594,71,-1.0853,68,-1.1429
ENSG00000065989,PDE4A,10,-2.3972,78,0.72559,45,-0.2398,48,-0.0705,75,0.66022,86,0.90016,21,-1.3232
ENSG00000079999,KEAP1,59,0.38208,60,0.41545,47,0.02291,19,-1.3569,40,-0.2582,41,-0.2005,59,0.39171
ENSG00000130734,ATG4D,7,-1.1105,10,-0.4835,17,0.40440,13,-0.0938,19,0.54851,14,0.04676,11,-0.3165
ENSG00000129347,KRI1,29,0.76641,12,-0.6709,14,-0.5869,24,0.43450,18,-0.0229,21,0.22056,20,0.13800
ENSG00000129355,CDKN2D,29,-2.4765,151,0.03803,195,0.64953,141,-0.0797,142,-0.0630,194,0.44620,88,-0.8096
ENSG00000129353,SLC44A2,76,0.82024,18,-1.4819,31,-0.7842,36,-0.4028,22,-1.1341,32,-0.6075,142,2.01259
ENSG00000267100,ILF3-DT,64,0.36898,20,-1.4397,49,-0.0861,67,0.44880,48,-0.1148,47,-0.1434,67,0.45007
ENSG00000129351,ILF3,128,0.16592,96,-0.2985,100,-0.3012,143,0.35470,107,-0.1156,124,0.12413,140,0.31980
ENSG00000213339,QTRT1,21,0.01306,21,-0.0220,26,0.44477,27,0.39531,12,-0.8933,11,-0.9846,21,-0.0197
ENSG00000079805,DNM2,100,2.39285,9,-1.6516,18,-0.8385,17,-0.7853,5,-2.6026,27,-0.0606,38,0.52114
ENSG00000142453,CARM1,17,-1.3299,36,-0.2121,46,0.21651,51,0.33687,38,-0.1396,51,0.35193,42,0.01178
ENSG00000130733,YIPF2,13,-0.3942,30,0.94151,20,0.38680,14,-0.2768,18,0.10639,6,-1.5551,11,-0.7029
ENSG00000127616,SMARCA4,87,-0.5165,109,-0.1614,108,-0.2304,135,0.19710,166,0.53177,140,0.25392,121,0.01541
ENSG00000130164,LDLR,30,1.04055,18,0.21775,9,-1.1054,6,-1.5534,19,0.28604,10,-0.7573,35,1.32137
ENSG00000105514,RAB3D,10,-0.6088,24,0.79555,17,0.31815,11,-0.4619,8,-0.9418,16,0.18679,12,-0.2839
ENSG00000105518,TMEM205,80,-0.4712,114,0.08930,126,0.35046,115,0.10864,91,-0.2623,81,-0.4507,110,0.03696
ENSG00000105520,PLPPR2,25,-1.6083,44,-0.7650,93,0.63641,116,0.83235,57,-0.3353,44,-0.7617,73,0.04055
ENSG00000130175,PRKCSH,178,1.66948,55,-0.3643,53,-0.5420,40,-0.8491,34,-1.1016,58,-0.2896,99,0.59328
ENSG00000196361,ELAVL3,429,0.88783,150,-0.8278,194,-0.5423,311,0.33623,306,0.30862,291,0.22508,212,-0.2868
ENSG00000130159,ECSIT,15,-1.7207,63,0.48649,62,0.63950,53,0.20233,41,-0.2292,39,-0.3165,27,-0.8882
ENSG00000130165,ELOF1,28,-0.1569,32,0.09400,35,0.30487,22,-0.5184,25,-0.3303,31,0.04800,31,0.04916
ENSG00000197044,ZNF441,23,0.08282,14,-0.7333,14,-0.8339,46,1.26136,35,0.75928,11,-1.1232,27,0.31588
