Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000154723,ATP5PF,197,-0.3831,48,-2.5015,398,1.24120,136,-1.0263,123,-1.0986,248,-0.0223,288,0.21806
ENSG00000142192,APP,1943,0.95708,1165,0.11192,1242,0.31610,1060,-0.0423,1019,-0.1013,312,-1.8986,422,-1.4492
ENSG00000198862,LTN1,12,-2.4027,99,0.83315,54,-0.1936,92,0.81903,57,-0.0596,32,-0.9221,51,-0.2466
ENSG00000156256,USP16,570,2.36141,230,0.67023,68,-1.5529,133,-0.2343,191,0.35810,55,-1.5406,91,-0.7937
ENSG00000156261,CCT8,194,1.08007,17,-2.6859,140,0.82752,85,-0.2955,48,-1.1468,34,-1.6337,88,-0.2222
ENSG00000171189,GRIK1,1877,5.58311,40,-2.4707,32,-3.2534,69,-1.7667,6,-5.0597,29,-2.9142,47,-2.2237
ENSG00000156299,TIAM1,12,-2.7592,89,0.22869,75,-0.0373,106,0.58617,60,-0.3779,59,-0.3958,110,0.58755
ENSG00000142168,SOD1,12,-5.2606,136,-1.7588,727,1.45217,279,-0.7452,325,-0.4507,349,-0.3395,478,0.15697
ENSG00000156304,SCAF4,12,-1.0420,54,1.37648,21,-0.2620,28,0.30857,24,0.00798,14,-0.7308,16,-0.6269
ENSG00000142207,URB1,12,-1.0241,28,0.30279,23,0.01802,25,0.13457,20,-0.1962,20,-0.2321,31,0.47397
ENSG00000159079,CFAP298,147,1.29826,88,0.43432,51,-0.5892,81,0.32747,40,-0.8094,30,-1.2485,71,0.08487
ENSG00000159082,SYNJ1,30,-2.3740,40,-1.9587,245,1.41040,170,0.25185,78,-0.9796,90,-0.7648,65,-1.2666
ENSG00000159086,PAXBP1,12,-2.5841,318,2.90127,21,-2.1236,73,0.15546,99,0.62343,11,-2.6387,68,0.02513
ENSG00000205927,OLIG2,12,-2.0839,111,1.42001,21,-1.5476,9,-2.5529,243,3.08776,30,-0.7003,25,-0.9759
ENSG00000184221,OLIG1,12,-3.1387,157,0.75786,51,-1.2806,15,-2.9331,422,2.66977,125,0.38946,131,0.45767
ENSG00000142166,IFNAR1,12,-2.5736,52,-0.3794,68,0.03556,89,0.52588,85,0.39451,55,-0.2936,80,0.28673
ENSG00000159128,IFNGR2,12,-1.8912,2,-4.1033,68,1.32522,49,0.28111,15,-1.5300,23,-0.9106,38,-0.1516
ENSG00000142188,TMEM50B,12,-2.2316,16,-1.8038,73,0.83153,44,-0.3221,38,-0.5160,53,0.01476,81,0.69189
ENSG00000159140,SON,180,-1.3891,1156,1.61973,286,-0.9096,529,0.30548,443,-0.0139,263,-0.8205,667,0.65150
ENSG00000205758,CRYZL1,12,-1.9310,35,-0.3189,54,0.55158,32,-0.4747,43,0.00022,46,0.09257,57,0.43780
ENSG00000205726,ITSN1,252,-0.2175,322,0.16956,190,-0.8624,505,1.06210,189,-0.6602,332,0.21991,318,0.14883
ENSG00000241837,ATP5PO,12,-4.2544,14,-4.0288,373,1.62088,143,-0.6702,99,-1.1797,192,-0.1627,244,0.22316
ENSG00000243927,MRPS6,191,2.22649,5,-3.3852,48,-0.2696,21,-1.5060,17,-1.7687,60,0.15340,89,0.80790
ENSG00000198743,SLC5A3,12,-2.3328,37,-0.6434,56,-0.0047,80,0.64693,19,-1.6169,58,0.04578,109,1.07699
ENSG00000159200,RCAN1,12,-2.0501,54,0.22266,44,-0.1365,39,-0.2828,106,1.36621,34,-0.4835,53,0.21106
ENSG00000159228,CBR1,12,-3.5156,165,0.41312,90,-0.7319,22,-2.7804,510,2.50677,99,-0.3944,216,0.85787
ENSG00000159256,MORC3,82,0.85150,84,0.87819,34,-0.7608,55,0.20539,54,0.17198,21,-1.3063,51,0.08028
ENSG00000182670,TTC3,1020,-0.2137,1634,0.54171,863,-0.6387,2122,1.14893,770,-0.6508,1022,-0.2112,714,-0.7650
ENSG00000157540,DYRK1A,450,2.22517,45,-1.5789,108,-0.3666,115,-0.1873,49,-1.4493,82,-0.6898,120,-0.1075
ENSG00000157542,KCNJ6,375,0.87139,186,-0.2691,201,-0.2075,425,1.27665,67,-1.8019,108,-1.0918,36,-2.7128
ENSG00000157557,ETS2,304,1.62368,15,-3.0640,143,0.48916,137,0.28453,20,-2.6292,61,-1.0114,40,-1.6275
ENSG00000183527,PSMG1,12,-1.2785,9,-1.6932,42,1.09551,27,-0.0304,13,-1.1684,8,-1.8031,40,0.59840
ENSG00000185658,BRWD1,179,-0.3945,347,0.66850,202,-0.2845,363,0.85426,176,-0.4158,163,-0.5401,132,-0.8620
ENSG00000205581,HMGN1,12,-2.7880,226,1.84769,45,-1.0876,70,-0.1803,95,0.33521,99,0.39834,99,0.40236
ENSG00000182093,GET1,12,-2.7315,45,-0.7940,99,0.70677,49,-0.7001,102,0.50557,58,-0.3953,109,0.61437
ENSG00000183036,PCP4,12,-3.2424,14,-2.9587,223,2.52092,74,-0.6028,12,-3.1933,43,-1.3549,40,-1.4880
ENSG00000157617,C2CD2,105,1.96930,2,-3.7339,35,0.07144,22,-0.7018,5,-2.6435,15,-1.1817,59,0.90589
ENSG00000173276,ZBTB21,12,-1.5984,11,-1.6656,34,0.01021,64,1.21411,7,-2.3423,48,0.53563,32,-0.0863
ENSG00000160194,NDUFV3,12,-2.8108,77,-0.0376,100,0.59744,48,-0.8140,100,0.38475,97,0.34020,81,0.04314
ENSG00000160208,RRP1B,499,3.99239,54,-0.4778,15,-2.7678,38,-1.0961,68,-0.1191,19,-2.0045,31,-1.3132
ENSG00000160209,PDXK,407,1.17438,47,-2.1893,202,0.01535,148,-0.5262,88,-1.2590,307,0.68866,256,0.38798
ENSG00000160213,CSTB,12,-2.6707,35,-1.0864,98,0.80719,41,-0.9305,92,0.40568,82,0.22452,89,0.35773
ENSG00000160214,RRP1,12,-1.1141,33,0.48601,31,0.52349,20,-0.3208,34,0.50929,12,-1.0823,16,-0.6151
ENSG00000160216,AGPAT3,12,-3.3264,111,-0.0342,119,0.10249,125,0.16948,137,0.29608,165,0.59744,100,-0.1975
ENSG00000141959,PFKL,34,-1.6769,86,-0.2705,113,0.22044,73,-0.5775,161,0.73313,139,0.48824,111,0.12427
ENSG00000160226,CFAP410,12,-1.0308,9,-1.4003,36,1.11125,17,-0.4999,17,-0.4631,22,-0.1191,20,-0.2691
ENSG00000142185,TRPM2,12,-1.0714,15,-0.7345,31,0.66152,27,0.20729,12,-1.0474,26,0.12070,20,-0.3078
ENSG00000184787,UBE2G2,12,-2.6734,177,1.53143,65,-0.2121,85,0.30118,53,-0.4496,53,-0.4499,62,-0.2296
ENSG00000184900,SUMO3,188,0.48891,50,-1.5531,194,0.84995,102,-0.5227,62,-1.2235,153,0.15769,93,-0.6166
ENSG00000183255,PTTG1IP,12,-2.4019,105,0.92836,19,-2.0538,22,-1.5632,164,1.74065,29,-1.0786,220,2.33242
ENSG00000197381,ADARB1,508,3.08328,17,-2.6024,74,-0.6348,74,-0.5241,21,-2.3555,49,-1.1028,64,-0.6851
ENSG00000223768,LINC00205,12,-1.6034,37,0.09986,30,-0.2759,51,0.73068,26,-0.4231,45,0.44306,35,0.02272
ENSG00000142156,COL6A1,12,-1.6860,16,-1.2386,51,0.87541,29,-0.3698,12,-1.7083,15,-1.3329,82,1.34709
ENSG00000160294,MCM3AP,12,-2.1199,92,1.03071,49,0.00306,58,0.31724,28,-0.8526,43,-0.1913,50,0.05147
ENSG00000182362,YBEY,12,-1.0610,25,0.07083,29,0.44497,15,-0.7765,26,0.13054,28,0.25647,27,0.17548
ENSG00000160299,PCNT,201,1.04106,195,0.98565,60,-1.1378,166,0.81508,70,-0.6473,79,-0.4799,59,-0.9289
ENSG00000160305,DIP2A,12,-2.5172,250,2.44011,40,-0.9354,41,-0.7645,117,0.98395,21,-1.6806,63,-0.0169
ENSG00000160307,S100B,14,-4.3858,315,0.25780,98,-1.8992,13,-4.5641,1037,2.43269,536,1.14663,634,1.44863
ENSG00000160310,PRMT2,12,-4.0979,501,1.64544,140,-0.6431,138,-0.5560,468,1.51868,166,-0.2141,114,-0.7910
ENSG00000182902,SLC25A18,169,1.00682,20,-2.2741,31,-2.0101,16,-2.6926,91,-0.0097,150,0.80321,422,2.83272
ENSG00000131100,ATP6V1E1,715,1.02389,139,-1.5498,583,1.10281,305,-0.3974,176,-1.1992,125,-1.7093,132,-1.6343
ENSG00000099968,BCL2L13,12,-1.5838,25,-0.4551,47,0.82862,34,-0.0062,11,-1.7202,32,-0.1017,37,0.15467
ENSG00000015475,BID,12,-1.1285,1,-4.1110,40,1.26737,12,-1.2385,14,-0.9195,17,-0.5932,48,1.06492
ENSG00000243156,MICAL3,184,1.31608,136,0.78937,48,-1.0972,87,0.07942,105,0.37056,68,-0.3313,59,-0.5428
ENSG00000215193,PEX26,43,-0.4416,68,0.26568,34,-1.0323,89,0.82233,87,0.68357,86,0.66289,30,-0.9704
ENSG00000273032,DGCR9,203,2.57325,30,-0.7599,43,-0.2875,40,-0.3367,9,-2.5087,43,-0.2251,3,-3.9202
ENSG00000070413,DGCR2,12,-2.5552,33,-1.0464,87,0.69460,67,0.03443,58,-0.1989,62,-0.0925,76,0.23569
ENSG00000242259,C22orf39,12,-2.0917,15,-1.7084,61,0.59948,38,-0.4009,43,-0.1609,81,0.84535,55,0.22860
ENSG00000185608,MRPL40,12,-1.2504,0,-7.1328,38,0.88165,11,-1.4997,37,0.48526,36,0.44147,39,0.59042
ENSG00000070010,UFD1,12,-1.5451,37,0.18899,38,0.31422,27,-0.3265,52,0.72528,16,-1.0897,41,0.33338
ENSG00000184113,CLDN5,12,-1.8623,23,-0.8839,10,-2.4268,9,-2.3788,18,-1.2344,100,1.49493,239,3.46141
ENSG00000184702,SEPTIN5,12,-2.5808,1,-5.9007,106,1.18828,44,-0.7203,13,-2.4594,133,1.10559,77,0.19125
ENSG00000203618,GP1BB,265,2.69277,21,-1.5953,34,-1.1370,25,-1.4342,18,-1.8360,104,0.87587,74,0.31687
ENSG00000215012,RTL10,12,-1.1569,7,-1.9021,31,0.50406,42,0.92002,12,-1.0977,28,0.17659,11,-1.2190
ENSG00000184470,TXNRD2,12,-1.0598,1,-3.8217,31,0.65756,23,-0.0563,9,-1.4825,25,0.06856,44,1.00965
ENSG00000093010,COMT,12,-1.7234,15,-1.3933,36,-0.1044,12,-1.8124,91,1.49049,49,0.43976,78,1.21676
ENSG00000099901,RANBP1,12,-2.5816,56,-0.3432,95,0.75853,69,-0.0299,33,-1.1523,63,-0.1705,89,0.38568
ENSG00000099904,ZDHHC8,172,2.85345,10,-1.9380,29,-0.5190,18,-1.1261,15,-1.3379,16,-1.2749,40,0.14911
ENSG00000040608,RTN4R,27,-0.8995,9,-2.5323,90,1.86822,39,-0.3550,0,-6.5923,29,-0.7919,28,-0.8522
ENSG00000128185,DGCR6L,12,-1.5405,10,-1.6976,49,1.04683,20,-0.8594,17,-0.9891,56,0.85767,31,-0.1069
ENSG00000099910,KLHL22,12,-0.9309,13,-0.7937,33,1.10493,13,-0.8018,0,-5.1673,29,0.42806,26,0.30299
ENSG00000099917,MED15,12,-1.6971,27,-0.4778,54,1.02765,29,-0.3820,17,-1.1907,53,0.60003,18,-1.0617
ENSG00000241973,PI4KA,311,0.30643,32,-3.1167,421,1.36917,172,-0.6734,92,-1.5605,168,-0.6619,191,-0.4575
ENSG00000099940,SNAP29,12,-1.5473,29,-0.1893,35,0.11348,30,-0.1572,59,0.95590,26,-0.3597,38,0.20483
ENSG00000099942,CRKL,12,-2.4148,39,-0.6408,87,0.97119,40,-0.6630,42,-0.5512,39,-0.6592,97,0.77897
ENSG00000183773,AIFM3,12,-1.5641,4,-2.8933,37,0.22181,11,-1.7134,22,-0.6572,77,1.39027,83,1.52379
ENSG00000184436,THAP7,195,2.89798,2,-3.9918,43,0.08929,14,-1.7320,32,-0.3886,20,-1.0633,4,-3.4150
ENSG00000185651,UBE2L3,189,0.88592,43,-1.4411,132,0.44119,69,-0.7866,77,-0.5444,120,0.14031,114,0.05431
ENSG00000100023,PPIL2,12,-1.2691,51,1.00484,26,-0.1146,32,0.25687,14,-1.0227,17,-0.7462,41,0.63711
ENSG00000100027,YPEL1,12,-1.6261,12,-1.6253,34,-0.0399,42,0.31531,37,0.10104,54,0.70332,49,0.53375
ENSG00000100030,MAPK1,12,-4.6238,144,-0.9960,370,0.74069,352,0.44509,165,-0.7931,240,-0.2154,284,0.04709
ENSG00000100034,PPM1F,12,-1.4771,27,-0.2329,40,0.54587,27,-0.2335,9,-1.8302,47,0.64078,39,0.31877
ENSG00000274422,AC245060.5,92,-0.2833,702,3.78328,22,-2.8277,120,0.16521,0,-9.5470,48,-1.2769,37,-1.6411
ENSG00000128266,GNAZ,30,-1.9224,60,-0.9067,144,0.72798,99,-0.1456,83,-0.3975,132,0.32725,104,-0.0497
ENSG00000186716,BCR,44,-0.6868,32,-1.1432,77,0.29593,47,-0.6311,40,-0.8220,110,0.77553,121,0.93744
ENSG00000250479,CHCHD10,20,-3.3153,18,-3.5150,336,1.62458,97,-1.1244,76,-1.4053,183,-0.0733,269,0.55068
ENSG00000099956,SMARCB1,12,-1.3082,24,-0.2207,40,0.90229,19,-0.6604,20,-0.5129,22,-0.4103,33,0.26052
ENSG00000133460,SLC2A11,12,-1.4410,40,0.41752,29,-0.1204,33,0.12809,32,0.04965,40,0.41078,32,0.07960
ENSG00000240972,MIF,981,0.75611,95,-2.8113,930,1.08466,322,-1.0811,311,-1.0566,533,-0.2316,503,-0.3202
ENSG00000099977,DDT,12,-2.6170,10,-2.8787,104,1.10049,29,-1.4019,65,-0.0815,87,0.38169,107,0.71190
ENSG00000099991,CABIN1,12,-2.2738,52,-0.0561,61,0.28465,50,-0.1381,55,0.00736,67,0.33976,66,0.30447
ENSG00000100014,SPECC1L,12,-2.7368,158,1.24497,51,-0.7854,129,1.03677,46,-0.7579,91,0.32014,53,-0.5325
ENSG00000100028,SNRPD3,12,-1.8494,55,0.48592,34,-0.3971,52,0.44838,50,0.30755,31,-0.4371,61,0.65397
ENSG00000167037,SGSM1,12,-1.5645,22,-0.6284,43,0.60730,49,0.69759,16,-1.1229,33,-0.0302,16,-1.1494
ENSG00000197077,KIAA1671,12,-1.8993,32,-0.4050,43,0.03945,31,-0.5159,23,-0.9410,54,0.40809,108,1.59920
ENSG00000100077,GRK3,12,-3.1940,59,-0.8608,125,0.47820,167,0.92372,38,-1.5112,87,-0.2625,97,-0.0803
ENSG00000100095,SEZ6L,363,1.41182,19,-3.1455,184,0.38428,139,-0.2116,64,-1.3585,119,-0.4297,144,-0.1282
ENSG00000128203,ASPHD2,212,2.78196,20,-1.2697,38,-0.4698,39,-0.3053,25,-0.9767,14,-1.8102,16,-1.5931
ENSG00000100099,HPS4,12,-1.6197,85,1.49544,41,0.39494,30,-0.2538,7,-2.3573,26,-0.4546,29,-0.2964
ENSG00000128294,TPST2,12,-1.6595,8,-2.2564,45,0.53422,45,0.41215,13,-1.4617,48,0.48577,43,0.30444
ENSG00000225783,MIAT,240,-0.0294,231,-0.0940,204,-0.3995,491,1.36252,27,-3.2690,254,0.05775,147,-0.7897
ENSG00000180957,PITPNB,12,-3.3209,42,-1.4864,137,0.49238,139,0.39927,102,-0.1357,103,-0.1199,142,0.38709
ENSG00000100219,XBP1,12,-1.2930,17,-0.7252,35,0.53654,34,0.33359,14,-1.0155,10,-1.4551,46,0.81320
ENSG00000183579,ZNRF3,12,-1.8758,28,-0.5769,11,-2.3121,16,-1.5269,12,-1.7905,40,-0.0435,285,4.02406
ENSG00000182944,EWSR1,12,-3.1480,159,0.77131,112,0.28386,105,0.10193,68,-0.5851,104,0.08509,89,-0.1664
ENSG00000185340,GAS2L1,349,2.91488,7,-3.4598,56,-0.5684,19,-2.1648,29,-1.4291,75,0.04248,86,0.25364
ENSG00000100276,RASL10A,12,-1.6657,1,-4.6808,68,1.92135,22,-0.8435,10,-1.8446,32,-0.1631,24,-0.5896
ENSG00000100280,AP1B1,12,-2.5230,54,-0.2744,83,0.63080,54,-0.3056,61,-0.0860,62,-0.0585,79,0.32005
ENSG00000225465,RFPL1S,174,0.16455,34,-2.2834,199,0.58149,235,0.74384,46,-1.8530,95,-0.7792,112,-0.5259
ENSG00000100285,NEFH,389,-0.0090,60,-2.8070,734,1.90125,392,0.00125,42,-3.3298,77,-2.4503,20,-4.3786
ENSG00000184117,NIPSNAP1,485,3.10107,20,-2.3222,82,-0.3297,56,-0.8729,14,-2.8150,43,-1.2148,44,-1.1714
ENSG00000186575,NF2,138,1.54376,16,-1.8834,40,-0.6949,50,-0.1795,56,0.02658,76,0.51584,64,0.23655
ENSG00000184076,UQCR10,13,-4.2788,40,-2.6933,418,1.61234,120,-1.1461,176,-0.4788,212,-0.1842,275,0.22395
ENSG00000100330,MTMR3,12,-1.2562,44,0.76520,24,-0.2541,16,-0.8712,21,-0.4290,30,0.16463,64,1.43096
ENSG00000099995,SF3A1,12,-2.2219,37,-0.5526,65,0.50301,49,-0.0992,64,0.30698,39,-0.4716,68,0.42780
ENSG00000100003,SEC14L2,12,-1.6874,31,-0.2597,28,-0.5400,22,-0.8490,14,-1.3868,44,0.29057,143,2.46074
ENSG00000100029,PES1,12,-1.1082,21,-0.2457,29,0.42867,22,-0.1719,25,0.03728,22,-0.1562,28,0.19901
ENSG00000184792,OSBP2,12,-1.5036,40,0.36771,32,-0.0022,41,0.42743,17,-0.9851,21,-0.6413,53,0.81879
ENSG00000253352,TUG1,12,-2.5258,93,0.58357,53,-0.4357,74,0.23251,59,-0.1429,58,-0.1584,131,1.16643
ENSG00000198832,SELENOM,12,-3.3110,27,-2.1482,153,0.81359,61,-0.9907,85,-0.4084,139,0.36260,223,1.15677
ENSG00000100100,PIK3IP1,12,-1.1121,8,-1.5964,22,-0.2713,14,-0.9327,49,1.12680,34,0.51171,53,1.26861
ENSG00000185721,DRG1,181,1.94498,6,-3.3107,76,0.64775,39,-0.6910,26,-1.2441,34,-0.8322,16,-1.9647
ENSG00000184708,EIF4ENIF1,12,-2.0747,32,-0.6125,54,0.31643,79,0.95711,16,-1.5848,43,-0.1640,44,-0.1233
ENSG00000241878,PISD,12,-1.7031,15,-1.3569,54,0.99029,35,-0.0832,12,-1.6933,42,0.19453,38,0.06834
ENSG00000183530,PRR14L,12,-2.5431,59,-0.1582,67,0.06025,115,1.07526,43,-0.6343,46,-0.5473,60,-0.1240
ENSG00000128245,YWHAH,1171,-0.1402,232,-2.5738,2098,1.36987,1413,0.17783,328,-2.0646,547,-1.3056,576,-1.2284
ENSG00000100220,RTCB,12,-1.9837,26,-0.8371,71,1.25244,31,-0.5872,38,-0.2417,9,-2.3199,59,0.43844
ENSG00000100225,FBXO7,12,-2.5470,111,0.86235,56,-0.3341,14,-2.4242,205,1.97865,52,-0.3668,89,0.48808
ENSG00000100234,TIMP3,12,-2.5687,9,-2.9547,17,-2.4485,29,-1.3665,22,-1.6446,101,0.68386,461,4.07234
ENSG00000133424,LARGE1,168,1.61133,10,-2.7991,87,0.73089,46,-0.5993,26,-1.4015,52,-0.3592,20,-1.7772
ENSG00000100281,HMGXB4,12,-1.9408,128,1.86346,24,-1.1611,52,0.32105,83,1.08004,24,-0.9042,29,-0.6028
ENSG00000100284,TOM1,12,-1.4076,17,-0.8784,49,1.34024,25,-0.3455,11,-1.4466,23,-0.4203,22,-0.4775
ENSG00000100302,RASD2,361,3.43247,7,-3.1051,49,-0.5301,39,-0.7880,9,-2.9061,20,-1.6857,19,-1.7687
ENSG00000100320,RBFOX2,12,-4.1868,110,-0.9638,253,0.50610,344,0.98095,74,-1.5519,185,-0.1633,176,-0.2424
ENSG00000128335,APOL2,43,-0.9346,31,-1.4102,121,1.14273,102,0.47082,28,-1.5651,42,-0.9627,34,-1.2928
ENSG00000100345,MYH9,12,-2.7389,124,0.82093,54,-0.6889,69,-0.1304,93,0.34462,96,0.39842,145,1.09022
ENSG00000100348,TXN2,12,-2.4539,24,-1.4214,66,0.15296,74,0.32242,57,-0.1042,78,0.38822,94,0.69441
ENSG00000100350,FOXRED2,204,2.17111,17,-1.8725,45,-0.5843,46,-0.4480,42,-0.5312,46,-0.4044,73,0.33363
ENSG00000100353,EIF3D,12,-2.0493,43,-0.1233,59,0.56461,33,-0.5881,44,-0.0726,40,-0.2486,73,0.71542
ENSG00000261675,AL022313.4,12,-1.1793,3,-2.9575,35,0.78884,46,1.08755,1,-4.4432,32,0.34167,3,-3.2510
ENSG00000166862,CACNG2,12,-1.9953,30,-0.6361,51,0.27725,92,1.40023,21,-1.1733,21,-1.1309,25,-0.9230
ENSG00000100360,IFT27,12,-1.1498,24,-0.0500,31,0.49603,17,-0.6581,8,-1.7447,42,0.81620,34,0.45299
ENSG00000100362,PVALB,12,-2.1498,0,-6.1012,96,2.02128,35,-0.5811,3,-4.0625,12,-2.1089,66,0.44478
ENSG00000100379,KCTD17,12,-2.1355,28,-0.8880,74,1.07338,46,-0.1080,30,-0.7865,68,0.51045,16,-1.6885
ENSG00000100083,GGA1,12,-1.5552,36,0.10853,37,0.26409,28,-0.3159,38,0.20153,29,-0.2045,47,0.55840
ENSG00000241360,PDXP,14,-3.7427,23,-3.0485,259,0.93945,117,-0.7319,88,-1.0969,361,1.15441,224,0.34977
ENSG00000100097,LGALS1,12,-4.0832,29,-2.7963,376,2.19962,45,-2.2746,68,-1.5527,168,-0.1861,204,0.12205
ENSG00000189060,H1F0,12,-2.6374,80,0.20143,75,0.13122,92,0.48078,71,-0.0030,75,0.09230,56,-0.3587
ENSG00000100116,GCAT,12,-1.6020,40,0.25558,37,0.16564,29,-0.2900,43,0.36079,39,0.20177,38,0.15387
ENSG00000100129,EIF3L,12,-2.4159,2,-4.6131,98,1.36786,20,-1.7499,30,-1.0715,56,-0.1157,125,1.22740
ENSG00000100142,POLR2F,187,1.56466,128,0.89786,68,-0.1979,12,-2.7732,69,-0.1115,65,-0.2074,70,-0.0835
ENSG00000100151,PICK1,12,-1.5336,29,-0.1741,54,1.39428,28,-0.2463,16,-1.0596,17,-1.0283,12,-1.4816
ENSG00000198792,TMEM184B,12,-2.4987,77,0.30867,80,0.55479,51,-0.3817,47,-0.4762,59,-0.1141,83,0.42988
ENSG00000213923,CSNK1E,12,-3.3286,164,0.61351,107,-0.1127,139,0.38477,98,-0.2183,145,0.41078,111,-0.0104
ENSG00000168135,KCNJ4,193,2.16715,6,-3.3332,63,0.27823,34,-0.8352,4,-3.8377,50,-0.1683,44,-0.3770
ENSG00000100201,DDX17,12,-4.9946,938,1.66004,260,-0.6526,404,0.23488,372,0.07606,266,-0.4474,465,0.43600
ENSG00000100216,TOMM22,12,-2.3306,10,-2.4851,91,1.30287,48,-0.2905,40,-0.5460,64,0.20377,35,-0.7316
ENSG00000100221,JOSD1,12,-2.3205,24,-1.3042,75,0.72501,68,0.33936,30,-0.9316,78,0.53212,37,-0.6447
ENSG00000100242,SUN2,12,-3.1178,151,0.71389,80,-0.4183,28,-1.9824,428,2.73639,36,-1.4941,65,-0.6285
ENSG00000221890,NPTXR,719,1.51884,82,-1.9376,265,-0.2246,304,0.06495,92,-1.7612,435,0.63952,230,-0.3801
ENSG00000183741,CBX6,439,0.75341,139,-1.0579,188,-0.8009,329,0.31602,208,-0.4416,583,1.24568,261,-0.0882
ENSG00000100307,CBX7,12,-2.9583,42,-1.1098,114,0.67124,89,0.03484,32,-1.5371,122,0.54876,115,0.45046
ENSG00000100316,RPL3,433,-0.6350,331,-1.0400,669,0.06551,395,-0.8401,755,0.23792,1291,1.13795,877,0.48307
ENSG00000100321,SYNGR1,207,0.31785,24,-2.9413,246,0.95445,181,0.11211,52,-1.7827,109,-0.6845,131,-0.4017
ENSG00000128268,MGAT3,12,-1.8333,28,-0.5902,49,0.37794,37,-0.1854,44,0.08257,62,0.63686,41,-0.0072
ENSG00000100335,MIEF1,12,-2.0162,35,-0.4238,57,0.54993,59,0.46214,29,-0.6665,47,0.03553,32,-0.5393
ENSG00000128272,ATF4,172,0.05987,130,-0.3770,230,0.82624,110,-0.6945,177,0.10829,107,-0.6813,98,-0.8063
ENSG00000187051,RPS19BP1,12,-2.8074,20,-2.0174,102,0.65752,45,-0.9242,100,0.38278,124,0.74240,107,0.50479
ENSG00000100354,TNRC6B,12,-4.6617,544,1.09020,187,-0.8469,446,0.86094,340,0.29952,207,-0.4782,357,0.38243
ENSG00000239900,ADSL,12,-1.0607,8,-1.5563,32,0.73176,24,0.05188,15,-0.6542,9,-1.4312,40,0.83904
ENSG00000100359,SGSM3,12,-1.9689,21,-1.1529,61,0.80155,54,0.36206,15,-1.5801,54,0.31559,33,-0.4579
ENSG00000196588,MRTFA,12,-1.3995,28,-0.1161,36,0.41493,43,0.64574,7,-2.1262,36,0.29479,19,-0.7275
ENSG00000100380,ST13,12,-4.7306,473,0.76431,256,-0.3107,330,0.19586,543,1.00234,237,-0.3439,302,0.03342
ENSG00000100387,RBX1,195,0.18188,63,-1.5457,234,0.73689,107,-0.8145,207,0.27655,162,-0.1137,139,-0.3576
ENSG00000100393,EP300,12,-2.9177,233,1.73170,43,-1.3196,137,0.91314,117,0.52157,51,-0.7693,70,-0.2949
ENSG00000100395,L3MBTL2,12,-1.8346,30,-0.4741,51,0.56181,51,0.44292,23,-0.8502,28,-0.5568,44,0.14907
ENSG00000100401,RANGAP1,20,-3.2639,317,0.93014,213,0.39631,236,0.49510,124,-0.5843,125,-0.5742,72,-1.4031
ENSG00000100403,ZC3H7B,12,-2.3019,78,0.55062,44,-0.4642,59,0.11571,55,-0.0194,112,1.16371,56,0.02921
ENSG00000167074,TEF,12,-2.1372,42,-0.2370,62,0.56154,57,0.24890,10,-2.2982,65,0.43617,51,0.05395
ENSG00000183864,TOB2,12,-2.3805,206,2.22403,17,-2.2033,29,-1.1528,157,1.68023,52,-0.1769,89,0.67309
ENSG00000100412,ACO2,12,-4.0579,65,-1.5998,259,0.84745,121,-0.7233,155,-0.2831,247,0.45949,285,0.69935
ENSG00000100413,POLR3H,12,-2.0665,8,-2.6192,66,0.86947,24,-1.0997,52,0.16465,62,0.44854,70,0.64330
ENSG00000100417,PMM1,12,-1.7306,6,-2.7226,65,1.56581,27,-0.5444,11,-1.7963,30,-0.3534,39,0.06239
ENSG00000100418,DESI1,12,-2.1320,28,-0.8561,61,0.49539,43,-0.2176,48,-0.0296,71,0.58598,54,0.13607
ENSG00000196419,XRCC6,52,-1.5840,40,-1.9874,239,1.31243,101,-0.6522,141,-0.0789,94,-0.6996,143,-0.0494
ENSG00000100138,SNU13,205,0.05895,68,-1.6252,305,1.15676,117,-0.8836,106,-0.9681,193,-0.0393,150,-0.4276
ENSG00000198911,SREBF2,12,-3.0418,56,-0.7659,103,0.26335,62,-0.6604,91,-0.0170,151,0.80131,166,0.97233
ENSG00000100167,SEPTIN3,14,-4.3144,39,-2.8871,398,1.01504,230,-0.2778,130,-1.1296,449,0.82982,286,0.09020
ENSG00000183172,SMDT1,12,-2.6358,12,-2.6224,107,1.15306,32,-1.2479,76,0.13072,96,0.50918,76,0.14768
ENSG00000184983,NDUFA6,12,-2.7273,1,-5.7766,122,1.37229,35,-1.2093,48,-0.6767,94,0.37431,102,0.51905
ENSG00000100207,TCF20,12,-2.0903,60,0.36059,43,-0.2202,85,1.08445,53,0.17432,27,-0.9000,32,-0.6070
ENSG00000189306,RRP7A,12,-2.0128,63,0.51279,51,0.26528,48,0.09179,67,0.61770,35,-0.3834,24,-0.9851
