Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000130813,SHFL,26,-0.2487,14,-1.1527,18,-0.8483,21,-0.5740,62,1.16123,44,0.64348,19,-0.7321,30,-0.0296
ENSG00000130811,EIF3G,85,0.17638,96,0.37979,103,0.50162,15,-2.4300,26,-1.6360,75,-0.0223,57,-0.4374,113,0.76474
ENSG00000130816,DNMT1,112,1.22707,44,-0.3139,68,0.38742,68,0.37497,46,-0.2608,51,-0.0904,47,-0.2159,26,-1.2291
ENSG00000105364,MRPL4,19,-1.1833,17,-1.2965,27,-0.6401,14,-1.6592,40,-0.0419,61,0.76087,17,-1.3041,77,1.24152
ENSG00000105376,ICAM5,1,-5.3273,2,-4.2321,8,-2.2404,2,-3.8893,85,1.41791,100,2.23667,14,-1.4364,28,-0.4836
ENSG00000267673,FDX2,10,-2.9830,39,-0.9296,19,-1.9915,26,-1.5715,71,-0.0098,104,0.69155,42,-0.8269,152,1.54526
ENSG00000105401,CDC37,42,-1.3631,54,-1.0000,65,-0.7171,65,-0.7129,122,0.27647,175,1.03797,48,-1.1749,142,0.59743
ENSG00000065989,PDE4A,16,-1.8709,14,-2.1174,9,-2.7614,36,-0.6950,57,0.00330,48,-0.2862,72,0.39982,133,1.80940
ENSG00000079999,KEAP1,50,-0.2330,75,0.40692,65,0.18836,23,-1.4108,46,-0.3722,53,-0.1565,103,0.94489,57,-0.0522
ENSG00000180739,S1PR5,79,1.44926,84,1.56872,128,2.44713,7,-2.4017,0,-5.9731,1,-4.7413,25,-0.4368,5,-2.8047
ENSG00000129355,CDKN2D,23,-2.6723,50,-1.5231,38,-1.9246,74,-0.9209,158,0.25477,208,0.83419,120,-0.1830,234,1.08964
ENSG00000129353,SLC44A2,99,0.53566,98,0.50788,60,-0.2638,23,-1.7354,25,-1.6054,42,-0.8824,254,2.29882,35,-1.1743
ENSG00000267100,ILF3-DT,81,0.73250,42,-0.3190,70,0.49694,31,-0.8010,35,-0.6027,53,0.04271,82,0.76208,35,-0.6752
ENSG00000129351,ILF3,116,0.11472,109,0.01049,100,-0.1235,116,0.11447,123,0.20376,107,-0.0196,129,0.27964,88,-0.3719
ENSG00000213339,QTRT1,26,0.00847,29,0.18348,20,-0.3837,16,-0.7534,45,0.90457,31,0.33596,33,0.39233,14,-1.0491
ENSG00000079805,DNM2,66,0.34828,119,1.37967,124,1.45457,18,-1.5988,32,-0.7857,21,-1.4842,93,0.94192,17,-1.8585
ENSG00000142453,CARM1,24,-0.4412,16,-1.0377,15,-1.1907,19,-0.7910,53,0.78617,54,0.97611,10,-1.7784,40,0.37179
ENSG00000127616,SMARCA4,158,0.45065,76,-0.7131,93,-0.3899,153,0.40330,157,0.43742,136,0.24075,51,-1.3023,117,-0.0320
ENSG00000105518,TMEM205,71,-0.3832,91,-0.0087,55,-0.7717,16,-2.5622,83,-0.1539,134,0.73487,161,0.94984,83,-0.1763
ENSG00000105520,PLPPR2,23,-1.3508,33,-0.8324,26,-1.2007,11,-2.3774,98,0.92049,87,0.83189,70,0.35650,63,0.22573
ENSG00000130175,PRKCSH,96,-0.0196,175,0.98769,261,1.72609,31,-1.7329,38,-1.4138,67,-0.6454,120,0.34597,57,-0.9025
ENSG00000196361,ELAVL3,499,0.52343,288,-0.3621,403,0.17303,498,0.52076,321,-0.1911,268,-0.5244,267,-0.4773,404,0.20099
ENSG00000130159,ECSIT,3,-3.6479,22,-0.8202,15,-1.3763,10,-1.9289,25,-0.6805,70,1.19444,57,0.64169,55,0.68094
ENSG00000130165,ELOF1,14,-0.9885,30,0.17070,16,-0.7454,1,-4.3758,41,0.68672,36,0.53465,22,-0.2731,36,0.53966
ENSG00000173875,ZNF791,65,0.66932,26,-0.7771,41,-0.0686,98,1.39393,35,-0.3352,52,0.33939,8,-2.4521,27,-0.7942
ENSG00000105583,WDR83OS,73,-0.4145,128,0.48993,154,0.80501,16,-2.6222,66,-0.5620,103,0.16478,121,0.40472,90,-0.0858
ENSG00000095059,DHPS,21,-1.1087,24,-0.9039,52,0.30078,8,-2.4941,83,1.08156,59,0.56084,30,-0.5827,49,0.22685
ENSG00000105576,TNPO2,67,-0.7196,58,-0.9392,40,-1.5034,106,-0.0168,141,0.44660,103,-0.0597,104,-0.0386,173,0.93086
ENSG00000123144,TRIR,82,-0.9254,170,0.20201,148,-0.0171,117,-0.3931,124,-0.2936,173,0.26434,162,0.12898,174,0.27363
ENSG00000198356,GET3,5,-3.3631,40,-0.4177,32,-0.7623,2,-4.7539,44,-0.2861,80,0.80315,77,0.60778,83,0.87859
ENSG00000171223,JUNB,111,1.63327,68,0.73897,6,-2.7690,22,-1.0532,25,-0.8316,20,-1.2811,72,0.85793,43,0.00641
ENSG00000167815,PRDX2,86,-1.6902,186,-0.5214,119,-1.1970,76,-1.8655,190,-0.4850,394,0.80543,367,0.57352,388,0.77455
ENSG00000105613,MAST1,2,-4.6420,6,-3.1707,8,-2.8234,37,-0.5391,92,0.94711,108,1.49777,27,-1.0164,66,0.44994
ENSG00000179115,FARSA,20,-1.5680,31,-0.9397,34,-0.7676,8,-2.8759,59,0.07885,125,1.65814,40,-0.5206,60,0.13170
ENSG00000179218,CALR,162,-0.2219,239,0.39799,226,0.30639,103,-0.9305,187,0.00335,185,-0.0152,323,0.91125,129,-0.6424
ENSG00000179262,RAD23A,115,-0.3360,122,-0.2504,132,-0.1187,81,-0.8849,166,0.24295,155,0.14509,133,-0.1163,185,0.47846
ENSG00000179271,GADD45GIP1,78,-1.0140,96,-0.6872,110,-0.4871,31,-2.3707,126,-0.2647,239,0.91275,125,-0.2837,225,0.78098
ENSG00000008441,NFIX,707,1.48334,402,0.48538,251,-0.2719,402,0.48614,197,-0.6490,161,-1.0412,265,-0.1895,218,-0.5465
ENSG00000160877,NACC1,7,-2.5308,47,0.30643,14,-1.5288,18,-1.1517,41,0.07255,45,0.23295,71,0.97162,52,0.52829
ENSG00000141837,CACNA1A,34,-1.7838,25,-2.2500,25,-2.2368,122,0.16769,330,1.94438,152,0.61070,37,-1.6374,111,0.01459
ENSG00000104979,C19orf53,57,-1.1372,197,0.83523,95,-0.3633,68,-0.8737,97,-0.3306,137,0.25792,90,-0.4428,157,0.51272
ENSG00000187556,NANOS3,1,-4.4153,24,-0.0382,12,-1.0870,27,0.15030,11,-1.2561,23,-0.1323,8,-1.5923,58,1.83818
ENSG00000132024,CC2D1A,11,-1.0569,16,-0.5836,8,-1.6190,0,-5.3393,65,1.79167,25,0.13106,38,0.80228,22,-0.1148
ENSG00000141858,SAMD1,68,0.01921,123,1.00838,89,0.46444,79,0.26912,35,-1.0115,34,-1.1429,61,-0.1523,74,0.17636
ENSG00000072062,PRKACA,45,-0.9676,34,-1.3635,48,-0.8791,40,-1.1382,87,0.05096,155,1.22006,74,-0.2051,101,0.34212
ENSG00000072071,ADGRL1,45,-1.7147,38,-1.9714,59,-1.3183,142,0.04027,259,1.04987,214,0.84457,125,-0.1552,143,0.06171
ENSG00000123143,PKN1,25,-0.6801,64,0.82605,32,-0.2685,31,-0.3559,22,-0.8314,32,-0.3207,62,0.78195,43,0.17659
ENSG00000123159,GIPC1,64,0.02605,60,-0.0887,81,0.40352,29,-1.2194,40,-0.7287,88,0.60692,28,-1.2437,78,0.38934
ENSG00000132002,DNAJB1,43,-0.2764,34,-0.6194,41,-0.3544,19,-1.4732,55,0.10472,72,0.62588,59,0.22591,59,0.25656
ENSG00000099797,TECR,153,-0.2623,251,0.53838,253,0.54988,73,-1.3826,108,-0.8029,150,-0.3298,343,1.07628,162,-0.1886
ENSG00000099795,NDUFB7,152,-0.9618,266,-0.0991,259,-0.1403,162,-0.8653,208,-0.4843,338,0.32911,355,0.36996,375,0.52709
ENSG00000105135,ILVBL,26,-0.3855,29,-0.1951,46,0.56055,7,-2.1782,39,0.26035,32,-0.0224,75,1.39583,21,-0.7788
ENSG00000141867,BRD4,174,0.18574,73,-1.1682,99,-0.7054,378,1.53362,240,0.72307,127,-0.3473,124,-0.3481,104,-0.6920
ENSG00000105127,AKAP8,24,-0.3591,21,-0.5686,34,0.20606,22,-0.4408,49,0.83134,32,0.12909,28,-0.1072,28,-0.1104
ENSG00000011243,AKAP8L,68,0.09477,61,-0.0555,64,0.00377,7,-3.2541,138,1.30630,74,0.26532,63,-0.0278,45,-0.6103
ENSG00000011451,WIZ,15,-1.1026,29,-0.1048,13,-1.2728,20,-0.7195,22,-0.5304,36,0.27609,34,0.14185,53,1.02352
ENSG00000167460,TPM4,161,0.50651,165,0.54723,203,0.89966,109,-0.1305,96,-0.3229,95,-0.3713,71,-0.7836,92,-0.4360
ENSG00000105058,FAM32A,93,-0.1181,64,-0.6812,44,-1.2506,124,0.34813,93,-0.1056,130,0.49150,54,-0.9461,133,0.53280
ENSG00000072958,AP1M1,14,-2.1628,31,-1.0469,47,-0.3973,38,-0.7422,93,0.70186,105,1.07159,47,-0.4076,64,0.08738
ENSG00000085872,CHERP,4,-3.0009,14,-1.1215,20,-0.6338,31,0.07796,56,1.06972,37,0.40945,38,0.41297,29,-0.0120
ENSG00000127526,SLC35E1,32,-0.4630,22,-1.0396,9,-2.3759,64,0.64210,77,0.95908,53,0.37064,24,-0.9106,49,0.23775
ENSG00000214046,SMIM7,38,-0.5420,45,-0.2644,66,0.33791,61,0.20943,30,-0.8813,47,-0.2130,82,0.70122,59,0.17513
ENSG00000072954,TMEM38A,21,-1.6741,18,-1.8883,6,-3.4280,39,-0.7649,97,0.69331,130,1.46099,74,0.26063,60,-0.1090
ENSG00000127511,SIN3B,32,-0.5266,28,-0.7413,14,-1.7665,4,-3.5992,61,0.46346,70,0.83543,55,0.30361,60,0.51657
ENSG00000099331,MYO9B,179,2.23003,62,0.27514,136,1.65869,19,-1.5334,39,-0.4441,10,-2.5491,34,-0.6567,15,-1.9734
ENSG00000053501,USE1,31,-0.3719,42,0.11320,43,0.13872,30,-0.4090,15,-1.4944,32,-0.3477,48,0.32886,60,0.79697
ENSG00000160113,NR2F6,13,-1.2506,23,-0.4329,5,-2.4943,8,-2.0368,29,-0.1009,57,1.25029,12,-1.4245,50,0.95926
ENSG00000105393,BABAM1,21,-2.3049,48,-1.1035,50,-1.0297,53,-0.9344,94,-0.0507,150,0.83244,96,-0.0235,155,0.90471
ENSG00000127220,ABHD8,6,-3.5584,12,-2.5034,2,-4.9359,53,-0.2974,79,0.33783,114,1.13094,55,-0.2326,104,0.92298
ENSG00000130312,MRPL34,22,-1.0494,35,-0.3720,38,-0.2549,10,-2.2181,35,-0.3730,65,0.71419,48,0.13234,63,0.65918
ENSG00000130311,DDA1,26,-1.5332,49,-0.5452,26,-1.5082,19,-2.0055,77,0.14644,88,0.42971,92,0.43789,118,1.01409
ENSG00000130304,SLC27A1,36,-0.4234,90,1.09992,63,0.48992,15,-1.7088,30,-0.6602,21,-1.3161,127,1.73105,32,-0.6564
ENSG00000130313,PGLS,22,-0.6384,45,0.49892,29,-0.2129,2,-3.6949,20,-0.7423,24,-0.5196,110,2.12734,27,-0.3487
ENSG00000130477,UNC13A,15,-3.4683,10,-4.0860,5,-4.9166,280,0.99214,307,1.15756,203,0.51118,128,-0.3000,197,0.45153
ENSG00000130479,MAP1S,6,-3.2019,28,-1.0106,20,-1.4982,35,-0.6682,68,0.37530,102,1.26985,54,-0.0097,63,0.26608
ENSG00000105640,RPL18A,336,-0.5266,921,1.13148,578,0.33437,201,-1.3124,235,-1.0734,366,-0.4372,631,0.48071,533,0.22958
ENSG00000007080,CCDC124,46,-0.7592,65,-0.2162,54,-0.4951,30,-1.4078,78,0.06910,83,0.19637,99,0.46781,103,0.62006
ENSG00000105642,KCNN1,2,-5.0227,18,-2.0967,6,-3.5754,43,-0.7859,70,-0.0293,87,0.36142,124,0.90271,139,1.34384
ENSG00000105643,ARRDC2,69,0.55575,112,1.40824,141,1.84306,24,-1.0871,13,-2.0100,18,-1.6275,42,-0.2389,27,-1.0252
ENSG00000099308,MAST3,63,-1.8987,57,-2.0583,128,-0.8531,97,-1.2656,376,0.88441,401,1.19086,241,0.14077,221,0.00253
ENSG00000105647,PIK3R2,30,-1.5180,26,-1.7098,29,-1.5590,62,-0.4057,112,0.55523,96,0.33917,116,0.61181,116,0.71040
ENSG00000105649,RAB3A,16,-3.4839,33,-2.4595,11,-3.9879,54,-1.7457,191,0.18279,388,1.73538,164,-0.0636,229,0.55755
ENSG00000130522,JUND,350,-0.2758,405,-0.0455,472,0.20078,306,-0.4886,252,-0.7890,367,-0.2236,610,0.62612,519,0.40719
ENSG00000130520,LSM4,24,-2.2154,90,-0.2233,73,-0.5457,60,-0.8636,86,-0.3052,145,0.62108,97,-0.1159,161,0.83372
ENSG00000130517,PGPEP1,85,1.64808,50,0.71085,24,-0.4533,63,1.10602,25,-0.4229,14,-1.4260,15,-1.1843,18,-0.9943
ENSG00000130511,SSBP4,21,-2.4367,41,-1.4908,26,-2.1586,40,-1.5221,148,0.51972,175,0.95101,163,0.68025,143,0.53532
ENSG00000105701,FKBP8,116,-1.3464,197,-0.5430,122,-1.2777,142,-1.0439,293,0.08012,366,0.51060,237,-0.2585,473,1.04051
ENSG00000105700,KXD1,45,-0.2837,55,0.04447,63,0.25535,13,-2.0942,60,0.19412,36,-0.6724,85,0.76761,71,0.51828
ENSG00000221983,UBA52,425,-0.3517,1021,1.10183,629,0.27531,329,-0.7480,289,-0.9458,380,-0.5765,536,0.01831,656,0.39582
ENSG00000006015,REX1BD,60,-0.8712,62,-0.8264,92,-0.2005,30,-1.8808,55,-0.9858,157,0.77844,111,0.08555,161,0.82953
ENSG00000105696,TMEM59L,42,-3.0536,74,-2.2202,42,-3.0392,104,-1.7196,598,1.04598,753,1.82583,308,-0.0621,264,-0.3405
ENSG00000105662,CRTC1,16,-2.0938,20,-1.7102,8,-3.0046,26,-1.3492,87,0.52282,106,1.01138,139,1.33414,61,-0.0477
ENSG00000005007,UPF1,33,-0.3204,40,-0.0119,34,-0.2557,16,-1.3618,54,0.45536,59,0.72341,70,0.89514,19,-1.2215
ENSG00000223802,CERS1,50,-0.0174,86,0.88639,38,-0.4418,36,-0.5332,23,-1.1800,39,-0.4641,96,1.07566,49,-0.0560
ENSG00000105669,COPE,85,-0.3436,156,0.62721,138,0.42297,15,-2.9409,45,-1.3327,111,0.07519,176,0.83755,113,0.11201
ENSG00000105671,DDX49,33,0.49168,29,0.28630,13,-0.9041,0,-4.9480,27,0.19485,32,0.49762,13,-0.9356,31,0.47066
ENSG00000051128,HOMER3,35,-0.0352,76,1.25868,63,0.91400,7,-2.3633,5,-2.9593,15,-1.4778,80,1.34378,33,-0.1733
ENSG00000064607,SUGP2,60,-0.8463,64,-0.7646,70,-0.6281,69,-0.6525,228,1.33214,155,0.75687,102,-0.0308,69,-0.6965
ENSG00000254901,BORCS8,6,-2.4788,24,-0.5032,12,-1.4958,23,-0.5992,22,-0.6119,62,1.24265,20,-0.8081,50,0.79399
ENSG00000064490,RFXANK,12,-1.0617,46,1.06113,32,0.46024,10,-1.3108,30,0.36048,16,-0.7292,43,0.93120,19,-0.4458
ENSG00000130287,NCAN,124,-0.1236,138,0.04518,13,-3.5036,78,-0.8438,119,-0.1901,101,-0.4969,463,2.24181,102,-0.4703
ENSG00000187664,HAPLN4,2,-4.7474,0,-9.4362,0,-9.9230,1,-5.6182,61,0.34102,146,2.49665,0,-8.5102,71,0.66907
ENSG00000129933,MAU2,54,0.76984,34,-0.0025,58,0.86760,29,-0.2759,39,0.21983,27,-0.3892,23,-0.6073,25,-0.5548
ENSG00000167491,GATAD2A,27,0.00183,27,-0.0055,14,-0.9921,49,0.98331,20,-0.4586,13,-1.1979,37,0.51585,35,0.46883
ENSG00000186010,NDUFA13,274,-0.8521,457,-0.0556,338,-0.5287,230,-1.1160,283,-0.8011,624,0.52016,597,0.37761,651,0.60266
ENSG00000250067,YJEFN3,11,-3.0288,7,-3.6039,6,-3.8303,26,-1.7816,103,0.34923,226,2.24954,24,-1.8593,100,0.34979
ENSG00000081665,ZNF506,40,0.76561,25,-0.0167,33,0.45181,22,-0.1988,33,0.41037,24,-0.0687,25,0.00193,12,-1.1587
ENSG00000182141,ZNF708,95,1.92780,26,-0.2933,57,0.96988,52,0.80974,28,-0.1701,9,-1.9823,17,-0.9810,12,-1.6179
ENSG00000196268,ZNF493,26,-0.0681,25,-0.0856,27,-0.0024,42,0.71804,74,1.76264,19,-0.5630,6,-2.2379,15,-0.9656
ENSG00000197013,ZNF429,1,-3.7309,20,-0.1186,25,0.23591,42,1.15299,34,0.76778,29,0.57243,9,-1.2824,12,-0.9980
ENSG00000198521,ZNF43,63,1.39930,29,0.08771,38,0.52683,51,1.00235,4,-2.6456,15,-0.9929,29,0.07568,15,-0.9608
ENSG00000167232,ZNF91,63,-1.1177,54,-1.3571,57,-1.2731,470,2.34658,161,0.35105,103,-0.3994,62,-1.1316,112,-0.2574
ENSG00000261824,LINC00662,67,0.20571,27,-1.1938,28,-1.1467,65,0.17024,128,1.31770,74,0.42520,22,-1.5133,52,-0.2320
ENSG00000169021,UQCRFS1,48,-1.7673,92,-0.8010,104,-0.6058,64,-1.3504,158,0.05265,218,0.66870,139,-0.1503,245,0.91203
ENSG00000187135,VSTM2B,44,-0.4717,49,-0.3238,123,1.21288,19,-1.7088,99,0.82387,55,-0.1407,68,0.21064,43,-0.5776
ENSG00000105171,POP4,5,-2.2803,9,-1.4768,20,-0.2787,12,-0.9962,22,-0.1578,36,0.76783,22,-0.1160,38,0.91549
ENSG00000131943,C19orf12,21,-1.4611,19,-1.6350,17,-1.8132,35,-0.7193,91,0.81289,78,0.65517,85,0.69809,65,0.29136
ENSG00000105176,URI1,162,0.90669,100,0.10946,120,0.39789,219,1.45154,50,-0.9809,46,-1.1756,60,-0.6945,67,-0.5878
ENSG00000198597,ZNF536,183,1.09008,149,0.73898,368,2.49700,71,-0.4714,12,-3.0423,24,-2.1979,53,-0.8967,34,-1.7027
ENSG00000168813,ZNF507,40,0.61450,22,-0.3679,33,0.27781,56,1.19100,23,-0.3000,25,-0.1875,16,-0.7919,18,-0.7273
ENSG00000178904,DPY19L3,50,0.66541,53,0.75382,23,-0.5558,25,-0.4779,9,-1.8877,9,-2.1235,125,2.39622,16,-1.2390
ENSG00000105185,PDCD5,72,-0.7864,119,0.00262,92,-0.4089,82,-0.5874,86,-0.5125,141,0.31173,150,0.37612,154,0.47693
ENSG00000130881,LRP3,2,-4.1389,16,-1.0817,11,-1.6930,21,-0.6906,20,-0.7913,24,-0.5085,65,1.13003,73,1.65687
ENSG00000153879,CEBPG,15,-1.0044,16,-0.9200,11,-1.3753,15,-0.9509,62,1.30600,42,0.73691,21,-0.4994,30,0.12425
ENSG00000124299,PEPD,55,0.11327,72,0.54514,93,0.98355,13,-2.0702,39,-0.4334,49,-0.0800,52,0.02805,46,-0.2049
ENSG00000257103,LSM14A,110,0.83765,93,0.56301,85,0.40017,66,0.00718,69,0.06854,45,-0.6712,66,-0.0094,41,-0.8002
ENSG00000166398,KIAA0355,67,1.11904,35,0.02666,79,1.40383,39,0.18563,45,0.44268,11,-1.8065,30,-0.2326,14,-1.5192
ENSG00000105220,GPI,129,-1.2529,85,-1.8807,85,-1.8850,162,-0.9093,365,0.36793,576,1.38576,278,-0.0757,328,0.21733
ENSG00000126261,UBA2,59,-0.4724,55,-0.5765,85,0.11340,57,-0.5160,79,-0.0021,108,0.57691,121,0.68678,61,-0.4587
ENSG00000089335,ZNF302,112,0.65975,82,0.13885,107,0.57332,47,-0.7286,102,0.49307,58,-0.4375,67,-0.1704,58,-0.4352
ENSG00000089351,GRAMD1A,26,0.27182,14,-0.6992,16,-0.5075,7,-1.7104,19,-0.2565,25,0.22678,23,0.11123,32,0.73442
ENSG00000105711,SCN1B,27,-2.4129,57,-1.3189,19,-2.9111,34,-2.1073,38,-1.9179,223,0.98352,51,-1.4881,338,1.99866
ENSG00000153902,LGI4,118,0.26521,66,-0.6550,55,-0.9377,46,-1.1862,95,-0.0840,92,-0.1503,294,1.89882,71,-0.5806
ENSG00000266964,FXYD1,121,-0.4811,211,0.40778,72,-1.2785,78,-1.1571,87,-0.9776,88,-1.0501,503,1.98592,197,0.33545
ENSG00000221946,FXYD7,41,-2.1165,109,-0.6467,51,-1.7949,40,-2.1407,162,-0.0314,274,0.98551,200,0.30414,251,0.80052
ENSG00000105698,USF2,101,-0.7055,247,0.71850,129,-0.3396,101,-0.7197,141,-0.1977,149,-0.1226,146,-0.1406,216,0.57308
ENSG00000105695,MAG,285,0.17875,564,1.35076,1397,3.43980,21,-3.7224,11,-4.5981,21,-3.8617,116,-1.2196,58,-2.3912
ENSG00000105677,TMEM147,36,-0.6730,92,0.80790,73,0.43559,14,-2.0446,29,-0.9967,66,0.31332,69,0.32728,57,0.02722
ENSG00000283907,AD000090.1,29,0.18690,22,-0.2531,9,-1.5155,62,1.50883,34,0.45825,24,-0.1271,21,-0.3196,16,-0.8160
ENSG00000126254,RBM42,29,-0.8116,51,0.08960,100,1.23256,5,-3.2516,31,-0.6944,42,-0.2504,64,0.46925,59,0.37581
ENSG00000126267,COX6B1,97,-1.9167,267,-0.3899,242,-0.5427,144,-1.3394,195,-0.8792,451,0.51483,406,0.27701,585,1.05268
ENSG00000205155,PSENEN,23,-0.4464,59,1.08225,40,0.44086,0,-8.0031,17,-0.9333,32,0.08438,41,0.47965,31,0.03585
ENSG00000004777,ARHGAP33,38,0.11583,18,-0.9905,23,-0.6408,33,-0.0823,55,0.74404,33,-0.1078,38,0.10837,40,0.22321
ENSG00000105290,APLP1,431,-0.1973,781,0.77801,1520,2.02600,103,-2.3575,329,-0.6182,399,-0.3533,458,-0.0999,228,-1.2728
ENSG00000205138,SDHAF1,12,-1.1223,35,0.53930,29,0.22807,0,-7.6923,23,-0.1265,31,0.43113,34,0.50435,27,0.14100
ENSG00000239382,ALKBH6,4,-2.4782,17,-0.6072,24,-0.0308,14,-0.9028,16,-0.7185,42,1.03600,8,-1.7447,41,0.93923
ENSG00000105270,CLIP3,73,-2.1631,174,-0.8717,131,-1.2976,154,-1.0583,468,0.70717,431,0.65978,466,0.70093,358,0.29706
ENSG00000105258,POLR2I,163,-0.4354,360,0.85819,285,0.46260,72,-1.6694,138,-0.6962,184,-0.2737,218,0.02752,271,0.43515
ENSG00000105254,TBCB,203,-0.1214,297,0.49690,447,1.20666,75,-1.6332,122,-0.9036,227,0.06980,150,-0.5957,219,0.00621
ENSG00000126247,CAPNS1,116,-0.6993,151,-0.2878,134,-0.4669,23,-3.0616,112,-0.7497,277,0.81765,135,-0.4557,291,0.92710
ENSG00000161281,COX7A1,22,-3.0408,87,-1.0536,42,-2.1275,71,-1.3615,101,-0.8240,211,0.38884,175,0.04030,395,1.77690
ENSG00000167635,ZNF146,78,0.84488,78,0.84416,84,0.97320,56,0.26923,32,-0.5856,32,-0.6759,27,-0.8298,25,-1.0595
ENSG00000142065,ZFP14,27,-0.3248,39,0.29106,40,0.33483,57,0.92256,41,0.36964,25,-0.4480,30,-0.1517,21,-0.7346
ENSG00000186020,ZNF529,21,-0.5435,28,-0.1379,50,0.82496,9,-1.8334,66,1.30302,39,0.46444,13,-1.3255,19,-0.7597
ENSG00000171827,ZNF570,51,0.87940,18,-0.7659,18,-0.7833,59,1.16072,42,0.56941,23,-0.4093,23,-0.3695,19,-0.7402
ENSG00000188227,ZNF793,57,1.32959,11,-1.2324,22,-0.2144,47,1.01291,37,0.58322,19,-0.5444,12,-1.1461,16,-0.7531
ENSG00000011332,DPF1,8,-2.7846,11,-2.4571,14,-2.1013,29,-1.0147,127,1.41439,98,1.12320,47,-0.2669,61,0.18522
ENSG00000167642,SPINT2,20,-2.1718,8,-3.4594,17,-2.3919,46,-0.9642,116,0.48536,190,1.65339,51,-0.8154,111,0.46916
ENSG00000167641,PPP1R14A,559,0.57388,1143,1.87681,1700,2.77007,37,-3.5306,24,-4.1301,28,-4.0719,236,-0.8023,92,-2.3498
ENSG00000167645,YIF1B,10,-1.5609,42,0.66565,39,0.56475,9,-1.6820,18,-0.6547,41,0.73923,32,0.24286,22,-0.3637
ENSG00000099341,PSMD8,26,-2.3207,95,-0.3662,109,-0.1513,43,-1.5753,107,-0.1772,194,0.93979,139,0.24510,145,0.35305
ENSG00000130244,FAM98C,27,-0.3934,33,-0.1005,21,-0.7826,16,-1.2018,48,0.51427,28,-0.4080,33,-0.1175,59,0.99753
ENSG00000178982,EIF3K,53,-1.6103,120,-0.3841,137,-0.1763,41,-1.9895,118,-0.4054,205,0.55187,213,0.54703,217,0.66891
ENSG00000130402,ACTN4,236,0.86618,135,-0.0497,247,0.94690,66,-1.1580,143,0.04045,111,-0.4041,96,-0.5883,126,-0.1824
ENSG00000104823,ECH1,54,-0.3485,112,0.83025,76,0.17511,23,-1.6253,64,-0.0856,49,-0.5485,128,1.05572,61,-0.1862
ENSG00000104824,HNRNPL,84,0.02730,73,-0.1908,77,-0.0989,62,-0.4336,46,-0.9014,105,0.45230,96,0.24729,87,0.10617
ENSG00000068903,SIRT2,306,0.22302,591,1.35922,813,1.98204,49,-2.5463,136,-1.0426,138,-1.1073,231,-0.2268,130,-1.2054
ENSG00000104825,NFKBIB,37,0.61182,53,1.20228,39,0.68522,9,-1.5653,14,-0.9535,12,-1.2265,20,-0.4229,30,0.30639
ENSG00000128626,MRPS12,10,-1.5854,38,0.50751,16,-0.8398,6,-2.3296,21,-0.3979,38,0.59584,29,0.10573,40,0.70142
ENSG00000179134,SAMD4B,95,-0.0253,102,0.08605,79,-0.3146,122,0.38941,69,-0.5154,57,-0.8918,142,0.63342,120,0.40833
ENSG00000006712,PAF1,33,-0.3028,53,0.45936,48,0.29925,23,-0.8254,41,0.04965,29,-0.5715,97,1.51780,23,-0.9152
ENSG00000063322,MED29,101,0.06490,97,0.00365,60,-0.7529,82,-0.2680,47,-1.1178,105,0.13463,101,0.06781,137,0.64423
ENSG00000105193,RPS16,501,0.03394,1051,1.29584,695,0.57097,223,-1.2194,207,-1.3347,306,-0.8096,546,0.17427,534,0.15617
ENSG00000196235,SUPT5H,65,-0.8219,108,-0.0336,109,-0.0112,90,-0.3146,99,-0.1730,119,0.14721,79,-0.5212,156,0.66050
ENSG00000105197,TIMM50,23,-0.5967,39,0.25821,16,-1.1040,17,-1.0126,43,0.41388,45,0.57665,34,0.03643,35,0.08930
ENSG00000176396,EID2,9,-2.2119,22,-0.8446,20,-1.0206,9,-2.1254,28,-0.5000,75,1.32180,36,-0.1059,57,0.71199
ENSG00000105202,FBL,52,-0.1563,80,0.54012,67,0.26391,43,-0.4542,52,-0.1418,51,-0.1954,49,-0.2489,63,0.18510
ENSG00000013275,PSMC4,35,-0.2527,27,-0.6401,61,0.64597,13,-1.6952,22,-0.9264,54,0.52374,67,0.79573,38,-0.1340
ENSG00000130758,MAP3K10,16,-1.8983,17,-1.8168,14,-2.0861,105,1.00497,19,-1.6936,60,0.06717,100,0.91562,92,0.90330
ENSG00000174521,TTC9B,24,-2.6407,72,-1.0318,32,-2.2425,58,-1.3405,119,-0.2566,200,0.68081,96,-0.5865,298,1.56922
ENSG00000105221,AKT2,45,0.68400,19,-0.6237,31,0.11153,7,-2.1351,62,1.25525,29,-0.0173,30,0.06284,20,-0.6463
ENSG00000105223,PLD3,50,-2.8220,130,-1.4082,75,-2.2313,62,-2.5019,468,0.60172,700,1.60235,339,0.06940,360,0.18887
