Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000130706,ADRM1,16,-1.1375,22,-0.5525,39,0.36077,48,1.21817,20,-0.7307,10,-1.7525
ENSG00000171858,RPS21,784,0.10950,190,-2.0708,974,0.45132,879,0.44646,1006,0.50504,130,-2.6242
ENSG00000060491,OGFR,28,-0.2549,29,-0.1446,37,0.23261,38,0.38114,16,-1.0613,34,0.07356
ENSG00000101190,TCFL5,24,-0.5305,18,-0.8869,24,-0.4701,26,-0.5067,112,2.22172,20,-0.7790
ENSG00000101191,DIDO1,16,-0.8755,39,0.56195,41,0.67308,23,-0.3816,21,-0.3861,47,0.90075
ENSG00000101193,GID8,39,-0.2780,39,-0.2594,45,-0.0320,55,0.43710,39,-0.2655,40,-0.2198
ENSG00000149658,YTHDF1,13,-1.0187,27,0.11864,71,1.83080,23,-0.1338,21,-0.2639,9,-1.5488
ENSG00000101198,NKAIN4,13,-1.2807,13,-1.2145,115,2.53463,9,-2.2266,73,1.56381,28,-0.0418
ENSG00000101199,ARFGAP1,30,-0.0703,29,-0.1010,41,0.42953,36,0.35121,11,-1.5082,27,-0.2311
ENSG00000101204,CHRNA4,26,0.13969,20,-0.2496,15,-0.6851,29,0.49591,4,-2.6210,31,0.44818
ENSG00000075043,KCNQ2,153,0.12918,98,-0.5925,126,-0.2046,185,0.68631,25,-2.6427,134,-0.1042
ENSG00000101210,EEF1A2,351,-0.4267,321,-0.5219,302,-0.6155,716,1.41502,79,-2.6133,205,-1.2074
ENSG00000125534,PPDPF,84,-0.3868,62,-0.8026,121,0.24202,113,0.19454,178,0.87846,64,-0.7720
ENSG00000197457,STMN3,221,-0.1750,223,-0.1433,194,-0.3680,329,0.80719,96,-1.4292,171,-0.5623
ENSG00000101246,ARFRP1,33,-0.4826,37,-0.2842,54,0.32620,48,0.19166,28,-0.7203,65,0.63218
ENSG00000125520,SLC2A4RG,24,0.21704,13,-0.7828,37,0.94352,12,-1.1030,41,1.09463,23,0.14602
ENSG00000101150,TPD52L2,25,-0.5468,24,-0.5580,31,-0.1356,48,0.94585,14,-1.3136,29,-0.2242
ENSG00000101152,DNAJC5,150,0.12385,98,-0.5549,108,-0.4161,192,0.85279,24,-2.6691,105,-0.4487
ENSG00000196700,ZNF512B,37,0.35439,41,0.48371,21,-0.5777,28,-0.1415,15,-1.0359,38,0.37474
ENSG00000101161,PRPF6,87,-0.3863,131,0.30076,146,0.48293,99,-0.2002,104,-0.0632,132,0.31343
ENSG00000171703,TCEA2,74,-0.1384,62,-0.4081,91,0.20825,109,0.81616,41,-1.0366,26,-1.7246
ENSG00000125510,OPRL1,9,-1.4163,35,0.74320,18,-0.2819,33,1.13081,2,-3.2625,15,-0.5869
ENSG00000203880,PCMTD2,32,-0.8148,67,0.38363,76,0.59156,49,-0.1668,71,0.49345,51,-0.0375
ENSG00000280071,GATD3B,16,-0.2954,6,-1.5808,11,-0.7772,28,1.16293,16,-0.2258,9,-1.1252
ENSG00000155304,HSPA13,42,-0.8730,83,0.25312,73,0.04209,95,0.78638,30,-1.3175,58,-0.2999
ENSG00000180530,NRIP1,69,-0.4686,225,1.55536,68,-0.4594,82,-0.2499,79,-0.2169,72,-0.3624
ENSG00000155313,USP25,37,-0.2040,75,0.98434,44,0.10312,35,-0.3749,28,-0.5934,53,0.38504
ENSG00000215386,MIR99AHG,30,-1.1365,84,0.56262,113,1.06871,34,-1.1448,56,-0.0936,145,1.52237
ENSG00000154639,CXADR,73,0.22288,91,0.55354,57,-0.1915,58,-0.2377,40,-0.7356,79,0.31607
ENSG00000224924,LINC00320,5,-2.0344,34,0.88757,8,-1.2981,10,-1.3775,102,3.22081,3,-2.7971
ENSG00000154654,NCAM2,82,-1.0433,421,1.78674,133,-0.2071,129,-0.3610,100,-0.6536,181,0.28492
ENSG00000154721,JAM2,17,-0.4372,25,0.26156,72,2.14404,19,-0.3096,6,-1.8827,4,-2.5812
ENSG00000154723,ATP5PF,217,-0.1225,122,-0.9966,219,-0.0953,308,0.75702,207,-0.1798,109,-1.1660
ENSG00000142192,APP,610,-0.5846,1501,0.93994,441,-1.0264,1019,0.45303,501,-0.8345,802,-0.1010
ENSG00000198862,LTN1,22,-1.0802,91,1.27114,44,0.03119,43,0.00659,44,0.05233,33,-0.4250
ENSG00000156256,USP16,57,-0.9270,148,0.68623,95,-0.0388,71,-0.6900,241,1.55689,93,-0.0694
ENSG00000156261,CCT8,41,-0.7711,55,-0.2560,58,-0.1928,97,1.13270,38,-0.8423,30,-1.1925
ENSG00000171189,GRIK1,21,-0.5937,14,-1.2021,50,0.81408,35,0.36144,1,-4.3734,56,0.99898
ENSG00000156299,TIAM1,60,-0.3847,74,-0.0242,64,-0.2411,89,0.43206,48,-0.7055,88,0.26176
ENSG00000142168,SOD1,246,-0.6696,273,-0.4462,451,0.35721,524,1.04777,189,-1.0090,117,-1.7327
ENSG00000156304,SCAF4,19,-0.1473,31,0.67517,15,-0.4344,16,-0.5417,46,1.33739,11,-0.9096
ENSG00000142149,HUNK,18,0.13607,15,-0.2123,10,-0.8562,24,0.96378,0,-6.1197,12,-0.5121
ENSG00000142207,URB1,14,-0.6696,29,0.48867,17,-0.2901,23,0.23136,24,0.21583,20,-0.1213
ENSG00000159079,CFAP298,29,-0.9881,92,0.90807,85,0.78264,46,-0.3074,51,-0.0512,57,0.12556
ENSG00000159082,SYNJ1,101,-0.4395,173,0.46852,78,-0.7923,193,1.13305,33,-2.0882,41,-1.7727
ENSG00000159086,PAXBP1,20,-1.9165,76,0.24470,37,-0.8798,25,-1.8952,155,1.47196,248,2.44545
ENSG00000205927,OLIG2,15,-0.3760,16,-0.2754,45,1.41328,14,-0.7435,39,1.15899,8,-1.3250
ENSG00000184221,OLIG1,80,-0.1906,27,-1.8041,140,0.75481,56,-0.9762,282,2.05932,55,-0.7501
ENSG00000159110,IFNAR2,16,-0.1717,8,-1.1427,19,0.10801,17,-0.0568,28,0.74856,21,0.23456
ENSG00000142166,IFNAR1,58,-0.1588,96,0.69679,98,0.71487,53,-0.3987,74,0.26476,35,-0.8899
ENSG00000159128,IFNGR2,41,-0.1241,49,0.19503,44,0.02616,46,0.13553,46,0.07519,31,-0.5311
ENSG00000142188,TMEM50B,39,-0.4281,49,-0.0461,59,0.25653,65,0.70244,12,-2.1638,42,-0.2689
ENSG00000159140,SON,290,-0.7121,613,0.54870,515,0.26116,303,-0.7997,656,0.66318,806,1.01849
ENSG00000205758,CRYZL1,36,-0.1995,38,-0.1012,56,0.51847,38,-0.1675,42,0.07350,46,0.19590
ENSG00000205726,ITSN1,385,0.40394,340,0.14676,313,0.01746,231,-0.6508,260,-0.2774,493,0.76460
ENSG00000241837,ATP5PO,118,-0.6542,77,-1.2479,214,0.34558,270,1.31676,94,-0.9494,27,-2.7774
ENSG00000243927,MRPS6,19,-0.8746,38,0.29432,42,0.46405,40,0.62046,27,-0.2094,10,-1.6862
ENSG00000198743,SLC5A3,34,-0.7272,82,0.73119,45,-0.2367,66,0.55950,21,-1.4019,48,-0.1509
ENSG00000159200,RCAN1,40,-0.3726,40,-0.3295,65,0.45562,49,-0.0102,85,0.90002,27,-0.9423
ENSG00000159228,CBR1,29,-1.2166,37,-0.7554,171,1.85071,43,-0.7023,143,1.50089,15,-2.1061
ENSG00000142197,DOP1B,15,-0.8832,43,0.87644,9,-1.5883,33,0.74666,7,-1.9265,30,0.28439
ENSG00000159256,MORC3,29,-0.4636,72,1.03182,44,0.20899,31,-0.4662,40,0.05786,46,0.27405
ENSG00000182670,TTC3,1416,0.09252,2300,0.89138,764,-0.8834,1040,-0.5750,1478,0.15083,1923,0.58520
ENSG00000157540,DYRK1A,63,-0.3704,135,0.92209,83,0.11293,92,0.42100,29,-1.5180,37,-1.1463
ENSG00000157542,KCNJ6,170,-0.0698,397,1.38251,66,-1.5078,132,-0.6362,58,-1.7102,375,1.27924
ENSG00000157557,ETS2,64,-0.6237,153,0.83810,37,-1.4071,127,0.87134,35,-1.4680,61,-0.6436
ENSG00000183527,PSMG1,13,-0.8528,24,0.14696,25,0.20703,31,0.89118,10,-1.1671,12,-0.9280
ENSG00000185658,BRWD1,146,-0.5006,355,1.00056,123,-0.7257,166,-0.3677,214,0.14982,302,0.71892
ENSG00000205581,HMGN1,51,-0.8287,80,-0.0671,122,0.61669,59,-0.7454,187,1.37614,106,0.38594
ENSG00000182093,GET1,49,-0.4443,42,-0.6297,93,0.63677,82,0.69866,49,-0.3992,21,-1.6991
ENSG00000183036,PCP4,96,-0.1308,5,-4.3271,41,-1.4214,194,2.15797,0,-7.5543,20,-2.4633
ENSG00000171587,DSCAM,22,0.14188,46,1.36014,13,-0.7190,17,-0.3983,13,-0.6412,20,-0.0615
ENSG00000157601,MX1,17,-0.9953,19,-0.7777,27,-0.2617,26,-0.4396,93,1.88215,39,0.33278
ENSG00000157617,C2CD2,12,-0.9781,15,-0.5000,31,0.57483,25,0.44056,13,-0.7274,29,0.48595
ENSG00000173276,ZBTB21,46,0.75188,38,0.31224,15,-1.0900,33,0.15088,9,-1.9167,24,-0.3740
ENSG00000160188,RSPH1,15,-0.3309,15,-0.3875,23,0.34336,23,0.48503,13,-0.5966,15,-0.3296
ENSG00000160194,NDUFV3,56,-0.4605,62,-0.2735,56,-0.4317,83,0.32290,77,0.07216,93,0.38438
ENSG00000160208,RRP1B,39,0.34120,54,0.82807,32,-0.0431,21,-0.8825,47,0.61141,28,-0.2272
ENSG00000160209,PDXK,196,0.15572,69,-1.4687,279,0.72391,211,0.41002,102,-0.8828,111,-0.7502
ENSG00000160213,CSTB,63,-0.3462,55,-0.5243,122,0.75863,79,0.06691,116,0.67742,33,-1.2839
ENSG00000160214,RRP1,16,-0.7051,21,-0.2679,18,-0.4725,32,0.68784,26,0.08409,21,-0.2540
ENSG00000160216,AGPAT3,119,0.04469,103,-0.1867,160,0.52514,116,0.00447,80,-0.5944,115,-0.0174
ENSG00000160221,GATD3A,13,-0.6674,7,-1.5254,29,0.65054,29,1.13464,14,-0.5340,2,-3.0828
ENSG00000141959,PFKL,70,-0.5422,106,0.16480,147,0.70388,106,0.26187,52,-0.9356,86,-0.1623
ENSG00000160226,CFAP410,11,-0.7003,9,-0.8784,26,0.71238,26,1.17143,5,-1.8828,4,-2.0489
ENSG00000142185,TRPM2,18,-0.3874,14,-0.6933,5,-2.1120,34,1.20076,7,-1.7106,25,0.18634
ENSG00000184787,UBE2G2,85,-0.1307,96,0.08345,109,0.29605,82,-0.2542,83,-0.1412,126,0.53489
ENSG00000184900,SUMO3,183,0.21602,90,-0.9098,140,-0.2283,219,0.81257,100,-0.7623,51,-1.7649
ENSG00000183255,PTTG1IP,47,-0.4265,33,-0.9417,159,1.67100,23,-1.8401,138,1.40573,86,0.58338
ENSG00000197381,ADARB1,43,-0.3103,47,-0.1602,55,0.08765,64,0.55453,6,-3.2548,68,0.42674
ENSG00000223768,LINC00205,35,-0.2023,38,-0.0259,37,-0.0964,47,0.46237,23,-0.7943,35,-0.1680
ENSG00000142156,COL6A1,24,-0.8974,15,-1.5319,61,0.65859,50,0.54425,20,-1.0976,63,0.70272
ENSG00000160285,LSS,20,0.05732,19,-0.0602,29,0.58996,19,-0.1260,18,-0.1589,17,-0.2722
ENSG00000160294,MCM3AP,32,-0.5505,71,0.76651,42,-0.1010,39,-0.3182,56,0.37396,57,0.38993
ENSG00000160299,PCNT,82,-0.5735,151,0.45924,61,-0.9783,64,-1.1831,115,0.01199,392,2.22944
ENSG00000160305,DIP2A,27,-0.9881,71,0.64885,48,0.00802,34,-0.7617,52,0.12792,120,1.57508
ENSG00000160307,S100B,300,-0.0564,79,-2.0758,761,1.55048,184,-1.0897,834,1.73050,83,-1.9984
ENSG00000160310,PRMT2,252,-0.0331,310,0.30889,211,-0.3074,164,-0.9572,522,1.19901,363,0.56819
ENSG00000183307,TMEM121B,21,0.16684,31,0.79140,10,-0.9822,24,0.60693,3,-2.4679,8,-1.3125
ENSG00000182902,SLC25A18,58,0.08419,20,-1.4988,203,2.38253,34,-0.9979,44,-0.3652,31,-0.9012
ENSG00000131100,ATP6V1E1,208,-0.5321,375,0.45955,230,-0.3293,396,0.93080,118,-1.3452,105,-1.5210
ENSG00000099968,BCL2L13,20,-0.5054,30,0.16160,29,0.11814,28,0.09068,19,-0.5245,39,0.61266
ENSG00000015475,BID,21,0.02205,15,-0.4708,32,0.73485,24,0.41254,16,-0.3383,3,-2.7434
ENSG00000243156,MICAL3,54,-0.2754,109,0.88563,64,0.01632,51,-0.4899,38,-0.7911,112,0.93525
ENSG00000215193,PEX26,81,0.71458,52,-0.0899,38,-0.5743,43,-0.5525,46,-0.3102,84,0.67187
ENSG00000273032,DGCR9,23,-0.6971,55,0.75004,35,-0.0025,47,0.79007,8,-2.1001,17,-1.1283
ENSG00000070413,DGCR2,58,-0.2618,60,-0.1866,49,-0.5105,90,0.76481,27,-1.4084,64,-0.0841
ENSG00000100084,HIRA,24,0.45092,14,-0.4076,15,-0.3539,22,0.45145,9,-1.0506,11,-0.7933
ENSG00000242259,C22orf39,42,-0.3342,34,-0.6187,64,0.37447,69,0.82827,41,-0.3173,8,-2.6665
ENSG00000185608,MRPL40,17,-0.6219,15,-0.7241,51,1.22674,31,0.58440,16,-0.6909,6,-2.0262
ENSG00000070010,UFD1,16,-0.8675,35,0.37776,51,1.02024,28,0.06791,33,0.27563,11,-1.4332
ENSG00000184113,CLDN5,31,0.18776,4,-2.8515,52,1.03205,17,-0.9838,33,0.27438,58,1.23648
ENSG00000184702,SEPTIN5,27,-0.2433,20,-0.6655,41,0.46152,43,0.87307,8,-2.0525,16,-1.0294
ENSG00000203618,GP1BB,82,0.62261,23,-1.4072,80,0.49999,53,-0.2188,42,-0.5113,64,0.14685
ENSG00000215012,RTL10,30,-0.1261,57,0.94654,24,-0.4355,32,0.04260,14,-1.2622,35,0.15295
ENSG00000184470,TXNRD2,19,-0.2068,13,-0.7114,31,0.65124,28,0.71693,3,-2.6947,15,-0.5594
ENSG00000093010,COMT,25,-0.6981,13,-1.6452,82,1.29021,43,0.28887,53,0.53555,11,-1.7999
ENSG00000099889,ARVCF,13,-0.6744,23,0.32000,44,1.42613,16,-0.4041,15,-0.3275,18,-0.0573
ENSG00000128191,DGCR8,17,-0.3529,15,-0.4738,17,-0.3144,18,-0.3595,14,-0.6379,58,1.74682
ENSG00000099901,RANBP1,65,0.02269,59,-0.1379,77,0.29281,74,0.33998,52,-0.3468,31,-1.1413
ENSG00000099904,ZDHHC8,24,-0.0195,23,-0.0893,26,0.12842,28,0.43190,13,-0.9038,17,-0.5676
ENSG00000040608,RTN4R,29,-0.8841,54,0.17658,31,-0.7053,76,1.32011,1,-5.6481,38,-0.3847
ENSG00000128185,DGCR6L,52,0.45862,19,-1.1500,70,0.89617,43,0.16088,25,-0.7271,14,-1.6016
ENSG00000099910,KLHL22,13,-1.1598,19,-0.5602,50,1.01504,37,0.86000,11,-1.3165,15,-0.9135
ENSG00000099917,MED15,27,-0.4962,39,0.10460,37,0.04188,45,0.57331,21,-0.8278,30,-0.2920
ENSG00000241973,PI4KA,124,-0.8573,289,0.55837,163,-0.3642,298,1.04990,60,-1.8716,101,-1.0986
ENSG00000099940,SNAP29,41,0.46774,29,-0.1735,44,0.50310,28,-0.2784,27,-0.2898,25,-0.3664
ENSG00000099942,CRKL,39,-0.5653,26,-1.1066,47,-0.2215,83,1.24657,17,-1.7024,40,-0.4817
ENSG00000183773,AIFM3,24,-0.6391,5,-2.6846,82,1.46348,45,0.67974,12,-1.6480,20,-0.8127
ENSG00000099949,LZTR1,15,-0.2333,6,-1.4428,10,-0.7125,22,0.75027,15,-0.1896,18,0.07040
ENSG00000184436,THAP7,13,-0.7227,12,-0.8052,32,0.75763,29,1.00382,10,-1.0896,5,-1.9046
ENSG00000185651,UBE2L3,79,-0.3066,56,-0.7944,132,0.56764,116,0.55742,80,-0.2446,46,-1.0997
ENSG00000100023,PPIL2,24,0.08277,25,0.10941,18,-0.3750,27,0.35115,14,-0.7353,19,-0.3039
ENSG00000100027,YPEL1,34,-0.2252,47,0.31489,22,-0.8580,43,0.25914,34,-0.2132,44,0.20291
ENSG00000100030,MAPK1,200,-0.5619,416,0.67317,218,-0.3782,362,0.72268,132,-1.1495,150,-0.9505
ENSG00000100034,PPM1F,31,-0.2397,27,-0.4220,40,0.22012,44,0.56973,8,-2.1353,40,0.18389
ENSG00000274422,AC245060.5,33,-2.3712,140,-0.0620,18,-3.1345,19,-3.5935,93,-0.7113,1068,4.59998
ENSG00000275004,ZNF280B,15,-0.6671,25,0.10536,15,-0.6618,30,0.68804,15,-0.6925,25,0.14481
ENSG00000128266,GNAZ,75,-0.4272,89,-0.1324,96,-0.0063,137,0.98423,44,-1.2184,36,-1.5215
ENSG00000186716,BCR,98,0.19198,61,-0.5723,166,1.05768,81,-0.2075,38,-1.2757,98,0.16216
ENSG00000250479,CHCHD10,131,-0.5632,82,-1.2217,234,0.40977,290,1.40035,55,-1.8303,24,-3.0489
ENSG00000099956,SMARCB1,13,-1.0187,30,0.27117,39,0.70919,30,0.44482,13,-0.9593,22,-0.1961
ENSG00000133460,SLC2A11,21,-0.6991,60,1.02118,42,0.43582,29,-0.2341,17,-0.9479,44,0.49859
ENSG00000240972,MIF,328,-0.6266,359,-0.4273,544,0.23401,681,1.04367,318,-0.6159,105,-2.2826
ENSG00000099977,DDT,49,-0.1898,26,-1.0951,61,0.19778,78,1.01590,31,-0.8374,13,-2.1105
ENSG00000099991,CABIN1,42,-0.5403,60,0.07658,70,0.31539,62,0.21221,47,-0.3151,63,0.14210
ENSG00000100014,SPECC1L,89,-0.0064,143,0.77995,69,-0.4076,64,-0.7109,124,0.54327,120,0.48336
ENSG00000100028,SNRPD3,43,0.06523,48,0.26422,59,0.59739,38,-0.2120,37,-0.1716,31,-0.4352
ENSG00000167037,SGSM1,39,0.08881,31,-0.2712,23,-0.7273,52,0.92950,0,-6.1385,30,-0.3192
ENSG00000197077,KIAA1671,33,-0.0251,48,0.56675,39,0.22615,37,0.20305,9,-1.8924,28,-0.2924
ENSG00000100077,GRK3,63,-0.5544,119,0.51998,110,0.38532,109,0.59965,17,-2.4500,58,-0.6091
ENSG00000100095,SEZ6L,58,-0.9420,204,1.17130,110,0.12939,120,0.40981,34,-1.6735,74,-0.4968
ENSG00000128203,ASPHD2,14,-0.8194,54,1.41949,14,-0.7920,28,0.47404,4,-2.5185,20,-0.2272
ENSG00000100099,HPS4,22,-0.5075,28,-0.0835,38,0.38060,33,0.25643,32,0.11568,23,-0.3851
ENSG00000100104,SRRD,11,-0.9309,15,-0.3578,27,0.53645,25,0.65275,12,-0.7113,17,-0.1642
ENSG00000128294,TPST2,36,-0.0285,26,-0.5393,22,-0.7914,52,0.91245,11,-1.8596,32,-0.2475
ENSG00000225783,MIAT,165,-0.5122,394,0.95946,120,-0.9560,207,-0.1664,38,-2.6598,509,1.41921
ENSG00000180957,PITPNB,143,0.30430,140,0.23804,116,-0.0711,142,0.41521,56,-1.1977,43,-1.5818
ENSG00000100209,HSCB,19,0.22621,12,-0.5271,31,0.99703,13,-0.5760,25,0.62626,11,-0.6710
ENSG00000159873,CCDC117,19,0.22131,30,0.90654,6,-1.6326,18,0.16906,12,-0.5599,12,-0.5878
ENSG00000100219,XBP1,8,-1.2840,18,0.11656,27,0.70895,21,0.53301,10,-0.8320,16,-0.0663
ENSG00000183579,ZNRF3,16,-1.1276,36,0.16518,158,3.06322,9,-2.3530,23,-0.5210,38,0.26428
ENSG00000183762,KREMEN1,15,-0.4837,8,-1.3339,72,2.31602,11,-1.1638,15,-0.4225,29,0.59895
ENSG00000186998,EMID1,23,-0.2194,15,-0.7784,86,2.15204,15,-1.1616,21,-0.2868,31,0.27825
ENSG00000182944,EWSR1,89,-0.3034,131,0.34365,89,-0.2757,91,-0.3492,122,0.22679,176,0.83375
ENSG00000185340,GAS2L1,47,-0.1855,54,0.03656,74,0.57248,61,0.38574,17,-1.6769,40,-0.4222
ENSG00000100276,RASL10A,18,-1.0552,52,0.64933,34,-0.0394,50,1.02899,3,-3.2895,20,-0.8237
ENSG00000100280,AP1B1,48,-0.5311,65,-0.0020,94,0.57970,77,0.40263,26,-1.4239,67,0.03207
ENSG00000225465,RFPL1S,253,0.04016,324,0.44022,143,-0.8564,314,0.63328,68,-1.9639,174,-0.5482
ENSG00000100285,NEFH,262,0.20855,62,-2.0063,45,-2.4867,372,1.39611,15,-4.0710,201,-0.2402
ENSG00000100296,THOC5,22,-0.1946,34,0.48803,7,-1.9471,20,-0.4291,13,-0.9288,68,1.74648
ENSG00000184117,NIPSNAP1,22,-1.2956,45,-0.1102,51,0.07341,73,1.17110,28,-0.8680,25,-1.0185
ENSG00000186575,NF2,76,0.99612,19,-1.3038,58,0.40976,34,-0.6169,22,-1.1147,65,0.59587
ENSG00000184076,UQCR10,202,-0.4886,123,-1.2009,313,0.25787,398,1.14594,155,-0.8477,83,-1.7847
ENSG00000100330,MTMR3,24,-0.2438,31,0.21470,52,1.08026,19,-0.7418,29,0.08850,36,0.43431
ENSG00000099995,SF3A1,36,-0.6418,61,0.23905,87,0.84626,57,0.23244,15,-1.8641,58,0.16305
ENSG00000100003,SEC14L2,31,-0.2096,43,0.34072,89,1.63454,24,-0.7552,27,-0.3841,28,-0.3380
ENSG00000100029,PES1,22,-0.0791,34,0.63401,25,0.13072,21,-0.1464,25,0.16212,15,-0.6381
ENSG00000184792,OSBP2,15,-0.8343,29,0.21039,20,-0.3287,28,0.24555,12,-1.0973,49,1.08756
ENSG00000253352,TUG1,34,-0.4988,52,0.21082,74,0.80111,41,-0.2251,57,0.36066,39,-0.2494
ENSG00000198832,SELENOM,94,-0.5242,60,-1.1484,227,0.97687,169,0.78002,86,-0.6073,29,-2.2384
ENSG00000138942,RNF185,21,0.24129,12,-0.6728,15,-0.2994,24,0.75876,8,-1.1423,8,-1.2067
ENSG00000100100,PIK3IP1,16,-1.2349,23,-0.6566,131,2.40674,29,-0.4464,28,-0.3468,20,-0.8376
ENSG00000185721,DRG1,28,-0.3648,35,0.01815,31,-0.1577,51,1.12635,11,-1.7535,7,-2.3673
ENSG00000184708,EIF4ENIF1,48,-0.0023,50,0.06208,42,-0.2187,55,0.29321,23,-1.1487,54,0.18035
ENSG00000198089,SFI1,15,-0.2080,20,0.33004,17,0.02070,16,-0.0500,7,-1.3281,27,0.82167
ENSG00000241878,PISD,15,-1.2634,26,-0.3963,31,-0.1118,56,1.65176,10,-1.7853,8,-2.0293
ENSG00000183530,PRR14L,37,-0.7429,118,1.21636,70,0.31363,45,-0.5315,62,0.11911,69,0.29794
ENSG00000128245,YWHAH,720,-0.6790,1623,0.69200,688,-0.6866,1512,0.97443,265,-2.1204,599,-0.9003
ENSG00000100220,RTCB,25,-0.5369,20,-0.8291,44,0.40531,47,0.84924,22,-0.6956,19,-0.9049
ENSG00000100225,FBXO7,25,-0.5713,36,0.02653,55,0.70805,36,0.06078,57,0.78277,10,-1.8425
ENSG00000100234,TIMP3,50,-0.3936,14,-2.2825,273,2.77976,25,-1.8051,61,-0.0462,80,0.39712
ENSG00000133424,LARGE1,41,-0.3147,63,0.41042,29,-0.8070,71,1.06763,15,-1.7911,14,-1.8313
ENSG00000100281,HMGXB4,33,-0.4750,45,0.05327,44,0.03669,35,-0.4495,51,0.26923,85,1.13123
ENSG00000100284,TOM1,25,-0.5571,26,-0.4803,42,0.30037,53,1.18951,7,-2.2963,12,-1.6040
ENSG00000100302,RASD2,24,-0.2226,24,-0.2285,23,-0.2860,41,1.13631,0,-7.5936,16,-0.8397
ENSG00000221963,APOL6,22,-0.5451,13,-1.2737,71,1.44821,3,-3.6423,126,2.66611,34,0.19576
ENSG00000100320,RBFOX2,159,-0.3607,264,0.49548,163,-0.2843,244,0.58352,50,-2.0672,180,-0.1258
ENSG00000128335,APOL2,55,-0.0195,48,-0.2096,53,-0.0522,63,0.32748,29,-1.0136,61,0.15440
ENSG00000100345,MYH9,95,-0.0407,107,0.16089,126,0.41908,35,-1.9680,184,1.06626,225,1.42914
ENSG00000100348,TXN2,36,-0.7556,37,-0.6869,99,0.91839,74,0.68289,32,-0.8946,34,-0.8112
ENSG00000100350,FOXRED2,37,-0.2760,44,0.03270,64,0.62617,47,0.19250,35,-0.3533,29,-0.6069
ENSG00000100353,EIF3D,24,-0.8142,37,-0.0300,48,0.37401,45,0.38944,57,0.64807,14,-1.5302
ENSG00000261675,AL022313.4,19,-0.2672,44,1.09152,16,-0.5703,29,0.62679,0,-5.9993,13,-0.8528
ENSG00000166862,CACNG2,44,-0.1140,69,0.63517,32,-0.5847,60,0.63285,9,-2.5018,32,-0.5916
ENSG00000100360,IFT27,11,-1.2013,23,-0.0015,29,0.37680,29,0.66453,18,-0.3731,19,-0.2927
ENSG00000100362,PVALB,53,0.31820,2,-4.4542,24,-0.9502,76,1.63017,0,-9.3697,13,-1.8857
ENSG00000128311,TST,10,-1.0184,5,-1.8421,79,2.77335,12,-0.8817,16,-0.1533,13,-0.5210
ENSG00000128309,MPST,14,-0.6917,16,-0.4582,53,1.55404,16,-0.5684,24,0.18863,26,0.33068
ENSG00000100379,KCTD17,45,-0.4070,38,-0.6516,47,-0.2918,86,1.15957,10,-2.5345,43,-0.4544
ENSG00000166897,ELFN2,13,-1.0900,34,0.49283,25,-0.0022,27,0.20736,17,-0.5573,39,0.71974
ENSG00000100083,GGA1,25,-0.6128,29,-0.3756,41,0.17061,36,-0.0468,21,-0.8795,81,1.34626
ENSG00000241360,PDXP,223,0.17830,130,-0.6947,233,0.22513,271,0.78564,52,-2.0665,80,-1.4245
ENSG00000100097,LGALS1,181,0.00910,49,-1.9924,169,-0.0961,262,1.05540,125,-0.5756,49,-1.9755
ENSG00000189060,H1F0,68,0.33729,76,0.47753,45,-0.3773,47,-0.4069,47,-0.3122,74,0.43347
ENSG00000100116,GCAT,32,-0.2203,23,-0.6711,42,0.23690,48,0.71714,3,-3.7485,40,0.17162
ENSG00000100124,ANKRD54,18,-0.1646,7,-1.5556,36,1.00088,20,0.03215,21,0.07540,18,-0.1830
ENSG00000100129,EIF3L,41,-0.3910,38,-0.4636,70,0.51392,71,0.91029,30,-0.8068,6,-3.1302
ENSG00000100142,POLR2F,52,-0.2224,31,-0.9889,43,-0.4923,57,-0.1038,131,1.33912,57,-0.0814
ENSG00000100151,PICK1,14,-0.9553,32,0.37544,14,-0.9280,36,0.95427,4,-2.7457,32,0.35858
ENSG00000198792,TMEM184B,68,0.11938,63,-0.0097,74,0.25702,56,-0.2763,43,-0.6193,93,0.63720
ENSG00000213923,CSNK1E,137,0.11827,112,-0.2230,127,-0.0139,132,0.07016,98,-0.4192,144,0.18375
ENSG00000168135,KCNJ4,23,-0.9794,52,0.33662,33,-0.3934,67,1.40361,4,-3.3282,15,-1.5189
ENSG00000100201,DDX17,150,-0.9281,386,0.65684,330,0.39400,209,-0.4764,318,0.33459,416,0.78371
ENSG00000100216,TOMM22,62,0.10558,29,-1.0930,73,0.36063,80,0.86366,28,-1.1281,10,-2.6704
ENSG00000100221,JOSD1,50,-0.3196,75,0.36383,44,-0.4805,72,0.47511,30,-1.0611,62,0.04321
ENSG00000100226,GTPBP1,11,-1.0004,22,0.22502,36,1.01034,24,0.57113,13,-0.6592,5,-1.9604
ENSG00000100242,SUN2,41,-0.2442,31,-0.6633,68,0.56970,55,0.35206,47,-0.0059,28,-0.8192
