Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000166780,BMERB1,164,-1.1383,382,0.28020,264,-0.3111,374,0.61637
ENSG00000166783,MARF1,129,-0.6174,355,1.10216,160,-0.2217,178,-0.1175
ENSG00000133393,FOPNL,24,-0.1264,19,-0.4206,21,-0.2673,28,0.32400
ENSG00000103489,XYLT1,8,-1.9166,12,-1.3186,24,-0.2559,38,1.50808
ENSG00000134419,RPS15A,703,1.44315,451,0.42428,132,-1.4856,247,-1.0069
ENSG00000170540,ARL6IP1,374,-0.8696,690,0.17048,469,-0.4418,717,0.58886
ENSG00000157106,SMG1,68,-0.1466,61,-0.3123,168,1.39651,62,-0.5426
ENSG00000167186,COQ7,19,-0.0158,12,-0.7480,21,0.10086,21,0.20286
ENSG00000103528,SYT17,54,-0.5738,37,-1.1130,70,-0.1265,90,0.74169
ENSG00000006007,GDE1,69,-0.5676,44,-1.1980,77,-0.3487,117,0.84432
ENSG00000103540,CCP110,45,-1.3205,139,0.52910,128,0.39315,108,0.26702
ENSG00000103544,VPS35L,27,-0.3969,13,-1.5039,16,-1.1852,43,1.04767
ENSG00000103550,KNOP1,63,-0.2376,66,-0.1490,130,0.96208,67,-0.2601
ENSG00000167191,GPRC5B,374,2.09159,48,-1.6972,66,-1.2226,98,-1.1365
ENSG00000066654,THUMPD1,36,-1.0907,33,-1.1254,71,0.04065,86,0.95365
ENSG00000102897,LYRM1,41,0.01011,48,0.24809,37,-0.1412,40,-0.0552
ENSG00000103316,CRYM,58,-1.4233,34,-2.0994,85,-0.7516,189,1.67777
ENSG00000197006,METTL9,144,0.28758,113,-0.1326,126,0.03993,117,-0.1686
ENSG00000140740,UQCRC2,109,-0.2820,50,-1.4488,98,-0.4091,152,0.72886
ENSG00000185716,MOSMO,45,-1.1109,58,-0.6628,101,0.21460,105,0.75248
ENSG00000243716,NPIPB5,18,-0.4487,27,0.17935,127,3.29177,8,-2.4763
ENSG00000122254,HS3ST2,0,-5.4061,43,0.62204,30,0.03089,37,0.97061
ENSG00000103404,USP31,11,-1.3195,19,-0.3854,17,-0.5053,30,1.06199
ENSG00000168434,COG7,20,0.12864,1,-3.9582,33,0.92191,19,0.02618
ENSG00000103365,GGA2,20,-0.5682,26,-0.0933,35,0.37691,29,0.21575
ENSG00000103353,UBFD1,34,-0.7532,48,-0.1341,33,-0.7113,63,0.74453
ENSG00000004779,NDUFAB1,194,-0.1680,88,-1.3678,125,-0.8372,255,0.76449
ENSG00000166847,DCTN5,112,-0.7158,176,0.05594,178,0.07813,187,0.36793
ENSG00000166501,PRKCB,646,-0.7941,1384,0.48846,1228,0.29129,1059,0.11786
ENSG00000006116,CACNG3,59,-0.6920,50,-0.8989,101,0.21341,103,0.60756
ENSG00000122257,RBBP6,148,-0.2506,144,-0.2694,413,1.51633,143,-0.5805
ENSG00000090905,TNRC6A,116,-0.4055,116,-0.3658,364,1.56688,126,-0.5030
ENSG00000205629,LCMT1,57,-0.1784,35,-0.8862,40,-0.6771,73,0.61953
ENSG00000182601,HS3ST4,13,-0.9889,78,2.14634,16,-0.6067,19,-0.6402
ENSG00000169189,NSMCE1,43,0.44483,12,-1.5573,25,-0.4834,36,0.22078
ENSG00000077235,GTF3C1,47,-1.0715,102,0.22093,118,0.45240,96,0.28957
ENSG00000169180,XPO6,49,-0.1957,38,-0.5430,68,0.36477,56,0.15082
ENSG00000188322,SBK1,32,0.16296,34,0.22033,27,-0.1298,28,-0.1517
ENSG00000176046,NUPR1,242,4.24696,11,-2.4587,6,-3.4243,14,-3.1570
ENSG00000196502,SULT1A1,36,-0.0795,18,-1.1301,57,0.67001,38,0.06117
ENSG00000184110,EIF3C,16,-0.2767,18,-0.0545,31,0.80101,18,-0.1777
ENSG00000168488,ATXN2L,30,-0.2586,19,-0.8950,51,0.60277,36,0.16061
ENSG00000178952,TUFM,191,0.44949,86,-0.8700,61,-1.3854,162,0.29160
ENSG00000178188,SH2B1,30,-0.2302,32,-0.0738,33,-0.0591,36,0.19814
ENSG00000176953,NFATC2IP,47,-0.2063,47,-0.1774,62,0.24254,55,0.09849
ENSG00000169682,SPNS1,27,0.52672,10,-1.0644,19,-0.0662,20,-0.0669
ENSG00000103485,QPRT,34,0.76393,19,-0.2636,20,-0.1630,20,-0.4290
ENSG00000079616,KIF22,40,0.80056,13,-1.0700,10,-1.4394,26,0.04237
ENSG00000103495,MAZ,98,0.51669,92,0.33576,42,-0.8719,69,-0.2584
ENSG00000167371,PRRT2,107,-0.6347,151,-0.0297,214,0.53399,160,0.14935
ENSG00000280789,PAGR1,27,0.47902,22,0.07049,26,0.33693,18,-0.5039
ENSG00000013364,MVP,74,3.71084,6,-1.6856,8,-1.3550,5,-2.9881
ENSG00000103502,CDIPT,54,-0.4756,37,-1.0081,54,-0.4439,86,0.77580
ENSG00000174938,SEZ6L2,98,-2.3473,229,-0.9397,409,-0.0358,559,1.42074
ENSG00000174939,ASPHD1,206,0.63387,239,0.80006,109,-0.4778,119,-0.6744
ENSG00000174943,KCTD13,29,0.30398,21,-0.2221,18,-0.4619,25,0.01528
ENSG00000149932,TMEM219,171,0.87260,106,-0.0483,65,-0.7952,96,-0.4185
ENSG00000149930,TAOK2,29,0.00205,62,1.28257,24,-0.2905,24,-0.5635
ENSG00000149929,HIRIP3,46,0.38208,39,0.05996,14,-1.5185,38,0.07933
ENSG00000169592,INO80E,38,0.32755,27,-0.2741,26,-0.3035,32,-0.0332
ENSG00000149927,DOC2A,71,-1.3193,94,-0.7939,166,0.10063,193,0.94108
ENSG00000149926,TLCD3B,30,-0.2150,29,-0.2271,25,-0.5007,38,0.39312
ENSG00000149925,ALDOA,84,0.47261,8,-3.1445,17,-1.9929,76,0.65724
ENSG00000149923,PPP4C,65,1.03610,10,-1.9504,29,-0.4115,35,-0.2601
ENSG00000090238,YPEL3,184,-0.0543,144,-0.4299,133,-0.5491,208,0.36676
ENSG00000102882,MAPK3,205,0.51750,117,-0.4377,101,-0.6641,154,-0.0293
ENSG00000102879,CORO1A,31,-0.8198,21,-1.3147,28,-0.8788,64,1.20931
ENSG00000169217,CD2BP2,47,-0.0900,14,-1.8717,44,-0.1908,57,0.58037
ENSG00000169221,TBC1D10B,21,-1.0787,48,0.24348,54,0.46401,44,0.27665
ENSG00000179965,ZNF771,59,0.61061,35,-0.3019,33,-0.4001,40,-0.2171
ENSG00000179958,DCTPP1,26,-0.0724,17,-0.7581,15,-0.9519,32,0.58255
ENSG00000179918,SEPHS2,36,-0.2347,12,-1.8710,26,-0.6832,50,0.85414
ENSG00000156858,PRR14,30,1.04446,12,-0.6004,13,-0.4789,15,-0.4829
ENSG00000080603,SRCAP,31,-0.1518,41,0.31584,42,0.38157,32,-0.1879
ENSG00000156873,PHKG2,23,-0.2352,13,-1.1373,18,-0.5873,32,0.69193
ENSG00000103549,RNF40,42,-0.1480,17,-1.5498,47,0.02130,52,0.48939
ENSG00000102870,ZNF629,25,0.20217,14,-0.7101,40,0.97511,19,-0.3897
ENSG00000099385,BCL7C,54,1.41638,29,0.12324,11,-1.3840,20,-0.8687
ENSG00000099364,FBXL19,33,0.22885,38,0.43602,10,-1.6363,29,0.04962
ENSG00000099365,STX1B,133,-0.7564,315,0.69599,144,-0.5646,223,0.29970
ENSG00000103496,STX4,45,0.57234,31,-0.0927,14,-1.3021,32,-0.0507
ENSG00000167397,VKORC1,34,0.49134,14,-0.9309,19,-0.4637,26,0.06231
ENSG00000103507,BCKDK,32,-0.0028,19,-0.8192,26,-0.3018,35,0.36162
ENSG00000103510,KAT8,24,-0.6396,9,-1.9356,33,-0.0791,43,0.91155
ENSG00000089280,FUS,115,-0.1622,43,-1.6360,171,0.50074,136,0.28927
ENSG00000140688,C16orf58,22,-0.2140,24,-0.1159,33,0.40136,25,0.01033
ENSG00000197302,ZNF720,18,-0.2073,20,-0.0591,17,-0.2875,22,0.25891
ENSG00000069329,VPS35,121,-1.3141,147,-0.9126,234,-0.1974,338,1.11439
ENSG00000155330,C16orf87,19,-1.1077,37,-0.0144,71,1.05488,38,0.05675
ENSG00000166123,GPT2,88,1.02448,35,-0.5939,22,-1.3169,48,-0.2859
ENSG00000069345,DNAJA2,84,-1.2247,102,-0.8340,146,-0.2793,220,1.08451
ENSG00000171208,NETO2,13,-1.7350,18,-1.2035,32,-0.3066,52,1.43037
ENSG00000129636,ITFG1,74,-1.4871,105,-0.8666,149,-0.3215,237,1.23288
ENSG00000102893,PHKB,52,-0.1552,56,-0.0177,56,-0.0139,58,0.11296
ENSG00000102910,LONP2,93,-0.2930,82,-0.4456,146,0.46843,113,0.13270
ENSG00000196470,SIAH1,12,-1.1550,12,-1.0315,30,0.37229,29,0.79033
ENSG00000102921,N4BP1,30,-0.2674,58,0.82048,52,0.64623,30,-0.4934
ENSG00000121274,TENT4B,17,-1.4451,47,0.17295,43,0.03564,49,0.65355
ENSG00000166164,BRD7,146,0.28442,197,0.74896,121,-0.0540,106,-0.5124
ENSG00000083799,CYLD,43,-1.1499,82,-0.0587,94,0.14725,99,0.58818
ENSG00000177200,CHD9,141,-0.5285,243,0.38812,340,0.96051,174,-0.3096
ENSG00000103479,RBL2,29,-0.0023,41,0.51596,47,0.76271,25,-0.5587
ENSG00000166971,AKTIP,63,-0.2856,56,-0.4479,60,-0.3410,84,0.46197
ENSG00000103494,RPGRIP1L,15,-1.2360,49,0.63834,58,0.95043,32,-0.1202
ENSG00000140718,FTO,45,-0.7631,33,-1.1688,47,-0.6157,89,1.05368
ENSG00000087258,GNAO1,317,-1.0126,768,0.47258,601,0.07098,625,0.31860
ENSG00000159461,AMFR,92,-0.0107,56,-0.7920,50,-0.9556,106,0.54715
ENSG00000167005,NUDT21,74,-0.9781,66,-1.0689,138,0.06650,162,0.87096
ENSG00000087263,OGFOD1,40,0.07191,59,0.68781,36,-0.1047,35,-0.3161
ENSG00000125124,BBS2,71,1.05608,4,-3.5321,51,0.33172,36,-0.4360
ENSG00000087250,MT3,6262,1.61233,1864,-0.6890,1171,-1.3956,2225,-0.8059
ENSG00000125148,MT2A,2329,2.77646,326,-1.2625,134,-2.5798,376,-1.7657
ENSG00000169715,MT1E,1114,2.66343,161,-1.2580,78,-2.3370,194,-1.6650
ENSG00000205364,MT1M,468,2.46577,61,-1.4892,52,-1.7177,93,-1.4829
ENSG00000198417,MT1F,189,2.39116,23,-1.5856,16,-2.1131,41,-1.3411
ENSG00000125144,MT1G,633,3.51944,34,-2.4285,13,-3.7708,65,-2.3256
ENSG00000187193,MT1X,646,2.63845,91,-1.3090,25,-3.1765,118,-1.5671
ENSG00000102900,NUP93,32,0.04627,8,-2.0205,28,-0.1823,36,0.49573
ENSG00000051108,HERPUD1,36,-0.6423,16,-1.7398,40,-0.4249,66,1.02557
ENSG00000172775,FAM192A,115,-0.4473,225,0.67596,138,-0.1168,149,0.00819
ENSG00000159579,RSPRY1,27,0.34694,31,0.50995,17,-0.4119,20,-0.3242
ENSG00000102931,ARL2BP,54,-0.3039,39,-0.7833,47,-0.4887,75,0.62085
ENSG00000102934,PLLP,30,0.95291,22,0.30197,20,0.13362,13,-0.9051
ENSG00000006210,CX3CL1,46,-1.3673,62,-0.8176,132,0.37076,127,0.82617
ENSG00000005194,CIAPIN1,24,-0.8399,32,-0.2826,38,-0.0103,45,0.59914
ENSG00000088682,COQ9,46,0.78280,6,-2.3532,35,0.22907,29,-0.2210
ENSG00000102978,POLR2C,31,0.09780,26,-0.2078,27,-0.1214,30,0.05124
ENSG00000205336,ADGRG1,445,2.42279,46,-1.8520,69,-1.2487,91,-1.4607
ENSG00000140854,KATNB1,30,0.22607,26,-0.0109,12,-1.2098,28,0.17416
ENSG00000140859,KIFC3,19,-0.5057,15,-0.8844,17,-0.6727,32,0.83797
ENSG00000103005,USB1,26,0.24337,19,-0.2867,15,-0.6642,24,0.13752
ENSG00000070761,CFAP20,19,-0.6623,20,-0.5132,39,0.53089,31,0.32738
ENSG00000070770,CSNK2A2,29,-0.4319,40,0.09360,25,-0.6286,42,0.44074
ENSG00000103021,CCDC113,18,-0.8545,27,-0.1471,20,-0.6466,36,0.78531
ENSG00000103034,NDRG4,239,-1.3706,331,-0.7693,372,-0.5912,707,1.25752
ENSG00000125107,CNOT1,42,-0.0129,30,-0.5238,42,-0.0332,45,0.19369
ENSG00000103042,SLC38A7,15,-0.4666,7,-1.5287,29,0.59461,22,0.41099
ENSG00000125166,GOT2,47,-1.4278,61,-0.9229,52,-1.1648,150,1.52959
ENSG00000150394,CDH8,18,-2.4261,25,-1.8390,102,0.30200,113,1.46009
ENSG00000140937,CDH11,37,0.46718,24,-0.3032,31,0.12527,26,-0.2810
ENSG00000166548,TK2,47,-0.3971,62,0.07842,49,-0.2974,65,0.32419
ENSG00000183723,CMTM4,98,0.16848,69,-0.4208,62,-0.5707,95,0.21031
ENSG00000135720,DYNC1LI2,176,-0.5995,339,0.49953,206,-0.3057,266,0.24601
ENSG00000159593,NAE1,41,0.15833,18,-1.1002,46,0.32060,39,0.06484
ENSG00000172840,PDP2,26,-0.3292,33,0.07482,40,0.38515,31,0.01533
ENSG00000166595,CIAO2B,138,0.98398,48,-0.8713,43,-1.0360,78,-0.2342
ENSG00000172831,CES2,82,0.66307,78,0.50238,48,-0.2697,47,-0.6079
ENSG00000125149,C16orf70,13,-1.2338,19,-0.5037,23,-0.2016,33,0.94774
ENSG00000196123,KIAA0895L,21,-0.1085,26,0.23598,28,0.32566,22,-0.1557
ENSG00000205250,E2F4,19,-0.2033,13,-0.7329,23,0.10380,24,0.32255
ENSG00000168701,TMEM208,57,0.07245,19,-1.5805,39,-0.5302,62,0.53298
ENSG00000159713,TPPP3,84,2.32102,26,-0.2128,10,-1.6065,16,-1.6597
ENSG00000159720,ATP6V0D1,123,-1.0330,104,-1.2102,194,-0.2437,287,1.07423
ENSG00000039523,RIPOR1,42,-0.3999,32,-0.7786,68,0.40019,58,0.32085
ENSG00000102974,CTCF,53,-0.4446,98,0.56809,47,-0.6004,73,0.21455
ENSG00000159753,CARMIL2,36,0.13850,22,-0.6134,31,-0.0922,35,0.13415
ENSG00000102977,ACD,16,-0.2356,8,-1.3268,25,0.44162,21,0.31656
ENSG00000102981,PARD6A,27,-0.1850,39,0.41396,17,-0.9058,32,0.21265
ENSG00000141098,GFOD2,22,-0.6960,26,-0.4062,44,0.43306,37,0.36245
ENSG00000102901,CENPT,19,-0.4005,23,-0.0764,38,0.73233,24,-0.0622
ENSG00000168286,THAP11,21,-0.2163,12,-1.0695,10,-1.3422,29,0.85482
ENSG00000102898,NUTF2,114,0.55155,50,-0.8283,56,-0.6538,86,0.04214
ENSG00000038358,EDC4,33,-0.7039,22,-1.2332,52,0.06166,60,0.76267
ENSG00000205220,PSMB10,125,0.75777,107,0.38838,53,-0.7279,72,-0.5096
ENSG00000103066,PLA2G15,12,-0.6331,4,-2.1043,25,0.62536,20,0.56720
ENSG00000132600,PRMT7,25,0.12371,21,-0.1333,21,-0.1455,23,0.01601
ENSG00000184939,ZFP90,28,-0.5048,43,0.18184,48,0.38499,39,0.06988
ENSG00000141076,UTP4,18,-0.4221,5,-2.2098,42,0.96842,25,0.24959
ENSG00000168807,SNTB2,40,0.11747,35,-0.1244,87,1.43967,29,-0.8014
ENSG00000132612,VPS4A,68,-0.6107,67,-0.5688,100,0.04832,111,0.54632
ENSG00000132604,TERF2,44,-0.4224,58,0.05676,41,-0.4997,63,0.41287
ENSG00000103018,CYB5B,122,0.85520,43,-0.9184,47,-0.7820,74,-0.1643
ENSG00000102908,NFAT5,23,-0.3349,28,-0.0338,69,1.51150,23,-0.6074
ENSG00000181019,NQO1,61,1.53014,15,-0.9659,17,-0.8417,22,-0.7669
ENSG00000198373,WWP2,25,0.14758,9,-1.4159,25,0.10527,24,0.22256
ENSG00000090857,PDPR,19,-0.0383,25,0.41422,16,-0.3030,19,-0.0441
ENSG00000223496,EXOSC6,83,-0.6627,110,-0.1684,108,-0.1931,139,0.53621
ENSG00000090861,AARS,95,-0.6701,60,-1.3161,86,-0.7539,177,1.07560
ENSG00000168872,DDX19A,21,-0.6743,19,-0.8285,45,0.53753,36,0.41593
ENSG00000157350,ST3GAL2,24,0.23413,13,-0.7696,22,0.09507,21,0.03308
ENSG00000103051,COG4,26,-0.0830,10,-1.5344,22,-0.3495,32,0.58218
ENSG00000189091,SF3B3,44,0.05329,25,-0.7998,31,-0.4924,47,0.37730
ENSG00000132613,MTSS2,54,1.70080,18,-0.4176,19,-0.3923,16,-1.1890
ENSG00000103043,VAC14,28,0.36348,8,-1.5768,16,-0.6152,25,0.32784
ENSG00000172137,CALB2,46,0.36840,0,-8.4180,14,-1.5160,45,0.76538
ENSG00000167377,ZNF23,17,-0.1319,5,-1.9858,26,0.53017,20,0.29971
ENSG00000040199,PHLPP2,14,-1.3794,16,-1.0642,35,0.12512,40,1.02935
ENSG00000166747,AP1G1,31,-0.2098,27,-0.3986,50,0.58697,35,0.00906
ENSG00000182149,IST1,67,0.14123,38,-0.7412,45,-0.5105,67,0.30303
ENSG00000140829,DHX38,29,-0.0576,15,-1.0591,34,0.21468,32,0.25437
ENSG00000260664,AC004158.1,16,-0.2626,68,2.25044,11,-0.7930,13,-1.0421
ENSG00000140836,ZFHX3,43,0.90565,57,1.24067,61,1.36189,11,-2.1627
ENSG00000103035,PSMD7,152,-0.6062,167,-0.3970,247,0.22138,239,0.41357
ENSG00000090863,GLG1,107,-0.3795,68,-1.0363,130,-0.0264,152,0.56300
ENSG00000103091,WDR59,21,-0.2391,14,-0.7645,30,0.36285,25,0.23760
ENSG00000186187,ZNRF1,29,-0.5583,29,-0.5210,35,-0.2203,47,0.60957
ENSG00000184517,ZFP1,15,-0.8450,7,-1.8547,21,-0.2162,31,1.08379
ENSG00000050820,BCAR1,41,-0.3320,17,-1.6428,37,-0.4403,60,0.80824
ENSG00000153774,CFDP1,207,-0.2121,276,0.27322,221,-0.0817,236,0.05488
ENSG00000166822,TMEM170A,44,1.50144,22,0.04333,23,0.13230,13,-1.3265
ENSG00000034713,GABARAPL2,300,0.64501,126,-0.8265,94,-1.2740,219,0.09717
ENSG00000065457,ADAT1,15,-0.4188,4,-2.1117,36,1.03118,20,0.19737
ENSG00000065427,KARS,93,0.84541,14,-2.1515,44,-0.4836,59,-0.0477
ENSG00000166848,TERF2IP,381,-0.8747,456,-0.5250,632,-0.0101,752,0.69963
ENSG00000152910,CNTNAP4,36,-0.1086,71,1.00270,16,-1.3568,38,-0.0711
ENSG00000103111,MON1B,67,0.33458,65,0.24903,62,0.16125,50,-0.3933
ENSG00000171724,VAT1L,18,-1.3071,48,0.31568,26,-0.6095,47,0.76954
ENSG00000186153,WWOX,27,0.43301,16,-0.4662,15,-0.5648,22,0.02015
ENSG00000178573,MAF,37,-0.5269,26,-1.0152,25,-1.0849,63,1.00208
ENSG00000166446,CDYL2,18,-1.1321,33,-0.1283,33,-0.1331,43,0.73038
ENSG00000103121,CMC2,71,0.68065,31,-0.7392,46,-0.1274,46,-0.2418
ENSG00000166454,ATMIN,59,-0.4796,58,-0.4718,56,-0.5223,91,0.65116
ENSG00000140905,GCSH,165,1.35460,95,0.18711,34,-1.3794,64,-0.8351
ENSG00000153815,CMIP,80,-0.7823,122,-0.0591,111,-0.2130,146,0.56428
ENSG00000197943,PLCG2,65,0.49055,71,0.56721,78,0.72841,37,-0.9139
ENSG00000135698,MPHOSPH6,81,0.03639,113,0.57962,99,0.36035,70,-0.4191
ENSG00000140945,CDH13,37,-1.3827,47,-0.9463,93,0.12203,108,1.00098
ENSG00000230989,HSBP1,253,0.52611,164,-0.2403,91,-1.1469,191,0.00926
ENSG00000103154,NECAB2,108,1.22161,4,-3.9316,36,-0.7525,55,-0.2217
ENSG00000140943,MBTPS1,35,-0.4251,29,-0.6664,58,0.39498,49,0.30894
ENSG00000103160,HSDL1,23,-1.6761,33,-1.0558,63,-0.0607,85,1.24467
ENSG00000103187,COTL1,104,1.47845,40,-0.3708,35,-0.5751,37,-0.9277
ENSG00000135686,KLHL36,32,0.20959,30,0.08615,31,0.09764,27,-0.2137
ENSG00000103194,USP10,39,-0.7083,65,0.17387,45,-0.4123,66,0.49495
ENSG00000135709,KIAA0513,113,-0.6537,121,-0.4873,127,-0.4131,196,0.72382
ENSG00000131149,GSE1,27,0.02064,45,0.85180,34,0.35803,23,-0.5502
ENSG00000131148,EMC8,23,0.36608,6,-1.7483,19,0.03832,19,0.13282
ENSG00000131143,COX4I1,1416,0.38198,1225,0.09815,610,-0.9921,1143,-0.0295
ENSG00000103264,FBXO31,24,-1.0664,18,-1.3505,41,-0.1179,56,1.06795
ENSG00000140941,MAP1LC3B,190,0.10146,106,-0.8285,121,-0.6173,198,0.38542
ENSG00000140948,ZCCHC14,26,0.26125,12,-0.9812,24,0.14496,22,0.04070
ENSG00000154118,JPH3,157,0.44215,162,0.43146,68,-0.9235,116,-0.2323
ENSG00000103257,SLC7A5,59,0.83177,32,-0.2661,28,-0.4998,34,-0.3848
ENSG00000179588,ZFPM1,32,0.77115,11,-1.0410,11,-1.0249,21,-0.0124
ENSG00000158545,ZC3H18,34,-0.2186,40,0.03552,30,-0.3872,41,0.26147
ENSG00000051523,CYBA,51,2.90930,10,-0.6743,1,-4.0636,7,-1.9780
ENSG00000167508,MVD,75,0.62944,62,0.24416,63,0.27057,43,-0.6621
ENSG00000260630,SNAI3-AS1,18,-0.2432,19,-0.1845,20,-0.0868,23,0.25664
ENSG00000198931,APRT,68,1.00653,38,-0.0995,29,-0.5145,33,-0.5876
ENSG00000167515,TRAPPC2L,92,0.10566,38,-1.2768,75,-0.2260,95,0.35544
ENSG00000167522,ANKRD11,359,-0.6833,764,0.58770,845,0.75870,501,-0.2138
ENSG00000197912,SPG7,59,-0.4866,40,-1.0245,109,0.55251,85,0.35065
ENSG00000167526,RPL13,2458,1.09289,2205,0.73358,743,-1.0004,1045,-0.9115
ENSG00000131165,CHMP1A,46,-0.0858,50,0.05907,76,0.74281,44,-0.3023
ENSG00000185324,CDK10,18,-0.2940,15,-0.5301,26,0.25573,23,0.25803
ENSG00000075399,VPS9D1,21,-0.2848,15,-0.7505,29,0.23076,27,0.32361
ENSG00000141002,TCF25,247,-0.4763,227,-0.5632,419,0.41906,350,0.29792
ENSG00000258947,TUBB3,194,-0.3553,110,-1.1956,110,-1.1983,295,0.95476
ENSG00000140995,DEF8,54,0.09905,53,0.07621,35,-0.5580,52,0.08321
ENSG00000177946,CENPBD1,12,-0.7352,25,0.50599,10,-0.8714,20,0.47532
ENSG00000003249,DBNDD1,80,0.47366,37,-0.7898,53,-0.2311,61,-0.0273
ENSG00000141013,GAS8,10,-1.5781,18,-0.5594,55,1.24903,28,0.26840
ENSG00000272636,DOC2B,38,0.50642,21,-0.4905,32,0.15506,27,-0.2689
ENSG00000187624,C17orf97,21,-0.8534,33,-0.1090,42,0.30648,39,0.39935
ENSG00000141252,VPS53,66,-0.9024,112,-0.0025,166,0.63075,119,0.21641
ENSG00000167699,GLOD4,45,-0.6545,34,-1.0481,47,-0.5522,82,0.93543
ENSG00000177370,TIMM22,17,-0.5045,15,-0.6941,16,-0.6226,28,0.76768
ENSG00000159842,ABR,208,-0.3272,152,-0.7767,188,-0.4483,291,0.62123
ENSG00000108953,YWHAE,1090,-0.0515,1383,0.33916,731,-0.6720,1154,0.10436
ENSG00000167193,CRK,112,0.01551,77,-0.5704,133,0.28568,113,0.05656
ENSG00000132376,INPP5K,14,-0.8859,15,-0.7808,23,-0.1113,30,0.82691
ENSG00000174238,PITPNA,90,-0.4906,101,-0.2797,113,-0.0963,134,0.44293
ENSG00000167703,SLC43A2,61,0.59167,39,-0.2199,54,0.30891,38,-0.4794
ENSG00000174231,PRPF8,96,-0.2916,79,-0.5686,64,-0.8864,133,0.66503
ENSG00000132386,SERPINF1,25,-0.5070,9,-1.9653,48,0.54686,39,0.52298
ENSG00000132383,RPA1,46,-0.0846,26,-0.9653,49,0.04396,52,0.32467
ENSG00000185924,RTN4RL1,10,-1.5426,8,-1.6391,16,-0.7206,35,1.63575
ENSG00000070366,SMG6,32,-0.3376,50,0.38939,67,0.87267,35,-0.3609
ENSG00000167721,TSR1,39,0.11100,42,0.21321,28,-0.4195,36,-0.0204
ENSG00000141258,SGSM2,92,0.50881,98,0.55406,72,0.03868,57,-0.6142
ENSG00000070444,MNT,31,0.08523,40,0.46690,24,-0.3441,29,-0.1384
ENSG00000127804,METTL16,36,0.81141,29,0.35058,37,0.74558,16,-1.0866
ENSG00000007168,PAFAH1B1,162,-1.1710,277,-0.2456,297,-0.1381,390,0.79682
ENSG00000132361,CLUH,43,0.13964,21,-0.9908,43,0.10602,42,0.14771
ENSG00000132359,RAP1GAP2,32,-0.8175,81,0.76483,33,-0.6754,56,0.32027
ENSG00000127774,EMC6,53,1.08785,18,-0.8270,21,-0.5885,26,-0.4390
ENSG00000083457,ITGAE,53,0.77160,25,-0.5254,10,-1.8261,35,-0.0070
ENSG00000074356,NCBP3,31,-0.5563,90,1.26910,80,1.04507,32,-0.8339
ENSG00000004660,CAMKK1,74,-0.6802,34,-1.7878,97,-0.2005,137,0.96710
ENSG00000167740,CYB5D2,31,-0.3501,24,-0.6946,27,-0.5078,44,0.63275
ENSG00000185722,ANKFY1,40,0.82319,23,-0.1563,26,-0.0147,22,-0.5643
ENSG00000132388,UBE2G1,25,-0.5780,12,-1.5609,30,-0.2223,42,0.87423
ENSG00000132382,MYBBP1A,26,-0.3389,40,0.39989,45,0.59199,29,-0.2156
ENSG00000141456,PELP1,57,-0.7204,104,0.28171,122,0.53973,89,0.06160
ENSG00000141480,ARRB2,31,-0.4125,19,-1.1540,43,0.14329,45,0.53593
ENSG00000142507,PSMB6,121,0.13085,81,-0.5089,87,-0.4072,119,0.21615
ENSG00000141503,MINK1,89,0.75634,35,-0.8400,46,-0.4092,56,-0.1934
ENSG00000108528,SLC25A11,61,-0.7743,62,-0.6800,54,-0.8827,120,1.00611
ENSG00000108523,RNF167,46,-0.1768,44,-0.2197,43,-0.2544,55,0.28651
ENSG00000108518,PFN1,210,1.17954,68,-0.8291,60,-1.0110,102,-0.4269
ENSG00000091640,SPAG7,64,0.12015,34,-0.8700,40,-0.6095,66,0.37937
ENSG00000108509,CAMTA2,77,0.14661,71,0.00044,56,-0.3732,72,0.02535
ENSG00000129250,KIF1C,54,1.05650,66,1.23451,33,0.07615,18,-1.5047
ENSG00000234327,AC012146.1,35,0.80111,10,-1.1958,9,-1.3585,23,0.05296
ENSG00000029725,RABEP1,163,-1.0238,456,0.70048,329,0.16054,311,0.16490
ENSG00000129197,RPAIN,68,0.06509,37,-0.8685,68,0.06259,69,0.19119
ENSG00000108561,C1QBP,107,0.27891,41,-1.2323,69,-0.4581,99,0.29095
ENSG00000005100,DHX33,27,-0.5307,25,-0.6278,45,0.29073,41,0.40905
ENSG00000091592,NLRP1,27,0.84164,22,0.44065,8,-1.1482,14,-0.5167
ENSG00000286190,AC055839.2,63,1.41160,8,-1.9604,5,-2.7160,29,-0.2593
ENSG00000091622,PITPNM3,98,0.29228,133,0.77187,96,0.23372,68,-0.6392
ENSG00000198920,KIAA0753,8,-1.3094,25,0.44633,36,1.05731,19,-0.0653
ENSG00000129235,TXNDC17,74,0.88157,30,-0.6753,29,-0.7330,43,-0.2549
ENSG00000108590,MED31,34,0.24316,19,-0.6835,29,-0.0357,30,0.05534
ENSG00000132530,XAF1,72,2.05593,33,0.29089,23,-0.2648,13,-1.9049
ENSG00000219200,RNASEK,352,0.54142,139,-0.9952,174,-0.6541,270,0.08755
