Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000167972,ABCA3,70,-0.0395,114,1.09652,45,-0.7128,45,-0.7037,68,-0.0760,29,-1.3517,45,-0.7132
ENSG00000162065,TBC1D24,84,0.31345,95,0.69548,33,-1.1318,68,-0.0324,61,-0.2229,79,0.21706,22,-1.7518
ENSG00000185883,ATP6V0C,1291,0.63896,1199,0.70340,807,-0.1284,721,-0.3078,682,-0.4371,477,-0.9469,494,-0.8924
ENSG00000140992,PDPK1,174,0.67890,125,0.17307,170,0.64413,137,0.27775,79,-0.6389,69,-0.8018,67,-0.8441
ENSG00000167978,SRRM2,322,0.67207,179,-0.3520,183,-0.2489,205,-0.0651,110,-1.1154,287,0.47847,384,0.97448
ENSG00000103363,ELOB,190,-1.2675,481,0.22663,340,-0.3799,317,-0.4907,684,0.88688,396,-0.1392,269,-0.7452
ENSG00000162076,FLYWCH2,17,-0.0293,20,0.31682,15,-0.2324,20,0.21981,14,-0.3804,21,0.33251,12,-0.5850
ENSG00000059122,FLYWCH1,27,-0.3451,43,0.48112,16,-1.1991,48,0.54520,25,-0.5454,49,0.58712,24,-0.5550
ENSG00000162073,PAQR4,24,-0.4868,22,-0.7019,34,0.05230,24,-0.4955,21,-0.7811,37,0.21815,99,1.94888
ENSG00000103145,HCFC1R1,142,0.05006,156,0.27438,126,-0.1409,110,-0.3442,176,0.46565,82,-0.8000,92,-0.6343
ENSG00000006194,ZNF263,31,0.21303,37,0.70383,6,-2.1836,31,0.22795,20,-0.5022,30,0.17192,20,-0.4646
ENSG00000162086,ZNF75A,26,0.82934,14,-0.1989,1,-3.7816,21,0.49517,10,-0.6842,13,-0.2875,31,1.18582
ENSG00000122390,NAA60,14,-0.8280,25,0.04598,14,-0.8020,33,0.48253,29,0.31300,29,0.25356,21,-0.2374
ENSG00000103351,CLUAP1,73,0.35895,50,-0.3080,69,0.28333,56,-0.0577,59,0.01851,47,-0.3332,69,0.28793
ENSG00000126602,TRAP1,31,-1.0687,97,1.06699,21,-1.6375,29,-1.1346,74,0.35731,70,0.22512,22,-1.5552
ENSG00000005339,CREBBP,150,0.62786,81,-0.4647,80,-0.3949,115,0.18281,83,-0.3754,134,0.43726,138,0.48074
ENSG00000162104,ADCY9,24,0.32009,27,0.76647,7,-1.4103,27,0.50881,14,-0.5588,24,0.31212,2,-3.0119
ENSG00000217930,PAM16,30,-0.6065,62,0.76687,22,-1.0871,27,-0.7833,60,0.57749,23,-0.9792,33,-0.4571
ENSG00000262246,CORO7,14,0.34506,12,0.03580,0,-3.8818,5,-1.2640,14,0.33866,9,-0.3715,24,1.17074
ENSG00000103423,DNAJA3,26,-0.3549,45,0.70045,26,-0.4034,28,-0.2874,41,0.38407,17,-1.0460,17,-1.0318
ENSG00000153406,NMRAL1,31,-0.5845,61,0.65144,28,-0.7321,19,-1.3158,51,0.21369,31,-0.6127,60,0.43722
ENSG00000103415,HMOX2,47,-0.8185,126,1.05508,47,-0.8431,29,-1.5398,97,0.35315,35,-1.2754,71,-0.1921
ENSG00000089486,CDIP1,178,0.18351,198,0.47623,123,-0.4030,171,0.11680,176,0.18638,91,-0.8688,80,-1.0605
ENSG00000153443,UBALD1,13,-0.8571,36,1.01573,17,-0.5050,12,-1.0175,23,-0.0071,17,-0.4583,18,-0.3675
ENSG00000102858,MGRN1,27,-0.1194,31,0.08818,39,0.46916,64,1.31337,19,-0.7763,11,-1.4771,23,-0.3778
ENSG00000168101,NUDT16L1,28,-0.1844,33,0.07849,40,0.39368,33,0.05338,37,0.30166,16,-1.0532,26,-0.3100
ENSG00000168096,ANKS3,18,0.38758,9,-0.8691,0,-4.5358,31,1.26125,20,0.66511,9,-0.7126,17,0.30334
ENSG00000067836,ROGDI,86,-0.3620,117,0.15752,109,0.00692,106,-0.0341,106,-0.0460,48,-1.2418,173,0.76541
ENSG00000140632,GLYR1,103,-0.0378,133,0.51452,64,-0.7674,110,0.07815,92,-0.2263,103,-0.0259,86,-0.3173
ENSG00000118900,UBN1,99,1.15810,41,-0.3572,71,0.58189,50,0.00758,26,-1.0500,47,-0.0657,51,0.06052
ENSG00000118898,PPL,22,0.09867,36,1.29763,12,-0.8310,11,-0.9938,24,0.25843,8,-1.4699,0,-8.8436
ENSG00000103184,SEC14L5,42,-0.0302,42,-0.0669,27,-0.7374,37,-0.2323,21,-1.1693,20,-1.1586,137,2.05044
ENSG00000103174,NAGPA,52,0.77171,53,1.15772,21,-0.6795,26,-0.3395,23,-0.5889,12,-1.4949,8,-2.0740
ENSG00000033011,ALG1,15,0.55344,19,1.40995,1,-2.9798,6,-0.9079,7,-0.6616,1,-3.1812,11,0.13847
ENSG00000078328,RBFOX1,511,0.58067,534,0.91284,301,-0.2769,275,-0.4208,338,-0.1079,160,-1.2512,62,-2.6477
ENSG00000183044,ABAT,111,-0.6349,167,-0.0038,123,-0.4869,181,0.12857,285,1.04461,123,-0.4798,63,-1.4924
ENSG00000153048,CARHSP1,7,-2.0961,12,-1.6072,23,-0.3672,33,0.16880,24,-0.3094,79,1.71715,67,1.39037
ENSG00000187555,USP7,156,0.35148,159,0.51228,101,-0.3450,114,-0.1623,105,-0.3136,118,-0.0967,80,-0.6977
ENSG00000182831,C16orf72,24,-0.3010,39,0.63270,15,-1.0393,27,-0.1210,39,0.49823,14,-1.1772,19,-0.6464
ENSG00000183454,GRIN2A,341,0.27110,468,1.14270,233,-0.3366,194,-0.6215,300,0.07314,79,-1.9652,33,-3.2621
ENSG00000166669,ATF7IP2,15,0.27329,16,0.40920,17,0.38471,10,-0.3365,16,0.42336,2,-2.6047,5,-1.3300
ENSG00000166676,TVP23A,13,0.26520,15,0.67867,0,-6.3525,19,0.85489,12,0.13950,3,-1.9153,7,-0.7470
ENSG00000182108,DEXI,25,-1.2002,68,0.45989,17,-1.7786,52,-0.0983,80,0.70758,56,0.02896,36,-0.6555
ENSG00000038532,CLEC16A,25,0.43726,27,0.82138,0,-5.1219,23,0.28020,15,-0.4435,12,-0.7346,19,-0.0270
ENSG00000189067,LITAF,7,-2.9728,15,-2.1185,69,0.51823,15,-1.8557,16,-1.8123,66,0.44572,269,3.35051
ENSG00000184602,SNN,123,-0.1623,164,0.39705,85,-0.7392,128,-0.1044,196,0.68737,82,-0.7872,62,-1.2264
ENSG00000153066,TXNDC11,10,-0.3285,16,0.47245,24,1.03887,10,-0.4245,13,0.04523,1,-2.9072,8,-0.7042
ENSG00000122299,ZC3H7A,47,0.29863,34,-0.2838,20,-1.0053,24,-0.7555,32,-0.3153,69,0.95644,62,0.78322
ENSG00000171490,RSL1D1,194,0.41738,132,-0.2621,220,0.62674,166,0.15956,105,-0.6235,122,-0.3239,195,0.42127
ENSG00000103342,GSPT1,110,-0.0915,118,0.01969,95,-0.3339,93,-0.3682,93,-0.3953,192,0.81897,139,0.27921
ENSG00000048471,SNX29,15,-0.5400,10,-1.3190,17,-0.3685,24,0.12280,23,0.13025,15,-0.5459,69,2.01350
ENSG00000103381,CPPED1,10,-0.5384,9,-0.8523,4,-1.8378,8,-0.8853,11,-0.5144,19,0.40953,55,2.41859
ENSG00000237515,SHISA9,64,0.71199,56,0.66753,22,-1.0015,27,-0.6723,45,0.16127,23,-0.9074,20,-1.1138
ENSG00000175595,ERCC4,46,0.65248,19,-0.9127,35,0.19631,18,-0.8359,23,-0.5397,43,0.52843,65,1.25402
ENSG00000186260,MRTFB,278,0.80234,260,0.96128,90,-0.9992,131,-0.4252,139,-0.3604,129,-0.4450,26,-2.8410
ENSG00000262454,MIR193BHG,30,0.51767,14,-0.8970,16,-0.5272,31,0.56401,17,-0.4501,46,1.23765,22,0.01137
ENSG00000140694,PARN,29,0.02289,34,0.35695,16,-0.8970,34,0.24087,23,-0.4269,22,-0.4125,40,0.52663
ENSG00000103429,BFAR,24,0.16497,23,0.10524,12,-0.9390,32,0.62860,22,0.02009,13,-0.8036,24,0.15690
ENSG00000103512,NOMO1,30,-0.1085,53,1.19274,19,-0.8144,10,-1.7236,38,0.29784,9,-1.8267,17,-0.9529
ENSG00000183426,NPIPA1,26,0.93029,15,0.10723,2,-2.8022,20,0.52199,12,-0.3440,19,0.40783,9,-0.7217
ENSG00000179889,PDXDC1,59,0.45137,48,0.13665,44,-0.0375,39,-0.1942,35,-0.4350,30,-0.6047,62,0.52081
ENSG00000157045,NTAN1,28,-0.1219,28,-0.1772,14,-1.1905,32,0.09167,50,0.97168,21,-0.5363,24,-0.3523
ENSG00000085721,RRN3,21,-0.1946,29,0.41722,14,-0.8047,15,-0.7614,22,-0.1951,38,0.75352,21,-0.1820
ENSG00000156968,MPV17L,17,0.44805,9,-0.5501,8,-0.7158,17,0.51107,21,0.93424,1,-3.0150,13,0.07911
ENSG00000166780,BMERB1,412,0.56859,393,0.66670,287,-0.0219,255,-0.2092,301,0.06370,83,-1.9148,91,-1.7705
ENSG00000166783,MARF1,162,0.05721,131,-0.3512,135,-0.2363,227,0.60981,225,0.69002,87,-0.9141,110,-0.5475
ENSG00000072864,NDE1,5,-1.1304,1,-3.8022,15,0.41808,8,-0.5533,0,-5.6489,12,-0.0212,76,3.86763
ENSG00000133393,FOPNL,25,-0.1187,28,0.06877,1,-4.6783,47,0.88992,41,0.77462,9,-1.6929,24,-0.1818
ENSG00000103489,XYLT1,25,-0.1213,26,-0.0507,39,0.61599,54,1.15444,20,-0.5066,25,-0.0880,7,-2.0244
ENSG00000134419,RPS15A,111,-1.3525,171,-0.8398,326,0.32958,246,-0.1246,390,0.72758,411,0.71471,274,0.04927
ENSG00000170540,ARL6IP1,671,0.08085,776,0.42005,563,-0.1989,726,0.20816,677,0.10606,454,-0.5365,288,-1.2304
ENSG00000157106,SMG1,108,0.83902,67,0.07616,42,-0.6595,37,-0.8541,43,-0.6998,77,0.28681,95,0.62874
ENSG00000170537,TMC7,9,-0.4263,1,-3.1517,19,0.75649,10,-0.2225,0,-5.6127,3,-1.9604,72,3.75366
ENSG00000167186,COQ7,20,-0.0365,15,-0.6273,36,0.91890,6,-1.6779,20,-0.0540,38,1.05318,20,-0.0575
ENSG00000103528,SYT17,49,0.35446,51,0.59212,27,-0.5590,44,0.20344,36,-0.1607,36,-0.1150,9,-2.1910
ENSG00000006007,GDE1,78,-0.4894,124,0.33166,57,-0.9715,84,-0.3656,106,-0.0108,105,-0.0206,155,0.61894
ENSG00000103540,CCP110,169,0.09585,71,-1.4632,302,1.07299,90,-0.8867,57,-1.6789,121,-0.4262,581,2.36727
ENSG00000103544,VPS35L,23,-0.8199,41,0.08535,44,0.18524,24,-0.7544,49,0.39062,19,-1.1267,63,0.76683
ENSG00000103550,KNOP1,59,-0.0629,36,-0.9873,69,0.20463,42,-0.5680,25,-1.4903,97,0.75693,186,1.96865
ENSG00000167191,GPRC5B,78,-2.1354,106,-1.9519,370,0.23900,195,-0.7725,220,-0.6444,834,1.66588,960,1.94799
ENSG00000066654,THUMPD1,64,-0.0668,76,0.25908,54,-0.3481,69,0.05001,57,-0.2701,49,-0.4905,91,0.51032
ENSG00000102897,LYRM1,22,-0.6379,46,0.71158,10,-1.8610,27,-0.3145,41,0.36407,44,0.43575,11,-1.6079
ENSG00000103316,CRYM,31,-1.9930,246,1.97942,17,-2.8429,46,-1.4305,152,0.48365,15,-3.0171,20,-2.6673
ENSG00000197006,METTL9,103,-0.1093,108,-0.0398,98,-0.1814,123,0.17548,142,0.47469,133,0.30428,36,-1.6951
ENSG00000140740,UQCRC2,71,-0.8120,191,1.10927,44,-1.5341,41,-1.6352,151,0.44700,93,-0.3899,67,-0.8986
ENSG00000185716,MOSMO,121,0.56630,108,0.49892,65,-0.4298,65,-0.4268,81,-0.1010,64,-0.4707,56,-0.6591
ENSG00000103319,EEF2K,13,0.15166,18,0.97541,0,-4.7411,9,-0.3186,15,0.41660,5,-1.3058,6,-0.9702
ENSG00000058600,POLR3E,12,-0.1896,18,0.71564,0,-6.5808,9,-0.5401,23,1.01457,0,-6.5341,12,-0.1817
ENSG00000140743,CDR2,6,-1.4037,26,1.32136,0,-6.7374,6,-1.3258,22,0.74240,12,-0.3633,3,-2.1354
ENSG00000243716,NPIPB5,39,1.77610,6,-1.3698,4,-1.6710,8,-0.9010,0,-4.2854,25,0.95868,43,1.96106
ENSG00000122254,HS3ST2,84,0.94153,73,0.96277,59,0.33146,55,0.22486,26,-1.0083,5,-3.3390,4,-3.4584
ENSG00000103404,USP31,24,0.10915,27,0.36176,22,-0.0426,5,-2.2542,28,0.37008,16,-0.4981,23,0.00925
ENSG00000168434,COG7,8,-1.1575,25,0.77025,6,-1.6740,17,-0.0852,13,-0.5069,21,0.30925,23,0.44260
ENSG00000103365,GGA2,19,-0.2515,31,0.66295,2,-3.6374,22,-0.0417,32,0.63344,17,-0.4243,11,-1.1336
ENSG00000103356,EARS2,13,0.12068,16,0.72483,3,-1.7907,11,-0.0831,15,0.45277,4,-1.6155,7,-0.7588
ENSG00000103353,UBFD1,24,-0.8011,60,0.96936,30,-0.4428,40,0.01085,35,-0.2368,30,-0.4073,22,-0.9267
ENSG00000004779,NDUFAB1,125,-0.6523,286,0.94791,43,-2.2406,120,-0.7065,301,0.89498,86,-1.2138,59,-1.7673
ENSG00000166847,DCTN5,174,0.32430,159,0.23526,140,-0.0316,169,0.27506,140,-0.0313,93,-0.6741,91,-0.6919
ENSG00000166501,PRKCB,1944,1.08720,1097,0.15665,1469,0.60153,1096,0.11944,780,-0.4653,556,-0.9415,262,-2.0711
ENSG00000006116,CACNG3,116,0.52128,143,1.27701,69,-0.3158,48,-0.8771,67,-0.4028,34,-1.4074,12,-2.8889
ENSG00000122257,RBBP6,253,0.90700,113,-0.5013,121,-0.3059,129,-0.2015,73,-1.1713,167,0.21681,308,1.26120
ENSG00000090905,TNRC6A,273,1.04150,120,-0.3936,66,-1.2212,150,0.03677,80,-1.0255,178,0.31458,278,1.07138
ENSG00000140750,ARHGAP17,10,-0.2954,10,-0.2709,6,-1.0901,14,0.29120,6,-1.0949,8,-0.5427,38,2.01521
ENSG00000205629,LCMT1,52,-0.3371,92,0.82208,27,-1.3004,35,-0.9172,88,0.59741,46,-0.5084,27,-1.3253
ENSG00000182601,HS3ST4,83,0.83190,30,-0.9385,168,2.18727,21,-1.3021,19,-1.6034,72,0.59038,26,-0.9702
ENSG00000169189,NSMCE1,28,-0.3717,35,-0.0587,55,0.71847,25,-0.5216,32,-0.1910,48,0.49339,31,-0.2019
ENSG00000077235,GTF3C1,116,0.57728,74,-0.1994,152,1.04699,48,-0.8127,54,-0.7072,94,0.23449,74,-0.1434
ENSG00000169181,GSG1L,28,1.14900,17,0.38143,19,0.52721,17,0.29417,9,-0.7515,3,-2.3678,5,-1.5835
ENSG00000169180,XPO6,73,0.43486,57,0.04908,91,0.80116,47,-0.2658,48,-0.2529,39,-0.5672,40,-0.5126
ENSG00000188322,SBK1,24,-0.0226,12,-1.2465,42,0.85792,34,0.50079,38,0.82069,23,-0.1311,11,-1.1879
ENSG00000176046,NUPR1,7,-2.0162,9,-1.8217,7,-1.9370,12,-1.1271,19,-0.5121,119,2.89872,49,1.04248
ENSG00000196502,SULT1A1,17,0.17791,16,0.05938,0,-6.0066,24,0.71954,20,0.44859,23,0.65468,3,-2.4467
ENSG00000184110,EIF3C,11,-0.3032,20,0.79304,1,-3.5006,6,-1.1197,28,1.39434,2,-2.7838,2,-2.4126
ENSG00000168488,ATXN2L,40,0.39390,44,0.73938,20,-0.7234,21,-0.6087,33,0.08386,11,-1.5485,24,-0.3831
ENSG00000178952,TUFM,80,-0.7343,184,0.82707,29,-2.2407,142,0.17548,139,0.15505,88,-0.5871,107,-0.2696
ENSG00000178188,SH2B1,30,-0.0132,35,0.29189,22,-0.5081,18,-0.7685,36,0.29352,33,0.12606,24,-0.3474
ENSG00000176953,NFATC2IP,55,0.21770,45,-0.1448,28,-0.8668,29,-0.7744,46,-0.0810,80,0.82448,64,0.45554
ENSG00000169682,SPNS1,13,-0.3139,15,-0.1032,4,-2.0814,14,-0.2131,18,0.14162,36,1.33900,14,-0.2744
ENSG00000183336,BOLA2,38,0.20115,34,0.07783,2,-3.7673,39,0.24396,54,0.92887,30,-0.1527,12,-1.5091
ENSG00000103485,QPRT,44,1.00780,26,0.17316,12,-1.0673,25,0.05933,13,-0.9866,19,-0.3377,35,0.60563
ENSG00000079616,KIF22,19,-0.8018,32,0.02158,13,-1.3139,25,-0.3323,57,1.18411,17,-0.9212,30,-0.0757
ENSG00000103495,MAZ,87,0.44027,55,-0.3581,52,-0.3962,72,0.13219,82,0.38718,76,0.22458,47,-0.5463
ENSG00000167371,PRRT2,208,0.80766,170,0.63486,117,-0.1449,94,-0.4805,89,-0.6209,119,-0.1136,50,-1.4312
ENSG00000280789,PAGR1,23,-0.1230,21,-0.3623,4,-2.5301,34,0.51622,15,-0.8777,54,1.30586,42,0.84242
ENSG00000103502,CDIPT,49,-0.4023,77,0.42206,60,-0.0866,63,0.00074,80,0.43878,22,-1.5984,47,-0.4665
ENSG00000174938,SEZ6L2,493,0.48673,590,1.12868,368,0.01165,199,-0.9508,256,-0.6178,192,-1.0042,124,-1.6648
ENSG00000174939,ASPHD1,75,-0.6455,87,-0.5056,225,1.16465,160,0.56957,109,-0.0647,101,-0.1769,88,-0.3843
ENSG00000174943,KCTD13,19,-0.5330,27,0.01572,18,-0.5923,17,-0.7503,40,0.71899,36,0.45734,19,-0.5202
ENSG00000149932,TMEM219,80,-0.6093,88,-0.5630,117,-0.0075,111,-0.0924,140,0.31454,154,0.43617,172,0.61574
ENSG00000149930,TAOK2,42,0.38636,41,0.43454,18,-0.9383,26,-0.4077,23,-0.6537,46,0.51641,33,0.00111
ENSG00000149929,HIRIP3,23,-0.5445,29,-0.1871,42,0.42922,29,-0.1761,26,-0.3504,26,-0.3293,62,1.08609
ENSG00000169592,INO80E,22,-0.1868,25,0.01632,19,-0.3512,15,-0.7793,32,0.47162,18,-0.4869,34,0.51327
ENSG00000149927,DOC2A,191,0.71210,198,1.10685,111,-0.1696,117,-0.0888,76,-0.8285,49,-1.4193,22,-2.5807
ENSG00000149926,TLCD3B,25,0.08221,29,0.43760,15,-0.6816,29,0.31353,30,0.47338,12,-0.9983,7,-1.7948
ENSG00000149925,ALDOA,0,-6.9342,39,0.78144,0,-7.0733,21,-0.3961,66,1.83828,0,-5.4398,6,-2.3264
ENSG00000149923,PPP4C,33,0.66002,20,-0.1803,10,-1.2057,18,-0.2522,27,0.41805,16,-0.4476,26,0.28484
ENSG00000090238,YPEL3,154,-0.3367,239,0.49405,118,-0.7508,191,0.00033,271,0.66690,68,-1.5861,116,-0.7756
ENSG00000102882,MAPK3,85,-0.4932,117,0.00889,74,-0.7111,158,0.49176,132,0.22385,155,0.46240,79,-0.6043
ENSG00000102879,CORO1A,33,-0.2795,83,2.03004,3,-3.5866,16,-1.3610,35,-0.1769,9,-2.2304,9,-2.1224
ENSG00000169217,CD2BP2,48,-0.0099,53,0.18235,68,0.55094,43,-0.1948,42,-0.2645,48,-0.0248,36,-0.4708
ENSG00000169221,TBC1D10B,62,0.52904,52,0.29626,59,0.44961,34,-0.4392,19,-1.4296,28,-0.7064,73,0.78672
ENSG00000180035,ZNF48,17,-0.0482,22,0.46489,7,-1.3053,25,0.51344,15,-0.2741,19,0.10565,13,-0.4907
ENSG00000179965,ZNF771,8,-2.2039,37,0.11989,20,-0.8426,60,0.86157,61,1.07475,11,-1.7611,19,-0.9133
ENSG00000179958,DCTPP1,17,-0.6223,35,0.69018,4,-2.5470,14,-0.8705,41,0.92233,19,-0.4849,13,-0.9923
ENSG00000179918,SEPHS2,21,-0.9110,63,1.21418,16,-1.3108,21,-0.8889,47,0.42833,14,-1.5010,21,-0.8875
ENSG00000169957,ZNF768,14,0.22496,10,-0.3735,0,-4.4178,21,0.85686,14,0.30668,17,0.51797,11,-0.1618
ENSG00000229809,ZNF688,17,0.04653,13,-0.4404,4,-2.1291,29,0.87017,17,-0.0193,24,0.54971,21,0.37185
ENSG00000156858,PRR14,21,0.54633,17,0.20392,4,-1.8219,19,0.38226,15,-0.0651,4,-1.7705,23,0.65049
ENSG00000156860,FBRS,11,-0.5074,15,-0.0256,2,-2.5612,22,0.65519,17,0.20090,13,-0.1651,23,0.67248
ENSG00000080603,SRCAP,33,0.47125,24,-0.0531,13,-0.9144,31,0.36579,15,-0.7997,28,0.19819,38,0.71941
ENSG00000156873,PHKG2,18,-0.8647,48,0.94412,53,0.82922,13,-1.3257,33,0.06344,15,-1.1816,9,-1.8738
ENSG00000103549,RNF40,37,-0.2070,55,0.56211,49,0.23720,39,-0.1276,34,-0.3837,32,-0.4450,34,-0.3480
ENSG00000102870,ZNF629,21,-0.1949,12,-1.2190,64,1.67702,12,-1.0713,23,-0.0490,26,0.14312,34,0.54815
ENSG00000099385,BCL7C,19,-0.7569,12,-1.5918,46,0.68642,44,0.61564,33,0.12840,41,0.50186,51,0.84205
ENSG00000099364,FBXL19,33,0.53578,23,-0.0827,3,-2.7512,23,-0.0726,36,0.78276,32,0.46790,6,-1.9786
ENSG00000099365,STX1B,259,0.57343,215,0.34991,157,-0.2372,244,0.47458,191,0.08430,80,-1.2621,56,-1.7872
ENSG00000103496,STX4,27,-0.5203,41,0.17769,26,-0.5655,45,0.30466,42,0.22081,11,-1.8551,59,0.73091
ENSG00000167397,VKORC1,25,-0.2956,33,0.22601,14,-1.1388,13,-1.2861,32,0.11780,35,0.27564,48,0.77272
ENSG00000103507,BCKDK,22,-0.5490,50,1.06379,29,-0.1103,20,-0.7098,34,0.12590,11,-1.6011,16,-1.0694
ENSG00000103510,KAT8,23,-0.6512,39,0.23514,31,-0.1716,22,-0.6871,44,0.43896,34,-0.0330,32,-0.1123
ENSG00000089280,FUS,134,0.12062,128,0.06096,68,-0.9332,105,-0.2694,112,-0.1838,137,0.15239,191,0.70746
ENSG00000140691,ARMC5,15,0.06471,24,1.17598,7,-1.1296,9,-0.7335,12,-0.3202,1,-3.0746,16,0.19909
ENSG00000140688,C16orf58,32,0.51329,36,1.02822,6,-1.8602,22,-0.0875,23,-0.0016,1,-3.8826,15,-0.6750
ENSG00000197302,ZNF720,28,0.23428,25,0.12684,1,-4.0245,26,0.12706,24,0.03924,42,0.91155,17,-0.4888
ENSG00000069329,VPS35,252,0.34545,319,1.04795,167,-0.3152,134,-0.6514,154,-0.4804,111,-0.9409,105,-1.0253
ENSG00000155330,C16orf87,46,0.70230,33,0.20145,26,-0.2097,33,0.16250,26,-0.2203,30,0.01780,12,-1.3878
ENSG00000166123,GPT2,22,-1.4715,49,-0.3486,25,-1.2942,65,0.16177,49,-0.3103,142,1.52078,86,0.62433
ENSG00000069345,DNAJA2,155,0.30876,184,0.82432,81,-0.7067,104,-0.3245,119,-0.1318,79,-0.7567,70,-0.9368
ENSG00000171208,NETO2,69,1.18554,41,0.42315,40,0.28345,23,-0.6123,37,0.17341,4,-3.1270,4,-2.9729
ENSG00000129636,ITFG1,263,0.38282,324,1.03722,184,-0.1925,113,-0.9396,173,-0.3233,137,-0.6532,61,-1.8644
ENSG00000102893,PHKB,71,0.11804,59,-0.2204,76,0.24517,69,0.08383,57,-0.2607,91,0.52435,60,-0.1448
ENSG00000102910,LONP2,119,0.24903,107,0.10865,44,-1.2859,95,-0.1132,76,-0.5081,148,0.61046,139,0.50286
ENSG00000196470,SIAH1,20,-0.2103,30,0.56125,7,-1.8440,20,-0.2619,33,0.64918,9,-1.4450,21,-0.1803
ENSG00000102921,N4BP1,41,-0.0565,42,-0.0404,44,0.04522,52,0.31893,26,-0.8373,53,0.35020,59,0.52610
ENSG00000205423,CNEP1R1,4,-1.8039,25,1.42568,1,-3.7493,11,-0.3271,19,0.52987,0,-5.8796,11,-0.4068
ENSG00000121274,TENT4B,71,1.03474,35,-0.1968,40,0.08285,31,-0.3374,36,-0.0878,34,-0.1840,29,-0.4178
ENSG00000166164,BRD7,93,-0.2488,80,-0.6085,115,0.07984,122,0.17466,66,-0.8464,115,0.08561,274,1.59274
ENSG00000083799,CYLD,128,0.55547,94,0.06172,118,0.41800,40,-1.2692,76,-0.3288,89,-0.0428,104,0.20987
ENSG00000103449,SALL1,5,-1.9752,4,-2.6891,3,-2.4778,12,-0.7439,18,-0.1083,34,0.90029,94,2.98740
ENSG00000177200,CHD9,255,0.57166,142,-0.4667,163,-0.1554,159,-0.1965,110,-0.8305,247,0.51959,327,0.99989
ENSG00000103479,RBL2,27,-0.6550,23,-1.0537,40,-0.0372,63,0.72093,28,-0.6316,83,1.18421,70,0.88180
ENSG00000166971,AKTIP,67,-0.4316,103,0.33945,76,-0.2240,88,0.00847,92,0.08008,101,0.23499,53,-0.7941
ENSG00000103494,RPGRIP1L,46,0.83272,31,0.21694,17,-0.7353,24,-0.2125,30,0.14767,20,-0.5028,17,-0.7333
ENSG00000140718,FTO,72,0.18594,74,0.31125,56,-0.1945,91,0.56908,62,-0.0628,29,-1.2353,46,-0.5090
ENSG00000087258,GNAO1,634,0.47765,540,0.28174,584,0.33994,294,-0.7437,434,-0.1550,384,-0.3309,347,-0.4875
ENSG00000159461,AMFR,79,-0.0684,90,0.16922,95,0.21250,68,-0.3081,66,-0.4040,62,-0.4599,124,0.65530
ENSG00000167005,NUDT21,149,0.01765,191,0.57738,178,0.30579,141,-0.0704,143,-0.0504,71,-1.1166,72,-1.1031
ENSG00000087263,OGFOD1,38,0.42036,29,-0.0307,47,0.76209,5,-2.4730,36,0.37048,6,-2.3044,39,0.43472
ENSG00000125124,BBS2,32,-0.9182,59,0.00227,17,-1.8381,29,-1.0767,57,-0.0601,172,1.89181,46,-0.3814
ENSG00000087250,MT3,1266,-1.4090,2181,-0.7103,2090,-0.6459,3964,0.37212,5164,0.96259,5778,1.01399,1557,-1.0966
ENSG00000125148,MT2A,89,-2.1802,163,-1.5017,136,-1.5437,356,-0.0714,622,1.00187,1162,2.02673,249,-0.6295
ENSG00000169715,MT1E,37,-2.8052,93,-1.6939,52,-2.3077,250,0.07293,436,1.19714,793,2.15424,109,-1.2205
ENSG00000205364,MT1M,21,-2.0449,49,-0.9291,24,-1.8406,55,-0.6121,163,1.43301,183,1.39213,51,-0.7141
ENSG00000198417,MT1F,16,-1.6485,26,-1.1138,27,-0.8941,49,0.03427,69,0.66166,135,1.79044,39,-0.3367
ENSG00000125144,MT1G,15,-3.0195,35,-2.0983,34,-1.8494,120,0.05653,206,1.12907,448,2.48956,28,-2.1594
ENSG00000187193,MT1X,19,-2.5561,43,-1.6227,22,-2.3694,123,0.23490,160,0.77951,362,2.20661,89,-0.2896
ENSG00000102900,NUP93,29,0.20893,36,0.77850,10,-1.4152,20,-0.3173,32,0.44978,2,-3.3419,19,-0.4490
ENSG00000051108,HERPUD1,48,-0.4410,99,0.99361,31,-1.1087,30,-1.1589,76,0.31220,46,-0.5163,37,-0.8370
ENSG00000140848,CPNE2,8,-1.4185,6,-2.0370,47,1.33071,7,-1.5885,8,-1.5994,45,1.24962,71,2.12389
ENSG00000172775,FAM192A,149,0.23723,104,-0.4169,165,0.40833,118,-0.1301,122,-0.0856,129,0.01051,166,0.41720
ENSG00000159579,RSPRY1,18,-0.0353,20,0.14007,11,-0.8252,10,-0.9362,8,-1.4474,42,1.33534,31,0.82610
ENSG00000102931,ARL2BP,77,0.37364,61,-0.0196,79,0.41829,69,0.19323,62,0.02219,56,-0.1372,25,-1.3859
ENSG00000102934,PLLP,25,-2.1043,14,-3.2801,282,1.79169,32,-1.7660,23,-2.3440,82,-0.3273,502,3.14007
