Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000124299,PEPD,19,-0.4328,19,-0.3728,42,0.85030,22,-0.1966,22,-0.2420,14,-0.9733,34,0.62540
ENSG00000257103,LSM14A,54,-0.0778,84,0.62152,37,-0.6529,13,-2.1436,81,0.65487,46,-0.3635,61,0.13527
ENSG00000105220,GPI,105,-1.7662,204,-0.7681,241,-0.5111,301,-0.1672,258,-0.4441,325,-0.0514,555,1.13525
ENSG00000126261,UBA2,38,-0.8992,24,-1.6112,67,-0.0361,47,-0.5789,53,-0.4379,93,0.54332,96,0.71037
ENSG00000089335,ZNF302,38,-0.4824,21,-1.3424,81,0.74100,30,-0.8175,29,-0.9428,58,0.20767,74,0.77290
ENSG00000105711,SCN1B,33,-1.7164,36,-1.5974,48,-1.1705,227,1.29953,82,-0.4089,73,-0.5901,163,0.98729
ENSG00000153902,LGI4,86,-0.1736,61,-0.6924,225,1.43420,39,-1.3587,88,-0.1597,66,-0.6364,112,0.32113
ENSG00000266964,FXYD1,64,-1.8454,200,-0.1156,455,1.24687,303,0.55036,360,0.97486,37,-2.7867,184,-0.2982
ENSG00000221946,FXYD7,99,-0.6028,99,-0.5908,127,-0.2146,185,0.38430,139,-0.0832,93,-0.7451,208,0.77404
ENSG00000105698,USF2,69,-0.9919,131,0.00208,116,-0.1896,167,0.38767,176,0.54115,103,-0.4101,133,0.03216
ENSG00000105677,TMEM147,13,-1.9178,94,1.11818,65,0.50951,59,0.35060,45,-0.0825,14,-1.9436,58,0.39386
ENSG00000283907,AD000090.1,104,2.14597,3,-3.4404,17,-0.8603,3,-3.2278,12,-1.4403,70,1.66695,14,-1.3033
ENSG00000126254,RBM42,11,-1.8627,42,0.15100,40,0.09453,39,0.03661,46,0.32665,36,-0.0745,41,0.13442
ENSG00000126267,COX6B1,72,-2.1773,464,0.68183,376,0.33411,515,0.85696,270,-0.2104,104,-1.7434,393,0.53134
ENSG00000272333,KMT2B,83,1.52069,7,-2.2843,10,-1.7358,9,-1.8781,27,-0.3999,21,-0.8181,55,1.09769
ENSG00000205155,PSENEN,22,-0.3446,25,-0.1382,44,0.77798,20,-0.4741,20,-0.5277,20,-0.5069,36,0.59368
ENSG00000004777,ARHGAP33,14,-1.4148,46,0.36605,28,-0.4041,32,-0.2026,56,0.78422,26,-0.5610,39,0.13580
ENSG00000105290,APLP1,198,-0.3482,257,0.06424,180,-0.4960,138,-0.8982,177,-0.5690,193,-0.4262,401,1.08582
ENSG00000239382,ALKBH6,9,-1.5623,3,-3.1724,23,-0.1727,38,0.65121,12,-1.1669,20,-0.4096,47,1.44787
ENSG00000105270,CLIP3,100,-2.0719,677,0.89820,248,-0.7084,307,-0.3831,302,-0.4466,322,-0.3390,576,0.83707
ENSG00000105258,POLR2I,81,-0.9736,173,0.20340,157,0.04512,300,1.12166,166,0.15085,80,-1.0779,158,0.07329
ENSG00000105254,TBCB,106,-0.5565,152,0.01012,163,0.11516,202,0.46049,115,-0.4758,100,-0.7040,205,0.63697
ENSG00000126247,CAPNS1,112,-0.6314,197,0.25437,125,-0.4583,153,-0.1496,78,-1.2554,97,-0.9108,303,1.36539
ENSG00000161281,COX7A1,39,-1.5902,192,0.89584,100,-0.1733,187,0.85101,103,-0.1246,91,-0.3406,105,-0.1082
ENSG00000167635,ZNF146,53,0.94197,3,-3.3137,30,0.03524,13,-1.2371,28,-0.1131,47,0.88549,25,-0.2977
ENSG00000142065,ZFP14,27,-0.2608,28,-0.2485,38,0.25522,18,-0.9141,24,-0.4919,46,0.62671,35,0.16782
ENSG00000181007,ZFP82,29,-0.0136,6,-2.2983,31,0.12154,20,-0.5534,31,0.14252,46,0.86818,26,-0.2283
ENSG00000186020,ZNF529,2,-3.2519,3,-2.7868,29,0.49316,12,-0.8536,14,-0.6961,34,0.86772,31,0.77197
ENSG00000171827,ZNF570,25,0.09013,39,0.78634,17,-0.5014,7,-1.6866,20,-0.2959,24,0.03768,28,0.33806
ENSG00000188227,ZNF793,31,0.23508,3,-3.2626,32,0.28693,14,-1.0072,41,0.79441,36,0.52767,20,-0.5188
ENSG00000171817,ZNF540,12,-0.7974,3,-2.9259,16,-0.3839,7,-1.6021,6,-1.8549,30,0.64890,40,1.49159
ENSG00000011332,DPF1,28,-1.2157,47,-0.4625,53,-0.2850,61,-0.0411,44,-0.6257,55,-0.2499,103,1.08643
ENSG00000167642,SPINT2,17,-3.0078,170,0.43233,63,-1.1022,155,0.27936,52,-1.4835,119,-0.1560,227,1.27754
ENSG00000167641,PPP1R14A,242,4.02922,3,-3.6279,15,-1.2654,21,-0.7878,36,0.05549,3,-3.6410,9,-2.2727
ENSG00000099341,PSMD8,10,-3.3553,71,-0.4305,129,0.51255,157,0.83609,42,-1.3214,68,-0.5369,149,1.01104
ENSG00000130244,FAM98C,29,-0.4041,81,1.27827,25,-0.6189,55,0.61246,37,-0.0302,26,-0.5824,32,-0.3050
ENSG00000178982,EIF3K,58,-1.1834,170,0.48218,130,0.04707,130,0.05005,99,-0.4128,57,-1.3011,195,0.96144
ENSG00000130402,ACTN4,261,0.89456,140,-0.1162,52,-1.6207,88,-0.8273,161,0.10896,98,-0.7352,201,0.60270
ENSG00000104823,ECH1,10,-2.5489,83,0.56645,80,0.50940,58,-0.0121,77,0.51085,8,-3.0306,80,0.66217
ENSG00000104824,HNRNPL,80,0.00228,73,-0.1436,84,0.08234,62,-0.3927,66,-0.3275,80,0.00129,96,0.37398
ENSG00000068903,SIRT2,196,1.00157,52,-1.0991,109,0.03935,98,-0.1338,95,-0.2008,68,-0.7554,130,0.41629
ENSG00000128626,MRPS12,12,-1.0011,3,-2.9490,27,0.26927,28,0.35191,9,-1.4695,15,-0.6987,44,1.55473
ENSG00000179134,SAMD4B,84,0.04755,83,0.01977,124,0.67150,58,-0.5395,118,0.67033,57,-0.6076,67,-0.3776
ENSG00000006712,PAF1,43,0.30537,3,-3.5502,38,0.10103,16,-1.1987,40,0.21426,32,-0.2141,50,0.69164
ENSG00000063322,MED29,79,-0.0030,18,-2.2158,108,0.48455,84,0.09202,82,0.04619,67,-0.3013,96,0.39154
ENSG00000105193,RPS16,490,0.45529,386,0.07187,446,0.30434,672,0.98826,404,0.15974,147,-1.5020,321,-0.2698
ENSG00000196235,SUPT5H,133,-0.0325,194,0.57359,77,-0.8696,99,-0.4893,109,-0.3739,152,0.19545,157,0.28613
ENSG00000105197,TIMM50,22,-1.3188,189,2.31273,20,-1.4192,29,-0.8996,28,-1.0196,34,-0.7152,61,0.35812
ENSG00000176401,EID2B,11,-1.1566,3,-3.1339,20,-0.3479,28,0.20021,45,1.14158,28,0.24211,21,-0.3054
ENSG00000176396,EID2,14,-1.5196,3,-3.8133,36,-0.1272,30,-0.4163,25,-0.7630,37,-0.1254,76,1.53413
ENSG00000105204,DYRK1B,19,-0.1818,3,-2.8534,9,-1.2428,8,-1.4438,15,-0.5801,17,-0.4556,45,1.76582
ENSG00000105202,FBL,59,0.19315,145,1.75397,53,0.03304,53,0.04623,24,-1.2438,36,-0.6023,47,-0.2062
ENSG00000013275,PSMC4,12,-1.6885,4,-3.1718,26,-0.5177,15,-1.3123,53,0.67746,23,-0.7733,64,1.28608
ENSG00000130758,MAP3K10,32,-1.0145,28,-1.1901,66,0.10601,86,0.54030,110,1.11179,38,-0.7922,56,-0.1810
ENSG00000174521,TTC9B,55,-1.5781,77,-1.0857,103,-0.6505,412,1.65321,117,-0.4871,110,-0.5924,205,0.57332
ENSG00000105221,AKT2,42,0.82585,3,-3.1711,29,0.21977,16,-0.7295,21,-0.3532,31,0.33792,29,0.25932
ENSG00000105223,PLD3,56,-2.7415,407,0.25728,208,-0.7864,316,-0.1417,223,-0.7436,265,-0.4607,615,1.32502
ENSG00000090013,BLVRB,11,-1.4562,3,-3.4063,37,0.33038,31,0.04720,42,0.62970,7,-2.2571,49,1.12479
ENSG00000160460,SPTBN4,20,-1.8771,16,-2.1709,53,-0.4082,49,-0.5348,50,-0.5384,83,0.32056,119,1.22548
ENSG00000105245,NUMBL,10,-2.5945,76,0.48879,27,-1.1336,33,-0.7924,51,-0.1602,44,-0.4058,93,1.14283
ENSG00000167578,RAB4B,26,-0.7087,90,1.30849,33,-0.3407,45,0.14577,35,-0.2723,14,-1.6908,53,0.52974
ENSG00000269858,EGLN2,21,-1.5939,27,-1.2328,44,-0.4774,69,0.22727,51,-0.2855,47,-0.4305,102,1.18122
ENSG00000167601,AXL,10,-1.4249,3,-3.2719,119,2.69628,3,-3.3144,47,1.02124,10,-1.5330,17,-0.8880
ENSG00000105323,HNRNPUL1,91,0.36674,31,-1.2706,101,0.54951,35,-1.0835,81,0.21156,66,-0.1649,80,0.21433
ENSG00000248098,BCKDHA,9,-1.4273,12,-0.9718,44,1.06391,17,-0.4953,27,0.28664,10,-1.3930,33,0.74061
ENSG00000105341,DMAC2,10,-1.7885,51,0.75392,21,-0.6258,23,-0.5300,13,-1.4097,13,-1.4305,65,1.69635
ENSG00000105372,RPS19,688,0.21280,1168,1.09687,711,0.26649,770,0.39468,717,0.31447,291,-1.2044,424,-0.6589
ENSG00000105404,RABAC1,68,-1.1269,122,-0.2255,112,-0.3585,143,0.02219,99,-0.5959,85,-0.8499,247,1.27036
ENSG00000105409,ATP1A3,52,-2.4396,499,1.06671,109,-1.3431,214,-0.3199,142,-1.0157,319,0.35458,362,0.68625
ENSG00000105737,GRIK5,21,-1.0551,88,1.20378,26,-0.7454,36,-0.2349,39,-0.1565,31,-0.5447,52,0.41828
ENSG00000160570,DEDD2,0,-4.8963,6,-1.7940,15,-0.4749,29,0.53705,21,0.00792,18,-0.2696,33,1.04665
ENSG00000105723,GSK3A,32,-1.5177,128,0.62475,78,-0.1627,81,-0.1042,68,-0.4195,71,-0.3493,119,0.67526
ENSG00000079432,CIC,31,-0.7386,134,1.68115,44,-0.2012,38,-0.4158,48,-0.0639,22,-1.3532,54,0.16195
ENSG00000079462,PAFAH1B3,11,-0.7932,3,-2.7712,32,0.85063,2,-3.0060,28,0.68386,13,-0.6638,27,0.70786
ENSG00000105429,MEGF8,57,-0.5959,134,0.77387,37,-1.2589,80,-0.0630,85,0.03755,99,0.30154,81,-0.0661
ENSG00000167378,IRGQ,11,-2.1723,20,-1.2748,30,-0.6670,65,0.54653,27,-0.8661,70,0.77764,62,0.63102
ENSG00000131116,ZNF428,29,-1.6426,63,-0.5042,166,1.06746,132,0.68214,73,-0.2991,56,-0.7261,102,0.32874
ENSG00000105767,CADM4,73,0.01497,37,-1.0153,86,0.28048,60,-0.2782,69,-0.0779,84,0.27802,77,0.12626
ENSG00000130204,TOMM40,30,-0.9913,262,2.83247,14,-2.0792,69,0.30215,9,-2.8565,39,-0.6293,52,-0.1864
ENSG00000130203,APOE,300,-1.3935,261,-1.5994,3368,2.80659,415,-0.9016,949,0.44406,96,-3.2000,581,-0.4688
ENSG00000130208,APOC1,0,-7.3458,5,-2.1499,69,1.84641,40,0.83872,29,0.38201,16,-0.6389,18,-0.4817
ENSG00000104853,CLPTM1,38,-1.3586,72,-0.3946,98,0.08953,84,-0.1502,80,-0.2589,45,-1.1823,159,1.22517
ENSG00000007047,MARK4,15,-0.9064,5,-2.5059,22,-0.3111,25,-0.0876,40,0.70082,15,-0.9850,40,0.86104
ENSG00000104866,PPP1R37,3,-3.0653,50,1.16357,27,0.16171,17,-0.5430,25,0.01064,24,-0.0161,25,0.03285
ENSG00000012061,ERCC1,24,-0.7899,3,-3.6858,41,0.02468,56,0.54604,33,-0.3404,34,-0.3010,61,0.92426
ENSG00000125744,RTN2,6,-3.1135,116,1.33626,44,-0.2562,57,0.15873,65,0.41600,25,-1.2057,56,0.14241
ENSG00000125746,EML2,66,1.65517,3,-3.1370,21,-0.2162,28,0.22650,16,-0.7491,23,-0.1410,25,0.05775
ENSG00000125743,SNRPD2,63,-1.4311,278,0.89525,188,0.25027,215,0.46642,100,-0.7927,89,-0.9818,215,0.61550
ENSG00000185800,DMWD,62,0.00046,32,-1.0148,58,-0.1071,61,-0.0189,67,0.13301,38,-0.8300,86,0.70920
ENSG00000125755,SYMPK,39,-0.5487,162,1.86020,31,-0.8660,50,-0.1589,49,-0.2143,46,-0.3278,45,-0.3753
ENSG00000176182,MYPOP,7,-2.1334,22,-0.5202,18,-0.8359,20,-0.6818,34,0.17557,33,0.10023,47,0.87680
ENSG00000104967,NOVA2,43,-0.8214,136,1.02504,52,-0.5358,40,-0.9074,58,-0.3779,94,0.45947,75,0.06771
ENSG00000011485,PPP5C,28,-0.9221,19,-1.5067,37,-0.4890,51,-0.0013,34,-0.6831,45,-0.2138,89,1.27738
ENSG00000277531,PNMA8C,15,-1.6493,28,-0.7184,12,-1.9693,49,0.16856,19,-1.3472,68,0.81253,69,0.97790
ENSG00000182013,PNMA8A,14,-3.5875,125,-0.3644,100,-0.7029,110,-0.5655,75,-1.2377,196,0.39191,283,1.33785
ENSG00000204851,PNMA8B,77,-1.5006,111,-0.9478,85,-1.3406,109,-0.9676,128,-0.7856,354,1.04138,302,0.84160
ENSG00000160014,CALM3,238,-2.0283,842,-0.1179,789,-0.2205,1164,0.40068,698,-0.4494,788,-0.2440,1325,0.81853
ENSG00000197380,DACT3,49,-0.7856,86,0.10017,85,0.07245,87,0.12118,94,0.26084,66,-0.3454,88,0.16492
ENSG00000090372,STRN4,45,0.22044,8,-2.3592,26,-0.6402,35,-0.2094,40,0.03791,31,-0.4203,59,0.88083
ENSG00000042753,AP2S1,58,-1.2813,53,-1.4106,98,-0.4821,212,0.76039,85,-0.7554,106,-0.3884,220,1.13203
ENSG00000160007,ARHGAP35,157,-0.2061,59,-1.6889,132,-0.4756,196,0.14161,254,0.64197,233,0.48196,150,-0.3333
ENSG00000130748,TMEM160,100,-1.4603,365,0.55004,263,0.01772,477,1.00220,266,0.04146,153,-0.8871,271,0.08812
ENSG00000130749,ZC3H4,59,1.01487,22,-0.5804,24,-0.4104,8,-1.9540,24,-0.4358,47,0.73479,30,-0.0715
ENSG00000142230,SAE1,26,-1.4455,7,-3.3541,45,-0.6065,105,0.73870,40,-0.8435,79,0.30536,104,0.97675
ENSG00000257704,INAFM1,13,-1.6132,158,2.54992,28,-0.4996,25,-0.6475,21,-1.0072,11,-1.9165,45,0.31313
ENSG00000105419,MEIS3,8,-3.0732,19,-1.8377,60,-0.1540,61,-0.1317,76,0.25348,37,-0.9525,118,1.31409
ENSG00000118160,SLC8A2,28,-1.6636,75,-0.1709,33,-1.4007,51,-0.7604,48,-0.9283,109,0.48479,139,1.14779
ENSG00000105402,NAPA,46,-1.8911,128,-0.3655,121,-0.4527,184,0.20313,138,-0.2821,117,-0.5561,265,1.09396
ENSG00000105373,NOP53,89,0.05955,66,-0.4063,92,0.11343,74,-0.2249,124,0.69174,53,-0.7894,88,0.05937
ENSG00000178980,SELENOW,552,-0.4159,354,-1.0939,744,0.05213,1465,1.18246,800,0.18831,418,-0.9123,789,0.18546
ENSG00000185453,ZSWIM9,47,0.46826,46,0.43592,32,-0.1350,30,-0.2341,29,-0.3073,43,0.38075,28,-0.4038
ENSG00000105438,KDELR1,16,-1.1059,3,-3.5381,52,0.68916,14,-1.3772,48,0.63268,25,-0.5366,48,0.72133
ENSG00000105443,CYTH2,11,-2.1165,174,2.40627,31,-0.5747,48,0.10630,19,-1.4130,22,-1.2008,51,0.23187
ENSG00000142235,LMTK3,51,-0.4773,85,0.32731,40,-0.8269,38,-0.9182,63,-0.1573,77,0.18459,89,0.52261
ENSG00000063177,RPL18,421,-0.3274,1091,1.24027,499,-0.0613,493,-0.0803,662,0.44117,190,-1.6373,500,-0.0732
ENSG00000105516,DBP,12,-2.5645,187,1.75635,69,0.03621,74,0.14504,37,-0.9799,31,-1.2480,87,0.53123
ENSG00000063180,CA11,260,-0.9694,616,0.37498,373,-0.4192,732,0.66139,632,0.47385,321,-0.7065,491,0.01491
ENSG00000104805,NUCB1,28,-0.8709,3,-3.7674,50,0.01639,39,-0.3369,36,-0.5367,40,-0.3619,89,1.38848
ENSG00000087086,FTL,1195,-0.1187,1520,0.26398,1633,0.38043,1977,0.69631,1977,0.79934,439,-1.7509,1006,-0.4702
ENSG00000183207,RUVBL2,40,0.17680,13,-1.5843,27,-0.4567,45,0.33602,25,-0.6387,33,-0.1601,53,0.80231
ENSG00000104852,SNRNP70,95,0.46067,11,-2.8191,64,-0.1619,33,-1.1499,68,-0.0845,71,-0.0007,101,0.73859
ENSG00000104863,LIN7B,6,-2.5037,68,1.16454,37,0.14956,35,0.07026,8,-2.2819,30,-0.2048,50,0.82622
ENSG00000177380,PPFIA3,38,-1.0331,3,-4.5328,36,-1.1018,64,-0.2358,84,0.22515,95,0.44829,106,0.75429
ENSG00000104888,SLC17A7,235,-1.7750,277,-1.5338,339,-1.2295,808,0.10851,654,-0.2481,977,0.46966,1126,0.87252
ENSG00000104872,PIH1D1,24,-0.0132,3,-3.1023,13,-0.9734,16,-0.5869,14,-0.8281,10,-1.3218,53,1.96750
ENSG00000142541,RPL13A,1359,0.55354,897,-0.1159,1132,0.25623,1455,0.66718,1239,0.45404,590,-0.8298,705,-0.5912
ENSG00000142534,RPS11,919,0.37841,1136,0.72940,816,0.18759,1044,0.58956,833,0.24634,305,-1.4223,597,-0.3731
ENSG00000142546,NOSIP,17,-1.2925,33,-0.2810,68,0.87423,48,0.31408,21,-1.0636,33,-0.3187,54,0.65913
ENSG00000126464,PRR12,28,0.31872,3,-3.0519,8,-1.5375,9,-1.3801,19,-0.3338,34,0.70602,33,0.77543
ENSG00000126461,SCAF1,29,-0.8886,4,-3.8193,36,-0.5641,18,-1.6083,60,0.24977,70,0.55877,74,0.77576
ENSG00000126457,PRMT1,21,-1.0653,5,-3.0122,36,-0.2651,46,0.14321,30,-0.5912,29,-0.6171,80,1.47731
ENSG00000169169,CPT1C,1,-4.8940,92,1.10276,20,-1.2671,65,0.50936,30,-0.7377,42,-0.2117,65,0.68896
ENSG00000196961,AP2A1,28,-1.8238,141,0.67034,96,0.05033,81,-0.2157,55,-0.8738,102,0.16067,121,0.55346
ENSG00000104973,MED25,25,-0.0598,4,-2.7931,43,0.77291,22,-0.2798,14,-0.9851,19,-0.5888,44,1.10539
ENSG00000104960,PTOV1,52,-1.4608,90,-0.6392,90,-0.6374,150,0.15650,101,-0.5032,122,-0.1940,223,1.10067
ENSG00000204673,AKT1S1,14,-1.2563,3,-3.5482,42,0.37970,32,-0.0583,59,1.10434,20,-0.8326,38,0.28996
ENSG00000104946,TBC1D17,16,-0.9697,29,-0.0341,26,-0.2463,14,-1.1921,40,0.52951,25,-0.3400,39,0.52554
ENSG00000213024,NUP62,27,-0.2273,13,-1.3648,30,-0.1063,19,-0.8018,20,-0.7437,33,0.06229,51,1.06235
ENSG00000131408,NR1H2,11,-2.4367,88,0.74818,57,0.04272,76,0.50969,65,0.28263,40,-0.5494,56,0.01954
ENSG00000161671,EMC10,107,0.75111,115,0.86961,85,0.36029,36,-0.9580,49,-0.5434,42,-0.7955,73,0.14376
ENSG00000161677,JOSD2,29,0.07730,38,0.48910,41,0.62377,43,0.69323,20,-0.5535,20,-0.5293,25,-0.2176
ENSG00000204653,ASPDH,6,-2.4608,3,-3.5525,35,0.06606,75,1.35661,39,0.28149,24,-0.5644,40,0.40487
ENSG00000131409,LRRC4B,94,0.26727,32,-1.4005,45,-0.8808,59,-0.4656,126,0.86111,76,-0.0710,80,0.01556
ENSG00000105379,ETFB,94,-0.3559,8,-3.8758,198,0.84724,141,0.28643,166,0.63409,74,-0.7692,124,0.10781
ENSG00000105568,PPP2R1A,74,-2.2632,492,0.63725,178,-0.9638,229,-0.5803,292,-0.2277,294,-0.2106,504,0.90742
ENSG00000167555,ZNF528,103,2.45374,10,-1.4293,8,-1.7388,27,0.03176,24,-0.1592,34,0.49596,8,-2.0348
ENSG00000170954,ZNF415,59,1.45742,4,-2.6697,31,0.38924,19,-0.4238,22,-0.1892,30,0.35635,18,-0.5912
ENSG00000130844,ZNF331,21,-0.5717,6,-2.3640,30,-0.0267,26,-0.2571,25,-0.3374,58,1.19987,30,-0.0658
ENSG00000179820,MYADM,41,0.10415,3,-3.7256,12,-1.7436,16,-1.3397,14,-1.5952,63,0.92586,65,1.20156
ENSG00000126583,PRKCG,16,-2.1541,8,-3.0754,16,-2.1621,34,-1.0810,27,-1.5001,69,0.00159,164,2.27333
ENSG00000142408,CACNG8,221,-0.5919,601,1.02230,130,-1.3942,241,-0.4555,255,-0.4064,575,1.10261,234,-0.6057
ENSG00000170906,NDUFA3,145,-1.4109,417,0.20965,424,0.23870,640,0.91859,365,-0.0016,145,-1.5147,458,0.46952
ENSG00000105619,TFPT,41,-1.0946,159,1.04223,102,0.31180,111,0.44327,88,0.08701,53,-0.7658,76,-0.1865
ENSG00000105618,PRPF31,28,-0.4167,38,0.04648,37,-0.0172,20,-0.9082,32,-0.2326,30,-0.3457,53,0.75938
ENSG00000088038,CNOT3,32,0.19152,4,-2.9092,23,-0.2888,13,-1.1902,25,-0.2143,25,-0.2193,46,1.10044
ENSG00000125505,MBOAT7,50,-1.2903,102,-0.2103,57,-1.0948,110,-0.0990,97,-0.3174,92,-0.4119,196,1.16390
ENSG00000170889,RPS9,753,0.80961,410,-0.1775,583,0.38612,787,0.88467,532,0.26659,188,-1.4619,358,-0.4738
ENSG00000167614,TTYH1,248,-0.3254,25,-3.7294,826,1.70671,177,-0.8418,464,0.78564,101,-1.7849,315,0.06759
ENSG00000167615,LENG8,96,1.56115,48,0.37404,13,-1.6378,11,-1.7922,22,-0.9376,17,-1.2692,58,0.88908
ENSG00000125503,PPP1R12C,56,-0.2446,18,-1.9084,85,0.43227,65,0.00816,115,1.09032,41,-0.7884,60,-0.1639
ENSG00000105048,TNNT1,2,-3.9381,25,-0.2506,69,1.44357,48,0.80366,28,-0.0835,16,-1.0037,30,0.05541
ENSG00000129990,SYT5,22,-2.3972,304,1.76617,52,-1.1158,98,-0.1625,43,-1.5179,87,-0.3808,153,0.73101
ENSG00000105063,PPP6R1,41,-1.1820,177,1.15635,51,-0.8224,46,-0.9842,96,0.15430,78,-0.1961,101,0.28186
ENSG00000133265,HSPBP1,3,-3.6738,68,0.63682,32,-0.5417,27,-0.8219,40,-0.2219,40,-0.2404,71,0.95807
ENSG00000160469,BRSK1,148,-0.0567,264,0.88926,80,-0.9914,98,-0.6980,147,-0.0712,164,0.12547,157,0.05503
ENSG00000108107,RPL28,954,0.61357,494,-0.4392,725,0.16564,1060,0.78920,826,0.42563,263,-1.4940,593,-0.1898
ENSG00000108106,UBE2S,22,-0.9179,3,-3.8539,67,0.81673,37,-0.1475,48,0.28339,11,-2.1123,67,1.11702
ENSG00000187902,SHISA7,7,-1.4791,3,-2.7923,9,-1.1702,7,-1.4527,25,0.43535,17,-0.2017,34,1.30160
ENSG00000063241,ISOC2,8,-2.2081,91,1.62600,35,0.00311,43,0.32049,27,-0.4003,11,-1.7576,43,0.42638
ENSG00000090971,NAT14,13,-2.0977,25,-1.1625,45,-0.2807,45,-0.2741,39,-0.5339,47,-0.2306,97,1.35554
ENSG00000213015,ZNF580,26,-0.9199,54,0.22623,41,-0.2161,53,0.19478,86,1.16185,22,-1.1981,42,-0.2265
ENSG00000173581,CCDC106,9,-2.6160,144,1.78860,25,-1.0666,43,-0.2467,32,-0.7768,39,-0.4305,65,0.50628
ENSG00000063244,U2AF2,21,-0.7377,7,-2.4014,55,0.77886,14,-1.3234,21,-0.7999,27,-0.3787,60,1.30430
ENSG00000063245,EPN1,90,-0.9196,304,1.02897,116,-0.5368,152,-0.1143,135,-0.3292,140,-0.2612,194,0.35764
ENSG00000167685,ZNF444,13,-0.9352,3,-3.0815,53,1.33079,33,0.53504,23,-0.0510,10,-1.3792,31,0.55838
ENSG00000198046,ZNF667,44,0.14598,3,-3.8361,26,-0.6798,24,-0.8215,24,-0.8956,74,1.16985,51,0.46510
ENSG00000166770,ZNF667-AS1,13,-2.0432,99,1.09659,58,0.21512,72,0.54491,39,-0.4444,47,-0.1533,49,-0.0798
ENSG00000198300,PEG3,126,-1.6561,400,0.11177,158,-1.3152,363,-0.0428,218,-0.8989,666,1.11296,429,0.28433
ENSG00000268205,AC005261.1,33,-0.8247,34,-0.7977,74,0.43453,31,-0.9040,44,-0.4358,62,0.15572,79,0.72621
ENSG00000213762,ZNF134,16,-0.7387,3,-3.0777,34,0.46449,12,-1.1427,20,-0.3878,38,0.75180,33,0.52000
ENSG00000121413,ZSCAN18,66,-0.3231,127,0.71809,59,-0.5062,69,-0.2618,51,-0.7868,49,-0.8543,125,0.93990
ENSG00000142396,ERVK3-1,11,-1.3404,18,-0.6100,29,0.17657,12,-1.1698,27,0.07561,21,-0.3665,41,0.94730
ENSG00000283103,AC010642.2,36,-0.3347,10,-2.2639,47,0.09017,92,1.20041,47,0.09759,17,-1.5731,59,0.59416
ENSG00000083845,RPS5,334,0.43021,180,-0.5418,259,0.02280,451,0.93320,346,0.55651,132,-1.0928,209,-0.3796
ENSG00000083807,SLC27A5,24,-0.6029,111,1.97920,37,0.06279,47,0.43447,28,-0.3850,11,-1.7995,31,-0.2765
ENSG00000130726,TRIM28,5,-3.4005,6,-3.1581,64,0.38124,35,-0.5405,71,0.64425,27,-1.0045,82,1.08160
ENSG00000130724,CHMP2A,61,-0.6963,89,-0.1208,159,0.82573,169,0.92930,68,-0.5811,76,-0.4063,97,0.01070
ENSG00000130725,UBE2M,154,-0.6984,123,-1.0330,192,-0.3543,430,0.94998,293,0.35173,171,-0.5849,275,0.26708
ENSG00000247315,ZCCHC3,10,-1.8005,3,-3.3885,39,0.27120,27,-0.2990,30,-0.1624,28,-0.2928,56,1.18706
ENSG00000125841,NRSN2,17,-2.6362,160,0.73082,94,-0.1201,95,-0.1145,81,-0.3838,87,-0.2753,139,0.66185
ENSG00000125875,TBC1D20,18,-0.8262,11,-1.6366,57,0.95062,15,-1.1346,29,-0.1809,25,-0.4014,47,0.84216
ENSG00000101266,CSNK2A1,67,-0.2934,60,-0.4721,81,-0.0101,82,0.02644,48,-0.8637,102,0.40974,101,0.44397
ENSG00000125818,PSMF1,15,-2.6353,292,2.14092,69,-0.3432,84,-0.0412,42,-1.2012,46,-1.0336,105,0.39603
ENSG00000101298,SNPH,37,-1.4297,120,0.39249,68,-0.5164,112,0.27207,98,0.07670,87,-0.1345,109,0.30680
ENSG00000088832,FKBP1A,37,-2.5631,251,0.33086,151,-0.4738,173,-0.2635,125,-0.8229,183,-0.1915,340,1.14348
ENSG00000088833,NSFL1C,76,-0.3894,89,-0.1339,88,-0.1603,163,0.84043,91,-0.1049,67,-0.6253,112,0.29019
ENSG00000198053,SIRPA,62,-2.0996,154,-0.7328,236,-0.0723,130,-0.9871,254,0.05068,259,0.08257,370,0.87788
ENSG00000125835,SNRPB,2,-3.1496,3,-2.8260,25,0.29784,10,-1.1006,23,0.22873,12,-0.8219,38,1.43036
ENSG00000101361,NOP56,215,1.34707,15,-2.7434,50,-0.9943,73,-0.4261,68,-0.5913,164,1.01311,80,-0.3507
ENSG00000101365,IDH3B,6,-3.1418,42,-0.2437,34,-0.5846,51,0.06920,31,-0.7520,38,-0.4391,90,1.39232
ENSG00000215305,VPS16,11,-1.0266,3,-2.9765,21,-0.0945,41,0.98817,9,-1.4703,19,-0.2399,38,1.16557
ENSG00000132670,PTPRA,259,0.04423,259,0.04537,303,0.29540,153,-0.7712,204,-0.3654,290,0.25362,270,0.13559
