Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000130203,APOE,687,0.17835,879,0.64957,221,-1.8734,1462,1.71929,370,-0.9088
ENSG00000130208,APOC1,5,-1.7315,11,-0.8080,9,-1.2078,40,1.53827,23,0.53345
ENSG00000104853,CLPTM1,37,-1.2353,48,-0.9181,62,-0.6007,101,0.34057,140,1.10206
ENSG00000007047,MARK4,13,-1.1263,24,-0.3056,26,-0.1860,28,-0.0103,40,0.69037
ENSG00000104866,PPP1R37,6,-1.4177,14,-0.1101,11,-0.5262,19,0.43854,20,0.62683
ENSG00000007255,TRAPPC6A,17,0.33454,14,0.05272,9,-0.9253,24,0.99280,13,-0.1400
ENSG00000104884,ERCC2,15,0.30592,3,-1.9379,9,-0.5895,17,0.51889,19,0.86163
ENSG00000012061,ERCC1,29,-0.4759,38,-0.0836,28,-0.7012,51,0.43817,53,0.57298
ENSG00000125744,RTN2,8,-2.3645,35,-0.2926,37,-0.2715,56,0.50000,55,0.55619
ENSG00000125741,OPA3,17,0.16971,16,0.06068,10,-0.8502,19,0.32329,20,0.47993
ENSG00000125746,EML2,43,0.59127,24,-0.3457,19,-0.9200,32,0.10989,43,0.73626
ENSG00000125743,SNRPD2,107,-0.9592,135,-0.6588,175,-0.2777,243,0.34278,279,0.68273
ENSG00000185800,DMWD,21,-1.2980,45,-0.1186,38,-0.5004,85,1.02561,50,0.06316
ENSG00000125755,SYMPK,39,0.14759,41,0.23260,28,-0.4446,51,0.65154,30,-0.3221
ENSG00000176182,MYPOP,7,-2.3531,29,-0.2403,31,-0.1459,46,0.56544,40,0.34958
ENSG00000104967,NOVA2,25,-0.9371,50,0.09209,59,0.50948,37,-0.4255,44,-0.1296
ENSG00000124440,HIF3A,29,1.11698,10,-0.6483,7,-1.3459,31,1.38552,12,-0.2871
ENSG00000011485,PPP5C,20,-1.7304,38,-0.8221,52,-0.3925,72,0.23794,102,1.03021
ENSG00000277531,PNMA8C,14,-1.9022,46,-0.1692,61,0.41020,38,-0.5146,62,0.38489
ENSG00000182013,PNMA8A,62,-1.6456,101,-0.9916,225,0.44667,140,-0.4745,259,0.68726
ENSG00000204851,PNMA8B,74,-1.5536,164,-0.3997,234,0.27412,167,-0.3667,271,0.54520
ENSG00000160014,CALM3,360,-1.6549,765,-0.5627,1061,-0.0167,1230,0.24577,1412,0.56481
ENSG00000197380,DACT3,81,0.33882,70,0.11782,37,-1.0693,92,0.61270,76,0.30677
ENSG00000090372,STRN4,15,-1.0689,15,-1.1908,31,0.03542,46,0.72020,36,0.30213
ENSG00000181027,FKRP,12,-0.4976,7,-1.3245,20,0.32124,17,-0.0299,22,0.47924
ENSG00000042753,AP2S1,64,-1.3939,121,-0.4655,144,-0.2144,158,-0.0136,238,0.83898
ENSG00000160007,ARHGAP35,100,-0.7540,173,0.09865,154,-0.1266,195,0.30800,170,0.07509
ENSG00000130748,TMEM160,128,-1.2602,262,-0.1885,239,-0.4156,485,0.92960,311,0.11790
ENSG00000130749,ZC3H4,35,0.43393,28,0.12315,31,0.39869,20,-0.4793,20,-0.5162
ENSG00000142230,SAE1,27,-1.6070,45,-0.9133,94,0.41762,78,-0.0052,97,0.42005
ENSG00000257704,INAFM1,14,-1.2154,24,-0.4367,32,0.05801,33,0.14504,38,0.43169
ENSG00000105419,MEIS3,19,-1.6732,54,-0.1229,79,0.71284,65,0.19490,42,-0.5984
ENSG00000118160,SLC8A2,31,-1.7490,69,-0.6272,158,1.15538,69,-0.6186,87,-0.2673
ENSG00000105402,NAPA,47,-2.0826,101,-1.0161,171,-0.1968,169,-0.1842,327,1.21121
ENSG00000024422,EHD2,17,0.16847,14,-0.0764,15,-0.0047,20,0.50745,11,-0.4707
ENSG00000105373,NOP53,85,-0.0595,103,0.26672,60,-0.7704,151,0.98025,77,-0.2730
ENSG00000178980,SELENOW,811,-0.2151,945,0.02643,646,-0.7314,1411,0.75627,1021,0.18045
ENSG00000105499,PLA2G4C,45,1.07798,13,-0.9580,25,0.17230,20,-0.2139,22,-0.0923
ENSG00000185453,ZSWIM9,30,0.87668,35,1.31305,11,-0.8189,16,-0.1102,10,-0.9422
ENSG00000105438,KDELR1,19,-0.6124,26,-0.1311,25,-0.2585,25,-0.2368,40,0.68934
ENSG00000105447,GRWD1,10,-0.5073,9,-0.6309,14,0.05330,10,-0.5865,20,0.79467
ENSG00000105443,CYTH2,18,-1.1416,27,-0.5773,42,0.20025,40,0.06320,47,0.39356
ENSG00000142235,LMTK3,15,-1.7693,29,-0.8351,59,0.43617,48,-0.0257,59,0.40013
ENSG00000063177,RPL18,457,0.05270,515,0.26809,261,-1.0282,803,1.11754,389,-0.2391
ENSG00000063176,SPHK2,11,-0.8326,19,-0.0840,11,-1.1006,33,0.89983,27,0.57547
ENSG00000105516,DBP,30,-1.0413,39,-0.6800,51,-0.2974,86,0.67636,74,0.46633
ENSG00000063180,CA11,139,-1.4291,430,0.33165,307,-0.3125,520,0.68276,337,-0.1082
ENSG00000087076,HSD17B14,16,0.44002,16,0.51927,1,-4.1784,32,1.90512,10,-0.3067
ENSG00000087074,PPP1R15A,15,-0.1844,13,-0.4233,19,0.24343,18,0.10390,17,-0.0200
ENSG00000104805,NUCB1,48,0.03691,29,-0.7936,33,-0.6744,47,-0.0119,77,1.04302
ENSG00000087086,FTL,1445,0.55783,1281,0.40429,469,-1.4632,1910,1.18126,845,-0.3514
ENSG00000183207,RUVBL2,24,-1.0922,22,-1.2883,57,0.30289,42,-0.2749,71,0.75534
ENSG00000104852,SNRNP70,51,-0.2817,43,-0.5875,68,0.24921,64,0.06641,65,0.12830
ENSG00000104863,LIN7B,10,-2.0698,17,-1.3564,37,-0.1199,40,0.04228,67,1.12198
ENSG00000177380,PPFIA3,13,-2.4951,51,-0.5217,74,0.13486,83,0.31474,86,0.41869
ENSG00000104888,SLC17A7,206,-2.0193,632,-0.3677,972,0.49007,699,-0.1980,888,0.24279
ENSG00000104872,PIH1D1,20,-1.0204,19,-1.1629,46,0.37255,57,0.69831,37,-0.1006
ENSG00000142541,RPL13A,1414,0.69567,1383,0.74547,546,-1.0146,1338,0.68155,658,-0.6095
ENSG00000142534,RPS11,969,0.52847,819,0.28523,442,-0.8974,1176,0.96937,543,-0.4596
ENSG00000142546,NOSIP,30,-0.5966,24,-0.9791,44,0.02682,42,-0.0461,61,0.70094
ENSG00000126464,PRR12,11,-0.5020,27,0.99390,13,-0.3366,15,-0.0942,13,-0.2971
ENSG00000126461,SCAF1,56,0.43903,35,-0.3070,39,-0.1626,57,0.50346,38,-0.2288
ENSG00000126456,IRF3,30,0.79304,15,-0.3422,11,-0.8751,21,0.25344,23,0.50370
ENSG00000126457,PRMT1,31,-0.8171,20,-1.5994,57,0.11954,69,0.45864,69,0.50697
ENSG00000169169,CPT1C,21,-1.2630,24,-1.1654,64,0.63143,48,-0.0306,55,0.23258
ENSG00000196961,AP2A1,32,-1.5365,73,-0.3045,93,0.12560,64,-0.5141,124,0.72002
ENSG00000104973,MED25,17,-0.8745,21,-0.5613,25,-0.3457,30,0.01418,46,0.89706
ENSG00000104960,PTOV1,119,-0.2169,46,-1.7568,145,0.12022,133,-0.0551,196,0.74268
ENSG00000039650,PNKP,7,-1.0787,10,-0.7082,17,0.24114,11,-0.5441,22,0.73986
ENSG00000204673,AKT1S1,24,-0.1103,23,-0.2184,18,-0.6877,36,0.55043,33,0.44556
ENSG00000104946,TBC1D17,32,0.14947,20,-0.6245,23,-0.4611,32,0.19116,40,0.63606
ENSG00000213024,NUP62,34,0.21510,32,0.12083,29,-0.0277,23,-0.4090,31,0.12012
ENSG00000105053,VRK3,19,0.11339,22,0.38982,13,-0.6604,12,-0.6316,25,0.68027
ENSG00000105357,MYH14,58,1.59258,25,0.16891,12,-1.1192,18,-0.3261,25,0.19774
ENSG00000131398,KCNC3,1,-3.3087,14,-0.2755,9,-1.1130,20,0.25325,32,1.40507
ENSG00000131408,NR1H2,34,-0.3137,29,-0.6229,41,-0.0621,63,0.72587,41,-0.0425
ENSG00000142530,FAM71E1,0,-4.0594,7,-1.0315,8,-0.9480,26,1.25037,20,0.86173
ENSG00000161671,EMC10,94,0.79217,51,-0.2075,44,-0.5307,72,0.40081,57,0.00265
ENSG00000161677,JOSD2,50,1.09748,23,-0.1821,12,-1.3819,33,0.42780,32,0.45969
ENSG00000204653,ASPDH,8,-2.0571,39,0.21626,19,-1.1118,55,0.84498,46,0.61452
ENSG00000131409,LRRC4B,82,0.37236,66,0.03662,59,-0.2023,56,-0.2513,72,0.20595
ENSG00000105472,CLEC11A,8,-0.6579,10,-0.3361,4,-1.7893,29,1.60836,15,0.38704
ENSG00000169035,KLK7,3,-2.7663,12,-0.7789,17,-0.2550,23,0.25584,31,0.96617
ENSG00000142549,IGLON5,0,-5.0536,11,-0.2728,4,-2.1074,20,0.73246,27,1.59569
ENSG00000105379,ETFB,137,0.09427,158,0.35552,71,-1.1438,191,0.70435,143,0.20426
ENSG00000105568,PPP2R1A,106,-1.6953,190,-0.8768,312,-0.0791,347,0.12426,484,0.84333
ENSG00000167555,ZNF528,62,1.99318,28,0.66748,21,0.18491,3,-2.9205,8,-1.5058
ENSG00000167766,ZNF83,37,1.20274,13,-0.4372,20,0.28736,15,-0.3048,13,-0.6030
ENSG00000170949,ZNF160,35,1.29140,22,0.52079,15,-0.1621,10,-0.7862,12,-0.5806
ENSG00000170954,ZNF415,27,0.06165,38,0.67434,24,-0.1671,26,-0.0393,21,-0.4116
ENSG00000130844,ZNF331,27,-0.1398,21,-0.5080,42,0.84178,20,-0.6427,25,-0.2891
ENSG00000179820,MYADM,38,-0.1749,36,-0.2841,63,0.91218,20,-1.2178,38,-0.2373
ENSG00000126583,PRKCG,33,-1.4409,52,-0.8284,139,1.23214,54,-0.7700,76,-0.2303
ENSG00000105605,CACNG7,5,-2.0224,20,-0.0224,17,-0.3343,34,0.91843,21,0.04066
ENSG00000142408,CACNG8,117,-1.0647,321,0.56102,355,1.02320,117,-1.1368,134,-0.9968
ENSG00000170906,NDUFA3,222,-0.9198,361,-0.1917,259,-0.8772,580,0.65626,568,0.70152
ENSG00000105619,TFPT,62,-0.4145,119,0.68526,55,-0.7868,141,1.00650,59,-0.5882
ENSG00000105618,PRPF31,35,0.13066,19,-0.8119,27,-0.3205,38,0.30204,41,0.52064
ENSG00000088038,CNOT3,17,-0.3797,8,-1.6025,24,0.14706,21,-0.1195,32,0.76156
ENSG00000125505,MBOAT7,33,-1.5498,49,-1.0689,107,0.29458,100,0.10761,122,0.53328
ENSG00000170892,TSEN34,17,0.54063,4,-1.6506,10,-0.3093,12,-0.0394,18,0.83522
ENSG00000170889,RPS9,709,0.69558,540,0.28276,272,-1.0268,743,0.87996,386,-0.3274
ENSG00000167614,TTYH1,266,0.22985,228,-0.0168,122,-1.2179,473,1.38033,202,-0.2468
ENSG00000167615,LENG8,32,0.69965,13,-0.6758,24,0.33500,21,0.08349,16,-0.4289
ENSG00000125503,PPP1R12C,18,-1.7447,57,-0.0088,43,-0.5504,84,0.70847,70,0.41002
ENSG00000105048,TNNT1,5,-2.2910,35,0.75229,7,-2.0274,45,1.25795,28,0.34166
ENSG00000129990,SYT5,18,-2.6930,67,-0.8367,146,0.61591,70,-0.7678,155,0.66952
ENSG00000105063,PPP6R1,27,-0.9815,46,-0.1745,39,-0.5344,93,1.10864,51,-0.0192
ENSG00000133265,HSPBP1,28,-0.8510,28,-0.8707,34,-0.6876,56,0.26669,82,1.13462
ENSG00000160469,BRSK1,64,-0.7004,139,0.57999,77,-0.5449,140,0.58648,93,-0.1527
ENSG00000108107,RPL28,812,0.50172,817,0.57357,315,-1.2153,912,0.78408,530,-0.2139
ENSG00000108106,UBE2S,32,-0.5515,18,-1.5045,44,-0.0535,42,-0.1175,72,0.96964
ENSG00000187902,SHISA7,13,-0.2581,7,-1.1994,20,0.68533,11,-0.4413,17,0.18766
ENSG00000063241,ISOC2,23,-0.2755,13,-1.1876,27,-0.0661,34,0.34938,36,0.51825
ENSG00000090971,NAT14,16,-1.7888,35,-0.6659,47,-0.2273,62,0.30539,76,0.78594
ENSG00000213015,ZNF580,29,-0.3163,28,-0.4040,36,0.00412,45,0.38221,38,0.07533
ENSG00000173581,CCDC106,19,-0.9390,19,-1.0024,30,-0.3352,59,0.91208,44,0.40825
ENSG00000063244,U2AF2,25,-0.3663,6,-2.6406,28,-0.2839,40,0.39098,52,1.02503
ENSG00000063245,EPN1,75,-0.6731,88,-0.4828,121,0.08027,145,0.38965,125,0.13122
ENSG00000167685,ZNF444,20,-0.1245,17,-0.4055,19,-0.2543,32,0.67645,22,0.03255
ENSG00000198440,ZNF583,23,0.40099,29,0.88088,15,-0.2962,15,-0.2802,14,-0.4799
ENSG00000198046,ZNF667,25,-0.6175,31,-0.2843,49,0.68545,21,-0.9325,39,0.09424
ENSG00000166770,ZNF667-AS1,45,-0.3569,39,-0.6182,48,-0.3582,83,0.67719,67,0.33177
ENSG00000196263,ZNF471,42,1.28332,23,0.36033,19,0.03973,11,-0.8412,13,-0.6558
ENSG00000196867,ZFP28,8,-0.8869,10,-0.5371,18,0.51565,12,-0.2926,15,0.18499
ENSG00000197016,ZNF470,25,0.11893,25,0.14962,28,0.42192,19,-0.3289,17,-0.5062
ENSG00000268182,SMIM17,6,-1.8473,9,-1.3344,20,-0.0048,18,-0.2158,35,1.13342
ENSG00000198300,PEG3,309,-0.7175,478,-0.0515,648,0.64430,345,-0.5959,454,-0.1556
ENSG00000083844,ZNF264,22,0.05130,16,-0.4422,20,-0.1053,28,0.48211,21,-0.0004
ENSG00000268205,AC005261.1,55,0.07186,33,-0.7593,53,0.03952,62,0.28612,57,0.16174
ENSG00000213762,ZNF134,16,-0.6800,20,-0.4228,41,1.22324,16,-0.7470,17,-0.6884
ENSG00000152443,ZNF776,7,-0.9987,13,-0.1737,15,0.09290,15,0.09119,16,0.23989
ENSG00000121413,ZSCAN18,54,-0.4226,45,-0.7536,85,0.39327,64,-0.1886,81,0.25633
ENSG00000181894,ZNF329,8,-0.9248,8,-0.9460,17,0.40218,14,-0.0682,18,0.37761
ENSG00000198131,ZNF544,9,-0.7853,16,0.06007,16,0.13463,14,-0.1613,17,0.15931
ENSG00000142396,ERVK3-1,24,-0.6209,28,-0.4211,21,-0.9977,44,0.33369,60,1.07579
ENSG00000283103,AC010642.2,29,-0.9519,40,-0.4901,38,-0.6810,81,0.76112,73,0.62544
ENSG00000121410,A1BG,36,0.74739,23,0.05984,19,-0.3348,21,-0.1287,23,0.05004
ENSG00000083845,RPS5,361,0.39727,307,0.15493,202,-0.6679,431,0.77974,243,-0.2749
ENSG00000083807,SLC27A5,26,0.02804,17,-0.6607,18,-0.6600,48,1.19874,25,-0.0165
ENSG00000130726,TRIM28,39,-0.3439,26,-1.0581,47,-0.0894,68,0.57316,58,0.33854
ENSG00000130724,CHMP2A,103,-0.1652,115,0.01027,103,-0.2332,126,0.16100,127,0.19499
ENSG00000130725,UBE2M,99,-0.9778,170,-0.1735,133,-0.6947,310,0.92244,222,0.32371
ENSG00000099326,MZF1,4,-2.1716,10,-1.0426,19,-0.0099,22,0.26441,27,0.79367
ENSG00000247315,ZCCHC3,15,-0.8018,20,-0.3609,24,-0.0637,23,-0.1565,34,0.62786
ENSG00000125841,NRSN2,25,-2.2749,63,-0.9718,122,0.15072,130,0.22954,156,0.64174
ENSG00000125826,RBCK1,28,1.16856,6,-1.2037,8,-1.0299,20,0.65103,17,0.46239
ENSG00000125875,TBC1D20,28,-0.0812,28,-0.1012,26,-0.2337,45,0.77111,25,-0.3185
ENSG00000101266,CSNK2A1,74,-0.3657,101,0.13707,110,0.37443,80,-0.2562,81,-0.2653
ENSG00000271303,SRXN1,1,-4.3416,16,-1.0606,26,-0.2827,25,-0.3208,58,1.46218
ENSG00000125818,PSMF1,47,-0.5375,40,-0.8694,46,-0.7431,91,0.54798,104,0.91609
ENSG00000101298,SNPH,15,-2.2690,75,0.12445,56,-0.4711,91,0.46099,90,0.50769
ENSG00000125775,SDCBP2,7,-1.3774,6,-1.6681,14,-0.3791,26,0.71006,26,0.89566
ENSG00000088832,FKBP1A,52,-2.0381,163,-0.3486,260,0.60147,181,-0.1736,209,0.08056
ENSG00000088833,NSFL1C,64,-0.7204,116,0.21233,82,-0.4478,131,0.43739,114,0.20979
ENSG00000198053,SIRPA,90,-1.4628,154,-0.7038,240,0.05064,249,0.09794,321,0.63589
ENSG00000125834,STK35,6,-1.3720,10,-0.6822,18,0.33923,20,0.47095,15,0.00573
ENSG00000125835,SNRPB,22,-0.5550,10,-1.7682,34,0.18181,29,-0.1439,47,0.82398
ENSG00000101361,NOP56,125,0.56259,74,-0.2996,122,0.78510,58,-0.6796,59,-0.7230
ENSG00000101365,IDH3B,25,-1.4481,41,-0.7763,65,-0.0414,68,0.03891,97,0.79091
ENSG00000132635,PCED1A,18,-0.0967,15,-0.3482,15,-0.4534,24,0.40478,24,0.42412
ENSG00000215305,VPS16,10,-1.3983,15,-0.8819,19,-0.5496,30,0.25818,43,1.12593
ENSG00000132670,PTPRA,266,0.27648,196,-0.2214,289,0.60079,172,-0.4386,174,-0.4647
ENSG00000125901,MRPS26,35,-1.1911,48,-0.7862,60,-0.5070,88,0.22541,127,1.04805
ENSG00000088899,LZTS3,53,-1.4633,132,-0.0953,180,0.58900,159,0.23636,106,-0.5026
ENSG00000198171,DDRGK1,83,0.15395,69,-0.1484,75,0.00494,75,-0.0048,76,0.03815
ENSG00000125877,ITPA,24,-0.3752,10,-1.7284,19,-0.9221,38,0.37048,58,1.37318
ENSG00000088854,C20orf194,70,0.55212,46,-0.1326,50,-0.0061,48,-0.0629,47,-0.1177
ENSG00000088812,ATRN,49,-0.7110,39,-1.1311,104,0.69996,69,-0.1877,82,0.12172
ENSG00000101220,C20orf27,12,-1.1201,12,-1.2527,19,-0.6022,43,0.87758,39,0.79199
ENSG00000101222,SPEF1,1,-3.3051,5,-1.4629,7,-1.0729,19,0.77329,23,1.44900
ENSG00000125817,CENPB,158,1.91192,63,0.36406,23,-1.4918,65,0.41745,37,-0.6160
ENSG00000101224,CDC25B,17,0.21469,11,-0.4932,15,0.11585,14,-0.1311,16,0.18160
ENSG00000125843,AP5S1,5,-1.4669,11,-0.2519,12,-0.1287,15,0.27509,17,0.46887
ENSG00000088888,MAVS,52,1.31802,26,0.17331,20,-0.2634,32,0.55182,10,-1.4252
ENSG00000125779,PANK2,23,-1.0215,31,-0.6231,47,0.07262,34,-0.4721,67,0.82697
ENSG00000101236,RNF24,21,-0.7927,38,0.11976,36,0.01890,35,-0.0198,39,0.15446
ENSG00000088826,SMOX,31,1.19747,11,-0.4065,5,-1.9254,39,1.98450,8,-1.0548
ENSG00000171867,PRNP,434,-1.0696,504,-0.9087,1029,0.37421,789,-0.1724,1111,0.48598
ENSG00000101265,RASSF2,376,3.52531,75,0.37008,13,-2.6999,41,-0.6493,24,-1.6067
ENSG00000089057,SLC23A2,55,-0.1852,51,-0.3211,67,0.14611,60,-0.0730,68,0.16473
ENSG00000089063,TMEM230,89,-0.1261,68,-0.5849,73,-0.5702,102,0.10152,146,0.85950
ENSG00000132646,PCNA,24,0.01297,10,-1.3590,27,0.29481,19,-0.3616,32,0.55529
ENSG00000101290,CDS2,72,-0.3503,76,-0.2996,91,0.00436,80,-0.2076,114,0.44432
ENSG00000125772,GPCPD1,18,-1.6849,56,0.05438,57,0.10720,49,-0.1760,66,0.36319
ENSG00000089199,CHGB,52,-2.3585,171,-0.6417,439,1.48498,110,-1.3401,213,-0.3049
ENSG00000089195,TRMT6,15,-0.9405,31,0.13551,41,0.83269,16,-0.8957,24,-0.3566
ENSG00000088766,CRLS1,22,-0.6908,16,-1.2157,44,0.52777,29,-0.3046,43,0.42488
ENSG00000125827,TMX4,121,-1.3270,199,-0.6195,288,0.00083,191,-0.6838,468,1.03402
ENSG00000182621,PLCB1,196,-1.7140,654,0.12731,918,1.01987,308,-1.1158,500,-0.3631
ENSG00000101333,PLCB4,52,-0.1876,65,0.17790,93,1.16595,33,-0.9447,27,-1.3069
ENSG00000125869,LAMP5,2,-3.8781,9,-2.2448,35,-0.1973,32,-0.2927,79,1.63897
ENSG00000101349,PAK5,37,-1.0739,68,-0.1679,124,1.26647,45,-0.8333,48,-0.8017
ENSG00000132639,SNAP25,456,-3.2234,2393,-0.8289,4408,0.24874,3285,-0.3103,5954,0.86392
ENSG00000125863,MKKS,20,-1.6670,40,-0.6891,60,-0.0076,56,-0.1216,91,0.84415
ENSG00000132640,BTBD3,96,-0.2847,70,-0.8328,124,0.14810,132,0.23850,130,0.23793
ENSG00000089123,TASP1,7,-1.4223,16,-0.1593,22,0.48068,13,-0.5296,20,0.24134
ENSG00000089048,ESF1,339,1.27096,224,0.63833,190,0.43890,65,-1.4225,68,-1.4420
ENSG00000101247,NDUFAF5,10,-1.6290,25,-0.3679,30,-0.0608,28,-0.1868,45,0.77851
ENSG00000172264,MACROD2,28,-0.8110,57,0.33817,60,0.54258,31,-0.7150,41,-0.2500
ENSG00000125848,FLRT3,9,-1.9075,17,-1.0339,46,0.79474,21,-0.7301,41,0.46602
ENSG00000089177,KIF16B,130,1.18463,116,1.13072,53,-0.3572,50,-0.3985,28,-1.4064
ENSG00000125870,SNRPB2,96,0.15743,92,0.08154,105,0.42489,51,-0.8973,82,-0.1204
ENSG00000125851,PCSK2,37,-2.1519,112,-0.5488,217,0.80440,114,-0.5171,168,0.15670
ENSG00000125868,DSTN,401,-0.8950,628,-0.2253,781,0.19025,597,-0.3099,875,0.39764
ENSG00000125844,RRBP1,221,2.99924,57,0.50113,22,-1.2782,19,-1.3494,20,-1.3623
ENSG00000089006,SNX5,66,0.31856,55,0.01748,46,-0.3480,77,0.62635,46,-0.3101
ENSG00000232838,PET117,22,-0.7288,37,0.09852,44,0.53341,24,-0.6076,33,-0.1117
ENSG00000149474,KAT14,18,-0.9060,28,-0.3107,35,0.10397,30,-0.1632,42,0.45619
ENSG00000125846,ZNF133,8,-0.7634,12,-0.1709,9,-0.6040,9,-0.6501,23,1.22384
ENSG00000132664,POLR3F,7,-1.6217,13,-0.7340,28,0.67996,16,-0.4038,24,0.27838
ENSG00000101310,SEC23B,31,0.19228,22,-0.3657,19,-0.7132,37,0.52316,35,0.46147
ENSG00000232388,SMIM26,31,-1.1327,44,-0.6557,59,-0.2111,73,0.21818,93,0.73707
ENSG00000125821,DTD1,29,-0.2835,31,-0.2288,32,-0.1803,37,0.07858,43,0.39130
ENSG00000185052,SLC24A3,11,-0.0974,12,0.07590,5,-1.5143,16,0.47971,18,0.88208
ENSG00000132669,RIN2,40,1.32047,28,0.83559,7,-1.7121,28,0.80528,11,-0.8014
ENSG00000173418,NAA20,32,-1.1240,45,-0.6975,74,0.19700,51,-0.4799,98,0.75752
ENSG00000101343,CRNKL1,81,1.06912,38,-0.1434,52,0.51026,23,-0.9714,30,-0.6222
ENSG00000088970,KIZ,65,1.14027,30,-0.1206,32,0.02881,25,-0.4426,27,-0.3123
ENSG00000088930,XRN2,88,1.08917,35,-0.4110,57,0.53252,37,-0.3549,27,-0.8921
ENSG00000125812,GZF1,33,0.08611,28,-0.1739,34,0.20224,29,-0.1281,30,-0.0658
ENSG00000125814,NAPB,123,-2.3541,529,-0.1843,612,0.08460,471,-0.3785,831,0.71112
ENSG00000101439,CST3,1952,-0.3261,3687,0.77748,930,-1.7576,5550,1.64193,1578,-0.7652
ENSG00000101463,SYNDIG1,23,-0.8985,23,-0.9689,37,-0.2702,49,0.29181,62,0.82353
ENSG00000101474,APMAP,28,-1.4124,36,-1.1148,67,-0.1372,71,-0.0246,117,1.03353
ENSG00000154930,ACSS1,30,0.42426,28,0.38933,3,-3.1737,66,2.19190,14,-0.8759
ENSG00000197586,ENTPD6,33,-1.4838,61,-0.6280,96,0.16556,91,0.03843,115,0.52548
ENSG00000100994,PYGB,47,-0.6052,50,-0.5360,56,-0.4242,92,0.50676,91,0.56100
ENSG00000100997,ABHD12,46,-0.9641,56,-0.7444,58,-0.7991,129,0.71324,132,0.87068
ENSG00000125804,FAM182A,48,1.33491,21,-0.0457,21,0.02602,22,0.09695,11,-1.0631
ENSG00000101294,HM13,20,-1.0670,29,-0.5644,45,0.26573,43,0.10532,46,0.27062
ENSG00000125968,ID1,52,1.60450,36,1.10474,2,-3.3093,43,1.48209,6,-2.0146
ENSG00000171552,BCL2L1,34,-0.4381,41,-0.1316,43,-0.0795,48,0.12311,51,0.24155
ENSG00000088356,PDRG1,12,-0.2000,11,-0.4022,13,-0.0948,12,-0.2703,18,0.58985
ENSG00000101337,TM9SF4,18,-0.9743,20,-0.8294,34,-0.0316,31,-0.1692,51,0.84884
ENSG00000101350,KIF3B,149,-0.5237,267,0.43731,271,0.60971,136,-0.7173,155,-0.5429
ENSG00000171456,ASXL1,40,0.63224,20,-0.4852,29,0.18056,18,-0.6396,30,0.19372
ENSG00000197183,NOL4L,27,0.59374,11,-0.8388,19,0.07124,26,0.63366,14,-0.4370
ENSG00000149600,COMMD7,48,-0.5003,46,-0.5975,64,-0.0865,86,0.46208,76,0.27026
ENSG00000101367,MAPRE1,46,0.93599,33,0.41253,20,-0.5078,27,0.09749,21,-0.3686
ENSG00000260257,AL035071.1,7,-1.7677,22,-0.2041,17,-0.7102,32,0.46145,37,0.85455
ENSG00000101391,CDK5RAP1,18,-0.0234,8,-1.2766,20,0.22223,16,-0.1469,23,0.49916
ENSG00000101400,SNTA1,51,-0.7525,91,0.16368,40,-1.3565,174,1.43729,83,0.00832
ENSG00000078699,CBFA2T2,43,0.28088,36,-0.0153,38,0.12288,27,-0.5027,37,0.06937
ENSG00000125967,NECAB3,8,-2.2784,18,-1.2413,35,-0.2430,46,0.30429,64,1.05125
ENSG00000101417,PXMP4,24,0.90552,11,-0.2521,14,0.09694,9,-0.6008,13,-0.0327
ENSG00000101421,CHMP4B,125,-0.5524,142,-0.3950,192,0.14601,191,0.10733,198,0.19486
ENSG00000125970,RALY,50,0.21277,36,-0.3333,34,-0.4712,53,0.36176,52,0.35001
ENSG00000125977,EIF2S2,406,0.53174,327,0.20283,382,0.63931,171,-0.8757,187,-0.8007
ENSG00000101444,AHCY,29,-0.5536,27,-0.6663,42,0.02193,42,0.03636,53,0.51629
ENSG00000078747,ITCH,122,1.34357,47,-0.2486,59,0.18223,24,-1.2766,50,-0.1563
ENSG00000125971,DYNLRB1,168,-0.8910,235,-0.4084,283,-0.1158,333,0.18664,384,0.50519
ENSG00000101460,MAP1LC3A,58,-1.3287,88,-0.7721,134,-0.1015,168,0.32398,192,0.64173
ENSG00000101464,PIGU,22,0.43754,10,-0.7959,19,0.27082,8,-1.0736,22,0.52421
ENSG00000198646,NCOA6,47,0.13590,40,-0.1195,59,0.71235,27,-0.7722,34,-0.4279
ENSG00000078804,TP53INP2,617,2.57939,299,1.37076,35,-2.5007,116,-0.3874,54,-1.6966
ENSG00000131067,GGT7,10,-1.7375,15,-1.2875,41,0.41664,26,-0.4546,50,0.81783
ENSG00000131069,ACSS2,19,0.28594,6,-1.4247,13,-0.4508,19,0.29871,24,0.78993
ENSG00000100983,GSS,14,-1.0583,11,-1.4808,33,0.42223,22,-0.3373,39,0.71368
ENSG00000078814,MYH7B,15,-0.1070,5,-1.7090,11,-0.6883,24,0.72307,24,0.87567
ENSG00000100991,TRPC4AP,21,-0.7522,9,-2.0609,35,-0.0089,32,-0.1450,59,1.10708
ENSG00000126005,MMP24OS,60,-0.7253,74,-0.4427,73,-0.5791,154,0.84421,118,0.39444
