Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000185880,TRIM69,31,-0.5688,51,0.20195,42,-0.1316,69,0.65904,29,-0.6737,26,-0.8374,33,-0.5027,53,0.35741
ENSG00000140263,SORD,9,-0.7132,14,-0.0092,6,-1.3386,15,0.03306,8,-0.8530,3,-2.1088,38,1.59246,16,0.28247
ENSG00000138606,SHF,8,-1.0060,16,-0.0051,21,0.42152,15,-0.0957,11,-0.6023,26,0.73098,13,-0.3386,17,0.09996
ENSG00000171766,GATM,258,1.76483,154,0.97113,75,-0.2840,27,-1.8264,45,-1.0525,66,-0.4913,35,-1.4510,69,-0.5623
ENSG00000104154,SLC30A4,7,-1.0147,16,0.28018,6,-1.1949,8,-0.6921,18,0.48914,4,-1.6750,9,-0.5192,19,0.82423
ENSG00000104164,BLOC1S6,51,-1.3393,124,0.01241,112,-0.1543,144,0.23741,200,0.77738,88,-0.5184,119,-0.0546,130,0.10793
ENSG00000137872,SEMA6D,44,0.36659,33,-0.0949,25,-0.4871,14,-1.4123,32,-0.1378,0,-5.4304,65,0.99146,43,0.48637
ENSG00000104177,MYEF2,66,-0.8365,85,-0.4796,183,0.77193,154,0.48815,210,0.99784,118,0.06512,95,-0.2796,91,-0.4460
ENSG00000233932,CTXN2,7,-1.4001,18,0.02990,13,-0.4634,19,0.11638,13,-0.4864,3,-2.4346,15,-0.2527,26,0.98392
ENSG00000128951,DUT,59,-0.6366,96,0.11462,75,-0.2729,104,0.23172,68,-0.4302,81,-0.1606,63,-0.5312,108,0.43151
ENSG00000255302,EID1,244,-0.8646,408,-0.0825,264,-0.7451,624,0.60501,371,-0.2229,523,0.31817,402,-0.0984,473,0.22177
ENSG00000138593,SECISBP2L,318,0.61112,113,-1.0757,188,-0.2224,259,0.27925,388,0.94566,314,0.59491,148,-0.5861,191,-0.2713
ENSG00000166200,COPS2,44,-0.6875,52,-0.4875,42,-0.7610,107,0.68693,88,0.36789,60,-0.2271,91,0.43356,74,0.14945
ENSG00000156958,GALK2,19,-0.0579,13,-0.6867,18,-0.1275,28,0.60758,25,0.37666,25,0.38877,16,-0.2670,19,-0.0314
ENSG00000104047,DTWD1,22,-0.5445,21,-0.6209,51,0.80204,29,-0.0858,43,0.53972,10,-1.7281,14,-1.2194,40,0.59053
ENSG00000285410,GABPB1-IT1,20,-0.2951,20,-0.2789,29,0.30658,33,0.51254,22,-0.1270,16,-0.6123,9,-1.4127,29,0.46085
ENSG00000244879,GABPB1-AS1,110,1.72292,17,-1.3873,193,2.89365,9,-2.1708,59,0.63231,14,-1.5814,8,-2.2647,12,-2.1129
ENSG00000138592,USP8,197,0.34868,128,-0.3594,178,0.18049,232,0.61300,256,0.77383,95,-0.7860,302,1.05309,96,-0.9766
ENSG00000092439,TRPM7,15,-0.7366,19,-0.4019,70,1.75905,28,0.21777,49,1.11568,13,-0.9351,28,0.17993,13,-1.1628
ENSG00000138600,SPPL2A,37,0.94784,17,-0.2946,56,1.69409,13,-0.6627,17,-0.2398,10,-1.0232,19,-0.0635,14,-0.7054
ENSG00000186417,GLDN,112,2.98119,4,-2.5407,58,1.60119,7,-1.7092,4,-2.2696,60,1.67668,2,-3.4791,3,-3.1341
ENSG00000104093,DMXL2,52,-1.2903,87,-0.5618,135,0.16501,138,0.20013,149,0.32974,158,0.42337,167,0.50796,121,-0.0079
ENSG00000104112,SCG3,672,0.23414,534,-0.1417,421,-0.4955,1139,1.10622,774,0.46222,591,0.03136,619,0.10471,418,-0.6604
ENSG00000140280,LYSMD2,23,-1.9739,92,0.12991,36,-1.3184,62,-0.4898,48,-0.8756,46,-0.9363,104,0.32682,129,1.04011
ENSG00000128872,TMOD2,247,-0.6716,413,0.14045,171,-1.2267,647,0.85710,488,0.39311,372,-0.0373,427,0.17842,349,-0.1862
ENSG00000138594,TMOD3,45,0.59399,26,-0.2824,52,0.84478,27,-0.2299,51,0.80351,41,0.44027,29,-0.0866,18,-0.9979
ENSG00000166477,LEO1,27,-0.9705,54,0.07130,29,-0.8916,106,1.17989,68,0.45043,26,-1.0190,75,0.60460,45,-0.2942
ENSG00000069956,MAPK6,71,-0.4189,80,-0.2464,41,-1.2445,159,0.87093,180,1.07637,35,-1.4801,67,-0.4990,100,0.16799
ENSG00000069966,GNB5,50,-1.7358,147,-0.1245,101,-0.6925,291,0.99319,213,0.47613,64,-1.3840,200,0.37617,171,0.17284
ENSG00000197535,MYO5A,339,-0.8769,749,0.39415,227,-1.4797,1110,1.00382,1160,1.08064,480,-0.3470,789,0.43870,398,-0.8152
ENSG00000128989,ARPP19,521,-0.7967,957,0.16077,697,-0.3500,512,-0.8224,896,0.04170,727,-0.2854,686,-0.3746,1130,0.60264
ENSG00000047346,FAM214A,19,-0.6282,25,-0.2584,54,0.98287,35,0.27870,40,0.48245,52,0.90239,19,-0.6382,21,-0.6912
ENSG00000137766,UNC13C,160,0.70517,192,1.16523,10,-3.4422,192,1.01256,198,1.06354,74,-0.5113,45,-1.2578,44,-1.5980
ENSG00000137876,RSL24D1,45,-1.3267,104,-0.0656,62,-0.8591,151,0.54138,114,0.08570,101,-0.1067,104,-0.0626,128,0.37946
ENSG00000260916,CCPG1,84,-0.9068,89,-0.8789,350,1.38770,172,0.19376,360,1.43380,82,-0.9368,197,0.41517,99,-0.8369
ENSG00000256061,DNAAF4,16,-0.1607,10,-0.8500,48,1.66668,14,-0.3238,41,1.35501,16,-0.1215,7,-1.3842,12,-0.7125
ENSG00000181827,RFX7,11,-0.4115,11,-0.4468,12,-0.3127,22,0.63427,21,0.51231,6,-1.3284,13,-0.1609,17,0.36255
ENSG00000138587,MNS1,22,-0.4764,21,-0.5728,50,0.82595,40,0.45376,61,1.18414,73,1.48394,20,-0.5861,12,-1.6237
ENSG00000137871,ZNF280D,74,0.06358,33,-1.2554,167,1.40789,82,0.22091,133,1.00792,41,-0.8528,73,0.03726,55,-0.5241
ENSG00000140262,TCF12,69,1.99963,19,-0.2066,38,0.90619,22,0.03571,21,0.01377,27,0.37629,9,-1.2815,8,-1.7527
ENSG00000128849,CGNL1,48,1.86715,30,1.18635,5,-1.7828,23,0.59470,36,1.32696,4,-2.0985,2,-2.8101,3,-2.6791
ENSG00000255529,POLR2M,38,0.03117,47,0.40206,34,-0.1635,52,0.51944,17,-1.2131,63,0.83965,27,-0.4667,31,-0.3896
ENSG00000137845,ADAM10,54,0.45329,31,-0.4512,84,1.17032,27,-0.6276,48,0.25251,67,0.80009,17,-1.2756,32,-0.4665
ENSG00000128923,MINDY2,133,0.30026,89,-0.3587,121,0.15156,165,0.64522,194,0.91782,151,0.49891,113,0.03438,67,-0.9765
ENSG00000157450,RNF111,33,-0.4737,35,-0.4280,44,-0.0488,62,0.49859,76,0.83246,27,-0.7888,46,0.01325,46,0.05066
ENSG00000137776,SLTM,350,0.77149,139,-0.7402,214,-0.0241,297,0.50020,464,1.25403,209,-0.0581,262,0.30091,132,-0.9683
ENSG00000157470,FAM81A,20,-2.2988,111,0.31154,47,-1.0361,93,0.00574,125,0.47456,38,-1.3553,150,0.76884,105,0.27125
ENSG00000140307,GTF2A2,46,-0.1027,60,0.34501,26,-0.9790,52,0.07361,16,-1.6974,39,-0.3726,55,0.16272,60,0.43145
ENSG00000140299,BNIP2,24,0.76498,17,0.25953,39,1.61558,11,-0.4059,15,0.05847,23,0.74644,2,-2.5977,7,-1.4213
ENSG00000128915,ICE2,35,1.00842,12,-0.6920,47,1.53939,18,-0.0175,34,0.96484,13,-0.5623,13,-0.5167,9,-1.2333
ENSG00000069667,RORA,27,-0.3871,36,0.07914,18,-0.9740,83,1.45813,55,0.75785,12,-1.5808,24,-0.5680,30,-0.2501
ENSG00000129003,VPS13C,132,0.32012,60,-0.9791,257,1.43701,106,-0.0374,201,1.01151,62,-0.8555,108,-0.0030,78,-0.6537
ENSG00000171914,TLN2,68,-1.5150,118,-0.7462,149,-0.3275,247,0.46460,274,0.63746,255,0.51634,235,0.38577,187,0.03336
ENSG00000140416,TPM1,119,-0.6172,140,-0.3974,335,1.03757,135,-0.4256,252,0.56299,105,-0.8008,235,0.44905,167,-0.1330
ENSG00000103642,LACTB,20,0.21916,12,-0.6726,22,0.32799,23,0.43075,35,1.13826,14,-0.2953,17,-0.0456,14,-0.4749
ENSG00000185088,RPS27L,90,0.38462,87,0.37259,44,-0.7364,116,0.79259,50,-0.5370,75,0.09179,84,0.26274,54,-0.5481
ENSG00000166128,RAB8B,13,-1.3885,27,-0.3607,37,0.16747,29,-0.2226,30,-0.1695,55,0.80689,49,0.59403,33,0.00495
ENSG00000103657,HERC1,97,-1.5297,146,-0.9850,301,0.19486,436,0.79792,422,0.74502,337,0.37674,325,0.31787,245,-0.1719
ENSG00000166797,CIAO2A,22,0.63082,14,-0.0943,9,-0.6927,20,0.53001,7,-1.0455,4,-1.7213,7,-0.9918,19,0.63338
ENSG00000028528,SNX1,53,0.60368,24,-0.6532,51,0.54966,27,-0.4483,34,-0.1057,29,-0.3152,43,0.29584,37,0.03991
ENSG00000166794,PPIB,117,-0.0279,127,0.10770,105,-0.1985,77,-0.6718,33,-1.9309,85,-0.5297,84,-0.5409,169,0.83889
ENSG00000169118,CSNK1G1,11,-0.6768,12,-0.4694,19,0.21968,20,0.30060,30,0.93163,7,-1.3148,25,0.63062,16,-0.1064
ENSG00000180357,ZNF609,76,1.22657,32,-0.1626,23,-0.6954,47,0.43138,101,1.75065,18,-1.0575,18,-1.0366,20,-1.0724
ENSG00000180304,OAZ2,86,-0.4883,120,0.04119,101,-0.2320,92,-0.3797,94,-0.3445,135,0.22233,104,-0.1914,139,0.38419
ENSG00000166839,ANKDD1A,19,-0.0123,24,0.39175,49,1.55351,4,-2.1400,25,0.41083,1,-4.3383,21,0.13636,16,-0.3951
ENSG00000090487,SPG21,35,0.23102,26,-0.2633,37,0.29964,12,-1.3260,18,-0.8186,20,-0.5993,39,0.37748,38,0.49803
ENSG00000090470,PDCD7,49,-0.1914,33,-0.8545,114,1.16836,69,0.32128,75,0.46942,55,-0.0397,54,-0.0462,47,-0.3551
ENSG00000166855,CLPX,38,-0.3770,52,0.11298,71,0.58421,60,0.32673,58,0.26874,39,-0.3350,41,-0.2532,44,-0.2385
ENSG00000074603,DPP8,57,-0.8380,89,-0.1733,123,0.34784,102,0.04764,102,0.05619,63,-0.6942,112,0.19195,112,0.27988
ENSG00000074696,HACD3,128,-0.2461,128,-0.2633,142,-0.0864,208,0.52388,101,-0.6092,134,-0.1707,149,-0.0051,170,0.27826
ENSG00000174485,DENND4A,48,0.25994,36,-0.2155,29,-0.5055,48,0.25797,80,1.11519,34,-0.2556,32,-0.3381,36,-0.2619
ENSG00000103769,RAB11A,83,-1.1117,143,-0.3218,154,-0.1733,145,-0.2664,107,-0.7354,164,-0.0765,267,0.70337,216,0.51499
ENSG00000166938,DIS3L,32,-0.0352,26,-0.3967,40,0.32524,45,0.50096,47,0.55815,32,-0.0462,38,0.24140,27,-0.4029
ENSG00000169032,MAP2K1,58,-1.3385,70,-1.1359,184,0.43070,68,-1.1152,65,-1.1668,235,0.83432,86,-0.7575,212,1.01744
ENSG00000174446,SNAPC5,20,-1.3528,52,0.09408,43,-0.2108,63,0.39804,30,-0.7674,45,-0.1320,24,-1.0582,65,0.65660
ENSG00000174444,RPL4,1207,0.49712,1025,0.25966,844,-0.0726,700,-0.3644,343,-1.4455,1250,0.55397,395,-1.2343,956,0.17192
ENSG00000166949,SMAD3,8,-1.3872,24,0.21614,48,1.30890,3,-2.9589,19,-0.1400,8,-1.4627,18,-0.2294,26,0.42949
ENSG00000103591,AAGAB,17,-1.5740,39,-0.3213,22,-1.1402,36,-0.4452,36,-0.4386,52,0.13111,76,0.75845,63,0.67256
ENSG00000189227,C15orf61,24,-0.6581,43,0.25591,16,-1.2179,34,-0.1229,18,-1.0465,42,0.19700,44,0.29088,45,0.42386
ENSG00000137764,MAP2K5,14,-0.8901,26,-0.0296,35,0.46684,7,-1.9958,5,-2.3539,22,-0.2525,41,0.69397,35,0.64578
ENSG00000033800,PIAS1,34,-0.9286,54,-0.2256,74,0.29193,59,-0.0838,81,0.42030,29,-1.1691,71,0.21522,72,0.33301
ENSG00000169018,FEM1B,71,-0.8539,97,-0.4197,71,-0.8653,145,0.24264,118,-0.0836,163,0.43516,108,-0.2097,155,0.51095
ENSG00000103647,CORO2B,55,-1.1364,95,-0.3407,132,0.19869,46,-1.4250,91,-0.3927,112,-0.0595,126,0.12414,162,0.77762
ENSG00000140350,ANP32A,179,0.47944,84,-0.7670,125,-0.0891,185,0.52711,165,0.34433,295,1.32138,81,-0.7517,99,-0.6006
ENSG00000138604,GLCE,5,-2.1638,10,-1.2178,26,0.33331,5,-1.9250,18,-0.2441,22,0.11378,17,-0.3108,34,1.26427
ENSG00000137818,RPLP1,2524,1.31155,1665,0.68208,855,-0.4508,952,-0.2843,427,-1.4980,1602,0.54195,395,-1.6131,905,-0.4775
ENSG00000140332,TLE3,31,0.46736,24,0.07701,25,0.09272,13,-0.8862,40,0.88953,11,-1.0674,12,-0.9517,24,0.09595
ENSG00000137831,UACA,192,3.43004,7,-2.3731,65,1.14747,15,-1.1262,51,0.75199,25,-0.3605,11,-1.5650,3,-3.9373
ENSG00000166173,LARP6,117,0.48491,52,-0.8305,67,-0.3796,75,-0.2131,53,-0.7377,100,0.22824,100,0.23074,104,0.43709
ENSG00000137821,LRRC49,20,-1.2799,41,-0.1977,26,-0.8689,86,0.99991,65,0.53069,15,-1.6677,85,0.96383,45,-0.0897
ENSG00000066933,MYO9A,79,-0.6555,82,-0.6510,162,0.46678,160,0.44982,254,1.22240,87,-0.5018,128,0.08886,104,-0.3135
ENSG00000067225,PKM,282,-1.7292,544,-0.8027,719,-0.3183,661,-0.4473,381,-1.2820,633,-0.5135,1499,0.86059,1329,1.01389
ENSG00000137817,PARP6,38,-0.5097,48,-0.1728,68,0.40943,45,-0.2595,52,-0.0326,82,0.70544,29,-0.8995,56,0.13091
ENSG00000140488,CELF6,9,-1.6241,25,-0.1082,30,0.15047,23,-0.2273,18,-0.6204,15,-0.8713,18,-0.5878,40,0.94760
ENSG00000213614,HEXA,17,-1.1670,24,-0.7225,59,0.72948,17,-1.1945,45,0.29086,55,0.61502,49,0.43838,39,0.11840
ENSG00000166233,ARIH1,23,-1.4881,50,-0.3441,105,0.87913,49,-0.3507,70,0.21468,45,-0.4862,60,-0.0174,71,0.31768
ENSG00000140463,BBS4,10,-0.5835,15,0.05433,30,1.16308,4,-1.8205,11,-0.3858,10,-0.6494,22,0.59187,15,0.01898
ENSG00000159322,ADPGK,15,0.00050,6,-1.3320,29,1.07441,20,0.49551,9,-0.7953,8,-0.8431,15,0.04241,17,0.32518
ENSG00000067141,NEO1,53,1.10142,23,-0.2888,37,0.49724,8,-1.7207,7,-2.0108,25,-0.0997,25,-0.1376,31,0.28724
ENSG00000156642,NPTN,102,-2.1166,270,-0.7162,466,0.18145,229,-0.9131,298,-0.5164,319,-0.4124,525,0.37273,626,1.01397
ENSG00000205363,INSYN1,19,0.41043,24,0.88503,12,-0.3396,18,0.30493,16,0.15295,22,0.68690,12,-0.3287,7,-1.3131
ENSG00000067221,STOML1,22,-1.5519,47,-0.4737,89,0.55640,44,-0.5476,24,-1.4214,65,0.06677,90,0.57114,81,0.58637
ENSG00000129009,ISLR,8,-1.8590,3,-3.2983,50,0.81964,0,-6.9557,10,-1.6977,141,2.77743,11,-1.4671,34,0.25417
ENSG00000138623,SEMA7A,13,-1.2424,24,-0.4115,33,0.15527,11,-1.5246,21,-0.5766,19,-0.6979,43,0.54787,44,0.89547
ENSG00000138629,UBL7,34,-1.3560,65,-0.4075,60,-0.4801,69,-0.2747,37,-1.2015,98,0.27356,104,0.37544,114,0.77489
ENSG00000179335,CLK3,23,0.48737,12,-0.5699,19,0.23465,24,0.59024,18,0.12374,20,0.27187,10,-0.6835,15,-0.1637
ENSG00000179151,EDC3,14,-0.2717,10,-0.7218,29,0.89268,7,-1.1766,12,-0.5042,15,-0.1648,12,-0.4315,22,0.65415
ENSG00000103653,CSK,18,-0.3075,27,0.29839,23,0.06317,23,0.07744,8,-1.5447,38,0.86563,19,-0.2368,21,-0.1143
ENSG00000140474,ULK3,24,-0.5313,18,-1.0190,102,1.81717,10,-1.8104,18,-0.9959,54,0.70136,44,0.37271,32,-0.1853
ENSG00000178802,MPI,30,-0.3396,38,0.00069,22,-0.8041,33,-0.2148,20,-0.9330,26,-0.5439,75,1.11870,43,0.26370
ENSG00000178761,FAM219B,27,-0.6770,40,-0.1083,82,1.06994,26,-0.7717,26,-0.7350,35,-0.3181,58,0.48391,44,0.08364
ENSG00000178741,COX5A,115,-1.2697,293,0.17519,162,-0.7547,285,0.11846,118,-1.2311,305,0.22310,290,0.14249,329,0.49924
ENSG00000178718,RPP25,8,-0.7687,10,-0.4756,20,0.61864,64,2.81446,1,-2.9922,5,-1.2820,1,-3.1947,10,-0.5551
ENSG00000198794,SCAMP5,135,-1.1191,228,-0.3504,254,-0.1531,257,-0.1344,244,-0.2159,297,0.08733,296,0.08621,357,0.55500
ENSG00000140365,COMMD4,35,0.17129,26,-0.3080,47,0.64733,22,-0.5586,19,-0.7917,29,-0.1097,22,-0.5275,38,0.40517
ENSG00000140400,MAN2C1,22,-0.4492,17,-0.9397,105,2.15571,16,-0.9248,18,-0.7721,20,-0.6062,13,-1.2186,33,0.19912
ENSG00000169375,SIN3A,18,-0.3368,17,-0.4629,17,-0.4070,27,0.30383,34,0.71151,16,-0.4885,27,0.31616,23,0.10041
ENSG00000169410,PTPN9,5,-1.8546,21,0.17068,32,0.78845,8,-1.3063,25,0.43699,0,-4.7877,34,0.89593,21,0.18873
ENSG00000169371,SNUPN,24,-0.6018,29,-0.3329,47,0.46465,52,0.61658,45,0.39856,27,-0.3948,40,0.19627,32,-0.1770
ENSG00000177971,IMP3,32,-0.8587,50,-0.2035,48,-0.2577,33,-0.8458,28,-1.0866,71,0.36148,64,0.17883,76,0.69032
ENSG00000140367,UBE2Q2,58,0.42740,52,0.28004,23,-1.0031,76,0.86729,56,0.36489,42,-0.0747,51,0.20821,31,-0.7373
ENSG00000167196,FBXO22,52,0.22180,17,-1.5152,132,1.80825,60,0.44928,85,1.03118,46,0.02932,43,-0.0632,22,-1.3370
ENSG00000140374,ETFA,19,-1.0409,41,0.12601,29,-0.4531,35,-0.1601,15,-1.3790,17,-1.2215,58,0.67065,51,0.67151
ENSG00000140386,SCAPER,227,0.67278,118,-0.3978,132,-0.1955,181,0.29990,361,1.46853,101,-0.6078,115,-0.4054,110,-0.6166
ENSG00000117906,RCN2,60,-1.3781,102,-0.6281,150,0.00598,146,-0.0355,142,-0.0765,151,0.01651,174,0.24738,191,0.56701
ENSG00000140391,TSPAN3,272,-0.0097,207,-0.4684,348,0.38091,207,-0.4300,147,-0.9498,251,-0.1329,341,0.35054,326,0.39366
ENSG00000173517,PEAK1,56,0.12150,35,-0.6484,81,0.73204,58,0.19832,81,0.72149,39,-0.4397,49,-0.0651,46,-0.2355
ENSG00000140382,HMG20A,29,-0.5204,31,-0.4943,55,0.45364,51,0.33713,39,-0.0883,40,-0.0604,45,0.14771,44,0.11891
ENSG00000169783,LINGO1,49,-2.2456,165,-0.4695,188,-0.2295,105,-1.1123,183,-0.2680,166,-0.4197,286,0.43203,327,0.99764
ENSG00000166411,IDH3A,43,-1.6258,98,-0.4273,154,0.31429,134,0.08944,73,-0.8443,111,-0.2077,229,0.96688,144,0.29448
ENSG00000103740,ACSBG1,56,0.94815,85,2.01751,23,-0.4631,21,-0.6343,23,-0.4488,18,-0.8612,4,-2.9284,15,-1.3473
ENSG00000140403,DNAJA4,67,-1.0178,130,-0.0071,70,-0.9516,145,0.16002,94,-0.5062,154,0.25874,142,0.12912,159,0.44665
ENSG00000140395,WDR61,26,-0.8074,26,-0.8457,64,0.60700,29,-0.6194,21,-1.1013,36,-0.3033,48,0.14177,62,0.84156
ENSG00000136381,IREB2,15,-1.6731,38,-0.3471,90,1.08255,43,-0.1124,67,0.60144,22,-1.1145,43,-0.1271,50,0.16402
ENSG00000041357,PSMA4,57,-1.4343,83,-0.9365,153,0.07038,184,0.36904,157,0.11701,154,0.07867,248,0.85744,159,0.18171
ENSG00000185787,MORF4L1,647,-0.4038,1021,0.34849,586,-0.5560,1262,0.65746,885,0.08544,830,-0.0166,991,0.26496,705,-0.3611
ENSG00000103811,CTSH,176,3.26402,47,0.74828,50,0.76920,3,-3.4548,4,-2.8509,7,-2.2703,3,-3.1513,9,-2.1877
ENSG00000058335,RASGRF1,30,-1.9965,87,-0.4185,77,-0.5784,138,0.32871,90,-0.3315,52,-1.1605,177,0.74073,151,0.70685
ENSG00000166557,TMED3,25,-0.7522,31,-0.4486,33,-0.3280,47,0.21291,35,-0.2339,41,-0.0030,61,0.64588,46,0.28557
ENSG00000086666,ZFAND6,45,-0.0625,60,0.40380,50,0.07934,45,-0.0699,33,-0.5529,64,0.47417,42,-0.1714,42,-0.2349
ENSG00000259417,CTXND1,36,1.53904,28,1.26620,2,-2.5270,29,1.16808,12,-0.2672,2,-2.4836,5,-1.5702,7,-1.3379
ENSG00000172379,ARNT2,99,-0.8949,188,0.09417,201,0.19247,214,0.29208,125,-0.5514,85,-1.1226,108,-0.7698,232,0.61741
ENSG00000136379,ABHD17C,21,-0.0042,34,0.84255,41,1.06052,11,-0.9819,19,-0.1478,5,-2.0989,12,-0.8785,20,-0.1827
ENSG00000117899,MESD,82,0.89990,37,-0.4092,28,-0.7648,43,-0.1151,55,0.26859,39,-0.2614,54,0.21977,46,-0.0156
ENSG00000140406,TLNRD1,28,0.05474,33,0.34571,15,-0.9228,20,-0.4644,27,0.00193,40,0.63308,23,-0.2619,26,-0.0477
ENSG00000182774,RPS17,580,0.79130,441,0.38294,324,-0.1432,299,-0.2710,200,-0.8837,514,0.59070,130,-1.5336,334,-0.1323
ENSG00000214575,CPEB1,27,-0.6185,23,-0.9090,60,0.64203,38,-0.0566,52,0.43455,49,0.31651,48,0.29472,40,-0.0101
ENSG00000103723,AP3B2,19,-2.3719,51,-1.0131,100,0.09446,88,-0.0988,93,-0.0177,81,-0.2334,116,0.32564,133,0.82325
ENSG00000156232,WHAMM,38,0.56022,24,-0.1609,31,0.26453,45,0.83084,51,1.05811,24,-0.1602,14,-0.9573,17,-0.8830
ENSG00000103942,HOMER2,36,0.56479,32,0.41911,35,0.50080,26,0.02640,35,0.50315,18,-0.5299,8,-1.6939,20,-0.4272
ENSG00000169609,C15orf40,38,0.66818,22,-0.2234,39,0.72075,28,0.19881,30,0.29844,15,-0.7560,18,-0.4770,21,-0.2932
ENSG00000064726,BTBD1,23,-1.1366,37,-0.4221,33,-0.5909,49,0.02264,22,-1.1680,46,-0.0683,37,-0.4163,74,1.03759
ENSG00000136404,TM6SF1,5,-2.8846,21,-0.7615,24,-0.5142,57,0.83522,18,-0.9588,5,-2.7287,75,1.30478,45,0.65971
ENSG00000166503,HDGFL3,294,-0.0650,362,0.29610,220,-0.5122,432,0.54879,527,0.87880,333,0.13199,236,-0.4082,227,-0.6029
ENSG00000140600,SH3GL3,144,0.84704,52,-0.8024,108,0.38513,45,-0.9590,58,-0.5764,161,1.03745,61,-0.5197,85,-0.0123
ENSG00000140612,SEC11A,46,1.21769,18,-0.3057,26,0.25154,18,-0.2840,15,-0.5977,15,-0.5655,13,-0.7598,23,0.12952
ENSG00000166716,ZNF592,14,0.12266,17,0.51608,7,-0.9567,18,0.53585,13,-0.0032,2,-2.7496,9,-0.4645,14,0.21998
ENSG00000073417,PDE8A,72,2.49632,3,-2.6825,36,1.20925,10,-0.8542,9,-0.9555,56,1.98395,1,-3.6500,4,-2.2906
ENSG00000170776,AKAP13,57,-0.1402,62,-0.0025,94,0.64998,34,-0.9091,112,0.94926,40,-0.6924,108,0.87764,45,-0.6577
ENSG00000140538,NTRK3,58,-1.2415,101,-0.4369,221,0.84166,102,-0.3927,229,0.90198,31,-2.1808,112,-0.2448,155,0.37456
ENSG00000259494,MRPL46,20,-0.8960,34,-0.1197,45,0.33243,49,0.47753,19,-0.9768,23,-0.6674,42,0.24509,42,0.33859
ENSG00000181991,MRPS11,31,-0.8390,56,0.06857,54,-0.0011,53,-0.0381,34,-0.7147,59,0.14135,35,-0.6463,67,0.50556
ENSG00000140545,MFGE8,27,-0.1414,42,0.63299,21,-0.5303,12,-1.3419,28,-0.0492,3,-3.1909,73,1.51532,26,-0.2472
ENSG00000140526,ABHD2,69,-0.4922,104,0.15529,119,0.35238,100,0.07808,127,0.46261,59,-0.7399,122,0.39714,84,-0.2519
ENSG00000140521,POLG,17,-0.9633,25,-0.4243,57,0.90132,20,-0.7445,24,-0.4679,23,-0.5315,35,0.11214,41,0.52735
ENSG00000255571,MIR9-3HG,10,-0.4675,18,0.49661,35,1.50625,4,-1.6327,15,0.13775,2,-2.9289,6,-1.1244,14,0.05438
ENSG00000166823,MESP1,18,-1.2949,51,0.35848,39,-0.1026,18,-1.2338,23,-0.9348,37,-0.1924,21,-1.0341,61,0.90370
ENSG00000157823,AP3S2,46,-0.0307,61,0.47080,33,-0.5284,42,-0.1590,41,-0.2258,26,-0.9000,42,-0.1693,53,0.25259
ENSG00000242498,ARPIN,21,0.37468,17,0.06915,8,-1.0413,19,0.24112,7,-1.3258,27,0.78939,7,-1.3010,19,0.26574
ENSG00000259291,ZNF710-AS1,34,0.73748,36,0.98524,17,-0.2998,18,-0.2128,20,-0.1199,27,0.40041,12,-0.8871,13,-0.8936
ENSG00000182054,IDH2,84,0.45771,86,0.55528,73,0.23825,21,-1.6243,58,-0.1429,28,-1.2101,44,-0.5607,69,0.19769
ENSG00000185043,CIB1,65,0.48342,53,0.19015,59,0.32843,14,-1.8668,17,-1.5119,17,-1.5745,13,-1.8701,70,0.94171
ENSG00000182768,NGRN,300,-0.7464,563,0.25780,319,-0.6524,506,0.06283,357,-0.4796,548,0.18947,463,-0.0744,554,0.29132
ENSG00000140575,IQGAP1,53,1.54707,12,-0.9168,74,2.18012,8,-1.4233,36,0.87987,11,-0.9943,7,-1.5256,9,-1.4779
ENSG00000140564,FURIN,23,-0.0582,15,-0.7288,22,-0.1276,26,0.18604,21,-0.1602,18,-0.3679,19,-0.3047,31,0.60443
ENSG00000196547,MAN2A2,43,-0.5669,24,-1.5265,121,1.09436,48,-0.4006,31,-1.0563,99,0.74900,58,-0.0924,74,0.39876
ENSG00000184508,HDDC3,23,-0.1719,26,0.03982,35,0.49215,14,-0.8939,11,-1.2255,13,-1.0298,23,-0.1455,34,0.64501
ENSG00000140553,UNC45A,18,-0.4361,16,-0.7460,45,0.96570,13,-1.0108,23,-0.1360,25,0.02738,33,0.47458,27,0.18994
ENSG00000184056,VPS33B,3,-2.6139,10,-1.0526,33,0.81679,22,0.20279,16,-0.3070,5,-2.0241,22,0.17091,28,0.89335
ENSG00000185518,SV2B,62,-2.4508,186,-0.8982,302,-0.0872,175,-0.9253,297,-0.1139,522,0.79163,420,0.43490,421,0.64809
ENSG00000176463,SLCO3A1,71,0.99954,20,-1.0601,95,1.51246,33,-0.2098,34,-0.1850,67,0.88687,39,0.03973,20,-1.2227
ENSG00000185442,FAM174B,9,-0.8975,13,-0.3337,13,-0.3219,10,-0.7258,17,0.10343,9,-0.9309,15,-0.1532,24,0.92237
