Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000105605,CACNG7,26,0.35000,19,-0.1789,21,0.01346,20,-0.1456
ENSG00000142408,CACNG8,120,-0.8733,339,0.98788,207,0.05847,169,-0.3803
ENSG00000170906,NDUFA3,296,0.16679,101,-1.5985,259,-0.0809,349,0.63540
ENSG00000105619,TFPT,97,0.57846,30,-1.4033,85,0.37319,67,-0.1084
ENSG00000105618,PRPF31,22,-0.6325,22,-0.6547,33,0.04621,42,0.64446
ENSG00000088038,CNOT3,16,-0.4261,21,0.04621,20,-0.1033,24,0.29831
ENSG00000105617,LENG1,9,-0.1238,5,-1.1620,12,0.49812,11,0.18633
ENSG00000125505,MBOAT7,84,-0.3923,86,-0.3509,101,-0.0782,129,0.48708
ENSG00000170892,TSEN34,13,-0.0776,9,-0.7492,14,-0.0232,17,0.45791
ENSG00000170889,RPS9,426,0.79508,136,-1.1824,245,-0.2440,300,0.17438
ENSG00000167614,TTYH1,321,0.63713,146,-0.7479,128,-1.0475,295,0.64985
ENSG00000167615,LENG8,22,-0.0357,38,0.95408,14,-0.8463,22,-0.0964
ENSG00000125503,PPP1R12C,80,0.51863,44,-0.5368,66,0.20238,53,-0.2518
ENSG00000105048,TNNT1,38,1.70423,13,-0.3502,4,-2.3006,16,-0.0175
ENSG00000129990,SYT5,81,-0.5047,72,-0.7059,103,-0.0969,145,0.72130
ENSG00000105063,PPP6R1,89,0.56545,44,-0.6570,67,0.04026,63,-0.0812
ENSG00000133265,HSPBP1,51,0.05275,37,-0.4931,39,-0.4269,62,0.56570
ENSG00000160469,BRSK1,190,0.81399,104,-0.2925,136,0.20759,89,-0.6768
ENSG00000108107,RPL28,831,1.02916,223,-1.2797,440,-0.1860,474,-0.0464
ENSG00000108106,UBE2S,33,-0.3180,14,-1.6361,39,-0.0333,57,0.88712
ENSG00000187902,SHISA7,19,0.04538,19,0.01862,11,-0.8993,24,0.58949
ENSG00000063241,ISOC2,25,-0.1083,25,-0.0854,17,-0.8209,35,0.69657
ENSG00000090971,NAT14,38,-0.5643,41,-0.4683,59,0.20743,63,0.39367
ENSG00000218891,ZNF579,15,0.22995,7,-0.9419,12,-0.0485,15,0.36222
ENSG00000179943,FIZ1,20,0.75629,10,-0.4345,13,0.05403,11,-0.3764
ENSG00000213015,ZNF580,47,0.81344,16,-1.0095,24,-0.4113,33,0.22113
ENSG00000173581,CCDC106,48,0.69786,19,-0.9173,28,-0.3371,37,0.22762
ENSG00000063244,U2AF2,20,-0.6386,18,-0.7779,32,0.20958,36,0.56378
ENSG00000063245,EPN1,153,0.40985,93,-0.4586,107,-0.2526,132,0.18301
ENSG00000142409,ZNF787,16,0.58874,6,-0.9566,8,-0.6492,14,0.53998
ENSG00000167685,ZNF444,39,1.26984,13,-0.7788,13,-0.8018,20,-0.0263
ENSG00000198440,ZNF583,13,-0.2017,22,0.75954,12,-0.3154,13,-0.1939
ENSG00000198046,ZNF667,20,-1.0864,56,0.65149,37,-0.0992,42,0.14517
ENSG00000166770,ZNF667-AS1,39,-0.2219,37,-0.2969,45,0.04022,49,0.27325
ENSG00000196263,ZNF471,10,-0.6241,28,1.22689,15,0.05815,10,-0.7697
ENSG00000196867,ZFP28,9,-1.1788,20,0.01129,26,0.59474,20,0.01512
ENSG00000197016,ZNF470,13,-0.4577,26,0.73969,12,-0.6196,19,0.18567
ENSG00000268182,SMIM17,12,-1.0336,20,-0.2343,33,0.74562,23,-0.0405
ENSG00000286125,AC006115.2,9,-0.2174,21,1.34466,7,-0.7880,9,-0.4126
ENSG00000198300,PEG3,210,-1.1051,515,0.42346,464,0.26394,410,0.01649
ENSG00000083844,ZNF264,12,-0.9326,21,0.01986,27,0.53861,21,-0.0276
ENSG00000268205,AC005261.1,51,-0.4000,69,0.09767,65,-0.0130,70,0.17913
ENSG00000131845,ZNF304,9,-0.2938,8,-0.3351,10,-0.0426,12,0.39996
ENSG00000256060,TRAPPC2B,9,-0.3518,7,-0.8007,6,-0.9284,17,1.23730
ENSG00000213762,ZNF134,15,-0.8977,42,0.91851,20,-0.4546,27,0.11825
ENSG00000152443,ZNF776,8,-1.0570,17,0.09055,20,0.39197,17,0.11558
ENSG00000198466,ZNF587,16,0.26114,19,0.60965,14,0.09947,9,-0.7787
ENSG00000176593,AC008969.1,10,-0.0951,21,1.30062,8,-0.4738,8,-0.6910
ENSG00000121413,ZSCAN18,59,-0.5266,62,-0.4424,82,0.02405,100,0.51647
ENSG00000181894,ZNF329,5,-1.3191,10,-0.3136,15,0.53398,13,0.30992
ENSG00000198131,ZNF544,14,-0.0230,13,-0.0687,12,-0.3356,16,0.32169
ENSG00000142396,ERVK3-1,26,-0.7656,34,-0.3198,53,0.55638,42,0.08771
ENSG00000283103,AC010642.2,46,0.45512,14,-1.5321,30,-0.2949,45,0.58203
ENSG00000121410,A1BG,12,-0.1171,3,-2.2258,9,-0.7158,22,1.38467
ENSG00000083845,RPS5,311,0.95388,78,-1.4377,146,-0.4781,212,0.28916
ENSG00000083812,ZNF324,10,-0.3794,17,0.56733,13,0.14896,10,-0.3288
ENSG00000083807,SLC27A5,34,0.83691,6,-2.0681,24,0.18186,22,0.02151
ENSG00000119574,ZBTB45,9,-0.4113,8,-0.6212,14,0.29790,14,0.31235
ENSG00000130726,TRIM28,42,-0.2462,27,-0.9351,44,-0.1867,65,0.75122
ENSG00000130724,CHMP2A,94,0.07223,64,-0.5840,71,-0.4536,116,0.61406
ENSG00000130725,UBE2M,228,0.38175,111,-0.8626,203,0.18663,187,0.02370
ENSG00000099326,MZF1,18,0.36644,12,-0.3425,9,-0.8832,18,0.57163
ENSG00000247315,ZCCHC3,14,-1.0747,21,-0.4477,36,0.56891,30,0.26446
ENSG00000177732,SOX12,17,0.65678,11,-0.1665,11,-0.1909,11,-0.2274
ENSG00000125841,NRSN2,77,-0.3986,73,-0.5025,92,-0.1127,124,0.59146
ENSG00000125826,RBCK1,17,0.32737,10,-0.5527,13,-0.0914,15,0.16245
ENSG00000125875,TBC1D20,24,-0.1716,25,-0.1304,21,-0.4836,34,0.54696
ENSG00000101266,CSNK2A1,86,-0.1757,110,0.26830,77,-0.3889,105,0.23353
ENSG00000271303,SRXN1,14,-1.1013,20,-0.5098,34,0.46983,32,0.39674
ENSG00000125818,PSMF1,47,-0.3765,42,-0.5686,53,-0.2055,77,0.68113
ENSG00000125895,TMEM74B,11,-0.1495,12,-0.0087,11,-0.1792,14,0.24277
ENSG00000101298,SNPH,89,0.03475,79,-0.1668,107,0.42321,75,-0.3151
ENSG00000125775,SDCBP2,13,-0.3921,10,-0.8455,15,-0.1915,23,0.79543
ENSG00000088832,FKBP1A,191,-0.1700,137,-0.7336,169,-0.4229,290,0.79932
ENSG00000088833,NSFL1C,82,-0.2754,81,-0.2966,116,0.37021,97,0.00985
ENSG00000286288,AL109809.5,24,1.37961,14,0.27705,2,-2.5296,11,-0.0196
ENSG00000198053,SIRPA,192,-0.6261,208,-0.4857,284,0.04884,349,0.56257
ENSG00000125834,STK35,11,-0.6325,15,-0.1119,20,0.43513,16,0.02484
ENSG00000125835,SNRPB,18,-0.7732,12,-1.3127,29,0.04932,41,0.94172
ENSG00000101361,NOP56,40,-1.1926,127,0.81961,78,-0.1085,84,0.04947
ENSG00000101365,IDH3B,33,-1.0345,27,-1.3695,69,0.23311,88,0.90563
ENSG00000132635,PCED1A,22,0.11183,15,-0.5442,20,-0.0748,24,0.29157
ENSG00000215305,VPS16,16,-0.6217,17,-0.5614,17,-0.5567,35,1.03744
ENSG00000132670,PTPRA,168,-0.3489,242,0.28993,193,-0.1262,216,0.11384
ENSG00000125901,MRPS26,57,-0.2592,46,-0.6393,63,-0.1167,85,0.58512
ENSG00000185019,UBOX5,14,0.20401,10,-0.2864,12,-0.0974,13,0.11659
ENSG00000215251,FASTKD5,7,-0.8647,7,-0.8237,9,-0.5262,19,1.23227
ENSG00000088899,LZTS3,153,0.10601,168,0.28165,99,-0.6920,161,0.25793
ENSG00000198171,DDRGK1,69,0.24573,46,-0.4543,31,-1.1729,85,0.86105
ENSG00000125877,ITPA,21,-0.4316,17,-0.7622,26,-0.1071,36,0.71767
ENSG00000088854,C20orf194,40,-0.3975,60,0.30037,50,-0.0470,52,0.06718
ENSG00000088812,ATRN,52,-0.6341,75,0.00415,56,-0.5709,102,0.75510
ENSG00000101220,C20orf27,25,0.39135,11,-0.9768,14,-0.6242,26,0.67559
ENSG00000101222,SPEF1,8,-0.7690,6,-1.1245,23,1.22395,12,-0.2457
ENSG00000125817,CENPB,68,0.75808,40,-0.2085,50,0.18335,33,-0.6504
ENSG00000101224,CDC25B,23,0.42309,22,0.30088,13,-0.5688,18,-0.0621
ENSG00000125843,AP5S1,15,0.19292,14,0.17590,11,-0.2882,13,-0.0112
ENSG00000088888,MAVS,32,0.73906,29,0.51819,14,-0.7687,18,-0.3630
ENSG00000125779,PANK2,32,-0.4804,40,-0.1020,46,0.19054,45,0.17035
ENSG00000101236,RNF24,42,-0.1837,48,0.04109,42,-0.1825,51,0.23386
ENSG00000088826,SMOX,43,1.78964,7,-1.4068,3,-2.5723,21,0.39413
ENSG00000171867,PRNP,635,-0.6925,734,-0.4533,1013,0.11783,1183,0.51939
ENSG00000101265,RASSF2,34,0.04445,29,-0.1796,58,1.32499,15,-1.5306
ENSG00000089057,SLC23A2,44,-0.5388,65,0.11754,62,0.03629,66,0.19429
ENSG00000089063,TMEM230,51,-0.7055,51,-0.7105,86,0.20344,99,0.56985
ENSG00000132646,PCNA,15,-0.1080,7,-1.2481,13,-0.3848,23,0.92507
ENSG00000101290,CDS2,76,-0.4799,68,-0.6584,118,0.32709,116,0.33706
ENSG00000125772,GPCPD1,33,-0.1726,45,0.41797,33,-0.1416,35,-0.0686
ENSG00000089199,CHGB,55,-2.1286,290,0.62638,160,-0.4831,276,0.71898
ENSG00000089195,TRMT6,19,-0.4700,34,0.48172,27,0.06682,24,-0.1308
ENSG00000088766,CRLS1,21,-0.3912,26,-0.0921,21,-0.4384,35,0.60999
ENSG00000125827,TMX4,148,-1.0989,363,0.42714,277,-0.0648,325,0.29445
ENSG00000182621,PLCB1,244,-1.2873,883,0.96092,469,-0.2402,546,0.06190
ENSG00000101333,PLCB4,38,-0.0135,68,1.12148,15,-1.5581,40,0.10536
ENSG00000125869,LAMP5,46,0.19181,12,-1.9922,2,-4.3977,83,2.22171
ENSG00000101349,PAK5,35,-0.9498,84,0.51469,57,-0.2059,71,0.28526
ENSG00000132639,SNAP25,1355,-1.5294,2412,-0.6082,5111,0.85609,3763,0.20408
ENSG00000125863,MKKS,43,-0.4473,38,-0.6397,51,-0.1692,74,0.72053
ENSG00000101384,JAG1,27,2.10539,4,-1.3644,3,-1.8270,9,-0.1744
ENSG00000132640,BTBD3,113,0.04283,100,-0.1584,72,-0.7744,142,0.62166
ENSG00000089123,TASP1,9,-0.8398,23,0.72057,11,-0.5790,18,0.34677
ENSG00000089048,ESF1,100,-0.3232,234,1.29672,82,-0.7218,103,-0.3417
ENSG00000101247,NDUFAF5,18,-0.8060,26,-0.1361,29,0.03785,35,0.46572
ENSG00000172264,MACROD2,19,-1.6042,82,0.88793,49,-0.0492,52,0.06719
ENSG00000125848,FLRT3,8,-2.0418,44,0.72724,29,-0.0247,33,0.28530
ENSG00000089177,KIF16B,60,0.16333,101,1.17098,62,0.23457,24,-1.5732
ENSG00000125870,SNRPB2,54,-0.6279,72,-0.1413,66,-0.3054,102,0.65591
ENSG00000125851,PCSK2,59,-1.0240,99,-0.1725,80,-0.5849,162,1.02005
ENSG00000125868,DSTN,467,-0.4538,603,-0.0135,545,-0.2111,728,0.43193
ENSG00000125844,RRBP1,59,0.93052,70,1.32684,26,-0.5824,14,-1.7610
ENSG00000089006,SNX5,59,0.42437,43,-0.1229,34,-0.6016,52,0.23830
ENSG00000232838,PET117,20,-0.6490,28,-0.0803,26,-0.2034,36,0.55590
ENSG00000149474,KAT14,26,-0.3987,27,-0.3145,34,0.04568,39,0.37186
ENSG00000125846,ZNF133,5,-1.6011,16,0.42703,14,0.19872,14,0.22734
ENSG00000089091,DZANK1,6,-0.8913,12,0.08956,12,0.16584,13,0.25634
ENSG00000132664,POLR3F,12,-1.0720,23,-0.0218,27,0.25991,27,0.31173
ENSG00000101310,SEC23B,27,0.05229,18,-0.6091,29,0.20775,27,0.12166
ENSG00000232388,SMIM26,47,-0.2482,26,-1.2115,39,-0.6406,85,1.16079
ENSG00000125821,DTD1,24,-0.3831,28,-0.1163,31,0.04471,34,0.25461
ENSG00000185052,SLC24A3,16,0.53601,6,-0.9759,9,-0.5418,15,0.51767
ENSG00000132669,RIN2,36,1.60153,15,-0.1455,8,-1.1711,12,-0.5041
ENSG00000173418,NAA20,31,-1.1113,38,-0.7771,63,0.06113,86,0.86935
ENSG00000101343,CRNKL1,26,-0.4840,50,0.67746,24,-0.6661,39,0.27952
ENSG00000188559,RALGAPA2,19,0.36736,21,0.53336,9,-1.0064,16,0.07991
ENSG00000088970,KIZ,12,-1.0330,33,0.68053,24,0.05894,22,-0.0320
ENSG00000088930,XRN2,32,-0.5263,54,0.40845,41,-0.0714,44,0.07377
ENSG00000125812,GZF1,25,-0.1500,35,0.41963,28,0.05803,24,-0.2587
ENSG00000125814,NAPB,289,-1.1712,493,-0.2980,872,0.86533,566,-0.0779
ENSG00000101439,CST3,3080,1.58961,546,-1.5382,741,-1.1480,1473,0.12206
ENSG00000101463,SYNDIG1,21,-1.2138,27,-0.8207,65,0.83661,49,0.22076
ENSG00000101474,APMAP,54,-0.7565,61,-0.5512,94,0.21500,104,0.51090
ENSG00000154930,ACSS1,41,1.21154,14,-0.7443,3,-2.9053,30,0.78103
ENSG00000197586,ENTPD6,61,-0.8687,82,-0.3759,116,0.26298,122,0.42988
ENSG00000100994,PYGB,81,-0.1078,60,-0.6042,92,0.13298,97,0.28290
ENSG00000100997,ABHD12,78,-0.0078,46,-0.8846,68,-0.2772,103,0.66435
ENSG00000130684,ZNF337,11,-0.5471,24,0.85675,14,-0.1473,13,-0.2267
ENSG00000125804,FAM182A,20,0.48224,22,0.59428,7,-1.3164,16,0.10740
ENSG00000101294,HM13,33,-0.3981,40,-0.0528,45,0.14916,44,0.13503
ENSG00000125968,ID1,41,1.60744,11,-0.8590,11,-0.9551,16,-0.2468
ENSG00000171552,BCL2L1,49,0.03913,34,-0.5923,59,0.41277,47,-0.0688
ENSG00000088356,PDRG1,12,-0.6363,19,0.13939,17,-0.0768,20,0.31797
ENSG00000101337,TM9SF4,18,-1.0085,30,-0.1915,33,-0.0400,44,0.63624
ENSG00000101350,KIF3B,149,-0.4176,249,0.48689,193,0.02027,180,-0.1215
ENSG00000171456,ASXL1,23,-0.3005,32,0.23697,24,-0.2710,31,0.23751
ENSG00000197183,NOL4L,19,-0.1055,19,-0.1218,23,0.22765,20,-0.0598
ENSG00000149600,COMMD7,65,0.11973,46,-0.4560,57,-0.1233,68,0.28225
ENSG00000101367,MAPRE1,32,0.92113,14,-0.6005,14,-0.6176,21,0.09868
ENSG00000260257,AL035071.1,21,-0.0124,12,-0.9592,33,0.89051,18,-0.3686
ENSG00000101391,CDK5RAP1,11,-0.9502,24,0.40052,11,-1.0436,27,0.90054
ENSG00000101400,SNTA1,109,0.66588,48,-0.7823,50,-0.7648,93,0.48350
ENSG00000078699,CBFA2T2,31,-0.2772,52,0.67947,36,0.00962,30,-0.3570
ENSG00000125967,NECAB3,34,-0.3637,23,-0.9814,55,0.53084,47,0.22339
ENSG00000101417,PXMP4,11,-0.1279,9,-0.4034,11,-0.0736,14,0.36790
ENSG00000101421,CHMP4B,143,-0.2641,147,-0.2128,158,-0.0962,194,0.36095
ENSG00000125970,RALY,37,-0.1824,30,-0.5013,34,-0.3352,53,0.64223
ENSG00000125977,EIF2S2,184,-0.5372,318,0.42222,247,-0.0374,256,0.04046
ENSG00000101444,AHCY,27,-0.5775,30,-0.3916,38,-0.0107,48,0.54281
ENSG00000078747,ITCH,28,-0.8289,74,0.86212,48,0.07882,40,-0.2974
ENSG00000125971,DYNLRB1,201,-0.2602,145,-0.8045,205,-0.2540,317,0.75768
ENSG00000101460,MAP1LC3A,90,-0.6674,97,-0.5444,170,0.50428,146,0.20922
ENSG00000101464,PIGU,10,-0.8122,13,-0.4660,16,-0.1311,24,0.77281
ENSG00000198646,NCOA6,28,-0.6566,54,0.50695,35,-0.2956,45,0.23698
ENSG00000078804,TP53INP2,84,0.60365,53,-0.2280,92,0.90563,29,-1.4251
ENSG00000131067,GGT7,19,-1.2658,52,0.39532,41,-0.0383,49,0.35205
ENSG00000131069,ACSS2,6,-1.5277,14,-0.2818,25,0.83402,17,0.05962
ENSG00000100983,GSS,12,-1.2933,25,-0.1474,24,-0.2648,38,0.87598
ENSG00000078814,MYH7B,9,-0.3157,14,0.34866,13,0.25786,10,-0.2909
ENSG00000100991,TRPC4AP,28,-0.5737,22,-0.9760,40,-0.0106,55,0.79191
ENSG00000126005,MMP24OS,80,0.15625,40,-1.0022,73,0.01452,86,0.38262
ENSG00000125966,MMP24,12,0.06674,9,-0.4324,13,0.24382,11,-0.0082
ENSG00000242372,EIF6,38,0.02812,16,-1.3285,30,-0.4047,53,0.88374
ENSG00000101019,UQCC1,21,-0.9434,26,-0.6015,31,-0.3217,55,1.02633
ENSG00000126001,CEP250,17,-0.4957,39,1.07721,24,0.17083,15,-0.7944
ENSG00000125991,ERGIC3,53,-0.1278,34,-0.8360,56,-0.0291,71,0.52693
ENSG00000214078,CPNE1,26,-0.5933,31,-0.2825,42,0.26886,41,0.25797
ENSG00000244462,RBM12,20,-0.2870,22,-0.1532,25,0.04791,27,0.22248
ENSG00000244005,NFS1,21,-0.6702,19,-0.7834,23,-0.5503,48,1.15089
ENSG00000125995,ROMO1,148,0.67198,47,-1.2703,72,-0.6584,131,0.58880
ENSG00000131051,RBM39,190,-0.1152,327,0.90012,156,-0.4972,182,-0.2358
ENSG00000025293,PHF20,70,-0.5007,136,0.67583,67,-0.6357,106,0.26941
ENSG00000171222,SCAND1,73,-0.4921,72,-0.5256,103,0.09555,120,0.48153
ENSG00000260032,NORAD,674,-0.3209,816,0.01003,817,0.01432,873,0.17057
ENSG00000088367,EPB41L1,217,0.19246,246,0.41946,198,0.02914,156,-0.4730
ENSG00000131043,AAR2,9,-0.0293,8,-0.2618,10,0.06120,10,0.12309
ENSG00000080845,DLGAP4,102,0.11964,89,-0.1214,113,0.34131,83,-0.3213
ENSG00000101335,MYL9,106,5.85269,4,-2.6164,0,-9.0994,2,-3.9111
ENSG00000101084,RAB5IF,38,-0.2820,26,-0.9286,42,-0.1352,60,0.72890
ENSG00000101079,NDRG3,72,-1.4721,113,-0.7682,162,-0.1835,275,1.16813
ENSG00000149636,DSN1,5,-1.0169,8,-0.3853,12,0.21653,13,0.53046
ENSG00000149639,SOGA1,19,0.13554,17,-0.0773,18,0.04627,17,-0.0814
ENSG00000101347,SAMHD1,37,0.18897,46,0.57920,19,-1.0481,37,0.19298
ENSG00000118705,RPN2,58,-0.3508,78,0.17341,49,-0.6868,90,0.58926
ENSG00000101363,MANBAL,41,-0.5596,36,-0.7676,63,0.17058,72,0.55699
ENSG00000197122,SRC,7,-0.3659,9,0.00423,7,-0.3091,11,0.44963
ENSG00000166619,BLCAP,119,-0.6337,130,-0.4909,213,0.42068,193,0.24630
ENSG00000053438,NNAT,62,-0.6874,60,-0.7645,105,0.22926,118,0.56274
ENSG00000132792,CTNNBL1,17,-1.0249,42,0.53854,27,-0.2750,36,0.34725
ENSG00000132821,VSTM2L,68,-0.5121,63,-0.6247,77,-0.3372,129,0.86699
ENSG00000101407,TTI1,7,-1.0114,11,-0.1986,12,-0.1917,18,0.75717
ENSG00000101413,RPRD1B,20,-0.1423,23,0.11038,19,-0.2071,24,0.18460
ENSG00000170471,RALGAPB,30,-0.5728,52,0.35882,38,-0.2080,47,0.24141
ENSG00000101445,PPP1R16B,137,0.84892,80,-0.1445,76,-0.2519,73,-0.3653
ENSG00000204103,MAFB,20,-0.1035,21,0.03753,24,0.29026,19,-0.2241
ENSG00000198900,TOP1,113,-0.4166,221,0.79548,116,-0.4165,143,-0.0252
ENSG00000124181,PLCG1,25,-0.0844,25,-0.0817,19,-0.5997,33,0.54595
ENSG00000174306,ZHX3,83,0.28265,98,0.57832,58,-0.3741,61,-0.3223
ENSG00000124177,CHD6,129,-0.0987,235,1.03591,114,-0.3446,108,-0.5045
ENSG00000196090,PTPRT,49,-1.5449,190,0.76539,149,0.34514,115,-0.1986
ENSG00000233508,AL021395.1,8,-0.8410,12,-0.2443,18,0.46313,15,0.16743
ENSG00000124193,SRSF6,40,0.07675,32,-0.3186,33,-0.3167,45,0.38593
ENSG00000185513,L3MBTL1,12,-0.4435,20,0.39952,16,0.04894,15,-0.0644
ENSG00000101052,IFT52,8,-0.7492,14,0.10809,13,0.03573,15,0.29615
ENSG00000124191,TOX2,16,-0.2747,22,0.28268,21,0.29208,16,-0.2977
ENSG00000132823,OSER1,16,-0.2949,16,-0.3622,11,-0.9568,29,1.02318
ENSG00000223891,OSER1-DT,26,0.11900,14,-0.8731,27,0.22842,26,0.17507
ENSG00000124194,GDAP1L1,36,-0.4028,30,-0.7252,38,-0.3602,64,0.87390
ENSG00000197296,FITM2,13,-0.8777,21,-0.0158,16,-0.6017,31,0.88683
ENSG00000124120,TTPAL,14,-1.0299,24,-0.2028,35,0.58772,28,0.09852
ENSG00000132824,SERINC3,148,-1.0933,262,-0.1470,308,0.15369,349,0.48381
ENSG00000168734,PKIG,110,0.58003,61,-0.4705,49,-0.9050,98,0.49209
ENSG00000101098,RIMS4,54,1.30989,22,-0.3717,18,-0.7327,23,-0.3194
ENSG00000166913,YWHAB,781,-1.1396,1669,0.13121,1867,0.38248,1639,0.12736
ENSG00000025772,TOMM34,27,-0.8886,30,-0.6945,44,-0.0943,65,0.87754
ENSG00000101109,STK4,34,-0.2978,68,0.96957,32,-0.4326,36,-0.2388
ENSG00000124134,KCNS1,44,-0.2696,28,-0.9969,27,-1.1521,85,1.39107
ENSG00000124145,SDC4,95,0.91613,38,-0.7131,14,-2.3573,83,0.90541
ENSG00000204070,SYS1,12,-0.1497,11,-0.3386,9,-0.7255,19,0.80034
ENSG00000244274,DBNDD2,79,-0.5236,59,-0.9963,171,1.04831,97,-0.2202
ENSG00000124155,PIGT,31,-0.5041,28,-0.6842,52,0.43198,47,0.26491
ENSG00000101457,DNTTIP1,10,-0.9163,8,-1.2367,16,-0.2037,28,1.17201
ENSG00000124104,SNX21,19,-0.2658,15,-0.6882,17,-0.4913,32,0.87791
ENSG00000101473,ACOT8,35,-0.5654,26,-1.0149,47,-0.0445,67,0.82883
ENSG00000064601,CTSA,29,-0.9061,40,-0.3640,36,-0.5691,74,1.06769
ENSG00000100979,PLTP,52,1.57392,11,-1.2363,4,-2.8833,30,0.61824
ENSG00000100982,PCIF1,11,-0.5389,13,-0.2300,17,0.15455,18,0.30353
ENSG00000198026,ZNF335,16,0.04440,13,-0.3030,11,-0.6436,20,0.61871
ENSG00000124140,SLC12A5,147,-0.9317,205,-0.3894,287,0.22349,315,0.49518
ENSG00000124160,NCOA5,10,-0.6263,18,0.45695,12,-0.2458,16,0.22329
ENSG00000149654,CDH22,47,0.62567,22,-0.7134,22,-0.7546,41,0.47976
ENSG00000080189,SLC35C2,23,-0.0759,23,-0.0608,17,-0.6145,30,0.53834
ENSG00000062598,ELMO2,31,-0.3921,28,-0.5238,34,-0.2676,52,0.71391
ENSG00000198185,ZNF334,14,0.24454,25,1.44510,5,-1.3432,9,-0.5135
ENSG00000101040,ZMYND8,79,-0.7528,207,0.97338,117,-0.1109,109,-0.2670
ENSG00000124151,NCOA3,10,-0.8419,28,0.99860,14,-0.2658,16,-0.1209
ENSG00000196562,SULF2,23,-0.7627,34,-0.0863,52,0.78023,32,-0.2842
ENSG00000124126,PREX1,65,0.80968,29,-0.6467,48,0.26835,33,-0.5249
ENSG00000124198,ARFGEF2,24,-1.5551,68,0.11469,82,0.52325,67,0.13495
ENSG00000124207,CSE1L,31,-1.0109,32,-0.9663,65,0.27687,76,0.72747
ENSG00000124214,STAU1,72,-0.6690,143,0.52620,101,-0.1054,111,0.07944
ENSG00000124228,DDX27,23,-1.0844,73,0.89000,39,-0.2907,47,0.09388
ENSG00000124201,ZNFX1,20,-0.2189,29,0.41699,18,-0.4541,25,0.19809
ENSG00000177410,ZFAS1,128,0.98531,44,-0.9029,64,-0.3463,76,-0.0197
ENSG00000158445,KCNB1,74,-1.4043,277,0.86098,189,0.15148,164,-0.1434
ENSG00000158470,B4GALT5,45,-0.7555,65,-0.1330,86,0.40824,74,0.11881
ENSG00000197818,SLC9A8,9,-0.1000,8,-0.2272,9,-0.0059,10,0.20317
ENSG00000158480,SPATA2,21,-0.8839,33,-0.1677,32,-0.2390,49,0.72796
ENSG00000124226,RNF114,27,0.04615,19,-0.5886,24,-0.1718,32,0.42941
ENSG00000244687,UBE2V1,92,-0.5391,127,0.01012,129,0.04447,141,0.25604
ENSG00000240849,TMEM189,26,0.11825,21,-0.2037,24,0.02626,24,0.02448
ENSG00000172216,CEBPB,44,0.49732,18,-1.0221,16,-1.2851,48,0.97626
ENSG00000196396,PTPN1,15,-0.3725,31,0.94474,19,0.06028,14,-0.6070
ENSG00000124243,BCAS4,24,-0.6510,33,-0.1605,40,0.21665,40,0.26243
ENSG00000101126,ADNP,63,-0.2498,93,0.44997,55,-0.5030,80,0.22494
ENSG00000000419,DPM1,17,-1.1881,33,-0.0739,28,-0.3680,49,0.87474
ENSG00000054793,ATP9A,232,-0.3423,257,-0.1670,294,0.07966,313,0.23332
ENSG00000020256,ZFP64,6,-1.2213,13,0.03448,20,0.95781,11,-0.3729
ENSG00000182463,TSHZ2,14,-2.3676,100,0.82224,140,1.95129,15,-2.6252
ENSG00000064787,BCAS1,200,0.27291,189,0.17077,304,1.31869,49,-2.2852
ENSG00000101132,PFDN4,62,-0.7443,105,0.14045,112,0.30262,98,0.03880
ENSG00000101134,DOK5,15,-0.2497,12,-0.6599,15,-0.2686,24,0.70255
ENSG00000054803,CBLN4,38,0.11543,19,-1.0457,12,-1.9249,62,1.50695
ENSG00000124098,FAM210B,56,0.47108,36,-0.2851,23,-1.0834,54,0.57552
ENSG00000101138,CSTF1,12,-0.2454,6,-1.2469,13,-0.1182,20,0.80587
ENSG00000022277,RTF2,88,-0.1602,99,0.04625,68,-0.6510,121,0.54534
ENSG00000101144,BMP7,50,0.99141,25,-0.2671,5,-2.7621,39,0.72262
ENSG00000101146,RAE1,11,-1.2912,18,-0.5077,28,0.24716,32,0.65482
ENSG00000124225,PMEPA1,64,-0.1239,71,0.06720,82,0.36664,60,-0.3077
ENSG00000124209,RAB22A,78,-0.1779,85,-0.0251,95,0.19513,84,-0.0464
ENSG00000124164,VAPB,64,-0.8032,112,0.13419,115,0.20621,111,0.15589
ENSG00000124222,STX16,66,-0.0389,84,0.39851,67,-0.0009,60,-0.2601
ENSG00000087460,GNAS,1629,-0.2791,1452,-0.4738,1721,-0.2066,2431,0.58776
ENSG00000101158,NELFCD,28,-0.0054,23,-0.3228,27,-0.0508,31,0.23487
ENSG00000101160,CTSZ,20,-0.2167,22,-0.0728,27,0.29710,22,-0.0880
ENSG00000124172,ATP5F1E,1068,0.27776,640,-0.6074,736,-0.4152,1110,0.46524
ENSG00000101166,PRELID3B,29,0.57085,24,0.22094,14,-0.7679,22,0.01246
ENSG00000087495,PHACTR3,181,0.47705,190,0.56313,106,-0.5256,119,-0.3475
