Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000186017,ZNF566,13,-0.5853,15,-0.4111,16,-0.4066,30,0.76629,18,-0.0851,29,0.71810
ENSG00000186020,ZNF529,27,-0.1342,32,0.15184,38,0.64476,23,-0.3545,33,0.18668,5,-2.5713
ENSG00000196967,ZNF585A,23,0.38548,12,-0.6394,22,0.53911,23,0.38229,13,-0.5090,6,-1.6080
ENSG00000171827,ZNF570,25,0.03492,13,-0.9813,20,-0.4155,31,0.39018,34,0.52454,33,0.48288
ENSG00000188227,ZNF793,24,-0.3525,13,-1.2991,23,-0.5112,63,1.34549,36,0.34986,30,0.03774
ENSG00000171817,ZNF540,12,-0.9456,25,0.23419,31,0.90124,26,0.27382,12,-0.9589,7,-1.6716
ENSG00000105738,SIPA1L3,14,-1.2503,50,0.74852,33,0.11196,27,-0.2462,35,0.15794,28,-0.1874
ENSG00000011332,DPF1,49,-0.4142,59,-0.1176,71,0.24776,54,-0.2796,69,0.12153,67,0.07749
ENSG00000167642,SPINT2,57,-1.3122,145,0.16202,197,1.09902,90,-0.6129,100,-0.4337,67,-1.0556
ENSG00000167641,PPP1R14A,117,1.63903,45,-0.0609,21,-1.5270,76,0.80449,11,-2.2592,65,0.52630
ENSG00000167645,YIF1B,29,-0.2575,15,-1.2610,47,0.88025,34,-0.0026,30,-0.1834,20,-0.8036
ENSG00000099341,PSMD8,94,-0.4500,130,0.06200,181,0.98260,79,-0.7242,92,-0.4955,61,-1.1245
ENSG00000130244,FAM98C,27,-0.3581,29,-0.2290,36,0.18289,51,0.71036,14,-1.2920,38,0.20448
ENSG00000196218,RYR1,84,2.99394,5,-2.1077,9,-1.3774,20,0.02906,12,-0.7734,6,-1.6452
ENSG00000178982,EIF3K,216,0.46371,173,0.08760,188,0.33134,82,-1.0884,150,-0.1439,126,-0.4276
ENSG00000130402,ACTN4,128,-0.5213,126,-0.5489,216,0.48283,212,0.29424,122,-0.6030,184,0.05733
ENSG00000104823,ECH1,73,0.84982,58,0.42720,53,0.40761,15,-1.6561,25,-0.8915,27,-0.7948
ENSG00000104824,HNRNPL,85,-0.4089,109,-0.0068,120,0.22575,138,0.38800,96,-0.2033,86,-0.3922
ENSG00000068903,SIRT2,180,0.41518,130,-0.1237,153,0.20624,130,-0.1266,66,-1.1852,157,0.19077
ENSG00000128626,MRPS12,26,-0.0639,19,-0.6111,42,1.13481,19,-0.6129,18,-0.6549,12,-1.2373
ENSG00000161243,FBXO27,14,-1.0310,21,-0.3915,37,0.76681,24,-0.1745,30,0.15014,18,-0.6757
ENSG00000179134,SAMD4B,118,0.46924,106,0.29401,81,-0.2067,91,0.03098,62,-0.5798,92,0.05433
ENSG00000006712,PAF1,46,0.28933,50,0.43243,33,-0.3285,47,0.30195,55,0.58807,12,-1.7818
ENSG00000063322,MED29,111,0.37561,88,-0.0047,95,0.16070,66,-0.4623,66,-0.4809,93,0.07437
ENSG00000105193,RPS16,809,1.50488,482,0.53853,298,-0.3554,156,-1.2773,166,-1.1785,295,-0.2779
ENSG00000196235,SUPT5H,93,-0.7211,194,0.47226,139,-0.1188,138,-0.0991,165,0.19425,165,0.19784
ENSG00000105197,TIMM50,32,-0.4442,39,-0.1573,58,0.80074,27,-0.7201,45,0.08578,23,-0.9482
ENSG00000176401,EID2B,11,-1.6076,41,0.36522,38,0.35452,40,0.31541,34,0.04961,22,-0.6033
ENSG00000176396,EID2,31,-0.8312,54,0.04343,68,0.67616,37,-0.5373,56,0.10452,35,-0.6186
ENSG00000105204,DYRK1B,12,-0.8709,19,-0.1675,26,0.46691,22,0.03920,18,-0.3296,23,0.08125
ENSG00000105202,FBL,65,0.31006,64,0.28621,52,-0.0642,48,-0.1740,35,-0.6983,62,0.22700
ENSG00000013275,PSMC4,29,-0.4996,54,0.54010,49,0.51271,29,-0.4939,26,-0.6624,31,-0.3604
ENSG00000130758,MAP3K10,75,0.40862,94,0.81315,49,-0.3895,51,-0.2204,40,-0.6048,61,0.07407
ENSG00000174521,TTC9B,83,-0.9764,325,1.33377,170,0.24538,66,-1.3223,94,-0.7814,148,-0.0514
ENSG00000105221,AKT2,22,-0.0705,25,0.07461,22,-0.1515,52,1.41007,5,-2.2303,18,-0.4606
ENSG00000105223,PLD3,179,-1.1876,280,-0.4915,567,1.08777,204,-0.9816,376,-0.0161,294,-0.4112
ENSG00000090013,BLVRB,66,0.95801,37,-0.0307,42,0.28444,18,-1.1452,25,-0.6402,28,-0.4745
ENSG00000160460,SPTBN4,34,-1.4321,83,-0.0429,112,0.67570,89,0.06014,65,-0.4358,78,-0.1594
ENSG00000105245,NUMBL,17,-1.7797,45,-0.3355,78,0.87848,36,-0.6949,76,0.51886,37,-0.6611
ENSG00000077312,SNRPA,30,0.16596,23,-0.2852,40,1.01488,21,-0.3921,12,-1.2221,11,-1.3504
ENSG00000167578,RAB4B,35,0.22039,24,-0.3621,42,0.87069,17,-0.8732,13,-1.3172,26,-0.2451
ENSG00000269858,EGLN2,56,-0.4129,69,-0.0796,97,0.73247,60,-0.3021,37,-1.0472,68,-0.1182
ENSG00000167601,AXL,111,2.77323,11,-1.4517,21,-0.6078,21,-0.4119,6,-2.3806,11,-1.4366
ENSG00000105323,HNRNPUL1,109,0.70620,69,-0.0769,71,-0.0379,60,-0.2861,57,-0.3781,69,-0.0816
ENSG00000248098,BCKDHA,64,0.91240,20,-0.9375,44,0.40687,28,-0.4655,20,-0.9838,34,-0.1435
ENSG00000105341,DMAC2,20,-0.1030,28,0.43335,28,0.64138,13,-0.8559,17,-0.4002,11,-1.0010
ENSG00000105372,RPS19,1023,1.15307,854,0.82022,479,-0.2273,232,-1.2992,247,-1.2082,447,-0.2760
ENSG00000105404,RABAC1,187,0.14278,169,-0.0251,217,0.59112,104,-0.8003,150,-0.2178,111,-0.7024
ENSG00000105409,ATP1A3,114,-1.4552,364,0.39687,342,0.41975,243,-0.2716,320,0.17532,235,-0.3278
ENSG00000105737,GRIK5,33,-0.7178,43,-0.2847,69,0.75952,50,-0.0539,28,-0.9433,50,-0.0522
ENSG00000160570,DEDD2,12,-0.7653,27,0.55697,29,1.08892,13,-0.6493,9,-1.1024,6,-1.6951
ENSG00000105723,GSK3A,71,-0.5851,107,0.06149,138,0.75165,46,-1.2460,100,-0.0383,84,-0.3333
ENSG00000079432,CIC,63,0.59530,33,-0.4668,49,0.24601,56,0.37722,24,-0.9525,31,-0.5693
ENSG00000079462,PAFAH1B3,35,0.70703,31,0.51550,31,0.75136,8,-1.6746,9,-1.4654,8,-1.5409
ENSG00000167619,TMEM145,32,0.61544,15,-0.6254,29,0.63687,28,0.36587,7,-1.6634,9,-1.3123
ENSG00000105429,MEGF8,72,-0.3372,68,-0.4274,103,0.36956,69,-0.4159,99,0.18633,92,0.05416
ENSG00000167378,IRGQ,30,-1.3426,75,0.08453,77,0.18818,49,-0.5989,114,0.79604,71,-0.0112
ENSG00000124444,ZNF576,16,-0.2944,30,0.76311,18,-0.1699,14,-0.5039,24,0.39312,16,-0.3116
ENSG00000131116,ZNF428,96,0.05096,85,-0.1454,111,0.42100,61,-0.6906,91,-0.0420,81,-0.2374
ENSG00000105767,CADM4,126,0.74687,81,-0.0077,66,-0.4615,70,-0.2443,60,-0.4790,116,0.60149
ENSG00000105771,SMG9,16,-0.4062,17,-0.3017,25,0.37164,16,-0.4363,20,-0.0747,25,0.26908
ENSG00000159871,LYPD5,16,-0.2544,42,1.39986,15,-0.5171,14,-0.4417,17,-0.1361,17,-0.1555
ENSG00000167380,ZNF226,26,0.32837,13,-0.7093,23,0.18062,28,0.48579,20,-0.0439,12,-0.8300
ENSG00000073008,PVR,13,-0.5868,16,-0.1928,24,0.66268,23,0.38143,15,-0.3251,8,-1.2771
ENSG00000130204,TOMM40,35,-0.3717,36,-0.3379,58,0.68973,30,-0.6420,40,-0.1840,40,-0.1849
ENSG00000130203,APOE,1872,2.41740,363,-0.6390,434,-0.4748,251,-1.2118,110,-2.4489,424,-0.3947
ENSG00000104853,CLPTM1,103,0.04205,71,-0.5631,136,0.77194,74,-0.4921,68,-0.6383,81,-0.3420
ENSG00000007047,MARK4,27,-0.3669,22,-0.7113,42,0.49141,37,0.14658,26,-0.4125,35,0.05211
ENSG00000104866,PPP1R37,18,-0.7051,43,0.69088,36,0.60892,24,-0.2385,18,-0.7383,15,-0.9846
ENSG00000007255,TRAPPC6A,45,1.37114,20,-0.0505,20,-0.0487,13,-0.7161,14,-0.5327,12,-0.8813
ENSG00000104884,ERCC2,32,0.66669,20,-0.0991,27,0.51214,6,-1.9399,19,-0.1912,15,-0.5438
ENSG00000012061,ERCC1,61,0.46227,59,0.41848,51,0.21169,20,-1.3055,53,0.22472,25,-0.9792
ENSG00000125744,RTN2,37,-0.5177,59,0.24287,59,0.36053,23,-1.2072,58,0.23225,52,0.03360
ENSG00000125746,EML2,24,-0.5055,48,0.62066,31,-0.1775,43,0.42281,16,-1.1174,42,0.40810
ENSG00000125743,SNRPD2,201,-0.0675,318,0.71768,253,0.47302,123,-0.8400,113,-0.9806,157,-0.4616
ENSG00000185800,DMWD,75,0.54205,70,0.43238,59,0.19192,36,-0.6569,32,-0.8155,44,-0.3405
ENSG00000125755,SYMPK,57,0.10506,68,0.39601,48,-0.2427,64,0.29495,39,-0.5151,57,0.09162
ENSG00000176182,MYPOP,30,-0.8457,87,0.90884,59,0.32732,29,-0.9022,32,-0.7356,56,0.13206
ENSG00000104967,NOVA2,29,-1.1832,58,-0.1287,66,0.14370,59,-0.1023,78,0.36863,77,0.34367
ENSG00000124440,HIF3A,65,2.61841,6,-1.4605,7,-1.5731,28,0.84880,8,-1.0880,6,-1.5045
ENSG00000011485,PPP5C,41,-0.8068,54,-0.3945,94,0.80598,51,-0.4600,50,-0.5137,71,0.05822
ENSG00000277531,PNMA8C,18,-2.0929,71,-0.0263,106,1.03669,50,-0.5912,82,0.21040,37,-1.0540
ENSG00000182013,PNMA8A,76,-1.8808,267,0.07207,354,0.84112,164,-0.7159,263,0.04394,216,-0.2739
ENSG00000204851,PNMA8B,64,-2.4072,229,-0.4642,348,0.31537,283,-0.1278,425,0.55785,399,0.44802
ENSG00000160014,CALM3,641,-0.9702,1502,0.40533,1593,0.77240,632,-0.9932,1025,-0.2305,862,-0.5078
ENSG00000197380,DACT3,100,0.46797,107,0.57292,64,-0.3841,67,-0.2044,50,-0.6556,92,0.32011
ENSG00000090372,STRN4,27,-0.4151,35,-0.0095,41,0.41033,25,-0.5441,36,0.05908,32,-0.1149
ENSG00000181027,FKRP,18,-0.1807,25,0.42488,21,0.15559,17,-0.2697,17,-0.2472,18,-0.1626
ENSG00000042753,AP2S1,118,-0.9636,254,0.26890,289,0.74270,98,-1.2488,211,-0.0422,182,-0.2784
ENSG00000160007,ARHGAP35,133,-0.6456,201,0.01685,194,-0.0568,191,-0.0614,226,0.21325,257,0.43361
ENSG00000130748,TMEM160,218,-0.5578,469,0.71353,375,0.47864,190,-0.7790,205,-0.6539,263,-0.2643
ENSG00000130749,ZC3H4,23,-0.4291,36,0.28966,21,-0.7055,44,0.62475,30,0.00555,44,0.62472
ENSG00000142230,SAE1,45,-1.1242,113,0.35206,119,0.66226,52,-0.9008,86,-0.1033,80,-0.2271
ENSG00000257704,INAFM1,33,0.06692,38,0.33006,39,0.51417,26,-0.2820,25,-0.3711,13,-1.3949
ENSG00000105419,MEIS3,28,-1.5518,69,-0.1743,112,1.00450,70,-0.1449,50,-0.6894,61,-0.3763
ENSG00000118160,SLC8A2,33,-1.5571,61,-0.6103,127,0.89587,75,-0.2840,110,0.33072,60,-0.6523
ENSG00000105402,NAPA,109,-0.8834,231,0.33090,241,0.60166,131,-0.5978,194,0.03803,129,-0.6194
ENSG00000024422,EHD2,41,1.47769,9,-1.0062,16,-0.2315,33,1.04801,7,-1.3548,4,-2.2149
ENSG00000105373,NOP53,164,1.06381,146,0.84965,65,-0.6448,68,-0.4368,40,-1.2490,96,0.13790
ENSG00000178980,SELENOW,1008,0.21639,1512,0.92635,968,0.21453,403,-1.2399,465,-1.0211,785,-0.1959
ENSG00000105499,PLA2G4C,34,0.56268,25,0.03407,27,0.25912,36,0.65895,11,-1.2348,7,-1.8180
ENSG00000185453,ZSWIM9,17,-0.5312,39,0.83742,13,-1.1163,30,0.37597,21,-0.1862,42,0.99801
ENSG00000105438,KDELR1,46,0.08920,26,-0.8234,64,1.05627,27,-0.7348,27,-0.7426,28,-0.7052
ENSG00000105447,GRWD1,17,-0.0740,16,-0.1536,22,0.43417,10,-0.8486,14,-0.4527,22,0.31572
ENSG00000105443,CYTH2,28,-0.1578,27,-0.2360,37,0.48095,28,-0.1376,20,-0.6413,30,-0.0169
ENSG00000142235,LMTK3,34,-0.9207,69,0.18883,83,0.73760,44,-0.5348,55,-0.2009,44,-0.5411
ENSG00000063177,RPL18,799,1.15165,530,0.41275,416,0.00752,217,-1.0258,171,-1.3865,350,-0.2734
ENSG00000063176,SPHK2,27,0.32812,20,-0.1298,22,-0.0015,23,0.05774,11,-1.1126,29,0.48143
ENSG00000105516,DBP,63,0.39656,58,0.24292,60,0.46593,27,-0.9346,31,-0.7302,38,-0.4427
ENSG00000063180,CA11,434,0.04615,756,1.01372,364,-0.3281,331,-0.3903,275,-0.6880,487,0.24140
ENSG00000087074,PPP1R15A,9,-1.2534,33,0.80114,19,-0.1180,32,0.76115,20,-0.0470,11,-0.8864
ENSG00000104805,NUCB1,47,-0.4480,53,-0.2345,81,0.67946,49,-0.3610,62,-0.0046,40,-0.6745
ENSG00000087086,FTL,1847,1.41650,953,0.21796,804,-0.0904,350,-1.3719,246,-1.9020,882,0.08895
ENSG00000183207,RUVBL2,36,-0.6593,43,-0.3958,76,0.85334,40,-0.4885,56,0.05067,34,-0.7628
ENSG00000104852,SNRNP70,71,-0.0537,64,-0.2104,89,0.46514,89,0.32610,57,-0.4004,39,-1.0030
ENSG00000104863,LIN7B,29,-0.6423,40,-0.1065,62,0.94670,18,-1.3326,31,-0.5237,41,-0.0854
ENSG00000177380,PPFIA3,56,-1.1185,103,-0.1597,126,0.26117,92,-0.3310,129,0.22063,147,0.43526
ENSG00000104888,SLC17A7,304,-1.7450,1033,0.17229,1165,0.56048,672,-0.5256,1188,0.40989,754,-0.3432
ENSG00000104872,PIH1D1,41,-0.2936,77,0.77738,65,0.73973,16,-1.7386,36,-0.4775,25,-1.0548
ENSG00000142541,RPL13A,1730,1.08633,1210,0.44409,664,-0.7116,758,-0.3310,577,-0.7623,1165,0.37968
ENSG00000142534,RPS11,1106,1.11903,894,0.72776,526,-0.2315,277,-1.1803,229,-1.4706,585,0.00471
ENSG00000142546,NOSIP,47,-0.5917,71,0.07303,85,0.53719,57,-0.2833,61,-0.1943,55,-0.3419
ENSG00000126464,PRR12,15,-0.6482,25,0.14924,23,0.01867,20,-0.1598,23,0.01282,29,0.43971
ENSG00000126461,SCAF1,48,-0.5908,70,0.02539,81,0.38171,69,-0.0101,58,-0.2944,66,-0.0792
ENSG00000126456,IRF3,21,-0.2428,31,0.39143,34,0.77953,13,-1.0405,12,-1.0831,19,-0.3789
ENSG00000126457,PRMT1,71,0.13095,62,-0.0933,90,0.78154,46,-0.5908,48,-0.5218,32,-1.1173
ENSG00000169169,CPT1C,42,-0.5580,65,0.12362,82,0.79134,43,-0.5362,40,-0.6687,46,-0.4391
ENSG00000196961,AP2A1,65,-1.0028,141,0.23320,146,0.42473,91,-0.4792,138,0.19021,108,-0.2019
ENSG00000104973,MED25,40,0.53261,20,-0.6223,35,0.41288,25,-0.2256,17,-0.8527,28,-0.1007
ENSG00000104960,PTOV1,144,-0.4542,211,0.16864,243,0.61135,146,-0.4282,196,0.04540,98,-1.0506
ENSG00000204673,AKT1S1,34,-0.0150,34,0.01567,35,0.05113,39,0.23993,25,-0.4756,35,0.05320
ENSG00000104946,TBC1D17,55,0.52956,33,-0.3115,51,0.59916,29,-0.5259,19,-1.1653,32,-0.3699
ENSG00000213024,NUP62,22,-0.7198,42,0.33525,39,0.27565,46,0.49481,30,-0.2134,19,-0.9361
ENSG00000105053,VRK3,27,0.33296,25,0.24345,22,-0.0428,29,0.47225,15,-0.5556,14,-0.7008
ENSG00000105357,MYH14,42,0.61115,22,-0.4323,23,-0.5325,36,0.37424,22,-0.4194,42,0.61194
ENSG00000131398,KCNC3,6,-2.0014,13,-0.8644,30,0.82117,25,0.22687,21,-0.0422,20,-0.1633
ENSG00000131408,NR1H2,68,0.60508,73,0.72766,44,-0.1850,29,-0.8049,24,-1.0412,55,0.23850
ENSG00000161671,EMC10,149,0.91285,73,-0.2941,89,0.03765,77,-0.2043,51,-0.8654,84,-0.0734
ENSG00000161677,JOSD2,59,0.35023,62,0.44509,50,0.13162,41,-0.2320,22,-1.2132,46,-0.0666
ENSG00000204653,ASPDH,26,-0.7789,71,0.85413,53,0.54404,29,-0.6385,19,-1.2562,38,-0.1970
ENSG00000131409,LRRC4B,89,-0.2193,78,-0.4212,122,0.43990,118,0.24296,71,-0.5632,92,-0.1677
ENSG00000105379,ETFB,220,0.75673,194,0.53366,130,-0.1818,99,-0.5734,69,-1.1319,157,0.18192
ENSG00000105568,PPP2R1A,288,-0.6967,426,-0.0698,631,0.92051,248,-0.9297,367,-0.3113,336,-0.4541
ENSG00000167555,ZNF528,18,-0.4837,33,0.45580,7,-2.2484,71,1.92573,22,-0.1864,34,0.49932
ENSG00000170949,ZNF160,25,0.34181,8,-1.4590,17,-0.3983,36,0.98414,29,0.59434,14,-0.5888
ENSG00000170954,ZNF415,15,-0.5019,10,-1.1334,17,-0.4081,26,0.40164,32,0.79781,29,0.60163
ENSG00000130844,ZNF331,21,-1.1927,21,-1.1450,58,0.65576,69,0.74801,42,-0.0773,29,-0.6809
ENSG00000179820,MYADM,13,-2.0155,37,-0.4940,44,-0.2577,90,1.00971,79,0.77738,48,-0.0731
ENSG00000126583,PRKCG,18,-2.4431,47,-0.9776,141,1.30588,64,-0.5107,99,0.18669,55,-0.7467
ENSG00000105605,CACNG7,18,-0.5981,37,0.59894,24,-0.1527,20,-0.4295,27,0.08024,33,0.39607
ENSG00000142408,CACNG8,69,-2.2935,241,-0.3901,232,-0.6044,409,0.48456,544,0.99325,498,0.82912
ENSG00000170906,NDUFA3,529,0.83113,459,0.57653,352,0.17968,125,-1.5034,160,-1.1253,281,-0.2434
ENSG00000105619,TFPT,89,-0.1815,210,1.31479,98,-0.0532,37,-1.5477,48,-1.1570,122,0.33571
ENSG00000105618,PRPF31,44,-0.2919,59,0.17638,68,0.61562,44,-0.3038,34,-0.7081,40,-0.4718
ENSG00000088038,CNOT3,31,0.42674,8,-1.6340,29,0.44086,16,-0.5929,28,0.28155,21,-0.1859
ENSG00000125505,MBOAT7,74,-1.1585,138,-0.1854,228,1.02702,58,-1.5244,183,0.27868,103,-0.6556
ENSG00000170889,RPS9,765,1.07791,655,0.79295,372,-0.2329,239,-0.8726,214,-1.0443,313,-0.4485
ENSG00000167614,TTYH1,619,1.60673,158,-0.7661,247,-0.0769,177,-0.5861,138,-0.9704,208,-0.3322
ENSG00000167615,LENG8,29,-0.1784,15,-1.2015,41,0.59314,72,1.44077,12,-1.4873,6,-2.3967
ENSG00000125503,PPP1R12C,105,0.51579,102,0.46922,86,0.25077,41,-1.0027,47,-0.7825,65,-0.2763
ENSG00000129990,SYT5,38,-1.7592,173,0.65633,158,0.76189,49,-1.3652,133,0.20526,73,-0.7665
ENSG00000105063,PPP6R1,81,-0.0058,98,0.31289,87,0.17220,62,-0.4332,65,-0.3428,81,-0.0072
ENSG00000133265,HSPBP1,43,-0.4552,38,-0.6347,84,1.03543,44,-0.4208,51,-0.1639,27,-1.1539
ENSG00000160469,BRSK1,136,-0.3288,222,0.47633,172,0.06566,182,0.14116,85,-1.0607,196,0.26093
ENSG00000108107,RPL28,1228,1.24114,951,0.76753,493,-0.4559,354,-0.8602,268,-1.2900,581,-0.0741
ENSG00000108106,UBE2S,36,-0.6020,48,-0.1270,83,1.29499,30,-0.8820,30,-0.8952,25,-1.1746
ENSG00000187902,SHISA7,8,-1.6227,14,-0.8861,40,1.41824,16,-0.6079,22,-0.1559,13,-0.9543
ENSG00000063241,ISOC2,38,0.00660,31,-0.3172,48,0.53660,26,-0.6361,36,-0.1126,32,-0.2778
ENSG00000090971,NAT14,52,-0.6219,69,-0.1516,105,0.84798,48,-0.7323,89,0.25701,34,-1.2441
ENSG00000213015,ZNF580,49,0.32571,43,0.11278,53,0.67607,28,-0.5772,23,-0.8885,21,-1.0184
ENSG00000173581,CCDC106,50,0.23141,36,-0.2867,54,0.55859,27,-0.7574,43,-0.0014,27,-0.7240
ENSG00000063244,U2AF2,26,-0.3633,30,-0.1237,41,0.58083,30,-0.1539,40,0.31756,12,-1.5589
ENSG00000063245,EPN1,181,0.02352,227,0.40846,209,0.39073,118,-0.6569,157,-0.2003,114,-0.7188
ENSG00000142409,ZNF787,22,0.47280,14,-0.2475,19,0.33765,18,0.13339,5,-1.8656,16,-0.0305
ENSG00000167685,ZNF444,27,-0.1467,44,0.66516,35,0.35800,25,-0.2776,24,-0.3826,15,-1.1087
ENSG00000198046,ZNF667,20,-1.0470,26,-0.6509,35,-0.2002,51,0.45192,66,0.90475,42,0.11980
ENSG00000166770,ZNF667-AS1,46,-0.1000,53,0.12583,63,0.61797,25,-1.0697,44,-0.1923,37,-0.4734
ENSG00000197016,ZNF470,20,0.04986,23,0.28558,16,-0.4211,26,0.46686,22,0.20862,16,-0.2560
ENSG00000198300,PEG3,153,-1.7132,420,-0.1420,484,0.12869,544,0.28573,593,0.43317,504,0.15812
ENSG00000083844,ZNF264,12,-1.0470,25,0.10907,19,-0.3707,39,0.88786,26,0.21039,25,0.11470
ENSG00000268205,AC005261.1,63,-0.1109,54,-0.3578,79,0.38426,89,0.47673,58,-0.2335,37,-0.9351
ENSG00000213762,ZNF134,22,-0.3608,24,-0.1603,25,-0.2104,37,0.50040,48,0.97734,12,-1.2293
ENSG00000121413,ZSCAN18,136,0.52411,89,-0.1919,129,0.63447,45,-1.2385,100,0.00035,43,-1.3218
ENSG00000142396,ERVK3-1,32,-0.1721,19,-0.9521,39,0.21277,43,0.30065,36,0.01873,38,0.09659
ENSG00000283103,AC010642.2,69,0.82976,63,0.68830,52,0.51353,9,-2.2995,16,-1.4767,24,-0.8807
ENSG00000121410,A1BG,22,0.33624,18,-0.0119,21,0.35221,15,-0.2452,2,-3.0016,24,0.46067
ENSG00000083845,RPS5,547,0.97371,438,0.57622,299,-0.0914,188,-0.8053,164,-1.0210,259,-0.3039
ENSG00000083807,SLC27A5,39,0.51673,45,0.78557,30,0.13844,17,-0.7646,10,-1.5925,25,-0.1773
ENSG00000130726,TRIM28,106,0.89468,59,-0.1061,89,0.89453,36,-0.8934,20,-1.7813,17,-2.0045
ENSG00000130724,CHMP2A,163,0.85173,109,0.16405,109,0.22603,56,-0.9159,70,-0.5477,67,-0.6158
ENSG00000130725,UBE2M,216,-0.1012,419,1.04648,225,-0.0427,139,-0.7986,168,-0.5052,219,-0.0780
ENSG00000099326,MZF1,22,0.39229,17,-0.0936,20,0.33297,18,0.02525,11,-0.7555,12,-0.5544
ENSG00000247315,ZCCHC3,28,-0.2404,30,-0.1513,38,0.36702,38,0.24578,30,-0.1414,21,-0.6700
ENSG00000125841,NRSN2,73,-0.6526,172,0.77412,137,0.56001,72,-0.6726,81,-0.4867,67,-0.7921
ENSG00000125826,RBCK1,30,0.93749,10,-0.8638,19,0.20628,25,0.65055,7,-1.4516,9,-0.9130
ENSG00000125875,TBC1D20,37,0.19817,25,-0.4419,32,-0.0793,40,0.34307,48,0.64715,17,-1.0249
ENSG00000101266,CSNK2A1,82,-0.2128,80,-0.2569,94,0.02393,133,0.60158,102,0.14421,67,-0.5290
ENSG00000271303,SRXN1,23,-0.3913,38,0.41234,41,0.78041,13,-1.3066,23,-0.4534,20,-0.6129
ENSG00000125818,PSMF1,111,0.90034,76,0.23747,73,0.23902,30,-1.2281,42,-0.6933,48,-0.4932
ENSG00000101298,SNPH,67,-0.7761,130,0.28357,136,0.54858,84,-0.4241,72,-0.6660,113,0.04757
ENSG00000125775,SDCBP2,18,-0.0178,18,-0.0590,27,1.00146,10,-0.9984,6,-1.6195,15,-0.3804
ENSG00000088832,FKBP1A,88,-1.3338,161,-0.4052,311,1.10562,128,-0.7673,229,0.17003,115,-0.9343
ENSG00000088833,NSFL1C,82,-0.5379,140,0.32678,126,0.21978,99,-0.2433,83,-0.5153,137,0.28888
ENSG00000198053,SIRPA,219,-0.3456,246,-0.1598,349,0.64028,184,-0.6208,279,0.04935,192,-0.5567
ENSG00000125834,STK35,14,-0.7758,21,-0.0977,31,0.82846,14,-0.7127,8,-1.5844,29,0.45456
ENSG00000125835,SNRPB,33,0.48359,37,0.67857,31,0.54000,10,-1.4323,20,-0.3759,6,-2.1094
ENSG00000101361,NOP56,78,-0.5783,87,-0.4070,89,-0.4985,182,0.83536,184,0.85221,98,-0.2210
ENSG00000101365,IDH3B,46,-0.6304,73,0.11366,96,0.88514,34,-1.0971,61,-0.1907,45,-0.6746
ENSG00000132635,PCED1A,27,0.06339,34,0.44144,30,0.32335,29,0.17733,21,-0.3724,8,-1.7640
ENSG00000215305,VPS16,30,0.11240,25,-0.1938,44,1.20123,4,-2.9848,23,-0.3216,12,-1.2919
ENSG00000132670,PTPRA,251,0.06275,146,-0.8017,248,0.05466,277,0.22769,286,0.27588,232,-0.0707
ENSG00000125901,MRPS26,72,-0.1345,82,0.07109,101,0.63051,43,-0.9549,54,-0.5834,73,-0.1068
ENSG00000088899,LZTS3,100,-0.8513,84,-1.1082,184,0.18743,138,-0.3348,222,0.44530,264,0.75257
ENSG00000198171,DDRGK1,94,0.19978,61,-0.4929,113,0.76783,49,-0.8543,64,-0.4354,62,-0.4823
ENSG00000125877,ITPA,22,-0.7194,43,0.38970,50,0.97794,31,-0.1389,14,-1.3314,14,-1.3724
ENSG00000088854,C20orf194,42,-0.3362,31,-0.7969,53,0.07793,109,1.33441,36,-0.5683,33,-0.6791
ENSG00000088812,ATRN,35,-1.1317,63,-0.2188,84,0.39392,83,0.23218,88,0.33230,53,-0.4870
ENSG00000101220,C20orf27,48,0.98458,14,-0.9696,34,0.55632,20,-0.4215,19,-0.5507,12,-1.2232
ENSG00000125817,CENPB,91,0.65968,66,0.11334,52,-0.3776,46,-0.4697,38,-0.7745,96,0.76657
ENSG00000101224,CDC25B,23,-0.1617,27,0.10175,33,0.69678,26,0.05717,8,-1.6709,18,-0.5578
ENSG00000088888,MAVS,62,1.17585,19,-0.7422,23,-0.6044,42,0.50496,25,-0.3632,31,0.01102
ENSG00000125779,PANK2,20,-1.3091,59,0.35707,62,0.68756,33,-0.5740,48,0.01799,32,-0.6125
ENSG00000101236,RNF24,38,-0.2107,32,-0.4923,57,0.67913,33,-0.4382,31,-0.5483,43,-0.0187
ENSG00000088826,SMOX,67,2.68130,18,0.03462,9,-1.2048,8,-1.0933,6,-1.6584,11,-0.6851
ENSG00000171867,PRNP,1001,-0.0372,688,-0.6386,1387,0.78266,636,-0.7628,1084,0.09406,621,-0.7991
ENSG00000101265,RASSF2,78,1.12761,33,-0.3113,18,-1.5266,74,1.03379,14,-1.6771,71,0.95991
ENSG00000089057,SLC23A2,56,-0.2707,84,0.38733,72,0.19973,54,-0.3305,67,0.01354,53,-0.3517
ENSG00000089063,TMEM230,111,0.50279,91,0.16595,89,0.17346,55,-0.6448,69,-0.2955,67,-0.3312
