"","t_stat_FALSE","t_stat_TRUE","p_value_FALSE","p_value_TRUE","fdr_FALSE","fdr_TRUE","logFC_FALSE","logFC_TRUE","ensembl","gene"
"ENSG00000136463",-0.448983638126429,0.448983638126428,0.655064589650112,0.655064589650112,0.735756300127932,0.735756300127932,-0.11619874496611,0.11619874496611,"ENSG00000136463","TACO1"
"ENSG00000198909",2.72053193351319,-2.72053193351318,0.00851971157189395,0.00851971157189399,0.0295256744266639,0.0295256744266641,0.817761422401948,-0.817761422401948,"ENSG00000198909","MAP3K3"
"ENSG00000266173",-2.48882524863114,2.48882524863114,0.0156151625950106,0.0156151625950108,0.0466420023061474,0.0466420023061478,-0.222364141901309,0.222364141901309,"ENSG00000266173","STRADA"
"ENSG00000136490",1.79721652821074,-1.79721652821074,0.0773454614048298,0.07734546140483,0.152994060973277,0.152994060973277,0.560304939746161,-0.560304939746161,"ENSG00000136490","LIMD2"
"ENSG00000108588",2.22241628325762,-2.22241628325761,0.0300446618021655,0.0300446618021657,0.0757036049704826,0.0757036049704831,0.206232570862279,-0.206232570862279,"ENSG00000108588","CCDC47"
"ENSG00000198231",-0.226341344282612,0.226341344282612,0.821706979077835,0.821706979077835,0.868640008605128,0.868640008605127,-0.0207185128471088,0.0207185128471088,"ENSG00000198231","DDX42"
"ENSG00000108592",0.711279381444468,-0.711279381444468,0.479673450142886,0.479673450142886,0.586031548477151,0.586031548477151,0.0684756368258144,-0.0684756368258144,"ENSG00000108592","FTSJ3"
"ENSG00000087191",-1.69598640871999,1.69598640871998,0.0950834130364226,0.0950834130364226,0.178531540117159,0.17853154011716,-0.115382948032523,0.115382948032523,"ENSG00000087191","PSMC5"
"ENSG00000108604",2.75215114036087,-2.75215114036087,0.00782372069283406,0.0078237206928341,0.0276549500836381,0.0276549500836383,0.940963254561339,-0.940963254561338,"ENSG00000108604","SMARCD2"
"ENSG00000108622",3.38090111196631,-3.3809011119663,0.00127721732004962,0.00127721732004963,0.00683119948561528,0.00683119948561532,1.20044758400167,-1.20044758400167,"ENSG00000108622","ICAM2"
"ENSG00000178607",2.58477000297938,-2.58477000297938,0.0121995814315857,0.0121995814315858,0.0386891366005099,0.0386891366005101,0.82885471209877,-0.828854712098769,"ENSG00000178607","ERN1"
"ENSG00000266402",3.6732644689212,-3.6732644689212,0.000512788700433348,0.000512788700433353,0.00337905300652652,0.00337905300652655,0.498627532244539,-0.498627532244538,"ENSG00000266402","SNHG25"
"ENSG00000136478",1.68352825288601,-1.68352825288601,0.0974810511553868,0.097481051155387,0.181819001147234,0.181819001147235,0.474646022804719,-0.474646022804719,"ENSG00000136478","TEX2"
"ENSG00000261371",4.44822837035613,-4.44822837035613,3.82356927077116e-05,3.82356927077119e-05,0.000466926657987282,0.000466926657987288,1.47817049398756,-1.47817049398756,"ENSG00000261371","PECAM1"
"ENSG00000256525",2.99622574678178,-2.99622574678178,0.00397317117322669,0.00397317117322669,0.0163454844125046,0.0163454844125046,0.988718424051341,-0.988718424051341,"ENSG00000256525","POLG2"
"ENSG00000108654",2.52768148754701,-2.52768148754701,0.0141394964497477,0.0141394964497478,0.0432486876626548,0.0432486876626548,0.139131980524092,-0.139131980524092,"ENSG00000108654","DDX5"
"ENSG00000258890",1.14081120244367,-1.14081120244366,0.258491693188435,0.258491693188436,0.370959270031298,0.370959270031298,0.120088323179943,-0.120088323179943,"ENSG00000258890","CEP95"
"ENSG00000108854",4.35310708868383,-4.35310708868383,5.32294705533685e-05,5.32294705533687e-05,0.000595842135067346,0.000595842135067348,0.469925636751071,-0.46992563675107,"ENSG00000108854","SMURF2"
"ENSG00000176809",0.460587324597018,-0.460587324597018,0.646763472272337,0.646763472272337,0.729622849502956,0.729622849502956,0.10879473550987,-0.10879473550987,"ENSG00000176809","LRRC37A3"
"ENSG00000120063",3.71501346633342,-3.71501346633342,0.000448671179809217,0.000448671179809223,0.0030440582458914,0.00304405824589144,1.00045395252666,-1.00045395252666,"ENSG00000120063","GNA13"
"ENSG00000108370",5.48996214757919,-5.48996214757918,8.61530578663977e-07,8.61530578664004e-07,2.53174439674844e-05,2.53174439674852e-05,1.41467498708479,-1.41467498708479,"ENSG00000108370","RGS9"
"ENSG00000168646",0.504663445870213,-0.504663445870213,0.6156478576613,0.6156478576613,0.703901268612977,0.703901268612977,0.121810637688445,-0.121810637688445,"ENSG00000168646","AXIN2"
"ENSG00000154240",2.32337170834719,-2.32337170834719,0.0235737681016324,0.0235737681016325,0.063340950576415,0.0633409505764151,0.811447742743571,-0.81144774274357,"ENSG00000154240","CEP112"
"ENSG00000154229",1.12926799917544,-1.12926799917544,0.263289512309537,0.263289512309537,0.376233691889752,0.376233691889753,0.0854601300516725,-0.0854601300516723,"ENSG00000154229","PRKCA"
"ENSG00000075461",3.47528800272587,-3.47528800272587,0.000955570388099637,0.000955570388099639,0.00548211136399557,0.00548211136399558,1.22336254911128,-1.22336254911128,"ENSG00000075461","CACNG4"
"ENSG00000198265",0.929348189396731,-0.929348189396731,0.356440921074105,0.356440921074105,0.468638658937794,0.468638658937795,0.263149367591505,-0.263149367591505,"ENSG00000198265","HELZ"
"ENSG00000197170",-4.93312702466051,4.93312702466051,6.77502235929665e-06,6.77502235929671e-06,0.000125081856420274,0.000125081856420275,-0.352254678518643,0.352254678518642,"ENSG00000197170","PSMD12"
"ENSG00000154217",-1.12621862691938,1.12621862691938,0.264567409477653,0.264567409477653,0.377421470107962,0.377421470107962,-0.106429561262727,0.106429561262727,"ENSG00000154217","PITPNC1"
"ENSG00000130935",0.51622382359268,-0.51622382359268,0.607599667526591,0.607599667526592,0.697053010431869,0.697053010431869,0.132691275330408,-0.132691275330407,"ENSG00000130935","NOL11"
"ENSG00000171634",4.28056882001155,-4.28056882001154,6.83613602021133e-05,6.83613602021146e-05,0.000723377773900061,0.000723377773900075,0.378866080306104,-0.378866080306103,"ENSG00000171634","BPTF"
"ENSG00000186665",1.47072471155504,-1.47072471155504,0.14660238890204,0.14660238890204,0.24443028113826,0.24443028113826,0.474118346768041,-0.474118346768041,"ENSG00000186665","C17orf58"
"ENSG00000182481",0.773812590626423,-0.773812590626422,0.442086713676454,0.442086713676454,0.552449903457319,0.55244990345732,0.215322360447833,-0.215322360447833,"ENSG00000182481","KPNA2"
"ENSG00000278730",2.66249824389292,-2.66249824389292,0.00994658819538249,0.00994658819538253,0.0331160262621238,0.0331160262621239,0.622178333413966,-0.622178333413965,"ENSG00000278730","AC005332.6"
"ENSG00000274561",1.96179431487438,-1.96179431487438,0.0544409428895494,0.0544409428895496,0.117826206872661,0.117826206872661,0.747572795921071,-0.74757279592107,"ENSG00000274561","AC005332.3"
"ENSG00000277476",3.66768002295655,-3.66768002295655,0.000522001914519482,0.000522001914519486,0.00342914749754222,0.00342914749754225,1.28244160335597,-1.28244160335597,"ENSG00000277476","AC005332.5"
"ENSG00000274712",2.44513756615867,-2.44513756615867,0.0174390597344266,0.0174390597344265,0.0506776967004527,0.0506776967004527,0.731619438158347,-0.731619438158347,"ENSG00000274712","AC005332.4"
"ENSG00000196704",0.552535507584489,-0.552535507584489,0.582638713785928,0.582638713785928,0.675266473683669,0.67526647368367,0.0431870473589132,-0.0431870473589132,"ENSG00000196704","AMZ2"
"ENSG00000141337",0.380916317852626,-0.380916317852626,0.704613759368188,0.704613759368188,0.775621751076959,0.775621751076959,0.104820414626404,-0.104820414626404,"ENSG00000141337","ARSG"
"ENSG00000108932",-1.73539018805469,1.73539018805469,0.0878169939673862,0.0878169939673863,0.168432723110207,0.168432723110207,-0.53899088774773,0.538990887747729,"ENSG00000108932","SLC16A6"
"ENSG00000070540",1.37006890467948,-1.37006890467948,0.175781832505214,0.175781832505214,0.27926781003361,0.27926781003361,0.428604284347789,-0.428604284347789,"ENSG00000070540","WIPI1"
"ENSG00000108946",-3.80968548214342,3.80968548214342,0.000330472235802086,0.000330472235802086,0.00240063668513666,0.00240063668513666,-0.229658843901654,0.229658843901653,"ENSG00000108946","PRKAR1A"
"ENSG00000141338",4.79093240973204,-4.79093240973203,1.13340510057531e-05,1.13340510057532e-05,0.000188775319984706,0.000188775319984707,1.96951018003956,-1.96951018003956,"ENSG00000141338","ABCA8"
"ENSG00000154258",0.646515530612723,-0.646515530612723,0.520416523442316,0.520416523442316,0.620940640887889,0.620940640887889,0.194870666010402,-0.194870666010401,"ENSG00000154258","ABCA9"
"ENSG00000154262",0.686286654318657,-0.686286654318657,0.495181893633454,0.495181893633454,0.599083640539572,0.599083640539572,0.218732163906913,-0.218732163906913,"ENSG00000154262","ABCA6"
"ENSG00000154263",1.12949384542525,-1.12949384542525,0.263195041149304,0.263195041149304,0.376184086539091,0.37618408653909,0.345476308964155,-0.345476308964155,"ENSG00000154263","ABCA10"
"ENSG00000154265",-3.42029573647229,3.42029573647228,0.00113215797721575,0.00113215797721576,0.00623327524250901,0.00623327524250902,-0.271519643627321,0.271519643627321,"ENSG00000154265","ABCA5"
"ENSG00000108984",2.05814667229692,-2.05814667229692,0.0439371556908178,0.0439371556908179,0.100896991775199,0.1008969917752,0.665230757113657,-0.665230757113657,"ENSG00000108984","MAP2K6"
"ENSG00000153822",2.96388768120953,-2.96388768120953,0.0043549330570854,0.00435493305708543,0.0175647394741514,0.0175647394741516,1.10401532816774,-1.10401532816774,"ENSG00000153822","KCNJ16"
"ENSG00000123700",4.60644924704264,-4.60644924704264,2.19082943366486e-05,2.19082943366486e-05,0.000310868264115931,0.000310868264115931,1.36360066612107,-1.36360066612107,"ENSG00000123700","KCNJ2"
"ENSG00000256124",4.09558371600658,-4.09558371600658,0.000128276554717462,0.000128276554717464,0.00116181908129815,0.00116181908129817,1.53966350672481,-1.53966350672481,"ENSG00000256124","LINC01152"
"ENSG00000234899",3.22227466777232,-3.22227466777231,0.00205887457233875,0.00205887457233877,0.00987673908898989,0.00987673908898993,1.0883614236347,-1.0883614236347,"ENSG00000234899","SOX9-AS1"
"ENSG00000125398",4.44800546596403,-4.44800546596402,3.82654842205834e-05,3.82654842205838e-05,0.000466926657987282,0.000466926657987288,0.87193772496969,-0.871937724969689,"ENSG00000125398","SOX9"
"ENSG00000227036",2.02823784054034,-2.02823784054034,0.0469923283486976,0.0469923283486977,0.105921134654651,0.105921134654652,0.476254518157366,-0.476254518157366,"ENSG00000227036","LINC00511"
"ENSG00000133195",2.58647699354995,-2.58647699354994,0.0121454896531166,0.0121454896531166,0.0385668478989309,0.038566847898931,0.61795532692636,-0.61795532692636,"ENSG00000133195","SLC39A11"
"ENSG00000180616",1.74984741198706,-1.74984741198706,0.0852687648514733,0.0852687648514735,0.164754159969148,0.164754159969148,0.258047656896139,-0.258047656896139,"ENSG00000180616","SSTR2"
"ENSG00000166685",1.44258371397917,-1.44258371397917,0.154349582132827,0.154349582132827,0.253853010729329,0.253853010729329,0.14102052194424,-0.14102052194424,"ENSG00000166685","COG1"
"ENSG00000133193",0.813950990975076,-0.813950990975075,0.418898831334828,0.418898831334828,0.530621806500391,0.530621806500391,0.20514953706949,-0.20514953706949,"ENSG00000133193","FAM104A"
"ENSG00000141219",1.6051076132543,-1.6051076132543,0.113732942083803,0.113732942083803,0.203105250402322,0.203105250402323,0.529929137632196,-0.529929137632195,"ENSG00000141219","C17orf80"
"ENSG00000179604",2.49371313420667,-2.49371313420667,0.0154221880790784,0.0154221880790784,0.0462510427113907,0.0462510427113908,0.699945266105641,-0.699945266105641,"ENSG00000179604","CDC42EP4"
"ENSG00000069188",4.54591331405891,-4.54591331405891,2.71365947680403e-05,2.71365947680404e-05,0.00036358644374913,0.000363586443749131,1.42873458810792,-1.42873458810792,"ENSG00000069188","SDK2"
"ENSG00000172809",2.84197522657962,-2.84197522657962,0.00612156155775522,0.00612156155775525,0.0229331520364584,0.0229331520364585,0.27157417297126,-0.27157417297126,"ENSG00000172809","RPL38"
"ENSG00000246731",4.37735695417384,-4.37735695417384,4.89383343495758e-05,4.89383343495763e-05,0.000562168267906191,0.000562168267906197,1.92593954615965,-1.92593954615965,"ENSG00000246731","AC100786.1"
"ENSG00000141540",4.71343760804441,-4.71343760804441,1.49674258841221e-05,1.49674258841222e-05,0.000231515786770661,0.000231515786770664,1.34191156250039,-1.34191156250039,"ENSG00000141540","TTYH2"
"ENSG00000204347",3.28871428525717,-3.28871428525717,0.00168834075180114,0.00168834075180116,0.00847812229898388,0.00847812229898398,1.22433221783746,-1.22433221783745,"ENSG00000204347","BTBD17"
"ENSG00000170412",4.03164344746912,-4.03164344746912,0.000158968777272267,0.000158968777272268,0.00137143938192212,0.00137143938192213,1.47566681231245,-1.47566681231245,"ENSG00000170412","GPRC5C"
"ENSG00000172794",-0.529638936164547,0.529638936164547,0.598321042731146,0.598321042731146,0.68916905591155,0.689169055911551,-0.175017104624678,0.175017104624678,"ENSG00000172794","RAB37"
"ENSG00000109062",4.61338236683883,-4.61338236683882,2.13762669170218e-05,2.13762669170222e-05,0.000305062261299529,0.000305062261299535,0.583677043810548,-0.583677043810547,"ENSG00000109062","SLC9A3R1"
"ENSG00000109065",0.582782057324145,-0.582782057324145,0.56222883250208,0.56222883250208,0.657559257041251,0.657559257041251,0.151671682067876,-0.151671682067876,"ENSG00000109065","NAT9"
"ENSG00000109066",2.69598931077117,-2.69598931077116,0.00909856596550717,0.00909856596550721,0.0309567331171709,0.030956733117171,0.992813125929512,-0.992813125929511,"ENSG00000109066","TMEM104"
"ENSG00000161509",3.03060744037885,-3.03060744037885,0.00360160171224653,0.00360160171224654,0.0151969028351065,0.0151969028351066,0.82559870331517,-0.825598703315169,"ENSG00000161509","GRIN2C"
"ENSG00000161513",1.46128838836339,-1.46128838836339,0.149165495248071,0.149165495248072,0.247347436138121,0.247347436138121,0.476224795097565,-0.476224795097564,"ENSG00000161513","FDXR"
"ENSG00000172782",0.192358096523882,-0.192358096523882,0.848112744733169,0.848112744733168,0.889235171272307,0.889235171272307,0.064825224982769,-0.0648252249827691,"ENSG00000172782","FADS6"
"ENSG00000167861",0.492173569157861,-0.492173569157863,0.624396709290286,0.624396709290284,0.711746460700466,0.711746460700465,0.0449986967261639,-0.0449986967261641,"ENSG00000167861","HID1"
"ENSG00000109089",0.449494859450371,-0.449494859450372,0.654697937156397,0.654697937156397,0.735524705660994,0.735524705660994,0.106665704493486,-0.106665704493486,"ENSG00000109089","CDR2L"
"ENSG00000167862",0.603560177153369,-0.603560177153369,0.548416238154791,0.548416238154792,0.645356096064153,0.645356096064153,0.157750308106285,-0.157750308106285,"ENSG00000167862","MRPL58"
"ENSG00000180901",-0.346524085740445,0.346524085740444,0.730163921000129,0.730163921000129,0.796508438935489,0.79650843893549,-0.023052252006636,0.023052252006636,"ENSG00000180901","KCTD2"
"ENSG00000167863",-1.51862422108797,1.51862422108797,0.134120867174123,0.134120867174123,0.229027713470172,0.229027713470173,-0.190717750893312,0.190717750893312,"ENSG00000167863","ATP5PD"
"ENSG00000125449",1.61293347192042,-1.61293347192042,0.112018587077016,0.112018587077017,0.200789813385523,0.200789813385524,0.570721337791022,-0.570721337791022,"ENSG00000125449","ARMC7"
"ENSG00000125458",2.38745237072371,-2.38745237072371,0.0201399339263746,0.0201399339263746,0.0562551322776631,0.0562551322776631,0.554958634345747,-0.554958634345746,"ENSG00000125458","NT5C"
"ENSG00000189159",-2.3438129350535,2.3438129350535,0.022425672023589,0.0224256720235891,0.0609238988613593,0.0609238988613595,-0.185585315207801,0.185585315207801,"ENSG00000189159","JPT1"
"ENSG00000188612",2.07321655781337,-2.07321655781337,0.0424639826546868,0.0424639826546869,0.0984242186639979,0.0984242186639981,0.125612548617519,-0.125612548617519,"ENSG00000188612","SUMO2"
"ENSG00000125450",2.04455167713735,-2.04455167713735,0.0453038975500445,0.0453038975500446,0.103366427197261,0.103366427197261,0.785873064548775,-0.785873064548775,"ENSG00000125450","NUP85"
"ENSG00000125447",1.0528020083946,-1.05280200839459,0.296662626882116,0.296662626882117,0.409370795398412,0.409370795398413,0.390202982755793,-0.390202982755793,"ENSG00000125447","GGA3"
"ENSG00000125445",-0.00526990388049085,0.00526990388049123,0.995812766339442,0.995812766339441,0.996481590818144,0.996481590818143,-0.00163100092892623,0.00163100092892635,"ENSG00000125445","MRPS7"
"ENSG00000125457",3.13270152751755,-3.13270152751755,0.00268042385804769,0.00268042385804772,0.0120639070420862,0.0120639070420863,1.06660698471794,-1.06660698471794,"ENSG00000125457","MIF4GD"
"ENSG00000125454",1.2710563100706,-1.2710563100706,0.208625304704198,0.208625304704199,0.316109876414914,0.316109876414915,0.43932533244809,-0.43932533244809,"ENSG00000125454","SLC25A19"
"ENSG00000177885",0.629356335201686,-0.629356335201686,0.531510251389646,0.531510251389646,0.630541542754545,0.630541542754545,0.0698332242271501,-0.0698332242271501,"ENSG00000177885","GRB2"
"ENSG00000177728",3.61891124542146,-3.61891124542146,0.00060946204283918,0.00060946204283918,0.00385578555255242,0.00385578555255242,0.293669991158991,-0.293669991158991,"ENSG00000177728","TMEM94"
"ENSG00000177303",3.20397086995881,-3.20397086995881,0.00217366678761072,0.00217366678761072,0.0103007192966323,0.0103007192966324,0.764980314704712,-0.764980314704711,"ENSG00000177303","CASKIN2"
"ENSG00000182173",1.8145963545159,-1.8145963545159,0.0745969345982663,0.0745969345982664,0.148904036519235,0.148904036519235,0.50931250546622,-0.50931250546622,"ENSG00000182173","TSEN54"
"ENSG00000073350",5.53625706571399,-5.53625706571399,7.23662607917933e-07,7.23662607917933e-07,2.22765479243167e-05,2.22765479243167e-05,2.22701220487099,-2.22701220487099,"ENSG00000073350","LLGL2"
"ENSG00000266714",3.94086571012842,-3.94086571012841,0.000214964022958492,0.000214964022958495,0.00172654931431729,0.00172654931431731,1.43540647521825,-1.43540647521825,"ENSG00000266714","MYO15B"
"ENSG00000108469",1.4630645053069,-1.4630645053069,0.148680403346118,0.148680403346119,0.246735278397618,0.246735278397619,0.351176297542072,-0.351176297542072,"ENSG00000108469","RECQL5"
"ENSG00000204323",4.97255004557231,-4.97255004557231,5.86866300944932e-06,5.86866300944935e-06,0.00011224288854658,0.00011224288854658,2.09745857544486,-2.09745857544486,"ENSG00000204323","SMIM5"
"ENSG00000161526",2.12188487045503,-2.12188487045503,0.0379951209157525,0.0379951209157526,0.0905742890438075,0.0905742890438076,0.593781832313219,-0.593781832313218,"ENSG00000161526","SAP30BP"
"ENSG00000132470",6.02458851588667,-6.02458851588666,1.12544833691707e-07,1.12544833691708e-07,5.00538948409773e-06,5.0053894840978e-06,2.31339536145862,-2.31339536145861,"ENSG00000132470","ITGB4"
"ENSG00000108479",2.1452878989922,-2.1452878989922,0.0359961770039785,0.0359961770039787,0.0869499094004987,0.0869499094004992,0.515700332086115,-0.515700332086114,"ENSG00000108479","GALK1"
"ENSG00000132475",5.13885574511376,-5.13885574511376,3.18835719258881e-06,3.18835719258885e-06,6.84486077988194e-05,6.84486077988203e-05,0.432000579489964,-0.432000579489964,"ENSG00000132475","H3F3B"
"ENSG00000132478",2.71358658303914,-2.71358658303914,0.00868000073286656,0.00868000073286654,0.0298875273674552,0.0298875273674552,0.774646963690101,-0.774646963690101,"ENSG00000132478","UNK"
"ENSG00000132471",-2.60509773900969,2.60509773900969,0.0115694225351814,0.0115694225351814,0.0371253125892025,0.0371253125892027,-0.13965662774307,0.13965662774307,"ENSG00000132471","WBP2"
"ENSG00000132481",1.62306613449797,-1.62306613449797,0.109830004433967,0.109830004433967,0.198322292578073,0.198322292578073,0.534632250473898,-0.534632250473898,"ENSG00000132481","TRIM47"
"ENSG00000141569",1.31145860711764,-1.31145860711764,0.194710449814799,0.194710449814799,0.300807858957973,0.300807858957973,0.465786114576865,-0.465786114576865,"ENSG00000141569","TRIM65"
"ENSG00000204316",0.0440156783937581,-0.044015678393758,0.965038392605451,0.965038392605451,0.97419298804675,0.974192988046751,0.00328383146699188,-0.00328383146699187,"ENSG00000204316","MRPL38"
"ENSG00000188878",2.36842668801819,-2.36842668801819,0.0211095346752259,0.0211095346752259,0.0582967483088399,0.0582967483088399,0.522707322597367,-0.522707322597367,"ENSG00000188878","FBF1"
"ENSG00000161533",2.13730524287641,-2.13730524287641,0.0366674307195618,0.0366674307195618,0.0881568582040908,0.088156858204091,0.160559975336549,-0.160559975336549,"ENSG00000161533","ACOX1"
"ENSG00000257949",0.173244435114603,-0.173244435114602,0.863043732697723,0.863043732697724,0.900580513619791,0.900580513619792,0.0400785264149426,-0.0400785264149424,"ENSG00000257949","TEN1"
"ENSG00000250506",1.48348250805073,-1.48348250805073,0.143192169096083,0.143192169096083,0.240435061766633,0.240435061766633,0.538987849282543,-0.538987849282542,"ENSG00000250506","CDK3"
"ENSG00000167881",-2.43300348623459,2.43300348623459,0.0179785413973468,0.0179785413973468,0.0517229961825833,0.0517229961825837,-0.148469028058733,0.148469028058733,"ENSG00000167881","SRP68"
"ENSG00000182473",-1.02618875663172,1.02618875663172,0.308931236325334,0.308931236325334,0.421653214548474,0.421653214548475,-0.0545360644852791,0.054536064485279,"ENSG00000182473","EXOC7"
"ENSG00000141576",-2.14281099928177,2.14281099928177,0.0362032985653697,0.0362032985653699,0.0873084553888163,0.0873084553888165,-0.194621034173348,0.194621034173347,"ENSG00000141576","RNF157"
"ENSG00000185262",1.97404853084197,-1.97404853084197,0.0529957030625684,0.0529957030625686,0.115622050070172,0.115622050070173,0.524667080678761,-0.52466708067876,"ENSG00000185262","UBALD2"
"ENSG00000129646",-0.0161563729831926,0.0161563729831919,0.987163364548363,0.987163364548363,0.989887398600488,0.989887398600489,-0.00459351264981567,0.00459351264981549,"ENSG00000129646","QRICH2"
"ENSG00000161542",0.145231624214404,-0.145231624214404,0.885015867359808,0.885015867359807,0.917102568518869,0.91710256851887,0.0400118130296103,-0.0400118130296103,"ENSG00000161542","PRPSAP1"
"ENSG00000176170",2.45522366698294,-2.45522366698293,0.0170017534918372,0.0170017534918373,0.049782477578087,0.0497824775780874,0.9942729257733,-0.994272925773299,"ENSG00000176170","SPHK1"
"ENSG00000175931",-3.09758145520582,3.09758145520582,0.00296903306493563,0.00296903306493564,0.0130758568236701,0.0130758568236701,-0.267529590691886,0.267529590691886,"ENSG00000175931","UBE2O"
"ENSG00000161544",1.28623624246708,-1.28623624246708,0.203312940650595,0.203312940650595,0.310555618490179,0.310555618490179,0.40141642589368,-0.40141642589368,"ENSG00000161544","CYGB"
"ENSG00000214140",2.66208834830099,-2.66208834830098,0.00995740022066497,0.00995740022066502,0.0331372137341272,0.0331372137341274,0.665594267055899,-0.665594267055899,"ENSG00000214140","PRCD"
"ENSG00000163597",0.961303745875535,-0.961303745875535,0.340266213606337,0.340266213606338,0.452806923590641,0.452806923590642,0.257082629377506,-0.257082629377506,"ENSG00000163597","SNHG16"
"ENSG00000182534",-1.03592354306682,1.03592354306682,0.304404215866723,0.304404215866723,0.417117484797049,0.417117484797048,-0.0685289608966633,0.0685289608966632,"ENSG00000182534","MXRA7"
"ENSG00000070495",0.723747935565436,-0.723747935565436,0.472039191515504,0.472039191515504,0.57923930072053,0.57923930072053,0.178283707912748,-0.178283707912748,"ENSG00000070495","JMJD6"
"ENSG00000181038",1.31394276168085,-1.31394276168085,0.193878220902256,0.193878220902256,0.299769241938261,0.299769241938261,0.435813960023546,-0.435813960023546,"ENSG00000181038","METTL23"
"ENSG00000161547",0.821673430464396,-0.821673430464396,0.414523189330889,0.414523189330889,0.526302450801692,0.526302450801692,0.252385101686922,-0.252385101686922,"ENSG00000161547","SRSF2"
"ENSG00000092931",0.594765349490239,-0.594765349490239,0.554241729250409,0.554241729250408,0.650561147837299,0.650561147837299,0.201471650049153,-0.201471650049153,"ENSG00000092931","MFSD11"
"ENSG00000167889",-0.489285992085903,0.489285992085901,0.626427198598904,0.626427198598905,0.713161063033933,0.713161063033934,-0.0498979077467948,0.0498979077467947,"ENSG00000167889","MGAT5B"
"ENSG00000234912",1.51494544412267,-1.51494544412267,0.135048604855939,0.135048604855939,0.230213636854901,0.230213636854901,0.455223105828854,-0.455223105828854,"ENSG00000234912","SNHG20"
"ENSG00000129657",3.85185638830227,-3.85185638830227,0.000288030420387344,0.000288030420387346,0.0021684966901831,0.00216849669018312,0.363980824330515,-0.363980824330514,"ENSG00000129657","SEC14L1"
"ENSG00000184640",1.66371228690241,-1.66371228690241,0.101396617155591,0.101396617155591,0.187293354698878,0.187293354698879,0.482302354735519,-0.482302354735519,"ENSG00000184640","SEPTIN9"
"ENSG00000267665",3.11929883141072,-3.11929883141071,0.00278731672482468,0.0027873167248247,0.0124522434432273,0.0124522434432274,1.35023022637454,-1.35023022637453,"ENSG00000267665","AC021683.3"
"ENSG00000267506",3.67819434376747,-3.67819434376747,0.000504784689682877,0.000504784689682874,0.00334257204070452,0.0033425720407045,1.31213058738187,-1.31213058738187,"ENSG00000267506","AC021683.2"
"ENSG00000078687",2.91029604428415,-2.91029604428415,0.00506343835683501,0.00506343835683505,0.0197798028522509,0.019779802852251,0.340601858060987,-0.340601858060986,"ENSG00000078687","TNRC6C"
"ENSG00000204282",4.23901543309681,-4.23901543309681,7.88295056365625e-05,7.88295056365631e-05,0.000806095267315816,0.000806095267315823,1.51564784237319,-1.51564784237319,"ENSG00000204282","TNRC6C-AS1"
"ENSG00000141524",5.4943977466823,-5.49439774668229,8.47270188997912e-07,8.4727018899793e-07,2.49475860590512e-05,2.49475860590517e-05,1.90035854657692,-1.90035854657692,"ENSG00000141524","TMC6"
"ENSG00000108639",4.47995299149068,-4.47995299149067,3.42180335482197e-05,3.42180335482205e-05,0.000428775846791359,0.000428775846791368,1.17821940727487,-1.17821940727487,"ENSG00000108639","SYNGR2"
"ENSG00000183077",2.44365205873776,-2.44365205873776,0.0175043145927662,0.0175043145927664,0.0507979710007059,0.0507979710007062,0.630317293133088,-0.630317293133088,"ENSG00000183077","AFMID"
"ENSG00000204278",4.99925418923593,-4.99925418923593,5.32343442563746e-06,5.32343442563746e-06,0.000104360328299438,0.000104360328299438,2.12290863420231,-2.12290863420231,"ENSG00000204278","TMEM235"
"ENSG00000087157",0.568339046603331,-0.568339046603332,0.571930523793643,0.571930523793643,0.666238692259694,0.666238692259694,0.137047705788092,-0.137047705788092,"ENSG00000087157","PGS1"
"ENSG00000187775",5.97639136392089,-5.97639136392088,1.35446164146673e-07,1.35446164146677e-07,5.7988862058083e-06,5.79888620580845e-06,2.70671731927435,-2.70671731927435,"ENSG00000187775","DNAH17"
"ENSG00000108669",2.75642363154062,-2.75642363154062,0.00773378826562479,0.00773378826562484,0.0274151109611096,0.0274151109611098,0.268072924257811,-0.268072924257811,"ENSG00000108669","CYTH1"
"ENSG00000055483",1.80879509445657,-1.80879509445658,0.0755051360955481,0.0755051360955481,0.150303016061456,0.150303016061456,0.478523376227851,-0.478523376227851,"ENSG00000055483","USP36"
"ENSG00000035862",-2.5030229239579,2.5030229239579,0.0150605780555015,0.0150605780555016,0.0454225814673922,0.0454225814673922,-0.176447382713959,0.176447382713959,"ENSG00000035862","TIMP2"
"ENSG00000108679",3.76409447601573,-3.76409447601573,0.000383087074741305,0.000383087074741307,0.00269471857452503,0.00269471857452506,0.663452651706172,-0.663452651706172,"ENSG00000108679","LGALS3BP"
"ENSG00000171302",0.87399879832469,-0.873998798324689,0.385611533644857,0.385611533644857,0.497896372283103,0.497896372283103,0.217260114547905,-0.217260114547905,"ENSG00000171302","CANT1"
"ENSG00000173918",4.43159594433766,-4.43159594433766,4.05217727331093e-05,4.05217727331097e-05,0.000487275134746243,0.000487275134746249,1.68249576244979,-1.68249576244979,"ENSG00000173918","C1QTNF1"
"ENSG00000167280",0.574395928784703,-0.574395928784703,0.567852057921284,0.567852057921284,0.6627832206008,0.6627832206008,0.171721598430867,-0.171721598430867,"ENSG00000167280","ENGASE"
