Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000130725,UBE2M,143,-0.9464,63,-2.1694,200,-0.4741,283,0.11637,444,1.11172,225,-0.3058
ENSG00000125841,NRSN2,92,-0.3664,22,-2.4737,40,-1.7287,173,0.70388,126,0.13609,163,0.67467
ENSG00000125826,RBCK1,11,-1.5798,56,0.94457,4,-2.9563,17,-1.0057,42,0.59675,46,0.82161
ENSG00000125875,TBC1D20,11,-1.5212,48,0.75688,31,0.07721,41,0.57052,23,-0.4842,29,-0.0742
ENSG00000101266,CSNK2A1,151,0.78659,62,-0.6128,76,-0.3422,107,0.24478,63,-0.7064,115,0.43639
ENSG00000125818,PSMF1,46,-0.8534,45,-0.8964,51,-0.7419,117,0.68566,76,-0.0965,102,0.48193
ENSG00000101298,SNPH,96,0.59565,0,-7.4508,40,-0.8374,57,-0.2672,72,0.15196,97,0.78779
ENSG00000088832,FKBP1A,191,0.03732,61,-1.6849,84,-1.2938,386,1.39944,252,0.61741,95,-1.1829
ENSG00000088833,NSFL1C,130,0.24958,57,-1.0179,143,0.44871,110,-0.0194,119,0.13222,94,-0.3032
ENSG00000286288,AL109809.5,16,-1.1908,6,-2.4866,26,-0.5434,9,-2.0661,43,0.38445,68,1.44806
ENSG00000198053,SIRPA,251,0.54722,118,-0.6375,91,-1.0958,257,0.66027,91,-1.1809,267,0.83947
ENSG00000125835,SNRPB,2,-3.9324,35,-0.2253,17,-1.4130,89,1.50514,64,0.92906,16,-1.5581
ENSG00000101361,NOP56,211,1.06590,150,0.49629,119,0.14154,116,0.09972,88,-0.4143,74,-0.7113
ENSG00000101365,IDH3B,14,-2.1869,30,-1.0675,26,-1.3411,120,1.27952,60,-0.0267,71,0.30935
ENSG00000132670,PTPRA,282,0.16668,200,-0.3698,257,0.02651,278,0.16318,185,-0.5750,311,0.40784
ENSG00000125901,MRPS26,45,-0.8112,62,-0.3298,50,-0.7122,117,0.76471,70,-0.1567,89,0.29802
ENSG00000088899,LZTS3,177,0.75213,17,-2.7520,38,-1.7084,144,0.46484,142,0.49341,116,0.07990
ENSG00000198171,DDRGK1,128,-0.1115,59,-1.2925,77,-0.9630,206,0.73181,163,0.33674,136,-0.0156
ENSG00000125877,ITPA,21,-0.8669,26,-0.5493,30,-0.3869,53,0.62849,39,0.09765,39,0.09310
ENSG00000088854,C20orf194,58,0.25492,83,0.84006,24,-1.1770,46,-0.1257,32,-0.7916,72,0.78321
ENSG00000088812,ATRN,81,0.92005,42,-0.1423,18,-1.4772,85,1.14946,15,-1.8879,59,0.49859
ENSG00000101220,C20orf27,43,-0.3724,4,-3.6160,18,-1.7324,59,0.12788,78,0.72296,73,0.60216
ENSG00000125817,CENPB,54,-0.7366,162,1.01346,134,0.78830,48,-0.9623,97,0.22285,57,-0.7720
ENSG00000125779,PANK2,34,0.03904,5,-2.5860,10,-1.8604,46,0.57909,38,0.30649,43,0.53386
ENSG00000101236,RNF24,59,1.36508,25,-0.0319,4,-2.8515,43,0.93603,18,-0.6817,26,0.02173
ENSG00000088826,SMOX,20,-1.0886,19,-1.1335,17,-1.3970,18,-1.3187,22,-1.0241,103,2.37506
ENSG00000171867,PRNP,614,0.00513,548,-0.1743,244,-1.4884,1008,0.91806,304,-1.2312,923,0.85849
ENSG00000101265,RASSF2,49,-0.4579,261,2.43611,106,0.88005,13,-2.5454,52,-0.4336,28,-1.4601
ENSG00000089057,SLC23A2,76,0.66145,71,0.53508,15,-1.9498,68,0.52457,34,-0.6842,63,0.45379
ENSG00000089063,TMEM230,76,-0.5852,179,0.76388,88,-0.3924,127,0.23260,128,0.27782,88,-0.4255
ENSG00000101290,CDS2,84,0.22609,59,-0.3274,47,-0.7332,97,0.50513,42,-0.9805,106,0.77575
ENSG00000125772,GPCPD1,31,0.11811,16,-0.8423,23,-0.3451,24,-0.2822,40,0.68313,27,-0.1094
ENSG00000089199,CHGB,145,0.56379,49,-1.1172,35,-1.6830,345,2.69016,42,-1.5301,47,-1.3484
ENSG00000088766,CRLS1,44,0.57008,11,-1.5034,21,-0.5903,26,-0.2374,30,-0.0448,42,0.65050
ENSG00000125827,TMX4,204,0.81257,102,-0.2970,119,-0.0575,206,0.94025,82,-0.7464,93,-0.5152
ENSG00000182621,PLCB1,491,1.18415,51,-2.3261,224,-0.1110,413,1.01339,224,-0.1198,126,-1.1274
ENSG00000101333,PLCB4,75,1.18312,35,-0.0626,23,-0.7697,54,0.71076,46,0.45453,12,-1.8681
ENSG00000125869,LAMP5,27,-1.2751,3,-4.3502,3,-4.5246,163,1.87795,17,-2.1609,117,1.34036
ENSG00000101349,PAK5,120,2.13964,15,-1.2635,13,-1.5601,80,1.62830,20,-0.9835,12,-1.7945
ENSG00000132639,SNAP25,1910,0.43303,246,-2.6662,725,-1.1420,3705,1.88076,1459,0.00412,691,-1.3060
ENSG00000125863,MKKS,34,-0.8553,28,-1.1084,34,-0.8874,107,1.10813,64,0.15563,57,-0.0613
ENSG00000132640,BTBD3,43,-0.9600,125,0.70731,32,-1.4659,142,1.04573,88,0.16288,63,-0.4641
ENSG00000089048,ESF1,253,0.65624,313,1.00843,292,1.02162,115,-0.6383,112,-0.7396,101,-0.9060
ENSG00000101247,NDUFAF5,32,0.33006,7,-1.9792,8,-1.7732,47,1.09751,26,0.02416,28,0.12628
ENSG00000172264,MACROD2,56,0.70082,15,-1.3620,26,-0.5233,54,0.72485,29,-0.4375,39,0.14272
ENSG00000089177,KIF16B,39,-0.7482,97,0.66117,138,1.47826,23,-1.6520,71,0.21486,32,-1.2046
ENSG00000125870,SNRPB2,105,0.05254,136,0.46214,121,0.31574,145,0.63795,67,-0.7462,81,-0.4141
ENSG00000125851,PCSK2,106,1.16856,7,-2.8989,12,-2.2565,168,2.54993,25,-1.2314,23,-1.3680
ENSG00000125868,DSTN,484,-0.6392,370,-1.0436,569,-0.4259,1053,0.65906,1107,0.86778,453,-0.8638
ENSG00000125844,RRBP1,84,0.07170,237,1.82625,111,0.56841,15,-2.5875,59,-0.5630,72,-0.2077
ENSG00000089006,SNX5,61,-0.7767,94,-0.1279,110,0.13277,52,-1.1001,87,-0.2815,160,0.95423
ENSG00000101310,SEC23B,24,-0.5619,66,1.07321,12,-1.6707,43,0.42225,18,-1.0789,51,0.84598
ENSG00000232388,SMIM26,29,-1.7005,59,-0.6258,52,-0.8625,93,0.08084,108,0.40243,120,0.61277
ENSG00000125821,DTD1,37,-0.3792,46,-0.0549,18,-1.5590,79,0.93373,52,0.17843,46,-0.0755
ENSG00000132669,RIN2,18,-1.0146,37,0.07690,45,0.43147,11,-1.7891,39,0.20501,46,0.52878
ENSG00000173418,NAA20,22,-1.5197,29,-1.1099,19,-1.8166,123,1.34631,37,-0.8763,94,0.90527
ENSG00000101343,CRNKL1,49,0.49001,82,1.35861,41,0.23400,44,0.34587,20,-1.0596,24,-0.7359
ENSG00000088930,XRN2,54,0.06142,89,0.86414,74,0.62156,52,0.00090,30,-0.9485,46,-0.2239
ENSG00000125814,NAPB,367,0.45204,80,-1.8744,213,-0.4377,567,1.37496,275,-0.0097,161,-0.9603
ENSG00000101439,CST3,2469,-1.5393,2011,-1.8435,6207,-0.1526,2555,-1.5783,7361,0.15935,12441,1.34457
ENSG00000101463,SYNDIG1,12,-1.5726,48,0.46312,16,-1.2489,51,0.62251,58,1.03240,20,-1.0275
ENSG00000101474,APMAP,53,-0.4286,29,-1.3281,23,-1.7245,110,0.82904,49,-0.6479,114,1.04288
ENSG00000154930,ACSS1,15,-1.9962,21,-1.4520,15,-2.0833,9,-2.8605,39,-0.6489,158,2.79624
ENSG00000197586,ENTPD6,101,0.86535,14,-2.1028,29,-1.1736,99,0.93417,58,-0.0561,56,-0.1059
ENSG00000100994,PYGB,45,-0.8852,59,-0.4669,43,-1.0152,76,-0.0830,60,-0.5414,147,1.33139
ENSG00000100997,ABHD12,65,-0.6531,82,-0.3006,84,-0.2954,115,0.25459,112,0.22850,105,0.09836
ENSG00000101294,HM13,46,-0.1959,43,-0.2899,29,-0.9564,57,0.17168,31,-0.9156,89,1.17720
ENSG00000125968,ID1,5,-4.2328,94,0.02623,46,-1.1418,12,-3.1509,205,1.89423,93,0.01491
ENSG00000171552,BCL2L1,33,-0.5811,42,-0.2082,41,-0.2731,61,0.39103,55,0.25902,45,-0.1191
ENSG00000101337,TM9SF4,42,0.73477,12,-1.1186,18,-0.6481,47,1.06441,12,-1.3110,32,0.37550
ENSG00000101350,KIF3B,288,1.01735,107,-0.5673,178,0.25230,156,0.01629,159,0.05963,104,-0.7198
ENSG00000149600,COMMD7,75,0.00216,43,-0.8353,55,-0.5073,93,0.37428,71,-0.0985,90,0.37246
ENSG00000101367,MAPRE1,38,-0.8281,79,0.31928,69,0.11213,37,-0.9160,64,-0.0228,85,0.55542
ENSG00000101400,SNTA1,77,-1.3496,53,-1.9101,103,-0.9795,107,-0.9243,172,-0.1611,394,1.72863
ENSG00000078699,CBFA2T2,69,1.18172,58,0.88112,7,-2.3513,32,-0.0583,22,-0.7129,42,0.48274
ENSG00000125967,NECAB3,38,0.01228,1,-4.8178,12,-1.8298,66,1.00412,44,0.28439,43,0.25440
ENSG00000101421,CHMP4B,83,-0.9782,110,-0.5501,98,-0.7870,141,-0.1870,213,0.62123,192,0.39806
ENSG00000125970,RALY,49,-0.4120,95,0.63804,49,-0.4504,53,-0.3130,50,-0.4497,89,0.68924
ENSG00000125977,EIF2S2,342,0.18868,529,0.89834,408,0.52839,261,-0.2558,253,-0.3407,225,-0.5495
ENSG00000101444,AHCY,23,-0.6630,10,-1.8619,18,-1.0561,51,0.65404,39,0.20111,45,0.47852
ENSG00000078747,ITCH,89,1.20251,146,2.11281,27,-0.7603,48,0.20334,12,-2.0657,30,-0.6201
ENSG00000125971,DYNLRB1,184,-0.9775,225,-0.6757,258,-0.5050,546,0.81951,459,0.55785,262,-0.5214
ENSG00000101460,MAP1LC3A,159,-0.5353,104,-1.1745,87,-1.5403,315,0.60458,298,0.56799,247,0.17922
ENSG00000198646,NCOA6,59,0.51860,98,1.37993,55,0.44510,40,-0.1053,20,-1.3213,35,-0.3705
ENSG00000078804,TP53INP2,119,-0.6845,520,1.74759,532,2.19523,23,-3.1963,102,-1.0605,55,-2.0316
ENSG00000131067,GGT7,62,1.31051,8,-1.8364,11,-1.4651,42,0.76482,25,-0.1884,27,-0.0489
ENSG00000100983,GSS,25,0.15305,19,-0.2489,12,-0.9843,45,1.25275,22,-0.0251,16,-0.6439
ENSG00000100991,TRPC4AP,35,0.12950,21,-0.6111,19,-0.8316,40,0.41041,33,0.06226,36,0.25216
ENSG00000126005,MMP24OS,56,-1.2006,39,-1.7331,93,-0.4638,118,-0.0763,190,0.91228,130,0.10388
ENSG00000242372,EIF6,29,-0.7155,29,-0.7476,13,-2.0083,59,0.40011,72,0.89956,48,0.05032
ENSG00000101019,UQCC1,38,0.31228,9,-1.8664,28,-0.1303,50,0.88891,25,-0.3580,30,-0.0536
ENSG00000126001,CEP250,54,1.17332,4,-2.7715,50,1.18151,20,-0.4804,16,-0.8747,24,-0.1956
ENSG00000125991,ERGIC3,48,-0.5879,23,-1.6514,63,-0.1611,80,0.23244,51,-0.5627,109,0.93197
ENSG00000214078,CPNE1,48,0.79400,35,0.28287,7,-2.1509,43,0.67917,23,-0.4190,33,0.21545
ENSG00000244462,RBM12,27,-0.1202,20,-0.5499,25,-0.2838,47,0.87443,32,0.16260,21,-0.5711
ENSG00000244005,NFS1,34,0.47781,21,-0.2809,14,-0.9847,40,0.86075,16,-0.7417,29,0.31826
ENSG00000125995,ROMO1,87,-1.5287,121,-1.0425,331,0.58791,166,-0.6050,313,0.54884,241,0.01573
ENSG00000131051,RBM39,513,1.05305,621,1.38494,360,0.51884,183,-0.6443,161,-0.9240,176,-0.7665
ENSG00000025293,PHF20,89,0.39290,71,0.03528,89,0.44017,90,0.47263,62,-0.2032,42,-0.8844
ENSG00000171222,SCAND1,76,-0.7142,113,-0.1104,68,-0.9523,176,0.67434,132,0.15883,128,0.09834
ENSG00000260032,NORAD,460,-0.0995,549,0.17960,403,-0.3316,633,0.45280,535,0.17119,399,-0.3837
ENSG00000088367,EPB41L1,188,0.10332,123,-0.5612,142,-0.3727,180,0.02991,225,0.48313,164,-0.1436
ENSG00000080845,DLGAP4,84,-0.2421,41,-1.3323,34,-1.7005,105,0.11578,150,0.87845,109,0.20617
ENSG00000101335,MYL9,34,-1.6503,11,-3.2259,0,-7.9826,4,-4.5959,364,4.74124,21,-2.5431
ENSG00000101084,RAB5IF,51,-0.1558,21,-1.5170,38,-0.6537,83,0.67432,66,0.30796,56,-0.0237
ENSG00000101079,NDRG3,142,0.35505,100,-0.1951,38,-1.7490,275,1.76508,80,-0.6343,83,-0.5577
ENSG00000101347,SAMHD1,37,-0.4743,56,0.17461,49,-0.0543,39,-0.4164,62,0.40036,50,-0.0141
ENSG00000118705,RPN2,57,-0.9612,113,0.08658,108,0.00796,99,-0.1366,65,-0.8859,169,0.95888
ENSG00000101363,MANBAL,23,-1.2343,31,-0.8035,37,-0.5653,75,0.64354,44,-0.3284,73,0.66895
ENSG00000166619,BLCAP,123,0.38749,23,-2.1063,59,-0.8113,198,1.38390,83,-0.2630,81,-0.3229
ENSG00000053438,NNAT,180,0.35183,95,-0.6424,61,-1.3995,343,1.71357,166,0.28508,49,-1.8324
ENSG00000132792,CTNNBL1,24,-0.5052,47,0.55950,30,-0.1597,48,0.66545,35,0.12509,21,-0.7819
ENSG00000132821,VSTM2L,37,-1.0763,10,-2.8967,21,-1.9812,145,1.26027,94,0.45803,78,0.07907
ENSG00000170471,RALGAPB,22,-0.6404,26,-0.3993,36,0.14785,71,1.44008,29,-0.2686,17,-1.1509
ENSG00000101438,SLC32A1,12,-1.2809,10,-1.5492,9,-1.8605,79,2.07453,7,-2.2075,41,0.73648
ENSG00000101445,PPP1R16B,47,-1.1122,145,0.64794,51,-1.0545,65,-0.6588,124,0.49465,122,0.46501
ENSG00000198900,TOP1,265,0.74141,253,0.66498,250,0.72827,153,-0.1558,77,-1.3500,151,-0.1962
ENSG00000124181,PLCG1,24,-0.1729,2,-3.4260,24,-0.1975,19,-0.6149,17,-0.7857,54,1.53279
ENSG00000174306,ZHX3,84,0.22334,60,-0.3111,97,0.50590,35,-1.1882,49,-0.7294,108,0.79553
ENSG00000124177,CHD6,243,0.79289,193,0.41107,255,0.99588,118,-0.3885,83,-1.0401,118,-0.4245
ENSG00000196090,PTPRT,152,1.79440,56,0.09660,43,-0.3437,97,1.13198,30,-0.9800,18,-1.8207
ENSG00000124193,SRSF6,35,-0.7408,106,0.98373,18,-1.8211,64,0.19395,39,-0.7205,89,0.92761
ENSG00000223891,OSER1-DT,25,-0.2406,16,-0.8994,36,0.35763,32,0.17423,30,0.03277,28,-0.0804
ENSG00000124194,GDAP1L1,25,-1.0253,34,-0.5486,36,-0.5049,66,0.55092,64,0.54363,43,-0.2275
ENSG00000132824,SERINC3,204,0.28634,181,0.09670,136,-0.3831,356,1.41451,125,-0.5702,100,-0.9453
ENSG00000168734,PKIG,92,-0.7768,51,-1.6555,104,-0.6493,226,0.70892,236,0.91193,108,-0.6355
ENSG00000101098,RIMS4,35,0.21834,0,-7.2904,10,-1.6883,19,-0.7599,45,0.80133,45,0.83114
ENSG00000166913,YWHAB,1287,0.58283,801,-0.1730,685,-0.4510,1789,1.32021,699,-0.4592,536,-0.9209
ENSG00000025772,TOMM34,20,-0.2100,7,-1.7943,7,-1.7757,50,1.47587,29,0.44119,16,-0.6283
ENSG00000101109,STK4,72,1.19255,35,0.01063,69,1.30685,18,-1.0129,24,-0.6818,21,-0.9079
ENSG00000124145,SDC4,1,-5.0471,36,-0.6863,50,-0.1824,11,-2.5458,27,-1.2801,144,2.41597
ENSG00000244274,DBNDD2,58,-2.1371,1489,3.53751,224,-0.1284,147,-0.8248,105,-1.4481,97,-1.5652
ENSG00000124155,PIGT,32,-0.2495,70,1.00406,11,-1.9064,48,0.44476,29,-0.4804,48,0.47948
ENSG00000124104,SNX21,19,-0.5825,7,-1.9661,20,-0.5155,23,-0.3097,38,0.61045,36,0.50470
ENSG00000101473,ACOT8,41,-0.1803,17,-1.5081,8,-2.6420,85,1.11434,51,0.18401,53,0.27130
ENSG00000064601,CTSA,71,0.77968,32,-0.4629,14,-1.7606,58,0.50444,24,-1.0502,68,0.92591
ENSG00000100979,PLTP,22,-1.7144,29,-1.3647,43,-0.8078,25,-1.6719,35,-1.2038,184,2.48403
ENSG00000124140,SLC12A5,187,0.54184,32,-2.1551,42,-1.8295,289,1.49045,154,0.27878,86,-0.7846
ENSG00000149654,CDH22,14,-1.2542,0,-7.4038,3,-3.4539,67,1.36741,37,0.23547,42,0.51484
ENSG00000080189,SLC35C2,30,0.44339,19,-0.2627,3,-3.0818,24,0.08248,18,-0.4167,39,1.13056
ENSG00000062598,ELMO2,55,0.95978,39,0.41013,1,-4.7953,30,-0.0250,22,-0.5641,47,0.91884
ENSG00000101040,ZMYND8,213,1.36850,149,0.75395,65,-0.6069,106,0.23038,53,-1.0120,85,-0.1663
ENSG00000196562,SULF2,66,0.39770,66,0.39492,64,0.38761,36,-0.5977,34,-0.7663,62,0.35089
ENSG00000124126,PREX1,27,-1.8397,337,2.24936,40,-1.3711,21,-2.3163,67,-0.6019,142,0.89700
ENSG00000124198,ARFGEF2,68,1.04825,19,-0.9431,43,0.33377,44,0.36804,21,-0.9084,34,-0.0834
ENSG00000124207,CSE1L,34,-0.3067,79,1.02103,21,-1.0960,69,0.89410,25,-0.9317,46,0.15374
ENSG00000124214,STAU1,128,0.41536,97,-0.0301,101,0.04336,113,0.23352,70,-0.6320,108,0.16350
ENSG00000124228,DDX27,119,1.28270,73,0.45477,101,1.15194,29,-1.0098,36,-0.7565,31,-0.9717
ENSG00000124201,ZNFX1,43,0.54568,48,0.73170,23,-0.4696,16,-1.0158,40,0.56025,25,-0.3620
ENSG00000177410,ZFAS1,83,-1.4146,179,-0.2562,281,0.50883,144,-0.6394,281,0.58213,192,-0.1739
ENSG00000158445,KCNB1,227,2.36696,8,-2.8336,48,-0.3359,122,1.38766,29,-1.2131,14,-2.3307
ENSG00000158470,B4GALT5,36,0.17893,9,-1.8599,9,-1.9379,56,1.03889,18,-1.0207,51,1.00180
ENSG00000124226,RNF114,51,0.15835,50,0.11399,29,-0.7754,38,-0.3310,56,0.36075,52,0.19933
ENSG00000244687,UBE2V1,155,0.10355,93,-0.6924,156,0.12064,193,0.50490,134,-0.1573,133,-0.1748
ENSG00000172216,CEBPB,22,-1.2123,10,-2.2590,13,-2.0474,57,0.30400,75,0.92902,60,0.43863
ENSG00000124243,BCAS4,22,-0.6633,4,-3.0819,15,-1.3186,39,0.25715,55,1.01821,36,0.11259
ENSG00000101126,ADNP,124,1.01379,100,0.65518,45,-0.6431,71,0.11561,42,-0.8374,72,0.15608
ENSG00000000419,DPM1,28,-0.1867,35,0.14394,12,-1.4908,55,1.00572,28,-0.2336,33,0.08289
ENSG00000054793,ATP9A,206,0.37725,160,-0.0281,97,-0.8580,222,0.55917,167,0.05161,149,-0.1682
ENSG00000064787,BCAS1,214,-1.5249,2409,2.52993,1855,2.49643,35,-4.2864,126,-2.5443,71,-3.3959
ENSG00000101132,PFDN4,80,-0.5910,55,-1.1582,147,0.40210,163,0.60029,120,0.05822,95,-0.3739
ENSG00000101134,DOK5,3,-3.4546,23,-0.6283,7,-2.4555,47,0.57540,32,-0.0930,59,1.19806
ENSG00000054803,CBLN4,15,-1.7745,0,-7.9811,0,-8.2477,121,1.80033,14,-2.0746,96,1.52254
ENSG00000124098,FAM210B,32,-1.1488,41,-0.7663,79,0.26172,47,-0.6073,81,0.34265,83,0.38531
ENSG00000022277,RTF2,87,-0.7924,200,0.51608,104,-0.5576,163,0.20587,131,-0.1963,176,0.38076
ENSG00000101144,BMP7,15,-1.8116,33,-0.6984,18,-1.6889,8,-2.8949,30,-0.9770,145,2.75484
ENSG00000124225,PMEPA1,106,0.76621,52,-0.3709,71,0.13879,57,-0.2296,62,-0.1134,63,-0.0884
ENSG00000124209,RAB22A,57,-0.4310,107,0.56396,83,0.17628,68,-0.1576,88,0.31556,57,-0.5184
ENSG00000124164,VAPB,105,0.63777,62,-0.2043,27,-1.5289,96,0.55569,81,0.27111,63,-0.2068
ENSG00000124222,STX16,119,1.09276,108,0.92863,50,-0.3404,40,-0.6999,38,-0.8563,70,0.28306
ENSG00000087460,GNAS,2527,-0.1246,1730,-0.7084,2088,-0.4567,3707,0.54413,2742,0.00415,2920,0.12664
ENSG00000101158,NELFCD,72,0.89464,83,1.15169,17,-1.3967,20,-1.1226,27,-0.7343,60,0.79077
ENSG00000124172,ATP5F1E,614,-1.4720,829,-1.0233,1846,0.23629,1453,-0.1802,2450,0.87579,1325,-0.3683
ENSG00000101166,PRELID3B,29,-0.4718,37,-0.0916,39,-0.0166,39,-0.0026,25,-0.8231,59,0.81626
ENSG00000087495,PHACTR3,162,-0.2449,321,0.85116,202,0.11223,120,-0.7544,184,-0.0623,199,0.09189
ENSG00000196227,FAM217B,167,0.71380,64,-0.7822,109,0.03301,134,0.39753,89,-0.3478,100,-0.1250
ENSG00000179242,CDH4,32,-0.2100,6,-2.6744,23,-0.7931,21,-0.9399,23,-0.7978,82,1.89972
ENSG00000101182,PSMA7,227,-0.1278,215,-0.2177,201,-0.3468,323,0.48178,241,-0.0413,249,0.01387
ENSG00000184402,SS18L1,47,0.72064,24,-0.3364,20,-0.6327,56,1.16480,24,-0.3638,20,-0.6724
ENSG00000130703,OSBPL2,22,-0.7464,53,0.58075,14,-1.5557,47,0.42051,31,-0.3104,50,0.64215
ENSG00000130706,ADRM1,31,-0.9923,69,0.21035,36,-0.8575,89,0.71180,58,-0.0625,66,0.17203
ENSG00000171858,RPS21,784,-1.2564,1224,-0.5834,2729,0.77532,1111,-0.7868,2476,0.67342,1428,-0.4136
ENSG00000060491,OGFR,78,1.65454,13,-1.1401,18,-0.8077,32,0.19224,35,0.35613,17,-0.9145
ENSG00000101190,TCFL5,14,-1.1449,57,1.06589,37,0.41021,19,-0.7131,35,0.35448,22,-0.5725
ENSG00000101193,GID8,27,-0.5166,35,-0.1448,21,-0.9800,42,0.14073,45,0.28474,47,0.38147
ENSG00000101198,NKAIN4,27,-1.7944,62,-0.5855,130,0.64279,25,-2.0633,41,-1.3664,189,1.69600
ENSG00000075043,KCNQ2,190,0.89909,26,-2.1615,60,-0.9934,123,0.20107,136,0.43162,108,-0.0250
ENSG00000101210,EEF1A2,408,-0.2272,82,-2.6272,297,-0.7707,879,1.17061,585,0.43142,354,-0.5262
ENSG00000125534,PPDPF,106,-1.0606,181,-0.2402,213,0.00910,246,0.26405,232,0.17873,213,0.01249
ENSG00000197457,STMN3,183,-0.4426,121,-1.0672,128,-1.0543,381,0.82139,267,0.18706,264,0.16212
ENSG00000101246,ARFRP1,32,-0.0235,24,-0.4672,19,-0.8918,43,0.49743,40,0.42750,29,-0.1648
ENSG00000101150,TPD52L2,33,-0.1827,39,0.09601,3,-3.8336,47,0.43267,35,-0.0961,56,0.83670
ENSG00000101152,DNAJC5,189,0.94321,55,-1.0058,36,-1.7115,134,0.41158,128,0.37675,101,-0.0927
ENSG00000101161,PRPF6,145,1.01342,108,0.51261,77,-0.0221,89,0.22509,52,-0.7145,65,-0.3502
ENSG00000171703,TCEA2,103,-0.6818,78,-1.1068,89,-0.9715,191,0.30150,247,0.89835,149,-0.1391
ENSG00000203880,PCMTD2,77,1.22859,25,-0.5591,36,-0.0190,29,-0.3910,30,-0.3746,39,0.11010
ENSG00000155304,HSPA13,68,0.32054,15,-1.9113,41,-0.4807,92,0.93713,31,-1.0056,73,0.56201
ENSG00000180530,NRIP1,147,1.43174,79,0.39069,89,0.65050,71,0.24413,35,-1.0258,31,-1.2165
ENSG00000155313,USP25,51,0.70730,39,0.28129,26,-0.3785,55,0.93961,27,-0.3284,20,-0.9073
ENSG00000215386,MIR99AHG,218,1.61475,151,0.96297,80,-0.0755,30,-1.6334,41,-1.2196,95,0.26783
ENSG00000154639,CXADR,87,1.12240,144,2.05150,35,-0.3627,52,0.32309,22,-1.2050,17,-1.5845
ENSG00000154654,NCAM2,138,0.28614,203,0.91415,104,-0.1761,205,1.07527,40,-1.8022,101,-0.2423
ENSG00000154721,JAM2,42,-0.8474,40,-0.9175,56,-0.4540,54,-0.5171,52,-0.6124,141,1.45197
ENSG00000154723,ATP5PF,227,-1.2155,163,-1.7088,504,0.00395,607,0.33357,632,0.45859,508,0.02122
ENSG00000142192,APP,674,0.63618,869,1.06267,356,-0.4104,952,1.42716,204,-1.3960,224,-1.2400
ENSG00000198862,LTN1,42,0.39276,69,1.21275,66,1.29046,27,-0.3490,10,-1.9849,23,-0.6276
ENSG00000156256,USP16,108,-0.2154,271,1.29075,197,0.84561,90,-0.5287,82,-0.7347,95,-0.4843
ENSG00000156261,CCT8,28,-1.6223,85,0.04750,47,-0.9147,186,1.57101,53,-0.8060,85,0.05084
ENSG00000171189,GRIK1,100,1.22643,23,-1.0728,5,-3.4253,49,0.06082,17,-1.6915,95,1.57770
ENSG00000156299,TIAM1,84,0.46169,77,0.31604,46,-0.5394,73,0.26152,56,-0.2315,63,0.01218
ENSG00000142168,SOD1,284,-1.2578,543,-0.2739,504,-0.4236,983,0.76018,695,0.13889,627,-0.0608
ENSG00000159079,CFAP298,123,1.06010,93,0.59160,44,-0.6111,84,0.48082,45,-0.6238,53,-0.3409
ENSG00000159082,SYNJ1,88,0.67698,40,-0.5641,34,-0.8633,139,1.73731,39,-0.6993,33,-0.9661
ENSG00000159086,PAXBP1,83,1.08706,152,2.20403,58,0.53022,22,-1.0808,12,-2.1041,27,-0.8022
ENSG00000205927,OLIG2,77,0.49907,248,2.65973,31,-0.9482,12,-2.3780,23,-1.5162,64,0.26468
ENSG00000184221,OLIG1,139,-0.8298,512,1.25918,207,-0.2445,80,-1.7434,276,0.28935,269,0.23943
ENSG00000142166,IFNAR1,37,-0.4190,86,0.93267,28,-0.8551,53,0.16659,42,-0.2428,55,0.26368
ENSG00000159128,IFNGR2,52,0.43400,4,-3.2877,19,-1.2024,64,0.86997,57,0.72932,28,-0.6240
ENSG00000142188,TMEM50B,46,-0.5240,40,-0.7338,49,-0.4543,67,0.07214,69,0.13596,83,0.49429
ENSG00000159140,SON,655,0.77771,872,1.26832,468,0.25794,272,-0.6647,246,-0.8900,369,-0.1742
ENSG00000205758,CRYZL1,66,-0.1109,61,-0.2180,83,0.27405,60,-0.2854,84,0.34418,61,-0.2678
ENSG00000205726,ITSN1,502,0.91545,236,-0.2964,360,0.41127,236,-0.3259,274,-0.0794,225,-0.4404
ENSG00000241837,ATP5PO,146,-1.3201,129,-1.4985,303,-0.2271,461,0.51406,412,0.34382,371,0.13779
ENSG00000243927,MRPS6,55,-0.3091,44,-0.6433,13,-2.5261,102,0.75306,59,-0.2493,100,0.82935
ENSG00000198743,SLC5A3,61,1.52022,8,-1.5588,15,-0.7306,34,0.60386,18,-0.5699,23,-0.0842
ENSG00000159200,RCAN1,61,0.21667,131,1.49964,49,-0.1314,60,0.22658,38,-0.6039,37,-0.6415
ENSG00000159228,CBR1,74,-1.1645,451,1.76523,130,-0.3409,71,-1.3179,57,-1.7534,270,1.14500
ENSG00000159256,MORC3,62,0.89289,59,0.80072,57,0.85724,33,-0.1527,12,-1.8229,31,-0.2891
