Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000101144,BMP7,199,3.07013,19,-1.0239,23,-0.7184,12,-1.6062,77,1.18230,47,0.36601,53,0.56046,5,-2.7578,13,-1.5244,4,-3.2033,7,-2.3589,10,-2.0054
ENSG00000101146,RAE1,15,-0.7462,5,-2.2183,13,-1.0385,26,0.01440,9,-1.5616,17,-0.5662,43,0.81945,29,0.18506,50,1.10279,39,0.68753,5,-2.3276,39,0.76870
ENSG00000124225,PMEPA1,59,-0.4116,128,0.79385,68,-0.2155,83,0.09436,94,0.29545,104,0.45722,74,-0.0704,116,0.63986,68,-0.2086,104,0.45577,55,-0.5244,29,-1.5712
ENSG00000124209,RAB22A,69,-0.4254,90,-0.0318,105,0.21144,86,-0.0955,70,-0.4001,81,-0.1871,62,-0.6024,69,-0.4314,162,0.92101,74,-0.3160,174,1.03737,73,-0.3752
ENSG00000124164,VAPB,64,-0.7919,111,0.05227,104,-0.0504,74,-0.5757,66,-0.7399,73,-0.5972,124,0.21591,114,0.08786,86,-0.3430,114,0.08651,198,0.97944,136,0.40209
ENSG00000124222,STX16,62,-0.1906,43,-0.7516,58,-0.3094,64,-0.1630,123,0.88426,157,1.30318,65,-0.1254,86,0.30015,41,-0.8373,88,0.34895,34,-1.1214,49,-0.5986
ENSG00000087460,GNAS,1646,-0.6535,2714,0.11815,2223,-0.1926,1527,-0.7675,1871,-0.4578,2055,-0.3141,4451,0.91812,2692,0.10567,2718,0.12078,2089,-0.2885,2064,-0.3072,3332,0.49264
ENSG00000101158,NELFCD,43,0.57698,45,0.65856,30,0.02122,30,0.04169,35,0.26818,23,-0.3693,18,-0.7101,26,-0.1784,31,0.08000,27,-0.1257,32,0.12332,21,-0.5244
ENSG00000124172,ATP5F1E,1558,0.05801,1814,0.29786,2643,0.91020,1252,-0.2821,1269,-0.2607,752,-1.0559,1729,0.22211,2025,0.47458,1396,-0.1130,766,-1.0278,1491,-0.0104,1411,-0.1056
ENSG00000101166,PRELID3B,32,0.25435,16,-0.7852,30,0.14502,43,0.72368,66,1.42522,23,-0.2603,29,0.07396,18,-0.6642,2,-3.3668,20,-0.4604,8,-1.8095,34,0.37931
ENSG00000087495,PHACTR3,239,0.74305,159,0.08721,204,0.48470,287,1.05032,94,-0.7141,193,0.39700,85,-0.8654,113,-0.4327,184,0.31863,110,-0.4813,105,-0.5407,88,-0.8628
ENSG00000196227,FAM217B,116,-0.7760,209,0.12608,139,-0.5114,139,-0.5079,161,-0.2843,270,0.53083,83,-1.2810,99,-1.0207,325,0.83115,225,0.24134,324,0.82747,211,0.15044
ENSG00000179242,CDH4,81,2.12252,23,0.02465,25,0.11498,1,-4.5783,14,-0.7108,23,-0.0096,11,-1.1294,20,-0.2415,29,0.36135,39,0.82142,16,-0.5291,9,-1.4535
ENSG00000149657,LSM14B,38,-0.0055,54,0.54840,20,-0.9627,19,-1.0216,40,0.06581,28,-0.4663,32,-0.2584,12,-1.6856,53,0.50752,64,0.81024,36,-0.1085,50,0.47408
ENSG00000101182,PSMA7,178,-0.5880,209,-0.3403,154,-0.8030,236,-0.1559,273,0.07105,154,-0.8085,417,0.75371,310,0.27477,266,0.03136,194,-0.4540,294,0.19045,351,0.52342
ENSG00000184402,SS18L1,39,-0.0561,49,0.27820,30,-0.4765,16,-1.3673,28,-0.5793,45,0.15468,51,0.33930,39,-0.0543,30,-0.4734,75,0.97450,59,0.57332,35,-0.2679
ENSG00000101180,HRH3,23,-0.0617,48,1.12285,24,-0.0130,3,-2.9962,15,-0.6885,43,0.92690,50,1.18842,22,-0.1205,14,-0.7989,16,-0.6073,25,0.04369,14,-0.8360
ENSG00000130703,OSBPL2,50,0.40123,33,-0.2347,30,-0.3868,42,0.14037,36,-0.0986,36,-0.1034,67,0.87069,26,-0.6198,42,0.13830,27,-0.5267,32,-0.2915,40,0.07121
ENSG00000130706,ADRM1,52,-0.3461,81,0.35895,27,-1.3343,39,-0.7753,72,0.16266,50,-0.4011,122,1.02229,79,0.32328,54,-0.2809,92,0.56083,44,-0.5734,64,-0.0098
ENSG00000171858,RPS21,1822,0.57420,1754,0.51217,3121,1.48392,1558,0.32292,1020,-0.3399,774,-0.7597,1091,-0.2354,1402,0.15501,1074,-0.2593,565,-1.2329,1000,-0.3689,663,-1.0577
ENSG00000060491,OGFR,18,-1.0817,47,0.34368,23,-0.7285,15,-1.3725,63,0.83470,56,0.62218,60,0.74589,65,0.87006,4,-3.3461,54,0.56507,30,-0.3562,27,-0.5489
ENSG00000101190,TCFL5,43,0.42912,61,0.99041,31,-0.0911,82,1.49476,17,-0.9781,43,0.41375,16,-1.0512,34,0.02954,11,-1.5616,31,-0.0927,10,-1.6964,24,-0.5308
ENSG00000101191,DIDO1,14,-1.0420,30,0.12597,20,-0.5162,12,-1.2623,115,2.44136,39,0.53081,21,-0.4562,14,-1.0350,4,-2.6215,37,0.45919,4,-2.8311,26,-0.0888
ENSG00000101193,GID8,47,0.16187,58,0.48558,44,0.05527,17,-1.3294,59,0.51942,36,-0.2281,40,-0.0694,62,0.60866,43,0.02883,46,0.13034,20,-1.1179,38,-0.1583
ENSG00000149658,YTHDF1,26,-0.1372,20,-0.5278,7,-1.9436,30,0.11617,36,0.36689,33,0.22456,53,1.00043,44,0.68314,17,-0.7637,34,0.31105,28,-0.0372,20,-0.5773
ENSG00000101198,NKAIN4,135,2.24275,97,1.62870,23,-0.7117,48,0.45528,48,0.44749,16,-1.2008,31,-0.2416,37,0.02588,18,-1.0219,9,-1.9936,3,-3.5188,3,-3.7777
ENSG00000101199,ARFGAP1,17,-0.7354,37,0.41192,28,-0.0017,11,-1.4037,68,1.40850,35,0.33396,21,-0.4929,19,-0.6370,23,-0.3452,63,1.28900,19,-0.6008,14,-1.0766
ENSG00000075043,KCNQ2,80,-0.5032,296,1.63372,107,-0.0471,24,-2.2985,59,-0.9549,152,0.50057,152,0.50512,114,0.04082,83,-0.4513,228,1.17377,63,-0.8544,40,-1.6007
ENSG00000101210,EEF1A2,271,-1.0118,635,0.29754,539,0.03672,75,-2.9094,184,-1.5891,385,-0.4818,795,0.65850,1088,1.18175,313,-0.7951,706,0.46524,514,-0.0371,667,0.41466
ENSG00000125534,PPDPF,129,0.04353,174,0.51662,132,0.08007,188,0.63861,169,0.46972,60,-1.1279,154,0.31969,346,1.68755,53,-1.2974,87,-0.5662,50,-1.3824,45,-1.6288
ENSG00000197457,STMN3,180,-0.6420,408,0.63625,192,-0.5464,82,-1.8212,187,-0.5809,238,-0.2171,428,0.71491,411,0.64982,194,-0.5263,337,0.33095,318,0.24002,289,0.09728
ENSG00000101246,ARFRP1,29,-0.2657,67,1.04895,17,-1.0733,16,-1.1541,42,0.26992,71,1.12324,25,-0.5230,43,0.30650,15,-1.2761,54,0.68042,27,-0.3709,25,-0.5698
ENSG00000101150,TPD52L2,31,-0.4171,36,-0.1880,32,-0.3565,15,-1.4328,56,0.51096,56,0.51475,54,0.45967,65,0.74755,16,-1.3784,66,0.76244,26,-0.6975,37,-0.1575
ENSG00000101152,DNAJC5,105,-0.2991,254,1.10890,107,-0.2784,47,-1.4915,99,-0.4000,114,-0.1739,179,0.53176,98,-0.4080,108,-0.2646,168,0.42711,130,0.02978,127,-0.0170
ENSG00000101161,PRPF6,80,-0.0757,35,-1.3059,29,-1.5921,135,0.75501,102,0.30006,111,0.43269,82,-0.0329,63,-0.4479,105,0.34160,113,0.46884,56,-0.6378,92,0.14220
ENSG00000171703,TCEA2,126,-0.0623,184,0.54445,201,0.68710,70,-0.9593,75,-0.8553,108,-0.2965,104,-0.3484,266,1.15377,79,-0.7733,115,-0.2012,123,-0.0932,124,-0.0843
ENSG00000203880,PCMTD2,28,-0.7528,47,-0.0004,27,-0.8166,63,0.47687,94,1.12553,89,1.05048,46,-0.0310,38,-0.3131,43,-0.1386,60,0.40405,19,-1.3035,26,-0.9645
ENSG00000280071,GATD3B,51,0.35436,28,-0.5537,55,0.48044,17,-1.2721,31,-0.4084,33,-0.3163,78,1.05435,53,0.41118,15,-1.4726,41,0.02445,12,-1.7639,56,0.56672
ENSG00000155304,HSPA13,48,-0.8089,43,-0.9644,59,-0.4936,45,-0.9145,85,0.06753,53,-0.6680,118,0.57538,79,-0.0523,42,-1.0237,150,0.97874,116,0.54691,113,0.56064
ENSG00000180530,NRIP1,54,-0.6844,55,-0.6508,53,-0.7224,94,0.15157,98,0.21959,130,0.67445,46,-0.9336,45,-0.9554,209,1.47782,143,0.83889,57,-0.6076,60,-0.5761
ENSG00000229425,AJ009632.2,2,-3.4478,44,0.60859,18,-0.7775,0,-8.4926,17,-0.8294,14,-1.0801,12,-1.3298,51,0.85967,20,-0.6150,81,1.66533,13,-1.2348,57,1.18215
ENSG00000155313,USP25,25,-0.8467,27,-0.7184,46,0.05969,30,-0.5612,25,-0.8593,76,0.87397,25,-0.8385,23,-0.9981,62,0.54084,55,0.35387,37,-0.2837,70,0.83352
ENSG00000215386,MIR99AHG,124,0.77557,84,0.14905,41,-0.9540,73,-0.0752,180,1.41010,188,1.48056,46,-0.7637,57,-0.4485,21,-1.9294,67,-0.2103,43,-0.8685,34,-1.2843
ENSG00000154639,CXADR,26,-1.3212,60,-0.0537,31,-1.0636,115,0.99691,44,-0.5361,107,0.87678,49,-0.3547,22,-1.5405,54,-0.2015,148,1.42800,64,0.06244,42,-0.6229
ENSG00000224924,LINC00320,17,-1.1782,6,-2.5459,38,0.01251,199,3.03429,11,-1.8397,20,-0.9114,6,-2.7314,11,-1.7856,8,-2.2130,28,-0.4319,59,0.73242,41,0.15682
ENSG00000154654,NCAM2,117,-0.7441,104,-0.9186,57,-1.8211,206,0.12509,79,-1.3323,176,-0.1177,180,-0.0875,184,-0.0473,326,0.86268,293,0.69111,247,0.40956,252,0.49065
ENSG00000154721,JAM2,104,1.06984,33,-0.7208,43,-0.3259,24,-1.1824,146,1.65061,10,-2.4290,77,0.57709,65,0.28854,17,-1.7238,52,-0.0630,21,-1.3901,52,-0.0390
ENSG00000154723,ATP5PF,428,-0.0523,439,-0.0124,555,0.35639,335,-0.4287,308,-0.5576,194,-1.2518,705,0.74389,635,0.57276,360,-0.3179,228,-1.0103,349,-0.3664,608,0.55974
ENSG00000142192,APP,227,-1.8428,312,-1.3708,332,-1.2803,682,-0.1888,626,-0.3231,814,0.08555,856,0.16484,677,-0.2022,886,0.21939,1326,0.87223,872,0.19478,1204,0.79842
ENSG00000198862,LTN1,30,-0.7434,21,-1.2763,35,-0.5112,101,1.15732,41,-0.2979,44,-0.1890,32,-0.6445,24,-1.0986,93,1.02110,47,-0.0745,20,-1.3276,76,0.77706
ENSG00000156256,USP16,110,0.21426,28,-1.8382,75,-0.3818,222,1.36726,80,-0.2791,148,0.68907,62,-0.6650,67,-0.5543,105,0.13625,84,-0.2181,53,-0.9152,108,0.19843
ENSG00000156261,CCT8,60,-0.8509,65,-0.7406,41,-1.4412,47,-1.2212,48,-1.1881,70,-0.6392,163,0.69038,178,0.83341,136,0.40136,132,0.34795,77,-0.4897,178,0.94358
ENSG00000171189,GRIK1,10,-2.3943,53,0.09987,20,-1.3510,17,-1.5776,31,-0.7359,209,2.49543,219,2.60112,34,-0.5698,10,-2.3819,7,-2.7819,5,-3.3045,16,-1.7518
ENSG00000156299,TIAM1,52,-0.3996,74,0.15334,59,-0.1960,33,-1.0804,56,-0.2891,135,1.12948,137,1.15123,40,-0.8048,76,0.18934,47,-0.5549,57,-0.2639,55,-0.3488
ENSG00000142168,SOD1,510,-0.5236,416,-0.8319,619,-0.2254,439,-0.7496,322,-1.2167,495,-0.5682,1123,0.72043,1098,0.68293,504,-0.5404,495,-0.5680,1034,0.58473,1124,0.80962
ENSG00000159079,CFAP298,42,-0.5954,41,-0.6119,40,-0.6522,46,-0.4616,86,0.52072,120,1.07397,79,0.38076,51,-0.3018,39,-0.6953,61,-0.0235,11,-2.5837,94,0.74005
ENSG00000159082,SYNJ1,49,-1.7562,79,-1.0521,84,-0.9587,67,-1.3052,75,-1.1281,115,-0.4801,142,-0.1614,150,-0.0764,104,-0.6403,208,0.44112,374,1.41903,301,1.19038
ENSG00000159086,PAXBP1,22,-1.0132,8,-2.3996,23,-0.9254,94,1.29656,98,1.36110,119,1.70259,6,-2.8645,22,-0.9905,30,-0.5400,38,-0.1587,18,-1.2829,37,-0.2225
ENSG00000205927,OLIG2,64,0.69130,40,-0.0598,29,-0.5110,139,2.05831,84,1.14166,48,0.24795,30,-0.5049,27,-0.6372,8,-2.4604,31,-0.4451,14,-1.6170,11,-1.9905
ENSG00000184221,OLIG1,228,0.82465,182,0.45869,127,-0.0996,499,2.23419,189,0.52197,101,-0.4522,114,-0.2696,131,-0.0572,16,-3.1738,52,-1.4630,33,-2.1335,48,-1.6543
ENSG00000142166,IFNAR1,67,0.10001,76,0.29856,53,-0.2647,70,0.16834,54,-0.2381,33,-0.9535,84,0.46862,66,0.08441,97,0.68864,25,-1.3815,62,-0.0141,64,0.03573
ENSG00000159128,IFNGR2,16,-1.7369,69,0.47683,31,-0.7701,12,-2.0681,77,0.65924,19,-1.4911,51,0.00232,76,0.63185,41,-0.3270,61,0.28019,55,0.13254,77,0.72623
ENSG00000142188,TMEM50B,51,-0.4168,67,0.01978,41,-0.7386,29,-1.2316,85,0.39570,72,0.11912,103,0.69449,55,-0.3008,30,-1.1850,59,-0.1898,79,0.26981,96,0.65670
ENSG00000159140,SON,405,0.11304,209,-0.9028,222,-0.8100,613,0.78061,631,0.82704,592,0.72384,286,-0.4222,198,-0.9845,402,0.10335,359,-0.0748,254,-0.6044,362,-0.0672
ENSG00000205758,CRYZL1,74,0.43595,47,-0.2515,67,0.29161,73,0.42739,66,0.27388,62,0.16945,33,-0.7877,54,-0.0361,30,-0.9159,59,0.09289,22,-1.3755,68,0.33413
ENSG00000205726,ITSN1,260,0.19593,186,-0.3212,303,0.44247,206,-0.1680,173,-0.4355,430,1.01430,141,-0.7450,104,-1.1962,472,1.17215,137,-0.7883,248,0.12189,160,-0.5908
ENSG00000241837,ATP5PO,301,-0.2812,344,-0.0729,394,0.13932,210,-0.8272,231,-0.6861,189,-0.9847,637,0.91622,462,0.39199,274,-0.4222,186,-1.0131,237,-0.6467,611,0.95522
ENSG00000243927,MRPS6,38,-0.7686,75,0.26904,43,-0.5787,28,-1.2372,93,0.61188,34,-0.9252,116,0.97689,130,1.17142,36,-0.8452,45,-0.5101,34,-0.9298,74,0.26848
ENSG00000198743,SLC5A3,12,-1.8830,67,0.66497,15,-1.6487,17,-1.4156,45,0.03270,93,1.20001,91,1.17166,16,-1.5400,40,-0.1487,32,-0.4819,62,0.54258,42,-0.0956
ENSG00000159200,RCAN1,37,-0.3599,52,0.15190,54,0.21384,82,0.88926,69,0.61093,23,-1.0933,29,-0.7380,47,-0.0125,40,-0.2481,53,0.16856,26,-0.9033,50,0.11177
ENSG00000159228,CBR1,212,1.09375,42,-1.4290,61,-0.8720,389,2.19363,139,0.39605,60,-0.8947,92,-0.2458,51,-1.1240,16,-2.7815,55,-1.0291,95,-0.2003,96,-0.2030
ENSG00000142197,DOP1B,14,-0.7723,15,-0.6539,18,-0.3967,20,-0.2733,11,-1.1802,34,0.57920,13,-0.8262,37,0.70574,7,-1.7228,33,0.54421,17,-0.4465,43,1.08120
ENSG00000159256,MORC3,33,-0.2152,30,-0.3539,13,-1.6202,71,1.00538,65,0.85627,66,0.88706,20,-0.9646,47,0.33094,38,-0.0102,44,0.22878,18,-1.0875,24,-0.7341
ENSG00000185808,PIGP,38,0.46623,18,-0.6942,23,-0.2908,46,0.77407,33,0.22071,12,-1.2668,52,0.95549,32,0.20576,8,-1.8962,31,0.15441,2,-3.5590,36,0.42943
ENSG00000182670,TTC3,860,-0.2972,985,-0.0871,1153,0.16061,1241,0.27600,610,-0.8191,1796,0.87629,329,-1.7391,463,-1.2349,1752,0.83520,829,-0.3526,1552,0.63618,983,-0.0981
ENSG00000157538,VPS26C,19,-0.4653,44,0.86088,16,-0.6869,37,0.56978,28,0.12696,12,-1.1006,36,0.51455,24,-0.1220,34,0.45708,21,-0.3012,5,-2.2095,28,0.17510
ENSG00000157540,DYRK1A,52,-0.8357,107,0.27736,74,-0.3016,48,-0.9363,126,0.53279,101,0.19232,94,0.07315,90,-0.0013,96,0.10402,142,0.73340,77,-0.2271,79,-0.2047
ENSG00000157542,KCNJ6,54,-1.5314,198,0.43277,81,-0.9377,69,-1.1718,76,-1.0307,309,1.16973,117,-0.3831,92,-0.7521,251,0.81772,353,1.40086,180,0.27933,87,-0.8969
ENSG00000157557,ETS2,33,-1.6669,55,-0.8877,79,-0.3499,30,-1.7938,140,0.53849,67,-0.6065,47,-1.1328,69,-0.5578,160,0.76489,167,0.83574,124,0.34935,160,0.85094
ENSG00000183527,PSMG1,10,-1.8315,26,-0.4330,28,-0.3524,3,-3.5334,11,-1.6553,34,-0.0141,82,1.39199,40,0.19797,54,0.70269,10,-1.9024,48,0.49053,54,0.76318
ENSG00000185658,BRWD1,119,-0.8408,224,0.13349,187,-0.1479,196,-0.0743,175,-0.2467,357,0.88590,177,-0.2356,217,0.08257,263,0.38621,231,0.18209,112,-0.9295,208,0.02077
ENSG00000205581,HMGN1,125,0.73101,109,0.50420,94,0.26721,122,0.68788,178,1.32919,113,0.56165,55,-0.5563,71,-0.1581,23,-1.8124,49,-0.7327,14,-2.5101,37,-1.2251
ENSG00000182093,GET1,76,-0.4069,145,0.58990,70,-0.5491,78,-0.3675,62,-0.7230,67,-0.6128,170,0.85662,114,0.21393,55,-0.8996,91,-0.1361,113,0.19171,127,0.42059
ENSG00000185437,SH3BGR,26,0.24125,58,1.56209,22,0.00964,42,1.02438,13,-0.7987,3,-2.9191,12,-0.8819,27,0.28684,17,-0.3826,16,-0.4675,14,-0.6497,19,-0.2702
ENSG00000183036,PCP4,92,-1.3641,163,-0.5070,313,0.51065,33,-2.8733,47,-2.3601,251,0.15733,185,-0.3143,216,-0.0738,113,-1.0544,68,-1.8208,511,1.33002,478,1.39751
ENSG00000173276,ZBTB21,23,-0.6328,55,0.74732,14,-1.3454,25,-0.4765,16,-1.1456,20,-0.8023,35,0.04598,43,0.36633,61,0.92885,54,0.72204,49,0.56167,25,-0.5190
ENSG00000160194,NDUFV3,163,0.15050,171,0.23023,174,0.25707,97,-0.6428,104,-0.5430,139,-0.0930,172,0.24085,293,1.10622,152,0.04424,63,-1.2872,138,-0.1101,128,-0.2463
ENSG00000160208,RRP1B,20,-0.3719,33,0.34558,22,-0.2671,45,0.87353,24,-0.1223,20,-0.3768,25,-0.0945,13,-1.0227,36,0.47829,31,0.26721,14,-0.9821,29,0.14798
ENSG00000160209,PDXK,211,0.49869,315,1.15964,184,0.27392,74,-1.1192,177,0.21857,156,0.01964,178,0.22646,157,0.02748,82,-0.9542,106,-0.5683,147,-0.0752,108,-0.5854
ENSG00000160213,CSTB,194,0.68513,106,-0.2731,135,0.10529,128,0.02416,185,0.60758,92,-0.4851,184,0.60059,178,0.54123,61,-1.1085,102,-0.3280,65,-1.0171,106,-0.2992
ENSG00000160214,RRP1,9,-1.5475,32,0.30474,6,-2.1406,22,-0.2484,55,1.18353,28,0.08647,28,0.10319,37,0.54243,26,-0.0158,51,1.04944,24,-0.1143,12,-1.2881
ENSG00000160216,AGPAT3,98,0.02140,132,0.48891,117,0.29723,69,-0.5114,108,0.17555,83,-0.2369,125,0.40889,106,0.14171,59,-0.7428,98,0.02736,86,-0.1830,87,-0.1688
ENSG00000141959,PFKL,105,-0.0003,114,0.13096,69,-0.6406,69,-0.6404,248,1.41849,81,-0.3898,138,0.44211,148,0.54556,45,-1.2605,190,0.95960,45,-1.2734,54,-1.0746
ENSG00000160226,CFAP410,45,0.23633,69,0.92586,29,-0.4217,22,-0.8226,30,-0.3679,26,-0.5970,79,1.14039,90,1.36393,9,-2.1214,29,-0.4450,34,-0.1943,20,-1.0382
ENSG00000184787,UBE2G2,36,-0.9732,89,0.41567,34,-1.0404,59,-0.2121,132,1.07355,107,0.71467,49,-0.4862,74,0.13215,40,-0.7913,68,0.01122,119,0.89278,38,-0.9424
ENSG00000184900,SUMO3,141,-0.2791,268,0.73524,181,0.10417,45,-1.9825,141,-0.2851,122,-0.4974,149,-0.1976,291,0.86953,139,-0.3057,214,0.37343,303,0.93697,102,-0.8223
ENSG00000183255,PTTG1IP,149,1.20816,57,-0.3434,36,-1.0308,189,1.62544,221,1.91321,43,-0.7503,42,-0.7911,55,-0.3970,29,-1.3563,27,-1.4647,18,-2.0105,28,-1.4960
ENSG00000197381,ADARB1,16,-1.6410,60,0.36741,38,-0.3394,5,-3.2810,47,0.01023,47,-0.0170,124,1.59424,60,0.38617,41,-0.2246,63,0.46106,14,-1.7724,49,0.07319
ENSG00000223768,LINC00205,49,-0.1723,88,0.74583,59,0.10611,16,-1.8771,43,-0.3823,73,0.43988,36,-0.6401,33,-0.7759,73,0.43115,50,-0.1586,91,0.79566,53,-0.0616
ENSG00000142156,COL6A1,33,-0.2007,47,0.31256,25,-0.6357,9,-2.1859,94,1.48632,71,0.99591,21,-0.8945,17,-1.2369,9,-2.1409,60,0.71607,20,-0.9814,45,0.28566
ENSG00000160294,MCM3AP,36,-0.1043,25,-0.6783,29,-0.4103,31,-0.3452,51,0.43635,21,-0.9096,40,0.04603,61,0.73415,44,0.21676,55,0.55708,40,0.06197,34,-0.2118
ENSG00000160299,PCNT,62,-0.3234,83,0.14556,84,0.16374,80,0.09064,33,-1.2647,346,2.68175,41,-0.9236,40,-0.9745,75,-0.0144,67,-0.1847,17,-2.2508,29,-1.5137
ENSG00000160305,DIP2A,33,-0.3084,12,-1.8064,24,-0.7753,100,1.48297,134,2.02447,69,0.86696,42,0.05326,17,-1.2853,18,-1.2300,28,-0.5483,6,-2.6950,21,-1.0714
ENSG00000160307,S100B,1251,1.92639,587,0.61101,628,0.72329,1187,1.82867,363,-0.1495,226,-0.8705,232,-0.8325,223,-0.8926,132,-1.6725,55,-2.9379,133,-1.6578,88,-2.3644
ENSG00000160310,PRMT2,148,-0.1714,142,-0.2368,181,0.13787,300,0.95830,225,0.48424,222,0.46291,146,-0.1960,118,-0.5237,121,-0.4850,124,-0.4465,209,0.36282,109,-0.6933
ENSG00000206195,DUXAP8,17,-0.7861,21,-0.5395,25,-0.2337,10,-1.6494,2,-3.9282,24,-0.2852,15,-0.9684,16,-0.8878,54,0.96002,41,0.52253,63,1.23848,47,0.82406
ENSG00000182902,SLC25A18,345,2.55591,150,1.00745,85,0.08295,40,-1.0547,101,0.36562,33,-1.3243,54,-0.5917,68,-0.2569,28,-1.5744,25,-1.7645,65,-0.3123,24,-1.8771
ENSG00000131100,ATP6V1E1,153,-1.5033,295,-0.5182,222,-0.9458,214,-1.0007,125,-1.8018,240,-0.8323,519,0.36120,628,0.66919,443,0.10936,495,0.28646,333,-0.3334,850,1.34857
ENSG00000099968,BCL2L13,23,-0.2387,18,-0.6039,22,-0.3149,25,-0.0873,23,-0.2424,23,-0.2183,22,-0.2752,23,-0.2204,23,-0.1880,31,0.24581,24,-0.1772,45,0.92019
ENSG00000015475,BID,57,0.40236,39,-0.1875,54,0.31310,43,-0.0580,22,-1.0278,20,-1.1892,45,0.04104,55,0.34870,22,-1.0783,72,0.76954,18,-1.3393,64,0.64193
ENSG00000243156,MICAL3,18,-1.5965,53,0.02750,29,-0.8991,57,0.14183,72,0.52407,164,1.93783,63,0.30063,46,-0.1834,22,-1.2834,73,0.54827,33,-0.6830,22,-1.3544
ENSG00000215193,PEX26,45,0.14952,64,0.70613,62,0.65357,28,-0.5948,65,0.72387,77,1.02164,30,-0.4708,15,-1.5137,31,-0.4180,52,0.38514,28,-0.5486,17,-1.3635
ENSG00000273032,DGCR9,29,-0.5902,77,0.92928,65,0.65389,15,-1.6040,8,-2.4957,51,0.28090,25,-0.8072,66,0.67241,64,0.64060,99,1.35698,16,-1.4532,22,-1.0962
ENSG00000070413,DGCR2,30,-0.7318,70,0.57014,31,-0.6744,16,-1.6697,85,0.87962,43,-0.2039,72,0.60741,66,0.45690,15,-1.7738,89,0.95865,31,-0.7166,44,-0.1615
ENSG00000242259,C22orf39,68,0.04146,90,0.49152,63,-0.0758,79,0.27688,64,-0.0527,24,-1.5038,120,0.96656,48,-0.4997,70,0.09227,40,-0.7518,65,-0.0290,64,-0.0623
ENSG00000185608,MRPL40,75,0.58585,56,0.12843,36,-0.5647,56,0.11253,57,0.14735,32,-0.7337,104,1.11773,75,0.57040,18,-1.5907,20,-1.4355,52,0.00726,47,-0.1620
ENSG00000070010,UFD1,32,-0.2538,17,-1.1606,27,-0.4870,36,-0.0553,74,1.09210,26,-0.5444,38,0.03116,43,0.21164,34,-0.1393,34,-0.1342,37,-0.0439,44,0.28449
ENSG00000184113,CLDN5,3,-4.5401,3,-4.9169,42,-1.0681,33,-1.4208,975,6.50116,25,-1.8246,3,-4.6491,4,-4.3517,0,-9.5974,3,-4.6563,0,-9.4028,4,-4.4298
ENSG00000184702,SEPTIN5,97,-0.2553,319,1.69962,146,0.37321,14,-3.0817,97,-0.2679,47,-1.3519,206,0.93872,190,0.80373,80,-0.5624,145,0.36841,34,-1.8217,59,-1.0659
ENSG00000203618,GP1BB,76,0.49589,135,1.45427,84,0.66029,19,-1.6157,99,0.92506,50,-0.1524,54,-0.0562,71,0.37843,29,-0.9657,56,0.01618,15,-1.9191,17,-1.8633
ENSG00000215012,RTL10,5,-2.2593,43,0.85607,13,-0.9523,6,-2.0595,33,0.41612,34,0.46557,36,0.57005,31,0.31995,9,-1.4709,50,1.10144,16,-0.7103,25,0.00193
ENSG00000184470,TXNRD2,29,0.44261,60,1.67973,12,-0.9107,3,-2.9733,6,-1.9049,16,-0.4551,25,0.23559,29,0.45824,15,-0.5623,25,0.21530,21,-0.0553,21,-0.0705
ENSG00000093010,COMT,144,1.27380,40,-0.7480,46,-0.5352,141,1.23550,143,1.26093,56,-0.2352,89,0.48535,54,-0.2936,17,-2.0460,45,-0.5798,13,-2.3829,33,-1.1120
ENSG00000099901,RANBP1,96,-0.0830,113,0.16865,110,0.12959,56,-0.9085,39,-1.4352,42,-1.3193,155,0.67619,182,0.93579,63,-0.7284,79,-0.3817,83,-0.3038,150,0.69093
ENSG00000099904,ZDHHC8,18,-0.5951,59,1.31516,10,-1.3894,8,-1.6837,33,0.36440,6,-2.1166,20,-0.3921,52,1.07969,27,0.01423,64,1.43209,11,-1.3497,17,-0.6820
ENSG00000040608,RTN4R,25,-1.5345,73,0.09690,43,-0.7131,2,-5.0785,36,-0.9785,18,-1.9705,45,-0.6531,149,1.26013,54,-0.3622,200,1.77978,112,0.77705,68,-0.0100
ENSG00000128185,DGCR6L,60,0.32789,108,1.30304,78,0.76845,17,-1.5379,51,0.06946,19,-1.3818,69,0.55872,48,-0.0159,47,-0.0553,40,-0.2750,45,-0.1081,23,-1.1601
ENSG00000099910,KLHL22,12,-1.1115,43,0.87664,13,-0.9075,13,-0.9412,55,1.29431,22,-0.1844,17,-0.5189,34,0.49262,20,-0.3472,36,0.58022,18,-0.5073,19,-0.4087
