Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000134138,MEIS2,60,0.16841,52,-0.0492,83,0.68818,74,0.50640,10,-2.6648,82,0.65890,96,1.06007,36,-0.6045,25,-1.2489
ENSG00000166068,SPRED1,88,0.13996,64,-0.3623,130,0.76255,110,0.48451,58,-0.5414,82,0.02497,99,0.36332,52,-0.6850,64,-0.3850
ENSG00000171262,FAM98B,58,0.13033,38,-0.5068,42,-0.3628,49,-0.1440,56,0.06771,55,0.03339,81,0.74188,38,-0.5236,44,-0.3113
ENSG00000172575,RASGRP1,52,-0.5834,51,-0.6155,26,-1.6302,26,-1.5942,51,-0.6620,272,2.22992,92,0.33855,71,-0.1023,62,-0.3219
ENSG00000166073,GPR176,20,-0.3377,8,-1.5845,25,0.00896,22,-0.1713,29,0.27078,15,-0.7272,30,0.31529,16,-0.6705,37,0.70000
ENSG00000128829,EIF2AK4,61,0.05356,31,-0.9998,67,0.20147,7,-3.0235,47,-0.3953,51,-0.2391,68,0.23044,140,1.41906,62,0.08982
ENSG00000140319,SRP14,430,-0.0995,433,-0.0906,582,0.38019,719,0.72627,606,0.49818,334,-0.4898,417,-0.1618,263,-0.8533,346,-0.4727
ENSG00000137843,PAK6,6,-2.6289,65,0.86934,16,-1.3391,25,-0.6262,35,-0.1583,46,0.31484,61,0.87050,39,0.03421,33,-0.2227
ENSG00000259330,INAFM2,5,-2.6021,39,0.40244,48,0.75470,17,-0.8186,18,-0.8318,43,0.55030,34,0.20170,39,0.40656,33,0.16278
ENSG00000140323,DISP2,15,-1.8344,27,-0.9192,23,-1.1596,28,-0.8827,61,0.33863,21,-1.3190,78,0.80232,72,0.58450,68,0.55922
ENSG00000128928,IVD,64,0.35805,54,0.08694,47,-0.1151,77,0.66486,43,-0.3008,37,-0.5064,45,-0.2152,57,0.16566,50,-0.0188
ENSG00000140320,BAHD1,15,-0.5383,15,-0.5000,33,0.67174,20,-0.1017,11,-1.0313,19,-0.1935,37,0.99061,30,0.53885,14,-0.6612
ENSG00000128891,CCDC32,12,-0.5743,38,1.26327,14,-0.3766,4,-2.1879,23,0.50485,30,0.88069,15,-0.2812,16,-0.0878,10,-0.9508
ENSG00000137824,RMDN3,58,0.06606,35,-0.7047,80,0.58040,63,0.18816,62,0.18153,82,0.61946,48,-0.2467,31,-0.8846,50,-0.2016
ENSG00000166140,ZFYVE19,26,0.46800,13,-0.6461,24,0.35693,16,-0.2839,24,0.35034,15,-0.3782,15,-0.4411,14,-0.4733,23,0.33305
ENSG00000104142,VPS18,16,-0.4636,13,-0.7317,13,-0.7368,19,-0.1738,32,0.73760,13,-0.7457,35,0.88139,14,-0.6668,17,-0.3573
ENSG00000128908,INO80,61,1.67794,10,-1.2423,41,0.98648,3,-3.0032,6,-1.8965,18,-0.2837,23,0.03270,44,1.10373,16,-0.5516
ENSG00000187446,CHP1,43,-1.3279,53,-1.0337,91,-0.2094,65,-0.7181,171,0.91474,81,-0.3824,146,0.61417,80,-0.4059,99,-0.0737
ENSG00000247556,OIP5-AS1,273,-0.7234,333,-0.4177,390,-0.1749,293,-0.6144,538,0.37341,224,-1.0185,508,0.26852,494,0.19799,566,0.46400
ENSG00000137806,NDUFAF1,18,-0.6033,26,-0.0689,7,-1.8803,35,0.42260,44,0.89152,43,0.76398,33,0.37447,7,-1.9350,15,-0.8868
ENSG00000137815,RTF1,183,-0.1842,92,-1.2218,163,-0.3654,76,-1.5102,178,-0.2490,265,0.40285,328,0.84821,379,0.99029,151,-0.5184
ENSG00000137825,ITPKA,3,-4.3239,43,-0.5551,21,-1.6575,37,-0.7935,65,0.08328,89,0.56820,162,1.92651,10,-2.7396,45,-0.5468
ENSG00000103932,RPAP1,6,-1.2243,17,0.21402,3,-2.4049,9,-0.7554,23,0.75064,47,1.90994,15,-0.0482,10,-0.5434,6,-1.3666
ENSG00000092445,TYRO3,140,0.17633,96,-0.4082,74,-0.7958,71,-0.8545,85,-0.6462,205,0.80386,242,1.25186,107,-0.2398,75,-0.8365
ENSG00000174197,MGA,110,1.20481,36,-0.5929,46,-0.2311,21,-1.3795,25,-1.2375,44,-0.2703,56,0.09782,124,1.41189,46,-0.2390
ENSG00000137802,MAPKBP1,20,-0.0652,9,-1.2792,13,-0.6847,22,0.08609,11,-1.0672,47,1.28802,26,0.32610,19,-0.2005,26,0.32056
ENSG00000166887,VPS39,39,-0.2197,38,-0.2691,27,-0.7939,20,-1.2243,49,0.14869,62,0.52539,55,0.37100,41,-0.1426,52,0.24316
ENSG00000103978,TMEM87A,145,1.71468,34,-0.6511,96,0.97653,46,-0.2130,29,-0.9456,52,-0.0192,35,-0.6722,68,0.40678,30,-0.9209
ENSG00000092529,CAPN3,380,4.65152,10,-2.1572,21,-1.1483,23,-1.0474,9,-2.5187,18,-1.3736,12,-2.1004,1,-4.7021,23,-1.0646
ENSG00000103994,ZNF106,157,-0.1164,180,0.09593,151,-0.1819,139,-0.3041,134,-0.3995,128,-0.4343,216,0.42870,198,0.24635,190,0.20327
ENSG00000180979,LRRC57,14,-0.7032,23,0.02897,20,-0.1975,6,-1.9188,23,0.01791,8,-1.4862,43,1.13704,20,-0.2489,26,0.21990
ENSG00000137814,HAUS2,32,0.62227,15,-0.5189,21,-0.0097,37,0.84848,11,-1.0195,12,-0.8754,23,0.13135,30,0.54834,21,-0.0699
ENSG00000128881,TTBK2,68,-0.8773,62,-1.0133,103,-0.2565,40,-1.6698,143,0.29467,52,-1.2804,159,0.47910,234,1.07028,145,0.32091
ENSG00000159459,UBR1,51,0.50416,20,-0.9757,23,-0.7300,46,0.32447,29,-0.4172,28,-0.4510,51,0.56957,63,0.83107,28,-0.4627
ENSG00000166946,CCNDBP1,59,-0.0499,19,-1.6947,53,-0.2074,48,-0.3688,74,0.34426,82,0.48756,85,0.61570,71,0.24500,38,-0.7568
ENSG00000168803,ADAL,7,-1.7411,23,-0.0782,36,0.61650,26,0.11011,20,-0.3331,32,0.41968,18,-0.5137,57,1.40489,17,-0.5491
ENSG00000140265,ZSCAN29,24,0.80530,2,-2.3980,9,-0.7339,0,-6.5403,14,-0.0726,13,-0.0884,21,0.74190,20,0.50639,16,0.22612
ENSG00000137822,TUBGCP4,21,-0.7961,22,-0.6994,32,-0.1420,30,-0.2718,31,-0.2400,30,-0.2350,69,1.27103,35,-0.0154,27,-0.4655
ENSG00000067369,TP53BP1,68,-0.1890,42,-0.9199,58,-0.4470,66,-0.2418,53,-0.6159,108,0.53567,114,0.70865,124,0.77515,61,-0.3758
ENSG00000166963,MAP1A,1535,-0.1721,952,-0.9037,1772,0.05360,780,-1.2036,1755,0.04177,795,-1.1747,1606,-0.1107,2570,0.65242,2714,0.84328
ENSG00000168781,PPIP5K1,9,-0.8483,3,-2.0880,6,-1.3679,20,0.43558,16,0.08288,41,1.61820,21,0.53443,5,-1.6126,13,-0.2848
ENSG00000237289,CKMT1B,2,-4.6540,30,-0.7915,31,-0.7397,20,-1.3721,69,0.54132,94,1.00401,55,0.14327,98,1.06954,42,-0.2952
ENSG00000223572,CKMT1A,2,-4.2658,28,-0.8603,22,-1.1750,17,-1.5636,92,1.19155,66,0.47946,68,0.61327,56,0.22876,36,-0.5190
ENSG00000167004,PDIA3,139,0.19765,169,0.51074,213,0.89728,198,0.77538,103,-0.2937,142,0.23069,109,-0.1956,61,-1.0726,62,-1.1119
ENSG00000140264,SERF2,459,0.18468,695,0.86376,460,0.18957,615,0.65825,515,0.41161,289,-0.5336,225,-0.9840,175,-1.2893,362,-0.2023
ENSG00000140259,MFAP1,62,0.35816,61,0.34520,34,-0.5595,41,-0.2656,46,-0.1176,19,-1.3921,81,0.90803,62,0.37259,28,-0.9067
ENSG00000171877,FRMD5,35,1.08347,0,-5.7931,20,0.19715,9,-1.0464,29,0.91681,4,-2.1323,15,-0.3147,23,0.37771,17,-0.0520
ENSG00000166734,CASC4,155,0.34559,116,-0.1113,117,-0.0988,108,-0.2275,108,-0.2420,134,0.12135,163,0.48347,131,0.08102,95,-0.4507
ENSG00000137770,CTDSPL2,30,0.43009,4,-2.6434,20,-0.1962,14,-0.7234,11,-1.1156,36,0.68803,32,0.56112,36,0.71540,25,0.14275
ENSG00000179523,EIF3J-DT,38,1.06980,12,-0.6954,27,0.53521,35,0.96268,21,0.14221,11,-0.8930,15,-0.4530,12,-0.6774,13,-0.6805
ENSG00000104131,EIF3J,282,0.87876,181,0.15468,175,0.10309,168,0.03411,125,-0.4545,98,-0.7930,173,0.09582,200,0.31373,134,-0.3462
ENSG00000104133,SPG11,31,0.25021,23,-0.1956,45,0.86283,7,-1.9499,25,-0.0579,52,1.08720,21,-0.3560,26,-0.0351,19,-0.4940
ENSG00000166710,B2M,560,0.65728,1059,1.77486,810,1.28667,517,0.52890,194,-1.0657,373,0.00480,100,-2.0903,91,-2.1272,231,-0.7881
ENSG00000185880,TRIM69,45,-0.3905,70,0.30467,76,0.42983,63,0.13570,72,0.38483,58,-0.0092,46,-0.3880,35,-0.7916,56,-0.0500
ENSG00000140263,SORD,14,-0.0583,20,0.49151,20,0.48842,15,0.00336,16,0.16396,8,-0.9105,20,0.50216,8,-0.9562,10,-0.6211
ENSG00000171766,GATM,289,0.65797,365,1.05296,337,0.91499,523,1.69025,119,-0.7894,111,-0.8326,74,-1.5362,59,-1.7840,115,-0.8447
ENSG00000104154,SLC30A4,8,-1.0701,8,-1.0493,24,0.63592,3,-2.4987,21,0.41739,16,-0.0685,26,0.85511,12,-0.5110,16,-0.0639
ENSG00000104164,BLOC1S6,58,-0.8201,59,-0.8136,97,-0.0399,104,0.06542,103,0.05114,65,-0.6663,154,0.79168,128,0.39295,86,-0.2484
ENSG00000137872,SEMA6D,49,0.33655,34,-0.2379,57,0.57387,32,-0.3109,42,0.07646,23,-0.8230,40,0.02619,53,0.44237,32,-0.3478
ENSG00000104177,MYEF2,84,-0.0719,27,-1.7945,122,0.52223,81,-0.1234,66,-0.4916,114,0.41566,90,0.03342,203,1.38245,57,-0.7216
ENSG00000128951,DUT,74,-0.2778,60,-0.6030,106,0.27665,109,0.33412,116,0.47841,49,-0.8975,93,0.09186,137,0.69393,55,-0.7943
ENSG00000166147,FBN1,40,1.59456,0,-5.3080,2,-2.8780,3,-2.3631,11,-0.6036,59,2.31847,5,-1.6197,34,1.26877,7,-1.1317
ENSG00000255302,EID1,235,-0.6508,220,-0.7504,472,0.43919,424,0.26502,505,0.61765,313,-0.2111,403,0.20474,244,-0.5970,289,-0.3684
ENSG00000138593,SECISBP2L,801,2.32928,115,-0.9424,104,-1.0870,161,-0.4348,115,-1.0040,166,-0.3807,260,0.35860,171,-0.3374,140,-0.6940
ENSG00000166200,COPS2,61,-0.0681,21,-1.6253,63,-0.0132,122,1.07252,64,0.02194,57,-0.1630,77,0.33860,46,-0.5041,54,-0.2676
ENSG00000156958,GALK2,20,0.42384,4,-1.8296,7,-1.0392,10,-0.6157,18,0.36018,9,-0.6858,18,0.35541,29,1.03626,13,-0.1879
ENSG00000104047,DTWD1,44,0.59678,17,-0.8706,17,-0.8391,5,-2.6147,25,-0.3023,44,0.59167,49,0.87116,55,0.96985,16,-1.0203
ENSG00000285410,GABPB1-IT1,28,-0.0460,15,-0.9818,24,-0.3129,28,-0.0413,43,0.71139,40,0.49456,34,0.25027,28,-0.0597,16,-0.9625
ENSG00000244879,GABPB1-AS1,185,2.18687,61,0.23532,27,-1.0148,13,-2.0520,8,-2.8380,149,1.76378,32,-0.8334,85,0.77509,15,-2.0058
ENSG00000138592,USP8,231,1.15016,92,-0.3476,115,0.00466,86,-0.4354,91,-0.3889,71,-0.7247,123,0.12110,209,0.97810,71,-0.7899
ENSG00000092439,TRPM7,41,0.87394,12,-1.0334,17,-0.4644,4,-2.6638,11,-1.1427,40,0.83807,29,0.38174,59,1.52953,14,-0.8280
ENSG00000138600,SPPL2A,39,0.30679,34,0.07025,115,2.18866,31,-0.0806,17,-0.9972,56,0.89319,11,-1.6420,38,0.24274,9,-2.0275
ENSG00000186417,GLDN,410,5.42835,3,-3.6127,6,-2.9467,6,-2.8769,8,-2.6340,20,-1.1673,4,-3.4199,25,-0.8281,9,-2.4611
ENSG00000104093,DMXL2,44,-1.5146,72,-0.7544,81,-0.5871,68,-0.8469,115,-0.0453,179,0.66175,156,0.49521,164,0.51881,135,0.22648
ENSG00000104112,SCG3,210,-1.5620,911,0.71050,1417,1.47210,1203,1.18106,376,-0.7376,442,-0.4401,497,-0.2794,449,-0.4137,327,-0.9626
ENSG00000140280,LYSMD2,8,-3.5137,65,-0.5007,102,0.20846,102,0.19976,143,0.85493,87,-0.0444,90,0.00346,66,-0.4698,90,0.00228
ENSG00000128872,TMOD2,181,-0.9793,249,-0.4955,452,0.44276,293,-0.2471,442,0.45413,181,-0.9760,410,0.31742,366,0.10175,343,-0.0006
ENSG00000138594,TMOD3,42,0.55292,38,0.39608,53,0.93825,27,-0.1344,24,-0.3351,27,-0.1470,28,-0.1015,21,-0.5309,21,-0.5307
ENSG00000166477,LEO1,50,0.50492,28,-0.3908,25,-0.5628,52,0.56291,35,-0.0522,44,0.28885,38,0.05322,33,-0.1301,29,-0.3662
ENSG00000069956,MAPK6,73,-0.3776,39,-1.3179,63,-0.6122,84,-0.1765,104,0.17712,74,-0.3580,142,0.75392,95,0.02003,102,0.14964
ENSG00000069966,GNB5,23,-2.6304,61,-1.1884,105,-0.3523,94,-0.5343,181,0.55626,150,0.19811,178,0.53259,174,0.43195,132,-0.0037
ENSG00000197535,MYO5A,267,-0.8293,218,-1.1330,327,-0.5203,319,-0.5572,576,0.41142,398,-0.2151,504,0.17062,645,0.55293,574,0.40677
ENSG00000128989,ARPP19,482,-1.1631,567,-0.9199,613,-0.7998,819,-0.3572,976,-0.0922,1033,0.00368,2115,1.37840,753,-0.4878,957,-0.1271
ENSG00000047346,FAM214A,43,0.74630,8,-1.7057,32,0.27295,17,-0.6631,21,-0.4181,65,1.45297,28,0.07792,30,0.17986,14,-1.0130
ENSG00000137766,UNC13C,99,0.29174,46,-0.8827,97,0.25775,18,-2.2619,108,0.47759,21,-2.0149,67,-0.3621,104,0.37206,127,0.78654
ENSG00000137876,RSL24D1,67,-0.2679,65,-0.3184,96,0.28588,85,0.09125,106,0.49573,38,-1.1434,102,0.43047,56,-0.5378,68,-0.2608
ENSG00000260916,CCPG1,136,0.01880,61,-1.2119,111,-0.2906,65,-1.1105,80,-0.8576,328,1.48697,104,-0.4283,396,1.83736,73,-0.9940
ENSG00000181827,RFX7,22,0.35476,11,-0.7159,13,-0.4633,7,-1.3022,17,-0.0810,27,0.65675,26,0.64938,25,0.54549,11,-0.7587
ENSG00000138587,MNS1,35,0.90229,23,0.17416,1,-4.0744,15,-0.4710,4,-2.2866,27,0.48437,22,0.17698,53,1.61797,17,-0.2965
ENSG00000137871,ZNF280D,169,1.60510,28,-1.2487,52,-0.3303,47,-0.4801,47,-0.5172,71,0.15377,59,-0.1630,124,1.06111,36,-0.9734
ENSG00000140262,TCF12,127,2.34048,54,0.77172,58,0.89165,21,-0.6814,13,-1.4723,28,-0.2518,16,-1.2121,22,-0.5899,15,-1.2449
ENSG00000128849,CGNL1,35,0.83565,42,1.12377,50,1.43940,14,-0.6118,11,-0.9797,0,-7.5624,4,-2.3740,21,-0.0147,29,0.56939
ENSG00000255529,POLR2M,57,0.32846,27,-0.7933,34,-0.4674,97,1.21973,65,0.60247,41,-0.1981,32,-0.6220,27,-0.8352,39,-0.2799
ENSG00000137845,ADAM10,112,1.06946,60,0.04925,76,0.43076,21,-1.5304,25,-1.3685,94,0.76429,62,0.09978,87,0.63812,37,-0.7234
ENSG00000128923,MINDY2,191,0.94781,98,-0.1266,106,-0.0088,157,0.62457,55,-1.0697,105,-0.0148,87,-0.3329,141,0.45527,96,-0.1721
ENSG00000157450,RNF111,42,0.26323,18,-1.0493,19,-0.9594,16,-1.1766,49,0.55640,26,-0.4600,60,0.95472,30,-0.2560,29,-0.3349
ENSG00000137776,SLTM,356,1.41307,64,-1.3204,123,-0.3223,109,-0.5109,82,-1.0097,93,-0.7602,177,0.26673,300,1.11466,130,-0.2672
ENSG00000157470,FAM81A,11,-2.7095,32,-1.1766,40,-0.8391,53,-0.4206,110,0.83805,59,-0.2480,107,0.78118,58,-0.2761,73,0.09068
ENSG00000140307,GTF2A2,35,-0.5595,57,0.21015,81,0.77522,46,-0.1239,81,0.89080,43,-0.2446,39,-0.3946,31,-0.7399,33,-0.6995
ENSG00000140299,BNIP2,55,1.19441,57,1.25918,42,0.75050,31,0.24848,6,-2.2101,19,-0.4744,17,-0.7125,37,0.52372,14,-0.9855
ENSG00000128915,ICE2,50,1.21604,13,-0.8542,8,-1.5228,5,-2.2495,14,-0.8981,39,0.77005,31,0.49001,44,0.99219,18,-0.4886
ENSG00000069667,RORA,24,-0.4185,25,-0.3915,67,1.20433,15,-1.1784,40,0.40068,7,-2.1473,18,-0.9542,75,1.39717,28,-0.2501
ENSG00000129003,VPS13C,194,0.95304,63,-0.8203,89,-0.2960,99,-0.1326,69,-0.7406,135,0.35499,88,-0.3408,296,1.70095,52,-1.1957
ENSG00000171914,TLN2,115,-0.1140,32,-2.0167,51,-1.3563,41,-1.6495,148,0.31354,115,-0.1145,196,0.84090,222,0.94908,110,-0.1976
ENSG00000140416,TPM1,73,-1.1621,63,-1.3787,171,0.13242,106,-0.6088,163,0.06351,168,0.10250,254,0.87780,237,0.65766,117,-0.4941
ENSG00000103642,LACTB,22,0.14071,33,0.77608,6,-1.6747,29,0.55204,10,-1.0894,31,0.64581,30,0.66904,20,-0.0136,11,-0.9371
ENSG00000185088,RPS27L,89,0.25849,130,0.87796,108,0.57366,92,0.32101,92,0.33973,41,-0.9447,50,-0.6944,58,-0.4025,52,-0.6053
ENSG00000166128,RAB8B,58,0.69702,24,-0.6528,27,-0.5015,30,-0.3703,37,-0.0308,87,1.39043,30,-0.3653,27,-0.5076,32,-0.2947
ENSG00000103657,HERC1,139,-0.4512,88,-1.1472,105,-0.8841,55,-1.8392,160,-0.2611,319,0.87332,293,0.82452,316,0.85715,154,-0.3237
ENSG00000028528,SNX1,112,1.47508,70,0.67190,35,-0.4311,57,0.33562,23,-1.1317,47,0.02491,34,-0.5035,56,0.30556,31,-0.6546
ENSG00000157734,SNX22,88,3.01122,29,0.85081,6,-1.4269,12,-0.5336,6,-1.5645,24,0.54030,3,-2.4949,7,-1.2437,9,-0.9628
ENSG00000166794,PPIB,96,-0.0264,194,1.11928,214,1.29180,142,0.59985,80,-0.3325,66,-0.6112,76,-0.4194,45,-1.1952,52,-1.0427
ENSG00000169118,CSNK1G1,19,0.20135,11,-0.6124,13,-0.3047,5,-1.5917,12,-0.4846,19,0.24671,24,0.67031,42,1.53801,8,-1.2274
ENSG00000180357,ZNF609,66,1.46970,8,-1.7788,20,-0.4881,3,-3.0474,4,-2.6960,15,-0.9173,35,0.44535,60,1.30091,37,0.56565
ENSG00000180304,OAZ2,65,-0.9312,111,-0.1171,126,0.08263,111,-0.1085,162,0.54807,120,0.01148,117,-0.0403,73,-0.7510,134,0.20469
ENSG00000166839,ANKDD1A,17,-0.8014,15,-1.0412,84,1.75358,17,-0.8555,21,-0.5829,51,0.88503,22,-0.4588,38,0.40952,23,-0.4289
ENSG00000090487,SPG21,43,0.40250,40,0.31976,37,0.17288,37,0.17818,36,0.13534,27,-0.3125,39,0.29989,27,-0.3230,18,-0.9989
ENSG00000090470,PDCD7,77,0.74900,25,-1.0053,42,-0.2047,27,-0.8895,44,-0.1784,51,0.08529,63,0.47139,86,0.92385,29,-0.8176
ENSG00000166855,CLPX,86,0.82232,48,-0.1099,85,0.81239,39,-0.4452,48,-0.1283,19,-1.5235,52,0.02306,56,0.14548,42,-0.3214
ENSG00000074603,DPP8,44,-1.2288,85,-0.2479,118,0.27330,45,-1.1901,113,0.22561,69,-0.5674,124,0.38400,152,0.68367,103,0.05995
ENSG00000074696,HACD3,85,-0.8231,124,-0.2359,337,1.40540,189,0.43076,140,-0.0525,123,-0.2540,164,0.21782,90,-0.7224,89,-0.8035
ENSG00000174485,DENND4A,62,0.67904,27,-0.5910,35,-0.2309,12,-1.8001,32,-0.3996,44,0.15187,51,0.41132,69,0.86662,35,-0.2611
ENSG00000103769,RAB11A,64,-1.4046,73,-1.2053,114,-0.5246,92,-0.8602,265,0.92815,182,0.20430,187,0.27221,146,-0.1417,174,0.14022
ENSG00000166938,DIS3L,51,0.58886,27,-0.4087,31,-0.2207,55,0.71365,33,-0.1436,31,-0.1890,26,-0.4891,31,-0.2238,40,0.22464
ENSG00000169032,MAP2K1,28,-2.7887,119,-0.6736,108,-0.8226,201,0.13877,176,-0.0765,473,1.58451,290,0.83457,87,-1.1359,129,-0.5947
ENSG00000174446,SNAPC5,19,-1.0099,24,-0.6675,30,-0.2986,26,-0.5460,54,0.69269,30,-0.3246,54,0.68012,33,-0.1818,32,-0.2219
ENSG00000174444,RPL4,803,0.43045,752,0.32629,615,0.00642,894,0.60720,636,0.06460,738,0.29452,522,-0.2742,175,-1.8912,530,-0.2484
ENSG00000166949,SMAD3,19,-0.5800,22,-0.3829,26,-0.0966,26,-0.1032,15,-1.0278,36,0.42933,46,0.92854,37,0.47617,22,-0.3609
ENSG00000103591,AAGAB,23,-0.9983,22,-1.0445,33,-0.4425,17,-1.3790,68,0.81088,49,0.18851,53,0.35027,55,0.36473,41,-0.1112
ENSG00000189227,C15orf61,26,-0.9131,27,-0.9057,39,-0.3172,34,-0.5338,53,0.17364,57,0.25537,78,0.88392,49,0.01807,42,-0.2407
ENSG00000137764,MAP2K5,11,-0.9400,9,-1.3602,9,-1.2279,23,0.12329,30,0.58147,17,-0.3263,30,0.58691,22,0.05733,23,0.11199
ENSG00000033800,PIAS1,58,-0.2251,32,-1.1052,51,-0.4042,44,-0.6462,65,-0.0342,69,0.05485,105,0.82462,92,0.51422,57,-0.2736
ENSG00000128973,CLN6,17,0.09816,19,0.27762,36,1.29659,18,0.20479,6,-1.5397,19,0.25024,13,-0.3601,22,0.47255,12,-0.4734
ENSG00000169018,FEM1B,96,-0.5835,47,-1.6651,140,-0.0017,102,-0.4957,183,0.47592,194,0.51510,163,0.25905,135,-0.0637,139,-0.0133
ENSG00000103647,CORO2B,69,-0.5441,67,-0.5953,80,-0.3311,51,-1.0100,97,-0.0261,124,0.36486,138,0.59850,129,0.42592,97,-0.0306
ENSG00000140350,ANP32A,254,1.20934,86,-0.5361,104,-0.2390,90,-0.4564,89,-0.5255,216,0.93150,109,-0.1899,109,-0.1663,102,-0.2994
ENSG00000138604,GLCE,26,-0.1650,20,-0.5816,8,-1.8815,32,0.16080,17,-0.9061,87,1.84826,49,0.95481,14,-1.0945,15,-1.0487
ENSG00000137818,RPLP1,1532,0.45359,2016,0.90681,1167,0.01839,1823,0.73821,1346,0.27166,934,-0.3295,601,-1.0706,242,-2.3492,1116,-0.0569
ENSG00000140332,TLE3,17,-0.4080,25,0.17346,23,0.03430,26,0.24133,16,-0.5358,17,-0.3935,29,0.46244,21,-0.0699,24,0.12444
ENSG00000137831,UACA,142,2.89578,53,0.95880,42,0.57182,2,-3.7360,2,-3.6110,8,-1.9528,11,-1.5629,20,-0.5573,28,-0.0722
ENSG00000166173,LARP6,175,1.26132,51,-0.7117,49,-0.7726,116,0.56710,116,0.63364,38,-1.1655,66,-0.3452,39,-1.1281,72,-0.2085
ENSG00000137821,LRRC49,27,-0.5094,27,-0.4696,24,-0.6454,41,0.14937,51,0.54834,17,-1.1960,47,0.41094,50,0.47601,32,-0.2369
ENSG00000066933,MYO9A,113,0.34243,64,-0.5531,37,-1.3473,55,-0.7870,52,-0.9253,99,0.13489,140,0.78180,171,1.02861,85,-0.1202
ENSG00000067225,PKM,262,-1.3626,428,-0.6215,623,-0.0422,658,0.04501,1114,1.03109,615,-0.0623,747,0.27252,425,-0.6322,472,-0.5121
ENSG00000137817,PARP6,28,-0.9869,40,-0.4507,28,-0.9795,27,-1.0762,69,0.42720,123,1.35528,65,0.31416,43,-0.3403,46,-0.2777
ENSG00000140488,CELF6,8,-1.4279,17,-0.3325,15,-0.5509,57,1.62180,17,-0.3589,14,-0.6266,31,0.66406,18,-0.3024,16,-0.5102
ENSG00000213614,HEXA,23,-0.5612,24,-0.4860,16,-1.1197,35,0.04454,38,0.22053,56,0.83269,49,0.66991,26,-0.3741,24,-0.5544
ENSG00000166233,ARIH1,42,-0.6888,44,-0.6034,47,-0.4999,54,-0.2949,78,0.30343,79,0.29890,89,0.54189,103,0.72649,41,-0.7548
ENSG00000140463,BBS4,13,-0.5116,11,-0.7484,30,0.81951,1,-4.0538,18,-0.0010,26,0.60201,19,0.10042,37,1.17604,12,-0.6908
ENSG00000159322,ADPGK,20,0.34225,13,-0.2759,13,-0.2837,12,-0.4154,20,0.35416,21,0.39199,15,-0.0493,6,-1.4032,18,0.21257
ENSG00000067141,NEO1,95,1.25381,60,0.46943,107,1.45689,27,-0.7415,17,-1.4889,59,0.44743,31,-0.5795,19,-1.2393,34,-0.4614
ENSG00000156642,NPTN,42,-3.5633,252,-0.9475,164,-1.5922,210,-1.2251,529,0.21485,684,0.60931,933,1.31528,473,0.01884,431,-0.1377
ENSG00000205363,INSYN1,9,-0.7548,11,-0.4658,10,-0.6343,44,1.73388,16,0.07468,5,-1.5168,10,-0.6424,10,-0.5944,21,0.53345
ENSG00000067221,STOML1,19,-1.6130,26,-1.1555,32,-0.8815,21,-1.5148,58,0.05501,57,0.01914,106,1.17852,81,0.57565,56,0.00087
ENSG00000140464,PML,21,0.14532,10,-1.0303,40,1.15470,34,0.88536,19,-0.0440,14,-0.4967,21,0.14220,19,-0.0330,8,-1.4433
ENSG00000138623,SEMA7A,36,-0.0936,9,-2.1737,13,-1.5945,16,-1.2633,42,0.17972,48,0.35642,50,0.47437,32,-0.2767,60,0.81167
ENSG00000138629,UBL7,38,-0.7208,44,-0.4940,55,-0.1330,56,-0.1046,100,0.93217,77,0.38467,80,0.50748,22,-1.5066,35,-0.8820
ENSG00000179335,CLK3,14,-0.3608,15,-0.2362,19,0.09924,25,0.52830,16,-0.1554,31,0.85206,13,-0.5604,29,0.74075,12,-0.6494
ENSG00000179151,EDC3,16,0.26681,9,-0.5743,18,0.41152,1,-3.8263,12,-0.1353,17,0.33332,16,0.33925,13,-0.0414,15,0.22738
ENSG00000103653,CSK,30,-0.0621,25,-0.3318,36,0.21062,37,0.24215,14,-1.3027,73,1.38410,34,0.12198,35,0.18805,23,-0.5402
ENSG00000140474,ULK3,28,-0.8035,14,-1.7578,31,-0.6186,39,-0.2669,30,-0.7537,132,1.74921,62,0.48198,73,0.71740,31,-0.6990
ENSG00000140497,SCAMP2,36,0.50595,65,1.48543,50,1.02844,38,0.58387,7,-2.1043,48,0.95718,1,-4.0265,25,-0.0911,19,-0.5362
ENSG00000178802,MPI,18,-1.3594,59,0.44541,50,0.18375,26,-0.8410,76,0.97760,14,-1.7248,41,-0.1378,44,-0.0403,45,0.02795
ENSG00000178761,FAM219B,22,-1.1553,59,0.32098,23,-1.1441,35,-0.5072,49,0.03966,89,0.99234,40,-0.3195,57,0.26136,58,0.31401
ENSG00000178741,COX5A,95,-1.1349,148,-0.4554,258,0.40926,215,0.11964,356,1.08613,183,-0.1335,186,-0.1195,104,-0.9929,151,-0.4627
