Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000166147,FBN1,23,1.06244,12,-0.0559,9,-0.5244,12,0.02495,9,-0.4001,13,0.07988
ENSG00000185634,SHC4,55,3.27549,8,-0.4284,5,-1.2424,3,-1.9076,3,-1.5731,5,-1.0620
ENSG00000255302,EID1,458,-0.2042,604,0.27143,553,0.12436,607,0.24731,429,-0.3085,424,-0.3605
ENSG00000138593,SECISBP2L,823,2.61617,91,-1.3374,190,-0.1317,110,-0.9496,127,-0.7272,107,-1.0715
ENSG00000166200,COPS2,121,0.26267,117,0.22866,121,0.33417,93,-0.1658,78,-0.4321,71,-0.6328
ENSG00000156958,GALK2,30,1.06790,15,-0.0858,14,-0.2592,22,0.53142,13,-0.2571,10,-0.7005
ENSG00000140285,FGF7,9,-0.0980,13,0.48961,11,0.28026,5,-0.9914,8,-0.2848,8,-0.3151
ENSG00000104047,DTWD1,35,0.30824,26,-0.1571,30,0.06156,29,0.01961,35,0.32433,23,-0.3547
ENSG00000104064,GABPB1,10,0.34779,7,-0.2959,10,0.40081,3,-1.3293,12,0.60245,6,-0.4043
ENSG00000285410,GABPB1-IT1,20,-0.5388,28,0.01146,29,0.07809,29,0.08243,17,-0.7924,35,0.41999
ENSG00000244879,GABPB1-AS1,47,1.72095,8,-1.3379,15,-0.2515,17,-0.0365,15,-0.2229,17,-0.0682
ENSG00000138592,USP8,148,0.76211,80,-0.2751,102,0.18837,82,-0.2014,97,0.06462,70,-0.5037
ENSG00000092439,TRPM7,32,0.85217,12,-0.7269,18,-0.1405,24,0.38361,18,-0.1059,19,0.01412
ENSG00000138600,SPPL2A,44,1.12084,14,-0.7436,14,-0.8094,17,-0.3992,40,0.96131,25,0.20264
ENSG00000081014,AP4E1,15,1.20772,5,-0.4173,8,0.17288,7,-0.0747,4,-0.6542,5,-0.4915
ENSG00000183578,TNFAIP8L3,4,-1.7723,14,0.12785,15,0.24834,13,0.00641,17,0.38317,12,-0.0954
ENSG00000186417,GLDN,459,5.02070,11,-2.6209,18,-2.0217,2,-4.7792,23,-1.4220,11,-2.6344
ENSG00000104093,DMXL2,38,-1.7751,141,0.24346,154,0.47970,54,-1.2796,104,-0.2735,147,0.32256
ENSG00000104112,SCG3,168,-1.9350,420,-0.6068,636,0.13802,582,-0.0369,1325,1.36382,566,-0.0901
ENSG00000140280,LYSMD2,15,-2.7385,127,0.52217,102,0.11231,102,0.09571,64,-0.6462,111,0.26026
ENSG00000128872,TMOD2,114,-1.8697,471,0.35373,412,0.12186,258,-0.6406,432,0.16833,453,0.27958
ENSG00000138594,TMOD3,27,-0.1293,20,-0.6253,29,-0.0296,29,0.00412,53,0.98275,28,-0.0702
ENSG00000166477,LEO1,41,0.24593,43,0.34642,30,-0.3509,35,-0.0260,42,0.27755,31,-0.2490
ENSG00000069956,MAPK6,116,0.67511,93,0.34340,64,-0.3504,73,-0.0725,62,-0.3266,69,-0.1877
ENSG00000069966,GNB5,14,-3.2164,198,0.88392,108,-0.2965,138,0.15806,74,-0.8170,153,0.36991
ENSG00000197535,MYO5A,131,-1.5472,368,0.03888,451,0.49209,244,-0.6117,351,-0.0398,391,0.15394
ENSG00000128989,ARPP19,443,-0.8686,814,0.09436,955,0.45917,950,0.33669,510,-0.6507,664,-0.2664
ENSG00000047346,FAM214A,59,1.21737,24,-0.2690,28,-0.0102,19,-0.6440,26,-0.1197,23,-0.3372
ENSG00000137766,UNC13C,50,-0.3187,48,-0.4344,28,-1.4276,56,-0.1359,111,0.98768,108,1.12137
ENSG00000137876,RSL24D1,79,-0.9676,188,0.44617,146,-0.0240,159,0.11797,114,-0.4140,156,0.09799
ENSG00000225973,PIGBOS1,22,0.97222,10,-0.2381,12,-0.0120,12,-0.0128,5,-1.2607,12,0.03916
ENSG00000069943,PIGB,7,-0.1837,7,-0.1984,11,0.76009,3,-1.2499,14,0.97079,3,-1.3739
ENSG00000260916,CCPG1,162,0.60720,82,-0.5407,115,0.06004,81,-0.4990,168,0.66967,99,-0.2201
ENSG00000181827,RFX7,19,0.11083,18,-0.0014,14,-0.4951,16,-0.1530,24,0.47196,21,0.30109
ENSG00000138587,MNS1,18,0.30659,7,-1.0738,25,1.22320,8,-0.9473,15,0.04934,8,-0.9400
ENSG00000137871,ZNF280D,92,0.91402,39,-0.5334,52,-0.0230,48,-0.1590,65,0.33183,45,-0.2901
ENSG00000140262,TCF12,185,2.87765,18,-1.3396,21,-1.1737,27,-0.6166,49,0.28890,23,-0.9605
ENSG00000128849,CGNL1,23,1.02560,4,-1.7012,9,-0.5679,22,1.00527,11,-0.0884,15,0.35979
ENSG00000255529,POLR2M,74,0.66327,53,0.13225,42,-0.3178,38,-0.4305,43,-0.2168,53,0.14025
ENSG00000137845,ADAM10,106,0.98126,35,-0.8546,71,0.40712,45,-0.4007,58,-0.0170,47,-0.3954
ENSG00000128923,MINDY2,148,0.85946,56,-0.7735,90,0.03477,80,-0.1482,101,0.21874,86,-0.0553
ENSG00000157450,RNF111,37,-0.2728,43,-0.0500,55,0.46529,32,-0.4845,52,0.24749,35,-0.3984
ENSG00000137776,SLTM,279,1.44902,80,-0.6894,139,0.31435,82,-0.5948,106,-0.1946,77,-0.7634
ENSG00000157483,MYO1E,63,5.03944,2,-2.2331,2,-2.0118,0,-3.7049,1,-2.8242,1,-2.4271
ENSG00000157470,FAM81A,10,-3.1556,103,0.29143,101,0.30437,96,0.13510,63,-0.5280,100,0.23248
ENSG00000140307,GTF2A2,65,-0.2309,99,0.52081,55,-0.5985,139,1.02828,49,-0.6488,67,-0.2074
ENSG00000140299,BNIP2,72,1.85802,7,-2.0371,20,-0.4089,33,0.45880,25,0.00875,22,-0.2032
ENSG00000128915,ICE2,52,1.49101,15,-0.6485,15,-0.6784,23,0.08478,21,-0.0200,23,0.08039
ENSG00000069667,RORA,21,-0.6988,36,0.13311,14,-1.4914,61,0.98109,37,0.17909,50,0.75611
ENSG00000129003,VPS13C,157,0.81843,86,-0.1818,101,0.10470,77,-0.3361,115,0.29754,66,-0.6301
ENSG00000171914,TLN2,85,-0.6123,140,0.18987,145,0.28901,76,-0.7994,123,-0.0405,132,0.08130
ENSG00000140416,TPM1,39,-1.8075,108,-0.3155,159,0.44794,233,0.98088,116,-0.1671,105,-0.3590
ENSG00000103642,LACTB,23,0.35679,18,-0.0416,20,0.23087,17,-0.0868,19,0.08113,13,-0.5541
ENSG00000185088,RPS27L,147,0.42997,118,0.08179,100,-0.2506,124,0.14724,115,0.02999,104,-0.1459
ENSG00000166128,RAB8B,51,0.37095,26,-0.7267,59,0.86203,24,-0.8251,44,0.14956,27,-0.6611
ENSG00000138613,APH1B,42,1.24939,16,-0.3641,21,0.07044,7,-1.6193,19,-0.0411,18,-0.1327
ENSG00000140455,USP3,24,1.74945,5,-0.9360,2,-2.0106,13,0.71439,12,0.47621,10,0.24247
ENSG00000103657,HERC1,120,-0.6641,160,-0.2444,257,0.75555,81,-1.2579,173,-0.0961,185,0.01671
ENSG00000166797,CIAO2A,45,0.70440,24,-0.3526,24,-0.3666,36,0.33504,37,0.40025,27,-0.1614
ENSG00000028528,SNX1,147,1.87883,46,-0.1701,40,-0.4472,43,-0.2459,41,-0.3349,31,-0.8431
ENSG00000157734,SNX22,74,3.46944,3,-2.2656,9,-0.6798,3,-2.0356,9,-0.5375,6,-1.3324
ENSG00000166794,PPIB,199,0.89843,94,-0.3727,89,-0.5021,159,0.52022,120,0.05481,112,-0.0605
ENSG00000169118,CSNK1G1,14,-0.0173,10,-0.6064,17,0.37498,10,-0.5168,11,-0.3521,17,0.42020
ENSG00000103671,TRIP4,17,0.58080,7,-0.7431,13,0.25594,17,0.56597,6,-0.9796,11,-0.0507
ENSG00000180357,ZNF609,43,0.88788,9,-1.5542,24,-0.0827,27,0.10790,44,0.95197,22,-0.1968
ENSG00000180304,OAZ2,126,0.21686,117,0.11268,102,-0.1624,126,0.21189,73,-0.6387,119,0.13440
ENSG00000241839,PLEKHO2,13,0.26990,5,-1.2707,3,-2.1005,18,0.72560,27,1.46119,18,0.82978
ENSG00000166839,ANKDD1A,18,-0.1155,14,-0.5874,21,0.19643,12,-0.7411,27,0.54444,23,0.28276
ENSG00000090487,SPG21,52,0.39853,30,-0.5289,32,-0.4466,57,0.55035,51,0.37689,45,0.16810
ENSG00000103707,MTFMT,10,-0.6906,17,0.12839,17,0.08532,19,0.27441,15,-0.1175,16,-0.0268
ENSG00000246922,UBAP1L,16,0.58024,8,-0.6502,12,0.11057,5,-1.1558,9,-0.3879,16,0.62331
ENSG00000090470,PDCD7,31,-0.1093,36,0.11763,28,-0.3523,47,0.54115,35,0.07281,33,-0.0171
ENSG00000166855,CLPX,66,0.56581,43,-0.1367,46,-0.0180,32,-0.6113,48,0.04450,48,0.04924
ENSG00000074603,DPP8,59,-0.5302,91,0.16812,88,0.11983,72,-0.2357,94,0.20012,80,-0.0722
ENSG00000074696,HACD3,164,-0.3799,221,0.11176,220,0.11263,165,-0.3672,246,0.27299,202,-0.0516
ENSG00000138614,INTS14,24,0.65158,10,-0.7489,15,-0.1321,18,0.16436,18,0.14809,18,0.17756
ENSG00000174485,DENND4A,34,0.03724,30,-0.2120,36,0.12872,38,0.20509,40,0.26736,28,-0.2920
ENSG00000103769,RAB11A,96,-1.0829,263,0.58806,205,0.12883,176,-0.1467,150,-0.3925,182,-0.1043
ENSG00000157890,MEGF11,16,0.79098,2,-2.1719,11,0.33285,11,0.14480,22,1.34130,5,-1.0679
ENSG00000166938,DIS3L,45,0.57372,23,-0.5285,32,0.04091,24,-0.4328,37,0.28697,33,0.07948
ENSG00000169032,MAP2K1,40,-2.8926,225,-0.3308,494,1.48943,125,-1.2016,208,-0.4137,203,-0.4998
ENSG00000174446,SNAPC5,23,-1.5102,74,0.32887,70,0.28332,51,-0.2901,54,-0.2114,64,0.08722
ENSG00000174444,RPL4,1004,-0.0089,724,-0.5772,1286,0.52834,857,-0.2596,1033,0.03688,948,-0.1127
ENSG00000174442,ZWILCH,4,-1.5286,9,-0.2530,17,1.13962,4,-1.2519,8,-0.3377,9,-0.2026
ENSG00000166949,SMAD3,6,-2.1600,12,-1.3426,43,1.13066,44,0.82364,24,-0.1330,19,-0.5533
ENSG00000103591,AAGAB,16,-1.5545,61,0.55812,50,0.21513,47,0.07189,24,-0.9687,46,0.03565
ENSG00000189227,C15orf61,21,-1.2134,61,0.54562,55,0.39260,40,-0.2274,31,-0.5834,39,-0.2757
ENSG00000137764,MAP2K5,22,-0.5018,30,-0.0152,32,0.15848,21,-0.5165,28,-0.1200,36,0.34128
ENSG00000033800,PIAS1,48,-0.2397,53,-0.0848,64,0.31505,72,0.42426,61,0.16148,37,-0.6773
ENSG00000128973,CLN6,15,0.93656,9,0.04314,9,0.06496,7,-0.2401,5,-0.8165,7,-0.3399
ENSG00000169018,FEM1B,86,-0.7953,133,-0.1267,177,0.47188,68,-1.1403,112,-0.3814,181,0.44669
ENSG00000103647,CORO2B,72,-0.3841,90,-0.0236,112,0.43389,70,-0.4195,61,-0.6369,98,0.12392
ENSG00000140350,ANP32A,177,0.69589,81,-0.6152,124,0.13903,83,-0.5200,167,0.59735,99,-0.2802
ENSG00000138604,GLCE,20,-0.4513,15,-0.9668,45,1.29238,19,-0.5298,18,-0.5825,21,-0.4053
ENSG00000137818,RPLP1,1492,-0.1270,1413,-0.2367,1343,-0.3669,2445,0.68266,1895,0.25864,1732,0.12738
ENSG00000140332,TLE3,7,-1.5057,12,-0.7352,19,0.01199,22,0.24661,28,0.63752,25,0.53698
ENSG00000137831,UACA,91,2.78729,3,-3.0059,9,-1.4938,43,1.21462,29,0.57226,6,-2.0514
ENSG00000166173,LARP6,392,2.12756,111,-0.1312,85,-0.6586,58,-1.1101,90,-0.4467,89,-0.5085
ENSG00000137821,LRRC49,22,-1.1141,65,0.67514,49,0.17578,42,-0.1292,36,-0.3687,38,-0.3057
ENSG00000129028,THAP10,18,0.58151,14,0.18804,9,-0.5885,12,-0.1025,9,-0.4646,15,0.38159
ENSG00000259964,THSD4-AS1,1,-2.6669,8,0.25937,7,0.06741,15,1.21670,6,-0.1113,5,-0.5705
ENSG00000066933,MYO9A,69,-0.0594,45,-0.7954,101,0.79663,43,-0.7917,90,0.38538,58,-0.3504
ENSG00000067225,PKM,261,-1.5965,983,0.53926,835,0.26279,631,-0.2479,629,-0.2541,692,-0.1135
ENSG00000137817,PARP6,39,-0.5312,54,-0.0367,61,0.18852,49,-0.1874,45,-0.3438,65,0.29806
ENSG00000140488,CELF6,21,-0.2442,26,0.11150,22,-0.2142,17,-0.5525,27,0.12545,32,0.44022
ENSG00000213614,HEXA,55,0.55440,33,-0.2792,41,0.11108,30,-0.3849,45,0.23027,35,-0.1998
ENSG00000166233,ARIH1,51,-0.3369,75,0.29859,67,0.11897,58,-0.1340,57,-0.1739,59,-0.1414
ENSG00000140463,BBS4,20,-0.1522,22,-0.0604,25,0.18887,24,0.11002,32,0.54585,16,-0.6082
ENSG00000159322,ADPGK,21,0.18477,23,0.31791,18,-0.1269,13,-0.6165,19,0.02581,19,-0.0069
ENSG00000067141,NEO1,116,2.00206,17,-1.3432,22,-0.9486,19,-1.0288,66,0.92715,36,-0.0497
ENSG00000156642,NPTN,77,-2.5297,459,0.21275,569,0.73874,324,-0.3694,228,-0.9073,418,0.03926
ENSG00000103855,CD276,6,-0.8089,9,-0.2667,11,0.15865,9,-0.0956,6,-0.7696,15,0.70367
ENSG00000205363,INSYN1,2,-2.1731,9,-0.3321,10,-0.2014,17,0.63414,6,-0.9058,19,1.01524
ENSG00000067221,STOML1,33,-1.2309,73,-0.0217,87,0.33669,61,-0.3074,66,-0.1891,87,0.29592
ENSG00000140464,PML,15,0.13688,6,-1.3895,15,0.22462,4,-1.7356,25,1.01028,18,0.45457
ENSG00000167178,ISLR2,1,-4.0004,7,-1.1864,34,2.00152,8,-0.9397,12,-0.3780,10,-0.7580
ENSG00000129009,ISLR,9,-2.5159,6,-3.2230,130,3.07694,10,-2.3960,55,0.16313,10,-2.5786
ENSG00000138623,SEMA7A,51,0.64438,35,0.01869,40,0.35010,25,-0.5139,22,-0.6808,27,-0.3961
ENSG00000138629,UBL7,52,-0.5717,96,0.45639,87,0.31759,84,0.17665,33,-1.2495,64,-0.2808
ENSG00000179335,CLK3,33,0.86736,17,-0.2044,15,-0.4668,21,0.13188,21,0.10763,19,0.00931
ENSG00000179151,EDC3,24,0.49722,18,0.06692,16,-0.1512,7,-1.3389,11,-0.7475,24,0.59642
ENSG00000103653,CSK,30,0.59516,17,-0.2999,20,-0.1267,18,-0.2297,22,0.11963,22,0.10008
ENSG00000213578,CPLX3,27,1.37830,1,-2.9968,11,-0.0984,14,0.31014,29,1.50636,6,-1.1917
ENSG00000140474,ULK3,27,-0.8863,49,0.05389,60,0.51594,32,-0.6214,42,-0.1764,47,0.00365
ENSG00000140497,SCAMP2,59,1.80067,15,-0.5372,12,-0.9474,15,-0.4623,33,0.73984,17,-0.3814
ENSG00000178802,MPI,36,-0.2095,39,-0.0974,40,-0.0642,35,-0.2616,37,-0.1785,54,0.47576
ENSG00000178761,FAM219B,36,-0.5075,52,0.09691,53,0.15278,36,-0.4746,54,0.15289,52,0.08727
ENSG00000178741,COX5A,121,-1.7123,544,0.72897,362,-0.0514,406,0.14620,295,-0.3626,357,-0.0673
ENSG00000178718,RPP25,11,-0.3476,23,0.96504,8,-1.0447,16,0.27457,8,-0.8731,17,0.36880
ENSG00000198794,SCAMP5,85,-1.8292,277,-0.0354,296,0.09954,250,-0.1939,313,0.16481,366,0.48798
ENSG00000140365,COMMD4,49,0.21341,46,0.09853,40,-0.1633,64,0.64084,22,-1.0523,43,-0.0051
ENSG00000140398,NEIL1,11,-0.6812,19,0.21906,16,-0.1492,17,-0.0236,10,-0.8001,23,0.58363
ENSG00000140400,MAN2C1,37,0.30070,25,-0.3476,35,0.25264,16,-1.0154,30,-0.0269,35,0.23199
ENSG00000169375,SIN3A,24,0.23134,13,-0.7554,26,0.52269,17,-0.3067,31,0.64862,15,-0.5740
ENSG00000169410,PTPN9,7,-1.6992,22,-0.0617,22,-0.0752,30,0.45466,18,-0.3657,31,0.58685
ENSG00000169371,SNUPN,21,-0.7749,36,0.07682,38,0.20539,27,-0.3711,37,0.11667,37,0.11464
ENSG00000177971,IMP3,53,-0.4746,96,0.54374,74,0.07667,77,0.11806,61,-0.2517,55,-0.4508
ENSG00000173546,CSPG4,12,0.44396,4,-1.2826,6,-0.6848,23,1.57431,15,0.81985,7,-0.4751
ENSG00000140367,UBE2Q2,70,0.63866,29,-0.8418,46,-0.0555,53,0.18987,64,0.49912,45,-0.0925
ENSG00000167196,FBXO22,33,0.03909,42,0.51739,32,-0.0224,27,-0.2440,38,0.27982,21,-0.7094
ENSG00000140374,ETFA,27,-1.4482,84,0.34175,66,-0.1174,73,0.06820,89,0.38845,72,0.05157
ENSG00000140386,SCAPER,141,0.99844,47,-0.8413,86,0.23471,70,-0.1634,113,0.62153,48,-0.8150
ENSG00000117906,RCN2,107,-0.7538,197,0.23219,192,0.21558,178,0.04765,175,0.02019,151,-0.2408
ENSG00000140391,TSPAN3,328,-0.1135,376,0.12005,359,0.04099,352,-0.0021,455,0.41558,279,-0.4108
ENSG00000173517,PEAK1,56,0.59859,22,-0.9347,43,0.22974,33,-0.2736,42,0.11240,42,0.12688
ENSG00000140382,HMG20A,34,-0.2104,40,0.08879,41,0.14865,40,0.05342,32,-0.2914,37,-0.0577
ENSG00000169783,LINGO1,49,-1.8050,170,0.10879,186,0.31332,182,0.20114,106,-0.6466,184,0.25531
ENSG00000167202,TBC1D2B,11,0.09956,9,-0.2210,7,-0.5910,15,0.60821,18,0.92373,9,-0.2212
ENSG00000136425,CIB2,3,-1.4663,7,-0.2853,4,-1.1240,15,0.85021,10,0.25612,15,1.06087
ENSG00000166411,IDH3A,52,-1.0750,139,0.53088,106,0.03689,67,-0.6983,61,-0.8384,134,0.46507
ENSG00000103740,ACSBG1,49,-0.1948,24,-1.3716,28,-1.2215,63,0.19827,131,1.46818,89,0.91233
ENSG00000140403,DNAJA4,66,-0.8668,144,0.42369,111,-0.0640,92,-0.3427,81,-0.5498,144,0.41182
ENSG00000140395,WDR61,51,-0.2360,83,0.63486,54,-0.1980,82,0.51880,49,-0.3071,42,-0.5900
ENSG00000166426,CRABP1,0,-4.6778,6,-1.0488,12,0.17715,21,1.06595,11,0.07255,14,0.55132
ENSG00000136381,IREB2,26,-0.6584,45,0.23226,40,0.02625,33,-0.2919,43,0.13530,42,0.10089
ENSG00000041357,PSMA4,139,-0.3179,213,0.42230,200,0.35635,134,-0.3692,159,-0.1020,118,-0.6198
ENSG00000185787,MORF4L1,548,-0.3890,810,0.26544,678,-0.0670,519,-0.4757,614,-0.2099,837,0.32718
ENSG00000103811,CTSH,39,-0.0319,20,-1.1731,21,-1.1639,46,0.21053,103,1.62327,55,0.58468
ENSG00000058335,RASGRF1,25,-2.1922,181,1.04238,72,-0.7383,99,-0.1055,47,-1.2447,156,0.73333
ENSG00000259234,ANKRD34C-AS1,0,-3.8911,13,0.88444,7,-0.1115,2,-2.0436,7,-0.1011,11,0.58449
ENSG00000166557,TMED3,27,-0.5712,52,0.51871,37,-0.1521,32,-0.3453,50,0.39399,36,-0.1822
ENSG00000136371,MTHFS,19,0.41685,18,0.43921,13,-0.2425,17,0.25709,9,-0.7742,12,-0.2518
ENSG00000180953,AC015871.1,6,-0.8213,13,0.29939,7,-0.7779,23,1.29524,11,0.08579,10,-0.1310
ENSG00000086666,ZFAND6,47,0.00997,40,-0.2823,46,-0.0242,48,0.02270,61,0.43241,47,0.00505
ENSG00000103876,FAH,9,0.07096,4,-1.2011,5,-0.9315,15,0.91521,16,1.00693,11,0.47725
ENSG00000259417,CTXND1,7,-0.5444,4,-1.3590,2,-2.3254,33,2.11900,14,0.61048,14,0.71566
ENSG00000172379,ARNT2,94,-1.1883,280,0.61159,155,-0.5152,240,0.27453,160,-0.3682,252,0.40486
ENSG00000136379,ABHD17C,14,-0.5554,8,-1.5354,21,0.04173,16,-0.3992,55,1.70584,20,0.00415
ENSG00000103888,CEMIP,0,-3.4420,9,0.06981,2,-2.4710,31,2.24164,4,-1.1439,14,0.89880
ENSG00000117899,MESD,77,0.96010,30,-0.5942,32,-0.5464,37,-0.2360,88,1.19880,35,-0.3510
ENSG00000140406,TLNRD1,17,-0.1045,18,-0.0428,18,-0.0357,15,-0.3597,13,-0.5920,25,0.54965
ENSG00000140598,EFL1,7,-0.2918,8,-0.1022,10,0.38333,10,0.34750,2,-1.9426,9,0.15183
ENSG00000182774,RPS17,411,-0.2528,417,-0.2592,424,-0.2580,723,0.66534,458,-0.0815,563,0.28305
ENSG00000214575,CPEB1,38,0.26359,26,-0.4037,37,0.27687,31,-0.0458,25,-0.4304,34,0.07333
ENSG00000103723,AP3B2,13,-2.6254,98,0.48236,94,0.48143,44,-0.8378,78,0.06217,70,-0.1236
ENSG00000250988,SNHG21,17,0.29952,12,-0.2961,11,-0.4610,19,0.50315,12,-0.2150,18,0.41276
ENSG00000156232,WHAMM,25,0.39393,15,-0.4780,16,-0.3959,31,0.74911,21,0.12240,21,0.08396
ENSG00000103942,HOMER2,16,-0.5715,9,-1.5199,22,-0.1139,25,0.08077,25,0.08505,42,1.14470
ENSG00000169612,RAMAC,8,-1.1228,20,0.33394,18,0.15819,13,-0.4382,11,-0.6770,21,0.39616
ENSG00000169609,C15orf40,26,0.21630,14,-0.7615,29,0.53077,21,-0.1360,25,0.16572,19,-0.2660
ENSG00000064726,BTBD1,40,-0.6949,65,0.08805,74,0.36032,77,0.34900,53,-0.2666,50,-0.3667
ENSG00000136404,TM6SF1,4,-3.3336,81,1.43835,34,-0.3217,21,-0.9767,38,-0.0866,36,-0.1710
ENSG00000166503,HDGFL3,177,-0.5860,226,-0.2261,290,0.25705,210,-0.3130,255,-0.0074,301,0.29450
ENSG00000140600,SH3GL3,322,1.81435,87,-0.4676,118,0.06872,49,-1.2934,110,-0.0617,66,-0.9265
ENSG00000177082,WDR73,10,-0.5826,11,-0.4495,18,0.45909,11,-0.3784,18,0.31292,15,0.04844
ENSG00000197696,NMB,22,1.44872,8,-0.2442,1,-3.0951,12,0.37523,24,1.61903,7,-0.3410
ENSG00000140612,SEC11A,70,1.11798,29,-0.3747,28,-0.4865,55,0.69922,38,0.10040,27,-0.4963
ENSG00000166716,ZNF592,37,1.29416,14,-0.3695,13,-0.5833,20,0.25233,18,0.08926,15,-0.2000
ENSG00000073417,PDE8A,228,3.62675,9,-2.2366,21,-1.0963,5,-3.0423,31,-0.3410,21,-1.0134
ENSG00000170776,AKAP13,28,-0.4973,27,-0.5975,51,0.62961,37,-0.0311,51,0.45694,30,-0.4342
ENSG00000140538,NTRK3,33,-1.3950,77,-0.1123,82,0.01022,149,0.99779,95,0.23969,71,-0.2613
ENSG00000259494,MRPL46,26,-0.8338,71,0.89741,38,-0.3253,49,0.15529,23,-0.9939,46,0.05156
ENSG00000181991,MRPS11,42,-0.6083,85,0.59083,49,-0.4690,94,0.66720,54,-0.2152,58,-0.1413
ENSG00000140545,MFGE8,25,-0.3123,31,-0.0054,6,-2.6141,100,2.08835,26,-0.2817,38,0.40282
ENSG00000140526,ABHD2,45,-1.0897,92,0.02669,91,-0.0093,80,-0.2131,147,0.78743,91,0.00350
ENSG00000140521,POLG,37,0.15141,31,-0.1052,37,0.20717,37,0.15718,29,-0.2048,29,-0.2630
ENSG00000255571,MIR9-3HG,7,-0.9918,12,-0.3466,12,-0.3199,19,0.44061,14,-0.0784,22,0.78421
ENSG00000166821,PEX11A,10,-0.0368,6,-0.8832,9,-0.1679,15,0.59660,20,1.12562,9,-0.3101
ENSG00000166823,MESP1,11,-2.1319,50,0.13241,47,0.05364,51,0.15020,60,0.41605,49,0.11828
ENSG00000157823,AP3S2,48,-0.0438,42,-0.2644,48,-0.0463,28,-0.8563,47,-0.0937,71,0.67304
ENSG00000242498,ARPIN,21,0.36892,14,-0.2163,8,-1.2436,24,0.59575,13,-0.3961,27,0.92944
ENSG00000259291,ZNF710-AS1,25,0.30128,12,-0.8899,16,-0.4724,31,0.64460,19,-0.1552,30,0.68003
ENSG00000182054,IDH2,82,0.46243,46,-0.5265,50,-0.4166,84,0.49307,72,0.24995,70,0.21042
ENSG00000185033,SEMA4B,12,0.08145,6,-0.9664,8,-0.7569,17,0.60070,19,0.76979,16,0.60579
ENSG00000185043,CIB1,66,0.26245,40,-0.5728,44,-0.4724,139,1.55659,53,-0.0853,45,-0.3775
ENSG00000183208,GDPGP1,4,-0.6623,7,0.14962,7,0.12050,5,-0.5039,5,-0.3884,8,0.40392
ENSG00000182768,NGRN,161,-1.9229,658,0.27442,580,0.04834,560,-0.0174,484,-0.2488,702,0.39844
ENSG00000140575,IQGAP1,116,2.43859,8,-2.0980,23,-0.5595,41,0.49431,28,-0.1537,18,-0.9091
ENSG00000140577,CRTC3,84,2.52067,8,-1.5132,15,-0.5915,12,-0.8659,20,-0.1196,17,-0.4091
ENSG00000140564,FURIN,18,-0.4781,24,-0.0258,25,0.02636,21,-0.2363,25,0.03577,29,0.31065
ENSG00000196547,MAN2A2,249,1.47509,80,-0.4803,103,-0.0439,46,-1.2653,69,-0.6682,110,0.07861
ENSG00000184508,HDDC3,17,-0.4983,27,0.27018,21,-0.1400,21,-0.1202,27,0.26084,24,0.04627
ENSG00000140553,UNC45A,15,-0.7787,27,0.11471,26,0.06214,24,-0.0905,25,-0.0256,28,0.20843
ENSG00000198901,PRC1,5,-0.7066,7,-0.2799,15,1.18123,7,-0.4149,4,-1.2724,7,-0.4828
ENSG00000184056,VPS33B,13,-0.8387,27,0.38494,27,0.41304,18,-0.2947,12,-0.9183,21,-0.0593
ENSG00000185518,SV2B,54,-2.7899,356,0.04741,550,1.08247,212,-0.7693,229,-0.6485,304,-0.2298
ENSG00000176463,SLCO3A1,159,2.83048,30,-0.3169,20,-1.0509,13,-1.5516,14,-1.4586,26,-0.5641
ENSG00000185442,FAM174B,14,-0.3961,22,0.31008,17,-0.2076,16,-0.2450,14,-0.4549,24,0.44692
ENSG00000272888,LINC01578,282,1.71964,79,-0.4889,78,-0.5692,97,-0.1211,92,-0.2015,92,-0.2272
ENSG00000173575,CHD2,168,0.66190,71,-0.7768,118,0.10427,110,-0.0337,134,0.28398,107,-0.0855
ENSG00000182175,RGMA,50,0.20178,25,-0.9347,42,-0.0858,30,-0.5847,87,1.11901,49,0.17391
ENSG00000248441,LINC01197,2,-2.9608,8,-0.9783,24,1.06187,34,1.35702,17,0.16080,5,-1.7525
ENSG00000185551,NR2F2,4,-2.1661,2,-2.8477,8,-1.3870,95,3.43513,32,1.02147,6,-1.6963
ENSG00000140450,ARRDC4,32,1.50204,7,-1.0829,12,-0.1764,14,0.05610,19,0.60515,8,-0.7176
ENSG00000140443,IGF1R,43,-0.0369,31,-0.5662,47,0.13348,45,0.03086,60,0.51395,43,-0.0075
ENSG00000182253,SYNM,105,0.43713,73,-0.1763,73,-0.2010,134,0.84825,55,-0.5887,73,-0.1776
ENSG00000168904,LRRC28,8,-1.1345,17,0.04841,15,-0.2020,28,0.86841,13,-0.3786,19,0.23714
ENSG00000068305,MEF2A,112,-0.0829,95,-0.3843,161,0.68474,140,0.27554,98,-0.2970,80,-0.6806
ENSG00000183060,LYSMD4,11,-0.1725,10,-0.3953,13,0.07034,8,-0.6257,12,-0.0116,17,0.59247
