Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000108510,MED13,136,1.34774,45,-0.4781,38,-0.7290,61,0.00457,72,0.25479,49,-0.4000,51,-0.3287
ENSG00000146872,TLK2,109,1.05547,34,-0.8414,28,-1.1051,84,0.70865,35,-0.7626,49,-0.2860,53,-0.1564
ENSG00000170921,TANC2,54,-0.7149,86,0.02766,42,-1.0895,92,0.15034,57,-0.6091,106,0.40595,107,0.42524
ENSG00000008283,CYB561,30,-1.1190,56,-0.1473,35,-0.8646,81,0.50726,38,-0.7360,88,0.67110,60,-0.0621
ENSG00000136485,DCAF7,112,0.36135,101,0.19719,55,-0.7601,102,0.24152,117,0.42343,75,-0.3170,79,-0.2312
ENSG00000136463,TACO1,21,-0.3828,21,-0.3976,22,-0.3032,26,-0.0714,16,-0.7597,28,0.09776,40,0.75174
ENSG00000266173,STRADA,27,0.03799,29,0.13406,12,-1.1540,27,0.06611,27,0.05818,40,0.79899,17,-0.7795
ENSG00000108588,CCDC47,256,1.06402,127,-0.1118,72,-0.9770,227,1.00103,142,0.07352,65,-1.2343,89,-0.7349
ENSG00000198231,DDX42,172,0.60578,102,-0.2479,83,-0.5670,134,0.22076,113,-0.0760,83,-0.6155,142,0.32748
ENSG00000108592,FTSJ3,41,1.00181,30,0.47832,14,-0.7573,20,-0.1992,23,0.02919,18,-0.3602,20,-0.2012
ENSG00000087191,PSMC5,151,-0.5846,225,0.04995,232,0.09836,210,-0.0685,183,-0.2813,252,0.26446,234,0.12598
ENSG00000266402,SNHG25,51,0.73125,31,-0.1071,57,0.90908,19,-0.9565,64,1.11829,28,-0.2745,16,-1.1957
ENSG00000136478,TEX2,63,-0.1631,113,0.80175,41,-0.8131,69,-0.0199,77,0.17098,78,0.21247,54,-0.4532
ENSG00000108654,DDX5,349,0.10575,256,-0.3852,240,-0.4888,308,-0.1060,427,0.43491,393,0.33856,298,-0.1667
ENSG00000258890,CEP95,55,1.64041,14,-0.5929,7,-1.5655,20,-0.1294,22,0.06225,11,-1.0899,26,0.35954
ENSG00000108854,SMURF2,43,1.50409,11,-0.7718,23,0.38761,20,0.23866,11,-0.7604,11,-0.8526,14,-0.3772
ENSG00000120063,GNA13,41,0.98811,17,-0.4172,42,1.03282,13,-0.9035,35,0.72951,17,-0.4576,14,-0.7438
ENSG00000154240,CEP112,71,1.74979,40,0.71329,17,-0.6334,26,0.04787,19,-0.4741,4,-2.6546,24,-0.0973
ENSG00000154229,PRKCA,104,-0.5939,91,-0.8113,211,0.53318,107,-0.6111,123,-0.3361,151,-0.0184,240,0.87160
ENSG00000198265,HELZ,76,0.21524,58,-0.2188,32,-1.1280,85,0.47342,107,0.79677,49,-0.5149,60,-0.1695
ENSG00000197170,PSMD12,88,-0.4415,95,-0.3225,79,-0.6119,155,0.54593,169,0.61053,115,-0.0107,95,-0.3524
ENSG00000154217,PITPNC1,82,0.79603,43,-0.2502,81,0.77190,43,-0.2760,30,-0.7970,42,-0.3143,49,-0.0479
ENSG00000130935,NOL11,26,0.10459,25,0.05987,15,-0.7501,25,0.07257,20,-0.3127,29,0.33828,24,-0.0264
ENSG00000171634,BPTF,807,1.64088,411,0.44193,193,-0.7560,352,0.21425,347,0.16665,128,-1.4812,206,-0.7184
ENSG00000186665,C17orf58,17,0.05211,13,-0.3585,10,-0.6878,21,0.51942,12,-0.4508,22,0.58477,11,-0.6100
ENSG00000182481,KPNA2,19,-1.2203,15,-1.5277,31,-0.5102,49,0.27870,35,-0.2802,70,0.95752,43,0.01496
ENSG00000278730,AC005332.6,41,1.33609,21,0.16120,23,0.30931,17,-0.1266,26,0.55148,8,-1.4355,13,-0.6378
ENSG00000196704,AMZ2,72,-0.5802,81,-0.3914,145,0.54418,83,-0.3985,64,-0.7575,123,0.30656,133,0.46116
ENSG00000108946,PRKAR1A,205,-1.3261,363,-0.4531,430,-0.1885,535,0.18326,566,0.25154,645,0.53841,458,-0.0979
ENSG00000141338,ABCA8,101,2.74811,12,-1.0359,1,-4.1639,2,-3.4135,93,2.56718,10,-1.3277,0,-5.7999
ENSG00000154265,ABCA5,38,-0.2148,12,-1.9006,19,-1.2367,63,0.72582,101,1.45105,29,-0.6804,38,-0.2048
ENSG00000108984,MAP2K6,32,0.64350,32,0.65566,15,-0.5714,23,0.15394,20,-0.1334,19,-0.2008,15,-0.5561
ENSG00000125398,SOX9,151,2.20116,26,-0.8156,112,1.59627,18,-1.4606,5,-3.1628,14,-1.8349,42,-0.0921
ENSG00000133195,SLC39A11,20,0.48578,6,-1.3176,30,1.20364,5,-1.6184,6,-1.2776,26,1.13602,10,-0.5575
ENSG00000180616,SSTR2,69,-1.2314,293,1.07710,51,-1.6937,277,1.16335,93,-0.7852,211,0.59527,29,-2.6604
ENSG00000166685,COG1,23,-0.6136,26,-0.4167,15,-1.2114,41,0.33145,35,0.04536,57,0.99947,23,-0.6888
ENSG00000133193,FAM104A,13,-0.4425,10,-0.8904,16,-0.1449,14,-0.4593,16,-0.1536,23,0.49879,24,0.57125
ENSG00000141219,C17orf80,26,0.63119,17,-0.0288,12,-0.5737,19,0.10677,23,0.38842,15,-0.3384,16,-0.1746
ENSG00000179604,CDC42EP4,66,0.99087,15,-1.2992,118,2.09320,11,-1.9022,10,-1.9530,15,-1.4725,51,0.64512
ENSG00000172809,RPL38,1456,0.29740,1723,0.57627,2322,1.09247,544,-1.3421,1276,0.08216,890,-0.5385,1238,0.03882
ENSG00000141540,TTYH2,153,2.48749,51,0.42403,13,-1.6684,1,-4.9782,109,1.77061,23,-0.8924,10,-2.2137
ENSG00000109062,SLC9A3R1,92,1.15597,44,-0.0964,124,1.71060,12,-2.0874,23,-1.0523,29,-0.7834,48,0.06660
ENSG00000161509,GRIN2C,30,0.77141,5,-1.8246,57,1.94398,8,-1.4435,1,-3.5833,12,-0.7312,27,0.68313
ENSG00000167861,HID1,13,-1.3489,14,-1.1707,17,-0.9136,22,-0.5521,66,1.27768,41,0.56402,35,0.23823
ENSG00000167862,MRPL58,4,-2.0249,12,-0.5571,26,0.61703,11,-0.7773,13,-0.4515,21,0.30575,28,0.90660
ENSG00000180901,KCTD2,43,-1.0813,62,-0.5120,91,0.07620,79,-0.1690,48,-0.9011,116,0.54690,116,0.54587
ENSG00000167863,ATP5PD,133,-1.1518,260,-0.1155,400,0.58219,211,-0.4911,347,0.34938,290,0.06236,329,0.29490
ENSG00000125458,NT5C,23,0.65005,11,-0.5522,26,0.86664,4,-2.0084,11,-0.5163,15,0.01981,21,0.63625
ENSG00000189159,JPT1,32,-2.0607,87,-0.5534,119,-0.0674,134,0.13931,86,-0.5712,190,0.81841,134,0.14319
ENSG00000188612,SUMO2,186,-0.3006,259,0.22403,290,0.41181,175,-0.4403,190,-0.2700,205,-0.1687,283,0.42820
ENSG00000125450,NUP85,26,0.36500,9,-1.2604,14,-0.6657,26,0.35542,25,0.28270,27,0.47283,15,-0.5477
ENSG00000125447,GGA3,30,-0.7258,40,-0.2763,27,-0.8418,38,-0.3692,32,-0.6319,80,1.00991,55,0.26262
ENSG00000125445,MRPS7,58,-0.4828,63,-0.3665,99,0.36932,71,-0.1861,87,0.15386,83,0.08493,88,0.18861
ENSG00000177885,GRB2,114,-0.4545,178,0.24897,114,-0.4536,155,0.03353,153,0.01195,173,0.23163,154,0.01705
ENSG00000177728,TMEM94,43,0.17437,29,-0.4293,73,1.06069,27,-0.6162,16,-1.3595,33,-0.2434,52,0.55127
ENSG00000161526,SAP30BP,50,-0.0074,46,-0.1174,44,-0.2005,48,-0.0832,66,0.44595,46,-0.1644,54,0.12837
ENSG00000132475,H3F3B,314,0.75915,153,-0.4049,228,0.22535,86,-1.3919,348,0.93826,155,-0.4222,227,0.25331
ENSG00000132471,WBP2,165,-0.9503,157,-1.0190,353,0.24685,263,-0.2539,207,-0.5950,478,0.88002,334,0.17586
ENSG00000204316,MRPL38,38,-0.2803,34,-0.4817,68,0.64477,37,-0.3959,41,-0.1919,59,0.44771,44,-0.0742
ENSG00000161533,ACOX1,55,0.77500,19,-0.9332,56,0.79432,29,-0.3246,20,-0.8658,25,-0.5291,44,0.43157
ENSG00000167881,SRP68,53,-0.6274,67,-0.2523,64,-0.3240,75,-0.0772,95,0.30903,96,0.36242,83,0.09081
ENSG00000182473,EXOC7,61,-0.4043,90,0.20160,87,0.15178,65,-0.3549,101,0.39408,93,0.28074,70,-0.2320
ENSG00000141576,RNF157,108,-0.3087,102,-0.4031,172,0.43755,150,0.23244,92,-0.5649,137,0.07084,135,0.04034
ENSG00000185262,UBALD2,35,-0.0374,30,-0.2607,27,-0.4338,33,-0.1480,41,0.23140,40,0.20260,39,0.16178
ENSG00000161542,PRPSAP1,27,-0.1442,8,-1.9660,31,0.02821,33,0.17796,37,0.33024,34,0.24327,31,0.06964
ENSG00000175931,UBE2O,30,-1.3659,70,-0.1032,31,-1.3576,97,0.49767,44,-0.8285,97,0.48985,91,0.36655
ENSG00000161544,CYGB,5,-1.8717,11,-0.7423,15,-0.2035,7,-1.4813,29,0.82762,29,0.92034,22,0.43176
ENSG00000163597,SNHG16,20,-0.8634,33,-0.1121,55,0.69960,31,-0.2522,33,-0.1056,38,0.12318,38,0.13393
ENSG00000182534,MXRA7,110,-0.9807,266,0.41163,228,0.16204,172,-0.3211,215,0.06841,211,0.04378,239,0.26786
ENSG00000070495,JMJD6,31,0.84476,14,-0.3639,17,-0.1189,8,-1.3797,48,1.65675,18,-0.0327,11,-0.9039
ENSG00000161547,SRSF2,47,-1.0969,56,-0.8128,91,-0.0683,82,-0.2615,119,0.36559,120,0.44189,116,0.36863
ENSG00000092931,MFSD11,13,-0.4493,12,-0.5273,15,-0.2076,17,-0.0185,21,0.34417,23,0.58598,15,-0.2776
ENSG00000167889,MGAT5B,14,-1.6907,15,-1.5944,52,0.29378,34,-0.3942,12,-1.9341,41,-0.0647,93,1.59557
ENSG00000129657,SEC14L1,39,-0.4260,36,-0.5416,62,0.29182,40,-0.4230,56,0.14301,41,-0.3865,79,0.81848
ENSG00000184640,SEPTIN9,27,-1.3558,62,-0.1155,80,0.30086,50,-0.4800,79,0.27832,93,0.64578,64,-0.0633
ENSG00000078687,TNRC6C,120,0.33061,67,-0.5842,42,-1.2907,104,0.10880,245,1.59081,58,-0.8839,89,-0.1628
ENSG00000108639,SYNGR2,60,2.15348,13,-0.4656,10,-0.7919,3,-2.6363,50,1.76856,16,-0.1811,3,-2.5664
ENSG00000183077,AFMID,35,0.82074,32,0.68369,17,-0.3029,5,-2.1197,27,0.38585,28,0.50670,17,-0.4073
ENSG00000087157,PGS1,11,-0.8232,11,-0.9197,10,-0.9506,13,-0.7433,13,-0.6351,30,0.80386,33,0.98184
ENSG00000108669,CYTH1,142,1.40411,37,-0.7869,23,-1.5035,40,-0.7608,137,1.33979,39,-0.7957,62,0.00533
ENSG00000055483,USP36,38,1.00603,6,-1.7748,17,-0.2613,22,0.14858,7,-1.5789,19,-0.1638,27,0.53547
ENSG00000035862,TIMP2,171,0.25633,56,-1.4744,159,0.13806,85,-0.9287,247,0.86838,190,0.48905,140,-0.0828
ENSG00000108679,LGALS3BP,55,2.30958,7,-1.1114,24,0.76142,1,-3.9183,19,0.37894,13,-0.2320,9,-0.8826
ENSG00000171302,CANT1,22,-0.3158,28,0.02933,17,-0.6903,27,-0.0052,21,-0.3638,38,0.66123,26,-0.0961
ENSG00000167281,RBFOX3,86,-0.7478,184,0.45191,92,-0.6444,171,0.37586,142,0.02249,105,-0.5006,170,0.36160
ENSG00000141582,CBX4,42,0.31205,30,-0.2293,26,-0.4134,45,0.50355,27,-0.3408,40,0.29288,24,-0.6381
ENSG00000167291,TBC1D16,19,0.21479,10,-0.7820,46,1.73841,12,-0.5738,9,-0.9335,11,-0.7215,19,0.20897
ENSG00000171298,GAA,30,0.16466,13,-1.0679,25,-0.1288,18,-0.6606,27,-0.0217,43,0.86137,27,-0.0078
ENSG00000141543,EIF4A3,17,-0.4839,15,-0.7071,17,-0.4778,21,-0.2116,42,0.97582,31,0.53767,19,-0.3328
ENSG00000181045,SLC26A11,21,-0.0993,29,0.41500,26,0.24377,14,-0.8283,22,0.01384,32,0.66374,17,-0.4715
ENSG00000173821,RNF213,116,2.25721,25,-0.4052,29,-0.2048,31,-0.1004,19,-0.8731,19,-0.9590,21,-0.7742
ENSG00000173818,ENDOV,15,-0.6242,20,-0.1881,23,-0.0151,18,-0.3911,36,0.71459,27,0.28456,23,-0.0263
ENSG00000171246,NPTX1,497,-1.0660,1950,1.14990,222,-2.2663,1597,0.93817,703,-0.5324,1225,0.40427,421,-1.4204
ENSG00000141564,RPTOR,12,-0.9371,42,0.98736,19,-0.2818,20,-0.2401,23,-0.0380,26,0.17778,22,-0.1097
ENSG00000226137,BAIAP2-DT,44,-0.5235,55,-0.1819,80,0.41599,61,-0.0285,35,-0.8997,63,0.03076,79,0.44143
ENSG00000175866,BAIAP2,113,-1.2264,332,0.45939,107,-1.3063,307,0.37493,179,-0.5254,288,0.25332,292,0.28176
ENSG00000181409,AATK,110,0.49156,61,-0.4576,54,-0.6471,64,-0.4245,152,1.05165,91,0.21383,63,-0.4489
ENSG00000224877,NDUFAF8,163,-0.2095,257,0.52653,323,0.91654,83,-1.3387,210,0.19251,140,-0.4978,231,0.39935
ENSG00000157637,SLC38A10,33,0.40556,11,-1.3067,25,-0.0338,21,-0.3661,28,0.12050,24,-0.1081,35,0.58196
ENSG00000184009,ACTG1,655,-0.7505,885,-0.2836,1200,0.20352,986,-0.1254,921,-0.2199,1402,0.52877,1070,0.02116
ENSG00000182446,NPLOC4,45,0.02372,42,-0.0868,29,-0.6775,46,0.08270,33,-0.4600,58,0.49903,43,-0.0574
ENSG00000204237,OXLD1,14,-0.7423,17,-0.4677,27,0.25078,23,0.02483,21,-0.1375,23,-0.0030,29,0.43350
ENSG00000185298,CCDC137,22,0.24390,9,-1.1565,23,0.29364,25,0.50910,12,-0.7025,20,0.09824,17,-0.1981
ENSG00000214087,ARL16,37,-0.4945,37,-0.5085,50,-0.0344,36,-0.6095,64,0.35393,49,-0.0706,77,0.77193
ENSG00000185359,HGS,40,-0.6915,59,-0.0859,54,-0.2497,52,-0.3321,80,0.38491,90,0.69005,55,-0.2310
ENSG00000262814,MRPL12,50,-0.8597,57,-0.6713,85,-0.0297,81,-0.1311,89,0.04076,106,0.35741,108,0.39900
ENSG00000225663,MCRIP1,86,-0.8348,164,0.18066,201,0.51928,111,-0.4863,193,0.45128,145,-0.0140,154,0.09172
ENSG00000185624,P4HB,82,-0.1214,52,-0.8264,75,-0.2608,72,-0.3670,94,0.08569,139,0.86704,81,-0.1635
ENSG00000141522,ARHGDIA,89,-0.9269,132,-0.3223,166,0.04144,140,-0.2534,132,-0.3243,240,0.74739,170,0.08910
ENSG00000183684,ALYREF,19,-0.3645,15,-0.8022,22,-0.1509,25,0.03838,31,0.34902,27,0.13034,28,0.22866
ENSG00000141552,ANAPC11,101,-0.7257,216,0.48054,233,0.60496,75,-1.2722,145,-0.1638,137,-0.2783,244,0.80033
ENSG00000185813,PCYT2,31,-0.6899,28,-0.8373,53,0.13097,59,0.32723,25,-1.0457,64,0.49991,53,0.15305
ENSG00000197063,MAFG,56,-0.1740,58,-0.1172,63,0.00567,73,0.26541,48,-0.4205,73,0.26298,56,-0.2014
ENSG00000169696,ASPSCR1,22,-0.3131,27,-0.0307,25,-0.1466,17,-0.7795,40,0.61227,36,0.52061,26,-0.0703
ENSG00000169689,CENPX,26,-0.6492,74,1.06454,52,0.45852,24,-0.8092,17,-1.2520,45,0.27291,41,0.10067
ENSG00000169750,RAC3,5,-1.9456,15,-0.4542,11,-0.9257,21,0.06059,6,-1.7003,37,1.15782,25,0.36661
ENSG00000169738,DCXR,68,-0.3315,41,-1.1058,158,1.06954,47,-0.9641,101,0.31347,76,-0.1650,110,0.51668
ENSG00000169733,RFNG,21,0.12812,7,-1.3863,16,-0.2573,14,-0.4933,22,0.25502,26,0.54104,22,0.26723
ENSG00000169727,GPS1,39,-1.1902,41,-1.1248,68,-0.3535,74,-0.2340,116,0.51056,116,0.58686,102,0.33813
ENSG00000169718,DUS1L,19,-0.8789,30,-0.1699,26,-0.3676,25,-0.4526,46,0.53949,39,0.32406,40,0.35269
ENSG00000169710,FASN,110,-0.2862,94,-0.5317,143,0.13240,97,-0.5233,147,0.17472,161,0.37543,153,0.27351
ENSG00000141551,CSNK1D,42,-0.6067,76,0.33954,58,-0.0900,51,-0.3172,40,-0.6719,87,0.66751,61,-0.0210
ENSG00000169660,HEXD,20,0.42293,15,-0.0079,12,-0.2843,10,-0.7032,11,-0.4252,23,0.84066,13,-0.3034
ENSG00000178927,CYBC1,25,0.95689,13,-0.0752,13,-0.1492,5,-1.5098,7,-1.0995,18,0.38882,18,0.48727
ENSG00000141562,NARF,42,-0.6434,38,-0.7928,50,-0.3758,68,0.14071,87,0.53157,72,0.24722,66,0.09872
ENSG00000141568,FOXK2,32,-0.4709,26,-0.7664,30,-0.5877,39,-0.1634,60,0.52497,51,0.29211,52,0.34439
ENSG00000141580,WDR45B,138,0.91382,88,0.15846,80,0.01486,77,-0.0671,49,-0.7477,69,-0.2632,75,-0.1057
ENSG00000141542,RAB40B,144,-0.1230,180,0.24078,122,-0.3847,111,-0.5868,176,0.19878,140,-0.1823,215,0.61300
ENSG00000141560,FN3KRP,21,-1.1431,29,-0.6791,49,0.14960,25,-0.9711,50,0.18761,58,0.48901,65,0.72442
ENSG00000141556,TBCD,37,-0.5541,42,-0.3741,29,-0.9150,54,0.01341,73,0.51144,72,0.55076,50,-0.1034
ENSG00000101557,USP14,93,-0.3460,84,-0.4972,55,-1.1443,170,0.73109,61,-0.9834,156,0.55865,106,-0.1568
ENSG00000079134,THOC1,51,1.36876,8,-1.5810,8,-1.4507,32,0.66167,31,0.50221,10,-1.2893,21,-0.0919
ENSG00000176105,YES1,44,1.82411,25,0.77288,27,0.91086,7,-1.3451,12,-0.3281,7,-1.2558,9,-0.8796
ENSG00000141433,ADCYAP1,0,-5.0015,1,-3.9908,5,-2.4901,26,-0.0518,0,-6.2729,17,-0.7767,88,2.87489
ENSG00000101596,SMCHD1,83,0.94174,16,-1.6087,26,-0.9110,53,0.23631,97,1.22384,19,-1.4842,51,0.15371
ENSG00000101577,LPIN2,78,0.24132,34,-1.0442,83,0.35101,65,-0.0551,104,0.71950,60,-0.1771,60,-0.1976
ENSG00000118680,MYL12B,74,-1.2641,154,-0.1329,161,-0.0646,155,-0.1360,121,-0.5094,213,0.44650,214,0.46000
ENSG00000170579,DLGAP1,100,-1.5534,249,-0.1634,197,-0.5307,323,0.28833,258,-0.1058,344,0.40743,311,0.21865
ENSG00000263878,DLGAP1-AS4,21,-0.9654,37,-0.0720,49,0.35711,40,0.03646,30,-0.4187,39,-0.0089,48,0.38532
ENSG00000263753,LINC00667,52,0.14247,34,-0.5315,52,0.11954,39,-0.3588,68,0.56994,40,-0.3066,57,0.32748
ENSG00000082397,EPB41L3,137,-0.3747,90,-1.0184,123,-0.5485,209,0.33309,128,-0.4809,240,0.60688,182,0.08397
ENSG00000206432,TMEM200C,9,-0.8295,8,-1.0162,17,0.14893,17,0.10458,13,-0.2729,25,0.88065,13,-0.3068
ENSG00000173482,PTPRM,26,-0.6096,26,-0.6290,32,-0.3071,41,0.08737,70,0.97702,50,0.47305,26,-0.6705
ENSG00000206418,RAB12,24,-1.1676,74,0.62260,49,-0.0354,48,-0.0856,61,0.29427,47,-0.1138,53,0.09486
ENSG00000168502,MTCL1,19,-0.1999,21,-0.0704,15,-0.6019,29,0.53614,23,0.07651,25,0.20930,17,-0.4718
ENSG00000178127,NDUFV2,81,-0.9724,147,-0.0601,188,0.34149,126,-0.3311,106,-0.5753,213,0.63416,162,0.10561
ENSG00000101745,ANKRD12,1201,1.04978,481,-0.4572,287,-1.2487,1027,0.91043,940,0.62563,259,-1.5067,470,-0.5417
ENSG00000128791,TWSG1,28,0.81473,20,0.22846,10,-0.8198,6,-1.6276,21,0.33897,22,0.50221,17,0.02281
ENSG00000017797,RALBP1,396,0.68768,311,0.28736,204,-0.3842,355,0.58105,206,-0.3727,137,-1.0911,253,-0.0538
ENSG00000154845,PPP4R1,22,0.37641,10,-0.7403,16,-0.1385,12,-0.6163,22,0.38803,25,0.70470,14,-0.3577
ENSG00000168461,RAB31,187,0.92614,122,0.20173,221,1.22229,80,-0.5126,112,0.06924,46,-1.4067,89,-0.3203
ENSG00000101558,VAPA,178,-0.3786,193,-0.2442,188,-0.2877,223,-0.0173,218,-0.0551,271,0.33878,245,0.15012
ENSG00000154856,APCDD1,90,1.74619,23,-0.5684,84,1.61545,9,-1.9748,8,-2.1258,13,-1.4838,39,0.32204
ENSG00000134265,NAPG,94,-0.4807,144,0.19872,84,-0.6527,161,0.43241,105,-0.3082,157,0.38734,106,-0.3276
ENSG00000154864,PIEZO2,141,3.52689,33,0.44038,0,-5.5973,4,-2.6871,54,1.30619,5,-2.3984,0,-5.1555
ENSG00000141404,GNAL,58,-0.9125,73,-0.5529,68,-0.6618,112,0.12313,119,0.21686,51,-1.2094,200,1.30784
ENSG00000255112,CHMP1B,58,-0.4298,87,0.19711,57,-0.4738,84,0.16694,58,-0.4383,82,0.11581,88,0.24567
ENSG00000154889,MPPE1,16,-0.4293,23,0.09006,11,-1.0636,21,-0.0403,21,-0.0348,23,0.09289,29,0.51811
ENSG00000141385,AFG3L2,76,-0.1102,43,-0.9997,53,-0.6673,112,0.60482,90,0.15646,80,-0.0275,84,0.05368
ENSG00000134278,SPIRE1,136,0.07696,164,0.37192,120,-0.1246,150,0.26463,118,-0.1511,103,-0.4030,127,-0.0365
ENSG00000128789,PSMG2,14,-1.4653,35,-0.1511,57,0.66768,29,-0.4424,54,0.55631,37,-0.0530,44,0.25949
ENSG00000175354,PTPN2,30,0.54295,11,-0.9471,10,-1.1777,29,0.54727,32,0.65688,21,-0.0510,16,-0.5216
ENSG00000085415,SEH1L,42,-0.7190,50,-0.4335,52,-0.3892,71,0.12977,52,-0.3623,111,1.00944,51,-0.4641
ENSG00000101639,CEP192,25,0.84828,3,-2.3522,11,-0.4011,23,0.80754,19,0.39537,10,-0.6464,12,-0.3414
ENSG00000168675,LDLRAD4,83,0.65905,27,-1.0971,50,-0.1423,41,-0.4988,72,0.44110,68,0.37926,50,-0.1573
ENSG00000177150,FAM210A,18,-0.3106,19,-0.1741,13,-0.7605,35,0.89400,28,0.39405,19,-0.2107,15,-0.5677
ENSG00000101654,RNMT,135,-0.0282,95,-0.5809,72,-0.9907,210,0.81961,166,0.30687,124,-0.1758,117,-0.2728
ENSG00000175322,ZNF519,19,-0.6380,30,0.09234,16,-0.8778,36,0.44775,49,0.88625,22,-0.4658,28,-0.0684
ENSG00000067900,ROCK1,403,2.29511,91,-0.3590,98,-0.2425,88,-0.4568,134,0.26572,36,-1.8730,83,-0.5515
ENSG00000141446,ESCO1,68,1.41500,30,0.05508,19,-0.6862,50,1.00999,32,0.13797,11,-1.6018,12,-1.4573
ENSG00000167088,SNRPD1,46,-0.7502,80,0.10723,77,0.03091,67,-0.1929,53,-0.5544,89,0.30751,91,0.36158
ENSG00000101752,MIB1,105,0.63981,48,-0.5917,44,-0.7318,71,0.01577,83,0.26556,58,-0.3479,84,0.31558
ENSG00000101773,RBBP8,51,1.29885,24,0.04618,33,0.54364,24,0.04901,17,-0.5214,9,-1.6243,22,-0.0856
ENSG00000134508,CABLES1,29,-0.2218,26,-0.3683,59,0.94600,23,-0.6027,42,0.37884,28,-0.3133,37,0.19380
ENSG00000101782,RIOK3,72,0.21854,67,0.09244,26,-1.3544,88,0.62436,111,0.93191,49,-0.4514,41,-0.7385
ENSG00000141458,NPC1,62,1.55644,18,-0.4748,18,-0.4672,9,-1.5704,62,1.55226,21,-0.2926,14,-0.9819
ENSG00000141447,OSBPL1A,444,0.40642,191,-0.9282,185,-0.9726,417,0.34373,376,0.13153,220,-0.7773,496,0.68173
ENSG00000154059,IMPACT,29,0.06467,23,-0.3130,36,0.44340,23,-0.3121,31,0.16883,25,-0.1546,30,0.17821
ENSG00000141380,SS18,21,0.09292,25,0.30891,14,-0.5729,7,-1.7464,41,1.17424,21,0.03386,23,0.25641
ENSG00000141384,TAF4B,9,-0.8849,8,-1.0444,9,-0.8394,29,1.11537,8,-1.1277,14,-0.2100,21,0.46261
ENSG00000134504,KCTD1,46,-1.0480,60,-0.6312,75,-0.2891,111,0.37350,67,-0.4626,92,0.02571,125,0.61299
ENSG00000171885,AQP4,1237,2.23187,281,-0.3925,1083,1.94927,91,-2.2187,39,-3.3307,138,-1.5905,252,-0.6162
ENSG00000170558,CDH2,99,-0.0918,202,1.10455,59,-0.8787,126,0.34571,108,0.05433,88,-0.2953,74,-0.5953
ENSG00000118276,B4GALT6,30,-1.4363,68,-0.1883,47,-0.7605,88,0.25707,89,0.24214,108,0.64145,70,-0.1545
ENSG00000153339,TRAPPC8,15,-0.8629,19,-0.5167,23,-0.2511,28,0.06804,31,0.26240,30,0.22210,31,0.28875
ENSG00000141441,GAREM1,47,0.58143,29,-0.1571,26,-0.3598,29,-0.1855,22,-0.6017,19,-0.8818,52,0.90751
ENSG00000141431,ASXL3,22,0.29706,14,-0.4463,18,-0.0721,32,1.02924,23,0.33538,7,-1.5944,16,-0.2709
ENSG00000101746,NOL4,28,-1.1919,45,-0.4938,34,-0.8939,70,0.23505,56,-0.1487,47,-0.4699,109,1.12420
ENSG00000134769,DTNA,327,1.00035,171,-0.0795,277,0.71655,151,-0.3025,130,-0.5016,135,-0.4940,158,-0.2216
ENSG00000166974,MAPRE2,271,-0.4452,265,-0.4801,231,-0.6914,379,0.09377,406,0.19378,479,0.53475,355,-0.0257
ENSG00000186812,ZNF397,123,1.50027,43,-0.2660,25,-1.0624,60,0.30836,97,1.08092,25,-1.1698,25,-1.1854
ENSG00000172466,ZNF24,194,1.82093,53,-0.3914,68,-0.0125,59,-0.2492,41,-0.7870,56,-0.3641,49,-0.5731
ENSG00000141429,GALNT1,46,-0.0922,41,-0.2508,39,-0.3607,57,0.30320,82,0.86259,40,-0.3208,41,-0.2878
ENSG00000141428,C18orf21,13,-0.1757,8,-0.8834,15,0.04186,18,0.37834,10,-0.5387,14,-0.0598,18,0.34681
ENSG00000141425,RPRD1A,101,-0.7010,162,0.03294,132,-0.2828,147,-0.1315,186,0.26354,200,0.43093,154,-0.0482
ENSG00000141424,SLC39A6,65,0.40884,32,-0.7031,36,-0.5384,44,-0.2582,81,0.76417,47,-0.1429,56,0.17609
ENSG00000134759,ELP2,49,-0.0640,40,-0.3981,32,-0.7373,58,0.21235,72,0.54116,64,0.41248,38,-0.4997
ENSG00000134775,FHOD3,15,-0.8117,25,-0.0172,21,-0.3320,24,-0.0807,9,-1.4939,25,-0.0451,43,1.01888
ENSG00000134779,TPGS2,40,-1.1638,30,-1.5985,107,0.37279,79,-0.1373,64,-0.4559,109,0.45677,117,0.60859
ENSG00000101489,CELF4,521,-0.4700,877,0.36034,482,-0.5908,1173,1.00502,782,0.17295,530,-0.4908,476,-0.6705
ENSG00000078142,PIK3C3,59,-0.3267,34,-1.1662,51,-0.5516,105,0.71270,93,0.40910,72,0.00181,65,-0.1723
ENSG00000152214,RIT2,7,-1.6492,28,0.38573,10,-1.2488,24,0.14640,19,-0.2095,34,0.83185,20,-0.1680
ENSG00000132872,SYT4,110,-2.0063,391,-0.0740,218,-0.9841,587,0.68330,286,-0.5678,693,1.03029,267,-0.7395
