Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000109118,PHF12,116,2.67882,33,0.29327,21,-0.4472,7,-2.1905,17,-0.8037,18,-0.7132
ENSG00000063015,SEZ6,116,2.00860,30,-0.3251,1,-5.2125,26,-0.6267,42,0.24399,44,0.29790
ENSG00000196535,MYO18A,116,1.44068,18,-1.5158,87,1.09653,39,-0.4344,13,-2.1719,43,-0.2487
ENSG00000108256,NUFIP2,116,0.55463,72,-0.2233,96,0.27361,71,-0.2537,81,-0.0368,71,-0.2728
ENSG00000160551,TAOK1,116,-0.9749,234,0.12546,306,0.65525,157,-0.5624,194,-0.2004,252,0.27643
ENSG00000108262,GIT1,116,0.13130,145,0.50107,47,-1.3770,146,0.58912,110,0.05950,100,-0.1122
ENSG00000198720,ANKRD13B,116,2.28826,17,-1.0331,28,-0.2620,16,-1.1922,29,-0.1881,24,-0.5525
ENSG00000167549,CORO6,116,2.30482,3,-3.2966,2,-3.7659,10,-1.8879,47,0.69383,43,0.52916
ENSG00000141298,SSH2,116,2.04080,42,0.23615,39,0.10389,12,-1.7809,25,-0.6437,28,-0.4688
ENSG00000126653,NSRP1,116,-0.6357,80,-1.1919,357,1.47929,146,-0.3084,86,-1.1760,181,0.07596
ENSG00000108578,BLMH,116,2.65143,12,-1.2274,26,-0.1474,16,-0.8834,22,-0.4037,11,-1.5010
ENSG00000108582,CPD,116,0.99044,153,1.49955,64,-0.0043,24,-1.5790,62,-0.0579,35,-1.0205
ENSG00000108587,GOSR1,116,1.75731,21,-1.0839,40,-0.0807,37,-0.2478,29,-0.6351,36,-0.2533
ENSG00000196712,NF1,116,0.14203,132,0.36114,113,0.11331,81,-0.4716,93,-0.2246,119,0.20777
ENSG00000126861,OMG,116,-0.2401,397,1.90816,163,0.35330,85,-0.7940,123,-0.1624,46,-1.7529
ENSG00000126860,EVI2A,116,-0.6358,355,1.20510,581,3.00525,37,-2.4881,5,-5.4112,11,-4.2064
ENSG00000131242,RAB11FIP4,116,-0.6128,204,0.27991,174,0.03368,149,-0.2452,181,0.10053,192,0.20808
ENSG00000172301,COPRS,116,-0.2512,100,-0.4749,65,-1.2300,156,0.25386,207,0.80923,143,0.08868
ENSG00000108651,UTP6,116,2.38229,28,-0.1649,15,-1.2334,18,-0.9525,28,-0.1856,24,-0.4764
ENSG00000178691,SUZ12,116,0.82286,43,-0.7633,70,-0.0147,61,-0.2569,57,-0.3653,85,0.34009
ENSG00000126858,RHOT1,116,1.18897,27,-1.1664,50,-0.2221,38,-0.7100,70,0.37423,56,-0.0279
ENSG00000141314,RHBDL3,116,2.56878,7,-1.9992,9,-1.7913,17,-0.8628,35,0.35613,21,-0.5597
ENSG00000108666,C17orf75,116,2.12584,36,0.05191,12,-1.7058,32,-0.1862,29,-0.3432,27,-0.4556
ENSG00000010244,ZNF207,116,0.27685,95,-0.0476,100,0.04912,81,-0.3358,97,-0.0020,104,0.12040
ENSG00000108671,PSMD11,116,0.55228,87,0.08343,83,0.01640,49,-0.8914,81,-0.0403,98,0.32443
ENSG00000176749,CDK5R1,116,-0.7045,203,0.17726,30,-2.8726,178,-0.0319,300,0.97495,241,0.53255
ENSG00000176658,MYO1D,116,2.51935,61,1.22199,48,0.92370,7,-2.2797,2,-3.9813,2,-3.7063
ENSG00000006042,TMEM98,116,2.13061,81,1.43116,65,1.23877,5,-2.8489,2,-4.1504,4,-3.3668
ENSG00000108684,ASIC2,116,2.55971,45,0.72342,4,-3.0125,15,-1.0471,26,-0.2075,19,-0.7017
ENSG00000198783,ZNF830,116,2.63428,18,-0.6498,23,-0.3366,8,-1.9221,14,-1.1943,28,6.20008
ENSG00000005156,LIG3,116,2.53945,37,0.39670,14,-1.1587,18,-0.8134,20,-0.6582,17,-0.9028
ENSG00000092871,RFFL,116,1.24719,176,2.06458,86,0.84691,19,-1.7477,12,-2.4078,13,-2.2623
ENSG00000185379,RAD51D,116,2.78595,27,0.06403,10,-1.4903,14,-1.0796,21,-0.3850,15,-0.9593
ENSG00000166750,SLFN5,116,1.87569,25,-0.7029,68,1.04273,15,-1.6131,23,-0.9042,22,-0.9708
ENSG00000006125,AP2B1,116,-1.0625,176,-0.4245,200,-0.2475,191,-0.3223,334,0.70949,278,0.35498
ENSG00000270647,TAF15,116,0.51647,61,-0.5042,106,0.42052,78,-0.1408,73,-0.2630,77,-0.1657
ENSG00000270885,RASL10B,116,2.37972,6,-2.5152,4,-2.9880,43,0.61276,34,0.15073,14,-1.3345
ENSG00000273611,ZNHIT3,116,1.66441,36,-0.3229,19,-1.3702,49,0.19974,49,0.17515,28,-0.7868
ENSG00000278311,GGNBP2,116,-0.6558,123,-0.5578,167,-0.0952,143,-0.3611,193,0.16419,258,0.72590
ENSG00000275700,AATF,116,2.08247,39,0.14378,36,-0.0115,20,-1.0070,20,-0.9651,26,-0.5276
ENSG00000278540,ACACA,116,1.17125,16,-1.9348,39,-0.6717,38,-0.7124,69,0.32436,77,0.52964
ENSG00000276234,TADA2A,116,2.21878,13,-1.4178,18,-1.0573,24,-0.5689,26,-0.4312,36,0.09988
ENSG00000275066,SYNRG,116,1.12528,45,-0.4205,77,0.50033,43,-0.5451,38,-0.7710,57,-0.0643
ENSG00000278053,DDX52,116,1.09603,38,-0.7233,60,-0.0012,44,-0.5525,46,-0.4530,74,0.37705
ENSG00000278845,MRPL45,116,2.88292,15,-0.8046,10,-1.4633,7,-2.0799,29,0.23381,15,-0.8257
ENSG00000274211,SOCS7,116,1.42464,46,-0.1341,23,-1.2772,35,-0.6118,42,-0.3165,70,0.61613
ENSG00000275832,ARHGAP23,116,0.38288,271,1.91946,164,1.15886,51,-0.9758,23,-2.1944,25,-2.1106
ENSG00000277363,SRCIN1,116,-0.2174,283,1.28318,207,0.85441,90,-0.6739,60,-1.3233,108,-0.3675
ENSG00000273604,EPOP,116,2.41385,17,-0.9255,2,-4.0940,26,-0.3041,29,-0.1171,31,0.02426
ENSG00000275023,MLLT6,116,0.50189,56,-0.6561,107,0.42163,98,0.26808,30,-1.7259,105,0.38155
ENSG00000277972,CISD3,116,1.48910,22,-1.1805,32,-0.6903,60,0.39179,51,0.10510,29,-0.8409
ENSG00000277791,PSMB3,116,0.14884,127,0.30379,70,-0.6955,83,-0.4286,176,0.99843,77,-0.5453
ENSG00000276293,PIP4K2B,116,-0.7287,223,0.30262,89,-1.2154,250,0.57389,218,0.30784,196,0.10506
ENSG00000273559,CWC25,116,1.77108,21,-1.0410,41,-0.0213,17,-1.4364,34,-0.3594,48,0.24470
ENSG00000125691,RPL23,116,-1.9916,366,-0.2470,568,0.53465,671,0.87317,350,-0.3514,306,-0.5784
ENSG00000002834,LASP1,116,1.14015,17,-1.8882,34,-0.9174,74,0.42341,75,0.45239,44,-0.4881
ENSG00000263874,LINC00672,116,0.83392,62,-0.1906,41,-0.9164,66,-0.0964,92,0.50696,62,-0.2136
ENSG00000161381,PLXDC1,116,2.57978,18,-0.6794,4,-2.9754,19,-0.7228,35,0.38944,18,-0.7819
ENSG00000067191,CACNB1,116,0.98655,66,0.05455,7,-3.4758,46,-0.5626,96,0.76471,80,0.42462
ENSG00000108298,RPL19,116,-2.3555,622,0.20910,945,1.07851,801,0.72834,380,-0.6290,239,-1.3849
ENSG00000141750,STAC2,116,1.17911,9,-2.7943,9,-2.8775,37,-0.7387,69,0.33694,109,1.29392
ENSG00000108306,FBXL20,116,1.39430,39,-0.4017,26,-1.1059,44,-0.2414,40,-0.4068,66,0.48424
ENSG00000125686,MED1,116,1.63148,47,0.08292,55,0.38145,21,-1.2594,20,-1.2990,46,0.05498
ENSG00000167258,CDK12,116,1.68016,15,-1.6497,44,0.00142,23,-1.0922,25,-0.9120,62,0.64344
ENSG00000171532,NEUROD2,116,0.31237,117,0.32532,11,-3.4105,55,-0.9424,135,0.65927,160,1.01345
ENSG00000131771,PPP1R1B,116,-0.2796,97,-0.5569,85,-0.8279,275,1.39909,74,-1.0573,151,0.15611
ENSG00000131748,STARD3,116,2.17758,41,0.29328,26,-0.4451,20,-0.8878,24,-0.6121,22,-0.7308
ENSG00000141741,MIEN1,116,1.32528,57,0.10758,44,-0.3336,50,-0.1015,60,0.23646,24,-1.2813
ENSG00000172057,ORMDL3,116,2.26704,31,-0.0786,19,-0.9095,24,-0.5509,30,-0.1699,18,-0.9972
ENSG00000108344,PSMD3,116,1.11081,88,0.63254,36,-0.8605,29,-1.2081,82,0.59349,50,-0.3188
ENSG00000008838,MED24,116,2.12839,37,0.07211,18,-1.1119,29,-0.3309,31,-0.2384,22,-0.8191
ENSG00000126351,THRA,116,-0.7430,319,0.89038,164,-0.2257,252,0.56721,97,-1.0950,201,0.13814
ENSG00000188895,MSL1,116,0.44907,98,0.17308,77,-0.2301,79,-0.1963,75,-0.2765,102,0.26559
ENSG00000108349,CASC3,116,0.37885,103,0.18315,121,0.51978,69,-0.5036,60,-0.7278,99,0.14720
ENSG00000108352,RAPGEFL1,116,2.15090,44,0.38411,1,-4.5372,27,-0.4294,39,0.22002,26,-0.5002
ENSG00000171475,WIPF2,116,0.01845,82,-0.5211,86,-0.4940,110,-0.0724,114,-0.0101,163,0.67488
ENSG00000073584,SMARCE1,116,0.58000,89,0.14267,128,0.88130,47,-0.9214,55,-0.6555,73,-0.1932
ENSG00000213424,KRT222,116,0.61826,20,-2.1108,6,-3.9742,77,-0.0623,114,0.68651,133,1.00087
ENSG00000186395,KRT10,116,1.76701,39,-0.0948,33,-0.4215,49,0.28828,40,-0.0877,10,-2.2559
ENSG00000128422,KRT17,116,1.18106,250,2.77971,2,-4.9033,38,-0.6996,14,-2.2454,50,-0.2449
ENSG00000173812,EIF1,116,-2.6208,961,0.62927,802,0.37586,652,-0.0064,839,0.46279,442,-0.6783
ENSG00000173801,JUP,116,2.53302,49,0.83751,40,0.57821,13,-1.3012,4,-3.0930,7,-2.2302
ENSG00000141698,NT5C3B,116,1.03180,51,-0.3248,20,-1.8563,67,0.12345,109,1.10114,33,-1.0810
ENSG00000131473,ACLY,116,0.89228,102,0.67114,34,-1.1613,38,-0.9754,101,0.76547,56,-0.3171
ENSG00000173786,CNP,116,-3.0452,3280,2.43087,2258,2.09174,219,-2.2442,96,-3.4778,105,-3.3397
ENSG00000168259,DNAJC7,116,-0.3441,83,-0.8638,104,-0.5654,135,-0.1204,157,0.15681,225,0.86263
ENSG00000108773,KAT2A,116,1.78773,18,-1.2411,18,-1.3604,25,-0.8620,61,0.72939,36,-0.2352
ENSG00000108774,RAB5C,116,0.74561,83,0.18842,59,-0.3793,61,-0.3158,99,0.56496,48,-0.7156
ENSG00000173757,STAT5B,116,2.00701,4,-3.0700,33,-0.2298,39,0.06928,34,-0.1357,20,-1.0262
ENSG00000168610,STAT3,116,0.95033,48,-0.4698,86,0.51423,67,0.03959,40,-0.8148,51,-0.4246
ENSG00000177469,CAVIN1,116,1.16709,47,-0.3337,137,1.84835,44,-0.4691,5,-3.6338,21,-1.6701
ENSG00000033627,ATP6V0A1,116,-1.3778,440,0.72663,128,-1.3263,211,-0.5081,422,0.76543,376,0.53049
ENSG00000068120,COASY,116,1.93458,13,-1.6848,23,-0.8746,41,0.10738,44,0.23099,21,-1.0242
ENSG00000141699,RETREG3,116,1.92081,27,-0.5484,18,-1.2867,23,-0.8577,41,0.11210,40,0.05681
ENSG00000037042,TUBG2,116,0.72039,54,-0.5032,37,-1.1558,89,0.32872,109,0.72047,52,-0.6072
ENSG00000108797,CNTNAP1,116,-0.1651,107,-0.2900,7,-4.4281,120,-0.1158,227,1.12377,177,0.60098
ENSG00000108799,EZH1,116,1.06429,66,0.10988,68,0.20072,44,-0.5835,53,-0.2403,50,-0.3544
ENSG00000131475,VPS25,116,2.38551,24,-0.4189,11,-1.7205,31,-0.0096,34,0.15644,10,-1.7634
ENSG00000183978,COA3,116,0.27030,112,0.21001,52,-1.0652,122,0.40943,129,0.51901,72,-0.5230
ENSG00000126581,BECN1,116,0.62628,102,0.41342,47,-0.8898,81,0.03688,110,0.62775,48,-0.8333
ENSG00000131467,PSME3,116,1.36623,42,-0.3125,26,-1.1620,46,-0.2107,61,0.31346,47,-0.1872
ENSG00000266967,AARSD1,116,1.79949,20,-1.0715,16,-1.5740,27,-0.7128,55,0.53490,40,-0.0438
ENSG00000198863,RUNDC1,116,1.55116,45,-0.0521,19,-1.5035,28,-0.8802,60,0.45195,47,0.01920
ENSG00000131469,RPL27,116,-2.1833,609,0.36568,598,0.38202,793,0.95261,415,-0.2794,263,-1.0417
ENSG00000108828,VAT1,116,1.80095,55,0.47788,58,0.64242,6,-2.8728,33,-0.3892,23,-0.9740
ENSG00000108830,RND2,116,1.77929,12,-1.8335,49,0.30317,48,0.24483,29,-0.6121,18,-1.3587
ENSG00000267002,AC060780.1,116,2.48220,6,-2.2511,19,-0.7289,19,-0.7478,21,-0.6373,29,-0.0451
ENSG00000188554,NBR1,116,0.02512,149,0.43314,163,0.68061,108,-0.1016,92,-0.3742,75,-0.7266
ENSG00000175906,ARL4D,116,2.55868,20,-0.5970,0,-5.9871,17,-0.8444,34,0.29513,25,-0.2365
ENSG00000067596,DHX8,116,2.33122,3,-3.3373,19,-0.8973,23,-0.5499,26,-0.3808,33,0.04681
ENSG00000108861,DUSP3,116,-0.3820,101,-0.5948,58,-1.5509,168,0.24031,222,0.77969,182,0.38418
ENSG00000108852,MPP2,116,0.85221,125,0.98627,80,0.26867,39,-0.9585,55,-0.4049,51,-0.5224
ENSG00000091947,TMEM101,116,2.46298,10,-1.7102,28,-0.1410,12,-1.5203,20,-0.6831,28,-0.1148
ENSG00000161654,LSM12,116,1.41417,47,-0.1170,33,-0.7215,41,-0.3396,59,0.28268,37,-0.5162
ENSG00000141349,G6PC3,116,1.72801,39,-0.1558,43,0.01887,42,-0.0215,32,-0.5001,19,-1.3321
ENSG00000108840,HDAC5,116,0.45176,122,0.53736,57,-0.7447,122,0.63019,80,-0.1587,60,-0.6499
ENSG00000168591,TMUB2,116,1.31690,59,0.16925,37,-0.6222,31,-0.8996,58,0.15731,52,-0.0343
ENSG00000087152,ATXN7L3,116,0.54476,65,-0.3749,27,-1.8447,93,0.21361,96,0.27060,108,0.49161
ENSG00000108312,UBTF,116,0.11996,116,0.12412,104,-0.0546,77,-0.5710,113,0.09369,127,0.30204
ENSG00000108309,RUNDC3A,116,-1.0680,155,-0.6237,36,-2.9182,337,0.72078,372,0.92674,273,0.30887
ENSG00000013306,SLC25A39,116,1.87023,49,0.32750,30,-0.4606,25,-0.7539,32,-0.3997,29,-0.5411
ENSG00000030582,GRN,116,1.25873,91,0.83874,49,-0.2018,54,-0.0416,40,-0.5562,29,-1.0928
ENSG00000161682,FAM171A2,116,2.03034,20,-0.9587,3,-3.5533,21,-0.9607,66,1.14514,26,-0.5832
ENSG00000186566,GPATCH8,116,0.88003,55,-0.3363,90,0.51627,41,-0.8575,49,-0.5612,75,0.17256
ENSG00000180329,CCDC43,116,1.17618,32,-0.8889,60,0.09329,36,-0.7736,49,-0.2716,67,0.28113
ENSG00000073670,ADAM11,116,1.61675,51,0.18380,0,-6.3370,21,-1.3015,68,0.78207,54,0.32088
ENSG00000108883,EFTUD2,116,1.53850,74,0.73965,19,-1.4523,18,-1.5792,58,0.39280,45,-0.0783
ENSG00000131095,GFAP,116,-4.5001,1651,-0.5752,8789,3.49858,1930,-0.3682,105,-4.7983,189,-3.9471
ENSG00000131094,C1QL1,116,2.31894,34,0.11238,32,0.00452,32,-0.0029,13,-1.4132,8,-2.2445
ENSG00000172992,DCAKD,116,2.18234,36,0.06910,24,-0.6083,30,-0.2556,23,-0.6766,19,-1.0004
ENSG00000136448,NMT1,116,-1.1436,190,-0.3822,209,-0.2627,150,-0.8231,213,-0.2279,487,1.42347
ENSG00000161714,PLCD3,116,1.85592,22,-0.9280,60,0.77258,42,0.10294,16,-1.4917,13,-1.8364
ENSG00000186834,HEXIM1,116,1.11244,29,-1.1090,27,-1.3304,52,-0.2240,65,0.16790,81,0.57462
ENSG00000225190,PLEKHM1,116,2.67206,8,-1.8342,22,-0.4209,13,-1.2098,16,-0.9137,25,-0.1568
ENSG00000186868,MAPT,116,-1.7573,541,0.64690,290,-0.4049,286,-0.4242,399,0.16297,521,0.67598
ENSG00000120071,KANSL1,116,1.21751,46,-0.3143,66,0.28754,33,-0.9148,47,-0.2965,54,-0.0672
ENSG00000073969,NSF,116,-1.6990,204,-0.8459,35,-3.6173,233,-0.7030,909,2.10021,418,0.32313
ENSG00000108433,GOSR2,116,1.55031,33,-0.5561,33,-0.5971,43,-0.1634,47,0.02315,37,-0.4211
ENSG00000179673,RPRML,116,2.01058,38,0.01796,5,-2.9275,37,0.00204,33,-0.1796,33,-0.2195
ENSG00000262879,AC005670.3,116,1.96647,32,-0.2540,51,0.53928,25,-0.6987,12,-1.8066,27,-0.5558
ENSG00000004897,CDC27,116,0.57848,62,-0.4267,63,-0.4551,62,-0.4658,104,0.46115,88,0.15549
ENSG00000141279,NPEPPS,116,-0.5564,113,-0.5873,120,-0.5484,126,-0.4685,238,0.69606,226,0.59145
ENSG00000108424,KPNB1,116,-1.0738,178,-0.4147,281,0.35911,204,-0.2265,264,0.24089,262,0.22414
ENSG00000198933,TBKBP1,116,2.40038,39,0.37157,9,-1.9078,17,-1.0327,32,0.06102,19,-0.7890
ENSG00000159111,MRPL10,116,1.87904,26,-0.6222,26,-0.7320,36,-0.1456,43,0.15948,21,-1.0293
ENSG00000264920,AC018521.5,116,2.81200,1,-3.9593,13,-1.1212,28,0.16226,19,-0.5236,11,-1.4321
ENSG00000108439,PNPO,116,1.48238,23,-1.1197,28,-0.9023,43,-0.2026,48,-0.0200,54,0.17593
ENSG00000108465,CDK5RAP3,116,1.40819,54,0.11789,54,0.10373,43,-0.2956,37,-0.5236,34,-0.6729
ENSG00000082641,NFE2L1,116,-0.9973,183,-0.2894,185,-0.3055,150,-0.6567,262,0.32281,353,0.91663
ENSG00000108468,CBX1,116,-0.1619,108,-0.2745,181,0.64860,118,-0.1431,90,-0.6129,140,0.16458
ENSG00000002919,SNX11,116,2.46023,33,0.12095,22,-0.5575,22,-0.5760,15,-1.1191,18,-0.8646
ENSG00000136436,CALCOCO2,116,0.88279,64,-0.1031,122,1.15677,58,-0.2647,23,-1.7406,46,-0.6617
ENSG00000159199,ATP5MC1,116,-0.1292,75,-0.7951,71,-0.9757,111,-0.2114,248,1.37695,103,-0.3544
ENSG00000159202,UBE2Z,116,-0.1342,187,0.65164,113,-0.1869,89,-0.6069,146,0.27315,130,0.05681
ENSG00000159210,SNF8,116,1.43103,13,-2.0236,41,-0.3309,59,0.30236,49,-0.0447,36,-0.5443
ENSG00000198740,ZNF652,116,0.77539,80,0.16552,151,1.51706,44,-0.8612,29,-1.4946,39,-1.0185
ENSG00000167085,PHB,116,0.89023,64,-0.0808,56,-0.3355,70,0.05877,73,0.14583,49,-0.5536
ENSG00000182575,NXPH3,116,1.74196,77,0.99807,13,-1.8838,56,0.51156,17,-1.5329,30,-0.5985
ENSG00000121067,SPOP,116,-0.0669,156,0.41556,151,0.41458,102,-0.3026,90,-0.5199,126,0.07183
ENSG00000121073,SLC35B1,116,1.81671,42,0.03332,31,-0.4984,14,-1.7002,58,0.67617,22,-1.0259
ENSG00000136504,KAT7,116,1.73812,34,-0.3625,30,-0.5794,35,-0.3215,38,-0.1792,34,-0.4015
ENSG00000005882,PDK2,116,1.00434,56,-0.1833,37,-0.9294,62,-0.0470,76,0.33855,56,-0.2117
ENSG00000108819,PPP1R9B,116,0.29955,54,-0.8822,41,-1.4292,180,1.25790,77,-0.3912,98,0.03259
ENSG00000108826,MRPL27,116,0.61014,101,0.38585,58,-0.5413,60,-0.4856,109,0.59567,62,-0.4365
ENSG00000108829,LRRC59,116,1.64129,68,0.69713,20,-1.3045,25,-0.9614,52,0.26650,34,-0.4679
ENSG00000136444,RSAD1,116,2.59773,18,-0.6656,11,-1.5320,16,-0.9201,32,0.23810,15,-1.0395
ENSG00000006282,SPATA20,116,2.28992,24,-0.4585,13,-1.5251,31,-0.0947,29,-0.1863,20,-0.8288
ENSG00000154945,ANKRD40,116,-0.2398,100,-0.4657,365,2.23781,89,-0.7097,61,-1.3116,50,-1.6385
ENSG00000108848,LUC7L3,116,-1.7864,212,-0.8775,556,0.76889,274,-0.5319,235,-0.7875,631,1.03732
ENSG00000141232,TOB1,116,1.26702,71,0.42258,85,0.83585,37,-0.6663,24,-1.3859,35,-0.7753
ENSG00000008294,SPAG9,116,-1.4521,218,-0.4883,551,1.23280,232,-0.4325,227,-0.4735,310,0.07645
ENSG00000239672,NME1,116,0.30135,83,-0.2382,37,-1.5674,98,0.02715,166,1.07336,81,-0.3088
ENSG00000243678,NME2,116,-0.6919,141,-0.3866,109,-0.8606,236,0.50420,302,1.00739,126,-0.6182
ENSG00000011260,UTP18,116,1.76558,13,-1.7127,33,-0.3888,27,-0.7324,47,0.18965,38,-0.1872
ENSG00000154975,CA10,116,1.13219,4,-3.9158,6,-3.4995,49,-0.3376,116,1.36210,64,0.16416
ENSG00000166260,COX11,116,1.12321,64,0.12316,33,-0.9963,50,-0.3049,81,0.58397,43,-0.5607
ENSG00000108924,HLF,116,-0.4142,157,0.06298,20,-3.1646,168,0.19601,238,0.88586,191,0.44032
ENSG00000108960,MMD,116,0.60240,155,1.10770,32,-1.4986,85,0.09904,71,-0.2108,77,-0.0700
ENSG00000153933,DGKE,116,1.07349,53,-0.2171,15,-2.2583,25,-1.4540,69,0.23466,111,1.18657
ENSG00000121058,COIL,116,1.87089,29,-0.5021,40,0.01973,23,-0.8928,24,-0.8431,39,-0.0444
ENSG00000121064,SCPEP1,116,2.24361,4,-3.0260,24,-0.5707,11,-1.7631,33,-0.0141,38,0.26223
ENSG00000121057,AKAP1,116,1.02801,42,-0.6312,60,-0.0788,64,0.03369,52,-0.3189,58,-0.1275
ENSG00000153944,MSI2,116,0.61507,11,-2.9337,92,0.27568,167,1.53225,32,-1.5223,43,-1.0430
ENSG00000181610,MRPS23,116,0.77338,104,0.59059,42,-0.9384,64,-0.2100,99,0.58837,47,-0.7329
ENSG00000180891,CUEDC1,116,1.95190,89,1.43157,59,0.83586,12,-1.8537,10,-2.1918,8,-2.4536
ENSG00000136451,VEZF1,116,1.02301,123,1.12737,123,1.35919,37,-0.9083,17,-2.1192,18,-2.0276
ENSG00000136450,SRSF1,116,1.01302,75,0.29141,52,-0.3199,58,-0.1533,64,0.04073,45,-0.5929
ENSG00000264364,DYNLL2,116,-1.6686,344,0.00012,268,-0.4353,323,-0.1101,407,0.30909,491,0.67755
ENSG00000005379,TSPOAP1,116,1.38461,39,-0.4096,13,-2.1874,58,0.22593,44,-0.2500,63,0.38390
ENSG00000213246,SUPT4H1,116,1.39721,16,-1.7841,34,-0.6811,58,0.24786,69,0.56126,28,-1.0299
ENSG00000108389,MTMR4,116,1.59660,43,-0.1138,24,-1.0741,29,-0.7563,62,0.56848,34,-0.5042
ENSG00000108387,SEPTIN4,116,-1.8891,741,1.03694,1187,2.55278,207,-1.1091,98,-2.2689,74,-2.6853
ENSG00000108384,RAD51C,116,2.08569,29,-0.3141,16,-1.3533,18,-1.1143,39,0.15238,33,-0.1164
ENSG00000175175,PPM1E,116,2.14748,18,-0.9781,4,-3.1970,21,-0.8796,49,0.65609,33,-0.1112
ENSG00000108395,TRIM37,116,-0.6548,132,-0.4472,29,-2.8622,127,-0.5601,322,1.20860,277,0.87462
ENSG00000182628,SKA2,116,1.64493,36,-0.3382,48,0.12683,47,0.08711,27,-0.8473,25,-0.9431
ENSG00000153982,GDPD1,116,1.40977,14,-1.8836,27,-1.0434,25,-1.1394,62,0.36856,73,0.69941
ENSG00000175155,YPEL2,116,0.61233,179,1.37963,105,0.52591,38,-1.2263,60,-0.4968,47,-0.8907
ENSG00000108406,DHX40,116,1.52235,19,-1.4253,65,0.57491,21,-1.3761,36,-0.4823,49,0.06526
ENSG00000141367,CLTC,116,-1.7938,402,0.11535,199,-1.0688,277,-0.5248,788,1.54227,347,-0.1329
ENSG00000062716,VMP1,116,0.99575,57,-0.1747,54,-0.2951,50,-0.4064,85,0.53394,43,-0.6762
ENSG00000108443,RPS6KB1,116,1.32868,52,-0.0164,46,-0.2263,24,-1.3018,43,-0.3656,67,0.43184
ENSG00000170832,USP32,116,1.20640,27,-1.1280,70,0.39261,38,-0.6667,56,-0.0061,47,-0.3385
ENSG00000062725,APPBP2,116,0.76489,116,0.76216,70,-0.0679,52,-0.5865,71,-0.0303,55,-0.4950
ENSG00000141376,BCAS3,116,1.69292,54,0.34209,31,-0.5642,17,-1.5385,46,0.08102,39,-0.1949
ENSG00000108506,INTS2,116,2.75088,40,0.67161,17,-0.7623,3,-3.1881,17,-0.7834,18,-0.6217
ENSG00000108510,MED13,116,0.65555,99,0.39052,90,0.26654,69,-0.2052,52,-0.6839,70,-0.1891
ENSG00000146872,TLK2,116,0.73478,56,-0.4488,93,0.41949,43,-0.9036,57,-0.4505,91,0.38070
ENSG00000170921,TANC2,116,0.57346,145,0.95434,28,-1.7164,42,-1.1031,110,0.57022,96,0.29972
ENSG00000008283,CYB561,116,1.31331,74,0.54175,2,-4.9473,31,-0.9089,82,0.82078,57,0.11045
ENSG00000136485,DCAF7,116,0.17103,131,0.37344,138,0.52625,73,-0.6207,58,-0.9872,128,0.38739
ENSG00000136463,TACO1,116,2.43372,35,0.23649,12,-1.4552,10,-1.7601,31,0.02406,23,-0.4560
ENSG00000198909,MAP3K3,116,2.82636,30,0.24084,25,-0.0401,9,-1.7573,12,-1.2272,10,-1.4796
ENSG00000266173,STRADA,116,2.18030,29,-0.2701,24,-0.5970,21,-0.8471,30,-0.2544,24,-0.5763
ENSG00000108588,CCDC47,116,-0.4864,106,-0.6180,224,0.66745,105,-0.7034,101,-0.7618,247,0.86726
ENSG00000198231,DDX42,116,-0.2500,120,-0.1963,114,-0.3040,150,0.18656,119,-0.2362,177,0.49982
ENSG00000108592,FTSJ3,116,2.22254,46,0.49678,34,0.04662,19,-0.9754,16,-1.1813,17,-1.0813
ENSG00000087191,PSMC5,116,-0.6454,190,0.13234,136,-0.4330,186,0.11699,250,0.68117,148,-0.2933
ENSG00000266402,SNHG25,116,1.74392,54,0.38557,69,0.93254,32,-0.5017,13,-1.8911,14,-1.8278
ENSG00000136478,TEX2,116,0.93925,67,0.03256,74,0.21798,47,-0.5715,60,-0.1628,56,-0.2825
ENSG00000108654,DDX5,116,-1.4032,330,0.22066,347,0.34421,266,-0.1379,311,0.13933,292,0.02784
ENSG00000258890,CEP95,116,1.80076,16,-1.4193,58,0.63086,21,-1.0873,12,-2.0162,49,0.32497
ENSG00000108854,SMURF2,116,2.38407,31,-0.0137,39,0.39354,19,-0.8358,12,-1.5990,13,-1.3832
ENSG00000120063,GNA13,116,1.96968,80,1.25414,45,0.30375,26,-0.6497,13,-1.6840,8,-2.5182
ENSG00000154240,CEP112,116,2.21485,0,-8.4320,22,-0.7124,35,0.06812,8,-2.1965,45,0.54769
ENSG00000154229,PRKCA,116,-0.2700,74,-0.9539,86,-0.8096,193,0.63837,175,0.44572,139,0.02169
ENSG00000198265,HELZ,116,0.71144,23,-1.7894,64,-0.2841,76,0.01927,59,-0.4063,107,0.66412
ENSG00000197170,PSMD12,116,0.11335,39,-1.5491,65,-0.8581,94,-0.2398,157,0.71567,145,0.55874
ENSG00000154217,PITPNC1,116,1.12270,40,-0.6226,30,-1.1293,89,0.78228,43,-0.5412,56,-0.1104
