Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000130724,CHMP2A,101,0.37555,86,0.10445,99,0.33667,149,1.03694,74,-0.1304,70,-0.2169,38,-1.1600,55,-0.6424
ENSG00000130725,UBE2M,342,0.34047,63,-2.2402,138,-1.0819,177,-0.7054,453,0.95359,455,0.82154,251,-0.1607,221,-0.4002
ENSG00000125841,NRSN2,73,-0.1165,6,-3.7028,62,-0.3691,88,0.18092,136,1.08521,52,-0.6233,105,0.47816,62,-0.3965
ENSG00000125875,TBC1D20,0,-7.0646,24,-1.1228,95,1.08289,50,0.01002,56,0.23601,47,-0.0775,35,-0.5198,66,0.52699
ENSG00000101266,CSNK2A1,114,-0.2142,112,-0.2481,168,0.40833,60,-1.2104,149,0.24092,89,-0.6095,119,-0.1487,174,0.53329
ENSG00000125818,PSMF1,44,-0.4791,33,-0.9150,135,1.37993,86,0.60041,60,0.01571,60,0.00194,61,0.01977,29,-1.1871
ENSG00000101298,SNPH,75,-1.3643,9,-4.3532,179,-0.0252,59,-1.7194,334,1.21595,309,0.88210,121,-0.6328,198,0.15652
ENSG00000088832,FKBP1A,10,-3.7370,25,-2.4789,55,-1.3234,54,-1.3511,301,1.79168,121,-0.1075,82,-0.7115,173,0.54273
ENSG00000088833,NSFL1C,109,-0.1099,48,-1.3581,266,1.39701,93,-0.3597,150,0.45928,113,-0.0573,67,-0.8632,87,-0.5114
ENSG00000198053,SIRPA,162,-1.5872,76,-2.6915,660,0.61146,635,0.54644,814,1.15631,286,-0.7260,232,-1.0493,434,-0.0828
ENSG00000101361,NOP56,82,-1.0685,187,0.20746,297,0.99324,146,-0.1788,73,-1.3501,111,-0.6120,166,0.02171,252,0.82564
ENSG00000101365,IDH3B,19,-0.9043,23,-0.5822,12,-1.5411,26,-0.4373,51,0.74835,16,-1.1581,34,0.00265,55,0.90534
ENSG00000132670,PTPRA,278,-0.1465,202,-0.6457,263,-0.2357,297,-0.0427,346,0.23029,288,-0.0950,237,-0.3976,397,0.49183
ENSG00000125901,MRPS26,126,0.28325,47,-1.2326,209,1.14276,82,-0.3917,124,0.30141,96,-0.1468,101,-0.0787,73,-0.6340
ENSG00000088899,LZTS3,67,-1.7219,96,-1.1902,68,-1.7133,155,-0.4522,262,0.43825,190,-0.1404,239,0.23292,366,1.12591
ENSG00000198171,DDRGK1,98,0.52340,61,-0.2423,73,0.05686,37,-1.0070,63,-0.2100,120,0.86749,19,-2.0140,88,0.39492
ENSG00000088854,C20orf194,37,-0.4360,35,-0.5238,67,0.51168,84,0.88852,50,0.02447,28,-0.8484,16,-1.6516,62,0.41511
ENSG00000088812,ATRN,2,-4.5900,20,-1.5239,24,-1.2581,45,-0.3395,74,0.55124,49,-0.1874,61,0.15889,102,1.20562
ENSG00000125817,CENPB,260,0.63962,274,0.72732,271,0.71067,88,-1.0739,150,-0.2787,276,0.74430,107,-0.7722,91,-1.1037
ENSG00000088888,MAVS,87,-0.1313,68,-0.5189,155,0.81488,289,1.97301,27,-2.0541,121,0.39795,23,-2.1289,75,-0.3982
ENSG00000125779,PANK2,11,-2.2309,22,-1.2941,92,0.99558,7,-2.9046,60,0.32409,40,-0.3400,45,-0.1708,83,0.96946
ENSG00000101236,RNF24,4,-3.9703,15,-2.0835,45,-0.4012,68,0.25008,89,0.79690,60,0.03470,58,0.00443,78,0.54903
ENSG00000088826,SMOX,107,1.47238,39,-0.2138,24,-0.9770,147,2.11601,36,-0.3615,53,0.25012,5,-3.1680,1,-5.2372
ENSG00000171867,PRNP,966,-0.1818,539,-1.0842,1461,0.48893,1004,-0.1213,1997,1.22389,363,-1.6778,654,-0.7891,925,-0.2796
ENSG00000101265,RASSF2,729,2.08025,385,0.87206,596,1.67298,94,-1.3647,145,-0.7714,76,-1.6716,70,-1.7992,18,-3.9447
ENSG00000089057,SLC23A2,104,0.56387,62,-0.2658,80,0.12370,35,-1.1656,84,0.23000,55,-0.4722,82,0.16202,77,0.06839
ENSG00000089063,TMEM230,187,1.29447,61,-0.5538,107,0.33572,123,0.57347,123,0.65705,36,-1.3625,55,-0.7024,27,-1.9066
ENSG00000101290,CDS2,56,-0.3976,67,-0.1121,65,-0.1602,82,0.21646,96,0.54261,39,-0.9313,106,0.63552,56,-0.4464
ENSG00000089199,CHGB,0,-8.2769,9,-3.8344,30,-2.0321,51,-1.2647,139,0.33591,47,-1.3754,370,2.06378,188,0.93339
ENSG00000088766,CRLS1,33,-0.1461,25,-0.5537,24,-0.6486,66,1.00262,23,-0.7224,42,0.23213,31,-0.2083,46,0.45598
ENSG00000125827,TMX4,103,-1.4648,166,-0.7348,153,-0.8599,106,-1.4186,318,0.33027,183,-0.5870,437,0.81908,439,0.97311
ENSG00000182621,PLCB1,54,-2.8927,56,-2.8174,90,-2.1302,167,-1.2144,331,-0.1803,256,-0.5625,949,1.65133,715,1.35377
ENSG00000101349,PAK5,0,-6.5075,4,-3.2459,6,-2.7279,2,-4.1549,84,1.50934,21,-1.0181,43,0.10328,79,1.35519
ENSG00000132639,SNAP25,383,-2.5928,45,-5.6839,799,-1.5046,804,-1.4954,5843,2.29449,642,-1.8313,2473,0.24838,2189,0.05733
ENSG00000132640,BTBD3,205,1.10512,88,-0.2927,136,0.40350,36,-1.6672,107,0.01363,59,-0.9058,118,0.16823,103,-0.0593
ENSG00000089048,ESF1,51,-2.0560,383,1.11617,96,-1.1162,169,-0.2450,135,-0.6559,201,0.03308,310,0.74898,246,0.40753
ENSG00000172264,MACROD2,4,-3.8559,13,-2.1577,16,-1.8912,73,0.43193,52,-0.1340,48,-0.2457,118,1.24796,93,0.96938
ENSG00000089177,KIF16B,9,-3.0358,115,0.77136,13,-2.5115,32,-1.2315,30,-1.4501,112,0.72518,179,1.57219,99,0.60560
ENSG00000125870,SNRPB2,48,-0.8908,100,0.25889,92,0.11723,61,-0.5175,76,-0.1891,81,-0.0812,154,0.98480,81,-0.0788
ENSG00000125851,PCSK2,5,-3.7363,4,-4.0587,0,-7.0202,37,-0.8033,117,1.27776,15,-2.1451,148,1.49664,88,0.66449
ENSG00000125868,DSTN,307,-0.2485,196,-0.9426,186,-1.0173,290,-0.3359,391,0.15659,259,-0.5120,841,1.46345,362,0.01908
ENSG00000125844,RRBP1,124,-0.3311,443,1.87558,368,1.51377,190,0.35567,31,-2.5350,104,-0.6013,110,-0.5089,62,-1.4875
ENSG00000089006,SNX5,107,0.78083,56,-0.2612,49,-0.4804,98,0.63444,58,-0.2358,90,0.49086,44,-0.6326,52,-0.4253
ENSG00000088930,XRN2,21,-1.3191,90,0.97968,59,0.26092,89,0.95615,31,-0.8127,37,-0.4495,40,-0.3324,50,0.01688
ENSG00000125812,GZF1,0,-6.8704,31,-0.5230,110,1.61121,41,-0.0835,28,-0.7087,67,0.71118,27,-0.7144,49,0.24817
ENSG00000125814,NAPB,233,-0.9181,28,-4.0107,153,-1.5478,198,-1.1644,828,1.38347,200,-1.1505,794,1.07177,466,0.19095
ENSG00000101439,CST3,1955,-0.0410,401,-2.4438,587,-1.8801,4510,1.38397,2454,0.37322,3579,0.96637,1877,-0.1061,1122,-0.9888
ENSG00000101474,APMAP,22,-1.8160,21,-1.8301,53,-0.4831,129,0.97947,151,1.53089,15,-2.3340,67,-0.1068,54,-0.4884
ENSG00000197586,ENTPD6,80,-0.7962,15,-3.2630,25,-2.5161,55,-1.3536,289,1.60256,134,0.00515,137,0.04715,155,0.27980
ENSG00000100994,PYGB,97,-1.0395,52,-1.9588,314,0.83043,270,0.57408,301,0.89396,198,0.06832,77,-1.3859,144,-0.4835
ENSG00000100997,ABHD12,171,0.86883,47,-1.1810,162,0.77588,88,-0.2258,144,0.65859,68,-0.6150,88,-0.2188,51,-1.1660
ENSG00000101294,HM13,34,-0.9640,45,-0.5062,86,0.51778,125,1.14957,68,0.15017,65,0.04803,39,-0.7214,49,-0.4443
ENSG00000125968,ID1,67,0.53072,12,-2.0228,38,-0.3808,128,1.70662,25,-1.0908,110,1.40541,23,-1.1474,26,-1.0148
ENSG00000171552,BCL2L1,152,0.75056,157,0.80812,125,0.42856,35,-1.5485,107,0.20162,67,-0.5633,62,-0.6713,74,-0.4521
ENSG00000101350,KIF3B,180,-0.6969,70,-2.1139,118,-1.3344,105,-1.5187,328,0.28489,312,0.16576,384,0.50772,493,1.11056
ENSG00000171456,ASXL1,11,-2.2779,70,0.53192,75,0.63581,99,1.11972,57,0.19878,38,-0.4434,5,-3.4206,48,-0.1040
ENSG00000149600,COMMD7,41,-0.7555,4,-3.9127,166,1.57038,80,0.29885,95,0.65771,44,-0.6526,60,-0.1596,41,-0.8306
ENSG00000101367,MAPRE1,47,0.36512,40,0.08979,16,-1.2596,73,1.09828,38,0.00730,45,0.26571,53,0.56382,13,-1.6704
ENSG00000260257,AL035071.1,94,1.45166,31,-0.3758,0,-5.8417,25,-0.7241,68,1.01437,26,-0.6804,37,-0.1327,26,-0.7337
ENSG00000101400,SNTA1,102,-0.6981,33,-2.3650,76,-1.1562,643,2.58766,123,-0.4606,247,0.71056,88,-0.9274,83,-1.1058
ENSG00000078699,CBFA2T2,0,-7.4237,96,0.67673,188,1.90790,27,-1.3124,32,-1.1276,73,0.22420,35,-0.9371,76,0.32946
ENSG00000101421,CHMP4B,141,-0.1308,69,-1.2347,127,-0.3034,133,-0.2279,215,0.63513,106,-0.5775,193,0.37229,168,0.16413
ENSG00000125970,RALY,43,-0.4683,83,0.59022,86,0.64508,90,0.72032,72,0.41620,38,-0.6599,35,-0.7936,30,-1.1147
ENSG00000125977,EIF2S2,328,0.01527,665,1.21324,135,-1.3574,304,-0.1028,274,-0.2996,201,-0.7516,450,0.53504,307,-0.0968
ENSG00000078747,ITCH,6,-3.6047,135,1.20206,190,1.85035,77,0.24561,44,-0.6864,25,-1.4999,44,-0.6239,48,-0.5551
ENSG00000125971,DYNLRB1,324,0.91395,88,-1.1582,55,-1.8687,176,-0.0998,325,1.09095,86,-1.1996,170,-0.1531,160,-0.2720
ENSG00000101460,MAP1LC3A,145,-0.2347,143,-0.2498,211,0.37292,71,-1.3231,291,1.08290,164,-0.0368,83,-1.0893,139,-0.3248
ENSG00000198646,NCOA6,41,-0.1304,58,0.40989,58,0.42266,41,-0.1498,46,0.06366,26,-0.8619,44,-0.0101,43,-0.0508
ENSG00000078804,TP53INP2,869,1.75059,965,1.96294,571,0.97109,104,-1.7125,172,-1.0506,185,-0.8511,66,-2.3866,43,-3.1467
ENSG00000131067,GGT7,0,-6.8023,8,-2.3750,77,0.99999,12,-1.8452,72,1.04588,27,-0.6679,26,-0.7197,63,0.75845
ENSG00000100991,TRPC4AP,66,0.51395,36,-0.4744,137,1.81690,68,0.55429,66,0.56680,18,-1.4637,11,-2.2238,8,-2.7760
ENSG00000126005,MMP24OS,35,-1.6561,60,-0.8450,116,0.16740,90,-0.2356,202,1.33802,107,0.03774,98,-0.0979,66,-0.7833
ENSG00000125991,ERGIC3,88,0.48171,34,-1.0155,65,-0.0194,76,0.23346,94,0.68848,57,-0.2190,34,-1.0260,56,-0.2552
ENSG00000125995,ROMO1,174,1.31113,51,-0.7096,24,-1.8126,50,-0.7372,106,0.50823,86,0.10625,88,0.14745,60,-0.5207
ENSG00000131051,RBM39,166,-1.1437,901,1.65210,421,0.30980,356,0.03557,131,-1.6103,410,0.26806,255,-0.4865,353,0.02541
ENSG00000025293,PHF20,35,-1.9050,165,0.47633,137,0.16194,79,-0.6881,109,-0.2159,81,-0.6549,175,0.57195,171,0.61902
ENSG00000171222,SCAND1,239,0.24069,107,-1.0203,242,0.26427,229,0.17579,310,0.78831,175,-0.2536,82,-1.4140,181,-0.2277
ENSG00000260032,NORAD,1187,0.25378,553,-0.9471,676,-0.6378,816,-0.3450,1650,0.94718,880,-0.2254,906,-0.1807,914,-0.1863
ENSG00000088367,EPB41L1,180,-0.5214,156,-0.7387,89,-1.5862,137,-0.9360,303,0.34630,368,0.62944,472,1.06037,250,-0.0073
ENSG00000080845,DLGAP4,63,-1.0645,18,-2.9166,26,-2.3959,147,0.24510,179,0.66499,232,1.01694,164,0.42437,127,0.00734
ENSG00000101079,NDRG3,125,0.11400,20,-2.6585,51,-1.2807,26,-2.2713,266,1.74615,26,-2.2584,143,0.33577,121,0.06526
ENSG00000101347,SAMHD1,51,-1.4429,376,1.87549,157,0.31669,54,-1.3367,100,-0.4554,210,0.79537,59,-1.2163,94,-0.5493
ENSG00000118705,RPN2,70,-0.4255,87,-0.0809,105,0.22656,212,1.44417,35,-1.5799,105,0.22302,69,-0.4351,97,0.11815
ENSG00000101363,MANBAL,63,0.62208,26,-0.7607,7,-2.6118,43,-0.0129,56,0.50442,48,0.16746,41,-0.0559,44,0.05416
ENSG00000166619,BLCAP,146,-0.5150,30,-2.8684,322,0.76816,268,0.46267,345,1.05084,74,-1.5385,99,-1.1117,196,-0.0546
ENSG00000053438,NNAT,26,-1.3735,1,-5.5369,82,0.37665,13,-2.4147,112,1.06905,58,-0.1816,34,-1.0078,106,0.94140
ENSG00000132792,CTNNBL1,8,-2.5187,24,-0.9553,45,0.00681,72,0.78654,42,-0.0961,24,-0.9475,59,0.45915,64,0.70112
ENSG00000132821,VSTM2L,45,-1.5640,0,-10.938,35,-1.9477,66,-0.9905,249,1.38794,137,0.13279,64,-1.0488,207,0.96333
ENSG00000101413,RPRD1B,6,-2.9285,49,0.24481,110,1.64054,46,0.12661,40,-0.0968,28,-0.6386,37,-0.2367,34,-0.3758
ENSG00000101445,PPP1R16B,383,1.38665,117,-0.5839,232,0.50598,89,-1.0120,156,-0.1562,217,0.39528,125,-0.4851,113,-0.7035
ENSG00000198900,TOP1,12,-3.8913,290,0.89461,181,0.10412,105,-0.7404,59,-1.7395,224,0.45480,155,-0.1366,304,1.16188
ENSG00000174306,ZHX3,40,-1.9395,115,-0.3377,104,-0.4890,283,1.15233,68,-1.2340,156,0.14041,173,0.31304,209,0.73022
ENSG00000124177,CHD6,89,-1.5662,329,0.46222,194,-0.3834,224,-0.1583,130,-1.0859,340,0.51472,210,-0.2628,416,1.01036
ENSG00000196090,PTPRT,31,-2.1660,3,-5.2547,127,-0.0376,106,-0.3221,193,0.75614,76,-0.8243,212,0.80953,179,0.59940
ENSG00000124193,SRSF6,75,0.44865,45,-0.3890,150,1.67000,73,0.38279,58,0.03865,18,-1.7673,42,-0.4885,26,-1.2850
ENSG00000124194,GDAP1L1,0,-6.7332,3,-3.4806,44,0.20147,2,-4.1697,78,1.39610,32,-0.3254,62,0.75221,46,0.28694
ENSG00000132824,SERINC3,336,0.43021,237,-0.1373,202,-0.3906,196,-0.4361,322,0.41217,107,-1.3565,291,0.18963,285,0.17677
ENSG00000168734,PKIG,43,-1.4499,17,-2.7869,6,-4.3366,24,-2.3079,133,0.33678,189,0.88713,93,-0.2704,234,1.55135
ENSG00000101098,RIMS4,25,-1.3980,0,-8.9437,55,-0.2097,3,-4.1815,105,0.99199,178,1.81781,39,-0.7577,60,-0.0885
ENSG00000166913,YWHAB,645,-0.4695,324,-1.5167,266,-1.8084,569,-0.6629,1112,0.46347,483,-0.9131,1836,1.27154,1165,0.55365
ENSG00000101109,STK4,4,-4.1439,75,0.25507,76,0.28337,56,-0.2041,36,-0.9542,61,-0.0723,46,-0.5166,124,1.34050
ENSG00000124134,KCNS1,0,-6.6826,0,-9.2656,3,-3.4495,9,-2.1497,68,1.15609,14,-1.4553,77,1.18245,70,1.20807
ENSG00000124145,SDC4,839,0.83607,243,-1.1412,378,-0.4608,2398,3.01472,185,-1.6647,447,-0.2000,151,-1.8470,120,-2.3272
ENSG00000244274,DBNDD2,1719,2.41637,910,1.14351,1202,1.66282,168,-1.5543,233,-1.1526,61,-3.0535,44,-3.5147,23,-4.6327
ENSG00000124155,PIGT,231,1.57851,133,0.58877,216,1.44705,41,-1.2432,105,0.22807,19,-2.3726,15,-2.6942,30,-1.8243
ENSG00000064601,CTSA,78,1.16139,19,-1.1256,44,0.17945,23,-0.7879,43,0.15140,25,-0.6810,46,0.26449,35,-0.1838
ENSG00000124140,SLC12A5,0,-8.0479,7,-3.8749,84,-0.2391,39,-1.4007,158,0.92137,38,-1.4651,192,1.12578,153,0.84883
ENSG00000149654,CDH22,0,-6.3876,0,-8.9709,0,-5.3738,3,-3.5081,51,0.96723,44,0.56702,51,0.82640,54,1.11872
ENSG00000080189,SLC35C2,40,-0.5206,18,-1.7635,27,-1.1039,224,2.55349,58,0.06766,67,0.27027,35,-0.7331,18,-1.8687
ENSG00000062598,ELMO2,44,-0.4311,32,-0.9181,132,1.38638,102,0.93154,63,0.13664,33,-0.8555,28,-1.0973,42,-0.5531
ENSG00000101040,ZMYND8,79,-1.1819,188,0.16605,344,1.19793,177,0.07616,135,-0.3895,83,-1.1057,164,-0.0543,193,0.24431
ENSG00000124126,PREX1,367,1.69104,302,1.32564,188,0.49392,153,0.15870,52,-1.6115,102,-0.4863,80,-0.8587,45,-1.8313
ENSG00000124198,ARFGEF2,27,-0.8199,36,-0.3558,20,-1.2318,24,-1.0176,74,0.91879,12,-1.9758,75,0.81920,58,0.42561
ENSG00000124214,STAU1,74,-0.8273,183,0.62581,14,-3.2776,145,0.23717,133,0.11019,106,-0.2585,248,1.14778,108,-0.2617
ENSG00000124228,DDX27,15,-2.2465,104,0.73637,9,-2.9165,43,-0.6678,29,-1.3630,96,0.59606,69,0.05923,136,1.44454
ENSG00000124201,ZNFX1,2,-4.7732,60,0.10354,5,-3.5554,148,1.67861,30,-1.0372,76,0.49637,78,0.53601,66,0.29504
ENSG00000177410,ZFAS1,151,0.62321,116,0.17992,57,-0.9131,184,0.95941,108,0.07019,130,0.37063,100,-0.0529,40,-1.5547
ENSG00000158445,KCNB1,34,-2.4773,6,-4.8619,10,-4.2688,44,-2.0994,244,0.62081,136,-0.4037,285,0.79899,376,1.58430
ENSG00000158470,B4GALT5,25,-1.0992,25,-1.0739,48,-0.0734,11,-2.2233,95,1.24994,32,-0.7096,36,-0.5094,69,0.58630
ENSG00000158480,SPATA2,32,-0.6759,23,-1.1545,17,-1.6136,91,1.00633,107,1.58025,11,-2.3075,23,-1.1616,43,-0.2582
ENSG00000124226,RNF114,87,1.02059,41,-0.2020,44,-0.1168,75,0.77151,61,0.47455,33,-0.5373,29,-0.7440,20,-1.4384
ENSG00000244687,UBE2V1,0,-7.4276,34,-1.1562,1,-5.7665,131,0.97865,106,0.72406,97,0.46307,88,0.31676,81,0.20371
ENSG00000240849,TMEM189,89,0.80629,132,1.50989,106,1.10369,39,-0.5313,48,-0.2425,23,-1.3302,2,-4.8254,30,-0.9854
ENSG00000172216,CEBPB,40,-0.9445,40,-0.9501,69,-0.1157,148,1.16045,90,0.36063,111,0.66032,53,-0.5186,50,-0.6830
ENSG00000196396,PTPN1,78,0.91419,65,0.60369,14,-1.7984,43,-0.0848,27,-0.8857,28,-0.7387,63,0.55607,53,0.29401
ENSG00000124243,BCAS4,0,-6.5308,6,-2.4583,0,-6.1639,26,-0.3907,53,0.83003,65,1.08406,42,0.35130,47,0.61465
ENSG00000101126,ADNP,101,0.28101,56,-0.6403,145,0.87511,74,-0.2136,73,-0.2770,72,-0.2583,72,-0.2610,92,0.14780
ENSG00000000419,DPM1,0,-6.7250,20,-1.0209,11,-1.8981,58,0.65122,78,1.38850,50,0.41542,13,-1.6401,41,0.09238
ENSG00000054793,ATP9A,299,-0.2523,187,-0.9775,390,0.17246,163,-1.1849,613,1.10548,314,-0.1709,218,-0.7386,352,0.01216
ENSG00000064787,BCAS1,3237,2.06223,3167,2.01638,906,-0.1906,472,-1.1967,469,-1.3053,602,-0.8256,644,-0.7211,122,-3.3477
ENSG00000101132,PFDN4,69,0.17832,30,-1.0934,9,-2.7979,49,-0.3649,76,0.39873,39,-0.7248,141,1.41277,63,0.04015
ENSG00000124098,FAM210B,51,-0.0980,45,-0.3132,6,-3.1662,124,1.40327,40,-0.5227,86,0.75489,48,-0.2081,52,-0.0858
ENSG00000022277,RTF2,125,0.22503,139,0.39660,75,-0.5935,107,-0.0316,115,0.09944,101,-0.1163,124,0.20109,94,-0.2536
ENSG00000101144,BMP7,31,-0.8534,26,-1.1087,58,0.09164,204,2.40880,22,-1.4653,53,-0.0421,43,-0.3549,42,-0.4381
ENSG00000124225,PMEPA1,17,-2.8396,167,0.61059,91,-0.3690,87,-0.4440,112,-0.0529,160,0.53319,97,-0.2693,155,0.54906
ENSG00000124209,RAB22A,11,-2.3489,42,-0.3053,14,-1.9629,88,0.89204,76,0.74522,45,-0.2118,64,0.35771,49,-0.0917
ENSG00000124164,VAPB,83,-0.3744,43,-1.3900,30,-1.9021,111,0.08892,153,0.70450,86,-0.3150,219,1.23690,88,-0.3201
ENSG00000124222,STX16,73,-0.7801,190,0.74781,343,1.83138,86,-0.5304,98,-0.3674,84,-0.5603,77,-0.6998,79,-0.7328
ENSG00000087460,GNAS,1227,-0.3050,495,-1.6901,908,-0.7736,1270,-0.2517,2119,0.67211,1278,-0.2417,2668,0.97592,1396,-0.1136
ENSG00000101158,NELFCD,27,-0.6553,54,0.43387,102,1.56866,18,-1.2865,51,0.41750,15,-1.5436,52,0.37032,20,-1.1776
ENSG00000124172,ATP5F1E,975,0.87083,484,-0.2775,215,-1.5179,655,0.20538,729,0.43436,724,0.36785,671,0.24322,294,-1.1367
ENSG00000087495,PHACTR3,260,-0.2650,774,1.59365,116,-1.4967,272,-0.1954,156,-1.1435,350,0.20895,344,0.18052,324,0.09362
ENSG00000196227,FAM217B,128,-0.6775,130,-0.6515,78,-1.4212,286,0.60205,207,0.08399,129,-0.6668,227,0.21982,292,0.74566
ENSG00000179242,CDH4,27,-0.8424,14,-1.7999,15,-1.7457,93,1.13999,43,-0.1433,114,1.52304,14,-1.7783,53,0.20716
ENSG00000101182,PSMA7,223,0.56140,185,0.25015,97,-0.7632,120,-0.4348,186,0.29264,133,-0.2781,211,0.46529,122,-0.4616
ENSG00000101180,HRH3,12,-1.8459,0,-9.3883,71,0.89531,24,-0.8636,75,1.19302,49,0.27566,16,-1.4645,45,0.17465
ENSG00000130703,OSBPL2,3,-3.5476,39,-0.0928,62,0.65604,62,0.64933,52,0.43049,48,0.24697,31,-0.4560,32,-0.4424
ENSG00000130706,ADRM1,16,-2.0187,35,-0.8908,106,0.86653,157,1.58417,91,0.71323,19,-1.8064,31,-1.0627,39,-0.7887
ENSG00000171858,RPS21,1082,0.84029,283,-1.2916,245,-1.5043,761,0.25021,750,0.25878,1405,1.30672,734,0.19179,253,-1.5677
ENSG00000060491,OGFR,49,-0.2292,34,-0.7844,103,1.00786,50,-0.1968,57,0.02146,46,-0.3198,28,-1.0730,70,0.39594
ENSG00000101193,GID8,0,-7.3064,26,-1.2323,95,0.79600,61,0.04432,85,0.69287,32,-0.9287,74,0.37145,65,0.18231
ENSG00000149658,YTHDF1,13,-2.0704,48,-0.0778,46,-0.1631,180,2.29995,57,0.22950,21,-1.3344,31,-0.7369,26,-1.1117
ENSG00000101199,ARFGAP1,10,-2.6171,22,-1.4487,189,2.10848,4,-3.8959,75,0.46930,65,0.17961,11,-2.5000,65,0.20408
ENSG00000075043,KCNQ2,118,-0.6105,3,-5.6095,131,-0.4535,89,-1.0447,306,1.11369,319,1.01081,80,-1.2080,195,0.20616
ENSG00000101210,EEF1A2,72,-2.6266,12,-5.1739,54,-3.0441,363,-0.1933,933,1.73980,496,0.30749,480,0.25342,378,-0.1438
ENSG00000125534,PPDPF,97,0.40170,74,-0.0298,96,0.38947,83,0.13956,107,0.65041,50,-0.6541,41,-0.9579,51,-0.6689
ENSG00000197457,STMN3,88,-1.1274,10,-4.3195,147,-0.3490,135,-0.4755,375,1.47131,178,-0.0409,168,-0.1310,176,-0.0653
ENSG00000101246,ARFRP1,64,-0.3152,28,-1.5562,93,0.28030,68,-0.2255,112,0.68460,116,0.64781,35,-1.2298,76,-0.0382
ENSG00000101150,TPD52L2,44,-0.2393,15,-1.8199,89,0.90104,33,-0.7012,71,0.60303,39,-0.4532,35,-0.5936,59,0.24697
ENSG00000101152,DNAJC5,94,-0.8583,21,-3.0255,134,-0.3043,111,-0.5981,330,1.45221,154,-0.0867,63,-1.4591,193,0.32199
ENSG00000196700,ZNF512B,0,-6.7845,19,-1.1728,18,-1.2581,6,-2.7432,48,0.31064,69,0.88010,9,-2.2689,95,1.78213
ENSG00000101161,PRPF6,44,-1.7660,212,0.67297,158,0.17964,202,0.58877,85,-0.8711,132,-0.1020,97,-0.5795,197,0.63498
ENSG00000171703,TCEA2,21,-2.4428,43,-1.3760,108,0.04073,120,0.21430,183,1.09690,114,0.13686,56,-0.9686,111,0.09852
ENSG00000203880,PCMTD2,6,-2.7124,27,-0.6436,48,0.26921,58,0.58210,32,-0.4082,44,0.14627,28,-0.5765,65,0.90496
ENSG00000280071,GATD3B,73,0.65372,37,-0.4365,81,0.81856,124,1.59489,54,0.16139,19,-1.4479,8,-2.5961,20,-1.4372
ENSG00000155304,HSPA13,88,0.04039,42,-1.1035,120,0.55396,74,-0.2250,151,1.11333,39,-1.1989,20,-2.2162,86,0.00628
ENSG00000180530,NRIP1,18,-2.1285,43,-0.8548,17,-2.1873,111,0.65952,94,0.44661,31,-1.3539,42,-0.8613,145,1.35952
ENSG00000215386,MIR99AHG,81,-0.0116,97,0.27406,54,-0.6517,191,1.45292,27,-1.7894,98,0.29138,47,-0.8677,97,0.32475
ENSG00000154639,CXADR,78,-0.5261,146,0.48562,175,0.78548,9,-3.6918,132,0.35581,96,-0.1921,75,-0.5729,122,0.20710
ENSG00000154640,BTG3,59,0.05985,83,0.61744,206,2.32800,22,-1.4406,50,-0.2193,22,-1.4647,17,-1.8440,30,-1.0514
ENSG00000224924,LINC00320,54,0.06276,136,1.65622,150,1.84682,7,-2.8501,35,-0.7008,27,-1.0313,56,0.10893,11,-2.4395
ENSG00000154654,NCAM2,64,-0.8324,132,0.30482,22,-2.4323,56,-1.0415,97,-0.2115,68,-0.7470,211,1.09693,174,0.89603
ENSG00000154723,ATP5PF,142,0.27734,53,-1.2433,41,-1.6434,177,0.64215,166,0.62146,143,0.28522,146,0.32660,81,-0.6792
ENSG00000142192,APP,948,0.17347,1000,0.25964,931,0.14328,269,-1.7670,999,0.29283,252,-1.8611,1037,0.31877,1041,0.37223
ENSG00000198862,LTN1,49,0.33378,63,0.73630,14,-1.6064,33,-0.3088,39,-0.0253,14,-1.6115,53,0.46134,48,0.32508
ENSG00000156256,USP16,61,-1.2104,292,1.32948,157,0.26506,211,0.75204,68,-1.1395,87,-0.6767,163,0.32415,114,-0.2727
ENSG00000156261,CCT8,107,1.05202,18,-1.7165,34,-0.7997,30,-0.9935,95,0.99851,28,-1.0830,58,0.02102,52,-0.1590
ENSG00000156299,TIAM1,2,-5.4079,130,0.79288,83,0.04810,16,-2.4593,92,0.23919,66,-0.3155,107,0.45285,110,0.57455
ENSG00000142168,SOD1,346,0.40991,190,-0.5494,159,-0.8192,339,0.37598,418,0.84890,133,-1.0924,276,0.03931,206,-0.4682
ENSG00000156304,SCAF4,19,-0.8552,52,0.74271,0,-6.1137,0,-7.2449,26,-0.3921,32,-0.0506,33,0.02367,70,1.56176
ENSG00000159079,CFAP298,0,-7.0872,39,-0.3901,20,-1.3735,94,1.04072,24,-1.1973,38,-0.4222,100,1.14670,81,0.92277
ENSG00000159082,SYNJ1,0,-7.7508,12,-2.8271,30,-1.4902,0,-8.5146,178,1.67527,33,-1.3560,119,0.65373,125,0.85481
