Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000130856,ZNF236,116,1.73103,34,-0.3473,43,0.01006,13,-1.7556,38,-0.1914,69,0.79324,21,-1.2025,36,-0.2914
ENSG00000197971,MBP,116,-6.1865,7001,-0.1380,17285,1.39745,41515,3.42347,4419,-0.8547,2099,-1.9741,740,-3.6591,1210,-2.9318
ENSG00000166377,ATP9B,116,2.46633,16,-0.9550,27,-0.1582,24,-0.3352,6,-2.2945,25,-0.3182,14,-1.2358,29,-0.0553
ENSG00000122490,SLC66A2,116,1.16404,37,-0.6939,20,-1.6437,29,-1.0470,59,0.03062,66,0.21413,65,0.21754,61,0.08589
ENSG00000141759,TXNL4A,116,-0.3064,192,0.50809,102,-0.5065,137,-0.0443,178,0.38741,119,-0.2608,184,0.50759,96,-0.6512
ENSG00000101544,ADNP2,116,1.51996,58,0.31713,38,-0.3465,33,-0.5622,27,-0.8730,20,-1.3037,50,0.09208,42,-0.2297
ENSG00000141934,PLPP2,116,1.93540,106,1.75294,106,1.75165,35,-0.1354,7,-2.4392,7,-2.5755,3,-3.8704,1,-4.6322
ENSG00000129946,SHC2,116,1.62291,40,-0.2023,25,-0.9190,14,-1.7304,53,0.25148,20,-1.2264,40,-0.1965,51,0.23899
ENSG00000141933,TPGS1,116,1.34833,44,-0.2583,27,-1.0228,32,-0.7798,66,0.37646,48,-0.1446,60,0.26027,35,-0.6917
ENSG00000099804,CDC34,116,1.13160,69,0.26456,33,-0.8776,42,-0.5156,36,-0.7739,44,-0.4646,79,0.55144,45,-0.4615
ENSG00000172270,BSG,116,-1.2483,438,0.86759,151,-0.8439,161,-0.7508,295,0.20698,329,0.38393,331,0.45415,222,-0.2763
ENSG00000099822,HCN2,116,0.42893,174,1.12572,63,-0.5273,60,-0.6090,132,0.65244,59,-0.6340,66,-0.5030,75,-0.2893
ENSG00000099821,POLRMT,116,1.48833,57,0.27042,31,-0.6807,21,-1.2550,44,-0.1376,56,0.23898,49,0.01788,30,-0.8045
ENSG00000070423,RNF126,116,1.78416,54,0.42798,26,-0.7399,10,-2.1372,40,-0.0515,39,-0.1138,51,0.37846,14,-1.7109
ENSG00000099864,PALM,116,-0.3104,213,0.67525,55,-1.4486,127,-0.1589,184,0.43249,291,1.22246,98,-0.6211,114,-0.3779
ENSG00000011304,PTBP1,116,2.35719,30,-0.0552,31,-0.0402,32,0.04323,10,-1.6650,29,-0.1062,8,-2.1733,25,-0.3875
ENSG00000129951,PLPPR3,116,1.76652,29,-0.5853,1,-5.1857,12,-1.8736,48,0.20876,10,-2.0864,52,0.40567,50,0.30658
ENSG00000175221,MED16,116,1.63449,84,1.03912,25,-0.8787,25,-0.9095,15,-1.6113,52,0.23947,36,-0.3752,29,-0.7153
ENSG00000198858,R3HDM4,116,1.58232,68,0.62325,25,-0.9628,31,-0.6193,38,-0.2905,33,-0.5226,27,-0.8841,48,0.07516
ENSG00000065268,WDR18,116,2.00515,52,0.54426,15,-1.3369,10,-1.8989,28,-0.4647,22,-0.7879,37,-0.0180,27,-0.5244
ENSG00000182087,TMEM259,116,1.05172,80,0.43052,70,0.20414,52,-0.2556,51,-0.3058,40,-0.6846,54,-0.2224,49,-0.3887
ENSG00000099817,POLR2E,116,0.41294,79,-0.2109,55,-0.7500,46,-1.0268,116,0.41864,103,0.21628,111,0.39032,80,-0.1933
ENSG00000167468,GPX4,116,-1.8160,387,0.02966,184,-1.1259,316,-0.2917,614,0.79526,511,0.48419,518,0.58537,317,-0.3191
ENSG00000118046,STK11,116,1.13936,58,-0.0280,21,-1.5587,55,-0.1098,58,-0.0281,48,-0.3027,51,-0.2610,65,0.18999
ENSG00000099624,ATP5F1D,116,-1.4258,173,-0.8150,124,-1.3196,208,-0.5368,384,0.44263,344,0.26445,514,1.11553,273,-0.1219
ENSG00000167470,MIDN,116,1.20678,38,-0.6096,53,-0.1129,51,-0.1625,50,-0.1912,67,0.27637,34,-0.8477,61,0.13388
ENSG00000099622,CIRBP,116,-1.3354,415,0.67441,318,0.23178,221,-0.3466,317,0.22925,396,0.59556,280,0.02804,205,-0.5103
ENSG00000228300,FAM174C,116,2.03338,62,0.87269,18,-1.0865,21,-0.8905,23,-0.6971,21,-0.8428,26,-0.5601,26,-0.5646
ENSG00000160953,PWWP3A,116,0.07898,86,-0.3893,125,0.20566,103,-0.1066,108,-0.0373,133,0.30592,100,-0.1786,116,0.09086
ENSG00000115286,NDUFS7,116,-0.4000,283,1.07462,211,0.56605,223,0.65596,135,-0.1558,117,-0.3790,127,-0.2824,76,-1.1296
ENSG00000130005,GAMT,116,0.42233,162,0.99437,153,0.89093,114,0.39016,65,-0.4849,66,-0.4643,64,-0.5800,44,-1.1723
ENSG00000071626,DAZAP1,116,1.39563,25,-1.0611,60,0.25376,23,-1.2054,79,0.72108,36,-0.5485,40,-0.4027,45,-0.2286
ENSG00000115268,RPS15,116,-2.8194,728,-0.0478,812,0.12894,1472,1.13564,1219,0.80485,1179,0.74767,619,-0.3371,367,-1.2040
ENSG00000115266,APC2,116,0.85830,94,0.50520,40,-0.8318,62,-0.1743,50,-0.5037,125,0.98994,60,-0.2305,41,-0.8934
ENSG00000119559,C19orf25,116,1.71218,24,-0.9263,31,-0.5262,57,0.44246,27,-0.7459,59,0.51030,31,-0.5825,29,-0.7018
ENSG00000071655,MBD3,116,1.22658,65,0.23775,34,-0.7709,65,0.23269,70,0.37396,55,-0.0297,40,-0.5851,37,-0.6881
ENSG00000127540,UQCR11,116,-2.0600,423,-0.0881,333,-0.4649,496,0.16532,863,1.10349,588,0.44446,529,0.30900,299,-0.6976
ENSG00000079313,REXO1,116,2.12820,52,0.62405,9,-2.0347,11,-1.7384,27,-0.4236,46,0.42213,22,-0.8051,24,-0.6554
ENSG00000129911,KLF16,116,2.20568,28,-0.2986,8,-2.1054,15,-1.2067,33,-0.0272,34,0.02042,27,-0.3801,25,-0.5430
ENSG00000129968,ABHD17A,116,-0.5847,237,0.56445,194,0.23172,155,-0.1276,285,0.87875,229,0.50191,118,-0.6147,114,-0.6647
ENSG00000227500,SCAMP4,116,2.15831,57,0.82474,37,0.12292,31,-0.1940,21,-0.7870,18,-0.9821,14,-1.5090,19,-0.9717
ENSG00000133275,CSNK1G2,116,1.51656,30,-0.7178,35,-0.5011,15,-1.7121,75,0.74746,43,-0.1552,36,-0.4851,45,-0.0878
ENSG00000133243,BTBD2,116,0.61275,93,0.24836,31,-1.4316,48,-0.7805,145,1.00501,98,0.33099,61,-0.4583,71,-0.1978
ENSG00000099875,MKNK2,116,2.35344,7,-2.1941,23,-0.5220,19,-0.8173,19,-0.7659,45,0.56405,15,-1.1903,29,-0.1697
ENSG00000065000,AP3D1,116,-0.4051,191,0.39387,115,-0.4202,106,-0.5423,116,-0.4040,133,-0.1933,157,0.08469,204,0.58002
ENSG00000104886,PLEKHJ1,116,1.46102,58,0.27120,19,-1.4749,20,-1.3446,44,-0.1782,12,-2.0870,60,0.35374,52,0.08983
ENSG00000104897,SF3A2,116,2.79976,40,0.69431,24,-0.1391,20,-0.4345,13,-1.0933,7,-1.8759,11,-1.4233,10,-1.5305
ENSG00000104904,OAZ1,116,-2.1557,466,-0.0380,176,-1.5319,213,-1.2454,856,0.97374,435,-0.1485,833,1.09905,423,-0.2146
ENSG00000130332,LSM7,116,0.77769,88,0.31927,49,-0.5916,66,-0.1457,92,0.38539,57,-0.3635,75,0.06429,52,-0.5617
ENSG00000005206,SPPL2B,116,2.52938,9,-1.6824,23,-0.3608,21,-0.5053,12,-1.3543,40,0.51889,17,-0.8926,18,-0.7959
ENSG00000099800,TIMM13,116,0.44954,103,0.25622,64,-0.4995,73,-0.2900,114,0.42592,141,0.78106,86,-0.0324,47,-1.0415
ENSG00000176533,GNG7,116,0.06339,238,1.29025,122,0.14901,123,0.16382,158,0.57729,141,0.37844,53,-1.2359,54,-1.2097
ENSG00000176490,DIRAS1,116,0.21445,37,-1.5445,7,-3.8497,9,-3.5870,181,0.96120,33,-1.7256,185,1.19655,131,0.47356
ENSG00000141873,SLC39A3,116,1.98440,41,0.13690,12,-1.6854,11,-1.7834,32,-0.2422,31,-0.3095,51,0.56005,15,-1.4541
ENSG00000104969,SGTA,116,0.55791,119,0.60828,103,0.36160,89,0.12030,95,0.22898,72,-0.2173,62,-0.4877,52,-0.7664
ENSG00000172009,THOP1,116,1.21079,59,0.08669,16,-1.8822,42,-0.4631,44,-0.3838,51,-0.1637,69,0.37992,48,-0.2685
ENSG00000104964,TLE5,116,-2.2862,303,-0.8482,221,-1.3277,320,-0.7633,1198,1.42345,685,0.44353,631,0.35342,555,0.11300
ENSG00000088256,GNA11,116,0.56219,162,1.14165,67,-0.3245,67,-0.3280,86,0.08257,57,-0.5651,58,-0.6104,75,-0.1533
ENSG00000125912,NCLN,116,1.99584,26,-0.5333,21,-0.8789,16,-1.2954,20,-0.9231,4,-3.3765,42,0.21288,43,0.26282
ENSG00000161082,CELF5,116,-0.1533,166,0.42689,5,-4.5693,15,-3.1380,113,-0.1857,55,-1.3005,179,0.63763,223,1.10633
ENSG00000141905,NFIC,116,-1.2956,252,-0.1009,383,0.58617,298,0.17101,337,0.37204,411,0.70402,145,-1.0413,297,0.18559
ENSG00000129932,DOHH,116,1.33323,103,1.12442,66,0.36456,68,0.40148,35,-0.6168,35,-0.6223,37,-0.6198,15,-2.0126
ENSG00000105325,FZR1,116,1.66971,72,0.80407,27,-0.7802,22,-1.0882,45,0.03640,12,-1.9344,37,-0.3002,37,-0.3224
ENSG00000161091,MFSD12,116,1.32090,59,0.16743,52,-0.0411,12,-2.2057,44,-0.2963,29,-0.9404,55,0.08168,54,0.03485
ENSG00000064961,HMG20B,116,2.64774,25,-0.1643,37,0.44323,35,0.38863,22,-0.3854,25,-0.1852,6,-2.3301,3,-3.2104
ENSG00000186111,PIP5K1C,116,0.59354,60,-0.4663,10,-3.0344,22,-1.9584,102,0.38210,100,0.35581,100,0.39857,97,0.35249
ENSG00000183617,MRPL54,116,1.23268,73,0.43088,37,-0.6429,48,-0.2205,62,0.17611,45,-0.3384,64,0.24563,24,-1.3692
ENSG00000007264,MATK,116,1.17708,55,-0.0727,0,-7.6580,2,-4.5640,108,1.05719,56,-0.0280,64,0.18954,55,-0.0870
ENSG00000167654,ATCAY,116,-0.8313,212,0.11424,13,-4.0114,43,-2.3164,218,0.15829,152,-0.4143,304,0.83359,306,0.84380
ENSG00000167657,DAPK3,116,2.19858,12,-1.5293,9,-1.9209,7,-2.2382,21,-0.7596,7,-2.2687,50,0.74782,33,-0.0560
ENSG00000167658,EEF2,116,-2.1906,574,0.25938,306,-0.7314,420,-0.2415,992,1.19544,790,0.79481,440,-0.1883,405,-0.3305
ENSG00000105229,PIAS4,116,1.65772,30,-0.6237,75,0.86597,39,-0.2070,25,-0.8523,29,-0.6488,24,-1.0077,40,-0.1660
ENSG00000178951,ZBTB7A,116,-1.9196,281,-0.5826,375,-0.1316,221,-0.9529,413,0.02130,433,0.09923,300,-0.5293,816,1.41922
ENSG00000126934,MAP2K2,116,-0.0674,80,-0.6447,84,-0.5756,84,-0.5735,173,0.58919,86,-0.5288,168,0.62759,124,0.04974
ENSG00000089847,ANKRD24,116,2.34340,11,-1.6081,6,-2.4164,7,-2.2730,23,-0.4938,24,-0.4509,34,0.14119,31,-0.0273
ENSG00000105255,FSD1,116,1.49870,14,-1.8079,12,-2.0644,5,-3.3187,59,0.32324,14,-1.8510,83,1.07201,47,-0.0276
ENSG00000008382,MPND,116,1.89755,22,-0.8900,10,-2.0876,28,-0.5248,43,0.14083,33,-0.2639,37,-0.1173,34,-0.2634
ENSG00000141985,SH3GL1,116,1.33067,89,0.86733,33,-0.7394,27,-1.0024,47,-0.1820,44,-0.3007,36,-0.6673,50,-0.0905
ENSG00000167670,CHAF1A,116,2.71851,1,-4.3711,11,-1.3332,31,0.24153,8,-1.8003,6,-2.2423,12,-1.3567,37,0.57321
ENSG00000167671,UBXN6,116,0.07678,132,0.29503,48,-1.2924,68,-0.7586,152,0.52299,102,-0.1318,151,0.59352,92,-0.3240
ENSG00000167674,HDGFL2,116,1.23672,51,-0.1215,35,-0.7101,27,-1.1189,47,-0.2483,29,-1.0158,69,0.40193,56,0.01462
ENSG00000167680,SEMA6B,116,1.16161,69,0.27861,3,-4.0279,10,-2.6227,70,0.30155,63,0.12493,63,0.15809,61,0.09752
ENSG00000185361,TNFAIP8L1,116,2.14978,16,-1.1522,6,-2.5879,21,-0.7463,30,-0.2049,7,-2.3708,32,-0.1647,44,0.41954
ENSG00000074842,MYDGF,116,1.47961,58,0.27778,34,-0.5424,27,-0.9037,27,-0.8924,52,0.09656,64,0.50525,22,-1.2820
ENSG00000142002,DPP9,116,2.23726,22,-0.6324,40,0.30759,23,-0.5528,11,-1.6457,17,-0.9921,24,-0.5284,27,-0.3591
ENSG00000141965,FEM1A,116,2.10573,43,0.32341,40,0.19574,17,-1.1425,19,-0.9203,26,-0.4991,25,-0.5965,22,-0.8285
ENSG00000105355,PLIN3,116,1.40245,100,1.12858,142,1.79244,82,0.79180,12,-2.1186,32,-0.7191,4,-3.9151,8,-2.8379
ENSG00000127663,KDM4B,116,1.88926,40,0.04371,32,-0.3166,38,-0.0545,35,-0.1960,40,0.03805,20,-1.1325,26,-0.6930
ENSG00000130254,SAFB2,116,0.16688,52,-1.0836,169,0.79306,139,0.46206,60,-0.8702,108,0.05989,67,-0.7679,134,0.46068
ENSG00000160633,SAFB,116,0.24802,58,-0.8278,121,0.31937,95,-0.0699,84,-0.2646,52,-1.0066,98,-0.0191,135,0.58032
ENSG00000130255,RPL36,116,-2.9427,771,-0.0906,629,-0.4105,1517,1.03962,1551,1.07847,1259,0.71586,624,-0.4682,533,-0.7329
ENSG00000174917,MICOS13,116,-0.5998,191,0.19101,109,-0.6958,123,-0.5093,239,0.55634,228,0.48390,229,0.56365,117,-0.6456
ENSG00000167733,HSD11B1L,116,0.81730,32,-1.2054,16,-2.2601,27,-1.4698,123,0.92232,94,0.46364,88,0.40973,61,-0.2576
ENSG00000196365,LONP1,116,1.10580,55,-0.1175,40,-0.6182,37,-0.7599,72,0.30013,47,-0.3602,73,0.37371,42,-0.6144
ENSG00000174886,NDUFA11,116,-1.0616,284,0.34412,177,-0.4086,211,-0.1373,342,0.65223,209,-0.1482,317,0.60672,162,-0.6028
ENSG00000031823,RANBP3,116,1.67628,45,0.03273,38,-0.2450,40,-0.1430,23,-0.9596,35,-0.3356,40,-0.1785,31,-0.5850
ENSG00000130382,MLLT1,116,0.77686,78,0.11701,52,-0.5160,35,-1.1087,119,0.82722,101,0.54151,62,-0.2714,49,-0.6678
ENSG00000125656,CLPP,116,1.55676,39,-0.2838,34,-0.4909,48,0.05737,55,0.25698,63,0.49152,46,-0.0400,10,-2.4010
ENSG00000125652,ALKBH7,116,0.63707,56,-0.5141,90,0.21605,104,0.45635,79,0.01801,116,0.64709,78,-0.0113,33,-1.4135
ENSG00000125651,GTF2F1,116,0.43934,99,0.18485,50,-0.8757,50,-0.8776,55,-0.7451,94,0.09626,94,0.12087,115,0.49642
ENSG00000088247,KHSRP,116,0.65546,121,0.72565,90,0.24667,74,-0.0710,55,-0.5445,88,0.19585,48,-0.8116,68,-0.2335
ENSG00000125648,SLC25A23,116,-1.1184,256,0.11707,107,-1.2414,185,-0.3959,359,0.67324,504,1.26900,173,-0.5543,255,0.12146
ENSG00000104833,TUBB4A,116,-2.2476,1393,1.76414,847,0.84840,696,0.51290,223,-1.2748,231,-1.2192,478,-0.1107,310,-0.8455
ENSG00000125730,C3,116,-0.1830,86,-0.6397,188,0.60707,365,1.80644,109,-0.2821,313,1.50956,33,-2.2280,29,-2.4089
ENSG00000125734,GPR108,116,2.49338,32,0.10405,19,-0.7022,28,-0.0997,19,-0.7163,20,-0.5954,17,-0.9350,15,-1.1208
ENSG00000171105,INSR,116,0.55125,97,0.26034,167,1.18453,79,-0.0691,45,-0.9485,49,-0.8240,65,-0.4211,72,-0.2439
ENSG00000104880,ARHGEF18,116,2.44635,32,0.08804,28,-0.0994,18,-0.8407,12,-1.4146,32,0.09141,17,-0.9571,16,-1.0934
ENSG00000198816,ZNF358,116,0.17636,135,0.42958,76,-0.4901,84,-0.3365,179,0.90565,195,1.05710,53,-1.1254,73,-0.6044
ENSG00000090674,MCOLN1,116,1.95693,48,0.36118,15,-1.4155,30,-0.3598,10,-1.9495,19,-1.0945,40,0.07958,32,-0.3115
ENSG00000032444,PNPLA6,116,0.83222,39,-0.8902,67,-0.0727,48,-0.5708,63,-0.1560,67,-0.0709,85,0.36039,64,-0.1503
ENSG00000076826,CAMSAP3,116,2.30372,26,-0.3237,3,-3.4538,0,-5.7235,26,-0.3117,3,-3.3921,47,0.69469,28,-0.2736
ENSG00000076924,XAB2,116,1.75031,31,-0.4742,42,-0.0087,45,0.10490,32,-0.4180,22,-1.0260,34,-0.3924,34,-0.4015
ENSG00000229833,PET100,116,-0.1884,139,0.09704,84,-0.6907,113,-0.2266,172,0.45444,116,-0.1827,178,0.58679,104,-0.3973
ENSG00000181029,TRAPPC5,116,-0.2283,122,-0.1421,68,-1.0388,83,-0.7392,159,0.27772,123,-0.1333,204,0.81379,128,-0.0713
ENSG00000142459,EVI5L,116,1.23991,107,1.10239,81,0.61761,43,-0.4025,63,0.19960,33,-0.8165,28,-1.1322,28,-1.1469
ENSG00000183248,PRR36,116,1.29650,40,-0.4541,7,-3.0130,4,-3.6083,54,-0.0047,33,-0.7607,69,0.47326,72,0.55834
ENSG00000076984,MAP2K7,116,2.06043,22,-0.7690,41,0.18310,42,0.22398,25,-0.5510,20,-0.9215,25,-0.6271,23,-0.7423
ENSG00000260001,TGFBR3L,116,1.78796,3,-3.6771,2,-4.0071,10,-2.1173,71,0.88695,19,-1.1609,62,0.77901,34,-0.3470
ENSG00000178531,CTXN1,116,-1.2083,321,0.38525,16,-4.0496,110,-1.2844,469,1.03131,344,0.49983,325,0.46895,252,-0.0074
ENSG00000104980,TIMM44,116,2.03442,20,-0.9650,24,-0.6323,45,0.33739,27,-0.4647,3,-3.6453,32,-0.2487,34,-0.1276
ENSG00000066044,ELAVL1,116,1.19159,81,0.56475,41,-0.5094,39,-0.5736,53,-0.1125,35,-0.7634,59,0.05320,44,-0.4580
ENSG00000090661,CERS4,116,1.42432,108,1.29254,84,0.84381,35,-0.5788,30,-0.7689,22,-1.2763,27,-1.0319,27,-1.0636
ENSG00000167775,CD320,116,2.11701,12,-1.6341,10,-1.8806,26,-0.4976,21,-0.8046,21,-0.8310,44,0.40599,30,-0.2820
ENSG00000267855,NDUFA7,116,0.77898,31,-1.2795,44,-0.7695,65,-0.1756,113,0.73220,70,-0.0395,103,0.66583,39,-1.0461
ENSG00000233927,RPS28,116,-3.1406,836,-0.1774,838,-0.1735,1691,0.99167,1725,1.02722,1539,0.82796,748,-0.3910,551,-0.9027
ENSG00000185236,RAB11B,116,0.46135,151,0.90915,96,0.15720,102,0.25480,64,-0.4862,58,-0.6383,74,-0.2888,68,-0.4205
ENSG00000099785,MARCH2,116,1.82500,26,-0.6811,21,-0.9845,23,-0.8525,63,0.71124,49,0.28462,36,-0.2237,18,-1.3007
ENSG00000099783,HNRNPM,116,-1.2018,155,-0.7547,444,0.94374,409,0.80307,205,-0.3235,271,0.11815,153,-0.8497,306,0.35814
ENSG00000130803,ZNF317,116,2.72582,40,0.62631,18,-0.6336,9,-1.6091,22,-0.3479,7,-1.9533,17,-0.7558,12,-1.3230
ENSG00000130818,ZNF426,116,2.84456,8,-1.7772,24,-0.1010,18,-0.5682,15,-0.8472,18,-0.5108,16,-0.8037,13,-1.0857
ENSG00000197961,ZNF121,116,2.70129,10,-1.5459,29,0.12136,12,-1.2234,10,-1.4764,17,-0.7536,20,-0.5536,20,-0.5618
ENSG00000171466,ZNF562,116,2.32888,29,-0.1436,23,-0.5203,13,-1.3766,21,-0.6440,11,-1.5770,22,-0.6703,32,-0.0055
ENSG00000198258,UBL5,116,-0.9730,229,0.08933,178,-0.3077,205,-0.0857,310,0.58704,258,0.28368,312,0.69088,123,-0.9602
ENSG00000127445,PIN1,116,-0.9993,131,-0.8127,68,-1.7986,107,-1.1149,278,0.37999,175,-0.3620,428,1.34402,236,0.12275
ENSG00000105088,OLFM2,116,1.41830,22,-1.2513,7,-2.9851,32,-0.7225,65,0.40295,87,0.90821,50,-0.0035,37,-0.5108
ENSG00000080573,COL5A3,116,2.08807,1,-4.4825,3,-3.4089,2,-4.0537,29,-0.3506,158,2.80089,12,-1.7474,12,-1.7019
ENSG00000130813,SHFL,116,1.74797,46,0.12021,20,-1.1636,10,-2.1966,38,-0.1516,49,0.24510,41,-0.0547,31,-0.5222
ENSG00000130811,EIF3G,116,0.58142,114,0.56271,98,0.30211,94,0.23055,89,0.15428,80,-0.0121,67,-0.3274,42,-1.0881
ENSG00000130816,DNMT1,116,0.56351,71,-0.2302,133,0.80333,78,-0.0844,26,-1.7592,86,0.07223,50,-0.8280,105,0.45592
ENSG00000105364,MRPL4,116,1.27757,15,-1.9056,27,-1.0844,25,-1.1592,61,0.17752,35,-0.6839,78,0.68254,54,-0.0077
ENSG00000105376,ICAM5,116,1.85185,19,-1.1116,0,-6.4220,4,-3.4039,31,-0.4178,11,-1.9462,70,1.08430,41,0.01706
ENSG00000267673,FDX2,116,0.77997,65,-0.1569,19,-2.0057,29,-1.4013,90,0.35829,42,-0.8526,121,1.00802,59,-0.3429
ENSG00000105401,CDC37,116,-0.0694,82,-0.6153,66,-0.9483,48,-1.4187,123,0.02131,93,-0.4120,190,0.87219,151,0.41443
ENSG00000065989,PDE4A,116,0.92228,25,-1.4941,6,-3.5870,12,-2.5449,96,0.61048,57,-0.2398,88,0.53026,88,0.52048
ENSG00000079999,KEAP1,116,1.00204,87,0.52279,77,0.30325,83,0.44392,56,-0.1978,49,-0.4121,55,-0.2559,28,-1.3390
ENSG00000180739,S1PR5,116,1.85164,105,1.66512,113,1.80050,63,0.72800,4,-3.3356,0,-6.4146,0,-5.8744,0,-6.7602
ENSG00000130734,ATG4D,116,2.70793,15,-0.8813,12,-1.1803,8,-1.8731,12,-1.2171,11,-1.3419,19,-0.6182,30,0.16277
ENSG00000129347,KRI1,116,2.32426,29,-0.1597,37,0.24035,18,-0.9090,13,-1.3393,18,-0.9188,17,-1.0677,28,-0.2270
ENSG00000129355,CDKN2D,116,-0.1802,124,-0.0681,24,-2.5623,50,-1.4513,210,0.79325,123,-0.0863,200,0.82701,126,-0.0555
ENSG00000129353,SLC44A2,116,0.91995,44,-0.6483,82,0.34281,119,0.96178,22,-1.7073,156,1.45707,27,-1.4807,36,-1.0191
ENSG00000267100,ILF3-DT,116,1.07712,94,0.71873,98,0.77823,68,0.17650,46,-0.4389,43,-0.5451,33,-1.0291,39,-0.7651
ENSG00000129351,ILF3,116,-0.1550,116,-0.1579,176,0.52780,95,-0.4615,91,-0.5247,190,0.65291,100,-0.4321,146,0.25034
ENSG00000213339,QTRT1,116,2.35040,35,0.14630,24,-0.4112,10,-1.7533,10,-1.7832,21,-0.6521,28,-0.2345,23,-0.5340
ENSG00000079805,DNM2,116,1.07332,156,1.61741,124,1.18910,88,0.60886,11,-2.4836,55,-0.1587,14,-2.3145,15,-2.2068
ENSG00000142453,CARM1,116,1.41047,52,0.03355,27,-0.9373,13,-2.0836,33,-0.6644,57,0.19131,53,0.09998,51,0.00070
ENSG00000130733,YIPF2,116,2.66944,18,-0.6364,16,-0.8611,18,-0.6793,6,-2.1982,6,-2.1457,25,-0.1678,23,-0.3240
ENSG00000127616,SMARCA4,116,-0.2025,108,-0.3150,118,-0.1771,85,-0.6907,119,-0.1560,140,0.10092,116,-0.2293,200,0.79922
ENSG00000130164,LDLR,116,2.62916,24,-0.2499,52,1.01566,19,-0.5699,14,-1.0634,9,-1.6424,13,-1.2858,10,-1.5986
ENSG00000105518,TMEM205,116,0.27814,146,0.65955,55,-0.8897,68,-0.5686,96,-0.0219,92,-0.0978,112,0.25985,89,-0.1622
ENSG00000105520,PLPPR2,116,0.98313,56,-0.1998,20,-1.7714,33,-1.0324,56,-0.2050,64,-0.0037,72,0.21705,76,0.30382
ENSG00000130175,PRKCSH,116,0.21805,212,1.24937,212,1.25395,119,0.26533,73,-0.5066,87,-0.2342,53,-1.0843,43,-1.4284
ENSG00000196361,ELAVL3,116,-1.9032,644,0.77697,793,1.14147,394,-0.0359,347,-0.2345,321,-0.3590,241,-0.8783,465,0.26353
ENSG00000130159,ECSIT,116,1.56696,44,-0.1003,18,-1.4016,22,-1.1533,51,0.14121,38,-0.3346,65,0.63606,23,-1.1612
ENSG00000130165,ELOF1,116,1.96508,56,0.62602,28,-0.4618,19,-1.0687,25,-0.6528,30,-0.3629,34,-0.2018,19,-1.1377
ENSG00000173875,ZNF791,116,0.98810,41,-0.6981,73,0.22208,55,-0.2445,29,-1.1954,84,0.43979,50,-0.4149,70,0.17134
ENSG00000105583,WDR83OS,116,0.49865,131,0.70841,103,0.30765,84,-0.0272,89,0.07236,70,-0.2988,92,0.14617,37,-1.3862
ENSG00000095059,DHPS,116,1.62726,19,-1.3286,45,-0.0122,19,-1.3359,35,-0.3845,29,-0.6979,58,0.47480,36,-0.3889
ENSG00000105576,TNPO2,116,0.13203,149,0.54357,54,-1.0395,74,-0.5682,128,0.29710,80,-0.4428,107,0.00372,125,0.29709
ENSG00000123144,TRIR,116,-0.2155,101,-0.4285,103,-0.3965,154,0.23895,144,0.13646,185,0.54167,142,0.12340,120,-0.1823
ENSG00000198356,GET3,116,0.91170,108,0.78969,28,-1.3188,27,-1.3638,50,-0.4501,75,0.18794,89,0.54029,42,-0.7712
ENSG00000171223,JUNB,116,0.99196,38,-0.7989,21,-1.7151,59,-0.1271,27,-1.2886,235,2.38508,39,-0.8389,32,-1.1615
ENSG00000167815,PRDX2,116,-1.1446,223,-0.1369,91,-1.5121,139,-0.8645,273,0.18913,312,0.40904,447,1.22219,189,-0.4358
ENSG00000105613,MAST1,116,1.54908,23,-1.0620,2,-4.3547,1,-4.7379,36,-0.4276,24,-1.0511,89,1.27544,45,-0.0886
ENSG00000105612,DNASE2,116,2.51183,23,-0.3550,13,-1.2692,31,0.07185,25,-0.2719,38,0.38714,9,-1.8646,16,-1.0436
ENSG00000105607,GCDH,116,2.54765,27,-0.1133,25,-0.2261,23,-0.3496,11,-1.5009,32,0.17353,19,-0.7517,9,-1.7840
ENSG00000179115,FARSA,116,0.89869,32,-1.1545,30,-1.2595,39,-0.8587,85,0.38251,53,-0.3753,107,0.89461,52,-0.4351
ENSG00000179218,CALR,116,-0.8362,327,0.82988,273,0.52492,245,0.34775,127,-0.6962,205,0.05247,186,-0.1156,158,-0.3946
ENSG00000179262,RAD23A,116,-0.4623,251,0.79188,136,-0.2099,127,-0.3240,169,0.13287,150,-0.0605,159,0.04334,144,-0.1379
ENSG00000179271,GADD45GIP1,116,-0.4781,156,-0.0122,80,-1.0474,90,-0.8597,234,0.65810,188,0.29378,216,0.60559,136,-0.2516
ENSG00000008441,NFIX,116,-1.6527,261,-0.4174,690,1.19413,795,1.45605,254,-0.4585,393,0.23403,127,-1.6216,318,-0.1181
ENSG00000104907,TRMT1,116,2.39481,30,-0.0633,12,-1.4196,9,-1.8418,16,-0.9853,37,0.29106,24,-0.4617,21,-0.6349
