Feature ID,Feature Name,Feature count topic 1to7,Feature log2 fold change topic 1to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000105176,URI1,82,-0.3278,92,0.04053,71,-0.3750,125,0.60649
ENSG00000198597,ZNF536,24,-0.2734,57,1.34546,31,0.30877,13,-1.0704
ENSG00000121297,TSHZ3,26,0.60234,7,-1.7662,11,-1.1517,26,0.18640
ENSG00000168813,ZNF507,25,-0.1906,48,0.96581,22,-0.3034,23,-0.2616
ENSG00000178904,DPY19L3,19,-0.9714,57,1.30307,38,0.61351,28,0.14999
ENSG00000105185,PDCD5,116,0.19073,80,-0.5056,137,0.33589,95,-0.2684
ENSG00000105186,ANKRD27,17,-0.0577,32,0.97294,11,-0.7161,15,-0.3157
ENSG00000121289,CEP89,17,-0.8006,49,1.34596,23,0.10239,24,0.16284
ENSG00000076650,GPATCH1,19,0.05031,11,-0.7737,10,-0.9195,26,0.58600
ENSG00000130881,LRP3,16,-1.2431,25,-0.0012,66,1.65617,33,0.54202
ENSG00000130876,SLC7A10,7,-2.0628,29,0.90861,45,1.72174,27,0.93865
ENSG00000153879,CEBPG,45,1.08677,17,-1.1043,26,-0.5149,20,-0.9658
ENSG00000124299,PEPD,40,-0.0720,54,0.44763,57,0.54713,28,-0.6011
ENSG00000153885,KCTD15,14,-1.0307,51,1.57959,53,1.65979,7,-1.5973
ENSG00000257103,LSM14A,44,-0.1857,70,0.66115,49,0.08081,41,-0.2039
ENSG00000166398,KIAA0355,11,-0.8976,32,1.33011,11,-0.3755,19,0.53185
ENSG00000105220,GPI,392,0.86030,183,-0.9044,264,-0.3401,208,-0.7673
ENSG00000126261,UBA2,82,0.14419,110,0.53210,74,-0.1041,56,-0.5804
ENSG00000089335,ZNF302,56,0.35807,52,0.00955,53,0.03098,35,-0.6480
ENSG00000197841,ZNF181,17,0.14574,19,0.25261,16,-0.0717,13,-0.3638
ENSG00000089351,GRAMD1A,17,-0.0143,18,0.06007,24,0.52060,14,-0.3773
ENSG00000105711,SCN1B,125,0.32513,33,-1.8785,93,-0.3464,137,0.29176
ENSG00000153902,LGI4,64,-1.0918,240,1.65919,134,0.63237,87,-0.0680
ENSG00000266964,FXYD1,105,-1.3892,192,0.21319,546,2.06990,184,0.16907
ENSG00000221946,FXYD7,135,0.44159,38,-1.7820,108,-0.1964,126,0.05568
ENSG00000105698,USF2,81,-0.7916,97,-0.0922,187,0.98970,139,0.55270
ENSG00000105695,MAG,32,1.63990,11,-1.1547,19,-0.3553,5,-2.4354
ENSG00000105677,TMEM147,45,-0.0137,47,0.05455,73,0.75329,32,-0.6044
ENSG00000126254,RBM42,35,-0.4120,86,1.31138,49,0.36897,25,-0.7221
ENSG00000126267,COX6B1,359,0.37567,229,-0.5660,536,0.79517,171,-1.0883
ENSG00000272333,KMT2B,17,-0.6238,69,2.11270,9,-1.1654,14,-0.6553
ENSG00000205155,PSENEN,32,0.38698,19,-0.6687,48,0.82125,15,-1.0861
ENSG00000267796,LIN37,15,0.58841,5,-1.4248,9,-0.5823,13,-0.0485
ENSG00000004776,HSPB6,16,-0.6290,25,0.39983,29,0.65307,23,0.31612
ENSG00000004777,ARHGAP33,24,-0.0308,15,-0.7049,55,1.38042,13,-0.9333
ENSG00000105290,APLP1,279,0.84277,115,-1.0937,298,0.38777,104,-1.3308
ENSG00000126243,LRFN3,18,0.48941,8,-1.0439,14,-0.1739,14,-0.2052
ENSG00000205138,SDHAF1,17,0.25578,12,-0.4362,31,1.09809,7,-1.3826
ENSG00000239382,ALKBH6,28,0.53251,23,-0.1310,16,-0.6636,19,-0.4474
ENSG00000105270,CLIP3,407,0.77384,185,-0.9649,380,0.15436,193,-0.9743
ENSG00000105258,POLR2I,141,-0.0070,76,-0.9533,233,0.81568,129,-0.1589
ENSG00000105254,TBCB,212,0.74167,92,-1.0468,220,0.30897,98,-1.0274
ENSG00000126247,CAPNS1,184,0.67640,136,-0.2475,164,0.04866,80,-1.1337
ENSG00000161281,COX7A1,89,-0.2441,110,0.23834,150,0.74351,80,-0.2800
ENSG00000167635,ZNF146,35,0.32439,28,-0.2506,28,-0.2558,28,-0.2380
ENSG00000232677,LINC00665,15,0.55005,11,-0.1900,4,-1.6177,12,-0.1323
ENSG00000142065,ZFP14,37,0.24950,38,0.13717,24,-0.5707,31,-0.1959
ENSG00000181007,ZFP82,27,0.39091,28,0.23701,23,-0.0654,15,-0.8336
ENSG00000186017,ZNF566,16,-0.2947,34,1.13034,13,-0.3881,15,-0.2062
ENSG00000254004,ZNF260,17,0.10052,23,0.52011,12,-0.5000,14,-0.2634
ENSG00000186020,ZNF529,28,0.66083,14,-0.7796,20,-0.3106,18,-0.4996
ENSG00000161298,ZNF382,14,0.20784,9,-0.6914,13,-0.0510,14,0.02734
ENSG00000189042,ZNF567,13,0.23878,14,0.21137,7,-0.8487,12,-0.1187
ENSG00000185869,ZNF829,19,0.40079,21,0.24933,10,-0.8302,14,-0.4181
ENSG00000197050,ZNF420,17,0.83611,10,-0.5500,9,-0.6944,9,-0.6998
ENSG00000196967,ZNF585A,15,0.00643,29,1.09373,12,-0.3627,9,-0.7803
ENSG00000188283,ZNF383,15,-0.4642,43,1.50543,12,-0.6183,15,-0.2381
ENSG00000181666,ZNF875,14,0.23958,8,-0.7971,12,-0.1484,14,0.06833
ENSG00000196437,ZNF569,12,-0.3211,13,-0.0552,21,0.72928,14,0.04528
ENSG00000171827,ZNF570,35,0.47773,41,0.44399,19,-0.7731,20,-0.7610
ENSG00000188227,ZNF793,26,0.44022,32,0.48740,10,-1.2562,17,-0.5320
ENSG00000171817,ZNF540,29,1.20627,10,-1.2550,11,-1.0561,14,-0.8114
ENSG00000120784,ZFP30,17,-0.1110,19,0.14401,13,-0.4677,21,0.29898
ENSG00000105738,SIPA1L3,15,-0.2028,14,-0.1967,17,0.04691,20,0.36806
ENSG00000011332,DPF1,53,0.46302,25,-1.0166,44,-0.1287,43,-0.1992
ENSG00000167642,SPINT2,178,1.40459,40,-1.8838,89,-0.6764,70,-1.1286
ENSG00000167641,PPP1R14A,29,-0.0932,45,0.62752,19,-0.7171,31,0.05501
ENSG00000167645,YIF1B,36,0.93784,19,-0.6522,30,0.01388,12,-1.3887
ENSG00000099341,PSMD8,140,0.87381,57,-1.1039,133,0.20696,57,-1.1720
ENSG00000130244,FAM98C,26,-0.1673,28,0.03196,36,0.44272,27,-0.0327
ENSG00000196218,RYR1,9,-2.3512,69,1.81688,82,2.16849,23,-0.0775
ENSG00000178982,EIF3K,140,0.13703,102,-0.4453,219,0.78294,94,-0.6147
ENSG00000130402,ACTN4,120,0.01354,268,1.35022,61,-1.0266,73,-0.8240
ENSG00000104823,ECH1,52,-0.0554,57,0.10000,97,0.99066,32,-0.8462
ENSG00000104824,HNRNPL,95,0.50438,62,-0.4805,81,-0.0715,62,-0.5298
ENSG00000068903,SIRT2,112,0.13070,105,-0.0621,133,0.32043,86,-0.3954
ENSG00000128626,MRPS12,30,0.81864,4,-2.6951,27,0.15329,18,-0.5800
ENSG00000161243,FBXO27,30,0.89062,12,-1.0518,14,-0.8780,19,-0.4733
ENSG00000128011,LRFN1,18,0.92994,14,-0.0348,6,-1.3892,8,-0.9212
ENSG00000179134,SAMD4B,49,-0.8215,119,1.05381,87,0.52355,71,0.21339
ENSG00000006712,PAF1,34,0.38697,23,-0.4844,34,0.11640,24,-0.4539
ENSG00000063322,MED29,80,-0.1536,79,-0.0706,107,0.40766,84,0.02639
ENSG00000105193,RPS16,279,-0.6628,328,-0.0511,624,1.00731,409,0.34046
ENSG00000196235,SUPT5H,109,0.01045,96,-0.2064,128,0.25140,105,-0.0588
ENSG00000105197,TIMM50,38,0.61905,13,-1.4256,50,0.65066,18,-1.0065
ENSG00000090932,DLL3,13,-0.5968,10,-0.7114,35,1.33999,17,0.20596
ENSG00000176401,EID2B,28,0.57335,6,-1.9772,32,0.43031,18,-0.5227
ENSG00000176396,EID2,63,0.80032,33,-0.7284,45,-0.2547,33,-0.8054
ENSG00000105204,DYRK1B,20,0.06852,3,-2.4987,37,0.99343,19,-0.1248
ENSG00000105202,FBL,43,-0.1788,61,0.48766,58,0.38848,38,-0.2871
ENSG00000013275,PSMC4,43,0.59027,23,-0.7841,49,0.42594,21,-0.9711
ENSG00000130758,MAP3K10,29,-1.2026,41,-0.0883,94,1.27449,69,0.85922
ENSG00000174521,TTC9B,195,0.50860,37,-2.3285,165,-0.0796,173,-0.0119
ENSG00000105221,AKT2,14,-0.7822,44,1.50492,21,0.28190,16,-0.1570
ENSG00000105223,PLD3,433,1.16647,116,-1.6597,304,-0.2025,175,-1.1281
ENSG00000090013,BLVRB,37,-0.2342,39,-0.0072,94,1.45277,21,-1.0558
ENSG00000160460,SPTBN4,66,0.87401,30,-0.9362,30,-0.9174,42,-0.4763
ENSG00000105245,NUMBL,71,1.45938,14,-2.0648,52,-0.0740,18,-1.7506
ENSG00000077312,SNRPA,25,0.48035,21,-0.0935,26,0.24657,12,-1.0188
ENSG00000167578,RAB4B,32,0.71909,14,-0.9995,24,-0.1951,19,-0.5761
ENSG00000269858,EGLN2,55,0.11957,30,-0.8771,96,0.96544,38,-0.5766
ENSG00000167601,AXL,18,-1.5780,52,0.78974,92,1.80681,39,0.37633
ENSG00000105323,HNRNPUL1,59,-0.3525,80,0.32583,87,0.47125,67,0.06581
ENSG00000077348,EXOSC5,20,0.70230,7,-1.3913,29,0.77739,7,-1.4161
ENSG00000248098,BCKDHA,23,-0.8300,50,0.84284,57,1.05541,30,-0.0198
ENSG00000105341,DMAC2,19,0.10865,18,-0.1052,32,0.82120,11,-0.8290
ENSG00000105372,RPS19,425,-0.6955,509,-0.0390,952,0.99230,648,0.39396
ENSG00000105404,RABAC1,163,0.45546,120,-0.3146,192,0.43597,81,-0.9909
ENSG00000105409,ATP1A3,313,1.03780,101,-1.4149,212,-0.2887,148,-0.9075
ENSG00000105737,GRIK5,41,-0.1598,54,0.37948,45,0.09998,42,-0.0400
ENSG00000160570,DEDD2,21,0.52444,13,-0.5796,27,0.58196,9,-1.1433
ENSG00000105723,GSK3A,77,0.36322,44,-0.7541,83,0.24192,57,-0.3797
ENSG00000079432,CIC,26,-0.7169,33,0.05304,78,1.50613,30,-0.1265
ENSG00000079462,PAFAH1B3,24,0.34337,15,-0.5856,45,1.20741,7,-1.7879
ENSG00000167619,TMEM145,14,0.13711,9,-0.5462,19,0.49857,12,-0.2871
ENSG00000105429,MEGF8,64,-0.0932,92,0.53060,82,0.33756,51,-0.4451
ENSG00000073050,XRCC1,16,0.33684,15,0.09291,15,0.10513,9,-0.7318
ENSG00000167378,IRGQ,52,0.32647,38,-0.3593,54,0.19109,37,-0.4698
ENSG00000124444,ZNF576,16,0.35693,7,-1.1147,17,0.19736,13,-0.2061
ENSG00000131116,ZNF428,87,-0.0823,90,0.02433,164,1.01235,57,-0.7491
ENSG00000105767,CADM4,53,-0.2833,53,-0.1053,78,0.50450,63,0.17797
ENSG00000159871,LYPD5,18,0.83322,2,-2.7371,17,0.25915,10,-0.6884
ENSG00000167380,ZNF226,18,-0.1900,19,-0.0015,14,-0.4548,25,0.47364
ENSG00000130204,TOMM40,48,0.97728,17,-1.2958,26,-0.6316,27,-0.6349
ENSG00000130203,APOE,378,-1.6745,924,0.49454,2401,2.23970,754,0.18449
ENSG00000130208,APOC1,21,-0.7742,32,0.28533,50,0.98239,33,0.34937
ENSG00000104853,CLPTM1,77,-0.1515,65,-0.3165,139,0.89325,69,-0.2515
ENSG00000007047,MARK4,30,0.30836,14,-0.9803,31,0.16824,25,-0.1538
ENSG00000104866,PPP1R37,17,0.39100,21,0.51100,10,-0.7244,10,-0.6813
ENSG00000007255,TRAPPC6A,15,-0.6631,25,0.44138,41,1.29799,16,-0.2426
ENSG00000104884,ERCC2,15,-0.5203,19,0.17810,31,0.94367,18,0.05428
ENSG00000117877,CD3EAP,14,0.10105,27,1.08598,6,-1.2280,10,-0.5530
ENSG00000012061,ERCC1,49,0.20302,47,0.03774,66,0.57820,27,-0.8650
ENSG00000125744,RTN2,52,0.43034,29,-0.7520,53,0.19191,36,-0.4584
ENSG00000125746,EML2,27,0.03326,23,-0.2709,24,-0.2216,30,0.19503
ENSG00000125743,SNRPD2,209,0.38822,104,-0.9409,280,0.62048,127,-0.6888
ENSG00000185800,DMWD,52,-0.0386,68,0.40789,69,0.42107,39,-0.5142
ENSG00000125755,SYMPK,26,-0.9885,52,0.61703,46,0.43086,54,0.80446
ENSG00000176182,MYPOP,29,0.06087,16,-0.8993,44,0.67769,26,-0.1678
ENSG00000104967,NOVA2,60,0.78263,32,-0.7147,34,-0.6340,36,-0.5550
ENSG00000011485,PPP5C,69,0.66097,45,-0.4469,37,-0.7194,46,-0.4506
ENSG00000277531,PNMA8C,52,1.16207,14,-1.6005,17,-1.3618,30,-0.5217
ENSG00000182013,PNMA8A,249,1.27710,53,-1.9758,155,-0.3695,101,-1.0961
ENSG00000204851,PNMA8B,226,0.96347,78,-1.3212,53,-1.8899,166,-0.2023
ENSG00000160014,CALM3,1219,0.89789,338,-1.6737,896,-0.1936,690,-0.6520
ENSG00000197380,DACT3,64,-0.7288,106,0.47961,133,0.85506,92,0.26579
ENSG00000090372,STRN4,24,0.06263,13,-0.8559,30,0.40202,24,0.02663
ENSG00000181027,FKRP,15,0.26376,9,-0.5987,16,0.16479,12,-0.2253
ENSG00000042753,AP2S1,181,0.95047,60,-1.4009,143,-0.0683,86,-0.9268
ENSG00000160007,ARHGAP35,162,0.07801,97,-0.7659,145,-0.1394,186,0.27965
ENSG00000130751,NPAS1,6,-1.6991,16,0.45134,42,2.14515,15,0.36764
ENSG00000130748,TMEM160,235,0.01222,137,-0.8302,312,0.45590,242,0.05739
ENSG00000130749,ZC3H4,23,-0.2579,38,0.69814,33,0.42715,20,-0.3574
ENSG00000142230,SAE1,78,0.69441,49,-0.4673,68,0.02140,37,-0.9781
ENSG00000257704,INAFM1,36,0.83740,14,-1.1746,22,-0.4705,22,-0.5399
ENSG00000105419,MEIS3,54,0.02982,34,-0.6777,101,1.04560,38,-0.5863
ENSG00000118160,SLC8A2,114,1.13297,47,-1.0232,32,-1.5875,64,-0.6033
ENSG00000105402,NAPA,205,0.87073,98,-0.8615,146,-0.2426,101,-0.8761
ENSG00000024422,EHD2,11,-1.5585,78,2.51561,38,1.13321,9,-1.2841
ENSG00000105373,NOP53,60,-0.8819,114,0.59668,175,1.32341,79,-0.0040
ENSG00000178980,SELENOW,733,0.07777,479,-0.6335,1069,0.64391,615,-0.2705
ENSG00000105499,PLA2G4C,14,-0.5375,28,0.89129,26,0.75048,13,-0.2999
ENSG00000185453,ZSWIM9,14,-1.2036,13,-0.6250,27,0.42442,44,1.51865
ENSG00000105438,KDELR1,31,-0.0661,45,0.58239,46,0.62135,19,-0.8351
ENSG00000105447,GRWD1,14,0.26468,15,0.24858,14,0.07817,9,-0.6956
ENSG00000105443,CYTH2,25,0.38911,16,-0.5220,34,0.59041,14,-0.8787
ENSG00000142235,LMTK3,57,0.51023,26,-1.0241,64,0.35468,35,-0.6231
ENSG00000063177,RPL18,329,-0.6927,384,-0.0718,850,1.24717,446,0.18281
ENSG00000063176,SPHK2,19,0.36032,13,-0.4488,21,0.27580,13,-0.5501
ENSG00000105516,DBP,49,-0.5581,67,0.21982,108,1.01935,59,0.02171
ENSG00000063180,CA11,344,-0.5473,270,-0.6178,763,1.05818,490,0.35685
ENSG00000087076,HSD17B14,9,-1.2588,23,0.77807,44,1.93517,12,-0.2812
ENSG00000087074,PPP1R15A,14,-0.3707,23,0.64070,25,0.76301,12,-0.3905
ENSG00000104805,NUCB1,47,-0.1188,69,0.55454,53,0.14519,41,-0.2737
ENSG00000087086,FTL,708,-0.8900,774,-0.2840,2088,1.36330,1192,0.45746
ENSG00000183207,RUVBL2,48,0.40667,38,-0.2060,49,0.16816,29,-0.6986
ENSG00000104852,SNRNP70,47,-0.0452,59,0.34707,49,0.02967,43,-0.1645
ENSG00000104863,LIN7B,56,1.05462,15,-1.6307,53,0.26918,19,-1.4152
ENSG00000177380,PPFIA3,71,0.09953,58,-0.2889,44,-0.6917,82,0.29188
ENSG00000104888,SLC17A7,963,1.07475,283,-1.5494,512,-0.6549,517,-0.6957
ENSG00000104872,PIH1D1,40,0.24539,38,-0.0084,47,0.33271,25,-0.6642
ENSG00000142541,RPL13A,627,-0.9959,1397,0.80507,1242,0.60843,1181,0.59727
ENSG00000142534,RPS11,433,-0.7106,569,0.10415,1015,1.06582,625,0.28522
ENSG00000104870,FCGRT,5,-2.3081,37,1.76507,38,1.83154,16,0.36684
ENSG00000142546,NOSIP,47,0.31637,41,-0.0876,53,0.31868,28,-0.7368
ENSG00000126464,PRR12,22,-0.1428,21,-0.1465,14,-0.6956,31,0.55271
ENSG00000126461,SCAF1,36,-0.2913,36,-0.1137,73,1.02818,34,-0.2490
ENSG00000126456,IRF3,14,-0.7277,36,1.16193,33,1.00681,13,-0.4970
ENSG00000126457,PRMT1,64,0.33133,46,-0.3909,79,0.44443,40,-0.6816
ENSG00000169169,CPT1C,52,0.84488,22,-1.0158,44,0.04362,24,-0.9872
ENSG00000196961,AP2A1,119,0.76453,44,-1.2591,96,-0.0822,69,-0.6335
ENSG00000104973,MED25,25,0.22725,30,0.35853,28,0.24078,14,-0.8655
ENSG00000104960,PTOV1,186,0.68248,82,-1.0386,182,0.19713,100,-0.7984
ENSG00000204673,AKT1S1,27,0.21871,21,-0.2959,40,0.71050,16,-0.7971
ENSG00000104946,TBC1D17,22,-0.5224,40,0.74253,51,1.15704,17,-0.6358
ENSG00000213024,NUP62,27,0.26038,25,-0.0151,28,0.14167,19,-0.5274
ENSG00000105053,VRK3,20,0.21908,13,-0.5932,30,0.73376,13,-0.6437
ENSG00000105357,MYH14,13,-1.1641,33,0.82659,28,0.54469,31,0.83284
ENSG00000131398,KCNC3,16,0.62021,10,-0.5025,13,-0.1238,9,-0.6906
ENSG00000131408,NR1H2,36,-0.4767,44,0.11342,58,0.55882,49,0.31822
ENSG00000161671,EMC10,65,-0.4772,133,0.96449,95,0.40085,66,-0.1888
ENSG00000161677,JOSD2,26,-0.0527,30,0.22489,43,0.77636,17,-0.6873
ENSG00000204653,ASPDH,21,-0.0432,6,-1.7772,19,-0.1847,31,0.67130
ENSG00000131409,LRRC4B,61,-0.5175,97,0.50462,107,0.67082,73,0.06267
ENSG00000105472,CLEC11A,9,-1.0342,21,0.77433,39,1.88073,9,-0.6503
ENSG00000169035,KLK7,29,1.15657,2,-3.1128,10,-1.2242,19,-0.3150
ENSG00000105379,ETFB,113,-0.3808,121,-0.0558,239,1.05825,115,-0.1535
ENSG00000105568,PPP2R1A,419,0.58886,187,-1.0422,386,0.07790,270,-0.5279
ENSG00000221923,ZNF880,11,-0.7657,26,1.02195,6,-1.1959,21,0.82288
ENSG00000167555,ZNF528,19,-0.2551,35,0.83136,5,-2.0241,26,0.43007
ENSG00000167766,ZNF83,16,-0.0906,29,0.95845,20,0.33336,9,-0.9416
ENSG00000170949,ZNF160,18,-0.2236,26,0.43958,16,-0.2550,22,0.20103
ENSG00000170954,ZNF415,26,-0.1901,49,0.94026,23,-0.2982,24,-0.2392
ENSG00000130844,ZNF331,34,0.46251,47,0.70790,16,-0.9603,17,-0.9393
ENSG00000179820,MYADM,42,0.65952,50,0.49770,17,-1.1684,20,-1.0106
ENSG00000126583,PRKCG,102,1.73392,35,-1.1818,47,-0.7459,20,-2.1362
ENSG00000105605,CACNG7,17,-0.0691,12,-0.5560,20,0.24775,20,0.21438
ENSG00000142408,CACNG8,250,0.41677,183,-0.3338,114,-1.0608,225,-0.0128
ENSG00000170906,NDUFA3,321,-0.0987,250,-0.4306,598,0.97961,264,-0.3801
ENSG00000105619,TFPT,58,-0.3812,44,-0.5730,94,0.61181,82,0.43610
ENSG00000105618,PRPF31,43,0.02412,80,1.00554,47,0.12440,22,-1.0940
ENSG00000088038,CNOT3,23,0.48369,16,-0.4600,16,-0.3956,17,-0.3135
ENSG00000125505,MBOAT7,137,0.91422,51,-1.2097,84,-0.4718,77,-0.6510
ENSG00000170892,TSEN34,12,-0.3947,14,0.12164,23,0.87784,13,-0.0608
ENSG00000170889,RPS9,296,-0.7350,377,0.04157,711,1.09412,441,0.32901
ENSG00000167614,TTYH1,192,-1.1241,336,0.32395,710,1.62057,314,0.24315
ENSG00000167615,LENG8,14,-0.3420,37,1.39507,18,0.18486,9,-0.8498
ENSG00000125503,PPP1R12C,47,-0.5448,60,0.14708,105,1.07459,54,-0.0082
ENSG00000105048,TNNT1,29,-0.4877,19,-0.8523,77,1.36188,35,0.05816
ENSG00000129990,SYT5,106,1.04023,48,-0.9107,47,-0.9188,55,-0.7501
ENSG00000105063,PPP6R1,49,-0.2778,45,-0.2616,97,1.00254,48,-0.1656
ENSG00000133265,HSPBP1,56,0.85557,29,-0.7285,50,0.10544,22,-1.2406
ENSG00000160469,BRSK1,88,-0.8299,83,-0.4805,193,0.86926,177,0.82575
ENSG00000108107,RPL28,434,-0.7439,648,0.28740,1039,1.07967,613,0.22142
ENSG00000108106,UBE2S,48,0.58970,22,-0.9816,66,0.72459,19,-1.2546
ENSG00000187902,SHISA7,20,0.95036,11,-0.6573,6,-1.5951,12,-0.4906
ENSG00000063241,ISOC2,34,0.44837,15,-1.0750,47,0.66488,19,-0.8025
ENSG00000090971,NAT14,60,0.48257,26,-1.1197,55,0.03415,45,-0.2946
ENSG00000218891,ZNF579,14,0.19135,10,-0.4081,11,-0.3261,14,0.07403
ENSG00000213015,ZNF580,34,0.12260,22,-0.6015,47,0.54290,28,-0.2743
ENSG00000173581,CCDC106,36,-0.2298,35,-0.1344,58,0.68058,38,-0.0214
ENSG00000063244,U2AF2,28,0.59832,17,-0.5633,23,-0.1092,17,-0.6270
ENSG00000063245,EPN1,133,0.04084,122,-0.1203,236,0.96060,79,-0.8470
ENSG00000142409,ZNF787,14,0.26319,1,-3.5526,23,0.91019,11,-0.2667
ENSG00000167685,ZNF444,18,-0.5619,22,0.01488,33,0.66327,28,0.41926
ENSG00000198440,ZNF583,20,0.26355,24,0.38867,10,-0.8962,16,-0.2685
ENSG00000198046,ZNF667,53,0.93484,44,0.00181,17,-1.3747,24,-0.9685
ENSG00000166770,ZNF667-AS1,51,0.20127,25,-1.0318,85,0.89700,34,-0.5932
ENSG00000196263,ZNF471,14,-0.3947,26,0.78825,20,0.38151,15,-0.1541
ENSG00000196867,ZFP28,19,0.55565,22,0.47757,7,-1.3287,11,-0.7123
ENSG00000197016,ZNF470,20,-0.2560,29,0.44697,21,-0.0130,23,0.12885
ENSG00000268182,SMIM17,18,0.46186,11,-0.6042,15,-0.0824,13,-0.3874
ENSG00000198300,PEG3,375,0.74888,199,-0.7325,141,-1.2522,275,-0.2581
ENSG00000083844,ZNF264,14,-0.2583,17,0.12303,22,0.59803,15,-0.0539
ENSG00000268205,AC005261.1,43,-0.0858,56,0.38464,42,-0.0811,43,-0.0604
ENSG00000213762,ZNF134,30,0.08743,34,0.25178,28,-0.0573,25,-0.2695
ENSG00000152443,ZNF776,17,0.92092,3,-2.2249,7,-0.9902,12,-0.1907
ENSG00000121413,ZSCAN18,87,0.54111,57,-0.4872,81,0.06831,51,-0.6978
ENSG00000198131,ZNF544,16,0.02408,21,0.45021,19,0.34730,11,-0.6148
ENSG00000142396,ERVK3-1,40,0.51330,29,-0.3211,37,0.03685,23,-0.7218
ENSG00000283103,AC010642.2,52,0.22316,20,-1.3868,85,0.89488,36,-0.5095
ENSG00000121410,A1BG,26,0.51755,24,0.06112,28,0.30229,10,-1.3332
ENSG00000083845,RPS5,218,-0.6864,287,0.11815,546,1.19141,287,0.12657
ENSG00000083807,SLC27A5,21,-0.6745,17,-0.6248,57,1.31753,31,0.31513
ENSG00000119574,ZBTB45,15,0.80767,6,-1.0790,13,0.05508,7,-0.8940
ENSG00000130726,TRIM28,44,-0.1429,47,0.04352,86,1.05868,30,-0.6905
ENSG00000130724,CHMP2A,106,0.13796,104,0.02227,162,0.75017,59,-0.9118
ENSG00000130725,UBE2M,180,0.08763,86,-1.1104,221,0.36494,185,0.09056
ENSG00000099326,MZF1,12,-0.4916,18,0.31380,20,0.53725,17,0.24298
ENSG00000247315,ZCCHC3,19,-0.0212,17,-0.1511,18,-0.0464,20,0.13500
ENSG00000177732,SOX12,12,-0.4537,9,-0.5416,24,0.93076,16,0.29855
ENSG00000125841,NRSN2,115,0.69396,64,-0.6736,82,-0.2853,68,-0.6216
ENSG00000125826,RBCK1,11,-0.3321,9,-0.4531,25,1.15942,11,-0.1409
ENSG00000125875,TBC1D20,33,0.40800,20,-0.6391,28,-0.1360,26,-0.2518
ENSG00000101266,CSNK2A1,87,0.57484,74,-0.0467,51,-0.6230,54,-0.5978
ENSG00000271303,SRXN1,25,1.14480,10,-0.9873,13,-0.6238,10,-1.0586
ENSG00000125818,PSMF1,64,-0.0794,63,-0.0462,98,0.66458,54,-0.3172
ENSG00000125895,TMEM74B,17,1.03709,3,-2.1229,5,-1.5297,12,-0.2021
ENSG00000101298,SNPH,60,-0.1563,27,-1.2701,86,0.50533,78,0.38524
ENSG00000125775,SDCBP2,15,-0.6006,15,-0.2473,48,1.62715,15,-0.3264
ENSG00000088832,FKBP1A,219,1.10291,76,-1.2795,194,0.15715,68,-1.5562
ENSG00000088833,NSFL1C,87,0.03825,58,-0.6109,114,0.45262,83,-0.0601
ENSG00000198053,SIRPA,243,0.52804,135,-0.7324,210,-0.0420,164,-0.4668
ENSG00000125834,STK35,10,-0.7228,6,-1.0158,17,0.49250,22,1.04851
ENSG00000125835,SNRPB,26,0.43793,15,-0.7345,29,0.33106,17,-0.5950
ENSG00000101361,NOP56,93,0.21465,116,0.43310,50,-0.8850,78,-0.2263
ENSG00000101365,IDH3B,52,0.62360,47,0.04880,44,-0.0391,22,-1.2015
ENSG00000132635,PCED1A,19,-0.1027,19,-0.0641,26,0.46496,18,-0.1005
ENSG00000215305,VPS16,23,0.51786,13,-0.7019,27,0.42531,12,-0.8619
ENSG00000132670,PTPRA,258,0.06228,328,0.40922,248,-0.0368,206,-0.3592
ENSG00000125901,MRPS26,88,0.78249,29,-1.4221,82,0.14937,46,-0.7947
ENSG00000088899,LZTS3,230,0.55283,126,-0.7423,149,-0.4856,176,-0.2518
ENSG00000198171,DDRGK1,64,0.22613,58,-0.0723,93,0.68853,34,-0.9596
ENSG00000125877,ITPA,36,1.32113,12,-1.2648,22,-0.3839,11,-1.4546
ENSG00000088854,C20orf194,36,-0.2683,48,0.31521,48,0.32486,40,0.03736
ENSG00000088812,ATRN,79,1.34655,21,-1.6082,46,-0.4361,28,-1.2978
ENSG00000101220,C20orf27,29,-0.0397,27,-0.1198,46,0.74404,23,-0.4215
ENSG00000125817,CENPB,35,-0.7356,73,0.82481,64,0.59319,50,0.22364
ENSG00000101224,CDC25B,13,-0.1078,13,-0.0570,12,-0.1622,16,0.27038
ENSG00000088888,MAVS,13,-1.3514,55,1.64846,38,0.99982,21,0.05783
ENSG00000125779,PANK2,37,0.29344,32,-0.1138,34,-0.0148,27,-0.4093
ENSG00000101236,RNF24,42,0.53794,39,0.09172,18,-1.0781,29,-0.4382
ENSG00000088826,SMOX,8,-1.5280,28,1.12957,39,1.76042,14,0.07587
ENSG00000171867,PRNP,896,0.62859,549,-0.5519,684,-0.2100,543,-0.6185
ENSG00000101265,RASSF2,31,-0.6564,62,0.79852,42,0.19180,46,0.37072
ENSG00000089057,SLC23A2,56,0.22093,38,-0.5310,48,-0.1665,53,0.00620
ENSG00000089063,TMEM230,91,0.38341,39,-1.1519,100,0.28495,70,-0.2994
