Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000197928,ZNF677,8,-0.8083,8,-0.9962,20,0.60413,12,-0.1694,14,-0.0098,5,-1.3839,22,0.75816,33,1.43206
ENSG00000130844,ZNF331,45,0.49104,35,0.08629,27,-0.3357,30,-0.1633,29,-0.2051,36,0.09843,35,0.05957,28,-0.2950
ENSG00000179820,MYADM,56,0.68433,35,-0.1119,51,0.54026,22,-0.7747,17,-1.1767,36,-0.0365,13,-1.5864,68,1.02279
ENSG00000126583,PRKCG,197,0.95043,193,1.33843,80,-0.5250,65,-0.8280,78,-0.5488,28,-2.0992,62,-0.9180,23,-2.3620
ENSG00000105605,CACNG7,18,0.07294,21,0.35768,2,-2.9131,39,1.35394,8,-1.2244,20,0.22066,7,-1.2585,18,0.01172
ENSG00000142408,CACNG8,660,1.58243,281,0.12866,350,0.45629,252,-0.0776,176,-0.6365,124,-1.1646,157,-0.8096,79,-1.8353
ENSG00000170906,NDUFA3,145,-1.0959,321,0.18552,246,-0.2834,220,-0.4567,555,1.06404,460,0.73649,197,-0.6271,154,-1.0030
ENSG00000105619,TFPT,75,-0.5312,76,-0.6055,113,0.12015,110,0.08123,143,0.50744,211,1.17794,122,0.25209,43,-1.3506
ENSG00000105618,PRPF31,60,0.40920,61,0.56698,36,-0.3875,33,-0.5496,64,0.50423,32,-0.5779,11,-2.1887,49,0.07886
ENSG00000088038,CNOT3,26,0.22052,28,0.44869,1,-4.2960,22,-0.1002,27,0.27453,17,-0.4763,23,-0.0110,29,0.36299
ENSG00000125505,MBOAT7,135,0.32240,186,1.24102,56,-1.0391,73,-0.6504,100,-0.1641,88,-0.3672,56,-1.0553,41,-1.5276
ENSG00000170889,RPS9,239,-1.1168,334,-0.7433,489,-0.0069,480,-0.0373,597,0.31661,693,0.56473,695,0.56828,717,0.62181
ENSG00000167614,TTYH1,143,-0.8106,173,-0.6273,58,-2.1629,337,0.55566,320,0.47168,200,-0.2891,534,1.36388,286,0.28725
ENSG00000167615,LENG8,62,1.36283,18,-0.7574,15,-0.8974,29,0.08923,16,-0.8556,4,-2.6830,27,-0.0332,67,1.51251
ENSG00000125503,PPP1R12C,55,0.03969,51,-0.1139,52,-0.0517,86,0.76801,70,0.44178,69,0.39633,19,-1.5537,33,-0.7318
ENSG00000105048,TNNT1,12,-0.8975,18,-0.3583,0,-6.2944,44,1.16201,50,1.39330,49,1.34751,8,-1.5214,2,-3.6099
ENSG00000129990,SYT5,80,-0.1736,161,1.44617,45,-1.0693,55,-0.7502,83,-0.1131,65,-0.5037,69,-0.4137,14,-2.7223
ENSG00000105063,PPP6R1,73,0.07674,68,-0.0414,55,-0.3569,133,1.08603,82,0.27179,57,-0.3232,57,-0.3069,33,-1.1351
ENSG00000133265,HSPBP1,35,-0.6980,74,0.63733,47,-0.2584,41,-0.4571,61,0.16096,74,0.46142,60,0.12655,13,-2.1341
ENSG00000160469,BRSK1,146,0.26141,90,-0.6269,126,0.02121,187,0.67599,110,-0.1892,161,0.42813,133,0.11284,108,-0.2210
ENSG00000108107,RPL28,311,-1.0722,401,-0.8308,784,0.37996,588,-0.0865,882,0.57671,761,0.33168,773,0.35760,901,0.61162
ENSG00000108106,UBE2S,24,-1.0246,64,0.72632,12,-2.0255,28,-0.7709,95,1.21909,55,0.26942,24,-0.9785,32,-0.5921
ENSG00000187902,SHISA7,29,0.55373,22,0.16629,15,-0.4656,13,-0.6618,33,0.75028,13,-0.6941,16,-0.3972,20,-0.0752
ENSG00000063241,ISOC2,20,-0.7638,41,0.51693,45,0.54425,27,-0.3004,50,0.71094,23,-0.5373,12,-1.5257,24,-0.4733
ENSG00000090971,NAT14,69,0.35195,83,0.90415,35,-0.7278,80,0.60034,54,-0.0526,37,-0.6442,14,-2.0907,19,-1.6095
ENSG00000218891,ZNF579,10,-0.5533,18,0.42746,5,-1.5782,6,-1.3423,15,0.03192,14,0.01650,22,0.67804,19,0.45456
ENSG00000213015,ZNF580,34,-0.3747,43,0.00451,46,0.09894,35,-0.3153,53,0.33288,39,-0.1576,54,0.37257,40,-0.1161
ENSG00000173581,CCDC106,51,0.23184,46,0.05105,38,-0.2376,39,-0.1839,53,0.29616,63,0.55894,44,-0.0045,18,-1.3617
ENSG00000063244,U2AF2,23,-0.3052,35,0.51644,36,0.41194,26,-0.1247,24,-0.2144,14,-1.0569,26,-0.0971,23,-0.2773
ENSG00000063245,EPN1,203,0.21065,218,0.43565,166,-0.1168,179,0.00594,181,0.02884,190,0.10273,117,-0.6564,92,-1.0317
ENSG00000142409,ZNF787,11,-0.1818,18,0.75765,3,-1.9201,2,-2.7731,24,1.03508,14,0.20952,6,-1.0199,12,-0.0844
ENSG00000167685,ZNF444,17,-0.6498,23,-0.2113,49,1.07099,25,-0.0122,35,0.52146,14,-0.9348,24,-0.1274,23,-0.1608
ENSG00000198440,ZNF583,22,0.78937,12,-0.1665,22,0.83924,10,-0.4702,11,-0.3375,12,-0.1404,9,-0.5100,10,-0.3988
ENSG00000198046,ZNF667,50,0.56732,44,0.51308,39,0.16976,35,-0.0096,27,-0.3848,15,-1.2363,24,-0.5863,27,-0.4284
ENSG00000166770,ZNF667-AS1,39,-0.2485,45,-0.0396,28,-0.7471,44,-0.0829,86,1.04184,68,0.63427,32,-0.5441,27,-0.8227
ENSG00000196263,ZNF471,24,0.40676,11,-0.8681,22,0.27618,19,0.00780,18,-0.0107,17,-0.1580,16,-0.2005,34,1.02407
ENSG00000196867,ZFP28,30,1.25837,18,0.54679,0,-6.3766,12,-0.3010,17,0.30471,15,0.06859,0,-5.9490,13,-0.0972
ENSG00000197016,ZNF470,17,0.12239,12,-0.5200,16,0.02409,12,-0.4420,30,1.02474,17,0.07760,7,-1.2768,25,0.68675
ENSG00000268182,SMIM17,14,-0.5801,37,1.51415,0,-6.6539,27,0.51010,30,0.66938,12,-0.7126,0,-6.1481,5,-1.9753
ENSG00000286125,AC006115.2,30,1.41546,11,-0.2622,0,-6.5470,12,-0.1008,8,-0.7236,5,-1.4869,17,0.48159,23,0.95834
ENSG00000198300,PEG3,557,0.50401,455,0.22529,738,0.98604,343,-0.2788,333,-0.3240,306,-0.4576,257,-0.7264,190,-1.1876
ENSG00000083844,ZNF264,29,0.52031,17,-0.4735,34,0.73677,23,0.13206,16,-0.4628,13,-0.7631,16,-0.3949,32,0.64395
ENSG00000268205,AC005261.1,58,0.08167,53,-0.0637,36,-0.6369,55,-0.0032,59,0.11253,30,-0.9217,72,0.44978,79,0.58775
ENSG00000105136,ZNF419,13,0.24074,15,0.64665,0,-6.3529,16,0.53680,25,1.29891,4,-1.3862,1,-3.2605,8,-0.4480
ENSG00000213762,ZNF134,37,0.75460,21,-0.1627,22,-0.0959,8,-1.5144,20,-0.2143,22,-0.0920,36,0.71815,22,-0.0433
ENSG00000152443,ZNF776,21,0.49048,19,0.39875,8,-0.9883,13,-0.2989,17,0.16422,15,-0.0697,10,-0.6945,15,-0.0425
ENSG00000176593,AC008969.1,13,0.17382,8,-0.7120,2,-2.6353,5,-1.1684,21,1.00731,11,-0.0702,7,-0.6870,32,1.76226
ENSG00000121413,ZSCAN18,90,0.15733,104,0.53603,49,-0.7825,59,-0.5135,98,0.30139,60,-0.4926,78,-0.0655,68,-0.2771
ENSG00000181894,ZNF329,14,-0.0333,13,-0.0589,29,1.18623,11,-0.3064,7,-1.0610,14,0.03997,16,0.21159,8,-0.8195
ENSG00000198131,ZNF544,8,-1.1072,13,-0.5269,20,0.24188,12,-0.5016,28,0.79165,27,0.77895,29,0.88410,7,-1.3707
ENSG00000142396,ERVK3-1,34,-0.1173,49,0.59336,13,-1.6303,11,-1.8614,55,0.63581,58,0.71860,25,-0.5873,29,-0.3651
ENSG00000283103,AC010642.2,13,-2.1887,70,0.43818,29,-1.0592,50,-0.2204,92,0.78672,103,0.97755,30,-0.9813,44,-0.4029
ENSG00000121410,A1BG,7,-1.9455,32,0.41473,19,-0.5260,18,-0.5629,29,0.14504,19,-0.4614,22,-0.2988,53,1.16866
ENSG00000083845,RPS5,150,-1.0146,212,-0.5948,225,-0.3912,275,-0.0726,411,0.58427,440,0.69735,403,0.54860,339,0.26668
ENSG00000083807,SLC27A5,19,-0.7880,21,-0.7596,29,-0.1186,35,0.18725,76,1.51774,40,0.41665,26,-0.2972,24,-0.3741
ENSG00000130726,TRIM28,60,0.01792,60,0.04536,27,-1.2057,67,0.19949,87,0.63840,42,-0.5298,63,0.10189,64,0.11898
ENSG00000130724,CHMP2A,42,-1.4164,125,0.35703,59,-0.9162,86,-0.3278,184,0.91836,99,-0.1160,130,0.33504,84,-0.3683
ENSG00000130725,UBE2M,110,-0.6179,144,-0.2475,167,0.03467,172,0.08419,260,0.76816,246,0.67244,141,-0.2300,104,-0.7104
ENSG00000099326,MZF1,18,0.07961,18,0.11523,3,-2.6245,20,0.26401,27,0.74342,11,-0.7401,29,0.87160,9,-0.9523
ENSG00000247315,ZCCHC3,10,-1.1666,27,0.47207,20,-0.1266,16,-0.5099,39,0.96098,20,-0.1478,19,-0.2506,13,-0.7777
ENSG00000177732,SOX12,17,0.43371,8,-0.9280,0,-6.5691,16,0.36026,11,-0.2331,9,-0.4918,30,1.38393,23,0.93573
ENSG00000125841,NRSN2,105,0.09183,153,0.98995,65,-0.6524,69,-0.5731,140,0.55577,85,-0.2532,43,-1.2799,29,-1.8765
ENSG00000125826,RBCK1,2,-2.9247,14,-0.5472,15,-0.2747,22,0.30203,24,0.46783,11,-0.7591,44,1.51967,21,0.26505
ENSG00000125875,TBC1D20,27,-0.1151,32,0.19742,16,-0.9334,22,-0.4146,30,0.04804,29,-0.0215,37,0.36735,35,0.27445
ENSG00000101266,CSNK2A1,107,0.22594,105,0.27030,92,-0.0182,75,-0.3238,75,-0.3372,55,-0.8088,97,0.07032,110,0.28011
ENSG00000271303,SRXN1,10,-1.0880,35,1.28047,8,-1.4044,4,-2.2737,33,0.78610,33,0.79750,9,-1.2529,2,-3.4129
ENSG00000125818,PSMF1,41,-0.4858,76,0.65800,21,-1.4701,26,-1.1629,107,1.07462,57,0.03628,28,-1.0469,53,-0.0942
ENSG00000101298,SNPH,99,0.46896,84,0.25663,84,0.20224,113,0.69189,64,-0.2297,74,-0.0133,36,-1.1089,20,-1.9556
ENSG00000125775,SDCBP2,10,-0.4224,21,1.01624,0,-6.6009,12,-0.1782,33,1.50768,10,-0.4930,2,-2.6627,5,-1.4906
ENSG00000088832,FKBP1A,200,0.41266,224,0.82664,154,-0.0189,129,-0.2950,145,-0.1114,126,-0.3348,77,-1.0772,51,-1.6943
ENSG00000088833,NSFL1C,90,-0.1280,103,0.10298,140,0.58985,59,-0.7777,121,0.33897,123,0.37462,47,-1.1322,89,-0.1506
ENSG00000198053,SIRPA,263,0.15529,339,0.79573,133,-0.9109,275,0.22868,240,0.01148,206,-0.2302,114,-1.1438,136,-0.8737
ENSG00000125834,STK35,27,0.68137,19,0.12964,15,-0.2814,12,-0.5831,14,-0.3563,19,0.10477,21,0.28445,12,-0.5406
ENSG00000125835,SNRPB,12,-0.9657,34,1.04071,9,-1.3058,17,-0.4085,38,0.92049,25,0.22833,9,-1.3995,6,-1.9471
ENSG00000101361,NOP56,178,0.69314,120,0.05740,122,0.07163,75,-0.6917,93,-0.3574,74,-0.7048,134,0.22437,130,0.18074
ENSG00000101365,IDH3B,69,0.01628,107,1.05107,29,-1.2902,42,-0.7418,95,0.53973,57,-0.2917,35,-1.0245,33,-1.1146
ENSG00000132635,PCED1A,16,-0.6381,21,-0.2794,24,0.03710,33,0.52066,31,0.41973,22,-0.1109,18,-0.4162,32,0.46573
ENSG00000215305,VPS16,21,-0.3533,44,1.25632,12,-1.1994,5,-2.4250,34,0.42793,12,-1.1231,28,0.12794,16,-0.7783
ENSG00000132670,PTPRA,278,0.30764,215,-0.1339,296,0.41555,163,-0.5400,244,0.09611,175,-0.4311,239,0.06424,257,0.17996
ENSG00000125901,MRPS26,67,-0.1049,92,0.52895,25,-1.5817,66,-0.1293,114,0.76264,79,0.15715,35,-1.0997,56,-0.3910
ENSG00000185019,UBOX5,21,0.99910,15,0.54569,5,-1.1757,10,-0.1506,9,-0.3915,7,-0.7903,4,-1.6280,14,0.32817
ENSG00000088899,LZTS3,163,0.61532,135,0.40479,71,-0.7047,106,-0.0907,152,0.49427,111,-0.0159,73,-0.6750,39,-1.6217
ENSG00000198171,DDRGK1,60,-0.4313,96,0.39908,72,-0.1514,60,-0.4472,119,0.65545,79,-0.0030,63,-0.3764,55,-0.5863
ENSG00000125877,ITPA,30,-0.0784,47,0.91278,5,-2.5784,15,-1.0956,51,0.77708,30,-0.0515,21,-0.6425,21,-0.6222
ENSG00000088854,C20orf194,41,-0.3745,46,-0.2406,34,-0.6623,57,0.14320,52,0.02249,39,-0.4575,66,0.39658,91,0.94409
ENSG00000088812,ATRN,78,0.28802,90,0.71940,42,-0.6977,37,-0.8912,75,0.21830,62,-0.0929,43,-0.6548,47,-0.5297
ENSG00000101220,C20orf27,18,-0.8513,29,-0.1280,28,-0.1433,29,-0.1143,49,0.74057,31,-0.0169,51,0.81709,17,-0.8904
ENSG00000125817,CENPB,53,-0.1303,27,-1.3635,54,-0.1158,79,0.50373,43,-0.4770,46,-0.3568,61,0.08303,161,1.78512
ENSG00000101224,CDC25B,23,-0.1659,21,-0.3799,9,-1.5467,34,0.44136,19,-0.4879,19,-0.4985,51,1.15939,38,0.65884
ENSG00000125843,AP5S1,11,-0.2815,18,0.58895,6,-1.1657,12,-0.2167,11,-0.3186,12,-0.1959,16,0.28076,14,0.01067
ENSG00000088888,MAVS,26,-0.1678,14,-1.2623,26,-0.1820,32,0.15636,19,-0.6590,14,-1.1354,53,1.01799,76,1.67190
ENSG00000125779,PANK2,56,0.30676,62,0.63730,43,-0.1153,30,-0.6510,68,0.63688,43,-0.1338,12,-2.0473,25,-0.9432
ENSG00000101236,RNF24,54,0.30707,57,0.52605,37,-0.2726,38,-0.2321,41,-0.1169,30,-0.6057,45,0.02231,28,-0.6886
ENSG00000088826,SMOX,2,-3.6099,6,-2.2710,2,-3.4012,24,-0.0489,43,0.94416,10,-1.3895,103,2.67304,42,0.88730
ENSG00000171867,PRNP,1008,0.10498,1261,0.63974,873,-0.1256,760,-0.3444,1024,0.13085,628,-0.6420,788,-0.2864,581,-0.7606
ENSG00000101265,RASSF2,20,-1.8733,17,-2.4036,105,0.66332,21,-1.7985,18,-2.0292,45,-0.6746,81,0.22802,357,3.21794
ENSG00000089057,SLC23A2,102,0.81708,69,0.23184,21,-1.6636,71,0.21898,47,-0.4366,61,-0.0223,50,-0.3354,61,-0.0375
ENSG00000089063,TMEM230,50,-0.7731,99,0.39446,100,0.30250,52,-0.7095,83,0.01015,88,0.10378,72,-0.2212,83,0.00246
ENSG00000132646,PCNA,5,-1.9683,24,0.42854,0,-5.7254,19,-0.0681,48,1.49661,12,-0.7721,19,-0.1029,23,0.22756
ENSG00000101290,CDS2,65,-0.3766,105,0.51663,50,-0.7956,85,0.03378,113,0.50806,93,0.17759,39,-1.1638,69,-0.2871
ENSG00000125772,GPCPD1,50,0.57307,42,0.36959,21,-0.7885,41,0.23332,26,-0.4523,28,-0.3644,42,0.29801,18,-1.0460
ENSG00000089199,CHGB,369,0.58024,424,1.17205,374,0.60468,112,-1.2934,200,-0.4096,180,-0.5725,65,-2.0916,16,-4.1435
ENSG00000089195,TRMT6,25,-0.2233,26,-0.1609,60,1.27194,18,-0.6690,15,-0.9532,26,-0.1237,38,0.49150,22,-0.4094
ENSG00000088766,CRLS1,29,-0.0939,37,0.44272,23,-0.4298,32,0.05712,50,0.80973,20,-0.6110,14,-1.2161,25,-0.3276
ENSG00000125827,TMX4,346,0.47425,358,0.72783,267,0.05142,242,-0.1078,214,-0.2987,181,-0.5625,138,-0.9755,124,-1.1357
ENSG00000182621,PLCB1,785,0.82541,649,0.68626,594,0.35711,334,-0.5623,397,-0.2908,429,-0.1692,189,-1.4303,95,-2.4447
ENSG00000101333,PLCB4,80,0.70831,47,-0.2187,103,1.14529,28,-0.9318,28,-0.9543,47,-0.1647,79,0.69036,14,-1.9250
ENSG00000125869,LAMP5,1,-4.8904,78,1.86592,0,-7.2904,21,-0.8991,65,0.87948,19,-1.0607,23,-0.7540,18,-1.1549
ENSG00000101349,PAK5,122,0.93689,81,0.32590,82,0.27875,60,-0.2205,52,-0.4612,44,-0.7151,58,-0.2718,32,-1.1734
ENSG00000132639,SNAP25,3286,0.25310,4208,0.92836,2348,-0.2853,2609,-0.1185,3280,0.25003,2821,0.00636,716,-2.0863,416,-2.8837
ENSG00000125863,MKKS,44,-0.6181,78,0.38506,66,0.02155,45,-0.5598,98,0.66953,85,0.43303,49,-0.4377,30,-1.2118
ENSG00000132640,BTBD3,63,-0.8529,127,0.32545,78,-0.5156,59,-0.9400,153,0.56185,156,0.58720,55,-1.0515,142,0.43973
ENSG00000089123,TASP1,12,-0.3017,22,0.89829,6,-1.2344,21,0.56274,13,-0.2175,24,0.80297,1,-4.0335,4,-1.8048
ENSG00000089048,ESF1,239,0.79442,104,-0.6683,152,0.05101,103,-0.5599,90,-0.7697,148,0.00657,97,-0.6574,333,1.38823
ENSG00000101247,NDUFAF5,22,-0.6261,38,0.28188,26,-0.4187,16,-1.1571,61,0.97507,43,0.39433,41,0.31224,12,-1.4856
ENSG00000172264,MACROD2,56,0.27306,54,0.27364,78,0.82797,37,-0.3774,31,-0.6333,45,-0.0712,48,0.02743,15,-1.7208
ENSG00000125848,FLRT3,29,0.42211,40,1.43756,14,-0.6498,23,0.05729,13,-0.7953,20,-0.1482,1,-4.4471,1,-3.9649
ENSG00000089177,KIF16B,93,0.53983,38,-1.0297,55,-0.2893,102,0.69269,25,-1.5111,79,0.27754,83,0.36401,114,0.88770
ENSG00000125870,SNRPB2,59,-0.1583,64,-0.0445,64,-0.0292,47,-0.5189,70,0.10575,48,-0.4900,96,0.62062,78,0.29171
ENSG00000125851,PCSK2,136,0.58979,155,1.16122,68,-0.5122,49,-1.0283,107,0.18831,56,-0.8299,43,-1.2021,24,-2.0500
ENSG00000125868,DSTN,462,-0.3857,795,0.66231,553,-0.1032,318,-0.9619,748,0.38474,822,0.54164,375,-0.7097,237,-1.4057
ENSG00000125844,RRBP1,33,-1.0592,18,-2.2361,50,-0.4348,52,-0.3480,12,-2.5752,29,-1.2516,131,1.16801,294,2.86341
ENSG00000089006,SNX5,39,-0.4503,37,-0.6560,44,-0.2499,49,-0.1040,45,-0.2265,39,-0.4541,124,1.47912,70,0.47268
ENSG00000232838,PET117,26,-0.0122,18,-0.7437,61,1.41283,35,0.44347,19,-0.4861,39,0.64821,15,-0.8728,15,-0.8411
ENSG00000149474,KAT14,41,0.18879,52,0.82035,14,-1.4459,25,-0.5617,45,0.33264,40,0.14511,19,-0.9710,22,-0.7541
ENSG00000125846,ZNF133,19,0.64861,11,-0.3477,0,-6.5351,31,1.46813,16,0.38441,5,-1.2666,6,-1.0672,18,0.57769
ENSG00000132664,POLR3F,21,0.10302,27,0.61987,10,-1.0013,20,0.00976,28,0.53193,15,-0.4240,6,-1.7626,19,-0.0568
ENSG00000101310,SEC23B,17,-0.6758,34,0.58918,27,0.06348,9,-1.5175,33,0.39841,19,-0.4703,14,-0.9827,38,0.62585
ENSG00000232388,SMIM26,19,-1.4003,62,0.58890,14,-1.8027,40,-0.2376,121,1.62378,52,0.16194,18,-1.4322,21,-1.2217
ENSG00000125821,DTD1,15,-0.8289,33,0.44075,17,-0.6596,34,0.38837,40,0.67833,25,-0.0909,22,-0.2666,13,-1.0570
ENSG00000185052,SLC24A3,9,-0.7809,11,-0.6782,21,0.52882,20,0.44651,40,1.60603,11,-0.4885,12,-0.3413,8,-1.0301
ENSG00000132669,RIN2,6,-1.8478,12,-1.0707,21,-0.1188,19,-0.2663,32,0.59331,35,0.73114,43,1.07382,30,0.48243
ENSG00000173418,NAA20,28,-0.7348,74,1.11436,34,-0.4577,33,-0.5239,62,0.48435,40,-0.1998,10,-2.2044,29,-0.7180
ENSG00000101343,CRNKL1,44,0.34948,45,0.52058,23,-0.6318,26,-0.4899,25,-0.5380,34,-0.0451,25,-0.5133,40,0.21900
ENSG00000088970,KIZ,20,-0.4131,24,-0.1505,42,0.77750,14,-0.9691,22,-0.2550,12,-1.2414,30,0.18112,50,1.06665
ENSG00000088930,XRN2,35,-0.3173,45,0.11980,16,-1.4296,39,-0.1399,33,-0.3709,19,-1.2506,78,1.01394,69,0.80103
ENSG00000125812,GZF1,29,-0.2004,29,-0.2189,58,0.96917,43,0.44252,27,-0.2907,25,-0.3977,25,-0.4242,31,-0.0764
ENSG00000125814,NAPB,666,0.35972,706,0.61679,592,0.16586,579,0.13147,461,-0.2344,610,0.21641,213,-1.4172,100,-2.5409
ENSG00000101439,CST3,491,-2.1953,1075,-1.2178,1052,-1.0550,2284,0.15661,3193,0.71263,3016,0.61574,6387,2.00290,1080,-1.0148
ENSG00000101463,SYNDIG1,27,-0.5898,52,0.58807,32,-0.3471,35,-0.2171,42,0.06971,49,0.32921,18,-1.2466,40,0.00322
ENSG00000101474,APMAP,93,0.29261,105,0.65996,16,-2.3378,72,-0.1116,123,0.76346,47,-0.7736,71,-0.1337,39,-1.0773
ENSG00000154930,ACSS1,11,-2.1046,15,-1.9495,14,-1.8404,47,0.02762,41,-0.1703,26,-0.8744,241,3.26338,37,-0.3553
ENSG00000197586,ENTPD6,195,0.86859,163,0.77713,62,-0.9564,105,-0.1558,108,-0.1065,107,-0.1187,52,-1.2347,36,-1.7683
ENSG00000100994,PYGB,70,-0.4194,103,0.24159,58,-0.7069,117,0.39046,93,0.02176,66,-0.5125,131,0.58506,73,-0.3606
ENSG00000100997,ABHD12,64,-0.2618,88,0.32398,79,0.06817,46,-0.7623,100,0.45863,96,0.39059,35,-1.1730,71,-0.1048
ENSG00000130684,ZNF337,16,0.00146,16,-0.0242,0,-4.2585,26,0.79042,10,-0.7366,17,0.13289,18,0.17263,25,0.71278
ENSG00000125804,FAM182A,25,0.83695,9,-0.8657,0,-6.7534,12,-0.3099,8,-1.0192,7,-1.1292,42,1.76388,28,1.04425
ENSG00000101294,HM13,60,0.25647,69,0.64670,21,-1.3938,54,0.07664,57,0.16431,37,-0.5168,34,-0.6551,45,-0.2191
ENSG00000171552,BCL2L1,52,-0.2805,64,0.06098,53,-0.2466,78,0.35548,63,0.00160,63,0.00292,23,-1.4973,100,0.76679
ENSG00000088356,PDRG1,12,-0.6322,22,0.44678,2,-3.2691,18,0.03059,16,-0.1417,9,-0.9623,41,1.36664,15,-0.2979
ENSG00000101337,TM9SF4,41,0.39575,42,0.57850,21,-0.6355,33,0.04936,25,-0.3794,15,-1.1422,36,0.15914,24,-0.4471
ENSG00000101350,KIF3B,330,0.76613,220,0.11629,256,0.34002,188,-0.1561,183,-0.2000,208,0.00446,123,-0.8224,129,-0.7417
ENSG00000171456,ASXL1,43,0.58073,23,-0.5142,29,-0.0675,24,-0.3260,23,-0.3982,20,-0.6112,42,0.54216,50,0.82637
ENSG00000197183,NOL4L,17,-0.2470,18,-0.2507,3,-2.6811,29,0.55451,18,-0.1776,19,-0.0878,30,0.61208,33,0.80937
ENSG00000149600,COMMD7,59,-0.1122,75,0.35709,76,0.28485,47,-0.4864,85,0.47270,66,0.04705,32,-1.0591,46,-0.5074
ENSG00000101367,MAPRE1,9,-1.8705,16,-1.1471,49,0.76526,18,-0.8116,22,-0.5376,18,-0.8187,101,2.11114,42,0.49372
ENSG00000260257,AL035071.1,18,-0.3297,22,0.00339,36,0.79489,11,-1.0420,37,0.85737,17,-0.4175,22,-0.0202,14,-0.7407
ENSG00000101391,CDK5RAP1,19,0.02481,27,0.83230,3,-2.7716,14,-0.4081,16,-0.2088,23,0.38272,11,-0.7104,17,-0.0899
ENSG00000101400,SNTA1,62,-0.7409,61,-0.9266,29,-1.8795,133,0.46195,174,0.92287,95,-0.0817,264,1.68563,59,-0.8174
ENSG00000078699,CBFA2T2,40,0.60545,33,0.38812,10,-1.4472,25,-0.1754,25,-0.1710,11,-1.3935,14,-0.9930,51,1.02171
ENSG00000125967,NECAB3,38,-0.0305,51,0.56754,14,-1.5538,70,0.94992,48,0.31417,28,-0.5337,19,-1.1028,23,-0.8403
ENSG00000101417,PXMP4,14,-0.0265,13,-0.2891,7,-1.0330,16,0.10501,15,0.03000,2,-2.5097,29,1.11736,25,0.86666
ENSG00000101421,CHMP4B,169,0.08613,191,0.36715,155,-0.0529,187,0.24836,156,-0.0513,177,0.15732,78,-1.1206,111,-0.5739
ENSG00000125970,RALY,33,-0.3413,43,0.08668,31,-0.4229,39,-0.0761,43,0.06909,34,-0.2998,39,-0.0934,64,0.70358
ENSG00000125977,EIF2S2,253,0.09144,260,0.17471,251,0.07859,188,-0.3801,172,-0.5225,176,-0.4830,215,-0.1705,357,0.65790
ENSG00000101444,AHCY,31,-0.4038,51,0.50301,20,-1.0804,36,-0.1727,44,0.14251,42,0.06810,37,-0.1445,40,0.00170
ENSG00000078747,ITCH,38,-0.3721,50,0.05436,46,-0.0629,53,0.13417,37,-0.4137,27,-0.8708,63,0.41478,70,0.60850
ENSG00000125971,DYNLRB1,142,-0.4299,240,0.54629,116,-0.7414,139,-0.4724,319,0.88700,252,0.48877,71,-1.4959,110,-0.8213
ENSG00000101460,MAP1LC3A,216,0.26487,213,0.32370,154,-0.2744,184,0.00969,208,0.20343,187,0.03477,104,-0.8802,139,-0.4376
ENSG00000101464,PIGU,29,0.04517,31,0.18704,17,-0.7495,32,0.20870,20,-0.5290,16,-0.8485,25,-0.1949,50,0.93648
ENSG00000198646,NCOA6,37,-0.0244,47,0.47810,27,-0.5225,24,-0.7247,24,-0.7124,28,-0.4433,33,-0.2298,64,0.85473
ENSG00000078804,TP53INP2,62,-1.2023,29,-2.5935,312,1.44289,120,-0.1742,42,-1.7596,81,-0.7932,128,-0.0778,510,2.45588
ENSG00000131067,GGT7,53,0.78886,44,0.66244,16,-1.1043,31,-0.0939,30,-0.1275,16,-1.1146,27,-0.2951,22,-0.6254
ENSG00000131069,ACSS2,16,-0.6344,22,-0.1883,28,0.20432,22,-0.1599,17,-0.5142,14,-0.8043,20,-0.2699,59,1.50358
ENSG00000100983,GSS,27,-0.0884,46,1.11797,5,-2.4439,16,-0.8903,30,0.12339,19,-0.6205,28,-0.0081,20,-0.5170
ENSG00000078814,MYH7B,8,-0.6652,14,0.15877,4,-1.4848,20,0.71633,10,-0.2727,15,0.29111,8,-0.6879,19,0.66666
ENSG00000100991,TRPC4AP,32,0.10510,40,0.62652,4,-2.9798,27,-0.1834,34,0.17740,30,-0.0127,9,-1.8648,46,0.68564
ENSG00000126005,MMP24OS,71,-0.3569,89,0.00142,102,0.21119,91,0.03997,98,0.14828,124,0.53484,78,-0.2086,60,-0.6190
ENSG00000242372,EIF6,31,-0.2777,52,0.75040,19,-0.9813,19,-1.0348,55,0.65261,30,-0.3071,25,-0.5871,34,-0.1257
ENSG00000101019,UQCC1,25,-0.3001,51,1.24576,8,-2.0497,14,-1.1749,37,0.32358,28,-0.1133,13,-1.2956,25,-0.3222
ENSG00000126001,CEP250,44,0.77052,31,0.25527,22,-0.2981,34,0.36754,11,-1.3406,26,-0.0991,6,-2.1340,36,0.46890
ENSG00000125991,ERGIC3,59,0.10635,72,0.57163,36,-0.6833,37,-0.6195,62,0.18207,51,-0.1346,47,-0.2608,46,-0.2922
