Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000089057,SLC23A2,64,0.20523,30,-0.9959,26,-1.1613,61,0.09627,62,0.27407
ENSG00000089063,TMEM230,85,-0.4387,95,-0.2046,123,0.18863,125,0.21579,116,0.22179
ENSG00000132646,PCNA,26,0.16102,35,0.59018,26,0.11150,29,0.31083,20,-0.4474
ENSG00000101290,CDS2,68,-0.3580,73,-0.1972,129,0.69316,66,-0.3524,87,0.14052
ENSG00000125772,GPCPD1,38,-0.5805,72,0.48163,203,2.32094,50,-0.0768,35,-1.0432
ENSG00000089199,CHGB,72,-1.6579,58,-1.8064,32,-2.6484,168,-0.2049,289,1.86365
ENSG00000089195,TRMT6,11,-1.3924,44,0.88456,25,-0.0056,18,-0.4882,30,0.55402
ENSG00000088766,CRLS1,29,-0.2271,19,-0.7991,29,-0.1756,33,0.01124,37,0.38725
ENSG00000125827,TMX4,131,-1.0683,79,-1.6935,165,-0.5898,223,-0.1302,328,1.18711
ENSG00000182621,PLCB1,275,-0.9374,216,-1.1805,189,-1.3818,515,0.14448,623,1.09596
ENSG00000101333,PLCB4,34,-0.7148,24,-1.1220,150,1.81364,58,0.21425,46,-0.2577
ENSG00000125869,LAMP5,48,-0.2463,18,-1.6402,57,0.03593,12,-2.2819,70,0.84223
ENSG00000101349,PAK5,46,-0.4180,28,-1.1172,14,-2.1367,70,0.27365,73,0.79626
ENSG00000132639,SNAP25,1534,-1.1344,880,-1.8244,799,-1.9669,2967,0.01145,4149,1.42819
ENSG00000125863,MKKS,68,-0.0741,28,-1.3627,53,-0.4358,40,-0.8425,84,0.63535
ENSG00000132640,BTBD3,104,-0.1902,120,0.07346,82,-0.5122,83,-0.5025,128,0.36518
ENSG00000089048,ESF1,112,-0.4833,357,1.46668,78,-0.9596,248,0.84306,126,-0.4248
ENSG00000101247,NDUFAF5,30,-0.5974,8,-2.4412,63,0.64535,41,-0.0372,49,0.53922
ENSG00000172264,MACROD2,37,-0.4118,18,-1.4460,21,-1.2182,54,0.21943,57,0.75580
ENSG00000089177,KIF16B,68,0.61347,112,1.32590,61,0.31602,77,0.70618,27,-1.4521
ENSG00000125870,SNRPB2,65,-0.7955,146,0.55216,107,0.06833,30,-1.8652,122,0.61414
ENSG00000125851,PCSK2,51,-1.4697,44,-1.5117,43,-1.5381,48,-1.3963,183,1.91976
ENSG00000125868,DSTN,522,-0.6755,441,-0.8387,1053,0.51322,466,-0.7548,911,0.63276
ENSG00000125844,RRBP1,41,-0.2518,171,2.19215,96,1.14701,69,0.59657,22,-1.7671
ENSG00000089006,SNX5,97,0.62794,77,0.13544,115,0.78232,69,-0.0377,52,-0.8137
ENSG00000232838,PET117,24,-0.5888,18,-0.9232,38,0.17715,37,0.12545,40,0.49723
ENSG00000149474,KAT14,28,-0.4623,18,-1.0315,4,-3.0020,19,-0.9716,50,1.21965
ENSG00000132664,POLR3F,21,-0.3928,18,-0.5773,22,-0.2865,16,-0.7112,32,0.66264
ENSG00000101310,SEC23B,23,-0.4990,43,0.50156,28,-0.1380,17,-0.9005,35,0.40015
ENSG00000232388,SMIM26,110,0.20981,60,-0.7485,60,-0.7587,51,-0.9868,111,0.41000
ENSG00000125821,DTD1,35,-0.4238,29,-0.6473,25,-0.8728,27,-0.7396,55,0.83640
ENSG00000132669,RIN2,42,0.67902,58,1.08135,106,2.16278,32,0.13483,9,-2.5094
ENSG00000173418,NAA20,46,-0.7007,21,-1.7519,21,-1.7622,43,-0.6990,94,1.34143
ENSG00000101343,CRNKL1,30,-0.4036,54,0.54725,35,-0.1163,32,-0.2836,40,0.19084
ENSG00000088970,KIZ,12,-1.4743,43,0.63487,17,-0.7648,49,0.83718,33,0.43289
ENSG00000088930,XRN2,47,-0.0524,66,0.46779,65,0.44461,63,0.40348,43,-0.3891
ENSG00000125812,GZF1,24,-0.4001,63,1.16086,52,0.83722,22,-0.4683,27,-0.3881
ENSG00000125814,NAPB,315,-0.8250,140,-1.9230,137,-1.9605,375,-0.4518,706,1.40356
ENSG00000101439,CST3,6561,1.89600,3608,0.36141,3315,0.22666,1500,-0.9918,1315,-1.8328
ENSG00000101463,SYNDIG1,30,-0.5443,20,-1.0871,21,-1.0249,35,-0.2327,52,0.90561
ENSG00000101474,APMAP,75,-0.4080,47,-1.0379,80,-0.2337,97,0.05446,110,0.55022
ENSG00000154930,ACSS1,73,1.37355,15,-1.3559,137,2.16584,4,-3.3148,18,-1.8024
ENSG00000197586,ENTPD6,67,-0.4722,16,-2.5162,91,0.05993,87,-0.0190,106,0.68292
ENSG00000100994,PYGB,89,0.12086,37,-1.2364,133,0.74836,50,-0.7898,85,0.07342
ENSG00000100997,ABHD12,87,0.09450,61,-0.4691,45,-0.9251,38,-1.1704,95,0.50151
ENSG00000101294,HM13,37,-0.4618,35,-0.4664,83,0.86088,86,0.92983,44,-0.2466
ENSG00000125968,ID1,14,-2.2022,28,-1.0161,609,6.01153,9,-2.5876,4,-4.7200
ENSG00000171552,BCL2L1,56,0.06599,48,-0.1915,83,0.68067,67,0.34620,48,-0.3414
ENSG00000101337,TM9SF4,19,-1.2472,11,-1.8651,79,1.16153,32,-0.2966,46,0.63773
ENSG00000101350,KIF3B,164,-0.1867,162,-0.1790,136,-0.4428,237,0.41823,191,0.15414
ENSG00000171456,ASXL1,18,-0.6880,29,0.11808,40,0.58239,65,1.39837,24,-0.4012
ENSG00000197183,NOL4L,26,0.42067,21,0.02030,16,-0.4320,20,-0.0715,19,-0.1998
ENSG00000149600,COMMD7,68,0.05462,40,-0.7721,60,-0.1481,75,0.19900,69,0.11774
ENSG00000101367,MAPRE1,49,0.57292,64,0.89292,66,0.94676,28,-0.4038,24,-1.0538
ENSG00000101400,SNTA1,241,1.62899,37,-1.7214,169,0.60393,43,-1.4989,75,-1.0965
ENSG00000078699,CBFA2T2,39,0.32407,37,0.19902,14,-1.2980,71,1.25063,27,-0.5620
ENSG00000125967,NECAB3,47,0.17585,11,-1.9984,26,-0.7757,49,0.21414,47,0.31401
ENSG00000101421,CHMP4B,184,0.02444,173,-0.0757,121,-0.6287,164,-0.1641,193,0.19937
ENSG00000125970,RALY,46,-0.0360,38,-0.3363,83,0.89135,37,-0.3632,45,-0.1242
ENSG00000125977,EIF2S2,256,-0.4363,484,0.63042,220,-0.6044,304,-0.1071,351,0.24619
ENSG00000101444,AHCY,27,-0.6603,35,-0.2039,25,-0.6843,20,-1.0334,50,0.89557
ENSG00000078747,ITCH,33,-0.8191,79,0.63711,41,-0.3874,41,-0.3620,60,0.47875
ENSG00000125971,DYNLRB1,346,-0.0573,172,-1.1139,268,-0.4443,137,-1.4524,432,0.68260
ENSG00000101460,MAP1LC3A,221,0.11020,91,-1.2565,121,-0.8345,118,-0.8635,245,0.56559
ENSG00000198646,NCOA6,33,-0.5382,50,0.15300,60,0.45473,61,0.45864,45,0.00155
ENSG00000078804,TP53INP2,100,0.32013,430,2.94357,57,-0.6015,65,-0.3931,35,-2.0055
ENSG00000131067,GGT7,23,-0.9595,4,-3.2689,20,-1.0563,75,0.98002,51,0.85236
ENSG00000100983,GSS,32,0.07066,8,-2.0217,30,-0.0649,10,-1.6096,37,0.60734
ENSG00000100991,TRPC4AP,36,-0.3029,31,-0.4957,36,-0.2872,56,0.42844,47,0.26596
ENSG00000126005,MMP24OS,161,0.90940,57,-0.9111,52,-1.0367,68,-0.6445,97,-0.1789
ENSG00000242372,EIF6,35,-0.6841,12,-2.2040,50,-0.0532,68,0.41719,63,0.67336
ENSG00000101019,UQCC1,37,0.06412,7,-2.3354,26,-0.4838,37,0.06065,40,0.41569
ENSG00000125991,ERGIC3,59,-0.1281,65,0.04428,103,0.79054,36,-0.8474,62,-0.0186
ENSG00000214078,CPNE1,24,-0.5088,24,-0.4782,64,1.08453,32,-0.0323,33,0.03160
ENSG00000244462,RBM12,26,-0.5922,43,0.25760,75,1.14790,24,-0.6522,36,-0.0072
ENSG00000244005,NFS1,16,-1.0203,24,-0.3067,13,-1.2427,12,-1.3139,41,1.29858
ENSG00000125995,ROMO1,223,0.45585,176,0.00120,190,0.11487,81,-1.1725,168,-0.1469
ENSG00000131051,RBM39,168,-0.6830,422,0.85730,397,0.75786,497,1.13270,199,-0.6090
ENSG00000025293,PHF20,84,-0.1424,92,0.01345,115,0.36352,88,-0.0501,91,-0.0062
ENSG00000171222,SCAND1,109,-0.4381,67,-1.1051,162,0.24570,128,-0.1235,160,0.48659
ENSG00000260032,NORAD,676,-0.0180,502,-0.4761,518,-0.4283,565,-0.2935,752,0.32027
ENSG00000088367,EPB41L1,276,0.87577,103,-0.8538,99,-0.9089,183,0.03017,160,-0.3381
ENSG00000080845,DLGAP4,143,0.80196,23,-2.0990,132,0.49465,79,-0.3004,84,-0.4012
ENSG00000101084,RAB5IF,57,-0.3183,32,-1.1502,41,-0.7799,25,-1.5141,88,0.96749
ENSG00000101079,NDRG3,89,-1.3177,80,-1.3105,73,-1.4495,92,-1.1101,281,1.71795
ENSG00000149639,SOGA1,16,-0.6986,33,0.51901,53,1.28309,28,0.24858,21,-0.3458
ENSG00000101347,SAMHD1,53,-0.1280,66,0.23293,167,1.79816,117,1.16366,33,-1.3539
ENSG00000118705,RPN2,83,-0.0659,82,-0.0840,154,0.92772,60,-0.5508,82,-0.1433
ENSG00000101363,MANBAL,51,-0.2955,34,-0.8450,45,-0.4503,40,-0.6064,72,0.66986
ENSG00000166619,BLCAP,92,-0.6678,46,-1.5924,138,0.05598,166,0.33862,159,0.60275
ENSG00000053438,NNAT,172,-0.1101,93,-1.0191,88,-1.1036,69,-1.4592,229,0.84040
ENSG00000132792,CTNNBL1,34,-0.1405,20,-0.8677,43,0.26379,20,-0.8865,41,0.41270
ENSG00000132821,VSTM2L,93,-0.4235,11,-3.4697,35,-1.8141,38,-1.7068,167,1.45403
ENSG00000170471,RALGAPB,29,-0.8986,27,-0.9117,91,0.99596,46,-0.0724,55,0.38076
ENSG00000101438,SLC32A1,20,-1.2810,0,-6.6133,18,-1.2753,47,0.15693,61,1.52877
ENSG00000101445,PPP1R16B,168,1.50863,52,-0.7182,87,0.06198,44,-0.9737,58,-0.9868
ENSG00000204103,MAFB,18,-1.3348,6,-2.7106,43,0.15439,77,1.08816,47,0.64388
ENSG00000198900,TOP1,110,-0.6977,291,0.92688,144,-0.1960,281,0.87392,154,-0.1828
ENSG00000124181,PLCG1,31,0.13353,8,-1.9465,60,1.18282,29,0.00651,26,-0.2518
ENSG00000174306,ZHX3,92,0.54383,73,0.08355,118,0.84187,138,1.10624,43,-1.2276
ENSG00000124177,CHD6,125,-0.1373,198,0.61774,124,-0.1204,363,1.65166,98,-0.8458
ENSG00000196090,PTPRT,42,-1.5917,24,-2.2081,74,-0.5573,150,0.54010,145,1.21323
ENSG00000124193,SRSF6,42,-0.6023,68,0.23654,100,0.85287,60,0.04212,58,-0.0156
ENSG00000132823,OSER1,33,0.29255,4,-2.6338,21,-0.4759,15,-0.9065,32,0.47745
ENSG00000223891,OSER1-DT,34,0.28499,45,0.68068,26,-0.1725,14,-1.0734,27,-0.1788
ENSG00000124194,GDAP1L1,39,-0.3443,11,-2.1564,23,-1.0819,26,-0.8960,62,1.06785
ENSG00000197296,FITM2,14,-0.9980,9,-1.5633,15,-0.7404,33,0.44134,32,0.95102
ENSG00000124120,TTPAL,24,-0.4303,10,-1.5798,9,-1.7657,39,0.42035,37,0.77678
ENSG00000132824,SERINC3,161,-1.1341,191,-0.7394,293,-0.0820,170,-0.9169,412,1.11853
ENSG00000168734,PKIG,188,0.72375,58,-1.2415,97,-0.4627,59,-1.2047,132,0.02486
ENSG00000101098,RIMS4,61,1.76290,1,-4.3511,25,-0.1791,22,-0.3532,19,-1.0421
ENSG00000166913,YWHAB,824,-1.0981,1004,-0.6656,774,-1.0572,1338,-0.2256,2075,1.15557
ENSG00000025772,TOMM34,27,-0.7617,6,-2.7112,19,-1.2043,16,-1.4293,60,1.53870
ENSG00000101109,STK4,50,0.39321,47,0.21185,42,0.03484,42,0.04978,35,-0.3883
ENSG00000124134,KCNS1,29,-0.6517,0,-8.9825,23,-0.9277,20,-1.1386,59,1.44899
ENSG00000124145,SDC4,127,2.18775,30,-0.8121,77,0.67471,28,-0.8916,20,-2.0753
ENSG00000244274,DBNDD2,83,-1.0874,886,3.21911,105,-0.6072,70,-1.2089,102,-1.0984
ENSG00000124155,PIGT,33,-0.5529,72,0.75476,75,0.81624,20,-1.2323,45,0.03648
ENSG00000101457,DNTTIP1,16,-0.8578,16,-0.7205,22,-0.2420,11,-1.2828,34,1.07567
ENSG00000124104,SNX21,28,0.05221,2,-3.7814,58,1.23360,9,-1.6140,28,0.16286
ENSG00000101473,ACOT8,38,-0.5758,32,-0.7739,21,-1.3710,30,-0.8761,70,1.07881
ENSG00000064601,CTSA,41,-0.5825,19,-1.6470,132,1.39010,49,-0.2268,59,0.13400
ENSG00000100979,PLTP,79,1.79573,16,-1.2078,129,2.20993,3,-3.6606,11,-2.5080
ENSG00000124140,SLC12A5,216,-0.2439,31,-3.0618,139,-0.8756,174,-0.5310,316,0.93205
ENSG00000149654,CDH22,57,0.68250,1,-4.9708,11,-1.9129,6,-2.6903,48,0.59490
ENSG00000080189,SLC35C2,23,-0.2160,6,-2.2369,46,0.87133,13,-1.0450,30,0.40035
ENSG00000062598,ELMO2,41,0.03235,33,-0.2865,26,-0.6343,36,-0.1522,43,0.24661
ENSG00000101040,ZMYND8,69,-0.8227,99,-0.1706,216,1.07386,198,0.93129,103,-0.2241
ENSG00000196562,SULF2,26,-0.7655,62,0.66423,94,1.37004,65,0.73960,33,-0.6056
ENSG00000124126,PREX1,53,-0.0882,191,2.10811,112,1.14686,32,-0.8425,32,-1.3404
ENSG00000124198,ARFGEF2,30,-1.1795,39,-0.6689,45,-0.4524,86,0.56234,74,0.77501
ENSG00000124207,CSE1L,18,-2.0919,69,0.07554,66,0.01376,45,-0.5821,88,1.16315
ENSG00000124214,STAU1,80,-0.4755,110,0.08644,113,0.12085,144,0.51052,107,0.07901
ENSG00000124228,DDX27,30,-1.1700,62,0.06670,65,0.14719,208,2.14840,49,-0.5245
ENSG00000124201,ZNFX1,29,0.02440,29,0.04632,62,1.26735,31,0.16953,23,-0.6042
ENSG00000177410,ZFAS1,222,0.89908,186,0.41683,153,0.11368,130,-0.1380,103,-0.8796
ENSG00000158445,KCNB1,89,-0.7369,38,-1.9059,87,-0.6686,277,1.16078,156,0.47674
ENSG00000158470,B4GALT5,45,-0.0837,16,-1.6138,43,-0.1096,39,-0.2803,53,0.46533
ENSG00000158480,SPATA2,30,-0.0212,17,-0.8774,17,-0.8998,21,-0.5831,36,0.56402
ENSG00000124226,RNF114,37,-0.2849,52,0.27480,98,1.31040,41,-0.0877,38,-0.4139
ENSG00000244687,UBE2V1,126,-0.2920,115,-0.3770,93,-0.7055,131,-0.1829,171,0.52011
ENSG00000240849,TMEM189,18,-0.4301,54,1.43113,40,0.92680,15,-0.6194,19,-0.5340
ENSG00000172216,CEBPB,53,0.40516,25,-0.8414,94,1.26556,28,-0.6806,36,-0.4833
ENSG00000196396,PTPN1,22,-0.0113,31,0.48396,20,-0.1354,35,0.68979,20,-0.3538
ENSG00000124243,BCAS4,47,0.41238,10,-1.9146,45,0.24269,38,-0.0149,37,-0.0658
ENSG00000101126,ADNP,64,-0.5311,93,0.13007,75,-0.2101,96,0.18477,94,0.30741
ENSG00000000419,DPM1,25,-1.1366,4,-3.4344,47,-0.0488,60,0.33284,64,1.01890
ENSG00000054793,ATP9A,226,-0.1213,103,-1.2920,144,-0.7866,210,-0.2133,285,0.59374
ENSG00000182463,TSHZ2,19,-0.9462,53,0.71785,11,-1.6337,122,2.19519,27,-0.5564
ENSG00000064787,BCAS1,189,-0.5314,2229,4.64419,21,-3.6740,207,-0.3100,39,-3.6896
ENSG00000101132,PFDN4,109,-0.3372,163,0.33368,60,-1.1934,92,-0.5479,152,0.50835
ENSG00000101134,DOK5,29,-0.1487,15,-1.0877,18,-0.8269,29,-0.1246,37,0.56663
ENSG00000054803,CBLN4,27,-1.1428,2,-4.3765,10,-2.4885,16,-1.7562,83,2.14524
ENSG00000124098,FAM210B,80,0.30409,72,0.09084,124,0.95603,66,-0.0563,55,-0.6005
ENSG00000022277,RTF2,124,0.17602,106,-0.1061,83,-0.4697,47,-1.3337,123,0.28034
ENSG00000101144,BMP7,80,1.73290,12,-1.6062,77,1.18230,47,0.36601,15,-2.0648
ENSG00000101146,RAE1,11,-1.3713,26,0.01440,9,-1.5616,17,-0.5662,35,1.26957
ENSG00000124225,PMEPA1,85,0.16850,83,0.09436,94,0.29545,104,0.45722,68,-0.3916
ENSG00000124209,RAB22A,88,-0.0739,86,-0.0955,70,-0.4001,81,-0.1871,98,0.23294
ENSG00000124164,VAPB,93,-0.2636,74,-0.5757,66,-0.7399,73,-0.5972,130,0.65411
ENSG00000124222,STX16,54,-0.4681,64,-0.1630,123,0.88426,157,1.30318,59,-0.5198
ENSG00000087460,GNAS,2194,-0.2520,1527,-0.7675,1871,-0.4578,2055,-0.3141,2954,0.55843
ENSG00000101158,NELFCD,39,0.54734,30,0.04169,35,0.26818,23,-0.3693,25,-0.4281
ENSG00000124172,ATP5F1E,2005,0.57017,1252,-0.2821,1269,-0.2607,752,-1.0559,1461,-0.0829
ENSG00000101166,PRELID3B,26,-0.0813,43,0.72368,66,1.42522,23,-0.2603,21,-0.7462
ENSG00000087495,PHACTR3,200,0.57021,287,1.05032,94,-0.7141,193,0.39700,111,-0.8227
ENSG00000196227,FAM217B,155,-0.4023,139,-0.5079,161,-0.2843,270,0.53083,211,0.29161
ENSG00000179242,CDH4,43,1.31373,1,-4.5783,14,-0.7108,23,-0.0096,19,-0.5443
ENSG00000149657,LSM14B,38,-0.0366,19,-1.0216,40,0.06581,28,-0.4663,42,0.34557
ENSG00000101182,PSMA7,180,-0.6568,236,-0.1559,273,0.07105,154,-0.8085,312,0.63680
ENSG00000184402,SS18L1,39,-0.0681,16,-1.3673,28,-0.5793,45,0.15468,46,0.41385
ENSG00000101180,HRH3,32,0.54077,3,-2.9962,15,-0.6885,43,0.92690,22,-0.2229
ENSG00000130703,OSBPL2,38,-0.0456,42,0.14037,36,-0.0986,36,-0.1034,39,0.04666
ENSG00000130706,ADRM1,53,-0.3543,39,-0.7753,72,0.16266,50,-0.4011,74,0.47666
ENSG00000171858,RPS21,2232,1.18577,1558,0.32292,1020,-0.3399,774,-0.7597,923,-0.8599
ENSG00000060491,OGFR,29,-0.4370,15,-1.3725,63,0.83470,56,0.62218,38,0.03414
ENSG00000101190,TCFL5,45,0.61943,82,1.49476,17,-0.9781,43,0.41375,21,-1.0912
ENSG00000101191,DIDO1,21,-0.4770,12,-1.2623,115,2.44136,39,0.53081,19,-0.9898
ENSG00000101193,GID8,49,0.29802,17,-1.3294,59,0.51942,36,-0.2281,41,-0.0761
ENSG00000149658,YTHDF1,18,-0.8080,30,0.11617,36,0.36689,33,0.22456,31,0.27362
ENSG00000101198,NKAIN4,85,1.94604,48,0.45528,48,0.44749,16,-1.2008,15,-2.0127
ENSG00000101199,ARFGAP1,28,-0.0530,11,-1.4037,68,1.40850,35,0.33396,25,-0.4017
ENSG00000075043,KCNQ2,161,0.75184,24,-2.2985,59,-0.9549,152,0.50057,103,-0.2164
ENSG00000101210,EEF1A2,482,-0.1628,75,-2.9094,184,-1.5891,385,-0.4818,679,0.96191
ENSG00000125534,PPDPF,145,0.27681,188,0.63861,169,0.46972,60,-1.1279,112,-0.3471
ENSG00000197457,STMN3,260,-0.0945,82,-1.8212,187,-0.5809,238,-0.2171,324,0.59488
ENSG00000101246,ARFRP1,38,0.15182,16,-1.1541,42,0.26992,71,1.12324,30,-0.4016
ENSG00000101150,TPD52L2,33,-0.3736,15,-1.4328,56,0.51096,56,0.51475,43,0.18129
ENSG00000101152,DNAJC5,155,0.37492,47,-1.4915,99,-0.4000,114,-0.1739,134,0.14283
ENSG00000101161,PRPF6,48,-0.9703,135,0.75501,102,0.30006,111,0.43269,86,0.06572
ENSG00000171703,TCEA2,170,0.51852,70,-0.9593,75,-0.8553,108,-0.2965,134,0.07153
ENSG00000203880,PCMTD2,34,-0.5588,63,0.47687,94,1.12553,89,1.05048,37,-0.6535
ENSG00000280071,GATD3B,45,0.18377,17,-1.2721,31,-0.4084,33,-0.3163,44,0.30683
ENSG00000155304,HSPA13,50,-0.8552,45,-0.9145,85,0.06753,53,-0.6680,104,0.90017
ENSG00000180530,NRIP1,54,-0.7908,94,0.15157,98,0.21959,130,0.67445,89,0.13527
ENSG00000229425,AJ009632.2,21,-0.5848,0,-8.4926,17,-0.8294,14,-1.0801,42,1.36548
ENSG00000155313,USP25,33,-0.5261,30,-0.5612,25,-0.8593,76,0.87397,49,0.34897
ENSG00000215386,MIR99AHG,83,0.15719,73,-0.0752,180,1.41010,188,1.48056,43,-1.4035
ENSG00000154639,CXADR,39,-0.8236,115,0.99691,44,-0.5361,107,0.87678,60,-0.0756
ENSG00000224924,LINC00320,20,-1.0425,199,3.03429,11,-1.8397,20,-0.9114,28,-0.7954
ENSG00000154654,NCAM2,93,-1.2405,206,0.12509,79,-1.3323,176,-0.1177,248,1.00463
ENSG00000154721,JAM2,60,0.22309,24,-1.1824,146,1.65061,10,-2.4290,48,-0.3227
ENSG00000154723,ATP5PF,474,0.12961,335,-0.4287,308,-0.5576,194,-1.2518,499,0.40602
ENSG00000142192,APP,291,-1.6529,682,-0.1888,626,-0.3231,814,0.08555,1004,1.00752
ENSG00000198862,LTN1,29,-0.9315,101,1.15732,41,-0.2979,44,-0.1890,53,0.21811
ENSG00000156256,USP16,71,-0.5400,222,1.36726,80,-0.2791,148,0.68907,84,-0.3996
ENSG00000156261,CCT8,55,-1.1179,47,-1.2212,48,-1.1881,70,-0.6392,149,1.42465
ENSG00000171189,GRIK1,28,-1.0154,17,-1.5776,31,-0.7359,209,2.49543,44,-0.3593
ENSG00000156299,TIAM1,62,-0.1567,33,-1.0804,56,-0.2891,135,1.12948,66,-0.0375
ENSG00000142168,SOD1,515,-0.5913,439,-0.7496,322,-1.2167,495,-0.5682,929,0.99247
ENSG00000159079,CFAP298,41,-0.7171,46,-0.4616,86,0.52072,120,1.07397,61,-0.0341
ENSG00000159082,SYNJ1,71,-1.3727,67,-1.3052,75,-1.1281,115,-0.4801,226,1.52458
ENSG00000159086,PAXBP1,18,-1.4779,94,1.29656,98,1.36110,119,1.70259,27,-1.1590
ENSG00000205927,OLIG2,44,0.13560,139,2.05831,84,1.14166,48,0.24795,19,-1.8141
ENSG00000184221,OLIG1,179,0.53872,499,2.23419,189,0.52197,101,-0.4522,63,-1.8032
ENSG00000142166,IFNAR1,65,0.07258,70,0.16834,54,-0.2381,33,-0.9535,66,0.16839
ENSG00000159128,IFNGR2,38,-0.5010,12,-2.0681,77,0.65924,19,-1.4911,62,0.73792
ENSG00000142188,TMEM50B,53,-0.4097,29,-1.2316,85,0.39570,72,0.11912,74,0.36084
ENSG00000159140,SON,278,-0.5433,613,0.78061,631,0.82704,592,0.72384,317,-0.4869
ENSG00000205758,CRYZL1,63,0.22262,73,0.42739,66,0.27388,62,0.16945,48,-0.4379
ENSG00000205726,ITSN1,250,0.16268,206,-0.1680,173,-0.4355,430,1.01430,203,-0.3526
ENSG00000241837,ATP5PO,346,-0.0751,210,-0.8272,231,-0.6861,189,-0.9847,431,0.63179
ENSG00000243927,MRPS6,52,-0.3481,28,-1.2372,93,0.61188,34,-0.9252,73,0.48460
ENSG00000198743,SLC5A3,31,-0.6056,17,-1.4156,45,0.03270,93,1.20001,46,0.15944
ENSG00000159200,RCAN1,48,0.02485,82,0.88926,69,0.61093,23,-1.0933,42,-0.3265
ENSG00000159228,CBR1,105,-0.0508,389,2.19363,139,0.39605,60,-0.8947,72,-1.0668
ENSG00000142197,DOP1B,16,-0.6948,20,-0.2733,11,-1.1802,34,0.57920,28,0.56379
ENSG00000159256,MORC3,25,-0.7143,71,1.00538,65,0.85627,66,0.88706,31,-0.5850
ENSG00000185808,PIGP,26,-0.1229,46,0.77407,33,0.22071,12,-1.2668,28,-0.0068
ENSG00000182670,TTC3,999,-0.0767,1241,0.27600,610,-0.8191,1796,0.87629,984,-0.1698
ENSG00000157538,VPS26C,26,0.05485,37,0.56978,28,0.12696,12,-1.1006,25,-0.0402
ENSG00000157540,DYRK1A,77,-0.2659,48,-0.9363,126,0.53279,101,0.19232,94,0.14938
ENSG00000157542,KCNJ6,111,-0.5422,69,-1.1718,76,-1.0307,309,1.16973,167,0.34120
ENSG00000157557,ETS2,56,-1.0050,30,-1.7938,140,0.53849,67,-0.6065,127,0.90927
ENSG00000183527,PSMG1,21,-0.8547,3,-3.5334,11,-1.6553,34,-0.0141,49,1.35155
ENSG00000185658,BRWD1,176,-0.2796,196,-0.0743,175,-0.2467,357,0.88590,202,-0.0523
ENSG00000205581,HMGN1,109,0.63861,122,0.68788,178,1.32919,113,0.56165,41,-1.5804
ENSG00000182093,GET1,97,-0.0516,78,-0.3675,62,-0.7230,67,-0.6128,114,0.45408
ENSG00000185437,SH3BGR,35,0.93526,42,1.02438,13,-0.7987,3,-2.9191,18,-0.6060
ENSG00000183036,PCP4,189,-0.3281,33,-2.8733,47,-2.3601,251,0.15733,293,0.96497
ENSG00000173276,ZBTB21,30,-0.2141,25,-0.4765,16,-1.1456,20,-0.8023,42,0.70960
ENSG00000160194,NDUFV3,169,0.25988,97,-0.6428,104,-0.5430,139,-0.0930,153,0.11667
ENSG00000160208,RRP1B,25,-0.0805,45,0.87353,24,-0.1223,20,-0.3768,25,-0.1351
ENSG00000160209,PDXK,237,0.86808,74,-1.1192,177,0.21857,156,0.01964,127,-0.5531
ENSG00000160213,CSTB,145,0.26473,128,0.02416,185,0.60758,92,-0.4851,114,-0.2911
ENSG00000160214,RRP1,16,-0.8868,22,-0.2484,55,1.18353,28,0.08647,27,0.09288
ENSG00000160216,AGPAT3,116,0.34257,69,-0.5114,108,0.17555,83,-0.2369,93,-0.1234
ENSG00000141959,PFKL,96,-0.1635,69,-0.6404,248,1.41849,81,-0.3898,96,-0.2454
ENSG00000160226,CFAP410,48,0.40742,22,-0.8226,30,-0.3679,26,-0.5970,40,0.11086
ENSG00000184787,UBE2G2,53,-0.4536,59,-0.2121,132,1.07355,107,0.71467,61,-0.3166
ENSG00000184900,SUMO3,197,0.28949,45,-1.9825,141,-0.2851,122,-0.4974,186,0.31047
ENSG00000183255,PTTG1IP,80,0.24491,189,1.62544,221,1.91321,43,-0.7503,32,-1.8296
ENSG00000197381,ADARB1,38,-0.4034,5,-3.2810,47,0.01023,47,-0.0170,57,0.69041
ENSG00000223768,LINC00205,66,0.32957,16,-1.8771,43,-0.3823,73,0.43988,56,0.02280
ENSG00000142156,COL6A1,35,-0.1546,9,-2.1859,94,1.48632,71,0.99591,31,-0.5824
ENSG00000160294,MCM3AP,30,-0.4463,31,-0.3452,51,0.43635,21,-0.9096,44,0.44837
ENSG00000160299,PCNT,76,0.01174,80,0.09064,33,-1.2647,346,2.68175,43,-1.4149
ENSG00000160305,DIP2A,23,-0.9708,100,1.48297,134,2.02447,69,0.86696,22,-1.4918
ENSG00000160307,S100B,822,1.58912,1187,1.82867,363,-0.1495,226,-0.8705,136,-2.3738
ENSG00000160310,PRMT2,157,-0.0979,300,0.95830,225,0.48424,222,0.46291,133,-0.6038
ENSG00000206195,DUXAP8,21,-0.5866,10,-1.6494,2,-3.9282,24,-0.2852,40,1.27294
