Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000196123,KIAA0895L,16,-0.1935,19,0.07427,31,0.82062,18,0.00556,18,-0.0415,38,1.18293,11,-0.8091,13,-0.6134
ENSG00000205250,E2F4,33,1.08044,12,-0.5591,5,-1.6981,16,-0.1390,27,0.73037,16,-0.0995,9,-0.9751,20,0.32433
ENSG00000168701,TMEM208,35,-0.6709,41,-0.4294,43,-0.3423,21,-1.4296,63,0.24724,56,0.05513,37,-0.6131,86,1.04255
ENSG00000159713,TPPP3,269,3.34989,83,0.89534,10,-2.3414,2,-4.1833,71,0.63283,38,-0.3556,15,-1.8682,8,-2.8515
ENSG00000159720,ATP6V0D1,96,-1.5869,145,-0.9768,148,-0.9510,196,-0.5214,250,-0.1389,338,0.34354,317,0.26668,399,0.81998
ENSG00000039523,RIPOR1,15,-1.7635,59,0.32047,40,-0.2988,51,0.09511,35,-0.5127,79,0.79223,34,-0.6039,62,0.50937
ENSG00000102974,CTCF,98,0.77433,62,0.02176,47,-0.3971,48,-0.3789,56,-0.1228,63,0.06440,66,0.14806,54,-0.2209
ENSG00000159753,CARMIL2,11,-1.3814,21,-0.4579,43,0.65150,34,0.25313,43,0.63121,23,-0.3303,16,-0.9607,36,0.47522
ENSG00000102981,PARD6A,13,-1.1664,47,0.79185,47,0.80283,27,-0.1092,11,-1.4599,16,-0.9259,23,-0.3546,36,0.47894
ENSG00000141098,GFOD2,12,-1.4333,31,-0.0029,33,0.09806,39,0.35562,39,0.35793,13,-1.3396,24,-0.4434,42,0.65561
ENSG00000102901,CENPT,19,-0.0154,27,0.56404,26,0.50970,13,-0.5951,5,-2.0394,31,0.80717,12,-0.6962,21,0.20074
ENSG00000168286,THAP11,23,-0.2367,21,-0.3859,19,-0.5137,21,-0.3359,14,-0.9198,27,0.03221,30,0.23347,35,0.59560
ENSG00000102898,NUTF2,61,-0.7064,87,-0.1552,106,0.15438,79,-0.3221,80,-0.3018,111,0.22794,108,0.20020,107,0.20901
ENSG00000038358,EDC4,24,-1.0194,33,-0.5478,48,0.01295,45,-0.0749,32,-0.6198,74,0.73038,50,0.08529,55,0.30383
ENSG00000205220,PSMB10,72,-0.2433,122,0.59406,93,0.15574,125,0.63624,113,0.47315,44,-1.0037,54,-0.7502,83,-0.0191
ENSG00000103066,PLA2G15,18,0.05752,14,-0.3108,9,-0.9891,8,-1.1425,17,0.00153,24,0.56757,9,-1.0588,27,0.96938
ENSG00000132600,PRMT7,19,-0.8864,27,-0.3295,82,1.47832,35,0.03137,37,0.12697,78,1.39532,14,-1.3913,22,-0.7772
ENSG00000184939,ZFP90,47,0.40503,38,0.04682,33,-0.1369,33,-0.1526,39,0.10527,55,0.64439,17,-1.2187,41,0.22061
ENSG00000141076,UTP4,7,-1.8703,13,-1.0304,24,-0.1554,21,-0.3062,71,1.69048,8,-1.7478,17,-0.7107,36,0.69057
ENSG00000168807,SNTB2,22,-0.7898,28,-0.4302,60,0.79797,38,0.08180,42,0.20541,65,0.93839,16,-1.3051,38,0.09307
ENSG00000132612,VPS4A,81,-0.4709,105,-0.0577,125,0.20958,81,-0.4649,90,-0.3021,133,0.31168,103,-0.0940,127,0.30156
ENSG00000132604,TERF2,50,-0.1934,61,0.13961,72,0.39688,67,0.28585,32,-0.8523,63,0.17889,71,0.41045,44,-0.4691
ENSG00000103018,CYB5B,41,-0.4413,61,0.18428,30,-0.8942,50,-0.1268,58,0.10286,56,0.06220,44,-0.3653,71,0.55848
ENSG00000102908,NFAT5,12,-1.5031,30,-0.0889,58,0.97343,31,-0.0246,7,-2.2094,47,0.63122,20,-0.7703,42,0.55867
ENSG00000181019,NQO1,14,-0.3975,60,2.02437,11,-0.7930,8,-1.2772,23,0.34387,24,0.38880,11,-0.7906,14,-0.5505
ENSG00000198373,WWP2,33,0.27196,33,0.27236,43,0.67335,17,-0.8069,12,-1.3243,29,0.04814,25,-0.2306,31,0.20329
ENSG00000090857,PDPR,56,1.11970,33,0.23902,38,0.45318,7,-2.1020,49,0.87571,40,0.54790,23,-0.3525,14,-1.1810
ENSG00000223496,EXOSC6,78,-0.5473,62,-0.8859,140,0.38145,112,0.02638,102,-0.1296,138,0.35179,117,0.09577,117,0.11002
ENSG00000090861,AARS,111,-0.7312,96,-0.9415,128,-0.5168,94,-0.9754,101,-0.8685,149,-0.2740,228,0.45268,273,0.94026
ENSG00000168872,DDX19A,21,-0.2944,29,0.19806,16,-0.7071,18,-0.5383,4,-2.5633,44,0.88750,24,-0.0564,33,0.52667
ENSG00000157350,ST3GAL2,9,-1.1474,23,0.15348,50,1.50801,16,-0.3546,14,-0.6088,15,-0.4401,18,-0.2376,21,0.00908
ENSG00000103051,COG4,40,0.64055,33,0.32739,11,-1.3343,14,-0.9929,18,-0.6159,25,-0.1340,20,-0.5243,38,0.76404
ENSG00000189091,SF3B3,42,-0.1327,53,0.24514,48,0.09005,12,-1.9364,44,-0.0513,62,0.49273,52,0.25799,45,-0.0383
ENSG00000132613,MTSS2,87,1.06397,116,1.56707,64,0.54756,39,-0.2548,26,-0.8784,32,-0.5521,33,-0.5527,24,-1.1255
ENSG00000103043,VAC14,25,0.19782,21,-0.0911,27,0.30854,30,0.44644,21,-0.0672,16,-0.4764,21,-0.0991,21,-0.1304
ENSG00000172137,CALB2,1,-4.9690,64,0.96000,113,2.00834,5,-2.7966,0,-8.3950,2,-4.0104,10,-2.0020,62,1.26402
ENSG00000040199,PHLPP2,12,-1.6607,12,-1.6679,26,-0.4788,29,-0.3140,54,0.67393,50,0.54280,41,0.24304,42,0.35700
ENSG00000166747,AP1G1,39,-0.1884,30,-0.5649,35,-0.3215,32,-0.4828,44,0.02700,66,0.66720,35,-0.3756,54,0.45423
ENSG00000182149,IST1,112,0.85280,53,-0.3605,24,-1.5522,39,-0.8122,97,0.61793,67,0.01979,58,-0.2417,74,0.22419
ENSG00000102984,ZNF821,6,-1.6868,12,-0.6319,20,0.23328,32,0.96983,2,-3.0458,28,0.71518,14,-0.4133,22,0.48570
ENSG00000140829,DHX38,14,-0.9568,27,0.03267,28,0.09331,25,-0.0633,21,-0.3418,34,0.42892,22,-0.2668,32,0.37228
ENSG00000260664,AC004158.1,94,2.35317,15,-0.7304,22,-0.1932,38,0.67269,26,0.07946,48,1.07355,5,-2.3413,7,-2.1963
ENSG00000140836,ZFHX3,93,2.52703,51,1.34848,20,-0.2037,5,-2.2632,19,-0.2582,43,1.02692,1,-4.2011,6,-2.2572
ENSG00000103035,PSMD7,167,-0.3515,132,-0.7081,197,-0.0887,208,0.00068,217,0.06441,204,-0.0316,266,0.44563,211,0.02827
ENSG00000090863,GLG1,172,0.59967,97,-0.3150,107,-0.1563,63,-0.9828,94,-0.3574,146,0.33056,116,-0.0362,131,0.20145
ENSG00000103089,FA2H,323,5.89135,2,-4.1017,4,-2.9157,5,-2.6689,23,-0.5852,3,-3.5004,1,-4.6930,3,-3.5966
ENSG00000103091,WDR59,41,1.10949,15,-0.4789,18,-0.2102,11,-0.9931,25,0.27714,45,1.27429,17,-0.3744,13,-0.7825
ENSG00000186187,ZNRF1,19,-1.3070,22,-1.1018,54,0.30017,66,0.61338,21,-1.1252,41,-0.1218,73,0.92440,41,-0.1723
ENSG00000184517,ZFP1,18,-0.6767,21,-0.4658,29,0.05865,15,-0.9586,19,-0.6099,22,-0.3795,50,1.09194,29,0.02403
ENSG00000050820,BCAR1,67,0.49953,42,-0.2274,62,0.37861,34,-0.5395,45,-0.1149,43,-0.2056,24,-1.1863,65,0.61447
ENSG00000153774,CFDP1,171,-0.1914,187,-0.0522,226,0.24549,142,-0.4877,194,0.00563,182,-0.0993,236,0.35630,185,-0.0873
ENSG00000166822,TMEM170A,47,1.41963,26,0.45073,30,0.68750,11,-0.8379,8,-1.3561,22,0.17367,21,0.07896,10,-1.1107
ENSG00000034713,GABARAPL2,188,-0.4833,313,0.32194,316,0.33760,216,-0.2660,198,-0.3973,164,-0.6918,246,-0.0662,309,0.38822
ENSG00000065427,KARS,63,0.08220,57,-0.0906,104,0.89947,37,-0.7337,57,-0.0817,46,-0.4144,47,-0.4167,67,0.23123
ENSG00000166848,TERF2IP,436,-0.4774,370,-0.7327,386,-0.6664,458,-0.4043,689,0.24053,753,0.38549,696,0.28912,678,0.27390
ENSG00000152910,CNTNAP4,179,2.15515,50,-0.0760,38,-0.4911,16,-1.8191,38,-0.5009,47,-0.1823,57,0.14470,32,-0.9033
ENSG00000103111,MON1B,113,1.38237,57,0.21984,47,-0.0786,28,-0.8650,76,0.70095,39,-0.3518,35,-0.5928,38,-0.5012
ENSG00000171724,VAT1L,25,-0.8556,18,-1.3318,4,-3.5648,29,-0.6604,80,0.95837,71,0.76413,100,1.63360,20,-1.3851
ENSG00000186153,WWOX,40,1.26360,18,-0.0262,22,0.27104,12,-0.7066,6,-1.6586,9,-1.0151,25,0.52696,16,-0.3185
ENSG00000178573,MAF,33,-0.2324,88,1.37745,59,0.67880,37,-0.0686,10,-2.0229,17,-1.2358,60,0.81653,20,-1.1534
ENSG00000166446,CDYL2,15,-1.0944,30,-0.0418,29,-0.1298,37,0.28295,13,-1.3016,31,-0.0075,45,0.68932,32,0.06132
ENSG00000103121,CMC2,50,0.09730,44,-0.1111,64,0.50194,67,0.56713,23,-1.1005,21,-1.2387,43,-0.1566,54,0.28835
ENSG00000166454,ATMIN,93,-0.0885,79,-0.3504,56,-0.8639,95,-0.0573,120,0.30648,84,-0.2572,118,0.32674,107,0.16729
ENSG00000140905,GCSH,167,0.96492,201,1.29315,96,0.04825,97,0.06290,129,0.52752,65,-0.5634,64,-0.6371,46,-1.2378
ENSG00000153815,CMIP,83,-0.7462,71,-0.9896,117,-0.2243,126,-0.1009,153,0.19653,222,0.81219,134,-0.0174,148,0.18890
ENSG00000197943,PLCG2,34,-0.0918,59,0.78106,61,0.86010,34,-0.1027,19,-0.9761,57,0.74586,28,-0.4281,26,-0.6303
ENSG00000135698,MPHOSPH6,62,-0.1128,49,-0.4794,84,0.36872,72,0.12768,97,0.61331,83,0.35246,60,-0.1835,55,-0.3607
ENSG00000140945,CDH13,36,-1.6953,44,-1.3886,86,-0.3728,108,-0.0278,30,-1.9588,177,0.78102,67,-0.8157,196,1.34831
ENSG00000230989,HSBP1,305,0.58564,218,0.03829,203,-0.0752,163,-0.4101,233,0.14569,109,-1.0287,223,0.08728,220,0.06946
ENSG00000103154,NECAB2,7,-2.9005,119,1.43699,133,1.64005,22,-1.2807,1,-5.1578,21,-1.3460,17,-1.7879,74,0.80278
ENSG00000140943,MBTPS1,42,-0.0588,34,-0.3780,48,0.14117,44,0.01749,15,-1.5774,59,0.46748,41,-0.1108,52,0.36160
ENSG00000103160,HSDL1,29,-1.2423,28,-1.3069,45,-0.5747,56,-0.2212,92,0.55359,92,0.55177,76,0.26632,75,0.27375
ENSG00000103175,WFDC1,4,-1.8796,20,0.31843,23,0.50510,21,0.42336,11,-0.6233,14,-0.2277,0,-4.6165,29,1.25056
ENSG00000103187,COTL1,65,0.49870,88,0.98862,50,0.08360,46,-0.0474,77,0.76710,42,-0.2029,35,-0.5206,29,-0.9024
ENSG00000135686,KLHL36,26,0.13601,44,0.97539,30,0.36060,15,-0.7145,24,0.03132,45,1.03701,14,-0.8441,17,-0.6551
ENSG00000103194,USP10,53,-0.0239,33,-0.7822,77,0.55713,33,-0.7676,56,0.04459,51,-0.0863,50,-0.1449,65,0.35953
ENSG00000135709,KIAA0513,18,-3.3586,104,-0.7525,210,0.34814,193,0.20742,121,-0.5175,238,0.55332,187,0.17602,201,0.35364
ENSG00000131149,GSE1,2,-3.4945,33,0.78632,24,0.23690,17,-0.2782,31,0.68757,35,0.86881,13,-0.7828,19,-0.1318
ENSG00000131148,EMC8,22,0.38385,18,0.12757,19,0.18934,12,-0.5868,13,-0.4332,7,-1.3195,11,-0.7156,25,0.79782
ENSG00000131143,COX4I1,580,-1.1231,1186,-0.0214,1460,0.31150,2047,0.87315,1239,0.04883,659,-0.9291,1197,-0.0066,1218,0.02682
ENSG00000103264,FBXO31,20,-1.0614,26,-0.6965,64,0.73039,41,0.02085,22,-0.9234,45,0.14812,21,-1.0875,63,0.93299
ENSG00000140941,MAP1LC3B,134,-0.6790,195,-0.0976,137,-0.6479,223,0.11768,151,-0.4921,148,-0.5243,225,0.14296,281,0.64391
ENSG00000140948,ZCCHC14,24,0.31125,25,0.38566,37,1.01463,17,-0.2581,8,-1.3576,26,0.43314,9,-1.2510,21,0.10159
ENSG00000154118,JPH3,53,-1.3122,197,0.74034,241,1.08599,116,-0.1084,159,0.38960,125,-0.0020,103,-0.3208,92,-0.5805
ENSG00000103257,SLC7A5,20,-0.7010,58,0.96522,31,-0.0713,16,-1.0853,43,0.45407,43,0.45929,29,-0.1642,28,-0.2482
ENSG00000179588,ZFPM1,21,-0.4776,43,0.61658,35,0.27400,33,0.18502,18,-0.7096,25,-0.2274,29,0.00264,29,-0.0075
ENSG00000158545,ZC3H18,45,0.75239,17,-0.7235,31,0.16266,19,-0.5725,25,-0.1702,27,-0.0587,34,0.35576,25,-0.2131
ENSG00000167508,MVD,41,0.02520,38,-0.0569,21,-0.9640,17,-1.3136,29,-0.4792,60,0.66704,36,-0.1698,53,0.60735
ENSG00000260630,SNAI3-AS1,3,-2.7289,20,-0.0201,20,-0.0926,27,0.42981,20,-0.0264,23,0.14946,19,-0.1431,25,0.42038
ENSG00000198931,APRT,34,-0.4872,52,0.18946,56,0.31590,48,0.06685,32,-0.5466,33,-0.5173,36,-0.4398,60,0.55606
ENSG00000167515,TRAPPC2L,113,0.16101,94,-0.1276,103,0.02687,119,0.25312,39,-1.4691,77,-0.4332,58,-0.9311,153,0.88065
ENSG00000167522,ANKRD11,548,0.65571,308,-0.2725,472,0.40881,386,0.08344,232,-0.7053,535,0.61722,360,-0.0306,275,-0.5404
ENSG00000197912,SPG7,69,-0.0796,49,-0.6205,91,0.35546,48,-0.6484,33,-1.1913,125,0.88501,66,-0.1727,85,0.30470
ENSG00000167526,RPL13,2276,0.87399,2096,0.73421,2302,0.89282,1409,0.08462,1592,0.28100,835,-0.7301,1043,-0.4253,699,-1.1701
ENSG00000131165,CHMP1A,25,-0.8809,50,0.19606,69,0.71033,45,0.02824,22,-1.0440,47,0.09187,33,-0.5143,55,0.42817
ENSG00000185324,CDK10,14,-0.3424,16,-0.0878,27,0.69176,18,0.04679,6,-1.6120,22,0.37132,20,0.24278,16,-0.1409
ENSG00000075399,VPS9D1,17,-0.7331,33,0.30474,29,0.09535,24,-0.2010,20,-0.4736,36,0.43540,23,-0.2475,31,0.27951
ENSG00000141002,TCF25,174,-0.7832,186,-0.6795,253,-0.2004,243,-0.2642,314,0.14111,436,0.67506,265,-0.1437,343,0.36012
ENSG00000258947,TUBB3,18,-3.9195,134,-0.9802,100,-1.4165,268,0.09901,203,-0.3387,248,-0.0269,309,0.36640,395,0.99078
ENSG00000140995,DEF8,28,-1.0470,60,0.11623,78,0.55715,80,0.58942,29,-0.9748,38,-0.5736,54,-0.0276,62,0.23795
ENSG00000003249,DBNDD1,13,-2.4191,96,0.59532,107,0.77784,109,0.81274,13,-2.4576,37,-0.8802,57,-0.2590,80,0.38419
ENSG00000272636,DOC2B,21,-0.6904,57,0.87263,42,0.34079,59,0.92101,7,-2.2286,34,0.01255,16,-1.1715,39,0.28059
ENSG00000187624,C17orf97,21,-0.5398,31,0.06845,24,-0.2947,22,-0.4523,20,-0.5685,33,0.18189,17,-0.9391,46,0.99862
ENSG00000141252,VPS53,53,-0.9891,54,-0.9617,94,-0.1102,98,-0.0297,104,0.06250,108,0.11388,119,0.30225,119,0.34021
ENSG00000167699,GLOD4,48,-0.5081,40,-0.7981,52,-0.3882,49,-0.4844,33,-1.0688,68,0.04384,79,0.30042,95,0.76008
ENSG00000177370,TIMM22,5,-2.0092,12,-0.8742,15,-0.5127,41,1.04118,8,-1.3688,20,-0.0686,26,0.35983,27,0.46863
ENSG00000159842,ABR,88,-1.5785,292,0.26268,291,0.25710,218,-0.1993,185,-0.4538,274,0.15858,224,-0.1736,310,0.46179
ENSG00000108953,YWHAE,1189,0.17199,968,-0.1552,994,-0.1127,886,-0.2941,994,-0.1127,1051,-0.0252,1158,0.14476,1116,0.08760
ENSG00000167193,CRK,95,-0.0245,78,-0.3432,79,-0.3082,66,-0.5832,146,0.66414,127,0.44050,97,0.01652,92,-0.0916
ENSG00000132376,INPP5K,10,-0.9331,21,0.15329,34,0.97648,11,-0.7806,14,-0.4469,30,0.73261,22,0.31312,14,-0.5532
ENSG00000174238,PITPNA,51,-1.4634,117,-0.1865,70,-0.9704,108,-0.3230,111,-0.2701,110,-0.2893,197,0.73831,164,0.45163
ENSG00000167703,SLC43A2,16,-1.0530,18,-0.8841,19,-0.8328,31,-0.0426,28,-0.2379,62,1.06467,30,-0.1298,40,0.46457
ENSG00000167705,RILP,11,-1.1905,30,0.29898,33,0.47288,40,0.78601,14,-0.8464,11,-1.2291,27,0.14746,26,0.11213
ENSG00000174231,PRPF8,55,-1.1891,87,-0.4892,114,-0.0668,109,-0.1326,149,0.36814,106,-0.1793,131,0.16717,142,0.36445
ENSG00000132386,SERPINF1,0,-6.3392,37,-0.4992,28,-0.9265,26,-1.0243,27,-0.9640,60,0.28103,58,0.24236,88,1.24513
ENSG00000132383,RPA1,53,-0.0136,43,-0.3596,33,-0.7530,20,-1.5226,60,0.17691,41,-0.4247,84,0.82939,58,0.15073
ENSG00000185924,RTN4RL1,0,-8.1175,6,-1.8713,13,-0.7819,36,0.87182,8,-1.5059,21,-0.0024,11,-1.0651,42,1.66141
ENSG00000070366,SMG6,40,0.48354,29,-0.0067,36,0.31984,11,-1.5122,19,-0.6566,43,0.60622,34,0.26120,26,-0.2488
ENSG00000167721,TSR1,39,0.29540,29,-0.1794,24,-0.4679,26,-0.3351,39,0.31330,32,-0.0171,43,0.52368,27,-0.3601
ENSG00000141258,SGSM2,27,-1.0702,107,1.09029,112,1.17507,59,0.09547,47,-0.2380,75,0.48224,45,-0.3652,30,-1.0829
ENSG00000070444,MNT,25,-0.1339,39,0.53482,39,0.57104,26,-0.0901,4,-2.7634,41,0.63641,21,-0.4315,29,0.08244
ENSG00000007168,PAFAH1B1,203,-0.9569,145,-1.4666,243,-0.6861,264,-0.5599,446,0.26636,426,0.19160,489,0.47162,483,0.51325
ENSG00000132361,CLUH,22,-0.7648,34,-0.0930,52,0.61091,30,-0.2694,10,-1.9017,65,0.98375,29,-0.3628,41,0.26802
ENSG00000132359,RAP1GAP2,25,-1.2898,29,-1.0644,46,-0.3927,67,0.20993,149,1.58152,72,0.31416,51,-0.2369,52,-0.2396
ENSG00000108381,ASPA,230,4.86347,7,-2.0445,4,-2.7879,8,-1.7947,42,0.65675,2,-3.8679,4,-3.0100,2,-4.2069
ENSG00000213977,TAX1BP3,80,2.94626,36,1.30175,10,-0.7854,5,-1.8277,16,0.00264,9,-0.8519,1,-3.9489,7,-1.3663
ENSG00000127774,EMC6,16,-1.3327,51,0.43327,52,0.44844,35,-0.1663,42,0.09648,21,-0.9533,40,0.04457,44,0.25262
ENSG00000083457,ITGAE,24,-0.6183,45,0.34018,47,0.41492,47,0.42821,46,0.38070,16,-1.2198,30,-0.3156,37,0.06938
ENSG00000074356,NCBP3,141,2.10065,36,-0.2669,37,-0.1892,35,-0.3138,9,-2.2235,67,0.74122,34,-0.3564,24,-1.0214
ENSG00000004660,CAMKK1,8,-4.1753,67,-1.1344,286,1.18591,97,-0.5676,91,-0.6724,204,0.60625,78,-0.9775,211,0.88885
ENSG00000074755,ZZEF1,23,0.38101,18,-0.0024,6,-1.5755,23,0.36002,13,-0.5302,29,0.73844,15,-0.3058,19,0.10702
ENSG00000167740,CYB5D2,50,0.40370,23,-0.7915,26,-0.6277,40,0.05416,22,-0.8388,34,-0.2038,40,0.07330,50,0.53064
ENSG00000185722,ANKFY1,51,1.24604,22,-0.1117,23,-0.0830,7,-1.8833,18,-0.4741,31,0.39321,27,0.20424,20,-0.3787
ENSG00000132388,UBE2G1,88,1.07970,23,-1.0338,23,-1.0337,27,-0.7963,28,-0.7551,45,-0.0170,48,0.06826,58,0.47801
ENSG00000183018,SPNS2,39,1.30309,11,-0.7155,24,0.48230,14,-0.3194,4,-2.0043,8,-1.1984,13,-0.5144,23,0.50427
ENSG00000132382,MYBBP1A,26,-0.8090,38,-0.2065,63,0.58727,36,-0.3071,30,-0.5857,50,0.22492,29,-0.6953,60,0.66621
ENSG00000141456,PELP1,78,0.42743,52,-0.2099,46,-0.4064,49,-0.3002,22,-1.5117,98,0.79560,60,0.00625,64,0.13975
ENSG00000141480,ARRB2,12,-1.8323,44,0.17070,57,0.57266,46,0.22061,16,-1.3414,30,-0.4194,35,-0.2264,54,0.65045
ENSG00000142507,PSMB6,73,-0.8558,100,-0.3822,171,0.47335,126,-0.0222,88,-0.5826,120,-0.1021,109,-0.2660,169,0.59143
ENSG00000141503,MINK1,23,-1.0117,35,-0.4286,119,1.61900,45,-0.0247,9,-2.4524,46,0.01723,29,-0.7355,55,0.40320
ENSG00000108528,SLC25A11,31,-1.8137,82,-0.3350,69,-0.6016,83,-0.3080,104,0.04308,93,-0.1465,79,-0.4191,165,1.08790
ENSG00000108523,RNF167,41,-0.5048,56,-0.0360,80,0.53885,55,-0.0714,26,-1.2116,38,-0.6110,55,-0.0758,74,0.55092
ENSG00000108518,PFN1,236,0.79732,164,0.19978,169,0.25093,96,-0.6298,149,0.04855,94,-0.6636,140,-0.0529,134,-0.1519
ENSG00000091640,SPAG7,17,-1.8325,45,-0.3558,66,0.25263,61,0.11013,56,-0.0159,56,-0.0136,70,0.38504,61,0.13223
ENSG00000108509,CAMTA2,25,-1.6321,82,0.16007,143,1.07526,55,-0.4652,81,0.12428,87,0.25720,45,-0.8566,85,0.27630
ENSG00000129250,KIF1C,140,2.21267,65,0.79748,21,-0.9559,61,0.69137,45,0.19850,49,0.31852,10,-2.1061,12,-2.0270
ENSG00000234327,AC012146.1,17,-0.5454,22,-0.1473,52,1.24047,23,-0.0897,14,-0.8732,17,-0.5408,19,-0.4468,29,0.32615
ENSG00000029725,RABEP1,281,-0.1688,241,-0.4051,262,-0.2763,299,-0.0685,248,-0.3602,278,-0.1821,469,0.75407,297,-0.1023
ENSG00000129197,RPAIN,38,-0.7674,42,-0.5915,89,0.57200,59,-0.0711,35,-0.8897,29,-1.1616,49,-0.4053,98,0.99826
ENSG00000108561,C1QBP,54,-0.8231,101,0.12590,57,-0.7659,77,-0.2942,85,-0.1367,52,-0.8825,107,0.25872,127,0.66156
ENSG00000005100,DHX33,40,0.17972,26,-0.4547,30,-0.2520,30,-0.2636,14,-1.3498,55,0.71761,26,-0.5265,47,0.60540
ENSG00000091592,NLRP1,13,-1.6814,42,0.04252,61,0.66244,43,0.07624,13,-1.6739,28,-0.5745,43,0.09769,54,0.57838
ENSG00000179314,WSCD1,46,1.65586,37,1.25893,20,0.26305,1,-3.3829,2,-3.2550,25,0.58072,11,-0.7305,12,-0.6575
ENSG00000091622,PITPNM3,19,-1.8191,109,0.83824,121,1.01176,75,0.23129,108,0.82748,74,0.19532,36,-0.9670,46,-0.6545
ENSG00000129235,TXNDC17,18,-1.6038,57,0.11404,62,0.23985,41,-0.4014,55,0.04681,51,-0.0690,53,-0.0044,65,0.40945
ENSG00000108590,MED31,3,-2.9189,25,-0.0847,42,0.79084,42,0.76467,4,-2.6973,16,-0.7213,26,-0.0133,34,0.55515
ENSG00000132530,XAF1,49,1.23795,82,2.23408,39,0.85179,8,-1.5558,44,1.03201,18,-0.3394,3,-3.1622,3,-3.3199
ENSG00000219200,RNASEK,110,-1.3219,284,0.13562,281,0.12069,223,-0.2469,165,-0.7070,163,-0.7245,246,-0.1019,383,0.83278
ENSG00000258315,C17orf49,41,-0.4223,61,0.21886,64,0.28998,75,0.53910,52,-0.0513,35,-0.6670,36,-0.6746,63,0.33439
ENSG00000132535,DLG4,33,-1.3384,146,0.97342,187,1.40996,103,0.39363,57,-0.5454,82,0.02308,32,-1.4917,72,-0.2307
ENSG00000072778,ACADVL,46,-0.2645,92,0.86278,88,0.78597,24,-1.2609,59,0.13374,44,-0.3185,48,-0.2163,49,-0.1815
ENSG00000040633,PHF23,19,-0.7593,38,0.29995,30,-0.0926,34,0.10838,20,-0.7047,22,-0.5732,30,-0.0908,42,0.57326
ENSG00000170296,GABARAP,393,0.12413,432,0.27683,472,0.42087,330,-0.1538,357,-0.0296,248,-0.5959,347,-0.0813,357,-0.0326
ENSG00000175826,CTDNEP1,68,0.03118,68,0.03141,60,-0.1712,59,-0.2010,69,0.06085,58,-0.2164,62,-0.1246,76,0.26037
ENSG00000170291,ELP5,25,0.18238,32,0.61042,30,0.48488,17,-0.3832,34,0.70424,13,-0.7857,18,-0.3801,19,-0.3209
ENSG00000132507,EIF5A,60,-1.2004,125,-0.0701,163,0.36174,142,0.13334,130,0.00228,93,-0.5306,132,0.01871,153,0.32149
ENSG00000132522,GPS2,98,0.44941,61,-0.3143,73,-0.0191,73,-0.0276,57,-0.4027,81,0.13485,76,0.04106,74,-0.0131
ENSG00000215041,NEURL4,19,-0.3169,21,-0.1910,28,0.30809,28,0.26006,24,0.00789,19,-0.2835,18,-0.4529,28,0.33477
ENSG00000205544,TMEM256,91,0.64887,65,0.11871,63,0.07000,75,0.34515,49,-0.3308,31,-1.0410,53,-0.2418,62,0.05683
ENSG00000169992,NLGN2,21,-1.4892,44,-0.3562,73,0.42703,32,-0.8624,52,-0.0914,87,0.71898,33,-0.8658,79,0.74945
ENSG00000174282,ZBTB4,145,0.02342,133,-0.1052,166,0.24303,160,0.17872,136,-0.0715,126,-0.1995,168,0.28940,123,-0.2909
ENSG00000181222,POLR2A,72,-0.2619,57,-0.6177,72,-0.2689,55,-0.6843,107,0.35493,120,0.54268,85,-0.0037,96,0.22448
ENSG00000239697,TNFSF12,4,-3.1348,47,0.59794,66,1.18063,45,0.54061,27,-0.2706,18,-0.8683,38,0.28258,24,-0.5470
ENSG00000161955,TNFSF13,16,-0.2039,74,2.49641,32,0.89429,3,-2.4532,39,1.24892,5,-1.9490,10,-1.0373,4,-2.3222
ENSG00000161960,EIF4A1,177,-0.0338,149,-0.3058,135,-0.4588,116,-0.6847,168,-0.1165,148,-0.3083,185,0.04572,241,0.61009
ENSG00000129255,MPDU1,28,0.07704,37,0.48334,4,-2.7867,15,-0.9379,44,0.78390,37,0.48074,21,-0.4222,30,0.23666
ENSG00000129245,FXR2,64,0.00299,45,-0.5500,50,-0.3833,46,-0.5192,15,-2.1993,79,0.34674,67,0.08773,90,0.72946
ENSG00000141504,SAT2,33,-1.4316,109,0.40981,82,-0.0464,101,0.29541,59,-0.5427,89,0.08762,91,0.14643,90,0.13512
ENSG00000129244,ATP1B2,153,-0.1988,606,2.20828,234,0.47725,18,-3.3937,567,2.07343,91,-0.9902,39,-2.3798,55,-1.9749
ENSG00000108947,EFNB3,16,-2.1494,20,-1.8160,75,0.17566,61,-0.1714,52,-0.4063,102,0.67040,78,0.26116,87,0.51899
ENSG00000183011,NAA38,125,-1.2289,320,0.22511,263,-0.0863,454,0.79887,156,-0.8921,177,-0.6986,332,0.31574,300,0.15346
ENSG00000170004,CHD3,98,-0.5820,213,0.65388,143,0.01249,130,-0.1448,227,0.75873,225,0.74972,153,0.13227,74,-1.1759
