Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000179673,RPRML,13,-0.9904,14,-0.8440,12,-1.1197,17,-0.5246,6,-2.0867,33,0.45444,47,1.05603,7,-1.7821,15,-0.7374,62,1.52664,34,0.60095
ENSG00000262879,AC005670.3,43,0.94291,27,0.17441,20,-0.2482,31,0.40602,28,0.27003,36,0.66528,19,-0.3093,14,-0.7702,14,-0.8165,28,0.25859,12,-1.0397
ENSG00000004897,CDC27,76,-0.2568,70,-0.3942,89,-0.0042,55,-0.7487,119,0.44697,122,0.48888,66,-0.4795,119,0.44979,83,-0.1144,94,0.06872,92,0.04033
ENSG00000141279,NPEPPS,103,-1.2590,181,-0.4064,196,-0.2852,253,0.11390,217,-0.1292,294,0.35145,217,-0.1306,305,0.40952,234,-0.0128,212,-0.1634,307,0.47416
ENSG00000108424,KPNB1,192,-0.3729,187,-0.4081,146,-0.7877,241,-0.0157,332,0.49564,300,0.33202,216,-0.1885,296,0.30730,190,-0.3883,292,0.28484,266,0.15191
ENSG00000198933,TBKBP1,33,0.85990,40,1.17959,15,-0.4157,19,-0.0596,21,0.12306,24,0.32144,6,-1.7377,14,-0.5428,19,-0.0454,12,-0.6849,15,-0.3984
ENSG00000159111,MRPL10,24,-0.6823,52,0.52128,29,-0.4023,33,-0.2193,23,-0.7313,22,-0.8157,38,0.00184,17,-1.2033,41,0.12988,50,0.44232,61,0.89667
ENSG00000264920,AC018521.5,9,-0.7221,29,0.98588,32,1.18394,1,-3.5317,30,1.05201,9,-0.7823,15,-0.0503,10,-0.7125,18,0.22517,6,-1.3191,13,-0.2622
ENSG00000108439,PNPO,33,0.03188,43,0.44181,28,-0.2093,27,-0.2496,60,0.99660,20,-0.6909,23,-0.5054,39,0.29003,40,0.35212,21,-0.6550,26,-0.3516
ENSG00000108465,CDK5RAP3,35,-0.0715,33,-0.1443,9,-1.9889,100,1.69364,22,-0.7429,23,-0.6977,63,0.87905,30,-0.2781,35,-0.0446,30,-0.2780,27,-0.4667
ENSG00000082641,NFE2L1,149,-0.6560,153,-0.6126,196,-0.2293,162,-0.5281,353,0.70550,317,0.52832,194,-0.2454,424,1.01472,175,-0.4097,156,-0.5798,226,-0.0146
ENSG00000108468,CBX1,151,0.23729,116,-0.1718,139,0.10932,82,-0.7150,235,0.96144,172,0.44855,140,0.12070,85,-0.6439,81,-0.7340,151,0.23469,103,-0.3877
ENSG00000002919,SNX11,12,-0.3709,10,-0.7084,19,0.33010,20,0.37131,2,-2.5742,9,-0.7460,7,-1.1139,16,0.09310,24,0.69059,23,0.62113,21,0.56280
ENSG00000136436,CALCOCO2,116,1.77258,30,-0.4703,16,-1.3510,54,0.44741,20,-1.0246,93,1.37969,47,0.23748,31,-0.4293,22,-0.9058,12,-1.8508,22,-0.9852
ENSG00000159199,ATP5MC1,96,-1.1342,177,-0.1987,206,0.03825,145,-0.5068,215,0.10021,69,-1.6253,194,-0.0634,238,0.26318,385,1.05584,160,-0.3616,267,0.49991
ENSG00000159202,UBE2Z,56,-0.8931,90,-0.1712,67,-0.6168,101,0.00886,92,-0.1438,74,-0.4808,116,0.22505,83,-0.2921,138,0.50170,143,0.55617,124,0.36280
ENSG00000159210,SNF8,51,-0.0999,54,0.00413,54,0.00107,65,0.28146,60,0.16380,24,-1.2234,84,0.70316,44,-0.3223,105,1.06862,28,-0.9812,40,-0.4906
ENSG00000198740,ZNF652,103,1.83468,26,-0.4516,19,-0.9138,35,-2.1583,42,0.31644,64,0.97803,39,0.18196,21,-0.7720,11,-1.6651,25,-0.5237,16,-1.2312
ENSG00000167085,PHB,49,-0.8494,81,-0.0777,72,-0.2464,54,-0.6995,61,-0.5013,39,-1.1581,103,0.30433,129,0.68119,138,0.78371,71,-0.2667,109,0.45568
ENSG00000182575,NXPH3,35,0.84594,17,-0.2298,5,-1.9288,28,0.50567,7,-1.6300,1,-3.9052,119,3.32683,3,-2.8848,8,-1.3999,6,-1.7205,8,-1.4994
ENSG00000121067,SPOP,135,0.33396,106,-0.0495,48,-1.2656,185,0.84899,79,-0.5019,143,0.42987,155,0.55424,77,-0.5421,65,-0.7934,109,-0.0039,105,-0.0662
ENSG00000121073,SLC35B1,12,-1.8405,45,0.14982,20,-1.0947,56,0.49272,27,-0.6379,27,-0.6575,45,0.15133,45,0.16070,57,0.52041,52,0.36503,53,0.45854
ENSG00000136504,KAT7,17,-1.1742,25,-0.5994,21,-0.8834,46,0.31961,38,-0.0019,27,-0.5193,58,0.69415,26,-0.5461,37,-0.0140,50,0.45185,53,0.60238
ENSG00000005884,ITGA3,7,-0.8296,17,0.35683,21,0.75395,14,0.05625,11,-0.3224,9,-0.6302,18,0.48027,8,-0.7048,6,-1.2253,27,1.13163,11,-0.3502
ENSG00000005882,PDK2,42,-0.7866,64,-0.1203,42,-0.7696,71,0.03921,47,-0.6081,32,-1.1846,44,-0.6868,71,0.03890,96,0.51402,151,1.27249,87,0.39407
ENSG00000167100,SAMD14,30,0.40382,74,1.96009,14,-0.8004,15,-0.6845,12,-0.9553,12,-0.9936,23,-0.0435,7,-1.7237,18,-0.4051,37,0.75273,19,-0.3597
ENSG00000108819,PPP1R9B,162,0.93872,213,1.41165,132,0.59900,65,-0.5173,59,-0.6706,92,0.02366,39,-1.2933,32,-1.5583,75,-0.3058,99,0.13919,61,-0.6614
ENSG00000108826,MRPL27,68,-0.4380,102,0.19741,113,0.36612,55,-0.7577,136,0.66882,74,-0.2923,49,-0.9274,103,0.21895,140,0.71561,73,-0.3129,82,-0.1575
ENSG00000108829,LRRC59,27,-0.5698,40,0.04043,29,-0.4431,15,-1.4684,29,-0.4297,41,0.07254,37,-0.0935,52,0.46877,39,0.00373,39,0.01683,59,0.76609
ENSG00000136444,RSAD1,15,-1.0442,20,-0.6236,15,-1.0752,38,0.35240,35,0.19685,28,-0.1691,25,-0.3096,29,-0.0652,37,0.28022,39,0.37493,43,0.61411
ENSG00000006282,SPATA20,17,-0.1008,41,1.29589,20,0.10911,24,0.38708,7,-1.3490,6,-1.6738,9,-1.1270,14,-0.4567,30,0.78275,15,-0.2652,19,0.07502
ENSG00000006283,CACNA1G,3,-2.5515,13,-0.4499,6,-1.4713,34,1.12395,16,-0.0528,21,0.31512,8,-1.0347,3,-2.5273,10,-0.8378,40,1.38714,25,0.69448
ENSG00000154945,ANKRD40,192,1.56761,60,-0.3478,76,0.02750,80,0.10355,44,-0.8141,54,-0.5007,111,0.62444,37,-1.0670,50,-0.6133,60,-0.3394,68,-0.1793
ENSG00000108848,LUC7L3,654,0.79633,179,-1.2270,139,-1.6000,1418,2.20505,252,-0.7127,717,0.95033,344,-0.2322,250,-0.7269,161,-1.3822,222,-0.9043,230,-0.9150
ENSG00000141232,TOB1,41,0.83963,31,0.38379,9,-1.5015,55,1.34477,10,-1.3136,9,-1.4780,22,-0.1320,10,-1.3381,16,-0.6048,30,0.34255,29,0.29821
ENSG00000008294,SPAG9,366,0.72575,168,-0.5078,203,-0.2133,328,0.54647,256,0.14625,432,1.00261,189,-0.3261,242,0.05643,105,-1.2151,202,-0.2213,153,-0.6973
ENSG00000239672,NME1,47,-1.6641,83,-0.8216,162,0.21435,61,-1.2735,144,0.02467,46,-1.7055,102,-0.5077,201,0.56091,270,1.05354,148,0.07202,217,0.77870
ENSG00000243678,NME2,211,-0.5281,371,0.35485,389,0.43252,192,-0.6688,229,-0.4022,121,-1.3601,243,-0.3084,340,0.21511,554,1.01763,317,0.10381,296,-0.0035
ENSG00000011260,UTP18,24,-0.8978,18,-1.3716,30,-0.5545,38,-0.2036,63,0.56925,51,0.22886,36,-0.3204,63,0.57464,52,0.28244,44,-0.0066,54,0.35153
ENSG00000154975,CA10,16,-2.4565,69,-0.3513,109,0.36812,29,-1.6400,13,-2.7496,67,-0.3858,3,-4.6093,152,0.92483,117,0.48685,188,1.28684,135,0.81295
ENSG00000166260,COX11,36,-1.0068,89,0.36166,77,0.14382,50,-0.5362,43,-0.7683,47,-0.6272,112,0.73562,72,0.03949,96,0.48776,90,0.38225,68,-0.0737
ENSG00000108924,HLF,46,-1.7751,168,0.18375,203,0.48299,128,-0.2389,114,-0.4255,102,-0.5941,156,0.06036,157,0.07440,167,0.17406,265,0.92891,145,-0.0536
ENSG00000108960,MMD,76,-0.2287,110,0.35028,90,0.04158,86,-0.0417,27,-1.7623,74,-0.2675,168,1.05972,30,-1.6099,55,-0.7109,120,0.50036,109,0.37835
ENSG00000153933,DGKE,18,-1.8325,39,-0.6696,57,-0.0969,93,0.66710,89,0.59905,60,-0.0336,47,-0.3930,85,0.52095,46,-0.4359,74,0.30393,62,0.03386
ENSG00000121058,COIL,19,-0.8944,28,-0.3145,38,0.18063,22,-0.6900,47,0.51754,54,0.75482,24,-0.5231,40,0.26061,26,-0.4143,39,0.23014,35,0.05905
ENSG00000121064,SCPEP1,20,-0.1356,16,-0.5084,10,-1.1642,74,2.07576,3,-2.7903,17,-0.3444,4,-2.3678,43,1.09278,26,0.28954,5,-2.1865,22,0.01771
ENSG00000121057,AKAP1,57,0.24915,44,-0.1537,45,-0.1359,94,1.05988,46,-0.1053,63,0.40791,35,-0.5027,30,-0.7337,36,-0.4932,54,0.15562,41,-0.2861
ENSG00000153944,MSI2,119,1.42987,155,1.91747,26,-0.9841,73,0.59318,58,0.21674,54,0.12727,29,-0.8349,13,-2.0356,14,-1.8662,26,-1.0157,18,-1.6562
ENSG00000181610,MRPS23,30,-1.3301,59,-0.3242,84,0.21457,38,-0.9902,100,0.50396,56,-0.4072,83,0.19520,76,0.06802,74,0.02292,81,0.15946,97,0.51162
ENSG00000136451,VEZF1,58,1.93572,23,0.34449,9,-1.0337,19,0.02287,25,0.50414,14,-0.4180,9,-1.0015,14,-0.4179,13,-0.5494,17,-0.1344,10,-0.9917
ENSG00000136450,SRSF1,48,-0.1802,63,0.24135,51,-0.0844,71,0.42970,51,-0.0862,38,-0.5568,38,-0.5382,56,0.05518,75,0.51165,44,-0.3279,57,0.09549
ENSG00000264364,DYNLL2,258,-0.2252,263,-0.1948,381,0.39169,248,-0.2859,421,0.55733,348,0.24959,300,0.01442,314,0.08490,387,0.41790,238,-0.3453,206,-0.6126
ENSG00000005379,TSPOAP1,67,0.53702,80,0.82173,59,0.33083,65,0.48127,23,-1.1026,63,0.42910,31,-0.6387,18,-1.5012,43,-0.1685,42,-0.2158,42,-0.2214
ENSG00000213246,SUPT4H1,42,-0.4231,75,0.49386,65,0.26561,43,-0.3721,47,-0.2527,33,-0.7817,45,-0.3002,45,-0.3022,84,0.65995,46,-0.2755,68,0.36552
ENSG00000108389,MTMR4,15,-1.6556,21,-1.2133,46,-0.0368,78,0.80324,32,-0.5806,27,-0.8665,38,-0.3176,64,0.47949,61,0.40551,46,-0.0442,69,0.67583
ENSG00000108387,SEPTIN4,769,2.21622,81,-1.4910,102,-1.1458,218,0.02217,172,-0.3507,35,-2.7056,704,2.03975,104,-1.1084,194,-0.1649,37,-2.6190,84,-1.5175
ENSG00000108384,RAD51C,13,-1.5590,35,-0.1335,25,-0.6510,56,0.60920,36,-0.0741,15,-1.3500,51,0.47439,32,-0.2480,58,0.68058,38,-0.0212,48,0.41455
ENSG00000175175,PPM1E,9,-2.1626,13,-1.6697,29,-0.4443,24,-0.7169,98,1.52055,27,-0.5623,48,0.33059,65,0.82732,50,0.40268,28,-0.5110,38,-0.0312
ENSG00000108395,TRIM37,69,-1.5341,106,-0.8993,272,0.56737,153,-0.3450,267,0.53663,183,-0.0596,208,0.14039,273,0.57580,193,0.01667,124,-0.6633,220,0.24808
ENSG00000182628,SKA2,62,0.99430,45,0.47053,54,0.74503,8,-2.0280,52,0.68033,24,-0.4964,45,0.44763,24,-0.5363,16,-1.0789,30,-0.1693,22,-0.7281
ENSG00000153982,GDPD1,20,-1.2474,33,-0.5172,45,-0.0488,66,0.57139,52,0.19152,63,0.47520,26,-0.8754,69,0.63704,48,0.05816,38,-0.2941,47,0.04242
ENSG00000175155,YPEL2,32,-0.5732,39,-0.2964,51,0.14412,34,-0.4878,50,0.10191,49,0.07047,66,0.55497,52,0.16699,41,-0.1995,52,0.15887,47,0.02780
ENSG00000265313,LINC01476,9,-0.6393,22,0.76496,12,-0.2213,3,-2.2958,6,-1.2025,17,0.30869,0,-7.6897,13,-0.0966,8,-0.7340,45,1.98389,15,0.19424
ENSG00000108406,DHX40,34,0.14491,31,0.01764,23,-0.4167,18,-0.7911,50,0.79623,59,1.07293,40,0.43532,26,-0.2301,19,-0.7369,22,-0.4961,22,-0.5503
ENSG00000141367,CLTC,162,-1.6889,314,-0.7021,310,-0.7209,346,-0.5541,502,0.02452,325,-0.6467,367,-0.4645,926,1.02345,809,0.79578,435,-0.2012,719,0.67619
ENSG00000141378,PTRH2,7,-1.9945,16,-0.7790,20,-0.4506,9,-1.5646,20,-0.4687,17,-0.6562,17,-0.7397,44,0.77660,48,0.92055,30,0.15030,48,1.05931
ENSG00000062716,VMP1,30,-1.0793,42,-0.5837,49,-0.3595,125,1.15198,48,-0.3942,38,-0.7491,42,-0.5921,86,0.52760,100,0.76498,52,-0.2583,65,0.07619
ENSG00000108443,RPS6KB1,27,-0.5270,29,-0.4220,42,0.16080,32,-0.2694,37,-0.0388,71,0.99315,22,-0.8453,44,0.22842,49,0.37777,36,-0.0806,35,-0.1695
ENSG00000167434,CA4,6,-1.9992,26,0.22321,17,-0.4547,14,-0.7094,3,-2.6975,12,-0.9752,3,-2.9780,3,-2.8473,16,-0.5737,113,2.92791,30,0.48392
ENSG00000170832,USP32,39,-0.4016,24,-1.1230,47,-0.1393,87,0.86517,50,-0.0273,45,-0.1830,51,-0.0060,54,0.08682,47,-0.1264,22,-1.2603,72,0.63273
ENSG00000062725,APPBP2,37,-0.5251,43,-0.3063,38,-0.4664,62,0.28735,64,0.32972,63,0.29695,42,-0.3458,48,-0.1292,82,0.72973,46,-0.1979,50,-0.0751
ENSG00000141376,BCAS3,34,-0.1215,18,-1.0520,28,-0.4180,36,-0.0432,31,-0.2811,47,0.36102,38,0.05244,54,0.58819,27,-0.5113,33,-0.1705,49,0.50325
ENSG00000108510,MED13,69,0.47637,58,0.21162,27,-0.9459,79,0.70110,64,0.35691,83,0.78512,40,-0.3628,44,-0.2289,26,-1.0244,59,0.21861,31,-0.8088
ENSG00000146872,TLK2,75,0.33366,27,-1.2157,41,-0.6226,84,0.51112,63,0.04868,122,1.13684,72,0.25798,63,0.06181,43,-0.5334,45,-0.4581,48,-0.4121
ENSG00000170921,TANC2,28,-1.3781,57,-0.2837,37,-0.9542,122,0.92582,20,-1.8127,59,-0.2362,103,0.64490,74,0.11877,55,-0.3460,123,0.94445,73,0.11281
ENSG00000008283,CYB561,13,-2.1990,43,-0.4806,50,-0.2428,71,0.28803,33,-0.9040,57,-0.0512,36,-0.7545,81,0.50605,68,0.22273,67,0.19939,94,0.85221
ENSG00000136485,DCAF7,75,0.08531,67,-0.0882,53,-0.4442,80,0.19229,94,0.45038,110,0.70531,53,-0.4602,75,0.09645,37,-0.9769,89,0.36259,58,-0.3262
ENSG00000136463,TACO1,8,-1.6872,19,-0.4791,22,-0.2560,24,-0.1851,37,0.53291,19,-0.5255,7,-1.9027,34,0.41097,45,0.85476,35,0.42730,33,0.40349
ENSG00000266173,STRADA,13,-1.1972,14,-1.1299,7,-2.1310,61,1.20681,16,-0.8495,29,0.01327,33,0.19030,41,0.54177,24,-0.2736,28,-0.0621,41,0.62108
ENSG00000136490,LIMD2,1,-2.9828,10,-0.3773,24,0.96722,12,-0.1450,6,-1.0177,9,-0.6136,3,-1.9659,4,-1.5869,15,0.25741,12,-0.1537,29,1.56412
ENSG00000108588,CCDC47,130,0.11986,81,-0.6069,77,-0.6794,116,-0.0571,137,0.20710,279,1.39963,139,0.22566,126,0.07877,43,-1.5576,155,0.40342,79,-0.6900
ENSG00000198231,DDX42,89,-0.4261,72,-0.7528,132,0.18186,76,-0.6693,184,0.72562,200,0.86227,113,-0.0513,108,-0.1260,117,-0.0037,104,-0.1922,106,-0.1694
ENSG00000108592,FTSJ3,19,0.05677,20,0.14029,24,0.41824,16,-0.1888,22,0.29535,28,0.67137,31,0.82794,27,0.60889,8,-1.2310,4,-2.2773,10,-0.8949
ENSG00000087191,PSMC5,155,-0.4112,185,-0.1392,193,-0.0717,128,-0.7000,212,0.07226,106,-0.9872,217,0.10978,265,0.42912,319,0.73657,156,-0.4073,245,0.33979
ENSG00000266402,SNHG25,72,1.82802,31,0.36727,6,-2.0914,72,1.84219,6,-1.9794,18,-0.4493,11,-1.1260,8,-1.6069,19,-0.3725,12,-1.0423,18,-0.5186
ENSG00000136478,TEX2,51,0.09061,27,-0.9113,34,-0.5251,33,-0.5846,23,-1.1263,33,-0.6051,108,1.31758,56,0.23199,48,0.00099,70,0.58010,49,0.01855
ENSG00000108654,DDX5,263,-0.3071,233,-0.4942,168,-0.9847,597,1.01810,296,-0.1215,259,-0.3294,329,0.04359,259,-0.3305,291,-0.1475,401,0.35991,371,0.26275
ENSG00000258890,CEP95,44,0.79025,26,-0.0369,5,-2.4460,97,2.20427,11,-1.3494,64,1.40638,12,-1.2255,10,-1.4131,13,-1.1086,15,-0.9324,14,-1.0860
ENSG00000108854,SMURF2,25,0.84811,18,0.28611,14,-0.0834,24,0.79803,12,-0.3470,9,-0.7242,27,0.96495,11,-0.3888,4,-1.6923,16,0.09484,8,-0.9516
ENSG00000120063,GNA13,39,1.27838,34,1.03850,6,-1.5800,33,0.97176,13,-0.4579,14,-0.3985,26,0.59962,6,-1.5001,9,-1.0267,13,-0.5055,11,-0.8569
ENSG00000154240,CEP112,49,0.80557,30,0.03849,33,0.17859,26,-0.1813,52,0.91118,68,1.37017,28,-0.0663,16,-0.9344,3,-3.0897,16,-0.9548,16,-0.9631
ENSG00000154229,PRKCA,146,0.14006,281,1.22381,66,-1.0808,153,0.21162,91,-0.5843,85,-0.6999,54,-1.3650,83,-0.7311,86,-0.6761,318,1.44356,119,-0.1907
ENSG00000198265,HELZ,46,-0.3006,51,-0.1540,53,-0.0936,88,0.71635,85,0.65224,91,0.77181,47,-0.2767,44,-0.3825,27,-1.1170,52,-0.1200,46,-0.3519
ENSG00000197170,PSMD12,62,-1.0504,79,-0.6781,187,0.66718,82,-0.6293,219,0.93219,174,0.54768,99,-0.3487,180,0.60355,110,-0.1868,72,-0.8310,109,-0.2167
ENSG00000154217,PITPNC1,109,1.20429,118,1.35564,26,-1.0262,70,0.46287,39,-0.4539,43,-0.2844,29,-0.9010,37,-0.5200,29,-0.8966,57,0.15553,33,-0.7277
ENSG00000130935,NOL11,10,-0.9793,14,-0.5738,5,-1.8567,35,0.91777,16,-0.2781,26,0.42452,16,-0.2862,20,0.03028,35,0.89446,13,-0.5877,23,0.25697
ENSG00000171634,BPTF,688,1.16525,226,-0.6258,275,-0.3254,425,0.36120,398,0.25523,750,1.31457,348,0.04240,251,-0.4620,107,-1.7483,231,-0.5944,182,-1.0185
ENSG00000186665,C17orf58,5,-1.7733,21,0.47230,20,0.38142,18,0.23312,19,0.30101,8,-1.0282,4,-1.8173,12,-0.4452,19,0.28148,15,-0.0640,24,0.72965
ENSG00000182481,KPNA2,15,-1.6721,18,-1.4052,29,-0.7120,35,-0.3965,49,0.12146,23,-1.0230,29,-0.7070,85,1.00855,68,0.64077,26,-0.8350,85,1.16141
ENSG00000278730,AC005332.6,35,1.15430,24,0.55498,18,0.04477,25,0.57754,26,0.64554,18,0.05545,12,-0.5528,4,-2.1120,9,-0.9185,18,0.04737,9,-1.0667
ENSG00000196704,AMZ2,137,0.32159,166,0.63269,70,-0.7180,79,-0.5409,114,0.03163,55,-1.0782,101,-0.1496,99,-0.1858,131,0.25595,103,-0.1291,142,0.43245
ENSG00000108946,PRKAR1A,194,-1.1274,286,-0.5373,356,-0.2004,347,-0.2403,421,0.06223,247,-0.7623,449,0.16279,486,0.29002,622,0.69000,395,-0.0397,528,0.47248
ENSG00000154265,ABCA5,24,-1.0247,9,-2.3672,12,-2.0089,114,1.48967,49,0.07335,63,0.48377,31,-0.5975,49,0.08146,37,-0.3405,53,0.21671,58,0.38781
ENSG00000108984,MAP2K6,11,-0.8426,12,-0.7207,8,-1.2642,28,0.54641,25,0.35162,18,-0.1337,25,0.36067,16,-0.2819,20,0.03623,23,0.20983,25,0.41765
ENSG00000125398,SOX9,113,1.93658,189,3.05294,5,-2.9182,44,0.30251,9,-2.0255,25,-0.5606,15,-1.3324,3,-3.4796,5,-2.8603,6,-2.6396,10,-1.9396
ENSG00000180616,SSTR2,48,-1.3685,18,-2.8199,68,-0.8515,127,0.11286,92,-0.3830,140,0.27492,354,1.87539,179,0.66873,36,-1.7966,52,-1.2335,150,0.43157
ENSG00000166685,COG1,19,-1.2550,19,-1.2719,26,-0.7855,77,0.92195,24,-0.8786,37,-0.2503,27,-0.7096,31,-0.4999,48,0.16650,33,-0.4186,90,1.38140
ENSG00000133193,FAM104A,8,-1.0864,10,-0.7560,15,-0.2035,33,1.02070,26,0.60927,5,-1.8835,16,-0.1044,14,-0.3779,20,0.24318,25,0.59813,18,0.05139
ENSG00000141219,C17orf80,15,-0.3262,8,-1.2037,15,-0.3393,19,0.04313,50,1.62561,20,0.10192,22,0.24433,13,-0.5119,13,-0.5246,16,-0.2542,16,-0.2220
ENSG00000179604,CDC42EP4,65,1.01116,168,2.86822,20,-0.8625,30,-0.2341,27,-0.3889,16,-1.1173,19,-0.9053,5,-2.6570,42,0.31785,3,-3.4327,10,-1.8944
ENSG00000172809,RPL38,1965,1.17807,1381,0.58372,1465,0.68089,614,-0.6908,790,-0.3039,442,-1.1867,1594,0.82175,383,-1.3997,1005,0.07356,516,-0.9533,679,-0.5790
ENSG00000141540,TTYH2,104,3.06656,19,-0.0768,0,-5.4123,30,0.68930,0,-7.8879,0,-5.3602,68,2.13178,0,-7.8407,3,-2.7393,4,-2.3068,4,-2.3026
ENSG00000109062,SLC9A3R1,76,1.27709,150,2.59614,14,-1.3786,31,-0.1564,33,-0.0752,23,-0.6570,8,-2.0835,8,-2.2159,15,-1.2224,21,-0.7590,19,-0.9649
ENSG00000161509,GRIN2C,31,0.66749,108,3.09621,10,-1.0569,22,0.14186,11,-0.8607,20,-0.0363,2,-3.2659,7,-1.5867,13,-0.7137,5,-1.9235,7,-1.6567
ENSG00000167861,HID1,11,-1.6198,18,-0.9393,16,-1.0653,97,1.79536,20,-0.8048,14,-1.2988,26,-0.3674,28,-0.2627,33,-0.0164,33,-0.0304,52,0.80503
ENSG00000167862,MRPL58,12,-1.0316,27,0.22950,12,-1.0339,8,-1.5451,30,0.35310,9,-1.3576,13,-0.8799,37,0.69777,44,0.98464,29,0.33500,31,0.48894
ENSG00000180901,KCTD2,39,-0.6648,60,-0.0190,64,0.08106,48,-0.3680,42,-0.5776,46,-0.4200,57,-0.0936,69,0.19449,59,-0.0432,108,0.93127,69,0.20472
ENSG00000167863,ATP5PD,176,-0.9879,345,0.04796,382,0.20869,195,-0.8328,468,0.53547,215,-0.6860,264,-0.3735,348,0.05996,693,1.19496,331,-0.0193,302,-0.1805
ENSG00000125458,NT5C,28,1.24604,24,0.94186,3,-1.8657,14,0.16410,15,0.16983,10,-0.3250,12,-0.1618,8,-0.7411,17,0.39132,4,-1.7793,11,-0.3252
ENSG00000189159,JPT1,31,-2.1401,86,-0.6065,110,-0.2355,119,-0.1168,82,-0.6868,79,-0.7439,78,-0.7529,184,0.58270,190,0.63739,201,0.72291,188,0.69120
ENSG00000188612,SUMO2,217,-0.0046,300,0.50932,151,-0.5724,213,-0.0338,216,-0.0153,91,-1.3383,300,0.50782,115,-0.9826,267,0.31847,300,0.50911,224,0.04564
ENSG00000125450,NUP85,6,-1.5672,6,-1.7104,5,-1.8732,52,1.69829,12,-0.6528,24,0.36715,34,0.96408,16,-0.1987,6,-1.5845,9,-1.0708,27,0.63230
ENSG00000125447,GGA3,10,-1.8995,22,-0.7614,29,-0.3395,53,0.61880,23,-0.6986,23,-0.6765,39,0.14354,44,0.30758,51,0.56870,41,0.21045,48,0.51727
ENSG00000125445,MRPS7,38,-1.0006,73,0.00730,68,-0.0911,66,-0.1565,82,0.18841,55,-0.4184,80,0.15811,105,0.59192,73,0.00691,49,-0.6046,91,0.39737
ENSG00000177885,GRB2,94,-0.4810,114,-0.1895,87,-0.6064,95,-0.4577,109,-0.2584,107,-0.2888,117,-0.1469,171,0.45875,139,0.12803,193,0.65782,157,0.35738
ENSG00000177728,TMEM94,36,-0.0020,75,1.20527,22,-0.7018,64,0.95577,14,-1.3696,19,-0.9356,27,-0.4299,15,-1.2891,38,0.08567,38,0.09841,40,0.18783
ENSG00000161526,SAP30BP,61,0.33810,40,-0.3406,38,-0.4157,42,-0.2409,38,-0.4094,53,0.11711,42,-0.2637,58,0.24397,52,0.06558,58,0.25882,56,0.21447
ENSG00000132475,H3F3B,391,1.28991,284,0.74712,85,-1.1270,188,0.07700,196,0.14726,67,-1.4933,234,0.43084,66,-1.5086,127,-0.5228,186,0.06384,160,-0.1904
ENSG00000132471,WBP2,211,-0.6265,295,-0.1106,247,-0.3860,278,-0.2001,273,-0.2300,158,-1.0661,297,-0.1012,327,0.05445,390,0.33245,348,0.15173,486,0.78269
ENSG00000132481,TRIM47,34,1.37159,19,0.38416,6,-1.3014,28,1.02817,10,-0.6194,3,-2.1624,4,-1.8896,17,0.23571,16,0.15090,10,-0.5942,15,-0.0003
ENSG00000204316,MRPL38,19,-1.5120,39,-0.4570,37,-0.5406,67,0.38049,43,-0.3147,52,-0.0080,59,0.19897,54,0.05279,81,0.70563,53,0.01233,62,0.29992
ENSG00000161533,ACOX1,55,0.70232,64,0.94593,20,-0.8432,37,0.05992,27,-0.4187,27,-0.4481,24,-0.6028,26,-0.4550,42,0.25600,39,0.13068,33,-0.1352
ENSG00000167881,SRP68,46,-0.8291,45,-0.8746,78,-0.0281,80,0.02628,91,0.22604,72,-0.1536,49,-0.7260,91,0.22703,89,0.18580,87,0.15885,110,0.59263
ENSG00000182473,EXOC7,76,0.17659,60,-0.1919,48,-0.5311,136,1.13774,38,-0.8815,35,-0.9898,92,0.48424,74,0.13793,56,-0.2857,54,-0.3640,72,0.10782
ENSG00000141576,RNF157,114,-0.2060,170,0.41643,206,0.73034,61,-1.1554,126,-0.0614,194,0.63236,88,-0.6023,169,0.40912,97,-0.4651,112,-0.2397,115,-0.2108
ENSG00000185262,UBALD2,33,0.16596,29,-0.0351,22,-0.4514,40,0.47852,28,-0.0614,17,-0.8199,44,0.64118,21,-0.5406,23,-0.3663,31,0.06931,33,0.19345
ENSG00000161542,PRPSAP1,25,-0.5591,31,-0.2615,16,-1.2532,50,0.51741,30,-0.3006,18,-1.0984,20,-0.9326,39,0.09751,64,0.90827,23,-0.7118,61,0.94222
ENSG00000175931,UBE2O,22,-1.8057,46,-0.7411,74,-0.0140,88,0.26374,47,-0.7134,75,0.02325,37,-1.0479,100,0.46756,72,-0.0390,135,0.96962,98,0.48566
ENSG00000163597,SNHG16,25,-0.5045,58,0.81523,43,0.34675,25,-0.5163,25,-0.5332,27,-0.4126,26,-0.4647,20,-0.8295,49,0.53404,35,0.02120,43,0.35953
