Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000196396,PTPN1,11,-0.9092,29,0.69401,30,0.77721,18,-0.0141,24,0.39244,18,-0.0859,16,-0.2663
ENSG00000124243,BCAS4,41,0.36297,29,-0.2399,33,-0.0526,27,-0.4935,40,0.25523,47,0.50048,35,0.02069
ENSG00000101126,ADNP,78,0.06873,77,0.04874,55,-0.4755,86,0.33106,71,-0.0812,63,-0.2768,46,-0.7493
ENSG00000000419,DPM1,46,0.85739,31,0.02624,20,-0.6272,24,-0.5188,18,-0.8043,32,0.08478,34,0.21116
ENSG00000054793,ATP9A,342,0.48374,270,0.02134,206,-0.3995,256,-0.0936,195,-0.4856,224,-0.2697,267,-0.0011
ENSG00000020256,ZFP64,10,-0.0321,14,0.44607,3,-1.6910,11,0.24629,13,0.33981,1,-2.8821,15,0.62290
ENSG00000182463,TSHZ2,17,-2.6039,79,-0.1343,37,-1.2589,170,2.29700,10,-3.1379,0,-8.5501,95,0.15239
ENSG00000064787,BCAS1,31,-3.0475,85,-1.3542,447,1.24968,280,0.77881,200,-0.0599,67,-1.7137,410,1.10258
ENSG00000101132,PFDN4,109,-0.1528,83,-0.5486,64,-0.9386,150,0.58598,52,-1.2480,118,-0.0133,151,0.37804
ENSG00000101134,DOK5,20,0.48215,7,-1.1095,8,-0.8709,13,-0.3843,29,1.00847,19,0.32016,12,-0.3261
ENSG00000054803,CBLN4,58,1.33135,12,-1.3830,7,-2.1619,20,-0.9249,17,-0.9129,80,1.56779,13,-1.3134
ENSG00000124098,FAM210B,54,0.25329,22,-1.1582,30,-0.6952,42,-0.2806,70,0.62620,91,1.04960,31,-0.6372
ENSG00000101138,CSTF1,17,0.51042,6,-1.1159,7,-0.8280,14,0.13676,10,-0.3961,11,-0.2699,15,0.19815
ENSG00000022277,RTF2,110,-0.0888,71,-0.7268,127,0.15104,126,0.22483,107,-0.1151,126,0.13775,104,-0.1506
ENSG00000101144,BMP7,4,-2.9474,6,-1.9892,28,0.14612,12,-1.4010,173,3.67019,48,0.99619,3,-3.2120
ENSG00000101146,RAE1,34,0.97522,30,0.56654,11,-0.9490,17,-0.4504,15,-0.4648,13,-0.6786,15,-0.4493
ENSG00000124225,PMEPA1,51,-0.3315,45,-0.4692,67,0.12611,70,0.28508,82,0.44813,66,0.10499,41,-0.6421
ENSG00000124209,RAB22A,75,-0.3659,85,-0.1157,97,0.09902,109,0.44149,50,-0.9033,63,-0.5696,122,0.46087
ENSG00000124164,VAPB,126,-0.0111,132,0.06372,92,-0.4922,155,0.49479,74,-0.8226,78,-0.7540,123,-0.0564
ENSG00000124222,STX16,52,-0.1059,83,0.65721,84,0.66576,43,-0.5316,60,0.14267,51,-0.1126,65,0.27230
ENSG00000087460,GNAS,2014,0.08602,1466,-0.4212,1517,-0.3688,2032,0.12962,1631,-0.2567,2552,0.44655,1651,-0.2379
ENSG00000101158,NELFCD,21,-0.0384,28,0.37760,15,-0.5240,20,-0.1522,39,0.93968,15,-0.5115,19,-0.1815
ENSG00000101160,CTSZ,20,-0.2817,25,0.13347,18,-0.3626,28,0.48180,27,0.23488,19,-0.3149,11,-1.0260
ENSG00000124172,ATP5F1E,1291,0.17646,707,-0.7817,1077,-0.1370,1055,-0.2481,905,-0.4059,1896,0.76320,1564,0.45087
ENSG00000101166,PRELID3B,19,0.34945,7,-1.2123,15,-0.0542,12,-0.6610,25,0.70897,22,0.48859,22,0.51792
ENSG00000087495,PHACTR3,85,-0.9683,113,-0.4120,257,0.88714,142,-0.0901,241,0.78019,205,0.51591,140,-0.0821
ENSG00000196074,SYCP2,3,-2.2242,57,2.45197,30,1.28942,7,-1.3643,33,1.40447,7,-0.9626,7,-0.9923
ENSG00000196227,FAM217B,233,-0.0469,242,0.02475,252,0.08943,287,0.45941,116,-1.0996,150,-0.7098,208,-0.2083
ENSG00000179242,CDH4,18,-0.6274,17,-0.5947,21,-0.3065,25,-0.0572,73,1.74672,25,-0.0005,17,-0.6254
ENSG00000149657,LSM14B,34,0.23877,29,-0.0334,45,0.65126,27,-0.2004,26,-0.2199,24,-0.3183,25,-0.2421
ENSG00000101182,PSMA7,275,0.16306,234,-0.1166,242,-0.0619,277,0.23004,189,-0.4439,210,-0.2790,191,-0.4291
ENSG00000184402,SS18L1,51,0.25668,54,0.29874,45,0.01624,41,-0.2051,30,-0.6073,48,0.12167,46,0.03968
ENSG00000101181,MTG2,15,0.11761,25,0.91947,19,0.50062,12,-0.3589,12,-0.2313,9,-0.6850,12,-0.1555
ENSG00000101180,HRH3,26,0.46070,14,-0.5476,6,-1.7265,21,0.04105,11,-0.8882,12,-0.7527,39,1.05627
ENSG00000130703,OSBPL2,50,0.52174,41,0.09007,22,-0.8761,32,-0.3879,51,0.42861,36,-0.1199,39,0.03635
ENSG00000130706,ADRM1,67,0.64279,61,0.36815,38,-0.3728,41,-0.3515,29,-0.7604,46,-0.0821,47,-0.0440
ENSG00000171858,RPS21,783,-0.5012,420,-1.3680,752,-0.4894,831,-0.4787,1400,0.48165,2600,1.52644,1751,0.84705
ENSG00000149679,CABLES2,13,0.44260,7,-0.6554,4,-1.2264,13,0.51508,8,-0.3755,5,-1.1544,8,-0.4498
ENSG00000101189,MRGBP,11,0.06025,19,0.87780,10,-0.0625,9,-0.3577,10,-0.0679,6,-0.8034,15,0.53861
ENSG00000060491,OGFR,33,0.28665,44,0.67232,29,0.01509,27,-0.1608,17,-0.7803,32,0.15094,18,-0.7362
ENSG00000092758,COL9A3,7,-0.8392,6,-0.8729,21,0.95735,10,-0.1466,22,1.09352,7,-0.6394,16,0.58305
ENSG00000101190,TCFL5,18,0.14055,13,-0.3958,17,0.08938,13,-0.5200,12,-0.4826,22,0.43821,32,1.07329
ENSG00000101191,DIDO1,16,-0.3937,44,1.24066,35,0.87394,17,-0.3859,18,-0.1372,12,-0.7870,20,0.00236
ENSG00000101193,GID8,43,0.39621,26,-0.4233,25,-0.4843,33,-0.1119,34,-0.0177,36,0.04913,36,0.06859
ENSG00000225978,HAR1A,11,-0.0125,7,-0.7105,2,-2.0313,10,-0.2384,10,-0.1134,21,1.03500,20,0.94989
ENSG00000149658,YTHDF1,25,0.31024,27,0.35996,19,-0.1927,14,-0.8539,29,0.47706,43,1.11823,14,-0.6559
ENSG00000101199,ARFGAP1,43,0.78145,20,-0.5844,48,0.77041,20,-0.7775,32,0.11841,16,-0.8878,34,0.23726
ENSG00000101204,CHRNA4,19,-0.2408,29,0.42180,23,0.03869,24,0.15998,25,0.14999,18,-0.3346,17,-0.3730
ENSG00000075043,KCNQ2,125,0.23422,118,0.09942,69,-0.7237,107,-0.0720,78,-0.5363,134,0.30531,128,0.22219
ENSG00000101210,EEF1A2,581,0.83527,335,-0.2121,223,-0.8347,363,-0.1320,191,-1.0634,359,-0.1064,331,-0.2326
ENSG00000125534,PPDPF,67,-0.0322,45,-0.6486,55,-0.3355,53,-0.5679,133,1.06604,142,1.18464,50,-0.4802
ENSG00000197457,STMN3,320,0.60717,201,-0.2450,114,-1.1023,227,-0.0756,210,-0.1757,197,-0.2705,237,0.01518
ENSG00000101246,ARFRP1,39,0.35947,30,-0.1101,31,-0.0656,25,-0.5431,38,0.25711,30,-0.0980,48,0.62204
ENSG00000197114,ZGPAT,25,0.83178,15,-0.0646,15,-0.0897,13,-0.5279,19,0.24646,13,-0.3549,11,-0.6046
ENSG00000203896,LIME1,14,1.05043,7,-0.3379,20,1.36168,0,-4.1403,10,0.27336,26,1.80026,3,-1.5398
ENSG00000125520,SLC2A4RG,7,-0.7745,12,0.12569,21,0.98565,3,-2.2867,39,2.11476,30,1.58459,7,-0.7538
ENSG00000101150,TPD52L2,46,0.65171,31,-0.0763,24,-0.4699,25,-0.5773,47,0.56329,36,0.11057,27,-0.3274
ENSG00000101152,DNAJC5,181,0.44150,122,-0.2647,123,-0.2533,135,-0.1570,104,-0.5027,138,-0.0676,173,0.28056
ENSG00000198276,UCKL1,14,-0.1145,22,0.59574,34,1.32507,8,-1.1570,31,1.13408,10,-0.6156,14,-0.0746
ENSG00000196700,ZNF512B,19,0.24968,24,0.57254,11,-0.5638,16,-0.0028,11,-0.6050,15,-0.1342,14,-0.2191
ENSG00000101161,PRPF6,104,-0.2773,126,0.06397,146,0.29911,142,0.40462,138,0.20643,82,-0.5943,56,-1.1717
ENSG00000171703,TCEA2,148,0.53061,75,-0.6254,79,-0.5489,99,-0.2990,104,-0.1279,161,0.55961,111,-0.0309
ENSG00000125510,OPRL1,28,0.54177,32,0.65794,23,0.14866,17,-0.4169,8,-1.4162,18,-0.2645,22,0.08555
ENSG00000171695,LKAAEAR1,15,0.68384,1,-3.0801,11,0.10057,7,-0.8276,8,-0.4247,26,1.51695,9,-0.1126
ENSG00000203880,PCMTD2,40,0.08782,48,0.39076,35,-0.1092,38,0.02034,36,-0.0557,29,-0.3790,32,-0.2464
ENSG00000280071,GATD3B,25,0.89049,11,-0.5835,5,-1.6517,16,-0.0812,16,-0.0516,11,-0.5373,13,-0.2853
ENSG00000185272,RBM11,15,0.29996,20,0.73559,12,-0.0126,11,-0.2067,2,-2.7176,12,-0.0971,16,0.35055
ENSG00000155304,HSPA13,96,0.76625,68,0.06516,35,-0.9708,65,-0.0236,44,-0.6236,45,-0.5710,48,-0.4904
ENSG00000180530,NRIP1,60,-0.5356,91,0.17775,143,0.89904,101,0.55289,33,-1.3560,52,-0.6868,51,-0.6992
ENSG00000229425,AJ009632.2,29,1.38014,67,2.58863,0,-6.7383,4,-2.1971,0,-7.8940,6,-1.3321,14,-0.0497
ENSG00000155313,USP25,49,0.05019,51,0.10769,52,0.13373,54,0.29688,19,-1.4080,43,-0.1649,39,-0.3127
ENSG00000215386,MIR99AHG,23,-1.0918,162,2.25315,50,0.20610,23,-1.3037,120,1.67811,31,-0.5267,21,-1.1022
ENSG00000154639,CXADR,46,-0.5280,78,0.36719,101,0.78308,71,0.36672,44,-0.5280,30,-1.0636,53,-0.2359
ENSG00000154640,BTG3,10,-0.7458,12,-0.3268,36,1.39501,15,-0.0584,25,0.78132,10,-0.6312,11,-0.5237
ENSG00000224924,LINC00320,16,-0.5391,14,-0.6795,80,2.17156,19,-0.3218,18,-0.3512,10,-1.1871,22,-0.0085
ENSG00000154654,NCAM2,172,-0.1546,240,0.38953,278,0.62628,212,0.29761,125,-0.6230,145,-0.3905,72,-1.4416
ENSG00000154721,JAM2,28,0.60186,13,-0.7111,10,-1.0401,7,-1.9353,56,1.63318,61,1.81135,7,-1.5535
ENSG00000154723,ATP5PF,474,0.64839,252,-0.4697,161,-1.1460,286,-0.4018,241,-0.5379,541,0.73209,401,0.24896
ENSG00000142192,APP,954,0.16994,836,-0.0675,907,0.06145,1115,0.62941,398,-1.1938,258,-1.8357,504,-0.8406
ENSG00000156239,N6AMT1,13,0.33823,11,0.06219,7,-0.5895,11,0.06917,5,-1.0094,12,0.16593,10,-0.1196
ENSG00000198862,LTN1,51,-0.1261,59,0.14227,86,0.73106,65,0.43447,42,-0.3804,19,-1.5812,23,-1.2657
ENSG00000156253,RWDD2B,26,0.34853,16,-0.4269,33,0.63093,20,-0.1497,12,-0.9374,23,0.07620,19,-0.1891
ENSG00000156256,USP16,64,-0.9049,98,-0.1467,204,1.03159,123,0.32937,110,0.03963,107,-0.0044,71,-0.6365
ENSG00000156261,CCT8,150,0.94054,108,0.21076,52,-0.9136,88,-0.1733,56,-0.7928,65,-0.5786,60,-0.6953
ENSG00000171189,GRIK1,19,-0.9776,24,-0.4787,62,1.00619,33,-0.0007,51,0.65801,51,0.68542,21,-0.6903
ENSG00000156299,TIAM1,67,-0.0888,57,-0.3188,59,-0.2506,80,0.32862,63,-0.1675,55,-0.3772,75,0.11544
ENSG00000142168,SOD1,767,0.80323,380,-0.4700,296,-0.8492,449,-0.3085,307,-0.7911,569,0.15556,597,0.23188
ENSG00000156304,SCAF4,14,-0.8060,28,0.34530,28,0.34180,25,0.29732,31,0.54718,15,-0.5409,19,-0.2576
ENSG00000142149,HUNK,29,0.80179,20,0.02187,5,-1.8743,21,0.14991,2,-3.1639,4,-2.2354,31,0.71443
ENSG00000142207,URB1,18,0.05682,22,0.36736,14,-0.2694,19,0.28138,12,-0.5674,19,0.18178,6,-1.4731
ENSG00000159079,CFAP298,50,-0.1778,84,0.68932,63,0.21495,56,0.05807,53,-0.0525,57,0.05528,25,-1.1796
ENSG00000159082,SYNJ1,234,0.55420,212,0.28973,158,-0.1718,189,0.17105,51,-1.8710,60,-1.6147,163,-0.1232
ENSG00000159086,PAXBP1,24,-0.8390,74,1.05995,89,1.36352,35,-0.2144,49,0.38172,23,-0.7677,18,-1.1127
ENSG00000205927,OLIG2,11,-1.7792,9,-1.9400,85,1.60554,21,-0.9243,128,2.38714,22,-0.5607,38,0.26933
ENSG00000184221,OLIG1,27,-1.3938,18,-1.8586,82,0.45367,46,-0.6085,183,1.82527,108,0.90745,95,0.69308
ENSG00000159110,IFNAR2,10,-0.2972,13,0.15396,13,0.21227,12,0.05265,11,-0.0625,10,-0.2568,15,0.39061
ENSG00000142166,IFNAR1,57,-0.1672,64,0.04343,96,0.67754,66,0.13594,54,-0.2204,54,-0.2311,42,-0.5951
ENSG00000159128,IFNGR2,49,0.66123,39,0.17703,19,-0.8866,32,-0.2218,13,-1.4750,44,0.36901,34,-0.0645
ENSG00000142188,TMEM50B,65,0.15601,49,-0.3010,44,-0.4613,64,0.16864,58,-0.0476,50,-0.2648,59,0.00063
ENSG00000177692,DNAJC28,11,0.05657,12,0.21137,20,1.02571,9,-0.2785,3,-1.5542,11,0.08552,11,0.06677
ENSG00000159131,GART,17,0.06746,38,1.32281,19,0.23588,8,-1.3669,45,1.60518,15,-0.1240,6,-1.3998
ENSG00000159140,SON,319,-0.5823,512,0.23246,741,0.83023,493,0.26816,491,0.16763,288,-0.6560,284,-0.6750
ENSG00000205758,CRYZL1,55,0.24167,46,-0.0771,63,0.40881,39,-0.4845,54,0.15976,47,-0.0605,62,0.37305
ENSG00000205726,ITSN1,198,-0.8565,270,-0.2727,366,0.19997,444,0.85116,220,-0.5835,302,-0.1019,215,-0.6243
ENSG00000241837,ATP5PO,434,0.78389,196,-0.6242,189,-0.6749,252,-0.3452,150,-1.0225,390,0.44706,333,0.19952
ENSG00000243927,MRPS6,58,0.55577,32,-0.4584,27,-0.7025,32,-0.6616,52,0.28933,77,0.90975,44,0.00306
ENSG00000198743,SLC5A3,53,0.34907,64,0.59085,59,0.45210,40,-0.1928,33,-0.4164,26,-0.8053,29,-0.6065
ENSG00000159200,RCAN1,45,0.17814,31,-0.4314,41,-0.0138,42,0.06382,21,-0.9841,50,0.28652,45,0.14404
ENSG00000185917,SETD4,10,-0.3180,22,0.93620,12,-0.0261,13,0.18669,7,-0.8832,8,-0.5546,13,0.06679
ENSG00000159228,CBR1,70,-0.4593,53,-0.8209,146,0.76357,67,-0.6356,315,2.13504,58,-0.6680,55,-0.7491
ENSG00000142197,DOP1B,30,0.34567,49,1.07390,20,-0.3252,25,-0.0183,10,-1.3883,9,-1.5704,24,-0.0894
ENSG00000159256,MORC3,36,-0.1889,57,0.53629,56,0.52763,44,0.18395,34,-0.2552,14,-1.5506,36,-0.1811
ENSG00000159267,HLCS,12,-0.1209,24,0.89341,19,0.57562,15,0.26860,8,-0.7278,8,-0.6888,2,-2.6976
ENSG00000185808,PIGP,16,0.01698,19,0.23330,17,0.06019,17,0.03908,15,-0.1215,10,-0.7507,19,0.22207
ENSG00000182670,TTC3,772,-1.2167,1918,0.32617,1868,0.28420,2183,0.89961,847,-0.9339,1189,-0.4196,1220,-0.3794
ENSG00000157538,VPS26C,24,0.96041,24,0.77277,4,-1.7474,11,-0.6150,13,-0.1807,15,0.00215,9,-0.7493
ENSG00000157540,DYRK1A,84,0.04175,85,0.04491,85,0.04961,85,0.08204,77,-0.1005,64,-0.3911,81,-0.0299
ENSG00000157542,KCNJ6,187,0.19302,242,0.57476,151,-0.1754,209,0.54923,19,-3.2302,95,-0.8744,78,-1.1777
ENSG00000157557,ETS2,101,0.35977,94,0.19270,68,-0.3048,95,0.32228,31,-1.4970,33,-1.3970,80,-0.0631
ENSG00000183527,PSMG1,39,0.38579,28,-0.2094,15,-1.1390,34,0.19763,20,-0.7176,35,0.15162,26,-0.2792
ENSG00000185658,BRWD1,195,-0.1169,352,0.84269,317,0.66967,193,-0.1761,133,-0.6846,172,-0.2960,182,-0.2093
ENSG00000205581,HMGN1,32,-0.9742,70,0.31607,88,0.69449,41,-0.6929,179,1.92439,69,0.30475,31,-0.9179
ENSG00000182093,GET1,97,0.46260,64,-0.2685,71,-0.1068,71,-0.1486,72,-0.0903,67,-0.1916,69,-0.1504
ENSG00000185437,SH3BGR,11,-0.4878,8,-0.8271,14,-0.0804,16,0.21960,20,0.52749,8,-0.8153,25,0.87011
ENSG00000183036,PCP4,184,-0.0537,99,-0.9795,29,-2.7951,285,1.14202,38,-2.4070,86,-1.1989,229,0.30194
ENSG00000171587,DSCAM,14,-0.3616,39,1.26964,22,0.33288,18,-0.0068,16,-0.1875,13,-0.4466,9,-1.0338
ENSG00000157601,MX1,35,1.17874,17,-0.2276,8,-1.4058,17,-0.2783,12,-0.7635,10,-1.0641,19,-0.0727
ENSG00000157617,C2CD2,34,0.90877,21,-0.0435,11,-0.9278,16,-0.6627,23,0.11050,20,-0.1068,24,0.16619
ENSG00000173276,ZBTB21,18,-0.1800,27,0.44317,13,-0.6756,23,0.26231,15,-0.4844,22,0.09285,19,-0.0815
ENSG00000160188,RSPH1,13,0.14803,20,0.86385,1,-2.9438,7,-0.9136,15,0.37191,27,1.34433,13,0.19357
ENSG00000160194,NDUFV3,112,0.20962,77,-0.4160,83,-0.2953,93,-0.1695,77,-0.4101,147,0.59916,120,0.27784
ENSG00000160199,PKNOX1,7,-0.6335,15,0.56047,27,1.53157,8,-0.4417,15,0.60571,6,-0.7405,8,-0.4054
ENSG00000160208,RRP1B,14,-1.1081,20,-0.5145,39,0.53772,32,0.35777,40,0.57395,29,0.08677,28,0.02988
ENSG00000160209,PDXK,164,-0.1379,145,-0.3054,121,-0.5869,168,-0.1243,259,0.60132,230,0.41540,215,0.30507
ENSG00000160213,CSTB,76,0.30857,55,-0.2522,38,-0.8171,52,-0.4608,119,0.98549,86,0.45104,52,-0.3251
ENSG00000160214,RRP1,24,0.04226,10,-1.2763,31,0.42709,28,0.36247,15,-0.6811,15,-0.6826,27,0.16946
ENSG00000160216,AGPAT3,100,0.07603,91,-0.0815,83,-0.2229,89,-0.1699,141,0.60741,103,0.09723,86,-0.1817
ENSG00000160218,TRAPPC10,7,-0.9583,12,0.01772,27,1.29235,13,0.23310,12,0.01132,11,-0.1834,8,-0.6751
ENSG00000160221,GATD3A,24,0.63963,15,-0.2433,10,-0.8630,14,-0.4306,26,0.62968,18,0.01200,14,-0.3004
ENSG00000141959,PFKL,122,0.32944,81,-0.3660,101,-0.0244,83,-0.4504,123,0.28378,171,0.81519,74,-0.4917
ENSG00000160226,CFAP410,43,0.51297,24,-0.4759,29,-0.2137,25,-0.6407,29,-0.2160,68,1.14739,29,-0.1977
ENSG00000142185,TRPM2,29,0.54079,46,1.17559,22,-0.0161,18,-0.4670,13,-0.8060,1,-4.1881,29,0.41830
ENSG00000184787,UBE2G2,59,-0.2356,98,0.60200,84,0.36949,66,-0.0400,84,0.35499,52,-0.3786,46,-0.5787
ENSG00000184900,SUMO3,166,0.29684,113,-0.3601,110,-0.4052,145,0.04041,81,-0.8629,167,0.24740,158,0.16498
ENSG00000183255,PTTG1IP,17,-1.4921,26,-0.7500,80,1.04350,21,-1.3306,176,2.49842,80,1.04166,24,-0.8485
ENSG00000160256,FAM207A,25,0.37558,10,-1.0054,14,-0.5727,20,-0.0896,25,0.32198,21,0.03688,22,0.13452
ENSG00000197381,ADARB1,67,0.54702,43,-0.2683,27,-0.9666,49,-0.0729,22,-1.2340,53,0.06770,68,0.45291
ENSG00000223768,LINC00205,8,-0.6863,20,0.78137,4,-1.6048,14,0.36333,12,0.04081,7,-0.7076,18,0.67929
ENSG00000183570,PCBP3,14,0.30457,13,0.11995,2,-2.5861,16,0.75236,5,-1.1288,3,-1.6822,9,-0.4355
ENSG00000142156,COL6A1,41,0.93501,53,1.16067,13,-1.0382,11,-1.6960,57,1.28794,9,-1.4740,27,0.05253
ENSG00000160284,SPATC1L,19,0.22973,19,0.11661,14,-0.3236,18,0.11816,10,-0.7581,22,0.35722,10,-0.7604
ENSG00000160285,LSS,20,0.48778,19,0.25874,9,-0.7442,9,-1.0602,47,1.79479,10,-0.6629,12,-0.3609
ENSG00000160294,MCM3AP,44,0.11550,64,0.67642,59,0.55071,32,-0.5951,49,0.24443,44,0.08681,35,-0.2713
ENSG00000182362,YBEY,17,0.10884,12,-0.4393,8,-1.1290,14,-0.3749,32,1.06693,24,0.58927,16,-0.0248
ENSG00000160299,PCNT,54,-0.8305,179,1.16768,150,0.87069,89,0.06319,58,-0.6083,76,-0.2052,58,-0.6191
ENSG00000160305,DIP2A,17,-1.4527,99,1.49250,106,1.62012,33,-0.3885,45,0.17790,25,-0.7051,25,-0.6804
ENSG00000160307,S100B,32,-2.7658,41,-2.1779,209,0.28498,72,-1.7152,1085,3.45526,395,1.33770,82,-1.1551
ENSG00000160310,PRMT2,107,-0.9078,163,-0.1412,306,0.85984,204,0.32137,216,0.29709,116,-0.6600,184,0.04256
ENSG00000206195,DUXAP8,45,1.01859,47,0.84636,5,-2.5237,26,-0.1284,4,-2.8443,16,-0.7622,20,-0.5091
ENSG00000183307,TMEM121B,14,0.10662,21,0.72300,11,-0.3619,15,0.31705,9,-0.6561,3,-2.2937,12,-0.1615
ENSG00000069998,HDHD5,15,0.47214,17,0.63265,12,0.10964,6,-1.3301,28,1.41796,14,0.29956,5,-1.2006
ENSG00000182902,SLC25A18,22,-1.4186,13,-1.9874,58,0.21431,22,-1.6074,270,3.02168,116,1.33922,28,-0.9117
ENSG00000131100,ATP6V1E1,566,0.80846,335,-0.1897,260,-0.5806,383,0.02519,129,-1.6236,272,-0.5109,317,-0.2767
ENSG00000099968,BCL2L13,31,0.17025,26,-0.1182,32,0.20139,26,-0.1541,30,0.09758,21,-0.4240,32,0.22728
ENSG00000015475,BID,32,0.51314,22,-0.2029,17,-0.5550,19,-0.5274,33,0.46014,31,0.33440,25,0.03445
ENSG00000243156,MICAL3,37,-0.1815,104,1.53805,77,1.00866,29,-0.7465,52,0.37784,20,-1.1020,24,-0.7931
ENSG00000215193,PEX26,39,-0.4259,32,-0.6949,70,0.54043,55,0.23212,58,0.22509,56,0.16597,41,-0.3142
ENSG00000183628,DGCR6,14,0.64051,6,-0.8274,8,-0.3426,5,-1.3283,17,0.80482,28,1.61982,6,-0.8369
ENSG00000273032,DGCR9,39,-0.1318,66,0.70818,47,0.17765,35,-0.4096,38,-0.1401,75,0.92459,28,-0.5963
ENSG00000070413,DGCR2,62,0.63101,38,-0.2654,24,-0.9385,40,-0.2466,50,0.17032,37,-0.2951,48,0.09864
ENSG00000100056,ESS2,17,0.45846,14,0.12126,11,-0.2667,13,-0.1387,12,-0.1386,14,0.11473,8,-0.8238
ENSG00000100075,SLC25A1,13,-0.4681,9,-0.9063,15,-0.2434,11,-0.9414,76,2.53979,17,-0.0712,15,-0.1915
ENSG00000100084,HIRA,14,-0.0910,14,-0.1028,17,0.23279,14,-0.0863,16,0.12431,23,0.72472,8,-0.8505
ENSG00000242259,C22orf39,48,0.03210,30,-0.6740,35,-0.4529,47,-0.0102,40,-0.2540,61,0.40098,69,0.58118
ENSG00000185608,MRPL40,37,0.33554,14,-1.1915,21,-0.5719,31,0.00849,39,0.35056,38,0.31688,24,-0.3590
ENSG00000070010,UFD1,34,0.25049,36,0.30446,20,-0.5775,27,-0.2328,33,0.17159,26,-0.1895,35,0.24149
ENSG00000184113,CLDN5,5,-2.1665,6,-1.7401,45,1.20293,4,-2.8676,127,3.33349,36,0.85891,23,0.16331
ENSG00000184702,SEPTIN5,110,0.40310,55,-0.7497,48,-0.9474,45,-1.3691,133,0.63085,305,2.08270,67,-0.4547
ENSG00000203618,GP1BB,26,-0.4384,34,0.05221,32,-0.0521,21,-0.9426,61,0.96530,95,1.73256,27,-0.3185
ENSG00000215012,RTL10,33,0.28602,40,0.53565,14,-1.0035,29,0.08144,12,-1.2931,24,-0.2447,32,0.20861
ENSG00000184470,TXNRD2,27,0.46917,23,0.13013,15,-0.4689,16,-0.6036,21,-0.0178,32,0.66227,23,0.10394
ENSG00000093010,COMT,27,-0.2198,20,-0.6057,38,0.34818,14,-1.4891,105,2.09864,63,1.16909,17,-0.8431
ENSG00000099889,ARVCF,12,0.31223,10,-0.0683,9,-0.1107,9,-0.3153,22,1.21799,6,-0.6462,4,-1.1558
ENSG00000183597,TANGO2,31,0.87062,25,0.33542,11,-0.9016,17,-0.3090,9,-1.1166,15,-0.4136,20,-0.0039
ENSG00000128191,DGCR8,5,-1.1018,21,1.26511,20,1.17665,8,-0.2772,12,0.33971,4,-1.0732,10,0.02651
ENSG00000099899,TRMT2A,20,0.52129,15,0.01790,5,-1.5363,15,-0.0298,23,0.65916,12,-0.3496,7,-1.1633
ENSG00000099901,RANBP1,112,0.18505,68,-0.6021,88,-0.2201,113,0.26138,76,-0.4445,84,-0.2864,101,4.81670
ENSG00000099904,ZDHHC8,28,0.41444,30,0.43477,19,-0.2867,17,-0.5283,35,0.72287,15,-0.5884,21,-0.0724
ENSG00000040608,RTN4R,83,0.65413,58,-0.0385,24,-1.3797,62,0.08055,33,-0.8967,51,-0.2570,52,-0.2081
ENSG00000128185,DGCR6L,47,0.14395,29,-0.5979,33,-0.3951,36,-0.4248,54,0.35509,74,0.84627,54,0.33246
ENSG00000099910,KLHL22,30,0.54738,22,-0.0054,15,-0.5525,21,-0.1781,13,-0.8142,22,-0.0448,26,0.22863
ENSG00000099917,MED15,40,0.18901,56,0.70839,32,-0.1990,31,-0.3333,30,-0.2937,34,-0.0744,42,0.23034
ENSG00000241973,PI4KA,343,0.62268,297,0.26996,181,-0.4985,240,-0.0996,126,-1.0409,222,-0.1856,200,-0.3485
ENSG00000099940,SNAP29,29,-0.2086,38,0.25571,42,0.39541,33,0.03271,48,0.60049,24,-0.4552,19,-0.8173
ENSG00000099942,CRKL,63,0.41799,43,-0.2553,31,-0.7422,51,0.02416,44,-0.2117,41,-0.3129,55,0.11116
ENSG00000183773,AIFM3,29,-0.0298,19,-0.6778,28,-0.0615,15,-1.3664,79,1.63347,63,1.23421,32,0.15598
ENSG00000099949,LZTR1,17,0.57747,19,0.66570,16,0.42041,7,-1.1249,15,0.29350,11,-0.1833,15,0.24504
ENSG00000184436,THAP7,38,0.65467,20,-0.4927,18,-0.6298,22,-0.5159,26,-0.1161,45,0.77078,26,-0.0992
ENSG00000099957,P2RX6,25,1.03384,17,0.12946,1,-3.8228,11,-0.6026,8,-0.9050,20,0.43995,19,0.32182
ENSG00000185651,UBE2L3,124,0.39357,72,-0.5200,79,-0.3851,90,-0.2708,101,-0.0036,98,-0.0425,144,0.56211
ENSG00000161179,YDJC,12,0.17841,17,0.71857,7,-0.7051,6,-1.2537,12,0.12194,22,1.14916,18,0.84916
ENSG00000128228,SDF2L1,11,-0.0881,12,0.05647,11,-0.0406,11,-0.0502,15,0.39561,15,0.34615,8,-0.5394
ENSG00000100023,PPIL2,25,0.49646,45,1.36924,16,-0.2779,14,-0.6775,18,-0.1298,11,-0.7860,16,-0.3016
