gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
THOC7,ENSG00000163634,4.3965769970472985,1.3912549503081262e-5,2.92810878489033e-5,0.2211458973259699
TANGO2,ENSG00000183597,4.395600721894861,1.397248855658615e-5,2.9402811285065434e-5,0.4375347877771705
EIPR1,ENSG00000032389,4.395058104263213,1.4005909705185385e-5,2.9468703891220253e-5,0.41344316020354466
MSH2,ENSG00000095002,4.393888668799109,1.4078198434949123e-5,2.96163424932697e-5,0.2737346529000577
B4GALT5,ENSG00000158470,4.391836434653675,1.4205921460085247e-5,2.988053638037795e-5,0.47831382267861855
PRDM2,ENSG00000116731,4.391302252797719,1.4239348312404457e-5,2.9937330229012804e-5,0.23842416374565545
MOCS2,ENSG00000164172,4.39035617109299,1.4298734929341508e-5,3.0057665529764817e-5,0.21413539282682148
COMMD10,ENSG00000145781,4.390070270243477,1.4316727838302096e-5,3.008191596451419e-5,0.5724414079403659
AC140125.2,ENSG00000249109,4.389428566791811,1.43571917912333e-5,3.015787040367716e-5,0.8631872989790607
TMEM106C,ENSG00000134291,4.388990022455547,1.4384908055198192e-5,3.021154919421565e-5,0.4194550830175685
TEX10,ENSG00000136891,4.3887692421141935,1.4398880876010633e-5,3.0236351863581823e-5,0.5792061732060154
SCAF1,ENSG00000126461,4.386793122308738,1.4524525977804814e-5,3.0486454361282155e-5,0.24738437113379508
CALHM6,ENSG00000188820,4.385701211067429,1.4594400920191468e-5,3.0623921582572606e-5,0.7873100948059581
FBXO27,ENSG00000161243,4.383848188793843,1.4713718604170755e-5,3.086965549842309e-5,0.5097700519723465
VWA3A,ENSG00000175267,4.382482445965625,1.4802256892021629e-5,3.104609012301715e-5,0.6796812208760429
TMEM86B,ENSG00000180089,4.381741818757403,1.4850483184827242e-5,3.114256616269023e-5,0.6757111179709828
OAT,ENSG00000065154,4.379550403426057,1.4994060389648776e-5,3.143422559863821e-5,0.20205952227731316
HIST1H4C,ENSG00000197061,4.3781097147826165,1.5089174077131516e-5,3.161939821230393e-5,0.3364599212564974
LMAN2,ENSG00000169223,4.377087775984049,1.515699176202111e-5,3.175674919169076e-5,0.25409841566763713
SOCS7,ENSG00000274211,4.376345019605813,1.5206465310456591e-5,3.185563034236387e-5,0.4336492095503348
CIART,ENSG00000159208,4.3760235763269115,1.5227923886372813e-5,3.189580281130418e-5,0.6846638423893945
AC034139.1,ENSG00000287401,4.374298014079005,1.5343613289457466e-5,3.2133305805625863e-5,0.7988118799235231
ARRB2,ENSG00000141480,4.373641625966331,1.5387840868411593e-5,3.2221101395923425e-5,0.46725736680700347
ARHGAP9,ENSG00000123329,4.371468427342416,1.553514353717951e-5,3.251979949365853e-5,0.7536588774914985
ZNF770,ENSG00000198146,4.370245631479765,1.5618618559254997e-5,3.268964234841376e-5,0.22850917859689002
NAA38,ENSG00000183011,4.368198784768191,1.5759309128626603e-5,3.2974231091439224e-5,0.2395574007889838
PLA2G7,ENSG00000146070,4.367798184823838,1.578698596956051e-5,3.3027196961015905e-5,0.8140804745775365
KCTD13,ENSG00000174943,4.364766033233025,1.599798580606935e-5,3.34485935095634e-5,0.31861055710994135
TNNC2,ENSG00000101470,4.363281534482451,1.610226943252919e-5,3.366159435513917e-5,0.685774826155723
BCAT1,ENSG00000060982,4.362071970275299,1.6187719792682898e-5,3.38301075870707e-5,0.2305764927153513
HGF,ENSG00000019991,4.361657095115774,1.6217128659915896e-5,3.388650131254963e-5,0.7927793200006441
LINC01114,ENSG00000234177,4.359198260393015,1.6392477527917157e-5,3.424266304105486e-5,0.7207615840942785
WDR86,ENSG00000187260,4.3557562116362005,1.6640991809358823e-5,3.475140333473902e-5,0.7868471685689147
PLA2R1,ENSG00000153246,4.355341681279295,1.6671162675358878e-5,3.480920835277726e-5,0.7648288807313279
RNF7,ENSG00000114125,4.354738783926353,1.671513689601612e-5,3.489581305386368e-5,0.3356459024135594
MPND,ENSG00000008382,4.353115096347894,1.6834118037261448e-5,3.5138958752509446e-5,0.39017513441090523
MNT,ENSG00000070444,4.352018564965351,1.691492778332869e-5,3.5298069608513696e-5,0.2644504890418111
TNFSF13B,ENSG00000102524,4.3520122452411805,1.6915394593820184e-5,3.5298069608513696e-5,0.6333998732958173
SRI,ENSG00000075142,4.346630806254703,1.731740197966542e-5,3.609922855626899e-5,0.2168282261251555
C11orf68,ENSG00000175573,4.343605434047931,1.7547400184724205e-5,3.656776686773374e-5,0.40584838135080137
MYO15A,ENSG00000091536,4.34125394119149,1.7728182409715368e-5,3.6922486297212293e-5,0.7348920118463294
ADSL,ENSG00000239900,4.340830574028639,1.7760919385406906e-5,3.6985156473455353e-5,0.47726930846820004
PLPP7,ENSG00000160539,4.340717317190225,1.7769686794395676e-5,3.6997901433825166e-5,0.5178692363199162
HTRA2,ENSG00000115317,4.340339873125387,1.7798935280777672e-5,3.704776149209673e-5,0.40155859982062747
NAALAD2,ENSG00000077616,4.339373435797518,1.7874035358218756e-5,3.719300166768253e-5,0.6075996034861086
WDR25,ENSG00000176473,4.338846836749486,1.791508382517291e-5,3.7271144388153326e-5,0.4804720132400959
GLYR1,ENSG00000140632,4.338823282004494,1.7916922025041297e-5,3.7271144388153326e-5,0.15420082950091984
C1orf53,ENSG00000203724,4.334878137929552,1.8227356595726763e-5,3.791127427655848e-5,0.6864152086284201
TAOK2,ENSG00000149930,4.334625599065259,1.8247402445567712e-5,3.7947320931661943e-05,0.2440733435686031
NUDT3,ENSG00000272325,4.331959058027985,1.8460355435084803e-5,3.837304995779005e-5,0.17014091233506434
DMAC2,ENSG00000105341,4.330853489942689,1.854934227180181e-5,3.854082903715979e-5,0.45102890780780314
FASN,ENSG00000169710,4.329952269084596,1.862218448743783e-5,3.8686425770053297e-5,0.2199088632885804
PDLIM1,ENSG00000107438,4.327251784933372,1.88420950940267e-5,3.913164385278027e-5,0.8000422786296069
C11orf74,ENSG00000166352,4.326807234545301,1.8878533633652218e-5,3.9201495260370976e-5,0.4857665947541694
PNPLA7,ENSG00000130653,4.325714279035679,1.896840670461367e-5,3.938226686131688e-5,0.5862224942862302
WIPF2,ENSG00000171475,4.322140933356551,1.926510372548335e-5,3.997451822611057e-5,0.17469168429852022
CENPS,ENSG00000175279,4.321349201280762,1.9331439367302816e-5,4.0100256461381936e-5,0.6142376903118674
ADAMTS2,ENSG00000087116,4.320705668807868,1.9385518817705e-5,4.0206469285511615e-5,0.7547387394492984
ZNF184,ENSG00000096654,4.318041627424145,1.9610934492257448e-5,4.064986376958065e-5,0.5258643750269911
RASA2,ENSG00000155903,4.317273507743961,1.967639217154525e-5,4.077345194687739e-5,0.45313661318873066
ENY2,ENSG00000120533,4.316975461479897,1.970184728551805e-5,4.082014816330949e-5,0.23218036427095523
SLC3A2,ENSG00000168003,4.3159169741793475,1.979250366308616e-5,4.1001900651986845e-5,0.2865601029831737
RAI1,ENSG00000108557,4.3154713623835725,1.9830788145453572e-5,4.106903628819152e-5,0.3423888608391974
SNX3,ENSG00000112335,4.314651156195419,1.990144077485731e-5,4.120314586138062e-5,0.18946035779419468
NRG4,ENSG00000169752,4.3146071135235236,1.990524141153091e-5,4.1204911020285476e-5,0.7722260860401089
JADE2,ENSG00000043143,4.312716788330722,2.006902125720091e-5,4.153164200649942e-5,0.34669189918601084
TMEM221,ENSG00000188051,4.312657966731519,2.0074138226737657e-5,4.153608142044592e-5,0.7035564499326932
ZBTB4,ENSG00000174282,4.311808530368561,2.0148170971957895e-5,4.167977866874988e-5,0.1556636487416423
TNS3,ENSG00000136205,4.3112127131735445,2.0200255109139467e-5,4.1778479677484804e-5,0.3165166660161125
AC016924.1,ENSG00000250934,4.307573080332313,2.052122263368243e-5,4.2410931354573313e-05,0.719652414703809
XPO7,ENSG00000130227,4.306548501376885,2.06124522992653e-5,4.259317649125238e-5,0.20689466070648965
TDRP,ENSG00000180190,4.3064452135796945,2.0621670632852627e-5,4.260592615452789e-5,0.4495622846105909
RCE1,ENSG00000173653,4.306166800019908,2.064653839054503e-5,4.2648114585366324e-5,0.684663841611888
MT3,ENSG00000087250,4.306148288502821,2.0648192845329752e-5,4.2648114585366324e-5,0.2242318036238995
CNEP1R1,ENSG00000205423,4.299762370250618,2.122655249640727e-5,4.379092608742205e-5,0.6139003820199167
COPZ1,ENSG00000111481,4.297964163638594,2.1392184811793444e-5,4.4119605594575323e-05,0.30984210090036424
IREB2,ENSG00000136381,4.297379212641211,2.14463301180813e-5,4.422475008268255e-5,0.3278561646389555
NDUFB7,ENSG00000099795,4.296965375565261,2.1484715512559547e-5,4.4290836094254396e-5,0.19752710463842416
CHRDL1,ENSG00000101938,4.296272154974853,2.1549162175046514e-5,4.441714197325249e-5,0.505228562203671
IMP4,ENSG00000136718,4.295983951666918,2.157600989397542e-5,4.44659230740334e-5,0.18696491095448842
HACD3,ENSG00000074696,4.292974279529251,2.1858293191177187e-5,4.502776181769839e-5,0.1637139121070712
ERP29,ENSG00000089248,4.2921525584016615,2.1935975061483282e-5,4.517446934350255e-5,0.21244328118129996
MTMR14,ENSG00000163719,4.291104161936888,2.2035468718625085e-5,4.535931462153502e-5,0.4473276012921241
C1orf174,ENSG00000198912,4.289969100580165,2.2143672860552223e-5,4.556862714545619e-5,0.43243397195670896
ZMYM3,ENSG00000147130,4.289216838478902,2.22156646047102e-5,4.5710046250557117e-5,0.38995708077507985
TMEM44,ENSG00000145014,4.287952189150021,2.23371960643432e-5,4.594657680519866e-5,0.7217113902270083
SHFL,ENSG00000130813,4.286741234052842,2.2454162511124138e-5,4.618037513507682e-5,0.39505171829760366
ZNF875,ENSG00000181666,4.283226670531418,2.2796956886902553e-5,4.687158964522462e-5,0.42715354521432847
FJX1,ENSG00000179431,4.282922958964111,2.2826812985036155e-5,4.692607223001181e-5,0.48943247686959834
MTA3,ENSG00000057935,4.277815717628479,2.333450445498876e-5,4.796270128932029e-5,0.33769753194878405
AC114271.1,ENSG00000274425,4.272804982547188,2.3843069682369736e-5,4.89936173111558e-5,0.7297869628395164
FOPNL,ENSG00000133393,4.272076422795708,2.3917890462406727e-5,4.912569507612915e-5,0.22642114750413977
SMYD5,ENSG00000135632,4.27141209793782,2.3986309882638745e-5,4.9258985193893874e-5,0.46730444867468135
PLGLB1,ENSG00000183281,4.268942806467745,2.4242266310297493e-5,4.97626900013259e-5,0.5980271262188106
ALDOA,ENSG00000149925,4.268645795188958,2.4273228371557863e-5,4.981892994849695e-5,0.576517215357792
CASC1,ENSG00000118307,4.267793310176618,2.4362305852973504e-5,4.999441328835863e-5,0.5956329196350496
CYSTM1,ENSG00000120306,4.267215454351176,2.4422864289121264e-5,5.011132914988959e-5,0.35785726202343593
AC061961.1,ENSG00000287900,4.265650521922926,2.4587589359396006e-5,5.0434507848000874e-5,0.6723153616373707
DDHD2,ENSG00000085788,4.264350000812517,2.4725288920516175e-5,5.069464034649473e-5,0.16267497928665442
LRRC42,ENSG00000116212,4.263207213325425,2.4846895001923148e-5,5.092156179499704e-5,0.6113307452842278
DHRS7B,ENSG00000109016,4.26185868087261,2.4991129215933294e-5,5.118713555848471e-5,0.5606226236540044
RAB3GAP2,ENSG00000118873,4.26170536831164,2.5007577487031396e-5,5.121332022508979e-5,0.1881448515575137
DALRD3,ENSG00000178149,4.259771000890731,2.5215997557874075e-5,5.16098986478849e-5,0.4992622558445836
TXN,ENSG00000136810,4.259285994589851,2.5268514380662606e-5,5.170455707620432e-5,0.29183165980814163
ID2,ENSG00000115738,4.259275562807997,2.5269645087468823e-5,5.170455707620432e-5,0.25135981562951937
SDS,ENSG00000135094,4.258471796902255,2.5356911105781816e-5,5.186792719530403e-5,0.7352572489911338
AC092683.1,ENSG00000230606,4.258188374482295,2.5387751229814943e-5,5.1923412194779554e-5,0.4970682942942801
WDR37,ENSG00000047056,4.2575238253060705,2.546020346425914e-5,5.205635807781598e-5,0.4498323983346162
GSS,ENSG00000100983,4.253978047196832,2.5850128543670494e-5,5.28421702882288e-5,0.38243858237203643
BCL3,ENSG00000069399,4.252418842585645,2.6023390828952858e-5,5.3184520195390274e-5,0.7226625327279761
PRDM10,ENSG00000170325,4.2501577814063305,2.6276615209845578e-5,5.369418871169761e-5,0.561327533956649
CFL1,ENSG00000172757,4.249801118331771,2.631677329993638e-5,5.376838772302453e-5,0.13453700248759404
IER3IP1,ENSG00000134049,4.24971002912071,2.6327038776205503e-5,5.3781499704037466e-5,0.2645275132674758
DDX24,ENSG00000089737,4.249602716758906,2.6339137455224465e-5,5.379835221564699e-5,0.1685363224669345
NOXA1,ENSG00000188747,4.248454281276869,2.6468947796533692e-5,5.405559371013317e-5,0.5906031182710787
USP33,ENSG00000077254,4.243968354005931,2.698187685183626e-5,5.506288403535048e-5,0.1498181763251214
SETD6,ENSG00000103037,4.243048364678309,2.7088235766975854e-5,5.527186442555058e-5,0.48521215423856345
TADA1,ENSG00000152382,4.2400428744450505,2.7438492396094825e-5,5.594570506494783e-5,0.3302803567559578
METRNL,ENSG00000176845,4.239493070128678,2.7503031818469633e-5,5.606911839655048e-5,0.633069098480934
ATP10A,ENSG00000206190,4.239441296302745,2.7509116806214942e-5,5.6073344844752265e-5,0.6960988845242626
PSMC5,ENSG00000087191,4.233456402363103,2.822124587152091e-5,5.749137932462436e-5,0.14327093555272175
PSMB3,ENSG00000277791,4.233350123083491,2.823404935024786e-5,5.750070053452052e-5,0.22062373094317245
ZMYND19,ENSG00000165724,4.232280681527398,2.8363193938205033e-5,5.773847388206987e-5,0.4230019520532995
TARBP1,ENSG00000059588,4.2305844126889705,2.8569190022096254e-5,5.81324165000494e-5,0.3472547385267921
TEX29,ENSG00000153495,4.22841865911509,2.8834275708004982e-5,5.8637665003751726e-5,0.6250828058272506
AC010913.1,ENSG00000272702,4.228322630664021,2.8846083634941378e-5,5.8653143870464894e-5,0.4816264000223587
IFI27L1,ENSG00000165948,4.227506587985561,2.894661284776334e-5,5.8848990221554645e-5,0.4771804634379606
AL157834.1,ENSG00000231829,4.225070960181081,2.9248651737459135e-5,5.942846421492459e-5,0.8064034777912944
HNRNPLL,ENSG00000143889,4.221339552805785,2.971721606311717e-5,6.0362960167735605e-5,0.234531516386161
FAM110C,ENSG00000184731,4.221236152422367,2.9730301767801955e-5,6.0367096329089094e-5,0.6366288905685109
PLXNC1,ENSG00000136040,4.22122108215903,2.9732209424729863e-5,6.0367096329089094e-5,0.5130211612023521
CUL3,ENSG00000036257,4.22113828097277,2.97426928281283e-5,6.037961040795196e-5,0.17628050385169747
PIGS,ENSG00000087111,4.2164725374440515,3.033914957324261e-5,6.158151228364972e-5,0.27620042913185916
NOS2,ENSG00000007171,4.216002953800489,3.039980780271062e-5,6.168671801081392e-5,0.7243935132638434
PARK7,ENSG00000116288,4.212535792468356,3.085126970307402e-5,6.25937286456475e-5,0.23595887723053366
ANXA7,ENSG00000138279,4.209602367699499,3.123821952912144e-5,6.334202732605982e-5,0.18168144622847482
RPP40,ENSG00000124787,4.209308683597535,3.127721342784819e-5,6.341189615332668e-5,0.6664707138420125
LAMA5,ENSG00000130702,4.209200113377821,3.12916405833956e-5,6.343194495056133e-5,0.5854093930086184
PPIP5K1,ENSG00000168781,4.20831579143084,3.1409388663104444e-5,6.366140158703754e-5,0.48858642539121355
ZBTB22,ENSG00000236104,4.208199293778751,3.142493186465764e-5,6.368367009892994e-5,0.5134174182304676
HNRNPUL2,ENSG00000214753,4.20790228497737,3.1464592187373915e-5,6.375479921758846e-5,0.17666460576967857
DCPS,ENSG00000110063,4.206170545328438,3.169678778897424e-5,6.419736312512578e-5,0.5654034689026579
HCN3,ENSG00000143630,4.205936034843181,3.1728356812573044e-5,6.425199118651601e-5,0.5827764497026464
RBP4,ENSG00000138207,4.204380860528576,3.193846908546926e-5,6.4640020620852e-5,0.4218449493571246
AC108673.3,ENSG00000273437,4.201638160379593,3.231225925609153e-5,6.536813542081217e-5,0.5282183151627047
PKIB,ENSG00000135549,4.200802424992733,3.242698445049398e-5,6.557175371304316e-5,0.6051717103098544
ARL5B,ENSG00000165997,4.197852865288601,3.2834995689145457e-5,6.636800213263716e-5,0.4432898565651948
NSDHL,ENSG00000147383,4.195860533759065,3.311335841348294e-5,6.691129254666056e-5,0.4364362354250493
STRIP1,ENSG00000143093,4.194420755912412,3.331591868467753e-5,6.731086953682246e-5,0.43362952263426013
TMEM205,ENSG00000105518,4.193445507304908,3.345379543061535e-5,6.756989866094086e-5,0.19874013541501956
AC015871.1,ENSG00000180953,4.1931695072629935,3.34929138519312e-5,6.76391355163188e-5,0.6792553018117178
CGGBP1,ENSG00000163320,4.191355268974271,3.37511393781218e-5,6.815077652239359e-5,0.22061624982867123
AL121821.2,ENSG00000258636,4.1913000128707845,3.375903383312177e-5,6.815687070425292e-5,0.6696536254405283
MEX3B,ENSG00000183496,4.19073900556156,3.3839284818438e-5,6.830902425004446e-5,0.7278799114170044
ACAD9,ENSG00000177646,4.188256031819132,3.419665779863506e-5,6.899057246702112e-5,0.4308455204426864
GPS1,ENSG00000169727,4.186610906135826,3.443541799340211e-5,6.944219265528513e-5,0.19037302727172456
NMRK1,ENSG00000106733,4.183391840531884,3.490721085821164e-5,7.036315058627402e-5,0.39274876634368905
VPS33B,ENSG00000184056,4.183283179031456,3.4923243500091046e-5,7.03853171450285e-5,0.5546165979076294
CERT1,ENSG00000113163,4.18242214394038,3.505053471473198e-5,7.063167873526655e-5,0.1819666243500322
ITSN1,ENSG00000205726,4.1815326372506405,3.518249930107123e-5,7.087716816533189e-5,0.23922531147121084
ACACA,ENSG00000278540,4.178381051020964,3.5653880349427206e-5,7.18060930322686e-5,0.1821742046537702
LRRC59,ENSG00000108829,4.177936310924008,3.572088248453694e-5,7.193066913793011e-5,0.3780392196888327
AKTIP,ENSG00000166971,4.1763794075448155,3.595638358441531e-5,7.239446461529426e-5,0.19743858063236797
LETM1,ENSG00000168924,4.175234609141672,3.613049174853699e-5,7.272406151631647e-5,0.3067941053356744
LSM1,ENSG00000175324,4.174957177725202,3.617280603687757e-5,7.278846594227616e-5,0.354696759522497
C12orf4,ENSG00000047621,4.174956533343403,3.6172904373975114e-5,7.278846594227616e-5,0.3892410985809942
MRPS2,ENSG00000122140,4.172371366718503,3.65694757639955e-5,7.356527961332256e-5,0.31662454303394405
ELP5,ENSG00000170291,4.169887572041968,3.695439592754784e-5,7.428614869543165e-5,0.25053679663562445
CDH5,ENSG00000179776,4.166811122002254,3.743651440540533e-5,7.522285247906128e-5,0.7140337413173732
POLR2C,ENSG00000102978,4.166162118392094,3.753898402549173e-5,7.54070680834001e-5,0.23629575154731253
GLIPR1,ENSG00000139278,4.164936733781328,3.773318602039543e-5,7.576450811766512e-5,0.5634774003104157
GPNMB,ENSG00000136235,4.1635258098604595,3.7957978178617576e-5,7.619397687814705e-5,0.7046434210425705
SPINDOC,ENSG00000168005,4.162749264875107,3.80822430923247e-5,7.642146614521498e-5,0.6043865000831248
PURG,ENSG00000172733,4.1614950619945645,3.828376293295331e-5,7.679278910934104e-5,0.4559518457764775
AC021097.1,ENSG00000272661,4.1605379189974885,3.843823546886458e-5,7.709157944444258e-5,0.7457638825243845
FH,ENSG00000091483,4.160223784701593,3.848906262418115e-5,7.718244308438736e-5,0.3900100893371521
CMSS1,ENSG00000184220,4.157890154213356,3.886865502298587e-5,7.789893766221302e-5,0.2012986868641411
SIVA1,ENSG00000184990,4.1563470014260595,3.9121622683812777e-5,7.837221158831176e-5,0.34409851202490405
TMOD1,ENSG00000136842,4.153456213287041,3.959973314021954e-5,7.929591262189806e-5,0.33063450091882807
METTL26,ENSG00000130731,4.153107748141991,3.9657740571744374e-5,7.938932110731468e-5,0.34090796463711204
RSPH1,ENSG00000160188,4.15196354769209,3.984878015331035e-5,7.976033226447355e-5,0.5356330636671198
AUH,ENSG00000148090,4.151897094894375,3.985990222403773e-5,7.977117030145694e-5,0.3926455291842652
C9orf72,ENSG00000147894,4.151775187149057,3.9880313364424827e-5,7.978916975301543e-5,0.3968059610940662
CSNK1G2,ENSG00000133275,4.150958097147652,4.001737675910648e-5,8.005193573236456e-5,0.21831356667969803
LYPLA1,ENSG00000120992,4.150062426280045,4.0168137144627244e-5,8.034202244854823e-5,0.4403151518972672
FIBCD1,ENSG00000130720,4.147293608209095,4.063761591559861e-5,8.126941732040661e-5,0.8042436831831306
ZNF746,ENSG00000181220,4.144009822086918,4.120118639143196e-5,8.236112445552696e-5,0.5246814036651131
MGST2,ENSG00000085871,4.140404756622675,4.182846330140023e-5,8.355529963751193e-5,0.6342098881162332
SH3D21,ENSG00000214193,4.139783350252088,4.19375018897979e-5,8.376114088506791e-5,0.5982945549358705
PSMG3-AS1,ENSG00000230487,4.139272745316687,4.202730057389594e-5,8.391651144590623e-5,0.6336589286207
PDE7B,ENSG00000171408,4.137452644193489,4.234888842748264e-5,8.453447779933231e-5,0.500022405587548
HBB,ENSG00000244734,4.135049363108737,4.2777106852577487e-5,8.53526941439651e-5,0.9666651623497735
GPER1,ENSG00000164850,4.133837003858138,4.2994687104421966e-5,8.57623436076075e-5,0.5822820702268188
RAB24,ENSG00000169228,4.133683279304709,4.302235095979523e-5,8.580527958976284e-5,0.5167569862464569
G6PD,ENSG00000160211,4.131501270355258,4.341685127498603e-5,8.656737949650211e-5,0.43894929040682795
TOM1,ENSG00000100284,4.131221767013794,4.346763269627339e-5,8.665626903377738e-5,0.3914767709924716
LINC01122,ENSG00000233723,4.130407666355743,4.3615864530685134e-5,8.692698396483476e-5,0.5385992547758685
SNTA1,ENSG00000101400,4.130032730075765,4.3684294830077836e-5,8.705095364128855e-5,0.2290130709381888
TTLL12,ENSG00000100304,4.128707210052651,4.392703812751427e-5,8.750972233584192e-5,0.4457972267947037
MYBBP1A,ENSG00000132382,4.128465193691338,4.397149712324518e-5,8.758580807917884e-5,0.3213933224871788
CHMP1B,ENSG00000255112,4.12711014203067,4.4221215758730796e-5,8.804557445296016e-5,0.309590109508302
MORF4L1,ENSG00000185787,4.125035435980507,4.460617474079684e-5,8.878674228882333e-5,0.10074049851849232
TMEM201,ENSG00000188807,4.123326540697205,4.49256515642776e-5,8.939718563694592e-5,0.5469763573214466
FAM83H,ENSG00000180921,4.119185152536654,4.570893966079155e-5,9.090407649955656e-5,0.7024979204376729
CCDC39,ENSG00000284862,4.115541502584926,4.6408819186178784e-5,9.228283763909815e-5,0.6080994232346209
PSMB7,ENSG00000136930,4.1154191959736925,4.643248807330989e-5,9.231676896168595e-5,0.20689126228822996
CANT1,ENSG00000171302,4.115298264166307,4.645590220094033e-5,9.233705134564035e-5,0.45724816345886277
CDC42SE2,ENSG00000158985,4.115037494507441,4.6506429177044724e-5,9.239806120931827e-5,0.13972924118487562
RGS5,ENSG00000143248,4.111708638524427,4.715604353995614e-5,9.364876677436302e-5,0.3044838087588353
C11orf97,ENSG00000257057,4.111289991928768,4.723834950124015e-5,9.379014566219001e-5,0.6982621923046994
FRMD3,ENSG00000172159,4.108050118197736,4.787994707139382e-5,9.504587703690832e-5,0.5573877363076485
ZFP64,ENSG00000020256,4.106350257259014,4.8219881019014253e-5,9.569349382404689e-5,0.49954400540566635
SAMM50,ENSG00000100347,4.10535591320559,4.84197905716592e-5,9.607657762919942e-5,0.43855533153458115
COMMD8,ENSG00000169019,4.104768364228047,4.853828567652297e-5,9.629802965234372e-5,0.4521373976436731
AL022328.4,ENSG00000273253,4.1021690080161015,4.906583401933878e-5,9.731703733337564e-5,0.6358097508789142
MAP3K14,ENSG00000006062,4.100329775665203,4.944240294208823e-5,9.803609957746732e-5,0.6006776428938065
LRRC24,ENSG00000254402,4.096229532527803,5.0291817143886454e-5,9.963553908151679e-5,0.4646262986555545
GPR179,ENSG00000277399,4.094146856223558,5.072856638267241e-5,1.0047232142987279e-4,0.7630819780868547
NUPR2,ENSG00000185290,4.094077900028775,5.0743088413364505e-5,1.0048684425525583e-4,0.6639773187716309
FBXO2,ENSG00000116661,4.092734828912424,5.102672613962619e-5,1.0101990810956873e-4,0.19857962802212636
KCTD8,ENSG00000183783,4.089527553259042,5.1710170159949666e-5,1.0231348793383083e-4,0.42032645434759797
SMIM8,ENSG00000111850,4.089496945893872,5.171673408117012e-5,1.0231348793383083e-4,0.303099203903507
AP002360.1,ENSG00000255135,4.08518460920412,5.264950170710524e-5,1.0408516058843139e-4,0.4765944297771365
PPID,ENSG00000171497,4.08093389893704,5.3584581235130264e-5,1.0587386088824084e-4,0.2438097544403579
TMUB2,ENSG00000168591,4.080143724860219,5.376013687268785e-5,1.0620571492149232e-4,0.20421334641462963
AP3D1,ENSG00000065000,4.079742221579494,5.3849549614455956e-5,1.063673198079778e-4,0.16632118360966253
DCTD,ENSG00000129187,4.0763861085100315,5.460248944021216e-5,1.0782410213419685e-4,0.5340901728470975
WNT5B,ENSG00000111186,4.075200920499194,5.487076833950671e-5,1.0832326681939058e-4,0.7379985905721367
SUCLA2,ENSG00000136143,4.075089308938472,5.489609717104235e-5,1.0835796499924572e-4,0.4119605232715893
PSMD3,ENSG00000108344,4.072533854104915,5.547907529327356e-5,1.0946231442321917e-4,0.35200083084283396
AL139393.3,ENSG00000272841,4.071880390236269,5.562909279808115e-5,1.0972732571814568e-4,0.6071493735661138
PUM1,ENSG00000134644,4.070166251416417,5.6024447090607284e-5,1.104603889103425e-4,0.16624747161849385
HOMER2,ENSG00000103942,4.069311166967572,5.622266354494291e-5,1.1083556676553836e-4,0.3196325594250533
ZDHHC18,ENSG00000204160,4.066908505243917,5.678319714229272e-5,1.1183017422260466e-4,0.3518854313284052
ARMH4,ENSG00000139971,4.066722828993411,5.6826735246306046e-5,1.1190015194950967e-4,0.3515800116854173
DCLK3,ENSG00000163673,4.064290441929149,5.740002964155353e-5,1.1301313062403066e-4,0.7247714513857064
MAP2K5,ENSG00000137764,4.060767939959964,5.8240008615694006e-5,1.1460236525715262e-4,0.42574887550706775
EEF2K,ENSG00000103319,4.058278771907425,5.8840608277057696e-5,1.1575160899203876e-4,0.5069176213929687
FOXQ1,ENSG00000164379,4.057925643725009,5.8926288175464006e-5,1.1590384602145517e-4,0.6717821723053745
MOK,ENSG00000080823,4.055621457888282,5.948827311499799e-5,1.1697630744630373e-4,0.3762887724718147
ZNF358,ENSG00000198816,4.052290859674871,6.03096063017185e-5,1.1855799821084663e-4,0.2223614597892185
NEK4,ENSG00000114904,4.049917648629562,6.0901407756873424e-5,1.1968770756718501e-4,0.3698599030723715
MED21,ENSG00000152944,4.048299355487026,6.130811695037494e-5,1.2047006194508513e-4,0.4195727599691388
FXR2,ENSG00000129245,4.0473485196412575,6.154828305057433e-5,1.2092498625216156e-4,0.20429089829241764
POLR2H,ENSG00000163882,4.046209360663361,6.183719360679502e-5,1.2144140157962259e-4,0.31110262372347286
MAP10,ENSG00000212916,4.046082005758525,6.186957298566075e-5,1.2148792099193316e-4,0.6240177953745578
AC067773.1,ENSG00000270866,4.041307991496695,6.309502897172937e-5,1.2380727501584465e-4,0.5693916685337492
PSMC6,ENSG00000100519,4.038478955725576,6.383206660844233e-5,1.252183571910454e-4,0.15915845794869732
EIF4G2,ENSG00000110321,4.035819187357652,6.453245873269332e-5,1.2657454051457403e-4,0.1330424079979906
ANKMY2,ENSG00000106524,4.035611627617685,6.458742102800015e-5,1.2664679906121748e-4,0.378159821921753
GPAT3,ENSG00000138678,4.034273546612712,6.494281665385208e-5,1.273079590983016e-4,0.7045155652102201
TBCC,ENSG00000124659,4.034231209263131,6.495409175366619e-5,1.2731220592357206e-4,0.3547964478578347
DNAJB6,ENSG00000105993,4.032708344067134,6.536089308684043e-5,1.2807362998384531e-4,0.11868568678813496
NPPC,ENSG00000163273,4.032534434103744,6.540750311347661e-5,1.281469962176987e-4,0.6843494733036098
