Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000167100,SAMD14,38,1.48452,28,0.91446,14,-0.1641,7,-1.1776,6,-1.4247,7,-1.1874,13,-0.2398,16,0.03102,21,0.46695,14,-0.1729
ENSG00000108819,PPP1R9B,184,0.99181,209,1.20896,65,-0.6713,68,-0.6156,100,-0.0100,77,-0.4646,61,-0.7753,34,-1.6386,148,0.61610,86,-0.2462
ENSG00000015532,XYLT2,8,-0.3845,8,-0.4089,9,-0.0882,10,-0.0317,10,0.01692,9,-0.2180,6,-0.7136,24,1.47677,11,0.14458,6,-0.7344
ENSG00000108826,MRPL27,47,-0.4353,53,-0.2676,46,-0.4895,42,-0.6054,74,0.26738,48,-0.4603,61,-0.0293,92,0.62547,88,0.54315,90,0.57579
ENSG00000108829,LRRC59,41,0.33469,19,-0.8788,25,-0.4568,25,-0.4319,29,-0.2295,30,-0.1881,46,0.50100,44,0.45753,32,-0.0749,46,0.53149
ENSG00000136444,RSAD1,13,-0.5628,10,-0.9918,14,-0.5033,10,-0.9571,29,0.66013,9,-1.1817,24,0.34704,26,0.44692,31,0.76080,37,1.03910
ENSG00000006282,SPATA20,32,0.43768,34,0.54543,17,-0.5405,9,-1.4653,29,0.30370,17,-0.6196,18,-0.4459,15,-0.7463,38,0.73557,40,0.82474
ENSG00000006283,CACNA1G,7,-0.6894,20,0.85928,16,0.48148,12,0.00847,10,-0.2260,8,-0.6735,16,0.46825,5,-1.1464,8,-0.6580,20,0.80519
ENSG00000154945,ANKRD40,72,0.23578,68,0.14898,45,-0.5051,71,0.21687,77,0.34583,75,0.34230,53,-0.2576,45,-0.5118,45,-0.4955,57,-0.1367
ENSG00000108848,LUC7L3,379,0.63680,102,-1.4126,788,1.95494,254,-0.0136,152,-0.8059,137,-1.0380,237,-0.1228,182,-0.5288,241,-0.0941,207,-0.3368
ENSG00000141232,TOB1,58,0.56225,31,-0.4151,32,-0.3729,36,-0.1882,31,-0.4173,40,-0.0340,32,-0.3999,22,-0.9162,96,1.43010,31,-0.4510
ENSG00000008294,SPAG9,249,0.21830,167,-0.4148,308,0.56327,398,0.99575,155,-0.5282,190,-0.2305,190,-0.2142,188,-0.2249,207,-0.0737,148,-0.5976
ENSG00000239672,NME1,37,-1.5594,82,-0.3893,73,-0.5657,35,-1.6675,116,0.15815,83,-0.3921,137,0.42693,193,1.00988,90,-0.2288,222,1.25339
ENSG00000243678,NME2,158,-0.2267,215,0.25950,91,-1.0791,82,-1.2311,156,-0.2507,129,-0.5907,172,-0.1004,300,0.80727,187,0.03152,393,1.27847
ENSG00000011258,MBTD1,13,0.22478,8,-0.4490,26,1.40941,17,0.69118,11,0.02862,8,-0.4068,5,-1.0858,11,0.07357,7,-0.5682,4,-1.3119
ENSG00000011260,UTP18,19,-1.0432,22,-0.7928,52,0.50870,30,-0.3207,29,-0.3821,26,-0.6391,67,0.93878,40,0.08883,65,0.89810,37,-0.0113
ENSG00000154975,CA10,40,-1.2062,95,0.12257,77,-0.2083,86,-0.0424,36,-1.3450,60,-0.6453,120,0.49938,217,1.51998,97,0.15314,80,-0.1429
ENSG00000166260,COX11,44,-0.5766,75,0.25647,49,-0.4022,40,-0.7109,51,-0.3621,49,-0.4643,85,0.45493,111,0.90547,62,-0.0556,88,0.52170
ENSG00000108924,HLF,111,-1.0112,204,-0.0729,173,-0.3239,186,-0.2147,235,0.15132,203,-0.0828,300,0.54933,290,0.49685,212,-0.0086,229,0.11116
ENSG00000108960,MMD,57,-0.7429,85,-0.1328,87,-0.1032,67,-0.5069,129,0.52643,107,0.25963,137,0.62747,97,0.07523,94,0.01399,53,-0.8589
ENSG00000153933,DGKE,22,-1.4807,41,-0.5674,86,0.60655,70,0.27746,70,0.27443,67,0.21349,60,0.02949,73,0.33357,52,-0.1945,42,-0.5416
ENSG00000121058,COIL,12,-1.2150,20,-0.4909,52,1.04323,42,0.68169,19,-0.5184,20,-0.5278,20,-0.5034,27,-0.0216,48,0.90175,21,-0.3796
ENSG00000121064,SCPEP1,19,-0.4215,4,-2.7165,50,1.16639,4,-2.5169,23,-0.1265,20,-0.3226,35,0.57337,36,0.61443,29,0.28301,30,0.29817
ENSG00000121057,AKAP1,43,0.43903,31,-0.1091,47,0.56949,46,0.54741,21,-0.6612,30,-0.1465,25,-0.4091,35,0.09026,32,-0.0316,20,-0.7261
ENSG00000153944,MSI2,167,1.49175,63,-0.1439,72,0.07075,114,0.81909,43,-0.7338,30,-1.3713,11,-2.6603,17,-2.0594,174,1.57097,37,-0.9685
ENSG00000181610,MRPS23,31,-1.0474,64,0.03163,58,-0.1114,59,-0.0757,46,-0.4640,53,-0.2954,81,0.41520,59,-0.0877,88,0.54994,95,0.67217
ENSG00000136451,VEZF1,43,0.88285,13,-1.0204,33,0.45491,32,0.35994,16,-0.6971,30,0.31594,11,-1.2788,10,-1.3687,35,0.54848,23,-0.1286
ENSG00000264112,AC015813.1,13,0.19557,3,-1.9046,47,2.53714,2,-2.5718,5,-1.0985,5,-1.1425,10,-0.1011,7,-0.6208,9,-0.3864,17,0.62937
ENSG00000136450,SRSF1,44,-0.2359,44,-0.2548,40,-0.3701,42,-0.3312,58,0.19958,45,-0.2210,57,0.15165,70,0.49209,45,-0.2088,75,0.61628
ENSG00000264364,DYNLL2,186,-0.9813,400,0.21206,261,-0.4623,403,0.22485,296,-0.2653,483,0.58930,324,-0.1245,409,0.24560,314,-0.1728,296,-0.2654
ENSG00000005379,TSPOAP1,51,0.27493,65,0.68486,48,0.19032,34,-0.3583,41,-0.0658,33,-0.4540,26,-0.7696,31,-0.5063,59,0.51526,50,0.24235
ENSG00000213246,SUPT4H1,31,-0.5880,44,-0.0355,29,-0.6790,27,-0.7962,51,0.17438,45,-0.0136,38,-0.2982,45,-0.0071,60,0.45077,84,1.01090
ENSG00000108389,MTMR4,28,-0.8806,36,-0.5067,41,-0.3173,23,-1.1996,77,0.67341,75,0.72007,56,0.17556,63,0.35003,44,-0.2057,37,-0.4802
ENSG00000108387,SEPTIN4,111,-0.1472,97,-0.3549,92,-0.4412,58,-1.1353,139,0.20856,231,1.23822,35,-1.8654,118,-0.0563,80,-0.6425,148,0.31085
ENSG00000108384,RAD51C,15,-0.8995,27,-0.0138,14,-1.0632,13,-1.1464,16,-0.8100,20,-0.5323,41,0.63733,53,1.09541,27,-0.0222,56,1.16021
ENSG00000175175,PPM1E,15,-1.2634,21,-0.7170,21,-0.6896,33,-0.0554,34,0.02980,36,0.13719,47,0.54266,58,0.87615,24,-0.5297,45,0.45379
ENSG00000108395,TRIM37,80,-1.6694,175,-0.4832,265,0.16231,271,0.19654,294,0.33099,281,0.28911,268,0.17876,271,0.20136,216,-0.1604,229,-0.0678
ENSG00000182628,SKA2,44,0.62590,46,0.70222,22,-0.4492,35,0.25018,20,-0.5927,33,0.20643,18,-0.7450,17,-0.8318,23,-0.3749,34,0.22252
ENSG00000167447,SMG8,10,-0.2947,8,-0.6859,12,-0.0700,8,-0.7333,11,-0.1385,14,0.22156,24,1.08372,10,-0.3886,11,-0.1462,14,0.22432
ENSG00000153982,GDPD1,20,-1.2131,30,-0.6288,63,0.51039,45,-0.0338,30,-0.6349,51,0.18614,53,0.23679,78,0.87025,42,-0.1113,39,-0.2565
ENSG00000175155,YPEL2,25,-1.2378,31,-0.9114,63,0.20695,52,-0.0921,86,0.70213,79,0.64713,52,-0.0971,47,-0.2420,49,-0.1803,47,-0.2624
ENSG00000265313,LINC01476,6,-0.6686,17,0.77031,11,0.09338,8,-0.4146,3,-1.6438,5,-1.0045,19,0.97170,4,-1.3628,17,0.79783,17,0.80465
ENSG00000108406,DHX40,41,0.25740,19,-0.9363,57,0.78442,65,1.00867,29,-0.3033,31,-0.1962,25,-0.5286,28,-0.3230,42,0.28510,17,-1.1107
ENSG00000141367,CLTC,272,-0.8580,295,-0.7348,360,-0.4271,407,-0.2369,659,0.53310,382,-0.3716,701,0.63567,831,0.92291,402,-0.2558,518,0.14354
ENSG00000141378,PTRH2,13,-0.5067,9,-0.9568,8,-1.1128,8,-1.1455,13,-0.4232,14,-0.3852,33,1.02833,37,1.22303,13,-0.4292,30,0.87756
ENSG00000062716,VMP1,52,-0.1604,30,-0.9672,63,0.14438,44,-0.4082,53,-0.1210,48,-0.3009,71,0.34495,104,0.98859,37,-0.6862,79,0.52515
ENSG00000108443,RPS6KB1,30,-0.5918,40,-0.1394,70,0.76144,56,0.39980,36,-0.3096,40,-0.1305,43,-0.0233,40,-0.1255,54,0.32844,31,-0.5354
ENSG00000170832,USP32,37,-0.1911,29,-0.5354,57,0.52013,41,-0.0137,32,-0.4155,47,0.23007,38,-0.1504,43,0.07206,32,-0.3893,52,0.36622
ENSG00000062725,APPBP2,43,-0.5334,39,-0.6863,68,0.18036,46,-0.4469,64,0.08097,54,-0.2018,54,-0.1780,70,0.23629,105,0.89973,70,0.23539
ENSG00000141376,BCAS3,21,-0.8552,25,-0.6272,32,-0.2264,34,-0.1173,43,0.21855,48,0.45302,30,-0.3174,60,0.78904,43,0.21420,25,-0.6320
ENSG00000108506,INTS2,10,-0.7630,4,-2.0158,28,0.80462,15,-0.1699,15,-0.1471,28,0.94328,18,0.14331,7,-1.3779,21,0.34612,11,-0.6891
ENSG00000108510,MED13,79,0.38903,41,-0.6199,89,0.58687,105,0.86702,43,-0.5578,48,-0.4319,64,0.05669,33,-0.9726,92,0.64029,38,-0.7617
ENSG00000087995,METTL2A,13,0.11071,11,-0.1425,14,0.26193,14,0.27242,17,0.60719,16,0.55765,6,-1.0780,5,-1.1538,12,-0.0076,6,-1.0107
ENSG00000146872,TLK2,39,-0.5788,42,-0.4709,106,1.01377,117,1.18860,60,0.07375,37,-0.7065,54,-0.0772,39,-0.5720,75,0.44204,20,-1.5945
ENSG00000170921,TANC2,30,-1.5130,77,-0.0911,132,0.78832,66,-0.3149,65,-0.3398,83,0.03085,140,0.88972,62,-0.4194,89,0.14429,67,-0.3027
ENSG00000008283,CYB561,19,-1.3524,27,-0.7998,46,0.00026,35,-0.4221,68,0.65356,44,-0.0454,67,0.61685,74,0.77659,28,-0.7288,49,0.12615
ENSG00000136485,DCAF7,88,0.10805,67,-0.3210,90,0.13358,82,-0.0034,95,0.22233,77,-0.1289,113,0.49655,74,-0.1677,96,0.23098,50,-0.7743
ENSG00000136463,TACO1,12,-0.7597,6,-1.7737,22,0.18419,17,-0.1642,33,0.88359,14,-0.5070,19,0.00612,30,0.72502,19,0.01671,25,0.39065
ENSG00000198909,MAP3K3,10,-0.2527,15,0.35486,19,0.77065,6,-1.0660,5,-1.2094,12,-0.0393,11,-0.1933,12,-0.0507,15,0.36168,15,0.39595
ENSG00000266173,STRADA,12,-1.1236,13,-1.0016,47,0.93469,16,-0.7204,25,-0.0422,22,-0.2922,38,0.58921,32,0.33783,15,-0.8653,45,0.86129
ENSG00000136490,LIMD2,9,-0.4100,7,-0.8287,13,0.07831,6,-1.1140,18,0.67675,12,-0.0012,19,0.75929,14,0.22757,7,-0.8384,15,0.37790
ENSG00000108588,CCDC47,99,-0.3219,68,-0.8964,179,0.62010,229,1.04537,55,-1.2082,88,-0.5526,174,0.57334,91,-0.4518,203,0.83260,65,-0.9640
ENSG00000198231,DDX42,75,-0.6088,121,0.14558,150,0.48919,179,0.78498,109,-0.0269,99,-0.1960,122,0.15424,71,-0.6825,119,0.12019,73,-0.6445
ENSG00000108592,FTSJ3,36,0.58774,15,-0.7288,22,-0.1980,41,0.83931,12,-1.0213,27,0.13875,21,-0.2662,22,-0.1710,30,0.31546,18,-0.4555
ENSG00000087191,PSMC5,119,-0.5059,157,-0.0728,144,-0.2037,115,-0.5505,183,0.17169,154,-0.1130,184,0.17605,205,0.35630,138,-0.2798,255,0.71263
ENSG00000266402,SNHG25,69,1.58387,24,-0.2159,42,0.69116,5,-2.4651,21,-0.3829,14,-1.0970,22,-0.3380,16,-0.8359,39,0.57161,33,0.33788
ENSG00000136478,TEX2,45,-0.3792,35,-0.7793,50,-0.2382,48,-0.2977,68,0.24052,79,0.54951,73,0.37340,53,-0.1339,59,0.01513,50,-0.2193
ENSG00000261371,PECAM1,53,2.75954,2,-2.1975,14,0.29863,7,-0.6550,11,-0.1185,10,-0.2688,4,-1.5189,4,-1.4110,2,-2.2130,9,-0.3123
ENSG00000108654,DDX5,284,-0.0438,130,-1.2460,457,0.72460,286,-0.0348,262,-0.1762,244,-0.3107,371,0.38100,220,-0.4463,362,0.34385,357,0.31915
ENSG00000258890,CEP95,20,-0.0030,11,-0.8788,66,2.08612,26,0.41915,12,-0.7549,11,-0.9022,14,-0.4970,11,-0.8970,26,0.45212,9,-1.1890
ENSG00000108854,SMURF2,41,1.01261,19,-0.2415,23,0.10271,23,0.09934,9,-1.2820,17,-0.4002,18,-0.2856,6,-2.0025,48,1.29884,19,-0.2180
ENSG00000120063,GNA13,81,1.85011,34,0.34320,14,-1.0588,15,-0.9432,24,-0.1954,18,-0.7424,19,-0.5750,25,-0.1422,33,0.31095,22,-0.3388
ENSG00000168646,AXIN2,22,0.80454,14,0.05115,20,0.60506,5,-1.4002,17,0.36971,6,-1.2404,18,0.44869,8,-0.7784,22,0.76690,10,-0.4567
ENSG00000154240,CEP112,53,1.29352,31,0.38629,45,0.98868,72,1.86332,7,-1.9052,14,-0.8766,14,-0.8171,6,-2.0503,9,-1.4199,2,-3.6501
ENSG00000154229,PRKCA,198,0.80476,150,0.34954,83,-0.5773,96,-0.3613,57,-1.1450,68,-0.9463,112,-0.1109,135,0.18280,266,1.31994,93,-0.4071
ENSG00000198265,HELZ,57,-0.1725,43,-0.6116,91,0.57202,109,0.87380,67,0.06483,62,-0.0438,79,0.32755,31,-1.1096,62,-0.0572,40,-0.7183
ENSG00000197170,PSMD12,60,-1.2320,74,-0.9094,152,0.19759,205,0.68533,157,0.25194,154,0.23852,135,0.00457,179,0.46200,91,-0.6020,117,-0.2207
ENSG00000154217,PITPNC1,102,0.81803,68,0.14282,50,-0.3231,65,0.08800,30,-1.1199,36,-0.8882,29,-1.1568,70,0.20920,125,1.16549,68,0.14654
ENSG00000130935,NOL11,18,-0.1255,16,-0.2581,24,0.38271,16,-0.2725,14,-0.4883,14,-0.5609,44,1.37518,19,-0.0366,17,-0.1766,15,-0.3334
ENSG00000171634,BPTF,370,0.32869,291,-0.0558,593,1.12272,703,1.42704,145,-1.1245,256,-0.2841,232,-0.4075,87,-1.8847,273,-0.1559,109,-1.5543
ENSG00000186665,C17orf58,8,-1.0488,8,-1.0467,13,-0.3108,9,-0.8103,11,-0.5327,12,-0.5281,26,0.74396,21,0.41938,29,0.94069,29,0.91397
ENSG00000182481,KPNA2,24,-1.0193,24,-1.0518,56,0.26295,32,-0.5930,70,0.64248,41,-0.2556,59,0.34189,55,0.23949,47,0.00483,71,0.65993
ENSG00000278730,AC005332.6,22,0.54533,18,0.27349,12,-0.4111,13,-0.2230,14,-0.2059,19,0.37765,9,-0.7629,7,-1.1895,27,0.89150,10,-0.6994
ENSG00000196704,AMZ2,127,0.45407,68,-0.5248,77,-0.3312,65,-0.6034,77,-0.3396,57,-0.8729,108,0.19786,99,0.05964,157,0.80657,160,0.83688
ENSG00000108946,PRKAR1A,252,-0.7983,327,-0.3986,313,-0.4691,319,-0.4391,509,0.29922,478,0.22477,600,0.56927,498,0.26620,347,-0.3082,520,0.33561
ENSG00000154265,ABCA5,23,-1.0418,25,-0.9537,130,1.75084,55,0.25321,41,-0.2050,41,-0.2350,62,0.45790,37,-0.3759,23,-1.0761,36,-0.4089
ENSG00000108984,MAP2K6,21,0.15354,13,-0.5367,30,0.73978,17,-0.1999,9,-1.0606,12,-0.7928,29,0.68541,23,0.28349,33,0.88716,10,-0.9359
ENSG00000125398,SOX9,178,1.75084,57,-0.1734,39,-0.7620,57,-0.1742,4,-3.9273,7,-3.4004,9,-2.9328,24,-1.5026,258,2.51492,65,0.01558
ENSG00000227036,LINC00511,21,1.03551,3,-1.9073,16,0.55070,12,0.11667,7,-0.6106,6,-0.9081,6,-0.9842,5,-1.0537,26,1.39559,13,0.28520
ENSG00000133195,SLC39A11,20,0.92656,9,-0.2269,10,-0.0781,4,-1.3436,13,0.24068,6,-0.9512,9,-0.3713,4,-1.3751,23,1.21960,16,0.58714
ENSG00000180616,SSTR2,20,-2.5874,33,-1.8639,155,0.49093,102,-0.1749,261,1.39023,168,0.71309,160,0.54561,90,-0.3710,61,-0.9705,37,-1.6976
ENSG00000166685,COG1,24,-0.8312,22,-1.0056,80,1.07453,16,-1.4725,65,0.71162,41,-0.0477,56,0.47584,34,-0.3188,33,-0.3776,48,0.23264
ENSG00000133193,FAM104A,12,-0.3977,15,-0.0682,12,-0.4625,12,-0.3919,5,-1.7717,14,-0.2432,25,0.72900,25,0.77586,18,0.20306,22,0.52492
ENSG00000141219,C17orf80,10,-0.7426,5,-1.6841,35,1.17736,20,0.22629,13,-0.3693,15,-0.1682,22,0.42468,10,-0.7692,23,0.49191,17,-0.0118
ENSG00000179604,CDC42EP4,111,1.60697,35,-0.2989,9,-2.3293,36,-0.2552,12,-1.9297,15,-1.6492,3,-3.6597,21,-1.0841,153,2.23552,62,0.57603
ENSG00000172809,RPL38,933,0.42324,1344,1.03869,288,-1.3967,354,-1.0895,860,0.29093,643,-0.1903,553,-0.4065,498,-0.5687,703,-0.0320,1068,0.64768
ENSG00000141540,TTYH2,63,1.67055,4,-2.6548,16,-0.6180,22,-0.1169,5,-2.2602,41,1.03265,5,-2.2402,7,-1.8617,30,0.39786,26,0.15842
ENSG00000172794,RAB37,9,-0.6318,7,-0.9767,19,0.58683,6,-1.1470,9,-0.4890,10,-0.4766,10,-0.4592,27,1.17765,18,0.48215,20,0.68102
ENSG00000109062,SLC9A3R1,172,1.76341,75,0.31377,32,-0.9966,37,-0.7794,14,-2.2318,21,-1.7469,4,-3.8220,17,-1.8986,180,1.84740,103,0.84762
ENSG00000109065,NAT9,7,-0.7692,8,-0.4941,15,0.52760,4,-1.4025,10,-0.1445,7,-0.7630,23,1.15175,9,-0.3540,14,0.33622,19,0.82680
ENSG00000161509,GRIN2C,45,1.50133,19,0.10702,14,-0.3614,14,-0.3686,4,-2.0697,7,-1.4715,2,-3.2815,10,-0.8319,42,1.40423,34,1.01299
ENSG00000167861,HID1,16,-0.4622,16,-0.5152,21,-0.0517,14,-0.6397,38,0.88554,27,0.32689,19,-0.2405,19,-0.2142,16,-0.5345,30,0.48456
ENSG00000167862,MRPL58,16,-0.1234,13,-0.3863,6,-1.5216,15,-0.2555,28,0.76692,13,-0.5055,21,0.27359,20,0.22359,19,0.11812,27,0.73667
ENSG00000180901,KCTD2,41,-0.7001,71,0.14613,57,-0.1986,63,-0.0404,57,-0.1916,56,-0.2457,94,0.61522,74,0.21235,72,0.18285,69,0.09771
ENSG00000167863,ATP5PD,123,-0.8788,237,0.13506,160,-0.4806,148,-0.6005,242,0.17001,178,-0.3504,250,0.22335,285,0.43434,228,0.07383,365,0.84603
ENSG00000189159,JPT1,37,-1.3180,58,-0.6517,69,-0.3852,56,-0.6901,98,0.17795,78,-0.2020,136,0.70972,159,0.97061,77,-0.2091,121,0.50856
ENSG00000188612,SUMO2,220,0.17378,229,0.23490,158,-0.3508,135,-0.5950,193,-0.0382,156,-0.4008,250,0.37964,155,-0.3799,283,0.58141,237,0.29206
ENSG00000125450,NUP85,8,-0.7425,5,-1.3551,20,0.59258,9,-0.6000,15,0.11599,6,-1.2521,27,1.06747,23,0.85206,22,0.71794,9,-0.5842
ENSG00000125447,GGA3,22,-1.0892,31,-0.5467,44,-0.0191,37,-0.3007,60,0.45637,40,-0.1990,55,0.32330,69,0.69472,50,0.16810,45,0.01490
ENSG00000125445,MRPS7,50,-0.0718,37,-0.5564,51,-0.0508,49,-0.1122,41,-0.3751,40,-0.4648,64,0.31933,82,0.72324,56,0.09546,68,0.41026
ENSG00000177885,GRB2,94,-0.4802,93,-0.4988,131,0.03839,118,-0.1274,161,0.37257,106,-0.3269,192,0.66291,154,0.29654,125,-0.0332,126,-0.0194
ENSG00000177728,TMEM94,39,0.29596,37,0.21383,25,-0.3544,18,-0.8464,27,-0.2446,37,0.25063,18,-0.8548,17,-0.9265,54,0.83979,43,0.45264
ENSG00000177303,CASKIN2,33,2.04835,6,-0.6321,6,-0.7330,6,-0.6277,6,-0.8431,3,-1.7024,3,-1.8109,8,-0.2601,23,1.39609,11,0.14252
ENSG00000108469,RECQL5,9,-0.0370,13,0.49586,16,0.73709,4,-1.1193,4,-1.2794,4,-1.3378,11,0.16363,12,0.37848,19,1.05377,10,0.03052
ENSG00000161526,SAP30BP,50,0.22878,33,-0.4209,47,0.13310,39,-0.1439,24,-0.8853,36,-0.2880,65,0.64931,42,-0.0520,53,0.31337,50,0.22090
ENSG00000132470,ITGB4,69,2.69022,7,-1.1600,6,-1.3736,13,-0.2507,1,-3.6851,4,-2.0362,0,-6.0994,5,-1.7497,51,2.05493,11,-0.4721
ENSG00000132475,H3F3B,405,1.45436,153,-0.1692,117,-0.5910,129,-0.4360,133,-0.3899,112,-0.7095,97,-0.8696,90,-0.9829,288,0.85660,241,0.55702
ENSG00000132471,WBP2,231,-0.4677,262,-0.2716,212,-0.6000,219,-0.5485,356,0.21527,307,-0.0253,370,0.27723,488,0.73035,236,-0.4326,437,0.54830
ENSG00000132481,TRIM47,62,2.19624,14,-0.3721,6,-1.6342,13,-0.5169,9,-0.9542,6,-1.6185,4,-2.0997,17,-0.0808,33,0.99066,25,0.52741
ENSG00000204316,MRPL38,43,0.11186,26,-0.6524,31,-0.4027,26,-0.6640,48,0.28881,39,-0.0620,49,0.31447,54,0.48996,33,-0.3211,53,0.45768
ENSG00000161533,ACOX1,87,1.07645,41,-0.1423,44,-0.0485,48,0.09996,29,-0.6929,31,-0.6271,30,-0.6303,37,-0.3369,68,0.63942,52,0.22960
ENSG00000167881,SRP68,54,-0.4191,49,-0.5444,74,0.07043,76,0.13212,59,-0.2634,54,-0.4582,104,0.63825,75,0.10836,82,0.23936,92,0.43025
ENSG00000182473,EXOC7,60,-0.1935,44,-0.6728,83,0.31556,38,-0.9060,83,0.31423,77,0.22500,67,-0.0264,80,0.26895,71,0.06743,68,-0.0040
ENSG00000141576,RNF157,137,-0.0457,198,0.54228,140,-0.0167,152,0.11020,122,-0.2313,170,0.32648,98,-0.5732,139,-0.0270,118,-0.2780,112,-0.3612
ENSG00000185262,UBALD2,29,0.03084,25,-0.2080,22,-0.3878,16,-0.8565,41,0.56624,25,-0.2190,21,-0.5110,26,-0.1507,49,0.86715,36,0.34270
ENSG00000161542,PRPSAP1,29,-0.2283,17,-1.0504,43,0.38891,17,-1.0471,28,-0.2945,29,-0.2599,43,0.37844,49,0.61319,39,0.21648,48,0.57468
ENSG00000175931,UBE2O,14,-2.2265,37,-0.7884,81,0.43500,65,0.08846,50,-0.3158,65,0.09775,86,0.52167,123,1.13875,41,-0.6394,52,-0.2746
ENSG00000161544,CYGB,10,-0.1901,11,-0.0086,8,-0.5098,8,-0.3838,16,0.62566,13,0.28332,8,-0.5082,10,-0.0703,7,-0.6310,16,0.60915
ENSG00000163597,SNHG16,28,0.10185,39,0.59797,11,-1.2605,13,-1.1019,25,-0.1104,35,0.49979,25,-0.0886,36,0.50460,22,-0.2676,22,-0.2763
ENSG00000182534,MXRA7,137,0.02296,150,0.16606,91,-0.6212,110,-0.3153,82,-0.7627,96,-0.5845,149,0.15470,191,0.55934,197,0.60821,187,0.52582
ENSG00000070495,JMJD6,18,0.53991,5,-1.2171,14,0.11107,12,-0.0803,14,0.20083,8,-0.8073,20,0.76243,8,-0.6516,14,0.19552,17,0.50869
ENSG00000161547,SRSF2,76,-0.2390,62,-0.5338,73,-0.2972,41,-1.1516,121,0.50760,86,-0.0467,107,0.30430,89,0.01744,111,0.36609,118,0.46702
ENSG00000092931,MFSD11,24,0.72702,9,-0.7508,17,0.21519,9,-0.7719,8,-0.8725,12,-0.3849,14,-0.0796,22,0.61011,23,0.65958,15,-0.0150
ENSG00000167889,MGAT5B,64,0.66132,50,0.26861,37,-0.2285,41,-0.0386,16,-1.4994,24,-0.9431,52,0.33191,34,-0.3661,54,0.38815,71,0.83391
ENSG00000129657,SEC14L1,97,0.69191,77,0.31003,57,-0.1586,76,0.28612,30,-1.1423,33,-1.0717,50,-0.3723,36,-0.8771,140,1.33373,67,0.08865
ENSG00000184640,SEPTIN9,76,0.36218,53,-0.2071,46,-0.4291,46,-0.4131,79,0.42675,61,0.00830,49,-0.3122,66,0.14406,68,0.19427,59,-0.0244
ENSG00000078687,TNRC6C,93,0.24928,46,-0.8658,186,1.41542,85,0.08948,73,-0.1424,70,-0.2207,66,-0.2936,33,-1.3664,96,0.29685,61,-0.4183
ENSG00000183077,AFMID,14,-0.3121,13,-0.4447,17,-0.0364,13,-0.4927,27,0.65153,16,-0.2129,16,-0.1792,13,-0.5011,28,0.71295,23,0.40903
ENSG00000087157,PGS1,8,-1.1180,14,-0.4277,10,-0.9448,9,-1.0666,28,0.69432,26,0.65674,24,0.44189,13,-0.5381,19,0.10280,22,0.33617
ENSG00000108669,CYTH1,47,-0.0115,36,-0.4300,58,0.32551,73,0.69053,26,-0.9183,58,0.35563,33,-0.5681,42,-0.1966,55,0.22797,37,-0.4008
ENSG00000055483,USP36,26,0.52204,14,-0.4865,28,0.60953,20,0.04380,9,-1.0354,29,0.78927,9,-1.1288,12,-0.7032,19,-0.0095,14,-0.5001
ENSG00000035862,TIMP2,190,0.84273,52,-1.1963,67,-0.8144,61,-0.9601,157,0.52746,117,0.05184,82,-0.5000,71,-0.7160,114,0.00947,219,1.08833
ENSG00000108679,LGALS3BP,40,1.90923,8,-0.7456,9,-0.5882,9,-0.5018,2,-2.5699,5,-1.3889,0,-4.5780,5,-1.2471,35,1.68828,23,0.92140
ENSG00000171302,CANT1,18,-0.1847,9,-1.1928,17,-0.3515,14,-0.6540,19,-0.1088,23,0.14675,28,0.46273,33,0.75106,17,-0.3524,29,0.51029
ENSG00000167281,RBFOX3,100,-0.4273,129,-0.0424,145,0.15295,129,-0.0357,182,0.51657,103,-0.4184,177,0.46941,100,-0.4302,154,0.24416,129,-0.0334
ENSG00000141582,CBX4,22,-0.9187,31,-0.4265,42,0.03777,49,0.29720,38,-0.0946,40,-0.0079,49,0.29235,43,0.08645,49,0.29228,43,0.10606
ENSG00000167291,TBC1D16,24,0.55398,24,0.53285,19,0.17755,22,0.39026,8,-1.0585,11,-0.7665,2,-2.7792,8,-1.0932,28,0.79643,30,0.92587
ENSG00000171298,GAA,20,-0.4164,14,-0.9184,33,0.37492,16,-0.7398,47,0.96255,21,-0.3238,20,-0.4187,37,0.55909,20,-0.4151,36,0.54223
ENSG00000141543,EIF4A3,20,-0.2547,17,-0.4443,19,-0.2765,11,-1.0827,27,0.25792,13,-0.9782,38,0.81947,19,-0.3322,37,0.75876,40,0.89049
ENSG00000181045,SLC26A11,18,0.07037,8,-1.0695,17,-0.0136,8,-1.0325,34,1.14842,12,-0.5155,20,0.29563,12,-0.4939,17,0.04997,26,0.67085
ENSG00000173821,RNF213,57,1.46336,23,-0.0544,43,0.96951,38,0.77917,7,-1.8091,17,-0.5901,9,-1.4461,17,-0.4658,22,-0.0995,10,-1.2209
