Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000109107,ALDOC,72,-2.8897,192,-1.4458,691,0.54115,669,0.48700,1444,1.85270,812,0.81079,344,-0.6165,175,-1.5899,348,-0.5982
ENSG00000007202,KIAA0100,6,-2.8784,33,-0.4604,39,-0.2062,71,0.75756,61,0.50744,61,0.50803,48,0.16116,39,-0.2156,41,-0.1467
ENSG00000132581,SDF2,6,-1.8086,20,-0.0854,17,-0.2971,5,-2.0054,42,1.11078,38,0.93418,28,0.50388,12,-0.8658,18,-0.2560
ENSG00000109111,SUPT6H,120,0.62626,77,-0.0805,103,0.37580,48,-0.8018,26,-1.7315,52,-0.6770,72,-0.2060,104,0.39445,110,0.54610
ENSG00000198242,RPL23A,6,-6.3731,930,1.03237,434,-0.2166,795,0.76397,1302,1.63922,311,-0.7311,392,-0.4132,166,-1.6778,375,-0.4860
ENSG00000173065,FAM222B,6,-1.8267,29,0.47443,19,-0.1573,15,-0.5365,33,0.67247,23,0.12438,13,-0.8350,37,0.90595,24,0.16510
ENSG00000132591,ERAL1,171,2.80925,18,-1.0753,22,-0.7758,12,-1.6729,28,-0.4171,28,-0.4250,41,0.16255,9,-2.0672,19,-1.0729
ENSG00000132589,FLOT2,83,0.27430,22,-1.7195,54,-0.3931,95,0.48999,69,-0.0207,96,0.51259,87,0.40154,71,0.01570,52,-0.5046
ENSG00000109118,PHF12,6,-1.3630,33,1.24778,44,1.74615,16,0.06141,10,-0.6242,1,-3.6698,13,-0.3083,18,0.22209,8,-1.0054
ENSG00000063015,SEZ6,6,-2.2344,5,-2.4120,28,-0.0255,22,-0.3961,21,-0.4882,44,0.71817,45,0.83594,26,-0.1045,35,0.37528
ENSG00000196535,MYO18A,115,1.68458,81,1.04963,60,0.54852,58,0.47892,5,-3.1504,10,-2.1534,9,-2.4466,60,0.55665,32,-0.5121
ENSG00000108256,NUFIP2,216,1.22826,136,0.43857,124,0.29530,68,-0.6439,54,-1.0041,72,-0.5637,90,-0.2322,73,-0.5451,107,0.05267
ENSG00000160551,TAOK1,6,-5.1766,323,0.64123,330,0.67801,201,-0.1201,95,-1.2663,187,-0.2386,140,-0.7371,329,0.67280,319,0.71263
ENSG00000108262,GIT1,78,-0.2815,57,-0.7495,72,-0.4087,168,0.96653,134,0.59013,60,-0.6899,137,0.70913,52,-0.9107,65,-0.5966
ENSG00000198720,ANKRD13B,80,1.97939,25,-0.0299,16,-0.7282,15,-0.8388,22,-0.2130,10,-1.4044,34,0.53725,21,-0.2883,11,-1.3005
ENSG00000167549,CORO6,85,1.28492,0,-5.8794,31,-0.3352,7,-2.4699,28,-0.5299,32,-0.3053,70,1.12228,72,0.98765,17,-1.3526
ENSG00000141298,SSH2,6,-1.8247,45,1.20834,16,-0.4262,18,-0.2430,15,-0.5826,13,-0.8053,27,0.39131,27,0.34279,21,0.00869
ENSG00000126653,NSRP1,120,-0.1641,269,1.17388,182,0.51108,177,0.46646,66,-1.0814,71,-0.9555,43,-1.8341,174,0.43395,158,0.31016
ENSG00000108578,BLMH,6,-1.7440,20,-0.0109,42,1.20455,5,-2.0267,15,-0.4522,25,0.31881,30,0.73286,15,-0.4385,17,-0.3096
ENSG00000108582,CPD,236,1.94947,116,0.67063,23,-1.7816,32,-1.3369,38,-1.0788,89,0.24613,77,0.01771,54,-0.5337,50,-0.7289
ENSG00000108587,GOSR1,95,1.15535,38,-0.3251,69,0.60226,50,0.09290,20,-1.3204,16,-1.6246,49,0.07951,51,0.11612,41,-0.2452
ENSG00000196712,NF1,6,-4.2433,139,0.31533,192,0.85792,96,-0.2606,112,-0.0270,71,-0.7238,113,-0.0153,141,0.34103,134,0.29712
ENSG00000126861,OMG,6,-4.0245,251,1.59791,68,-0.5627,42,-1.3064,108,0.16377,144,0.62150,116,0.31034,69,-0.5329,78,-0.3956
ENSG00000126860,EVI2A,6,-4.0530,986,6.41581,17,-2.5986,10,-3.4374,5,-4.3078,6,-4.1186,20,-2.5531,15,-2.7856,6,-4.2000
ENSG00000131242,RAB11FIP4,11,-3.7768,136,-0.1465,162,0.12068,219,0.61851,136,-0.1472,152,0.02051,182,0.35103,180,0.29437,143,-0.0796
ENSG00000172301,COPRS,6,-4.2848,51,-1.2835,63,-0.9460,113,-0.0515,201,0.88562,147,0.36103,187,0.87492,107,-0.1374,113,-0.0625
ENSG00000108651,UTP6,6,-1.5144,17,0.02178,34,1.07732,13,-0.4328,3,-2.4167,25,0.57496,16,-0.1629,23,0.44027,19,0.14884
ENSG00000178691,SUZ12,6,-3.4090,108,0.85135,99,0.71393,48,-0.4281,22,-1.6048,59,-0.1218,37,-0.9101,101,0.75012,92,0.67601
ENSG00000126858,RHOT1,84,0.39879,59,-0.1610,77,0.26669,37,-0.8880,60,-0.1336,71,0.12068,45,-0.6178,61,-0.1212,90,0.58869
ENSG00000141314,RHBDL3,6,-1.4243,1,-3.2109,21,0.38071,15,-0.1498,19,0.27534,48,1.82776,12,-0.5067,29,0.92680,8,-1.1576
ENSG00000108666,C17orf75,6,-2.0567,14,-0.9032,31,0.34379,25,0.00555,18,-0.5058,44,0.91754,19,-0.4930,26,0.03917,37,0.71825
ENSG00000010244,ZNF207,6,-4.0230,126,0.41062,177,0.97893,60,-0.7465,66,-0.6108,104,0.10090,110,0.20701,114,0.24705,101,0.05077
ENSG00000108671,PSMD11,118,0.55663,96,0.22813,58,-0.5581,45,-0.9621,61,-0.4808,105,0.36221,83,-0.0088,90,0.11358,90,0.12634
ENSG00000176749,CDK5R1,136,-0.5883,17,-3.6661,96,-1.1173,276,0.52997,130,-0.6553,222,0.17294,343,1.04092,175,-0.2023,224,0.21317
ENSG00000176658,MYO1D,6,-1.2230,103,4.15776,9,-0.6444,2,-2.6297,8,-0.9278,2,-2.9877,9,-0.7537,9,-0.7009,0,-5.4120
ENSG00000006042,TMEM98,93,1.69335,217,3.72301,13,-1.4893,6,-2.5237,11,-1.6314,2,-3.9762,11,-1.8387,8,-2.1102,3,-3.7387
ENSG00000108684,ASIC2,6,-1.7470,2,-3.3450,15,-0.4441,20,-0.0096,18,-0.1590,9,-1.2209,54,2.03997,19,-0.0683,13,-0.7798
ENSG00000198783,ZNF830,6,-1.8351,36,0.84138,9,-1.3139,15,-0.5012,6,-1.7536,16,-0.4168,17,-0.4213,23,0.10270,45,1.45358
ENSG00000005156,LIG3,6,-1.6042,17,-0.1238,26,0.53147,13,-0.4692,10,-0.8701,11,-0.7347,25,0.58869,25,0.51179,21,0.22886
ENSG00000092871,RFFL,6,-2.1174,134,3.09194,18,-0.5597,17,-0.6139,18,-0.5328,12,-1.1452,19,-0.5107,23,-0.2063,10,-1.5666
ENSG00000185379,RAD51D,6,-1.2821,8,-0.9488,33,1.33536,11,-0.3787,6,-1.2068,14,-0.0284,17,0.30187,27,0.97490,10,-0.5953
ENSG00000166750,SLFN5,6,-1.7241,47,1.40683,29,0.58678,14,-0.5313,5,-2.0811,23,0.20800,11,-1.0085,24,0.26930,26,0.44360
ENSG00000006125,AP2B1,305,0.00531,259,-0.2505,336,0.15747,200,-0.6498,144,-1.1540,433,0.57018,253,-0.3200,355,0.24481,405,0.52002
ENSG00000270647,TAF15,189,1.36308,78,-0.1059,69,-0.3109,81,-0.0603,58,-0.5835,62,-0.4784,75,-0.1924,69,-0.3071,84,-0.0064
ENSG00000270885,RASL10B,6,-1.6336,4,-2.3331,6,-1.6840,54,1.79996,50,1.64156,22,0.23585,10,-0.9749,15,-0.2913,14,-0.4419
ENSG00000273611,ZNHIT3,6,-2.7480,35,-0.2383,18,-1.1936,38,-0.0841,99,1.49950,58,0.59166,57,0.63062,17,-1.3394,30,-0.5257
ENSG00000278311,GGNBP2,6,-4.7223,136,-0.2359,153,-0.0510,175,0.15705,107,-0.6054,154,-0.0505,144,-0.1676,282,0.94624,221,0.60925
ENSG00000275700,AATF,6,-1.9004,37,0.79740,10,-1.2073,19,-0.2356,24,0.10014,30,0.44263,24,0.09050,19,-0.2516,27,0.35048
ENSG00000278540,ACACA,94,0.83365,55,-0.0270,54,-0.0442,58,0.04253,37,-0.6204,83,0.62321,41,-0.5301,69,0.33538,42,-0.4774
ENSG00000276234,TADA2A,6,-2.0906,22,-0.2705,23,-0.2004,23,-0.1676,9,-1.6227,31,0.30162,27,0.07798,33,0.40050,41,0.88454
ENSG00000275066,SYNRG,6,-2.9535,75,0.76553,103,1.31967,38,-0.3092,17,-1.4897,43,-0.1146,21,-1.2715,66,0.55737,61,0.47527
ENSG00000278053,DDX52,110,1.07821,62,0.13209,94,0.81983,31,-0.9421,28,-1.0645,44,-0.4094,25,-1.3387,74,0.41324,67,0.28842
ENSG00000278845,MRPL45,6,-1.8875,14,-0.7344,20,-0.1363,7,-1.7883,36,0.76515,17,-0.4120,40,1.12630,10,-1.1300,27,0.34348
ENSG00000274211,SOCS7,6,-2.7556,19,-1.1542,74,0.96911,60,0.62154,24,-0.8001,39,-0.0832,33,-0.3300,85,1.21640,37,-0.1587
ENSG00000275832,ARHGAP23,308,2.48886,229,1.87036,40,-1.0286,59,-0.4343,64,-0.2980,27,-1.5998,33,-1.3987,32,-1.3629,14,-2.6233
ENSG00000277363,SRCIN1,102,0.06966,201,1.19367,65,-0.6277,115,0.25417,68,-0.5664,59,-0.7797,96,-0.0335,136,0.52121,70,-0.5810
ENSG00000273604,EPOP,6,-1.6940,0,-4.9322,3,-2.8182,38,1.07511,15,-0.3928,25,0.41818,34,1.02401,21,0.07838,20,0.01486
ENSG00000275023,MLLT6,125,0.77687,66,-0.2571,190,1.51709,138,0.95382,51,-0.6321,25,-1.6910,49,-0.7537,57,-0.4850,50,-0.7329
ENSG00000277972,CISD3,6,-2.5736,22,-0.7503,11,-1.7796,44,0.32298,69,1.07734,47,0.43706,67,1.21233,17,-1.1330,22,-0.8332
ENSG00000277791,PSMB3,393,1.85072,67,-1.0724,63,-1.1581,39,-1.8514,138,0.04149,219,0.79461,140,0.07514,84,-0.7289,97,-0.5478
ENSG00000276293,PIP4K2B,9,-4.2336,62,-1.5236,144,-0.2533,262,0.71402,165,-0.0333,175,0.05182,268,0.86462,182,0.12184,161,-0.0808
ENSG00000273559,CWC25,283,2.92004,41,-0.5740,56,-0.0918,24,-1.3814,7,-3.0355,44,-0.4663,24,-1.4355,55,-0.1073,47,-0.4122
ENSG00000125691,RPL23,223,-0.9856,443,0.07330,284,-0.6206,677,0.76866,838,1.13560,366,-0.2251,478,0.21950,194,-1.1992,334,-0.4031
ENSG00000002834,LASP1,6,-3.1593,20,-1.5087,38,-0.5516,73,0.48339,56,0.07380,78,0.60861,88,0.92876,41,-0.4348,52,-0.0694
ENSG00000263874,LINC00672,6,-3.4519,32,-1.0882,47,-0.5111,56,-0.2441,101,0.69747,97,0.63219,82,0.40680,48,-0.4817,85,0.46296
ENSG00000161381,PLXDC1,6,-1.6006,1,-4.1324,13,-0.4807,9,-1.0584,24,0.42374,31,0.83591,29,0.81799,27,0.59649,17,-0.1469
ENSG00000067191,CACNB1,6,-3.0514,7,-2.9096,16,-1.6813,29,-0.8242,36,-0.5067,80,0.76386,109,1.55518,70,0.54705,43,-0.2460
ENSG00000108298,RPL19,466,-0.1439,997,1.10819,231,-1.2223,487,-0.0742,1250,1.51562,361,-0.5433,534,0.07769,106,-2.3756,327,-0.7544
ENSG00000141750,STAC2,6,-2.4172,0,-6.1870,19,-0.8247,24,-0.4754,34,0.09184,72,1.34360,25,-0.3957,95,1.85199,27,-0.3185
ENSG00000108306,FBXL20,107,1.51796,16,-1.4845,59,0.48313,40,-0.1390,22,-1.0408,38,-0.2303,39,-0.1852,64,0.60995,28,-0.7574
ENSG00000125686,MED1,6,-2.3384,64,1.21431,63,1.19931,25,-0.2979,7,-2.1801,11,-1.5062,16,-1.0104,42,0.52839,42,0.57966
ENSG00000167258,CDK12,6,-2.4536,45,0.48361,70,1.25392,18,-0.9321,23,-0.5807,16,-1.0620,31,-0.1318,58,0.91320,33,-0.0023
ENSG00000171532,NEUROD2,117,0.48040,5,-4.1559,58,-0.6418,66,-0.4422,58,-0.6330,99,0.20232,128,0.71143,180,1.20025,60,-0.6268
ENSG00000131771,PPP1R1B,81,-0.8304,54,-1.4255,207,0.65463,269,1.10426,245,0.94122,94,-0.5966,135,-0.0441,73,-0.9710,113,-0.3445
ENSG00000131748,STARD3,6,-1.7308,36,0.93180,39,1.06810,14,-0.5666,15,-0.3939,9,-1.1570,37,1.14743,17,-0.2528,5,-1.9886
ENSG00000141741,MIEN1,6,-2.9934,58,0.31627,23,-1.1414,20,-1.3457,111,1.41024,70,0.60374,64,0.51790,29,-0.7563,41,-0.2604
ENSG00000172057,ORMDL3,6,-1.8551,20,-0.1688,16,-0.4933,22,0.04706,27,0.33714,19,-0.1792,36,0.93536,12,-0.9146,23,0.07362
ENSG00000108344,PSMD3,257,1.90112,45,-0.9965,55,-0.6741,31,-1.5438,55,-0.6897,130,0.68431,110,0.45868,55,-0.6791,46,-1.0218
ENSG00000008838,MED24,54,1.25122,12,-1.1212,36,0.55651,22,-0.2334,18,-0.5402,33,0.39410,31,0.35008,15,-0.8504,14,-0.9462
ENSG00000126351,THRA,95,-0.9356,192,0.15911,259,0.64687,284,0.80388,125,-0.5071,83,-1.1282,195,0.20753,115,-0.6346,183,0.09355
ENSG00000126368,NR1D1,6,-3.1342,8,-2.8130,75,0.57264,30,-0.8543,60,0.21228,87,0.81697,53,0.01962,28,-0.9913,90,0.99853
ENSG00000188895,MSL1,6,-3.7904,79,-0.0858,94,0.20106,98,0.25446,102,0.32909,80,-0.0657,84,0.02742,94,0.18724,97,0.27011
ENSG00000108349,CASC3,6,-3.6482,126,0.83505,91,0.29795,92,0.32505,66,-0.2151,44,-0.8433,90,0.30955,58,-0.4084,84,0.18602
ENSG00000108352,RAPGEFL1,170,2.77146,0,-8.6849,11,-1.8893,26,-0.5406,17,-1.2270,20,-0.9585,49,0.48218,22,-0.8084,25,-0.6694
ENSG00000171475,WIPF2,6,-4.3529,90,-0.4878,146,0.27826,133,0.12477,103,-0.2742,120,-0.0303,118,-0.0673,146,0.27551,185,0.76121
ENSG00000073584,SMARCE1,6,-3.6590,141,1.02237,107,0.55335,71,-0.1101,36,-1.1379,60,-0.3545,63,-0.3129,96,0.38225,95,0.40621
ENSG00000213424,KRT222,6,-3.8652,3,-4.6314,71,-0.3336,87,-0.0059,52,-0.8068,140,0.76736,79,-0.1753,131,0.65105,157,1.11810
ENSG00000186395,KRT10,6,-2.7280,66,0.81394,16,-1.4038,41,0.06062,101,1.56250,49,0.31625,47,0.29554,6,-2.7977,30,-0.4786
ENSG00000128422,KRT17,6,-2.8952,17,-1.4168,1,-4.9669,29,-0.6721,30,-0.5987,3,-3.8002,194,4.00562,14,-1.7585,2,-4.5393
ENSG00000173812,EIF1,597,-0.0035,825,0.51815,359,-0.7917,534,-0.1810,997,0.83525,563,-0.0957,650,0.14637,308,-1.0255,550,-0.1469
ENSG00000141698,NT5C3B,89,0.33108,22,-1.8110,31,-1.2847,72,0.00871,72,-0.0033,87,0.29898,116,0.90427,39,-0.9376,74,0.04105
ENSG00000131473,ACLY,142,1.12258,48,-0.6242,60,-0.2887,29,-1.3809,67,-0.1167,113,0.72219,86,0.31506,43,-0.8033,60,-0.3235
ENSG00000173786,CNP,219,-1.0208,3398,4.73392,107,-2.0892,107,-2.0826,141,-1.6796,88,-2.3803,184,-1.3774,87,-2.3839,78,-2.6830
ENSG00000168259,DNAJC7,211,0.33534,94,-0.9298,136,-0.3598,140,-0.3176,179,0.07100,195,0.20150,151,-0.2201,201,0.25024,214,0.40077
ENSG00000108773,KAT2A,6,-2.6746,24,-0.8075,38,-0.0822,24,-0.7831,46,0.23913,54,0.47369,72,1.13426,51,0.39164,26,-0.7325
ENSG00000108774,RAB5C,118,0.57595,69,-0.2824,60,-0.5032,74,-0.1727,119,0.58265,78,-0.0901,119,0.66358,34,-1.3558,60,-0.5368
ENSG00000167925,GHDC,6,-1.1928,14,0.02586,5,-1.5978,12,-0.2594,26,0.99238,23,0.81882,18,0.42492,12,-0.1984,10,-0.5626
ENSG00000173757,STAT5B,6,-2.0929,41,0.72999,38,0.62491,17,-0.5941,31,0.29190,35,0.51175,20,-0.3935,19,-0.4331,27,0.09278
ENSG00000168610,STAT3,6,-2.5011,63,0.99392,86,1.54746,37,0.11908,23,-0.6114,17,-1.0097,24,-0.5784,26,-0.4150,35,0.02448
ENSG00000177469,CAVIN1,6,-2.0351,86,2.19335,134,3.23515,15,-0.7357,1,-3.8074,1,-4.0906,7,-1.9285,9,-1.5055,2,-3.5492
ENSG00000033627,ATP6V0A1,445,0.72609,83,-1.8741,208,-0.4889,244,-0.2479,177,-0.7408,370,0.41885,377,0.50870,335,0.25667,260,-0.1589
ENSG00000068120,COASY,61,0.68863,20,-1.0056,24,-0.7646,26,-0.6481,50,0.36958,55,0.53836,48,0.34888,28,-0.5430,37,-0.0958
ENSG00000141699,RETREG3,6,-2.0940,10,-1.4742,54,1.22839,24,-0.0854,18,-0.5312,36,0.53450,32,0.41546,26,0.04622,22,-0.2993
ENSG00000131462,TUBG1,6,-1.9185,2,-3.3969,10,-1.1816,9,-1.3143,28,0.34796,65,1.79142,36,0.81968,7,-1.6665,25,0.18458
ENSG00000037042,TUBG2,14,-2.4802,34,-1.1591,27,-1.5014,58,-0.3823,111,0.66731,134,0.98359,116,0.84439,63,-0.2303,68,-0.1353
ENSG00000108797,CNTNAP1,6,-4.3225,4,-4.7374,68,-0.8786,83,-0.5823,106,-0.2007,190,0.74826,213,1.09500,195,0.78843,122,0.02166
ENSG00000108799,EZH1,6,-3.0988,80,0.71282,64,0.33828,28,-0.9358,43,-0.2922,58,0.17585,39,-0.4571,72,0.54007,69,0.52639
ENSG00000131475,VPS25,6,-1.8105,12,-0.9126,10,-1.1829,23,0.15072,46,1.27701,33,0.73187,22,0.04590,10,-1.0466,24,0.25385
ENSG00000183978,COA3,6,-3.8418,80,-0.1219,38,-1.2468,97,0.18752,137,0.75759,111,0.40988,128,0.73171,47,-0.9271,88,0.02905
ENSG00000126581,BECN1,6,-3.4042,47,-0.4827,40,-0.7072,51,-0.3299,79,0.34233,88,0.52943,93,0.70098,54,-0.2683,74,0.27374
ENSG00000131467,PSME3,18,-1.3647,25,-0.8912,24,-0.9582,41,-0.1410,54,0.29446,63,0.54040,63,0.61186,42,-0.1141,51,0.21519
ENSG00000266967,AARSD1,6,-2.7463,19,-1.1686,33,-0.2979,23,-0.8461,43,0.09990,59,0.61735,63,0.84057,36,-0.1666,49,0.33166
ENSG00000198863,RUNDC1,6,-2.7112,17,-1.2710,63,0.75019,57,0.59315,26,-0.6496,61,0.69222,35,-0.1849,50,0.36885,42,0.10777
ENSG00000131469,RPL27,109,-2.3021,572,0.20766,277,-0.9229,817,0.79411,1223,1.50602,428,-0.2520,565,0.20856,225,-1.2342,373,-0.5102
ENSG00000108828,VAT1,6,-1.8560,38,0.87630,25,0.20229,14,-0.6793,21,-0.0796,31,0.54907,29,0.49561,13,-0.7600,18,-0.3592
ENSG00000108830,RND2,6,-2.2266,22,-0.4062,39,0.51664,53,1.01846,73,1.60265,17,-0.7888,27,-0.0780,10,-1.4742,18,-0.7183
ENSG00000267002,AC060780.1,6,-2.1025,13,-1.0893,86,2.09252,4,-2.6546,11,-1.3052,19,-0.4365,24,-0.1163,49,1.03895,24,-0.1231
ENSG00000188554,NBR1,117,0.23530,186,1.00128,98,-0.0477,60,-0.8154,98,-0.0576,87,-0.2319,95,-0.1193,74,-0.4824,102,0.01294
ENSG00000175906,ARL4D,6,-1.4632,0,-8.8288,11,-0.6609,9,-0.8384,12,-0.5416,21,0.39059,44,2.02118,17,0.00121,10,-0.8922
ENSG00000067596,DHX8,6,-1.8911,27,0.32469,28,0.37805,11,-1.0418,17,-0.3895,27,0.28722,17,-0.4963,33,0.60808,31,0.60858
ENSG00000108861,DUSP3,82,-1.0117,63,-1.4049,88,-0.9078,140,-0.1896,170,0.11274,211,0.46805,230,0.69281,192,0.31440,166,0.08902
ENSG00000108852,MPP2,6,-2.9632,97,1.20237,32,-0.6084,29,-0.7508,28,-0.8131,55,0.26224,64,0.57187,60,0.40424,40,-0.2601
ENSG00000091947,TMEM101,6,-1.4674,22,0.40978,10,-0.8351,15,-0.2085,24,0.55434,7,-1.2946,30,1.11675,7,-1.2697,17,0.01022
ENSG00000161654,LSM12,6,-2.5912,32,-0.2059,24,-0.6353,40,0.14848,42,0.23097,51,0.53812,34,-0.1276,41,0.20725,48,0.50116
ENSG00000141349,G6PC3,111,2.05906,45,0.43219,20,-0.8213,20,-0.8479,60,0.91059,17,-1.0131,27,-0.3779,17,-1.0086,15,-1.3158
ENSG00000108840,HDAC5,95,0.13274,89,0.02671,73,-0.2773,143,0.79094,119,0.48948,62,-0.5487,115,0.49502,58,-0.6319,47,-1.0191
ENSG00000168591,TMUB2,6,-2.6111,23,-0.7068,34,-0.1056,30,-0.3137,32,-0.2016,60,0.78104,54,0.71999,51,0.53228,29,-0.3815
ENSG00000087152,ATXN7L3,119,0.63742,19,-2.1133,42,-0.9821,123,0.70455,88,0.15420,79,-0.0206,86,0.13243,71,-0.1813,83,0.05635
ENSG00000108312,UBTF,92,-0.0994,86,-0.2196,107,0.12604,95,-0.0592,47,-1.1406,89,-0.1547,109,0.18668,108,0.14836,120,0.36178
ENSG00000108309,RUNDC3A,722,1.41503,25,-3.7562,167,-0.9649,321,0.05022,313,0.00855,353,0.19859,417,0.53299,231,-0.4638,230,-0.5183
ENSG00000013306,SLC25A39,6,-2.1011,27,0.07250,16,-0.7138,25,-0.0700,38,0.60177,30,0.22208,38,0.67922,30,0.25410,19,-0.5420
ENSG00000030582,GRN,6,-2.0969,37,0.58767,27,0.06554,4,-2.8299,39,0.68003,26,0.04122,38,0.69323,29,0.18356,20,-0.4466
ENSG00000161682,FAM171A2,6,-2.5148,6,-2.4405,24,-0.5839,20,-0.8301,37,0.11239,50,0.60770,55,0.89026,54,0.73271,35,0.02976
ENSG00000186566,GPATCH8,112,0.79018,75,0.13635,127,1.00746,39,-0.8849,19,-1.8903,38,-0.9072,51,-0.5099,106,0.69885,69,0.01390
ENSG00000180329,CCDC43,6,-3.1190,64,0.33169,59,0.17922,27,-1.0305,34,-0.6617,48,-0.1242,43,-0.3504,75,0.58308,88,0.99027
ENSG00000073670,ADAM11,88,0.96800,0,-9.6647,23,-1.1107,17,-1.5762,36,-0.4810,56,0.21164,92,1.21950,57,0.26224,38,-0.4391
ENSG00000108883,EFTUD2,6,-2.7777,19,-1.1739,28,-0.6209,22,-0.9534,27,-0.6685,75,0.98455,73,1.07446,38,-0.1477,47,0.23280
ENSG00000131095,GFAP,580,-0.3554,4464,3.65708,951,0.43213,1170,0.77721,419,-0.8526,31,-4.6686,164,-2.3744,14,-5.7516,20,-5.4200
ENSG00000131094,C1QL1,6,-1.6801,31,0.77735,23,0.25699,24,0.31462,32,0.78281,15,-0.4359,19,-0.0107,3,-2.6850,21,0.11898
ENSG00000172992,DCAKD,6,-1.6129,17,-0.1501,27,0.59962,15,-0.3629,35,1.02429,14,-0.4470,26,0.63379,7,-1.4517,15,-0.2999
ENSG00000136448,NMT1,168,-0.6343,132,-1.0002,238,-0.0907,200,-0.3613,103,-1.3696,302,0.28967,224,-0.2099,478,1.05410,353,0.61954
ENSG00000161714,PLCD3,6,-1.6126,44,1.42596,21,0.21353,33,0.92881,39,1.21499,9,-1.0364,9,-1.0847,9,-1.0316,12,-0.7550
ENSG00000186834,HEXIM1,6,-3.3664,19,-1.7637,64,0.05570,62,-0.0095,56,-0.1675,79,0.38744,76,0.37739,70,0.19592,86,0.60848
ENSG00000184922,FMNL1,6,-1.4959,0,-8.8576,16,-0.0830,20,0.25313,15,-0.2016,16,-0.0778,44,1.94382,11,-0.6224,8,-1.2703
ENSG00000225190,PLEKHM1,6,-1.2869,20,0.44269,34,1.38688,18,0.26643,6,-1.2736,8,-0.8416,24,0.88655,14,-0.0693,4,-1.9182
ENSG00000186868,MAPT,179,-0.8654,234,-0.4557,287,-0.1384,349,0.17053,159,-1.0444,324,0.05074,357,0.23321,488,0.71980,357,0.23176
ENSG00000120071,KANSL1,6,-2.8161,61,0.58227,116,1.71773,35,-0.2877,24,-0.8962,24,-0.8544,37,-0.2490,65,0.70107,31,-0.5499
ENSG00000073969,NSF,540,0.20810,27,-4.2136,157,-1.6806,278,-0.8292,323,-0.5991,1081,1.38536,632,0.52581,543,0.21681,501,0.09653
ENSG00000108433,GOSR2,6,-2.5711,35,-0.0483,24,-0.5857,34,-0.0982,50,0.54520,35,-0.0335,54,0.76057,34,-0.0719,34,-0.1111
ENSG00000179673,RPRML,6,-1.3902,0,-7.7871,4,-2.0567,9,-0.9088,6,-1.5227,17,0.11189,41,1.94870,18,0.23590,17,0.08274
ENSG00000262879,AC005670.3,6,-2.4277,61,1.03608,56,0.87718,46,0.54359,20,-0.7020,11,-1.6179,23,-0.5735,52,0.76816,29,-0.1769
ENSG00000004897,CDC27,6,-3.8847,73,-0.3031,69,-0.3875,90,0.02588,67,-0.4434,116,0.43385,96,0.14098,124,0.53799,119,0.53671
ENSG00000141279,NPEPPS,226,0.19536,130,-0.6722,236,0.26354,111,-0.9068,127,-0.7074,204,0.03161,165,-0.3366,302,0.66839,268,0.53204
ENSG00000108424,KPNB1,250,0.01711,293,0.27022,255,0.05168,215,-0.2187,122,-1.0854,264,0.10273,195,-0.4118,366,0.63557,283,0.23995
ENSG00000198933,TBKBP1,6,-1.5720,8,-1.1439,33,1.00161,37,1.19859,23,0.36162,13,-0.5307,24,0.48204,18,-0.0366,6,-1.6440
ENSG00000159111,MRPL10,101,1.54978,29,-0.5327,17,-1.2644,37,-0.1292,38,-0.1134,30,-0.4765,46,0.21984,14,-1.5942,44,0.13196
ENSG00000264920,AC018521.5,6,-1.2526,5,-1.4273,10,-0.5114,25,0.85099,37,1.55347,17,0.22874,16,0.15442,6,-1.3319,11,-0.4827
ENSG00000108439,PNPO,6,-2.4399,11,-1.6558,34,0.05876,41,0.35431,43,0.41964,41,0.34739,37,0.22055,26,-0.3657,42,0.46657
ENSG00000108465,CDK5RAP3,6,-2.5534,53,0.65693,53,0.63643,28,-0.3745,38,0.12580,33,-0.1062,50,0.65021,30,-0.2594,24,-0.6793
ENSG00000082641,NFE2L1,143,-0.6168,137,-0.6795,202,-0.0813,160,-0.4424,136,-0.6977,312,0.62166,195,-0.1551,397,1.02736,232,0.15195
ENSG00000108468,CBX1,6,-4.5514,201,0.57453,155,0.15286,163,0.22972,73,-1.0188,167,0.27035,107,-0.4739,128,-0.1486,222,0.84860
ENSG00000136436,CALCOCO2,6,-3.0670,124,1.51704,145,1.81207,50,-0.0157,35,-0.5788,14,-1.8655,29,-0.9301,43,-0.2640,40,-0.3897
ENSG00000159199,ATP5MC1,379,1.31356,64,-1.5044,40,-2.2012,78,-1.2102,314,0.98193,267,0.70914,205,0.30386,66,-1.4718,141,-0.3478
ENSG00000159202,UBE2Z,202,1.13618,88,-0.2260,55,-0.9566,105,0.04713,57,-0.8999,90,-0.2010,119,0.28139,100,-0.0347,93,-0.1598
ENSG00000159210,SNF8,6,-2.7989,46,0.13991,22,-1.0111,50,0.26588,72,0.89028,67,0.75245,55,0.48619,28,-0.6334,31,-0.5285
