Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000174446,SNAPC5,32,-0.8029,53,0.04704,37,-0.5705,65,0.75304
ENSG00000174444,RPL4,1391,0.37147,1509,0.45904,776,-0.6627,1108,-0.0765
ENSG00000103591,AAGAB,11,-2.0717,30,-0.4919,29,-0.6337,61,1.44877
ENSG00000189227,C15orf61,12,-1.8720,30,-0.3881,42,0.19676,48,0.79946
ENSG00000137764,MAP2K5,14,-0.7877,9,-1.4327,5,-2.2904,35,1.87143
ENSG00000033800,PIAS1,31,-1.0594,74,0.40653,102,1.11070,48,-0.5017
ENSG00000169018,FEM1B,43,-1.0764,38,-1.1649,81,-0.0004,105,0.87316
ENSG00000103647,CORO2B,58,-1.0887,89,-0.3511,90,-0.3654,145,0.90689
ENSG00000140350,ANP32A,286,1.19772,104,-0.6403,186,0.31812,104,-1.0126
ENSG00000137818,RPLP1,2148,0.75949,2545,0.94385,665,-1.3014,1255,-0.3805
ENSG00000137831,UACA,303,3.36964,117,0.54885,46,-1.0062,4,-5.0908
ENSG00000166173,LARP6,138,0.85573,52,-0.8178,53,-0.8818,90,0.05626
ENSG00000137821,LRRC49,38,-0.3826,11,-2.1294,58,0.38662,54,0.39490
ENSG00000066933,MYO9A,93,-0.5080,85,-0.5940,212,1.03962,110,-0.3335
ENSG00000067225,PKM,204,-2.2331,397,-1.1076,569,-0.6112,1231,1.66169
ENSG00000137817,PARP6,26,-1.3066,67,0.24343,73,0.43105,62,0.23063
ENSG00000140488,CELF6,8,-1.8570,33,0.32653,31,0.22033,32,0.51075
ENSG00000213614,HEXA,36,-0.3880,49,0.12800,63,0.61178,41,-0.2609
ENSG00000166233,ARIH1,28,-1.0197,43,-0.2980,53,0.06012,62,0.58855
ENSG00000067141,NEO1,57,1.42461,14,-1.0467,26,-0.1187,20,-0.8287
ENSG00000156642,NPTN,50,-3.2192,121,-1.7574,512,0.54809,516,1.05020
ENSG00000067221,STOML1,32,-1.1707,53,-0.3196,82,0.42153,74,0.39165
ENSG00000129009,ISLR,9,-1.7930,7,-2.0842,39,0.66431,35,0.72718
ENSG00000138623,SEMA7A,27,-0.6706,11,-1.9430,40,0.02093,50,0.79168
ENSG00000138629,UBL7,29,-1.7527,65,-0.4298,69,-0.3790,119,1.17804
ENSG00000140474,ULK3,17,-1.2101,32,-0.1909,61,1.04051,34,-0.1491
ENSG00000178802,MPI,20,-1.2482,26,-0.7157,39,-0.1233,55,0.92328
ENSG00000178761,FAM219B,24,-0.8587,55,0.49417,42,0.08532,43,0.19588
ENSG00000178741,COX5A,82,-1.9362,224,-0.2856,142,-1.0672,401,1.57383
ENSG00000198794,SCAMP5,85,-1.9904,260,-0.1627,279,-0.0565,378,0.93583
ENSG00000140365,COMMD4,37,0.11378,55,0.74859,21,-0.8096,35,0.02848
ENSG00000140400,MAN2C1,38,0.16297,45,0.42547,46,0.56588,26,-0.6979
ENSG00000169375,SIN3A,30,0.35525,21,-0.2246,34,0.61070,19,-0.6176
ENSG00000169371,SNUPN,34,-0.0975,23,-0.6794,41,0.23285,38,0.10762
ENSG00000177971,IMP3,21,-1.6101,68,0.28586,33,-0.9378,78,1.15143
ENSG00000140367,UBE2Q2,96,1.00828,44,-0.4159,75,0.50743,37,-1.0458
ENSG00000167196,FBXO22,62,0.57042,27,-0.8299,85,1.22258,27,-1.2087
ENSG00000140374,ETFA,29,-0.4472,40,0.13062,22,-0.8551,46,0.67682
ENSG00000140386,SCAPER,372,1.20051,190,-0.1068,316,0.84463,94,-1.7292
ENSG00000117906,RCN2,58,-1.4563,97,-0.5703,168,0.33291,170,0.62960
ENSG00000140391,TSPAN3,152,-0.6670,228,0.03474,217,-0.0531,253,0.39257
ENSG00000173517,PEAK1,80,0.96684,31,-0.7160,75,0.82265,29,-1.2100
ENSG00000140382,HMG20A,25,-0.5343,19,-0.9456,55,0.90754,33,-0.1212
ENSG00000169783,LINGO1,29,-3.0694,121,-0.8250,219,0.11789,286,1.21325
ENSG00000166411,IDH3A,47,-1.2186,77,-0.3741,62,-0.7590,135,1.19043
ENSG00000140403,DNAJA4,55,-1.4273,120,-0.1203,135,0.07058,160,0.67128
ENSG00000140395,WDR61,38,-0.4024,46,-0.0834,41,-0.2826,55,0.43931
ENSG00000136381,IREB2,19,-0.8485,31,0.00092,48,0.84703,29,-0.1859
ENSG00000041357,PSMA4,101,-0.5912,81,-0.8720,185,0.49262,154,0.23262
ENSG00000185787,MORF4L1,619,-0.6279,625,-0.5570,896,0.01272,1048,0.51982
ENSG00000103811,CTSH,37,1.09782,101,3.01956,8,-1.6284,4,-3.1278
ENSG00000058335,RASGRF1,47,-1.2942,49,-1.1375,73,-0.5783,147,1.33403
ENSG00000166557,TMED3,31,-0.3646,16,-1.3471,14,-1.6403,56,1.37204
ENSG00000086666,ZFAND6,42,0.16908,33,-0.2230,49,0.43294,34,-0.3401
ENSG00000172379,ARNT2,46,-2.1029,261,0.70583,157,-0.1444,207,0.62785
ENSG00000117899,MESD,107,1.24137,45,-0.3749,61,0.12020,38,-0.9831
ENSG00000140406,TLNRD1,15,-0.7515,21,-0.2005,14,-0.9574,32,1.01180
ENSG00000182774,RPS17,572,0.53482,624,0.61004,234,-1.0334,413,-0.1138
ENSG00000214575,CPEB1,65,0.59901,18,-1.4286,62,0.53360,39,-0.4658
ENSG00000103723,AP3B2,20,-2.5449,68,-0.6048,136,0.58970,123,0.69070
ENSG00000156232,WHAMM,84,1.58056,37,-0.1024,36,-0.1642,23,-1.2501
ENSG00000103942,HOMER2,20,-0.6424,49,0.86962,45,0.83627,22,-0.6782
ENSG00000169609,C15orf40,58,1.40286,34,0.25448,18,-0.7943,21,-0.8363
ENSG00000064726,BTBD1,20,-1.1769,35,-0.2690,33,-0.3873,55,0.92842
ENSG00000136404,TM6SF1,14,-1.1595,7,-2.0769,14,-1.2328,45,1.80541
ENSG00000166503,HDGFL3,270,-0.3550,321,-0.0482,451,0.58702,308,-0.1939
ENSG00000140600,SH3GL3,260,1.68056,41,-1.6144,109,-0.1206,78,-1.0011
ENSG00000140612,SEC11A,37,0.69526,22,-0.2071,24,-0.1213,22,-0.3644
ENSG00000073417,PDE8A,181,4.17386,14,-1.7329,22,-1.1484,4,-4.3186
ENSG00000170776,AKAP13,61,-0.2975,62,-0.2522,114,0.87250,63,-0.3969
ENSG00000140538,NTRK3,33,-1.8389,100,-0.0482,229,1.66206,82,-0.6093
ENSG00000259494,MRPL46,18,-0.8092,26,-0.1727,11,-1.5230,41,1.25962
ENSG00000181991,MRPS11,28,-1.2274,63,0.11580,57,-0.0573,71,0.59917
ENSG00000140545,MFGE8,18,-1.0520,71,1.24876,13,-1.5006,41,0.59904
ENSG00000140526,ABHD2,43,-0.9735,105,0.52745,95,0.42092,76,-0.0100
ENSG00000140521,POLG,16,-1.1604,36,0.17141,48,0.77964,31,-0.0698
ENSG00000166823,MESP1,2,-4.5819,55,0.53237,35,-0.1970,53,1.03591
ENSG00000157823,AP3S2,34,-0.8549,64,0.20341,45,-0.4141,69,0.62813
ENSG00000259291,ZNF710-AS1,25,-0.0334,82,2.05171,15,-0.8772,19,-0.7770
ENSG00000182054,IDH2,91,0.39144,123,0.86064,67,-0.1524,59,-0.5757
ENSG00000185043,CIB1,39,-0.0959,66,0.78173,23,-0.9942,44,0.22283
ENSG00000182768,NGRN,195,-1.5864,497,-0.0332,445,-0.2340,660,0.89250
ENSG00000140575,IQGAP1,138,2.95931,39,-0.0871,30,-0.5362,8,-3.2039
ENSG00000140564,FURIN,6,-1.8357,30,0.73407,22,0.21687,21,0.30947
ENSG00000196547,MAN2A2,100,0.78758,41,-0.7426,59,-0.1927,61,-0.2499
ENSG00000184508,HDDC3,14,-0.6884,20,-0.0954,12,-0.8821,27,0.90619
ENSG00000140553,UNC45A,12,-1.0320,15,-0.6579,31,0.49760,26,0.37366
ENSG00000185518,SV2B,65,-2.3324,91,-1.7065,326,0.30208,379,1.11527
ENSG00000176463,SLCO3A1,221,2.73723,37,-0.9938,48,-0.6572,26,-2.1366
ENSG00000272888,LINC01578,180,1.24191,107,0.16277,75,-0.4376,70,-0.8176
ENSG00000173575,CHD2,439,1.20707,251,0.07267,306,0.45913,131,-1.4083
ENSG00000182175,RGMA,44,1.13319,56,1.37471,30,0.34566,9,-2.1771
ENSG00000248441,LINC01197,7,-2.0523,48,1.05418,46,1.15465,20,-0.5962
ENSG00000185551,NR2F2,13,-1.0943,143,3.56582,23,-0.1174,7,-2.6222
ENSG00000140443,IGF1R,31,-0.1446,34,-0.0102,43,0.42372,32,-0.2019
ENSG00000182253,SYNM,210,0.92008,212,0.80214,133,0.02978,82,-1.1325
ENSG00000068305,MEF2A,139,-0.0276,120,-0.2638,263,1.23598,98,-0.9074
ENSG00000131871,SELENOS,94,1.48066,40,-0.1821,37,-0.3580,30,-0.9787
ENSG00000131876,SNRPA1,23,-1.1745,35,-0.4666,63,0.54345,52,0.34093
ENSG00000184277,TM2D3,39,-1.5528,45,-1.2226,86,-0.2367,139,1.22933
ENSG00000185418,TARSL2,318,2.27106,66,-0.8708,115,-0.0167,46,-2.0204
ENSG00000161980,POLR3K,11,-1.5073,27,-0.0390,18,-0.6905,38,1.13717
ENSG00000161981,SNRNP25,39,-1.8767,124,-0.0020,68,-1.0236,181,1.41224
ENSG00000103152,MPG,10,-2.5186,52,0.14723,50,0.07329,61,0.83243
ENSG00000103148,NPRL3,22,-0.2687,52,1.13538,16,-0.7842,26,0.02995
ENSG00000188536,HBA2,41,-0.4872,162,1.93015,41,-0.4957,43,-0.5815
ENSG00000206172,HBA1,35,-0.2147,80,1.18160,18,-1.2918,42,0.16647
ENSG00000007392,LUC7L,74,0.40440,47,-0.3799,81,0.57447,47,-0.5764
ENSG00000167930,FAM234A,84,2.24962,31,0.05202,18,-0.8918,14,-1.7042
ENSG00000076344,RGS11,32,0.22099,49,0.87580,46,0.91663,16,-1.3313
ENSG00000242173,ARHGDIG,96,-1.9610,332,0.05842,216,-0.6815,449,1.22997
ENSG00000086504,MRPL28,52,-1.5142,142,0.13536,116,-0.2157,166,0.79026
ENSG00000103202,NME4,18,-0.0973,77,2.56695,15,-0.4538,10,-1.5149
ENSG00000090565,RAB11FIP3,17,-1.4958,80,1.10263,41,0.00187,43,0.14857
ENSG00000007541,PIGQ,22,-0.6021,17,-0.9299,37,0.28683,36,0.40530
ENSG00000197562,RAB40C,12,-1.7377,40,0.17707,42,0.27031,42,0.50720
ENSG00000130731,METTL26,72,-1.5331,207,0.20115,121,-0.7041,246,1.04909
ENSG00000172366,MCRIP2,18,-1.1448,47,0.45085,24,-0.6686,44,0.77198
ENSG00000140983,RHOT2,24,-0.5264,27,-0.2927,35,0.11630,37,0.32296
ENSG00000103269,RHBDL1,0,-5.8411,28,0.34082,15,-0.7324,34,1.52034
ENSG00000103266,STUB1,125,-0.9411,261,0.29374,134,-0.8275,280,0.83910
ENSG00000161999,JMJD8,16,-0.8088,54,1.26413,22,-0.2067,24,-0.0784
ENSG00000127585,FBXL16,144,-2.0510,1462,1.87063,469,-0.1362,474,-0.1799
ENSG00000103260,METRN,292,0.62289,749,2.31297,77,-1.6476,123,-1.2748
ENSG00000103254,ANTKMT,26,-2.1582,123,0.32168,80,-0.4076,134,0.99862
ENSG00000103253,HAGHL,35,-0.3683,58,0.45229,27,-0.7901,51,0.46259
ENSG00000260807,AC009041.2,88,0.47042,80,0.24558,97,0.66188,47,-0.9382
ENSG00000005513,SOX8,194,3.44206,39,-0.4523,21,-1.5389,12,-2.9482
ENSG00000103275,UBE2I,49,-0.5819,111,0.77875,53,-0.4596,75,0.24848
ENSG00000007516,BAIAP3,49,-1.3494,96,-0.2366,160,0.68225,120,0.22074
ENSG00000007520,TSR3,58,-0.3334,125,0.94917,47,-0.7059,74,0.14389
ENSG00000090581,GNPTG,88,0.11661,80,-0.0579,52,-0.7887,93,0.37073
ENSG00000103249,CLCN7,46,0.39057,35,-0.0743,44,0.33016,31,-0.4740
ENSG00000138834,MAPK8IP3,94,-0.8949,170,0.10685,188,0.30877,171,0.22074
ENSG00000103024,NME3,74,-0.1477,139,0.89901,82,0.02875,71,-0.3418
ENSG00000074071,MRPS34,38,-1.3862,102,0.26530,73,-0.3134,109,0.75184
ENSG00000162032,SPSB3,22,-0.7226,34,0.01892,40,0.32909,35,0.16320
ENSG00000095906,NUBP2,24,-0.7947,72,1.05035,22,-0.9036,44,0.40126
ENSG00000063854,HAGH,71,-0.9166,104,-0.2576,72,-0.9087,166,1.09080
ENSG00000180185,FAHD1,17,-1.9596,45,-0.3816,66,0.25940,73,0.77217
ENSG00000140990,NDUFB10,110,-1.3309,231,-0.0837,150,-0.8259,336,1.16185
ENSG00000140988,RPS2,676,0.55867,800,0.76912,277,-1.0090,463,-0.2245
ENSG00000255198,SNHG9,49,0.51212,69,1.01716,32,-0.2880,29,-0.6841
ENSG00000127561,SYNGR3,31,-2.4482,91,-0.7033,134,-0.1202,202,1.25912
ENSG00000065054,SLC9A3R2,84,0.83578,67,0.34227,50,-0.1367,41,-0.6895
ENSG00000065057,NTHL1,19,-1.0288,38,0.10525,24,-0.6801,46,0.88750
ENSG00000103197,TSC2,59,-0.0815,63,0.04856,65,0.11302,60,-0.0404
ENSG00000008710,PKD1,47,-1.0975,79,-0.2178,169,1.24397,79,-0.3697
ENSG00000167964,RAB26,11,-2.3110,49,0.08027,83,1.14083,46,-0.0487
ENSG00000260260,SNHG19,31,0.37736,53,1.26921,16,-0.7898,21,-0.4817
ENSG00000167971,CASKIN1,29,-1.7532,192,1.35331,67,-0.4504,96,0.31980
ENSG00000167965,MLST8,29,-1.2546,86,0.56589,40,-0.7302,77,0.78609
ENSG00000184207,PGP,39,-1.9087,107,-0.2417,87,-0.6285,179,1.30918
ENSG00000167967,E4F1,6,-1.8923,11,-0.8917,32,0.87004,23,0.38770
ENSG00000167969,ECI1,36,0.02052,79,1.37201,12,-1.7344,36,0.02585
ENSG00000205937,RNPS1,108,-1.0458,172,-0.2445,215,0.12115,238,0.53980
ENSG00000167972,ABCA3,21,-2.1385,59,-0.4966,71,-0.2448,114,1.21590
ENSG00000162065,TBC1D24,16,-1.9856,49,-0.2227,89,0.88998,60,0.21435
ENSG00000185883,ATP6V0C,357,-1.4783,674,-0.3996,819,-0.1047,1131,0.90164
ENSG00000140992,PDPK1,48,-1.5859,111,-0.1997,161,0.45133,146,0.46667
ENSG00000167978,SRRM2,533,1.18540,291,-0.0157,442,0.78163,140,-1.6795
ENSG00000103363,ELOB,439,-0.4543,570,0.00237,318,-0.9921,722,0.79201
ENSG00000162076,FLYWCH2,5,-2.8997,57,0.92973,26,-0.3887,41,0.78373
ENSG00000059122,FLYWCH1,26,-0.9106,70,0.74088,31,-0.6511,53,0.51728
ENSG00000162073,PAQR4,55,1.21915,15,-1.0789,18,-0.8157,27,-0.2442
ENSG00000103145,HCFC1R1,105,-0.9799,204,0.14106,165,-0.2207,225,0.59528
ENSG00000006194,ZNF263,9,-1.3966,32,0.71496,27,0.48748,21,-0.0029
ENSG00000122390,NAA60,31,0.15408,46,0.80624,23,-0.3425,25,-0.2604
ENSG00000103351,CLUAP1,41,-0.1379,49,0.16477,71,0.93307,33,-0.7001
ENSG00000126602,TRAP1,27,-1.5776,47,-0.6421,53,-0.4907,99,1.25837
ENSG00000005339,CREBBP,151,0.58009,93,-0.2732,192,1.07333,66,-1.2291
ENSG00000217930,PAM16,29,-1.2665,65,0.10026,38,-0.8198,83,1.05696
ENSG00000262246,CORO7,30,0.67882,35,0.85915,11,-1.0127,18,-0.3702
ENSG00000103423,DNAJA3,13,-1.3263,18,-0.7378,17,-0.9289,42,1.44088
ENSG00000153406,NMRAL1,41,-0.4615,44,-0.3133,43,-0.3615,64,0.59329
ENSG00000103415,HMOX2,67,-0.9838,73,-0.7839,85,-0.5942,165,1.12137
ENSG00000089486,CDIP1,54,-1.8617,158,-0.0945,181,0.13228,210,0.74503
ENSG00000153443,UBALD1,14,-1.5983,27,-0.5024,42,0.22157,47,0.73878
ENSG00000102858,MGRN1,38,0.23126,23,-0.6227,50,0.76236,27,-0.5368
ENSG00000168101,NUDT16L1,13,-1.5865,52,0.59691,31,-0.2796,44,0.63628
ENSG00000067836,ROGDI,160,0.17308,96,-0.6482,115,-0.4211,162,0.32790
ENSG00000140632,GLYR1,56,-0.6901,86,0.04560,124,0.76423,77,-0.2028
ENSG00000118900,UBN1,90,0.88381,39,-0.5914,91,0.91867,33,-1.2588
ENSG00000103184,SEC14L5,93,1.92237,9,-2.1444,28,-0.5111,26,-0.9588
ENSG00000103174,NAGPA,7,-2.4506,9,-1.8567,67,1.43085,35,0.13784
ENSG00000078328,RBFOX1,97,-2.2633,241,-0.7573,648,0.98318,437,0.33668
ENSG00000183044,ABAT,55,-1.5127,210,0.71030,140,0.05322,153,0.34588
ENSG00000153048,CARHSP1,73,2.06714,45,0.77599,12,-1.4040,13,-1.6456
ENSG00000187555,USP7,85,-0.6722,71,-0.8813,188,0.78031,127,0.04105
ENSG00000183454,GRIN2A,59,-2.6469,184,-0.8189,413,0.53816,395,0.80525
ENSG00000182108,DEXI,14,-2.1302,63,0.32068,27,-1.0843,75,1.35295
ENSG00000189067,LITAF,219,4.41343,37,-0.5277,9,-2.6548,5,-4.3001
ENSG00000184602,SNN,45,-2.1844,251,0.58714,175,-0.0035,212,0.61641
ENSG00000122299,ZC3H7A,47,0.52036,34,-0.0857,52,0.72647,25,-0.9015
ENSG00000171490,RSL1D1,231,0.47028,149,-0.2956,264,0.73617,131,-0.7942
ENSG00000103342,GSPT1,131,0.31821,80,-0.4961,142,0.47703,95,-0.3995
ENSG00000048471,SNX29,64,2.17193,32,0.49089,22,-0.1086,7,-2.5371
ENSG00000237515,SHISA9,10,-2.4084,59,0.39133,94,1.43573,39,-0.4397
ENSG00000175595,ERCC4,51,1.14871,22,-0.4253,40,0.64250,16,-1.3181
ENSG00000186260,MRTFB,31,-2.3761,131,-0.0684,194,0.65920,158,0.43725
ENSG00000262454,MIR193BHG,23,-0.0445,47,1.18226,25,0.11336,18,-0.6413
ENSG00000140694,PARN,35,0.40282,12,-1.3384,40,0.66544,24,-0.4327
ENSG00000103429,BFAR,34,0.46585,30,0.23923,19,-0.5394,25,-0.1118
ENSG00000103512,NOMO1,3,-3.3319,29,0.02913,22,-0.4857,42,1.38016
ENSG00000179889,PDXDC1,103,0.61940,78,0.07181,73,-0.0212,62,-0.4639
ENSG00000157045,NTAN1,22,-0.5688,45,0.61081,30,-0.0389,32,0.08650
ENSG00000166780,BMERB1,133,-1.4802,241,-0.4607,334,0.05891,411,0.80784
ENSG00000166783,MARF1,102,-0.7194,210,0.49792,144,-0.1357,170,0.27309
ENSG00000133393,FOPNL,11,-1.2512,30,0.38228,27,0.20782,26,0.31523
ENSG00000134419,RPS15A,513,0.51588,749,1.09657,174,-1.3466,355,-0.2593
ENSG00000170540,ARL6IP1,203,-1.4660,360,-0.4896,376,-0.4686,678,1.15881
ENSG00000157106,SMG1,102,0.57055,59,-0.3694,133,1.13657,44,-1.2544
ENSG00000167186,COQ7,24,0.05953,9,-1.4237,17,-0.5320,29,0.62197
ENSG00000103528,SYT17,22,-0.5104,59,1.14932,21,-0.6141,31,0.07261
ENSG00000006007,GDE1,118,0.23339,84,-0.3338,79,-0.4702,112,0.22533
ENSG00000103540,CCP110,371,2.45017,46,-1.5617,113,-0.2266,54,-1.9088
ENSG00000103544,VPS35L,33,-0.3836,33,-0.3546,38,-0.1489,48,0.43754
ENSG00000103550,KNOP1,350,2.47981,73,-0.7752,99,-0.3413,46,-2.0746
ENSG00000167191,GPRC5B,581,3.03127,292,0.86871,40,-2.3561,39,-2.9681
ENSG00000066654,THUMPD1,50,-0.3552,73,0.26753,101,0.97067,48,-0.6470
ENSG00000102897,LYRM1,27,-0.3884,38,0.18636,20,-0.8654,41,0.62557
ENSG00000103316,CRYM,4,-5.5725,46,-2.0062,40,-2.3602,320,3.55188
ENSG00000197006,METTL9,56,-1.0683,106,0.00922,116,0.17842,121,0.42066
ENSG00000140740,UQCRC2,49,-2.0269,82,-1.1255,135,-0.3980,249,1.46643
ENSG00000185716,MOSMO,46,-1.0914,57,-0.6532,150,1.06342,85,-0.0817
ENSG00000122254,HS3ST2,6,-3.1761,0,-7.7499,15,-1.7487,81,3.22411
ENSG00000103404,USP31,42,0.96893,16,-0.7075,22,-0.2384,22,-0.3897
ENSG00000103365,GGA2,9,-1.2670,17,-0.2157,29,0.69644,21,0.17481
ENSG00000103353,UBFD1,6,-2.9530,22,-1.0104,34,-0.3960,64,1.63778
ENSG00000004779,NDUFAB1,71,-1.8732,110,-1.0879,154,-0.6378,333,1.56978
ENSG00000166847,DCTN5,99,-0.7073,161,0.12830,199,0.54382,146,-0.0472
ENSG00000166501,PRKCB,326,-1.9130,1140,0.13649,1873,1.15517,987,-0.1660
ENSG00000006116,CACNG3,14,-2.9219,76,-0.3185,120,0.48603,116,0.74879
ENSG00000122257,RBBP6,252,0.67917,118,-0.6310,325,1.22407,98,-1.3733
ENSG00000090905,TNRC6A,239,0.93298,114,-0.4060,250,1.02237,78,-1.4884
ENSG00000205629,LCMT1,25,-1.6266,48,-0.5658,47,-0.6537,99,1.34949
ENSG00000182601,HS3ST4,56,0.27654,34,-0.5523,85,1.11290,33,-0.9173
ENSG00000169189,NSMCE1,35,0.02575,45,0.40799,25,-0.5539,36,0.13359
ENSG00000077235,GTF3C1,65,-0.1588,70,-0.0285,96,0.54708,64,-0.2822
ENSG00000169180,XPO6,25,-1.0017,64,0.54020,61,0.52800,45,-0.0869
ENSG00000188322,SBK1,12,-1.0431,39,0.84891,24,0.07549,24,0.09554
ENSG00000176046,NUPR1,56,2.07125,88,2.58633,4,-2.5829,2,-4.3297
ENSG00000196502,SULT1A1,15,-2.0984,77,0.56782,60,0.19008,63,0.47465
ENSG00000168488,ATXN2L,26,-0.5926,33,-0.1960,41,0.18784,40,0.27628
ENSG00000178952,TUFM,83,-0.8388,177,0.43007,116,-0.2728,156,0.44035
ENSG00000178188,SH2B1,22,-1.0200,64,0.71088,53,0.44300,40,-0.0997
ENSG00000176953,NFATC2IP,58,0.21335,33,-0.7059,94,1.20642,35,-0.9206
ENSG00000079616,KIF22,18,-0.8018,58,1.12282,17,-0.9499,34,0.37822
ENSG00000103495,MAZ,52,-0.8973,134,0.67089,86,-0.0632,96,0.22131
ENSG00000167371,PRRT2,64,-1.7950,217,0.20086,329,1.06183,183,-0.1349
ENSG00000280789,PAGR1,36,1.06799,30,0.59210,15,-0.5853,15,-0.7689
ENSG00000103502,CDIPT,31,-1.4372,65,-0.1922,65,-0.1963,95,0.87878
ENSG00000174938,SEZ6L2,145,-1.8889,241,-0.9993,598,0.49618,572,0.72723
ENSG00000174939,ASPHD1,280,0.72491,245,0.40130,166,-0.2478,155,-0.5506
ENSG00000174943,KCTD13,10,-1.5365,39,0.68257,12,-1.2607,35,1.05340
ENSG00000149932,TMEM219,163,0.48483,181,0.59331,101,-0.3863,110,-0.3672
ENSG00000149930,TAOK2,18,-1.2348,57,0.70587,36,-0.0723,42,0.33884
ENSG00000149929,HIRIP3,90,1.05774,45,-0.2445,55,0.07630,38,-0.8090
ENSG00000169592,INO80E,26,-0.6545,38,-0.0216,40,0.09713,42,0.30872
ENSG00000149927,DOC2A,42,-2.3801,124,-0.6240,295,0.90124,210,0.39858
ENSG00000149926,TLCD3B,8,-2.3036,48,0.54215,27,-0.3976,45,0.91239
ENSG00000149925,ALDOA,24,-2.5344,116,-0.0508,38,-1.8795,192,1.98326
ENSG00000149923,PPP4C,19,-1.0261,39,0.20197,15,-1.4075,48,1.16258
ENSG00000090238,YPEL3,107,-1.3783,241,-0.0332,210,-0.2763,316,0.85026
ENSG00000102882,MAPK3,65,-1.3650,286,1.10309,121,-0.3542,165,0.32020
ENSG00000102879,CORO1A,22,-1.7400,43,-0.6164,47,-0.5135,91,1.31828
ENSG00000169217,CD2BP2,39,-0.3723,71,0.62190,46,-0.0984,49,0.01618
ENSG00000169221,TBC1D10B,62,0.57093,16,-1.5820,50,0.14220,44,-0.1318
ENSG00000179965,ZNF771,10,-2.4444,103,1.30053,50,0.08555,51,0.18230
ENSG00000179958,DCTPP1,8,-2.3933,22,-0.7264,33,-0.1211,49,1.25515
ENSG00000179918,SEPHS2,26,-0.9105,40,-0.1444,35,-0.4224,56,0.79306
ENSG00000080603,SRCAP,31,-0.3337,36,-0.0514,57,0.80374,32,-0.3842
ENSG00000156873,PHKG2,9,-1.6542,22,-0.3016,35,0.50969,31,0.47291
ENSG00000103549,RNF40,29,-0.5633,47,0.25869,47,0.31575,40,0.00372
ENSG00000099385,BCL7C,45,1.04897,35,0.44562,14,-1.0670,22,-0.4594
ENSG00000099364,FBXL19,6,-2.5288,52,0.82329,28,-0.2068,39,0.68267
ENSG00000099365,STX1B,52,-2.2220,239,0.25250,212,0.07360,255,0.73056
ENSG00000103496,STX4,68,0.57587,27,-0.9532,35,-0.6196,53,0.19830
ENSG00000167397,VKORC1,45,0.50981,19,-0.9219,27,-0.4325,36,0.14901
ENSG00000103507,BCKDK,12,-1.6229,24,-0.5542,26,-0.4774,48,1.23858
ENSG00000103510,KAT8,15,-1.5240,36,-0.0531,39,0.06948,46,0.67860
ENSG00000089280,FUS,167,0.05813,163,0.01799,133,-0.3358,170,0.15603
ENSG00000140688,C16orf58,19,-0.6240,15,-0.9764,27,-0.0735,35,0.67576
ENSG00000197302,ZNF720,21,-0.0183,22,-0.0086,32,0.73612,18,-0.5336
ENSG00000069329,VPS35,118,-1.3960,157,-0.8592,281,0.05554,355,0.88867
ENSG00000155330,C16orf87,20,-0.2368,19,-0.2532,29,0.45278,22,-0.0878
ENSG00000166123,GPT2,31,0.34482,74,1.81558,12,-1.3099,20,-0.6680
ENSG00000069345,DNAJA2,61,-1.6467,97,-0.8403,184,0.18954,215,0.86639
ENSG00000171208,NETO2,3,-3.3876,17,-0.9011,54,1.04764,37,0.46450
ENSG00000129636,ITFG1,48,-2.1603,53,-1.8663,180,-0.0150,261,1.35630
ENSG00000102893,PHKB,49,-0.2127,49,-0.1899,82,0.74548,48,-0.3569
ENSG00000102910,LONP2,115,0.26798,113,0.21293,126,0.45184,79,-0.5866
ENSG00000102921,N4BP1,45,0.41499,44,0.31218,56,0.85541,23,-1.1052
ENSG00000121274,TENT4B,29,-0.5154,20,-1.0680,84,1.53497,30,-0.7019
ENSG00000166164,BRD7,328,1.70821,157,0.12687,155,0.11878,66,-1.7538
ENSG00000083799,CYLD,92,0.21788,66,-0.3349,120,0.74021,65,-0.5898
ENSG00000177200,CHD9,344,1.20451,148,-0.3735,332,1.12548,76,-1.9772
ENSG00000103479,RBL2,57,1.40543,29,0.02686,32,0.17890,16,-1.3673
ENSG00000166971,AKTIP,55,-0.6182,54,-0.5773,80,0.02435,93,0.51272
ENSG00000103494,RPGRIP1L,27,-0.4312,12,-1.5755,60,1.08080,32,-0.2210
ENSG00000140718,FTO,38,-0.6613,25,-1.2563,56,-0.0008,70,0.70110
ENSG00000087258,GNAO1,352,-0.8806,481,-0.3202,866,0.73780,594,0.02591
ENSG00000159461,AMFR,59,-0.4091,66,-0.1780,83,0.20228,79,0.16612
ENSG00000167005,NUDT21,66,-0.8491,65,-0.7983,123,0.21559,130,0.54360
ENSG00000087263,OGFOD1,64,1.08957,17,-1.1866,44,0.31283,27,-0.7725
ENSG00000125124,BBS2,43,0.36709,52,0.65445,35,-0.0139,29,-0.5318
ENSG00000087250,MT3,1370,-0.5943,6334,2.13778,1222,-0.7844,1553,-0.5681
