Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000006283,CACNA1G,1,-4.0354,12,-0.4136,10,-0.6390,35,1.65284,12,-0.3549,10,-0.7359,11,-0.5026,20,0.38070
ENSG00000154945,ANKRD40,178,1.71993,50,-0.4502,71,0.11643,45,-0.6618,57,-0.2329,48,-0.5475,49,-0.4683,70,0.09535
ENSG00000108848,LUC7L3,355,1.13014,183,0.01569,236,0.42918,180,-0.0173,156,-0.2382,120,-0.7120,151,-0.2863,133,-0.4929
ENSG00000141232,TOB1,233,1.52405,276,1.85330,88,-0.1331,67,-0.6150,42,-1.2626,51,-1.0548,33,-1.6155,50,-1.0071
ENSG00000008294,SPAG9,327,1.04090,233,0.45845,155,-0.2003,168,-0.0840,178,0.01760,134,-0.4761,121,-0.5903,141,-0.3482
ENSG00000239672,NME1,88,-1.5133,154,-0.6688,133,-0.8958,259,0.16767,360,0.69498,241,0.03670,357,0.68152,269,0.20901
ENSG00000243678,NME2,175,-1.1473,347,-0.0869,179,-1.1142,424,0.26885,321,-0.2098,411,0.20772,626,0.88916,348,-0.0842
ENSG00000011258,MBTD1,19,0.54863,13,-0.0771,21,0.75382,15,0.28919,12,-0.1305,9,-0.5880,10,-0.3520,7,-0.8440
ENSG00000011260,UTP18,39,-0.2326,28,-0.7429,37,-0.3144,52,0.28836,48,0.11886,49,0.15685,44,-0.0183,50,0.16741
ENSG00000154975,CA10,26,-2.1348,61,-0.8927,23,-2.3483,217,1.41132,204,1.06011,92,-0.2954,134,0.34472,18,-2.6712
ENSG00000141198,TOM1L1,3,-1.8411,5,-1.2023,1,-3.5095,21,1.23077,14,0.37726,11,-0.0864,19,0.85247,7,-0.7839
ENSG00000166260,COX11,45,-0.8311,66,-0.2512,43,-0.9116,92,0.31857,90,0.24686,75,-0.0458,100,0.42071,94,0.31535
ENSG00000108924,HLF,48,-2.0278,127,-0.5621,190,0.07707,224,0.39598,256,0.56346,182,0.00838,156,-0.2419,223,0.33848
ENSG00000108960,MMD,41,-1.8566,82,-0.8258,219,0.73788,198,0.65333,76,-0.9449,118,-0.2952,77,-0.9221,271,1.11047
ENSG00000153933,DGKE,10,-2.3810,27,-1.0151,51,-0.0202,62,0.33964,77,0.66441,64,0.40332,67,0.42409,31,-0.8002
ENSG00000121060,TRIM25,8,-0.1158,9,0.16002,9,0.08862,6,-0.6684,16,1.08997,7,-0.3838,14,0.83703,3,-1.5202
ENSG00000121058,COIL,29,0.11281,36,0.48515,32,0.29745,25,-0.0746,26,-0.0637,24,-0.1952,21,-0.3414,24,-0.1640
ENSG00000121064,SCPEP1,26,-0.3570,20,-0.7658,37,0.22685,30,-0.1073,39,0.31620,45,0.62631,30,-0.0843,19,-0.7852
ENSG00000121057,AKAP1,43,0.06389,34,-0.2869,45,0.15045,45,0.15785,46,0.17912,36,-0.1991,45,0.14483,35,-0.2651
ENSG00000153944,MSI2,116,1.13835,159,1.72183,44,-0.4623,33,-0.9657,35,-0.8115,36,-0.8139,54,-0.1212,41,-0.5520
ENSG00000181610,MRPS23,50,-0.9630,84,-0.1743,67,-0.5218,107,0.25137,90,-0.0626,111,0.32380,97,0.06286,109,0.25114
ENSG00000180891,CUEDC1,52,2.28248,14,-0.0148,18,0.32280,5,-1.6412,6,-1.2139,9,-0.7578,9,-0.6716,17,0.21313
ENSG00000136451,VEZF1,76,1.80541,23,-0.2532,31,0.23060,11,-1.4741,17,-0.7162,19,-0.5747,11,-1.2895,51,1.04542
ENSG00000264112,AC015813.1,12,-0.2408,14,-0.0663,11,-0.3527,23,0.87970,15,0.04842,15,0.07016,8,-0.8208,7,-0.9932
ENSG00000136450,SRSF1,55,-0.1560,60,-0.0277,80,0.44410,66,0.14671,49,-0.3336,63,0.06470,53,-0.2291,53,-0.2021
ENSG00000264364,DYNLL2,190,-0.5322,244,-0.1358,249,-0.1031,238,-0.1936,430,0.79438,281,0.10292,342,0.40889,164,-0.7520
ENSG00000005379,TSPOAP1,28,-0.7955,40,-0.2439,50,0.09715,63,0.54836,53,0.19688,39,-0.3390,51,0.13231,44,-0.1064
ENSG00000213246,SUPT4H1,40,-0.9458,71,-0.0506,66,-0.1661,87,0.33045,78,0.10179,82,0.20860,81,0.16421,57,-0.3950
ENSG00000108389,MTMR4,31,-0.8259,30,-0.9090,44,-0.2959,67,0.40796,82,0.69241,62,0.27252,55,0.02413,36,-0.6204
ENSG00000108387,SEPTIN4,860,2.59885,74,-1.6180,248,0.24367,60,-2.0579,100,-1.1777,82,-1.5890,146,-0.5967,423,1.15069
ENSG00000108384,RAD51C,25,-0.8344,30,-0.6046,23,-0.9643,51,0.27198,54,0.35011,58,0.54529,42,-0.0711,44,0.00774
ENSG00000175175,PPM1E,13,-1.8764,15,-1.6081,49,0.15706,49,0.17674,59,0.45897,58,0.49342,40,-0.1609,54,0.31838
ENSG00000108395,TRIM37,50,-1.9178,101,-0.8556,187,0.10098,150,-0.2854,185,0.08175,288,0.95890,182,0.05712,178,0.01642
ENSG00000182628,SKA2,66,0.89308,65,0.87766,33,-0.2365,27,-0.5743,24,-0.7146,31,-0.3585,34,-0.1691,43,0.19649
ENSG00000167447,SMG8,9,-0.5007,10,-0.2697,12,-0.0956,13,0.13544,11,-0.1698,16,0.48004,10,-0.3039,13,0.03428
ENSG00000153982,GDPD1,25,-0.7180,39,-0.0714,27,-0.6505,44,0.13231,66,0.79589,48,0.32630,37,-0.1386,27,-0.6095
ENSG00000175155,YPEL2,56,-0.0375,23,-1.4058,75,0.43577,42,-0.5191,70,0.32991,80,0.64365,48,-0.2854,55,-0.0667
ENSG00000265313,LINC01476,1,-3.6859,29,0.82668,4,-2.2797,38,1.55181,16,-0.1706,16,-0.1658,15,-0.2187,4,-2.2874
ENSG00000108406,DHX40,48,0.57027,34,0.00438,37,0.15166,27,-0.3614,37,0.17096,32,-0.0992,25,-0.4667,37,0.16143
ENSG00000141367,CLTC,286,-1.2814,415,-0.7156,527,-0.3461,705,0.13067,969,0.64141,882,0.55601,636,-0.0500,552,-0.2723
ENSG00000141378,PTRH2,26,-0.6427,23,-0.8696,31,-0.3984,40,0.01537,48,0.29419,50,0.41706,42,0.10660,48,0.29216
ENSG00000062716,VMP1,76,-0.1014,46,-0.8654,52,-0.6876,95,0.30401,61,-0.4456,109,0.55822,77,-0.0763,88,0.13067
ENSG00000108423,TUBD1,15,0.51396,14,0.36091,9,-0.3748,11,-0.0258,6,-0.7926,10,-0.1422,7,-0.6328,17,0.67060
ENSG00000108443,RPS6KB1,43,0.30352,19,-0.9859,53,0.63116,46,0.43782,30,-0.2915,35,-0.0317,22,-0.7321,30,-0.2756
ENSG00000167434,CA4,9,-1.7800,64,1.38057,2,-3.7629,65,1.73390,39,0.51460,10,-1.6406,15,-0.9439,4,-2.7432
ENSG00000170832,USP32,37,-0.3217,44,-0.0663,67,0.62142,45,-0.0032,35,-0.3918,42,-0.1551,40,-0.2186,58,0.40442
ENSG00000062725,APPBP2,59,-0.1487,54,-0.3049,58,-0.1983,76,0.29067,59,-0.1457,65,-0.0086,70,0.11438,69,0.09714
ENSG00000141376,BCAS3,28,-0.1884,25,-0.3806,31,-0.0383,33,0.08438,35,0.16846,38,0.36483,33,0.05939,21,-0.6284
ENSG00000108506,INTS2,11,-0.1945,7,-0.9976,18,0.55402,12,-0.1580,17,0.45440,17,0.46869,6,-1.0785,12,-0.0597
ENSG00000108510,MED13,80,0.79881,51,0.04476,69,0.54800,55,0.20440,35,-0.5457,31,-0.7718,35,-0.5424,51,0.03921
ENSG00000087995,METTL2A,12,0.22430,16,0.68388,6,-0.7003,12,0.20683,7,-0.6536,10,0.00675,13,0.40169,5,-1.0479
ENSG00000146872,TLK2,50,0.45115,35,-0.1146,68,0.97973,30,-0.3810,37,-0.0404,33,-0.2363,25,-0.6557,36,-0.0683
ENSG00000170921,TANC2,36,-1.2570,51,-0.7266,97,0.29508,127,0.87904,94,0.25120,73,-0.1828,47,-0.8250,82,0.02248
ENSG00000008283,CYB561,21,-1.2666,28,-0.8646,38,-0.3773,45,-0.1223,71,0.62064,75,0.83121,68,0.53433,19,-1.4005
ENSG00000136485,DCAF7,73,0.24080,62,-0.0230,99,0.74927,60,-0.0644,57,-0.1411,49,-0.4395,49,-0.3992,69,0.15605
ENSG00000136463,TACO1,12,-1.1918,19,-0.5200,34,0.42959,28,0.13110,38,0.58740,29,0.18526,28,0.12335,17,-0.6949
ENSG00000198909,MAP3K3,27,1.15417,6,-1.1456,10,-0.4052,21,0.89484,13,-0.0792,9,-0.6092,11,-0.3049,5,-1.3894
ENSG00000266173,STRADA,26,0.10924,15,-0.7132,28,0.19471,27,0.19200,34,0.52058,28,0.23330,22,-0.1820,10,-1.3879
ENSG00000136490,LIMD2,7,-1.4314,23,0.31245,22,0.20325,25,0.47631,17,-0.1872,25,0.50998,14,-0.4805,8,-1.3235
ENSG00000108588,CCDC47,155,0.76808,94,-0.0496,113,0.24258,119,0.37811,60,-0.7431,68,-0.6115,58,-0.7871,116,0.28403
ENSG00000198231,DDX42,88,0.00925,80,-0.1274,110,0.38557,92,0.10505,106,0.31585,74,-0.2865,80,-0.1368,74,-0.2573
ENSG00000108592,FTSJ3,28,1.00473,15,-0.0850,13,-0.2436,16,0.04865,15,-0.0900,12,-0.4079,15,0.00344,12,-0.3862
ENSG00000087191,PSMC5,138,-0.4769,143,-0.4179,162,-0.2243,176,-0.1065,146,-0.3850,188,0.01550,306,0.81872,243,0.42721
ENSG00000266402,SNHG25,103,1.70576,81,1.25850,36,-0.1165,18,-1.2459,16,-1.3487,21,-1.0256,35,-0.1586,36,-0.0995
ENSG00000136478,TEX2,74,-0.0226,52,-0.5911,106,0.55501,79,0.07795,57,-0.4244,67,-0.2108,38,-1.0503,135,0.96831
ENSG00000261371,PECAM1,34,1.76010,18,0.67158,18,0.68523,5,-1.4000,6,-0.9596,4,-1.6344,9,-0.4751,16,0.49630
ENSG00000108654,DDX5,534,0.52122,309,-0.3601,458,0.26717,438,0.21835,318,-0.3163,405,0.07654,267,-0.5900,312,-0.3487
ENSG00000258890,CEP95,39,0.78606,25,0.09423,34,0.57503,19,-0.3619,19,-0.3548,20,-0.3404,17,-0.5505,27,0.19687
ENSG00000108854,SMURF2,27,0.85214,27,0.86627,20,0.35685,19,0.28563,13,-0.2748,8,-1.1440,10,-0.6511,8,-0.9453
ENSG00000120063,GNA13,78,1.52967,74,1.43513,28,-0.1842,19,-0.8693,17,-0.9598,15,-1.2594,15,-1.1558,38,0.30279
ENSG00000168646,AXIN2,13,-0.3325,22,0.50734,15,-0.0348,23,0.72957,14,-0.2269,15,-0.1252,7,-1.1181,11,-0.5672
ENSG00000154240,CEP112,26,0.14936,39,0.82415,20,-0.2154,18,-0.4744,15,-0.6914,11,-1.2986,37,0.73899,41,0.91290
ENSG00000154229,PRKCA,140,-0.3138,247,0.59757,153,-0.1809,240,0.63995,182,0.09742,146,-0.2847,123,-0.5218,96,-0.9038
ENSG00000198265,HELZ,46,0.40447,30,-0.2794,47,0.44970,40,0.19030,38,0.08387,33,-0.1268,31,-0.2421,20,-0.8865
ENSG00000197170,PSMD12,75,-0.7350,64,-0.9745,116,-0.0497,101,-0.3124,159,0.45853,146,0.36553,142,0.27191,150,0.36278
ENSG00000154217,PITPNC1,60,-0.0336,118,1.08121,95,0.71335,48,-0.4528,53,-0.2466,44,-0.5771,62,0.02072,45,-0.5022
ENSG00000130935,NOL11,22,0.02392,17,-0.3427,19,-0.2443,27,0.36528,16,-0.4950,27,0.42545,14,-0.6387,21,-0.0397
ENSG00000171634,BPTF,451,1.46833,287,0.66482,272,0.57199,123,-0.7640,123,-0.6877,96,-1.1598,128,-0.6283,216,0.19417
ENSG00000186665,C17orf58,14,-0.6432,17,-0.3224,28,0.47613,23,0.19849,28,0.45056,19,-0.1322,29,0.50212,8,-1.3539
ENSG00000182481,KPNA2,30,-1.0431,43,-0.5171,40,-0.6095,69,0.27352,62,0.06345,82,0.60890,63,0.09927,54,-0.1604
ENSG00000278730,AC005332.6,39,1.23432,18,-0.0476,14,-0.4646,18,-0.0707,18,-0.0443,15,-0.2995,10,-0.8760,20,0.08974
ENSG00000274712,AC005332.4,16,1.11159,9,0.04968,3,-1.5254,7,-0.1629,8,-0.0822,11,0.52050,3,-1.5596,7,-0.1983
ENSG00000196704,AMZ2,98,-0.4055,181,0.58099,112,-0.2005,136,0.11657,110,-0.2301,132,0.06446,115,-0.1564,120,-0.0946
ENSG00000108946,PRKAR1A,319,-0.6109,264,-0.9009,450,-0.0726,523,0.19028,553,0.25780,587,0.40801,530,0.18902,376,-0.3588
ENSG00000141338,ABCA8,118,4.02298,1,-3.6228,32,0.95478,1,-4.2849,2,-3.1018,2,-3.2430,4,-2.3034,17,-0.0484
ENSG00000154265,ABCA5,33,-0.3270,21,-1.0442,36,-0.2215,62,0.79418,41,-0.0019,49,0.33123,26,-0.7003,31,-0.4559
ENSG00000108984,MAP2K6,15,-0.2290,19,0.14598,24,0.52240,18,0.01665,15,-0.2625,17,-0.0851,13,-0.4179,20,0.18526
ENSG00000234899,SOX9-AS1,14,1.05449,29,2.48994,3,-1.0087,2,-2.0823,4,-0.8709,2,-1.7454,6,-0.1579,7,0.04574
ENSG00000125398,SOX9,144,1.78489,137,1.67929,56,0.12362,23,-1.3324,20,-1.4206,23,-1.3581,17,-1.6853,52,0.00446
ENSG00000227036,LINC00511,12,0.31663,11,0.26537,3,-1.6263,8,-0.2391,12,0.36074,14,0.75802,8,-0.2658,4,-1.2550
ENSG00000133195,SLC39A11,26,1.55241,12,0.21951,17,0.74692,3,-2.0578,4,-1.3803,9,-0.2131,8,-0.2994,13,0.35861
ENSG00000180616,SSTR2,20,-1.5100,11,-2.3397,162,1.88725,18,-1.8290,16,-1.8859,71,0.47581,19,-1.5881,145,1.66939
ENSG00000166685,COG1,24,-1.0281,37,-0.3651,65,0.55217,49,0.09618,51,0.15133,55,0.30169,35,-0.4303,45,-0.0592
ENSG00000133193,FAM104A,13,-0.8603,21,-0.2100,32,0.48291,24,0.02991,27,0.20271,27,0.26657,23,-0.0234,17,-0.4794
ENSG00000141219,C17orf80,31,0.75478,20,-0.0102,18,-0.1735,17,-0.2422,14,-0.4998,17,-0.2140,21,0.06006,25,0.35753
ENSG00000179604,CDC42EP4,104,0.91616,218,2.34482,37,-0.7462,25,-1.4557,34,-0.8991,31,-1.1270,54,-0.1551,42,-0.5496
ENSG00000172809,RPL38,1414,0.17484,1495,0.26659,836,-0.6547,992,-0.4310,1210,-0.0749,923,-0.5533,1676,0.45454,2222,0.93463
ENSG00000141540,TTYH2,266,3.01481,20,-1.5872,106,1.06505,8,-3.0556,18,-1.7341,14,-2.2457,17,-1.8113,90,0.78088
ENSG00000172794,RAB37,0,-3.7723,4,-1.3166,12,0.19991,8,-0.4934,17,0.67651,11,0.00777,32,1.84200,5,-1.1175
ENSG00000109062,SLC9A3R1,113,1.22099,138,1.58335,54,-0.0148,35,-0.7819,29,-0.9869,26,-1.2636,38,-0.5581,55,0.01462
ENSG00000109065,NAT9,15,-0.2268,13,-0.3581,21,0.30200,20,0.28280,22,0.42195,17,0.03669,14,-0.3299,11,-0.6780
ENSG00000161509,GRIN2C,17,0.00135,56,2.08894,10,-0.8691,13,-0.5252,15,-0.1892,9,-1.0464,23,0.44698,7,-1.2280
ENSG00000167861,HID1,28,-0.4884,23,-0.7748,40,0.06795,33,-0.2745,58,0.65642,57,0.72468,29,-0.4776,29,-0.4596
ENSG00000109089,CDR2L,32,2.06414,1,-2.5463,13,0.47595,3,-1.7696,9,-0.0460,7,-0.4358,13,0.47762,7,-0.4587
ENSG00000167862,MRPL58,21,-0.4849,28,-0.0175,14,-1.0614,38,0.52512,27,-0.0451,30,0.09289,36,0.37066,22,-0.3718
ENSG00000180901,KCTD2,38,-0.8246,37,-0.8544,70,0.10662,66,0.01798,102,0.73518,70,0.14386,67,0.05062,64,-0.0242
ENSG00000167863,ATP5PD,228,-1.1401,401,-0.2712,327,-0.5879,449,-0.1031,467,-0.0292,475,0.00013,809,0.88373,674,0.57148
ENSG00000125449,ARMC7,7,-0.6422,8,-0.3785,4,-1.2774,10,-0.1220,26,1.53300,12,0.23641,9,-0.1958,7,-0.6785
ENSG00000125458,NT5C,40,1.09336,31,0.65783,14,-0.5310,18,-0.2244,18,-0.2171,14,-0.6940,20,-0.0608,19,-0.0958
ENSG00000189159,JPT1,27,-2.3337,90,-0.5630,142,0.15543,157,0.36540,157,0.32013,169,0.51556,102,-0.3581,115,-0.1700
ENSG00000188612,SUMO2,210,-0.3404,257,-0.0210,259,-0.0111,312,0.33323,244,-0.1017,249,-0.0807,249,-0.0681,263,0.01510
ENSG00000125450,NUP85,15,-0.2299,19,0.14439,17,-0.0407,27,0.80442,11,-0.6750,19,0.18997,13,-0.4913,7,-1.3250
ENSG00000125447,GGA3,25,-0.8039,25,-0.7974,47,0.18597,44,0.08891,42,-0.0102,53,0.43350,58,0.52863,28,-0.6089
ENSG00000125445,MRPS7,55,-0.6544,83,-0.0019,52,-0.7221,85,0.03675,132,0.76649,92,0.18273,76,-0.1396,79,-0.0761
ENSG00000177885,GRB2,100,-0.6330,97,-0.6756,168,0.19012,175,0.29175,119,-0.3602,183,0.37471,121,-0.3272,172,0.23248
ENSG00000177728,TMEM94,33,-0.2283,58,0.68302,34,-0.1869,32,-0.3135,59,0.71033,26,-0.6664,53,0.51512,30,-0.3804
ENSG00000177303,CASKIN2,37,1.47406,23,0.58600,13,-0.2937,6,-1.4548,10,-0.7101,9,-0.9002,13,-0.2804,30,1.06829
ENSG00000108469,RECQL5,15,0.52071,8,-0.4980,18,0.79115,10,-0.1619,7,-0.6223,12,0.10485,9,-0.2915,9,-0.2914
ENSG00000161526,SAP30BP,57,0.20048,79,0.73626,48,-0.0634,57,0.23475,35,-0.5512,45,-0.2036,39,-0.4014,40,-0.3393
ENSG00000132470,ITGB4,55,3.89166,17,1.16547,4,-0.9171,0,-3.9589,0,-3.7469,3,-1.3469,0,-5.0023,0,-4.3474
ENSG00000132475,H3F3B,813,1.62900,511,0.78547,303,-0.0721,215,-0.6764,199,-0.7285,181,-0.9523,175,-0.9313,382,0.29988
ENSG00000132478,UNK,22,1.16470,15,0.52725,5,-1.0522,13,0.35083,7,-0.6072,11,0.06119,7,-0.6583,3,-1.8789
ENSG00000132471,WBP2,241,-0.4604,252,-0.3931,301,-0.1131,322,-0.0074,306,-0.0866,431,0.54109,337,0.06510,289,-0.1794
ENSG00000132481,TRIM47,53,1.98581,24,0.55773,9,-0.8877,9,-1.0892,15,-0.2405,16,-0.1240,13,-0.4720,7,-1.2270
ENSG00000204316,MRPL38,45,-0.2803,42,-0.3867,36,-0.6067,73,0.58116,68,0.38869,50,-0.1034,55,0.04448,42,-0.3720
ENSG00000161533,ACOX1,61,0.62558,67,0.77995,42,-0.0031,44,0.11222,43,0.04688,30,-0.5537,34,-0.3314,21,-1.0399
ENSG00000257949,TEN1,11,-0.2292,22,0.78160,15,0.15677,8,-0.8666,16,0.25722,16,0.28988,14,0.11724,8,-0.7153
ENSG00000167881,SRP68,46,-0.6598,54,-0.4027,90,0.39983,72,0.06055,56,-0.3611,97,0.60495,75,0.10201,42,-0.7879
ENSG00000182473,EXOC7,65,-0.0233,59,-0.1644,101,0.70463,54,-0.3579,77,0.25031,66,0.01689,58,-0.1987,58,-0.2066
ENSG00000141576,RNF157,32,-1.6266,119,0.41346,109,0.27223,76,-0.3381,107,0.23818,114,0.39601,94,0.03683,80,-0.2177
ENSG00000185262,UBALD2,35,0.54676,20,-0.3643,24,-0.0664,27,0.16149,24,-0.0839,25,0.00401,27,0.11138,16,-0.7012
ENSG00000161542,PRPSAP1,46,0.02764,55,0.30922,54,0.27871,51,0.21461,52,0.24047,37,-0.3432,36,-0.3625,33,-0.4881
ENSG00000175931,UBE2O,14,-1.8502,31,-0.6808,49,0.04250,61,0.45446,66,0.53079,59,0.39914,45,-0.0920,32,-0.6347
ENSG00000161544,CYGB,7,-0.9571,15,0.24457,12,-0.0865,18,0.57495,14,0.14546,10,-0.3935,18,0.48716,7,-0.8157
ENSG00000163597,SNHG16,24,-0.0807,30,0.25240,26,0.05104,31,0.37135,17,-0.5896,15,-0.8804,40,0.72717,25,-0.0526
ENSG00000182534,MXRA7,152,-0.5761,282,0.41528,221,0.02039,216,-0.0184,222,0.02064,245,0.21045,198,-0.1608,189,-0.2345
ENSG00000070495,JMJD6,12,-0.4444,14,-0.2030,18,0.18845,20,0.45853,19,0.27426,15,-0.1249,9,-0.8441,17,0.08082
ENSG00000181038,METTL23,29,0.63971,21,0.12933,12,-0.7089,19,-0.0681,13,-0.5970,22,0.18321,15,-0.3562,23,0.27462
ENSG00000161547,SRSF2,113,-0.3322,115,-0.2977,112,-0.3421,156,0.21067,157,0.19237,161,0.26710,105,-0.4460,155,0.17829
ENSG00000092931,MFSD11,16,-0.1295,20,0.26689,18,0.12799,13,-0.4002,14,-0.2689,23,0.60326,16,-0.0867,11,-0.6083
ENSG00000167889,MGAT5B,1,-4.7176,49,0.49119,10,-1.8603,67,1.19267,50,0.51604,35,-0.0775,48,0.43781,2,-3.7993
ENSG00000234912,SNHG20,7,-0.7764,12,-0.0386,11,-0.1451,20,0.90564,18,0.57506,12,0.01695,7,-0.9006,4,-1.7903
ENSG00000129657,SEC14L1,63,0.17522,70,0.33980,38,-0.6095,91,0.91473,43,-0.4124,44,-0.4331,50,-0.1967,31,-0.9227
ENSG00000184640,SEPTIN9,58,0.09120,56,0.02359,52,-0.0905,45,-0.3430,55,0.00055,70,0.44450,40,-0.4806,58,0.09232
ENSG00000078687,TNRC6C,94,0.97674,47,-0.1778,56,0.10171,70,0.55279,29,-0.9081,53,0.02583,28,-0.9724,23,-1.2747
ENSG00000141524,TMC6,62,3.61398,2,-2.5586,19,0.92586,1,-3.3352,2,-2.1566,3,-1.7496,2,-2.1441,9,-0.1920
ENSG00000108639,SYNGR2,72,2.75712,14,-0.2622,15,-0.1302,8,-1.2051,6,-1.3885,7,-1.4604,10,-0.6797,18,0.11522
ENSG00000183077,AFMID,57,1.29021,8,-1.7692,26,0.00639,20,-0.4993,38,0.60530,24,-0.1766,17,-0.6647,30,0.19530
ENSG00000204278,TMEM235,58,3.31367,0,-5.2203,18,0.81105,0,-4.7694,1,-2.6926,3,-1.8451,2,-2.2466,21,1.12520
ENSG00000087157,PGS1,20,-0.1347,13,-0.7274,17,-0.3263,20,-0.1232,33,0.71576,29,0.55665,15,-0.5719,18,-0.2693
ENSG00000108669,CYTH1,107,1.37381,31,-0.6474,51,0.09694,46,-0.0618,28,-0.8448,41,-0.2558,30,-0.7328,56,0.24978
ENSG00000055483,USP36,43,1.05784,29,0.37872,30,0.43329,21,-0.1338,18,-0.3377,20,-0.2072,17,-0.4903,8,-1.5012
ENSG00000035862,TIMP2,324,1.15261,165,0.01492,107,-0.6636,149,-0.1668,191,0.25084,154,-0.1087,150,-0.1344,92,-0.8946
ENSG00000108679,LGALS3BP,80,2.77642,38,1.20465,10,-0.8881,7,-1.4431,9,-1.0230,6,-1.8187,7,-1.3785,11,-0.6990
ENSG00000171302,CANT1,21,-0.2339,24,-0.0552,26,0.10895,24,-0.0233,26,0.07512,24,-0.0569,19,-0.4133,34,0.51602
ENSG00000167280,ENGASE,11,-0.0431,7,-0.6502,7,-0.6955,14,0.31515,12,0.00349,16,0.63305,14,0.30043,4,-1.6097
ENSG00000167281,RBFOX3,19,-2.3583,116,0.37893,126,0.51378,126,0.58962,81,-0.2037,94,0.04267,65,-0.5541,73,-0.3705
ENSG00000141582,CBX4,52,0.07235,44,-0.2089,49,-0.0247,59,0.28941,57,0.22277,47,-0.0958,46,-0.1367,39,-0.3722
ENSG00000167291,TBC1D16,11,0.00321,32,1.79079,6,-0.9821,8,-0.6461,11,-0.0028,11,0.01462,10,-0.2203,5,-1.3202
ENSG00000171298,GAA,28,-0.1011,28,-0.0959,37,0.36059,33,0.20807,37,0.34927,27,-0.1854,35,0.24779,12,-1.3322
ENSG00000141543,EIF4A3,49,0.03594,66,0.50562,65,0.48017,55,0.24670,40,-0.2721,43,-0.2099,27,-0.8878,38,-0.3556
ENSG00000181045,SLC26A11,18,-0.6584,28,0.07134,43,0.77525,24,-0.1967,28,0.06228,30,0.16478,22,-0.3505,24,-0.2065
ENSG00000173821,RNF213,77,2.24373,22,-0.0137,30,0.47686,8,-1.5514,14,-0.7250,9,-1.4707,21,-0.0377,22,0.00244
ENSG00000173818,ENDOV,16,-0.2367,22,0.26977,17,-0.1261,20,0.10673,24,0.41826,18,-0.0783,17,-0.1254,14,-0.3929
ENSG00000171246,NPTX1,59,-2.6379,106,-1.7797,1121,2.15252,295,-0.2467,150,-1.2624,284,-0.3081,79,-2.2106,714,1.26478
ENSG00000141564,RPTOR,19,-0.1780,20,-0.0774,15,-0.5154,28,0.53826,20,-0.1207,25,0.26748,15,-0.5228,17,-0.3339
ENSG00000176108,CHMP6,19,0.35703,22,0.52227,9,-0.8497,20,0.49731,12,-0.4213,15,-0.1001,8,-0.9245,15,-0.0349
ENSG00000226137,BAIAP2-DT,40,-0.2213,47,0.01246,47,0.01411,41,-0.2266,43,-0.1082,53,0.24470,53,0.21337,46,-0.0130
ENSG00000175866,BAIAP2,59,-1.0952,93,-0.3931,200,0.85037,184,0.82012,90,-0.4503,112,-0.1259,61,-1.0365,103,-0.2314
ENSG00000181409,AATK,212,1.77212,18,-2.1751,99,0.40528,46,-0.8529,74,-0.0657,68,-0.2111,42,-0.9224,94,0.32351
ENSG00000167302,TEPSIN,7,-0.2745,8,0.01161,12,0.55615,8,-0.0202,5,-0.6712,12,0.62690,7,-0.3057,4,-1.0563
ENSG00000224877,NDUFAF8,153,-0.4057,272,0.51659,127,-0.6957,205,0.06023,228,0.22514,150,-0.4925,265,0.46861,229,0.23172
ENSG00000157637,SLC38A10,40,0.53159,40,0.51133,19,-0.6254,37,0.45064,22,-0.4425,32,0.15641,21,-0.4861,10,-1.5704
ENSG00000266074,BAHCC1,10,-0.5018,21,0.74661,5,-1.3929,16,0.32891,14,0.02913,15,0.23955,16,0.28257,5,-1.3503
ENSG00000184009,ACTG1,945,-0.3078,978,-0.2550,1124,-0.0338,963,-0.3099,1160,0.01622,1615,0.64662,1019,-0.1896,1098,-0.0712
ENSG00000185504,FAAP100,14,0.35775,22,1.11363,11,0.00667,11,-0.0698,14,0.31833,7,-0.7887,8,-0.5303,8,-0.5794
ENSG00000182446,NPLOC4,44,-0.0814,48,0.04685,34,-0.4707,46,-0.0294,58,0.37124,62,0.54411,32,-0.5751,32,-0.5883
ENSG00000204237,OXLD1,27,-0.4495,30,-0.2945,24,-0.6415,43,0.30278,34,-0.1082,45,0.37802,44,0.28724,30,-0.3257
ENSG00000185298,CCDC137,16,0.08422,15,-0.0023,13,-0.3110,16,0.01261,16,0.02820,20,0.47685,16,0.05340,7,-1.1433
ENSG00000214087,ARL16,25,-1.0378,37,-0.4342,37,-0.4422,61,0.42694,54,0.17587,59,0.36237,50,0.04582,43,-0.2052
ENSG00000185359,HGS,51,0.02552,47,-0.0906,42,-0.2847,47,-0.1049,58,0.23113,54,0.14526,51,0.04201,49,-0.0471
ENSG00000262814,MRPL12,49,-0.8506,83,-0.0346,43,-1.0248,82,-0.0590,114,0.48502,112,0.53255,109,0.42291,58,-0.5847
