Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000166949,SMAD3,33,1.12279,18,-0.3281,8,-1.4270,27,0.40009,5,-1.9876,9,-1.3195
ENSG00000103591,AAGAB,61,0.77353,45,0.02061,36,-0.3367,18,-1.3310,37,-0.2915,21,-1.1487
ENSG00000189227,C15orf61,51,0.59029,36,-0.1943,16,-1.3522,54,0.48270,31,-0.3874,26,-0.6632
ENSG00000137764,MAP2K5,19,0.58732,16,0.07288,12,-0.3453,7,-1.0964,17,0.22317,5,-1.5502
ENSG00000033800,PIAS1,120,0.87083,76,-0.2287,71,-0.2726,62,-0.4932,69,-0.3175,27,-1.7182
ENSG00000169018,FEM1B,110,0.06673,133,0.45024,59,-0.9121,93,-0.2284,121,0.18776,65,-0.7680
ENSG00000103647,CORO2B,105,0.75935,79,0.03750,59,-0.4165,39,-1.0701,59,-0.4167,39,-1.0670
ENSG00000140350,ANP32A,100,-0.4384,134,0.18414,145,0.27410,131,0.11604,147,0.29791,120,-0.0247
ENSG00000138604,GLCE,30,2.00096,8,-1.2040,11,-0.5003,8,-0.8742,6,-1.2982,1,-3.7479
ENSG00000137818,RPLP1,1001,-0.3002,821,-0.6304,1209,0.08133,2001,0.91187,1030,-0.1718,1927,0.84711
ENSG00000140332,TLE3,13,-0.5217,11,-0.8209,26,0.70562,39,1.41114,24,0.53923,11,-0.5720
ENSG00000137831,UACA,27,-1.6392,17,-2.2020,429,3.99063,19,-1.8180,22,-1.5918,67,0.08843
ENSG00000166173,LARP6,111,1.28655,58,-0.3427,24,-1.6107,51,-0.4648,40,-0.8237,28,-1.3899
ENSG00000137821,LRRC49,51,-0.1513,84,0.94639,38,-0.5431,28,-1.0407,49,-0.1655,29,-0.9769
ENSG00000066933,MYO9A,171,0.53718,167,0.41817,100,-0.4899,39,-1.8842,105,-0.4086,75,-0.9272
ENSG00000067225,PKM,753,0.66327,595,0.06227,354,-0.7582,620,0.11567,348,-0.7828,222,-1.4604
ENSG00000137817,PARP6,56,0.63101,43,-0.0159,13,-1.8279,39,-0.1416,34,-0.3596,36,-0.2578
ENSG00000140488,CELF6,25,0.43426,20,-0.0165,9,-1.3041,29,0.53414,9,-1.2881,20,-0.0321
ENSG00000213614,HEXA,35,0.26556,32,0.04149,37,0.27204,33,0.04812,29,-0.1566,10,-1.6657
ENSG00000166233,ARIH1,64,0.16336,69,0.30171,61,0.03277,29,-1.1037,66,0.15974,36,-0.7556
ENSG00000140463,BBS4,20,0.07991,21,0.16025,31,0.75837,11,-0.8011,19,-0.0108,8,-1.3051
ENSG00000067141,NEO1,24,-0.1810,14,-1.0549,58,1.35151,30,0.22533,37,0.57954,21,-0.3233
ENSG00000156642,NPTN,454,0.85397,411,0.49035,114,-1.6011,121,-1.5075,155,-1.1434,134,-1.3520
ENSG00000067221,STOML1,52,0.19527,69,0.78746,27,-0.8589,22,-1.1875,39,-0.3173,22,-1.1554
ENSG00000138623,SEMA7A,33,0.60136,33,0.49129,5,-2.4815,15,-0.7847,22,-0.2111,11,-1.3209
ENSG00000138629,UBL7,81,1.15421,37,-0.6380,30,-0.8631,56,0.12077,25,-1.1394,30,-0.8545
ENSG00000179151,EDC3,15,0.25152,17,0.43593,3,-1.9818,17,0.30155,15,0.11272,4,-1.8720
ENSG00000103653,CSK,17,-0.2491,13,-0.7087,36,0.99940,30,0.69027,24,0.29376,16,-0.3245
ENSG00000140474,ULK3,19,-0.2811,30,0.59994,25,0.18584,15,-0.5575,17,-0.4035,20,-0.1682
ENSG00000178802,MPI,45,0.21933,40,-0.0402,42,0.06046,44,0.13030,40,-0.0176,22,-0.9171
ENSG00000178761,FAM219B,31,0.09154,29,-0.0303,28,-0.0961,43,0.58143,26,-0.2300,19,-0.6809
ENSG00000178741,COX5A,259,1.08925,105,-0.8927,87,-1.0359,191,0.17288,103,-0.7856,152,-0.1892
ENSG00000198794,SCAMP5,227,0.38900,209,0.16142,122,-0.7105,191,-0.0176,167,-0.2212,106,-0.9254
ENSG00000140365,COMMD4,27,0.17431,19,-0.5616,28,0.15908,39,0.68900,27,0.11111,19,-0.4406
ENSG00000140400,MAN2C1,20,-0.3411,20,-0.3161,56,1.43790,34,0.58393,22,-0.1435,8,-1.6384
ENSG00000169375,SIN3A,32,0.24838,32,0.16085,19,-0.6120,28,-0.0388,28,-0.0864,20,-0.5464
ENSG00000169410,PTPN9,19,0.11909,14,-0.3999,22,0.32183,29,0.81839,18,0.03207,8,-1.1907
ENSG00000169371,SNUPN,41,0.76226,23,-0.5497,40,0.42382,25,-0.3190,27,-0.1610,9,-1.7284
ENSG00000177971,IMP3,61,0.49512,54,0.13886,30,-0.8027,36,-0.4947,34,-0.5776,43,-0.2336
ENSG00000140367,UBE2Q2,69,-0.0034,66,-0.0889,77,0.18233,41,-0.7901,84,0.32996,82,0.27599
ENSG00000167196,FBXO22,33,-0.6695,66,0.82234,94,1.21841,7,-2.7116,49,0.14055,17,-1.5116
ENSG00000140374,ETFA,39,0.03009,33,-0.3213,30,-0.4123,77,1.12750,31,-0.3423,33,-0.2337
ENSG00000140386,SCAPER,171,-0.1418,189,0.07133,271,0.63990,105,-0.8539,190,0.06161,189,0.06021
ENSG00000117906,RCN2,169,0.59044,134,0.01993,59,-1.2371,110,-0.2920,125,-0.0970,88,-0.6390
ENSG00000140391,TSPAN3,339,0.34043,265,-0.1989,306,0.06669,379,0.41085,241,-0.3090,152,-1.0156
ENSG00000173517,PEAK1,66,0.32451,60,0.08529,47,-0.2972,13,-2.2449,46,-0.3309,81,0.56303
ENSG00000140382,HMG20A,45,-0.0992,56,0.39157,9,-2.4355,53,0.20276,68,0.60777,35,-0.4368
ENSG00000169783,LINGO1,197,0.40579,226,0.65660,68,-1.3517,104,-0.7208,100,-0.7897,87,-0.9870
ENSG00000136425,CIB2,15,-0.0438,11,-0.5218,17,0.19871,18,0.29712,5,-1.6529,32,1.25863
ENSG00000166411,IDH3A,120,0.74055,97,0.16082,30,-1.6370,63,-0.5415,57,-0.6947,61,-0.5834
ENSG00000103740,ACSBG1,44,-0.6293,19,-1.9772,85,0.57141,147,1.52006,142,1.45255,50,-0.2787
ENSG00000140403,DNAJA4,141,0.75363,107,0.04680,41,-1.4074,104,-0.0102,47,-1.2052,71,-0.6002
ENSG00000140395,WDR61,46,0.56622,25,-0.6964,46,0.37115,47,0.42919,31,-0.2576,17,-1.1407
ENSG00000136381,IREB2,44,0.18680,48,0.33739,40,-0.0315,32,-0.3549,44,0.11824,11,-1.9712
ENSG00000041357,PSMA4,162,-0.0010,240,0.85094,136,-0.2775,73,-1.2255,134,-0.2955,72,-1.2449
ENSG00000185787,MORF4L1,806,-0.1357,1056,0.43415,759,-0.1896,558,-0.6663,908,0.09374,803,-0.1016
ENSG00000103811,CTSH,21,-1.0002,9,-2.3346,129,2.28695,83,1.43139,48,0.48269,17,-1.0647
ENSG00000058335,RASGRF1,120,0.35739,149,0.79602,24,-2.2113,82,-0.3548,54,-0.9830,46,-1.2191
ENSG00000166557,TMED3,46,0.53178,37,0.04769,23,-0.7050,40,0.12844,23,-0.7276,22,-0.7812
ENSG00000086666,ZFAND6,52,-0.0094,53,0.01368,55,0.09186,61,0.23599,52,0.00554,40,-0.4017
ENSG00000259417,CTXND1,11,-0.8243,6,-1.7946,37,1.26052,44,1.58714,14,-0.2879,30,0.91305
ENSG00000172379,ARNT2,191,0.52267,130,-0.3295,114,-0.4659,196,0.39052,109,-0.5412,121,-0.3739
ENSG00000136379,ABHD17C,27,0.14599,14,-1.1255,39,0.67248,42,0.79462,29,0.18950,22,-0.2349
ENSG00000117899,MESD,50,-0.0160,51,0.01830,56,0.15626,46,-0.1368,66,0.41538,35,-0.5880
ENSG00000140406,TLNRD1,33,0.41094,27,-0.0333,10,-1.5652,25,-0.1248,28,0.02048,27,0.00717
ENSG00000182774,RPS17,343,-0.0407,245,-0.6677,414,0.26839,571,0.79930,301,-0.2380,454,0.42001
ENSG00000214575,CPEB1,34,0.01277,49,0.82774,17,-1.0145,20,-0.7972,33,-0.0081,15,-1.1655
ENSG00000103723,AP3B2,93,0.63822,93,0.55300,18,-2.0346,39,-0.9272,53,-0.4617,26,-1.5563
ENSG00000156232,WHAMM,31,-0.2126,25,-0.5478,66,1.07350,31,-0.1341,33,-0.0422,45,0.44346
ENSG00000103942,HOMER2,17,-0.9745,28,0.05994,23,-0.2442,37,0.51085,44,0.80121,43,0.73508
ENSG00000169612,RAMAC,17,0.65775,11,-0.2852,17,0.40814,6,-1.1129,13,-0.0802,6,-1.1602
ENSG00000169609,C15orf40,31,0.19303,23,-0.3698,41,0.59183,35,0.34053,25,-0.1791,17,-0.7689
ENSG00000064726,BTBD1,58,1.11970,26,-0.6841,17,-1.2214,50,0.41537,23,-0.7930,18,-1.1365
ENSG00000136404,TM6SF1,20,-0.5211,50,1.59353,9,-1.5934,7,-1.9130,27,0.05930,9,-1.5963
ENSG00000166503,HDGFL3,290,-0.1477,356,0.28444,262,-0.2636,238,-0.4098,339,0.14219,341,0.15049
ENSG00000140600,SH3GL3,93,0.45809,80,0.07532,30,-1.4422,56,-0.4872,93,0.29635,55,-0.5110
ENSG00000140612,SEC11A,23,-0.1429,12,-1.2416,38,0.70425,46,1.01326,36,0.58649,23,-0.1348
ENSG00000073417,PDE8A,26,1.16702,5,-1.9535,14,-0.2762,14,-0.2987,26,0.74374,10,-0.7856
ENSG00000170776,AKAP13,56,-0.1735,59,-0.0582,167,1.71425,13,-2.2710,36,-0.8055,52,-0.2522
ENSG00000140538,NTRK3,152,0.38018,159,0.42206,140,0.12473,79,-0.7660,72,-0.8949,48,-1.4981
ENSG00000259494,MRPL46,35,1.27382,14,-0.7811,19,-0.2119,19,-0.1821,11,-1.0660,8,-1.4771
ENSG00000181991,MRPS11,62,0.70858,44,-0.1364,12,-1.9869,56,0.28870,40,-0.2523,26,-0.8716
ENSG00000140545,MFGE8,25,-1.0170,33,-0.4238,138,2.11648,63,0.69494,32,-0.3817,22,-0.9794
ENSG00000140526,ABHD2,102,-0.1112,94,-0.2416,133,0.34380,149,0.53295,123,0.22383,82,-0.4180
ENSG00000140521,POLG,34,0.24004,37,0.43148,18,-0.8144,30,-0.0142,26,-0.2671,13,-1.2418
ENSG00000166823,MESP1,45,1.02081,21,-0.6579,16,-0.9997,50,0.80324,13,-1.2721,11,-1.4595
ENSG00000157823,AP3S2,50,0.21348,46,0.01638,32,-0.5634,63,0.51308,43,-0.0730,26,-0.8835
ENSG00000242498,ARPIN,13,-0.3391,10,-0.7315,30,1.11881,23,0.62770,16,0.02617,17,0.15076
ENSG00000259291,ZNF710-AS1,30,-0.4041,19,-1.0879,42,0.26213,93,1.62045,40,0.16727,41,0.23424
ENSG00000182054,IDH2,90,0.36163,41,-1.1196,108,0.53626,124,0.76656,90,0.24097,44,-0.8745
ENSG00000185043,CIB1,51,0.32334,23,-1.1403,82,0.99786,83,1.02084,23,-1.0296,27,-0.7569
ENSG00000182768,NGRN,502,0.35614,435,0.01611,288,-0.6292,410,-0.0810,358,-0.2945,381,-0.1991
ENSG00000140575,IQGAP1,22,-0.8171,13,-1.5736,144,2.71384,28,-0.2324,35,0.11461,25,-0.3896
ENSG00000140564,FURIN,18,0.01737,21,0.38170,22,0.31934,16,-0.1941,19,0.11365,3,-2.5842
ENSG00000196547,MAN2A2,65,0.57577,50,-0.0450,49,-0.0806,45,-0.1942,43,-0.2619,16,-1.7071
ENSG00000184508,HDDC3,25,0.71802,8,-1.4487,15,-0.3322,28,0.68381,22,0.25918,15,-0.2857
ENSG00000140553,UNC45A,19,0.08904,22,0.33151,30,0.77742,15,-0.3027,9,-1.0045,6,-1.5701
ENSG00000198901,PRC1,14,0.00159,23,1.03475,1,-3.9291,5,-1.4897,17,0.22452,9,-0.7504
ENSG00000184056,VPS33B,24,1.26094,13,-0.2257,7,-1.1408,10,-0.5508,8,-0.8841,3,-2.2530
ENSG00000185518,SV2B,271,0.61741,301,0.76617,37,-2.6150,80,-1.4780,129,-0.7592,85,-1.3819
ENSG00000176463,SLCO3A1,27,-0.0135,25,-0.1942,60,1.27955,16,-0.8384,30,0.13746,13,-1.1100
ENSG00000185442,FAM174B,20,0.66984,15,-0.0172,15,-0.0226,10,-0.6673,9,-0.6762,7,-1.0624
ENSG00000272888,LINC01578,97,0.06822,82,-0.2502,70,-0.4592,136,0.59993,86,-0.1359,106,0.19641
ENSG00000173575,CHD2,158,-0.6194,242,0.26373,322,0.67401,115,-0.9448,248,0.24775,293,0.51891
ENSG00000182175,RGMA,21,-0.5321,20,-0.5132,47,0.91232,46,0.88009,44,0.78280,14,-0.9858
ENSG00000248441,LINC01197,39,1.01202,25,-0.0838,25,-0.0996,13,-1.0366,1,-3.9900,19,-0.5209
ENSG00000185551,NR2F2,19,-1.1126,4,-3.2402,137,2.53697,117,2.20137,3,-3.5288,23,-0.5983
ENSG00000140450,ARRDC4,15,-0.4436,16,-0.3753,38,1.12631,31,0.79578,2,-3.1375,30,0.72144
ENSG00000140443,IGF1R,37,-0.2177,51,0.46013,50,0.34696,27,-0.6409,43,0.08533,27,-0.6177
ENSG00000182253,SYNM,171,0.15583,126,-0.4543,334,1.22763,110,-0.5888,69,-1.2784,184,0.22214
ENSG00000168904,LRRC28,17,0.22559,17,0.27618,17,0.14229,14,-0.1159,9,-0.7238,7,-1.0458
ENSG00000068305,MEF2A,234,0.51639,228,0.37763,140,-0.4721,74,-1.4352,154,-0.3270,95,-1.0549
ENSG00000259583,AC015712.2,14,0.28942,17,0.67339,8,-0.5664,7,-0.7725,2,-2.2305,10,-0.2996
ENSG00000154237,LRRK1,18,-0.5862,48,1.65795,6,-2.1061,4,-2.7130,31,0.41114,7,-1.8364
ENSG00000131871,SELENOS,44,-0.1453,40,-0.3089,92,1.11670,58,0.35178,48,0.05812,21,-1.2151
ENSG00000131876,SNRPA1,37,0.62673,25,-0.2319,14,-1.1024,35,0.33303,14,-1.0549,27,-0.0706
ENSG00000184277,TM2D3,118,0.98783,80,-0.0214,36,-1.2407,73,-0.1597,42,-0.9879,25,-1.7841
ENSG00000185418,TARSL2,75,0.08049,86,0.35278,95,0.43910,37,-1.0252,57,-0.3843,49,-0.5933
ENSG00000161980,POLR3K,32,1.03223,11,-1.1540,27,0.37388,16,-0.4197,18,-0.2753,13,-0.7449
ENSG00000161981,SNRNP25,114,0.62025,75,-0.3175,24,-1.9370,114,0.40392,55,-0.7413,99,0.18898
ENSG00000103152,MPG,47,0.55993,40,0.14545,10,-1.9128,27,-0.5285,33,-0.2059,33,-0.2191
ENSG00000103148,NPRL3,23,-0.0455,26,0.20841,18,-0.3868,32,0.49703,23,-0.0231,14,-0.7256
ENSG00000188536,HBA2,51,-1.3936,0,-7.9891,833,4.71011,73,-0.5509,5,-4.2754,31,-1.8335
ENSG00000206172,HBA1,25,-1.3129,1,-5.3455,377,4.45386,34,-0.5588,5,-3.1844,23,-1.1629
ENSG00000007392,LUC7L,42,-0.2413,65,0.66335,69,0.61489,22,-1.1850,44,-0.1052,21,-1.2070
ENSG00000167930,FAM234A,11,-0.6809,10,-0.8572,32,1.13353,25,0.70524,33,1.19783,10,-0.6728
ENSG00000076344,RGS11,12,-0.1537,9,-0.6551,23,0.82662,18,0.42965,20,0.60110,10,-0.4717
ENSG00000242173,ARHGDIG,193,0.23404,160,-0.1672,60,-1.6312,269,0.70068,116,-0.6441,224,0.39893
ENSG00000086504,MRPL28,104,0.59123,75,-0.1743,64,-0.3747,90,0.15374,58,-0.5236,46,-0.8895
ENSG00000103202,NME4,23,-0.2069,17,-0.7487,22,-0.2027,40,0.74847,30,0.26165,44,0.88168
ENSG00000090565,RAB11FIP3,35,-0.2606,32,-0.3904,51,0.44544,53,0.50413,28,-0.5014,62,0.75705
ENSG00000007541,PIGQ,21,-0.2974,30,0.45119,37,0.67685,19,-0.3350,19,-0.3496,16,-0.6570
ENSG00000197562,RAB40C,37,0.49935,41,0.64138,5,-2.5648,32,0.10512,14,-1.1288,8,-1.8687
ENSG00000130731,METTL26,160,0.73863,100,-0.3299,93,-0.3853,144,0.30606,51,-1.2999,81,-0.5986
ENSG00000172366,MCRIP2,31,-0.1244,24,-0.6032,14,-1.2659,84,1.57036,29,-0.2237,40,0.31018
ENSG00000140983,RHOT2,29,0.47564,24,0.00720,10,-1.3538,22,-0.0933,21,-0.1797,21,-0.2206
ENSG00000103269,RHBDL1,27,0.89640,17,-0.2071,3,-2.4773,15,-0.3283,11,-0.8201,20,0.05937
ENSG00000103266,STUB1,208,0.50078,138,-0.3857,100,-0.8145,227,0.47443,133,-0.3775,153,-0.1503
ENSG00000161999,JMJD8,20,-0.0359,20,-0.0230,29,0.52796,32,0.69491,14,-0.5567,10,-1.1355
ENSG00000127580,WDR24,16,0.13829,18,0.40105,9,-0.7562,19,0.35823,10,-0.6687,9,-0.8081
ENSG00000127585,FBXL16,529,-0.0093,359,-0.7301,401,-0.4403,1073,1.16939,293,-0.9203,882,0.83108
ENSG00000103260,METRN,169,-0.8316,115,-1.4000,367,0.60426,758,1.90552,195,-0.4067,439,0.90694
ENSG00000103254,ANTKMT,94,1.12825,40,-0.7714,18,-1.8704,81,0.43966,40,-0.6556,39,-0.6797
ENSG00000103253,HAGHL,33,-0.3762,43,0.21851,41,0.06462,48,0.31781,39,0.00451,40,0.05093
ENSG00000103245,CIAO3,12,-0.2367,16,0.42914,6,-1.1866,11,-0.1884,17,0.44522,14,0.07532
ENSG00000260807,AC009041.2,51,0.27581,44,-0.0857,50,0.14632,54,0.26162,23,-1.0225,38,-0.2743
ENSG00000005513,SOX8,32,0.74103,17,-0.6296,18,-0.4414,35,0.57521,16,-0.6509,15,-0.6925
ENSG00000103275,UBE2I,73,0.47015,58,-0.0631,47,-0.3969,85,0.55513,41,-0.6011,22,-1.5286
ENSG00000007516,BAIAP3,100,0.76546,70,-0.1027,43,-0.8345,80,0.13017,31,-1.3366,48,-0.6838
ENSG00000007520,TSR3,48,0.35830,30,-0.5937,42,0.01580,64,0.69352,32,-0.4200,35,-0.2494
ENSG00000090581,GNPTG,71,0.33716,48,-0.4588,38,-0.7533,99,0.77870,52,-0.2558,59,-0.0750
ENSG00000059145,UNKL,14,-0.4109,23,0.64303,18,0.09759,19,0.19411,12,-0.4583,12,-0.5744
ENSG00000103249,CLCN7,21,-0.4940,36,0.62622,25,-0.0971,27,0.00938,30,0.18226,19,-0.5029
ENSG00000138834,MAPK8IP3,107,-0.1358,154,0.63991,84,-0.4807,100,-0.2133,107,-0.0956,72,-0.7211
ENSG00000103024,NME3,62,0.14753,47,-0.4034,66,0.19445,97,0.82428,36,-0.7295,52,-0.1724
ENSG00000074071,MRPS34,90,0.84828,47,-0.5793,54,-0.2801,88,0.50609,28,-1.2698,36,-0.8658
ENSG00000162032,SPSB3,35,0.27326,30,-0.0435,16,-1.0066,34,0.15269,40,0.42124,20,-0.6688
ENSG00000095906,NUBP2,27,-0.1170,21,-0.5277,22,-0.3695,70,1.54188,23,-0.3307,24,-0.2516
ENSG00000063854,HAGH,94,0.66741,69,-0.0626,47,-0.6383,77,0.11154,37,-1.0249,43,-0.7719
ENSG00000180185,FAHD1,61,0.74437,48,0.13233,35,-0.3716,36,-0.3648,17,-1.4518,20,-1.2426
ENSG00000198736,MSRB1,13,0.01976,7,-1.0225,14,0.11484,28,1.26708,17,0.49973,8,-0.6025
ENSG00000140990,NDUFB10,224,0.53837,135,-0.5347,123,-0.5864,316,0.92749,78,-1.2695,155,-0.2256
ENSG00000140988,RPS2,335,-0.1867,269,-0.5716,391,0.11052,694,1.06258,312,-0.2473,467,0.39697
ENSG00000255198,SNHG9,32,0.13925,18,-0.9673,34,0.19532,64,1.24783,23,-0.4049,29,-0.0523
ENSG00000127561,SYNGR3,130,0.13390,176,0.78112,39,-1.7451,96,-0.3811,96,-0.3846,69,-0.8864
ENSG00000065054,SLC9A3R2,18,-0.8988,21,-0.5655,57,1.16636,47,0.82369,28,-0.0081,43,0.69269
ENSG00000065057,NTHL1,26,0.11857,29,0.26853,23,-0.1064,25,0.00174,15,-0.7677,20,-0.3129
ENSG00000103197,TSC2,32,-0.3047,40,0.15008,53,0.57094,42,0.19929,31,-0.2942,33,-0.1602
ENSG00000008710,PKD1,53,-0.2871,65,0.14898,89,0.61125,56,-0.1380,76,0.35067,39,-0.6875
ENSG00000167964,RAB26,27,-0.2097,43,0.82704,21,-0.5379,21,-0.4956,34,0.24757,10,-1.5505
ENSG00000260260,SNHG19,15,-0.7383,16,-0.6222,15,-0.6198,39,0.91747,30,0.51382,50,1.35816
ENSG00000131653,TRAF7,15,-0.1237,14,-0.1504,19,0.31478,20,0.34533,10,-0.6176,21,0.43240
ENSG00000167971,CASKIN1,40,-1.1029,75,0.11629,71,0.01674,136,1.08721,87,0.32886,95,0.47686
ENSG00000167965,MLST8,54,0.09099,60,0.30653,40,-0.4255,58,0.17204,37,-0.5221,39,-0.4285
ENSG00000184207,PGP,126,0.25217,151,0.60623,53,-1.1612,99,-0.2046,64,-0.8873,72,-0.7076
ENSG00000167969,ECI1,45,0.06851,27,-0.8582,39,-0.1915,75,0.87886,77,0.92181,28,-0.6792
ENSG00000205937,RNPS1,188,0.15654,188,0.13621,113,-0.6908,189,0.10972,172,-0.0365,144,-0.3133
ENSG00000167972,ABCA3,76,0.26641,89,0.58366,46,-0.5973,58,-0.2277,42,-0.7260,26,-1.4556
ENSG00000162065,TBC1D24,62,0.59629,37,-0.4910,31,-0.6964,70,0.60955,47,-0.0274,24,-1.0511
ENSG00000185883,ATP6V0C,964,0.63154,816,0.17969,432,-0.8471,666,-0.1785,431,-0.8505,377,-1.0550
ENSG00000140992,PDPK1,119,0.09938,136,0.34939,97,-0.2611,114,-0.0016,68,-0.7999,94,-0.3061
ENSG00000167978,SRRM2,173,-0.6653,259,0.17117,497,1.22589,156,-0.6546,278,0.24807,217,-0.1476
ENSG00000103363,ELOB,536,0.67983,270,-0.7619,251,-0.7531,712,0.91585,221,-0.9424,344,-0.2654
ENSG00000162076,FLYWCH2,30,0.12865,19,-0.7212,40,0.53363,35,0.29641,38,0.44128,24,-0.3067
ENSG00000059122,FLYWCH1,29,0.16855,31,0.27868,12,-1.2751,25,-0.1185,34,0.35180,17,-0.6721
ENSG00000162073,PAQR4,14,-0.4284,23,0.52874,19,0.11806,23,0.43435,15,-0.1959,10,-0.8190
ENSG00000103145,HCFC1R1,142,0.03081,154,0.18916,107,-0.4201,168,0.29562,133,-0.0802,103,-0.4860
ENSG00000006194,ZNF263,24,0.60697,16,-0.3271,13,-0.5097,28,0.68776,10,-0.8474,9,-1.0028
ENSG00000162086,ZNF75A,13,-0.1842,14,-0.0744,30,1.20302,8,-0.8426,16,0.11170,10,-0.5177
ENSG00000122390,NAA60,31,0.23789,20,-0.5997,44,0.71940,36,0.38956,15,-0.8928,28,-0.0028
ENSG00000103351,CLUAP1,60,-0.1669,81,0.44441,84,0.41080,27,-1.3555,73,0.18328,48,-0.4568
ENSG00000126602,TRAP1,92,1.12272,38,-0.8350,42,-0.5496,73,0.31176,34,-0.8619,30,-1.0737
ENSG00000005339,CREBBP,88,-0.4333,116,0.14312,199,1.01358,78,-0.4941,123,0.21696,84,-0.3785
ENSG00000162104,ADCY9,22,0.20004,18,-0.1911,21,0.07427,29,0.61984,14,-0.5797,14,-0.5176
ENSG00000217930,PAM16,49,0.77702,28,-0.4532,25,-0.5195,40,0.18573,15,-1.3419,33,-0.1070
ENSG00000103423,DNAJA3,23,-0.1891,39,0.93262,16,-0.6791,22,-0.2399,17,-0.6483,14,-0.8627
ENSG00000153406,NMRAL1,62,0.64736,44,-0.1624,29,-0.7804,80,0.84540,25,-0.9852,11,-2.1996
ENSG00000103415,HMOX2,113,0.61947,108,0.44425,51,-0.8195,54,-0.7369,45,-1.0336,36,-1.3454
ENSG00000089486,CDIP1,121,0.01749,151,0.47913,85,-0.5365,118,-0.0308,111,-0.1291,70,-0.8418
ENSG00000153443,UBALD1,26,0.06241,37,0.77238,19,-0.4298,14,-0.8673,23,-0.1914,9,-1.4950
ENSG00000102858,MGRN1,26,0.08722,31,0.46401,22,-0.1827,12,-1.0883,17,-0.5897,25,0.03867
ENSG00000168101,NUDT16L1,33,0.57443,16,-0.8932,24,-0.0998,39,0.64368,17,-0.6708,27,0.03127
ENSG00000067836,ROGDI,89,0.70280,56,-0.3473,41,-0.7491,90,0.47553,37,-0.9214,46,-0.5954
ENSG00000140632,GLYR1,98,0.12250,110,0.35401,89,-0.0612,58,-0.7206,83,-0.1673,67,-0.4997
ENSG00000118900,UBN1,47,-0.1069,58,0.33072,99,1.13779,16,-1.7165,30,-0.7583,36,-0.4742
ENSG00000118898,PPL,25,0.30343,33,0.85135,15,-0.6148,4,-2.4470,18,-0.3419,7,-1.6698
ENSG00000103184,SEC14L5,28,0.89219,16,-0.3167,27,0.54801,5,-2.0568,14,-0.5190,8,-1.3543
ENSG00000103174,NAGPA,24,0.81319,19,0.12424,9,-0.9088,10,-0.8001,12,-0.5427,7,-1.2730
ENSG00000153446,C16orf89,9,-1.2510,3,-2.9274,44,1.46713,63,2.16926,32,0.92897,14,-0.3523
ENSG00000078328,RBFOX1,492,0.57493,509,0.56285,184,-1.1525,113,-1.8757,282,-0.5029,206,-0.9809
ENSG00000183044,ABAT,150,-0.2682,179,0.09986,127,-0.4520,218,0.39527,168,-0.0167,219,0.40929
ENSG00000153048,CARHSP1,24,-0.2094,8,-1.9236,60,1.34589,57,1.24591,30,0.17662,24,-0.1366
ENSG00000187555,USP7,160,0.54434,137,0.13427,141,0.15763,55,-1.2922,96,-0.4488,65,-1.0513
ENSG00000182831,C16orf72,32,0.20260,27,-0.1571,31,0.08576,38,0.38165,23,-0.3694,22,-0.4417
ENSG00000183454,GRIN2A,437,0.44748,522,0.78142,202,-0.9098,178,-1.0957,156,-1.2991,143,-1.4283
ENSG00000166669,ATF7IP2,26,1.10070,11,-0.7437,12,-0.5735,7,-1.2860,17,0.01297,14,-0.3585
ENSG00000213853,EMP2,5,-2.0014,3,-2.7031,109,3.81619,18,0.17222,9,-0.8321,15,-0.1745
ENSG00000182108,DEXI,69,0.22564,58,-0.1384,34,-0.9493,86,0.50999,62,-0.0219,56,-0.1667
ENSG00000038532,CLEC16A,14,-0.2450,23,0.80831,12,-0.3775,7,-1.2399,24,0.65415,5,-1.6810
ENSG00000189067,LITAF,32,0.24938,4,-3.0870,87,1.92310,49,0.88443,10,-1.5715,28,-0.0179
ENSG00000184602,SNN,239,1.11369,110,-0.6608,68,-1.2733,197,0.36656,56,-1.5700,119,-0.4347
ENSG00000122299,ZC3H7A,37,0.04943,28,-0.4915,66,0.95630,37,0.03771,47,0.39617,18,-1.0543
ENSG00000171490,RSL1D1,172,-0.1127,233,0.53077,197,0.13515,110,-0.7764,142,-0.3753,154,-0.2580
ENSG00000103342,GSPT1,158,0.56647,97,-0.4823,141,0.18276,130,0.06328,109,-0.2131,74,-0.8069
ENSG00000048471,SNX29,14,-0.6860,16,-0.3963,67,2.11204,9,-1.1765,26,0.43200,11,-0.8341
ENSG00000237515,SHISA9,66,0.78111,54,0.21687,35,-0.5016,25,-1.0178,24,-1.0792,23,-1.1617
ENSG00000175595,ERCC4,23,-0.7215,32,-0.0105,82,1.58329,17,-0.9665,42,0.43334,26,-0.3415
ENSG00000186260,MRTFB,267,0.95574,218,0.34002,56,-1.7976,54,-1.8615,100,-0.9501,98,-0.9729
