Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000086666,ZFAND6,50,0.28076,48,0.21213,38,-0.1928,37,-0.2756,46,0.14646,54,0.40882,40,-0.0592
ENSG00000259417,CTXND1,6,-1.2786,17,0.30557,26,1.15299,11,-0.5702,19,0.43968,2,-2.7951,17,0.27812
ENSG00000172379,ARNT2,61,-1.3629,75,-1.0526,144,-0.0482,189,0.59062,226,0.68390,142,-0.0693,84,-0.8737
ENSG00000136379,ABHD17C,14,-0.1867,28,0.86655,17,0.07385,10,-0.8564,26,0.74900,19,0.23877,15,-0.0851
ENSG00000117899,MESD,98,1.16017,67,0.52700,23,-1.2092,35,-0.6406,65,0.47785,36,-0.4742,78,0.77472
ENSG00000140406,TLNRD1,11,-0.8153,8,-1.2914,21,0.09948,23,0.40135,23,0.29617,21,0.14555,16,-0.2899
ENSG00000182774,RPS17,397,0.19797,426,0.31248,444,0.42770,351,0.00566,243,-0.5696,188,-0.9662,309,-0.1988
ENSG00000214575,CPEB1,57,0.81494,24,-0.5433,21,-0.7898,26,-0.5614,67,1.09199,45,0.42858,38,0.13310
ENSG00000103723,AP3B2,8,-3.2319,12,-2.6068,40,-0.9331,104,1.02053,72,0.04109,97,0.52073,87,0.35554
ENSG00000250988,SNHG21,10,-0.0724,8,-0.5281,12,0.20072,10,-0.2784,10,-0.1764,21,1.03723,9,-0.3438
ENSG00000156232,WHAMM,37,0.77047,46,1.12831,15,-0.6654,16,-0.7513,44,1.05830,22,-0.1066,10,-1.2173
ENSG00000103942,HOMER2,16,-0.6520,17,-0.5190,33,0.57129,14,-1.0624,31,0.39757,17,-0.4903,61,1.57080
ENSG00000169609,C15orf40,28,0.40285,30,0.49230,13,-0.8841,21,-0.1080,29,0.47882,21,-0.0206,22,0.05165
ENSG00000064726,BTBD1,36,-0.6541,36,-0.6559,44,-0.3976,76,0.78109,41,-0.4856,47,-0.2515,59,0.09725
ENSG00000136404,TM6SF1,3,-3.5016,8,-2.0632,20,-0.6833,49,1.20769,24,-0.3849,39,0.35504,32,0.03359
ENSG00000166503,HDGFL3,157,-0.7144,211,-0.2602,295,0.30761,218,-0.2904,276,0.16471,286,0.22337,345,0.52785
ENSG00000140600,SH3GL3,249,1.57230,122,0.34606,59,-0.8693,80,-0.4398,48,-1.1050,72,-0.4855,154,0.72767
ENSG00000177082,WDR73,11,-0.3614,7,-1.0759,10,-0.5556,13,-0.1520,40,1.77182,16,0.15941,9,-0.7391
ENSG00000197696,NMB,40,1.73975,73,3.03342,5,-1.6854,5,-1.9790,8,-0.7980,2,-2.8743,6,-1.2478
ENSG00000140612,SEC11A,72,1.29365,46,0.53644,36,0.12851,26,-0.4928,33,0.01675,13,-1.4519,24,-0.5230
ENSG00000166716,ZNF592,24,0.83860,20,0.57145,10,-0.5355,12,-0.3947,17,0.31396,17,0.29738,9,-0.5722
ENSG00000073417,PDE8A,174,3.04423,77,1.32164,9,-2.1175,8,-2.5053,29,-0.2988,23,-0.6276,27,-0.3686
ENSG00000170776,AKAP13,40,-0.1205,27,-0.7035,29,-0.6683,34,-0.4938,57,0.46524,59,0.50961,95,1.32779
ENSG00000140538,NTRK3,25,-2.1501,46,-1.2164,75,-0.5428,96,-0.1514,248,1.48547,166,0.77923,112,0.14257
ENSG00000259494,MRPL46,19,-0.7088,19,-0.7650,28,-0.1320,46,1.07036,31,0.02604,22,-0.5384,5,-2.6300
ENSG00000181991,MRPS11,45,-0.1990,27,-1.0073,54,0.07469,72,0.85068,40,-0.3906,37,-0.5196,22,-1.2916
ENSG00000140545,MFGE8,36,-0.0097,29,-0.3548,44,0.33026,46,0.54514,48,0.44516,17,-1.1899,0,-5.4791
ENSG00000140526,ABHD2,33,-1.4647,78,-0.1661,62,-0.5466,92,0.15189,149,0.89398,100,0.23662,96,0.16349
ENSG00000140521,POLG,22,-0.1684,30,0.35524,15,-0.7519,29,0.44462,14,-0.8007,47,1.09686,5,-2.2680
ENSG00000255571,MIR9-3HG,12,0.08659,2,-2.3165,13,0.23702,8,-0.6139,18,0.74212,24,1.24738,8,-0.4153
ENSG00000166823,MESP1,10,-1.7715,3,-3.1940,30,-0.0960,50,1.22027,22,-0.5448,29,-0.1365,24,-0.4096
ENSG00000157823,AP3S2,49,0.08986,42,-0.1554,45,-0.0433,47,0.03752,46,-0.0260,63,0.47978,32,-0.5839
ENSG00000242498,ARPIN,23,0.82505,23,0.82576,16,0.30558,7,-1.3135,28,1.17533,8,-0.8721,9,-0.6347
ENSG00000259291,ZNF710-AS1,18,-0.1486,20,-0.0047,30,0.79592,11,-1.1735,66,2.10936,4,-2.1517,5,-2.1101
ENSG00000182054,IDH2,83,0.47711,110,0.94652,75,0.36200,48,-0.5207,75,0.30911,31,-1.0526,36,-0.8372
ENSG00000185043,CIB1,57,0.37458,83,1.02015,40,-0.1711,44,-0.0348,52,0.23348,24,-0.9502,19,-1.2892
ENSG00000182768,NGRN,163,-1.4896,210,-1.1081,544,0.41686,547,0.57592,364,-0.2676,307,-0.5353,434,0.00619
ENSG00000140575,IQGAP1,160,2.75352,61,0.86129,18,-1.1327,7,-2.8123,62,0.88437,22,-0.7278,25,-0.5610
ENSG00000140577,CRTC3,59,2.03836,35,1.04380,7,-1.5139,9,-1.3726,23,0.34523,29,0.75052,5,-1.7852
ENSG00000140564,FURIN,7,-1.2131,18,0.12678,13,-0.4264,18,0.23063,8,-1.1305,29,0.92984,21,0.35287
ENSG00000196547,MAN2A2,150,1.53865,66,0.14766,24,-1.5127,55,-0.1903,54,-0.1696,58,-0.0639,67,0.15609
ENSG00000184508,HDDC3,18,-0.1869,10,-1.0612,21,0.00913,24,0.38506,29,0.50909,20,-0.0901,12,-0.8387
ENSG00000140553,UNC45A,10,-0.8228,16,-0.1214,11,-0.6379,17,-0.0459,28,0.83248,28,0.77906,15,-0.1360
ENSG00000184056,VPS33B,9,-0.8247,3,-2.2315,7,-1.2994,25,1.13337,13,-0.3393,16,-0.0684,23,0.53199
ENSG00000185518,SV2B,29,-3.1760,33,-2.9947,129,-1.0417,295,0.48068,147,-0.7684,581,1.47968,432,0.95190
ENSG00000176463,SLCO3A1,208,3.00866,49,0.25366,10,-2.2016,22,-1.2867,29,-0.5794,35,-0.3021,34,-0.3243
ENSG00000185442,FAM174B,7,-1.1076,4,-1.6669,8,-0.9435,20,0.81971,9,-0.6977,16,0.21508,25,0.90073
ENSG00000272888,LINC01578,248,1.70816,157,0.89118,76,-0.3103,65,-0.6973,79,-0.2181,42,-1.1837,63,-0.5628
ENSG00000173575,CHD2,226,0.55747,232,0.59884,129,-0.3718,99,-0.9753,241,0.66313,205,0.39443,204,0.38577
ENSG00000182175,RGMA,28,-0.1296,69,1.36805,31,0.02559,10,-2.0291,45,0.64911,22,-0.4669,68,1.32892
ENSG00000248441,LINC01197,1,-4.1340,0,-4.6648,17,-0.1365,29,1.13542,32,0.84892,16,-0.2084,7,-1.5347
ENSG00000185551,NR2F2,2,-2.9264,5,-1.7706,27,0.93705,12,-0.6255,53,2.00501,10,-0.8165,9,-0.9370
ENSG00000140450,ARRDC4,34,1.52360,18,0.42165,6,-1.3848,9,-0.7751,9,-0.5710,12,-0.1305,28,1.16394
ENSG00000140443,IGF1R,30,-0.2795,47,0.45493,24,-0.6262,25,-0.6999,56,0.73697,46,0.42117,61,0.88965
ENSG00000182253,SYNM,144,0.47490,169,0.73898,76,-0.5705,114,0.15208,102,-0.0781,69,-0.6890,84,-0.3771
ENSG00000168904,LRRC28,7,-0.6415,15,0.48431,7,-0.6856,13,0.40205,12,0.13054,18,0.72080,3,-1.9481
ENSG00000068305,MEF2A,73,-0.6898,68,-0.7963,72,-0.7799,112,-0.0388,153,0.46988,122,0.10618,248,1.28869
ENSG00000154237,LRRK1,5,-1.2971,0,-5.2353,6,-1.2246,20,1.13492,16,0.36464,29,1.31693,0,-6.1758
ENSG00000131871,SELENOS,125,1.92793,66,0.78072,17,-1.3869,26,-0.9015,43,0.08089,16,-1.4405,60,0.62996
ENSG00000131876,SNRPA1,26,-0.8989,17,-1.4978,32,-0.6084,69,1.07957,34,-0.4465,53,0.22127,34,-0.4573
ENSG00000140479,PCSK6,161,4.40583,34,0.75602,3,-2.9106,5,-2.5004,4,-2.2424,3,-2.7088,4,-2.3027
ENSG00000184277,TM2D3,47,-1.1823,30,-1.8386,58,-0.9156,149,1.00514,102,0.01768,124,0.32545,98,-0.0567
ENSG00000185418,TARSL2,278,2.19384,93,0.23189,29,-1.6676,51,-0.9223,111,0.51902,55,-0.5787,85,0.08467
ENSG00000161980,POLR3K,15,-0.9538,6,-2.1915,26,-0.1945,42,0.94478,21,-0.5169,30,0.07074,26,-0.1492
ENSG00000161981,SNRNP25,42,-1.4216,26,-2.1133,135,0.43086,156,1.00105,75,-0.5299,62,-0.8309,69,-0.6631
ENSG00000103152,MPG,25,-0.7493,19,-1.1717,35,-0.2887,61,1.03923,52,0.36459,15,-1.5245,27,-0.6556
ENSG00000103148,NPRL3,16,-0.4308,8,-1.4852,22,0.07442,18,-0.3069,50,1.44476,24,0.20599,17,-0.3344
ENSG00000188536,HBA2,51,-0.6646,198,1.56312,81,0.05703,42,-1.2417,195,1.53769,66,-0.2722,24,-1.7582
ENSG00000206172,HBA1,24,-0.9198,62,0.57308,54,0.37783,28,-0.9095,89,1.19387,30,-0.5816,55,0.36618
ENSG00000086506,HBQ1,1,-3.4036,7,-1.3634,26,0.71989,19,0.18332,1,-3.5317,16,-0.0977,39,1.30135
ENSG00000007392,LUC7L,61,0.17344,44,-0.3314,31,-0.9344,56,0.04352,112,1.18630,69,0.37333,30,-0.9212
ENSG00000167930,FAM234A,56,1.98489,18,0.03620,15,-0.3127,9,-1.2085,37,1.23515,8,-1.1583,7,-1.2638
ENSG00000076344,RGS11,21,0.07778,22,0.18464,13,-0.6811,11,-1.0621,70,2.21080,29,0.63785,3,-2.7342
ENSG00000242173,ARHGDIG,47,-2.6623,100,-1.5671,362,0.47765,397,0.91015,213,-0.4170,219,-0.3808,174,-0.7347
ENSG00000185615,PDIA2,40,1.32094,20,0.15227,6,-1.5933,8,-1.5049,56,1.94582,36,1.13553,1,-4.1336
ENSG00000086504,MRPL28,51,-0.9977,41,-1.2990,71,-0.5306,135,0.84022,80,-0.2951,121,0.35382,91,-0.0958
ENSG00000103202,NME4,33,0.45492,22,-0.1579,37,0.76403,19,-0.5202,36,0.62795,21,-0.2282,7,-1.9172
ENSG00000090565,RAB11FIP3,16,-0.8067,8,-1.8190,39,0.69330,25,-0.1738,49,0.98272,23,-0.2338,22,-0.3150
ENSG00000007541,PIGQ,13,-0.7861,13,-0.7597,22,0.03082,20,-0.1525,31,0.56588,31,0.54787,26,0.28165
ENSG00000197562,RAB40C,9,-1.7658,8,-1.9955,26,-0.2560,40,0.64507,27,-0.1922,53,0.87713,28,-0.1529
ENSG00000130731,METTL26,106,-0.4386,60,-1.2971,150,0.11898,188,0.72861,129,-0.1363,77,-0.9184,120,-0.2458
ENSG00000172366,MCRIP2,20,-0.7303,30,-0.1221,57,1.06447,31,-0.0462,31,-0.0683,16,-1.0695,19,-0.8400
ENSG00000140983,RHOT2,13,-1.2032,21,-0.4160,29,0.03159,23,-0.4514,72,1.58465,41,0.60364,14,-1.0463
ENSG00000103269,RHBDL1,4,-2.0298,3,-2.6895,17,-0.1407,28,1.11774,30,0.79135,12,-0.6564,6,-1.5829
ENSG00000103266,STUB1,101,-1.0018,100,-1.0163,259,0.52609,248,0.60553,162,-0.2799,164,-0.2687,96,-1.0828
ENSG00000161999,JMJD8,23,0.39381,22,0.26763,22,0.30180,14,-0.4805,12,-0.6541,14,-0.4189,29,0.72089
ENSG00000127580,WDR24,6,-1.0447,16,0.41279,8,-0.7714,16,0.59797,17,0.53266,13,0.08330,4,-1.4571
ENSG00000127585,FBXL16,51,-3.0021,245,-0.6905,760,1.35014,323,-0.3619,511,0.47094,286,-0.4531,294,-0.4076
ENSG00000103260,METRN,264,0.52373,508,1.67648,341,1.11382,77,-1.7214,203,0.09930,46,-2.1388,85,-1.2377
ENSG00000103254,ANTKMT,46,-1.0643,30,-1.7247,132,0.65016,129,0.85496,69,-0.4509,63,-0.5900,28,-1.8104
ENSG00000103253,HAGHL,50,0.30442,24,-0.8511,44,0.10560,49,0.39316,54,0.41828,36,-0.1991,8,-2.4579
ENSG00000103245,CIAO3,14,-0.1316,10,-0.6429,14,-0.1709,15,-0.0205,31,1.15296,6,-1.3985,19,0.34224
ENSG00000007376,RPUSD1,8,-0.4273,10,-0.0450,14,0.43627,14,0.62571,5,-1.1210,8,-0.4176,3,-1.7394
ENSG00000260807,AC009041.2,85,0.65089,47,-0.2799,35,-0.7930,33,-1.0575,155,1.70853,127,1.33864,6,-3.1768
ENSG00000005513,SOX8,236,3.29685,99,1.39426,12,-2.0323,10,-2.5060,44,0.03828,10,-2.1295,18,-1.3474
ENSG00000103275,UBE2I,58,-0.0072,28,-1.1342,53,-0.1717,72,0.49543,87,0.64512,38,-0.6602,39,-0.6411
ENSG00000007516,BAIAP3,32,-0.5253,28,-0.7141,28,-0.7770,56,0.55635,70,0.71736,22,-1.0840,59,0.44638
ENSG00000007520,TSR3,49,-0.3296,58,-0.0715,73,0.33926,70,0.34282,52,-0.2334,62,0.04398,18,-1.8000
ENSG00000090581,GNPTG,100,0.25225,68,-0.3607,67,-0.4112,101,0.40154,88,0.04279,64,-0.4502,81,-0.0802
ENSG00000059145,UNKL,8,-0.7024,19,0.59192,12,-0.2353,9,-0.8462,21,0.69465,19,0.57667,21,0.72758
ENSG00000174109,C16orf91,8,-1.1216,5,-1.7557,14,-0.3824,26,0.91460,22,0.31296,23,0.40979,7,-1.4498
ENSG00000103249,CLCN7,19,-0.5102,14,-0.9690,24,-0.1960,22,-0.3826,50,1.02456,40,0.66778,33,0.34149
ENSG00000100726,TELO2,13,0.34283,12,0.15222,10,-0.0340,12,0.38181,8,-0.4362,13,0.34273,0,-6.7067
ENSG00000138834,MAPK8IP3,66,-0.6668,43,-1.2969,91,-0.1836,110,0.19370,127,0.36389,193,1.05912,63,-0.7449
ENSG00000103024,NME3,112,0.72820,59,-0.3157,60,-0.3171,74,0.07806,101,0.54496,34,-1.1276,67,-0.1098
ENSG00000074071,MRPS34,51,-0.6671,60,-0.3971,86,0.17826,102,0.67166,60,-0.3973,54,-0.5601,50,-0.6821
ENSG00000162032,SPSB3,34,0.08813,27,-0.3098,21,-0.7265,39,0.44511,28,-0.2510,26,-0.3435,44,0.48464
ENSG00000095906,NUBP2,40,0.45186,19,-0.7000,44,0.68356,30,-0.0087,24,-0.3375,25,-0.2900,15,-1.0044
ENSG00000063854,HAGH,59,-1.1148,50,-1.3862,90,-0.5389,179,0.97353,79,-0.6815,106,-0.2404,164,0.45918
ENSG00000180185,FAHD1,21,-1.1304,13,-1.7597,40,-0.1745,50,0.29119,35,-0.3353,65,0.64545,69,0.73775
ENSG00000198736,MSRB1,13,0.23933,14,0.32111,12,0.06734,11,-0.0393,12,0.11305,10,-0.2422,7,-0.6074
ENSG00000140990,NDUFB10,134,-0.7512,161,-0.4635,268,0.38161,277,0.60138,166,-0.4208,161,-0.4650,120,-0.9147
ENSG00000140988,RPS2,551,0.49260,534,0.44148,658,0.91228,337,-0.3986,246,-0.7752,176,-1.2813,290,-0.5225
ENSG00000255198,SNHG9,55,0.75699,51,0.62262,28,-0.3301,30,-0.2728,26,-0.4205,39,0.17667,30,-0.2087
ENSG00000183751,TBL3,15,0.10399,15,0.02194,7,-1.1479,17,0.40016,6,-1.1883,21,0.59543,19,0.39814
ENSG00000127554,GFER,11,0.02382,18,0.74563,13,0.36382,10,-0.1825,18,0.80927,4,-1.2741,2,-2.4430
ENSG00000127561,SYNGR3,5,-4.5567,26,-2.3127,87,-0.5638,157,0.63215,119,-0.0419,201,0.82153,184,0.66618
ENSG00000167962,ZNF598,8,-0.4842,5,-1.1195,12,0.29077,10,-0.0251,14,0.41182,11,0.13078,12,0.14939
ENSG00000065054,SLC9A3R2,29,-0.3808,45,0.26922,31,-0.3085,42,0.24597,40,0.10365,39,0.04939,31,-0.3179
ENSG00000065057,NTHL1,26,-0.3547,18,-0.8810,27,-0.3045,41,0.57685,21,-0.6191,40,0.34652,32,-0.0264
ENSG00000103197,TSC2,33,-0.5117,28,-0.7980,35,-0.4599,43,-0.1492,80,0.87287,74,0.75689,52,0.17741
ENSG00000008710,PKD1,29,-1.2987,29,-1.2887,63,-0.1088,44,-0.8734,164,1.50079,195,1.82949,22,-1.6827
ENSG00000167964,RAB26,0,-5.8061,10,-1.9325,44,0.35915,29,-0.4579,37,0.03385,61,0.83980,85,1.43131
ENSG00000260260,SNHG19,30,0.53485,38,0.95375,31,0.68122,12,-1.1261,27,0.36877,21,-0.0470,9,-1.3247
ENSG00000131653,TRAF7,3,-2.1473,3,-2.1248,20,0.40898,19,0.47265,22,0.54512,11,-0.5308,16,0.04206
ENSG00000167971,CASKIN1,14,-2.0690,53,-0.0643,100,1.14401,45,-0.4083,88,0.76104,53,-0.0733,16,-1.8279
ENSG00000167965,MLST8,30,-0.4553,20,-1.1063,52,0.43626,50,0.51824,45,0.17011,38,-0.1066,9,-2.2726
ENSG00000184207,PGP,28,-1.8888,21,-2.2848,77,-0.3907,146,1.09095,111,0.22032,133,0.51287,32,-1.6701
ENSG00000167967,E4F1,17,0.19193,11,-0.5350,13,-0.3088,23,1.09461,6,-1.3169,11,-0.5118,4,-1.8453
ENSG00000167969,ECI1,49,0.30769,59,0.60105,57,0.61143,37,-0.1996,45,0.17101,17,-1.2859,14,-1.6040
ENSG00000205937,RNPS1,98,-0.4021,48,-1.4966,134,0.09713,144,0.29978,170,0.46748,153,0.29196,84,-0.6506
ENSG00000167972,ABCA3,32,-1.1567,24,-1.5834,39,-0.9414,93,0.74719,77,0.17472,110,0.75129,65,-0.0880
ENSG00000162065,TBC1D24,14,-1.7775,12,-1.9990,33,-0.5617,50,0.17111,57,0.33359,100,1.27037,61,0.42883
ENSG00000185883,ATP6V0C,264,-1.5176,206,-1.8908,487,-0.6481,997,0.85600,543,-0.4257,1076,0.66910,792,0.16636
ENSG00000140992,PDPK1,36,-0.9370,24,-1.5154,68,0.04060,67,-0.0024,112,0.83860,83,0.35279,75,0.18909
ENSG00000167978,SRRM2,302,0.80094,232,0.36561,106,-0.9310,122,-0.8441,342,1.01436,219,0.27563,235,0.38668
ENSG00000103363,ELOB,438,-0.1442,330,-0.5813,576,0.32999,619,0.62941,280,-0.8317,283,-0.8172,316,-0.6495
ENSG00000162076,FLYWCH2,16,-0.8873,16,-0.9213,30,0.07443,35,0.46895,49,0.83806,20,-0.5661,17,-0.8549
ENSG00000059122,FLYWCH1,23,-0.4247,19,-0.7293,20,-0.7210,36,0.37036,51,0.84213,24,-0.3291,35,0.22100
ENSG00000162073,PAQR4,98,2.11108,41,0.56042,9,-1.8439,21,-0.7168,27,-0.1231,32,0.14580,22,-0.4137
ENSG00000103145,HCFC1R1,87,-0.9915,81,-1.1024,165,-0.0102,227,0.77989,147,-0.1928,133,-0.3496,143,-0.2333
ENSG00000006194,ZNF263,16,-0.2057,20,0.21449,14,-0.4450,21,0.33660,17,-0.1101,26,0.59365,8,-1.2309
ENSG00000162086,ZNF75A,14,-0.0828,4,-1.9857,11,-0.4468,12,-0.3915,36,1.47432,23,0.72608,14,-0.0854
ENSG00000122390,NAA60,25,0.12611,20,-0.2068,29,0.41659,21,-0.1561,32,0.54817,16,-0.5031,15,-0.6311
ENSG00000103351,CLUAP1,39,-0.0991,52,0.36646,26,-0.7605,38,-0.2008,64,0.69368,52,0.35447,45,0.14881
ENSG00000126602,TRAP1,47,-0.5599,27,-1.4163,57,-0.2892,90,0.70535,63,-0.1108,70,0.04857,64,-0.0938
ENSG00000005339,CREBBP,111,0.62517,80,0.08862,57,-0.4794,46,-1.0079,102,0.48628,111,0.62637,129,0.87431
ENSG00000162104,ADCY9,8,-0.5234,1,-3.1509,14,0.30671,10,-0.2287,7,-0.7064,30,1.60715,11,-0.0307
ENSG00000217930,PAM16,40,-0.4707,19,-1.5640,63,0.24565,78,0.89758,31,-0.8864,48,-0.2030,27,-1.0998
ENSG00000262246,CORO7,26,0.67713,24,0.60585,7,-1.4162,14,-0.3674,17,0.00153,34,1.13606,14,-0.3017
ENSG00000103423,DNAJA3,33,-0.0480,21,-0.7335,20,-0.8656,47,0.80870,32,-0.0874,35,0.03877,25,-0.4785
ENSG00000153406,NMRAL1,66,0.49028,37,-0.4262,31,-0.7322,58,0.45811,41,-0.2423,41,-0.2648,50,0.07034
ENSG00000103415,HMOX2,116,-0.0978,73,-0.8167,70,-0.9396,195,1.22173,83,-0.6263,94,-0.4340,76,-0.7555
ENSG00000089486,CDIP1,49,-1.5043,45,-1.6172,116,-0.2063,173,0.69406,149,0.20643,151,0.22506,122,-0.1172
ENSG00000153443,UBALD1,17,-0.6285,12,-1.1429,21,-0.3638,44,1.38921,26,-0.0290,12,-1.2262,5,-2.3735
ENSG00000102858,MGRN1,21,0.09466,11,-0.8766,21,0.06506,20,0.02113,21,0.12454,20,0.05492,23,0.21202
ENSG00000168101,NUDT16L1,47,0.48910,26,-0.4520,38,0.13084,44,0.55737,26,-0.4343,18,-1.0396,15,-1.2255
ENSG00000067836,ROGDI,185,0.75728,64,-0.9127,89,-0.4575,139,0.42823,77,-0.6311,126,0.11983,93,-0.3586
ENSG00000140632,GLYR1,49,-0.4562,34,-1.0091,58,-0.2258,70,0.12606,85,0.39557,94,0.56887,70,0.07892
ENSG00000118900,UBN1,38,0.26848,23,-0.5490,21,-0.7404,27,-0.3526,55,0.85789,58,0.93600,31,-0.0526
ENSG00000118898,PPL,0,-8.7547,0,-7.7933,8,-1.1577,32,1.84929,6,-1.4253,24,0.56340,13,-0.3878
ENSG00000103184,SEC14L5,97,2.28492,22,-0.3127,12,-1.3173,15,-1.0879,20,-0.4067,53,1.13795,15,-0.8210
ENSG00000103174,NAGPA,2,-3.5930,0,-8.2295,20,-0.4553,28,0.16069,61,1.41520,63,1.48306,9,-1.5427
ENSG00000078328,RBFOX1,49,-2.9982,44,-3.1405,288,-0.3931,474,0.67099,330,-0.1448,521,0.58874,564,0.72246
ENSG00000183044,ABAT,40,-1.8446,84,-0.7257,178,0.50578,163,0.45468,173,0.40260,83,-0.7483,95,-0.5505
ENSG00000153048,CARHSP1,96,2.41519,26,0.07972,34,0.59470,6,-2.3986,26,0.09515,5,-2.3783,25,0.02156
ENSG00000187555,USP7,70,-0.6925,70,-0.6885,65,-0.8722,125,0.30452,95,-0.2200,201,0.99817,140,0.38862
ENSG00000182831,C16orf72,30,-0.0852,14,-1.2834,23,-0.5529,36,0.23463,44,0.49755,27,-0.2648,50,0.70615
ENSG00000183454,GRIN2A,40,-3.1906,35,-3.3842,160,-1.2358,425,0.55125,361,0.09901,718,1.25336,554,0.80211
ENSG00000166669,ATF7IP2,4,-1.5251,1,-2.7790,12,0.08985,11,-0.1549,21,0.97269,16,0.50360,17,0.62240
ENSG00000166676,TVP23A,2,-2.2729,1,-2.9254,10,-0.1148,12,0.41157,15,0.54748,14,0.51039,13,0.34088
ENSG00000182108,DEXI,29,-0.9333,24,-1.2066,61,0.22243,80,1.06726,34,-0.6963,37,-0.5873,22,-1.3645
ENSG00000038532,CLEC16A,13,-0.1171,2,-2.4442,13,-0.1213,14,-0.0270,25,0.92116,27,1.03574,6,-1.2918
ENSG00000189067,LITAF,300,3.94208,93,1.21789,13,-1.9260,5,-3.5941,26,-0.8527,7,-2.6664,18,-1.3780
ENSG00000184602,SNN,46,-1.7046,71,-1.0659,213,0.76153,171,0.45973,119,-0.2626,98,-0.5615,109,-0.3977
ENSG00000153066,TXNDC11,8,-0.6258,7,-0.7269,7,-0.9687,9,-0.6015,30,1.46405,12,0.00280,27,1.31584
ENSG00000122299,ZC3H7A,47,0.64902,42,0.44914,26,-0.3664,19,-0.9949,45,0.56069,30,-0.1016,56,0.93684
ENSG00000171490,RSL1D1,145,0.22085,120,-0.0801,104,-0.3292,100,-0.4879,131,0.06901,161,0.39114,220,0.91371
ENSG00000103342,GSPT1,126,0.36512,113,0.18545,70,-0.6239,97,-0.0851,109,0.12773,105,0.07484,126,0.36207
ENSG00000048471,SNX29,38,1.53769,29,1.02797,10,-0.5965,8,-1.1526,13,-0.2498,19,0.31949,14,-0.1157
ENSG00000103381,CPPED1,69,2.16109,43,1.25850,7,-1.7356,14,-0.7394,10,-1.0784,13,-0.6742,17,-0.2783
ENSG00000237515,SHISA9,10,-2.0319,7,-2.5252,19,-1.2804,42,0.08224,58,0.55314,80,1.10448,88,1.26157
ENSG00000175595,ERCC4,44,1.13376,60,1.67904,9,-1.3870,15,-0.7997,16,-0.5263,32,0.57238,14,-0.7080
ENSG00000186260,MRTFB,10,-3.7460,29,-2.2609,106,-0.3575,144,0.22910,155,0.27157,270,1.20589,185,0.55494
ENSG00000262454,MIR193BHG,1,-3.7526,20,0.13389,29,0.77552,10,-1.1848,33,0.90146,40,1.24493,14,-0.4473
ENSG00000140694,PARN,30,0.61333,21,0.07946,13,-0.6804,21,0.11433,20,-0.0560,13,-0.6886,27,0.46977
ENSG00000103429,BFAR,30,0.38762,23,-0.0334,18,-0.4261,27,0.32560,13,-0.8939,32,0.51607,15,-0.6498
ENSG00000103512,NOMO1,54,-0.0599,16,-1.8863,30,-1.0327,91,1.32660,34,-0.7476,27,-1.0894,60,0.12026
ENSG00000183426,NPIPA1,12,-1.0192,5,-2.1773,11,-1.2123,22,-0.2611,61,1.53563,76,1.96152,4,-2.6283
ENSG00000179889,PDXDC1,49,-0.0356,48,-0.0819,40,-0.3993,39,-0.5190,72,0.56626,79,0.73163,69,0.50312
ENSG00000157045,NTAN1,18,-0.7764,19,-0.7194,39,0.46760,34,0.27995,30,-0.0072,23,-0.4370,28,-0.1319
ENSG00000085721,RRN3,15,-0.1247,21,0.41215,13,-0.3321,14,-0.2173,16,0.02213,21,0.45452,19,0.24985
ENSG00000166780,BMERB1,81,-1.6438,58,-2.1357,221,-0.1398,303,0.57923,189,-0.3645,340,0.57010,308,0.40607
ENSG00000166783,MARF1,90,-0.3229,59,-0.9553,141,0.45420,111,0.01821,145,0.44713,106,-0.0581,84,-0.4239
ENSG00000133393,FOPNL,31,0.26089,14,-0.9975,31,0.28155,30,0.28764,30,0.23209,23,-0.1906,10,-1.4184
ENSG00000103489,XYLT1,12,-0.5997,8,-1.1920,15,-0.3625,21,0.30991,26,0.55044,33,0.95894,9,-1.1314
ENSG00000134419,RPS15A,472,0.53451,585,0.89392,514,0.77333,276,-0.4404,154,-1.2166,113,-1.6773,275,-0.3314
ENSG00000170540,ARL6IP1,227,-1.1388,315,-0.6367,517,0.15198,586,0.50963,395,-0.2906,522,0.15025,387,-0.3222
ENSG00000157106,SMG1,93,0.54880,91,0.51851,30,-1.2751,53,-0.4658,139,1.24378,65,-0.0301,65,-0.0219
ENSG00000167186,COQ7,14,-0.4227,25,0.53868,13,-0.5088,17,-0.0911,18,0.02441,13,-0.5359,32,0.95825
ENSG00000103528,SYT17,11,-2.1371,28,-0.7422,36,-0.4003,57,0.56374,75,0.82005,63,0.52677,21,-1.1406
ENSG00000006007,GDE1,171,0.73653,67,-0.7468,88,-0.3592,118,0.19277,72,-0.6442,126,0.23151,111,0.03592
ENSG00000103540,CCP110,360,2.14692,215,1.16537,37,-1.7073,64,-1.0369,54,-1.0514,117,0.15561,96,-0.1616
