Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000134504,KCTD1,80,0.40276,17,-1.8866,70,0.20165,21,-1.6491,126,1.34829,49,-0.3527,70,0.21161,38,-0.7329,38,-0.8142
ENSG00000171885,AQP4,428,-1.5158,1393,0.29138,262,-2.2442,4183,2.24061,144,-3.2352,133,-3.2293,276,-2.2742,2572,1.31811,2052,1.06390
ENSG00000170558,CDH2,165,1.25835,37,-1.1017,48,-0.7202,122,0.73682,65,-0.2830,47,-0.7545,59,-0.4334,123,0.75875,65,-0.2700
ENSG00000118276,B4GALT6,67,0.66030,17,-1.4330,40,-0.1426,15,-1.6379,78,1.04545,27,-0.7503,66,0.71696,26,-0.8166,26,-0.8903
ENSG00000141441,GAREM1,26,-0.5054,70,1.05104,26,-0.5289,23,-0.6827,32,-0.2399,38,0.06468,11,-1.9003,68,1.01704,51,0.58312
ENSG00000101746,NOL4,64,1.01061,12,-1.5983,3,-3.5470,3,-3.3469,83,1.73684,27,-0.3421,32,-0.0937,9,-1.9039,31,-0.1690
ENSG00000134769,DTNA,228,-0.7221,399,0.14383,329,-0.1574,548,0.65653,144,-1.5010,248,-0.5928,334,-0.1491,408,0.18085,626,1.00714
ENSG00000166974,MAPRE2,284,0.43671,309,0.57017,101,-1.1638,133,-0.7442,375,1.02331,176,-0.3180,178,-0.3298,191,-0.1915,146,-0.6501
ENSG00000186812,ZNF397,50,0.39007,100,1.57111,45,0.21560,37,-0.0949,32,-0.3495,29,-0.4316,19,-1.1710,50,0.39833,28,-0.5585
ENSG00000172466,ZNF24,112,0.14954,222,1.28909,43,-1.2904,168,0.80715,64,-0.7619,89,-0.2027,62,-0.8186,106,0.06390,114,0.19427
ENSG00000141429,GALNT1,49,-0.3463,71,0.22729,71,0.22522,36,-0.8229,47,-0.4393,110,0.93749,40,-0.6889,96,0.71864,64,0.08296
ENSG00000141425,RPRD1A,113,-0.1559,63,-1.0471,68,-0.9321,97,-0.3938,206,0.92454,133,0.09761,140,0.20104,97,-0.3921,117,-0.1060
ENSG00000141424,SLC39A6,36,-0.7208,129,1.32717,38,-0.6235,95,0.80996,61,0.09669,39,-0.5948,21,-1.6036,44,-0.4156,73,0.41301
ENSG00000134759,ELP2,84,1.28240,53,0.52610,38,-0.0044,3,-3.7674,44,0.25728,40,0.07150,19,-1.0968,26,-0.6061,44,0.24334
ENSG00000134775,FHOD3,39,0.37827,0,-6.0574,15,-1.0345,26,-0.2617,60,1.29310,16,-0.9940,21,-0.6081,38,0.37413,34,0.19249
ENSG00000134779,TPGS2,52,-0.9282,44,-1.1593,59,-0.7191,14,-2.8610,144,0.75412,94,-0.0155,127,0.52924,98,0.05434,117,0.37200
ENSG00000101489,CELF4,1107,1.71754,202,-1.0513,640,0.75703,187,-1.1662,506,0.41373,272,-0.5966,296,-0.5088,243,-0.7718,276,-0.6244
ENSG00000078142,PIK3C3,96,1.00694,91,0.92534,38,-0.4674,77,0.65468,62,0.34072,26,-1.0178,32,-0.8007,51,-0.0266,25,-1.1739
ENSG00000132872,SYT4,262,1.62665,27,-1.9585,80,-0.3390,12,-3.1110,237,1.71068,25,-2.0934,107,0.12693,41,-1.3437,30,-1.9207
ENSG00000152217,SETBP1,88,1.92640,35,0.33085,54,1.06085,8,-1.7893,28,-0.0028,16,-0.8142,20,-0.5918,25,-0.2077,8,-1.9301
ENSG00000152234,ATP5F1A,245,-0.9475,195,-1.2900,276,-0.7652,220,-1.1083,766,0.97162,404,-0.1785,409,-0.1775,723,0.75419,513,0.21707
ENSG00000152242,C18orf25,30,0.39117,1,-4.4294,32,0.46430,11,-1.1949,36,0.75571,48,1.15363,17,-0.5644,31,0.41451,13,-0.9851
ENSG00000141622,RNF165,73,1.70413,10,-1.4140,10,-1.4252,22,-0.2685,29,0.18050,28,0.09404,32,0.35353,26,-0.0541,12,-1.2350
ENSG00000101638,ST8SIA5,47,1.05000,13,-0.9170,15,-0.7891,31,0.36275,44,1.05490,16,-0.7014,25,0.01768,16,-0.6399,10,-1.3872
ENSG00000078043,PIAS2,133,1.50995,79,0.62603,37,-0.5641,13,-2.0981,76,0.61507,44,-0.3107,27,-1.1344,83,0.69688,25,-1.2438
ENSG00000167220,HDHD2,41,-0.9950,70,-0.1692,66,-0.2660,45,-0.8424,96,0.36068,64,-0.3031,83,0.11995,62,-0.3474,115,0.69715
ENSG00000134049,IER3IP1,10,-1.9658,20,-1.0586,18,-1.1929,19,-1.1341,57,0.64520,47,0.28148,41,0.05163,39,-0.0125,63,0.85232
ENSG00000175387,SMAD2,122,0.81858,34,-1.1816,76,0.04448,100,0.49289,60,-0.3333,118,0.75603,58,-0.3917,79,0.10912,58,-0.3891
ENSG00000134030,CTIF,75,0.83442,41,-0.1359,7,-2.6370,24,-0.9476,61,0.57004,19,-1.2842,44,-0.0072,43,-0.0417,57,0.43330
ENSG00000141627,DYM,21,-0.6021,15,-1.1265,22,-0.5757,42,0.45578,56,1.05033,26,-0.3122,29,-0.1571,18,-0.8862,33,0.08594
ENSG00000177576,C18orf32,238,-0.8312,354,-0.2254,434,0.09482,585,0.57548,345,-0.2893,233,-0.8651,534,0.47588,320,-0.3788,491,0.32460
ENSG00000265681,RPL17,472,-1.6485,1312,-0.0975,1992,0.56940,2423,0.89497,1080,-0.4344,1643,0.25870,1760,0.41174,832,-0.7981,1199,-0.2590
ENSG00000167315,ACAA2,47,-0.7180,55,-0.4792,46,-0.7476,165,1.30697,17,-2.3441,58,-0.3849,63,-0.2747,187,1.53892,88,0.30024
ENSG00000141644,MBD1,27,-0.4097,25,-0.5147,1,-4.4507,26,-0.4834,56,0.82029,47,0.43305,19,-1.0462,39,0.15083,56,0.81783
ENSG00000141639,MAPK4,26,-1.1919,13,-2.1619,6,-3.2183,40,-0.5622,51,-0.2214,47,-0.3228,77,0.50898,121,1.19698,93,0.85716
ENSG00000134042,MRO,22,-1.6354,25,-1.4911,75,0.19289,36,-0.9326,42,-0.7576,83,0.35053,112,0.96389,58,-0.2110,95,0.63948
ENSG00000082212,ME2,62,0.14946,37,-0.6349,57,0.03383,54,-0.0563,66,0.27660,58,0.06324,35,-0.7680,84,0.64130,59,0.09994
ENSG00000141646,SMAD4,54,0.71758,52,0.67825,29,-0.2450,19,-0.9003,23,-0.6389,63,0.98625,18,-1.0496,52,0.67700,29,-0.2516
ENSG00000134046,MBD2,13,-1.5151,29,-0.3628,25,-0.5977,64,0.88014,17,-1.2105,84,1.36341,31,-0.2942,26,-0.5487,52,0.62145
ENSG00000041353,RAB27B,31,0.83426,3,-2.4387,27,0.62536,6,-1.5137,45,1.72111,10,-0.9123,18,-0.0301,18,-0.0542,0,-6.3449
ENSG00000196628,TCF4,656,0.74097,450,0.13158,317,-0.4169,267,-0.6784,447,0.13303,446,0.11864,268,-0.7250,576,0.52844,414,-0.0020
ENSG00000091164,TXNL1,108,0.13754,88,-0.1876,105,0.08952,21,-2.3180,169,0.97846,82,-0.2985,82,-0.3307,106,0.10774,90,-0.1677
ENSG00000091157,WDR7,82,0.97416,26,-0.8299,48,0.10883,13,-1.8384,89,1.28153,53,0.24494,36,-0.3640,25,-0.9149,22,-1.1848
ENSG00000177511,ST8SIA3,122,0.93427,6,-3.5294,62,-0.1547,4,-4.0439,223,2.54493,17,-2.0790,50,-0.5168,17,-2.0395,24,-1.6656
ENSG00000134440,NARS,248,0.27075,222,0.09216,184,-0.2032,269,0.40262,299,0.64049,125,-0.7923,138,-0.6965,283,0.48304,153,-0.5225
ENSG00000049759,NEDD4L,166,1.27489,58,-0.4383,43,-0.8889,20,-1.9775,145,1.19692,52,-0.6092,63,-0.3405,36,-1.1544,65,-0.2825
ENSG00000074657,ZNF532,123,1.44154,92,0.93311,35,-0.5855,45,-0.2184,24,-1.2546,39,-0.4203,46,-0.2014,76,0.61379,35,-0.6471
ENSG00000166562,SEC11C,76,-1.1585,175,0.12471,93,-0.8489,113,-0.5582,187,0.25528,108,-0.6253,146,-0.1763,256,0.74115,227,0.60986
ENSG00000074695,LMAN1,91,0.85380,99,0.98274,28,-0.9655,102,1.04690,28,-1.0415,65,0.31135,16,-1.8721,99,0.99535,35,-0.7118
ENSG00000134444,RELCH,46,0.88008,35,0.43817,0,-7.8331,8,-1.6762,59,1.54562,13,-1.1164,5,-2.6521,21,-0.3483,34,0.43285
ENSG00000081913,PHLPP1,37,-1.1739,222,1.69804,40,-1.0594,34,-1.3136,39,-1.1885,33,-1.3367,57,-0.5843,198,1.48528,107,0.49956
ENSG00000119537,KDSR,54,-0.6231,239,1.82959,68,-0.2727,67,-0.2994,30,-1.5976,67,-0.2996,71,-0.2287,107,0.43155,86,0.08997
ENSG00000119541,VPS4B,84,0.42146,163,1.55116,65,0.00458,65,0.00669,47,-0.5387,78,0.30959,19,-1.8972,66,0.03821,60,-0.1223
ENSG00000166479,TMX3,59,1.00532,13,-1.2817,34,0.11852,37,0.24878,34,0.10082,30,-0.1037,15,-1.2205,48,0.66134,31,-0.0387
ENSG00000206052,DOK6,227,0.16739,30,-2.8541,250,0.32086,128,-0.7239,205,0.00892,335,0.80267,230,0.20987,64,-1.7457,272,0.51398
ENSG00000141668,CBLN2,86,1.55524,11,-1.6974,15,-1.1857,0,-7.1544,83,1.79477,17,-1.0014,32,-0.0882,14,-1.3040,15,-1.2842
ENSG00000075336,TIMM21,34,-0.5258,53,0.16262,52,0.12478,43,-0.1744,51,0.11243,46,-0.0550,39,-0.3453,47,-0.0366,60,0.39176
ENSG00000166347,CYB5A,37,-0.5402,53,0.01828,23,-1.2411,15,-1.8790,58,0.19764,99,1.04523,52,-0.0103,47,-0.1697,66,0.41662
ENSG00000133313,CNDP2,62,-1.1524,200,0.67434,44,-1.6602,145,0.15391,122,-0.1328,166,0.37166,127,-0.0644,119,-0.1615,173,0.48735
ENSG00000150656,CNDP1,21,-1.8219,708,5.70715,31,-1.2454,68,-0.0722,2,-5.3281,1,-5.9075,8,-3.3183,4,-4.0507,0,-8.0116
ENSG00000180011,ZADH2,60,0.35904,30,-0.6982,13,-1.9198,81,0.84141,64,0.50192,68,0.53671,31,-0.7227,47,-0.0434,44,-0.1512
ENSG00000179981,TSHZ1,77,0.81471,42,-0.1456,68,0.60642,26,-0.8581,30,-0.7416,27,-0.8155,36,-0.4119,52,0.19098,66,0.62894
ENSG00000130856,ZNF236,43,0.27900,70,1.07463,54,0.63391,21,-0.7828,18,-1.1172,52,0.59699,30,-0.3209,30,-0.2521,33,-0.1590
ENSG00000197971,MBP,2322,-1.4472,26569,2.68586,9155,0.68063,29111,2.90074,258,-4.7886,662,-3.2905,1238,-2.4883,726,-3.1567,223,-5.0003
ENSG00000263146,LINC01896,15,-1.8635,37,-0.5733,25,-1.1347,11,-2.3698,32,-0.8750,39,-0.4832,74,0.57578,83,0.68795,112,1.39215
ENSG00000122490,SLC66A2,53,-0.3463,36,-0.9242,24,-1.5361,19,-1.8568,68,0.06805,139,1.22446,87,0.49855,42,-0.6999,83,0.41773
ENSG00000226742,HSBP1L1,20,-0.7847,15,-1.2169,36,0.12108,13,-1.4041,21,-0.7280,25,-0.4066,28,-0.3041,48,0.57783,72,1.48098
ENSG00000141759,TXNL4A,111,-1.0056,134,-0.7285,154,-0.5127,167,-0.3920,220,0.04072,172,-0.3484,351,0.90404,178,-0.2958,260,0.33479
ENSG00000129946,SHC2,72,1.08109,41,0.15674,23,-0.7420,27,-0.4555,28,-0.4684,44,0.27181,20,-0.9734,22,-0.7946,59,0.85402
ENSG00000141933,TPGS1,51,-0.0622,50,-0.0772,40,-0.4107,19,-1.5103,54,0.03600,58,0.15584,61,0.25371,32,-0.7440,76,0.65492
ENSG00000099804,CDC34,35,-0.2730,31,-0.4882,6,-2.7730,10,-2.1353,65,0.78185,64,0.67878,30,-0.5588,26,-0.7325,71,0.96963
ENSG00000172270,BSG,211,-0.5565,171,-0.8790,113,-1.4937,151,-1.0593,354,0.28069,416,0.51240,233,-0.4407,582,1.07199,403,0.51671
ENSG00000099822,HCN2,70,-0.1367,83,0.13883,45,-0.8111,13,-2.5883,60,-0.3948,83,0.13984,121,0.85128,27,-1.5516,114,0.73841
ENSG00000070423,RNF126,34,0.07013,20,-0.7291,8,-2.0901,30,-0.1337,46,0.59801,26,-0.3653,44,0.52950,32,-0.0599,32,-0.0603
ENSG00000099864,PALM,166,-0.6949,101,-1.4339,152,-0.8262,101,-1.4412,138,-1.0431,419,0.76565,357,0.56730,197,-0.4343,499,1.22875
ENSG00000129951,PLPPR3,82,1.02949,20,-1.1921,14,-1.6893,1,-4.9134,44,0.02752,38,-0.2160,57,0.48137,23,-0.9284,70,0.87973
ENSG00000198858,R3HDM4,27,-0.5025,14,-1.4095,34,-0.1143,29,-0.3605,34,-0.1472,45,0.29844,43,0.26134,40,0.13191,50,0.54202
ENSG00000065268,WDR18,31,0.01590,16,-1.0285,13,-1.3526,34,0.15233,30,-0.0482,20,-0.6403,38,0.35709,17,-0.9474,53,0.96574
ENSG00000182087,TMEM259,62,0.70022,33,-0.2978,19,-1.1009,10,-2.0618,31,-0.4215,30,-0.4224,35,-0.2239,53,0.44470,70,1.03517
ENSG00000099817,POLR2E,77,-0.6447,56,-1.1152,84,-0.5252,68,-0.8463,138,0.28442,113,-0.0532,180,0.78173,89,-0.4331,142,0.33862
ENSG00000167468,GPX4,279,-1.4747,320,-1.2696,610,-0.2889,487,-0.6346,886,0.33244,750,0.03390,977,0.51155,659,-0.1678,988,0.53253
ENSG00000118046,STK11,69,0.35593,59,0.10456,31,-0.8779,14,-2.0547,36,-0.7083,86,0.70723,59,0.10229,42,-0.4120,86,0.80687
ENSG00000099624,ATP5F1D,287,-0.5220,160,-1.4003,281,-0.5554,177,-1.2547,567,0.62262,378,-0.0927,525,0.47623,498,0.34353,427,0.10621
ENSG00000167470,MIDN,59,0.40399,51,0.18646,40,-0.1911,32,-0.5303,20,-1.3018,151,2.06921,26,-0.9153,40,-0.1815,39,-0.2423
ENSG00000099622,CIRBP,221,-0.5345,264,-0.2647,152,-1.1088,181,-0.8411,322,0.05058,345,0.15261,321,0.04453,410,0.42994,448,0.64612
ENSG00000228300,FAM174C,0,-5.2706,31,0.20459,5,-2.4677,28,0.05498,40,0.69929,25,-0.1399,30,0.20934,19,-0.5133,38,0.58952
ENSG00000160953,PWWP3A,116,0.05551,127,0.19732,96,-0.2458,65,-0.8368,84,-0.4897,138,0.32197,118,0.08916,88,-0.3795,157,0.59643
ENSG00000115286,NDUFS7,83,-1.0455,230,0.54864,107,-0.6562,74,-1.2160,195,0.31367,125,-0.4134,166,0.02622,195,0.27519,213,0.47021
ENSG00000130005,GAMT,37,-0.9974,154,1.24630,44,-0.7563,24,-1.6548,73,0.03375,43,-0.7832,91,0.41793,36,-1.0420,98,0.55133
ENSG00000071626,DAZAP1,24,-0.5729,21,-0.7828,24,-0.5840,5,-2.9033,40,0.21770,92,1.56575,50,0.60742,32,-0.1621,24,-0.6420
ENSG00000115268,RPS15,660,-1.2999,1340,-0.2233,1886,0.31629,2076,0.47111,1233,-0.3829,2003,0.41296,1966,0.42730,1131,-0.4858,1528,-0.0204
ENSG00000115266,APC2,66,0.29150,51,-0.1035,40,-0.4826,49,-0.1599,53,-0.0441,29,-0.9666,36,-0.6894,58,0.07596,93,0.96539
ENSG00000119559,C19orf25,28,-0.4591,29,-0.4033,9,-2.0491,34,-0.1679,47,0.39891,15,-1.3897,56,0.72861,39,0.05280,45,0.32198
ENSG00000071655,MBD3,36,-1.1169,50,-0.6207,63,-0.2556,44,-0.8157,34,-1.2891,139,1.01234,93,0.37576,48,-0.6874,132,1.05804
ENSG00000127540,UQCR11,417,-1.0152,401,-1.0744,924,0.21130,516,-0.6947,734,-0.1646,802,-0.0129,1479,1.13273,623,-0.4049,795,-0.0278
ENSG00000079313,REXO1,29,-0.0438,7,-2.1756,24,-0.3274,13,-1.1910,32,0.11524,60,1.12738,34,0.21703,8,-1.9191,43,0.63943
ENSG00000129911,KLF16,62,0.40851,22,-1.1386,30,-0.6982,23,-1.1288,47,-0.0120,106,1.31918,49,0.03785,4,-3.3987,66,0.58204
ENSG00000129968,ABHD17A,134,-1.1541,217,-0.4275,259,-0.1578,137,-1.1265,148,-1.0776,362,0.37368,450,0.82765,152,-0.9683,488,0.98658
ENSG00000133275,CSNK1G2,54,-0.3580,1,-5.3240,62,-0.1493,39,-0.8562,32,-1.2324,98,0.57336,106,0.79388,21,-1.8013,135,1.28350
ENSG00000133243,BTBD2,106,-0.0753,47,-1.3171,78,-0.5520,30,-1.9918,83,-0.4862,154,0.51952,199,1.08270,63,-0.8722,147,0.49209
ENSG00000065000,AP3D1,250,0.98715,95,-0.5553,142,0.06865,89,-0.6640,137,0.00225,143,0.07752,109,-0.3825,138,0.02250,144,0.09276
ENSG00000104886,PLEKHJ1,19,-1.3008,34,-0.4664,20,-1.2623,7,-2.6980,53,0.24549,69,0.63220,62,0.53015,63,0.48181,56,0.32593
ENSG00000104904,OAZ1,454,-0.7634,271,-1.5363,521,-0.5544,255,-1.6254,1067,0.64902,830,0.17231,1181,0.84595,660,-0.1876,723,-0.0507
ENSG00000130332,LSM7,75,-0.4988,28,-1.9824,82,-0.3729,89,-0.2415,117,0.20491,115,0.15521,124,0.31040,126,0.30391,126,0.33247
ENSG00000099800,TIMM13,77,-0.5441,66,-0.7837,78,-0.5285,64,-0.8397,140,0.42844,63,-0.8611,146,0.49897,81,-0.4804,160,0.67679
ENSG00000176533,GNG7,66,-1.2133,129,-0.1958,172,0.26554,72,-1.0762,68,-1.2385,157,0.11785,194,0.50878,123,-0.2635,253,1.02339
ENSG00000176490,DIRAS1,55,-0.6732,7,-3.7067,41,-1.1234,2,-5.3217,160,1.17947,89,0.06526,149,1.04405,34,-1.3794,88,0.05935
ENSG00000141873,SLC39A3,22,-0.2320,22,-0.2686,1,-4.1911,0,-5.2859,39,0.75454,18,-0.5129,20,-0.4014,30,0.24961,49,1.16414
ENSG00000104969,SGTA,44,-0.1021,53,0.20624,9,-2.4583,43,-0.1146,50,0.13401,21,-1.2059,39,-0.3221,63,0.47999,75,0.84972
ENSG00000172009,THOP1,55,0.65286,13,-1.5896,32,-0.1783,23,-0.7262,30,-0.3288,54,0.61376,38,0.07559,22,-0.7618,52,0.61692
ENSG00000104964,TLE5,506,-1.0984,356,-1.6240,1171,0.19456,351,-1.6440,883,-0.2713,1405,0.48758,1878,1.11349,815,-0.3734,1152,0.18567
ENSG00000088256,GNA11,92,0.24405,28,-1.5732,73,-0.1195,29,-1.5078,40,-1.1110,115,0.60515,105,0.50480,37,-1.1478,141,1.08761
ENSG00000161082,CELF5,306,1.69275,37,-1.6629,57,-1.0432,19,-2.6619,144,0.44953,100,-0.1768,125,0.19808,60,-0.9492,113,0.01382
ENSG00000141905,NFIC,234,0.01118,292,0.36034,243,0.06887,170,-0.4830,92,-1.5034,419,0.96013,210,-0.1756,198,-0.2523,315,0.54521
ENSG00000161091,MFSD12,14,-0.9737,30,0.19411,18,-0.5804,3,-3.2236,47,1.04428,52,1.06119,21,-0.4131,16,-0.8112,26,-0.0352
ENSG00000186111,PIP5K1C,124,0.78065,6,-3.6621,51,-0.6112,8,-3.2739,61,-0.3858,167,1.29327,86,0.21225,56,-0.4670,104,0.55853
ENSG00000183617,MRPL54,36,-1.0443,61,-0.2332,74,0.06403,41,-0.8597,97,0.54090,97,0.48975,74,0.05795,63,-0.1885,71,0.00043
ENSG00000007264,MATK,53,-0.5218,15,-2.3861,64,-0.2239,5,-3.9731,71,-0.0621,169,1.35857,86,0.25477,42,-0.8756,114,0.78056
ENSG00000167654,ATCAY,243,0.92180,24,-2.6111,179,0.41712,73,-0.9769,218,0.84396,77,-0.8885,149,0.13509,45,-1.6706,138,0.00560
ENSG00000167658,EEF2,523,-0.7984,434,-1.0801,777,-0.1919,479,-0.9341,519,-0.8717,1443,0.80243,1179,0.52678,526,-0.7915,1481,0.96651
ENSG00000178951,ZBTB7A,603,1.25322,193,-0.5877,348,0.33439,189,-0.6196,167,-0.8674,404,0.57893,326,0.25835,190,-0.6054,234,-0.3164
ENSG00000126934,MAP2K2,72,-0.8945,61,-1.1422,72,-0.9019,36,-1.9129,180,0.58686,102,-0.3736,182,0.61356,116,-0.1740,185,0.64638
ENSG00000089847,ANKRD24,113,2.34537,0,-7.0927,28,-0.0970,1,-4.4419,32,0.13196,45,0.66836,27,-0.1232,12,-1.3460,18,-0.7670
ENSG00000105255,FSD1,45,0.67635,21,-0.5516,16,-0.9174,0,-6.4730,61,1.38836,17,-0.8709,45,0.76967,21,-0.5269,11,-1.5682
ENSG00000008382,MPND,33,-0.0449,10,-1.8660,22,-0.6504,1,-4.3054,36,0.09566,40,0.24934,69,1.32696,30,-0.1885,31,-0.1382
ENSG00000141985,SH3GL1,68,0.63646,29,-0.7087,19,-1.2945,1,-5.6413,56,0.34766,78,0.87111,29,-0.7420,41,-0.1635,71,0.80246
ENSG00000167671,UBXN6,111,-0.1045,56,-1.1412,100,-0.2689,43,-1.5342,145,0.34137,108,-0.1482,189,0.84215,106,-0.1864,119,-0.0069
ENSG00000167674,HDGFL2,47,0.04664,41,-0.1742,23,-1.0299,70,0.66765,75,0.89842,40,-0.2050,36,-0.4282,45,-0.0502,32,-0.6077
ENSG00000167680,SEMA6B,78,0.15626,17,-2.0845,40,-0.8864,9,-3.0506,59,-0.3075,126,0.93176,101,0.63821,35,-1.0557,112,0.83611
ENSG00000074842,MYDGF,41,-0.0945,6,-2.9416,14,-1.6663,31,-0.5313,66,0.77042,47,0.12537,28,-0.7259,55,0.39284,69,0.84069
ENSG00000130254,SAFB2,340,1.59929,157,0.28634,252,1.07075,90,-0.5727,72,-0.9766,122,-0.1129,81,-0.7918,138,0.08418,82,-0.7691
ENSG00000160633,SAFB,87,0.24928,135,0.96351,82,0.15152,89,0.28823,100,0.53059,59,-0.3452,45,-0.8281,45,-0.7732,52,-0.5858
ENSG00000130255,RPL36,785,-0.9952,910,-0.7706,1975,0.43919,2216,0.62674,1058,-0.5863,1848,0.33191,2148,0.64828,783,-0.9980,1535,0.04006
ENSG00000174917,MICOS13,83,-1.3441,85,-1.3035,215,0.11485,116,-0.8456,240,0.31579,201,0.00722,334,0.94160,180,-0.1711,189,-0.1043
ENSG00000167733,HSD11B1L,107,-0.4692,28,-2.4468,78,-0.9368,96,-0.6311,128,-0.2051,200,0.52277,225,0.80997,120,-0.2946,199,0.57237
ENSG00000196365,LONP1,62,0.38251,24,-1.0626,43,-0.1957,10,-2.3843,54,0.18494,23,-1.1101,51,0.06267,64,0.43465,75,0.76623
ENSG00000174886,NDUFA11,127,-1.3454,221,-0.5008,171,-0.8933,193,-0.7104,402,0.48529,344,0.18525,371,0.33938,277,-0.1539,396,0.46128
ENSG00000031823,RANBP3,37,0.13580,12,-1.4800,23,-0.5758,7,-2.2143,46,0.55977,29,-0.2154,24,-0.5767,41,0.32234,57,0.96169
ENSG00000130382,MLLT1,55,-0.5380,45,-0.8412,22,-1.8874,32,-1.3355,73,-0.1196,114,0.61195,77,-0.0204,51,-0.6412,158,1.34437
ENSG00000125656,CLPP,30,-0.2831,7,-2.4931,31,-0.2494,17,-1.1810,48,0.48486,44,0.29022,32,-0.2148,48,0.42168,51,0.58464
ENSG00000125652,ALKBH7,10,-3.3477,39,-1.4199,86,-0.2144,104,0.07114,92,-0.1229,133,0.46481,104,0.07802,115,0.22959,155,0.82165
ENSG00000125651,GTF2F1,117,0.73996,42,-0.8661,49,-0.6220,26,-1.5683,82,0.19621,36,-1.0772,83,0.20160,59,-0.3431,112,0.76433
ENSG00000088247,KHSRP,77,0.26867,124,1.06279,14,-2.2292,67,0.04926,84,0.45542,62,-0.0661,47,-0.5342,63,-0.0356,54,-0.3117
ENSG00000125648,SLC25A23,245,-1.2453,208,-1.4927,576,0.06160,325,-0.8238,374,-0.6567,824,0.63667,702,0.41952,250,-1.2193,1035,1.17593
ENSG00000104833,TUBB4A,314,0.09609,811,1.70463,120,-1.3685,335,0.19948,493,0.94253,117,-1.4140,254,-0.2593,77,-2.0229,139,-1.2286
ENSG00000125730,C3,94,-0.8848,56,-1.6586,56,-1.6400,121,-0.4945,64,-1.5305,662,2.43843,126,-0.4663,133,-0.3554,249,0.72527
ENSG00000171105,INSR,115,1.32666,122,1.43057,42,-0.3089,11,-2.2753,40,-0.4103,67,0.42569,21,-1.4333,56,0.15323,40,-0.4166
ENSG00000198816,ZNF358,84,-0.9303,96,-0.7306,93,-0.7907,78,-1.0426,82,-1.0513,238,0.69273,213,0.57422,87,-0.8856,296,1.22030
ENSG00000032444,PNPLA6,56,0.50364,60,0.62979,22,-0.9223,6,-2.8479,45,0.15929,34,-0.2867,41,0.00094,54,0.45025,43,0.08585
ENSG00000229833,PET100,65,-1.8050,110,-1.0178,180,-0.2726,124,-0.8405,270,0.40871,304,0.56340,255,0.30656,172,-0.3377,282,0.49378
ENSG00000181029,TRAPPC5,99,-0.7834,57,-1.6083,94,-0.8699,110,-0.6270,260,0.82947,140,-0.2532,216,0.48042,149,-0.1533,189,0.24025
ENSG00000142459,EVI5L,12,-1.7636,65,0.80086,17,-1.2540,38,-0.0750,35,-0.2210,40,0.02913,47,0.28134,36,-0.1268,52,0.47314
ENSG00000183248,PRR36,45,0.19196,1,-4.5744,34,-0.2314,8,-2.3152,61,0.78456,26,-0.6539,40,0.04361,29,-0.4587,64,0.87606
ENSG00000260001,TGFBR3L,43,-0.9643,2,-5.1884,59,-0.4827,1,-5.6241,203,1.82630,59,-0.4963,133,0.90179,49,-0.7832,45,-0.9744
ENSG00000178531,CTXN1,406,-0.6281,131,-2.3078,564,-0.1201,287,-1.1509,623,0.03912,706,0.23315,1172,1.23762,283,-1.1726,671,0.16977
ENSG00000104980,TIMM44,70,1.20736,21,-0.6633,38,0.22091,32,-0.0736,35,0.09616,42,0.38228,20,-0.8049,33,-0.0302,26,-0.4159
ENSG00000066044,ELAVL1,68,0.56105,50,0.06025,30,-0.7267,4,-3.3888,60,0.39069,75,0.72197,38,-0.3737,57,0.26886,47,-0.0287
ENSG00000167775,CD320,32,-0.0431,19,-0.8238,8,-2.0469,22,-0.6539,22,-0.7025,97,1.81045,33,-0.0361,28,-0.2796,42,0.40889
ENSG00000267855,NDUFA7,60,-1.6536,68,-1.4594,115,-0.6698,239,0.47077,225,0.41534,148,-0.2821,241,0.54064,191,0.11403,191,0.12368
ENSG00000233927,RPS28,722,-1.4094,1425,-0.3816,2293,0.36749,2267,0.34948,1108,-0.8244,3060,0.84156,2585,0.63291,1015,-0.8995,1836,0.01531
ENSG00000185236,RAB11B,76,-0.5986,94,-0.2654,47,-1.3095,50,-1.2145,107,-0.0644,101,-0.1532,119,0.11203,116,0.06065,201,1.09622
ENSG00000099785,MARCH2,25,-1.1284,27,-1.0349,23,-1.2733,1,-5.1037,41,-0.4322,117,1.31218,63,0.31424,58,0.15790,87,0.91773
ENSG00000099783,HNRNPM,238,-0.0242,465,1.07316,329,0.49281,380,0.73012,181,-0.4811,200,-0.2962,147,-0.8236,180,-0.4575,224,-0.1242
ENSG00000198258,UBL5,219,-1.2295,275,-0.8842,393,-0.3396,425,-0.2179,663,0.54609,428,-0.2065,744,0.76414,378,-0.4012,467,-0.0788
ENSG00000127445,PIN1,111,-1.3533,23,-3.6322,146,-0.9484,123,-1.2009,470,1.02352,260,-0.0633,450,0.93282,168,-0.7383,290,0.11719
