Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000101204,CHRNA4,17,-0.2360,11,-0.7915,5,-2.0273,61,1.96095,25,0.38144,6,-1.6009,13,-0.6173,23,0.28824,34,0.89369,13,-0.6140
ENSG00000075043,KCNQ2,90,-0.1224,89,-0.1373,113,0.25390,132,0.48123,85,-0.2256,85,-0.2262,67,-0.5864,142,0.60813,69,-0.5442,90,-0.1224
ENSG00000101210,EEF1A2,485,0.14701,460,0.06044,597,0.54795,629,0.56696,399,-0.1625,397,-0.1720,180,-1.3811,550,0.34802,246,-0.9087,329,-0.4629
ENSG00000125534,PPDPF,119,0.18308,140,0.44298,105,-0.0258,90,-0.2589,68,-0.6922,63,-0.8055,147,0.52606,210,1.13188,38,-1.5601,83,-0.3822
ENSG00000197457,STMN3,234,-0.1388,178,-0.5593,328,0.45280,370,0.60136,299,0.25241,261,0.03329,116,-1.2066,263,0.04506,228,-0.1767,204,-0.3525
ENSG00000101246,ARFRP1,36,0.14748,33,0.03951,37,0.22292,41,0.38007,14,-1.2882,26,-0.3442,40,0.34085,34,0.04673,35,0.09632,25,-0.3874
ENSG00000125520,SLC2A4RG,11,-0.6971,17,-0.0925,22,0.41145,9,-1.0641,5,-1.8206,9,-0.9478,35,1.11245,27,0.66039,16,-0.1611,21,0.29414
ENSG00000101150,TPD52L2,29,0.07210,19,-0.5827,40,0.64129,34,0.33344,9,-1.5991,20,-0.5307,31,0.17390,36,0.42565,42,0.64993,6,-2.2291
ENSG00000101152,DNAJC5,144,0.19379,106,-0.2878,139,0.14611,224,0.92294,131,0.03757,117,-0.1406,59,-1.1707,134,0.07836,110,-0.2303,101,-0.3646
ENSG00000196700,ZNF512B,7,-1.4612,12,-0.6772,19,0.04916,25,0.42564,20,0.07896,21,0.19937,19,0.01345,20,0.12288,29,0.72217,14,-0.3938
ENSG00000101161,PRPF6,79,-0.3335,66,-0.6207,127,0.46330,58,-0.8178,106,0.12091,113,0.22499,194,1.13407,87,-0.1793,63,-0.6790,59,-0.7927
ENSG00000171703,TCEA2,141,0.50343,93,-0.1617,119,0.25570,100,-0.0470,80,-0.3936,75,-0.4929,73,-0.5348,145,0.54791,88,-0.2500,101,-0.0321
ENSG00000125510,OPRL1,32,0.58088,16,-0.4466,44,1.34536,22,-0.0156,19,-0.2074,37,0.83828,2,-3.3300,4,-2.4167,15,-0.5505,6,-1.8436
ENSG00000203880,PCMTD2,34,-0.2431,51,0.40650,55,0.58684,20,-1.0246,41,0.03261,46,0.21662,44,0.14848,41,0.05128,33,-0.3014,18,-1.1774
ENSG00000280071,GATD3B,54,2.03083,20,0.26620,14,-0.2568,7,-1.3524,8,-1.0723,9,-0.8836,22,0.43888,29,0.86814,1,-3.6404,5,-1.7151
ENSG00000185272,RBM11,15,0.07555,13,-0.1471,18,0.44522,25,0.86421,13,-0.1667,18,0.31115,14,-0.0615,5,-1.4780,14,-0.0634,5,-1.5086
ENSG00000155304,HSPA13,80,0.23679,38,-0.9262,100,0.67102,123,0.94483,58,-0.2850,70,0.01803,43,-0.7293,50,-0.5200,80,0.22046,21,-1.8171
ENSG00000180530,NRIP1,60,-0.8431,99,-0.0830,145,0.59815,108,0.05746,142,0.49277,194,1.02303,49,-1.1516,44,-1.3111,84,-0.3335,77,-0.4690
ENSG00000229425,AJ009632.2,15,-0.5467,11,-0.9815,23,0.10348,52,1.50179,19,-0.1803,78,2.29384,3,-2.6971,2,-3.1984,0,-7.8964,9,-1.3478
ENSG00000155313,USP25,48,-0.4236,125,1.12119,79,0.39051,33,-1.0124,63,-0.0084,93,0.62095,51,-0.3333,33,-0.9890,31,-1.1033,62,-0.0256
ENSG00000215386,MIR99AHG,75,0.42180,27,-1.1688,16,-2.0102,34,-0.8164,27,-1.1280,79,0.51178,180,1.97799,44,-0.4327,107,1.01419,28,-1.0820
ENSG00000154639,CXADR,98,1.21342,30,-0.7054,61,0.45244,41,-0.2098,32,-0.5909,58,0.32497,42,-0.1786,26,-0.8911,51,0.12737,19,-1.3865
ENSG00000154640,BTG3,30,0.60388,29,0.51705,26,0.38035,2,-2.9877,17,-0.2687,11,-0.9948,44,1.21963,15,-0.4599,15,-0.4863,13,-0.6903
ENSG00000224924,LINC00320,59,1.64029,21,-0.0684,16,-0.5275,10,-1.2671,17,-0.4180,23,0.02303,20,-0.1669,16,-0.5437,10,-1.2233,38,0.85200
ENSG00000154654,NCAM2,129,-0.7451,270,0.41072,336,0.89396,152,-0.4949,201,-0.0661,359,0.88635,161,-0.4054,129,-0.7435,116,-0.9060,109,-1.0062
ENSG00000154721,JAM2,70,0.71469,39,-0.2371,55,0.34233,24,-0.9427,32,-0.5187,20,-1.2658,74,0.80276,47,0.08093,39,-0.2155,41,-0.1455
ENSG00000154723,ATP5PF,392,0.74050,343,0.51814,275,0.17795,205,-0.3051,191,-0.4144,173,-0.5708,164,-0.6487,354,0.56866,159,-0.6948,207,-0.2893
ENSG00000142192,APP,923,0.32026,425,-0.8903,1014,0.53750,894,0.26805,1263,0.84079,1266,0.84491,383,-1.0509,340,-1.2307,464,-0.7590,329,-1.2786
ENSG00000198862,LTN1,37,-0.2986,38,-0.2268,48,0.14247,40,-0.1465,68,0.69971,96,1.27786,35,-0.3652,18,-1.3331,41,-0.1129,18,-1.3993
ENSG00000156253,RWDD2B,19,0.18652,31,1.03696,18,0.12051,9,-0.8521,22,0.42669,12,-0.4528,18,0.15037,9,-0.9307,8,-1.1382,18,0.16365
ENSG00000156256,USP16,99,-0.0994,124,0.26502,103,-0.0379,87,-0.2949,81,-0.4012,110,0.06485,200,1.06011,74,-0.5463,92,-0.2099,84,-0.3496
ENSG00000156261,CCT8,166,1.02319,69,-0.4064,144,0.90277,105,0.25462,76,-0.2490,86,-0.0538,58,-0.6610,60,-0.6130,50,-0.8792,22,-2.0912
ENSG00000156273,BACH1,8,-0.6960,24,0.99231,6,-1.1673,1,-3.5698,21,0.76183,16,0.32800,18,0.46244,5,-1.5246,22,0.80755,17,0.41158
ENSG00000171189,GRIK1,33,0.45775,18,-0.5170,9,-1.5612,2,-3.2231,32,0.37992,50,1.12240,44,0.91174,43,0.89636,22,-0.1711,11,-1.1705
ENSG00000156299,TIAM1,84,0.01209,77,-0.1217,67,-0.3641,110,0.45205,123,0.62402,105,0.37298,65,-0.3920,44,-0.9812,96,0.21715,78,-0.1006
ENSG00000142168,SOD1,794,0.69576,774,0.65262,574,0.18224,530,0.03632,413,-0.3543,478,-0.1253,299,-0.8514,594,0.21754,304,-0.8261,363,-0.5538
ENSG00000156304,SCAF4,15,-0.5296,17,-0.4340,19,-0.2775,36,0.78823,25,0.22750,32,0.58462,29,0.42856,9,-1.2807,21,-0.0811,20,-0.1179
ENSG00000142149,HUNK,8,-0.8890,8,-0.9625,17,0.21909,12,-0.3231,35,1.39642,27,0.94996,7,-1.0743,6,-1.4021,23,0.71293,4,-1.8213
ENSG00000142207,URB1,27,0.51102,14,-0.5091,21,0.11428,17,-0.2351,17,-0.2567,19,-0.0271,25,0.40207,19,-0.0720,28,0.54022,8,-1.2528
ENSG00000159079,CFAP298,83,0.07498,91,0.21892,78,-0.0193,57,-0.5138,80,0.01514,124,0.72713,94,0.27342,71,-0.1651,56,-0.5309,58,-0.4797
ENSG00000159082,SYNJ1,163,0.32120,110,-0.3057,193,0.68224,179,0.46998,159,0.28413,237,0.94569,34,-2.0786,52,-1.4238,82,-0.7433,64,-1.1161
ENSG00000159086,PAXBP1,56,0.29891,22,-1.1475,30,-0.7441,47,0.01570,22,-1.1258,90,1.07736,114,1.51365,12,-2.0642,59,0.38017,30,-0.6571
ENSG00000205927,OLIG2,86,2.30109,9,-1.3918,10,-1.3394,12,-1.0039,5,-2.1832,11,-1.1189,24,0.07294,47,1.16601,16,-0.5896,25,0.12982
ENSG00000184221,OLIG1,223,1.92966,26,-1.5722,31,-1.3788,57,-0.3763,17,-2.1796,19,-2.0028,45,-0.7417,170,1.41233,104,0.56214,80,0.15384
ENSG00000142166,IFNAR1,34,-0.9150,65,0.07644,69,0.17473,47,-0.4319,69,0.15830,93,0.64228,109,0.91984,47,-0.4428,46,-0.4608,37,-0.8100
ENSG00000159128,IFNGR2,52,0.16536,47,0.00920,60,0.45498,77,0.80629,60,0.38811,45,-0.0575,27,-0.8207,35,-0.4604,32,-0.6030,20,-1.3048
ENSG00000142188,TMEM50B,53,0.31709,39,-0.1875,50,0.24158,30,-0.5571,52,0.26499,51,0.24146,33,-0.4420,47,0.10259,41,-0.1015,35,-0.3442
ENSG00000159131,GART,15,0.03669,22,0.62914,12,-0.2517,7,-1.0225,5,-1.4177,27,0.99139,14,-0.1038,10,-0.6003,22,0.68509,13,-0.1747
ENSG00000159140,SON,507,0.17698,381,-0.2734,476,0.08791,286,-0.7153,457,0.01456,586,0.41375,783,0.89758,263,-0.8441,477,0.08102,293,-0.6790
ENSG00000205758,CRYZL1,56,0.38939,55,0.34284,41,-0.1369,33,-0.4521,34,-0.3986,38,-0.2497,62,0.53479,46,0.07529,42,-0.0878,38,-0.2123
ENSG00000205726,ITSN1,241,-0.4473,370,0.22841,219,-0.6490,293,-0.1389,427,0.46215,289,-0.1613,419,0.43176,287,-0.1757,346,0.12273,416,0.41836
ENSG00000241837,ATP5PO,355,0.69046,396,0.87725,259,0.19895,193,-0.2843,141,-0.7750,184,-0.3635,112,-1.1227,327,0.55641,146,-0.7189,178,-0.4093
ENSG00000243927,MRPS6,46,0.34222,55,0.63689,29,-0.4050,53,0.56591,36,-0.0530,24,-0.6400,30,-0.3427,60,0.77740,24,-0.6337,21,-0.8636
ENSG00000198743,SLC5A3,31,-0.0051,34,0.13654,27,-0.2304,27,-0.2001,24,-0.3955,33,0.11754,62,1.12727,21,-0.6107,38,0.33956,17,-0.9433
ENSG00000159200,RCAN1,54,0.20137,40,-0.2666,70,0.71546,67,0.55938,42,-0.1921,51,0.11261,22,-1.1414,38,-0.3490,28,-0.7976,40,-0.2872
ENSG00000185917,SETD4,15,0.20743,3,-1.9848,11,-0.3043,19,0.61662,13,-0.0240,16,0.27113,14,0.09865,8,-0.6726,21,0.73481,13,-0.0030
ENSG00000159228,CBR1,232,1.37020,67,-0.6477,53,-1.0754,56,-0.9183,19,-2.5072,31,-1.7803,270,1.65411,195,1.06235,80,-0.3866,68,-0.6430
ENSG00000142197,DOP1B,28,0.04725,29,0.10234,20,-0.4838,47,0.88138,49,0.95360,38,0.54875,25,-0.1297,5,-2.5622,20,-0.4803,18,-0.6582
ENSG00000159256,MORC3,24,-0.6983,52,0.47304,40,0.08620,12,-1.7693,29,-0.4534,85,1.31592,71,1.01281,7,-2.4661,31,-0.3347,31,-0.3203
ENSG00000185808,PIGP,41,1.77651,12,-0.2589,13,-0.1789,12,-0.2175,2,-2.7344,9,-0.7079,15,0.06126,16,0.14542,17,0.24134,8,-0.8622
ENSG00000182670,TTC3,996,-0.4148,1683,0.41853,1043,-0.3764,1190,-0.1370,1743,0.47645,1959,0.66982,1316,0.02309,678,-1.0032,1351,0.06452,1270,-0.0339
ENSG00000157538,VPS26C,29,0.79945,17,-0.0120,17,-0.0315,11,-0.6591,16,-0.0915,17,-0.0437,30,0.86455,14,-0.3137,14,-0.3212,9,-1.0342
ENSG00000157540,DYRK1A,83,0.09406,92,0.25786,86,0.15923,61,-0.3909,101,0.40770,98,0.34899,68,-0.2312,61,-0.4032,75,-0.0648,52,-0.6244
ENSG00000157542,KCNJ6,80,-1.0362,183,0.24216,226,0.67353,233,0.63817,198,0.37281,303,1.08643,69,-1.2577,33,-2.3408,111,-0.5392,65,-1.3519
ENSG00000157557,ETS2,91,0.46789,45,-0.6352,90,0.50177,115,0.85379,117,0.88727,71,0.06685,47,-0.5886,12,-2.6184,37,-0.9386,35,-1.0284
ENSG00000183527,PSMG1,37,0.69611,32,0.45301,28,0.30316,13,-0.9091,26,0.12897,55,1.37740,4,-2.4213,19,-0.3351,13,-0.8894,7,-1.8695
ENSG00000185658,BRWD1,150,-0.3901,254,0.45263,241,0.40988,117,-0.7628,178,-0.1165,357,1.02429,175,-0.1458,107,-0.8985,162,-0.2650,129,-0.6214
ENSG00000205581,HMGN1,55,-0.3472,94,0.49857,37,-1.0466,38,-0.9009,49,-0.5448,60,-0.2248,151,1.30004,95,0.51725,88,0.38947,56,-0.3278
ENSG00000182093,GET1,115,0.65162,109,0.56288,90,0.28063,72,-0.1088,52,-0.6057,63,-0.3055,64,-0.2807,114,0.63599,42,-0.9349,35,-1.2141
ENSG00000185437,SH3BGR,32,0.70430,29,0.53087,16,-0.4468,13,-0.7096,10,-1.0810,26,0.38492,25,0.32876,13,-0.6652,22,0.12116,24,0.24920
ENSG00000183036,PCP4,165,0.80864,75,-0.4604,84,-0.3091,185,0.99774,137,0.49980,77,-0.4206,25,-2.1028,47,-1.1669,181,0.95728,48,-1.1442
ENSG00000171587,DSCAM,4,-2.0304,4,-2.0587,14,-0.1520,43,1.68922,9,-0.9108,23,0.59935,7,-1.1009,21,0.46034,24,0.63140,10,-0.6358
ENSG00000157601,MX1,23,0.17448,15,-0.4557,23,0.19390,46,1.35018,17,-0.2725,16,-0.3619,25,0.32360,9,-1.1869,16,-0.4080,12,-0.8440
ENSG00000157617,C2CD2,31,0.26701,23,-0.2295,37,0.65109,27,0.05495,15,-0.8824,36,0.51254,38,0.58618,14,-0.9194,12,-1.2037,18,-0.5837
ENSG00000173276,ZBTB21,33,0.67893,18,-0.3175,25,0.27823,7,-1.5773,29,0.44341,22,0.01372,25,0.19323,9,-1.2525,32,0.60473,13,-0.7336
ENSG00000160188,RSPH1,6,-1.4202,27,0.75305,17,-0.0028,27,0.77100,16,-0.1013,3,-2.4526,10,-0.7823,31,0.95118,8,-1.0818,24,0.54307
ENSG00000160194,NDUFV3,61,-0.5925,96,0.10845,87,-0.0652,52,-0.8350,155,0.88546,75,-0.2954,70,-0.3965,137,0.68266,69,-0.4230,102,0.19364
ENSG00000160208,RRP1B,23,-0.1622,28,0.15601,27,0.13001,17,-0.5789,33,0.42404,14,-0.8716,30,0.24662,19,-0.4827,36,0.55719,25,-0.0491
ENSG00000160209,PDXK,133,-0.0587,114,-0.2967,114,-0.3309,135,-0.0355,104,-0.4361,85,-0.7448,96,-0.5672,300,1.30081,172,0.35784,149,0.12714
ENSG00000160213,CSTB,141,0.64252,95,0.01225,87,-0.1459,101,0.10045,70,-0.4602,32,-1.6280,110,0.24452,159,0.85103,68,-0.5192,90,-0.0837
ENSG00000160214,RRP1,16,-0.4959,22,0.04761,33,0.76162,19,-0.1945,21,-0.0404,25,0.26013,7,-1.7065,25,0.24377,17,-0.3382,19,-0.1701
ENSG00000160216,AGPAT3,106,0.27830,39,-1.2649,104,0.27696,102,0.22762,76,-0.2478,69,-0.3800,92,0.06227,108,0.30870,70,-0.3779,107,0.30127
ENSG00000160221,GATD3A,2,-2.5901,25,0.66269,25,0.77926,4,-1.8463,13,-0.2962,14,-0.2435,28,0.87407,24,0.63466,13,-0.3448,5,-1.7755
ENSG00000141959,PFKL,103,0.24522,84,-0.0867,131,0.71767,75,-0.2647,30,-1.6186,57,-0.6864,111,0.35663,120,0.48645,86,-0.0449,47,-0.9661
ENSG00000160226,CFAP410,22,-0.0683,20,-0.2430,38,0.93053,17,-0.4742,15,-0.7097,14,-0.7309,15,-0.6750,45,1.08007,8,-1.4994,23,-0.0466
ENSG00000142185,TRPM2,15,-0.3455,6,-1.7630,21,0.14670,46,1.45257,18,-0.0899,29,0.68795,16,-0.2724,3,-2.6083,22,0.24711,13,-0.5780
ENSG00000184787,UBE2G2,80,0.44613,32,-0.9733,54,-0.1867,93,0.69422,37,-0.7607,89,0.62977,86,0.55476,40,-0.6485,56,-0.1232,45,-0.4741
ENSG00000184900,SUMO3,108,-0.2048,109,-0.1830,163,0.52607,211,0.89162,113,-0.1287,73,-0.7928,76,-0.7439,124,0.01712,115,-0.0930,91,-0.4555
ENSG00000183255,PTTG1IP,89,0.52233,34,-0.9834,38,-0.8874,30,-1.1382,11,-2.6029,16,-2.0393,210,2.07932,130,1.17156,74,0.22489,35,-0.9238
ENSG00000197381,ADARB1,56,0.30571,52,0.17985,64,0.57316,15,-1.6958,39,-0.2588,76,0.79597,36,-0.4000,51,0.15776,33,-0.5390,25,-0.9392
ENSG00000223768,LINC00205,40,-0.2220,45,-0.0438,36,-0.4102,71,0.70728,63,0.51074,44,-0.0730,33,-0.5338,42,-0.1237,48,0.05609,48,0.06374
ENSG00000142156,COL6A1,15,-0.6986,4,-2.7284,17,-0.6566,57,1.39589,18,-0.5004,19,-0.4211,59,1.46390,20,-0.2974,38,0.68531,8,-1.7072
ENSG00000160284,SPATC1L,6,-1.4502,22,0.54703,15,-0.0149,24,0.67645,12,-0.3274,12,-0.4042,6,-1.3325,31,1.15330,14,-0.1252,12,-0.3890
ENSG00000160285,LSS,41,1.44720,1,-3.4350,9,-1.0962,4,-1.9975,8,-1.1325,7,-1.2422,36,1.21336,27,0.71870,20,0.25327,26,0.67617
ENSG00000160294,MCM3AP,49,0.37431,41,0.10636,52,0.54951,24,-0.7279,36,-0.1004,42,0.13233,34,-0.1819,35,-0.1443,30,-0.3568,27,-0.5198
ENSG00000182362,YBEY,12,-0.0436,6,-1.0654,10,-0.3377,5,-1.1475,9,-0.4746,13,0.15120,6,-1.0743,16,0.46288,18,0.63023,28,1.37219
ENSG00000160299,PCNT,63,-0.3188,72,-0.1116,73,-0.1040,45,-0.8269,79,0.02746,114,0.62101,117,0.66328,50,-0.6617,90,0.24805,75,-0.0469
ENSG00000160305,DIP2A,56,0.69621,13,-1.5886,21,-0.9247,52,0.58181,10,-1.8799,30,-0.3151,106,1.84013,31,-0.2475,45,0.32743,16,-1.2728
ENSG00000160307,S100B,547,0.76263,147,-1.3014,118,-1.7331,163,-1.1448,144,-1.3286,52,-2.8191,628,0.99618,1082,2.00680,213,-0.7416,560,0.80085
ENSG00000160310,PRMT2,186,-0.0810,171,-0.2115,113,-0.9227,187,-0.0751,277,0.55803,201,0.03759,334,0.87248,112,-0.8686,234,0.28506,228,0.24292
ENSG00000206195,DUXAP8,31,-0.0165,35,0.18355,40,0.44442,23,-0.5014,27,-0.2136,65,1.20044,29,-0.1503,14,-1.2548,15,-1.1138,26,-0.2696
ENSG00000182902,SLC25A18,89,0.12957,81,-0.0105,35,-1.3764,75,-0.1461,16,-2.4171,22,-1.9890,113,0.50921,239,1.84082,133,0.79172,63,-0.3986
ENSG00000131100,ATP6V1E1,464,0.19961,490,0.28729,568,0.59964,546,0.46346,497,0.31088,590,0.59089,173,-1.3225,220,-0.9630,208,-1.0469,182,-1.2453
ENSG00000099968,BCL2L13,30,0.13945,23,-0.2598,32,0.24463,36,0.43888,38,0.50833,40,0.60566,8,-1.7497,20,-0.4898,22,-0.3537,22,-0.3793
ENSG00000015475,BID,57,1.56823,13,-0.8425,24,0.13350,22,-0.0337,14,-0.6617,11,-1.0190,10,-1.2394,31,0.54160,18,-0.2902,20,-0.1303
ENSG00000243156,MICAL3,60,0.79881,20,-0.8898,27,-0.4848,43,0.26669,41,0.16747,50,0.50251,42,0.22394,42,0.20555,23,-0.7035,26,-0.5171
ENSG00000215193,PEX26,35,-0.2432,60,0.59633,33,-0.3757,30,-0.4790,42,0.00482,39,-0.1000,58,0.55098,34,-0.2887,32,-0.4055,58,0.54630
ENSG00000183628,DGCR6,29,1.26305,10,-0.4840,14,0.07552,15,0.17435,8,-0.7686,9,-0.6503,12,-0.1087,20,0.67588,5,-1.4320,11,-0.3049
ENSG00000273032,DGCR9,21,-1.2152,80,0.91070,55,0.31859,34,-0.4763,42,-0.1338,94,1.18676,14,-1.7495,21,-1.2106,24,-0.9993,66,0.57310
ENSG00000070413,DGCR2,10,-2.2375,18,-1.4163,60,0.53787,99,1.31287,48,0.12070,45,-0.0089,17,-1.4271,47,0.08335,57,0.37665,32,-0.5205
ENSG00000100056,ESS2,13,-0.1629,10,-0.6411,22,0.70927,14,-0.0600,10,-0.6129,11,-0.4809,17,0.19284,25,0.79486,14,-0.1399,7,-1.1945
ENSG00000100075,SLC25A1,21,0.16118,9,-1.0713,13,-0.6909,6,-1.6308,7,-1.5718,11,-0.8812,43,1.31753,54,1.74343,26,0.48054,9,-1.0894
ENSG00000100084,HIRA,26,0.86170,1,-3.1297,10,-0.6724,12,-0.3855,27,0.93168,14,-0.0867,7,-1.1297,24,0.77961,23,0.67748,11,-0.4754
ENSG00000242259,C22orf39,67,0.38480,59,0.17490,55,0.06549,47,-0.1715,49,-0.1167,40,-0.4239,33,-0.7386,68,0.39307,51,-0.0625,58,0.13659
ENSG00000185608,MRPL40,65,0.89046,41,0.13121,29,-0.4164,52,0.53117,29,-0.3882,17,-1.2217,49,0.42795,58,0.68836,23,-0.7723,21,-0.8919
ENSG00000070010,UFD1,42,0.66371,27,-0.0575,38,0.56632,26,-0.0873,11,-1.3314,13,-1.1157,45,0.77759,30,0.09373,19,-0.6133,17,-0.7665
ENSG00000184113,CLDN5,72,0.86072,0,-5.9324,2,-4.2950,13,-1.8101,11,-1.9986,0,-5.7382,286,3.93731,22,-1.0208,28,-0.6440,31,-0.4704
ENSG00000184702,SEPTIN5,21,-1.1660,75,0.84101,61,0.57213,8,-2.5859,10,-2.2392,14,-1.7072,44,-0.0347,135,1.90786,3,-3.8249,60,0.46701
ENSG00000203618,GP1BB,21,-0.8252,16,-1.2562,24,-0.7269,63,0.86844,21,-0.8418,20,-0.9085,29,-0.3958,75,1.15814,44,0.28034,69,1.02246
ENSG00000215012,RTL10,14,-1.1125,46,0.66453,37,0.38113,58,1.05617,43,0.56548,26,-0.2229,14,-1.1283,14,-1.1453,27,-0.1658,15,-1.0618
ENSG00000184470,TXNRD2,6,-1.7607,26,0.30246,26,0.38884,20,-0.1150,20,-0.0685,19,-0.1375,21,0.00062,22,0.07471,22,0.05461,24,0.16687
ENSG00000093010,COMT,54,0.02193,39,-0.4779,41,-0.4213,43,-0.3353,35,-0.6233,14,-2.0326,99,1.03486,125,1.44601,39,-0.4845,52,-0.0266
ENSG00000099889,ARVCF,16,0.26708,14,0.02948,7,-1.0691,21,0.69086,5,-1.3682,12,-0.1662,27,1.14087,14,0.01376,11,-0.3810,15,0.19041
ENSG00000183597,TANGO2,40,1.57196,12,-0.3900,19,0.36716,22,0.52844,8,-0.9053,6,-1.2906,8,-0.9966,11,-0.5945,15,-0.0834,11,-0.5229
ENSG00000099899,TRMT2A,22,0.67378,11,-0.3909,19,0.54047,18,0.34977,10,-0.5296,21,0.64002,7,-1.1028,17,0.28511,8,-0.8673,4,-1.7134
ENSG00000099901,RANBP1,85,-0.1233,178,1.09471,88,-0.0701,50,-0.9416,104,0.19748,103,0.18573,69,-0.4343,98,0.10624,76,-0.2839,69,-0.4374
ENSG00000099904,ZDHHC8,10,-1.2834,20,-0.2517,39,0.95770,31,0.41683,11,-1.1020,27,0.23354,10,-1.2982,33,0.53743,20,-0.2564,18,-0.3874
ENSG00000040608,RTN4R,46,-0.4550,36,-0.8342,105,0.99354,106,0.86820,51,-0.3028,88,0.56067,31,-1.0415,45,-0.4807,55,-0.1832,13,-2.2830
ENSG00000128185,DGCR6L,22,-0.9551,84,1.15855,43,0.05589,30,-0.5128,29,-0.5426,26,-0.7428,36,-0.2155,73,0.91603,26,-0.7306,46,0.14890
ENSG00000099910,KLHL22,21,-0.1433,21,-0.1064,24,0.08742,22,-0.0889,11,-1.1321,51,1.34442,19,-0.2981,30,0.41728,20,-0.2102,9,-1.4081
ENSG00000099917,MED15,31,-0.2080,19,-0.9633,43,0.36076,48,0.48517,23,-0.6567,25,-0.5446,45,0.39642,49,0.50795,40,0.19893,23,-0.6692
ENSG00000241973,PI4KA,344,0.70106,234,0.07680,396,1.09703,229,0.03860,134,-0.7875,212,-0.0804,75,-1.6621,231,0.05592,88,-1.4155,116,-1.0095
ENSG00000099940,SNAP29,48,0.38446,51,0.48797,39,0.04867,36,-0.0800,32,-0.2559,45,0.27408,42,0.16937,30,-0.3281,25,-0.6556,28,-0.4431
ENSG00000099942,CRKL,56,0.15301,39,-0.3795,44,-0.2208,102,1.16338,44,-0.2116,49,-0.0376,41,-0.3278,54,0.11097,44,-0.2015,36,-0.5037
ENSG00000183773,AIFM3,37,-0.2111,23,-0.9505,19,-1.3398,52,0.30359,40,-0.1021,15,-1.5443,29,-0.6003,120,1.75227,52,0.31805,65,0.67436
ENSG00000099949,LZTR1,19,0.26102,6,-1.5483,11,-0.5639,41,1.56189,9,-0.9300,17,0.08857,16,0.03318,18,0.14809,9,-0.9392,20,0.35198
ENSG00000184436,THAP7,26,0.01105,39,0.65184,39,0.78611,24,-0.0992,16,-0.6766,15,-0.8143,13,-1.0790,33,0.41871,18,-0.5359,20,-0.4111
ENSG00000185651,UBE2L3,121,0.37566,103,0.10921,96,0.00278,76,-0.3657,73,-0.4217,81,-0.2665,91,-0.0771,141,0.62373,95,-0.0130,81,-0.2576
ENSG00000161179,YDJC,6,-1.1828,12,-0.1548,17,0.42454,12,-0.1533,28,1.16299,19,0.51303,6,-1.2948,10,-0.4723,10,-0.4560,12,-0.1825
ENSG00000128228,SDF2L1,24,0.70306,21,0.53476,9,-0.8540,13,-0.2843,13,-0.2143,4,-1.8275,22,0.54880,32,1.22204,8,-0.8871,12,-0.3386
ENSG00000100023,PPIL2,15,-0.1731,13,-0.3790,19,0.26319,31,0.98592,11,-0.6292,8,-1.1205,26,0.70476,25,0.65000,13,-0.3886,3,-2.3054
ENSG00000100027,YPEL1,24,-0.4609,42,0.38372,44,0.55035,21,-0.7014,22,-0.6380,43,0.44608,9,-1.9358,53,0.77208,27,-0.3287,32,-0.0509
ENSG00000100030,MAPK1,233,-0.1483,256,-0.0015,372,0.68979,455,0.94403,162,-0.7136,292,0.20669,165,-0.6844,150,-0.8264,223,-0.2172,138,-0.9536
ENSG00000100034,PPM1F,24,-0.0902,21,-0.2897,31,0.31877,26,0.00385,22,-0.2298,16,-0.7272,23,-0.1732,25,-0.0474,29,0.16075,36,0.50918
ENSG00000274422,AC245060.5,38,-1.0373,8,-3.2970,27,-1.6382,49,-0.6510,59,-0.3624,158,1.26549,186,1.56329,12,-2.7231,199,1.68603,52,-0.5360
ENSG00000275004,ZNF280B,25,0.11550,33,0.55549,32,0.56597,24,0.05634,35,0.68209,33,0.58050,6,-1.9449,5,-2.2823,11,-1.1018,19,-0.3220
ENSG00000128266,GNAZ,143,0.53953,98,-0.0555,109,0.11810,166,0.79261,87,-0.2457,96,-0.1012,48,-1.1691,124,0.31472,76,-0.4637,67,-0.6604
ENSG00000186716,BCR,63,-0.1162,79,0.24686,83,0.36503,42,-0.7273,49,-0.4835,46,-0.5982,56,-0.2992,112,0.81691,63,-0.1070,68,0.00814
ENSG00000250479,CHCHD10,354,0.43515,361,0.46676,289,0.11870,294,0.13807,204,-0.4374,190,-0.5484,159,-0.8204,414,0.69351,174,-0.6786,242,-0.1706
ENSG00000099956,SMARCB1,17,-0.8364,42,0.55058,48,0.90886,15,-1.0147,15,-1.0459,25,-0.2578,35,0.27724,40,0.47303,19,-0.6583,21,-0.5312
ENSG00000133460,SLC2A11,49,1.15407,22,-0.1416,24,-0.0134,23,-0.0852,22,-0.1651,20,-0.3321,37,0.66662,20,-0.2947,18,-0.4403,8,-1.6063
