Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000072071,ADGRL1,92,-0.3766,93,-0.3708,123,0.09366,109,-0.1509,154,0.45009,179,0.69996,80,-0.6006
ENSG00000123136,DDX39A,18,0.72149,7,-0.7279,8,-0.4833,9,-0.4284,10,-0.1831,25,1.30321,9,-0.2634
ENSG00000123143,PKN1,34,0.84259,25,0.31245,24,0.24502,10,-1.2909,13,-0.6451,31,0.67213,24,0.27135
ENSG00000123159,GIPC1,40,-0.1941,54,0.29344,57,0.44843,34,-0.5444,49,0.14197,47,0.06903,43,-0.0563
ENSG00000132002,DNAJB1,66,0.20426,39,-0.6401,51,-0.2359,55,-0.1148,75,0.39558,81,0.53096,56,-0.0746
ENSG00000099797,TECR,128,0.24311,113,0.04257,99,-0.1929,108,-0.0299,86,-0.3890,139,0.38249,111,0.01997
ENSG00000099795,NDUFB7,190,-0.6326,355,0.35657,339,0.31867,241,-0.3362,235,-0.3021,310,0.13793,359,0.37377
ENSG00000160961,ZNF333,10,0.18831,14,0.68442,11,0.30286,7,-0.4168,11,0.29637,6,-0.7070,7,-0.4838
ENSG00000105143,SLC1A6,7,-1.2168,11,-0.5186,12,-0.4030,10,-0.7549,30,1.10359,27,0.91152,24,0.72617
ENSG00000105135,ILVBL,31,0.13752,35,0.30774,27,-0.1204,24,-0.3124,23,-0.3355,43,0.67610,27,-0.0830
ENSG00000074181,NOTCH3,83,2.60096,20,-0.0187,18,-0.2341,2,-3.5824,4,-2.4100,46,1.35848,9,-1.1894
ENSG00000141867,BRD4,160,0.66105,45,-1.3144,92,-0.2520,121,0.27433,92,-0.2257,153,0.59251,67,-0.7335
ENSG00000105127,AKAP8,24,0.08548,24,0.04174,17,-0.5064,17,-0.5579,28,0.31337,27,0.28823,41,0.94268
ENSG00000011243,AKAP8L,74,0.67128,41,-0.2626,40,-0.3358,50,0.03536,48,-0.0440,56,0.21648,40,-0.3002
ENSG00000011451,WIZ,22,-0.1591,31,0.37979,28,0.22880,27,0.17754,23,-0.0869,14,-0.8416,19,-0.4123
ENSG00000167460,TPM4,123,0.76186,78,0.01698,66,-0.2667,61,-0.4778,65,-0.2662,119,0.70073,74,-0.0737
ENSG00000167461,RAB8A,14,0.36665,16,0.51949,10,-0.1480,8,-0.7361,10,-0.1879,11,-0.0979,19,0.83741
ENSG00000105058,FAM32A,77,-0.4317,86,-0.2532,89,-0.2337,123,0.42907,90,-0.1789,105,0.06387,105,0.06266
ENSG00000072958,AP1M1,50,-0.3327,32,-1.0160,56,-0.1780,58,-0.1017,101,0.81357,85,0.53658,60,-0.0277
ENSG00000127528,KLF2,37,1.81319,5,-1.4817,17,0.45183,9,-0.7306,5,-1.3306,21,0.78266,2,-2.5940
ENSG00000127527,EPS15L1,22,0.35248,12,-0.5902,11,-0.8287,18,0.03340,22,0.32867,16,-0.1887,30,0.85638
ENSG00000085872,CHERP,22,-0.3278,28,0.03159,22,-0.3314,30,0.21592,29,0.11075,24,-0.1999,33,0.33960
ENSG00000127526,SLC35E1,27,-0.6825,23,-0.8759,48,0.26211,42,0.03453,60,0.61523,48,0.25877,33,-0.3601
ENSG00000214046,SMIM7,43,-0.1896,45,-0.1431,40,-0.3611,48,-0.0398,38,-0.3998,70,0.57444,70,0.58673
ENSG00000269044,AC024075.2,12,-0.5921,16,-0.1849,17,-0.1353,18,-0.0152,20,0.17339,28,0.69188,17,-0.0720
ENSG00000072954,TMEM38A,23,-1.0633,33,-0.5629,57,0.35038,32,-0.7230,79,0.86586,65,0.53668,59,0.35657
ENSG00000188039,NWD1,14,0.58559,19,1.08235,15,0.82956,6,-0.8454,1,-2.5263,12,0.34700,2,-2.1954
ENSG00000127511,SIN3B,35,-0.5360,33,-0.6209,51,0.06587,63,0.53646,56,0.20519,41,-0.2822,36,-0.4872
ENSG00000099331,MYO9B,68,2.27338,9,-1.1410,13,-0.6494,19,-0.0101,10,-0.9305,14,-0.5140,7,-1.4410
ENSG00000053501,USE1,49,-0.0408,67,0.45730,61,0.33199,55,0.15138,28,-0.9143,37,-0.5132,41,-0.3456
ENSG00000099330,OCEL1,7,-1.1794,27,0.82067,17,0.06037,16,-0.0506,22,0.48030,8,-1.0357,17,0.06469
ENSG00000160113,NR2F6,20,-0.5711,40,0.56094,33,0.29480,13,-1.3463,36,0.36658,27,-0.0910,55,1.08623
ENSG00000105393,BABAM1,70,-0.6814,107,-0.0175,123,0.22450,114,0.10512,124,0.20759,95,-0.2036,101,-0.1158
ENSG00000127220,ABHD8,28,-0.9024,72,0.55394,46,-0.1786,41,-0.4426,46,-0.1659,76,0.64626,74,0.60696
ENSG00000130312,MRPL34,37,-0.9097,85,0.39435,58,-0.2551,59,-0.2618,72,0.11823,59,-0.2078,124,1.02900
ENSG00000130311,DDA1,39,-0.7266,63,0.02001,79,0.45168,42,-0.7331,72,0.23479,55,-0.1869,107,0.89756
ENSG00000074855,ANO8,13,-0.3154,23,0.60207,19,0.29629,14,-0.2929,22,0.52658,12,-0.4305,10,-0.6640
ENSG00000130299,GTPBP3,8,-0.4541,11,0.02741,9,-0.2886,10,-0.0545,19,0.97683,5,-0.9411,13,0.39018
ENSG00000130303,BST2,58,3.09933,21,1.00569,5,-1.2802,4,-1.8180,3,-2.0837,7,-0.8230,5,-1.2890
ENSG00000130304,SLC27A1,61,1.21390,24,-0.3052,37,0.39977,25,-0.2901,18,-0.7353,31,0.08843,10,-1.5399
ENSG00000130313,PGLS,22,0.32273,31,0.91194,15,-0.2829,10,-1.0798,12,-0.5791,20,0.16277,34,1.04215
ENSG00000130309,COLGALT1,20,0.65377,14,0.13447,17,0.43393,6,-1.3822,21,0.72184,13,-0.0598,13,-0.0382
ENSG00000130477,UNC13A,82,-1.1460,118,-0.6026,139,-0.3860,231,0.63471,195,0.19155,221,0.40086,144,-0.2892
ENSG00000130479,MAP1S,30,-0.6863,44,-0.1229,52,0.17811,35,-0.5957,66,0.55323,52,0.16141,71,0.67515
ENSG00000130475,FCHO1,13,0.58198,4,-1.2676,7,-0.4773,4,-1.2267,18,1.08275,14,0.70482,15,0.80351
ENSG00000105640,RPL18A,511,0.27627,803,1.04371,467,0.14748,352,-0.3988,219,-1.0504,337,-0.3856,446,0.05610
ENSG00000007080,CCDC124,58,-0.0629,68,0.20266,62,0.04411,59,-0.0224,48,-0.3613,74,0.32944,52,-0.2273
ENSG00000105642,KCNN1,39,-0.3897,57,0.20823,57,0.24707,54,0.15054,21,-1.3265,68,0.48812,40,-0.3608
ENSG00000105643,ARRDC2,48,2.25705,12,-0.2373,13,-0.0343,7,-1.1059,8,-0.8449,9,-0.6917,11,-0.3132
ENSG00000099308,MAST3,163,-0.5278,193,-0.2665,218,-0.0820,230,0.00897,243,0.09582,328,0.58951,233,0.03416
ENSG00000105647,PIK3R2,67,0.07941,84,0.44457,51,-0.3833,62,-0.0451,42,-0.6392,93,0.61213,62,-0.0403
ENSG00000105649,RAB3A,105,-1.4789,167,-0.7754,309,0.22191,271,-0.0241,435,0.76445,306,0.18033,296,0.12178
ENSG00000130522,JUND,370,0.54386,223,-0.2763,284,0.12418,298,0.24592,171,-0.6909,288,0.13367,139,-1.0062
ENSG00000130520,LSM4,82,-0.7977,136,-0.0024,153,0.20876,174,0.52434,122,-0.1834,85,-0.7455,114,-0.2902
ENSG00000130517,PGPEP1,43,1.78916,9,-0.8272,18,0.31863,13,-0.3664,10,-0.5790,10,-0.6305,6,-1.4062
ENSG00000130511,SSBP4,81,-0.2096,114,0.33233,84,-0.1666,82,-0.2396,69,-0.4618,128,0.53324,118,0.40120
ENSG00000105701,FKBP8,176,-0.2412,247,0.30109,231,0.21786,200,-0.0542,142,-0.5779,240,0.25214,185,-0.1662
ENSG00000105700,KXD1,50,0.35756,44,0.15631,45,0.18942,30,-0.5311,36,-0.1649,45,0.16701,46,0.20518
ENSG00000221983,UBA52,714,0.47366,729,0.50838,515,-0.0650,466,-0.2705,359,-0.6229,628,0.26266,480,-0.1697
ENSG00000006016,CRLF1,14,-0.7696,55,1.43995,6,-2.1714,12,-1.2014,13,-0.9133,44,1.02113,61,1.64440
ENSG00000006015,REX1BD,55,-0.8729,91,-0.0944,147,0.81911,82,-0.3152,90,-0.1054,79,-0.2992,106,0.15120
ENSG00000105696,TMEM59L,259,-0.8288,326,-0.4724,381,-0.2547,455,0.07116,551,0.36701,548,0.35749,586,0.46951
ENSG00000167487,KLHL26,13,-0.0613,14,0.06070,15,0.24091,9,-0.7171,14,0.07656,6,-1.1997,29,1.29337
ENSG00000105662,CRTC1,40,-0.1563,59,0.47605,47,0.12698,40,-0.1754,29,-0.6691,50,0.22025,47,0.09393
ENSG00000005007,UPF1,14,-0.9890,21,-0.3674,23,-0.2164,19,-0.6121,25,-0.0571,67,1.59326,33,0.35015
ENSG00000223802,CERS1,43,0.47888,41,0.41738,35,0.17551,25,-0.4848,29,-0.1506,33,0.07582,27,-0.2351
ENSG00000105669,COPE,97,0.00556,143,0.64603,92,-0.0843,80,-0.3736,83,-0.2369,108,0.18643,110,0.20809
ENSG00000105671,DDX49,12,-0.8718,29,0.41580,19,-0.2271,20,-0.1515,25,0.18787,34,0.69847,21,-0.0963
ENSG00000051128,HOMER3,32,1.58729,12,-0.1036,18,0.66398,8,-0.7941,3,-2.0045,8,-0.7481,11,-0.2565
ENSG00000064607,SUGP2,65,-0.6188,41,-1.3313,111,0.25768,88,-0.1905,128,0.46441,148,0.70082,98,0.01916
ENSG00000105676,ARMC6,8,-0.8456,6,-1.3118,16,0.09610,12,-0.4784,22,0.64027,20,0.47799,26,0.89439
ENSG00000181035,SLC25A42,5,-1.1796,9,-0.2528,16,0.72868,10,-0.1586,11,0.11470,11,0.11993,9,-0.3057
ENSG00000064545,TMEM161A,8,-0.0643,6,-0.6388,10,0.36279,6,-0.7486,17,1.08891,8,-0.1184,9,0.10611
ENSG00000254901,BORCS8,10,-1.9314,27,-0.4268,36,0.01984,33,-0.1319,41,0.25666,54,0.67963,51,0.59501
ENSG00000064490,RFXANK,21,0.14540,34,0.92238,14,-0.5539,22,0.30099,10,-1.0170,23,0.30293,10,-0.9905
ENSG00000130287,NCAN,225,1.01729,277,1.38795,79,-0.7550,86,-0.6720,71,-0.8387,145,0.27494,89,-0.4939
ENSG00000187664,HAPLN4,7,-3.1908,25,-1.3874,113,1.20157,10,-3.0006,164,1.69510,40,-0.6791,125,1.18671
ENSG00000105705,SUGP1,26,0.10160,30,0.29161,23,-0.1185,27,0.14226,23,-0.1057,19,-0.3733,23,-0.1178
ENSG00000129933,MAU2,45,1.16609,13,-0.7994,19,-0.2522,20,-0.2471,17,-0.4701,34,0.67105,17,-0.4122
ENSG00000167491,GATAD2A,21,0.51534,23,0.66992,14,-0.0979,14,-0.1707,10,-0.6875,16,0.09732,12,-0.4165
ENSG00000186010,NDUFA13,424,-0.2008,508,0.08969,543,0.22351,445,-0.1581,307,-0.7034,536,0.17591,612,0.39229
ENSG00000250067,YJEFN3,33,-1.3863,103,0.38941,57,-0.6041,54,-0.7815,61,-0.4465,156,1.08946,183,1.38371
ENSG00000105726,ATP13A1,17,-0.1939,13,-0.6640,18,-0.1302,15,-0.4927,20,0.04719,36,1.00939,28,0.56004
ENSG00000081665,ZNF506,16,-0.3208,22,0.12419,18,-0.1760,17,-0.3166,23,0.20196,26,0.39182,27,0.45933
ENSG00000237440,ZNF737,25,1.15662,10,-0.2953,9,-0.5456,8,-0.7757,12,-0.0113,18,0.66225,15,0.33833
ENSG00000188171,ZNF626,17,-0.2109,19,0.03017,13,-0.7043,26,0.63471,18,-0.0938,23,0.29120,12,-0.7014
ENSG00000118620,ZNF430,22,1.26189,5,-0.9686,7,-0.6594,10,0.01355,12,0.20735,12,0.20876,7,-0.5673
ENSG00000196705,ZNF431,25,1.06256,11,-0.3390,8,-0.9118,11,-0.2969,13,-0.0072,28,1.22657,6,-1.1064
ENSG00000182141,ZNF708,30,1.88961,4,-1.3695,9,-0.2814,6,-1.0624,10,0.00750,9,-0.1459,14,0.48461
ENSG00000196268,ZNF493,43,1.39701,9,-1.0591,15,-0.4275,15,-0.4508,11,-0.7476,34,0.96804,16,-0.2227
ENSG00000197013,ZNF429,30,0.74726,12,-0.6638,17,-0.2275,16,-0.2842,22,0.24827,29,0.69019,13,-0.5095
ENSG00000198521,ZNF43,18,0.00795,19,0.09693,11,-0.8522,20,0.21149,16,-0.1119,25,0.55628,19,0.09875
ENSG00000167232,ZNF91,172,-0.0438,215,0.32100,145,-0.3467,229,0.56762,91,-1.0281,193,0.14519,118,-0.6299
ENSG00000213096,ZNF254,16,0.33077,9,-0.4904,12,-0.0979,10,-0.4063,8,-0.6493,27,1.20806,13,-0.0004
ENSG00000261824,LINC00662,54,0.07800,34,-0.6406,45,-0.2449,52,-0.0098,62,0.28484,69,0.46561,54,0.05472
ENSG00000267575,AC006504.5,17,0.58023,11,-0.0286,10,-0.2569,11,-0.1651,12,0.08617,15,0.37712,9,-0.3899
ENSG00000169021,UQCRFS1,76,-1.3574,183,-0.0113,158,-0.2706,175,-0.0970,226,0.33116,171,-0.1135,342,1.03677
ENSG00000187135,VSTM2B,34,0.01003,34,0.01945,29,-0.2570,35,0.07416,36,0.10463,31,-0.1375,39,0.23687
ENSG00000105171,POP4,13,-1.1692,24,-0.2655,26,-0.1541,32,0.22526,30,0.07780,31,0.13844,39,0.51657
ENSG00000131943,C19orf12,31,-0.9167,40,-0.5453,52,-0.1512,68,0.38332,69,0.32057,62,0.13220,57,0.01509
ENSG00000105176,URI1,97,0.44342,80,0.12221,80,0.13593,73,-0.0145,62,-0.2748,41,-0.9183,80,0.12129
ENSG00000198597,ZNF536,66,2.03786,22,0.10922,14,-0.7076,15,-0.6327,14,-0.6033,13,-0.7581,21,0.00911
ENSG00000121297,TSHZ3,15,-0.7608,10,-1.4234,20,-0.3840,41,1.17105,19,-0.4090,24,-0.0443,18,-0.5112
ENSG00000168813,ZNF507,23,0.31453,20,0.10821,21,0.13608,18,-0.0871,21,0.12842,20,0.06751,10,-0.9039
ENSG00000178904,DPY19L3,53,0.99714,39,0.47488,25,-0.2913,27,-0.1408,13,-1.2510,39,0.49179,16,-0.9204
ENSG00000105185,PDCD5,64,-0.8727,144,0.40178,107,-0.0847,124,0.21158,115,0.03073,70,-0.7477,144,0.40635
ENSG00000105186,ANKRD27,15,-0.6446,11,-1.1312,31,0.48273,17,-0.5640,36,0.71111,36,0.69921,22,-0.0820
ENSG00000121289,CEP89,37,1.21073,17,-0.0462,10,-0.8765,21,0.37799,9,-0.9919,16,-0.1758,14,-0.3881
ENSG00000076650,GPATCH1,22,0.75758,11,-0.2788,6,-1.2741,18,0.58605,18,0.41070,10,-0.4600,9,-0.5760
ENSG00000130881,LRP3,26,-0.0026,35,0.44337,37,0.65099,28,0.14998,11,-1.2578,12,-1.1927,19,-0.4758
ENSG00000130876,SLC7A10,6,-0.7786,18,0.90653,10,0.07346,7,-0.7745,3,-1.6939,26,1.62512,7,-0.5680
ENSG00000153879,CEBPG,17,-0.8777,26,-0.2147,18,-0.8238,31,0.10276,43,0.59971,44,0.63322,38,0.36993
ENSG00000124299,PEPD,50,0.42672,28,-0.4807,30,-0.4248,22,-0.9905,50,0.42013,79,1.21370,49,0.39602
ENSG00000153885,KCTD15,27,1.09997,29,1.21042,10,-0.5495,8,-1.0751,3,-2.2484,29,1.19954,8,-0.7482
ENSG00000257103,LSM14A,58,0.30122,47,-0.0203,40,-0.3154,51,0.12477,35,-0.5057,69,0.59207,38,-0.3725
ENSG00000166398,KIAA0355,28,1.29356,13,0.00772,11,-0.2066,6,-1.4073,11,-0.2219,32,1.53906,4,-1.5231
ENSG00000105220,GPI,221,-1.0450,288,-0.6376,429,-0.0113,482,0.23078,529,0.32659,547,0.38265,432,0.00082
ENSG00000126261,UBA2,55,-0.6222,61,-0.4503,51,-0.8054,78,-0.0866,112,0.51050,139,0.87387,114,0.53853
ENSG00000089335,ZNF302,62,0.27151,43,-0.3024,43,-0.3377,48,-0.1657,53,0.04137,63,0.31121,70,0.47443
ENSG00000197841,ZNF181,18,0.36534,22,0.68689,9,-0.7368,18,0.51740,12,-0.3197,7,-1.0719,11,-0.3445
ENSG00000089351,GRAMD1A,11,-0.5819,18,0.13476,18,0.13118,15,-0.1700,18,0.15001,22,0.44635,15,-0.1656
ENSG00000105711,SCN1B,24,-2.1719,59,-0.8405,201,1.37605,67,-0.7976,180,0.94820,69,-0.6127,83,-0.3164
ENSG00000153902,LGI4,94,0.37395,78,0.07638,56,-0.4783,80,0.16296,61,-0.3151,95,0.40257,61,-0.2990
ENSG00000266964,FXYD1,181,0.35206,357,1.53931,132,-0.1753,119,-0.4079,33,-2.2624,125,-0.2387,142,-0.0391
ENSG00000221946,FXYD7,98,-0.4561,149,0.21064,158,0.34060,133,0.03960,101,-0.4099,83,-0.7100,163,0.35096
ENSG00000105698,USF2,111,0.25041,115,0.31219,120,0.42534,84,-0.2467,66,-0.5695,86,-0.1514,80,-0.2633
ENSG00000105695,MAG,172,3.55555,22,-0.5122,15,-1.1511,19,-0.8720,11,-1.4977,4,-3.0416,5,-2.5036
ENSG00000105677,TMEM147,51,0.13260,58,0.33238,48,0.01699,33,-0.6997,48,0.00719,53,0.19076,69,0.61039
ENSG00000283907,AD000090.1,26,1.22329,9,-0.4701,4,-1.7717,18,0.87000,13,0.05419,9,-0.5315,4,-1.5122
ENSG00000126254,RBM42,35,0.17773,35,0.19457,31,0.01388,24,-0.4767,37,0.27395,37,0.26450,32,0.03743
ENSG00000126267,COX6B1,257,-0.7575,464,0.16917,465,0.19743,374,-0.2211,326,-0.3918,501,0.29511,575,0.52210
ENSG00000272333,KMT2B,37,1.25663,10,-0.8364,17,-0.0108,14,-0.3833,14,-0.3005,23,0.45662,12,-0.5515
ENSG00000161265,U2AF1L4,5,-1.0091,15,0.50116,16,0.70539,5,-1.2350,16,0.63078,10,-0.0792,14,0.37847
ENSG00000205155,PSENEN,45,0.61760,38,0.32745,30,-0.0593,24,-0.4581,26,-0.2390,21,-0.5714,45,0.61117
ENSG00000267796,LIN37,16,0.13224,11,-0.4585,18,0.37633,10,-0.7630,17,0.18251,21,0.55381,18,0.26518
ENSG00000004776,HSPB6,33,2.15948,8,-0.2828,13,0.50930,1,-3.0458,5,-0.8753,8,-0.2649,13,0.44075
ENSG00000004777,ARHGAP33,34,0.41133,32,0.29375,25,-0.1154,24,-0.1963,16,-0.7585,28,0.10166,33,0.34290
ENSG00000105290,APLP1,276,0.41012,189,-0.1959,149,-0.6247,192,-0.2204,198,-0.1255,241,0.19321,363,0.87566
ENSG00000011600,TYROBP,31,1.98578,23,1.44270,12,0.39734,1,-3.3125,5,-0.8778,2,-2.1187,9,-0.1432
ENSG00000126243,LRFN3,10,-0.6194,6,-1.4019,14,-0.1173,21,0.74495,13,-0.2524,17,0.13336,14,-0.1168
ENSG00000205138,SDHAF1,14,-0.4645,18,-0.0438,20,0.09329,14,-0.5288,21,0.21433,29,0.69757,23,0.31911
ENSG00000239382,ALKBH6,16,-1.0167,25,-0.2916,32,0.08173,35,0.25495,37,0.29359,26,-0.2652,35,0.19225
ENSG00000105270,CLIP3,144,-1.1032,253,-0.2363,284,-0.0583,334,0.27335,335,0.21126,319,0.13418,315,0.11099
ENSG00000105258,POLR2I,150,-0.0173,179,0.26836,190,0.41542,118,-0.4924,96,-0.7230,138,-0.1498,221,0.61461
ENSG00000105254,TBCB,136,-0.2338,126,-0.3535,174,0.17218,147,-0.1486,165,0.07197,164,0.06057,200,0.38407
ENSG00000126247,CAPNS1,135,-0.1584,138,-0.1332,167,0.20328,112,-0.5696,205,0.51034,209,0.54456,140,-0.1021
ENSG00000161281,COX7A1,79,-0.9996,168,0.16331,190,0.42596,179,0.35719,121,-0.3596,134,-0.1924,94,-0.7357
ENSG00000167635,ZNF146,53,0.74849,27,-0.3053,32,-0.0649,26,-0.4420,34,0.02510,37,0.15649,39,0.23596
ENSG00000232677,LINC00665,13,-0.1891,26,0.93332,13,-0.1310,9,-0.8926,19,0.41177,15,0.04862,19,0.43877
ENSG00000142065,ZFP14,32,0.43992,16,-0.5948,19,-0.3726,31,0.57463,16,-0.6051,26,0.14465,17,-0.5271
ENSG00000181007,ZFP82,24,0.50748,10,-0.8275,18,0.04344,14,-0.4558,15,-0.2465,38,1.26649,11,-0.6724
ENSG00000186017,ZNF566,21,0.53572,11,-0.5446,9,-0.7994,17,0.18607,11,-0.5248,29,1.03924,12,-0.3627
ENSG00000254004,ZNF260,18,0.54775,28,1.28301,11,-0.3435,9,-0.7231,14,0.15651,9,-0.5000,12,-0.1040
ENSG00000186020,ZNF529,21,-0.3563,19,-0.5403,21,-0.4136,27,-0.0349,30,0.16601,41,0.68319,36,0.47726
ENSG00000161298,ZNF382,13,-0.1979,22,0.67216,12,-0.2862,12,-0.3436,29,1.15532,8,-0.7997,12,-0.3480
ENSG00000197808,ZNF461,10,-0.1924,11,-0.0308,11,-0.0513,8,-0.6978,16,0.52393,19,0.84387,12,0.09226
ENSG00000189042,ZNF567,10,0.02659,3,-1.5885,10,0.10071,8,-0.5072,15,0.71084,18,0.93328,9,-0.1555
ENSG00000198453,ZNF568,16,0.71925,14,0.46774,9,-0.1616,11,0.17074,7,-0.5910,4,-1.3623,9,-0.0997
ENSG00000196967,ZNF585A,16,-0.2253,11,-0.7065,14,-0.3801,26,0.75530,12,-0.5858,25,0.50835,11,-0.7207
ENSG00000188283,ZNF383,24,0.75977,13,-0.1421,11,-0.4877,12,-0.3655,27,0.99618,17,0.22542,8,-0.9931
ENSG00000181666,ZNF875,15,-0.1331,9,-0.8385,21,0.42600,14,-0.3343,20,0.34135,23,0.53121,13,-0.3028
ENSG00000196437,ZNF569,13,0.00919,28,1.28562,9,-0.5023,12,-0.0475,10,-0.3931,9,-0.5965,12,-0.0538
ENSG00000171827,ZNF570,18,0.00944,16,-0.1790,12,-0.7156,14,-0.4513,19,0.07197,22,0.32505,39,1.28021
ENSG00000188227,ZNF793,22,0.06901,6,-1.7613,12,-0.9017,28,0.66979,16,-0.3524,46,1.34908,8,-1.4230
ENSG00000171817,ZNF540,14,-0.5788,11,-0.9472,14,-0.6338,19,-0.1587,38,0.98626,43,1.23114,15,-0.5003
ENSG00000120784,ZFP30,14,-0.1665,8,-1.0739,10,-0.7047,21,0.56779,20,0.36737,22,0.52743,12,-0.4562
ENSG00000105738,SIPA1L3,18,0.92118,9,-0.2760,16,0.78108,9,-0.1604,5,-0.9782,4,-1.2698,7,-0.6295
ENSG00000011332,DPF1,31,-0.5454,42,-0.0548,35,-0.3833,46,0.12862,34,-0.3857,70,0.77076,50,0.22585
ENSG00000167642,SPINT2,44,-1.4270,70,-0.7207,101,-0.1718,106,-0.1018,140,0.37396,148,0.47061,190,0.89106
ENSG00000167641,PPP1R14A,251,3.36106,43,-0.1152,34,-0.5324,25,-1.1417,9,-2.4973,16,-1.6535,4,-3.3935
ENSG00000167645,YIF1B,23,-0.2510,20,-0.4232,34,0.42720,21,-0.4763,26,-0.0268,32,0.31548,35,0.44245
ENSG00000099341,PSMD8,63,-1.1796,123,-0.1483,118,-0.2348,125,-0.1489,148,0.15105,157,0.24957,245,0.99812
ENSG00000130244,FAM98C,25,-0.1818,29,0.04559,40,0.61055,27,-0.1016,17,-0.7841,27,-0.0661,26,-0.1736
ENSG00000196218,RYR1,39,1.15962,32,0.78404,14,-0.5067,16,-0.3799,3,-2.4656,32,0.79268,12,-0.7484
ENSG00000178982,EIF3K,111,-0.6706,191,0.18340,187,0.17365,154,-0.1995,172,0.01945,188,0.15594,204,0.29000
ENSG00000130402,ACTN4,165,0.98077,44,-1.1364,73,-0.3900,59,-0.8367,73,-0.3646,237,1.64235,74,-0.3276
ENSG00000104823,ECH1,74,0.37844,94,0.78480,63,0.14950,40,-0.7094,46,-0.3631,46,-0.3803,76,0.42985
ENSG00000104824,HNRNPL,73,-0.0762,62,-0.3274,82,0.11053,70,-0.1797,78,0.02743,93,0.31169,87,0.20236
ENSG00000068903,SIRT2,223,1.26385,112,0.09277,110,0.06710,68,-0.8447,99,-0.1055,89,-0.2791,112,0.09000
ENSG00000104835,SARS2,9,-0.0802,3,-1.7980,14,0.72513,8,-0.3236,16,0.79987,3,-1.4755,12,0.37464
ENSG00000128626,MRPS12,7,-1.8980,29,0.25993,22,-0.2089,22,-0.2088,34,0.52247,34,0.48930,33,0.46182
ENSG00000161243,FBXO27,11,-0.5938,15,-0.2082,18,0.15228,11,-0.7719,32,1.07888,14,-0.3278,26,0.71460
ENSG00000128011,LRFN1,6,-1.0897,8,-0.6608,15,0.23379,13,0.03706,13,0.01115,24,0.97434,9,-0.5133
ENSG00000130755,GMFG,14,0.30703,21,0.98484,19,1.00379,9,-0.3252,3,-1.8156,2,-2.5596,7,-0.7743
ENSG00000179134,SAMD4B,79,0.95783,60,0.50475,41,-0.1437,38,-0.2874,28,-0.7259,48,0.11742,31,-0.5317
ENSG00000006712,PAF1,37,0.26262,22,-0.5359,34,0.12848,33,0.12262,22,-0.5649,36,0.21484,29,-0.0931
ENSG00000063322,MED29,58,-0.4008,61,-0.3135,69,-0.1465,95,0.53253,66,-0.1907,76,0.02459,62,-0.2936
ENSG00000105193,RPS16,583,0.43753,712,0.77379,469,0.09342,391,-0.2640,213,-1.1460,414,-0.1201,425,-0.0749
ENSG00000196235,SUPT5H,111,0.15003,84,-0.2981,105,0.05637,111,0.19396,81,-0.3460,114,0.19397,80,-0.3749
ENSG00000105197,TIMM50,29,-0.1705,26,-0.3400,30,-0.1165,24,-0.5419,53,0.80568,41,0.39059,41,0.36089
ENSG00000090932,DLL3,16,0.01424,29,1.04117,15,-0.0400,9,-1.0511,8,-0.9689,23,0.61929,23,0.62761
ENSG00000176401,EID2B,11,-1.1383,16,-0.5602,15,-0.6574,30,0.64499,24,0.08622,28,0.35047,26,0.21460
ENSG00000176396,EID2,20,-1.3909,24,-1.1220,42,-0.2797,52,0.11404,96,1.13163,39,-0.3496,72,0.63512
ENSG00000105204,DYRK1B,18,0.00786,29,0.84239,19,0.15760,16,-0.1924,17,-0.0412,15,-0.2526,10,-0.8046
ENSG00000105202,FBL,56,0.41055,57,0.42978,40,-0.1243,35,-0.4339,37,-0.2460,65,0.65283,34,-0.3665
ENSG00000013275,PSMC4,19,-1.1917,28,-0.5631,42,0.06356,42,0.04546,69,0.86502,22,-0.9171,60,0.62153
ENSG00000128000,ZNF780B,13,0.04065,10,-0.3442,15,0.35256,11,-0.2981,20,0.73225,7,-0.8500,13,0.04187
ENSG00000197782,ZNF780A,5,-0.9232,14,0.50764,13,0.51535,10,-0.0471,10,-0.0267,7,-0.4327,8,-0.4055
ENSG00000130758,MAP3K10,45,0.16664,46,0.21868,60,0.77574,41,0.01822,27,-0.6278,26,-0.6493,15,-1.4531
ENSG00000174521,TTC9B,64,-1.9277,205,-0.1633,311,0.58788,263,0.30537,199,-0.2142,194,-0.2501,203,-0.1829
ENSG00000105221,AKT2,43,1.25426,11,-0.9583,21,0.05628,11,-1.1343,13,-0.6122,42,1.24218,18,-0.1531
ENSG00000105223,PLD3,174,-0.8445,229,-0.4165,297,-0.0069,254,-0.3237,394,0.45398,382,0.40352,449,0.67134
ENSG00000090013,BLVRB,38,-0.3246,46,-0.0167,33,-0.5715,48,0.07081,40,-0.2271,58,0.37777,71,0.69311
ENSG00000160460,SPTBN4,30,-0.8098,33,-0.6846,56,0.15529,47,-0.1689,56,0.14585,88,0.88372,53,0.03724
