Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000278311,GGNBP2,112,-1.0162,179,-0.4611,254,0.29347,295,0.54788,327,0.72944
ENSG00000278535,DHRS11,10,-1.1034,31,1.50719,7,-1.6266,8,-1.4973,17,-0.2762
ENSG00000275700,AATF,34,0.71779,18,-0.6221,31,0.52154,21,-0.1405,24,0.07783
ENSG00000278540,ACACA,38,-0.7838,66,0.17435,68,0.13132,63,0.00982,66,0.09222
ENSG00000276234,TADA2A,16,-0.9144,32,0.27282,36,0.33471,33,0.18848,21,-0.5349
ENSG00000275066,SYNRG,42,-0.3126,35,-0.9462,89,0.95803,75,0.65161,63,0.35690
ENSG00000278053,DDX52,51,-0.3445,37,-1.2316,124,1.19617,107,0.91367,71,0.20704
ENSG00000278845,MRPL45,19,0.19707,20,0.63572,11,-0.6988,13,-0.3644,9,-0.9224
ENSG00000274211,SOCS7,26,-1.1671,56,0.03458,79,0.60178,75,0.51990,38,-0.6021
ENSG00000275832,ARHGAP23,65,0.48409,55,0.36340,46,-0.0858,14,-1.8819,45,-0.1385
ENSG00000277363,SRCIN1,56,-0.7956,86,-0.2146,141,0.70105,78,-0.2964,126,0.50351
ENSG00000273604,EPOP,7,-2.1086,40,1.27737,23,-0.3159,20,-0.4921,14,-1.0426
ENSG00000275023,MLLT6,126,0.53629,68,-0.7776,109,0.28727,60,-0.6886,169,1.06490
ENSG00000277972,CISD3,44,0.13633,53,0.85994,12,-1.8404,26,-0.7077,33,-0.3506
ENSG00000277258,PCGF2,20,0.27016,20,0.51115,18,0.08821,7,-1.2665,10,-0.7662
ENSG00000277791,PSMB3,106,-0.2330,153,0.75501,67,-0.9355,125,0.04362,64,-1.0190
ENSG00000276293,PIP4K2B,179,-0.4371,289,0.68300,175,-0.4693,155,-0.6631,210,-0.1785
ENSG00000273559,CWC25,16,-1.2962,28,-0.6670,83,1.44694,48,0.42094,35,-0.0980
ENSG00000125691,RPL23,759,0.97819,432,0.00341,242,-0.9216,246,-0.8970,478,0.16936
ENSG00000002834,LASP1,56,-0.2286,76,0.51459,58,-0.1815,46,-0.5564,53,-0.3201
ENSG00000263874,LINC00672,50,-0.5376,77,0.27104,43,-0.7866,78,0.16064,84,0.29799
ENSG00000161381,PLXDC1,21,0.00618,23,0.29544,22,0.05124,22,0.07334,11,-1.0652
ENSG00000067191,CACNB1,24,-1.6104,80,0.59352,45,-0.6168,79,0.27600,65,-0.0508
ENSG00000108298,RPL19,912,1.54636,374,-0.0938,167,-1.3234,188,-1.1394,331,-0.2544
ENSG00000141750,STAC2,40,-1.2069,88,0.06348,75,-0.2367,83,-0.0661,140,0.83007
ENSG00000108306,FBXL20,26,-0.8619,41,-0.2402,53,0.28227,53,0.29895,61,0.53167
ENSG00000125686,MED1,32,-0.1064,28,-0.4936,46,0.52501,36,0.11834,44,0.44495
ENSG00000167258,CDK12,28,-0.5160,24,-1.1457,77,1.18854,59,0.69548,51,0.46178
ENSG00000171532,NEUROD2,19,-2.8238,136,0.24003,110,-0.2224,192,0.71768,140,0.18119
ENSG00000131771,PPP1R1B,399,1.31675,140,-0.7725,156,-0.3191,140,-0.4920,263,0.55374
ENSG00000131748,STARD3,38,0.77941,23,-0.1464,39,0.80817,10,-1.2800,14,-0.8636
ENSG00000141741,MIEN1,55,0.31595,61,1.00485,21,-1.1799,15,-1.7411,29,-0.6907
ENSG00000172057,ORMDL3,31,-0.0771,38,0.49481,20,-0.7872,24,-0.4589,33,0.00299
ENSG00000108344,PSMD3,40,-0.5057,75,1.08944,22,-1.3942,43,-0.3780,34,-0.7619
ENSG00000008838,MED24,20,-0.5621,38,1.02688,11,-1.4298,24,-0.2587,19,-0.6402
ENSG00000126351,THRA,304,0.73730,163,-0.5044,205,0.06410,206,0.07159,211,0.11174
ENSG00000126368,NR1D1,17,-1.2003,52,1.14970,38,0.02249,20,-0.9787,17,-1.2181
ENSG00000188895,MSL1,81,-0.2887,91,-0.2012,125,0.42400,124,0.41057,85,-0.2134
ENSG00000108349,CASC3,86,0.03975,86,0.05656,100,0.28098,64,-0.4374,80,-0.0832
ENSG00000108352,RAPGEFL1,12,-1.6362,43,0.71640,24,-0.5742,45,0.46719,22,-0.6785
ENSG00000171475,WIPF2,102,-0.4334,145,0.26960,109,-0.3205,154,0.24089,118,-0.1992
ENSG00000141753,IGFBP4,28,0.73598,25,1.20712,10,-0.8229,2,-3.0737,2,-2.9125
ENSG00000073584,SMARCE1,82,0.27906,55,-0.6075,87,0.37025,83,0.29493,84,0.31631
ENSG00000213424,KRT222,31,-1.6666,89,-0.0937,64,-0.5865,128,0.56587,156,0.91112
ENSG00000186395,KRT10,83,1.11954,51,0.49765,24,-0.9658,19,-1.2499,18,-1.3543
ENSG00000173812,EIF1,909,0.29084,900,0.52182,457,-0.8196,456,-0.8230,685,-0.1769
ENSG00000141696,P3H4,35,0.99614,17,-0.3369,23,0.24719,21,0.12610,9,-1.2539
ENSG00000141698,NT5C3B,72,0.02868,90,0.80307,35,-1.1123,42,-0.8376,57,-0.3445
ENSG00000131473,ACLY,56,-0.2187,75,0.51624,40,-0.7247,60,-0.0879,53,-0.2980
ENSG00000173786,CNP,404,0.88118,185,-0.6973,414,0.92578,67,-1.9921,314,0.43754
ENSG00000168259,DNAJC7,121,-0.6317,166,-0.2127,168,-0.1092,238,0.47554,244,0.51685
ENSG00000108773,KAT2A,36,-0.2811,60,1.20423,37,-0.2142,19,-1.2473,10,-2.1558
ENSG00000108774,RAB5C,120,0.80432,85,0.37235,39,-1.0148,60,-0.3546,42,-0.9323
ENSG00000167925,GHDC,22,0.40006,20,0.37579,8,-1.2009,19,0.13389,11,-0.6655
ENSG00000173757,STAT5B,46,0.47261,37,0.21241,40,0.24829,13,-1.4945,29,-0.2918
ENSG00000168610,STAT3,91,0.98447,44,-0.4078,74,0.60457,35,-0.6065,35,-0.6095
ENSG00000177469,CAVIN1,71,1.60499,8,-2.5643,99,2.36129,3,-3.4086,27,-0.1243
ENSG00000033627,ATP6V0A1,146,-1.5151,464,0.60521,319,-0.3069,441,0.22748,315,-0.3272
ENSG00000068120,COASY,55,0.55825,47,0.57813,20,-1.0463,16,-1.3405,34,-0.2201
ENSG00000141699,RETREG3,24,-0.9761,53,0.58642,25,-0.8987,32,-0.5379,61,0.53313
ENSG00000131462,TUBG1,18,0.02025,23,0.93834,8,-1.2228,14,-0.4198,9,-1.1070
ENSG00000037042,TUBG2,57,-0.2775,90,0.94450,38,-0.9110,36,-1.0105,54,-0.3676
ENSG00000108797,CNTNAP1,50,-1.9531,204,0.46522,153,-0.2326,169,-0.0641,220,0.37026
ENSG00000108799,EZH1,46,-0.4117,59,0.01455,74,0.37743,68,0.23276,47,-0.3587
ENSG00000131475,VPS25,40,0.89382,28,0.51976,5,-2.2665,16,-0.5936,16,-0.6057
ENSG00000183978,COA3,120,0.09089,143,0.75970,45,-1.4396,93,-0.3256,79,-0.5859
ENSG00000126581,BECN1,77,0.04995,83,0.31355,63,-0.2860,61,-0.3243,66,-0.2125
ENSG00000131467,PSME3,36,-0.3473,53,0.51295,32,-0.5312,40,-0.1649,39,-0.2371
ENSG00000266967,AARSD1,22,-0.9925,54,0.84428,23,-0.9485,50,0.29763,24,-0.8708
ENSG00000198863,RUNDC1,21,-1.3855,59,0.39157,62,0.28541,62,0.27486,35,-0.6198
ENSG00000131469,RPL27,788,0.90858,525,0.37162,236,-1.0762,206,-1.2868,394,-0.2729
ENSG00000108828,VAT1,34,0.83726,20,-0.1575,11,-0.9731,11,-0.9900,32,0.70613
ENSG00000108830,RND2,61,0.90428,40,0.31825,25,-0.5782,12,-1.6166,29,-0.3265
ENSG00000267002,AC060780.1,16,-0.6243,19,-0.5368,73,2.06660,10,-1.3368,15,-0.7311
ENSG00000188554,NBR1,136,0.75716,80,-0.2417,76,-0.2215,87,0.00441,79,-0.1677
ENSG00000175906,ARL4D,4,-2.2460,22,0.64658,13,-0.5458,27,0.69468,12,-0.6464
ENSG00000067596,DHX8,24,-0.1688,24,-0.2104,34,0.44830,26,0.00890,28,0.12581
ENSG00000108861,DUSP3,126,-0.6270,216,0.46337,137,-0.4967,182,-0.0343,181,-0.0486
ENSG00000108852,MPP2,25,-1.3968,68,0.36896,77,0.40625,76,0.37933,33,-0.9453
ENSG00000091947,TMEM101,15,-0.4762,21,0.25217,23,0.24146,18,-0.1010,16,-0.3424
ENSG00000161654,LSM12,36,-0.6110,65,0.61670,44,-0.3024,37,-0.5677,50,-0.1018
ENSG00000141349,G6PC3,66,1.17396,34,0.05972,27,-0.3650,24,-0.5498,15,-1.2371
ENSG00000108840,HDAC5,120,0.14555,129,0.51383,86,-0.3913,38,-1.6402,117,0.10758
ENSG00000168591,TMUB2,36,-0.4228,52,0.25997,41,-0.2305,60,0.39539,35,-0.4948
ENSG00000087152,ATXN7L3,68,-0.6124,110,0.30274,80,-0.3465,119,0.28962,90,-0.1708
ENSG00000108312,UBTF,85,-0.4593,106,-0.1824,112,-0.0240,150,0.47011,135,0.29416
ENSG00000108309,RUNDC3A,260,-0.4782,446,0.82339,194,-0.9349,259,-0.4853,296,-0.2698
ENSG00000013306,SLC25A39,43,0.55876,29,-0.1841,46,0.70051,16,-1.0263,25,-0.2984
ENSG00000030582,GRN,68,1.11229,35,-0.0444,32,-0.1725,19,-0.9723,26,-0.5066
ENSG00000161682,FAM171A2,15,-1.7009,60,0.87115,31,-0.6323,56,0.30793,28,-0.7817
ENSG00000186566,GPATCH8,29,-1.0281,38,-0.9353,153,1.86506,63,0.21763,47,-0.2622
ENSG00000180329,CCDC43,44,-0.3170,44,-0.5072,52,-0.0377,75,0.58925,79,0.66872
ENSG00000073670,ADAM11,11,-2.3484,74,1.10236,29,-0.9700,55,0.03692,41,-0.4500
ENSG00000108883,EFTUD2,32,-0.4709,49,0.45898,44,0.05770,42,0.00240,25,-0.8578
ENSG00000131095,GFAP,5901,4.24745,134,-3.8104,698,-0.5935,325,-1.7639,613,-0.7982
ENSG00000131094,C1QL1,52,1.35624,25,0.05146,14,-0.8290,4,-2.7815,25,0.04565
ENSG00000172992,DCAKD,56,1.21329,26,-0.1746,25,-0.1905,12,-1.3275,26,-0.1182
ENSG00000136448,NMT1,168,-1.0639,278,-0.4478,400,0.32892,610,1.08129,338,0.04918
ENSG00000161714,PLCD3,76,1.79022,25,-0.3210,20,-0.5083,14,-1.0359,15,-0.9625
ENSG00000186834,HEXIM1,49,-0.5223,68,-0.0192,61,-0.1801,74,0.13260,90,0.47324
ENSG00000184922,FMNL1,11,-0.8422,23,0.63689,6,-1.8245,19,-0.0442,24,0.38409
ENSG00000186868,MAPT,164,-1.2509,386,0.18612,320,-0.2057,504,0.55447,370,0.03306
ENSG00000120071,KANSL1,28,-1.0399,51,-0.1828,133,1.59927,40,-0.5104,32,-0.8496
ENSG00000073969,NSF,146,-2.0873,745,0.96161,325,-0.8779,677,0.30459,382,-0.6274
ENSG00000108433,GOSR2,39,-0.1964,51,0.44830,52,0.27770,35,-0.3847,23,-1.0191
ENSG00000179673,RPRML,4,-3.1135,34,0.29846,28,-0.1213,43,0.56007,35,0.21414
ENSG00000262879,AC005670.3,32,0.70599,17,-0.5226,33,0.79898,8,-1.3701,25,0.29523
ENSG00000004897,CDC27,59,-0.5336,85,0.07705,86,0.07433,77,-0.1059,98,0.29232
ENSG00000141279,NPEPPS,160,-0.4261,209,0.01257,196,-0.0950,288,0.54983,184,-0.1973
ENSG00000108424,KPNB1,233,-0.0415,206,-0.4052,269,0.19555,311,0.44385,277,0.24258
ENSG00000198933,TBKBP1,24,0.00792,28,0.41477,13,-0.9928,13,-0.9240,32,0.47869
ENSG00000159111,MRPL10,35,-0.0143,46,0.86362,20,-0.9062,29,-0.3046,16,-1.2611
ENSG00000108439,PNPO,39,-0.4459,64,0.73697,30,-0.8587,33,-0.6918,52,0.01059
ENSG00000108465,CDK5RAP3,48,0.42679,36,-0.0441,60,0.84063,23,-0.7651,19,-1.0321
ENSG00000082641,NFE2L1,141,-1.0926,244,-0.3794,257,-0.1420,434,0.74713,437,0.75791
ENSG00000108468,CBX1,186,0.32697,122,-0.5930,142,-0.1241,228,0.68120,180,0.27189
ENSG00000136436,CALCOCO2,106,1.14045,25,-1.7582,102,1.07357,56,0.01871,77,0.56784
ENSG00000159199,ATP5MC1,116,-0.1985,173,0.95020,59,-1.2424,64,-1.1399,118,-0.1721
ENSG00000159202,UBE2Z,65,-1.1268,160,0.61036,134,0.02305,100,-0.4541,120,-0.1624
ENSG00000159210,SNF8,50,-0.0681,60,0.42567,42,-0.3561,35,-0.6509,52,-0.0259
ENSG00000198740,ZNF652,52,-0.0249,33,-1.1006,113,1.35959,42,-0.3590,80,0.71915
ENSG00000167085,PHB,75,0.17331,84,0.68892,39,-0.8678,51,-0.4662,42,-0.7603
ENSG00000121067,SPOP,119,-0.0320,96,-0.6109,159,0.44842,174,0.60541,136,0.18906
ENSG00000121073,SLC35B1,31,0.05096,36,0.48437,19,-0.7744,31,0.02393,20,-0.6391
ENSG00000136504,KAT7,27,-0.5230,36,-0.1177,42,0.18065,41,0.14814,46,0.34895
ENSG00000005882,PDK2,58,-0.2589,83,0.67074,53,-0.4010,63,-0.1076,35,-1.0515
ENSG00000167100,SAMD14,36,0.99910,19,-0.0736,16,-0.3469,12,-0.8359,18,-0.1286
ENSG00000108819,PPP1R9B,152,0.35461,123,0.01665,116,-0.0863,71,-0.8633,148,0.31905
ENSG00000108826,MRPL27,84,0.03096,94,0.37591,50,-0.7883,76,-0.1439,78,-0.1089
ENSG00000108829,LRRC59,59,0.60536,46,0.32981,31,-0.4191,33,-0.3347,21,-1.0087
ENSG00000136444,RSAD1,11,-1.0513,30,0.99034,20,-0.2280,16,-0.5527,13,-0.8616
ENSG00000006282,SPATA20,27,0.37772,28,0.83613,17,-0.3688,9,-1.3237,8,-1.4750
ENSG00000006283,CACNA1G,7,-1.5509,24,0.64277,27,0.47931,10,-1.0735,18,-0.1467
ENSG00000154945,ANKRD40,109,0.41648,84,-0.0562,91,0.09967,49,-0.8895,99,0.25053
ENSG00000108848,LUC7L3,269,-0.3986,218,-1.1028,1030,2.06335,317,-0.1368,263,-0.4330
ENSG00000141232,TOB1,85,1.09757,40,-0.3483,54,0.28823,22,-1.0956,41,-0.1403
ENSG00000008294,SPAG9,316,0.08233,219,-0.8007,462,0.73167,341,0.20934,410,0.52416
ENSG00000239672,NME1,62,-0.6084,126,1.16556,42,-1.2237,56,-0.7587,63,-0.5810
ENSG00000243678,NME2,225,0.03827,290,0.95308,112,-1.0700,128,-0.8544,133,-0.8018
ENSG00000011260,UTP18,36,-0.4908,46,-0.1889,60,0.33023,68,0.54391,45,-0.1254
ENSG00000154975,CA10,28,-1.4773,102,1.22075,43,-0.8235,72,-0.0027,30,-1.3823
ENSG00000166260,COX11,49,-0.2732,75,0.88121,33,-0.8823,34,-0.8407,47,-0.3566
ENSG00000108924,HLF,86,-1.2088,232,0.73079,171,-0.1299,162,-0.2222,138,-0.4746
ENSG00000108960,MMD,38,-1.1103,84,0.27386,49,-0.7164,88,0.23033,103,0.48993
ENSG00000153933,DGKE,23,-1.6926,76,0.25147,78,0.17886,86,0.33178,69,-0.0317
ENSG00000121058,COIL,32,-0.0178,24,-0.6955,50,0.73954,39,0.31191,39,0.32057
ENSG00000121064,SCPEP1,19,-0.1746,20,-0.1262,55,1.71710,10,-1.1406,5,-2.2539
ENSG00000121057,AKAP1,53,-0.0725,54,-0.1011,61,0.15160,45,-0.3616,72,0.42475
ENSG00000153944,MSI2,207,1.61430,53,-1.1085,122,0.62080,39,-1.2038,95,0.19296
ENSG00000181610,MRPS23,71,-0.0773,75,0.04392,80,0.13477,60,-0.3330,80,0.13623
ENSG00000136451,VEZF1,58,1.19649,21,-0.7816,41,0.58547,21,-0.4959,27,-0.1075
ENSG00000136450,SRSF1,58,0.05797,59,0.14447,72,0.42329,51,-0.1566,31,-0.8991
ENSG00000264364,DYNLL2,221,-1.2606,581,0.53066,351,-0.5451,502,0.03488,535,0.13939
ENSG00000005379,TSPOAP1,46,-0.4126,70,0.45747,47,-0.3937,19,-1.7425,89,0.67237
ENSG00000213246,SUPT4H1,71,0.59665,58,0.46159,28,-0.9148,35,-0.5552,33,-0.6395
ENSG00000108389,MTMR4,16,-1.4773,53,0.67504,42,-0.0180,24,-0.8928,48,0.20313
ENSG00000108387,SEPTIN4,193,0.44164,135,-0.2583,164,0.17294,44,-1.8826,245,0.86217
ENSG00000108384,RAD51C,29,-0.1829,41,0.78415,18,-0.9136,25,-0.3908,22,-0.5869
ENSG00000175175,PPM1E,13,-1.6209,46,0.62237,30,-0.3675,36,-0.0997,40,0.09130
ENSG00000108395,TRIM37,60,-2.1768,285,0.46970,202,-0.3157,316,0.42782,244,-0.0061
ENSG00000182628,SKA2,77,1.17040,33,-0.4887,32,-0.3384,35,-0.1786,40,0.02631
ENSG00000153982,GDPD1,21,-1.5188,59,0.21867,57,0.05907,78,0.58471,48,-0.2282
ENSG00000175155,YPEL2,27,-1.3321,81,0.78369,58,-0.1577,55,-0.2466,47,-0.4825
ENSG00000108406,DHX40,51,0.19081,29,-1.0463,60,0.46137,70,0.75588,63,0.56884
ENSG00000141367,CLTC,305,-0.6670,601,0.89341,280,-0.7982,459,-0.0113,249,-0.9842
ENSG00000141378,PTRH2,17,-0.1589,19,0.09927,20,0.11062,19,0.07129,15,-0.2806
ENSG00000062716,VMP1,50,-0.1595,57,0.08110,45,-0.3164,66,0.30577,53,-0.0732
ENSG00000108443,RPS6KB1,41,-0.3248,48,-0.1377,62,0.34988,65,0.43360,42,-0.2731
ENSG00000167434,CA4,20,-0.4439,38,1.20283,18,-0.6106,15,-0.8936,11,-1.4144
ENSG00000170832,USP32,39,-0.0277,41,0.04702,47,0.25747,32,-0.3522,39,-0.0341
ENSG00000062725,APPBP2,50,-0.4768,77,0.42586,54,-0.3657,66,-0.0444,60,-0.1772
ENSG00000141376,BCAS3,18,-1.0692,40,0.42303,43,0.35651,27,-0.3879,31,-0.2027
ENSG00000108510,MED13,80,0.34944,47,-0.8253,116,1.00001,65,0.00997,71,0.15548
ENSG00000146872,TLK2,34,-1.2499,60,-0.6178,156,1.26364,100,0.45696,79,0.05774
ENSG00000170921,TANC2,22,-2.0026,102,0.77207,83,0.04670,78,-0.0492,55,-0.6209
ENSG00000008283,CYB561,9,-2.4083,57,0.75462,17,-1.4814,64,0.59417,43,-0.0690
ENSG00000136485,DCAF7,80,-0.2350,83,-0.2918,83,-0.1890,130,0.56649,116,0.37374
ENSG00000136463,TACO1,24,-0.1675,29,0.24730,21,-0.3423,24,-0.1491,27,0.05224
ENSG00000266173,STRADA,21,-0.5180,36,0.75578,37,0.41740,17,-0.7898,10,-1.6104
ENSG00000108588,CCDC47,125,-0.5840,115,-1.0847,344,1.13445,298,0.86359,213,0.27672
ENSG00000198231,DDX42,107,-0.6411,134,-0.4747,209,0.44590,212,0.46903,218,0.51600
ENSG00000108592,FTSJ3,27,0.09369,20,-0.6043,41,0.84349,29,0.22087,25,-0.0108
ENSG00000087191,PSMC5,187,-0.2528,262,0.57314,139,-0.7304,205,-0.1073,172,-0.3860
ENSG00000266402,SNHG25,104,2.48303,17,-1.2872,41,0.56928,11,-1.5336,10,-1.6548
ENSG00000136478,TEX2,40,-0.3766,55,0.25225,31,-0.7695,71,0.55982,43,-0.2688
ENSG00000108654,DDX5,341,0.22123,304,0.05847,429,0.61648,238,-0.3647,161,-0.9790
ENSG00000258890,CEP95,30,0.11586,15,-1.4313,99,2.45801,19,-0.6336,16,-0.8939
ENSG00000108854,SMURF2,38,1.10935,14,-0.8483,36,1.05209,7,-1.5285,21,0.08518
ENSG00000120063,GNA13,107,2.69033,17,-1.0865,18,-0.6859,12,-1.3366,14,-1.0382
ENSG00000154240,CEP112,36,0.09856,16,-1.6488,71,1.31345,37,0.14742,62,1.03890
ENSG00000154229,PRKCA,255,0.63430,204,0.47764,108,-0.7696,110,-0.7413,113,-0.7076
ENSG00000198265,HELZ,37,-1.3558,80,-0.2788,129,0.64284,105,0.29293,116,0.45742
ENSG00000197170,PSMD12,42,-1.6421,120,0.00633,129,0.11979,167,0.55955,141,0.26882
ENSG00000154217,PITPNC1,138,1.37101,51,-0.5641,68,0.11245,38,-0.8305,61,-0.0864
ENSG00000130935,NOL11,9,-1.3112,22,0.00242,33,0.70007,23,0.04603,23,0.04233
ENSG00000171634,BPTF,358,-0.1971,209,-1.5170,837,1.28817,418,0.05520,785,1.16307
ENSG00000186665,C17orf58,20,0.27181,18,0.31156,6,-1.4795,14,-0.2178,19,0.20021
ENSG00000182481,KPNA2,23,-0.6741,42,0.60507,27,-0.3992,38,0.17494,21,-0.7583
ENSG00000278730,AC005332.6,30,0.75610,14,-0.7477,37,1.11213,6,-1.7312,24,0.36260
ENSG00000196704,AMZ2,211,1.45842,95,0.04089,61,-0.6724,55,-0.8274,40,-1.3167
ENSG00000108946,PRKAR1A,254,-0.7923,528,0.78895,303,-0.5165,374,-0.1766,291,-0.5772
ENSG00000154265,ABCA5,17,-1.7117,47,-0.2139,123,1.57986,54,0.10647,25,-1.0954
ENSG00000108984,MAP2K6,19,-0.2526,21,-0.1304,29,0.44595,16,-0.4705,28,0.40589
ENSG00000125398,SOX9,293,2.88254,33,-1.7077,62,-0.2133,38,-0.9824,43,-0.8075
ENSG00000180616,SSTR2,14,-2.5810,69,-0.3345,64,-0.3166,167,1.34209,104,0.47451
ENSG00000166685,COG1,18,-0.7407,28,-0.1004,49,0.84983,30,0.01027,25,-0.2369
ENSG00000133193,FAM104A,22,0.37049,22,0.83235,18,0.03587,6,-1.5708,4,-2.2018
ENSG00000141219,C17orf80,25,0.37353,17,-0.4189,26,0.44564,13,-0.5857,26,0.47989
ENSG00000179604,CDC42EP4,210,2.82177,30,-1.2841,34,-0.6743,18,-1.6583,33,-0.6975
ENSG00000172809,RPL38,1499,1.04758,877,0.19324,411,-1.0997,429,-1.0307,728,-0.1980
ENSG00000141540,TTYH2,98,2.27634,15,-1.5652,50,0.87675,4,-2.8762,26,-0.1866
ENSG00000172794,RAB37,12,-0.7257,22,0.32897,16,-0.3760,23,0.20813,19,-0.0277
ENSG00000109062,SLC9A3R1,188,2.78812,28,-1.1813,40,-0.2533,9,-2.4719,24,-1.0345
ENSG00000161509,GRIN2C,48,1.66517,15,-0.6070,22,0.27144,4,-2.3764,18,-0.0944
ENSG00000167861,HID1,15,-0.9325,37,1.09333,21,-0.4540,19,-0.6078,15,-0.9390
ENSG00000180901,KCTD2,36,-1.3232,112,0.99202,39,-1.1883,83,-0.0279,66,-0.3840
ENSG00000167863,ATP5PD,230,0.08678,254,0.47309,122,-0.9234,159,-0.5101,220,0.01059
ENSG00000189159,JPT1,52,-1.1721,148,1.03042,42,-1.4843,129,0.25818,65,-0.8265
ENSG00000188612,SUMO2,250,0.38968,223,0.35284,125,-0.7424,162,-0.3249,159,-0.3551
ENSG00000125450,NUP85,14,-0.4857,18,-0.1937,33,0.90640,31,0.75875,5,-1.9744
ENSG00000125447,GGA3,17,-1.4818,54,0.56235,27,-0.7797,55,0.33870,45,0.00366
ENSG00000125445,MRPS7,71,-0.0585,83,0.35611,65,-0.1916,62,-0.2706,59,-0.3480
ENSG00000177885,GRB2,97,-0.5869,146,0.12951,127,-0.1532,174,0.37511,134,-0.0593
ENSG00000177728,TMEM94,89,1.14706,42,-0.2348,45,-0.0301,36,-0.4038,29,-0.7147
ENSG00000161526,SAP30BP,58,0.43469,35,-0.6398,64,0.60670,56,0.35504,41,-0.1496
ENSG00000132475,H3F3B,491,1.41851,199,-0.2967,235,0.09385,95,-1.3289,158,-0.5516
ENSG00000132471,WBP2,251,-0.2921,374,0.71562,172,-0.8939,293,-0.0453,195,-0.6966
ENSG00000204316,MRPL38,56,0.10022,63,0.59889,43,-0.3242,39,-0.4659,29,-0.9527
ENSG00000161533,ACOX1,98,1.28619,47,-0.0311,30,-0.7297,31,-0.6470,32,-0.6376
ENSG00000167881,SRP68,50,-0.6122,86,0.47204,61,-0.3208,67,-0.1517,69,-0.1101
ENSG00000182473,EXOC7,62,-0.2783,88,0.52902,86,0.24980,67,-0.1693,27,-1.5652
ENSG00000141576,RNF157,139,-0.2988,163,-0.0829,134,-0.3577,149,-0.1903,266,0.79614
ENSG00000185262,UBALD2,28,-0.2887,36,0.19755,45,0.47108,23,-0.6217,30,-0.1960
ENSG00000161542,PRPSAP1,61,0.75158,38,-0.1136,52,0.48445,33,-0.2579,16,-1.3660
ENSG00000175931,UBE2O,24,-1.8408,90,0.40295,84,0.08532,103,0.43381,63,-0.3802
ENSG00000163597,SNHG16,58,0.70731,46,0.59868,20,-1.0317,19,-1.0676,24,-0.7267
ENSG00000182534,MXRA7,194,0.20322,201,0.49874,101,-0.8457,128,-0.4676,145,-0.2701
ENSG00000070495,JMJD6,15,-0.4719,24,0.62719,21,0.05905,21,0.11483,5,-1.9315
ENSG00000161547,SRSF2,87,0.04425,104,0.66131,70,-0.3136,52,-0.7850,54,-0.7295
ENSG00000167889,MGAT5B,54,-0.4263,91,0.91157,39,-0.9048,54,-0.4097,46,-0.6581
ENSG00000129657,SEC14L1,84,0.41479,75,0.41995,47,-0.5347,44,-0.6433,49,-0.4580
ENSG00000184640,SEPTIN9,78,0.23345,83,0.64891,39,-0.8825,51,-0.4406,42,-0.7465
ENSG00000078687,TNRC6C,81,-0.3958,79,-0.6943,232,1.43713,114,0.15464,86,-0.3000
ENSG00000183077,AFMID,16,-0.4093,28,0.87644,16,-0.4426,11,-0.9584,15,-0.4971
ENSG00000108669,CYTH1,66,0.03916,52,-0.5710,112,0.95739,54,-0.2682,75,0.26463
ENSG00000055483,USP36,24,-0.3897,27,-0.3597,48,0.76214,43,0.59475,22,-0.5092
ENSG00000035862,TIMP2,355,1.34544,173,0.12100,107,-0.7114,111,-0.6480,65,-1.4737
ENSG00000171302,CANT1,13,-0.8518,32,1.05265,17,-0.5352,16,-0.6047,14,-0.7899
ENSG00000167281,RBFOX3,62,-1.3371,146,0.00990,152,0.06905,228,0.76391,139,-0.0779
ENSG00000141582,CBX4,26,-0.7598,47,0.38251,39,-0.0790,51,0.34077,28,-0.6401
ENSG00000167291,TBC1D16,25,0.01681,24,-0.0390,27,0.14419,8,-1.7125,40,0.82864
ENSG00000171298,GAA,32,0.15647,30,0.17911,46,0.81853,16,-0.8896,13,-1.1928
ENSG00000141543,EIF4A3,31,0.53351,25,0.33733,23,0.01330,16,-0.5005,9,-1.3595
ENSG00000181045,SLC26A11,11,-0.9564,25,0.72218,26,0.45969,18,-0.1963,5,-2.0310
ENSG00000173821,RNF213,62,0.66893,18,-1.8517,89,1.32921,45,0.10328,67,0.81437
ENSG00000173818,ENDOV,15,-0.5495,22,0.20044,16,-0.3714,26,0.38507,20,-0.0709
ENSG00000171246,NPTX1,124,-2.5100,588,-0.2182,666,0.07704,1326,1.30421,618,-0.0462
ENSG00000141564,RPTOR,28,0.15095,29,0.43984,17,-0.6095,18,-0.5751,23,-0.1458
ENSG00000226137,BAIAP2-DT,64,-0.3144,78,0.00357,66,-0.2642,79,0.01014,103,0.46038
ENSG00000175866,BAIAP2,51,-2.0385,218,0.38312,171,-0.1968,296,0.73543,150,-0.4043
ENSG00000181409,AATK,71,-0.4400,104,0.32905,111,0.30137,53,-0.9039,95,0.03052
ENSG00000224877,NDUFAF8,189,0.47276,159,0.33877,76,-0.9865,95,-0.6460,143,0.00273
ENSG00000157637,SLC38A10,43,0.78423,26,-0.1224,36,0.46686,18,-0.6555,16,-0.8021
