Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000124120,TTPAL,31,0.49464,19,-0.2652,28,0.40040,42,1.02382,24,0.14503,3,-2.9696,15,-0.6572,21,-0.1314,12,-0.9022
ENSG00000132824,SERINC3,402,0.57383,227,-0.3371,428,0.77500,385,0.50309,334,0.30152,139,-1.0856,139,-1.0910,152,-0.9544,135,-1.1350
ENSG00000168734,PKIG,91,-0.4699,238,1.09525,195,0.86856,73,-0.7966,84,-0.6368,89,-0.4936,137,0.17739,52,-1.3085,110,-0.1668
ENSG00000101098,RIMS4,8,-1.6835,21,-0.1755,15,-0.7553,26,0.15371,13,-1.0081,38,0.76441,46,1.07325,32,0.49696,34,0.57718
ENSG00000166913,YWHAB,1970,0.47742,1508,0.04583,1966,0.53785,1667,0.20574,1904,0.47715,916,-0.7312,741,-1.0534,1016,-0.5720,561,-1.4703
ENSG00000025772,TOMM34,32,-0.2545,37,-0.0587,52,0.56963,89,1.40398,48,0.39403,3,-3.5536,15,-1.4208,10,-1.9374,34,-0.1651
ENSG00000101109,STK4,37,-0.2135,48,0.16368,57,0.49957,41,-0.0681,52,0.32568,46,0.10293,14,-1.6399,31,-0.5123,39,-0.1569
ENSG00000124134,KCNS1,70,0.31329,74,0.38587,132,1.66872,70,0.30379,46,-0.3923,7,-3.0325,36,-0.7206,7,-3.1803,16,-1.9611
ENSG00000124145,SDC4,34,-0.1187,7,-2.3332,10,-2.0023,16,-1.2091,7,-2.5094,104,1.78504,102,1.73622,87,1.43401,18,-1.0617
ENSG00000204070,SYS1,21,0.64623,5,-1.5904,13,-0.1464,17,0.24100,10,-0.5860,23,0.76267,17,0.25923,14,0.00488,14,-0.0594
ENSG00000244274,DBNDD2,521,3.06335,45,-1.2800,58,-0.9627,81,-0.3803,40,-1.5536,107,0.04874,103,-0.0087,42,-1.3586,45,-1.2859
ENSG00000124155,PIGT,57,0.66000,27,-0.5130,51,0.51993,39,0.04089,35,-0.1267,43,0.20102,39,0.05175,22,-0.8405,18,-1.1153
ENSG00000101443,WFDC2,15,0.20886,17,0.37151,26,1.25743,16,0.32689,6,-1.1678,5,-1.5232,16,0.26873,5,-1.4460,8,-0.7290
ENSG00000101457,DNTTIP1,29,0.71104,15,-0.3728,27,0.65950,26,0.54260,13,-0.5854,17,-0.1832,25,0.48243,8,-1.2023,5,-1.8763
ENSG00000124104,SNX21,22,0.17569,12,-0.6959,26,0.48834,15,-0.3943,15,-0.4322,26,0.41118,26,0.44360,17,-0.2453,16,-0.2875
ENSG00000101473,ACOT8,83,0.72876,77,0.60460,68,0.44742,76,0.57040,39,-0.5067,32,-0.7740,53,0.01390,21,-1.4120,26,-1.0661
ENSG00000064601,CTSA,66,0.49580,21,-1.2619,60,0.39162,59,0.30022,43,-0.2135,61,0.37309,58,0.29650,49,0.00323,13,-1.9593
ENSG00000100979,PLTP,28,0.00824,15,-0.9399,14,-1.1852,10,-1.5170,2,-3.5610,70,1.51652,106,2.34406,34,0.30338,15,-0.9642
ENSG00000100982,PCIF1,12,-0.4238,15,-0.1087,17,0.03450,18,0.12749,17,0.06520,22,0.45626,18,0.17883,15,-0.1829,12,-0.4109
ENSG00000198026,ZNF335,20,0.67861,5,-1.4915,18,0.58526,8,-0.6419,4,-1.9274,22,0.80431,26,1.12705,4,-1.6779,15,0.21480
ENSG00000124140,SLC12A5,184,-0.1845,237,0.22007,352,1.01168,221,0.10804,253,0.36156,62,-1.8213,125,-0.7768,127,-0.7606,108,-1.0009
ENSG00000124160,NCOA5,28,0.72983,17,-0.0686,12,-0.6514,26,0.58784,23,0.44622,29,0.79206,6,-1.5492,9,-0.9652,10,-0.7996
ENSG00000149654,CDH22,23,-0.6706,42,0.24731,65,1.12893,48,0.46808,31,-0.2381,20,-0.8725,21,-0.8509,7,-2.4372,42,0.23397
ENSG00000080189,SLC35C2,15,-0.3826,22,0.20624,25,0.43555,11,-0.8749,15,-0.3782,29,0.66247,30,0.72430,11,-0.8461,14,-0.5152
ENSG00000062598,ELMO2,38,0.30242,18,-0.8337,40,0.44234,46,0.62085,27,-0.2383,32,0.04070,43,0.49256,15,-1.0570,17,-0.8990
ENSG00000101040,ZMYND8,167,0.78645,50,-1.1139,107,0.06082,67,-0.6663,154,0.73751,86,-0.2926,47,-1.2079,126,0.32169,71,-0.5758
ENSG00000124151,NCOA3,18,0.30621,7,-1.1268,8,-0.9242,11,-0.4874,19,0.44109,41,1.68918,9,-0.8164,11,-0.4875,13,-0.2244
ENSG00000196562,SULF2,48,0.83244,7,-1.9766,7,-2.0914,74,1.59669,19,-0.6732,60,1.21850,18,-0.6748,29,0.01234,25,-0.1890
ENSG00000124126,PREX1,71,1.00915,21,-0.8929,18,-1.2343,28,-0.4536,14,-1.6438,63,0.81266,95,1.54144,49,0.38686,29,-0.4074
ENSG00000124198,ARFGEF2,67,0.51960,37,-0.4043,49,0.01199,62,0.41010,73,0.75582,35,-0.5067,23,-1.1234,33,-0.5785,31,-0.6796
ENSG00000124207,CSE1L,85,0.92098,24,-1.0625,62,0.46449,87,0.96496,47,-0.0388,35,-0.5117,35,-0.4772,28,-0.8303,17,-1.5303
ENSG00000124214,STAU1,91,-0.3849,113,-0.0489,134,0.24674,114,-0.0394,120,0.05427,135,0.23449,119,0.03059,127,0.12923,76,-0.6636
ENSG00000124228,DDX27,28,-1.0839,33,-0.8407,67,0.27607,61,0.10218,80,0.61331,71,0.33640,29,-1.0425,77,0.47998,37,-0.6841
ENSG00000124201,ZNFX1,24,-0.2246,8,-1.7829,24,-0.2733,21,-0.4667,21,-0.4859,78,1.72625,25,-0.1762,37,0.44380,26,-0.1334
ENSG00000177410,ZFAS1,88,-0.2013,126,0.36087,62,-0.8218,50,-1.0643,63,-0.7916,131,0.42455,188,1.03373,82,-0.3085,191,1.05582
ENSG00000158445,KCNB1,132,-0.1855,114,-0.4161,155,0.07420,234,0.74310,267,1.13273,93,-0.7239,34,-2.1993,115,-0.3986,65,-1.2649
ENSG00000158470,B4GALT5,35,-0.5168,24,-1.0536,53,0.17848,108,1.34708,76,0.84228,22,-1.1704,22,-1.1895,38,-0.3775,23,-1.1182
ENSG00000158480,SPATA2,57,0.95413,27,-0.2168,54,1.01889,26,-0.3002,28,-0.1905,11,-1.5127,17,-0.9678,30,-0.0977,14,-1.1923
ENSG00000124226,RNF114,35,0.42571,37,0.50576,26,-0.0744,26,-0.0914,11,-1.4486,36,0.45372,40,0.60807,25,-0.1500,26,-0.0787
ENSG00000244687,UBE2V1,114,-0.2588,205,0.68715,161,0.33272,106,-0.3693,157,0.28637,76,-0.8840,116,-0.2220,86,-0.6920,135,0.01526
ENSG00000240849,TMEM189,34,0.87794,8,-1.3333,17,-0.2058,35,0.90773,18,-0.1946,25,0.36554,16,-0.3476,12,-0.7034,17,-0.2091
ENSG00000172216,CEBPB,28,-0.0568,25,-0.2167,52,1.14352,13,-1.1329,20,-0.5714,27,-0.1114,38,0.46701,18,-0.7365,21,-0.4706
ENSG00000196396,PTPN1,27,0.56473,15,-0.3169,19,-0.0343,10,-1.0169,20,0.09292,29,0.67955,4,-2.3232,23,0.27785,24,0.36466
ENSG00000124243,BCAS4,19,-0.8914,22,-0.7050,39,0.23613,29,-0.2712,48,0.59280,15,-1.2335,44,0.37997,32,-0.1076,44,0.38074
ENSG00000101126,ADNP,77,-0.0834,101,0.33544,82,0.01386,87,0.11172,85,0.06883,68,-0.2884,100,0.32780,84,0.05154,45,-0.9009
ENSG00000000419,DPM1,34,0.21861,28,-0.0879,46,0.79472,24,-0.3393,28,-0.0922,30,-0.0179,26,-0.2070,25,-0.2775,13,-1.2644
ENSG00000026559,KCNG1,14,0.00713,19,0.47128,34,1.79218,0,-4.0852,9,-0.6655,20,0.58830,9,-0.6667,0,-7.4301,5,-1.5630
ENSG00000054793,ATP9A,337,0.45450,186,-0.4842,308,0.34815,396,0.72415,276,0.15011,134,-0.9905,208,-0.3127,201,-0.3639,162,-0.6956
ENSG00000182463,TSHZ2,67,0.43447,0,-7.9228,0,-6.6099,20,-1.3973,60,0.27409,39,-0.4066,7,-2.9850,282,3.30065,28,-0.8971
ENSG00000064787,BCAS1,394,1.67585,6,-4.7351,13,-3.7289,91,-0.7496,85,-0.9327,146,-0.0187,41,-1.9268,471,2.02479,281,1.06002
ENSG00000101132,PFDN4,111,-0.1457,169,0.53101,102,-0.2953,128,0.08822,187,0.80531,86,-0.5295,55,-1.2194,103,-0.2568,105,-0.2306
ENSG00000101134,DOK5,23,0.13528,10,-1.0807,27,0.44378,11,-0.9346,17,-0.3315,12,-0.8992,35,0.79787,30,0.54360,23,0.11594
ENSG00000054803,CBLN4,30,-0.9723,77,0.49779,110,1.27838,57,0.00152,74,0.48851,13,-2.1377,37,-0.6745,10,-2.5449,31,-0.9010
ENSG00000124098,FAM210B,78,0.07268,121,0.79502,84,0.21469,49,-0.6534,63,-0.2789,83,0.17296,90,0.30337,52,-0.5593,51,-0.5803
ENSG00000101138,CSTF1,19,0.48890,12,-0.1663,22,0.86133,11,-0.3512,18,0.48756,11,-0.3518,5,-1.3549,12,-0.1641,0,-4.3022
ENSG00000022277,RTF2,167,0.43838,181,0.57860,147,0.25865,111,-0.2046,114,-0.1840,106,-0.2872,120,-0.0884,101,-0.3515,88,-0.5760
ENSG00000101144,BMP7,29,-0.1963,17,-1.0201,18,-1.0085,10,-1.7979,8,-2.1122,93,1.78067,92,1.76162,47,0.58897,20,-0.7331
ENSG00000101146,RAE1,18,-0.4098,37,0.68004,30,0.40240,18,-0.4290,27,0.22196,29,0.31824,21,-0.2361,17,-0.4951,9,-1.4831
ENSG00000124225,PMEPA1,55,-0.4607,88,0.25921,93,0.40694,75,0.02062,70,-0.1169,90,0.29588,43,-0.8364,95,0.38656,47,-0.7092
ENSG00000124209,RAB22A,79,-0.0612,86,0.06523,94,0.23796,101,0.31985,87,0.08888,59,-0.5302,62,-0.4571,85,0.03920,75,-0.1590
ENSG00000124164,VAPB,96,0.11520,107,0.27921,96,0.11907,72,-0.3359,112,0.39373,62,-0.5826,67,-0.4577,87,-0.0551,81,-0.1633
ENSG00000124222,STX16,84,0.76216,15,-1.8910,39,-0.5138,87,0.81278,56,0.10405,53,0.00953,50,-0.0867,70,0.45074,31,-0.8061
ENSG00000087460,GNAS,2836,0.21797,2149,-0.2219,2324,-0.1093,2546,0.04537,2847,0.25159,1825,-0.4766,2880,0.24290,2663,0.11698,1975,-0.3537
ENSG00000101158,NELFCD,37,0.60884,12,-1.1159,28,0.20268,27,0.13305,25,0.01481,20,-0.3654,32,0.39421,30,0.28345,11,-1.2242
ENSG00000101160,CTSZ,25,0.77774,12,-0.3742,18,0.23303,9,-0.7715,6,-1.3927,27,0.90925,16,0.08990,23,0.63736,9,-0.8474
ENSG00000124172,ATP5F1E,1111,0.03709,2129,1.11697,1230,0.22297,399,-1.5305,706,-0.7283,915,-0.2695,1376,0.38130,904,-0.2886,1236,0.20760
ENSG00000101166,PRELID3B,35,0.67831,20,-0.1999,17,-0.4981,15,-0.6776,25,0.13472,12,-0.9370,29,0.35574,30,0.43765,28,0.28604
ENSG00000087495,PHACTR3,153,-0.1246,177,0.10447,134,-0.3594,60,-1.5356,161,-0.0420,208,0.36632,137,-0.3000,208,0.36699,286,0.89559
ENSG00000196074,SYCP2,24,0.20987,5,-2.0754,6,-1.8195,19,-0.1268,38,1.13373,48,1.35883,5,-2.0788,24,0.24274,16,-0.4278
ENSG00000196227,FAM217B,223,0.12957,152,-0.4696,258,0.41198,185,-0.1648,302,0.71173,145,-0.5499,131,-0.6961,182,-0.1945,124,-0.7899
ENSG00000179242,CDH4,34,0.42863,22,-0.2410,11,-1.4048,33,0.39270,22,-0.2887,39,0.67205,57,1.30584,19,-0.4725,15,-0.8348
ENSG00000149657,LSM14B,15,-1.2328,40,0.21067,42,0.34309,43,0.35747,54,0.83143,27,-0.3775,24,-0.5531,23,-0.6495,16,-1.1395
ENSG00000101182,PSMA7,269,0.34810,311,0.58301,251,0.26575,144,-0.6329,224,0.05990,260,0.29143,175,-0.3388,140,-0.6765,134,-0.7504
ENSG00000184402,SS18L1,49,0.34443,53,0.47107,35,-0.2068,70,0.92386,39,-0.0132,18,-1.1513,42,0.10204,28,-0.5252,26,-0.6669
ENSG00000101180,HRH3,10,-0.8401,6,-1.5359,8,-1.3747,29,0.72435,29,0.87449,6,-1.6635,10,-0.8230,36,1.10151,29,0.73623
ENSG00000130703,OSBPL2,27,-0.4924,47,0.34663,36,-0.0937,39,0.04713,29,-0.4225,45,0.28362,55,0.60355,29,-0.3837,42,0.16788
ENSG00000130706,ADRM1,93,1.15186,42,-0.1463,52,0.19781,64,0.53506,33,-0.5426,22,-1.1011,58,0.35809,31,-0.6277,27,-0.7988
ENSG00000171858,RPS21,280,-1.7741,1206,0.47835,744,-0.3228,407,-1.2137,615,-0.6399,904,0.01248,1554,0.90354,819,-0.1429,1973,1.32235
ENSG00000060491,OGFR,45,0.60053,23,-0.4388,45,0.69127,45,0.62725,22,-0.5267,13,-1.2636,22,-0.4846,29,-0.0953,26,-0.2849
ENSG00000101190,TCFL5,41,0.90196,11,-1.1585,28,0.28926,23,-0.0519,9,-1.5575,24,0.04729,35,0.62360,29,0.31058,24,-0.0080
ENSG00000101191,DIDO1,19,-0.2746,32,0.54736,23,0.03311,15,-0.6519,29,0.42917,25,0.14252,21,-0.1746,16,-0.5703,19,-0.2645
ENSG00000101193,GID8,42,0.13236,22,-0.8757,45,0.26013,74,1.07653,27,-0.5766,33,-0.2251,30,-0.3868,44,0.21042,35,-0.1639
ENSG00000149658,YTHDF1,41,0.97224,17,-0.4009,28,0.39905,31,0.49299,20,-0.2395,13,-0.7906,39,0.86322,6,-2.0477,6,-1.9630
ENSG00000101198,NKAIN4,26,0.62495,4,-2.0709,8,-1.1950,4,-1.9731,5,-1.9294,38,1.25753,53,1.84457,18,0.01330,25,0.52556
ENSG00000101199,ARFGAP1,20,-0.2349,15,-0.6815,34,0.68358,53,1.34006,19,-0.4108,17,-0.4968,16,-0.5903,19,-0.3552,14,-0.8154
ENSG00000101204,CHRNA4,17,-0.2360,11,-0.7915,5,-2.0273,61,1.96095,16,-0.3649,13,-0.6173,23,0.28824,34,0.89369,13,-0.6140
ENSG00000075043,KCNQ2,90,-0.1224,89,-0.1373,113,0.25390,132,0.48123,85,-0.2489,67,-0.5864,142,0.60813,69,-0.5442,90,-0.1224
ENSG00000101210,EEF1A2,485,0.14701,460,0.06044,597,0.54795,629,0.56696,398,-0.1847,180,-1.3811,550,0.34802,246,-0.9087,329,-0.4629
ENSG00000125534,PPDPF,119,0.18308,140,0.44298,105,-0.0258,90,-0.2589,65,-0.8113,147,0.52606,210,1.13188,38,-1.5601,83,-0.3822
ENSG00000197457,STMN3,234,-0.1388,178,-0.5593,328,0.45280,370,0.60136,280,0.16338,116,-1.2066,263,0.04506,228,-0.1767,204,-0.3525
ENSG00000101246,ARFRP1,36,0.14748,33,0.03951,37,0.22292,41,0.38007,20,-0.8120,40,0.34085,34,0.04673,35,0.09632,25,-0.3874
ENSG00000125520,SLC2A4RG,11,-0.6971,17,-0.0925,22,0.41145,9,-1.0641,7,-1.4172,35,1.11245,27,0.66039,16,-0.1611,21,0.29414
ENSG00000101150,TPD52L2,29,0.07210,19,-0.5827,40,0.64129,34,0.33344,15,-1.0538,31,0.17390,36,0.42565,42,0.64993,6,-2.2291
ENSG00000101152,DNAJC5,144,0.19379,106,-0.2878,139,0.14611,224,0.92294,124,-0.0546,59,-1.1707,134,0.07836,110,-0.2303,101,-0.3646
ENSG00000196700,ZNF512B,7,-1.4612,12,-0.6772,19,0.04916,25,0.42564,20,0.15662,19,0.01345,20,0.12288,29,0.72217,14,-0.3938
ENSG00000101161,PRPF6,79,-0.3335,66,-0.6207,127,0.46330,58,-0.8178,109,0.19436,194,1.13407,87,-0.1793,63,-0.6790,59,-0.7927
ENSG00000171703,TCEA2,141,0.50343,93,-0.1617,119,0.25570,100,-0.0470,77,-0.4843,73,-0.5348,145,0.54791,88,-0.2500,101,-0.0321
ENSG00000125510,OPRL1,32,0.58088,16,-0.4466,44,1.34536,22,-0.0156,28,0.43790,2,-3.3300,4,-2.4167,15,-0.5505,6,-1.8436
ENSG00000203880,PCMTD2,34,-0.2431,51,0.40650,55,0.58684,20,-1.0246,43,0.14180,44,0.14848,41,0.05128,33,-0.3014,18,-1.1774
ENSG00000280071,GATD3B,54,2.03083,20,0.26620,14,-0.2568,7,-1.3524,9,-1.0519,22,0.43888,29,0.86814,1,-3.6404,5,-1.7151
ENSG00000185272,RBM11,15,0.07555,13,-0.1471,18,0.44522,25,0.86421,15,0.09828,14,-0.0615,5,-1.4780,14,-0.0634,5,-1.5086
ENSG00000155304,HSPA13,80,0.23679,38,-0.9262,100,0.67102,123,0.94483,64,-0.1403,43,-0.7293,50,-0.5200,80,0.22046,21,-1.8171
ENSG00000180530,NRIP1,60,-0.8431,99,-0.0830,145,0.59815,108,0.05746,168,0.89390,49,-1.1516,44,-1.3111,84,-0.3335,77,-0.4690
ENSG00000229425,AJ009632.2,15,-0.5467,11,-0.9815,23,0.10348,52,1.50179,49,1.64550,3,-2.6971,2,-3.1984,0,-7.8964,9,-1.3478
ENSG00000155313,USP25,48,-0.4236,125,1.12119,79,0.39051,33,-1.0124,78,0.37502,51,-0.3333,33,-0.9890,31,-1.1033,62,-0.0256
ENSG00000215386,MIR99AHG,75,0.42180,27,-1.1688,16,-2.0102,34,-0.8164,53,-0.1326,180,1.97799,44,-0.4327,107,1.01419,28,-1.0820
ENSG00000154639,CXADR,98,1.21342,30,-0.7054,61,0.45244,41,-0.2098,45,-0.0813,42,-0.1786,26,-0.8911,51,0.12737,19,-1.3865
ENSG00000154640,BTG3,30,0.60388,29,0.51705,26,0.38035,2,-2.9877,14,-0.6450,44,1.21963,15,-0.4599,15,-0.4863,13,-0.6903
ENSG00000224924,LINC00320,59,1.64029,21,-0.0684,16,-0.5275,10,-1.2671,20,-0.2024,20,-0.1669,16,-0.5437,10,-1.2233,38,0.85200
ENSG00000154654,NCAM2,129,-0.7451,270,0.41072,336,0.89396,152,-0.4949,280,0.53214,161,-0.4054,129,-0.7435,116,-0.9060,109,-1.0062
ENSG00000154721,JAM2,70,0.71469,39,-0.2371,55,0.34233,24,-0.9427,26,-0.9189,74,0.80276,47,0.08093,39,-0.2155,41,-0.1455
ENSG00000154723,ATP5PF,392,0.74050,343,0.51814,275,0.17795,205,-0.3051,182,-0.5363,164,-0.6487,354,0.56866,159,-0.6948,207,-0.2893
ENSG00000142192,APP,923,0.32026,425,-0.8903,1014,0.53750,894,0.26805,1265,0.97603,383,-1.0509,340,-1.2307,464,-0.7590,329,-1.2786
ENSG00000198862,LTN1,37,-0.2986,38,-0.2268,48,0.14247,40,-0.1465,82,1.17997,35,-0.3652,18,-1.3331,41,-0.1129,18,-1.3993
ENSG00000156253,RWDD2B,19,0.18652,31,1.03696,18,0.12051,9,-0.8521,17,0.04567,18,0.15037,9,-0.9307,8,-1.1382,18,0.16365
ENSG00000156256,USP16,99,-0.0994,124,0.26502,103,-0.0379,87,-0.2949,95,-0.1684,200,1.06011,74,-0.5463,92,-0.2099,84,-0.3496
ENSG00000156261,CCT8,166,1.02319,69,-0.4064,144,0.90277,105,0.25462,81,-0.1643,58,-0.6610,60,-0.6130,50,-0.8792,22,-2.0912
ENSG00000156273,BACH1,8,-0.6960,24,0.99231,6,-1.1673,1,-3.5698,19,0.63461,18,0.46244,5,-1.5246,22,0.80755,17,0.41158
ENSG00000171189,GRIK1,33,0.45775,18,-0.5170,9,-1.5612,2,-3.2231,41,0.90558,44,0.91174,43,0.89636,22,-0.1711,11,-1.1705
ENSG00000156299,TIAM1,84,0.01209,77,-0.1217,67,-0.3641,110,0.45205,114,0.57101,65,-0.3920,44,-0.9812,96,0.21715,78,-0.1006
ENSG00000142168,SOD1,794,0.69576,774,0.65262,574,0.18224,530,0.03632,446,-0.2599,299,-0.8514,594,0.21754,304,-0.8261,363,-0.5538
ENSG00000156304,SCAF4,15,-0.5296,17,-0.4340,19,-0.2775,36,0.78823,29,0.46887,29,0.42856,9,-1.2807,21,-0.0811,20,-0.1179
ENSG00000142149,HUNK,8,-0.8890,8,-0.9625,17,0.21909,12,-0.3231,31,1.40392,7,-1.0743,6,-1.4021,23,0.71293,4,-1.8213
ENSG00000142207,URB1,27,0.51102,14,-0.5091,21,0.11428,17,-0.2351,18,-0.1527,25,0.40207,19,-0.0720,28,0.54022,8,-1.2528
ENSG00000159079,CFAP298,83,0.07498,91,0.21892,78,-0.0193,57,-0.5138,102,0.45752,94,0.27342,71,-0.1651,56,-0.5309,58,-0.4797
ENSG00000159082,SYNJ1,163,0.32120,110,-0.3057,193,0.68224,179,0.46998,198,0.73538,34,-2.0786,52,-1.4238,82,-0.7433,64,-1.1161
ENSG00000159086,PAXBP1,56,0.29891,22,-1.1475,30,-0.7441,47,0.01570,56,0.32761,114,1.51365,12,-2.0642,59,0.38017,30,-0.6571
ENSG00000205927,OLIG2,86,2.30109,9,-1.3918,10,-1.3394,12,-1.0039,8,-1.6632,24,0.07294,47,1.16601,16,-0.5896,25,0.12982
ENSG00000184221,OLIG1,223,1.92966,26,-1.5722,31,-1.3788,57,-0.3763,18,-2.2063,45,-0.7417,170,1.41233,104,0.56214,80,0.15384
ENSG00000142166,IFNAR1,34,-0.9150,65,0.07644,69,0.17473,47,-0.4319,81,0.47034,109,0.91984,47,-0.4428,46,-0.4608,37,-0.8100
ENSG00000159128,IFNGR2,52,0.16536,47,0.00920,60,0.45498,77,0.80629,52,0.20027,27,-0.8207,35,-0.4604,32,-0.6030,20,-1.3048
ENSG00000142188,TMEM50B,53,0.31709,39,-0.1875,50,0.24158,30,-0.5571,51,0.28436,33,-0.4420,47,0.10259,41,-0.1015,35,-0.3442
ENSG00000159131,GART,15,0.03669,22,0.62914,12,-0.2517,7,-1.0225,16,0.18715,14,-0.1038,10,-0.6003,22,0.68509,13,-0.1747
ENSG00000159140,SON,507,0.17698,381,-0.2734,476,0.08791,286,-0.7153,522,0.25237,783,0.89758,263,-0.8441,477,0.08102,293,-0.6790
ENSG00000205758,CRYZL1,56,0.38939,55,0.34284,41,-0.1369,33,-0.4521,36,-0.3543,62,0.53479,46,0.07529,42,-0.0878,38,-0.2123
ENSG00000205726,ITSN1,241,-0.4473,370,0.22841,219,-0.6490,293,-0.1389,358,0.19825,419,0.43176,287,-0.1757,346,0.12273,416,0.41836
ENSG00000241837,ATP5PO,355,0.69046,396,0.87725,259,0.19895,193,-0.2843,162,-0.6068,112,-1.1227,327,0.55641,146,-0.7189,178,-0.4093
ENSG00000243927,MRPS6,46,0.34222,55,0.63689,29,-0.4050,53,0.56591,30,-0.3528,30,-0.3427,60,0.77740,24,-0.6337,21,-0.8636
ENSG00000198743,SLC5A3,31,-0.0051,34,0.13654,27,-0.2304,27,-0.2001,29,-0.1328,62,1.12727,21,-0.6107,38,0.33956,17,-0.9433
ENSG00000159200,RCAN1,54,0.20137,40,-0.2666,70,0.71546,67,0.55938,47,-0.0367,22,-1.1414,38,-0.3490,28,-0.7976,40,-0.2872
ENSG00000185917,SETD4,15,0.20743,3,-1.9848,11,-0.3043,19,0.61662,14,0.14476,14,0.09865,8,-0.6726,21,0.73481,13,-0.0030
ENSG00000159228,CBR1,232,1.37020,67,-0.6477,53,-1.0754,56,-0.9183,25,-2.2184,270,1.65411,195,1.06235,80,-0.3866,68,-0.6430
ENSG00000142197,DOP1B,28,0.04725,29,0.10234,20,-0.4838,47,0.88138,44,0.87719,25,-0.1297,5,-2.5622,20,-0.4803,18,-0.6582
ENSG00000159256,MORC3,24,-0.6983,52,0.47304,40,0.08620,12,-1.7693,57,0.71585,71,1.01281,7,-2.4661,31,-0.3347,31,-0.3203
ENSG00000185808,PIGP,41,1.77651,12,-0.2589,13,-0.1789,12,-0.2175,5,-1.5075,15,0.06126,16,0.14542,17,0.24134,8,-0.8622
ENSG00000182670,TTC3,996,-0.4148,1683,0.41853,1043,-0.3764,1190,-0.1370,1851,0.65634,1316,0.02309,678,-1.0032,1351,0.06452,1270,-0.0339
ENSG00000157538,VPS26C,29,0.79945,17,-0.0120,17,-0.0315,11,-0.6591,17,-0.0747,30,0.86455,14,-0.3137,14,-0.3212,9,-1.0342
ENSG00000157540,DYRK1A,83,0.09406,92,0.25786,86,0.15923,61,-0.3909,99,0.42750,68,-0.2312,61,-0.4032,75,-0.0648,52,-0.6244
ENSG00000157542,KCNJ6,80,-1.0362,183,0.24216,226,0.67353,233,0.63817,250,0.87674,69,-1.2577,33,-2.3408,111,-0.5392,65,-1.3519
ENSG00000157557,ETS2,91,0.46789,45,-0.6352,90,0.50177,115,0.85379,94,0.59193,47,-0.5886,12,-2.6184,37,-0.9386,35,-1.0284
ENSG00000183527,PSMG1,37,0.69611,32,0.45301,28,0.30316,13,-0.9091,40,0.98033,4,-2.4213,19,-0.3351,13,-0.8894,7,-1.8695
ENSG00000185658,BRWD1,150,-0.3901,254,0.45263,241,0.40988,117,-0.7628,268,0.61154,175,-0.1458,107,-0.8985,162,-0.2650,129,-0.6214
ENSG00000205581,HMGN1,55,-0.3472,94,0.49857,37,-1.0466,38,-0.9009,54,-0.4136,151,1.30004,95,0.51725,88,0.38947,56,-0.3278
ENSG00000182093,GET1,115,0.65162,109,0.56288,90,0.28063,72,-0.1088,57,-0.4911,64,-0.2807,114,0.63599,42,-0.9349,35,-1.2141
ENSG00000185437,SH3BGR,32,0.70430,29,0.53087,16,-0.4468,13,-0.7096,18,-0.2156,25,0.32876,13,-0.6652,22,0.12116,24,0.24920
ENSG00000183036,PCP4,165,0.80864,75,-0.4604,84,-0.3091,185,0.99774,107,0.10965,25,-2.1028,47,-1.1669,181,0.95728,48,-1.1442
ENSG00000171587,DSCAM,4,-2.0304,4,-2.0587,14,-0.1520,43,1.68922,16,0.00244,7,-1.1009,21,0.46034,24,0.63140,10,-0.6358
ENSG00000157601,MX1,23,0.17448,15,-0.4557,23,0.19390,46,1.35018,17,-0.3478,25,0.32360,9,-1.1869,16,-0.4080,12,-0.8440
ENSG00000157617,C2CD2,31,0.26701,23,-0.2295,37,0.65109,27,0.05495,25,-0.0541,38,0.58618,14,-0.9194,12,-1.2037,18,-0.5837
ENSG00000173276,ZBTB21,33,0.67893,18,-0.3175,25,0.27823,7,-1.5773,25,0.27062,25,0.19323,9,-1.2525,32,0.60473,13,-0.7336
ENSG00000160188,RSPH1,6,-1.4202,27,0.75305,17,-0.0028,27,0.77100,9,-0.9492,10,-0.7823,31,0.95118,8,-1.0818,24,0.54307
ENSG00000160194,NDUFV3,61,-0.5925,96,0.10845,87,-0.0652,52,-0.8350,115,0.43705,70,-0.3965,137,0.68266,69,-0.4230,102,0.19364
ENSG00000160208,RRP1B,23,-0.1622,28,0.15601,27,0.13001,17,-0.5789,24,-0.1164,30,0.24662,19,-0.4827,36,0.55719,25,-0.0491
ENSG00000160209,PDXK,133,-0.0587,114,-0.2967,114,-0.3309,135,-0.0355,95,-0.6356,96,-0.5672,300,1.30081,172,0.35784,149,0.12714
ENSG00000160213,CSTB,141,0.64252,95,0.01225,87,-0.1459,101,0.10045,51,-1.0144,110,0.24452,159,0.85103,68,-0.5192,90,-0.0837
