#node	identifier	category	term ID	term description
TF	9606.ENSP00000385834	GO Process	GO:0048534	Hematopoietic or lymphoid organ development
TF	9606.ENSP00000385834	GO Process	GO:0048731	System development
TF	9606.ENSP00000385834	GO Process	GO:0048856	Anatomical structure development
TF	9606.ENSP00000385834	GO Process	GO:0048869	Cellular developmental process
TF	9606.ENSP00000385834	GO Process	GO:0048871	Multicellular organismal homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0048878	Chemical homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0050789	Regulation of biological process
TF	9606.ENSP00000385834	GO Process	GO:0050794	Regulation of cellular process
TF	9606.ENSP00000385834	GO Process	GO:0050801	Ion homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0050896	Response to stimulus
TF	9606.ENSP00000385834	GO Process	GO:0051049	Regulation of transport
TF	9606.ENSP00000385834	GO Process	GO:0051050	Positive regulation of transport
TF	9606.ENSP00000385834	GO Process	GO:0051128	Regulation of cellular component organization
TF	9606.ENSP00000385834	GO Process	GO:0051130	Positive regulation of cellular component organization
TF	9606.ENSP00000385834	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
TF	9606.ENSP00000385834	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
TF	9606.ENSP00000385834	GO Process	GO:0051174	Regulation of phosphorus metabolic process
TF	9606.ENSP00000385834	GO Process	GO:0051179	Localization
TF	9606.ENSP00000385834	GO Process	GO:0051234	Establishment of localization
TF	9606.ENSP00000385834	GO Process	GO:0051239	Regulation of multicellular organismal process
TF	9606.ENSP00000385834	GO Process	GO:0051252	Regulation of RNA metabolic process
TF	9606.ENSP00000385834	GO Process	GO:0051254	Positive regulation of RNA metabolic process
TF	9606.ENSP00000385834	GO Process	GO:0051707	Response to other organism
TF	9606.ENSP00000385834	GO Process	GO:0051716	Cellular response to stimulus
TF	9606.ENSP00000385834	GO Process	GO:0055065	Metal ion homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0055072	Iron ion homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0055076	Transition metal ion homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0055080	Cation homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0055082	Cellular chemical homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0060249	Anatomical structure homeostasis
TF	9606.ENSP00000385834	GO Process	GO:0060255	Regulation of macromolecule metabolic process
TF	9606.ENSP00000385834	GO Process	GO:0060395	SMAD protein signal transduction
TF	9606.ENSP00000385834	GO Process	GO:0060627	Regulation of vesicle-mediated transport
TF	9606.ENSP00000385834	GO Process	GO:0065007	Biological regulation
TF	9606.ENSP00000385834	GO Process	GO:0065008	Regulation of biological quality
TF	9606.ENSP00000385834	GO Process	GO:0070371	ERK1 and ERK2 cascade
TF	9606.ENSP00000385834	GO Process	GO:0070887	Cellular response to chemical stimulus
TF	9606.ENSP00000385834	GO Process	GO:0071241	Cellular response to inorganic substance
TF	9606.ENSP00000385834	GO Process	GO:0071248	Cellular response to metal ion
TF	9606.ENSP00000385834	GO Process	GO:0071281	Cellular response to iron ion
TF	9606.ENSP00000385834	GO Process	GO:0071840	Cellular component organization or biogenesis
TF	9606.ENSP00000385834	GO Process	GO:0080090	Regulation of primary metabolic process
TF	9606.ENSP00000385834	GO Process	GO:0097435	Supramolecular fiber organization
TF	9606.ENSP00000385834	GO Process	GO:0098542	Defense response to other organism
TF	9606.ENSP00000385834	GO Process	GO:0098771	Inorganic ion homeostasis
TF	9606.ENSP00000385834	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
TF	9606.ENSP00000385834	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
TF	9606.ENSP00000385834	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
TF	9606.ENSP00000385834	GO Process	GO:2000145	Regulation of cell motility
TF	9606.ENSP00000385834	GO Process	GO:2000147	Positive regulation of cell motility
TF	9606.ENSP00000385834	GO Process	GO:2001141	Regulation of RNA biosynthetic process
TF	9606.ENSP00000385834	GO Function	GO:0005102	Signaling receptor binding
TF	9606.ENSP00000385834	GO Function	GO:0005488	Binding
TF	9606.ENSP00000385834	GO Function	GO:0005506	Iron ion binding
TF	9606.ENSP00000385834	GO Function	GO:0005515	Protein binding
TF	9606.ENSP00000385834	GO Function	GO:0008198	Ferrous iron binding
TF	9606.ENSP00000385834	GO Function	GO:0008199	Ferric iron binding
TF	9606.ENSP00000385834	GO Function	GO:0016530	Metallochaperone activity
TF	9606.ENSP00000385834	GO Function	GO:0034986	Iron chaperone activity
TF	9606.ENSP00000385834	GO Function	GO:0043167	Ion binding
TF	9606.ENSP00000385834	GO Function	GO:0043169	Cation binding
TF	9606.ENSP00000385834	GO Function	GO:0046872	Metal ion binding
TF	9606.ENSP00000385834	GO Function	GO:0046914	Transition metal ion binding
TF	9606.ENSP00000385834	GO Function	GO:0140104	Molecular carrier activity
TF	9606.ENSP00000385834	GO Function	GO:1990459	Transferrin receptor binding
TF	9606.ENSP00000385834	GO Component	GO:0005576	Extracellular region
TF	9606.ENSP00000385834	GO Component	GO:0005615	Extracellular space
TF	9606.ENSP00000385834	GO Component	GO:0005622	Intracellular anatomical structure
TF	9606.ENSP00000385834	GO Component	GO:0005737	Cytoplasm
TF	9606.ENSP00000385834	GO Component	GO:0005768	Endosome
TF	9606.ENSP00000385834	GO Component	GO:0005769	Early endosome
TF	9606.ENSP00000385834	GO Component	GO:0005770	Late endosome
TF	9606.ENSP00000385834	GO Component	GO:0005783	Endoplasmic reticulum
TF	9606.ENSP00000385834	GO Component	GO:0005788	Endoplasmic reticulum lumen
TF	9606.ENSP00000385834	GO Component	GO:0005886	Plasma membrane
TF	9606.ENSP00000385834	GO Component	GO:0005905	Clathrin-coated pit
TF	9606.ENSP00000385834	GO Component	GO:0009897	External side of plasma membrane
TF	9606.ENSP00000385834	GO Component	GO:0009925	Basal plasma membrane
TF	9606.ENSP00000385834	GO Component	GO:0009986	Cell surface
TF	9606.ENSP00000385834	GO Component	GO:0010008	Endosome membrane
TF	9606.ENSP00000385834	GO Component	GO:0012505	Endomembrane system
TF	9606.ENSP00000385834	GO Component	GO:0012506	Vesicle membrane
TF	9606.ENSP00000385834	GO Component	GO:0016020	Membrane
TF	9606.ENSP00000385834	GO Component	GO:0016324	Apical plasma membrane
TF	9606.ENSP00000385834	GO Component	GO:0019897	Extrinsic component of plasma membrane
TF	9606.ENSP00000385834	GO Component	GO:0019898	Extrinsic component of membrane
TF	9606.ENSP00000385834	GO Component	GO:0030135	Coated vesicle
TF	9606.ENSP00000385834	GO Component	GO:0030136	Clathrin-coated vesicle
TF	9606.ENSP00000385834	GO Component	GO:0030139	Endocytic vesicle
TF	9606.ENSP00000385834	GO Component	GO:0030141	Secretory granule
TF	9606.ENSP00000385834	GO Component	GO:0030659	Cytoplasmic vesicle membrane
TF	9606.ENSP00000385834	GO Component	GO:0030662	Coated vesicle membrane
TF	9606.ENSP00000385834	GO Component	GO:0030665	Clathrin-coated vesicle membrane
TF	9606.ENSP00000385834	GO Component	GO:0030666	Endocytic vesicle membrane
TF	9606.ENSP00000385834	GO Component	GO:0030669	Clathrin-coated endocytic vesicle membrane
TF	9606.ENSP00000385834	GO Component	GO:0031090	Organelle membrane
TF	9606.ENSP00000385834	GO Component	GO:0031232	Extrinsic component of external side of plasma membrane
TF	9606.ENSP00000385834	GO Component	GO:0031410	Cytoplasmic vesicle
TF	9606.ENSP00000385834	GO Component	GO:0031974	Membrane-enclosed lumen
TF	9606.ENSP00000385834	GO Component	GO:0031982	Vesicle
TF	9606.ENSP00000385834	GO Component	GO:0031983	Vesicle lumen
TF	9606.ENSP00000385834	GO Component	GO:0032991	Protein-containing complex
TF	9606.ENSP00000385834	GO Component	GO:0034774	Secretory granule lumen
TF	9606.ENSP00000385834	GO Component	GO:0043226	Organelle
TF	9606.ENSP00000385834	GO Component	GO:0043227	Membrane-bounded organelle
TF	9606.ENSP00000385834	GO Component	GO:0043229	Intracellular organelle
TF	9606.ENSP00000385834	GO Component	GO:0043230	Extracellular organelle
TF	9606.ENSP00000385834	GO Component	GO:0043231	Intracellular membrane-bounded organelle
TF	9606.ENSP00000385834	GO Component	GO:0043233	Organelle lumen
TF	9606.ENSP00000385834	GO Component	GO:0043235	Receptor complex
TF	9606.ENSP00000385834	GO Component	GO:0045177	Apical part of cell
TF	9606.ENSP00000385834	GO Component	GO:0045178	Basal part of cell
TF	9606.ENSP00000385834	GO Component	GO:0045334	Clathrin-coated endocytic vesicle
TF	9606.ENSP00000385834	GO Component	GO:0048471	Perinuclear region of cytoplasm
TF	9606.ENSP00000385834	GO Component	GO:0055037	Recycling endosome
TF	9606.ENSP00000385834	GO Component	GO:0060205	Cytoplasmic vesicle lumen
TF	9606.ENSP00000385834	GO Component	GO:0065010	Extracellular membrane-bounded organelle
TF	9606.ENSP00000385834	GO Component	GO:0070013	Intracellular organelle lumen
TF	9606.ENSP00000385834	GO Component	GO:0070062	Extracellular exosome
TF	9606.ENSP00000385834	GO Component	GO:0071944	Cell periphery
TF	9606.ENSP00000385834	GO Component	GO:0072562	Blood microparticle
TF	9606.ENSP00000385834	GO Component	GO:0097708	Intracellular vesicle
TF	9606.ENSP00000385834	GO Component	GO:0098552	Side of membrane
TF	9606.ENSP00000385834	GO Component	GO:0098588	Bounding membrane of organelle
TF	9606.ENSP00000385834	GO Component	GO:0098590	Plasma membrane region
TF	9606.ENSP00000385834	GO Component	GO:0098796	Membrane protein complex
TF	9606.ENSP00000385834	GO Component	GO:0098797	Plasma membrane protein complex
TF	9606.ENSP00000385834	GO Component	GO:0098802	Plasma membrane signaling receptor complex
TF	9606.ENSP00000385834	GO Component	GO:0099503	Secretory vesicle
TF	9606.ENSP00000385834	GO Component	GO:0110165	Cellular anatomical entity
TF	9606.ENSP00000385834	GO Component	GO:1903561	Extracellular vesicle
TF	9606.ENSP00000385834	GO Component	GO:1990712	HFE-transferrin receptor complex
TF	9606.ENSP00000385834	STRING clusters	CL:18723	Mixed, incl. Complement and coagulation cascades, and Protein-lipid complex
TF	9606.ENSP00000385834	STRING clusters	CL:18724	Mixed, incl. Complement and coagulation cascades, and Protein-lipid complex
TF	9606.ENSP00000385834	STRING clusters	CL:18725	Complement and coagulation cascades, and Protein-lipid complex
TF	9606.ENSP00000385834	STRING clusters	CL:18726	Complement and coagulation cascades, and Protein-lipid complex
TF	9606.ENSP00000385834	STRING clusters	CL:18727	Complement and coagulation cascades, and Positive regulation of opsonization
TF	9606.ENSP00000385834	STRING clusters	CL:18728	Complement and coagulation cascades, and Positive regulation of opsonization
TF	9606.ENSP00000385834	STRING clusters	CL:18730	Hemostasis, and Dissolution of Fibrin Clot
TF	9606.ENSP00000385834	STRING clusters	CL:18731	Hemostasis, and Dissolution of Fibrin Clot
TF	9606.ENSP00000385834	STRING clusters	CL:18732	Mixed, incl. COVID-19, thrombosis and anticoagulation, and Scavenging of heme from plasma
TF	9606.ENSP00000385834	STRING clusters	CL:18733	Mixed, incl. COVID-19, thrombosis and anticoagulation, and Inter-alpha-trypsin inhibitor heavy chain C-terminus
TF	9606.ENSP00000385834	STRING clusters	CL:18755	Mixed, incl. Inter-alpha-trypsin inhibitor heavy chain C-terminus, and Alpha-1-acid glycoprotein
TF	9606.ENSP00000385834	KEGG	hsa04066	HIF-1 signaling pathway
TF	9606.ENSP00000385834	KEGG	hsa04216	Ferroptosis
TF	9606.ENSP00000385834	KEGG	hsa04978	Mineral absorption
TF	9606.ENSP00000385834	Reactome	HSA-109582	Hemostasis
TF	9606.ENSP00000385834	Reactome	HSA-114608	Platelet degranulation
TF	9606.ENSP00000385834	Reactome	HSA-199991	Membrane Trafficking
TF	9606.ENSP00000385834	Reactome	HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
TF	9606.ENSP00000385834	Reactome	HSA-382551	Transport of small molecules
TF	9606.ENSP00000385834	Reactome	HSA-392499	Metabolism of proteins
TF	9606.ENSP00000385834	Reactome	HSA-5653656	Vesicle-mediated transport
TF	9606.ENSP00000385834	Reactome	HSA-597592	Post-translational protein modification
TF	9606.ENSP00000385834	Reactome	HSA-76002	Platelet activation, signaling and aggregation
TF	9606.ENSP00000385834	Reactome	HSA-76005	Response to elevated platelet cytosolic Ca2+
TF	9606.ENSP00000385834	Reactome	HSA-8856825	Cargo recognition for clathrin-mediated endocytosis
TF	9606.ENSP00000385834	Reactome	HSA-8856828	Clathrin-mediated endocytosis
TF	9606.ENSP00000385834	Reactome	HSA-8957275	Post-translational protein phosphorylation
TF	9606.ENSP00000385834	Reactome	HSA-917937	Iron uptake and transport
TF	9606.ENSP00000385834	Reactome	HSA-917977	Transferrin endocytosis and recycling
TF	9606.ENSP00000385834	WikiPathways	WP2007	Iron metabolism in placenta
TF	9606.ENSP00000385834	WikiPathways	WP2848	Pluripotent stem cell differentiation pathway
TF	9606.ENSP00000385834	WikiPathways	WP4313	Ferroptosis
TF	9606.ENSP00000385834	WikiPathways	WP4754	IL-18 signaling pathway
TF	9606.ENSP00000385834	WikiPathways	WP4906	3q29 copy number variation syndrome
TF	9606.ENSP00000385834	WikiPathways	WP5115	Network map of SARS-CoV-2 signaling pathway
TF	9606.ENSP00000385834	WikiPathways	WP706	Sudden infant death syndrome (SIDS) susceptibility pathways
TF	9606.ENSP00000385834	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
TF	9606.ENSP00000385834	TISSUES	BTO:0000042	Animal
TF	9606.ENSP00000385834	TISSUES	BTO:0000058	Alimentary canal
TF	9606.ENSP00000385834	TISSUES	BTO:0000088	Cardiovascular system
TF	9606.ENSP00000385834	TISSUES	BTO:0000121	Bile
TF	9606.ENSP00000385834	TISSUES	BTO:0000142	Brain
TF	9606.ENSP00000385834	TISSUES	BTO:0000202	Sense organ
TF	9606.ENSP00000385834	TISSUES	BTO:0000227	Central nervous system
TF	9606.ENSP00000385834	TISSUES	BTO:0000230	Subarachnoid space
TF	9606.ENSP00000385834	TISSUES	BTO:0000237	Cerebrospinal fluid
TF	9606.ENSP00000385834	TISSUES	BTO:0000255	Brain cell line
TF	9606.ENSP00000385834	TISSUES	BTO:0000282	Head
TF	9606.ENSP00000385834	TISSUES	BTO:0000345	Digestive gland
TF	9606.ENSP00000385834	TISSUES	BTO:0000346	Digestive juice
TF	9606.ENSP00000385834	TISSUES	BTO:0000421	Connective tissue
TF	9606.ENSP00000385834	TISSUES	BTO:0000431	Excretory gland
TF	9606.ENSP00000385834	TISSUES	BTO:0000439	Eye
TF	9606.ENSP00000385834	TISSUES	BTO:0000511	Gastrointestinal tract
TF	9606.ENSP00000385834	TISSUES	BTO:0000522	Gland
TF	9606.ENSP00000385834	TISSUES	BTO:0000562	Heart
TF	9606.ENSP00000385834	TISSUES	BTO:0000671	Kidney
TF	9606.ENSP00000385834	TISSUES	BTO:0000759	Liver
TF	9606.ENSP00000385834	TISSUES	BTO:0000818	Spinal column
TF	9606.ENSP00000385834	TISSUES	BTO:0000862	Heart ventricle
TF	9606.ENSP00000385834	TISSUES	BTO:0000903	Atrium
TF	9606.ENSP00000385834	TISSUES	BTO:0001202	Saliva
TF	9606.ENSP00000385834	TISSUES	BTO:0001244	Urinary tract
TF	9606.ENSP00000385834	TISSUES	BTO:0001279	Spinal cord
TF	9606.ENSP00000385834	TISSUES	BTO:0001484	Nervous system
TF	9606.ENSP00000385834	TISSUES	BTO:0001486	Skeletal system
TF	9606.ENSP00000385834	TISSUES	BTO:0001488	Endocrine gland
TF	9606.ENSP00000385834	TISSUES	BTO:0001489	Whole body
TF	9606.ENSP00000385834	TISSUES	BTO:0001491	Viscus
TF	9606.ENSP00000385834	TISSUES	BTO:0001629	Left ventricle
TF	9606.ENSP00000385834	TISSUES	BTO:0001702	Left atrium
TF	9606.ENSP00000385834	TISSUES	BTO:0001703	Right atrium
TF	9606.ENSP00000385834	TISSUES	BTO:0003091	Urogenital system
TF	9606.ENSP00000385834	TISSUES	BTO:0003092	Urinary system
TF	9606.ENSP00000385834	TISSUES	BTO:0003914	Interstitial cell of Cajal
TF	9606.ENSP00000385834	TISSUES	BTO:0004238	Interstitial cell
TF	9606.ENSP00000385834	TISSUES	BTO:0005288	CL-48 cell
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005576	Extracellular region
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005615	Extracellular space
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005622	Intracellular
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005737	Cytoplasm
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005768	Endosome
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005769	Early endosome
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005770	Late endosome
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005886	Plasma membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0005905	Clathrin-coated pit
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0009925	Basal plasma membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0009986	Cell surface
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0012505	Endomembrane system
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0012506	Vesicle membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0016020	Membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0016323	Basolateral plasma membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0016324	Apical plasma membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030135	Coated vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030136	Clathrin-coated vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030139	Endocytic vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030141	Secretory granule
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030659	Cytoplasmic vesicle membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030662	Coated vesicle membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030665	Clathrin-coated vesicle membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030666	Endocytic vesicle membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0030669	Clathrin-coated endocytic vesicle membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0031090	Organelle membrane
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0031982	Vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0031983	Vesicle lumen
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0032991	Protein-containing complex
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0034774	Secretory granule lumen
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0043226	Organelle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0043229	Intracellular organelle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0043230	Extracellular organelle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0043233	Organelle lumen
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0043235	Receptor complex
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0045177	Apical part of cell
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0045178	Basal part of cell
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0045334	Clathrin-coated endocytic vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0048471	Perinuclear region of cytoplasm
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0055037	Recycling endosome
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0060205	Cytoplasmic vesicle lumen
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0070062	Extracellular exosome
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0071944	Cell periphery
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0072562	Blood microparticle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0098590	Plasma membrane region
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0098796	Membrane protein complex
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0098802	Plasma membrane signaling receptor complex
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0099503	Secretory vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:1903561	Extracellular vesicle
TF	9606.ENSP00000385834	COMPARTMENTS	GOCC:1990712	HFE-transferrin receptor complex
TF	9606.ENSP00000385834	Monarch	EFO:0004272	Anemia (phenotype)
TF	9606.ENSP00000385834	Monarch	EFO:0004298	Cardiovascular measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004305	Erythrocyte count
TF	9606.ENSP00000385834	Monarch	EFO:0004306	Erythrocyte indices
TF	9606.ENSP00000385834	Monarch	EFO:0004315	Drinking behavior
TF	9606.ENSP00000385834	Monarch	EFO:0004329	Alcohol drinking
TF	9606.ENSP00000385834	Monarch	EFO:0004461	Iron biomarker measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004503	Hematological measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004504	Serum hepcidin measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004509	Hemoglobin measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004526	Mean corpuscular volume
TF	9606.ENSP00000385834	Monarch	EFO:0004527	Mean corpuscular hemoglobin
TF	9606.ENSP00000385834	Monarch	EFO:0004528	Mean corpuscular hemoglobin concentration
TF	9606.ENSP00000385834	Monarch	EFO:0004529	Lipid measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004535	Serum albumin measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004568	Serum non-albumin protein measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004586	Complete blood cell count
TF	9606.ENSP00000385834	Monarch	EFO:0004612	High density lipoprotein cholesterol measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004614	Apolipoprotein A 1 measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004730	Hormone measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004732	Lipoprotein measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004747	Protein measurement
TF	9606.ENSP00000385834	Monarch	EFO:0004872	Inflammatory biomarker measurement
TF	9606.ENSP00000385834	Monarch	EFO:0005047	Erythrocyte measurement
TF	9606.ENSP00000385834	Monarch	EFO:0005105	Lipid or lipoprotein measurement
TF	9606.ENSP00000385834	Monarch	EFO:0005192	Red blood cell distribution width
TF	9606.ENSP00000385834	Monarch	EFO:0005278	Cardiovascular disease biomarker measurement
TF	9606.ENSP00000385834	Monarch	EFO:0006332	Serum iron measurement
TF	9606.ENSP00000385834	Monarch	EFO:0006333	Transferrin saturation measurement
TF	9606.ENSP00000385834	Monarch	EFO:0006334	Total iron binding capacity
TF	9606.ENSP00000385834	Monarch	EFO:0006341	Transferrin measurement
TF	9606.ENSP00000385834	Monarch	EFO:0007937	Blood protein measurement
TF	9606.ENSP00000385834	Monarch	EFO:0007978	Red blood cell density measurement
TF	9606.ENSP00000385834	Monarch	EFO:0009262	Nicotine dependence symptom count
TF	9606.ENSP00000385834	Monarch	HP:0000118	Phenotypic abnormality
TF	9606.ENSP00000385834	Monarch	HP:0000818	Abnormality of the endocrine system
TF	9606.ENSP00000385834	Monarch	HP:0000820	Abnormality of the thyroid gland
TF	9606.ENSP00000385834	Monarch	HP:0000821	Hypothyroidism
TF	9606.ENSP00000385834	Monarch	HP:0000924	Abnormality of the skeletal system
TF	9606.ENSP00000385834	Monarch	HP:0001367	Abnormal joint morphology
TF	9606.ENSP00000385834	Monarch	HP:0001369	Arthritis
TF	9606.ENSP00000385834	Monarch	HP:0001392	Abnormality of the liver
TF	9606.ENSP00000385834	Monarch	HP:0001626	Abnormality of the cardiovascular system
TF	9606.ENSP00000385834	Monarch	HP:0001635	Congestive heart failure
TF	9606.ENSP00000385834	Monarch	HP:0001732	Abnormality of the pancreas
TF	9606.ENSP00000385834	Monarch	HP:0001871	Abnormality of blood and blood-forming tissues
TF	9606.ENSP00000385834	Monarch	HP:0001877	Abnormal erythrocyte morphology
TF	9606.ENSP00000385834	Monarch	HP:0001903	Anemia
TF	9606.ENSP00000385834	Monarch	HP:0001931	Hypochromic anemia
TF	9606.ENSP00000385834	Monarch	HP:0001939	Abnormality of metabolism/homeostasis
TF	9606.ENSP00000385834	Monarch	HP:0002012	Abnormality of the abdominal organs
TF	9606.ENSP00000385834	Monarch	HP:0002715	Abnormality of the immune system
TF	9606.ENSP00000385834	Monarch	HP:0002719	Recurrent infections
TF	9606.ENSP00000385834	Monarch	HP:0002926	Abnormality of thyroid physiology
TF	9606.ENSP00000385834	Monarch	HP:0010876	Abnormal circulating protein concentration
TF	9606.ENSP00000385834	Monarch	HP:0010972	Anemia of inadequate production
TF	9606.ENSP00000385834	Monarch	HP:0010978	Abnormality of immune system physiology
TF	9606.ENSP00000385834	Monarch	HP:0011025	Abnormal cardiovascular system physiology
TF	9606.ENSP00000385834	Monarch	HP:0011842	Abnormal skeletal morphology
TF	9606.ENSP00000385834	Monarch	HP:0012239	Atransferrinemia
TF	9606.ENSP00000385834	Monarch	HP:0025031	Abnormality of the digestive system
TF	9606.ENSP00000385834	Monarch	HP:0025465	Abnormal circulating beta globulin level
TF	9606.ENSP00000385834	Monarch	HP:0032101	Unusual infection
TF	9606.ENSP00000385834	Monarch	HP:0032179	Abnormal circulating globulin concentration
TF	9606.ENSP00000385834	Monarch	HP:0032180	Abnormal circulating metabolite concentration
TF	9606.ENSP00000385834	Monarch	HP:0032385	Abnormal circulating transferrin concentration
TF	9606.ENSP00000385834	Monarch	HP:0033127	Abnormality of the musculoskeletal system
TF	9606.ENSP00000385834	UniProt Keywords	KW-0325	Glycoprotein
TF	9606.ENSP00000385834	UniProt Keywords	KW-0406	Ion transport
TF	9606.ENSP00000385834	UniProt Keywords	KW-0408	Iron
TF	9606.ENSP00000385834	UniProt Keywords	KW-0410	Iron transport
TF	9606.ENSP00000385834	UniProt Keywords	KW-0479	Metal-binding
TF	9606.ENSP00000385834	UniProt Keywords	KW-0488	Methylation
TF	9606.ENSP00000385834	UniProt Keywords	KW-0597	Phosphoprotein
TF	9606.ENSP00000385834	UniProt Keywords	KW-0677	Repeat
TF	9606.ENSP00000385834	UniProt Keywords	KW-0732	Signal
TF	9606.ENSP00000385834	UniProt Keywords	KW-0813	Transport
TF	9606.ENSP00000385834	UniProt Keywords	KW-0964	Secreted
TF	9606.ENSP00000385834	UniProt Keywords	KW-1015	Disulfide bond
TF	9606.ENSP00000385834	InterPro	IPR001156	Transferrin-like domain
TF	9606.ENSP00000385834	InterPro	IPR016357	Transferrin
TF	9606.ENSP00000385834	InterPro	IPR018195	Transferrin family, iron binding site
