Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000260664,AC004158.1,40,1.14526,20,-0.2175,26,0.18790,15,-1.1037
ENSG00000140836,ZFHX3,42,1.02844,97,2.32879,13,-1.1319,10,-2.0171
ENSG00000103035,PSMD7,154,-0.5919,146,-0.5760,271,0.42939,233,0.28505
ENSG00000090863,GLG1,93,-0.3169,105,-0.0776,138,0.38664,111,0.01331
ENSG00000103091,WDR59,18,-0.3460,40,1.01047,19,-0.1640,21,-0.0809
ENSG00000186187,ZNRF1,30,-0.7476,56,0.31756,49,0.09142,51,0.33002
ENSG00000184517,ZFP1,20,-0.4875,24,-0.1214,24,-0.1457,30,0.45201
ENSG00000050820,BCAR1,39,-0.4451,31,-0.7210,27,-0.9667,66,0.94545
ENSG00000153774,CFDP1,192,-0.1636,121,-0.8422,302,0.66562,201,-0.1064
ENSG00000166822,TMEM170A,26,0.41019,22,0.07208,14,-0.6870,21,-0.0271
ENSG00000034713,GABARAPL2,264,0.08594,154,-0.7614,172,-0.6399,290,0.43029
ENSG00000065457,ADAT1,13,-0.1590,13,-0.1445,17,0.31875,14,-0.0320
ENSG00000065427,KARS,43,-0.4850,53,-0.0746,46,-0.3381,66,0.53458
ENSG00000166848,TERF2IP,387,-0.7588,429,-0.4900,884,0.74162,616,0.13874
ENSG00000152910,CNTNAP4,48,-0.1114,58,0.21315,35,-0.6223,56,0.31218
ENSG00000103111,MON1B,50,0.23166,35,-0.3555,52,0.27199,40,-0.2438
ENSG00000171724,VAT1L,24,-1.4075,33,-0.7710,44,-0.3856,78,1.25716
ENSG00000186153,WWOX,25,0.67822,5,-1.7282,25,0.54936,14,-0.5908
ENSG00000178573,MAF,32,0.16751,23,-0.3276,75,1.89518,13,-1.7150
ENSG00000166446,CDYL2,30,-0.3926,31,-0.2816,34,-0.1574,43,0.44121
ENSG00000103121,CMC2,61,-0.0464,52,-0.2896,49,-0.4014,70,0.32016
ENSG00000166454,ATMIN,70,-0.2689,69,-0.2418,98,0.34073,82,0.05668
ENSG00000140905,GCSH,165,1.31247,55,-0.7804,47,-1.0885,75,-0.5200
ENSG00000153815,CMIP,89,-0.3947,127,0.21750,135,0.35447,110,-0.0085
ENSG00000197943,PLCG2,39,0.41132,63,1.12788,26,-0.3138,24,-0.6543
ENSG00000135698,MPHOSPH6,71,-0.0437,70,-0.0692,105,0.64818,64,-0.3639
ENSG00000140945,CDH13,64,-0.9445,100,-0.1325,64,-0.8795,148,1.07255
ENSG00000230989,HSBP1,202,0.02612,145,-0.4949,175,-0.2178,215,0.22700
ENSG00000103154,NECAB2,67,0.45963,42,-0.3701,19,-1.6425,60,0.34654
ENSG00000140943,MBTPS1,32,-0.6945,97,1.16936,65,0.56059,41,-0.3968
ENSG00000103160,HSDL1,45,-0.7246,53,-0.3704,66,-0.0410,82,0.60719
ENSG00000103168,TAF1C,8,-1.2376,75,2.54976,7,-1.4754,16,-0.2216
ENSG00000103175,WFDC1,25,0.40744,11,-0.9438,8,-1.4962,23,0.47812
ENSG00000103187,COTL1,60,0.95502,26,-0.5779,26,-0.5998,33,-0.3862
ENSG00000135686,KLHL36,25,0.15518,29,0.31893,21,-0.2107,23,-0.1149
ENSG00000103194,USP10,42,-0.6776,79,0.41298,53,-0.2334,70,0.43129
ENSG00000153786,ZDHHC7,12,-0.4817,34,1.22787,9,-0.9360,17,0.21454
ENSG00000135709,KIAA0513,118,-0.7226,219,0.34380,152,-0.2574,206,0.49641
ENSG00000131149,GSE1,29,-0.1122,57,1.01168,39,0.42078,24,-0.5957
ENSG00000131148,EMC8,14,-0.2846,6,-1.4375,18,0.19608,19,0.38463
ENSG00000131143,COX4I1,1512,0.30159,747,-0.8503,813,-0.7779,1444,0.32650
ENSG00000103264,FBXO31,25,-0.8276,60,0.65246,34,-0.2720,46,0.43465
ENSG00000140941,MAP1LC3B,169,-0.2230,144,-0.4387,155,-0.3493,221,0.46165
ENSG00000140948,ZCCHC14,28,0.44924,24,0.15160,18,-0.2928,20,-0.2594
ENSG00000154118,JPH3,187,1.06025,59,-0.9983,96,-0.2901,92,-0.5499
ENSG00000103257,SLC7A5,32,0.02826,40,0.34194,28,-0.2403,32,-0.0104
ENSG00000179588,ZFPM1,32,0.70089,15,-0.6296,16,-0.5740,21,-0.1464
ENSG00000158545,ZC3H18,28,-0.3483,43,0.39443,61,1.09216,26,-0.6645
ENSG00000167508,MVD,44,0.10240,89,1.23784,23,-0.9461,39,-0.1973
ENSG00000260630,SNAI3-AS1,19,-0.0217,34,0.91369,18,-0.0827,17,-0.3026
ENSG00000198931,APRT,31,-0.3323,23,-0.7585,23,-0.7630,47,0.79421
ENSG00000167515,TRAPPC2L,65,-0.3090,66,-0.2281,57,-0.5011,90,0.53793
ENSG00000129993,CBFA2T3,19,0.40258,7,-1.1480,23,0.68495,13,-0.5165
ENSG00000176715,ACSF3,16,-0.1046,18,0.10193,3,-2.5069,21,0.83304
ENSG00000170100,ZNF778,10,-0.6755,28,0.98529,21,0.56741,13,-0.3117
ENSG00000167522,ANKRD11,369,-0.0646,335,-0.2053,736,1.23862,279,-0.8014
ENSG00000197912,SPG7,51,-0.7040,154,1.15183,64,-0.2987,79,0.12839
ENSG00000167526,RPL13,1911,1.00626,1026,-0.2342,795,-0.6758,991,-0.4896
ENSG00000178773,CPNE7,10,-1.1751,26,0.33904,16,-0.4656,27,0.84094
ENSG00000131165,CHMP1A,39,-0.1640,66,0.70660,33,-0.4281,43,0.06988
ENSG00000185324,CDK10,16,-0.4458,55,1.69237,14,-0.6024,18,-0.2318
ENSG00000075399,VPS9D1,21,-0.3927,47,0.94321,18,-0.5990,28,0.18538
ENSG00000204991,SPIRE2,15,-0.1341,24,0.59855,12,-0.4949,17,0.12559
ENSG00000141002,TCF25,180,-0.7295,353,0.43822,313,0.27248,284,0.16393
ENSG00000258947,TUBB3,174,-1.0278,106,-1.6191,190,-0.8101,451,1.42294
ENSG00000140995,DEF8,57,0.03280,33,-0.8302,45,-0.3690,63,0.36536
ENSG00000177946,CENPBD1,14,-0.1562,8,-0.8480,22,0.64587,14,-0.0962
ENSG00000003249,DBNDD1,64,0.44950,20,-1.4116,28,-0.9577,57,0.35255
ENSG00000141013,GAS8,15,-0.5538,70,2.07902,14,-0.6387,17,-0.4443
ENSG00000272636,DOC2B,38,0.40801,37,0.25093,17,-1.0134,32,0.03221
ENSG00000187624,C17orf97,21,-0.4651,10,-1.5308,44,0.89647,27,0.02136
ENSG00000141252,VPS53,79,-0.3903,117,0.28771,129,0.49672,93,-0.1312
ENSG00000167699,GLOD4,33,-1.0689,68,0.17496,47,-0.4391,78,0.83797
ENSG00000177370,TIMM22,15,-0.8516,8,-1.5719,24,0.00387,31,0.87644
ENSG00000159842,ABR,226,-0.0927,238,0.00604,183,-0.4322,260,0.28437
ENSG00000108953,YWHAE,1020,-0.1196,742,-0.5906,1211,0.19022,1135,0.12995
ENSG00000167193,CRK,96,0.03977,117,0.34303,106,0.21720,85,-0.2733
ENSG00000132376,INPP5K,20,-0.1779,36,0.77915,14,-0.7936,24,0.19658
ENSG00000174238,PITPNA,107,-0.3160,47,-1.5040,120,-0.0840,152,0.57902
ENSG00000167703,SLC43A2,33,0.12029,39,0.36813,34,0.18520,27,-0.3259
ENSG00000167705,RILP,22,0.27874,1,-3.9427,15,-0.3455,21,0.40770
ENSG00000174231,PRPF8,93,-0.3938,70,-0.7558,119,0.06240,132,0.42898
ENSG00000132386,SERPINF1,29,-1.5401,42,-0.7727,33,-1.2018,108,1.71613
ENSG00000132383,RPA1,39,-0.2104,42,-0.0477,31,-0.5553,50,0.44029
ENSG00000185924,RTN4RL1,17,-0.9308,39,0.45801,28,-0.0329,34,0.44576
ENSG00000070366,SMG6,31,0.01477,80,1.57294,45,0.66561,18,-1.2614
ENSG00000167721,TSR1,25,-0.2514,15,-0.9746,42,0.67123,28,-0.0261
ENSG00000141258,SGSM2,87,0.60783,110,0.86028,48,-0.5052,51,-0.5971
ENSG00000070444,MNT,27,-0.1600,50,0.85268,31,0.09653,26,-0.2718
ENSG00000127804,METTL16,23,0.54115,43,1.43856,12,-0.5784,12,-0.8453
ENSG00000007168,PAFAH1B1,199,-1.1112,326,-0.2061,382,0.04450,463,0.72027
ENSG00000132361,CLUH,31,-0.2607,63,0.89883,22,-0.8087,39,0.20186
ENSG00000132359,RAP1GAP2,58,-0.2888,73,0.11639,44,-0.7117,80,0.50785
ENSG00000108381,ASPA,40,2.04183,22,0.43719,3,-2.3572,9,-1.4034
ENSG00000127774,EMC6,42,0.06399,31,-0.4207,24,-0.8255,47,0.44549
ENSG00000083457,ITGAE,41,0.29123,17,-1.0456,31,-0.1965,36,0.11263
ENSG00000074356,NCBP3,40,0.06001,51,0.43712,72,1.15921,25,-1.0625
ENSG00000004660,CAMKK1,69,-0.7987,138,0.38781,61,-0.9467,138,0.82314
ENSG00000074755,ZZEF1,14,-0.1189,44,1.80091,11,-0.5421,12,-0.5621
ENSG00000167740,CYB5D2,28,-0.3673,34,0.00842,40,0.31470,35,0.06738
ENSG00000185722,ANKFY1,20,-0.5453,65,1.48573,21,-0.3860,25,-0.1247
ENSG00000132388,UBE2G1,37,-0.0283,37,0.00502,22,-0.8483,42,0.40711
ENSG00000183018,SPNS2,23,0.62355,11,-0.7253,12,-0.5936,17,-0.0487
ENSG00000132382,MYBBP1A,19,-0.7246,36,0.38529,24,-0.2953,34,0.50048
ENSG00000141456,PELP1,59,-0.5034,93,0.29150,63,-0.3485,89,0.42868
ENSG00000141480,ARRB2,40,-0.1580,26,-0.7435,37,-0.2769,50,0.44670
ENSG00000142507,PSMB6,99,-0.5738,101,-0.4513,87,-0.7270,175,0.87337
ENSG00000141503,MINK1,43,-0.3014,69,0.49976,32,-0.7666,58,0.39490
ENSG00000108528,SLC25A11,69,-0.6719,100,0.00048,67,-0.6773,127,0.78308
ENSG00000108523,RNF167,56,-0.1920,41,-0.6349,38,-0.8113,77,0.68492
ENSG00000108518,PFN1,131,-0.0856,109,-0.3594,83,-0.8411,164,0.55119
ENSG00000091640,SPAG7,55,-0.2205,38,-0.7666,50,-0.3799,74,0.54671
ENSG00000108509,CAMTA2,80,0.21889,65,-0.1531,46,-0.7155,77,0.21010
ENSG00000129250,KIF1C,71,1.79921,20,-0.7329,24,-0.4904,19,-1.3166
ENSG00000234327,AC012146.1,30,0.51128,18,-0.3697,17,-0.5385,23,-0.0510
ENSG00000029725,RABEP1,248,-0.3428,185,-0.7317,479,0.87145,281,-0.1612
ENSG00000108559,NUP88,10,-0.5892,17,0.32085,9,-0.7227,17,0.63662
ENSG00000129197,RPAIN,58,-0.2814,90,0.44176,52,-0.4620,75,0.27831
ENSG00000263272,AC004148.1,11,-0.6208,23,0.62514,8,-1.0652,19,0.65532
ENSG00000108561,C1QBP,68,-0.5175,71,-0.3824,70,-0.4306,112,0.68627
ENSG00000005100,DHX33,25,-0.7395,77,1.12785,48,0.37906,35,-0.2230
ENSG00000072849,DERL2,16,-0.1828,31,0.88805,11,-0.8007,18,0.15023
ENSG00000091592,NLRP1,14,-0.5575,10,-0.9454,13,-0.5989,25,0.91606
ENSG00000179314,WSCD1,26,1.37605,8,-0.8604,16,0.26072,8,-1.2558
ENSG00000091622,PITPNM3,105,0.79532,74,0.03687,84,0.28442,50,-0.8782
ENSG00000198920,KIAA0753,9,-1.0864,53,1.93837,19,0.17460,14,-0.4551
ENSG00000129235,TXNDC17,52,-0.0426,25,-1.1552,47,-0.2389,61,0.41471
ENSG00000108590,MED31,28,-0.2343,31,-0.0435,16,-1.1035,40,0.66353
ENSG00000132530,XAF1,43,1.98388,31,0.80398,19,0.06230,4,-2.8530
ENSG00000219200,RNASEK,276,-0.2744,214,-0.6222,199,-0.7915,400,0.73456
ENSG00000258315,C17orf49,48,-0.1771,21,-1.3697,31,-0.8721,68,0.82900
ENSG00000267532,MIR497HG,27,2.00946,2,-2.4508,11,-0.0234,5,-1.6144
ENSG00000141505,ASGR1,9,-1.1978,17,-0.0621,12,-0.6553,24,1.08979
ENSG00000132535,DLG4,114,0.85339,35,-1.1492,54,-0.5762,70,-0.1937
ENSG00000072778,ACADVL,82,0.20243,188,1.55703,28,-1.5276,66,-0.3077
ENSG00000040633,PHF23,27,-0.2590,35,0.20332,27,-0.2605,34,0.25644
ENSG00000170296,GABARAP,358,0.04322,236,-0.6091,251,-0.5616,399,0.39934
ENSG00000175826,CTDNEP1,73,-0.0094,83,0.19034,50,-0.6311,80,0.24806
ENSG00000170291,ELP5,32,0.06584,12,-1.3807,30,-0.0617,34,0.27091
ENSG00000132507,EIF5A,125,0.00266,122,-0.0368,76,-0.8266,141,0.38844
ENSG00000132522,GPS2,73,-0.3355,107,0.31548,103,0.29359,86,-0.0430
ENSG00000215041,NEURL4,21,-0.4320,34,0.36852,21,-0.4129,31,0.38455
ENSG00000205544,TMEM256,84,0.57438,38,-0.7695,36,-0.9206,66,0.12766
ENSG00000169992,NLGN2,44,-0.3775,67,0.34496,48,-0.1970,58,0.25307
ENSG00000174282,ZBTB4,170,0.39286,137,-0.0249,146,0.08256,122,-0.3550
ENSG00000181222,POLR2A,55,-0.5563,77,0.04005,60,-0.3573,89,0.55311
ENSG00000239697,TNFSF12,47,0.52178,33,-0.1439,32,-0.1979,33,-0.2788
ENSG00000161955,TNFSF13,37,2.03756,12,-0.3867,9,-0.8719,8,-1.5189
ENSG00000161960,EIF4A1,132,-0.5482,202,0.19778,164,-0.1441,202,0.38720
ENSG00000129255,MPDU1,30,-0.0518,30,-0.0545,21,-0.6267,34,0.35676
ENSG00000129194,SOX15,15,0.16602,10,-0.4471,10,-0.4923,15,0.23607
ENSG00000129245,FXR2,61,-0.2985,52,-0.4865,64,-0.1856,83,0.44365
ENSG00000141504,SAT2,90,0.03824,72,-0.3056,96,0.15605,87,-0.0332
ENSG00000129244,ATP1B2,398,1.77213,188,0.01466,186,-0.0056,81,-1.8481
ENSG00000108947,EFNB3,35,-1.1489,81,0.29432,55,-0.3179,85,0.77257
ENSG00000183011,NAA38,324,0.35892,135,-1.0612,182,-0.6577,295,0.26778
ENSG00000182224,CYB5D1,15,-0.0060,10,-0.6298,18,0.30203,15,-0.0144
ENSG00000170004,CHD3,169,0.18380,108,-0.5537,282,1.13661,111,-0.8199
ENSG00000170049,KCNAB3,7,-1.1062,5,-1.3275,39,2.20172,9,-0.8817
ENSG00000170043,TRAPPC1,82,-0.4512,49,-1.1583,71,-0.6517,136,0.90533
ENSG00000179094,PER1,45,0.35925,71,1.01514,28,-0.4924,32,-0.4609
ENSG00000220205,VAMP2,725,-0.2209,664,-0.3192,826,0.02259,882,0.23615
ENSG00000179029,TMEM107,15,-0.2346,19,0.16011,8,-1.1090,20,0.59804
ENSG00000196544,BORCS6,13,0.07582,5,-1.3090,10,-0.4004,15,0.42452
ENSG00000108961,RANGRF,25,0.12164,13,-0.8696,21,-0.2010,25,0.22124
ENSG00000161970,RPL26,1223,0.96663,440,-0.8722,560,-0.5450,678,-0.3615
ENSG00000166579,NDEL1,58,-0.2543,31,-1.1756,47,-0.5625,83,0.72853
ENSG00000133026,MYH10,196,-1.1059,268,-0.4837,628,0.99940,380,0.11103
ENSG00000170310,STX8,41,-0.1895,46,0.00367,32,-0.6107,52,0.43306
ENSG00000007237,GAS7,230,-0.6277,323,-0.0081,367,0.21310,358,0.29790
ENSG00000133028,SCO1,36,0.24943,14,-1.2403,44,0.60298,28,-0.3119
ENSG00000065559,MAP2K4,93,-0.9275,155,-0.0134,130,-0.3166,198,0.76718
ENSG00000006740,ARHGAP44,44,-0.4294,95,0.87024,47,-0.2753,58,0.09974
ENSG00000006744,ELAC2,27,-0.3633,39,0.25807,23,-0.6047,39,0.46516
ENSG00000109099,PMP22,81,1.68303,61,0.71949,6,-2.8825,25,-1.0452
ENSG00000187607,ZNF286A,21,0.02397,31,0.64764,31,0.71605,15,-0.7374
ENSG00000214941,ZSWIM7,47,0.37539,18,-1.1268,30,-0.3932,41,0.15023
ENSG00000011295,TTC19,52,-0.9972,138,0.67240,85,-0.1150,104,0.43302
ENSG00000141027,NCOR1,371,-0.3239,621,0.54897,775,1.04961,335,-0.7091
ENSG00000166582,CENPV,39,-0.2675,63,0.54154,48,0.10768,44,-0.0635
ENSG00000170315,UBB,823,-0.4207,663,-0.6853,588,-0.9297,1346,0.90643
ENSG00000175061,SNHG29,266,1.06361,93,-0.8449,111,-0.6204,138,-0.4297
ENSG00000181350,LRRC75A,26,0.35012,33,0.71496,16,-0.4390,19,-0.3280
ENSG00000141040,ZNF287,9,-0.8650,16,0.14543,30,1.41526,11,-0.5485
ENSG00000170160,CCDC144A,146,-1.2978,1727,3.28963,517,0.97201,78,-2.7652
ENSG00000133030,MPRIP,171,0.10305,148,-0.1455,194,0.31002,150,-0.2212
ENSG00000154803,FLCN,11,-0.8511,53,1.72644,16,-0.2249,17,-0.1926
ENSG00000141030,COPS3,37,-1.1311,75,0.10911,61,-0.2091,88,0.77482
ENSG00000141026,MED9,16,-0.2795,30,0.73662,11,-0.8464,21,0.30643
ENSG00000108551,RASD1,62,-0.9865,97,-0.1845,53,-1.1701,152,1.22449
ENSG00000133027,PEMT,17,0.32921,14,-0.0044,9,-0.7101,15,0.07388
ENSG00000108557,RAI1,32,0.13270,16,-0.9648,22,-0.4731,34,0.35917
ENSG00000072310,SREBF1,43,1.40068,33,0.60915,7,-1.9107,16,-0.8325
ENSG00000175662,TOM1L2,95,0.52069,90,0.31587,58,-0.4050,65,-0.3268
ENSG00000108591,DRG2,17,-0.4983,52,1.33724,12,-1.0599,24,0.20092
ENSG00000091542,ALKBH5,96,0.32424,63,-0.3877,70,-0.2568,81,-0.0161
ENSG00000177731,FLII,24,-0.6169,42,0.36105,20,-0.8252,42,0.67863
ENSG00000176994,SMCR8,10,-0.7331,21,0.47451,20,0.43205,16,0.04806
ENSG00000273018,FAM106A,17,-1.8124,227,2.70485,16,-1.8280,49,-0.0701
ENSG00000141127,PRPSAP2,23,-0.4895,58,1.03639,33,0.15309,29,-0.1788
ENSG00000072134,EPN2,62,0.16451,79,0.50740,63,0.17748,49,-0.4118
ENSG00000108641,B9D1,15,-0.8731,18,-0.4521,9,-1.4790,35,1.33960
ENSG00000128482,RNF112,22,-1.4107,88,0.87589,35,-0.6061,64,0.76464
ENSG00000072210,ALDH3A2,35,-0.3449,32,-0.4149,23,-1.0095,54,0.81703
ENSG00000083290,ULK2,60,0.12918,69,0.30636,50,-0.1934,55,-0.0986
ENSG00000108599,AKAP10,23,-0.5823,30,-0.1145,49,0.78097,31,-0.0884
ENSG00000128487,SPECC1,198,0.55009,142,-0.0875,258,0.99662,93,-1.1680
ENSG00000124422,USP22,170,-0.2598,230,0.25330,207,0.09690,199,0.04771
ENSG00000109016,DHRS7B,10,-1.2057,17,-0.2311,18,-0.1646,26,0.89589
ENSG00000178307,TMEM11,16,-0.4177,22,0.14783,13,-0.6506,24,0.55971
ENSG00000212719,LINC02693,38,-0.2356,19,-1.2137,41,-0.0759,50,0.47850
ENSG00000256618,MTRNR2L1,82,1.70659,21,-0.9591,52,0.48613,17,-1.8646
ENSG00000109046,WSB1,89,-0.4704,558,2.88178,106,-0.1393,58,-1.5759
ENSG00000141068,KSR1,14,0.01207,23,0.75656,11,-0.3815,14,-0.1027
ENSG00000232859,LYRM9,46,0.01952,38,-0.2940,29,-0.7635,52,0.42448
ENSG00000087095,NLK,135,-0.4113,140,-0.2904,165,-0.0385,192,0.39138
ENSG00000109084,TMEM97,14,-0.3073,3,-2.4319,21,0.40760,19,0.35700
ENSG00000109083,IFT20,24,-0.5375,89,1.67565,27,-0.3342,30,-0.2821
ENSG00000109079,TNFAIP1,27,-0.9170,46,0.03643,33,-0.5137,58,0.84138
ENSG00000004142,POLDIP2,57,-0.0032,44,-0.3782,30,-1.0209,68,0.55699
ENSG00000244045,TMEM199,17,-0.5111,9,-1.2855,20,-0.1626,28,0.72405
ENSG00000004139,SARM1,12,-0.2295,28,1.14530,11,-0.3424,13,-0.1445
ENSG00000109103,UNC119,28,-0.2441,19,-0.7292,34,0.14934,34,0.27111
ENSG00000087111,PIGS,29,0.10845,30,0.14335,22,-0.3309,27,0.04159
ENSG00000109107,ALDOC,795,0.68610,319,-0.8910,414,-0.5364,550,-0.0981
ENSG00000007202,KIAA0100,58,0.03002,67,0.25461,52,-0.1519,57,-0.0248
ENSG00000132581,SDF2,22,-0.5019,25,-0.1900,21,-0.5285,36,0.66899
ENSG00000109111,SUPT6H,62,-0.3377,70,-0.0993,115,0.77359,69,-0.2413
ENSG00000198242,RPL23A,909,1.17467,380,-0.5140,388,-0.5235,411,-0.6536
ENSG00000173065,FAM222B,18,-0.3896,10,-1.1794,30,0.51383,24,0.21067
ENSG00000132591,ERAL1,18,-0.6521,14,-0.9183,19,-0.5585,35,0.95408
ENSG00000132589,FLOT2,62,-0.3333,70,-0.0959,43,-0.8997,92,0.67924
ENSG00000109118,PHF12,16,0.18886,34,1.43474,16,0.19201,10,-0.9479
ENSG00000063015,SEZ6,20,-1.2633,64,0.64955,46,0.13459,49,0.42565
ENSG00000196535,MYO18A,27,0.03994,54,1.16388,52,1.25876,13,-1.5705
ENSG00000108256,NUFIP2,54,-0.5290,82,0.19783,99,0.55414,71,-0.0524
ENSG00000160551,TAOK1,184,-0.1709,168,-0.2826,307,0.76768,180,-0.3011
ENSG00000108262,GIT1,133,0.52428,84,-0.3025,85,-0.3123,96,-0.1815
ENSG00000198720,ANKRD13B,14,-0.3696,44,1.51358,15,-0.3018,16,-0.2938
ENSG00000167549,CORO6,9,-2.2116,216,3.46094,11,-1.8050,27,-0.7156
ENSG00000141298,SSH2,16,-0.4090,36,0.88323,19,-0.1375,21,0.01090
ENSG00000126653,NSRP1,200,0.52330,147,-0.0802,223,0.66209,110,-0.8519
ENSG00000108578,BLMH,14,-0.9187,28,0.30389,23,-0.0429,27,0.50502
ENSG00000108582,CPD,30,-0.7782,53,0.22729,38,-0.3385,56,0.61217
ENSG00000108587,GOSR1,38,0.52078,33,0.18486,42,0.66219,20,-0.9414
ENSG00000196712,NF1,80,-0.3912,156,0.73007,117,0.29428,93,-0.1770
ENSG00000126861,OMG,58,-0.8169,97,0.08643,65,-0.5708,116,0.79388
ENSG00000126860,EVI2A,43,1.25784,20,-0.3090,2,-3.5702,23,-0.1645
ENSG00000131242,RAB11FIP4,154,0.00506,174,0.19525,124,-0.3562,160,0.11513
ENSG00000172301,COPRS,157,0.05349,152,-0.0047,119,-0.4155,162,0.17046
ENSG00000108651,UTP6,11,-1.1797,54,1.55255,22,0.09315,20,-0.0844
ENSG00000178691,SUZ12,41,-0.7274,30,-1.0664,108,1.05323,61,-0.0143
ENSG00000126858,RHOT1,43,-0.7769,94,0.58152,55,-0.2827,76,0.44322
ENSG00000141314,RHBDL3,21,0.44030,20,0.29261,9,-0.9104,16,-0.0450
ENSG00000108666,C17orf75,21,-0.3289,26,0.07176,34,0.57164,23,-0.1505
ENSG00000010244,ZNF207,65,-0.4686,132,0.71521,85,0.01742,86,0.04419
ENSG00000108671,PSMD11,56,-0.4328,72,0.01873,71,0.00926,78,0.28995
ENSG00000176749,CDK5R1,161,-0.1838,216,0.31069,113,-0.7469,200,0.37906
ENSG00000108684,ASIC2,15,-0.6945,52,1.43807,14,-0.6724,22,0.11586
ENSG00000198783,ZNF830,11,-0.7267,17,0.10153,18,0.20969,18,0.32237
ENSG00000005156,LIG3,14,-0.2126,27,0.87486,17,0.08783,14,-0.2404
ENSG00000092871,RFFL,24,0.64835,32,1.00552,12,-0.5273,13,-0.7024
ENSG00000185379,RAD51D,15,-0.0939,12,-0.3608,12,-0.3960,17,0.37113
ENSG00000166750,SLFN5,11,-0.4924,8,-0.9206,19,0.50155,15,0.24269
ENSG00000006125,AP2B1,193,-0.7704,240,-0.3237,451,0.77004,304,0.08363
ENSG00000270647,TAF15,68,-0.0927,85,0.28963,85,0.30485,66,-0.2096
ENSG00000270885,RASL10B,51,1.55001,13,-0.9720,18,-0.6211,18,-0.9140
ENSG00000273611,ZNHIT3,54,-0.1000,36,-0.6978,40,-0.5939,67,0.54123
ENSG00000278311,GGNBP2,166,-0.0657,91,-0.9733,278,0.88004,153,-0.3178
ENSG00000278535,DHRS11,18,0.08645,24,0.54980,12,-0.6084,17,0.02986
ENSG00000275700,AATF,27,-0.0070,18,-0.5599,27,0.02200,28,0.13883
ENSG00000278540,ACACA,51,-0.1066,77,0.55184,49,-0.1845,54,-0.0210
ENSG00000276234,TADA2A,18,-0.4983,21,-0.2460,36,0.71139,24,-0.0508
ENSG00000276023,DUSP14,14,-0.4276,15,-0.2222,6,-1.6029,23,1.00428
ENSG00000275066,SYNRG,37,0.08002,32,-0.1687,63,1.04960,27,-0.7563
ENSG00000278053,DDX52,39,-0.3594,40,-0.2383,92,1.27046,37,-0.6044
ENSG00000278845,MRPL45,13,-0.9296,34,0.68829,12,-0.9264,28,0.75601
ENSG00000274211,SOCS7,35,0.02364,37,0.14226,37,0.15847,32,-0.1545
ENSG00000275832,ARHGAP23,64,1.08101,44,0.20735,18,-1.1726,31,-0.5252
ENSG00000277363,SRCIN1,94,0.37429,118,0.67497,88,0.20907,60,-0.6832
ENSG00000273604,EPOP,33,0.30947,9,-1.6202,20,-0.5340,31,0.33380
ENSG00000275023,MLLT6,104,1.43609,34,-0.7262,61,0.19221,31,-1.3080
ENSG00000277972,CISD3,60,0.60135,23,-0.9979,26,-0.8513,46,0.12014
ENSG00000277791,PSMB3,105,-0.7243,87,-0.9008,108,-0.6273,211,1.02858
ENSG00000276293,PIP4K2B,187,0.06618,178,-0.0253,171,-0.0931,181,0.00811
ENSG00000273559,CWC25,20,-0.7428,52,0.84231,46,0.71585,27,-0.3100
ENSG00000125691,RPL23,644,0.68780,283,-0.7489,363,-0.4048,431,-0.1844
ENSG00000002834,LASP1,50,-0.2628,31,-0.9338,48,-0.3002,68,0.56959
ENSG00000263874,LINC00672,83,-0.0868,87,-0.0011,89,0.03873,88,0.04280
ENSG00000161381,PLXDC1,19,-0.4984,44,0.90337,28,0.20202,24,-0.1343
ENSG00000067191,CACNB1,48,-0.7959,79,0.09309,53,-0.5659,94,0.77723
ENSG00000108298,RPL19,858,0.84510,354,-0.7420,356,-0.7911,539,-0.1715
ENSG00000141750,STAC2,53,0.20444,27,-0.8866,66,0.56697,43,-0.3065
ENSG00000108306,FBXL20,27,-0.4183,41,0.30739,44,0.45201,33,-0.0898
ENSG00000125686,MED1,24,0.00796,17,-0.5490,43,1.09370,19,-0.6373
ENSG00000167258,CDK12,25,-0.3032,51,0.86862,56,1.15688,20,-0.9792
ENSG00000171532,NEUROD2,85,-0.6980,155,0.33808,106,-0.2750,146,0.49317
ENSG00000131771,PPP1R1B,219,0.89131,125,-0.2146,91,-0.7524,126,-0.3527
ENSG00000131748,STARD3,16,-0.4011,51,1.56730,14,-0.6055,18,-0.1730
ENSG00000141741,MIEN1,65,0.01407,34,-0.9762,35,-0.9850,79,0.65886
ENSG00000172057,ORMDL3,22,-0.1953,25,0.03340,16,-0.6661,29,0.45070
ENSG00000108344,PSMD3,37,-1.2972,71,-0.1544,58,-0.5197,108,1.10497
ENSG00000008838,MED24,23,0.01252,33,0.60193,14,-0.8181,24,0.14581
ENSG00000126351,THRA,217,0.67235,151,-0.0542,121,-0.4283,139,-0.3293
ENSG00000126368,NR1D1,36,-1.0369,56,-0.2522,64,-0.0322,82,0.74157
ENSG00000188895,MSL1,103,0.22772,150,0.79759,92,0.01174,76,-0.4953
