Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000214087,ARL16,38,-0.2525,17,-1.4331,28,-0.7212,37,-0.3078,54,0.28992,62,0.55109,53,0.24950,48,0.11747
ENSG00000185359,HGS,56,-0.0875,31,-0.9675,32,-0.9173,50,-0.2545,74,0.35164,56,-0.0837,31,-0.9899,81,0.73125
ENSG00000262814,MRPL12,24,-1.9968,41,-1.2361,40,-1.2824,46,-1.0504,109,0.25665,93,0.00855,53,-0.8382,152,1.28164
ENSG00000225663,MCRIP1,91,-0.6326,52,-1.4836,72,-0.9885,101,-0.4809,114,-0.2934,199,0.66494,80,-0.8211,185,0.70709
ENSG00000185624,P4HB,67,-0.4487,46,-1.0290,55,-0.7566,107,0.27016,77,-0.2370,114,0.42004,104,0.21962,99,0.21111
ENSG00000141522,ARHGDIA,124,-0.2463,71,-1.0887,73,-1.0462,99,-0.5826,91,-0.7227,217,0.73279,98,-0.6094,187,0.59644
ENSG00000141552,ANAPC11,55,-0.9420,16,-2.7628,10,-3.3850,106,0.05511,241,1.42523,138,0.53055,93,-0.1383,107,0.10694
ENSG00000185813,PCYT2,47,0.03146,18,-1.3607,22,-1.0997,40,-0.2190,40,-0.2120,62,0.54048,21,-1.1575,59,0.59568
ENSG00000197063,MAFG,63,-0.0393,70,0.13354,61,-0.0906,65,0.01955,47,-0.4891,104,0.87641,14,-2.2861,61,-0.1052
ENSG00000169696,ASPSCR1,25,-0.2030,20,-0.5625,20,-0.5722,25,-0.1970,20,-0.5622,34,0.31187,8,-1.9141,39,0.75292
ENSG00000169689,CENPX,12,-1.4982,18,-0.9313,8,-2.0466,38,0.16673,70,1.16069,37,0.14609,15,-1.2739,43,0.55114
ENSG00000169738,DCXR,56,-0.7445,15,-2.6802,34,-1.4662,153,0.83385,179,1.10027,85,-0.1238,61,-0.6067,106,0.34691
ENSG00000169733,RFNG,17,-0.4296,10,-1.1316,4,-2.3423,23,0.06140,11,-1.0776,34,0.75517,20,-0.1794,28,0.56214
ENSG00000169727,GPS1,52,-0.8866,49,-0.9851,34,-1.5277,87,-0.1142,68,-0.4918,102,0.15915,75,-0.3499,138,0.94993
ENSG00000169718,DUS1L,27,-0.2385,20,-0.6812,12,-1.4550,10,-1.7227,29,-0.0949,30,-0.0986,64,1.14538,39,0.49073
ENSG00000169710,FASN,97,-0.4375,52,-1.3610,48,-1.4828,157,0.31426,125,-0.0427,166,0.45608,104,-0.3253,157,0.44992
ENSG00000141551,CSNK1D,40,-0.4035,24,-1.1573,37,-0.5378,60,0.20128,37,-0.5180,69,0.48730,74,0.53916,55,0.09180
ENSG00000141562,NARF,24,-1.2821,51,-0.1798,51,-0.1774,47,-0.2952,37,-0.6689,71,0.40241,47,-0.2939,71,0.49930
ENSG00000141568,FOXK2,12,-1.8570,16,-1.4241,34,-0.2749,15,-1.5269,28,-0.5969,71,0.98713,58,0.53579,48,0.32579
ENSG00000141580,WDR45B,109,0.49579,65,-0.3086,83,0.06819,104,0.42439,68,-0.2578,87,0.15128,96,0.29159,65,-0.4370
ENSG00000141542,RAB40B,189,0.78800,40,-1.6155,77,-0.6284,106,-0.1331,97,-0.2814,131,0.21070,323,1.73501,74,-0.8806
ENSG00000141560,FN3KRP,25,-0.7540,19,-1.1228,32,-0.3481,22,-0.9303,65,0.75500,36,-0.1884,83,1.15319,42,0.08209
ENSG00000141556,TBCD,49,-0.3841,65,0.07123,33,-0.9742,38,-0.7512,31,-1.0532,66,0.11208,70,0.19128,82,0.64318
ENSG00000101557,USP14,104,-0.2825,164,0.43758,155,0.34687,51,-1.3439,54,-1.2785,104,-0.3029,175,0.53778,146,0.35716
ENSG00000079134,THOC1,76,1.46867,136,2.61524,26,-0.2681,16,-0.9754,8,-2.0654,22,-0.5978,34,0.10744,9,-2.1754
ENSG00000141433,ADCYAP1,0,-8.0800,24,-0.2983,35,0.29518,14,-1.0669,29,0.01734,20,-0.5600,94,2.00901,27,-0.1055
ENSG00000101596,SMCHD1,91,0.52418,225,2.13025,79,0.30404,76,0.23838,32,-1.1085,32,-1.1804,98,0.64685,30,-1.4381
ENSG00000101577,LPIN2,64,-0.2286,89,0.27563,100,0.46638,124,0.82198,83,0.17408,58,-0.4069,57,-0.4045,65,-0.2886
ENSG00000118680,MYL12B,65,-1.3265,49,-1.7442,90,-0.8338,82,-0.9611,166,0.11691,136,-0.2184,225,0.60369,226,0.92882
ENSG00000170579,DLGAP1,52,-2.7420,245,-0.4298,441,0.49663,162,-1.0566,252,-0.3876,339,0.08159,441,0.49662,402,0.50162
ENSG00000263878,DLGAP1-AS4,0,-5.0276,33,0.23545,28,-0.0167,5,-2.3805,28,-0.0445,34,0.34088,104,2.25529,18,-0.8670
ENSG00000263753,LINC00667,76,0.46931,58,0.03326,44,-0.3781,64,0.19969,62,0.15580,65,0.24758,39,-0.5632,51,-0.2129
ENSG00000082397,EPB41L3,203,-0.1119,175,-0.3372,252,0.22866,71,-1.7046,86,-1.4146,185,-0.2830,262,0.29339,299,0.75407
ENSG00000206432,TMEM200C,6,-1.9891,16,-0.7144,28,0.17970,9,-1.5786,21,-0.2491,25,0.00654,16,-0.7158,39,1.06592
ENSG00000173482,PTPRM,48,-0.2559,63,0.17096,43,-0.4038,48,-0.2593,64,0.18785,53,-0.1107,27,-1.0911,70,0.47783
ENSG00000206418,RAB12,36,-0.3249,39,-0.1708,42,-0.0707,52,0.25382,55,0.34841,27,-0.7962,73,0.82374,44,0.00781
ENSG00000168502,MTCL1,7,-2.4274,41,0.23651,39,0.16762,8,-2.2092,30,-0.2428,29,-0.3406,73,1.18577,42,0.38859
ENSG00000178127,NDUFV2,33,-2.1755,37,-2.0196,74,-0.9869,77,-0.9233,143,0.01945,114,-0.3620,174,0.33225,232,1.27214
ENSG00000101745,ANKRD12,1081,1.02151,1435,1.51941,1362,1.42531,580,0.00361,352,-0.7636,299,-1.0858,446,-0.4028,271,-1.4309
ENSG00000128791,TWSG1,46,1.19392,13,-0.7611,4,-2.5772,43,1.08912,31,0.51101,12,-0.9188,31,0.53333,18,-0.4113
ENSG00000017797,RALBP1,353,0.61473,368,0.68142,477,1.11885,238,-0.0167,214,-0.1849,213,-0.2060,101,-1.3232,178,-0.6130
ENSG00000168461,RAB31,153,0.55628,67,-0.7323,89,-0.2928,368,2.12552,165,0.68350,118,0.16399,11,-3.3459,51,-1.4162
ENSG00000101558,VAPA,174,-0.4685,186,-0.3660,244,0.05770,192,-0.3132,206,-0.2025,194,-0.3275,295,0.36139,284,0.43052
ENSG00000154856,APCDD1,101,1.28514,9,-2.3855,3,-3.9604,264,3.30237,49,0.10908,10,-2.2938,12,-2.0268,24,-1.2610
ENSG00000134265,NAPG,50,-1.4946,154,0.20476,175,0.41429,62,-1.1927,101,-0.4548,115,-0.2752,139,0.03964,178,0.64108
ENSG00000141404,GNAL,26,-1.8283,56,-0.7148,156,0.90048,111,0.34311,99,0.16599,75,-0.3011,381,2.59766,23,-2.3928
ENSG00000255112,CHMP1B,30,-1.2972,66,-0.1316,67,-0.1125,36,-1.0283,64,-0.1843,88,0.35770,92,0.39255,82,0.31073
ENSG00000154889,MPPE1,28,0.26330,21,-0.2148,4,-2.5560,38,0.74327,12,-0.9978,21,-0.1834,48,1.14165,23,-0.0786
ENSG00000141385,AFG3L2,80,-0.2197,69,-0.4445,144,0.71822,72,-0.3817,75,-0.3161,76,-0.3116,148,0.76952,91,-0.0305
ENSG00000134278,SPIRE1,116,-0.3097,145,0.03499,199,0.54756,165,0.24246,119,-0.2682,125,-0.2131,196,0.52377,127,-0.2282
ENSG00000128789,PSMG2,25,-0.5922,32,-0.2332,18,-1.0717,41,0.16933,51,0.48917,20,-0.9991,63,0.83320,44,0.37661
ENSG00000175354,PTPN2,32,-0.1233,94,1.68600,42,0.32192,47,0.48259,29,-0.2467,23,-0.6886,70,1.17043,13,-1.7362
ENSG00000085415,SEH1L,31,-1.1734,40,-0.8086,54,-0.3535,27,-1.4104,40,-0.8224,105,0.79249,53,-0.3881,90,0.65962
ENSG00000101639,CEP192,39,0.71520,78,1.91480,20,-0.3735,56,1.31955,18,-0.5315,10,-1.4099,37,0.63330,8,-1.9928
ENSG00000168675,LDLRAD4,145,1.10525,59,-0.3453,56,-0.4216,34,-1.1738,51,-0.5791,95,0.45408,65,-0.1930,71,-0.0791
ENSG00000177150,FAM210A,11,-0.9054,30,0.59666,36,0.91444,27,0.46174,14,-0.5356,24,0.25870,10,-0.9891,17,-0.3667
ENSG00000101654,RNMT,118,-0.3928,285,1.02302,269,0.92638,60,-1.4104,102,-0.6217,129,-0.2736,140,-0.1244,148,-0.0597
ENSG00000175322,ZNF519,10,-1.3464,47,1.04187,48,1.05738,3,-2.8845,23,-0.1185,26,0.08895,57,1.35174,14,-1.0403
ENSG00000067900,ROCK1,561,2.48345,265,1.05833,151,0.13581,227,0.79599,143,0.05668,60,-1.3418,73,-0.9743,30,-2.6688
ENSG00000141446,ESCO1,105,1.55729,100,1.47617,89,1.25807,36,-0.1935,45,0.14345,14,-1.6877,24,-0.7901,16,-1.6776
ENSG00000167088,SNRPD1,51,-0.4208,28,-1.3241,40,-0.7890,78,0.25418,84,0.36638,91,0.56076,61,-0.1259,69,0.06848
ENSG00000101752,MIB1,81,0.17883,118,0.78994,84,0.24220,73,0.02185,76,0.07422,65,-0.1696,72,-0.0131,58,-0.4472
ENSG00000101773,RBBP8,25,0.16912,35,0.72008,50,1.34628,45,1.16417,15,-0.5957,21,-0.0518,16,-0.4587,9,-1.6249
ENSG00000134508,CABLES1,12,-1.6935,41,0.18254,15,-1.3827,68,0.99798,67,0.96638,50,0.53980,30,-0.3009,27,-0.6083
ENSG00000101782,RIOK3,99,0.58797,107,0.71952,81,0.26934,38,-0.8797,49,-0.5273,45,-0.7048,51,-0.4391,76,0.24631
ENSG00000141458,NPC1,113,2.62190,10,-1.4146,3,-2.9584,40,0.66687,10,-1.4266,19,-0.4863,16,-0.7549,20,-0.4957
ENSG00000141447,OSBPL1A,393,0.06523,473,0.35951,798,1.23290,224,-0.8046,313,-0.2921,297,-0.4060,425,0.18714,327,-0.2979
ENSG00000154059,IMPACT,39,0.88129,28,0.34052,21,-0.0936,35,0.70321,25,0.13675,22,-0.0085,10,-1.1914,17,-0.5780
ENSG00000134504,KCTD1,22,-2.1292,60,-0.6296,112,0.34999,84,-0.1007,82,-0.1473,111,0.36374,229,1.56255,67,-0.5854
ENSG00000171885,AQP4,1211,1.42389,105,-2.3900,31,-4.1489,3334,3.68875,330,-0.6851,112,-2.3983,173,-1.6505,191,-1.8218
ENSG00000170558,CDH2,66,-0.5129,109,0.27255,125,0.50218,126,0.50870,46,-1.0626,83,-0.1710,126,0.50941,84,-0.1853
ENSG00000118276,B4GALT6,11,-2.9699,64,-0.4250,123,0.59773,47,-0.9098,74,-0.2233,100,0.28942,104,0.32665,99,0.33655
ENSG00000153339,TRAPPC8,10,-1.6241,36,0.32000,32,0.09614,31,0.04605,31,0.06233,25,-0.2668,53,0.92309,28,-0.0954
ENSG00000141441,GAREM1,32,-0.2896,20,-0.9527,52,0.47794,94,1.48208,37,-0.0492,34,-0.2203,82,1.25369,19,-1.3333
ENSG00000141431,ASXL3,33,0.41193,38,0.60077,55,1.24304,14,-0.8803,14,-0.9057,19,-0.5315,60,1.37886,14,-1.1129
ENSG00000101746,NOL4,12,-2.4965,79,0.27153,140,1.22041,53,-0.3417,49,-0.4545,81,0.35005,153,1.38546,37,-1.1272
ENSG00000134769,DTNA,357,0.70949,212,-0.1253,228,-0.0122,628,1.69839,276,0.29018,207,-0.1727,110,-1.1249,132,-1.0695
ENSG00000166974,MAPRE2,316,-0.3732,295,-0.4791,508,0.37461,214,-0.9653,233,-0.8351,415,0.05786,601,0.64842,455,0.27989
ENSG00000186812,ZNF397,278,2.52574,109,0.77579,88,0.43541,38,-0.8636,30,-1.2070,57,-0.2819,32,-1.1243,29,-1.5546
ENSG00000172466,ZNF24,257,1.68065,77,-0.3260,109,0.22891,169,0.94072,87,-0.1356,62,-0.6910,78,-0.3054,58,-0.9404
ENSG00000141429,GALNT1,44,-0.4177,63,0.12040,74,0.37463,49,-0.2548,55,-0.0892,78,0.52415,57,-0.0353,50,-0.3161
ENSG00000141425,RPRD1A,92,-1.0516,114,-0.7275,152,-0.2920,110,-0.7821,149,-0.3200,201,0.16447,231,0.36984,237,0.59632
ENSG00000141424,SLC39A6,57,0.27552,60,0.33725,83,0.88215,60,0.35178,42,-0.1942,24,-1.1296,30,-0.7359,49,0.05118
ENSG00000134759,ELP2,39,-0.4105,74,0.57655,49,-0.0792,32,-0.7077,26,-1.0256,31,-0.8200,99,1.06241,59,0.29727
ENSG00000134775,FHOD3,20,-0.5891,26,-0.1584,37,0.38480,7,-2.0485,35,0.28421,26,-0.1911,64,1.26593,27,-0.1412
ENSG00000134779,TPGS2,24,-2.0066,62,-0.6024,79,-0.2348,55,-0.7976,103,0.18450,84,-0.1521,60,-0.6605,138,0.99666
ENSG00000101489,CELF4,246,-1.3068,941,0.78360,1076,1.01052,270,-1.1656,309,-0.9677,623,0.12571,344,-0.8030,630,0.18513
ENSG00000078142,PIK3C3,83,-0.1131,152,0.85322,135,0.65795,61,-0.5979,57,-0.6963,84,-0.1072,79,-0.1918,85,-0.1150
ENSG00000132872,SYT4,73,-2.4348,270,-0.4935,369,-0.0060,69,-2.5289,114,-1.7819,447,0.32980,219,-0.8079,610,1.27957
ENSG00000152217,SETBP1,38,-0.2755,91,1.12017,83,0.97080,27,-0.7898,70,0.68304,34,-0.4842,80,0.91272,22,-1.3355
ENSG00000152223,EPG5,18,-0.7586,47,0.70500,57,1.03039,28,-0.1024,20,-0.5930,27,-0.1945,40,0.46550,24,-0.4487
ENSG00000152234,ATP5F1A,79,-2.7017,197,-1.3630,237,-1.0827,406,-0.2654,645,0.46920,360,-0.4861,615,0.39212,718,0.98442
ENSG00000152242,C18orf25,21,-1.0921,29,-0.5824,57,0.45819,5,-2.9690,19,-1.1851,61,0.64158,47,0.13199,53,0.48990
ENSG00000141622,RNF165,37,-0.1314,58,0.58823,65,0.78120,26,-0.6438,25,-0.6916,50,0.38202,57,0.57996,28,-0.7160
ENSG00000101638,ST8SIA5,22,-1.9018,66,-0.2346,84,0.13602,31,-1.3912,31,-1.3801,69,-0.1862,96,0.33759,115,0.96495
ENSG00000078043,PIAS2,75,-0.2970,231,1.55439,102,0.17753,46,-1.0428,87,-0.0702,78,-0.2725,96,0.07931,75,-0.3948
ENSG00000167220,HDHD2,88,0.23923,33,-1.2432,65,-0.2417,51,-0.6006,72,-0.0773,76,0.00208,41,-0.9355,102,0.69057
ENSG00000134049,IER3IP1,8,-2.3198,22,-0.8253,31,-0.3040,23,-0.7568,45,0.28331,43,0.23674,42,0.18583,49,0.59119
ENSG00000175387,SMAD2,111,0.58578,75,-0.0311,114,0.63651,109,0.55909,59,-0.4180,57,-0.4951,63,-0.3175,69,-0.2200
ENSG00000134030,CTIF,51,-0.4118,41,-0.7291,41,-0.7604,53,-0.3486,41,-0.7370,96,0.65958,93,0.52650,72,0.16298
ENSG00000101665,SMAD7,22,-0.0993,29,0.37123,13,-0.8482,16,-0.5851,9,-1.3994,20,-0.2207,21,-0.1135,31,0.73408
ENSG00000141627,DYM,39,-0.0731,39,-0.0862,41,0.00152,48,0.23642,37,-0.1425,48,0.28351,16,-1.3950,44,0.14577
ENSG00000177576,C18orf32,192,0.12575,88,-1.0691,102,-0.8483,237,0.46897,344,1.08793,176,-0.0050,170,-0.0637,159,-0.2206
ENSG00000265681,RPL17,894,0.33360,464,-0.6883,500,-0.5769,1074,0.63019,1774,1.49381,705,-0.0474,569,-0.3774,504,-0.7300
ENSG00000167315,ACAA2,43,0.46313,2,-3.6275,3,-3.1833,138,2.60775,61,1.03537,18,-0.9495,14,-1.2400,22,-0.7685
ENSG00000141644,MBD1,22,-1.2246,41,-0.3090,30,-0.7901,56,0.17378,34,-0.5865,43,-0.2727,97,1.06627,59,0.36797
ENSG00000154832,CXXC1,16,-0.4384,14,-0.5675,4,-2.2125,13,-0.6942,16,-0.3979,25,0.27043,35,0.79294,26,0.48642
ENSG00000141639,MAPK4,7,-3.1191,11,-2.4747,36,-0.7245,118,1.15135,120,1.17247,52,-0.1874,132,1.34303,43,-0.6116
ENSG00000134042,MRO,36,0.24298,12,-1.3612,20,-0.6795,80,1.59322,78,1.54492,32,0.06636,28,-0.1251,13,-1.6191
ENSG00000082212,ME2,33,-0.6045,54,0.14187,38,-0.3946,66,0.46301,59,0.27761,34,-0.6072,93,1.02642,45,-0.1893
ENSG00000141646,SMAD4,47,0.56443,16,-1.0784,41,0.34889,49,0.62119,37,0.16480,34,0.07983,39,0.24906,24,-0.5904
ENSG00000187323,DCC,0,-7.8041,35,0.57938,29,0.26607,1,-3.8516,16,-0.5847,17,-0.6261,2,-3.3729,44,1.55273
ENSG00000134046,MBD2,42,0.50720,27,-0.1976,41,0.48737,40,0.44158,38,0.33677,28,-0.1164,40,0.42688,20,-0.8130
ENSG00000041353,RAB27B,2,-4.9001,39,-0.5290,55,0.01687,12,-2.2875,33,-0.7644,40,-0.5076,39,-0.5049,99,1.59011
ENSG00000196628,TCF4,525,0.10122,936,1.04927,1002,1.16706,629,0.38972,495,0.00718,385,-0.4144,318,-0.6761,308,-0.9217
ENSG00000091164,TXNL1,102,-0.6272,136,-0.1839,189,0.33630,83,-0.9379,104,-0.5895,133,-0.2368,172,0.18900,195,0.57034
ENSG00000091157,WDR7,52,-1.2537,133,0.17660,133,0.17390,54,-1.1967,63,-0.9771,145,0.34330,115,-0.0578,147,0.48739
ENSG00000177511,ST8SIA3,49,-2.1919,167,-0.3757,264,0.34434,63,-1.8255,138,-0.6659,291,0.56374,424,1.13129,215,0.03084
ENSG00000119547,ONECUT2,0,-8.0440,45,1.00524,48,1.13294,5,-2.3272,18,-0.4072,30,0.37638,85,2.17141,7,-2.1616
ENSG00000066926,FECH,40,0.64196,21,-0.3429,14,-0.9978,12,-1.2077,17,-0.6946,15,-0.9618,26,-0.0356,40,0.99831
ENSG00000134440,NARS,171,-0.7541,260,-0.1160,484,0.89091,197,-0.5438,194,-0.5654,160,-0.9264,404,0.58856,332,0.38588
ENSG00000049759,NEDD4L,72,-1.2609,141,-0.2512,219,0.44937,110,-0.6309,111,-0.6176,174,0.08897,340,1.18041,161,-0.0581
ENSG00000074657,ZNF532,99,0.92834,116,1.20179,56,-0.0024,111,1.12355,54,-0.0396,46,-0.3418,35,-0.7225,27,-1.3788
ENSG00000166562,SEC11C,156,0.18839,84,-0.7619,88,-0.7029,249,0.95163,156,0.18854,79,-0.9173,171,0.33024,150,0.17383
ENSG00000074695,LMAN1,110,1.28196,79,0.72667,73,0.59710,115,1.36731,36,-0.5288,32,-0.7539,21,-1.3306,26,-1.2157
ENSG00000101542,CDH20,32,0.52657,12,-0.9481,5,-2.2049,101,2.62805,6,-1.8728,6,-1.9562,11,-1.1400,24,0.08934
ENSG00000134444,RELCH,19,-1.4585,57,0.16259,67,0.41403,40,-0.3872,28,-0.9129,55,0.10654,92,0.93912,51,-0.0156
ENSG00000141664,ZCCHC2,44,0.40634,49,0.56296,72,1.21287,25,-0.4517,24,-0.5174,32,-0.1047,25,-0.4689,27,-0.5125
ENSG00000081913,PHLPP1,196,1.98302,34,-0.8889,40,-0.6662,175,1.76907,62,0.00833,36,-0.8968,55,-0.1694,26,-1.5887
ENSG00000171791,BCL2,19,-0.1007,35,0.88819,16,-0.3177,56,1.70996,26,0.41317,14,-0.5505,13,-0.6458,12,-1.0220
ENSG00000119537,KDSR,196,1.70260,82,0.22285,62,-0.2059,117,0.80735,40,-0.8674,70,-0.0325,18,-2.0358,49,-0.7210
ENSG00000119541,VPS4B,116,1.01973,92,0.62122,92,0.63310,50,-0.3344,52,-0.2801,54,-0.2392,35,-0.8583,50,-0.4453
ENSG00000171451,DSEL,203,2.85589,63,0.63225,49,0.24556,10,-2.1298,18,-1.3125,26,-0.7839,34,-0.3267,19,-1.4469
ENSG00000166479,TMX3,39,-0.8537,66,-0.0353,85,0.36196,20,-1.8120,41,-0.7444,49,-0.5442,100,0.62439,90,0.68585
ENSG00000206052,DOK6,61,-0.9277,48,-1.3063,176,0.71828,213,1.04368,187,0.82463,174,0.79162,164,0.60891,38,-1.9670
ENSG00000170677,SOCS6,53,1.31811,21,-0.1745,18,-0.3740,29,0.30735,12,-0.9453,31,0.48999,32,0.49756,14,-1.0374
ENSG00000141668,CBLN2,27,-1.6072,19,-2.1132,59,-0.4302,25,-1.7244,62,-0.3514,97,0.38093,267,2.12990,71,-0.2039
ENSG00000166342,NETO1,5,-2.8531,63,0.76329,48,0.34534,14,-1.4850,19,-1.0888,46,0.29816,85,1.28376,35,-0.2271
ENSG00000075336,TIMM21,29,-0.4619,25,-0.7289,56,0.53776,48,0.30284,48,0.28068,30,-0.4629,27,-0.5907,46,0.32774
ENSG00000133313,CNDP2,192,1.10312,52,-0.9676,70,-0.5110,103,0.08285,107,0.13718,80,-0.3488,59,-0.7674,108,0.21414
ENSG00000150656,CNDP1,658,4.79460,38,-1.0733,4,-4.2859,3,-4.7297,0,-7.2534,36,-1.2168,2,-5.2650,34,-1.4777
ENSG00000215421,ZNF407,42,0.82126,44,0.90392,61,1.47045,37,0.63938,25,-0.0164,9,-1.5544,20,-0.3433,13,-1.2084
ENSG00000180011,ZADH2,29,-1.3232,61,-0.2250,70,-0.0150,85,0.29806,78,0.15651,48,-0.6334,89,0.37084,85,0.40485
ENSG00000179981,TSHZ1,63,0.22199,60,0.14583,47,-0.2364,69,0.36191,50,-0.1345,68,0.39239,41,-0.4533,47,-0.2929
ENSG00000130856,ZNF236,39,0.49633,63,1.29110,52,0.97092,43,0.63182,25,-0.2330,22,-0.4240,30,0.04826,12,-1.5927
ENSG00000197971,MBP,17683,4.22140,667,-1.9017,172,-3.8801,330,-2.9338,403,-2.6421,2665,0.22688,76,-5.0634,861,-1.8396
ENSG00000166377,ATP9B,37,0.49300,49,0.92847,31,0.22353,22,-0.3247,16,-0.8316,47,0.98808,22,-0.3491,14,-1.2251
ENSG00000122490,SLC66A2,47,-0.5566,40,-0.7905,40,-0.7863,55,-0.3161,54,-0.3396,110,0.90629,45,-0.6122,76,0.28108
ENSG00000141759,TXNL4A,85,-0.7101,59,-1.2508,64,-1.1457,92,-0.5825,203,0.65307,159,0.29496,155,0.22030,160,0.39093
ENSG00000101544,ADNP2,31,0.02563,47,0.70082,48,0.71765,40,0.44239,23,-0.4231,28,-0.1681,5,-2.5758,29,-0.1078
ENSG00000129946,SHC2,23,-1.0675,34,-0.4916,19,-1.3654,29,-0.7091,44,-0.1062,70,0.73513,58,0.34253,53,0.29337
ENSG00000141933,TPGS1,35,-0.5552,9,-2.4772,20,-1.3739,39,-0.3602,51,0.02082,64,0.44678,43,-0.2400,68,0.74269
ENSG00000099804,CDC34,21,-1.5618,23,-1.4284,21,-1.5633,46,-0.3758,36,-0.7465,89,0.73208,42,-0.5277,86,0.89638
ENSG00000172270,BSG,150,-0.9159,124,-1.2040,147,-0.9458,347,0.38247,234,-0.2343,310,0.22836,354,0.41670,323,0.38656
ENSG00000099822,HCN2,52,-0.5278,19,-1.9696,45,-0.7231,96,0.44913,116,0.75176,122,0.95218,18,-2.0818,70,-0.0701
ENSG00000099821,POLRMT,24,-0.8297,18,-1.2434,22,-0.9339,37,-0.1714,37,-0.1621,53,0.46547,34,-0.2805,53,0.61148
ENSG00000070423,RNF126,13,-1.3992,14,-1.2374,25,-0.4349,17,-1.0052,24,-0.4617,55,0.92751,33,-0.0076,40,0.43182
ENSG00000099864,PALM,116,-0.3605,87,-0.8036,64,-1.2702,274,1.01973,240,0.79474,221,0.74513,93,-0.7082,111,-0.5663
ENSG00000129951,PLPPR3,16,-1.4481,29,-0.5782,24,-0.8984,28,-0.6603,24,-0.8951,66,0.77811,27,-0.7213,59,0.74091
ENSG00000175221,MED16,63,0.79192,14,-1.4924,23,-0.7735,63,0.80763,25,-0.6571,44,0.26766,37,-0.0617,36,-0.1123
ENSG00000198858,R3HDM4,38,0.35070,20,-0.6544,11,-1.4910,13,-1.2321,34,0.18032,61,1.31666,39,0.39703,22,-0.6621
ENSG00000065268,WDR18,15,-1.1450,31,-0.0218,17,-0.9047,22,-0.5377,19,-0.8043,36,0.18927,33,0.05078,43,0.72132
ENSG00000182087,TMEM259,69,0.37907,43,-0.3513,27,-1.0541,56,0.05726,41,-0.4346,74,0.54604,70,0.41086,49,-0.2050
ENSG00000099817,POLR2E,72,-0.7049,54,-1.1231,36,-1.7142,81,-0.5112,109,-0.0616,153,0.53031,62,-0.9241,160,0.82802
ENSG00000167468,GPX4,275,-0.7658,129,-1.8907,162,-1.5604,391,-0.2216,800,0.93151,577,0.43909,231,-1.0294,568,0.53066
ENSG00000118046,STK11,44,-0.1330,39,-0.3060,36,-0.4504,58,0.31290,65,0.50141,67,0.59916,27,-0.8672,42,-0.2424
ENSG00000099625,CBARP,4,-2.4256,19,-0.3540,19,-0.3349,25,0.06477,31,0.41381,35,0.67685,22,-0.1644,24,0.02747
ENSG00000099624,ATP5F1D,123,-1.5639,145,-1.3108,110,-1.7298,238,-0.5689,424,0.33314,364,0.10257,240,-0.5560,529,1.07292
ENSG00000167470,MIDN,66,0.96870,47,0.40549,33,-0.1568,68,1.03118,25,-0.5754,45,0.38801,9,-1.9847,24,-0.8089
ENSG00000099622,CIRBP,290,0.34678,141,-0.7719,97,-1.3317,293,0.36576,276,0.27027,315,0.54237,190,-0.3153,219,-0.1298
ENSG00000228300,FAM174C,13,-1.0907,8,-1.9017,7,-1.9712,32,0.20761,29,0.03950,32,0.24082,18,-0.6509,41,0.92100
ENSG00000160953,PWWP3A,153,0.53161,131,0.29101,110,0.01592,106,-0.0416,124,0.20124,134,0.35895,66,-0.7716,88,-0.4415
ENSG00000115286,NDUFS7,155,0.23394,48,-1.5547,29,-2.2962,114,-0.2561,180,0.47243,119,-0.2062,120,-0.1753,181,0.71184
ENSG00000130005,GAMT,111,0.84773,33,-1.0287,29,-1.2395,56,-0.2431,55,-0.2625,74,0.21417,48,-0.4725,76,0.34305
ENSG00000071626,DAZAP1,75,0.59782,16,-1.7632,16,-1.7177,41,-0.3483,34,-0.6337,64,0.38281,43,-0.2687,66,0.57616
ENSG00000115268,RPS15,696,0.21673,105,-2.6267,99,-2.7079,755,0.34786,1471,1.47644,789,0.46882,333,-0.9214,561,-0.1675
ENSG00000115266,APC2,56,-0.4301,41,-0.9139,29,-1.3948,96,0.41080,55,-0.4526,100,0.52656,64,-0.2352,87,0.36604
ENSG00000119559,C19orf25,38,0.27448,8,-1.9339,10,-1.7504,35,0.17259,29,-0.1406,44,0.58024,8,-2.0361,41,0.59567
ENSG00000071655,MBD3,89,0.77083,42,-0.4194,28,-1.0046,74,0.47104,77,0.54542,73,0.51363,15,-1.9328,47,-0.3318
ENSG00000127540,UQCR11,248,-0.9918,108,-2.2271,161,-1.6315,422,-0.1771,1073,1.35740,641,0.54462,341,-0.5086,510,0.16671
ENSG00000079313,REXO1,18,-0.7817,30,0.03724,24,-0.3284,38,0.40056,42,0.58307,43,0.68760,19,-0.6793,24,-0.4161
ENSG00000129911,KLF16,24,-0.2290,18,-0.6377,10,-1.5716,37,0.44491,34,0.28707,50,1.06915,40,0.57494,18,-0.8402
