Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000196502,SULT1A1,27,-0.8456,52,0.18234,15,-1.7060,56,0.30325,34,-0.4615,30,-0.6689,50,0.12892,61,0.62218
ENSG00000168488,ATXN2L,24,-0.5898,42,0.29039,11,-1.6473,24,-0.5710,35,0.00784,36,0.05178,41,0.29308,41,0.35726
ENSG00000178952,TUFM,71,-1.0604,85,-0.7941,145,0.02517,106,-0.4520,255,0.94712,98,-0.5798,154,0.13201,160,0.26421
ENSG00000178188,SH2B1,22,-1.0356,42,-0.0650,28,-0.6684,34,-0.3546,48,0.16901,38,-0.2187,38,-0.2180,58,0.68248
ENSG00000176953,NFATC2IP,64,0.46908,52,0.13447,31,-0.6551,52,0.13618,72,0.65322,37,-0.3884,34,-0.5410,49,0.05082
ENSG00000183336,BOLA2,4,-2.4197,10,-1.1723,23,-0.0299,26,0.16459,7,-1.7222,21,-0.1185,46,1.30615,23,0.01275
ENSG00000103485,QPRT,36,0.61611,22,-0.1544,27,0.13872,48,1.08439,41,0.82179,9,-1.4561,33,0.51647,11,-1.4288
ENSG00000079616,KIF22,22,-0.9793,33,-0.3592,58,0.50129,54,0.39286,44,0.05767,16,-1.4519,46,0.14080,47,0.23114
ENSG00000103495,MAZ,48,-0.6332,57,-0.3929,77,0.07911,141,1.06907,40,-0.9098,39,-0.9737,90,0.37189,74,0.01785
ENSG00000167371,PRRT2,52,-1.8746,243,0.46965,238,0.43363,141,-0.3824,121,-0.6177,148,-0.3132,78,-1.3584,268,0.95949
ENSG00000280789,PAGR1,28,0.21870,18,-0.4752,22,-0.1428,18,-0.4453,34,0.56045,13,-0.8988,31,0.44288,24,-0.0489
ENSG00000103502,CDIPT,25,-1.7883,48,-0.8066,80,-0.0401,57,-0.5503,129,0.73742,62,-0.4290,87,0.10854,101,0.49292
ENSG00000174938,SEZ6L2,48,-3.1145,616,0.75171,251,-0.6682,188,-1.1036,190,-1.0901,291,-0.4429,426,0.17144,551,0.85386
ENSG00000174939,ASPHD1,221,0.87220,97,-0.4446,178,0.51419,218,0.85341,116,-0.1615,94,-0.4883,113,-0.2230,99,-0.5360
ENSG00000174943,KCTD13,12,-0.9385,3,-2.9573,6,-2.0022,35,0.65230,32,0.50510,15,-0.6460,34,0.68117,27,0.31782
ENSG00000149932,TMEM219,160,0.42067,80,-0.6599,207,0.84504,178,0.59622,137,0.17922,93,-0.4295,123,0.00139,93,-0.5654
ENSG00000149930,TAOK2,14,-1.3268,36,0.03932,41,0.24863,51,0.59431,12,-1.5632,38,0.10712,47,0.50613,34,-0.0796
ENSG00000149929,HIRIP3,110,1.50366,41,-0.1281,67,0.66388,27,-0.7376,46,0.06338,30,-0.5923,28,-0.7364,39,-0.2927
ENSG00000169592,INO80E,35,0.21484,27,-0.1865,33,0.08417,31,0.02594,39,0.38165,14,-1.1491,28,-0.1843,34,0.18887
ENSG00000149927,DOC2A,19,-3.1675,131,-0.3028,95,-0.7941,105,-0.6368,150,-0.0843,159,0.00059,70,-1.3185,276,1.46399
ENSG00000149926,TLCD3B,10,-1.5632,25,-0.2733,10,-1.5266,53,0.95499,15,-1.0564,33,0.19639,45,0.76541,29,-0.0226
ENSG00000149925,ALDOA,19,-2.4567,25,-2.0359,53,-0.9483,91,-0.1234,94,-0.0722,40,-1.3719,140,0.63490,145,0.93947
ENSG00000149923,PPP4C,20,-0.3983,14,-1.0118,4,-2.5568,32,0.28589,27,0.01817,24,-0.1855,28,0.11904,35,0.65548
ENSG00000090238,YPEL3,72,-1.5410,94,-1.1533,187,-0.1059,178,-0.1811,203,0.02957,174,-0.2097,243,0.34935,250,0.51933
ENSG00000102882,MAPK3,81,-1.0777,37,-2.2524,151,-0.1358,271,0.81138,181,0.15415,96,-0.8307,202,0.36861,187,0.29533
ENSG00000102879,CORO1A,8,-2.5255,24,-1.0226,33,-0.5506,18,-1.4453,18,-1.4304,33,-0.5305,39,-0.3268,88,1.71560
ENSG00000169217,CD2BP2,27,-1.0218,75,0.53481,45,-0.2579,34,-0.6775,35,-0.6508,45,-0.2815,59,0.16622,66,0.46730
ENSG00000169221,TBC1D10B,68,0.72699,50,0.21141,22,-1.0205,52,0.29634,21,-1.1123,12,-1.8794,41,-0.0909,53,0.46355
ENSG00000180035,ZNF48,6,-1.4760,30,0.85959,23,0.44694,10,-0.8233,8,-1.1398,2,-3.2167,17,-0.0257,24,0.73452
ENSG00000179965,ZNF771,14,-1.5381,9,-2.2102,51,0.40428,44,0.19005,39,-0.0154,50,0.39032,44,0.21156,44,0.24453
ENSG00000179958,DCTPP1,14,-1.4756,7,-2.3812,35,-0.0714,28,-0.3990,13,-1.5134,34,-0.1138,47,0.44255,54,0.91340
ENSG00000179918,SEPHS2,5,-3.0572,19,-1.3101,20,-1.1797,36,-0.3049,46,0.06296,29,-0.6318,48,0.14378,70,1.13621
ENSG00000080603,SRCAP,27,0.30841,34,0.64899,15,-0.6315,39,0.87813,42,1.02189,29,0.37893,21,-0.1049,10,-1.4236
ENSG00000156873,PHKG2,13,-1.5026,16,-1.1633,22,-0.7333,8,-2.1725,47,0.44555,29,-0.2915,57,0.86281,44,0.48850
ENSG00000103549,RNF40,24,-0.8275,44,0.07329,62,0.64268,48,0.23546,58,0.53288,17,-1.3166,33,-0.4069,45,0.17293
ENSG00000099385,BCL7C,55,1.12581,19,-0.5920,40,0.60057,54,1.08390,27,-0.0421,2,-3.5818,30,0.18259,18,-0.8159
ENSG00000099364,FBXL19,7,-1.8729,13,-0.8750,11,-1.1279,36,0.62903,24,-0.0221,31,0.37053,29,0.34425,27,0.26628
ENSG00000099365,STX1B,35,-2.5352,242,0.36355,179,-0.1067,176,-0.1385,144,-0.4479,196,0.03334,218,0.22284,224,0.34784
ENSG00000103496,STX4,59,0.67753,37,-0.0538,31,-0.3320,26,-0.6352,26,-0.6068,21,-0.9644,35,-0.1743,49,0.52537
ENSG00000167397,VKORC1,37,0.20935,19,-0.8008,30,-0.1523,22,-0.5876,48,0.62376,12,-1.4457,29,-0.1965,41,0.52773
ENSG00000103507,BCKDK,7,-2.2922,14,-1.3414,19,-0.8617,34,-0.0041,70,1.16463,37,0.14725,31,-0.1478,41,0.43131
ENSG00000103510,KAT8,21,-0.8674,17,-1.1740,19,-0.9698,36,-0.0026,61,0.81106,21,-0.8372,43,0.29452,44,0.43483
ENSG00000089280,FUS,111,-0.4551,130,-0.2194,98,-0.6545,153,0.03553,184,0.33043,90,-0.7877,158,0.09103,178,0.39896
ENSG00000140688,C16orf58,6,-2.3734,13,-1.2204,58,1.09072,26,-0.1783,18,-0.7600,19,-0.6836,24,-0.3607,41,0.82292
ENSG00000197302,ZNF720,21,-0.0040,13,-0.7889,1,-3.8129,9,-1.2604,27,0.36977,35,0.78409,16,-0.4848,30,0.75928
ENSG00000069329,VPS35,89,-1.5366,311,0.37673,103,-1.3188,161,-0.6475,137,-0.8891,293,0.28288,275,0.19767,325,0.65843
ENSG00000155330,C16orf87,6,-1.9888,28,0.39283,10,-1.1079,16,-0.4851,10,-1.2213,50,1.34553,30,0.53380,21,-0.0888
ENSG00000166123,GPT2,38,-0.5313,45,-0.2536,67,0.36679,56,0.08497,216,2.47564,20,-1.4539,28,-1.0217,35,-0.8303
ENSG00000069345,DNAJA2,59,-1.5230,181,0.18045,87,-0.9519,92,-0.8624,192,0.27852,258,0.75800,129,-0.3757,202,0.51835
ENSG00000171208,NETO2,6,-2.2110,37,0.38789,6,-2.3152,34,0.27584,23,-0.3354,28,-0.0479,47,0.89202,29,0.03421
ENSG00000129636,ITFG1,27,-2.9999,206,0.00953,153,-0.4543,107,-0.9914,120,-0.8161,140,-0.5917,218,0.10954,317,1.08952
ENSG00000102893,PHKB,36,-0.8319,104,0.83174,65,0.07853,32,-0.9886,87,0.53515,54,-0.2279,60,-0.0630,62,-0.0110
ENSG00000102910,LONP2,99,-0.0462,170,0.81826,62,-0.7748,87,-0.2612,126,0.32695,76,-0.4550,105,0.03844,100,-0.0543
ENSG00000196470,SIAH1,0,-4.6884,28,0.50007,12,-0.7712,38,1.00940,12,-0.7548,10,-1.0134,19,-0.0767,26,0.55610
ENSG00000102921,N4BP1,57,0.87923,49,0.63006,21,-0.7043,42,0.37710,32,-0.0296,29,-0.2024,23,-0.6043,30,-0.1970
ENSG00000121274,TENT4B,11,-1.7233,66,1.05361,10,-1.7901,28,-0.2978,14,-1.3261,61,0.91422,37,0.14352,37,0.15606
ENSG00000166164,BRD7,371,2.14483,157,0.61034,82,-0.4192,83,-0.3953,87,-0.3292,170,0.73941,52,-1.1905,59,-1.1560
ENSG00000083799,CYLD,77,-0.0411,179,1.35056,51,-0.6794,42,-0.9627,87,0.15796,51,-0.6606,43,-1.0033,94,0.38587
ENSG00000177200,CHD9,307,1.14648,425,1.73138,48,-1.7350,97,-0.6919,171,0.17907,219,0.58274,94,-0.8060,94,-0.9558
ENSG00000103479,RBL2,67,1.21706,67,1.21179,14,-1.2473,31,-0.0208,52,0.77979,28,-0.1847,16,-1.1111,23,-0.6735
ENSG00000166971,AKTIP,29,-1.6118,64,-0.4508,49,-0.8645,86,0.00279,40,-1.1446,60,-0.5409,124,0.66796,113,0.64200
ENSG00000103494,RPGRIP1L,7,-2.2677,63,1.02273,16,-1.0841,18,-0.9225,37,0.13455,72,1.23968,30,-0.1870,32,-0.0757
ENSG00000140718,FTO,34,-1.2693,61,-0.3989,66,-0.2847,125,0.72159,91,0.22004,79,-0.0191,53,-0.6727,98,0.47371
ENSG00000087258,GNAO1,226,-1.2238,768,0.67897,508,0.01345,305,-0.7757,398,-0.3669,718,0.56782,430,-0.2708,566,0.25820
ENSG00000159461,AMFR,33,-1.2960,77,0.00069,96,0.34627,43,-0.8908,127,0.79321,73,-0.1004,60,-0.4296,90,0.33670
ENSG00000167005,NUDT21,37,-2.0118,99,-0.5557,144,0.01206,101,-0.5271,118,-0.2894,170,0.28323,171,0.31943,175,0.46195
ENSG00000087263,OGFOD1,61,0.71383,55,0.54305,43,0.17274,26,-0.5916,33,-0.2710,38,-0.0528,29,-0.4936,38,-0.0319
ENSG00000125124,BBS2,18,-1.6339,21,-1.4014,41,-0.4063,57,0.12322,192,2.24231,37,-0.5601,33,-0.7948,51,-0.0756
ENSG00000087250,MT3,1430,-1.1393,787,-2.0271,3670,0.31655,5608,1.01707,6236,1.20035,2586,-0.2360,3164,0.08857,2360,-0.4968
ENSG00000125148,MT2A,213,-0.9397,144,-1.5245,607,0.70308,877,1.33394,1184,1.88683,292,-0.4564,255,-0.7153,219,-1.1256
ENSG00000169715,MT1E,90,-1.4087,38,-2.6696,236,0.05145,448,1.10171,884,2.38528,164,-0.5155,160,-0.5919,140,-0.9596
ENSG00000205364,MT1M,56,-0.7961,11,-3.0938,102,0.13239,235,1.52369,313,2.07286,57,-0.7711,75,-0.3901,51,-1.1658
ENSG00000198417,MT1F,21,-1.6682,26,-1.3100,45,-0.5030,206,2.04431,217,2.14918,54,-0.2231,35,-0.9473,28,-1.4998
ENSG00000125144,MT1G,21,-2.7780,10,-3.8221,45,-1.6364,574,2.60398,415,1.93414,103,-0.4007,69,-1.0881,75,-1.1114
ENSG00000187193,MT1X,71,-0.3684,40,-1.2522,229,1.55253,119,0.43233,234,1.59170,73,-0.3432,58,-0.7478,51,-1.0985
ENSG00000102900,NUP93,12,-1.2286,21,-0.4608,2,-3.5729,15,-0.9830,45,0.75827,35,0.35177,32,0.21205,36,0.55697
ENSG00000051108,HERPUD1,70,0.01147,30,-1.2566,18,-1.9984,91,0.42656,54,-0.3808,57,-0.3035,67,-0.0720,95,0.73705
ENSG00000172775,FAM192A,242,0.82060,207,0.56541,142,-0.0410,144,-0.0119,106,-0.4946,174,0.28484,123,-0.2781,121,-0.3820
ENSG00000102931,ARL2BP,28,-0.9576,44,-0.2447,36,-0.5439,31,-0.7756,35,-0.5892,56,0.10377,68,0.48666,64,0.47512
ENSG00000102934,PLLP,221,2.75439,20,-1.2860,245,3.00090,16,-1.6591,0,-6.0973,9,-2.3982,10,-2.4411,11,-2.5064
ENSG00000006210,CX3CL1,7,-3.7187,150,0.75831,91,-0.0402,59,-0.7149,78,-0.2737,65,-0.5644,76,-0.3587,130,0.78831
ENSG00000005194,CIAPIN1,9,-2.3340,25,-0.7783,25,-0.7734,25,-0.8006,63,0.64535,19,-1.1886,45,0.13009,62,0.93906
ENSG00000088682,COQ9,10,-1.6861,9,-1.8744,26,-0.2607,16,-1.0089,65,1.19513,6,-2.4531,44,0.62595,38,0.47560
ENSG00000102978,POLR2C,19,-1.0771,33,-0.2644,21,-0.9519,33,-0.3008,49,0.33832,18,-1.1616,54,0.54007,49,0.45874
ENSG00000205336,ADGRG1,29,-1.3137,15,-2.2598,53,-0.3927,109,0.74919,420,3.51226,28,-1.3349,32,-1.2527,26,-1.7757
ENSG00000140854,KATNB1,5,-2.6904,8,-1.9966,9,-1.7274,38,0.36679,27,-0.1553,28,-0.1327,40,0.48063,42,0.78013
ENSG00000140859,KIFC3,9,-1.4888,15,-0.7806,8,-1.5847,13,-0.9234,21,-0.2479,41,0.77584,35,0.60368,30,0.44102
ENSG00000103005,USB1,7,-2.1147,22,-0.4544,6,-2.2992,21,-0.5410,32,0.07334,9,-1.7275,45,0.72366,43,0.87291
ENSG00000070761,CFAP20,8,-2.3713,27,-0.6378,24,-0.8268,7,-2.6255,42,0.03678,24,-0.8257,50,0.32788,66,1.17051
ENSG00000070770,CSNK2A2,13,-1.8894,69,0.67919,39,-0.2491,54,0.28750,39,-0.2310,42,-0.1165,44,-0.0542,50,0.21535
ENSG00000103021,CCDC113,16,-0.7463,53,1.11688,14,-0.9947,28,0.05087,28,0.07617,32,0.26805,24,-0.1712,25,-0.1057
ENSG00000103034,NDRG4,54,-3.5250,375,-0.6720,319,-0.9183,463,-0.3499,439,-0.4322,399,-0.5783,835,0.65899,809,0.79881
ENSG00000125107,CNOT1,53,0.06437,45,-0.1683,17,-1.6039,26,-1.0018,55,0.12765,48,-0.0721,55,0.15176,63,0.49964
ENSG00000125166,GOT2,12,-3.3226,63,-0.9860,32,-1.9631,33,-1.9475,90,-0.4495,121,0.01185,169,0.61584,187,1.11739
ENSG00000150394,CDH8,33,-1.0294,76,0.22850,12,-2.5571,16,-2.1374,33,-1.0391,63,-0.0737,127,1.24834,75,0.30399
ENSG00000140937,CDH11,32,0.33801,71,1.68015,24,-0.1093,36,0.52681,23,-0.2063,24,-0.1141,12,-1.1990,19,-0.6070
ENSG00000166548,TK2,65,0.37225,76,0.63309,71,0.51201,45,-0.1833,56,0.14343,102,1.12353,41,-0.3521,29,-1.0897
ENSG00000183723,CMTM4,39,-1.1947,90,0.09789,92,0.13259,68,-0.3313,92,0.12047,80,-0.0997,84,-0.0165,97,0.30539
ENSG00000135720,DYNC1LI2,1320,2.30557,407,0.21679,558,0.72971,249,-0.5499,111,-1.7555,280,-0.3658,231,-0.7132,217,-0.9636
ENSG00000159593,NAE1,25,-0.9886,47,-0.0531,26,-0.9416,34,-0.5249,85,0.90179,45,-0.1122,47,-0.0379,56,0.32545
ENSG00000172840,PDP2,18,-0.8102,36,0.21102,34,0.13850,31,0.00780,33,0.06358,35,0.15852,48,0.77977,23,-0.6135
ENSG00000166595,CIAO2B,51,-0.9299,28,-1.8062,84,-0.1876,83,-0.2117,98,0.05139,55,-0.8234,129,0.54841,120,0.54117
ENSG00000172831,CES2,90,0.77859,48,-0.2086,36,-0.6495,58,0.07454,123,1.31347,48,-0.2161,67,0.33643,32,-1.0777
ENSG00000172824,CES4A,32,0.69871,16,-0.3273,18,-0.1423,20,-0.0431,26,0.39891,12,-0.7522,3,-2.8812,28,0.78035
ENSG00000125149,C16orf70,22,-0.4803,18,-0.7442,35,0.25820,12,-1.3054,21,-0.5387,23,-0.4280,20,-0.6717,47,1.11589
ENSG00000140939,NOL3,45,1.02732,11,-1.1453,17,-0.4926,25,0.09462,29,0.34891,9,-1.4147,30,0.42419,22,-0.1766
ENSG00000196123,KIAA0895L,9,-1.6208,16,-0.7519,18,-0.6133,30,0.19131,37,0.51048,5,-2.4354,19,-0.5369,42,1.10164
ENSG00000205250,E2F4,7,-1.3351,15,-0.3499,39,1.22659,22,0.30643,3,-2.7511,2,-2.8430,24,0.43390,21,0.31583
ENSG00000168701,TMEM208,18,-1.7638,53,-0.1850,60,0.01749,70,0.25742,85,0.56956,39,-0.6366,59,-0.0191,68,0.28545
ENSG00000159713,TPPP3,216,2.08020,24,-1.5125,244,2.32981,87,0.47440,110,0.85984,0,-8.2630,17,-2.1281,15,-2.5243
ENSG00000159720,ATP6V0D1,29,-2.9477,208,-0.0295,219,0.05420,132,-0.7329,189,-0.1746,131,-0.7379,186,-0.2167,315,0.97348
ENSG00000039523,RIPOR1,15,-2.1137,62,0.02301,113,1.00261,38,-0.7343,67,0.16023,44,-0.5061,68,0.18722,64,0.11398
ENSG00000102974,CTCF,122,1.11405,105,0.86378,81,0.43801,50,-0.3048,76,0.33375,50,-0.3103,48,-0.3954,39,-0.8911
ENSG00000159753,CARMIL2,9,-2.2932,30,-0.5552,26,-0.7721,41,-0.0757,48,0.17632,51,0.27902,42,-0.0555,57,0.65024
ENSG00000102977,ACD,5,-1.9425,37,1.05786,20,0.03010,17,-0.2111,23,0.24188,11,-0.8615,20,0.07038,20,0.05417
ENSG00000102981,PARD6A,5,-2.5923,10,-1.6800,24,-0.3158,50,0.84130,10,-1.5500,18,-0.7548,39,0.45648,41,0.72717
ENSG00000141098,GFOD2,6,-2.3163,20,-0.7220,16,-1.0241,46,0.57600,35,0.13069,41,0.40897,29,-0.1360,40,0.50766
ENSG00000102901,CENPT,14,-0.7251,25,0.16870,9,-1.3703,6,-1.9273,30,0.44776,33,0.60321,13,-0.8549,32,0.80709
ENSG00000168286,THAP11,9,-1.4097,17,-0.5007,4,-2.4874,20,-0.2665,26,0.12183,24,-0.0020,22,-0.1646,36,0.97509
ENSG00000102898,NUTF2,48,-0.9783,48,-0.9781,107,0.26212,84,-0.1250,87,-0.0714,64,-0.5382,102,0.20398,112,0.47939
ENSG00000038358,EDC4,15,-1.5757,60,0.54229,44,0.03357,29,-0.5793,19,-1.2144,34,-0.3474,50,0.26455,53,0.49226
ENSG00000205220,PSMB10,61,-0.2587,37,-1.0118,60,-0.2900,129,0.94093,72,-0.0014,42,-0.8425,101,0.59048,66,-0.1848
ENSG00000132600,PRMT7,2,-4.0165,40,-0.1166,77,0.93893,16,-1.4823,45,0.05053,30,-0.5496,22,-1.1248,66,1.04958
ENSG00000103056,SMPD3,2,-2.9969,36,0.94505,3,-2.4940,41,1.16317,8,-1.3054,35,0.87726,14,-0.6077,22,0.17098
ENSG00000184939,ZFP90,18,-1.1511,83,1.20805,35,-0.1742,9,-2.1234,37,-0.1294,29,-0.4756,42,0.09968,45,0.27859
ENSG00000141076,UTP4,12,-1.3892,16,-0.9410,51,0.87585,29,-0.0069,26,-0.2098,40,0.48178,24,-0.3388,33,0.25220
ENSG00000168807,SNTB2,12,-1.6200,67,1.06376,25,-0.4920,31,-0.1961,51,0.62039,65,1.02133,9,-2.1573,37,0.14512
ENSG00000132612,VPS4A,66,-0.6249,89,-0.1742,105,0.08972,89,-0.1662,118,0.27044,116,0.24500,93,-0.1018,105,0.12880
ENSG00000132604,TERF2,32,-0.9884,42,-0.5895,23,-1.4589,78,0.36509,75,0.30640,45,-0.4734,53,-0.2589,85,0.74935
ENSG00000103018,CYB5B,28,-1.2571,57,-0.2110,37,-0.8665,87,0.47399,73,0.18285,57,-0.1882,61,-0.1077,79,0.45672
ENSG00000102908,NFAT5,49,1.20998,71,1.86474,2,-3.3729,25,0.13731,24,0.01754,8,-1.5052,8,-1.5742,21,-0.2246
ENSG00000181019,NQO1,3,-2.5741,10,-1.1820,32,0.59612,27,0.32629,93,2.58190,8,-1.4455,16,-0.5296,14,-0.8524
ENSG00000198373,WWP2,22,-0.5608,34,0.09953,29,-0.1368,39,0.32589,25,-0.3990,32,0.02591,28,-0.2136,36,0.28287
ENSG00000090857,PDPR,47,0.74660,37,0.35556,34,0.24556,20,-0.5751,79,1.64484,13,-1.2448,17,-0.9181,22,-0.5493
ENSG00000223496,EXOSC6,40,-1.3232,126,0.43131,100,0.06345,96,0.00485,53,-0.9101,89,-0.1138,96,-0.0024,114,0.38685
ENSG00000090861,AARS,45,-1.9368,126,-0.3999,107,-0.6461,81,-1.0792,133,-0.3202,93,-0.8621,245,0.73276,221,0.71775
ENSG00000168872,DDX19A,29,0.07632,23,-0.2461,1,-4.5116,27,0.00593,57,1.19802,31,0.22850,26,-0.0736,26,-0.0531
ENSG00000157350,ST3GAL2,4,-2.1709,11,-0.7205,10,-0.9136,11,-0.7340,27,0.62755,20,0.16657,22,0.37695,22,0.46389
ENSG00000103051,COG4,4,-2.8427,15,-0.9691,54,1.04888,43,0.68776,29,0.02315,5,-2.3733,33,0.29263,30,0.16045
ENSG00000189091,SF3B3,14,-1.5334,50,0.32368,51,0.35923,13,-1.6763,67,0.80525,23,-0.8501,39,-0.0362,47,0.33650
ENSG00000132613,MTSS2,90,1.34118,26,-0.6724,57,0.55378,67,0.82506,95,1.43888,35,-0.1855,25,-0.7627,15,-1.8049
ENSG00000103043,VAC14,9,-1.3690,20,-0.1962,28,0.32989,19,-0.2872,32,0.50193,19,-0.2588,15,-0.6814,29,0.56423
ENSG00000157423,HYDIN,127,3.23172,54,1.44589,28,0.35449,5,-2.1681,20,-0.1837,0,-7.2558,5,-2.2960,7,-2.1210
ENSG00000167377,ZNF23,13,-0.5780,23,0.34280,0,-7.5022,5,-1.8263,25,0.45198,24,0.40302,25,0.54294,21,0.23328
ENSG00000040199,PHLPP2,2,-4.0587,22,-0.5833,24,-0.4482,37,0.22622,17,-0.9402,31,-0.0686,35,0.11686,46,0.85885
ENSG00000166747,AP1G1,17,-1.2330,43,0.15078,24,-0.7207,9,-2.0672,50,0.41355,36,-0.1036,41,0.11843,50,0.61211
ENSG00000182149,IST1,67,0.19530,70,0.25231,89,0.64716,34,-0.8638,85,0.57128,67,0.18720,45,-0.4607,53,-0.2490
ENSG00000102984,ZNF821,4,-2.4742,8,-1.3320,14,-0.5568,12,-0.8529,10,-0.9982,18,-0.1709,35,0.95422,28,0.68366
ENSG00000140829,DHX38,50,0.75619,39,0.33604,28,-0.1766,34,0.14696,23,-0.4564,17,-0.8945,23,-0.4774,34,0.19299
ENSG00000260664,AC004158.1,151,2.75002,56,0.85812,25,-0.3898,30,-0.1247,3,-3.4489,58,0.91662,15,-1.2577,10,-2.0871
ENSG00000140836,ZFHX3,116,1.88695,141,2.27219,92,1.44894,29,-0.4090,30,-0.3726,10,-1.9205,0,-5.9911,10,-2.3713
ENSG00000103035,PSMD7,171,-0.0603,287,0.76832,118,-0.6320,95,-0.9659,131,-0.4703,218,0.32080,175,-0.0272,191,0.15888
ENSG00000090863,GLG1,144,0.11204,206,0.68799,130,-0.0478,66,-1.0843,185,0.51042,102,-0.4161,92,-0.6209,148,0.21559
ENSG00000103091,WDR59,30,0.31851,34,0.48932,26,0.08893,20,-0.3019,40,0.76809,8,-1.6521,7,-2.0177,31,0.52791
ENSG00000186187,ZNRF1,8,-2.3072,37,-0.0823,50,0.37965,6,-2.8216,38,-0.0470,45,0.23199,48,0.34412,47,0.44267
ENSG00000184517,ZFP1,2,-3.4499,32,0.40515,11,-1.1854,19,-0.4156,28,0.22702,24,-0.0268,33,0.49824,28,0.31631
ENSG00000050820,BCAR1,38,-0.3016,47,0.00524,45,-0.0515,28,-0.7529,97,1.20604,30,-0.6577,22,-1.2093,57,0.46544
ENSG00000153774,CFDP1,251,0.78688,274,0.93463,128,-0.2944,184,0.28396,104,-0.6126,194,0.36542,152,-0.0255,103,-0.8047
ENSG00000034713,GABARAPL2,116,-1.3219,110,-1.4102,366,0.44552,261,-0.0898,344,0.34377,272,-0.0253,296,0.11877,315,0.28837
ENSG00000065427,KARS,20,-1.6765,50,-0.3546,83,0.44613,64,0.03987,55,-0.1858,75,0.29411,71,0.23390,65,0.07883
ENSG00000166848,TERF2IP,398,-0.4628,1000,1.01833,261,-1.1041,257,-1.1254,528,-0.0239,742,0.51986,549,0.04334,537,0.00280
ENSG00000152910,CNTNAP4,261,2.33946,122,0.92507,103,0.64629,57,-0.2795,65,-0.0905,27,-1.4177,29,-1.3754,33,-1.3891
ENSG00000103111,MON1B,80,0.69095,38,-0.4561,98,1.04616,60,0.22365,45,-0.2181,30,-0.8079,44,-0.2766,45,-0.2757
ENSG00000171724,VAT1L,4,-3.6247,56,0.10551,83,0.74632,11,-2.2909,14,-1.9871,16,-1.7293,99,1.20764,60,0.34228
ENSG00000178573,MAF,44,0.37144,16,-1.1711,5,-2.6890,61,0.90388,53,0.67013,31,-0.1630,65,1.15291,19,-1.1164
ENSG00000166446,CDYL2,0,-5.3190,18,-0.9429,49,0.55924,30,-0.2380,41,0.27143,68,1.10347,22,-0.7267,41,0.37137
ENSG00000103121,CMC2,35,-0.7419,38,-0.6388,45,-0.3909,61,0.08015,47,-0.3003,51,-0.1801,56,-0.0415,75,0.62299
ENSG00000166454,ATMIN,30,-1.5609,80,-0.0890,93,0.14806,57,-0.6076,76,-0.1739,60,-0.5357,87,0.04119,112,0.64796
ENSG00000140905,GCSH,184,0.69713,55,-1.1854,190,0.75167,198,0.81532,155,0.41532,65,-0.9392,125,0.07984,84,-0.7062
ENSG00000153815,CMIP,69,-0.8363,180,0.65646,113,-0.0871,99,-0.2918,111,-0.1174,128,0.10522,84,-0.5949,141,0.38449
ENSG00000197943,PLCG2,107,0.71017,60,-0.2158,89,0.40429,133,1.08002,57,-0.2851,71,0.05252,63,-0.1505,45,-0.8168
ENSG00000135698,MPHOSPH6,47,-0.4559,127,1.13705,44,-0.5535,38,-0.7815,71,0.18859,83,0.42854,68,0.13274,53,-0.3630
ENSG00000140945,CDH13,9,-3.4338,81,-0.2269,39,-1.3161,46,-1.0856,68,-0.4974,144,0.68070,103,0.15964,133,0.84396
ENSG00000230989,HSBP1,120,-0.6609,142,-0.4053,194,0.07880,215,0.24859,150,-0.3163,146,-0.3637,210,0.22852,206,0.24730
ENSG00000103154,NECAB2,0,-7.2132,1,-4.5970,4,-3.0615,91,1.48884,116,1.93726,36,-0.0248,15,-1.4362,41,0.24761
ENSG00000140943,MBTPS1,25,-1.0072,74,0.68891,26,-0.9379,57,0.27490,22,-1.1557,51,0.08206,31,-0.7367,65,0.71266
ENSG00000103160,HSDL1,19,-1.6595,71,0.28613,22,-1.4519,43,-0.4954,55,-0.1077,54,-0.1425,57,-0.0462,82,0.78811
ENSG00000103175,WFDC1,1,-4.1189,15,-0.3376,3,-2.6861,27,0.56608,28,0.63506,16,-0.3060,21,0.15849,24,0.53689
ENSG00000103187,COTL1,52,-0.1796,21,-1.5138,49,-0.2807,107,0.97949,73,0.35799,29,-1.0535,89,0.76070,48,-0.4072
ENSG00000135686,KLHL36,12,-1.4208,39,0.36379,39,0.33461,57,0.96129,48,0.68426,25,-0.3652,23,-0.5420,28,-0.2566
ENSG00000103194,USP10,30,-1.0870,61,-0.0065,72,0.25161,41,-0.6053,50,-0.3029,44,-0.4872,55,-0.1766,81,0.66400
ENSG00000153786,ZDHHC7,12,-0.6966,8,-1.4020,13,-0.6760,6,-1.7249,18,-0.1401,20,0.01333,36,1.09196,22,0.25617
