ID,Description,NES,core_enrichment_symbol,spd
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,1.4340175575863054,ERBB2/IRS2/IGFBP5/FGF2/DDR1/FERMT2/RICTOR/BAG4/FGFR3/AGT/CHI3L1/NHERF1/PIK3R2/F2R/VEGFA/DAB2IP/ZFP36L1/FLCN/MYORG/EDN1/PIK3IP1/SIRT7/PLXNB1/PPP1R16B/PTK2B/NTRK2/STOX1/VAV2/INPP5E/PDGFRB/MYO16/INSR/BTN2A2/MTM1/PRR5/IGF1R/DDR2/MAZ/PTEN/NTRK3/AMBRA1/RASD2/TYRO3/GAS6/PROS1/DAG1/PDGFC/INPPL1/P2RX4/AKT1/SEMA3E/HGF/PDPK1/PIP5K1A/PLEKHA1/STK11/SERPINE2/SESN3/FGFR1/MAGI2/TMEM100/PIK3CD/CPNE1/EXTL3/SIRT1/STK3/RAPGEF3/TSC2/GPER1/COL6A1/LEMD2/HYAL2/PPARA/TCF7L2,SpD02-L3/4
GO:2000147,positive regulation of cell motility,1.3674430504353987,MAPK3/AQP1/RIPOR2/RARRES2/MAPK1/IRS2/IGFBP5/FGF2/ABL2/VSIR/HSPB1/RIPOR1/FERMT2/CSF1/BAG4/ZP3/AGT/RHOC/EPB41L4B/PRKD2/FAM107A/SMURF2/CPNE3/NSMF/ACVR1B/FGF1/SEMA3F/F3/FLNA/F2R/VEGFA/SEMA6B/DAB2IP/AMOT/SOX9/ATP8A1/EDN1/SEMA4A/IQSEC1/MDK/PLPP3/SUN2/ZNF268/WNK1/PODXL/SEMA4B/FBLN1/MAPRE2/PTK2B/PAX6/BCAR1/PDGFRB/ITGA6/EPHA4/PPP3CA/SEMA3A/INSR/BSG/BCL2/FOXP1/IGF1R/CDH5/AKT2/DDR2/SP1/MAZ/GNAI2/UBE2I/SASH1/HIF1A/SEMA4C/NTRK3/CRKL/ADAM10/PTGS2/GAS6/HDAC7/LGALS3/BMP7/PDGFC/CD99/BCL6/GPI/P2RX4/AKT1/SEMA3E/DAPK2/BCAS3/TBC1D24/SEMA3D/RHOJ/HGF/SSH1/PDPK1/CRK/SRGAP2C/TGFBR3/MADCAM1/PPM1F/CLASP1/TNFRSF14/WNT5B/SMO/CARMIL1/FZD4/ITGA4/FGFR1/PIK3CD/ANXA1/SYDE1,SpD02-L3/4
GO:0014741,negative regulation of muscle hypertrophy,1.8918698399560572,ATP2B4/IGFBP5/FOXO1/TNFRSF1A/LMNA/PI16/JARID2/YY1/FOXP1/GSK3A/P2RX4,SpD02-L3/4
GO:0090025,regulation of monocyte chemotaxis,-1.8513574513146736,LGMN/CREB3/MOSPD2/CXCL12/APP/DUSP1/AIF1/CX3CR1,SpD02-L3/4
GO:0080164,regulation of nitric oxide metabolic process,1.708453886476192,ATP2B4/DDAH2/CLU/SIRPA/OPRM1/NOS1AP/DDAH1/APOE/EDN1/PTK2B/PTGIS/INSR/RGN/TSPO/PTGS2/KHSRP/P2RX4/AKT1,SpD02-L3/4
GO:0045428,regulation of nitric oxide biosynthetic process,1.6938080203937462,ATP2B4/DDAH2/CLU/SIRPA/OPRM1/NOS1AP/DDAH1/APOE/EDN1/PTK2B/PTGIS/INSR/RGN/TSPO/PTGS2/KHSRP/P2RX4/AKT1,SpD02-L3/4
GO:0030490,maturation of SSU-rRNA,-1.6593587862277173,NOL11/BYSL/RPS19/TSR3/RPP40/RRP36/UTP6/RPS14/IMP4/DCAF13/RPS28/UTP3/LOC102724159/LSM6/RIOK1/TRMT112/SNU13/MPHOSPH10/RPS8/BMS1/NOL7/RPS21/GTF2H5,SpD02-L3/4
GO:0071214,cellular response to abiotic stimulus,1.4439463228990446,MAPK3/ELK1/SLC25A23/PLEC/AQP1/TIMP1/FGF2/BAG3/PALM/YBX3/MTPN/ATP1A2/TNFRSF1A/CRY2/NSMF/H2AJ/RPTOR/RGS9/SLC2A1/YAP1/ZFP36L1/SOX9/GPR88/PDE2A/PIEZO1/GNA11/GRM1/WNK1/F11R/GJA1/YY1/CDKN1A/MAPK14/NEUROD2/BBC3/NMT1/PTPRK/RAD9A/SCNN1D/MAP3K2/IGF1R/AKT2/MAP3K20/TSPO/PTEN/PTGS2/DAG1/DDB1/EFHD1/MAPK11/NMT2,SpD02-L3/4
GO:0104004,cellular response to environmental stimulus,1.4439463228990446,MAPK3/ELK1/SLC25A23/PLEC/AQP1/TIMP1/FGF2/BAG3/PALM/YBX3/MTPN/ATP1A2/TNFRSF1A/CRY2/NSMF/H2AJ/RPTOR/RGS9/SLC2A1/YAP1/ZFP36L1/SOX9/GPR88/PDE2A/PIEZO1/GNA11/GRM1/WNK1/F11R/GJA1/YY1/CDKN1A/MAPK14/NEUROD2/BBC3/NMT1/PTPRK/RAD9A/SCNN1D/MAP3K2/IGF1R/AKT2/MAP3K20/TSPO/PTEN/PTGS2/DAG1/DDB1/EFHD1/MAPK11/NMT2,SpD02-L3/4
GO:0071679,commissural neuron axon guidance,1.84129263197708,VEGFA/NFIB/DAG1/PTCH1/RYK/SMO/ADAM17/NCAM1,SpD02-L3/4
GO:0061795,Golgi lumen acidification,-1.8401769809216668,ATP6V1H/RNASEK/ATP6AP2/ATP6V1D/ATP6V1F/ATP6V1A/UBE3A/ATP6V0B,SpD02-L3/4
GO:0001941,postsynaptic membrane organization,1.7406578973157434,NRXN2/FARP1/APOE/DVL1/SLC7A11/CRKL/SHISA7/FRRS1L/SHANK3/SSH1/CRK/LHFPL4/FZD9/NLGN2/DLG4/SHISA6/LRP4/CHRNB1/SLC30A1,SpD02-L3/4
GO:0070555,response to interleukin-1,1.5890037362136031,MAPK3/SIRPA/CHI3L1/GHR/UPF1/DAB2IP/SOX9/RBMX/EDN1/RPS6KA5/GBP1/SIGIRR/HDAC4/NR1D1/OTUD4/YY1/CD38/PTGIS/IRAK3/HIF1A/RPS6KA4/MAPK11/NFKBIA/INHBB,SpD02-L3/4
GO:0044743,protein transmembrane import into intracellular organelle,-1.7413126433511863,PEX13/DNLZ/GRPEL1/TIMM44/USP9X/TIMM21/TOMM40/AIFM1/TIMM50/CHCHD4/PAM16/DNAJC15/ROMO1/TIMM23/TOMM7/LOC107986346/DNAJC19/TIMM17A/HSPD1/HSPA8,SpD02-L3/4
GO:0060541,respiratory system development,1.521900501545528,MAPK3/ELK1/MAPK1/IGFBP5/FGF2/CRISPLD2/ADAMTS2/THRA/MECP2/NPHP3/CHI3L1/FGF1/HS6ST1/FGFRL1/VEGFA/YAP1/SOX9/THRB/TGFB3/SREBF1/LTBP3/NFIB/SKI/RBPJ/CEBPA/CCDC40/SLC7A11/PPP3R1/TULP3/RC3H2/SELENON/DAG1/DLG5/PKD1/HIPK2/SRF,SpD02-L3/4
GO:0014896,muscle hypertrophy,1.5966838737697286,ATP2B4/PDLIM5/IGFBP5/MTPN/FOXO1/TNFRSF1A/AGT/LMNA/EDN1/PI16/HDAC4/JARID2/IL6ST/YY1/KLF15/PPP3CA/CAMTA2/FOXP1/GSK3A/MEF2A/SORBS2,SpD02-L3/4
GO:0040017,positive regulation of locomotion,1.3317176391744467,MAPK3/AQP1/RIPOR2/RARRES2/MAPK1/IRS2/IGFBP5/FGF2/ABL2/VSIR/HSPB1/RIPOR1/FERMT2/CSF1/BAG4/ZP3/AGT/RHOC/EPB41L4B/PRKD2/FAM107A/SMURF2/CPNE3/NSMF/ACVR1B/FGF1/SEMA3F/F3/FLNA/F2R/VEGFA/SEMA6B/DAB2IP/AMOT/SOX9/ATP8A1/EDN1/SEMA4A/IQSEC1/MDK/PLPP3/SUN2/ZNF268/WNK1/PODXL/SEMA4B/FBLN1/MAPRE2/PTK2B/PAX6/BCAR1/PDGFRB/ITGA6/EPHA4/PPP3CA/SEMA3A/INSR/BSG/BCL2/FOXP1/IGF1R/CDH5/AKT2/DDR2/SP1/MAZ/GNAI2/UBE2I/SASH1/HIF1A/SEMA4C/NTRK3/CRKL/ADAM10/PTGS2/GAS6/HDAC7/LGALS3/BMP7/PDGFC/CD99/BCL6/GPI/P2RX4/AKT1/SEMA3E/DAPK2/BCAS3/TBC1D24/SEMA3D/RHOJ/HGF/SSH1/PDPK1/CRK/SRGAP2C/TGFBR3/MADCAM1/PPM1F/CLASP1/TNFRSF14/WNT5B/SMO/CARMIL1/FZD4/ITGA4/FGFR1/PIK3CD/ANXA1/SYDE1,SpD02-L3/4
GO:0008637,apoptotic mitochondrial changes,-1.6240936651437543,TRIAP1/VPS35/GCLC/BLOC1S2/TIMM50/GCLM/OPA1/DNM1L/BNIP3L/IGF1/PINK1/JTB/ATG3/TMEM14A/ATF2/ERBB4/IFI27L2/MOAP1/BID/MLLT11/GGCT/IFI27/BAD/GHITM/VDAC2/SLC25A5/BNIP3/HSPD1/PRELID1/TNFSF10/SLC25A4/ATP5IF1,SpD02-L3/4
GO:0031589,cell-substrate adhesion,1.3745843899345016,ITGB4/SDC4/DDR1/TTYH1/FERMT2/CSF1/GPM6B/FAM107A/BCR/FLNA/VEGFA/JUP/SMAD6/CD44/NF2/FZD7/MDK/GBP1/NID1/FBLN1/PARVA/ATP1B2/PTK2B/SVEP1/SORBS3/PPFIA1/ITGB8/ITGA6/CDH11/PTPRK/PXN/ITGA8/ADAMTS9/BCL2/EMP2/PTEN/ITGA7/CRKL/PTPRA/TYRO3/GAS6/PRKX/DAG1/ARL2/BCL6/PLEKHA2/SEMA3E/PKD1/CAMSAP3/BCAM/SRF/CSPG5/NEXMIF/PIP5K1A/CRK/ANTXR1/ARHGAP6/AJAP1/TRIOBP/MADCAM1/PPM1F/CLASP1/CARMIL1/FZD4/RADIL/ITGA4/TNXB/ABI3BP/EFNA5/TESK2/LAMA5/EFNA1/TAOK2/LIMS1/SPOCK1/TIAM1/VWF/VAMP3/ADAM15/CCDC80/TESK1/P4HB/ARHGEF7/MINK1,SpD02-L3/4
GO:0150105,protein localization to cell-cell junction,1.846227683474352,HEPACAM/SCRIB/FLNA/F11R/CDH5/CGNL1/DLG5/ZDHHC7/TJP2,SpD02-L3/4
GO:0007596,blood coagulation,1.5055262799110856,ENTPD2/SERPING1/HSPB1/PLSCR1/GNA12/F3/DGKD/FLNA/F2R/APOE/RASA3/EDN1/DGKZ/FBLN1/F11R/GP1BB/IL6ST/ITPK1/DGKG/VAV2/MAPK14/PRRG3/SVEP1/CSRP1/CYP4F11/SLC7A11/DGKE/TYRO3/GAS6/PROS1/GNA13/BLOC1S3/SRF/LMAN1,SpD02-L3/4
GO:1904705,regulation of vascular associated smooth muscle cell proliferation,1.6898968145515447,IGFBP5/FGF2/JUN/GNA12/EDN1/TGFB3/GJA1/CDKN1A/TPM1/DDR2/GNAI2/PTEN/GNA13/FRS2/RBM10/APLN/PRKG1/GPER1/BMPR1A,SpD02-L3/4
GO:0060485,mesenchyme development,1.4127014674791585,MAPK3/HEYL/MAPK1/FERMT2/MDM4/AGT/SEMA3F/FLNA/VEGFA/SEMA6B/YAP1/DAB2IP/IL17RD/ZFP36L1/DCHS1/SOX9/SOX8/EDN1/TGFB3/SEMA4A/SPRED1/MDK/PHACTR4/SEMA4B/APLNR/PAX6/AMER1/EPHA4/RBPJ/MAD2L2/SEMA3A/BCL2/EMP2/VASN/PPP3R1/PTEN/HIF1A/SEMA4C/DAG1/BMP7/USF3/AXIN2/DLG5/SEMA3E/SMAD7/SEMA3D/HGF/FBXL17/SCX/TGFBR3/CLASP1/SPSB3/SMO/QKI/RADIL/FGFR1/TNXB/TMEM100/SMAD4/TBX2/LAMA5/EFNA1/EDNRA/SEMA4F/TIAM1/SEMA3B/TCF7L2/ADAM15/TASOR/BMPR1A/ARB2A,SpD02-L3/4
GO:0050803,regulation of synapse structure or activity,1.4018193434044366,MRTFB/PDLIM5/PRNP/CAMKV/KIF1A/LRRC4B/PUM2/NRXN2/LIN7C/CDK5R1/LATS1/MECP2/LZTS3/PPP1R9B/NTNG2/ABHD17A/NEURL1/GPM6A/BAIAP2/SEMA3F/ADNP/FARP1/SYBU/DAB2IP/AMOT/ARHGAP33/APOE/RPS6KA5/RAP2A/SEMA4A/WASL/PTK2B/NTRK2/SLIT1/MAPK14/SIPA1L1/NEUROD2/EPHA4/AGAP1/C1QL1/DVL1/SLC17A7/SLC7A11/SEMA4C/FZD1/ADAM10/CC2D1A/SLITRK4/EEF2K/DAG1/SHANK3/ABHD17C/ICAM5/DLG5/GNA13/AKT1/GPC4/SLITRK5/ASIC2/C1QL3/LHFPL4/SYNGAP1/DBN1/SRGAP2C/STRN4/NLGN2/KIF5B/FYN/FGFR1/EFNA5/IQSEC2/UBE2M/LRP4/GRID2/ASAP1/DLGAP4/CDKL5/NCKIPSD/EFNA1/SLC30A1,SpD02-L3/4
GO:0051452,intracellular pH reduction,-1.629876347993512,ATP6V1H/RNASEK/RAB7A/ATP6AP2/ATP6V0E2/CLCN3/GRN/ATP6V0D1/ATP6V1D/PPT1/ATP6V1F/ATP6V1A/UBE3A/ATP6V0B,SpD02-L3/4
GO:0042407,cristae formation,-1.864118837466331,CHCHD10/SAMM50/AFG3L2/CHCHD6/OPA1/PINK1/ADCK1/CHCHD3/IMMT/MICOS13/APOO/MICOS10,SpD02-L3/4
GO:0048592,eye morphogenesis,1.5595664241585263,ROM1/AQP1/FGF2/NOTCH2/HMGN1/ZHX2/VEGFA/SOX9/THRB/SOX8/PHACTR4/FZD5/NTRK2/YY1/SKI/PAX6/EFEMP1/ADAMTS9/BCL2/HIF1A/BMP7/HIPK2/RDH13/RARG/FRS2/GLI3/FBN1/HIPK1/TBX2/SDK2/RING1/ZEB1,SpD02-L3/4
GO:0048709,oligodendrocyte differentiation,-1.796753217318292,HDAC11/EIF2B2/MTOR/OLIG2/CERS6/HDAC2/HES5/DUSP10/OLIG1/BOK/DAAM2/CNTN1/QKI/ASCL1/PTN/CNTN2/MAL/SLC45A3/NKX2-2/ZNF488/RHEB/SUZ12/SOX10/NKX6-2/EIF2B4/OPALIN/CXCR4/BNIP3/FA2H/CNP/MYRF/KCNJ10/PLP1/MAG,SpD03-L6
GO:0006334,nucleosome assembly,1.868503636573037,HMGB2/TSPYL2/H1-0/TSPYL1/H1-10/MACROH2A1/H3-3B/NAA60/ANP32B/HIRA/TSPYL4/ATAD2/NAP1L4/DNAJC9/H2AX/SART3/CHRAC1/KAT6A/UBN1/DAXX/SMIM40,SpD03-L6
GO:0045687,positive regulation of glial cell differentiation,-1.9570690400681312,CLCN2/MTOR/OLIG2/HDAC2/QKI/PTN/NKX2-2/ZNF488/ID2/RHEB/NKX6-2/CXCR4/EGR2/RNF112/MYRF/MAG,SpD03-L6
GO:0050900,leukocyte migration,-1.632672611173165,S1PR1/NEDD9/DAPK2/CH25H/TAFA4/GREM1/PIP5K1C/FCER1G/MIF/GNAI1/PAFAH1B1/THBS1/ITGA2/CHST2/RIN3/LYVE1/ADORA1/LGMN/PTN/MMP14/CXCL16/CXADR/STAT5B/CD47/JAM2/CD34/MIA3/SLC12A2/TNFAIP6/WNT5A/ECM1/PADI2/MOSPD2/VAV3/EDNRB/ANXA1/CCL2/CXCR4/CD9/PLCB1/LOC105372522/LGALS9/GBA1/PRTN3/DUSP1/THY1/PTAFR/RTN4/CKLF/DNM1L/APOD/TREM2/SCG2/C3AR1/CSF1R/DDT/DDTL/ITGB2/P2RY12/CX3CR1/AIF1/CD74/SELPLG/SYK,SpD03-L6
GO:0014013,regulation of gliogenesis,-1.7965082433668766,TSPO/MTOR/RB1/LDLR/OLIG2/SIRT2/PPP1CC/HDAC2/GPR37L1/HES5/DUSP10/ETV5/DAAM2/QKI/NOG/PTN/UFL1/KRAS/NKX2-2/ZNF488/CERS2/ID2/RHEB/SOX10/NKX6-2/CXCR4/GJC2/EGR2/TREM2/RNF112/MYRF/MAG,SpD03-L6
GO:0001676,long-chain fatty acid metabolic process,-1.8235812028967384,CYP2J2/ELOVL2/CYP2U1/CYP1B1/GSTM1/ABHD6/GSTM4/ELOVL6/ACAD9/SLC27A5/GSTM2/FADS1/TBXAS1/CBR1/SCP2/PTGDS/GPX4/QKI/ACSL6/ACOT2/PTGR1/ACSL3/ACOT7/PLA2G4C/CYP2E1/PTGES3/MGST3/ELOVL1/LTC4S/PLP1,SpD03-L6
GO:0042743,hydrogen peroxide metabolic process,-1.9896576090219793,PARK7/TXN/PRDX2/PRDX3/PINK1/PRDX4/HDAC6/HBQ1/PRDX5/CTNS/CYBA/CYBB,SpD03-L6
GO:1903312,negative regulation of mRNA metabolic process,1.7570575475371786,HNRNPC/RBM38/TRAF2/MAPK14/MAPKAPK2/HNRNPD/SFSWAP/YBX3/BAG4/RBMX/HNRNPK/ARID5A/TAF15/SLC11A1/SRSF4/ELAVL1/ANGEL2/TENT4A/LARP4B/RBM20/E2F1/TRAF3IP2/ZFP36/CIRBP/DYRK1A/RBM42/FUS/LARP1/IREB2/EIF4ENIF1/PTBP1/TENT4B/METTL16/SRSF12/RNPS1/TRAF5/PCBP4,SpD03-L6
GO:0015813,L-glutamate transmembrane transport,-1.9436453463189796,SLC38A6/SLC1A2/SLC25A12/EPM2A/ARL6IP5/SLC25A13/PSEN1/PRAF2/PER2/TTYH2/KCNJ10,SpD03-L6
GO:1903975,regulation of glial cell migration,-1.9453774334737115,CERS2/BMERB1/MPV17L-BMERB1/TREM2/P2RY12/CX3CR1,SpD03-L6
GO:0006694,steroid biosynthetic process,-1.6759671048485718,NFKB1/MVK/EBP/DHRS11/ABCG1/BMP6/NR3C1/HSD17B11/INSIG2/SLC27A5/HMGCR/BMP2/APOE/CYP2R1/OSBPL6/CLCN2/FDFT1/SF1/TSPO/NSDHL/ARV1/CH25H/BGLAP/HSD17B12/GNAI1/AMACR/SCP2/OSBPL2/LOC105369209/ASAH1/HINT2/QKI/HSD17B7/MSMO1/CYP51A1/INSIG1/OSBPL3/IGFBP7/HSD17B1/LIPA/TM7SF2/CYB5R1/SEC14L2/SC5D/FDPS/FAXDC2/IDI1/CRH/DHCR24/CACNA1H/DAB2/AKR1B1/CYB5R2/HMGCS1/OSBPL1A/SQLE/EGR1,SpD03-L6
GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,-1.7980595785021225,GSN/ACVR1C/BOK/CRADD/MUL1/HIP1R/ARL6IP5/VCP/APAF1/PDCD2/HIP1/HSPD1/FAS/IFT57/ST18/BAD/HSPE1/LGALS9/TNFSF10/DDX3X/LAPTM5/SYK,SpD03-L6
GO:0045685,regulation of glial cell differentiation,-1.8097561075656492,MTOR/LDLR/OLIG2/HDAC2/GPR37L1/HES5/DUSP10/DAAM2/QKI/NOG/PTN/CNTN2/SLC45A3/NKX2-2/ZNF488/ID2/RHEB/NKX6-2/OPALIN/CXCR4/EGR2/TREM2/RNF112/MYRF/MAG,SpD03-L6
GO:2000831,regulation of steroid hormone secretion,-1.95698824425074,TSPO/CRY1/POMC/GAL/ECRG4/GALR1/PTPN11/CRH/DAB2/SPP1,SpD03-L6
GO:0032722,positive regulation of chemokine production,-1.9207937559232195,WNT5A/HIF1A/LGALS9/CSF1R/DDX3X/EGR1/AIF1/CD74/SYK,SpD03-L6
GO:0042554,superoxide anion generation,-1.9285987029978555,CYBA/ITGB2/CYBB/TYROBP/SYK,SpD03-L6
GO:1901526,positive regulation of mitophagy,-1.9271478129530248,UBE2A/HTT/EIF2AK1/PRKN/SLC25A5/STUB1/FBXO7/HK2/VPS13D/MUL1/TOMM7/LOC107986346/SLC25A4/HIF1A/VDAC1/ATP5IF1/PINK1/GBA1,SpD03-L6
GO:0032755,positive regulation of interleukin-6 production,-1.864971581346776,ZBTB20/PTPN11/HSPD1/WNT5A/RAB7B/LGALS9/PTAFR/MAPK13/ARHGEF2/CYBA/C1QTNF4/TYROBP/AIF1/CD74/SYK,SpD03-L6
GO:0060075,regulation of resting membrane potential,-1.9174371538722501,ATP1A3/PSEN1/TREM2/KCNJ10/KCNK1,SpD03-L6
GO:1902036,regulation of hematopoietic stem cell differentiation,-1.9270817685199717,METTL3/TMSB4X/ITCH/PRKDC/HSPA9/NFE2L2/YTHDF2,SpD03-L6
GO:0002761,regulation of myeloid leukocyte differentiation,-1.7440745478172042,TCTA/MTOR/NEDD9/RB1/BGLAP/EVI2B/HLA-DRB1/LILRB4/CUL4A/QKI/TRIB1/CD4/CAMK4/PRXL2A/LRRC17/TNFAIP6/ID2/FBXW7/C1QC/FOS/TMEM178A/TREM2/KLF10/INPP5D/TYROBP/CD74,SpD03-L6
GO:0006401,RNA catabolic process,1.4700656873684863,WDR82/OIP5-AS1/NORAD/TNRC6C/HNRNPC/PUM1/SIDT2/CTIF/UPF1/RBM38/SMG6/CACNG7/TNRC6A/VIM/KHSRP/CASC3/CNOT6L/CNOT3/TRAF2/MAPK14/PPP1R8/MAPKAPK2/HNRNPD/XIST/DCP1B/RBM7/SMG5/DCP2/NEAT1/CNOT4/ZPR1/YBX3/NUDT16/AKT1/DIS3L/SENP1/GIGYF2/PDE12/ARID5A/ALKBH5/TAF15/SLC11A1/CPEB3/UPF3B/GTPBP1/FTO/DKC1/BTG2/EXOSC1/ELAVL1/SAMD4B/ANGEL2/PUM2/ZCCHC8/TENT4A/LARP4B/RC3H1/EXOSC10/E2F1/RBM33/TRAF3IP2/MLH1/CARHSP1/YTHDF1/ZFP36/CIRBP/ROCK1/CNOT2/FUS/RNASEH2C/LARP1/ZCCHC17/FXR2/CNOT6/DDX5/PAN2/IREB2/MALAT1/EIF4ENIF1,SpD03-L6
GO:0022010,central nervous system myelination,-1.9369041158375149,HES5/CNTN1/CNTN2/MAL/SOX10/NKX6-2/FA2H/MYRF/KCNJ10/PLP1/MAG,SpD03-L6
GO:0032291,axon ensheathment in central nervous system,-1.9369041158375149,HES5/CNTN1/CNTN2/MAL/SOX10/NKX6-2/FA2H/MYRF/KCNJ10/PLP1/MAG,SpD03-L6
GO:0030595,leukocyte chemotaxis,-1.6642951133868824,S1PR1/NEDD9/DAPK2/CH25H/TAFA4/GREM1/PIP5K1C/FCER1G/MIF/THBS1/RIN3/LGMN/PTN/CXCL16/CXADR/SLC12A2/TNFAIP6/WNT5A/PADI2/MOSPD2/VAV3/EDNRB/ANXA1/CCL2/CXCR4/LGALS9/DUSP1/CKLF/DNM1L/SCG2/C3AR1/CSF1R/DDT/DDTL/ITGB2/CX3CR1/AIF1/CD74/SYK,SpD03-L6
GO:0032613,interleukin-10 production,-1.867753291894154,HLA-DRB1/LILRB4/THBS1/TUSC2/CD47/RAD21/HSPD1/CD46/LGALS9/TREM2/TYROBP/SYK,SpD03-L6
GO:0032653,regulation of interleukin-10 production,-1.867753291894154,HLA-DRB1/LILRB4/THBS1/TUSC2/CD47/RAD21/HSPD1/CD46/LGALS9/TREM2/TYROBP/SYK,SpD03-L6
GO:2000849,regulation of glucocorticoid secretion,-1.8867601234757,TSPO/CRY1/POMC/GAL/ECRG4/GALR1/PTPN11/CRH,SpD03-L6
GO:0048255,mRNA stabilization,1.80937405043765,HNRNPC/RBM38/TRAF2/MAPK14/MAPKAPK2/HNRNPD/YBX3/ARID5A/TAF15/SLC11A1/ELAVL1/ANGEL2/TENT4A/LARP4B/E2F1/TRAF3IP2/ZFP36/CIRBP/FUS/LARP1/IREB2/EIF4ENIF1/TENT4B/METTL16,SpD03-L6
GO:2001056,positive regulation of cysteine-type endopeptidase activity,-1.7144077724754991,GSN/ACVR1C/BOK/LGMN/CRADD/MUL1/HIP1R/ARL6IP5/VCP/APAF1/PDCD2/HIP1/HSPD1/FAS/IFT57/ST18/BAD/HSPE1/LGALS9/TNFSF10/DDX3X/LAPTM5/SYK,SpD03-L6
GO:0035933,glucocorticoid secretion,-1.893115875723084,TSPO/CRY1/POMC/GAL/ECRG4/GALR1/PTPN11/CRH,SpD03-L6
GO:0048714,positive regulation of oligodendrocyte differentiation,-1.88065340347799,CLCN2/MTOR/OLIG2/HDAC2/QKI/PTN/NKX2-2/ZNF488/RHEB/NKX6-2/CXCR4/MYRF,SpD03-L6
GO:0060438,trachea development,1.9668168504287136,MAPK3/MAPK1/WNT7B/LEF1/HYDIN/SRF/RARA,SpD03-L6
GO:0010608,post-transcriptional regulation of gene expression,1.3734866625100248,FOXO3/OIP5-AS1/ILF3/MECP2/NORAD/MAP3K20/TNRC6C/HNRNPC/MIF4GD/PUM1/BCDIN3D/CTIF/UPF1/HSPB1/PTK2B/RBM38/ELP2/CACNG7/TNRC6A/SEPSECS/VIM/KHSRP/EPHA4/DDX6/CASC3/CNOT6L/ACO1/EEF2K/CNOT3/TRAF2/MAPK14/OGFOD1/MAPKAPK2/HNRNPD/KLHL25/XIST/DAP/DCP1B/ERBB2/TACO1/PARP16/RPL13A/DCP2/CNBP/NEAT1/EIF4EBP1/FBXO4/CNOT4/WTIP/YBX3/SERP1/EIF4B/AKT1/SENP1/GEMIN5/IMPACT/NEURL1/GIGYF2/EEFSEC/ZC3H7B/EPB41L5/KHDRBS1/CAPRIN2/PDE12/EIF4EBP2/PAIP2B/ARID5A/ALKBH5/TAF15/MSI2/MTG1/ACE/WFS1/CAV1/SLC11A1/METAP1/SCRIB/MTG2/CPEB3/EEF2KMT/NAT10/UPF3B/INPP5E/NCK2/FTO/UNK/DKC1/BTG2/PER1/RPL5/ELAVL1/SAMD4B/SRP9/SPOUT1/UCN/NSUN5/ANGEL2/PLXNB2/DGCR8/PUM2/TENT4A/LARP4B/PUM3/RC3H1/E2F1/PPP1R15B/RARA/RBM33/TRAF3IP2/MLH1/RMND1/DAPK3/ELP5/PRKCH/CARHSP1/YTHDF1/PCIF1/ZFP36/CIRBP/EIF4H/ROCK1/EIF5A2/PTENP1-AS/TRAP1/DUS3L/CNOT2/EEF2/FUS/RACK1/LARP1/ZCCHC17/EIF3C/EIF3CL/FXR2/ELP3/CNOT6/PAN2/IREB2/MALAT1/RPL10/EIF4ENIF1/ADAR,SpD03-L6
GO:0035929,steroid hormone secretion,-1.8941086423947049,TSPO/CRY1/POMC/GAL/ECRG4/GALR1/PTPN11/CRH/DAB2/SPP1,SpD03-L6
GO:0071824,protein-DNA complex organization,1.5537094256479371,HMGB2/TSPYL2/TAF1/THRA/H1-0/TSPYL1/H1-10/MACROH2A1/H3-3B/MED9/CHD2/ARID1A/SMARCE1/MED17/NAA60/MED19/SMARCD3/ANP32B/ZNF827/GTF2A1/GMNN/SMARCA4/BAZ2A/SUGT1/HIRA/MED16/SMARCD2/TSPYL4/MED29/ATAD2/NAP1L4/CENPC/DNAJC9/H2AX/SART3/RAD52/CHRAC1/RRN3/MIS18A/TAF4/KAT6A/UBN1/TAF1C/DAXX/SMIM40/MED27/PIAS1/MCM3AP/TAF4B/MED22/BRF1/CENPV/SUPT6H/POLR1E/MED28/GRWD1/MED20,SpD03-L6
